
[00:00:00.000 --> 00:00:01.680]  今天很想和大家分享這段經文
[00:01:24.160 --> 00:01:26.320]  因你們是我們所同愛的
[00:01:27.320 --> 00:01:30.560]  你們紀念我們的辛苦勞碌
[00:01:30.560 --> 00:01:31.840]  晝夜做工
[00:01:31.840 --> 00:01:33.720]  全神的福音給你們
[00:01:33.720 --> 00:01:36.000]  免得叫你們一人受累
[00:01:36.000 --> 00:01:38.400]  我們向你們信主的人
[00:01:38.400 --> 00:01:39.760]  是何等聖潔
[00:01:39.760 --> 00:01:41.600]  公義無可指責
[00:01:41.600 --> 00:01:43.360]  有你們作見證
[00:01:43.360 --> 00:01:45.040]  也有神作見證
[00:01:45.040 --> 00:01:48.440]  你們也曉得我們怎樣勸勉你們
[00:01:48.440 --> 00:01:49.520]  安慰你們
[00:01:49.520 --> 00:01:50.840]  祝福你們各人
[00:01:50.840 --> 00:01:53.840]  好像父親待自己的兒女一樣
[00:01:53.840 --> 00:01:56.280]  要叫你們行事對得起
[00:01:56.280 --> 00:01:58.080]  那召你們進他閣
[00:01:58.080 --> 00:02:00.080]  得他榮耀的神
[00:02:26.280 --> 00:02:28.600]  對得起那召你們進他閣
[00:02:28.600 --> 00:02:30.000]  得他榮耀的神
[00:02:57.280 --> 00:02:58.280]  彼此裏面的那種伏事
[00:02:58.280 --> 00:03:00.560]  都知道這不是一個徒然的伏事
[00:03:00.560 --> 00:03:03.680]  如果你留意前面剛剛第二節的時候
[00:03:03.680 --> 00:03:06.160]  第二節說到保羅正面對著艱難
[00:03:06.160 --> 00:03:08.680]  保羅當時在奎勒比的地方裏面
[00:03:08.680 --> 00:03:10.280]  去面對著羞辱
[00:03:10.280 --> 00:03:13.880]  第二節說這個的羞辱
[00:03:13.880 --> 00:03:15.600]  這是你們所知道
[00:03:15.600 --> 00:03:19.120]  但保羅仍然可以繼續放開膽量
[00:03:19.120 --> 00:03:21.680]  在大爭戰裏面將神的福音傳給他們
[00:03:21.680 --> 00:03:24.840]  如果大家有時間可以看回《士騰傳》第十六章
[00:03:24.840 --> 00:03:25.920]  十六到四十節
[00:03:26.160 --> 00:03:28.880]  當時保羅去到奎勒比的地方裏面的時候
[00:03:28.880 --> 00:03:31.480]  繼續他的傳福音面對著艱難
[00:03:31.480 --> 00:03:36.480]  當時有人說到保羅有眾人出來攻擊保羅
[00:03:36.480 --> 00:03:39.800]  然後官長吩咐其他人去剝了保羅他們的衣服
[00:03:39.800 --> 00:03:42.080]  用棍去打他拉他坐牢
[00:03:42.080 --> 00:03:46.480]  甚至他的腳要上滿鎖鏈木九
[00:03:46.480 --> 00:03:49.080]  但保羅說面對著這些羞辱的時候
[00:03:49.080 --> 00:03:51.280]  雖然他在監獄裏面
[00:03:51.280 --> 00:03:53.280]  但我們很熟悉的就是在監獄裏面
[00:03:53.280 --> 00:03:56.840]  保羅依然和西拉去大聲唱詩歌還讚美神
[00:03:56.840 --> 00:03:59.720]  在獄中裏面沒有攔阻到福音
[00:03:59.720 --> 00:04:06.400]  獄中裏面依然帶著獄卒和他的一家人去認識耶穌
[00:04:06.400 --> 00:04:08.800]  所以保羅說面對著困難
[00:04:08.800 --> 00:04:10.400]  面對著羞辱也好
[00:04:10.400 --> 00:04:12.920]  福音沒有在裏面停止
[00:04:12.920 --> 00:04:16.160]  同樣當我們今天就算面對著疫情也好
[00:04:16.160 --> 00:04:18.600]  面對著多少的考驗艱難
[00:04:18.600 --> 00:04:22.520]  但是神的使命福音沒有因為這樣的緣故停下來
[00:04:24.280 --> 00:04:26.560]  然後經文在第七節說
[00:04:26.560 --> 00:04:29.920]  第七和第十一節裏面
[00:04:29.920 --> 00:04:31.720]  很少在同一段經文裏面
[00:04:31.720 --> 00:04:36.560]  保羅用到好像爸爸媽媽的身份去勉勵頂尖姐妹
[00:04:36.560 --> 00:04:38.360]  他說在你們中間的時候
[00:04:38.360 --> 00:04:40.240]  保羅就好像全心溫柔
[00:04:40.240 --> 00:04:41.120]  好像一個媽媽
[00:04:41.120 --> 00:04:44.240]  甚至有些日本人叫奶媽去養他的小朋友
[00:04:44.240 --> 00:04:48.240]  也好像爸爸一樣去帶自己的子女
[00:04:48.240 --> 00:04:51.920]  保羅去面對著貼薩雷加的頂尖姐妹的時候
[00:04:51.920 --> 00:04:54.360]  就好像爸爸媽媽那種的愛惜
[00:04:54.360 --> 00:04:56.880]  那種的去照顧小朋友
[00:04:56.880 --> 00:04:59.280]  面對著頂尖姐妹的情況的時候
[00:04:59.280 --> 00:05:00.920]  充滿著那份的愛
[00:05:00.920 --> 00:05:02.920]  好像媽媽那種的愛惜
[00:05:02.920 --> 00:05:04.920]  有好像爸爸那種的管教
[00:05:04.920 --> 00:05:08.360]  有一些時間是好像爸爸那種的嚴厲
[00:05:08.360 --> 00:05:11.600]  也有好像媽媽那種的餘養在裏面
[00:05:11.600 --> 00:05:13.120]  所以同一段經文裏面
[00:05:13.120 --> 00:05:15.440]  保羅說到那種身份就好像爸爸媽媽那樣
[00:05:15.440 --> 00:05:17.920]  去照顧著頂尖姐妹那種的淑齡生命
[00:05:17.920 --> 00:05:20.240]  好像爸爸媽媽那樣去關心著
[00:05:20.240 --> 00:05:22.560]  頂尖姐妹那種淑齡生命的成長
[00:05:22.560 --> 00:05:28.320]  然後聖經繼續說第四節
[00:05:28.320 --> 00:05:30.960]  「但神既然厭重了我們
[00:05:30.960 --> 00:05:32.480]  將福音託付我們
[00:05:32.480 --> 00:05:33.760]  我們就照樣說
[00:05:33.760 --> 00:05:35.360]  不是要討人喜歡
[00:05:35.360 --> 00:05:39.200]  乃是要討那察艷我們心的神喜歡」
[00:05:39.200 --> 00:05:41.120]  保羅一直在說的時候
[00:05:41.120 --> 00:05:43.560]  是神去揀選了我們的時候
[00:05:43.560 --> 00:05:45.480]  我們去服侍的時候
[00:05:45.480 --> 00:05:47.080]  不是要討人喜歡
[00:05:47.080 --> 00:05:49.080]  而是要去討神喜悅
[00:05:49.400 --> 00:05:51.240]  一個討神喜悅那種的心智
[00:05:51.240 --> 00:05:52.760]  討神喜悅那種的侍奉
[00:05:52.760 --> 00:05:55.560]  然後聖經裏面從正反兩面去說
[00:05:55.560 --> 00:05:58.440]  從反面的角度說
[00:05:58.440 --> 00:06:00.760]  我們的勸勉不是出於錯誤
[00:06:00.760 --> 00:06:02.160]  不是出於污穢
[00:06:02.160 --> 00:06:03.640]  也都不是用詭詐
[00:06:03.640 --> 00:06:05.480]  簡單地說保羅在說
[00:06:05.480 --> 00:06:08.120]  他的勸勉不是一些錯誤的訊息
[00:06:08.120 --> 00:06:10.600]  也都不是一個卑鄙的動機
[00:06:10.600 --> 00:06:12.200]  也都不是一個不良的動機
[00:06:12.200 --> 00:06:14.440]  也都不是一些詭詐的方法
[00:06:14.440 --> 00:06:18.560]  這個是在表示去跟人分享福音信仰的時候
[00:06:18.800 --> 00:06:22.000]  保羅那種的動機那種的純全
[00:06:22.000 --> 00:06:23.320]  這裡用了三個筆
[00:06:23.320 --> 00:06:24.120]  不是出於錯誤
[00:06:24.120 --> 00:06:25.440]  不是出於污穢
[00:06:25.440 --> 00:06:26.920]  也都不是出於詭詐
[00:06:26.920 --> 00:06:29.600]  同樣聖經繼續說
[00:06:29.600 --> 00:06:31.160]  保羅說我們這樣說
[00:06:31.160 --> 00:06:32.520]  不是要討人喜歡
[00:06:32.520 --> 00:06:35.440]  最重要是服侍神自己
[00:06:35.440 --> 00:06:39.440]  保羅在第五譯也都說
[00:06:39.440 --> 00:06:42.920]  我們從來都沒有用過一些淺美的說話
[00:06:42.920 --> 00:06:44.200]  一些花言巧語
[00:06:44.200 --> 00:06:46.640]  也都沒有藏著一些貪心
[00:06:46.640 --> 00:06:48.320]  所以你見從負面裏面說
[00:06:48.320 --> 00:06:49.520]  保羅說不是出於錯誤
[00:06:49.520 --> 00:06:50.720]  不是出於污穢
[00:06:50.720 --> 00:06:51.720]  不是出於詭詐
[00:06:51.720 --> 00:06:53.280]  不是出於一些花言巧語
[00:06:53.280 --> 00:06:54.280]  不是出於貪心
[00:06:54.280 --> 00:06:55.720]  不是為了討人喜歡
[00:06:55.720 --> 00:06:57.720]  中間裏面就在說
[00:06:57.720 --> 00:06:58.800]  這個是你們知道
[00:06:58.800 --> 00:06:59.920]  是弟兄姊妹知道
[00:06:59.920 --> 00:07:01.800]  也都是神可以做見證
[00:07:01.800 --> 00:07:03.520]  同樣的描述
[00:07:03.520 --> 00:07:04.720]  這個是弟兄姊妹知道
[00:07:04.720 --> 00:07:06.560]  也是神去做見證的時候
[00:07:06.560 --> 00:07:08.440]  第二節裏面有提過
[00:07:08.440 --> 00:07:09.600]  這個是弟兄姊妹知道
[00:07:09.600 --> 00:07:11.600]  第十節的時候也都有說到
[00:07:11.600 --> 00:07:12.560]  這個是神知道
[00:07:12.560 --> 00:07:13.960]  也是神去做見證
[00:07:13.960 --> 00:07:15.520]  也是弟兄姊妹所知道
[00:07:19.040 --> 00:07:21.440]  所以一直在說那種服侍
[00:07:21.440 --> 00:07:26.120]  那種動機的純全
[00:07:26.120 --> 00:07:27.960]  保羅亦都補充說
[00:07:27.960 --> 00:07:29.080]  我們作基督的使徒
[00:07:29.080 --> 00:07:30.720]  雖然可以叫人尊重
[00:07:30.720 --> 00:07:33.280]  卻沒有向你們或別人求榮耀
[00:07:33.280 --> 00:07:35.320]  他不是要得人的稱讚
[00:07:35.320 --> 00:07:36.400]  不是要得人的肯定
[00:07:36.400 --> 00:07:38.320]  不是要得到人那種光榮
[00:07:38.320 --> 00:07:40.720]  他說按著做使徒的身份的時候
[00:07:40.720 --> 00:07:43.480]  他甚至本來可以因著他的地位
[00:07:43.480 --> 00:07:44.560]  因著這個身份
[00:07:44.560 --> 00:07:46.360]  去有那種權柄
[00:07:46.360 --> 00:07:48.000]  去吩咐其他人去做不同的事
[00:07:48.320 --> 00:07:49.640]  可以有這樣的尊重
[00:07:49.640 --> 00:07:53.640]  不過保羅沒有去採用這種尊重
[00:07:53.640 --> 00:07:55.240]  亦都沒有濫用這個尊重
[00:07:55.240 --> 00:07:58.160]  亦都不是要在人裏面得到稱讚
[00:07:58.160 --> 00:07:59.000]  得到榮耀
[00:07:59.000 --> 00:08:00.000]  得到掌聲
[00:08:00.000 --> 00:08:02.360]  所以在幾節經文裏面
[00:08:02.360 --> 00:08:04.640]  一度由第三節到第六節的時候
[00:08:04.640 --> 00:08:06.480]  從反面的角度說到
[00:08:06.480 --> 00:08:09.000]  一度去服侍的時候
[00:08:09.000 --> 00:08:10.680]  不是為了得人的稱讚
[00:08:10.680 --> 00:08:11.800]  不是要得人的掌聲
[00:08:11.800 --> 00:08:12.880]  不是要得人的肯定
[00:08:12.880 --> 00:08:14.240]  不是要得人的喜悅
[00:08:14.240 --> 00:08:17.240]  在裏面那種服侍完完全全
[00:08:17.240 --> 00:08:19.480]  是為了去服侍神自己
[00:08:19.480 --> 00:08:23.080]  從正面的角度
[00:08:23.080 --> 00:08:24.600]  聖經亦都這樣說第四節
[00:08:24.600 --> 00:08:26.760]  當神嚴重了我們
[00:08:26.760 --> 00:08:28.320]  將福音託付我們的時候
[00:08:28.320 --> 00:08:29.720]  我們就照樣說
[00:08:29.720 --> 00:08:31.160]  我們乃是要
[00:08:31.160 --> 00:08:32.720]  討那察艷
[00:08:32.720 --> 00:08:33.720]  我們的心
[00:08:33.720 --> 00:08:34.760]  神的心
[00:08:34.760 --> 00:08:36.000]  去歡喜去說
[00:08:36.000 --> 00:08:37.480]  為了神的緣故
[00:08:37.480 --> 00:08:39.240]  為了去服侍神的緣故
[00:08:39.240 --> 00:08:41.040]  我們放膽地去說
[00:08:44.760 --> 00:08:48.080]  保羅的服侍在裏面那種不惜代價
[00:08:48.080 --> 00:08:49.480]  第八節
[00:08:49.480 --> 00:08:50.280]  一頭一尾說
[00:08:50.280 --> 00:08:51.560]  我是這樣愛你們
[00:08:51.560 --> 00:08:52.960]  我是這樣去痛錫你們
[00:08:52.960 --> 00:08:55.840]  不單止願意將神的福音給你們
[00:08:55.840 --> 00:08:57.320]  連自己的性命
[00:08:57.320 --> 00:08:58.840]  亦都和你們去分享
[00:08:58.840 --> 00:09:00.880]  我們很熟悉保羅那種生命
[00:09:00.880 --> 00:09:02.360]  保羅那種服侍的時候
[00:09:02.360 --> 00:09:03.440]  愛錫弟兄姊妹
[00:09:03.440 --> 00:09:06.360]  不單止將方給到這班弟兄姊妹
[00:09:06.360 --> 00:09:08.480]  甚至連條命都不要
[00:09:08.480 --> 00:09:10.400]  如果我們讀那麼多後書的時候
[00:09:10.400 --> 00:09:11.800]  那麼多後書第十一章裏面
[00:09:11.800 --> 00:09:13.400]  講到保羅面對著很多不同的
[00:09:13.400 --> 00:09:15.120]  即是挑戰不同的危險
[00:09:15.120 --> 00:09:16.120]  不同的艱難
[00:09:16.120 --> 00:09:18.200]  去被人打
[00:09:18.200 --> 00:09:20.120]  被人在裏面去甚至
[00:09:20.120 --> 00:09:22.520]  差不多連命都沒有這樣的情況
[00:09:22.520 --> 00:09:24.280]  但是保羅那種打不死
[00:09:24.280 --> 00:09:25.680]  就是為著福音的緣故
[00:09:25.680 --> 00:09:27.000]  為頂姐妹的緣故
[00:09:27.000 --> 00:09:28.720]  依然在裏面去擺上
[00:09:28.720 --> 00:09:30.320]  甚至連條命都不要
[00:09:30.320 --> 00:09:32.240]  有些的譯本在裏面就講
[00:09:32.240 --> 00:09:33.640]  保羅不單止將福音
[00:09:33.640 --> 00:09:35.560]  去分享給其他的頂姐妹
[00:09:35.560 --> 00:09:36.560]  分享給其他人
[00:09:36.560 --> 00:09:39.280]  甚至去和其他人去分享他自己
[00:09:39.280 --> 00:09:40.280]  分享他生命
[00:09:40.280 --> 00:09:42.480]  我深信在信仰的中間
[00:09:42.480 --> 00:09:44.320]  我們亦都經歷不少的片段
[00:09:44.320 --> 00:09:45.560]  不少的時間
[00:09:45.560 --> 00:09:47.640]  我們去將我們真真實實的生命
[00:09:47.640 --> 00:09:48.640]  和別人去分享
[00:09:48.640 --> 00:09:50.480]  亦都將耶穌基督和別人分享
[00:09:50.480 --> 00:09:51.920]  甚至將我們的命
[00:09:51.920 --> 00:09:52.920]  都和別人去分享
[00:09:52.920 --> 00:09:56.480]  我們見到很多神的忠心的僕人
[00:09:56.480 --> 00:09:57.760]  很多的宣教士
[00:09:57.760 --> 00:10:00.600]  為了去愛頂姐妹的緣故
[00:10:00.600 --> 00:10:04.880]  甚至去面對著很多的考驗危險
[00:10:04.880 --> 00:10:05.640]  挑戰
[00:10:05.640 --> 00:10:07.920]  甚至冒著性命的危險
[00:10:07.920 --> 00:10:10.920]  不惜代價願意去擺上去付出
[00:10:13.480 --> 00:10:14.920]  跟著聖經亦都講
[00:10:42.480 --> 00:10:44.320]  這樣去服侍頂姐妹
[00:11:12.480 --> 00:11:14.480]  保羅是聖潔無可指責
[00:11:14.480 --> 00:11:15.880]  有你們做見證
[00:11:15.880 --> 00:11:17.720]  亦都有神做見證
[00:11:17.720 --> 00:11:21.320]  很明顯保羅他那種生命
[00:11:21.320 --> 00:11:22.520]  那種流露
[00:11:22.520 --> 00:11:24.000]  是頂姐妹有目共睹
[00:11:24.000 --> 00:11:26.640]  亦都是神能夠為他親身做見證
[00:11:26.640 --> 00:11:29.680]  由第三節去到第十節
[00:11:29.680 --> 00:11:31.680]  從反面裏面一路講到
[00:11:31.680 --> 00:11:36.560]  保羅他不是要用一些不好的信息
[00:11:36.560 --> 00:11:38.440]  不是有傳一些不良的動機
[00:11:38.440 --> 00:11:40.160]  不是有任何詭詐的手段
[00:11:40.160 --> 00:11:41.400]  正面來講
[00:11:41.400 --> 00:11:42.880]  聖潔公義無可指責
[00:11:42.880 --> 00:11:44.120]  他願意愛頂姐妹
[00:11:44.120 --> 00:11:45.720]  好像父母那樣去愛頂姐妹
[00:11:45.720 --> 00:11:47.360]  願意將生命擺上
[00:11:47.360 --> 00:11:48.720]  願意不分晝夜
[00:11:48.720 --> 00:11:50.120]  不惜代價
[00:11:50.120 --> 00:11:54.560]  甚至在各方面去面對著自己那種犧牲
[00:11:54.560 --> 00:11:56.760]  保羅就是這樣去服侍頂姐妹
[00:11:56.760 --> 00:12:00.560]  為的就是第十一、第十二節
[00:12:00.560 --> 00:12:04.160]  你們也曉得我們怎樣勸勉你們
[00:12:04.160 --> 00:12:04.800]  安慰你們
[00:12:04.800 --> 00:12:05.760]  祝福你們各人
[00:12:05.760 --> 00:12:09.480]  好像父親待自己的兒女一樣
[00:12:10.560 --> 00:12:11.480]  第十二節
[00:12:11.480 --> 00:12:14.600]  要叫你們行事對得起
[00:12:14.600 --> 00:12:17.600]  那召你們進他國得榮耀的神
[00:12:17.600 --> 00:12:20.280]  保羅忠心的服侍
[00:12:20.280 --> 00:12:22.040]  不惜代價的服侍
[00:12:22.040 --> 00:12:23.640]  不辭勞苦的服侍
[00:12:23.640 --> 00:12:25.680]  最終的指向目的
[00:12:25.680 --> 00:12:28.360]  是很想頂姐妹能夠在生命裏面
[00:12:28.360 --> 00:12:30.680]  對得起那個召他們的主
[00:12:30.680 --> 00:12:34.880]  對得起那個能夠叫他們在裏面得榮耀的神
[00:12:34.880 --> 00:12:38.480]  對得起日本亦造即配得上
[00:12:38.480 --> 00:12:42.360]  令頂姐妹的生命配得上能夠去回應主
[00:12:42.360 --> 00:12:47.240]  有些日本亦造即是相稱於他們那種的生命
[00:12:47.240 --> 00:12:49.720]  上帝呼召我們每一個
[00:12:49.720 --> 00:12:51.760]  上帝呼召每一位頂姐妹
[00:12:51.760 --> 00:12:53.720]  讓我們能夠對得起主
[00:12:53.720 --> 00:12:55.760]  讓我們能夠將我們的生命
[00:12:55.760 --> 00:12:57.560]  成為輕香的祭獻呈給神
[00:12:57.560 --> 00:13:01.520]  其實當我讀到這段經文的時候
[00:13:01.520 --> 00:13:05.560]  不單止想起保羅他自己侍奉的那種榜樣
[00:13:06.800 --> 00:13:08.560]  當我讀到這段經文的時候
[00:13:08.560 --> 00:13:10.840]  其實將那些描述
[00:13:10.840 --> 00:13:12.880]  講到不惜代價
[00:13:12.880 --> 00:13:14.200]  講到不辭勞苦
[00:13:14.200 --> 00:13:15.560]  講到願意犧牲
[00:13:15.560 --> 00:13:17.000]  去分享生命
[00:13:17.000 --> 00:13:19.600]  講到願意愛頂姐妹
[00:13:19.600 --> 00:13:20.680]  願意擺上
[00:13:20.680 --> 00:13:21.600]  願意毀身
[00:13:21.600 --> 00:13:22.800]  願意侍奉
[00:13:22.800 --> 00:13:25.280]  我讀到這段經文的時候
[00:13:25.280 --> 00:13:28.520]  我不單止想起保羅那種的生命
[00:13:28.520 --> 00:13:32.800]  很感謝神其實在一眾大家庭裏面
[00:13:32.800 --> 00:13:36.200]  上帝給了我們很多很寶貴的禮物
[00:13:37.080 --> 00:13:39.200]  想起我們整個童工團隊的時候
[00:13:39.200 --> 00:13:42.520]  其實去看見不同的童工的時候
[00:13:42.520 --> 00:13:44.240]  我見到我們的童工都很可愛
[00:13:44.240 --> 00:13:46.200]  見到每一個童工的時候
[00:13:46.200 --> 00:13:47.600]  其實他們那種擺上
[00:13:47.600 --> 00:13:48.680]  那種拼命
[00:13:48.680 --> 00:13:49.680]  那種奮身
[00:13:49.680 --> 00:13:50.800]  那種不計較
[00:13:50.800 --> 00:13:51.880]  那種願意
[00:13:51.880 --> 00:13:53.080]  那種侍奉
[00:13:53.080 --> 00:13:55.600]  其實很多不同的童工
[00:13:55.600 --> 00:13:56.920]  我去看見的時候
[00:13:56.920 --> 00:14:00.920]  我覺得這是上帝給一層很寶貴的禮物
[00:14:00.920 --> 00:14:04.040]  不單止是整個童工團隊
[00:14:04.720 --> 00:14:07.240]  我去看回上帝給我們很多的執事
[00:14:07.240 --> 00:14:07.920]  理事
[00:14:07.920 --> 00:14:08.920]  我們的領袖
[00:14:08.920 --> 00:14:12.560]  他們就成為一層裏面很多歷史的見證人
[00:14:12.560 --> 00:14:14.440]  同樣在他們身上中間
[00:14:14.440 --> 00:14:17.280]  我亦都見到他們很願意在裏面去參與
[00:14:17.280 --> 00:14:18.160]  願意去愛教會
[00:14:18.160 --> 00:14:19.720]  願意去記掛著教會
[00:14:19.720 --> 00:14:21.560]  願意在裏面去服侍教會
[00:14:21.560 --> 00:14:22.600]  服侍頂姐妹
[00:14:22.600 --> 00:14:26.200]  不單止一班的執事、理事
[00:14:26.200 --> 00:14:27.800]  其實我們仍然有很多的
[00:14:27.800 --> 00:14:29.720]  每個團契有很多的團契導師
[00:14:29.720 --> 00:14:31.160]  有我們的職員
[00:14:31.160 --> 00:14:33.160]  見到的主要學老師
[00:14:33.360 --> 00:14:37.000]  每個禮拜崇拜能夠得以持續去進行的時候
[00:14:37.000 --> 00:14:38.560]  有很多頂姐妹去參與
[00:14:38.560 --> 00:14:40.640]  可能我記一、六晚
[00:14:40.640 --> 00:14:43.240]  其實當中有很多不同的頂姐妹
[00:14:43.240 --> 00:14:46.120]  都是這樣在裏面去擺上中心的服侍
[00:14:46.120 --> 00:14:48.800]  不同的崗位裏面
[00:14:48.800 --> 00:14:52.280]  就算今天我們可以能夠在線上去崇拜
[00:14:52.280 --> 00:14:55.760]  每個禮拜有些頂姐妹不斷去為我們安排
[00:14:55.760 --> 00:14:56.960]  幫我們錄播
[00:14:56.960 --> 00:14:58.440]  幫我們拍攝等等
[00:14:58.440 --> 00:15:01.680]  所以我讀到整段經文裏面的時候
[00:15:01.680 --> 00:15:05.440]  我看見即是面對著不同的情況
[00:15:05.440 --> 00:15:09.520]  但這段經文講到那種抱神喜悅的服侍
[00:15:09.520 --> 00:15:14.400]  講到那種擺上那種勞苦、那種犧牲、那種毀身
[00:15:14.400 --> 00:15:17.360]  那種是神人共證的服侍
[00:15:17.360 --> 00:15:23.440]  我深信這種神人共證擺在我們中間
[00:15:23.440 --> 00:15:25.480]  我們有很多頂姐妹同樣
[00:15:25.480 --> 00:15:28.960]  都能夠去成為我們彼此的見證
[00:15:28.960 --> 00:15:30.520]  能夠有目共睹
[00:15:30.680 --> 00:15:34.960]  在我們中間上帝就給我們很多很豐富、很寶貴的禮物
[00:15:34.960 --> 00:15:39.640]  很多頂姐妹一起去為著神的緣故
[00:15:39.640 --> 00:15:41.160]  為著上帝的國度
[00:15:41.160 --> 00:15:43.160]  為著神的家擺上
[00:15:43.160 --> 00:15:47.880]  但願這段經文成為我們的提醒
[00:15:47.880 --> 00:15:50.520]  要叫你們每一個行事為人
[00:15:50.520 --> 00:15:53.440]  對得起那個照我們進去的國度
[00:15:53.440 --> 00:15:55.000]  得祂榮耀的神
[00:15:55.000 --> 00:15:58.600]  願意我們的生命成為獻情
[00:15:58.800 --> 00:16:02.840]  我們的生命就是這樣去蒙神的月立
[00:16:02.840 --> 00:16:06.400]  一個土神喜悅的服侍
[00:16:06.400 --> 00:16:07.720]  我們同心企圖
[00:16:07.720 --> 00:16:13.640]  真是真的想向你多謝
[00:16:13.640 --> 00:16:18.880]  因為是你愛我們每一個的緣故
[00:16:18.880 --> 00:16:20.160]  你愛我們到底
[00:16:20.160 --> 00:16:22.480]  不是我們揀選了你
[00:16:22.480 --> 00:16:24.040]  是你揀選了我們
[00:16:24.040 --> 00:16:25.840]  並且分派我們的結果子
[00:16:26.520 --> 00:16:28.880]  我們多謝你是因為你看得起我們
[00:16:28.880 --> 00:16:31.560]  以致我們能夠在生命中間
[00:16:31.560 --> 00:16:34.360]  我們經歷你自己的寶貴、心恩厚愛的時候
[00:16:34.360 --> 00:16:36.520]  又能夠這樣去回應你自己
[00:16:36.520 --> 00:16:40.040]  再說我們又多謝你在我們屬靈生命上
[00:16:40.040 --> 00:16:43.000]  有很多頂姐妹就好像爸爸媽媽
[00:16:43.000 --> 00:16:45.440]  在我們屬靈生命裏面去牧養我們
[00:16:45.440 --> 00:16:48.680]  以致我們能夠在認識你的時候
[00:16:48.680 --> 00:16:50.920]  我們生命得到塑造、得到成長
[00:16:50.920 --> 00:16:52.840]  我們獻上好心的感謝
[00:16:52.840 --> 00:16:55.200]  可能是我們的團體導師
[00:16:55.200 --> 00:16:56.800]  可能是我們的栽培員
[00:16:56.800 --> 00:16:58.840]  可能是教會裏面的一個領袖
[00:16:58.840 --> 00:17:00.080]  可能是教會的牧者
[00:17:00.080 --> 00:17:02.720]  在我們整個生命路程上
[00:17:02.720 --> 00:17:06.080]  我們每一個見到他們忠心的服侍
[00:17:06.080 --> 00:17:07.560]  我們都獻上感謝
[00:17:07.560 --> 00:17:09.880]  他們的榜樣亦都成為我們的借鏡
[00:17:09.880 --> 00:17:11.840]  他們的榜樣亦都成為我們的典範
[00:17:11.840 --> 00:17:13.040]  成為我們的學校
[00:17:13.040 --> 00:17:15.000]  主願你親自幫助我們
[00:17:15.000 --> 00:17:17.520]  以致我們能夠行事為人、對得起你
[00:17:17.520 --> 00:17:20.080]  以致我們生命在裏面去獻情給你
[00:17:20.080 --> 00:17:21.200]  討你自己的月立
[00:17:21.200 --> 00:17:24.040]  是神你揀選我們、厭重我們
[00:17:24.320 --> 00:17:26.480]  叫我們去這樣服侍的時候
[00:17:26.480 --> 00:17:30.720]  我們就只管按著你的恩賜
[00:17:30.720 --> 00:17:32.680]  按著你給我們的使命
[00:17:32.680 --> 00:17:34.120]  我們放膽地去講
[00:17:34.120 --> 00:17:36.000]  不是要討人喜歡
[00:17:36.000 --> 00:17:38.160]  而是要討那察艷
[00:17:38.160 --> 00:17:41.040]  我們的神、那位神去喜歡
[00:17:41.040 --> 00:17:43.240]  讓我們的生命蒙你自己的月立
[00:17:43.240 --> 00:17:45.560]  讓我們的生命去對得起你
[00:17:45.560 --> 00:17:48.600]  讓我們的生命能夠扶稱於
