
[00:00:00.000 --> 00:00:06.200]  我哋今日呢係嚟到去講我哋嘅呢個興奮嘅旅程嘅
[00:01:41.000 --> 00:01:43.800]  佢畀啲茶我飲嗰啲紅棗水
[00:01:43.800 --> 00:01:46.200]  飲咗之後就多仔多孫啦咁樣
[00:01:46.200 --> 00:01:48.800]  咦 我唔知咩水嚟㗎嗰啲
[00:01:48.800 --> 00:01:50.600]  不過個幸福嘅快樂呢
[00:01:50.600 --> 00:01:52.200]  即係幸福嘅定義呢
[00:01:52.200 --> 00:01:54.200]  即係傳統嘅人就係多仔多孫
[00:01:54.200 --> 00:01:56.200]  即係好多十蚊仔
[00:01:56.200 --> 00:01:58.600]  咁我叫我仔你唔好咁快生仔子
[00:01:58.600 --> 00:02:00.400]  諗清楚先
[00:02:00.400 --> 00:02:05.200]  因為而家嘅現代嘅諗法就係
[00:02:05.200 --> 00:02:07.000]  即係唔好咁快有小朋友
[00:02:07.000 --> 00:02:08.400]  開心啲
[00:02:08.400 --> 00:02:10.800]  咁我哋對幸福快樂呢
[00:02:10.800 --> 00:02:13.400]  係有不同嘅定義
[00:02:13.400 --> 00:02:15.600]  有不同嘅定義
[00:02:15.600 --> 00:02:18.600]  所以呢最近有人調查
[00:02:18.600 --> 00:02:20.800]  就話中國有啲嘅網民呢
[00:02:20.800 --> 00:02:21.600]  佢問呢
[00:02:21.600 --> 00:02:23.000]  乜嘢使到你快樂
[00:02:23.000 --> 00:02:25.000]  乜嘢使到你重要呢
[00:02:25.000 --> 00:02:28.600]  咁我就睇到文章裏面就查到出嚟嘅
[00:02:28.600 --> 00:02:32.000]  咁有啲網民寫出嚟嘅
[00:02:32.000 --> 00:02:37.000]  咁呢啲係中國大陸裏面嘅一啲嘅統計
[00:02:37.000 --> 00:02:38.000]  咁就睇話呢
[00:02:38.000 --> 00:02:42.000]  豆漿就比茅台重要係咪
[00:02:42.000 --> 00:02:46.600]  都幾得意㗎喎
[00:02:46.600 --> 00:02:48.400]  窩頭 我諗下咩嘅窩頭呢
[00:02:48.400 --> 00:02:51.000]  北方人即係食饅頭
[00:02:51.000 --> 00:02:53.000]  窩頭係不同嘅有啲
[00:02:53.000 --> 00:02:54.400]  大家可能如果邊個北方人呢
[00:02:54.400 --> 00:02:57.400]  就揮手請我哋食窩頭
[00:02:57.400 --> 00:02:58.600]  咁我哋南方人呢
[00:02:58.600 --> 00:03:00.400]  廣東人就唔好知咩嘅窩頭
[00:03:00.400 --> 00:03:02.000]  比蛋糕重要
[00:03:02.000 --> 00:03:04.600]  紅薯比燉肉重要
[00:03:04.600 --> 00:03:07.000]  蘑菇比鮑魚重要
[00:03:07.000 --> 00:03:09.000]  有冇食過鮑魚呀
[00:03:09.000 --> 00:03:11.200]  蘑菇種犀利喎
[00:03:11.200 --> 00:03:12.200]  咁你下一次請飲呢
[00:03:12.200 --> 00:03:13.800]  你話唔好鮑魚啦
[00:03:13.800 --> 00:03:15.400]  蘑菇搞掂啦
[00:03:15.400 --> 00:03:16.800]  走路比開車重要
[00:03:16.800 --> 00:03:19.000]  快樂比職業重要
[00:03:19.000 --> 00:03:20.000]  比業績重要
[00:03:20.000 --> 00:03:22.400]  運動比按摩重要
[00:03:22.400 --> 00:03:24.000]  有好多人鍾意按摩
[00:03:24.000 --> 00:03:26.000]  運動更加重要
[00:03:26.000 --> 00:03:28.000]  讀書比麻將重要
[00:03:28.000 --> 00:03:30.800]  寬容比美容更加重要
[00:03:30.800 --> 00:03:33.200]  呢個呢我哋即係特別嗰啲做丈夫
[00:03:33.200 --> 00:03:34.600]  要幫太太講下
[00:03:34.600 --> 00:03:36.600]  寬容比美容重要
[00:03:36.600 --> 00:03:39.800]  美容好貴㗎知唔知呀
[00:03:39.800 --> 00:03:41.800]  平日比節日重要
[00:03:41.800 --> 00:03:43.000]  健康比乜嘢都重要
[00:03:43.000 --> 00:03:45.000]  呢度講健康好緊要
[00:03:45.000 --> 00:03:46.800]  不過我想今日同大家講呢
[00:03:46.800 --> 00:03:50.000]  有幾樣嘢比健康更重要
[00:03:50.000 --> 00:03:54.000]  今日就同大家講到呢個快樂嘅秘訣
[00:03:54.000 --> 00:03:56.600]  係咪冇健康就咩快樂都冇哂呢
[00:03:56.600 --> 00:03:58.400]  通常啲人都係咁諗嘅
[00:03:58.400 --> 00:03:59.600]  冇健康
[00:03:59.600 --> 00:04:01.200]  乜都冇囉係咪
[00:04:01.200 --> 00:04:03.800]  即係你暈暈地呀唔舒服呀
[00:04:03.800 --> 00:04:05.200]  即係好辛苦
[00:04:05.200 --> 00:04:08.400]  但係有咩比健康更重要呢
[00:04:08.400 --> 00:04:11.200]  我哋今日講到快樂嘅秘訣
[00:04:11.200 --> 00:04:14.000]  今日想同大家分享肥立比書
[00:04:14.000 --> 00:04:15.600]  肥立比書呢
[00:04:15.600 --> 00:04:17.800]  係聖經裏面講嘅
[00:04:17.800 --> 00:04:19.400]  監獄書信
[00:04:19.400 --> 00:04:22.600]  即係保羅坐緊監嗰時講寫嘅
[00:04:22.600 --> 00:04:24.600]  有三卷書一個係肥立比書
[00:04:24.600 --> 00:04:27.200]  一個係哥羅西書一個係已不所書
[00:04:27.200 --> 00:04:30.800]  都係講到肥立係一個坐監嘅時候
[00:04:30.800 --> 00:04:33.200]  保羅坐緊監喺羅馬嘅時候
[00:04:33.200 --> 00:04:34.600]  坐緊監嘅時候呢
[00:04:34.600 --> 00:04:36.600]  係寫呢啲嘅書信
[00:04:36.600 --> 00:04:38.600]  咁有啲嘅城市呢
[00:04:38.600 --> 00:04:40.600]  即係唔知大家覺得係開唔開心呀
[00:04:40.600 --> 00:04:43.000]  而家我哋今日睇羅馬好呀
[00:04:43.000 --> 00:04:45.600]  我都喺羅馬住過呀好開心呀
[00:04:45.600 --> 00:04:46.600]  其實呢
[00:04:46.600 --> 00:04:49.600]  喺當時嚟講係一個對基督徒嚟講
[00:04:49.600 --> 00:04:52.600]  係一個好痛苦嘅地方
[00:04:52.600 --> 00:04:54.600]  你去到嗰個鬥獸場嗰度呢
[00:04:54.600 --> 00:04:56.400]  原來佢哋係迫害基督徒嘅呢
[00:04:56.400 --> 00:04:57.800]  一啲嘅運動嚟嘅
[00:04:57.800 --> 00:05:00.200]  同嗰啲獅子老虎喺度搏鬥
[00:05:00.200 --> 00:05:03.200]  我哋見到呢真係保羅喺一個咁嘅
[00:05:03.200 --> 00:05:04.800]  情況底下呢
[00:05:04.800 --> 00:05:06.600]  就講到喜樂
[00:05:06.600 --> 00:05:09.400]  肥立比書呢最出名就係常常喜樂
[00:05:09.400 --> 00:05:10.800]  靠主喜樂
[00:05:10.800 --> 00:05:13.400]  咁今日呢我哋因為時間關係我哋又冇時間呢
[00:05:13.400 --> 00:05:14.800]  就好詳細呢
[00:05:14.800 --> 00:05:16.400]  全卷書嚟到睇
[00:05:16.400 --> 00:05:18.400]  我哋只係呢嚟到係睇
[00:05:18.400 --> 00:05:20.400]  呢個嘅
[00:05:20.400 --> 00:05:23.400]  肥立比書第一章嘅
[00:05:23.400 --> 00:05:27.000]  咁呢度講到呢有三樣嘢呢係使得我喜樂嘅
[00:05:27.000 --> 00:05:28.600]  第一樣呢就係教會裏面呢
[00:05:28.600 --> 00:05:30.600]  同心合意興旺福音
[00:05:30.600 --> 00:05:31.600]  喜樂嘅
[00:05:31.600 --> 00:05:34.600]  第二呢就係我哋嘅生命能夠結到果子
[00:05:34.600 --> 00:05:35.600]  好喜樂嘅
[00:05:35.600 --> 00:05:36.400]  第三
[00:05:36.400 --> 00:05:37.800]  好奇怪呀
[00:05:37.800 --> 00:05:39.200]  就認同到
[00:05:39.200 --> 00:05:40.400]  明白到
[00:05:40.400 --> 00:05:42.400]  基督嘅苦難
[00:05:42.400 --> 00:05:43.800]  而喜樂
[00:05:43.800 --> 00:05:45.200]  好奇怪嘅事呀
[00:05:45.200 --> 00:05:46.400]  我哋睇一睇
[00:05:46.400 --> 00:05:48.200]  肥立比書第一章
[00:05:48.200 --> 00:05:49.800]  三至六節
[00:05:49.800 --> 00:05:52.000]  我每逢想念你們
[00:05:52.000 --> 00:05:53.800]  就感謝我的神
[00:05:53.800 --> 00:05:56.400]  每逢為你們眾人祈求嘅時候
[00:05:56.400 --> 00:05:58.800]  常常歡歡喜喜的祈求
[00:05:58.800 --> 00:06:01.200]  因為從頭一天直到如今
[00:06:01.200 --> 00:06:03.600]  你們是同心合意的
[00:06:03.600 --> 00:06:04.800]  興旺福音
[00:06:04.800 --> 00:06:08.000]  我深信那在你們心裏動了善功的
[00:06:08.000 --> 00:06:09.600]  必成全者功
[00:06:09.600 --> 00:06:13.000]  直到耶穌基督的日子
[00:06:13.000 --> 00:06:16.600]  呢度講到保羅喺監裏面
[00:06:16.600 --> 00:06:18.400]  想念緊
[00:06:18.400 --> 00:06:20.000]  佢哋嘅時候
[00:06:20.000 --> 00:06:20.800]  好開心
[00:06:20.800 --> 00:06:21.800]  為到佢哋
[00:06:21.800 --> 00:06:23.000]  嚟到開心快樂
[00:06:23.000 --> 00:06:23.800]  因為呢
[00:06:23.800 --> 00:06:26.200]  佢哋從頭一天開始
[00:06:26.200 --> 00:06:28.000]  直到而家都係呢
[00:06:28.000 --> 00:06:30.000]  係同心合意
[00:06:30.000 --> 00:06:32.800]  興旺福音
[00:06:32.800 --> 00:06:34.000]  你諗一諗呢
[00:06:34.000 --> 00:06:36.000]  喺監裏面
[00:06:36.000 --> 00:06:37.800]  保羅喺監裏面
[00:06:37.800 --> 00:06:39.800]  唔知大家有冇坐過監
[00:06:39.800 --> 00:06:41.000]  我未坐過監
[00:06:41.000 --> 00:06:43.200]  不過我去過監牢
[00:06:43.200 --> 00:06:45.000]  去探啲人
[00:06:45.000 --> 00:06:46.400]  我最近聽咗
[00:06:46.400 --> 00:06:49.200]  有一個人喺
[00:06:49.200 --> 00:06:50.800]  一個士兵
[00:06:50.800 --> 00:06:52.800]  美國兵喺
[00:06:52.800 --> 00:06:55.000]  喺越南畀人運作
[00:06:55.000 --> 00:06:56.200]  佢話六尺
[00:06:56.200 --> 00:06:57.400]  運六尺
[00:06:57.400 --> 00:06:59.000]  六尺六尺
[00:06:59.000 --> 00:07:00.600]  佢話咩都睇唔到
[00:07:00.600 --> 00:07:02.000]  即係睇到嗰啲
[00:07:02.000 --> 00:07:05.000]  嗰啲老鼠好似隻貓咁大隻
[00:07:05.000 --> 00:07:06.800]  污糟邋遢
[00:07:06.800 --> 00:07:08.400]  聞到嗰啲味道
[00:07:08.400 --> 00:07:11.400]  係人嘅糞便嘅味道
[00:07:11.400 --> 00:07:12.400]  睇到個色
[00:07:12.400 --> 00:07:13.600]  即係嗰啲長嘅
[00:07:13.600 --> 00:07:15.400]  好污糟邋遢嘅色
[00:07:15.400 --> 00:07:17.800]  睇唔到日光
[00:07:17.800 --> 00:07:19.600]  睇唔到夜晚
[00:07:19.600 --> 00:07:21.400]  星宿
[00:07:21.400 --> 00:07:23.000]  困住喺嗰度
[00:07:23.000 --> 00:07:24.200]  一年
[00:07:24.200 --> 00:07:27.000]  兩年
[00:07:27.000 --> 00:07:31.000]  有咩寫我哋起落
[00:07:31.000 --> 00:07:31.600]  你諗一諗
[00:07:31.600 --> 00:07:34.800]  保羅喺嗰陣時候寫信
[00:07:34.800 --> 00:07:37.600]  畀肥辣畀佢教
[00:07:37.600 --> 00:07:39.600]  我諗緊
[00:07:39.600 --> 00:07:41.000]  有咩招牧師
[00:07:41.000 --> 00:07:43.400]  佢哋去咗短孫
[00:07:43.400 --> 00:07:44.600]  大陸
[00:07:44.600 --> 00:07:47.600]  假設啫
[00:07:47.600 --> 00:07:49.600]  聽到消息
[00:07:49.600 --> 00:07:51.400]  佢畀人運作
[00:07:51.400 --> 00:07:55.400]  寫信返嚟畀會點教會
[00:07:55.400 --> 00:07:57.800]  為我哋開心
[00:07:57.800 --> 00:08:01.000]  好特別係咪
[00:08:01.000 --> 00:08:02.000]  我識得一個牧師
[00:08:02.000 --> 00:08:04.400]  有次喺大陸畀人運作
[00:08:04.400 --> 00:08:05.800]  好驚
[00:08:05.800 --> 00:08:08.400]  佢返嚟講好驚
[00:08:08.400 --> 00:08:12.400]  但係想到信徒能夠
[00:08:12.400 --> 00:08:14.600]  彼此同心合意
[00:08:14.600 --> 00:08:16.200]  慶王福音
[00:08:16.200 --> 00:08:19.200]  呢個好快樂嘅事情
[00:08:19.200 --> 00:08:21.000]  好快樂嘅事情
[00:08:21.000 --> 00:08:22.400]  首先我哋明白
[00:08:22.400 --> 00:08:25.000]  咩係快樂先
[00:08:25.000 --> 00:08:26.400]  快樂呢
[00:08:26.400 --> 00:08:28.400]  係一個關係嚟
[00:08:28.400 --> 00:08:33.800]  快樂係一種關係
[00:08:33.800 --> 00:08:36.400]  一個人嘅快樂
[00:08:36.400 --> 00:08:40.000]  其實係痛苦嘅快樂
[00:08:40.000 --> 00:08:43.400]  你冇見過一個人好快樂
[00:08:43.400 --> 00:08:44.800]  我識得有個牧師
[00:08:44.800 --> 00:08:46.000]  佢一個人食雞蛋
[00:08:46.000 --> 00:08:47.400]  因為佢屋企好窮
[00:08:47.400 --> 00:08:48.000]  佢生日嘅時候
[00:08:48.000 --> 00:08:49.200]  媽媽畀一隻雞蛋佢
[00:08:49.200 --> 00:08:50.400]  你匿埋廁所食
[00:08:50.400 --> 00:08:53.000]  唔好畀阿哥阿妹睇到
[00:08:53.000 --> 00:08:55.000]  因為今日係你生日
[00:08:55.000 --> 00:08:56.800]  佢喺嗰個廁所食雞蛋
[00:08:56.800 --> 00:08:59.200]  好痛苦
[00:08:59.200 --> 00:09:01.600]  我又見過喺唐人街
[00:09:01.600 --> 00:09:04.200]  三菜一湯白飯飲裝
[00:09:04.200 --> 00:09:06.600]  有次我同我太太同埋啲新婚姐去食
[00:09:06.600 --> 00:09:07.600]  都幾開心
[00:09:07.600 --> 00:09:09.000]  不過見到隔離有一個人
[00:09:09.000 --> 00:09:10.800]  一個人啃哂佢
[00:09:10.800 --> 00:09:12.600]  佢真係叫哂所有餸
[00:09:12.600 --> 00:09:14.000]  點解叫佢兩份
[00:09:14.000 --> 00:09:16.400]  一個人食
[00:09:16.400 --> 00:09:18.200]  睇一睇佢嘅表情
[00:09:18.200 --> 00:09:20.000]  唔係好快樂
[00:09:20.000 --> 00:09:23.000]  原來快樂係一種嘅關係
[00:09:23.000 --> 00:09:23.800]  第一個明白
[00:09:23.800 --> 00:09:24.800]  係一種關係
[00:09:24.800 --> 00:09:27.200]  自私嘅快樂係唔快樂
[00:09:27.200 --> 00:09:28.600]  當我哋有快樂嘅時候
[00:09:28.600 --> 00:09:30.000]  與人分享
[00:09:30.000 --> 00:09:31.400]  係更加快樂
[00:09:31.400 --> 00:09:32.600]  當我哋有痛苦嘅時候
[00:09:32.600 --> 00:09:33.800]  與人分擔
[00:09:33.800 --> 00:09:35.400]  我哋嘅痛苦會點
[00:09:35.400 --> 00:09:36.600]  會減少
[00:09:36.600 --> 00:09:39.400]  呢個大家要明白嘅事
[00:09:39.400 --> 00:09:41.000]  第三個就係我哋要知道
[00:09:41.000 --> 00:09:43.000]  我哋快樂
[00:09:43.000 --> 00:09:45.800]  喺神裏面係一種嘅生命
[00:09:45.800 --> 00:09:47.800]  呢個生命嘅本質
[00:09:47.800 --> 00:09:49.200]  係快樂
[00:09:49.200 --> 00:09:51.400]  有呢個神嘅生命
[00:09:51.400 --> 00:09:52.600]  先有快樂
[00:09:52.600 --> 00:09:54.400]  無神呢個生命
[00:09:54.400 --> 00:09:56.000]  無快樂
[00:09:56.000 --> 00:09:58.000]  即係一個死物
[00:09:58.000 --> 00:10:01.200]  你見到啲死物會唔會快樂
[00:10:01.200 --> 00:10:03.600]  如果你買一個好靚嘅車
[00:10:03.600 --> 00:10:06.200]  個車見到你微笑
[00:10:06.200 --> 00:10:08.800]  係你笑,唔係佢笑
[00:10:08.800 --> 00:10:11.000]  你買一個好靚嘅手機
[00:10:11.000 --> 00:10:12.400]  好鍾意佢
[00:10:12.400 --> 00:10:14.600]  但係佢話我好愛你
[00:10:14.600 --> 00:10:16.000]  嚇死你
[00:10:16.000 --> 00:10:19.600]  原來生命先有快樂嘅本質
[00:10:19.600 --> 00:10:22.400]  有從神而嚟嘅生命
[00:10:22.400 --> 00:10:24.800]  先有嗰種嘅快樂
[00:10:24.800 --> 00:10:26.600]  可以接受到咩叫
[00:10:26.600 --> 00:10:28.200]  從神而嚟嘅快樂
[00:10:28.200 --> 00:10:30.800]  可以明白咩叫靠主喜樂
[00:10:30.800 --> 00:10:32.600]  所以我哋傳福音嘅時候
[00:10:32.600 --> 00:10:34.800]  就係話我哋嘅關係上
[00:10:34.800 --> 00:10:36.600]  我哋更加增加
[00:10:36.600 --> 00:10:40.000]  讓呢啲人能夠有新嘅生命
[00:10:40.000 --> 00:10:42.000]  呢個快樂嘅生命
[00:10:42.000 --> 00:10:43.600]  呢個快樂嘅生命
[00:10:43.600 --> 00:10:45.600]  係從神嗰度嚟
[00:10:45.600 --> 00:10:47.800]  聖靈嘅果子係咩
[00:10:47.800 --> 00:10:49.400]  人愛
[00:10:49.400 --> 00:10:50.600]  喜樂
[00:10:50.600 --> 00:10:51.400]  和平
[00:10:51.400 --> 00:10:52.800]  大家都記得
[00:10:52.800 --> 00:10:55.200]  喜樂係聖靈嘅感動
[00:10:55.200 --> 00:10:57.200]  所以人生出嚟
[00:10:57.200 --> 00:10:59.600]  特別我哋中國人
[00:10:59.600 --> 00:11:01.600]  我哋生出嚟
[00:11:01.600 --> 00:11:03.600]  唔係咁快樂
[00:11:03.600 --> 00:11:06.200]  呢個係我哋嘅文化
[00:11:06.200 --> 00:11:08.200]  我哋嘅文化唔係咁快樂
[00:11:08.200 --> 00:11:09.800]  唔係咁開心
[00:11:09.800 --> 00:11:10.600]  係咪
[00:11:10.600 --> 00:11:12.400]  你考試嘅時候考得好高分
[00:11:12.400 --> 00:11:13.400]  話畀阿爸聽
[00:11:13.400 --> 00:11:14.600]  我今日考得好好
[00:11:14.600 --> 00:11:15.800]  95分
[00:11:15.800 --> 00:11:17.000]  佢話好唔快樂
[00:11:17.000 --> 00:11:18.200]  仲要95分呢
[00:11:18.200 --> 00:11:22.800]  我哋好多嘢都唔快樂
[00:11:22.800 --> 00:11:25.200]  我哋發覺人生裏面好多嘢
[00:11:25.200 --> 00:11:26.600]  將我哋擺低
[00:11:26.600 --> 00:11:28.200]  我哋嘅生命裏面
[00:11:28.200 --> 00:11:29.600]  我哋有
[00:11:29.600 --> 00:11:31.800]  即係英文有三個F嘅字
[00:11:31.800 --> 00:11:33.400]  第一個就fear
[00:11:33.400 --> 00:11:35.200]  好驚驚失去咗
[00:11:35.200 --> 00:11:36.600]  第二個就fatigue
[00:11:36.600 --> 00:11:38.600]  好攰
[00:11:38.600 --> 00:11:41.000]  即係皮殘晒我哋叫做
[00:11:41.000 --> 00:11:43.200]  第三個叫frustration
[00:11:43.200 --> 00:11:45.200]  你都唔知點好
[00:11:45.200 --> 00:11:48.400]  人生裏面呢啲幾個字
[00:11:48.400 --> 00:11:50.800]  使得我哋好down好down
[00:11:50.800 --> 00:11:52.400]  我哋唔快樂
[00:11:52.400 --> 00:11:55.000]  所以我哋點樣真係可以快樂呢
[00:11:55.000 --> 00:11:56.400]  唔係勉強做出嚟
[00:11:56.400 --> 00:12:00.400]  我哋嘅生命當中有一個新嘅本質
[00:12:00.400 --> 00:12:02.600]  呢個係靠著福音
[00:12:02.600 --> 00:12:05.600]  福音本似神嘅大能
[00:12:05.600 --> 00:12:08.000]  要求一切相信
[00:12:08.000 --> 00:12:09.600]  其實人喺生命當中
[00:12:09.600 --> 00:12:12.600]  喺呢個罪惡當中
[00:12:12.600 --> 00:12:14.000]  浮沉當中
[00:12:14.000 --> 00:12:16.000]  點會快樂呢
[00:12:16.000 --> 00:12:18.600]  如果我哋跌咗落水嘅時候
[00:12:18.600 --> 00:12:20.600]  如果我哋喺大海當中
[00:12:20.600 --> 00:12:22.000]  跌咗落水
[00:12:22.000 --> 00:12:24.600]  你會唔會快樂呢
[00:12:24.600 --> 00:12:26.600]  我哋有陣時去遊船河
[00:12:26.600 --> 00:12:27.600]  有冇遊船河
[00:12:27.600 --> 00:12:29.600]  有次我遊船河同個太太
[00:12:29.600 --> 00:12:31.600]  喺一個Balcony嗰度睇到
[00:12:31.600 --> 00:12:34.600]  如果跌咗落去點辦呢
[00:12:34.600 --> 00:12:35.600]  我識游水嘅
[00:12:35.600 --> 00:12:36.600]  不過呢識游水都冇用
[00:12:36.600 --> 00:12:37.600]  啲水好凍啊
[00:12:37.600 --> 00:12:39.600]  代表已經凍死咗
[00:12:39.600 --> 00:12:40.600]  好驚
[00:12:40.600 --> 00:12:43.600]  今日未信主嘅人
[00:12:43.600 --> 00:12:45.600]  其實喺痛苦當中
[00:12:45.600 --> 00:12:47.600]  我哋嘅文化呢
[00:12:47.600 --> 00:12:50.600]  係一個痛苦嘅文化
[00:12:50.600 --> 00:12:51.600]  如果大家中國呢
[00:12:51.600 --> 00:12:52.600]  喺一個文化裏面呢
[00:12:52.600 --> 00:12:54.600]  有一個痛苦嘅文化
[00:12:54.600 --> 00:12:57.600]  如果喺印度更加痛苦
[00:12:57.600 --> 00:12:58.600]  我哋全世界裏面
[00:12:58.600 --> 00:12:59.600]  好多嘅國家
[00:12:59.600 --> 00:13:00.600]  好多嘅地方
[00:13:00.600 --> 00:13:03.600]  人喺水深火熱當中
[00:13:03.600 --> 00:13:05.600]  笑唔出嚟嘅
[00:13:05.600 --> 00:13:08.600]  除非佢哋得到福音
[00:13:08.600 --> 00:13:10.600]  真係福音
[00:13:10.600 --> 00:13:12.600]  福音係改變咗我哋嘅生命
[00:13:12.600 --> 00:13:14.600]  耶穌拯救咗我哋
[00:13:14.600 --> 00:13:16.600]  讓我哋同我哋嘅罪嗰度呢
[00:13:16.600 --> 00:13:18.600]  係脫離出嚟
[00:13:18.600 --> 00:13:19.600]  我哋呢生命當中呢
[00:13:19.600 --> 00:13:22.600]  係一種嘅真嘅快樂同埋平安
[00:13:22.600 --> 00:13:24.600]  有時我喺度思想
[00:13:24.600 --> 00:13:25.600]  我哋好奇怪係咪
[00:13:25.600 --> 00:13:27.600]  我哋呢即係人喺度
[00:13:27.600 --> 00:13:29.600]  每日崇拜返嚟唱詩嘅
[00:13:29.600 --> 00:13:31.600]  係咪
[00:13:31.600 --> 00:13:32.600]  我想問大家
[00:13:32.600 --> 00:13:34.600]  你小學有冇唱過歌呀
[00:13:34.600 --> 00:13:35.600]  有冇音樂堂呀
[00:13:35.600 --> 00:13:36.600]  好少呀而家
[00:13:36.600 --> 00:13:37.600]  中學有冇音樂堂
[00:13:37.600 --> 00:13:39.600]  冇㗎冇人唱歌呀而家
[00:13:39.600 --> 00:13:40.600]  都冇你哋
[00:13:40.600 --> 00:13:41.600]  我哋呢班基督徒呢
[00:13:41.600 --> 00:13:43.600]  個個禮拜喺度唱歌呀
[00:13:43.600 --> 00:13:45.600]  同埋你唱埋嗰啲歌呢都係
[00:13:45.600 --> 00:13:47.600]  即係唔係咁易唱㗎
[00:13:47.600 --> 00:13:49.600]  又唱到喎又
[00:13:49.600 --> 00:13:51.600]  跟吓跟吓又跟唱到係咪
[00:13:51.600 --> 00:13:52.600]  點解呢
[00:13:52.600 --> 00:13:54.600]  因為我哋呢想表達
[00:13:54.600 --> 00:13:56.600]  其實我哋唱詩想表達呢
[00:13:56.600 --> 00:13:59.600]  我哋心當中嘅改變一種喜樂
[00:13:59.600 --> 00:14:01.600]  我哋想表達
[00:14:01.600 --> 00:14:03.600]  人生當中當我哋信咗主嘅時候
[00:14:03.600 --> 00:14:05.600]  自然呢我哋有一種嘅喜樂
[00:14:05.600 --> 00:14:07.600]  喜樂嘅靈
[00:14:07.600 --> 00:14:08.600]  喺我哋當中
[00:14:08.600 --> 00:14:10.600]  聖靈一個喜樂嘅靈
[00:14:10.600 --> 00:14:12.600]  因為我哋生命有改變
[00:14:12.600 --> 00:14:13.600]  所以呢人對我
[00:14:13.600 --> 00:14:14.600]  像我哋啲王爺話嘅
[00:14:14.600 --> 00:14:17.600]  殿裏面去呢我哋就歡喜快樂
[00:14:17.600 --> 00:14:19.600]  今日我哋返嚟崇拜
[00:14:19.600 --> 00:14:20.600]  歡喜快樂
[00:14:20.600 --> 00:14:23.600]  如果你今日返嚟呢苦瓜瓜咁口面嘅
[00:14:23.600 --> 00:14:24.600]  唉呀好慘呀
[00:14:24.600 --> 00:14:26.600]  因為有啲問題啦係咪
[00:14:26.600 --> 00:14:28.600]  或者你可能有個弟兄你唔鍾意
[00:14:28.600 --> 00:14:30.600]  有個姐妹你唔想見到佢
[00:14:30.600 --> 00:14:32.600]  所以你唔想返嚟崇拜
[00:14:32.600 --> 00:14:34.600]  但係正常嘅人嚟講
[00:14:34.600 --> 00:14:36.600]  正常嘅基督徒我哋好想
[00:14:36.600 --> 00:14:37.600]  返到嚟教會當中
[00:14:37.600 --> 00:14:39.600]  見到弟兄姐妹一齊唱詩
[00:14:39.600 --> 00:14:41.600]  一齊讚美神
[00:14:41.600 --> 00:14:42.600]  一齊喺度敬拜主
[00:14:42.600 --> 00:14:44.600]  呢個係福音
[00:14:44.600 --> 00:14:46.600]  從頭一天到現今
