
[00:00:00.000 --> 00:00:02.960]  大衛傳的第十二講
[00:08:13.880 --> 00:08:15.760]  沒有人會說他偏坦
[00:08:15.760 --> 00:08:20.840]  因為這個城從來沒有屬於任何的支派
[00:08:20.840 --> 00:08:23.560]  除了政治的考慮
[00:08:23.560 --> 00:08:26.000]  還有軍事上的考慮
[00:08:26.000 --> 00:08:29.920]  耶路撒冷是一個非常險要的城市
[00:08:29.920 --> 00:08:33.000]  它的地勢是非常險要的
[00:08:33.000 --> 00:08:34.560]  它是怎樣
[00:08:34.560 --> 00:08:37.680]  三面被山谷包圍
[00:08:37.680 --> 00:08:40.200]  在東面是甲侖谷
[00:08:40.200 --> 00:08:43.800]  在西面是蒂羅佩安谷
[00:08:43.800 --> 00:08:47.000]  而在南面是恩亂子谷
[00:08:47.000 --> 00:08:49.840]  三面都有山谷包圍
[00:08:49.840 --> 00:08:52.440]  所以敵人如果要攻打的話
[00:08:52.440 --> 00:08:55.600]  只可以從北邊攻打
[00:08:55.600 --> 00:08:59.160]  這是一個易守難攻的城市
[00:08:59.160 --> 00:09:02.400]  所以為什麼耶布斯人這麼大口氣
[00:09:02.400 --> 00:09:03.920]  稍後我們會見到
[00:09:03.920 --> 00:09:07.040]  他們會激大衛 激得他很生氣
[00:09:07.040 --> 00:09:10.640]  猶太人熱愛耶路撒冷城
[00:09:10.640 --> 00:09:15.240]  今時今日的基督徒也熱愛耶路撒冷城
[00:09:15.240 --> 00:09:19.400]  就算連其他宗教 例如莫斯林 穆斯林
[00:09:19.400 --> 00:09:23.800]  他們也很尊敬耶路撒冷城
[00:09:23.800 --> 00:09:25.640]  除了政治 軍事
[00:09:25.640 --> 00:09:28.800]  還有第三個考慮就是宗教
[00:09:28.800 --> 00:09:31.720]  我相信是神啟示給大衛
[00:09:31.720 --> 00:09:34.560]  叫他揀選耶路撒冷城
[00:09:34.560 --> 00:09:37.440]  因為神曾經應許以色列人
[00:09:37.440 --> 00:09:40.640]  會在一個指定的地方納他的名
[00:09:40.640 --> 00:09:43.680]  讓以色列人來敬拜他
[00:09:43.680 --> 00:09:46.840]  這些經文是記載在生命記的十二章
[00:09:46.840 --> 00:09:48.800]  一至七節
[00:09:48.800 --> 00:09:54.560]  後來大衛在石安 從耶布斯人亞努那的手上
[00:09:54.560 --> 00:09:56.560]  買了一塊地
[00:09:56.560 --> 00:10:00.200]  然後交給他的兒子所羅門來建聖殿
[00:10:00.200 --> 00:10:03.720]  這就是聖殿所在的地方
[00:10:03.720 --> 00:10:06.800]  經文是記載在撒母以下的二十四章
[00:10:06.800 --> 00:10:10.240]  我們遲些會來看這些經文
[00:10:10.240 --> 00:10:12.120]  地上的耶路撒冷城
[00:10:12.120 --> 00:10:15.120]  是律法捆綁的城市
[00:10:15.120 --> 00:10:18.040]  但是將來天上的耶路撒冷城
[00:10:18.040 --> 00:10:21.840]  是耶穌基督恩典之約的象徵
[00:10:21.840 --> 00:10:26.520]  神曾經應許我們每一個神的子民神的兒女
[00:10:26.520 --> 00:10:32.440]  都會和祂一起永遠在新耶路撒冷永遠同在
[00:10:32.440 --> 00:10:35.560]  所以耶路撒冷真的很重要
[00:10:35.560 --> 00:10:38.120]  我說過當時耶路撒冷城
[00:10:38.120 --> 00:10:40.920]  是由耶布斯人來佔領
[00:10:40.920 --> 00:10:43.680]  對耶布斯人我們的認識很少
[00:10:43.680 --> 00:10:46.960]  他們應該是迦南人
[00:10:46.960 --> 00:10:50.040]  關於大衛佔領耶路撒冷的事蹟
[00:10:50.040 --> 00:10:54.440]  亦都可以在歷代至上的十一章四至九節
[00:10:54.440 --> 00:10:56.080]  我們可以看到
[00:10:56.080 --> 00:10:58.680]  耶布斯人當時非常輕敵
[00:10:58.680 --> 00:10:59.920]  我剛才說過
[00:10:59.920 --> 00:11:02.960]  因為耶路撒冷城是非常險要
[00:11:02.960 --> 00:11:04.840]  是易守難攻
[00:11:04.840 --> 00:11:06.680]  耶布斯人怎樣說
[00:11:06.680 --> 00:11:09.640]  哈 你大衛來攻打我們
[00:11:09.640 --> 00:11:11.600]  就算是盲眼的
[00:11:11.600 --> 00:11:13.160]  就算是鋸腿的
[00:11:13.160 --> 00:11:14.760]  都能夠守住這個城
[00:11:14.760 --> 00:11:16.880]  你攻不進的大衛
[00:11:16.880 --> 00:11:19.320]  嘩 氣得大衛山下禁跳
[00:11:19.320 --> 00:11:20.840]  很生氣
[00:11:20.840 --> 00:11:22.520]  大衛知道
[00:11:22.520 --> 00:11:24.480]  是神鷹許摩西
[00:11:24.480 --> 00:11:28.320]  被以色列人能夠征服迦南的列國
[00:11:28.320 --> 00:11:30.240]  是包括耶布斯人
[00:11:30.240 --> 00:11:34.440]  所以他有信心一定能夠攻破這個城
[00:11:34.440 --> 00:11:36.400]  於是大衛就答應
[00:11:36.400 --> 00:11:39.720]  任何人能夠帶領以色列人入城
[00:11:39.720 --> 00:11:41.600]  克制敵人的話
[00:11:41.600 --> 00:11:45.120]  就會封他成為元帥
[00:11:45.120 --> 00:11:46.960]  你會問
[00:11:46.960 --> 00:11:49.520]  大衛的元帥不是若鴨嗎
[00:11:49.520 --> 00:11:52.440]  為何現在又會封過元帥
[00:11:52.440 --> 00:11:53.920]  可能有兩個原因
[00:11:53.920 --> 00:11:55.240]  第一個原因
[00:11:55.240 --> 00:12:00.040]  若鴨只不過是大衛成為猶大王的時候的元帥
[00:12:00.040 --> 00:12:02.640]  現在他成為全以色列的王
[00:12:02.640 --> 00:12:05.240]  你想想他應不應該找過一個元帥
[00:12:05.240 --> 00:12:08.240]  現在是全國性的軍隊
[00:12:08.240 --> 00:12:10.120]  還有第二個原因
[00:12:10.120 --> 00:12:12.640]  因為若鴨殺死了鴨尼爾
[00:12:12.640 --> 00:12:14.480]  大衛與他不和
[00:12:14.480 --> 00:12:17.160]  很可能這個時候大衛想想
[00:12:17.160 --> 00:12:21.920]  我可不可以找第二個元帥來代替若鴨呢
[00:12:21.920 --> 00:12:25.000]  大衛甚至告訴以色列人
[00:12:25.000 --> 00:12:27.520]  你們可以怎樣來攻城
[00:12:27.520 --> 00:12:31.520]  你們可以由水溝上去
[00:12:31.520 --> 00:12:34.280]  SR Charles Warren
[00:12:34.280 --> 00:12:37.080]  的確在石安山的耶路撒冷城
[00:12:37.080 --> 00:12:39.320]  找到一條水溝
[00:12:39.320 --> 00:12:42.640]  就是以色列人用來打水的
[00:12:42.640 --> 00:12:46.360]  你可以用桶子一直放下去
[00:12:46.360 --> 00:12:48.080]  向下伸下去
[00:12:48.080 --> 00:12:49.560]  去到一條河那裏
[00:12:49.560 --> 00:12:52.000]  你就可以把水打上來
[00:12:52.000 --> 00:12:55.120]  大衛說你可以由這條水溝
[00:12:55.120 --> 00:12:57.120]  向下爬上去
[00:12:57.120 --> 00:13:00.200]  然後你進入耶路撒冷城
[00:13:00.200 --> 00:13:03.360]  你有沒有見過人們現時有些叫做
[00:13:03.360 --> 00:13:05.440]  碧虎功 你有沒有見過
[00:13:05.440 --> 00:13:08.840]  兩隻手兩隻腳撐著兩邊的牆
[00:13:08.840 --> 00:13:11.200]  彈著彈著就上去
[00:13:11.200 --> 00:13:15.680]  我相信當年若鴨就是這樣進入了耶路撒冷城
[00:13:15.680 --> 00:13:18.880]  他真的把耶路撒冷城攻破了
[00:13:18.880 --> 00:13:22.400]  成為了大衛的元帥
[00:13:22.400 --> 00:13:26.760]  注意 若鴨不是由外面來攻打耶路撒冷城
[00:13:26.760 --> 00:13:29.440]  他是由裏面來攻打
[00:13:29.440 --> 00:13:31.360]  記不記得我曾經和大家說過
[00:13:31.360 --> 00:13:34.040]  這正是撒旦的手段
[00:13:34.040 --> 00:13:35.800]  在早期的教會
[00:13:35.800 --> 00:13:38.880]  撒旦攻擊教會 你越是攻擊
[00:13:38.880 --> 00:13:40.400]  那些基督徒就怎樣
[00:13:40.400 --> 00:13:43.000]  越是堅誠 越是堅誠
[00:13:43.000 --> 00:13:45.800]  不怕攻擊 他們情願殉道
[00:13:45.800 --> 00:13:47.400]  但是後來
[00:13:47.400 --> 00:13:52.000]  撒旦就說我現在不用咆哮的獅子的戰略來攻擊
[00:13:52.000 --> 00:13:55.400]  我現在是用靈巧象蛇的戰略
[00:13:55.400 --> 00:13:56.480]  就怎樣
[00:13:56.480 --> 00:14:01.480]  一時間基督教是被羅馬政府來接受
[00:14:01.480 --> 00:14:04.520]  過自舒適的生活慢慢就怎樣
[00:14:04.520 --> 00:14:07.160]  那些人就沒有那麼堅誠
[00:14:07.160 --> 00:14:10.080]  這也是被我們基督徒很小心
[00:14:10.080 --> 00:14:14.120]  現在我們做基督徒真的太舒服了
[00:14:14.120 --> 00:14:17.200]  我們時時做的事情和教外
[00:14:17.200 --> 00:14:19.360]  和外面的人一模一樣
[00:14:19.360 --> 00:14:22.920]  叫我們去行大使命 叫我們去傳福音
[00:14:22.920 --> 00:14:24.640]  不要搞我
[00:14:24.640 --> 00:14:26.640]  叫我們做其他事情就可以了
[00:14:26.640 --> 00:14:27.680]  我們都要很小心
[00:14:27.680 --> 00:14:32.160]  因為我們都過著很舒適的生活
[00:14:32.160 --> 00:14:35.160]  大衛於是佔領了那座山
[00:14:35.160 --> 00:14:36.920]  就是耶路撒冷
[00:14:36.920 --> 00:14:38.720]  在南邊的山頂
[00:14:38.720 --> 00:14:40.520]  六十英畝的地方
[00:14:40.520 --> 00:14:43.440]  稱之為大衛之城
[00:14:43.440 --> 00:14:45.320]  在接下來的歲月
[00:14:45.320 --> 00:14:47.440]  大衛的城計人
[00:14:47.440 --> 00:14:49.760]  包括所羅門 希西嘉
[00:14:49.760 --> 00:14:53.040]  他們都會強化了 增強了
[00:14:53.040 --> 00:14:55.960]  耶路撒冷城西邊的城
[00:14:55.960 --> 00:14:59.360]  其實耶路撒冷城在兩座山的上高
[00:14:59.360 --> 00:15:03.040]  西邊的耶路撒冷城在石鞍山的上高
[00:15:03.040 --> 00:15:07.880]  東邊的耶路撒冷城在摩利亞山的上高
[00:15:07.880 --> 00:15:11.800]  很多人都搞錯了
[00:15:11.800 --> 00:15:15.320]  所以希西嘉也好 所羅門也好
[00:15:15.320 --> 00:15:19.560]  他們強化的城是在石鞍山上高
[00:15:19.560 --> 00:15:22.960]  也就是說他們將耶路撒冷城一路擴展
[00:15:22.960 --> 00:15:25.520]  向西邊擴展
[00:15:25.520 --> 00:15:27.880]  在雪薩姆以下的五章九節
[00:15:27.880 --> 00:15:33.080]  說大衛從米羅爾旅周圍築牆
[00:15:33.080 --> 00:15:35.920]  米羅的意思是什麼
[00:15:35.920 --> 00:15:38.560]  是豐滿豐盛的意思
[00:15:38.560 --> 00:15:42.560]  在雪薩姆以下的東南邊有一個石堤壩
[00:15:42.560 --> 00:15:47.680]  這個堤壩支撐著上高的建築物和城牆
[00:15:47.680 --> 00:15:50.640]  而考古學家真的發現
[00:15:50.640 --> 00:15:52.800]  在雪薩姆以下的東南邊
[00:15:52.800 --> 00:15:55.200]  有一個石梯級的結構
[00:15:55.200 --> 00:15:59.640]  這個結構長一千五百尺 寬九百尺
[00:15:59.640 --> 00:16:04.040]  相信這就是大衛所說的米羅
[00:16:04.040 --> 00:16:07.320]  既然說到考古學
[00:16:07.320 --> 00:16:10.680]  我不妨又提起第二件事
[00:16:10.680 --> 00:16:12.520]  就是以前很多人認為
[00:16:12.520 --> 00:16:15.520]  大衛只是一個傳說的人物
[00:16:15.520 --> 00:16:18.440]  他們以為不是真的有這個人
[00:16:18.440 --> 00:16:22.280]  但是自從1993年考古學家
[00:16:22.280 --> 00:16:25.560]  在雪薩姆以下的北邊發現了一些碎片
[00:16:25.560 --> 00:16:29.320]  這個碎片是一個紀念碎片
[00:16:29.320 --> 00:16:31.320]  上高刻著什麼
[00:16:31.320 --> 00:16:36.120]  以阿蘭文刻著大衛之家或者大衛之屋
[00:16:36.120 --> 00:16:39.360]  將大衛從一個聖經的人物
[00:16:39.360 --> 00:16:44.320]  變成了歷史當中一個真真正正的統治者
[00:16:44.320 --> 00:16:46.760]  這個紀念碎是誰立的
[00:16:46.760 --> 00:16:49.720]  是大馬士革王哈舌
[00:16:49.720 --> 00:16:56.520]  這個哈舌他在公元前的九世紀立了這個碎碑
[00:16:56.520 --> 00:17:01.360]  這個人也在《列王紀》上的十九章有提到
[00:17:01.360 --> 00:17:04.040]  這件事非常有意思
[00:17:04.040 --> 00:17:07.640]  聖經說有這個大馬士革王哈舌
[00:17:07.640 --> 00:17:10.600]  真的有奇人立了一個碎碑
[00:17:10.600 --> 00:17:14.160]  而還證實了有大衛這個人
[00:17:14.160 --> 00:17:17.000]  有大衛之家 有大衛之屋
[00:17:17.000 --> 00:17:19.400]  你說聖經是不是真的很精彩
[00:17:19.400 --> 00:17:21.240]  聖經裡面所說的
[00:17:21.240 --> 00:17:28.120]  不僅是神的話語 更是歷史
[00:17:28.120 --> 00:17:30.360]  耶路撒冷我剛才說過
[00:17:30.360 --> 00:17:32.640]  是被建築在兩座山上
[00:17:32.640 --> 00:17:36.400]  石安山和摩利亞山
[00:17:36.400 --> 00:17:38.760]  記不記得摩利亞山
[00:17:38.760 --> 00:17:41.760]  就是阿伯拉罕憲以撒
[00:17:41.760 --> 00:17:44.200]  很多人說阿伯拉罕憲以撒
[00:17:44.200 --> 00:17:47.160]  就在聖殿 就是耶路撒冷的聖殿
[00:17:47.160 --> 00:17:51.560]  不是聖殿 聖殿是比較南邊的地方
[00:17:51.560 --> 00:17:54.840]  根據《利尾記》的一章十節至十一節
[00:17:54.840 --> 00:17:58.680]  憲制無瑕疵的公陽要在哪裡憲
[00:17:58.680 --> 00:18:01.120]  要在壇的北邊
[00:18:01.120 --> 00:18:04.760]  所以耶穌基督為我們釘十字架
[00:18:04.760 --> 00:18:07.960]  在耶路撒冷城外邊
[00:18:07.960 --> 00:18:11.080]  在北邊的山上 山峰上
[00:18:11.080 --> 00:18:13.880]  這就是耶穌基督為我們釘十字架
[00:18:13.880 --> 00:18:16.640]  祂就是我們無瑕疵的公陽
[00:18:16.640 --> 00:18:19.160]  而當年阿伯拉罕憲以撒
[00:18:19.160 --> 00:18:21.000]  在《創世紀》的二十二章
[00:18:21.000 --> 00:18:22.680]  就在同一個地方
[00:18:22.680 --> 00:18:25.160]  摩利亞山的山峰上高
[00:18:25.160 --> 00:18:27.920]  如果你回去看《創世紀》的二十二章
[00:18:27.920 --> 00:18:29.640]  你就會知道
[00:18:29.640 --> 00:18:33.280]  所以耶路撒冷城是非常非常重要
[00:18:33.280 --> 00:18:37.920]  在聖經裏有八百一十一次說到耶路撒冷城
[00:18:37.920 --> 00:18:43.080]  而有一百五十二次叫耶路撒冷做石安
[00:18:43.080 --> 00:18:44.000]  為什麼?
[00:18:44.000 --> 00:18:46.040]  因為耶路撒冷的聖殿
[00:18:46.040 --> 00:18:49.920]  有一半在石安的山上
[00:18:49.920 --> 00:18:52.520]  在詩篇的四十八篇第一節
[00:18:52.520 --> 00:18:54.880]  叫耶路撒冷做神的城
[00:18:54.880 --> 00:18:56.400]  神的聖山
[00:18:56.400 --> 00:18:58.920]  這就是我今天的主題
[00:18:58.920 --> 00:19:02.080]  神的聖山聖城 耶路撒冷
[00:19:02.080 --> 00:19:04.960]  在詩篇的四十八篇第二節
[00:19:04.960 --> 00:19:08.280]  叫耶路撒冷做大君王的城
[00:19:08.280 --> 00:19:10.280]  四十八章的第八節
[00:19:10.280 --> 00:19:14.080]  說耶路撒冷是萬軍之耶和華的城
[00:19:14.080 --> 00:19:16.600]  詩篇的七十六篇第二節
[00:19:16.600 --> 00:19:19.720]  說神在耶路撒冷有祂的帳幕
[00:19:19.720 --> 00:19:22.280]  在石安有祂的居所
[00:19:22.280 --> 00:19:24.920]  在以塞亞書的一章二十六節
[00:19:24.920 --> 00:19:27.440]  說耶路撒冷是公義之城
[00:19:27.440 --> 00:19:29.000]  忠信之一
[00:19:29.000 --> 00:19:30.640]  在二十九章的一節
[00:19:30.640 --> 00:19:33.720]  說耶路撒冷是大衛安刑的城
[00:19:33.720 --> 00:19:35.400]  五十二章的一節
[00:19:35.400 --> 00:19:38.400]  說耶路撒冷是聖城
[00:19:38.400 --> 00:19:41.920]  而在以塞亞書的六十章十四節
[00:19:41.920 --> 00:19:45.880]  說稱耶路撒冷為耶和華的城
[00:19:45.880 --> 00:19:49.120]  為以色列聖者的石安
[00:19:49.120 --> 00:19:52.040]  而在耶利米書的三章十七節
[00:19:52.040 --> 00:19:55.480]  叫耶路撒冷做耶和華的寶座
[00:19:55.480 --> 00:19:58.440]  在耶利米書的三十三章十六節
[00:19:58.440 --> 00:20:01.240]  耶路撒冷必安然居住
[00:20:01.240 --> 00:20:05.000]  祂的名必稱為耶和華我們的義
[00:20:05.000 --> 00:20:08.440]  而在耶利米哀歌的二章第十五節
[00:20:08.440 --> 00:20:12.320]  說耶路撒冷是人所稱為全美
[00:20:12.320 --> 00:20:14.920]  稱為全地所喜悅的
[00:20:14.920 --> 00:20:16.640]  不要說我長氣
[00:20:16.640 --> 00:20:18.640]  聖經裡面說耶路撒冷
[00:20:18.640 --> 00:20:21.360]  真是一個非常重要的地方
[00:20:21.360 --> 00:20:24.760]  耶路撒冷還是神中愛的
