
[00:00:00.000 --> 00:00:04.560]  摩西在舊約聖經《新命紀》八章八節那裡說
[00:01:41.000 --> 00:01:43.600]  我想透過今天這個講道
[00:01:43.600 --> 00:01:45.600]  和大家節目一齊來思考
[00:01:45.600 --> 00:01:47.600]  當耶穌基督用葡萄樹來比喻
[00:01:47.600 --> 00:01:49.400]  神和人的關係的時候
[00:01:49.400 --> 00:01:51.800]  是在提醒我們每一個熟悉祂的人
[00:01:51.800 --> 00:01:53.400]  我們和神的關係
[00:01:53.400 --> 00:01:55.400]  我們要常常憐於主
[00:01:55.400 --> 00:01:58.600]  當我們的生命何時離開我們的神的時候
[00:01:58.600 --> 00:02:00.600]  我們的生命就好像在葡萄樹上
[00:02:00.600 --> 00:02:02.600]  自下來的一條枝子一樣
[00:02:02.600 --> 00:02:04.800]  丟在外面只會枯乾
[00:02:04.800 --> 00:02:05.800]  不能夠結果子
[00:02:05.800 --> 00:02:07.200]  甚至失去生命
[00:02:07.200 --> 00:02:08.400]  要提醒著我們
[00:02:08.400 --> 00:02:10.800]  我們要常常活在我們的主裡面
[00:02:10.800 --> 00:02:14.000]  讓主的生命充滿我們的生命
[00:02:14.000 --> 00:02:19.000]  讓我們開始之前有一個禱告
[00:02:19.000 --> 00:02:20.800]  七日主求祢的聖靈臨在
[00:02:20.800 --> 00:02:22.800]  也祝福我們每位弟兄姊妹
[00:02:22.800 --> 00:02:24.800]  在我們生命當中提醒我們
[00:02:24.800 --> 00:02:27.000]  我們要常常憐於主
[00:02:27.000 --> 00:02:29.200]  讓我們的生命因著憐於祢
[00:02:29.200 --> 00:02:32.400]  我們能夠為祢結果子榮耀祢
[00:02:32.400 --> 00:02:34.200]  願祢提醒紀念我們
[00:02:34.200 --> 00:02:37.600]  奉耶穌名求
[00:02:37.600 --> 00:02:39.600]  剛才提到在聖經裡面
[00:02:39.600 --> 00:02:44.000]  葡萄是以色列人常見的一種植物
[00:02:44.000 --> 00:02:46.200]  也可以說是以色列人生活裡面
[00:02:46.200 --> 00:02:48.200]  常常有的一種植物
[00:02:48.200 --> 00:02:50.600]  以色列人他們會栽種葡萄園
[00:02:50.600 --> 00:02:52.800]  他們會以葡萄為食物
[00:02:52.800 --> 00:02:56.200]  他們也會押葡萄汁來做酒
[00:02:56.200 --> 00:02:59.200]  葡萄不單是以色列人生活裡面常見的植物
[00:02:59.200 --> 00:03:01.000]  也是聖經裡面
[00:03:01.000 --> 00:03:04.200]  常常拿來作為比喻的一種植物
[00:03:04.200 --> 00:03:05.400]  在舊的聖經裡面
[00:03:05.400 --> 00:03:07.800]  很多時候都用葡萄來象徵著
[00:03:07.800 --> 00:03:10.600]  神和以色列人的關係
[00:03:10.600 --> 00:03:11.800]  也都指出了
[00:03:11.800 --> 00:03:16.400]  神是那位栽種葡萄的栽種者
[00:03:16.400 --> 00:03:19.800]  而以色列人就是神所栽種的葡萄樹
[00:03:19.800 --> 00:03:23.400]  神指望這個葡萄樹能夠為他結果子
[00:03:23.400 --> 00:03:26.000]  不過聖經裡面常常也都提到
[00:03:26.000 --> 00:03:29.800]  這棵葡萄樹不單是沒有結果子
[00:03:29.800 --> 00:03:34.000]  很多時候反而成為了拜偶像的一個國度
[00:03:34.000 --> 00:03:35.200]  在我們所引用的經文
[00:03:35.200 --> 00:03:37.600]  二冊書五章一到七節那一書
[00:03:37.600 --> 00:03:40.800]  才用這種詩歌的形式來指出了
[00:03:40.800 --> 00:03:42.800]  神栽種百姓
[00:03:42.800 --> 00:03:44.600]  好像葡萄園的主人
[00:03:44.600 --> 00:03:48.000]  很努力地照顧葡萄園
[00:03:48.000 --> 00:03:51.400]  主人把泥土裡面的石頭拿走
[00:03:51.400 --> 00:03:54.400]  他又建了一個望樓來守望
[00:03:54.400 --> 00:03:57.400]  不容有野獸或敵人來侵犯
[00:03:57.400 --> 00:03:59.200]  他建造壓軸池
[00:03:59.200 --> 00:04:04.600]  主人期望能夠有好的葡萄出產
[00:04:04.600 --> 00:04:09.200]  才指出最後這個葡萄園所結出來的
[00:04:09.200 --> 00:04:11.800]  是令人失望的野葡萄
[00:04:11.800 --> 00:04:14.200]  最後神就宣告他的審判
[00:04:14.200 --> 00:04:15.600]  他要撤去尼巴
[00:04:15.600 --> 00:04:16.800]  拆毀長門
[00:04:16.800 --> 00:04:19.000]  任由葡萄樹被踐踏
[00:04:19.000 --> 00:04:21.800]  任由土地長出荊棘澤泥
[00:04:21.800 --> 00:04:24.600]  任由整個葡萄園荒廢
[00:04:24.600 --> 00:04:26.800]  而在先知的比喻
[00:04:26.800 --> 00:04:29.400]  是預告著猶大的亡國
[00:04:29.400 --> 00:04:34.000]  也提醒著神很期望他的百姓結果
[00:04:34.000 --> 00:04:35.600]  只可惜這些百姓
[00:04:35.600 --> 00:04:37.600]  背離了神的心意
[00:04:37.600 --> 00:04:39.600]  走了拜偶像的路
[00:04:39.600 --> 00:04:42.600]  除了先知二冊額有這些比喻之外
[00:04:42.600 --> 00:04:44.200]  在我們列出來的聖經
[00:04:44.200 --> 00:04:45.800]  我們沒有讀到的經文裡面
[00:04:45.800 --> 00:04:47.600]  我們看見先知耶利米
[00:04:47.600 --> 00:04:50.200]  先知以西傑和河西亞
[00:04:50.200 --> 00:04:53.200]  他們同樣都用葡萄樹作為比喻
[00:04:53.200 --> 00:04:57.400]  來講述神如何栽種建造以色列的百姓
[00:04:57.400 --> 00:04:59.000]  不過所有這些先知的比喻
[00:04:59.000 --> 00:05:01.000]  都帶著負面的意思
[00:05:01.000 --> 00:05:02.400]  就是指責著以色列人
[00:05:02.400 --> 00:05:04.000]  他們忘恩負義
[00:05:04.000 --> 00:05:05.800]  領受了神的祝福
[00:05:05.800 --> 00:05:07.600]  但是卻不能夠相應地
[00:05:07.600 --> 00:05:10.200]  結出神所期望的果子
[00:05:10.200 --> 00:05:13.600]  由此可見每次舊約裡面提到葡萄樹的時候
[00:05:13.600 --> 00:05:17.200]  都是讓人聯想到整個以色列百姓
[00:05:17.200 --> 00:05:19.000]  他們的靈命倒退
[00:05:19.000 --> 00:05:20.400]  他們的信仰失敗
[00:05:20.400 --> 00:05:22.600]  他們忘記了真神
[00:05:22.600 --> 00:05:24.200]  在這種背景之下
[00:05:24.200 --> 00:05:28.200]  耶穌基督用當時猶太人熟悉的一個比喻
[00:05:28.200 --> 00:05:30.400]  熟悉的一個象徵
[00:05:30.400 --> 00:05:33.600]  就是講到葡萄樹和以色列人的關係
[00:05:33.600 --> 00:05:37.800]  你又講到神和人的那種關係
[00:05:37.800 --> 00:05:39.600]  耶穌基督在經文裡面指出了
[00:05:39.600 --> 00:05:41.400]  祂是真葡萄樹
[00:05:41.400 --> 00:05:44.000]  換言之,它和舊約裡面所提到的
[00:05:44.000 --> 00:05:46.400]  那些失敗的以色列人很不相同
[00:05:46.400 --> 00:05:47.800]  真以色列人
[00:05:47.800 --> 00:05:50.400]  是指著那些在裡面的信徒
[00:05:50.400 --> 00:05:52.000]  指著這些真以色列人
[00:05:52.000 --> 00:05:54.400]  他們不再像以前的以色列一樣
[00:05:54.400 --> 00:05:56.200]  讓神失望
[00:05:56.200 --> 00:05:58.000]  而是他們能夠在神面前
[00:05:58.000 --> 00:06:01.000]  在神的裡面來結出果子
[00:06:01.000 --> 00:06:03.200]  換言之,信徒的生命
[00:06:03.200 --> 00:06:05.600]  應該是結果子的生命
[00:06:05.600 --> 00:06:07.400]  結果子的時候
[00:06:07.400 --> 00:06:09.800]  講的果子是什麼呢?
[00:06:09.800 --> 00:06:13.000]  從聖經裡面我們可以知道和相信
[00:06:13.000 --> 00:06:16.200]  聖經裡面提醒我們的生命要結果子
[00:06:16.200 --> 00:06:18.400]  是講到每一個屬神的人
[00:06:18.400 --> 00:06:21.000]  在我們的生活、言行裡面
[00:06:21.000 --> 00:06:24.400]  我們應該流露著各種的美德
[00:06:24.400 --> 00:06:26.600]  馬太方三章八字那一書
[00:06:26.600 --> 00:06:29.600]  當施洗約翰來呼籲人悔改的時候
[00:06:29.600 --> 00:06:33.000]  他呼籲那些願意來到約旦河邊那一處
[00:06:33.000 --> 00:06:35.000]  受悔改的洗禮的猶太人
[00:06:35.000 --> 00:06:37.800]  告訴他們知道他們要結出果子來
[00:06:37.800 --> 00:06:40.400]  與悔改的心相承
[00:06:40.400 --> 00:06:43.200]  換言之,這些果子是讓人可以看得見的
[00:06:43.200 --> 00:06:46.400]  這些果子是流露著悔改的那種真誠
[00:06:46.400 --> 00:06:47.800]  所以這些果子
[00:06:47.800 --> 00:06:50.400]  就是一些讓人看見和因此認同
[00:06:50.400 --> 00:06:53.600]  願意受悔改洗禮的猶太人
[00:06:53.600 --> 00:06:55.600]  他是真正悔改的
[00:06:55.600 --> 00:06:57.800]  所以這些果子就是讓人看得見的
[00:06:57.800 --> 00:07:00.800]  一些生活、行為和品德
[00:07:00.800 --> 00:07:03.600]  馬太方七章二十字那一書就提到了
[00:07:03.600 --> 00:07:04.600]  耶穌基督指出了
[00:07:04.600 --> 00:07:08.800]  未信的人是可以憑著果子認出這棵樹來的
[00:07:08.800 --> 00:07:11.000]  提醒著每一個熟神的人
[00:07:11.000 --> 00:07:15.000]  當別人從你生命裡流露出來的品行言語
[00:07:15.000 --> 00:07:17.400]  就可以看見你生命是怎樣的
[00:07:17.400 --> 00:07:19.600]  所以讓我們知道果子
[00:07:19.600 --> 00:07:21.600]  就是指出了熟神的人
[00:07:21.600 --> 00:07:25.800]  應該流露著一個美好的品德
[00:07:25.800 --> 00:07:28.400]  加爾泰書五章二十二到二十三節
[00:07:28.400 --> 00:07:30.400]  很多小朋友都會背的經文
[00:07:30.400 --> 00:07:32.400]  如果你想背聖經的話
[00:07:32.400 --> 00:07:34.400]  我都會鼓勵你背了這段聖經
[00:07:34.400 --> 00:07:35.800]  這段聖經是講什麼呢?
[00:07:35.800 --> 00:07:37.800]  就是講聖靈所結的果子
[00:07:37.800 --> 00:07:40.400]  聖靈所結的九種果子是什麼呢?
[00:07:40.400 --> 00:07:43.400]  是仁愛、喜樂、和平、忍耐、
[00:07:43.400 --> 00:07:47.200]  恩慈、良善、信實、溫柔和節制
[00:07:47.200 --> 00:07:50.200]  這一切聖經所提到的
[00:07:50.200 --> 00:07:52.800]  都是一種美好的品德和品格
[00:07:52.800 --> 00:07:54.800]  從經文裡面我們可以看到
[00:07:54.800 --> 00:07:56.800]  神期望每一個熟去的人
[00:07:56.800 --> 00:07:58.600]  能夠結出果子來
[00:07:58.600 --> 00:08:00.800]  就是讓我們的生命流露著
[00:08:00.800 --> 00:08:04.200]  在生活、行為裡面流露著美好的品德
[00:08:04.200 --> 00:08:06.000]  神期望我們結果子
[00:08:06.000 --> 00:08:08.600]  我們怎樣才能結出果子呢?
[00:08:08.600 --> 00:08:10.200]  怎樣才能在我們生活裡面
[00:08:10.200 --> 00:08:15.400]  流露出一天認識基督而有的美好的品德呢?
[00:08:15.400 --> 00:08:19.000]  耶穌基督在這段經文裡面第一節就告訴我們
[00:08:19.000 --> 00:08:20.800]  要讓果子結出
[00:08:20.800 --> 00:08:22.600]  要讓枝子結出果子
[00:08:22.600 --> 00:08:25.200]  神就會修剪這些枝子
[00:08:25.200 --> 00:08:27.400]  父神是那位栽培的人
[00:08:27.400 --> 00:08:29.200]  他是那位修剪的人
[00:08:29.200 --> 00:08:32.400]  他會將那些不結果子的枝子剪去
[00:08:32.400 --> 00:08:38.000]  讓那些結果子的枝子能夠結出更多的果子
[00:08:38.000 --> 00:08:39.400]  加里納猶大
[00:08:39.400 --> 00:08:41.600]  他原本是十二個門徒之一
[00:08:41.600 --> 00:08:44.000]  他跟從耶穌基督三年之久
[00:08:44.000 --> 00:08:46.800]  他從耶穌那裡領受了很多的教導
[00:08:46.800 --> 00:08:49.600]  他明白耶穌基督所教的真理
[00:08:49.600 --> 00:08:51.400]  他有智慧才剛
[00:08:51.400 --> 00:08:54.600]  但聖經說他的心被魔鬼所奪去
[00:08:54.600 --> 00:08:56.200]  被魔鬼所充滿
[00:08:56.200 --> 00:08:59.800]  結果他的生命被神所剪去
[00:08:59.800 --> 00:09:03.400]  最近我在新聞裡面看見一件令人失望的事
[00:09:03.400 --> 00:09:05.200]  當我看見那段新聞的時候
[00:09:05.200 --> 00:09:08.800]  就是關於一個傳道人被控非禮
[00:09:08.800 --> 00:09:10.000]  當我看完那段新聞
[00:09:10.000 --> 00:09:17.000]  看見那個被控的人他名字的時候
[00:09:17.000 --> 00:09:19.800]  我第一個感覺就是這個名字很熟悉
[00:09:19.800 --> 00:09:21.400]  於是我腦裡面不斷地想
[00:09:21.400 --> 00:09:22.600]  不斷地想去思考
[00:09:22.600 --> 00:09:24.800]  又翻查一些資料
[00:09:24.800 --> 00:09:28.800]  最後我估計這位當事人
[00:09:28.800 --> 00:09:30.800]  是一位我從前侍奉
[00:09:30.800 --> 00:09:32.600]  幾十年前侍奉的時候
[00:09:32.600 --> 00:09:35.800]  在中派裡面是一個堂的一位童工
[00:09:35.800 --> 00:09:38.000]  雖然名字不能夠證明什麼
[00:09:38.000 --> 00:09:40.400]  不過所寫出來的背景資料
[00:09:40.400 --> 00:09:43.200]  似乎實在太過相近
[00:09:43.200 --> 00:09:45.800]  於是我心裡面有很多的思緒
[00:09:45.800 --> 00:09:47.800]  也有些失落的感覺
[00:09:47.800 --> 00:09:49.800]  從前大家一起在中派裡面
[00:09:49.800 --> 00:09:51.800]  不同的堂會裡面侍奉
[00:09:51.800 --> 00:09:54.000]  我看見他是一位有才幹
[00:09:54.000 --> 00:09:56.400]  也都努力學習的傳道者
[00:09:56.400 --> 00:10:02.000]  但是今天他所作的事是讓神羞辱的
[00:10:02.000 --> 00:10:05.600]  我相信他的結果可能就是神不用他
[00:10:05.600 --> 00:10:08.000]  他失去了侍奉的機會
[00:10:08.000 --> 00:10:11.600]  人的生命裡面很多時候都有很多隱藏的罪
[00:10:11.600 --> 00:10:14.000]  這些罪只有神知道
[00:10:14.000 --> 00:10:16.000]  很多時候別人不知道
[00:10:16.000 --> 00:10:20.600]  但是神要剪去我們生命裡面很多不結果子的事
[00:10:20.600 --> 00:10:23.200]  因為只有當這些事被剪去的時候
[00:10:23.200 --> 00:10:25.000]  生命才能夠成長
[00:10:25.000 --> 00:10:28.000]  生命才能夠為神結出果子
[00:10:28.000 --> 00:10:30.000]  耶穌基督告訴我們
[00:10:30.000 --> 00:10:33.600]  父神是那位剪去我們生命裡面那些不榮耀神的事
[00:10:33.600 --> 00:10:38.400]  不結果子的事的那位葡萄園的主人
[00:10:38.400 --> 00:10:39.400]  在第三節那裡
[00:10:39.400 --> 00:10:41.200]  耶穌基督更加講出了
[00:10:41.200 --> 00:10:44.200]  主一道有結證的功效
[00:10:44.200 --> 00:10:47.600]  因為主一道讓我們生命被結證
[00:10:47.600 --> 00:10:48.600]  因著主一道
[00:10:48.600 --> 00:10:50.400]  當我們生命被結證之後
[00:10:50.400 --> 00:10:55.000]  我們才能夠預備好為主結果子
[00:10:55.000 --> 00:10:57.600]  曾經有位信徒在團契裡面
[00:10:57.600 --> 00:10:59.000]  他熱心的侍奉
[00:10:59.000 --> 00:11:02.000]  他甚至是團契裡面的團長
[00:11:02.000 --> 00:11:06.000]  有一次他有些軟弱
[00:11:06.000 --> 00:11:08.200]  結果犯了一些罪得罪了神
[00:11:08.200 --> 00:11:10.200]  事後他很懊悔
[00:11:10.200 --> 00:11:12.200]  經常的自責
[00:11:12.200 --> 00:11:14.400]  覺得自己不能夠去侍奉神
[00:11:14.400 --> 00:11:18.000]  所以請求來辭任團長的職務
[00:11:18.000 --> 00:11:22.000]  甚至開始覺得回到教會面對神
[00:11:22.000 --> 00:11:25.200]  好像不太容易
[00:11:25.200 --> 00:11:27.600]  他生命裡面很強的罪疚感
[00:11:27.600 --> 00:11:29.200]  這些罪疚感壓著他
[00:11:29.200 --> 00:11:32.800]  甚至他不能夠抬頭去侍奉神
[00:11:32.800 --> 00:11:35.200]  當時我為他祈禱鼓勵他
[00:11:35.200 --> 00:11:37.200]  也給他讀一些聖經
[00:11:37.200 --> 00:11:40.200]  我覺得他的罪疚感相當沉重
[00:11:40.200 --> 00:11:41.600]  甚至過了
[00:11:41.600 --> 00:11:47.200]  彷彿魔鬼將這些罪疚感加在身上壓著他
[00:11:47.200 --> 00:11:50.000]  使他不能夠抬起頭來
[00:11:50.000 --> 00:11:52.800]  其實要處理罪疚感是相當難的事
[00:11:52.800 --> 00:11:54.000]  讀輔導的時候
[00:11:54.000 --> 00:11:57.400]  輔導的講師都提到
[00:11:57.400 --> 00:12:00.800]  處理罪疚感其實是一件很艱難的事
[00:12:00.800 --> 00:12:03.800]  不過在信仰裡面要處理罪疚感
[00:12:03.800 --> 00:12:08.200]  我相信只有這位赦罪的神才能夠處理
[00:12:08.200 --> 00:12:10.400]  唯有這位能夠賜恩典的神
[00:12:10.400 --> 00:12:15.400]  才能夠幫助人將生命裡面沉重的罪疚感拿去
[00:12:15.400 --> 00:12:19.600]  所以導師們就和他一起來靈修讀經
[00:12:19.600 --> 00:12:20.600]  直到有一天
[00:12:20.600 --> 00:12:23.200]  當他從神的話裡面醒覺過來
[00:12:23.200 --> 00:12:26.800]  看到耶穌基督的血能夠洗淨人的罪
[00:12:26.800 --> 00:12:29.200]  能夠將人的罪赦免
[00:12:29.200 --> 00:12:32.600]  才能夠再一次起來去侍奉神
[00:12:32.600 --> 00:12:35.200]  我們都應該為罪來後悔
[00:12:35.200 --> 00:12:38.000]  我們都應該為罪在神面前來懊悔
[00:12:38.000 --> 00:12:40.400]  甚至在神面前懺悔
[00:12:40.400 --> 00:12:42.800]  但我們不應該有過分的罪疚感
[00:12:42.800 --> 00:12:44.400]  否則的話就只會留地步
[00:12:44.400 --> 00:12:48.400]  成為被魔鬼控訴的機會
[00:12:48.400 --> 00:12:50.200]  在第四和第五節那裡
[00:12:50.200 --> 00:12:52.600]  耶穌基督再進一步的告訴我們
[00:12:52.600 --> 00:12:54.400]  結果只有一個秘訣
[00:12:54.400 --> 00:12:57.800]  就是我們要常在耶穌基督裡面
[00:12:57.800 --> 00:12:59.400]  常在耶穌基督裡面
[00:12:59.400 --> 00:13:02.200]  這個說法相當抽象
[00:13:02.200 --> 00:13:03.400]  對很多信徒來說
[00:13:03.400 --> 00:13:05.200]  有時候不太明白什麼意思
[00:13:05.200 --> 00:13:08.400]  什麼叫常在基督裡面呢
[00:13:08.400 --> 00:13:09.600]  年輕的時候
[00:13:09.600 --> 00:13:11.800]  傳道人講道到這裡的時候
[00:13:11.800 --> 00:13:13.400]  他就會用一個比喻
[00:13:13.400 --> 00:13:14.400]  他告訴我們
[00:13:14.400 --> 00:13:15.800]  就好像玻璃杯一樣
[00:13:15.800 --> 00:13:18.800]  當你把這個杯子放進海裡的時候
[00:13:18.800 --> 00:13:20.400]  這個玻璃杯會怎樣呢
[00:13:20.400 --> 00:13:24.800]  這個杯子的外面就被海水包圍著
[00:13:24.800 --> 00:13:26.800]  它就常在海水裡面
[00:13:26.800 --> 00:13:29.200]  但海水又進入了這個玻璃杯裡面
[00:13:29.200 --> 00:13:31.800]  所以海水又在玻璃杯裡面
[00:13:31.800 --> 00:13:33.000]  他就提醒我們
[00:13:33.000 --> 00:13:34.400]  要常在主裡面
[00:13:34.400 --> 00:13:35.600]  主在我們裡面
[00:13:35.600 --> 00:13:37.200]  我們又在主裡面
[00:13:37.200 --> 00:13:39.600]  當然我看到年輕人皺眉頭
[00:13:39.600 --> 00:13:42.000]  很難理解
[00:13:42.000 --> 00:13:43.600]  這個是很難理解的
[00:13:43.600 --> 00:13:45.600]  因為耶穌基督講給我們聽的時候
[00:13:45.600 --> 00:13:48.200]  他告訴我們的意思是什麼呢
[00:13:48.200 --> 00:13:49.800]  他的意思就是告訴我們
[00:13:49.800 --> 00:13:51.000]  在我們生命裡面
[00:13:51.000 --> 00:13:52.800]  每時每刻
[00:13:52.800 --> 00:13:54.200]  我們都應該意識到
[00:13:54.200 --> 00:13:56.400]  我們的生命屬於主
[00:13:56.400 --> 00:13:58.000]  我們在主的裡面
[00:13:58.000 --> 00:13:58.800]  主在我們裡面
[00:13:58.800 --> 00:14:00.400]  我們活在主的面前
[00:14:00.400 --> 00:14:02.600]  主也活在我們生命裡面
[00:14:02.600 --> 00:14:03.400]  換言之
[00:14:03.400 --> 00:14:05.000]  在我們信了主之後
[00:14:05.000 --> 00:14:08.000]  我們應該每時每刻都有一個醒覺
[00:14:08.000 --> 00:14:09.000]  這個醒覺就是
[00:14:09.000 --> 00:14:11.000]  今天當我坐在禮拜堂裡面
[00:14:11.000 --> 00:14:12.200]  敬拜神的時候
[00:14:12.200 --> 00:14:14.600]  我是來到神的面前去敬拜
[00:14:14.600 --> 00:14:16.200]  但當我完了崇拜
[00:14:16.200 --> 00:14:18.600]  和弟妹去到附近吃飯的時候
[00:14:18.600 --> 00:14:19.800]  我們在樹高談闊論
[00:14:19.800 --> 00:14:21.200]  講一下昨天世界球賽
[00:14:21.200 --> 00:14:22.800]  怎樣入球精彩
[00:14:22.800 --> 00:14:24.800]  又或者不是世界球賽的時間
[00:14:24.800 --> 00:14:27.200]  我們講一下最近股票的狀態
[00:14:27.200 --> 00:14:28.800]  或者樓價如何
[00:14:28.800 --> 00:14:30.200]  又或者講一下工作裡面
[00:14:30.200 --> 00:14:31.800]  老闆怎樣刻薄
[00:14:31.800 --> 00:14:32.800]  同事多麼壞
[00:14:32.800 --> 00:14:34.200]  然後插下那個
[00:14:34.200 --> 00:14:36.800]  你不喜歡別人背後有多少刀的時候
[00:14:36.800 --> 00:14:39.000]  你知不知道當你做了惡匪的媽媽
[00:14:39.000 --> 00:14:41.000]  插在她背後的時候
[00:14:41.000 --> 00:14:43.200]  其實上主也在那裡
[00:14:43.200 --> 00:14:43.800]  換言之
[00:14:43.800 --> 00:14:46.600]  當我們活在主裡面的時候
[00:14:46.600 --> 00:14:47.800]  是提醒我們
[00:14:47.800 --> 00:14:49.800]  無論我們活在教會裡面
[00:14:49.800 --> 00:14:51.400]  回來教會裡面敬拜神
[00:14:51.400 --> 00:14:53.600]  又或者在教會以外來敬拜
[00:14:53.600 --> 00:14:55.800]  在教會以外來生活的時候
[00:14:55.800 --> 00:14:57.400]  我們都是活在主的面前
[00:14:57.400 --> 00:14:59.400]  我們都是來到主的面前
[00:14:59.400 --> 00:15:01.200]  當我們在發火的時候
[00:15:01.200 --> 00:15:02.000]  火遮眼
[00:15:02.000 --> 00:15:03.800]  有一次我罵女兒的時候
[00:15:03.800 --> 00:15:05.200]  火遮眼
[00:15:05.200 --> 00:15:07.200]  原來神看著
[00:15:07.200 --> 00:15:10.000]  神都聽著我怎樣罵
[00:15:10.000 --> 00:15:12.200]  當我們行善的時候
[00:15:12.200 --> 00:15:13.200]  神都看著
[00:15:13.200 --> 00:15:14.200]  即使行善
[00:15:14.200 --> 00:15:16.000]  你沒有讓人知道
[00:15:16.000 --> 00:15:18.600]  當我們在講人是非的時候
[00:15:18.600 --> 00:15:19.800]  神都看著
[00:15:19.800 --> 00:15:21.200]  並且聽著
[00:15:21.200 --> 00:15:24.000]  其實可能中央情報局都看著和聽著
[00:15:24.000 --> 00:15:26.400]  因為你的手機可能已經中毒了
[00:15:26.400 --> 00:15:27.600]  你所講的每句話
[00:15:27.600 --> 00:15:31.000]  都已經立刻傳遞到資料庫裡面
[00:15:31.000 --> 00:15:34.000]  所以將來在基督台前審判的時候
[00:15:34.000 --> 00:15:37.400]  不用在耶穌基督的資料庫裡面找出來
[00:15:37.400 --> 00:15:39.400]  可能在中央情報局的資料庫裡面
[00:15:39.400 --> 00:15:41.800]  都找到我們在講人是非
[00:15:41.800 --> 00:15:46.200]  罵人的說話
[00:15:46.200 --> 00:15:48.000]  當我們遇到困難的時候
[00:15:48.000 --> 00:15:49.600]  神看著
[00:15:49.600 --> 00:15:52.000]  當我們無助失落的時候
[00:15:52.000 --> 00:15:53.200]  神看著
[00:15:53.200 --> 00:15:55.400]  當我們痛哭難過的時候
[00:15:55.400 --> 00:15:56.400]  神都看著
[00:15:56.400 --> 00:15:57.800]  這個就是告訴我們
[00:15:57.800 --> 00:15:59.400]  活在主的面前
[00:15:59.400 --> 00:16:02.200]  主會在我們裡面的意思
[00:16:02.200 --> 00:16:04.200]  從前有一個清教徒
[00:16:04.200 --> 00:16:06.200]  他這樣講過這番話
[00:16:06.200 --> 00:16:08.600]  他說:敬錢就好像一個士兵
[00:16:08.600 --> 00:16:11.000]  守在我們眼睛那裡
[00:16:11.000 --> 00:16:13.400]  任何要進入我們眼睛的東西
[00:16:13.400 --> 00:16:15.600]  這個士兵都要來檢查
[00:16:15.600 --> 00:16:17.400]  才容許他進去
[00:16:17.400 --> 00:16:19.800]  這個比喻今天很容易理解
[00:16:19.800 --> 00:16:21.400]  因為自從有了911之後
[00:16:21.400 --> 00:16:22.800]  到處有炸彈
[00:16:22.800 --> 00:16:24.400]  機場啊不同的地方
[00:16:24.400 --> 00:16:25.600]  都要守著
[00:16:25.600 --> 00:16:28.800]  要檢查過才可以讓你進去
[00:16:28.800 --> 00:16:30.600]  敬錢就好像一個士兵
[00:16:30.600 --> 00:16:33.000]  守著我們口的旁邊
