
[00:00:00.000 --> 00:00:04.140]  好,弟兄姊妹,讓我們先聽神的話,讓我們先同心同道
[00:01:42.720 --> 00:01:44.200]  因為我知道那家時裝店
[00:01:44.200 --> 00:01:46.760]  一定有一個部分是賣特價品的
[00:01:46.760 --> 00:01:48.000]  我知道那家時裝店
[00:01:48.000 --> 00:01:49.520]  有一個部分是賣特價品的
[00:01:49.520 --> 00:01:51.240]  因為那些特價品
[00:01:51.240 --> 00:01:54.080]  通常可能是放在地上掉了
[00:01:54.080 --> 00:01:55.520]  掉在地上髒了
[00:01:55.520 --> 00:01:56.520]  那就減價一半
[00:01:56.520 --> 00:01:58.120]  那我很喜歡去那裡找那些衣服
[00:01:58.120 --> 00:02:01.680]  比如說衣服掉在地上弄髒了
[00:02:01.680 --> 00:02:03.160]  可能減價一半
[00:02:03.160 --> 00:02:07.040]  那些這麼精明的消費者
[00:02:07.040 --> 00:02:08.600]  當然不只是我一個
[00:02:08.600 --> 00:02:09.120]  是不是
[00:02:09.120 --> 00:02:11.080]  精明消費者當然不是我一個
[00:02:11.080 --> 00:02:12.720]  我知道這個世界上
[00:02:12.720 --> 00:02:15.000]  很多女士都是精明消費者
[00:02:15.000 --> 00:02:17.600]  我知道有很多女士也是精明消費者
[00:02:17.600 --> 00:02:18.320]  你是不是
[00:02:18.320 --> 00:02:19.360]  我不知道你是不是
[00:02:19.360 --> 00:02:22.200]  不過在那次我去一次時裝店的時候
[00:02:22.200 --> 00:02:25.080]  同時有兩個女士跟我一起
[00:02:25.080 --> 00:02:29.480]  在清貨架那裡一起找找有什麼減價貨
[00:02:29.480 --> 00:02:31.120]  就是我那次去的時候
[00:02:31.120 --> 00:02:34.920]  有兩個女士也在清貨架那裡去尋找衣服
[00:02:34.920 --> 00:02:37.320]  知道看哪個有什麼衣服減價
[00:02:37.320 --> 00:02:40.760]  那次就有很多的恤衫減價
[00:02:40.760 --> 00:02:42.840]  也有很多這個T恤
[00:02:42.840 --> 00:02:43.800]  襯衫減價
[00:02:43.800 --> 00:02:45.080]  我也還在找的時候
[00:02:45.080 --> 00:02:47.400]  那兩位女士真的比我聰明
[00:02:47.400 --> 00:02:48.800]  就是在我找的時候
[00:02:48.800 --> 00:02:50.280]  那兩個女士比我聰明
[00:02:50.280 --> 00:02:52.040]  其中一個一找就找到一件
[00:02:52.040 --> 00:02:55.760]  哇很鮮艷紅色的恤衫出來
[00:02:55.760 --> 00:03:00.160]  就說有一個女士找了一件很鮮艷紅色的恤衫出來
[00:03:00.160 --> 00:03:02.400]  然後她就這樣打開那件衣服
[00:03:02.400 --> 00:03:03.280]  然後就看了
[00:03:03.280 --> 00:03:04.720]  打開這個恤衣再看
[00:03:04.720 --> 00:03:06.720]  然後她就跟旁邊的那個女士說
[00:03:06.720 --> 00:03:08.000]  嗯給你們看
[00:03:08.000 --> 00:03:10.400]  哇這件恤衫真的挺漂亮
[00:03:10.400 --> 00:03:14.360]  這件衣服真是很漂亮
[00:03:14.360 --> 00:03:15.880]  買一件給我老公
[00:03:15.880 --> 00:03:17.280]  買一件給我老公
[00:03:17.280 --> 00:03:19.520]  當她剛剛說完之後
[00:03:19.520 --> 00:03:21.000]  旁邊那個急不及待
[00:03:21.000 --> 00:03:22.480]  就回應她這樣說
[00:03:22.480 --> 00:03:25.400]  就另外一個就這麼講
[00:03:25.400 --> 00:03:27.800]  說這麼搶眼
[00:03:27.800 --> 00:03:29.320]  這麼顯眼
[00:03:29.320 --> 00:03:31.320]  你老公會喜歡嗎?
[00:03:31.320 --> 00:03:32.920]  你老公會喜歡嗎?
[00:03:32.920 --> 00:03:34.400]  講到這裡的時候
[00:03:34.400 --> 00:03:35.520]  講到這個時候
[00:03:35.520 --> 00:03:39.040]  先前還拿著一件恤衫的那個女士就馬上回答了
[00:03:39.040 --> 00:03:41.920]  就拿著這個衣服的女士馬上回答
[00:03:41.920 --> 00:03:43.640]  她說你都不知道
[00:03:43.640 --> 00:03:45.200]  她說你不知道
[00:03:45.200 --> 00:03:49.160]  我跟官這麼久怎麼會不知道官姓什麼呢?
[00:03:49.160 --> 00:03:52.640]  我跟了她這麼久難道我不知道她的喜好嗎?
[00:03:52.640 --> 00:03:54.000]  一起去付錢吧
[00:03:54.000 --> 00:03:55.160]  跟我一起付錢吧
[00:03:55.160 --> 00:03:59.800]  於是兩個女士就拿著一件很漂亮的恤衫就去了付錢
[00:03:59.800 --> 00:04:04.440]  就是這兩個女士拿了這麼一個漂亮的恤衫就去付錢了
[00:04:04.440 --> 00:04:06.840]  我不告訴你我買了什麼
[00:04:06.840 --> 00:04:08.480]  當然我不告訴你我買了什麼
[00:04:08.480 --> 00:04:09.760]  不過
[00:04:09.760 --> 00:04:14.280]  這個女士說的話真的挺對的
[00:04:14.280 --> 00:04:16.280]  這個女士講的真是對
[00:04:17.160 --> 00:04:20.640]  很多時候做兩夫婦關鍵在哪裡呢?
[00:04:20.640 --> 00:04:24.320]  有時候做兩夫婦關鍵在什麼地方呢?
[00:04:24.320 --> 00:04:25.880]  在乎於兩樣東西
[00:04:25.880 --> 00:04:26.720]  在乎兩樣
[00:04:26.720 --> 00:04:27.520]  第一
[00:04:27.520 --> 00:04:28.040]  第一
[00:04:28.040 --> 00:04:30.240]  你究竟是不是有跟過官
[00:04:30.240 --> 00:04:32.320]  就是你到底有沒有跟著她呢?
[00:04:32.320 --> 00:04:33.720]  第二樣東西
[00:04:33.720 --> 00:04:34.160]  第二
[00:04:34.160 --> 00:04:35.720]  就是你跟她的時候
[00:04:35.720 --> 00:04:37.360]  就是你在你跟隨她的時候
[00:04:37.360 --> 00:04:42.760]  你有沒有細心留意她的喜好與厭惡的事情呢?
[00:04:42.760 --> 00:04:47.360]  你有沒有去留意她的喜好與厭惡的事情呢?
[00:04:47.360 --> 00:04:50.080]  為什麼會提起這兩個女士呢?
[00:04:50.080 --> 00:04:51.720]  但是我為什麼會提起這兩個女士呢?
[00:04:51.720 --> 00:04:53.720]  就是當他們講這番話的時候
[00:04:53.720 --> 00:04:55.680]  給我有很多的熟齡的反省
[00:04:55.680 --> 00:04:59.120]  但是他們在講政法的時候給我很多熟齡的反省
[00:04:59.120 --> 00:05:00.640]  熟齡的事情
[00:05:00.640 --> 00:05:01.680]  熟齡的事情
[00:05:01.680 --> 00:05:04.400]  其實關鍵其實也都是同樣
[00:05:04.400 --> 00:05:09.280]  我們有沒有在這個跟從這條問題上面去學曉和了解
[00:05:09.280 --> 00:05:12.840]  我們有沒有在跟從這條問題上面去學曉和了解
[00:05:12.840 --> 00:05:18.520]  就好像剛才那位買一件很鮮艷顏色的襯衫給她老公的這位女士
[00:05:18.520 --> 00:05:24.200]  就好像剛才那個給老公買的這麼鮮艷顏色的襯衫給老公的女士
[00:05:24.200 --> 00:05:26.880]  他跟他身邊的這個女士講得非常清楚
[00:05:26.880 --> 00:05:29.320]  跟他身邊的女士講得非常清楚
[00:05:29.320 --> 00:05:31.120]  我有一個正確的身份
[00:05:31.120 --> 00:05:32.480]  我有一個正確的身份
[00:05:32.480 --> 00:05:33.320]  什麼身份啊?
[00:05:33.320 --> 00:05:34.080]  什麼身份?
[00:05:34.080 --> 00:05:36.000]  是這個男士的老婆
[00:05:36.000 --> 00:05:37.360]  是這個男士的夫人
[00:05:37.360 --> 00:05:38.960]  他有正當的身份
[00:05:38.960 --> 00:05:40.200]  他有正當的身份
[00:05:40.200 --> 00:05:43.000]  而在結婚之後的日子
[00:05:43.000 --> 00:05:44.800]  在結婚以後的日子
[00:05:44.800 --> 00:05:47.280]  他真的陪伴著這個丈夫一起
[00:05:47.280 --> 00:05:49.080]  他陪伴丈夫一起
[00:05:49.080 --> 00:05:51.440]  陪伴就每個人都可以做到的
[00:05:51.440 --> 00:05:52.760]  陪伴每個人都可以做到
[00:05:52.760 --> 00:05:54.840]  不過有沒有認識是另一回事
[00:05:54.840 --> 00:05:56.120]  有沒有認識是另外一回事
[00:05:56.120 --> 00:05:59.160]  我認識有些人結婚十幾年了
[00:05:59.160 --> 00:06:01.160]  有一些人結婚十幾年了
[00:06:01.160 --> 00:06:02.960]  除了睡覺的時間之外
[00:06:02.960 --> 00:06:04.280]  他們兩夫妻是不會見面的
[00:06:04.280 --> 00:06:05.360]  除了睡覺的時候
[00:06:05.360 --> 00:06:06.600]  他們兩夫妻是不會見面的
[00:06:06.600 --> 00:06:08.400]  甚至連睡覺的時間都可能不同
[00:06:08.400 --> 00:06:10.400]  甚至連睡覺的時間都可能不同
[00:06:10.400 --> 00:06:13.280]  問題是我們有沒有去留意
[00:06:13.280 --> 00:06:14.400]  在跟他生活的時候
[00:06:14.400 --> 00:06:18.320]  有沒有留意他究竟他的喜好與厭惡的事
[00:06:18.320 --> 00:06:21.240]  就是他有沒有留意他喜好和厭惡的事
[00:06:21.240 --> 00:06:23.000]  信耶穌不也是一樣
[00:06:23.000 --> 00:06:24.520]  信耶穌也是一樣
[00:06:24.520 --> 00:06:28.240]  我們有沒有真的去跟上帝走同一條路呢
[00:06:28.240 --> 00:06:30.240]  我們有沒有跟上帝走同一條路呢
[00:06:30.240 --> 00:06:32.080]  而在這條路的過程當中
[00:06:32.080 --> 00:06:33.360]  在這條路的過程當中
[00:06:33.360 --> 00:06:35.280]  我們有沒有不斷去留意
[00:06:35.280 --> 00:06:38.480]  上帝你喜歡的東西和不喜歡的東西呢
[00:06:38.480 --> 00:06:42.720]  有沒有留意上帝所喜歡的或不喜歡的事情呢
[00:06:42.720 --> 00:06:45.440]  這個是一個很重要的學習
[00:06:45.440 --> 00:06:46.960]  這是一個很重要的學習
[00:06:46.960 --> 00:06:48.520]  是一個契約的問題
[00:06:48.520 --> 00:06:49.320]  是一個契約的問題
[00:06:49.320 --> 00:06:52.160]  也是一個持續關係的問題
[00:06:52.160 --> 00:06:53.680]  也是一個持續關係的問題
[00:06:53.680 --> 00:06:56.720]  當我們在這兩點上面都能夠把握好的話
[00:06:56.720 --> 00:06:58.880]  當我們在這兩點上面都能夠把握好的話
[00:06:58.880 --> 00:06:59.880]  我們的信
[00:06:59.880 --> 00:07:00.680]  我們的信
[00:07:00.680 --> 00:07:02.160]  跟隨耶穌的信
[00:07:02.160 --> 00:07:03.080]  跟隨耶穌的信
[00:07:03.080 --> 00:07:08.600]  就會成為一個真正影響我們生命有果效的信
[00:07:08.600 --> 00:07:11.360]  就會成為一個真正影響我們生命有果效的信
[00:07:11.360 --> 00:07:14.120]  而這個也在聖經裏面用了四個字去形容
[00:07:14.120 --> 00:07:15.640]  生命更生
[00:07:15.640 --> 00:07:17.160]  所以聖經有四個字
[00:07:17.160 --> 00:07:18.120]  生命更生
[00:07:18.120 --> 00:07:20.960]  如果我們說我舉了手信了耶穌
[00:07:20.960 --> 00:07:22.560]  如果我舉了手信了耶穌
[00:07:22.560 --> 00:07:24.800]  但我沒有真的跟從上帝
[00:07:24.800 --> 00:07:26.160]  我沒有跟隨上帝
[00:07:26.160 --> 00:07:27.320]  又不想上教會
[00:07:27.320 --> 00:07:28.720]  又不想讀聖經的話
[00:07:28.720 --> 00:07:30.480]  又不想上教會
[00:07:30.480 --> 00:07:31.120]  又不想讀聖經的話
[00:07:31.120 --> 00:07:33.400]  我們的生命就不會有變化
[00:07:33.400 --> 00:07:34.880]  我們的生命就不會有變化
[00:07:34.880 --> 00:07:40.760]  我們做基督徒也都不會真正體會到與神同在的那份真正喜樂
[00:07:40.760 --> 00:07:45.000]  就是我們不會跟與神同行的這份許諾
[00:07:45.000 --> 00:07:49.920]  今天我們會一齊去看司徒行尊第三章一十二至二十六節
[00:07:49.920 --> 00:07:54.080]  我們今天開始說行尊三章十二到十六節
[00:07:54.080 --> 00:07:56.040]  正式的十一節
[00:07:56.040 --> 00:07:57.480]  正式的十一章開始
[00:07:57.480 --> 00:07:59.000]  十二十一節開始
[00:07:59.000 --> 00:08:01.160]  我們會聽到一篇講章
[00:08:01.160 --> 00:08:02.560]  我們會聽到一篇講章
[00:08:02.560 --> 00:08:05.000]  耶穌有個門徒叫做彼得
[00:08:05.000 --> 00:08:07.080]  耶穌有個門徒稱之彼得
[00:08:07.080 --> 00:08:12.760]  他被一個人帶到聖殿山上的所羅門的廊當中
[00:08:12.760 --> 00:08:16.280]  他被一個人帶到聖殿山的所羅門的廊當中
[00:08:16.280 --> 00:08:19.160]  這也是他領受了聖靈之後的第二篇講道
[00:08:19.160 --> 00:08:21.240]  他也是領受了聖靈之後的第二篇講道
[00:08:21.240 --> 00:08:23.440]  弟子們讓我們透過這段聖經
[00:08:23.440 --> 00:08:24.760]  讓我們透過這段聖經
[00:08:24.760 --> 00:08:25.960]  一齊去看
[00:08:25.960 --> 00:08:26.960]  一起去看
[00:08:26.960 --> 00:08:28.320]  彼得
[00:08:28.320 --> 00:08:30.320]  和剛剛被他治好了
[00:08:30.320 --> 00:08:32.800]  信了主的這位瘸腿的人
[00:08:32.800 --> 00:08:36.800]  和剛剛治好了被信了主的這位瘸腿的人
[00:08:36.800 --> 00:08:39.600]  他們怎樣與聖靈一齊同工
[00:08:39.600 --> 00:08:41.480]  他們怎樣與聖靈一齊同工
[00:08:41.480 --> 00:08:43.160]  帶領以色列民
[00:08:43.160 --> 00:08:44.240]  帶領以色列民
[00:08:44.240 --> 00:08:45.400]  醒悟過來
[00:08:45.400 --> 00:08:46.000]  醒悟過來
[00:08:46.000 --> 00:08:47.640]  明白信耶穌
[00:08:47.640 --> 00:08:49.480]  並且認順主耶穌是救主
[00:08:49.480 --> 00:08:51.520]  認順主耶穌是救主
[00:08:51.520 --> 00:08:54.000]  當我們看完這篇講章之後
[00:08:54.000 --> 00:08:55.320]  當我們看完這篇講章之後
[00:08:55.320 --> 00:08:58.440]  我希望我們也學會怎樣去相信主
[00:08:58.440 --> 00:08:59.920]  我希望我們也學會怎樣去相信主
[00:08:59.920 --> 00:09:02.040]  與聖靈同工
[00:09:02.040 --> 00:09:03.320]  與聖靈同工
[00:09:03.320 --> 00:09:05.000]  我們首先去看第十一節
[00:09:05.000 --> 00:09:06.600]  我們打開聖經
[00:09:06.600 --> 00:09:08.200]  我們再次一起讀
[00:09:08.200 --> 00:09:10.520]  我們看第十一節
[00:09:10.520 --> 00:09:11.600]  我們一起打開
[00:09:11.600 --> 00:09:14.000]  司徒行傳第三章十一節
[00:09:14.000 --> 00:09:15.400]  我們只讀第十一節
[00:09:15.400 --> 00:09:17.280]  我們只讀第十一節
[00:09:17.280 --> 00:09:18.760]  我們找到之後一起讀
[00:09:18.760 --> 00:09:21.120]  我們找到之後一起讀
[00:09:21.120 --> 00:09:26.520]  那人正在稱為所羅門的廊下
[00:09:26.520 --> 00:09:30.760]  拉著彼得、約翰、眾百姓
[00:09:30.760 --> 00:09:33.400]  一起跑到他們那裡
[00:09:33.400 --> 00:09:36.320]  很覺戲奇
[00:09:36.320 --> 00:09:37.920]  在這條聖經當中
[00:09:37.920 --> 00:09:39.000]  在這條聖經當中
[00:09:39.000 --> 00:09:40.440]  其實延續前文
[00:09:40.440 --> 00:09:41.800]  延續前文
[00:09:41.800 --> 00:09:44.840]  彼得和約翰上去聖殿山
[00:09:44.840 --> 00:09:47.840]  準備在聖殿裡面去禱告的時候
[00:09:47.840 --> 00:09:51.120]  就是說約翰、彼得準備來到聖殿山
[00:09:51.120 --> 00:09:52.320]  進行禱告的時候
[00:09:52.320 --> 00:09:55.680]  他們在經過一個叫美門的入口
[00:09:55.680 --> 00:09:57.160]  經過美門的門口
[00:09:57.160 --> 00:10:00.280]  就在那裡醫好了一個生來騎腿的男子
[00:10:00.280 --> 00:10:02.200]  醫好了一個生來騎腿的男子
[00:10:02.200 --> 00:10:05.480]  在上文第三章一至十節裡我們知道
[00:10:05.480 --> 00:10:07.240]  上文一到十節裡面
[00:10:07.240 --> 00:10:09.360]  這個生來騎腿的人
[00:10:09.360 --> 00:10:10.840]  這個生來騎腿的人
[00:10:10.840 --> 00:10:13.800]  他原本他的腳骨都是畸形的
[00:10:13.800 --> 00:10:16.640]  因為他主腿都是曲形的
[00:10:16.640 --> 00:10:18.960]  但經過這一次
[00:10:18.960 --> 00:10:22.200]  他們在耶穌基督的名下將他醫好
[00:10:22.200 --> 00:10:24.480]  透過耶穌基督的名將他醫好
[00:10:24.480 --> 00:10:25.760]  聖經很詳細記載
[00:10:25.760 --> 00:10:27.520]  他是一副新的腳骨
[00:10:27.520 --> 00:10:29.240]  和可跑可跳的腿
[00:10:29.240 --> 00:10:30.320]  他有個新的
[00:10:30.320 --> 00:10:34.560]  估計是一個可跑可跳的腿
[00:10:34.560 --> 00:10:35.560]  在這個時候
[00:10:35.560 --> 00:10:36.360]  在這個時候
[00:10:36.360 --> 00:10:39.680]  他們拉著彼得和約翰
[00:10:39.680 --> 00:10:41.120]  他們拉著彼得和約翰
[00:10:41.120 --> 00:10:43.680]  一起進入到所羅門的廊下
[00:10:43.680 --> 00:10:45.800]  一同來到所羅門的南下
[00:10:45.800 --> 00:10:47.680]  所羅門廊在哪個地方呢?
[00:10:47.680 --> 00:10:48.680]  所羅門廊在什麼地方呢?
[00:10:48.680 --> 00:10:51.480]  在聖殿山的聖殿以東
[00:10:51.480 --> 00:10:52.840]  或者東南的地方
[00:10:52.840 --> 00:10:55.480]  在聖殿山以東或東南的地方
[00:10:55.480 --> 00:10:57.880]  我們上個禮拜也都講過
[00:10:57.880 --> 00:10:59.120]  我們上個禮拜已經講過
[00:10:59.120 --> 00:11:01.680]  這個地方也都直接連著美門
[00:11:01.680 --> 00:11:03.320]  它這個地方直接連著美門
[00:11:03.320 --> 00:11:05.080]  美門那裡挑剔得很漂亮
[00:11:05.080 --> 00:11:06.800]  美門那裡挑剔得非常漂亮
[00:11:06.800 --> 00:11:07.920]  進入去之後
[00:11:07.920 --> 00:11:08.640]  進去之後
[00:11:08.640 --> 00:11:11.840]  原來所羅門廊是當時的一個市集
[00:11:11.840 --> 00:11:13.960]  就是當時所羅門廊是一個市集
[00:11:13.960 --> 00:11:15.480]  在那裡買很多東西
[00:11:15.480 --> 00:11:17.360]  原來有很多東西在那裡買賣
[00:11:17.360 --> 00:11:19.200]  我記得公元二千年的時候
[00:11:19.200 --> 00:11:20.800]  我去以色列讀書
[00:11:20.800 --> 00:11:22.640]  就剛才那些人在以色列讀書的時候
[00:11:22.640 --> 00:11:23.680]  我就沒有經過美門
[00:11:23.680 --> 00:11:24.520]  因為那時候
[00:11:24.520 --> 00:11:26.160]  現在已經爛了
[00:11:26.160 --> 00:11:27.480]  我沒有經過美門
[00:11:27.480 --> 00:11:29.400]  美門現在已經爛了
[00:11:29.400 --> 00:11:31.400]  我從另一個入口進入去
[00:11:31.400 --> 00:11:32.760]  我從另外一個入口進去
[00:11:32.760 --> 00:11:33.880]  進去的時候呢
[00:11:33.880 --> 00:11:34.880]  進去的時候呢
[00:11:34.880 --> 00:11:36.760]  我發覺馬上有一個市集
[00:11:36.760 --> 00:11:38.160]  原來有一個市集
[00:11:38.160 --> 00:11:40.200]  那裡短短一段樓梯
[00:11:40.200 --> 00:11:41.320]  短短一段樓梯
[00:11:41.320 --> 00:11:44.080]  剛剛超過有100檔的擺街檔
[00:11:44.080 --> 00:11:47.560]  我估計有100家的這個檔鋪
[00:11:47.560 --> 00:11:48.840]  什麼東西都有賣
[00:11:48.840 --> 00:11:49.840]  什麼都有買的
[00:11:49.840 --> 00:11:52.440]  我都在那裡買了10對襪
[00:11:52.440 --> 00:11:55.920]  我也在那裡買了10對襪子
[00:11:55.920 --> 00:11:58.680]  襪子
[00:11:58.680 --> 00:11:59.640]  好便宜啊
[00:11:59.640 --> 00:12:01.000]  很便宜
[00:12:01.000 --> 00:12:02.120]  還有價廣的
[00:12:02.120 --> 00:12:02.760]  還有價錢比較多
[00:12:02.760 --> 00:12:05.000]  給我一個很有家鄉感的感覺
[00:12:05.000 --> 00:12:06.480]  有啊,很有家鄉感覺
[00:12:06.480 --> 00:12:08.240]  我們在香港以前
[00:12:08.240 --> 00:12:10.440]  在街市什麼東西都講價的
[00:12:10.440 --> 00:12:13.000]  在香港街市什麼都會講價
[00:12:13.000 --> 00:12:14.480]  就算買一棵菜也好
[00:12:14.480 --> 00:12:15.320]  就是買一棵菜也好
[00:12:15.320 --> 00:12:16.240]  都要講價的
[00:12:16.240 --> 00:12:17.040]  都要講價
[00:12:17.040 --> 00:12:18.280]  搭一棵蔥也好,是不是?
[00:12:18.280 --> 00:12:19.520]  搭一棵蔥
[00:12:19.520 --> 00:12:22.840]  一個很短很小的地方
[00:12:22.840 --> 00:12:25.160]  已經有很多人充滿在那個地方
[00:12:25.160 --> 00:12:29.000]  在一個很大很小的地方
[00:12:29.000 --> 00:12:30.520]  香港人很多的
[00:12:30.520 --> 00:12:32.160]  這個被醫好
[00:12:32.160 --> 00:12:33.920]  原本是生來
[00:12:33.920 --> 00:12:36.240]  他的腳是跛的
[00:12:36.240 --> 00:12:38.080]  果骨是變形的
[00:12:38.080 --> 00:12:39.760]  現在好回來了
[00:12:39.760 --> 00:12:45.240]  就是醫好一個生來腿跛的,果幹變形的人
[00:12:45.240 --> 00:12:50.320]  《聖經》記載他那種感激之情很犀利
[00:12:50.320 --> 00:12:53.200]  感激之情非常的厲害
[00:12:53.200 --> 00:12:53.920]  第十一句話
[00:12:53.920 --> 00:12:56.400]  拉住彼得約翰
[00:12:56.400 --> 00:12:59.280]  他拉住彼得約翰
[00:12:59.280 --> 00:13:01.200]  他又是要識希臘文
[00:13:01.200 --> 00:13:02.600]  所以你一定要明白希臘文
[00:13:02.600 --> 00:13:04.080]  拉住這裡
[00:13:04.080 --> 00:13:04.680]  拉住
[00:13:04.680 --> 00:13:06.360]  是說他用手
[00:13:06.360 --> 00:13:07.440]  是拉住手
[00:13:07.440 --> 00:13:09.120]  好緊張,好開心
[00:13:09.120 --> 00:13:10.120]  扯住他們
[00:13:10.120 --> 00:13:12.680]  就是很開心地拉住他們
[00:13:12.680 --> 00:13:14.000]  不想放過他們
[00:13:14.000 --> 00:13:14.880]  不想放過他們
[00:13:14.880 --> 00:13:17.320]  你有沒有試過有些朋友跟你聊天,聊得緊張
[00:13:17.320 --> 00:13:19.200]  用手抓住你的手
[00:13:19.200 --> 00:13:22.880]  就是你發現有沒有一個人跟你說很開心的
[00:13:22.880 --> 00:13:23.800]  他會拉住你的手
[00:13:23.800 --> 00:13:26.720]  我好記得,我四年幾五年前
[00:13:26.720 --> 00:13:30.000]  見到我失散了二十幾年的小學同學
[00:13:30.000 --> 00:13:31.600]  我記得是四五年前
[00:13:31.600 --> 00:13:33.640]  我失散二十多年的小學同學
[00:13:33.640 --> 00:13:35.760]  大家圍著一張圓桌坐
[00:13:35.760 --> 00:13:36.880]  大家圍著這個圓桌
[00:13:36.880 --> 00:13:39.200]  坐我隔壁那個,以前老死你了
[00:13:39.200 --> 00:13:43.360]  就是坐我隔壁那個
[00:13:43.360 --> 00:13:44.440]  您坐著
[00:13:44.440 --> 00:13:45.200]  是一個
[00:13:45.200 --> 00:13:47.280]  最好的朋友
[00:13:47.280 --> 00:13:48.080]  他跟我見面
[00:13:48.080 --> 00:13:50.400]  說著說著,興奮地抓住我的手
[00:13:50.400 --> 00:13:52.840]  他講得興奮地抓住我的手
[00:13:52.840 --> 00:13:55.440]  是這樣的關係,那種心情很興奮
[00:13:55.440 --> 00:13:57.040]  是這個關係很興奮
[00:13:57.040 --> 00:13:58.200]  很激動
[00:13:58.200 --> 00:13:59.080]  很激動
[00:13:59.080 --> 00:13:59.920]  拉住他
[00:13:59.920 --> 00:14:01.200]  拉住他去哪裡
[00:14:01.200 --> 00:14:02.080]  他拉住他去什麼地方
[00:14:02.080 --> 00:14:04.320]  拉住他去所羅門農校
[00:14:04.320 --> 00:14:05.280]  所羅門農校
[00:14:05.280 --> 00:14:06.080]  記得我剛才說
[00:14:06.080 --> 00:14:07.640]  是一個市集
[00:14:07.640 --> 00:14:10.440]  我剛才講是一個市集
[00:14:10.440 --> 00:14:12.400]  為什麼要拉他去一個市集呢
[00:14:12.400 --> 00:14:13.720]  為什麼要拉他去一個市集呢
[00:14:13.720 --> 00:14:18.080]  因為他很想將自己那份歡愉的快樂
[00:14:18.080 --> 00:14:20.000]  向更多的人去傳揚
[00:14:20.000 --> 00:14:22.840]  就是他想他自己的快樂向更多人去傳揚
[00:14:22.840 --> 00:14:23.960]  在這裡我們先停一停
[00:14:23.960 --> 00:14:25.800]  我們再去了解一下
[00:14:25.800 --> 00:14:26.920]  我們先停一下
[00:14:26.920 --> 00:14:28.120]  我們了解一下
[00:14:28.120 --> 00:14:30.600]  其實原來醫好一個人呢
[00:14:30.600 --> 00:14:32.160]  原來醫好一個人呢
[00:14:32.160 --> 00:14:37.200]  從來都不是那個去醫人的那個人
[00:14:37.200 --> 00:14:38.520]  在聖經裡面
[00:14:38.520 --> 00:14:42.320]  做神蹟的人不是去洗那個被醫好的人
[00:14:42.320 --> 00:14:43.560]  那個的源頭
[00:14:43.560 --> 00:14:45.800]  就是去做神蹟的人不是他
[00:14:45.800 --> 00:14:47.120]  他並不是源頭
[00:14:47.120 --> 00:14:51.160]  我們留意回第三章的第六節所講
[00:14:51.160 --> 00:14:53.640]  我們留意第三章第六節所講
[00:14:53.640 --> 00:14:55.280]  彼得和約翰說
[00:14:55.280 --> 00:14:58.240]  醫好你是耶穌基督的名去醫好你
