
[00:00:00.000 --> 00:00:02.400]  我們繼續的使命下半部
[00:02:56.800 --> 00:02:59.400]  是耶穌自己
[00:02:59.400 --> 00:03:01.200]  活在人世間
[00:03:01.200 --> 00:03:03.000]  在肉身中顯現
[00:03:03.000 --> 00:03:04.600]  讓人看見
[00:03:04.600 --> 00:03:07.000]  神是誰
[00:03:07.000 --> 00:03:09.000]  神是怎樣的
[00:03:09.000 --> 00:03:11.000]  神的性情是怎樣的
[00:03:11.000 --> 00:03:12.600]  神的愛是怎樣的
[00:03:12.600 --> 00:03:15.800]  神怎樣甘願與人同在
[00:03:15.800 --> 00:03:20.800]  怎樣甘願與人同住
[00:03:20.800 --> 00:03:23.400]  願意與人同受苦難
[00:03:23.400 --> 00:03:25.000]  祂經過試探
[00:03:25.000 --> 00:03:27.000]  卻沒有犯罪
[00:03:27.000 --> 00:03:30.000]  祂因為愛願意救贖萬民
[00:03:30.000 --> 00:03:33.200]  祂因為愛願意更新整個世界
[00:03:33.200 --> 00:03:35.000]  以示將來有新天新地
[00:03:35.000 --> 00:03:36.200]  祂不單救贖人
[00:03:36.200 --> 00:03:39.200]  是救贖整個世界
[00:03:39.200 --> 00:03:42.600]  這個是最大的啟示
[00:03:42.600 --> 00:03:44.200]  是主耶穌自己
[00:03:44.200 --> 00:03:47.200]  因為祂本身就是神
[00:03:47.200 --> 00:03:48.400]  所以在主耶穌身上
[00:03:48.400 --> 00:03:51.600]  我們會看見神是怎樣的
[00:03:51.600 --> 00:03:54.200]  神的本質是怎樣的
[00:03:54.200 --> 00:03:56.400]  神所關心的是怎樣的
[00:03:56.400 --> 00:03:59.000]  祂是一位怎樣的神
[00:03:59.000 --> 00:04:02.200]  所以當主耶穌出來服事的時候
[00:04:02.200 --> 00:04:04.600]  我們怎樣認識神
[00:04:04.600 --> 00:04:09.600]  這位創造天地獨一的主
[00:04:09.600 --> 00:04:11.400]  主耶穌一出來服事
[00:04:11.400 --> 00:04:14.400]  在路加方第四章十八十九節
[00:04:14.400 --> 00:04:15.200]  祂這樣說
[00:04:15.200 --> 00:04:18.000]  這是祂服事的總綱
[00:04:18.000 --> 00:04:23.800]  我們一同揭開路加方第四章十八十九節
[00:04:23.800 --> 00:04:26.400]  因為講到主耶穌一開始出來服事
[00:04:26.400 --> 00:04:29.400]  去到會堂那裡
[00:04:29.400 --> 00:04:33.000]  接著有人給了一卷舊藥給祂
[00:04:33.000 --> 00:04:35.000]  祂就起來
[00:04:35.000 --> 00:04:41.000]  揭開以創下書第六十一章第一節
[00:04:41.000 --> 00:04:42.600]  路加福音就這樣記載
[00:04:42.600 --> 00:04:44.600]  祂所讀的一段經文
[00:04:44.600 --> 00:04:49.000]  就是祂整個侍奉的一個總結
[00:04:49.000 --> 00:04:51.600]  也是開頭的總綱
[00:04:51.600 --> 00:04:54.000]  主的靈在我身上
[00:04:54.000 --> 00:04:55.600]  因為祂用高告我
[00:04:55.600 --> 00:04:58.000]  叫我全福音級貧窮的人
[00:04:58.000 --> 00:04:59.600]  差遣我報告
[00:04:59.600 --> 00:05:01.200]  被擄的得釋放
[00:05:01.200 --> 00:05:02.800]  黑眼的得看見
[00:05:02.800 --> 00:05:05.000]  叫那受壓制的得自由
[00:05:05.000 --> 00:05:08.600]  報告神與立人的欺凌
[00:05:08.600 --> 00:05:10.400]  我們一同讀
[00:05:10.400 --> 00:05:12.000]  準備起
[00:05:12.000 --> 00:05:14.400]  主的靈在我身上
[00:05:14.400 --> 00:05:16.600]  因為祂用高告我
[00:05:16.600 --> 00:05:19.400]  叫我全福音級貧窮的人
[00:05:19.400 --> 00:05:21.000]  差遣我報告
[00:05:21.000 --> 00:05:22.800]  被擄的得釋放
[00:05:22.800 --> 00:05:24.800]  黑眼的得看見
[00:05:24.800 --> 00:05:27.400]  叫那受壓制的得自由
[00:05:27.400 --> 00:05:31.200]  報告神與立人的欺凌
[00:05:31.200 --> 00:05:35.000]  主耶穌引用的以創下書六十一章第一節
[00:05:35.000 --> 00:05:36.400]  在我們的和諧本裡
[00:05:36.400 --> 00:05:37.800]  祂這樣寫的
[00:05:37.800 --> 00:05:40.200]  主耶和華的靈在我身上
[00:05:40.200 --> 00:05:42.400]  因為耶和華用高告我
[00:05:42.400 --> 00:05:46.600]  叫我傳好訊息給謙卑的人
[00:05:46.600 --> 00:05:49.800]  謙卑的人或者叫做全福音級貧窮的人
[00:05:49.800 --> 00:05:51.800]  兩個譯法是一樣的
[00:05:51.800 --> 00:05:55.000]  差遣我這好傷心的人
[00:05:55.000 --> 00:05:57.200]  報告被擄的得釋放
[00:05:57.200 --> 00:06:00.600]  被囚的出監獄
[00:06:00.600 --> 00:06:04.400]  一條閱讀理解的問題
[00:06:04.400 --> 00:06:08.600]  主耶穌說出祂服侍最重要要做的事
[00:06:08.600 --> 00:06:11.800]  服侍的對象是什麼人
[00:06:11.800 --> 00:06:14.400]  在路加方十八十九
[00:06:14.400 --> 00:06:18.000]  或者以創下書六十一章第一節
[00:06:18.000 --> 00:06:20.800]  服侍的是什麼人
[00:06:20.800 --> 00:06:25.600]  貧窮的人
[00:06:25.600 --> 00:06:28.200]  被擄的人
[00:06:28.200 --> 00:06:30.000]  黑眼的
[00:06:30.000 --> 00:06:32.400]  受壓制的
[00:06:32.400 --> 00:06:37.000]  如果加上以創下書六十一章第一節
[00:06:37.000 --> 00:06:40.400]  傷心的
[00:06:40.400 --> 00:06:42.200]  被擄的
[00:06:42.200 --> 00:06:45.600]  被囚的
[00:06:45.600 --> 00:06:50.000]  這個是神所關心
[00:06:50.000 --> 00:06:52.800]  所謂疾苦的人
[00:06:52.800 --> 00:06:55.400]  被壓制
[00:06:55.400 --> 00:06:57.000]  如果你有發現
[00:06:57.000 --> 00:06:59.600]  這裡和很多時
[00:06:59.600 --> 00:07:02.200]  我們自己的思想所想的
[00:07:02.200 --> 00:07:05.200]  有少少不一樣
[00:07:05.200 --> 00:07:07.000]  我們或許會有時想
[00:07:07.000 --> 00:07:09.200]  主耶穌最關心的
[00:07:09.200 --> 00:07:11.600]  就是教會裡的人
[00:07:11.600 --> 00:07:13.600]  或者主耶穌最關心的
[00:07:13.600 --> 00:07:17.400]  是人的靈魂
[00:07:17.400 --> 00:07:18.600]  不錯
[00:07:18.600 --> 00:07:21.400]  主耶穌有關心也非常關心
[00:07:21.400 --> 00:07:24.200]  但祂不單單關心
[00:07:24.200 --> 00:07:26.200]  教會裡的人
[00:07:26.200 --> 00:07:29.000]  不是單單關心靈魂
[00:07:29.000 --> 00:07:30.000]  這裡所說什麼
[00:07:30.000 --> 00:07:31.400]  主耶穌祂自己讀
[00:07:31.400 --> 00:07:33.200]  祂自己說
[00:07:33.200 --> 00:07:35.000]  貧窮的人
[00:07:35.000 --> 00:07:36.400]  被擄的人
[00:07:36.400 --> 00:07:37.400]  黑眼的
[00:07:37.400 --> 00:07:39.000]  受壓制的
[00:07:39.000 --> 00:07:40.400]  傷心的
[00:07:40.400 --> 00:07:43.000]  被囚的
[00:07:43.000 --> 00:07:46.400]  這些都是包括了身體的疾病
[00:07:46.400 --> 00:07:50.400]  這些都是包括了心靈的困苦
[00:07:50.400 --> 00:07:53.000]  這些都包括了屬靈的克制
[00:07:53.000 --> 00:07:56.000]  不是單單靈魂得救
[00:07:56.000 --> 00:07:58.400]  才是主耶穌所關心的
[00:07:58.400 --> 00:08:01.000]  絕對不是
[00:08:01.000 --> 00:08:04.800]  所以主耶穌在祂三年的服事裡
[00:08:04.800 --> 00:08:07.000]  祂做得最多的是什麼
[00:08:07.000 --> 00:08:08.400]  三年的服事
[00:08:08.400 --> 00:08:10.200]  做得最多第一樣
[00:08:10.200 --> 00:08:12.200]  訓練十二個門徒
[00:08:12.200 --> 00:08:15.200]  祂做門訓
[00:08:15.200 --> 00:08:17.400]  所以教會如果要訓練大家
[00:08:17.400 --> 00:08:18.800]  要裝備大家
[00:08:18.800 --> 00:08:21.000]  你要知道
[00:08:21.000 --> 00:08:22.400]  主耶穌用得最多時間
[00:08:22.400 --> 00:08:24.800]  也是做這件事
[00:08:24.800 --> 00:08:27.400]  接著對外的
[00:08:27.400 --> 00:08:29.400]  聖經裡面經常都
[00:08:29.400 --> 00:08:31.200]  三句說話
[00:08:31.200 --> 00:08:32.800]  醫病
[00:08:32.800 --> 00:08:34.000]  講鬼
[00:08:34.000 --> 00:08:36.600]  傳天國的福音
[00:08:36.600 --> 00:08:39.200]  主耶穌做得最多
[00:08:39.200 --> 00:08:41.200]  主耶穌不是單單
[00:08:41.200 --> 00:08:43.600]  傳講天國的福音
[00:08:43.600 --> 00:08:44.800]  醫病
[00:08:44.800 --> 00:08:45.800]  講鬼
[00:08:45.800 --> 00:08:47.200]  關懷人的身體
[00:08:47.200 --> 00:08:48.600]  關懷人的心靈
[00:08:48.600 --> 00:08:53.200]  這個是全人的關懷
[00:08:53.200 --> 00:08:55.000]  這個不是單單主耶穌的服事
[00:08:55.000 --> 00:08:56.200]  和工作
[00:08:56.200 --> 00:08:58.800]  或者責任這麼簡單
[00:08:58.800 --> 00:09:01.600]  因為這個是祂生命
[00:09:01.600 --> 00:09:03.800]  神的屬性
[00:09:03.800 --> 00:09:06.000]  祂持愛彰天的一面
[00:09:06.000 --> 00:09:11.200]  以致祂不可以不這樣做
[00:09:11.200 --> 00:09:13.600]  作為父母的你會明白
[00:09:13.600 --> 00:09:15.800]  當你做得不好的時候
[00:09:15.800 --> 00:09:17.600]  或者當有人說你的時候
[00:09:17.600 --> 00:09:20.800]  做父母的責任要愛護子女
[00:09:20.800 --> 00:09:21.800]  做父母的工作
[00:09:21.800 --> 00:09:23.000]  你要好好養育子女
[00:09:23.000 --> 00:09:25.000]  給他有足夠的
[00:09:25.000 --> 00:09:26.400]  可以飽足
[00:09:26.400 --> 00:09:29.400]  並且供書教學
[00:09:29.400 --> 00:09:31.000]  但問心
[00:09:31.000 --> 00:09:34.000]  就是當你很低落的時候
[00:09:34.000 --> 00:09:36.200]  很不開心的時候
[00:09:36.200 --> 00:09:37.400]  很想放棄的時候
[00:09:37.400 --> 00:09:38.000]  有時候給自己
[00:09:38.000 --> 00:09:39.800]  這個是做父母的責任
[00:09:39.800 --> 00:09:42.400]  但更多更多的時候
[00:09:42.400 --> 00:09:44.000]  不是因為責任
[00:09:44.000 --> 00:09:46.600]  是因為你愛
[00:09:46.600 --> 00:09:51.200]  因為愛所以甘心
[00:09:51.200 --> 00:09:54.200]  不是別人給你的工作
[00:09:54.200 --> 00:09:57.200]  而是你看著你的子女
[00:09:57.200 --> 00:10:01.800]  心裡面不其然的為祂願意付出
[00:10:01.800 --> 00:10:03.800]  所以不是單單是責任
[00:10:03.800 --> 00:10:06.000]  不是單單是工作
[00:10:06.000 --> 00:10:12.400]  更多的是生命那份本質
[00:10:12.400 --> 00:10:18.000]  當主耶穌在最後晚餐的時候
[00:10:18.000 --> 00:10:20.800]  跟他的門徒說
[00:10:20.800 --> 00:10:23.400]  我就是道路真理生命
[00:10:23.400 --> 00:10:28.200]  不值得我沒有人能道父那裡去
[00:10:28.200 --> 00:10:32.800]  那時他的門徒肥力說
[00:10:32.800 --> 00:10:38.000]  不如跟主耶穌說
[00:10:38.000 --> 00:10:40.600]  主啊 將父顯給我們看
[00:10:40.600 --> 00:10:41.800]  究竟父在哪裡
[00:10:41.800 --> 00:10:44.400]  你說你是道路真理生命
[00:10:44.400 --> 00:10:46.400]  主耶穌他怎樣回答
[00:10:46.400 --> 00:10:49.000]  十四章第九至十節
[00:10:49.000 --> 00:10:53.600]  信看見了我就是看見了父
[00:10:53.600 --> 00:10:57.000]  你怎麼說將父顯給我們看呢
[00:10:57.000 --> 00:10:59.600]  我在父裡面 父在我裡面
[00:10:59.600 --> 00:11:01.800]  你不信嗎
[00:11:01.800 --> 00:11:03.600]  我對你們所說的話
[00:11:03.600 --> 00:11:06.200]  不是憑著自己說的
[00:11:06.200 --> 00:11:08.000]  乃是住在我裡面的父
[00:11:08.000 --> 00:11:10.600]  做他自己的事
[00:11:10.600 --> 00:11:17.800]  耶穌關心著天父所關心的
[00:11:17.800 --> 00:11:25.000]  這也是作為基督的身體所要追隨的
[00:11:25.000 --> 00:11:29.000]  如果主耶穌是教會的頭
[00:11:29.000 --> 00:11:33.600]  關心去做主耶穌所作的
[00:11:33.600 --> 00:11:35.800]  就是天父所關心的
[00:11:35.800 --> 00:11:37.800]  所以當主耶穌說完這番話
[00:11:37.800 --> 00:11:40.600]  第十四章第九至十節
[00:11:40.600 --> 00:11:42.400]  接著第十二節主耶穌就說
[00:11:42.400 --> 00:11:44.200]  我實實在在的告訴你們
[00:11:44.200 --> 00:11:45.800]  我所作的事
[00:11:45.800 --> 00:11:47.600]  信我的人也要作
[00:11:47.600 --> 00:11:52.200]  並且要作比這更大的事
[00:11:52.200 --> 00:11:54.000]  如果是這樣
[00:11:54.000 --> 00:11:57.000]  當我們說以人愛關懷疾苦的時候
[00:11:57.000 --> 00:11:59.600]  有一些近時的問題
[00:11:59.600 --> 00:12:03.000]  久不久都被人挑戰的問題
[00:12:03.000 --> 00:12:06.200]  我們開始發現可能問錯問題
[00:12:06.200 --> 00:12:11.800]  有人說我們作為關懷社會
[00:12:11.800 --> 00:12:14.200]  做一些慈善關懷的工作
[00:12:14.200 --> 00:12:17.800]  和傳福音這些是屬世的
[00:12:17.800 --> 00:12:19.000]  這些是屬靈的
[00:12:19.000 --> 00:12:22.400]  屬靈比屬世更加重要
[00:12:22.400 --> 00:12:25.400]  也有人我曾經聽過人說
[00:12:25.400 --> 00:12:26.800]  你關懷那麼多做什麼
[00:12:26.800 --> 00:12:29.200]  關到最後如果靈魂未得救的時候
[00:12:29.200 --> 00:12:31.400]  他最後什麼都要沉淪
[00:12:31.400 --> 00:12:35.000]  所以唯有
[00:12:35.000 --> 00:12:38.800]  靈魂的工作才是最最最重要的
[00:12:38.800 --> 00:12:41.800]  接著當我們關懷的時候
[00:12:41.800 --> 00:12:43.400]  也有人說
[00:12:43.400 --> 00:12:45.400]  如果你帶著傳福音的目的去關懷
[00:12:45.400 --> 00:12:48.800]  這不是真正的關懷
[00:12:48.800 --> 00:12:52.400]  因為你帶有你自己的私心
[00:12:52.400 --> 00:12:55.800]  我久不久會聽到這些掙扎
[00:12:55.800 --> 00:12:56.800]  或者手可能
[00:12:56.800 --> 00:12:58.000]  甚至乎自己心裡
[00:12:58.000 --> 00:12:59.400]  久不久都會有些
[00:12:59.400 --> 00:13:02.400]  不知道怎麼辦
[00:13:02.400 --> 00:13:06.200]  不知道怎麼辦
[00:13:06.200 --> 00:13:07.800]  當我們回想主耶穌的時候
[00:13:07.800 --> 00:13:11.400]  我們發現可能問錯問題
[00:13:11.400 --> 00:13:13.200]  主耶穌面對幾個朋友
[00:13:13.200 --> 00:13:16.400]  在帶著個毯子來到他面前的時候
[00:13:16.400 --> 00:13:19.200]  主耶穌跟他說
[00:13:19.200 --> 00:13:24.000]  你的罪赦了
[00:13:24.000 --> 00:13:26.400]  接著先跟他說
[00:13:26.400 --> 00:13:29.000]  你喜來吧
[00:13:29.000 --> 00:13:31.000]  似乎主耶穌先關心人的靈魂
[00:13:31.000 --> 00:13:34.200]  再關心他的肉體需要
[00:13:34.200 --> 00:13:37.400]  這是馬克福音第二章所說的
[00:13:37.400 --> 00:13:40.600]  但是遲些主耶穌在約翰福音第五章
[00:13:40.600 --> 00:13:44.400]  主耶穌自己走到一個不是大池對著病人說
[00:13:44.400 --> 00:13:46.600]  三十幾年的病人
[00:13:46.600 --> 00:13:49.000]  你想不想好
[00:13:49.000 --> 00:13:51.800]  不是大池的病人就說了一番話
[00:13:51.800 --> 00:13:53.000]  當水在攪動的時候
[00:13:53.000 --> 00:13:55.200]  沒有人推我下去
[00:13:55.200 --> 00:13:57.000]  接著主耶穌說
[00:13:57.000 --> 00:13:59.200]  拿起你的玉子起來
[00:13:59.200 --> 00:14:00.600]  治好它
[00:14:00.600 --> 00:14:02.200]  接著主耶穌做了什麼
[00:14:02.200 --> 00:14:03.800]  如果你留意
[00:14:03.800 --> 00:14:05.200]  約翰福音第五章
[00:14:05.200 --> 00:14:09.400]  接著主耶穌自己走了
[00:14:09.400 --> 00:14:14.000]  接著民事的法利策人就抓住他
[00:14:14.000 --> 00:14:15.600]  誰治好你的
[00:14:15.600 --> 00:14:18.400]  那個人眼光光 眼亡亡
[00:14:18.400 --> 00:14:19.800]  不知道是誰
[00:14:19.800 --> 00:14:21.600]  總之有個人叫我起來
[00:14:21.600 --> 00:14:25.600]  我就起來行走
[00:14:25.600 --> 00:14:28.800]  到民事和法利策人審判他
[00:14:28.800 --> 00:14:31.600]  他走出來才碰見主耶穌
[00:14:31.600 --> 00:14:34.400]  他走回來說就是那個
[00:14:34.400 --> 00:14:37.200]  不過主耶穌碰見他的時候跟他說什麼
[00:14:37.200 --> 00:14:41.800]  不要再犯罪了
[00:14:41.800 --> 00:14:45.200]  誰先誰後
[00:14:45.200 --> 00:14:47.600]  在於主耶穌來說
[00:14:47.600 --> 00:14:50.600]  不是先後的問題
[00:14:50.600 --> 00:14:51.800]  因為愛
[00:14:51.800 --> 00:14:53.800]  無論他的身體
[00:14:53.800 --> 00:14:56.600]  無論他前面的屬靈境況
[00:14:56.600 --> 00:15:00.200]  主耶穌都關心
[00:15:00.200 --> 00:15:05.000]  因為主耶穌是愛的本身
[00:15:05.000 --> 00:15:07.000]  因為愛所以關懷
[00:15:07.000 --> 00:15:10.200]  因為愛他不能夠不伸出手去關懷
[00:15:10.200 --> 00:15:13.600]  但是他的口也不能夠不說出
[00:15:13.600 --> 00:15:17.400]  真正的好消息
[00:15:17.400 --> 00:15:19.600]  我們可以關懷疾苦
[00:15:19.600 --> 00:15:22.200]  其實有很多基督教機構都關懷疾苦
[00:15:22.200 --> 00:15:26.400]  但我們可以失卻了
[00:15:26.400 --> 00:15:28.400]  讓人知道這個是神的愛
[00:15:28.400 --> 00:15:30.400]  這個重心
[00:15:30.400 --> 00:15:32.800]  我試過一次去蒙古
[00:15:32.800 --> 00:15:35.400]  去蒙古探訪教會的時候
[00:15:35.400 --> 00:15:37.400]  探訪其中一間
[00:15:37.400 --> 00:15:41.000]  世界性的基督教機構
[00:15:41.000 --> 00:15:42.000]  我很好奇
[00:15:42.000 --> 00:15:43.600]  因為那時候蒙古開放了沒多久
[00:15:43.600 --> 00:15:46.000]  十幾年前
[00:15:46.000 --> 00:15:49.600]  在蒙古的首都那座建築物
[00:15:49.600 --> 00:15:51.000]  是最美麗的
[00:15:51.000 --> 00:15:54.200]  因為有很多慈善捐款
[00:15:54.200 --> 00:15:55.800]  那麼美麗的建築物
[00:15:55.800 --> 00:15:59.400]  去到那裏看到蒙古的負責人
[00:15:59.400 --> 00:16:00.800]  跟著他說
[00:16:00.800 --> 00:16:02.800]  我們能夠在蒙古裏面做
[00:16:02.800 --> 00:16:04.200]  蒙古政府讓我們做
[00:16:04.200 --> 00:16:05.800]  因為我們一進來的時候
[00:16:05.800 --> 00:16:07.000]  我們講到明
[00:16:07.000 --> 00:16:11.800]  我們不會講耶穌的
[00:16:11.800 --> 00:16:12.800]  講到明的
[00:16:12.800 --> 00:16:14.000]  我們不會跟任何人
[00:16:14.000 --> 00:16:17.400]  講任何耶穌的東西
[00:16:17.400 --> 00:16:20.200]  所以蒙古政府讓我們進來
[00:16:20.200 --> 00:16:21.600]  而我們也都
[00:16:21.600 --> 00:16:23.600]  實際上我們請的員工
[00:16:23.600 --> 00:16:28.000]  全部都不是基督徒來的
[00:16:28.000 --> 00:16:30.400]  我相信一件事
[00:16:30.400 --> 00:16:34.600]  他們可以做很多慈善的工作
[00:16:34.600 --> 00:16:36.000]  不過
[00:16:36.000 --> 00:16:38.200]  沒有一個受益的人知道
[00:16:38.200 --> 00:16:44.000]  神仍然愛他們
[00:16:44.000 --> 00:16:47.000]  所以當我們以人愛關懷疾苦的時候
[00:16:47.000 --> 00:16:50.000]  我們不是不講
[00:16:50.000 --> 00:16:51.400]  靈魂的需要
[00:16:51.400 --> 00:16:54.400]  我們兩樣都做
[00:16:54.400 --> 00:16:56.400]  只要對方願意聽
[00:16:56.400 --> 00:16:59.400]  面對福音的回應
[00:16:59.400 --> 00:17:00.400]  神的愛的回應
[00:17:00.400 --> 00:17:02.000]  是對方的選擇
[00:17:02.000 --> 00:17:03.400]  但是他愛不愛
[00:17:03.400 --> 00:17:05.400]  是我們群體的選擇
[00:17:05.400 --> 00:17:06.400]  是你的選擇
[00:17:06.400 --> 00:17:11.400]  是我的選擇
[00:17:11.400 --> 00:17:12.600]  所以我們嘉陵
[00:17:12.600 --> 00:17:15.000]  如果大家有留意
[00:17:15.000 --> 00:17:17.200]  我們嘉陵社會服務中心
[00:17:17.200 --> 00:17:21.200]  我們沒有獨立註冊的
[00:17:21.200 --> 00:17:23.000]  在嘉陵的發展裏面
[00:17:23.000 --> 00:17:25.200]  有很多不同的過程
[00:17:25.200 --> 00:17:27.400]  來到現在這個階段
[00:17:27.400 --> 00:17:32.000]  其中一個我們考慮不獨立註冊的
[00:17:32.000 --> 00:17:34.600]  其中一個原因
[00:17:34.600 --> 00:17:38.400]  就是我們要自主
[00:17:38.400 --> 00:17:41.800]  以致我們嘉陵社會服務中心
[00:17:41.800 --> 00:17:43.400]  有很多很好的服務
[00:17:43.400 --> 00:17:45.000]  但其中有一個是
[00:17:45.000 --> 00:17:48.200]  愛的真諦的信仰班
[00:17:48.200 --> 00:17:52.800]  讓願意認識神的愛更多的
[00:17:52.800 --> 00:17:57.600]  我們可以自由的去說
[00:17:57.600 --> 00:18:02.600]  兩樣都做
[00:18:02.600 --> 00:18:05.400]  因為如果我們只是單單說
[00:18:05.400 --> 00:18:07.800]  勇於傳揚福音
[00:18:07.800 --> 00:18:11.000]  但我們卻缺乏愛的時候
[00:18:11.000 --> 00:18:15.800]  我們說出來是蒼白無力
[00:18:15.800 --> 00:18:17.400]  我們容易說愛
[00:18:17.400 --> 00:18:22.200]  因為聖經裏面教我們彼此相愛
[00:18:22.200 --> 00:18:27.400]  如果我們單單彼此相愛
[00:18:27.400 --> 00:18:30.200]  我們只不過是選擇性的去愛
[00:18:30.200 --> 00:18:32.400]  弟兄姊妹
[00:18:32.400 --> 00:18:33.200]  主耶穌說
[00:18:33.200 --> 00:18:34.800]  我們和罪人沒有分別
[00:18:34.800 --> 00:18:40.200]  我們只不過愛一些愛我們的人
[00:18:40.200 --> 00:18:42.400]  但甚至乎如果我們不斷做社會服務
[00:18:42.400 --> 00:18:45.600]  或者不斷去愛人
[00:18:45.600 --> 00:18:49.200]  去做很多的事情或活動
[00:18:49.200 --> 00:18:52.200]  依賴我們所訂立的很多程序
[00:18:52.200 --> 00:18:53.200]  很多政策
[00:18:53.200 --> 00:18:55.400]  甚至做行動本身
[00:18:55.400 --> 00:19:00.200]  但如果失卻了愛作為我們的中心
[00:19:00.200 --> 00:19:02.400]  我們就變得很可憐
[00:19:02.400 --> 00:19:04.000]  變得自欺欺人
[00:19:04.000 --> 00:19:07.200]  因為我們以為自己在愛人
[00:19:07.200 --> 00:19:09.800]  丹蘭修女她有一篇自述
[00:19:09.800 --> 00:19:11.800]  她這樣寫
[00:19:11.800 --> 00:19:14.800]  假如你花費太多的心神
[00:19:14.800 --> 00:19:17.400]  和別人談論窮人
