
[00:00:00.000 --> 00:00:04.040]  當我去到外地有機會主講陪寧會
[00:02:36.320 --> 00:02:38.320]  你又不在身邊
[00:02:38.320 --> 00:02:40.920]  我說到底人生爲了什麼呢
[00:02:40.920 --> 00:02:43.760]  如果純粹就是爲了
[00:02:43.760 --> 00:02:45.760]  在那邊安定一點
[00:02:45.760 --> 00:02:48.520]  子女讀書好一點
[00:02:48.520 --> 00:02:51.120]  我說這是不是我們人生最重要的事呢
[00:02:51.120 --> 00:02:53.880]  如果你真的爲了這樣
[00:02:53.880 --> 00:02:55.880]  大家一起去那邊打拼
[00:02:55.880 --> 00:02:57.880]  不重要的
[00:02:57.880 --> 00:02:59.880]  何必要這樣
[00:02:59.880 --> 00:03:01.880]  來分開呢
[00:03:01.880 --> 00:03:04.880]  但後來他沒有再找我
[00:03:04.880 --> 00:03:06.280]  爲什麼呢
[00:03:06.280 --> 00:03:08.280]  因爲他們已經做了決定
[00:03:08.280 --> 00:03:10.280]  是這樣的
[00:03:10.280 --> 00:03:11.880]  開始的時候
[00:03:11.880 --> 00:03:13.880]  都會見到丈夫會回來教會
[00:03:13.880 --> 00:03:15.360]  回團契
[00:03:15.360 --> 00:03:16.560]  但回團契
[00:03:16.560 --> 00:03:18.560]  就因爲已經不再適合
[00:03:18.560 --> 00:03:20.080]  在抗禮團契
[00:03:20.080 --> 00:03:22.080]  他就要找新的團契
[00:03:22.080 --> 00:03:23.760]  但是找新的團契呢
[00:03:23.760 --> 00:03:25.760]  我就知道很不穩定
[00:03:26.080 --> 00:03:28.080]  整整一刻團契都沒有去
[00:03:28.080 --> 00:03:30.360]  然後接着那幾年呢
[00:03:30.360 --> 00:03:32.360]  其實我都已經沒有什麼消息
[00:03:32.360 --> 00:03:34.360]  見到偶然間
[00:03:34.360 --> 00:03:35.360]  問一問
[00:03:35.360 --> 00:03:35.880]  怎樣啊
[00:03:35.880 --> 00:03:37.880]  哦 沒事啊 牧師很好啊
[00:03:37.880 --> 00:03:39.960]  但我發覺到呢
[00:03:39.960 --> 00:03:41.320]  會有跟我說
[00:03:41.320 --> 00:03:42.440]  很好呢
[00:03:42.440 --> 00:03:44.440]  不一定是好的
[00:03:44.440 --> 00:03:48.280]  兄弟姐妹
[00:03:48.280 --> 00:03:51.200]  那時候我去那邊和他們喫完飯
[00:03:51.200 --> 00:03:53.840]  這位太太和我講這個現實的時候
[00:03:55.280 --> 00:03:57.280]  我的心很難過
[00:03:57.280 --> 00:04:00.640]  但我仍然都給了一個建議給她
[00:04:00.640 --> 00:04:03.760]  這個可能是出路
[00:04:03.760 --> 00:04:06.280]  我說
[00:04:06.280 --> 00:04:08.280]  作爲太太的你
[00:04:08.280 --> 00:04:10.720]  可不可以直接主動一點
[00:04:10.720 --> 00:04:15.280]  寫個電郵給你丈夫
[00:04:15.280 --> 00:04:18.880]  和他道歉
[00:04:18.880 --> 00:04:20.800]  八年前
[00:04:20.800 --> 00:04:22.800]  你做錯了一個決定
[00:04:24.160 --> 00:04:26.160]  是令到你們的婚姻搞成這樣
[00:04:26.160 --> 00:04:29.480]  這個錯誤的決定是不是一樣呢
[00:04:29.480 --> 00:04:32.120]  你沒有顧及到丈夫的需要
[00:04:32.120 --> 00:04:35.600]  你就是帶子女去了那邊
[00:04:35.600 --> 00:04:38.600]  留在那邊
[00:04:38.600 --> 00:04:40.920]  我說呢
[00:04:40.920 --> 00:04:42.920]  你就爲這件事默默地來討告
[00:04:42.920 --> 00:04:45.760]  求神去開路
[00:04:45.760 --> 00:04:48.800]  因爲我不知道
[00:04:48.800 --> 00:04:50.800]  會不會因爲一個這樣的真情
[00:04:50.800 --> 00:04:52.240]  甚至
[00:04:52.240 --> 00:04:54.240]  我和她說如果我是你的時候
[00:04:54.240 --> 00:04:57.280]  我會即時帶神文仔回香港
[00:04:57.280 --> 00:05:01.240]  讀書是次要的事
[00:05:01.240 --> 00:05:04.440]  子女去到哪個地方讀書
[00:05:04.440 --> 00:05:06.440]  都沒有問題的
[00:05:06.440 --> 00:05:08.440]  甚至可能要留一年 留兩年
[00:05:08.440 --> 00:05:10.720]  這個都不是大問題
[00:05:10.720 --> 00:05:12.440]  最重要的一件事
[00:05:12.440 --> 00:05:13.440]  就是你一家人
[00:05:13.440 --> 00:05:15.440]  能夠在一個地方真正
[00:05:15.440 --> 00:05:17.440]  可以成爲一個家的感覺
[00:05:17.440 --> 00:05:19.960]  重建這個家
[00:05:20.240 --> 00:05:22.240]  最重要的是你要和神文仔講得清清楚楚
[00:05:22.240 --> 00:05:25.560]  爸爸有需要
[00:05:25.560 --> 00:05:27.880]  我們需要回去
[00:05:27.880 --> 00:05:29.880]  和他在一起
[00:05:29.880 --> 00:05:32.560]  各位弟兄姊妹
[00:05:32.560 --> 00:05:35.480]  我和他講完的時候
[00:05:35.480 --> 00:05:38.360]  他的臉是有圍欄之性
[00:05:38.360 --> 00:05:41.920]  但我都繼續不斷地爲他討告
[00:05:41.920 --> 00:05:45.360]  我也都請大家來爲他討告
[00:05:45.360 --> 00:05:48.400]  我希望見到有一天
[00:05:48.760 --> 00:05:50.760]  是一個突破性的發展
[00:05:50.760 --> 00:05:54.640]  讓他的家重新來到建立
[00:05:54.640 --> 00:06:00.280]  另外一個
[00:06:00.280 --> 00:06:02.760]  和我分享到
[00:06:02.760 --> 00:06:04.760]  這個是五年前的事
[00:06:04.760 --> 00:06:07.360]  丈夫要在大陸工作
[00:06:07.360 --> 00:06:10.320]  一個月纔會回來一次
[00:06:10.320 --> 00:06:13.680]  我聽到的時候
[00:06:13.680 --> 00:06:15.920]  我同樣都勸他
[00:06:15.920 --> 00:06:18.320]  如果是這樣呢
[00:06:18.320 --> 00:06:20.320]  你有沒有可能和你的丈夫一起進大陸呢
[00:06:20.320 --> 00:06:23.760]  他說怎麼行呢
[00:06:23.760 --> 00:06:25.760]  我這身份證是讀書的
[00:06:25.760 --> 00:06:27.760]  不要緊
[00:06:27.760 --> 00:06:29.760]  讀書 進大陸讀
[00:06:29.760 --> 00:06:35.000]  可惜的
[00:06:35.000 --> 00:06:37.000]  就是這個決定本身
[00:06:37.000 --> 00:06:39.000]  原來就不是他想過的決定
[00:06:39.000 --> 00:06:41.320]  從來沒有考慮
[00:06:41.320 --> 00:06:44.240]  這一件事
[00:06:44.240 --> 00:06:46.960]  結果就是這樣
[00:06:46.960 --> 00:06:48.960]  丈夫就去了大陸工作
[00:06:48.960 --> 00:06:51.400]  開始的時候都挺密的
[00:06:51.400 --> 00:06:53.920]  每個月都回來一次
[00:06:53.920 --> 00:06:57.400]  最近我見到的時候我再問
[00:06:57.400 --> 00:07:00.520]  很久沒有回來
[00:07:00.520 --> 00:07:03.080]  我很擔心
[00:07:03.080 --> 00:07:06.080]  實際上現在這種的警方
[00:07:06.080 --> 00:07:08.080]  不是一個人兩個人的事
[00:07:08.080 --> 00:07:11.120]  我聽到是很多不同
[00:07:11.120 --> 00:07:13.800]  信了主的家庭他們的事
[00:07:15.200 --> 00:07:17.200]  各位兄弟姐妹
[00:07:17.200 --> 00:07:19.200]  在過去的幕會的經歷裏面
[00:07:19.200 --> 00:07:21.200]  我面對着這些問題
[00:07:21.200 --> 00:07:23.200]  我很擔心
[00:07:23.200 --> 00:07:25.200]  擔心在哪裏呢
[00:07:25.200 --> 00:07:27.200]  就是我們把自己陷入一個試探裏面
[00:07:27.200 --> 00:07:29.200]  第二件事
[00:07:29.200 --> 00:07:31.200]  我想最重要的一件事
[00:07:31.200 --> 00:07:33.200]  就是在我們人生的抉擇的時候
[00:07:33.200 --> 00:07:35.200]  到底我們的boss是什麼呢
[00:07:35.200 --> 00:07:37.200]  到底我們怎麼做決定呢
[00:07:37.200 --> 00:07:39.200]  這個纔是最重要的問題
[00:07:39.200 --> 00:07:41.200]  我今天要和大家分享的
[00:07:41.200 --> 00:07:43.200]  是路德記一章一動節
[00:07:43.200 --> 00:07:45.200]  來看看
[00:07:45.200 --> 00:07:47.200]  誰是老闆
[00:07:47.200 --> 00:07:49.200]  誰是我們的老闆呢
[00:07:49.200 --> 00:07:51.200]  這是講到一家人移民的一個故事
[00:07:51.200 --> 00:07:53.200]  但是從他們的移民裏面
[00:07:53.200 --> 00:07:55.200]  真的可以讓我們看到
[00:07:55.200 --> 00:07:57.200]  有很多值得我們
[00:07:57.200 --> 00:07:59.200]  來反省的事
[00:07:59.200 --> 00:08:01.200]  路德記一章
[00:08:01.200 --> 00:08:03.200]  一動節
[00:08:03.200 --> 00:08:05.200]  我們一起讀
[00:08:05.200 --> 00:08:07.200]  當時施秉政的時候
[00:08:07.200 --> 00:08:09.200]  國中遭遇饑荒
[00:08:09.200 --> 00:08:11.200]  在猶大伯利恆
[00:08:11.200 --> 00:08:13.200]  有一個人帶着妻子和兩個兒子
[00:08:13.200 --> 00:08:15.200]  往摩壓地上寄住
[00:08:15.200 --> 00:08:17.200]  這人名叫
[00:08:17.200 --> 00:08:19.200]  以利米納
[00:08:19.200 --> 00:08:21.200]  他的妻子名叫南俄米
[00:08:21.200 --> 00:08:23.200]  他兩個兒子
[00:08:23.200 --> 00:08:25.200]  一個名叫瑪倫
[00:08:25.200 --> 00:08:27.200]  一個名叫基尼
[00:08:27.200 --> 00:08:29.200]  都是猶大伯利恆的以法他人
[00:08:29.200 --> 00:08:31.200]  他們到了摩壓地就住在那裏
[00:08:31.200 --> 00:08:33.200]  後來南俄米的丈夫
[00:08:33.200 --> 00:08:35.200]  以利米納死了
[00:08:35.200 --> 00:08:37.200]  剩下婦人和他兩個兒子
[00:08:37.200 --> 00:08:39.200]  這兩個兒子
[00:08:39.200 --> 00:08:41.200]  娶了摩壓女子爲妻
[00:08:41.200 --> 00:08:43.200]  一個名叫額爾巴
[00:08:43.200 --> 00:08:45.200]  一個名叫路德
[00:08:45.200 --> 00:08:47.200]  在那裏住了約有十年
[00:08:47.200 --> 00:08:49.200]  瑪倫和基尼
[00:08:49.200 --> 00:08:51.200]  二人也死了
[00:08:51.200 --> 00:08:53.200]  剩下南俄米沒有丈夫
[00:08:53.200 --> 00:08:55.200]  也沒有兒子
[00:08:55.200 --> 00:08:57.200]  弟子們
[00:08:57.200 --> 00:08:59.200]  這段聖經的記載
[00:08:59.200 --> 00:09:01.200]  是記載在
[00:09:01.200 --> 00:09:03.200]  哪個時候的故事呢?
[00:09:03.200 --> 00:09:05.200]  第一句話
[00:09:05.200 --> 00:09:07.200]  是當時施秉政的時候
[00:09:07.200 --> 00:09:09.200]  瑞士老闆
[00:09:09.200 --> 00:09:11.200]  在
[00:09:11.200 --> 00:09:13.200]  事司的時代
[00:09:13.200 --> 00:09:15.200]  聖經非常清楚
[00:09:15.200 --> 00:09:17.200]  我們告訴我們聽
[00:09:17.200 --> 00:09:19.200]  他說
[00:09:19.200 --> 00:09:21.200]  當時事司記的時候
[00:09:21.200 --> 00:09:23.200]  誰是老闆呢?
[00:09:23.200 --> 00:09:25.200]  我們一起看看一級聖經
[00:09:25.200 --> 00:09:27.200]  事司記的二十一章
[00:09:27.200 --> 00:09:29.200]  二十五節
[00:09:29.200 --> 00:09:31.200]  我們一起讀
[00:09:31.200 --> 00:09:33.200]  那時以斯列宗沒有王
[00:09:33.200 --> 00:09:35.200]  各人任意而爲
[00:09:35.200 --> 00:09:37.200]  我們看到這段聖經
[00:09:37.200 --> 00:09:39.200]  帶我們去看到
[00:09:39.200 --> 00:09:41.200]  當時事司的一些背景
[00:09:41.200 --> 00:09:43.200]  事司的時代
[00:09:43.200 --> 00:09:45.200]  表面看來
[00:09:45.200 --> 00:09:47.200]  是沒有老闆
[00:09:47.200 --> 00:09:49.200]  沒有一個王,沒有一個政府
[00:09:49.200 --> 00:09:51.200]  甚至神都不是他們的神
[00:09:51.200 --> 00:09:53.200]  但實際上
[00:09:53.200 --> 00:09:55.200]  他們有沒有老闆呢?
[00:09:55.200 --> 00:09:57.200]  有沒有啊?有
[00:09:57.200 --> 00:09:59.200]  當時的老闆是誰啊?
[00:09:59.200 --> 00:10:01.200]  是每個人
[00:10:01.200 --> 00:10:03.200]  就是自己的老闆
[00:10:03.200 --> 00:10:05.200]  我就是我的老闆
[00:10:05.200 --> 00:10:07.200]  我就是我的家裏的老闆
[00:10:07.200 --> 00:10:09.200]  各人任意而行
[00:10:09.200 --> 00:10:11.200]  在這段聖經當中
[00:10:11.200 --> 00:10:13.200]  我們看得到
[00:10:13.200 --> 00:10:15.200]  似乎事司記是沒有老闆
[00:10:15.200 --> 00:10:17.200]  原來實際上
[00:10:17.200 --> 00:10:19.200]  他們當時是有一個老闆在
[00:10:19.200 --> 00:10:21.200]  而這個老闆
[00:10:21.200 --> 00:10:23.200]  就是他們自己
[00:10:23.200 --> 00:10:27.200]  接着我們看一看
[00:10:27.200 --> 00:10:29.200]  當時的以色列人
[00:10:29.200 --> 00:10:31.200]  他們是信耶和華的人
[00:10:31.200 --> 00:10:33.200]  面對着
[00:10:33.200 --> 00:10:35.200]  事司時代
[00:10:35.200 --> 00:10:37.200]  到底他們的信仰是怎樣的呢?
[00:10:37.200 --> 00:10:39.200]  我給大家來看
[00:10:39.200 --> 00:10:41.200]  原來在
[00:10:41.200 --> 00:10:43.200]  事司時代的以色列人
[00:10:43.200 --> 00:10:45.200]  他們仍然改一些非常
[00:10:45.200 --> 00:10:47.200]  屬靈的名字
[00:10:47.200 --> 00:10:49.200]  很屬靈的
[00:10:49.200 --> 00:10:51.200]  這個屬靈的名字
[00:10:51.200 --> 00:10:53.200]  如果你真的知道他們的名字的意義的時候
[00:10:53.200 --> 00:10:55.200]  你就會看得見
[00:10:55.200 --> 00:10:57.200]  這個名字真的厲害
[00:10:57.200 --> 00:10:59.200]  以色列人的嘴巴說
[00:10:59.200 --> 00:11:01.200]  神是老闆
[00:11:01.200 --> 00:11:03.200]  事司時代
[00:11:03.200 --> 00:11:05.200]  他們自己是老闆,沒有老闆
[00:11:05.200 --> 00:11:07.200]  但是以色列人的口
[00:11:07.200 --> 00:11:09.200]  他們說
[00:11:09.200 --> 00:11:11.200]  神是我的老闆
[00:11:11.200 --> 00:11:15.200]  第一字
[00:11:15.200 --> 00:11:17.200]  當事司秉政的時候
[00:11:17.200 --> 00:11:19.200]  國中遭遇饑荒
[00:11:19.200 --> 00:11:21.200]  在猶大伯利行
[00:11:21.200 --> 00:11:23.200]  有一個人帶着妻子
[00:11:23.200 --> 00:11:25.200]  和兩個兒子
[00:11:25.200 --> 00:11:27.200]  往摩厄地去寄居
[00:11:27.200 --> 00:11:29.200]  這個人的名字叫什麼?
[00:11:29.200 --> 00:11:31.200]  是叫
[00:11:31.200 --> 00:11:33.200]  以利米納
[00:11:33.200 --> 00:11:35.200]  我給大家來看看
[00:11:35.200 --> 00:11:37.200]  爲什麼特別要選擇這個人
[00:11:37.200 --> 00:11:39.200]  特別要說出他的名字
[00:11:39.200 --> 00:11:41.200]  原來這個名字本身
[00:11:41.200 --> 00:11:43.200]  是有特別的意義在的
[00:11:43.200 --> 00:11:45.200]  Eli
[00:11:45.200 --> 00:11:47.200]  Eli這個字
[00:11:47.200 --> 00:11:49.200]  我想是今天的英文名字
[00:11:49.200 --> 00:11:51.200]  如果這個是英文名
[00:11:51.200 --> 00:11:53.200]  我希望大家知道
[00:11:53.200 --> 00:11:55.200]  這個本身
[00:11:55.200 --> 00:11:57.200]  在希伯來文
[00:11:57.200 --> 00:11:59.200]  是有一個特別的意義在的
[00:11:59.200 --> 00:12:01.200]  Eli
[00:12:01.200 --> 00:12:03.200]  就是我的神
[00:12:03.200 --> 00:12:07.200]  lel
[00:12:07.200 --> 00:12:09.200]  是Elohim
[00:12:09.200 --> 00:12:11.200]  e-l-o-h-i-m
[00:12:11.200 --> 00:12:13.200]  這個就是神的意思
[00:12:13.200 --> 00:12:15.200]  加一個i在尾就是我的
[00:12:15.200 --> 00:12:17.200]  我的神
[00:12:17.200 --> 00:12:19.200]  所以以利就是我的神
[00:12:19.200 --> 00:12:21.200]  而米納
[00:12:21.200 --> 00:12:23.200]  米納
[00:12:23.200 --> 00:12:25.200]  e-c-k這個字的意思
[00:12:25.200 --> 00:12:27.200]  就是王的意思
[00:12:27.200 --> 00:12:29.200]  換句話來說
[00:12:29.200 --> 00:12:31.200]  原來這個人的名字
[00:12:31.200 --> 00:12:33.200]  神就是我的王
[00:12:33.200 --> 00:12:35.200]  或者王就是我的神
[00:12:35.200 --> 00:12:37.200]  好不好?
[00:12:37.200 --> 00:12:39.200]  熟不熟悉?
[00:12:39.200 --> 00:12:41.200]  這個名字
[00:12:41.200 --> 00:12:43.200]  非常熟悉
[00:12:43.200 --> 00:12:45.200]  王就是我的神
[00:12:45.200 --> 00:12:47.200]  我的神就是王
[00:12:47.200 --> 00:12:49.200]  我們聽起來的時候
[00:12:49.200 --> 00:12:51.200]  真的非常非常好
[00:12:53.200 --> 00:12:55.200]  但是實際上
[00:12:55.200 --> 00:12:57.200]  我給大家來看一看
[00:12:57.200 --> 00:12:59.200]  在當時的時代
[00:12:59.200 --> 00:13:01.200]  雖然以色列人的名字
[00:13:01.200 --> 00:13:03.200]  都是非常熟悉的名字
[00:13:03.200 --> 00:13:05.200]  但是在他們的實際生活裏
[00:13:05.200 --> 00:13:07.200]  和他們的名字是不相稱的
[00:13:07.200 --> 00:13:09.200]  《史詩記》
[00:13:09.200 --> 00:13:11.200]  記載的那些領袖
[00:13:11.200 --> 00:13:13.200]  你可以這麼說
[00:13:13.200 --> 00:13:15.200]  全部都令到
[00:13:15.200 --> 00:13:17.200]  神失望
[00:13:17.200 --> 00:13:19.200]  我們看看
[00:13:19.200 --> 00:13:21.200]  在《史詩記》的領袖當中
[00:13:21.200 --> 00:13:23.200]  包括一些什麼領袖
[00:13:23.200 --> 00:13:25.200]  是叫做好的領袖呢?
[00:13:25.200 --> 00:13:27.200]  其實當時來說
[00:13:27.200 --> 00:13:29.200]  有些相當好的領袖
[00:13:29.200 --> 00:13:31.200]  好的領袖包括到基電
[00:13:31.200 --> 00:13:33.200]  有沒有人聽過基電的?
[00:13:33.200 --> 00:13:35.200]  有聽過就舉手
[00:13:35.200 --> 00:13:37.200]  相當多人聽過
[00:13:37.200 --> 00:13:39.200]  因爲這是一個非常有信心的一個事實
[00:13:39.200 --> 00:13:41.200]  這個事實就是
[00:13:41.200 --> 00:13:43.200]  神叫他去打非利人的時間
[00:13:43.200 --> 00:13:45.200]  他就說我怎麼打?我不想
[00:13:45.200 --> 00:13:47.200]  除非
[00:13:47.200 --> 00:13:49.200]  你讓我明天早上
[00:13:49.200 --> 00:13:51.200]  看到這個神蹟
[00:13:51.200 --> 00:13:53.200]  這個神蹟就說
[00:13:53.200 --> 00:13:55.200]  擺一塊羊毛在空地上
[00:13:55.200 --> 00:13:57.200]  如果我看到
[00:13:57.200 --> 00:13:59.200]  全部地都溼的
[00:13:59.200 --> 00:14:01.200]  只有羊毛幹
[00:14:01.200 --> 00:14:03.200]  那我知道是了
[00:14:03.200 --> 00:14:05.200]  那第二天真是羊毛是乾的
[00:14:05.200 --> 00:14:07.200]  全部都有露水
[00:14:07.200 --> 00:14:09.200]  溼透了
[00:14:09.200 --> 00:14:11.200]  那他還要再試一次
[00:14:11.200 --> 00:14:13.200]  不行,我要再試一次
[00:14:13.200 --> 00:14:15.200]  神如果讓我看到
[00:14:15.200 --> 00:14:17.200]  全部地都是乾的
[00:14:17.200 --> 00:14:19.200]  只有羊毛是溼的
[00:14:19.200 --> 00:14:21.200]  那我就相信你了
[00:14:21.200 --> 00:14:23.200]  結果又是
[00:14:23.200 --> 00:14:25.200]  只有羊毛是溼的
[00:14:25.200 --> 00:14:27.200]  全塊地沒有一滴露水
[00:14:27.200 --> 00:14:29.200]  全部乾的
[00:14:29.200 --> 00:14:31.200]  就是因爲這樣
[00:14:31.200 --> 00:14:33.200]  他對神有這個信心
[00:14:33.200 --> 00:14:35.200]  然後就號召這些人去打非利人
[00:14:35.200 --> 00:14:37.200]  而打的時間
[00:14:37.200 --> 00:14:39.200]  初期是一萬多人
[00:14:39.200 --> 00:14:41.200]  但是他一路就要試
[00:14:41.200 --> 00:14:43.200]  一路就要試,神要他這樣試
[00:14:43.200 --> 00:14:45.200]  那些
[00:14:45.200 --> 00:14:47.200]  不是這樣的,你不要了
[00:14:47.200 --> 00:14:49.200]  然後一路去的時候
[00:14:49.200 --> 00:14:51.200]  去到下面,讓他們去喝水
[00:14:51.200 --> 00:14:53.200]  去喝水的時候,有些人就
[00:14:53.200 --> 00:14:55.200]  把武器都放在那裏,就用口來喝
[00:14:55.200 --> 00:14:57.200]  這些走回家
[00:14:57.200 --> 00:14:59.200]  不要這些
[00:14:59.200 --> 00:15:01.200]  有些人就放下武器,兩隻手來喝
[00:15:01.200 --> 00:15:03.200]  這些都不要,扔下它,不要了
[00:15:03.200 --> 00:15:05.200]  這些都不要了
[00:15:05.200 --> 00:15:07.200]  那就少很多人了,那幾萬人
[00:15:07.200 --> 00:15:09.200]  突然間,弄了一味,很多
[00:15:09.200 --> 00:15:11.200]  一萬多二萬都去了
[00:15:11.200 --> 00:15:13.200]  最後他要看到哪些人
[00:15:13.200 --> 00:15:15.200]  是一隻手仍然拿着
[00:15:15.200 --> 00:15:17.200]  武器,另一隻手
[00:15:17.200 --> 00:15:19.200]  就舀水來喝
[00:15:19.200 --> 00:15:21.200]  跪,一隻腳單跪在那裏
[00:15:21.200 --> 00:15:23.200]  來喝水,然後神就告訴他
[00:15:23.200 --> 00:15:25.200]  這些就是我要的
[00:15:25.200 --> 00:15:27.200]  剩下多少人呢?三百人
[00:15:27.200 --> 00:15:29.200]  然後他就去打了幾萬
[00:15:29.200 --> 00:15:31.200]  的非利士的軍隊
[00:15:31.200 --> 00:15:33.200]  大獲全勝,你說這個領袖
[00:15:33.200 --> 00:15:35.200]  多好啊,好不好啊
[00:15:35.200 --> 00:15:37.200]  艇姐妹,他的信心好不好啊
[00:15:37.200 --> 00:15:39.200]  這個事司好不好啊
[00:15:39.200 --> 00:15:41.200]  如果你教會的牧者是這樣,好不好啊
[00:15:41.200 --> 00:15:43.200]  有幾個人說好的,舉手
[00:15:43.200 --> 00:15:45.200]  是人都會說好的
[00:15:45.200 --> 00:15:47.200]  不過
[00:15:47.200 --> 00:15:49.200]  你看完後結的時候
[00:15:49.200 --> 00:15:51.200]  令到我們真的很失望
[00:15:51.200 --> 00:15:55.200]  姬甸的出生
[00:15:55.200 --> 00:15:57.200]  他反
[00:15:57.200 --> 00:15:59.200]  他爸爸之道而行
[00:15:59.200 --> 00:16:01.200]  他爸爸
[00:16:01.200 --> 00:16:03.200]  是拜巴力
[00:16:03.200 --> 00:16:05.200]  爲巴力製造
[00:16:05.200 --> 00:16:07.200]  偶像,當他
[00:16:07.200 --> 00:16:09.200]  出來的時候,他拆了
[00:16:09.200 --> 00:16:11.200]  他爸爸的那些偶像
[00:16:11.200 --> 00:16:13.200]  完全不要
[00:16:13.200 --> 00:16:15.200]  非常好
[00:16:15.200 --> 00:16:17.200]  很可惜
[00:16:17.200 --> 00:16:19.200]  去到姬甸的
[00:16:19.200 --> 00:16:21.200]  晚年的時候
[00:16:21.200 --> 00:16:23.200]  他竟然爲自己
[00:16:23.200 --> 00:16:25.200]  用金來製造
[00:16:25.200 --> 00:16:27.200]  伊弗特偶像
[00:16:27.200 --> 00:16:31.200]  再一次陷伊斯迪恩
[00:16:31.200 --> 00:16:33.200]  在拜偶像
[00:16:33.200 --> 00:16:35.200]  這個習慣堂上
[00:16:35.200 --> 00:16:37.200]  第二
[00:16:37.200 --> 00:16:39.200]  他有七十個兒子
[00:16:39.200 --> 00:16:41.200]  爲什麼我們
[00:16:41.200 --> 00:16:43.200]  看到聖經裏面要記載
[00:16:43.200 --> 00:16:45.200]  他有七十個兒子呢
[00:16:45.200 --> 00:16:47.200]  他妻妾所生
[00:16:47.200 --> 00:16:49.200]  家家賣賣
[00:16:49.200 --> 00:16:51.200]  七十個兒子
[00:16:51.200 --> 00:16:53.200]  不是兒女
[00:16:53.200 --> 00:16:55.200]  是隻有兒子
[00:16:55.200 --> 00:16:57.200]  你可以看到
[00:16:57.200 --> 00:16:59.200]  姬甸本身
