
[00:00:00.000 --> 00:00:02.320]  在商界裡有一句話
[00:01:25.400 --> 00:01:26.840]  在這樣的情形之下
[00:01:26.840 --> 00:01:29.560]  耶穌就親自跟他們說
[00:01:29.560 --> 00:01:31.200]  顯現一次
[00:01:31.200 --> 00:01:32.600]  告訴他們
[00:01:32.600 --> 00:01:33.840]  為了什麼?
[00:01:33.840 --> 00:01:35.400]  重建他們的信心
[00:01:35.400 --> 00:01:39.360]  希望他們繼續持守這個信仰
[00:01:39.360 --> 00:01:41.680]  今天重建信心
[00:01:41.680 --> 00:01:44.560]  或者信心的重建和持守
[00:01:44.560 --> 00:01:46.600]  是我想藉著《馬福音》
[00:01:46.600 --> 00:01:48.120]  十六章
[00:01:48.120 --> 00:01:50.040]  九到二十節跟大家分享
[00:01:50.040 --> 00:01:51.400]  透過這份經文
[00:01:51.400 --> 00:01:53.640]  我們可以想想過去一年
[00:01:53.720 --> 00:01:55.560]  我們信心有沒有軟弱過
[00:01:55.560 --> 00:01:57.280]  我們求主幫助我們
[00:01:57.280 --> 00:01:59.040]  也會纏尖一年
[00:01:59.040 --> 00:02:01.400]  需要耶穌為我們加油
[00:02:01.400 --> 00:02:04.040]  縱然今天不是十二月三十一日
[00:02:04.040 --> 00:02:05.560]  最後一次的崇拜
[00:02:05.560 --> 00:02:07.160]  不過在我的信息裡
[00:02:07.160 --> 00:02:08.040]  我可以說的就是
[00:02:08.040 --> 00:02:10.040]  最後一次在這個年度
[00:02:10.040 --> 00:02:11.880]  所以作為結束
[00:02:11.880 --> 00:02:12.840]  也是《馬福音》
[00:02:12.840 --> 00:02:13.720]  我們這個年度
[00:02:13.720 --> 00:02:16.760]  我們頌童宮也用《馬福音》來幫助大家
[00:02:16.760 --> 00:02:18.440]  去認識一些門徒
[00:02:18.440 --> 00:02:20.320]  或者認識耶穌的生平
[00:02:20.320 --> 00:02:21.680]  所以
[00:02:22.240 --> 00:02:25.200]  用《馬福音》最後這幾節作結
[00:02:25.200 --> 00:02:27.520]  其實這幾節也很爭論的
[00:02:27.520 --> 00:02:29.680]  因為很多聖經學者就在說
[00:02:29.680 --> 00:02:30.760]  有還是沒有
[00:02:30.760 --> 00:02:32.320]  我們《觀物論》不要理它了
[00:02:32.320 --> 00:02:35.080]  因為既然放在聖經我們的正典裡
[00:02:35.080 --> 00:02:36.160]  就是可以用
[00:02:36.160 --> 00:02:37.520]  甚至我們相信
[00:02:37.520 --> 00:02:38.960]  今天藉著這份聖經
[00:02:38.960 --> 00:02:40.560]  它對我們有鼓勵
[00:02:40.560 --> 00:02:42.080]  有激勵
[00:02:42.080 --> 00:02:44.920]  我們就在當中求聖靈帶領我們
[00:02:44.920 --> 00:02:45.880]  因為我相信
[00:02:45.880 --> 00:02:47.880]  作這個的是聖靈的自己
[00:02:47.880 --> 00:02:49.520]  我有一個簡單的祈禱
[00:02:49.520 --> 00:02:51.120]  聖靈我求禰
[00:02:51.120 --> 00:02:51.840]  禰是作者
[00:02:51.840 --> 00:02:54.440]  無論人們對這句話有什麼看法也好
[00:02:54.440 --> 00:02:55.840]  我求禰釋放
[00:02:55.840 --> 00:02:59.040]  禰當初要藉著《馬可》寫在當中的原意
[00:02:59.040 --> 00:03:00.600]  讓我們能夠明白
[00:03:00.600 --> 00:03:03.800]  讓我們也透過它
[00:03:03.800 --> 00:03:05.400]  成為我們生命
[00:03:05.400 --> 00:03:06.960]  一個的幫助
[00:03:06.960 --> 00:03:08.760]  特別在17年度
[00:03:08.760 --> 00:03:10.440]  我們進入17年度的時候
[00:03:10.440 --> 00:03:11.800]  我們生命裡面
[00:03:11.800 --> 00:03:13.240]  更加懂得
[00:03:13.240 --> 00:03:15.840]  持守我們的信仰
[00:03:15.840 --> 00:03:17.200]  多謝耶穌
[00:03:17.200 --> 00:03:18.640]  奉耶穌的名禱告
[00:03:18.640 --> 00:03:19.600]  阿們
[00:03:19.600 --> 00:03:20.320]  好
[00:03:20.600 --> 00:03:22.240]  我們排除一切的東西
[00:03:22.240 --> 00:03:23.480]  我們就回到聖經
[00:03:23.480 --> 00:03:24.640]  我們就讀這幾節
[00:03:24.640 --> 00:03:25.800]  在讀這幾節的時候
[00:03:25.800 --> 00:03:28.160]  大家可以留意我們的題目
[00:03:28.160 --> 00:03:30.160]  信心的持守
[00:03:30.160 --> 00:03:30.720]  為什麼呢
[00:03:30.720 --> 00:03:32.160]  其實這裡有稍微提醒
[00:03:32.160 --> 00:03:33.680]  為什麼信心要持守
[00:03:33.680 --> 00:03:34.040]  好
[00:03:34.040 --> 00:03:34.880]  我們看一段經文
[00:03:34.880 --> 00:03:35.960]  我用啟營的方式
[00:03:35.960 --> 00:03:37.080]  我們讀單節
[00:03:37.080 --> 00:03:40.480]  請弟兄姊妹讀雙節
[00:03:40.480 --> 00:03:42.720]  最後我們二十節一起讀
[00:03:42.720 --> 00:03:43.000]  好嗎
[00:03:43.000 --> 00:03:43.240]  好
[00:03:43.240 --> 00:03:44.040]  我先來了
[00:03:44.040 --> 00:03:45.360]  這個就是說
[00:03:45.360 --> 00:03:48.040]  在耶穌復活七天的第一天的清早
[00:03:48.040 --> 00:03:49.400]  耶穌復活了
[00:03:49.600 --> 00:03:54.080]  就先向穆達拉的瑪利亞顯現
[00:03:54.080 --> 00:03:56.200]  這個人耶穌從他身上
[00:03:56.200 --> 00:03:58.960]  曾說出七個鬼
[00:03:58.960 --> 00:04:08.880]  他們聽見耶穌復活了
[00:04:08.880 --> 00:04:10.880]  被瑪利亞看見
[00:04:10.880 --> 00:04:12.760]  卻是不信
[00:04:19.600 --> 00:04:26.120]  他們就去告訴其餘的門徒
[00:04:26.120 --> 00:04:29.360]  其餘的門徒也是不信
[00:04:29.360 --> 00:04:45.920]  耶穌他又對他們說
[00:04:45.920 --> 00:04:47.920]  你們往普天下去
[00:04:48.240 --> 00:04:49.880]  傳福音給萬民聽
[00:04:49.880 --> 00:04:58.800]  信的人必有神蹟隨著他們
[00:04:58.800 --> 00:05:01.360]  就是奉我的名趕鬼
[00:05:01.360 --> 00:05:02.760]  說謊言
[00:05:02.760 --> 00:05:15.360]  主耶穌和他們說完了話
[00:05:15.360 --> 00:05:18.080]  後來被接到天上去
[00:05:18.520 --> 00:05:21.080]  坐在神的右邊
[00:05:21.080 --> 00:05:21.760]  一起了
[00:05:21.760 --> 00:05:25.520]  門徒出去到處宣傳福音
[00:05:25.520 --> 00:05:27.600]  主和他們同供
[00:05:27.600 --> 00:05:31.440]  用神蹟隨著證實所傳的道
[00:05:31.440 --> 00:05:32.200]  阿們
[00:05:32.200 --> 00:05:33.880]  剛才那個經文你有沒有發覺
[00:05:33.880 --> 00:05:36.320]  我有幾段我都讀得到的
[00:05:36.320 --> 00:05:38.360]  就是當耶穌復活之後
[00:05:38.360 --> 00:05:41.080]  有人看到告訴門徒
[00:05:41.080 --> 00:05:41.680]  他們是什麼
[00:05:41.680 --> 00:05:42.320]  不信
[00:05:42.320 --> 00:05:45.880]  連自己的門徒見到耶穌告訴門徒
[00:05:45.880 --> 00:05:46.720]  他們都是什麼
[00:05:46.720 --> 00:05:47.400]  不信
[00:05:48.520 --> 00:05:49.960]  直至到耶穌和他們談的時候
[00:05:49.960 --> 00:05:51.200]  就說他們的不信
[00:05:51.200 --> 00:05:52.240]  說他們的剛硬
[00:05:52.240 --> 00:05:54.320]  所以在這裡發覺
[00:05:54.320 --> 00:05:57.320]  他們的信心特別對耶穌復活的話
[00:05:57.320 --> 00:05:58.520]  跌落了
[00:05:58.520 --> 00:06:00.960]  今天想和大家分享這個題目
[00:06:00.960 --> 00:06:03.200]  是信心的重建和持守
[00:06:03.200 --> 00:06:05.440]  先簡單說明信心是什麼
[00:06:05.440 --> 00:06:07.200]  信心的定義很多很多
[00:06:07.200 --> 00:06:08.240]  對我來說
[00:06:08.240 --> 00:06:12.160]  信心是對神的話語的相信和應用
[00:06:12.160 --> 00:06:13.400]  OK
[00:06:13.400 --> 00:06:14.920]  我們這樣
[00:06:14.920 --> 00:06:17.280]  當你有這種能力對神的話語
[00:06:17.560 --> 00:06:19.160]  去相信和應用的時候
[00:06:19.160 --> 00:06:20.760]  你就有信心
[00:06:20.760 --> 00:06:21.640]  譬如上帝說
[00:06:21.640 --> 00:06:23.160]  你們要喜樂
[00:06:23.160 --> 00:06:24.560]  大家有沒有喜樂
[00:06:24.560 --> 00:06:26.520]  如果你是經歷的時候
[00:06:26.520 --> 00:06:27.960]  無論經歷什麼大艱難的時候
[00:06:27.960 --> 00:06:28.880]  你都喜樂的時候
[00:06:28.880 --> 00:06:30.200]  你的信心是什麼
[00:06:30.200 --> 00:06:31.520]  就強起來
[00:06:31.520 --> 00:06:33.080]  因為你經歷大艱難的時候
[00:06:33.080 --> 00:06:35.760]  你知道上帝其中的屬性
[00:06:35.760 --> 00:06:36.840]  都是一種喜樂
[00:06:36.840 --> 00:06:38.440]  因為聖靈在我們裡面的果子是什麼
[00:06:38.440 --> 00:06:40.040]  人愛喜樂和平
[00:06:40.040 --> 00:06:40.440]  OK
[00:06:40.440 --> 00:06:42.720]  所以我今天想和大家介紹
[00:06:42.720 --> 00:06:44.560]  信心的重建持守
[00:06:44.560 --> 00:06:45.720]  第一個題目
[00:06:45.720 --> 00:06:47.520]  有兩個分大點
[00:06:47.640 --> 00:06:48.760]  第一個分大點就是
[00:06:48.760 --> 00:06:50.520]  信心的重建
[00:06:50.520 --> 00:06:51.400]  張嘉芳麻煩你
[00:06:51.400 --> 00:06:54.200]  我以中為始
[00:06:54.200 --> 00:06:56.040]  一切都始於
[00:06:56.040 --> 00:06:57.240]  於是這個字
[00:06:57.240 --> 00:06:58.280]  大家如果
[00:06:58.280 --> 00:06:59.640]  你剛纔有讀
[00:06:59.640 --> 00:07:01.040]  我都給了大家
[00:07:01.040 --> 00:07:03.000]  大家剛才讀裡面
[00:07:03.000 --> 00:07:04.680]  其實好像二十節
[00:07:04.680 --> 00:07:06.280]  是很沒有什麼特別
[00:07:06.280 --> 00:07:08.040]  不過二十節是今天的
[00:07:08.040 --> 00:07:10.120]  整篇的重心
[00:07:10.120 --> 00:07:12.280]  二十節的護學本是這樣說的
[00:07:12.280 --> 00:07:13.080]  大家剛剛讀過
[00:07:13.080 --> 00:07:14.640]  門徒就出去
[00:07:14.640 --> 00:07:16.800]  到處宣傳福音
[00:07:18.320 --> 00:07:21.320]  這個整個馬峯第一章到十六章的
[00:07:21.320 --> 00:07:22.960]  十九節都是這樣說的
[00:07:22.960 --> 00:07:23.480]  基本上
[00:07:23.480 --> 00:07:24.920]  接著是什麼
[00:07:24.920 --> 00:07:26.920]  耶穌和他們同工
[00:07:26.920 --> 00:07:29.880]  用神蹟隨著
[00:07:29.880 --> 00:07:31.360]  最重要一樣
[00:07:31.360 --> 00:07:33.120]  大家以為神蹟是什麼奇事
[00:07:33.120 --> 00:07:34.520]  神蹟有什麼用
[00:07:34.520 --> 00:07:35.760]  神蹟說得很清楚
[00:07:35.760 --> 00:07:36.760]  那些人肯定不相信
[00:07:36.760 --> 00:07:37.400]  就是什麼
[00:07:37.400 --> 00:07:38.520]  證實
[00:07:38.520 --> 00:07:39.840]  所傳的道
[00:07:39.840 --> 00:07:40.880]  明白嗎
[00:07:40.880 --> 00:07:43.040]  所以我們使用神蹟
[00:07:43.040 --> 00:07:44.480]  不是我們變法術
[00:07:44.480 --> 00:07:45.840]  我們不是有什麼奇異
[00:07:46.120 --> 00:07:47.920]  是要證明神的道是真實
[00:07:47.920 --> 00:07:48.520]  OK
[00:07:48.520 --> 00:07:50.280]  所以新漢語
[00:07:50.280 --> 00:07:52.440]  當我不知道怎樣處理經文的時候
[00:07:52.440 --> 00:07:54.720]  當我看到新漢語翻譯本
[00:07:54.720 --> 00:07:56.160]  我好像叮一叮一樣
[00:07:56.160 --> 00:07:57.600]  它就說有
[00:07:57.600 --> 00:07:58.880]  於是他們出去
[00:07:58.880 --> 00:08:00.440]  到處傳講福音
[00:08:00.440 --> 00:08:02.000]  我就查原文
[00:08:02.000 --> 00:08:03.760]  是不是有於是這個字
[00:08:03.760 --> 00:08:04.920]  類似有
[00:08:04.920 --> 00:08:06.200]  有個de
[00:08:06.200 --> 00:08:07.080]  它說
[00:08:07.080 --> 00:08:08.000]  他們
[00:08:08.000 --> 00:08:09.200]  de這樣繼續下去
[00:08:09.200 --> 00:08:11.520]  我翻譯得很正
[00:08:11.520 --> 00:08:12.840]  就由這裡
[00:08:12.840 --> 00:08:15.160]  由一切以終為止
[00:08:15.520 --> 00:08:17.080]  一切處於於是
[00:08:17.080 --> 00:08:19.320]  大家熟悉保羅
[00:08:19.320 --> 00:08:21.320]  在《羅馬書》十二章一節
[00:08:21.320 --> 00:08:22.960]  是什麼
[00:08:22.960 --> 00:08:25.920]  所以弟兄姊妹們
[00:08:25.920 --> 00:08:27.400]  我要神的慈悲勸你們
[00:08:27.400 --> 00:08:28.680]  為什麼保羅說所以
[00:08:28.680 --> 00:08:32.120]  因為在第一章到十二章的尾
[00:08:32.120 --> 00:08:34.280]  講出耶穌的生平裡面
[00:08:34.280 --> 00:08:35.400]  怎樣救贖我們
[00:08:35.400 --> 00:08:37.040]  所以我將身體獻上
[00:08:37.040 --> 00:08:38.400]  放了活祭
[00:08:38.400 --> 00:08:40.880]  就好像看粵語殘片
[00:08:40.880 --> 00:08:42.240]  某個姑娘
[00:08:42.240 --> 00:08:43.280]  掉下水
[00:08:43.280 --> 00:08:44.600]  被公子救了
[00:08:44.840 --> 00:08:45.760]  那位姑娘怎麼說
[00:08:45.760 --> 00:08:47.520]  先生
[00:08:47.520 --> 00:08:48.760]  你既然救了我的生命
[00:08:48.760 --> 00:08:50.760]  我就以身相許
[00:08:50.760 --> 00:08:53.120]  其實我也是一個這樣的人
[00:08:53.120 --> 00:08:55.360]  未信耶穌之前
[00:08:55.360 --> 00:08:56.520]  我有自己的方法
[00:08:56.520 --> 00:08:58.520]  但信了耶穌之後
[00:08:58.520 --> 00:09:00.480]  我就是以身相許
[00:09:00.480 --> 00:09:01.280]  我奉獻給神
[00:09:01.280 --> 00:09:03.920]  好了
[00:09:03.920 --> 00:09:06.520]  一切從始於於是
[00:09:06.520 --> 00:09:08.440]  為什麼是於是到最後
[00:09:08.440 --> 00:09:10.240]  原來第十六章
[00:09:10.240 --> 00:09:13.600]  九到十八節
[00:09:14.760 --> 00:09:15.640]  原來耶穌復活之後
[00:09:15.640 --> 00:09:16.440]  他們不信
[00:09:16.440 --> 00:09:18.080]  耶穌顯現給他們聽
[00:09:18.080 --> 00:09:19.040]  叫他們傳福音
[00:09:19.040 --> 00:09:20.640]  如果怕你們沒有能力的時候
[00:09:20.640 --> 00:09:21.880]  我會和你們同工
[00:09:21.880 --> 00:09:24.160]  用神蹟騎士證實我的說話
[00:09:24.160 --> 00:09:25.800]  所以他既然這樣
[00:09:25.800 --> 00:09:26.440]  他就怎樣
[00:09:26.440 --> 00:09:28.360]  於是就出去了
[00:09:28.360 --> 00:09:28.840]  Amen
[00:09:28.840 --> 00:09:31.520]  所以在這裏當中
[00:09:31.520 --> 00:09:32.160]  於是出去
[00:09:32.160 --> 00:09:33.640]  我們看看於是的時候
[00:09:33.640 --> 00:09:36.320]  有幾個場景
[00:09:36.320 --> 00:09:37.240]  張伯伯幫我們看
[00:09:37.240 --> 00:09:39.160]  溫述給大家知道
[00:09:39.160 --> 00:09:41.400]  當耶穌這樣說的時候
[00:09:41.400 --> 00:09:42.360]  於是他出去的時候
[00:09:42.360 --> 00:09:43.960]  他就想起幾個場景
[00:09:44.840 --> 00:09:45.800]  第一個場景就是
[00:09:45.800 --> 00:09:47.440]  當莫大拉瑪利亞
[00:09:47.440 --> 00:09:48.840]  看到耶穌復活的時候
[00:09:48.840 --> 00:09:50.720]  這個婦人很厲害
[00:09:50.720 --> 00:09:52.200]  因為她知道
[00:09:52.200 --> 00:09:53.840]  她曾經被耶穌釋放了
[00:09:53.840 --> 00:09:54.960]  因為有鬼在裏面
[00:09:54.960 --> 00:09:56.360]  所以當她知道
[00:09:56.360 --> 00:09:57.360]  耶穌會復活的時候
[00:09:57.360 --> 00:09:58.640]  她相信耶穌的說話
[00:09:58.640 --> 00:10:00.840]  其他門徒真的不理會
[00:10:00.840 --> 00:10:02.080]  聖經說他們哭泣
[00:10:02.080 --> 00:10:03.880]  但唯有這個莫大拉瑪利亞
[00:10:03.880 --> 00:10:04.640]  和幾個瑪利亞
[00:10:04.640 --> 00:10:05.680]  就去到耶穌的墳面
[00:10:05.680 --> 00:10:06.840]  看看怎樣
[00:10:06.840 --> 00:10:08.800]  結果她看到
[00:10:08.800 --> 00:10:10.080]  告訴門徒
[00:10:10.080 --> 00:10:11.200]  門徒什麼
[00:10:11.200 --> 00:10:13.400]  卻是不信
[00:10:14.360 --> 00:10:15.280]  接著有兩個門徒
[00:10:15.280 --> 00:10:16.200]  落下鄉的時候
[00:10:16.200 --> 00:10:17.080]  第二個場景
[00:10:17.080 --> 00:10:19.040]  接著看到耶穌復活
[00:10:19.040 --> 00:10:21.880]  然後他們回來跟門徒說
[00:10:21.880 --> 00:10:23.920]  門徒又是不信
[00:10:23.920 --> 00:10:25.880]  到第三個場景
[00:10:25.880 --> 00:10:27.200]  就是耶穌親自跟他們說
[00:10:27.200 --> 00:10:28.880]  然後有些翻譯本
[00:10:28.880 --> 00:10:30.040]  說他們沒有信心
[00:10:30.040 --> 00:10:32.000]  橫梗固執
[00:10:32.000 --> 00:10:34.280]  我覺得他們的不信心
[00:10:34.280 --> 00:10:36.080]  不夠翻譯這個
[00:10:36.080 --> 00:10:36.840]  沒有信心
[00:10:36.840 --> 00:10:38.200]  橫梗固執
[00:10:38.200 --> 00:10:39.320]  來得徹底
[00:10:39.320 --> 00:10:40.560]  剛才我說什麼叫信心
[00:10:40.560 --> 00:10:43.600]  信心就是對神的話語的應用
[00:10:44.040 --> 00:10:44.760]  不是相信
[00:10:44.760 --> 00:10:46.040]  他根本不知道
[00:10:46.040 --> 00:10:48.160]  我沒想過耶穌會復活這件事
[00:10:48.160 --> 00:10:50.120]  所以叫橫梗固執
[00:10:50.120 --> 00:10:52.520]  超過60多人
[00:10:52.520 --> 00:10:53.480]  我快來了
[00:10:53.480 --> 00:10:55.080]  有種性格叫什麼
[00:10:55.080 --> 00:10:56.960]  固執
[00:10:56.960 --> 00:10:59.240]  其實固執某些程度是
[00:10:59.240 --> 00:11:00.880]  專守的傳統
[00:11:00.880 --> 00:11:01.640]  沒有說不好
[00:11:01.640 --> 00:11:03.640]  不過我們明白固執後面的
[00:11:03.640 --> 00:11:05.120]  動機和能力就好了
[00:11:05.120 --> 00:11:07.720]  所以原來門徒就是這樣不信
[00:11:07.720 --> 00:11:09.520]  所以耶穌進入他們當中
[00:11:09.520 --> 00:11:10.520]  要建立他們
[00:11:10.520 --> 00:11:12.800]  耶穌想告訴他們
[00:11:13.080 --> 00:11:14.920]  你們不要再潛水了
[00:11:14.920 --> 00:11:16.240]  耶穌想告訴他們
[00:11:16.240 --> 00:11:18.800]  你經常藏起來是不行的
[00:11:18.800 --> 00:11:20.520]  你要昂首挺胸
[00:11:20.520 --> 00:11:22.160]  我服這件事是真的
[00:11:22.160 --> 00:11:23.960]  就算第一個場景講
[00:11:23.960 --> 00:11:24.640]  你又不信
[00:11:24.640 --> 00:11:26.480]  第二個場景講你都不信
[00:11:26.480 --> 00:11:27.960]  現在你信了
[00:11:27.960 --> 00:11:30.040]  我親自和你顯現
[00:11:30.040 --> 00:11:32.080]  所以當耶穌和他們顯現的時候
[00:11:32.080 --> 00:11:33.800]  有一個不信的叫做誰
[00:11:33.800 --> 00:11:35.600]  多瑪瑪
[00:11:35.600 --> 00:11:37.280]  耶穌真的說他
[00:11:37.280 --> 00:11:39.880]  真的給他一個很無地自容的地方
[00:11:39.880 --> 00:11:41.120]  給他一隻手上來
[00:11:41.120 --> 00:11:42.200]  多瑪瑪你看我的手
[00:11:42.800 --> 00:11:43.320]  嘩
[00:11:43.320 --> 00:11:45.920]  有個洞在那裡
[00:11:45.920 --> 00:11:47.840]  所以第三個場景
[00:11:47.840 --> 00:11:49.520]  逆起他們要效以後
[00:11:49.520 --> 00:11:50.920]  就要什麼
[00:11:50.920 --> 00:11:54.480]  昂首挺胸去見證
[00:11:54.480 --> 00:11:55.800]  我想今天
[00:11:55.800 --> 00:11:56.960]  藉由這個情況
[00:11:56.960 --> 00:11:58.480]  和大家談一下
[00:11:58.480 --> 00:12:01.200]  可能我們都有進入第一個場景
[00:12:01.200 --> 00:12:01.880]  第二個場景
[00:12:01.880 --> 00:12:03.240]  在今年的年度
[00:12:03.240 --> 00:12:03.840]  我指的是今年
[00:12:03.840 --> 00:12:06.360]  我在今年裡面你經歷一些事
[00:12:06.360 --> 00:12:08.720]  無論你是你的婚姻
[00:12:08.720 --> 00:12:10.160]  你的理想
[00:12:10.160 --> 00:12:11.120]  你的身體
[00:12:11.800 --> 00:12:13.040]  好像進入迷霧
[00:12:13.040 --> 00:12:14.280]  不是很清楚
[00:12:14.280 --> 00:12:16.040]  很難過的情況
[00:12:16.040 --> 00:12:17.120]  好像沒有出路
[00:12:17.120 --> 00:12:19.320]  好像一切都是耶穌所說的
[00:12:19.320 --> 00:12:21.080]  令你低沉
[00:12:21.080 --> 00:12:24.600]  我覺得想藉著今天的訊息
[00:12:24.600 --> 00:12:27.120]  去到這個場景裡面
[00:12:27.120 --> 00:12:29.280]  我們就來到這個崇拜
[00:12:29.280 --> 00:12:30.760]  就藉著訊息
[00:12:30.760 --> 00:12:32.240]  藉著靈修
[00:12:32.240 --> 00:12:34.200]  再重建你的信心
[00:12:34.200 --> 00:12:35.360]  我再講一次
[00:12:35.360 --> 00:12:38.960]  當有時候我們會有信仰裡面的低霧
[00:12:38.960 --> 00:12:41.040]  低迷霧的時候
[00:12:41.400 --> 00:12:42.640]  我們就藉著我們的崇拜
[00:12:42.640 --> 00:12:43.520]  可能詩歌
[00:12:43.520 --> 00:12:44.440]  剛才唱的詩歌
[00:12:44.440 --> 00:12:46.120]  或者待會的訊息
[00:12:46.120 --> 00:12:46.840]  或者這個訊息
[00:12:46.840 --> 00:12:47.800]  或者你今早
[00:12:47.800 --> 00:12:49.560]  或者這個禮拜的靈修
[00:12:49.560 --> 00:12:51.160]  去重建你的信心
[00:12:51.160 --> 00:12:53.400]  特別是低迷的時候
[00:12:53.400 --> 00:12:54.800]  神的話語
[00:12:54.800 --> 00:12:55.560]  或者你敬拜
[00:12:55.560 --> 00:12:56.760]  是很有幫助
[00:12:56.760 --> 00:12:59.440]  好像我們重建耶穌一樣
[00:12:59.440 --> 00:13:02.240]  我記得我人生裡面
[00:13:02.240 --> 00:13:04.880]  在1985年
[00:13:04.880 --> 00:13:06.720]  是我人生裡面
[00:13:06.720 --> 00:13:08.400]  挺低迷的其中一個時間
[00:13:08.400 --> 00:13:09.840]  我剛纔不是講過
[00:13:10.760 --> 00:13:12.400]  那些姑娘浸了水
[00:13:12.400 --> 00:13:14.560]  被公子救了
[00:13:14.560 --> 00:13:15.560]  以身相許
[00:13:15.560 --> 00:13:18.160]  我1974年信了耶穌
[00:13:18.160 --> 00:13:20.720]  我覺得我的生命要被上帝所用
[00:13:20.720 --> 00:13:22.680]  所以有一次我崇拜的時候
[00:13:22.680 --> 00:13:24.160]  教會呼召我就走出來
[00:13:24.160 --> 00:13:25.240]  他叫誰信人
[00:13:25.240 --> 00:13:26.280]  想生命被耶穌用
[00:13:26.280 --> 00:13:26.680]  走出來
[00:13:26.680 --> 00:13:27.400]  我就走出來
[00:13:27.400 --> 00:13:29.120]  我就這麼單純一件事
[00:13:29.120 --> 00:13:29.680]  就怎樣
[00:13:29.680 --> 00:13:31.760]  既然上帝救我
[00:13:31.760 --> 00:13:32.280]  被祂用
[00:13:32.280 --> 00:13:33.240]  很正常
[00:13:33.240 --> 00:13:34.680]  待會我做這個呼召
[00:13:34.680 --> 00:13:36.200]  如果有這樣的感動就出來
[00:13:36.200 --> 00:13:38.880]  好了
[00:13:38.880 --> 00:13:40.360]  接著74年那時候是第三季
[00:13:40.880 --> 00:13:42.680]  知道自己的成績一般般
[00:13:42.680 --> 00:13:44.440]  我就向神立願
[00:13:44.440 --> 00:13:45.880]  立願
[00:13:45.880 --> 00:13:46.840]  起誓
[00:13:46.840 --> 00:13:48.880]  大家如果立願起誓
[00:13:48.880 --> 00:13:49.480]  要留清楚
[00:13:49.480 --> 00:13:50.920]  待會我講詳細情況
[00:13:50.920 --> 00:13:52.760]  我說如果神啊
[00:13:52.760 --> 00:13:55.280]  我如果1977年的回考
[00:13:55.280 --> 00:13:56.080]  All Pass
[00:13:56.080 --> 00:13:58.280]  就是五科都合格
[00:13:58.280 --> 00:13:59.120]  中英數
[00:13:59.120 --> 00:14:00.040]  再加兩科
[00:14:00.040 --> 00:14:01.520]  我就奉獻給你
[00:14:01.520 --> 00:14:04.080]  我立刻進建道神學院讀書
[00:14:04.080 --> 00:14:05.520]  因為當時最低要求
[00:14:05.520 --> 00:14:06.680]  就是要五科All Pass
[00:14:06.680 --> 00:14:08.320]  Hallelujah
[00:14:09.040 --> 00:14:10.840]  1977年回考成績
[00:14:10.840 --> 00:14:12.760]  真是All Pass
[00:14:12.760 --> 00:14:14.720]  不過
[00:14:14.720 --> 00:14:16.440]  我就和上帝爭論
