
[00:00:00.000 --> 00:00:06.820]  很快我們已經來到已忽所書的最後一個訊息
[00:01:42.960 --> 00:01:46.160]  第四章他引誘該人
[00:01:46.160 --> 00:01:48.120]  去妒忌阿伯
[00:01:48.120 --> 00:01:50.740]  甚至將阿伯殺死
[00:01:50.740 --> 00:01:52.620]  第五章是講加普
[00:01:52.620 --> 00:01:55.620]  沒有講到任何屬靈的真諫
[00:01:55.620 --> 00:01:57.120]  但去到第六章
[00:01:57.120 --> 00:01:58.540]  經文告訴我們
[00:01:58.540 --> 00:02:02.620]  耶和華見人在地上罪惡很大
[00:02:02.620 --> 00:02:05.640]  終日所思想的盡都是罪
[00:02:05.640 --> 00:02:10.420]  耶和華就後悔做人在地上心中憂愁
[00:02:10.420 --> 00:02:13.520]  我們見到短短六章的經文
[00:02:13.520 --> 00:02:15.780]  讓我們見到撒旦的工作
[00:02:15.780 --> 00:02:21.020]  他不斷在世上攻擊神的創造
[00:02:21.020 --> 00:02:23.680]  去到但爾利的第十章
[00:02:23.680 --> 00:02:24.980]  經文告訴我們
[00:02:24.980 --> 00:02:27.920]  每一個國家都有魔君
[00:02:27.920 --> 00:02:31.060]  這個魔君就是撒旦派到他的國家
[00:02:31.060 --> 00:02:33.980]  來做他的工作
[00:02:33.980 --> 00:02:36.020]  是他的使者
[00:02:36.020 --> 00:02:38.420]  我們見到真的很可怕
[00:02:38.420 --> 00:02:40.820]  連猶太書的第九節
[00:02:40.820 --> 00:02:43.820]  我們知道猶太書只有一章的經文
[00:02:43.820 --> 00:02:45.420]  所以是第九節
[00:02:45.420 --> 00:02:47.480]  天使長米加勒
[00:02:47.480 --> 00:02:52.120]  和魔鬼是爭奪摩西的屍體
[00:02:52.120 --> 00:02:55.520]  我們見到屬靈的真諫真是真的
[00:02:55.520 --> 00:03:00.820]  撒旦的攻擊真的非常非常之現實
[00:03:00.820 --> 00:03:02.820]  同樣在新約
[00:03:02.820 --> 00:03:06.920]  我們亦有很多教導來警告我們
[00:03:06.920 --> 00:03:09.980]  例如雅各書的四章七節
[00:03:09.980 --> 00:03:12.920]  雅各說:你們要馴服神
[00:03:12.920 --> 00:03:15.020]  務要抵擋魔鬼
[00:03:15.020 --> 00:03:18.520]  魔鬼就必離開你們逃跑了
[00:03:18.520 --> 00:03:21.920]  今天我們就要學習如何抵擋魔鬼
[00:03:21.920 --> 00:03:26.020]  就是要穿上全副的軍裝
[00:03:26.020 --> 00:03:28.920]  彼得前書的五章八節
[00:03:28.920 --> 00:03:31.220]  彼得亦說
[00:03:31.220 --> 00:03:34.120]  撒旦是如同嚎叫的獅子
[00:03:34.120 --> 00:03:35.520]  遍地遊行
[00:03:35.520 --> 00:03:39.020]  尋找可以吞吃的人
[00:03:39.020 --> 00:03:41.220]  有人說撒旦的攻擊
[00:03:41.220 --> 00:03:42.320]  屬靈的真諫
[00:03:42.320 --> 00:03:45.720]  我見都沒見過,我看都沒看見過
[00:03:45.720 --> 00:03:49.020]  如果是這樣,就有兩個原因
[00:03:49.020 --> 00:03:52.120]  一個原因可能你不是一個基督徒
[00:03:52.120 --> 00:03:53.520]  另外一個原因就是
[00:03:53.520 --> 00:03:56.720]  撒旦覺得你根本對他是毫無威脅
[00:03:56.720 --> 00:03:59.720]  根本不需要來理你
[00:03:59.720 --> 00:04:03.620]  有一個人叫Dr. Miller of Princeton
[00:04:03.620 --> 00:04:07.920]  這個人我也去過網上查他
[00:04:07.920 --> 00:04:10.220]  不是查到很多資料
[00:04:10.220 --> 00:04:12.220]  但是Dr. Miller of Princeton
[00:04:12.220 --> 00:04:16.120]  相信是Princeton University的一個教授
[00:04:16.120 --> 00:04:18.320]  有一次他在教學的時候
[00:04:18.320 --> 00:04:20.320]  他用了一個比喻
[00:04:20.320 --> 00:04:23.320]  他說有一個僕人叫Harry
[00:04:23.320 --> 00:04:27.620]  這個僕人是一個法官的工人
[00:04:27.620 --> 00:04:29.620]  這個法官很有錢
[00:04:29.620 --> 00:04:33.420]  兩主僕都是基督徒,很有趣
[00:04:33.420 --> 00:04:38.020]  這個Harry很喜歡在法官面前經常說
[00:04:38.020 --> 00:04:40.520]  哎呀,我又被撒旦攻擊了
[00:04:40.520 --> 00:04:45.120]  但是好在我能夠靠神的力量勝過了撒旦
[00:04:45.120 --> 00:04:47.420]  這個法官覺得很奇怪
[00:04:47.420 --> 00:04:49.420]  他說撒旦又攻擊你?
[00:04:49.420 --> 00:04:52.020]  為什麼撒旦從來沒有攻擊我?
[00:04:52.020 --> 00:04:54.220]  他說我和你都是基督徒
[00:04:54.220 --> 00:04:57.920]  為什麼你被撒旦攻擊,我沒有被撒旦攻擊?
[00:04:57.920 --> 00:04:59.420]  那個Harry拗一下頭
[00:04:59.420 --> 00:05:02.020]  他說我也不知道為什麼
[00:05:02.020 --> 00:05:03.320]  接著有一天
[00:05:03.320 --> 00:05:06.620]  這個法官和Harry一起去打獵
[00:05:06.620 --> 00:05:11.220]  那個法官拿著一支長槍向著野鴨射了好幾槍
[00:05:11.220 --> 00:05:12.620]  接著就和Harry說
[00:05:12.620 --> 00:05:15.820]  你去幫我抓這些鴨子回來
[00:05:15.820 --> 00:05:18.220]  Harry就跑了進去森林裡面
[00:05:18.220 --> 00:05:21.820]  過了一會兒Harry帶著鴨子走出來
[00:05:21.820 --> 00:05:24.120]  蓮子蓉的樣子
[00:05:24.120 --> 00:05:25.720]  那個法官跟他說
[00:05:25.720 --> 00:05:28.020]  嘩,你十足九頭幹什麼?
[00:05:28.020 --> 00:05:30.020]  為什麼這麼開心?
[00:05:30.020 --> 00:05:32.320]  那個Harry說我終於想通了
[00:05:32.320 --> 00:05:36.920]  你問我為什麼撒旦攻擊,我不攻擊你?
[00:05:36.920 --> 00:05:40.520]  就好像我剛才走進去樹林抓那些鴨子一樣
[00:05:40.520 --> 00:05:42.520]  那些已經被你射死了的
[00:05:42.520 --> 00:05:44.220]  我先不用抓
[00:05:44.220 --> 00:05:46.220]  我就去抓那些被你射傷了
[00:05:46.220 --> 00:05:48.220]  還會飛,還會跳的
[00:05:48.220 --> 00:05:50.420]  我就去抓那些
[00:05:50.420 --> 00:05:53.920]  回來才抓那些已經死了
[00:05:53.920 --> 00:05:55.720]  這個僕人就和他的主人說
[00:05:55.720 --> 00:05:57.220]  他都很大膽
[00:05:57.220 --> 00:06:00.620]  你呢,就好像那些死了的鴨子一樣
[00:06:00.620 --> 00:06:02.620]  你是死久了的基督徒
[00:06:02.620 --> 00:06:04.620]  我就不同了,我是活生生的
[00:06:04.620 --> 00:06:05.820]  我會飛,會跳的
[00:06:05.820 --> 00:06:07.820]  所以撒旦就來攻擊我了
[00:06:07.820 --> 00:06:14.620]  我們看到這個真的是很正確的一個觀點
[00:06:14.620 --> 00:06:17.620]  也是很值得我們去思考
[00:06:17.620 --> 00:06:20.620]  自己有沒有被撒旦來攻擊
[00:06:20.620 --> 00:06:22.620]  也可能有人說
[00:06:22.620 --> 00:06:25.020]  被撒旦攻擊這麼可怕
[00:06:25.020 --> 00:06:27.420]  哎呀,不攻擊我好過了
[00:06:27.420 --> 00:06:30.420]  我情願做一個死久了的基督徒
[00:06:30.420 --> 00:06:32.420]  我心滿意足
[00:06:32.420 --> 00:06:34.420]  但是不要忘記
[00:06:34.420 --> 00:06:37.420]  我在講《耳筆所書》第五章的時候
[00:06:37.420 --> 00:06:39.420]  我曾經說過
[00:06:39.420 --> 00:06:41.420]  一個贖血器的基督徒
[00:06:41.420 --> 00:06:43.420]  是很危險的
[00:06:43.420 --> 00:06:46.420]  隨時可能你不是真正得救
[00:06:46.420 --> 00:06:48.420]  是非常危險的
[00:06:48.420 --> 00:06:51.420]  我講過怎樣背起十字架
[00:06:51.420 --> 00:06:53.420]  來跟從耶穌基督
[00:06:53.420 --> 00:06:55.420]  我也講過
[00:06:55.420 --> 00:06:58.420]  每一個基督徒都是耶穌基督的門徒
[00:06:58.420 --> 00:07:02.420]  每一個基督徒都是耶穌基督的徵兵
[00:07:02.420 --> 00:07:05.420]  如果我們是耶穌基督的徵兵的話
[00:07:05.420 --> 00:07:09.420]  我們就一定需要穿起全套的軍裝
[00:07:09.420 --> 00:07:13.420]  否則我們一定會被撒旦打輸
[00:07:13.420 --> 00:07:16.420]  有人會覺得很奇怪
[00:07:16.420 --> 00:07:20.420]  為什麼保羅在《耳筆所書》的一至三章
[00:07:20.420 --> 00:07:23.420]  講了很多神學的觀點
[00:07:23.420 --> 00:07:25.420]  很多神學的教導
[00:07:25.420 --> 00:07:30.420]  在四至六章說你們現在要走出來了
[00:07:30.420 --> 00:07:32.420]  然後去到第六章尾
[00:07:32.420 --> 00:07:35.420]  就說你們要穿起全套的軍裝
[00:07:35.420 --> 00:07:38.420]  為什麼這個次序這麼有趣
[00:07:38.420 --> 00:07:44.420]  因為如果你真的將保羅在一至三章所教的
[00:07:44.420 --> 00:07:47.420]  在四至六章活出來的話
[00:07:47.420 --> 00:07:49.420]  撒旦一定會攻擊你
[00:07:49.420 --> 00:07:52.420]  我可以保證撒旦一定會攻擊你
[00:07:52.420 --> 00:07:57.420]  所以保羅說你們一定要穿起全套的軍裝
[00:07:57.420 --> 00:08:01.420]  在《過林多後書》的十章四節
[00:08:01.420 --> 00:08:06.420]  保羅說我們真正的兵器本不是屬血器的
[00:08:06.420 --> 00:08:09.420]  乃是在神面前有能力
[00:08:09.420 --> 00:08:12.420]  可以攻破堅固的營雷
[00:08:12.420 --> 00:08:15.420]  這場是屬靈的真戰
[00:08:15.420 --> 00:08:18.420]  保羅說不是屬血器的真戰
[00:08:18.420 --> 00:08:21.420]  不是靠我們用五官來打
[00:08:21.420 --> 00:08:23.420]  你的眼是看不見的
[00:08:23.420 --> 00:08:25.420]  你的耳是聽不到
[00:08:25.420 --> 00:08:27.420]  你摸都摸不到
[00:08:27.420 --> 00:08:30.420]  你甚至想像都不能想像得到
[00:08:30.420 --> 00:08:32.420]  這場屬靈的真戰是怎樣
[00:08:32.420 --> 00:08:35.420]  是一場超自然的戰爭
[00:08:35.420 --> 00:08:38.420]  你一定要穿起全套的軍裝
[00:08:38.420 --> 00:08:40.420]  你才能夠得勝
[00:08:40.420 --> 00:08:45.420]  在《說爾忽所書》的六章十一至十二節
[00:08:45.420 --> 00:08:49.420]  經文說要穿戴神所賜的全副軍裝
[00:08:49.420 --> 00:08:53.420]  就能抵擋魔鬼的詭計
[00:08:53.420 --> 00:08:56.420]  因為我們並不是與屬血器的真戰
[00:08:56.420 --> 00:09:00.420]  乃是與那些執政的掌權的
[00:09:00.420 --> 00:09:02.420]  管轄者幽暗世界的
[00:09:02.420 --> 00:09:06.420]  以及天空屬靈氣的惡魔真戰
[00:09:06.420 --> 00:09:09.420]  經文告訴我們
[00:09:09.420 --> 00:09:11.420]  有很多的鬼魔
[00:09:11.420 --> 00:09:13.420]  還有不同的等級
[00:09:13.420 --> 00:09:15.420]  有執政的
[00:09:15.420 --> 00:09:17.420]  有掌權的
[00:09:17.420 --> 00:09:22.420]  執政掌權的就是比較高級的這些鬼魔
[00:09:22.420 --> 00:09:25.420]  他們是管轄這個幽暗的世界
[00:09:25.420 --> 00:09:30.420]  也可以說他們是黑暗或者靈界的領袖
[00:09:30.420 --> 00:09:33.420]  還有天空屬靈氣的惡魔
[00:09:33.420 --> 00:09:37.420]  天空屬靈氣的惡魔就是他的軍隊
[00:09:37.420 --> 00:09:40.420]  你說哪裡來這麼多的鬼魔
[00:09:40.420 --> 00:09:43.420]  聖經好像沒有說
[00:09:43.420 --> 00:09:48.420]  聖經的確沒有說神是創造鬼魔
[00:09:48.420 --> 00:09:51.420]  但是在啟示錄的十二章四節
[00:09:51.420 --> 00:09:54.420]  說當撒旦墮落的時候
[00:09:54.420 --> 00:09:57.420]  他是與三分之一的天使一起墮落
[00:09:57.420 --> 00:10:01.420]  所以世上的鬼魔就是墮落了的天使
[00:10:01.420 --> 00:10:04.420]  三分之一的天使是很多的
[00:10:04.420 --> 00:10:08.420]  在啟示錄十二章十二節也告訴我們
[00:10:08.420 --> 00:10:12.420]  因為魔鬼知道自己的時候不多
[00:10:12.420 --> 00:10:16.420]  就氣憤憤地下到你們那裡去了
[00:10:16.420 --> 00:10:18.420]  下到你們那裡去哪裡?
[00:10:18.420 --> 00:10:21.420]  來到這個世上
[00:10:21.420 --> 00:10:24.420]  什麼叫做「時候無多」?
[00:10:24.420 --> 00:10:28.420]  因為他知道耶穌基督回來的時候很近
[00:10:28.420 --> 00:10:32.420]  當耶穌基督回來的時候越近的話
[00:10:32.420 --> 00:10:35.420]  撒旦的工作越是頻密
[00:10:35.420 --> 00:10:38.420]  撒旦是越加用屬靈的真箭
[00:10:38.420 --> 00:10:41.420]  來攻擊神所創造的一切
[00:10:41.420 --> 00:10:43.420]  聖經說
[00:10:43.420 --> 00:10:46.420]  剛才的經文十二章四節
[00:10:46.420 --> 00:10:49.420]  說他要攻擊婦人的孩子
[00:10:49.420 --> 00:10:51.420]  婦人就是以色列
[00:10:51.420 --> 00:10:54.420]  婦人的孩子就是耶穌基督
[00:10:54.420 --> 00:10:58.420]  如果撒旦連耶穌基督都攻擊的話
[00:10:58.420 --> 00:11:00.420]  你和我是耶穌基督的門徒
[00:11:00.420 --> 00:11:02.420]  就更加不用說了
[00:11:02.420 --> 00:11:04.420]  他一定會攻擊我們
[00:11:04.420 --> 00:11:09.420]  他的攻擊是有組織、有計劃的
[00:11:09.420 --> 00:11:12.420]  以弗所書的六章十一節
[00:11:12.420 --> 00:11:14.420]  說他有詭計
[00:11:14.420 --> 00:11:16.420]  以弗所書的六章十二節
[00:11:16.420 --> 00:11:19.420]  兩次是說到「真箭」這個字
[00:11:19.420 --> 00:11:21.420]  有一個牧師
[00:11:21.420 --> 00:11:24.420]  他說他接受耶穌基督的時候
[00:11:24.420 --> 00:11:28.420]  他以為已經打贏了這場屬靈的真箭
[00:11:28.420 --> 00:11:30.420]  他以為已經得到勝利了
[00:11:30.420 --> 00:11:33.420]  他以為已經得到冠冕
[00:11:33.420 --> 00:11:35.420]  他說:哎呀!舊時已經過去
[00:11:35.420 --> 00:11:37.420]  一切都變成新的了
[00:11:37.420 --> 00:11:40.420]  他說:我的舊我已經死去了
[00:11:40.420 --> 00:11:43.420]  過了幾個月他才發覺
[00:11:43.420 --> 00:11:46.420]  原來他是信主那天
[00:11:46.420 --> 00:11:48.420]  只不過在屬靈的軍隊裡面
[00:11:48.420 --> 00:11:50.420]  簽了名登記了
[00:11:50.420 --> 00:11:54.420]  那場屬靈的真箭都完全還沒開始
[00:11:54.420 --> 00:11:56.420]  等一下我們會看到
[00:11:56.420 --> 00:12:01.420]  撒旦會不斷地攻擊每一個屬靈的基督徒
[00:12:01.420 --> 00:12:04.420]  但是撒旦也有其他的目標
[00:12:04.420 --> 00:12:07.420]  他主要有三個目標來攻擊
[00:12:07.420 --> 00:12:10.420]  第一個是要攻擊神的話語
[00:12:10.420 --> 00:12:14.420]  所以我們看到現在美國在公眾場所
[00:12:14.420 --> 00:12:16.420]  不可以掛十戒
[00:12:16.420 --> 00:12:20.420]  也不可以在學校教聖經
[00:12:20.420 --> 00:12:23.420]  有個集團叫ACLU就整天看著
[00:12:23.420 --> 00:12:28.420]  千萬不要讓人在學校裡面教聖經
[00:12:28.420 --> 00:12:31.420]  撒旦還有第二個目標
[00:12:31.420 --> 00:12:33.420]  就是要攻擊家庭
[00:12:33.420 --> 00:12:36.420]  上一次我跟大家說了
[00:12:36.420 --> 00:12:39.420]  有個LGBTQ的集團
[00:12:39.420 --> 00:12:43.420]  就是專門攻擊傳統性的家庭觀念
[00:12:43.420 --> 00:12:47.420]  甚至現在連政府連我們的總統
[00:12:47.420 --> 00:12:49.420]  都可以被撒旦利用
[00:12:49.420 --> 00:12:53.420]  來攻擊傳統家庭的觀念
[00:12:53.420 --> 00:12:57.420]  第三樣他要攻擊的就是教會
[00:12:57.420 --> 00:13:00.420]  所以我們在《已忽所書》裡面看到
[00:13:00.420 --> 00:13:02.420]  保羅教我們是要合一
[00:13:02.420 --> 00:13:06.420]  不要讓魔鬼來分裂我們
[00:13:06.420 --> 00:13:10.420]  當保羅寫《已忽所書》的時候
[00:13:10.420 --> 00:13:15.420]  很可能他剛剛跟一個羅馬士兵鎖在一起
[00:13:15.420 --> 00:13:18.420]  他跟羅馬士兵天天鎖在一起
[00:13:18.420 --> 00:13:19.420]  日夕相見
[00:13:19.420 --> 00:13:24.420]  他完全看得到羅馬士兵的裝束是怎樣
[00:13:24.420 --> 00:13:28.420]  所以他就用了羅馬士兵的全副軍裝
[00:13:28.420 --> 00:13:32.420]  來比喻屬靈的真賤
[00:13:32.420 --> 00:13:34.420]  今天要跟大家說
[00:13:34.420 --> 00:13:38.420]  全套的軍裝其實有六件裝備
[00:13:38.420 --> 00:13:41.420]  第一件是真理的腰帶
[00:13:41.420 --> 00:13:45.420]  第二件是公義的護心鏡
[00:13:45.420 --> 00:13:48.420]  第三件是福音的鞋
[00:13:48.420 --> 00:13:51.420]  第四件是信德的盾牌
[00:13:51.420 --> 00:13:54.420]  第五件是救恩的頭盔
[00:13:54.420 --> 00:13:57.420]  第六件是聖靈的寶劍
[00:13:57.420 --> 00:14:00.420]  讓我們逐件逐件來看
[00:14:00.420 --> 00:14:03.420]  第一件是真理的腰帶
[00:14:03.420 --> 00:14:06.420]  一個羅馬士兵去打仗的時候
[00:14:06.420 --> 00:14:10.420]  首先要束上他的腰帶
[00:14:10.420 --> 00:14:14.420]  羅馬士兵有穿著一件長袍
[00:14:14.420 --> 00:14:16.420]  很多時候他打仗上來
[00:14:16.420 --> 00:14:20.420]  都要把衣服的尾巴放進他的腰帶裡
[00:14:20.420 --> 00:14:22.420]  否則就會左手左腳
[00:14:22.420 --> 00:14:25.420]  他打仗上來就會妨礙他
[00:14:25.420 --> 00:14:28.420]  你見到黃飛鴻的電影片集
[00:14:28.420 --> 00:14:29.420]  我們都見過
[00:14:29.420 --> 00:14:32.420]  他每次跟別人搏鬥之前
[00:14:32.420 --> 00:14:34.420]  他先把他的長衣服
[00:14:34.420 --> 00:14:37.420]  放進他的褲頭帶裡
[00:14:37.420 --> 00:14:40.420]  這就是跟羅馬士兵一樣的原理
[00:14:40.420 --> 00:14:44.420]  束好腰帶就是作好準備的意思
[00:14:44.420 --> 00:14:47.420]  在《出埃及記》的十二章十一節
[00:14:47.420 --> 00:14:50.420]  當以色列人要離開埃及的時候
[00:14:50.420 --> 00:14:52.420]  神跟他們說
[00:14:52.420 --> 00:14:57.420]  要腰間束帶,腳上穿鞋,手中拿杖
[00:14:57.420 --> 00:15:00.420]  要束帶來作好準備
[00:15:00.420 --> 00:15:03.420]  在《路加福音》的十二章第三十五節
[00:15:03.420 --> 00:15:06.420]  耶穌基督來提醒我們
[00:15:06.420 --> 00:15:09.420]  要警醒,要等候祂的回來
[00:15:09.420 --> 00:15:11.420]  也跟我們基督徒說
[00:15:11.420 --> 00:15:15.420]  要束上腰帶,還要點著燈
[00:15:15.420 --> 00:15:17.420]  燈裡面要有油
[00:15:17.420 --> 00:15:22.420]  腰帶除了可以把衣服穿進去
[00:15:22.420 --> 00:15:24.420]  不要妨礙我們
[00:15:24.420 --> 00:15:27.420]  羅馬士兵的腰帶還有兩樣用途
[00:15:27.420 --> 00:15:30.420]  第一就是掛著聖靈的寶劍
[00:15:30.420 --> 00:15:34.420]  等下我們去到第六頁的裝束
[00:15:34.420 --> 00:15:35.420]  我們就見到
[00:15:35.420 --> 00:15:38.420]  是聖靈的寶劍掛在腰帶上
[00:15:38.420 --> 00:15:40.420]  而羅馬士兵的腰帶
[00:15:40.420 --> 00:15:43.420]  也是扣著他們的肩膀帶
[00:15:43.420 --> 00:15:47.420]  肩膀帶是斜斜的經過他們的胸前
[00:15:47.420 --> 00:15:50.420]  所有他們得到的功勞
[00:15:50.420 --> 00:15:52.420]  所得到的勳章
[00:15:52.420 --> 00:15:55.420]  他們都會掛在他們的肩膀帶上
[00:15:55.420 --> 00:15:58.420]  來顯示給人看
[00:15:58.420 --> 00:16:02.420]  我們說束上腰帶的意思
[00:16:02.420 --> 00:16:04.420]  就是要作好準備
[00:16:04.420 --> 00:16:07.420]  很可惜一般的基督徒
[00:16:07.420 --> 00:16:09.420]  我們都沒有束上腰帶
[00:16:09.420 --> 00:16:11.420]  我們都沒有作好準備
[00:16:11.420 --> 00:16:15.420]  來跟撒旦打屬靈的真戰
[00:16:15.420 --> 00:16:18.420]  在以弗所書的六章十四節
[00:16:18.420 --> 00:16:21.420]  說要用真理當作帶子
[00:16:21.420 --> 00:16:23.420]  為什麼是真理?
[00:16:23.420 --> 00:16:26.420]  真理就是真誠誠實
[00:16:26.420 --> 00:16:29.420]  剛剛就是撒旦的相反
[00:16:29.420 --> 00:16:33.420]  撒旦是說方之人的父
[00:16:33.420 --> 00:16:37.420]  這是約翰福音八章四十四節告訴我們
[00:16:37.420 --> 00:16:42.420]  撒旦很喜歡用謊言用謊言來糾纏基督徒
[00:16:42.420 --> 00:16:45.420]  如果他糾纏我們的時候
[00:16:45.420 --> 00:16:47.420]  我們沒有作好準備
[00:16:47.420 --> 00:16:50.420]  就好像我們沒有把衫尾放進我們的腰帶
[00:16:50.420 --> 00:16:53.420]  打起來可能會左手左腳
[00:16:53.420 --> 00:16:55.420]  甚至風一吹的時候
[00:16:55.420 --> 00:16:57.420]  這個衫尾還會套著我們的頭
[00:16:57.420 --> 00:16:59.420]  連敵人我們都看不見
[00:16:59.420 --> 00:17:01.420]  是非常非常危險的
[00:17:01.420 --> 00:17:05.420]  撒旦怎樣用謊言來糾纏我們?
[00:17:05.420 --> 00:17:08.420]  在伊甸園我們就看到
[00:17:08.420 --> 00:17:11.420]  他叫夏娃來懷疑神的話語
[00:17:11.420 --> 00:17:13.420]  他跟夏娃說
[00:17:13.420 --> 00:17:15.420]  神是不是真的這樣說?
[00:17:15.420 --> 00:17:17.420]  神好像沒有這樣說
[00:17:17.420 --> 00:17:22.420]  夏娃就開始對神的話語起了懷疑的心
[00:17:22.420 --> 00:17:24.420]  因為基督徒也是一樣
[00:17:24.420 --> 00:17:27.420]  我們要用真理當作腰帶
[00:17:27.420 --> 00:17:29.420]  來作好準備
[00:17:29.420 --> 00:17:33.420]  我們要在神的話語上認識神的話語
[00:17:33.420 --> 00:17:36.420]  如果我們不認識神的話語的時候
[00:17:36.420 --> 00:17:38.420]  就會好像夏娃一樣
[00:17:38.420 --> 00:17:41.420]  會留有餘地給撒旦來攻擊我們
[00:17:41.420 --> 00:17:45.420]  所以第一樣要束好真理的腰帶
[00:17:45.420 --> 00:17:47.420]  就是要我們認識神的話語
[00:17:47.420 --> 00:17:49.420]  來作好準備
[00:17:49.420 --> 00:17:54.420]  除了真理的腰帶
[00:17:54.420 --> 00:17:57.420]  第二樣是公義的湖心鏡
[00:17:57.420 --> 00:18:01.420]  撒旦不單止會攻擊神的話語
[00:18:01.420 --> 00:18:05.420]  撒旦還會攻擊我們的心懷意念
[00:18:05.420 --> 00:18:11.420]  所以第二件的軍裝就是公義的湖心鏡
[00:18:11.420 --> 00:18:16.420]  湖心鏡是用來保護我們的心臟和我們的屠夫
[00:18:16.420 --> 00:18:19.420]  猶太人是很有趣的
[00:18:19.420 --> 00:18:22.420]  猶太人和中國人是很相似的
[00:18:22.420 --> 00:18:26.420]  我們都說我們的心是代表我們的思想
[00:18:26.420 --> 00:18:29.420]  猶太人也是這樣,中國人也是這樣
[00:18:29.420 --> 00:18:32.420]  中國人說心想事成
[00:18:32.420 --> 00:18:34.420]  你的心是用來思考的
[00:18:34.420 --> 00:18:37.420]  就是代表我們的思念
[00:18:37.420 --> 00:18:39.420]  另外屠夫呢
[00:18:39.420 --> 00:18:42.420]  屠夫和我們的感情有關
[00:18:42.420 --> 00:18:44.420]  猶太人也知道
[00:18:44.420 --> 00:18:47.420]  當他們很感動很有感情的時候
[00:18:47.420 --> 00:18:49.420]  他們的屠夫是很亂的
[00:18:49.420 --> 00:18:53.420]  中國人會說我牽腸掛肚
[00:18:53.420 --> 00:18:56.420]  和我們的感情有關
[00:18:56.420 --> 00:18:59.420]  所以我們的心臟和我們的屠夫
[00:18:59.420 --> 00:19:01.420]  就是代表我們的心懷意念
[00:19:01.420 --> 00:19:06.420]  公義的湖心鏡就是用來保護我們的心懷意念
[00:19:06.420 --> 00:19:10.420]  你說撒旦會怎樣攻擊我們的心懷意念
[00:19:10.420 --> 00:19:14.420]  他可能會令你懷疑自己的救贖
[00:19:14.420 --> 00:19:17.420]  哎呀,你這樣就叫基督徒了
[00:19:17.420 --> 00:19:20.420]  哎呀,你又犯罪了,你又犯罪了
[00:19:20.420 --> 00:19:23.420]  你看看你,我怎麼看你都不像一個基督徒
[00:19:23.420 --> 00:19:26.420]  你可能真的不是一個基督徒
[00:19:26.420 --> 00:19:31.420]  很多時候撒旦會使我們懷疑自己的救贖
[00:19:31.420 --> 00:19:34.420]  當撒旦這樣攻擊我們的時候
[00:19:34.420 --> 00:19:39.420]  我們就要穿上我們的公義的湖心鏡
[00:19:39.420 --> 00:19:44.420]  我們得救是靠我們自己的公義嗎?
[00:19:44.420 --> 00:19:46.420]  不是我們自己的公義
[00:19:46.420 --> 00:19:49.420]  如果我們得救是靠自己的公義就會失去
[00:19:49.420 --> 00:19:54.420]  如果我們得救是靠神的公義就不能夠失去
[00:19:54.420 --> 00:19:56.420]  聖經告訴我們
[00:19:56.420 --> 00:19:59.420]  我們的公義就像一塊爛布一樣
[00:19:59.420 --> 00:20:03.420]  以塞瓦書的六十四章第六節
[00:20:03.420 --> 00:20:06.420]  我以前和大家解過這段經文
[00:20:06.420 --> 00:20:09.420]  就是說這塊爛布不是真正的爛布
