
[00:00:00.000 --> 00:00:07.000]  喂!頂尖姐妹,我想問問大家,有幾多人相信有神蹟的?請舉手。
[00:07:27.000 --> 00:07:29.000]  接著這個官問,
[00:07:29.000 --> 00:07:31.000]  那你想要多少?
[00:07:31.000 --> 00:07:33.000]  我就開口,
[00:07:33.000 --> 00:07:35.000]  1千萬,
[00:07:35.000 --> 00:07:37.000]  他接著說了一句,
[00:07:37.000 --> 00:07:38.000]  OK,
[00:07:38.000 --> 00:07:39.000]  10 million,
[00:07:39.000 --> 00:07:41.000]  drop it down,
[00:07:41.000 --> 00:07:42.000]  捨棄它吧,
[00:07:42.000 --> 00:07:44.000]  這樣就完了,
[00:07:44.000 --> 00:07:47.000]  這個會快到難以置信,
[00:07:47.000 --> 00:07:52.000]  難怪有一個幫他們做改土地用途,
[00:07:52.000 --> 00:07:58.000]  然後申請補地價的那位朋友,
[00:07:58.000 --> 00:08:00.000]  他是天主徒來的,
[00:08:00.000 --> 00:08:02.000]  完了之後對我們說,
[00:08:02.000 --> 00:08:05.000]  你們的耶穌幫了你們,
[00:08:05.000 --> 00:08:06.000]  等一下,
[00:08:06.000 --> 00:08:07.000]  這個叫做神蹟,
[00:08:07.000 --> 00:08:09.000]  是不可能的事,
[00:08:09.000 --> 00:08:10.000]  成就了,
[00:08:10.000 --> 00:08:12.000]  然後我們再看看停車場,
[00:08:12.000 --> 00:08:13.000]  多少個?
[00:08:13.000 --> 00:08:14.000]  應該是128個,
[00:08:14.000 --> 00:08:18.000]  這樣不就是禮堂都不用蓋?
[00:08:18.000 --> 00:08:21.000]  因為整個地方可以用作禮堂的,
[00:08:21.000 --> 00:08:23.000]  只有15米,
[00:08:23.000 --> 00:08:26.000]  15米以上就縮窄到三分之二,
[00:08:26.000 --> 00:08:27.000]  即是8千呎,
[00:08:27.000 --> 00:08:30.000]  如果我們的禮堂下面都用作停車,
[00:08:30.000 --> 00:08:32.000]  你沒有理由去天頂停車,
[00:08:32.000 --> 00:08:33.000]  你當然在下面停車,
[00:08:33.000 --> 00:08:34.000]  下面停車,
[00:08:34.000 --> 00:08:36.000]  上面就縮窄到三分之二,
[00:08:36.000 --> 00:08:39.000]  我們的禮堂就坐不到那麼多人,
[00:08:39.000 --> 00:08:40.000]  嘩,
[00:08:40.000 --> 00:08:41.000]  禱告,
[00:08:41.000 --> 00:08:43.000]  站硬那個,
[00:08:43.000 --> 00:08:44.000]  我們很感恩,
[00:08:44.000 --> 00:08:45.000]  沒得減的了,
[00:08:45.000 --> 00:08:46.000]  128個,
[00:08:46.000 --> 00:08:47.000]  兩個星期後,
[00:08:47.000 --> 00:08:49.000]  調走了,
[00:08:49.000 --> 00:08:52.000]  然後一個新的人來了,
[00:08:52.000 --> 00:08:53.000]  我們再跟他說,
[00:08:53.000 --> 00:08:55.000]  各方面的方法說完,
[00:08:55.000 --> 00:08:57.000]  最後減到48個,
[00:08:57.000 --> 00:08:58.000]  48個,
[00:08:58.000 --> 00:08:59.000]  沒得減的了,
[00:08:59.000 --> 00:09:00.000]  是48個,
[00:09:00.000 --> 00:09:01.000]  我想一想,
[00:09:01.000 --> 00:09:02.000]  48個,
[00:09:02.000 --> 00:09:03.000]  即是要一樓,
[00:09:03.000 --> 00:09:04.000]  二樓,
[00:09:04.000 --> 00:09:05.000]  還要三樓一部分都要做停車,
[00:09:05.000 --> 00:09:06.000]  那怎麼搞呢?
[00:09:06.000 --> 00:09:10.000]  都是要我們的禮堂不成禮堂,
[00:09:10.000 --> 00:09:11.000]  最後我們說,
[00:09:11.000 --> 00:09:12.000]  可不可以減一點呢?
[00:09:12.000 --> 00:09:13.000]  再減吧,
[00:09:13.000 --> 00:09:14.000]  因為我們不用停車的,
[00:09:14.000 --> 00:09:16.000]  我們是用附近的停車場,
[00:09:16.000 --> 00:09:18.000]  全部我們響應特首的話,
[00:09:18.000 --> 00:09:22.000]  要搭公共的交通工具,
[00:09:22.000 --> 00:09:23.000]  不行,
[00:09:23.000 --> 00:09:25.000]  你是要的,
[00:09:25.000 --> 00:09:26.000]  感恩,
[00:09:26.000 --> 00:09:28.000]  沒多久又調走了,
[00:09:28.000 --> 00:09:29.000]  調走了之後,
[00:09:29.000 --> 00:09:30.000]  又有一個新的來,
[00:09:30.000 --> 00:09:32.000]  然後也有一個官幫我們講情,
[00:09:32.000 --> 00:09:34.000]  在講情的時候,
[00:09:34.000 --> 00:09:35.000]  我很感恩,
[00:09:35.000 --> 00:09:38.000]  他說他很同情我們的遭遇,
[00:09:38.000 --> 00:09:41.000]  我們捐了三米半那條路面出來,
[00:09:41.000 --> 00:09:44.000]  以致我們的樓面要向上,
[00:09:44.000 --> 00:09:45.000]  第二,
[00:09:45.000 --> 00:09:47.000]  因為捐做停車,
[00:09:47.000 --> 00:09:50.000]  我們的地牢要鞏固地基,
[00:09:50.000 --> 00:09:54.000]  以致地牢大部分不可以做停車,
[00:09:54.000 --> 00:09:57.000]  令到我們有這個困難,
[00:09:57.000 --> 00:09:58.000]  然後就說,
[00:09:58.000 --> 00:10:04.000]  可不可能讓他們減少停車場的位置呢?
[00:10:04.000 --> 00:10:06.000]  然後我告訴你,
[00:10:06.000 --> 00:10:07.000]  這個停車位,
[00:10:07.000 --> 00:10:09.000]  我們是要來做什麼呢?
[00:10:09.000 --> 00:10:10.000]  婚禮,
[00:10:10.000 --> 00:10:11.000]  特別的,
[00:10:11.000 --> 00:10:12.000]  我們才用,
[00:10:12.000 --> 00:10:14.000]  其餘的根本不用用,
[00:10:14.000 --> 00:10:17.000]  然後有一個新的官來了,
[00:10:17.000 --> 00:10:18.000]  看完那方面的東西,
[00:10:18.000 --> 00:10:19.000]  一批,
[00:10:19.000 --> 00:10:20.000]  11個,
[00:10:20.000 --> 00:10:21.000]  批了之後,
[00:10:21.000 --> 00:10:22.000]  沒多久,
[00:10:22.000 --> 00:10:23.000]  簽了,
[00:10:23.000 --> 00:10:25.000]  他又調走了,
[00:10:25.000 --> 00:10:26.000]  但我們已經簽了,
[00:10:26.000 --> 00:10:28.000]  11個車位,
[00:10:28.000 --> 00:10:29.000]  這個就是我們今天的現狀,
[00:10:29.000 --> 00:10:31.000]  是不是神蹟呢?
[00:10:31.000 --> 00:10:32.000]  突然之間,
[00:10:32.000 --> 00:10:33.000]  這些神蹟,
[00:10:33.000 --> 00:10:35.000]  我們可以告訴大家,
[00:10:35.000 --> 00:10:38.000]  都是叫做十十歲,
[00:10:38.000 --> 00:10:41.000]  但是一定是神蹟,
[00:10:41.000 --> 00:10:42.000]  王的心,
[00:10:42.000 --> 00:10:43.000]  在耶和華的手中,
[00:10:43.000 --> 00:10:44.000]  好像濃溝的水,
[00:10:44.000 --> 00:10:46.000]  隨意流轉,
[00:10:46.000 --> 00:10:48.000]  我今天要跟大家分享的神蹟,
[00:10:48.000 --> 00:10:51.000]  是甚至比這些更大的神蹟,
[00:10:51.000 --> 00:10:53.000]  這個神蹟是什麼呢?
[00:10:53.000 --> 00:10:54.000]  九十歲老人家,
[00:10:54.000 --> 00:10:55.000]  生BB,
[00:10:55.000 --> 00:10:58.000]  見過沒有?
[00:10:58.000 --> 00:11:00.000]  生不生得到?
[00:11:00.000 --> 00:11:01.000]  有多少人相信,
[00:11:01.000 --> 00:11:06.000]  九十歲的婆婆,
[00:11:06.000 --> 00:11:08.000]  生不到BB的?
[00:11:08.000 --> 00:11:09.000]  舉手,
[00:11:09.000 --> 00:11:10.000]  你相信九十歲,
[00:11:10.000 --> 00:11:11.000]  沒可能生到BB的,
[00:11:11.000 --> 00:11:12.000]  舉手好不好?
[00:11:12.000 --> 00:11:14.000]  舉高一點,
[00:11:14.000 --> 00:11:15.000]  生不到的那些?
[00:11:15.000 --> 00:11:17.000]  絕大部分是生不到的,
[00:11:17.000 --> 00:11:19.000]  那我想問你們了,
[00:11:19.000 --> 00:11:22.000]  你看到這麼多的報紙和紀錄,
[00:11:22.000 --> 00:11:28.000]  生BB最大年紀是多少歲呢?
[00:11:28.000 --> 00:11:30.000]  我看到了,
[00:11:30.000 --> 00:11:33.000]  墨西哥有一個六十歲生BB,
[00:11:33.000 --> 00:11:34.000]  叫做世界紀錄,
[00:11:34.000 --> 00:11:37.000]  台灣有一個五十六歲,
[00:11:37.000 --> 00:11:39.000]  都說是世界紀錄,
[00:11:39.000 --> 00:11:41.000]  非常大,
[00:11:41.000 --> 00:11:42.000]  年紀,
[00:11:42.000 --> 00:11:43.000]  因為為什麼呢?
[00:11:43.000 --> 00:11:44.000]  在人看來,
[00:11:44.000 --> 00:11:45.000]  醫學看來,
[00:11:45.000 --> 00:11:46.000]  沒有可能的了,
[00:11:46.000 --> 00:11:49.000]  為什麼可以生得到呢?
[00:11:49.000 --> 00:11:50.000]  但是今天要和大家來看的,
[00:11:50.000 --> 00:11:52.000]  是九十歲,
[00:11:52.000 --> 00:11:53.000]  另一方面,
[00:11:53.000 --> 00:11:54.000]  沒有結婚,
[00:11:54.000 --> 00:11:56.000]  沒有和任何人上過床,
[00:11:56.000 --> 00:11:57.000]  竟然可以生BB,
[00:11:57.000 --> 00:11:59.000]  那又可不可能呢?
[00:11:59.000 --> 00:12:01.000]  兩個神蹟,
[00:12:01.000 --> 00:12:03.000]  我和大家一起來看,
[00:12:03.000 --> 00:12:05.000]  首先第一段聖經,
[00:12:05.000 --> 00:12:07.000]  二賽書七章十四,
[00:12:07.000 --> 00:12:08.000]  我們一起讀,
[00:12:08.000 --> 00:12:11.000]  「因此主自己要給你們一個兆頭,
[00:12:11.000 --> 00:12:13.000]  必有同女懷孕生子,
[00:12:13.000 --> 00:12:15.000]  給他起名叫以馬來尼,
[00:12:15.000 --> 00:12:18.000]  就是神與我們同在。」
[00:12:18.000 --> 00:12:21.000]  然後馬太福音一章二十二到二十三,
[00:12:21.000 --> 00:12:22.000]  一起讀,
[00:12:22.000 --> 00:12:23.000]  「這一切的成就,
[00:12:23.000 --> 00:12:26.000]  就是應驗主席先知所說的話,
[00:12:26.000 --> 00:12:29.000]  說必有同女懷孕生子,
[00:12:29.000 --> 00:12:32.000]  人要稱他名為以馬來尼,
[00:12:32.000 --> 00:12:34.000]  以馬來尼翻出來,
[00:12:34.000 --> 00:12:36.000]  就是神與我們同在。」
[00:12:36.000 --> 00:12:39.000]  頂姊妹,馬太福音在引用
[00:12:39.000 --> 00:12:41.000]  二賽亞書七章十四節的時候,
[00:12:41.000 --> 00:12:43.000]  是非常清楚,
[00:12:43.000 --> 00:12:45.000]  逐字引出,
[00:12:45.000 --> 00:12:47.000]  換句話來說,
[00:12:47.000 --> 00:12:48.000]  明顯地,
[00:12:48.000 --> 00:12:50.000]  這是先知的預言,
[00:12:50.000 --> 00:12:52.000]  去到馬太福音的時候,
[00:12:52.000 --> 00:12:53.000]  應驗,
[00:12:53.000 --> 00:12:56.000]  二賽亞是何時說這個預言呢?
[00:12:56.000 --> 00:12:58.000]  是耶穌降生前七百多年,
[00:12:58.000 --> 00:13:00.000]  來說這個預言,
[00:13:00.000 --> 00:13:03.000]  應驗的時間是經過七百多年的時間,
[00:13:03.000 --> 00:13:05.000]  然後應驗在耶穌基督的身上,
[00:13:05.000 --> 00:13:07.000]  然後我們看,
[00:13:07.000 --> 00:13:09.000]  我曾經有一段時間研究這一段聖經,
[00:13:09.000 --> 00:13:11.000]  到底同女是什麼呢?
[00:13:11.000 --> 00:13:14.000]  那時候真理的信心也有些軟弱,
[00:13:14.000 --> 00:13:15.000]  怎麼行呢?
[00:13:15.000 --> 00:13:18.000]  是不是一個比較年輕一點,
[00:13:18.000 --> 00:13:19.000]  結了婚,
[00:13:19.000 --> 00:13:22.000]  但是也是年輕的一個女孩呢?
[00:13:22.000 --> 00:13:23.000]  看回的時候,
[00:13:23.000 --> 00:13:25.000]  沒有可能,
[00:13:25.000 --> 00:13:26.000]  因為為什麼呢?
[00:13:26.000 --> 00:13:28.000]  幾樣東西讓我們看得見,
[00:13:28.000 --> 00:13:30.000]  這個絕對沒有可能,
[00:13:30.000 --> 00:13:33.000]  是說一個年輕的婦人,
[00:13:33.000 --> 00:13:36.000]  年輕的太太生子,
[00:13:36.000 --> 00:13:38.000]  第一,
[00:13:38.000 --> 00:13:40.000]  聖經很清楚說,
[00:13:40.000 --> 00:13:42.000]  這個是兆頭,
[00:13:42.000 --> 00:13:44.000]  什麼叫兆頭呢?
[00:13:44.000 --> 00:13:47.000]  我們看到這個字,
[00:13:47.000 --> 00:13:49.000]  希臘文聖經翻譯,
[00:13:49.000 --> 00:13:53.000]  和新約聖經約翰福音一個字,
[00:13:53.000 --> 00:13:55.000]  完全一樣,
[00:13:55.000 --> 00:13:58.000]  那個字就是神跡的原文,
[00:13:58.000 --> 00:14:02.000]  原來這個字根本就是神跡,
[00:14:02.000 --> 00:14:06.000]  所有神跡的字就和這個字一樣,
[00:14:06.000 --> 00:14:08.000]  各位親愛的弟子妹妹,
[00:14:08.000 --> 00:14:10.000]  如果是一個年輕的婦人,
[00:14:10.000 --> 00:14:12.000]  結了婚生子,
[00:14:12.000 --> 00:14:13.000]  什麼叫神跡呢?
[00:14:13.000 --> 00:14:15.000]  一點都不是神跡,
[00:14:15.000 --> 00:14:17.000]  每個人都會覺得正常,
[00:14:17.000 --> 00:14:19.000]  為什麼呢?
[00:14:19.000 --> 00:14:21.000]  因為當一個男一個女,
[00:14:21.000 --> 00:14:23.000]  發生這個關係的時候,
[00:14:23.000 --> 00:14:25.000]  能夠懷孕生子,
[00:14:25.000 --> 00:14:27.000]  這個是很正常的事,
[00:14:27.000 --> 00:14:29.000]  絕對不是一個神跡,
[00:14:29.000 --> 00:14:30.000]  第二,
[00:14:30.000 --> 00:14:32.000]  你看看他生的時間,
[00:14:32.000 --> 00:14:36.000]  他說你要給他起名叫以馬來尼,
[00:14:36.000 --> 00:14:38.000]  從歷史上,
[00:14:38.000 --> 00:14:41.000]  我們見不到任何一個人,
[00:14:41.000 --> 00:14:42.000]  在以色列也好,
[00:14:42.000 --> 00:14:44.000]  甚至離開以色列也好,
[00:14:44.000 --> 00:14:46.000]  有人生了一個嬰兒出來的時候,
[00:14:46.000 --> 00:14:49.000]  有人起他的名叫做以馬來尼,
[00:14:49.000 --> 00:14:50.000]  沒有的,
[00:14:50.000 --> 00:14:53.000]  但唯獨耶穌基督降生的時間,
[00:14:53.000 --> 00:14:54.000]  非常清楚,
[00:14:54.000 --> 00:14:57.000]  就是要叫他做以馬來尼,
[00:14:57.000 --> 00:14:58.000]  為什麼呢?
[00:14:58.000 --> 00:14:59.000]  因為這個字的意思,
[00:14:59.000 --> 00:15:00.000]  Emmanuel,
[00:15:00.000 --> 00:15:03.000]  就是神與我們同在,
[00:15:03.000 --> 00:15:05.000]  而耶穌本身就是神,
[00:15:05.000 --> 00:15:06.000]  所以當他降生,
[00:15:06.000 --> 00:15:07.000]  到成肉身,
[00:15:07.000 --> 00:15:08.000]  來到這個世界的時候,
[00:15:08.000 --> 00:15:11.000]  他就是神與我們同在,
[00:15:11.000 --> 00:15:13.000]  這是第二個原因,
[00:15:13.000 --> 00:15:14.000]  第三個原因,
[00:15:14.000 --> 00:15:16.000]  就是新約的作者,
[00:15:16.000 --> 00:15:17.000]  馬太,
[00:15:17.000 --> 00:15:20.000]  當他看到這個寓言的時候,
[00:15:20.000 --> 00:15:24.000]  是直指著耶穌基督的降生寓言,
[00:15:24.000 --> 00:15:25.000]  因為這樣,
[00:15:25.000 --> 00:15:27.000]  他就直接說到,
