
[00:00:00.000 --> 00:00:01.760]  記得很多年前
[00:05:25.760 --> 00:05:29.000]  所以你們要把下誰的仇
[00:05:29.000 --> 00:05:31.640]  發酸的腿挺起來
[00:05:31.640 --> 00:05:35.560]  也要為自己的腳把道路修直了
[00:05:35.560 --> 00:05:37.960]  使渠子不至歪腳
[00:05:37.960 --> 00:05:40.000]  反得全愈
[00:05:40.000 --> 00:05:44.600]  經文在第四節這樣說
[00:05:44.600 --> 00:05:46.760]  「你們與罪惡相爭
[00:05:46.760 --> 00:05:50.920]  還沒有抵擋到流血的地步」
[00:05:50.920 --> 00:05:53.080]  這些學者說到
[00:05:53.080 --> 00:05:56.000]  這是甚麼處境呢
[00:05:56.000 --> 00:05:59.520]  可能是上文的十一章三十七節
[00:05:59.520 --> 00:06:01.160]  如果你記得
[00:06:01.160 --> 00:06:06.320]  在裡面也說到處境挺艱難的
[00:06:06.320 --> 00:06:10.280]  它說到有一些昔日的信徒
[00:06:10.280 --> 00:06:11.920]  他們是被石頭打死
[00:06:11.920 --> 00:06:14.080]  被鋸鋸死受施貪
[00:06:14.080 --> 00:06:16.080]  被刀殺披著綿羊
[00:06:16.080 --> 00:06:18.320]  山羊的皮各處奔跑
[00:06:18.320 --> 00:06:21.000]  受窮乏患難苦害
[00:06:21.000 --> 00:06:22.440]  可能是這樣
[00:06:22.440 --> 00:06:24.280]  但另外一些人就說
[00:06:24.280 --> 00:06:27.640]  可能這是講述主要四十九年
[00:06:27.640 --> 00:06:31.600]  當時第四任的羅馬皇帝
[00:06:31.600 --> 00:06:38.320]  就因著他自己對凹陶的仇視
[00:06:38.320 --> 00:06:41.200]  於是逼迫他們
[00:06:41.200 --> 00:06:43.960]  驅逐他們離開羅馬
[00:06:43.960 --> 00:06:46.760]  他們說可能是這件事
[00:06:46.760 --> 00:06:48.800]  無論怎樣也好
[00:06:48.800 --> 00:06:50.240]  「與罪爭戰」
[00:06:50.240 --> 00:06:54.480]  這是新漢語日本的翻譯
[00:06:54.480 --> 00:06:59.200]  還未到流血的地步
[00:06:59.200 --> 00:07:03.160]  這一點我相信大家都會想像得到
[00:07:03.160 --> 00:07:06.960]  如果抵擋到流血也挺重要的
[00:07:06.960 --> 00:07:09.560]  相信你可能會明白
[00:07:09.560 --> 00:07:14.000]  如果你不幸被人打劫
[00:07:14.000 --> 00:07:17.920]  要錢還是要命
[00:07:17.920 --> 00:07:19.440]  一般來說
[00:07:19.440 --> 00:07:22.160]  可能最好的方法
[00:07:22.160 --> 00:07:24.400]  就是拿些錢出來
[00:07:24.400 --> 00:07:27.320]  貴重的東西交給賊人
[00:07:27.320 --> 00:07:32.120]  期望你不會受到傷害
[00:07:32.120 --> 00:07:33.200]  不要反抗
[00:07:33.200 --> 00:07:36.280]  因為如果反抗的話
[00:07:36.280 --> 00:07:41.280]  越是抵抗流血的機會越大
[00:07:41.280 --> 00:07:45.200]  不過這裡是在說面對罪
[00:07:45.200 --> 00:07:46.840]  我們會不會
[00:07:46.840 --> 00:07:49.520]  當我們面對罪的時候
[00:07:49.520 --> 00:07:52.320]  我們立刻投降呢
[00:07:52.320 --> 00:07:53.960]  有人曾經這樣說
[00:07:53.960 --> 00:07:57.240]  當罪和信仰的挑戰
[00:07:57.240 --> 00:08:00.200]  來衝擊我們的時候
[00:08:00.200 --> 00:08:03.360]  他說不如我們去做一個學生
[00:08:03.360 --> 00:08:06.720]  就不要扮演一個受害者
[00:08:06.720 --> 00:08:09.960]  英文的說法是play victim
[00:08:09.960 --> 00:08:12.480]  因為我們正是生活在一個
[00:08:12.480 --> 00:08:15.640]  受害者的文化當中
[00:08:15.640 --> 00:08:17.280]  在這種文化裏面
[00:08:17.280 --> 00:08:20.720]  我們很容易推卸責任
[00:08:20.720 --> 00:08:23.800]  扮演成為受害者
[00:08:23.800 --> 00:08:25.360]  就跟學生
[00:08:25.360 --> 00:08:27.640]  我想告訴你是很不同的
[00:08:27.640 --> 00:08:31.120]  前者他會用很多誅搬的藉口
[00:08:31.120 --> 00:08:34.920]  然後說我這樣做是有原因
[00:08:34.920 --> 00:08:36.480]  有苦衷的
[00:08:36.480 --> 00:08:38.800]  人在江湖身不由己
[00:08:38.800 --> 00:08:41.240]  沒辦法
[00:08:41.240 --> 00:08:43.720]  學生他就會這樣說
[00:08:43.720 --> 00:08:45.520]  其實我暫時不知道
[00:08:45.520 --> 00:08:48.280]  為什麼我會遇到這些事情
[00:08:48.280 --> 00:08:50.560]  不過我會去學習
[00:08:50.560 --> 00:08:54.720]  努力學習一個順服的功課
[00:08:54.720 --> 00:08:57.680]  他會透過他自己面對
[00:08:57.680 --> 00:08:59.760]  種種的大小的困難
[00:08:59.760 --> 00:09:05.520]  去認定神才是一切祝福的泉源
[00:09:05.520 --> 00:09:08.840]  所以作者在這裡提醒我們
[00:09:08.840 --> 00:09:11.160]  不要在面對罪
[00:09:11.160 --> 00:09:13.440]  又或者信仰挑戰的時候
[00:09:13.440 --> 00:09:15.440]  未打就放軟手腳
[00:09:15.440 --> 00:09:16.600]  不行的
[00:09:16.600 --> 00:09:19.720]  死定了一定打不贏
[00:09:19.720 --> 00:09:21.320]  不是這樣
[00:09:21.320 --> 00:09:22.560]  老實說
[00:09:22.560 --> 00:09:24.560]  我們有幾可
[00:09:24.560 --> 00:09:29.000]  因為信仰的緣故而流血?
[00:09:29.000 --> 00:09:31.200]  你試過沒有?
[00:09:31.200 --> 00:09:33.480]  我想都挺難的
[00:09:33.480 --> 00:09:35.640]  可能有些損失的
[00:09:35.640 --> 00:09:40.000]  不過你說流血就還差很遠
[00:09:40.000 --> 00:09:42.280]  所以我們真的不要
[00:09:42.280 --> 00:09:44.560]  將我們面對的困難
[00:09:44.560 --> 00:09:46.160]  試探挑戰
[00:09:46.160 --> 00:09:47.800]  歸咎給別人
[00:09:47.800 --> 00:09:50.120]  賴個大環境
[00:09:50.120 --> 00:09:52.200]  因為怕痛
[00:09:52.200 --> 00:09:54.760]  所以就逃避
[00:09:54.760 --> 00:09:57.320]  我們要學的屬靈的功課
[00:09:57.320 --> 00:10:01.240]  正因為沒有付出我們的努力
[00:10:01.240 --> 00:10:03.880]  我們就不會有收穫
[00:10:03.880 --> 00:10:05.280]  英文的說法
[00:10:05.280 --> 00:10:07.960]  No pain, no gain
[00:10:07.960 --> 00:10:09.080]  是不是?
[00:10:09.080 --> 00:10:16.360]  這是我們信心成長的一個必經之路
[00:10:16.360 --> 00:10:19.320]  作者接著在第五至第六節
[00:10:19.320 --> 00:10:21.080]  他就這樣說
[00:10:21.080 --> 00:10:22.520]  你們有忘了那圈
[00:10:22.520 --> 00:10:24.560]  你們如同圈兒子的話
[00:10:24.560 --> 00:10:26.080]  說:我兒
[00:10:26.080 --> 00:10:28.600]  你不可輕看主的管教
[00:10:28.600 --> 00:10:31.280]  被他責備的時候也不可灰心
[00:10:31.280 --> 00:10:34.000]  因為主所愛的他必管教
[00:10:34.000 --> 00:10:37.600]  又邊打凡所收納的兒子
[00:10:37.600 --> 00:10:42.400]  這裡是引用七十四億本的《貞賢》
[00:10:42.400 --> 00:10:44.760]  三章十一至十二節
[00:10:44.760 --> 00:10:46.760]  「兒子」這個字
[00:10:46.760 --> 00:10:49.560]  在接下來的小段落
[00:10:49.560 --> 00:10:51.160]  第五至第八節
[00:10:51.160 --> 00:10:54.280]  你所數出現過六次這麼多
[00:10:54.280 --> 00:10:58.840]  中國人的三字經有類似這樣的說法
[00:10:58.840 --> 00:11:00.040]  養不教
[00:11:00.040 --> 00:11:00.720]  什麼?
[00:11:00.720 --> 00:11:02.000]  父之過
[00:11:02.000 --> 00:11:03.360]  教不嚴
[00:11:03.360 --> 00:11:04.360]  師之墮
[00:11:04.360 --> 00:11:05.320]  大家都懂的
[00:11:05.320 --> 00:11:08.120]  雖然我相信你小時候也沒什麼機會
[00:11:08.120 --> 00:11:10.040]  去背誦三字經
[00:11:10.040 --> 00:11:11.920]  但是很熟悉的這個說法
[00:11:11.920 --> 00:11:15.520]  教是爸爸的責任
[00:11:15.520 --> 00:11:17.480]  這裡要強調的
[00:11:17.480 --> 00:11:25.200]  這個管教正是我們作為神兒女的證明
[00:11:25.200 --> 00:11:31.160]  管教這個字的字根就是「兒子」
[00:11:31.160 --> 00:11:35.640]  除了在希臘書第十二章出現過很多次之外
[00:11:35.640 --> 00:11:37.360]  同一個字的希臘文的字
[00:11:37.360 --> 00:11:41.680]  也都在聖經的不同的書卷出現過
[00:11:41.680 --> 00:11:44.200]  按照聖經的上下文
[00:11:44.200 --> 00:11:45.920]  在不同的地方
[00:11:45.920 --> 00:11:49.240]  其實不只是譯做管教的
[00:11:49.240 --> 00:11:50.920]  給你看看
[00:11:50.920 --> 00:11:52.880]  可以譯做「情字」
[00:11:52.880 --> 00:11:54.400]  「責罰」
[00:11:54.400 --> 00:11:55.360]  「責備」
[00:11:55.360 --> 00:11:56.640]  「篤責」
[00:11:56.640 --> 00:11:58.000]  「訓誡」
[00:11:58.000 --> 00:12:01.560]  那你說有沒有正面的? 有
[00:12:01.560 --> 00:12:02.320]  「教訓」
[00:12:02.320 --> 00:12:03.120]  「分晦」
[00:12:03.120 --> 00:12:03.880]  「教導」
[00:12:03.880 --> 00:12:04.680]  「培育」
[00:12:04.680 --> 00:12:05.560]  「教育」
[00:12:05.560 --> 00:12:08.440]  「訓導」等等
[00:12:08.440 --> 00:12:09.600]  試想一下
[00:12:09.600 --> 00:12:12.840]  在你整個信仰的歷程當中
[00:12:12.840 --> 00:12:20.040]  神有沒有用過以上這些方式來管教你?
[00:12:20.040 --> 00:12:21.800]  如果有的話
[00:12:21.800 --> 00:12:23.320]  我恭喜你
[00:12:23.320 --> 00:12:27.920]  因為我們正正是神的兒女
[00:12:27.920 --> 00:12:32.320]  所以神就用這些方法來管教我們
[00:12:32.320 --> 00:12:38.400]  我們就擁有這個作為神兒女的記號
[00:12:38.400 --> 00:12:45.120]  正因為神是跟我們之間父親和兒女的關係
[00:12:45.120 --> 00:12:48.320]  所以作者接著就提醒我們
[00:12:48.320 --> 00:12:52.320]  「我兒,你不可輕看主的管教」
[00:12:52.320 --> 00:12:53.680]  「不可」
[00:12:53.680 --> 00:12:56.560]  這個是一個很清晰的命令
[00:12:56.560 --> 00:12:57.640]  作為祂的兒女
[00:12:57.640 --> 00:13:01.520]  我們是不可以輕看祂的管教
[00:13:01.520 --> 00:13:04.320]  就是我們不可以不積極回應
[00:13:04.320 --> 00:13:09.320]  忽視當這些管教沒有到
[00:13:09.320 --> 00:13:15.520]  收納是跟上句「所愛的」是平衡的
[00:13:15.520 --> 00:13:18.720]  意思是越納
[00:13:18.720 --> 00:13:21.960]  如果我們不肯接受神的管教
[00:13:21.960 --> 00:13:23.080]  有什麼後果?
[00:13:23.080 --> 00:13:24.720]  第七節到第八節
[00:13:24.720 --> 00:13:27.640]  「你們所忍受的,是神管教你們」
[00:13:27.640 --> 00:13:29.360]  「待你們如同待兒子」
[00:13:29.360 --> 00:13:32.480]  「焉有兒子不被父親管教的」
[00:13:32.480 --> 00:13:35.280]  「管教原是眾子所共受的」
[00:13:35.280 --> 00:13:40.600]  「你們若不受管教,就是獅子,不是兒子了」
[00:13:40.600 --> 00:13:48.440]  我們變相就將自己變成一個「獅生子」
[00:13:48.440 --> 00:13:57.120]  這個字正是在這新約當中出現過
[00:13:57.120 --> 00:13:59.240]  獅生子是怎樣的?
[00:13:59.240 --> 00:14:00.520]  不受法律保障
[00:14:00.520 --> 00:14:07.400]  不能夠好像那些透過合法婚姻所生的兒子
[00:14:07.400 --> 00:14:13.800]  擁有同等的權利和承繼的
[00:14:13.800 --> 00:14:17.200]  所以這個兒子
[00:14:17.200 --> 00:14:21.120]  不僅是身份上的尊貴
[00:14:21.120 --> 00:14:22.680]  不僅是名字
[00:14:22.680 --> 00:14:28.200]  也在實際上的權益上是有份的
[00:14:28.200 --> 00:14:32.640]  很盼望我們真的能夠透過神的管教
[00:14:32.640 --> 00:14:36.360]  一起去認定我們是屬於他的兒子
[00:14:36.360 --> 00:14:39.680]  或者女兒的身份
[00:14:39.680 --> 00:14:41.600]  我們作為神的兒女
[00:14:41.600 --> 00:14:43.800]  這個身份什麼時候開始的?
[00:14:43.800 --> 00:14:47.760]  你坐在這裡崇拜,我相信你也會明白的
[00:14:47.760 --> 00:14:49.240]  一定懂得回答
[00:14:49.240 --> 00:14:52.960]  就是我們信耶穌的時候開始的
[00:14:52.960 --> 00:14:55.920]  美國總統艾森豪
[00:14:55.920 --> 00:14:58.280]  我相信大家可能聽過了
[00:14:58.280 --> 00:15:04.800]  他在1953年至1961年擔任美國第34任總統
[00:15:04.800 --> 00:15:08.600]  也是當時第二次世界大戰的時候
[00:15:08.600 --> 00:15:12.320]  盟軍在歐洲最高的指揮官
[00:15:12.320 --> 00:15:15.480]  所以正因為他這樣的身份
[00:15:15.480 --> 00:15:17.680]  他做每一個的決定
[00:15:17.680 --> 00:15:21.880]  其實都是事關重大,舉足輕重
[00:15:21.880 --> 00:15:27.760]  不過有幾件事我不知道你關於艾森豪有沒有聽過
[00:15:27.760 --> 00:15:31.000]  第一,他是在1953年2月1日
[00:15:31.000 --> 00:15:36.840]  即是他總統就職典禮之後10天
[00:15:36.840 --> 00:15:42.000]  他才受洗加入長老會的教會
[00:15:42.000 --> 00:15:44.200]  即是他做了總統的時候
[00:15:44.200 --> 00:15:49.000]  在眾人面前來接受這個水禮
[00:15:49.000 --> 00:15:52.080]  當時他62歲
[00:15:52.080 --> 00:15:55.720]  告訴大家,直至到目前為止
[00:15:55.720 --> 00:15:58.440]  仍然沒有一個美國總統
[00:15:58.440 --> 00:16:02.760]  在他成為總統之後受洗加入教會
[00:16:02.760 --> 00:16:05.440]  只有他一個
[00:16:05.440 --> 00:16:09.680]  第二,相信大家可能去外地旅行
[00:16:09.680 --> 00:16:13.280]  你會見過美金
[00:16:13.280 --> 00:16:14.720]  美元,USD
[00:16:14.720 --> 00:16:15.840]  或者你用過的
[00:16:15.840 --> 00:16:17.520]  你就算沒有
[00:16:17.520 --> 00:16:20.440]  可能你在電視,怎樣你都會見過的
[00:16:20.440 --> 00:16:24.840]  在美金上面有一句
[00:16:24.840 --> 00:16:27.640]  即是美國國家的左右命
[00:16:27.640 --> 00:16:29.680]  是甚麼來的?
[00:16:29.680 --> 00:16:31.840]  In God we trust
[00:16:31.840 --> 00:16:34.320]  我們信靠上帝
[00:16:34.320 --> 00:16:43.680]  這一句說話是艾森豪總統1956年加入的
[00:16:43.680 --> 00:16:49.720]  他還向國旗宣誓效忠的人
[00:16:49.720 --> 00:16:52.600]  在誓詞裏面加多了一句
[00:16:52.600 --> 00:16:57.720]  「在神之下 Under God」這兩個字
[00:16:57.720 --> 00:17:02.480]  第三,他之後邀請了葛培里牧師
[00:17:02.480 --> 00:17:05.800]  成為他的屬靈的導師
[00:17:05.800 --> 00:17:10.000]  有一次葛培里牧師在他帶領的報道聚會當中
[00:17:10.000 --> 00:17:13.680]  邀請當日參與聚會的七萬五千人
[00:17:13.680 --> 00:17:17.920]  去為艾森豪總統祈禱
[00:17:17.920 --> 00:17:22.280]  因為這一任的美國總統
[00:17:22.280 --> 00:17:24.160]  他是那麼依靠神
[00:17:24.160 --> 00:17:26.600]  在他執政期間
[00:17:26.600 --> 00:17:33.240]  美國教會的人數增長了兩成,20%
[00:17:33.240 --> 00:17:35.840]  艾森豪總統曾經這樣說
[00:17:35.840 --> 00:17:39.800]  他說要選擇管教和犧牲之痛
[00:17:39.800 --> 00:17:43.600]  否則你只會得到後悔之痛
[00:17:43.600 --> 00:17:47.320]  便宜的代價是不會得到勝利的
[00:17:47.320 --> 00:17:51.480]  Choose the pain of discipline and sacrifice
[00:17:51.480 --> 00:17:54.560]  or you will get the pain of regret
[00:17:54.560 --> 00:17:59.880]  There are no victories at bargain prices
[00:17:59.880 --> 00:18:01.720]  很真實的
[00:18:01.720 --> 00:18:03.640]  看你選擇了什麼
[00:18:03.640 --> 00:18:04.840]  在我們的生命當中
[00:18:04.840 --> 00:18:09.360]  究竟我們是選擇管教
[00:18:09.360 --> 00:18:13.920]  還是我們選擇後悔
[00:18:13.920 --> 00:18:20.320]  作為美國整個國家的最高權力掌舵人
[00:18:20.320 --> 00:18:26.080]  他仍然是願意透過公開的洗禮
[00:18:26.080 --> 00:18:27.720]  然後告訴別人
[00:18:27.720 --> 00:18:32.680]  他是降服在上帝的跟前
[00:18:32.680 --> 00:18:34.240]  他是神的兒子
[00:18:34.240 --> 00:18:38.240]  他願意降服在神的管教之下
[00:18:38.240 --> 00:18:41.600]  所以我們就能夠見證到
[00:18:41.600 --> 00:18:43.720]  五十年代
[00:18:43.720 --> 00:18:50.240]  為什麼美國的信仰是可以起飛的
[00:18:50.240 --> 00:18:52.960]  接著去到第九節到第十一節
[00:18:52.960 --> 00:18:57.480]  作者就由這個肉身的爸爸
[00:18:57.480 --> 00:19:01.560]  一路引身去到天上萬靈的乎
[00:19:01.560 --> 00:19:03.400]  英文是這樣說
[00:19:03.400 --> 00:19:07.640]  再者我們曾有生生的乎管教我們
[00:19:07.640 --> 00:19:11.560]  我們尚且敬重他
[00:19:11.560 --> 00:19:12.840]  何方萬靈的乎
[00:19:12.840 --> 00:19:16.560]  我們豈不更當信服他得生魔
[00:19:16.560 --> 00:19:20.960]  生生的乎都是暫隨己意管教我們
[00:19:20.960 --> 00:19:23.240]  唯有萬靈的乎管教我們
[00:19:23.240 --> 00:19:25.240]  是要我們得益處
[00:19:25.240 --> 00:19:29.280]  使我們在他的聖潔上有份
[00:19:29.280 --> 00:19:31.680]  我也是肉身的爸爸
[00:19:31.680 --> 00:19:33.000]  我不得不承認
[00:19:33.000 --> 00:19:38.080]  在管教上面其實有很多很多的不足
[00:19:38.080 --> 00:19:42.360]  我們很多時是沒什麼忍耐
[00:19:42.360 --> 00:19:49.680]  教那方面可能給孩子的引導也不足夠
[00:19:49.680 --> 00:19:52.200]  作者在第九節那裡說
[00:19:52.200 --> 00:19:54.200]  雖然是這樣
[00:19:54.200 --> 00:20:00.560]  但是他對於生生的乎尚且敬重他
[00:20:00.560 --> 00:20:06.080]  他知道為乎的心仍然是想孩子好的
[00:20:06.080 --> 00:20:07.480]  所以才管教他們
[00:20:07.480 --> 00:20:08.600]  既然是這樣
[00:20:08.600 --> 00:20:11.200]  何況是萬靈之乎
[00:20:11.200 --> 00:20:14.440]  我們就不僅要敬重神
[00:20:14.440 --> 00:20:16.080]  後面還有
[00:20:16.080 --> 00:20:19.680]  更當信服他得生魔
[00:20:19.680 --> 00:20:23.000]  得生就是說得到生命
[00:20:23.000 --> 00:20:28.520]  因為父神的管教是關乎生命之道
[00:20:28.520 --> 00:20:31.600]  作者接著在第十節就說
[00:20:31.600 --> 00:20:36.560]  生生的乎都是暫隨己意管教我們
[00:20:36.560 --> 00:20:38.920]  很多時是我用自己的想法
[00:20:38.920 --> 00:20:41.560]  用自己的標準作為準則
[00:20:41.560 --> 00:20:45.440]  所以前言不對後語
[00:20:45.440 --> 00:20:48.040]  可能會有矛盾
[00:20:48.040 --> 00:20:50.680]  甚至表裡不一
[00:20:50.680 --> 00:20:53.120]  一點都不出奇
[00:20:53.120 --> 00:20:55.000]  當我們這樣做的時候
[00:20:55.000 --> 00:20:58.480]  我們是沒辦法造就我們的孩子
[00:20:58.480 --> 00:21:03.400]  特別我想說信二代
[00:21:03.400 --> 00:21:06.440]  信二代的孩子
[00:21:06.440 --> 00:21:10.320]  看的不僅是聖經說什麼
[00:21:10.320 --> 00:21:11.640]  他是在說
[00:21:11.640 --> 00:21:15.400]  在看爸爸媽媽怎樣做
[00:21:15.400 --> 00:21:20.920]  人前人後是不是兩個人來的
[00:21:20.920 --> 00:21:22.400]  求主幫助我們
[00:21:22.400 --> 00:21:28.440]  真的好好反省我們作為父母親的角色
[00:21:28.440 --> 00:21:31.240]  去到第十節
[00:21:31.240 --> 00:21:33.080]  下半節接著就說
[00:21:33.080 --> 00:21:36.160]  萬靈的乎是會管教我們
[00:21:36.160 --> 00:21:39.360]  我們的父神就很不同了
[00:21:39.360 --> 00:21:42.240]  因為他會為我們帶來益處
[00:21:42.240 --> 00:21:47.600]  使我們能夠在他的聖潔上有份
[00:21:47.600 --> 00:21:50.360]  能夠在聖潔上有份
[00:21:50.360 --> 00:21:53.320]  就有這份能力去抵抗罪
[00:21:53.320 --> 00:21:56.520]  最終可以好像第十一節
[00:21:56.520 --> 00:21:57.960]  下半節這樣說
[00:21:57.960 --> 00:22:01.040]  結出平安的果子就是義
[00:22:01.040 --> 00:22:04.960]  義就是合乎上帝心意的
[00:22:04.960 --> 00:22:07.960]  合乎他要求的事情
[00:22:07.960 --> 00:22:11.880]  不過我們要做到這樣
