
[00:00:00.000 --> 00:00:01.200]  先生、女士們
[00:14:07.980 --> 00:14:09.520]  其實原文就是別的
[00:14:09.520 --> 00:14:10.800]  別的不一定是神
[00:14:10.800 --> 00:14:12.860]  別的是任何的人事物
[00:14:12.860 --> 00:14:15.940]  你用任何的人任何的事情任何的東西
[00:14:15.940 --> 00:14:19.000]  來代替上帝這樣子的結果就是
[00:14:19.000 --> 00:14:25.140]  仇苦更加贈
[00:14:25.140 --> 00:14:26.180]  不要用別的
[00:14:26.180 --> 00:14:27.200]  不要用任何
[00:14:27.200 --> 00:14:28.480]  不要用你的家庭
[00:14:28.480 --> 00:14:29.500]  不要用你的兒女
[00:14:29.500 --> 00:14:31.800]  不要用你的金錢你的工作
[00:14:31.800 --> 00:14:37.700]  來代替上帝在你心中的地位
[00:14:37.700 --> 00:14:43.580]  有一位很出名的哈佛教授
[00:14:43.580 --> 00:14:45.640]  Krux
[00:14:45.640 --> 00:14:48.700]  Dr. Arthur Krux
[00:14:48.700 --> 00:14:53.820]  布魯克斯
[00:14:53.820 --> 00:14:58.180]  他在網上面也有不少他的視頻
[00:14:58.180 --> 00:15:00.220]  有人稱他叫做
[00:15:00.220 --> 00:15:03.040]  Professor of Happiness
[00:15:03.040 --> 00:15:06.380]  就是快樂
[00:15:06.380 --> 00:15:10.220]  應該講就是快樂的
[00:15:10.220 --> 00:15:12.520]  不能說快樂的教授
[00:15:12.520 --> 00:15:17.380]  教導快樂的教授
[00:15:17.380 --> 00:15:21.740]  他專門在哈佛大學裡面
[00:15:21.740 --> 00:15:27.120]  他是社會科學方面的教授
[00:15:27.120 --> 00:15:29.160]  他專門教導有關快樂
[00:15:29.160 --> 00:15:30.060]  怎麼樣快樂
[00:15:30.060 --> 00:15:31.980]  他自己也花很多的時間
[00:15:31.980 --> 00:15:35.560]  常常在尋求做統計做研究
[00:15:35.560 --> 00:15:36.840]  怎麼樣子能快樂
[00:15:36.840 --> 00:15:39.140]  今天有這些人他們這樣子快樂嗎
[00:15:39.140 --> 00:15:40.420]  他做很多這方面
[00:15:40.420 --> 00:15:44.260]  所以一般都公認他是這方面的專家
[00:15:44.260 --> 00:15:47.340]  他出了很多好幾本書
[00:15:47.340 --> 00:15:49.900]  那麼其中最近出的一本書呢
[00:15:49.900 --> 00:15:53.480]  也是紐約 Times Magazine
[00:15:53.480 --> 00:16:00.140]  紐約時報的所謂的Bestseller
[00:16:00.140 --> 00:16:01.940]  No.1 bestseller
[00:16:01.940 --> 00:16:03.980]  就是最暢銷的書
[00:16:03.980 --> 00:16:10.120]  這本書他是跟Oprah一起做的
[00:16:10.120 --> 00:16:13.460]  好了我不是在介紹他的書
[00:16:13.460 --> 00:16:16.520]  但是我就很好奇這個介紹
[00:16:16.520 --> 00:16:19.600]  介紹這個講教導Happy的人
[00:16:19.600 --> 00:16:24.980]  到底他信什麼他的信仰是什麼
[00:16:24.980 --> 00:16:29.320]  你去查維基百科查不到
[00:16:29.320 --> 00:16:31.620]  好了我就繼續去查
[00:16:31.620 --> 00:16:33.420]  先講一下
[00:16:33.420 --> 00:16:39.060]  他在學校的課叫做到什麼程度呢
[00:16:39.060 --> 00:16:43.920]  他開了一門叫做領導與快樂
[00:16:43.920 --> 00:16:49.300]  Leadership and Happiness這一門課
[00:16:49.300 --> 00:16:54.660]  原本規定只能夠有180個人報名
[00:16:54.660 --> 00:17:00.560]  可是最後有400人報名
[00:17:00.560 --> 00:17:07.720]  而且還有偷偷的設了一個Zoom的直播
[00:17:07.720 --> 00:17:09.260]  沒有跟他講
[00:17:09.260 --> 00:17:11.560]  因為太多人想上他的課了
[00:17:11.560 --> 00:17:14.380]  所以他們就自己搞了一個私房菜
[00:17:14.380 --> 00:17:16.420]  自己弄了一個Zoom的直播
[00:17:16.420 --> 00:17:19.000]  就是為了要來聽他講這門課
[00:17:19.000 --> 00:17:24.120]  好了後來我就回到剛才講
[00:17:24.120 --> 00:17:27.440]  那麼他講這麼一句話
[00:17:27.440 --> 00:17:30.520]  他說幸福不是目的地
[00:17:30.520 --> 00:17:34.360]  他不是凡塵的目的地
[00:17:34.360 --> 00:17:37.680]  我相信幸福只是在超自然的
[00:17:37.680 --> 00:17:40.760]  永恆的意義上的目的地
[00:17:40.760 --> 00:17:43.060]  當我們活在這個地球上時
[00:17:43.060 --> 00:17:47.140]  幸福是一個方向
[00:17:47.140 --> 00:17:48.940]  當我讀到他這句話的時候
[00:17:48.940 --> 00:17:53.040]  我就覺得他應該是有信仰的人
[00:17:53.040 --> 00:17:58.160]  因為他說幸福不是一個Purpose 不是一個Destination
[00:17:58.160 --> 00:18:02.260]  幸福並不是我們所追求的終點
[00:18:02.260 --> 00:18:05.580]  他不是我們在這個世界所應該追求的終點
[00:18:05.580 --> 00:18:09.420]  他說這個幸福應該是在超自然的
[00:18:09.420 --> 00:18:12.500]  Eternal的Mini上面
[00:18:12.500 --> 00:18:16.080]  在永恆的意義上面的一個目的地
[00:18:16.080 --> 00:18:19.400]  這個講起來有點抽象
[00:18:19.400 --> 00:18:24.260]  我跟你講在美國現在很多時候傳福音
[00:18:24.260 --> 00:18:26.560]  你不能夠太入骨直接講
[00:18:26.560 --> 00:18:30.400]  你必須要講的就是比較這樣子稍微抽象一點
[00:18:30.400 --> 00:18:32.960]  但是大家可以聽得出來
[00:18:32.960 --> 00:18:34.760]  所以後來我去去查
[00:18:34.760 --> 00:18:45.000]  我才知道說原來他的父母親
[00:18:45.000 --> 00:18:50.120]  還有他的太太的父母親
[00:18:50.120 --> 00:18:55.240]  雙方面都是宣教士
[00:18:55.240 --> 00:18:59.600]  所以他等於是宣教士的小孩
[00:18:59.600 --> 00:19:02.340]  不過後來他在16歲
[00:19:02.340 --> 00:19:06.240]  根據他自己說他有一個Personal的Experience
[00:19:06.240 --> 00:19:10.600]  所以他後來就加入了天主教會
[00:19:10.600 --> 00:19:13.920]  所以他說他是一個天主教徒
[00:19:13.920 --> 00:19:21.080]  你知道很多天主教徒大概都比較是掛個名
[00:19:21.080 --> 00:19:24.680]  不是很認真的不太懂聖經的
[00:19:24.680 --> 00:19:26.980]  不過他倒是蠻認真的一個
[00:19:26.980 --> 00:19:29.020]  他自己說他一天
[00:19:29.020 --> 00:19:33.640]  他會花超過一個小時的時間要來禱告
[00:19:33.640 --> 00:19:36.700]  要來親近上帝
[00:19:36.700 --> 00:19:39.780]  所以在他的有一篇專訪的裡面
[00:19:39.780 --> 00:19:44.120]  他也提到,因為大家就很好奇
[00:19:44.120 --> 00:19:46.300]  你在這邊講信徒講信徒
[00:19:46.300 --> 00:19:50.020]  到底你信不信徒呢
[00:19:50.020 --> 00:19:51.560]  你有沒有得到這個信徒呢
[00:19:51.560 --> 00:19:53.360]  你怎麼得到這個信徒呢
[00:19:53.360 --> 00:19:57.180]  所以他後來就講出他自己個人的見證
[00:19:57.180 --> 00:20:00.260]  所以在他很多次的文章裡面表達裡面
[00:20:00.260 --> 00:20:04.860]  他都強調一下你要怎麼樣子才能夠有信徒呢
[00:20:04.860 --> 00:20:09.980]  他第一個提到的就是你必須要有faith
[00:20:09.980 --> 00:20:13.560]  在英文世界裡面講faith是什麼
[00:20:13.560 --> 00:20:19.960]  就是你要有信仰
[00:20:19.960 --> 00:20:23.540]  所以天主子媒
[00:20:23.540 --> 00:20:27.140]  你需要認識這位神
[00:20:27.140 --> 00:20:29.440]  你需要有這位神
[00:20:29.440 --> 00:20:31.740]  你只有他在你的心裡面
[00:20:31.740 --> 00:20:39.940]  你才會有真正的喜樂,Amen
[00:20:39.940 --> 00:20:44.280]  好了,那麼第二個
[00:20:44.280 --> 00:20:46.840]  羅馬書第五章十節十一節
[00:20:46.840 --> 00:20:48.900]  我們起來念好不好,來
[00:20:48.900 --> 00:20:50.180]  不但如此
[00:20:50.180 --> 00:20:54.520]  我們既藉著我主耶穌基督
[00:20:54.520 --> 00:20:56.320]  得與神和好
[00:20:56.320 --> 00:21:01.440]  也就藉著祂以神為樂
[00:21:01.440 --> 00:21:03.480]  羅馬書第五章這個地方
[00:21:03.480 --> 00:21:05.280]  保羅首先講到說
[00:21:05.280 --> 00:21:11.680]  我們藉著耶穌基督然後我們跟神和好了
[00:21:11.680 --> 00:21:13.980]  跟神和好是什麼意思呢
[00:21:13.980 --> 00:21:18.080]  代表著他恢復了跟神的關係的第一步
[00:21:18.080 --> 00:21:20.380]  也就是得救
[00:21:20.380 --> 00:21:22.940]  但是接著他就提到說
[00:21:22.940 --> 00:21:26.280]  你不要停留在得救的這個階段
[00:21:26.280 --> 00:21:29.340]  你不要停留在只是稱義的這個階段
[00:21:29.340 --> 00:21:32.140]  你不要只是受了習做一個基督徒了
[00:21:32.140 --> 00:21:36.760]  好了,從此之後我都沒問題了嗎
[00:21:36.760 --> 00:21:43.680]  請問基督徒會不會不快樂
[00:21:43.680 --> 00:21:45.720]  會不會
[00:21:45.720 --> 00:21:46.740]  應該這樣講
[00:21:46.740 --> 00:21:51.360]  基督徒會不會憂愁
[00:21:51.360 --> 00:21:54.420]  會不會
[00:21:54.420 --> 00:21:58.020]  基督徒應不應該憂愁
[00:21:58.020 --> 00:22:00.580]  應不應該
[00:22:00.580 --> 00:22:02.380]  那所以基督徒不應該憂愁
[00:22:02.380 --> 00:22:04.160]  但是基督徒會憂愁
[00:22:04.160 --> 00:22:06.720]  這不是很矛盾嗎
[00:22:06.720 --> 00:22:08.520]  所以當我們說一個人信了耶穌的時候
[00:22:08.520 --> 00:22:09.540]  他就會喜樂
[00:22:09.540 --> 00:22:12.620]  這個意思是什麼呢
[00:22:12.620 --> 00:22:15.420]  你要記得這個信
[00:22:15.420 --> 00:22:17.980]  它不是一時的
[00:22:17.980 --> 00:22:21.320]  這個信也是一個持續性的
[00:22:21.320 --> 00:22:23.100]  我們這一生信了耶穌
[00:22:23.100 --> 00:22:26.700]  你開始一個喜樂的人生對不對
[00:22:26.700 --> 00:22:31.060]  可是這個喜樂的人生是需要持續的持續的不斷的信的
