
[00:00:00.000 --> 00:00:03.500]  那今天我想有注意到的弟兄
[00:15:05.120 --> 00:15:07.800]  造成人和人之間的隔閡鴻溝
[00:15:07.800 --> 00:15:09.440]  不可能會有和平
[00:15:09.440 --> 00:15:11.840]  所以耶穌說要跟從他
[00:15:11.840 --> 00:15:14.560]  要跟從耶穌成爲他的門徒
[00:15:14.560 --> 00:15:16.480]  追求成爲一個得勝者
[00:15:16.480 --> 00:15:20.240]  我們就要活出和這個世界
[00:15:20.240 --> 00:15:23.680]  一個分別爲勝的生活
[00:15:23.680 --> 00:15:28.360]  這就是我們信徒一個生命的功課
[00:15:28.360 --> 00:15:30.320]  怎麼樣能夠達到和睦呢
[00:15:30.320 --> 00:15:32.560]  我們要能夠學會捨己
[00:15:32.560 --> 00:15:35.800]  捨己就是要放下自己的魂
[00:15:35.800 --> 00:15:37.480]  不隨從世界的潮流
[00:15:37.480 --> 00:15:40.600]  不體貼自己的肉體
[00:15:40.600 --> 00:15:42.560]  也不爲自己爭名奪利
[00:15:42.560 --> 00:15:45.040]  要操練耶穌給我們的功課
[00:15:45.040 --> 00:15:46.440]  積極地來說
[00:15:46.440 --> 00:15:50.200]  我們個人要看別人比自己強
[00:15:50.200 --> 00:15:51.440]  我們要顧念
[00:15:51.440 --> 00:15:52.960]  不僅要顧念自己的事
[00:15:52.960 --> 00:15:57.200]  也要顧念別人的事
[00:15:57.200 --> 00:15:59.800]  那耶穌他來 他自己也說他來
[00:15:59.800 --> 00:16:03.800]  他不是受人服侍而是要服侍人
[00:16:03.800 --> 00:16:06.160]  並且捨命做多人的書架
[00:16:06.160 --> 00:16:07.320]  耶穌他來
[00:16:07.320 --> 00:16:11.480]  他成就了天上地下神和人之間的和平
[00:16:11.480 --> 00:16:15.720]  他也拆毀了人和人之間這隔斷的牆
[00:16:15.720 --> 00:16:21.360]  耶穌是我們學習和睦一個最好的榜樣
[00:16:21.360 --> 00:16:26.120]  此外我們之間和睦一個很重要的功課就是愛
[00:16:26.120 --> 00:16:30.600]  在我們最熟悉的經文《哥林多前書十三章》
[00:16:30.600 --> 00:16:34.640]  那裏提到愛是很久忍耐又有恩慈
[00:16:34.640 --> 00:16:39.960]  前一陣子我有一天我去看牙醫
[00:16:39.960 --> 00:16:45.840]  他的助手很快地就排我到一間診所的躺椅上面
[00:16:45.840 --> 00:16:47.280]  就躺在那邊
[00:16:47.280 --> 00:16:49.560]  我在那邊大概等了二三十分鐘
[00:16:49.560 --> 00:16:52.920]  牙醫才從隔壁的看診間過來
[00:16:52.920 --> 00:16:55.040]  給我這邊輕輕地看了一下
[00:16:55.040 --> 00:16:59.960]  他又回去到另外一間的看診間去看另外一個病人
[00:16:59.960 --> 00:17:04.800]  後來我就發現這個牙醫他就來回地看看我一下
[00:17:04.800 --> 00:17:06.360]  又看看他一下
[00:17:06.360 --> 00:17:08.920]  就這樣子來回地在兩邊看診
[00:17:08.920 --> 00:17:11.240]  那當時我就哭着
[00:17:11.240 --> 00:17:13.840]  我就花了很多時間坐在那裏等
[00:17:13.840 --> 00:17:16.280]  我心裏的無名火我就起來了
[00:17:16.280 --> 00:17:17.920]  我就開始不耐煩了
[00:17:17.920 --> 00:17:21.680]  我說拜託customer number one customer first
[00:17:21.680 --> 00:17:24.240]  你怎麼對待我的
[00:17:24.240 --> 00:17:26.080]  我就想說我要起來
[00:17:26.080 --> 00:17:27.640]  我要去告狀
[00:17:27.640 --> 00:17:30.400]  我要去申訴
[00:17:30.400 --> 00:17:33.160]  但是非常非常感謝神
[00:17:33.160 --> 00:17:36.880]  神的話愛是很久忍耐
[00:17:36.880 --> 00:17:38.480]  愛是又有恩慈
[00:17:38.480 --> 00:17:40.240]  愛是不輕易發怒
[00:17:40.240 --> 00:17:41.880]  不計算人的惡
[00:17:41.880 --> 00:17:43.800]  凡事包容凡事忍耐
[00:17:43.800 --> 00:17:46.440]  很重要的一點是他們當中有人知道
[00:17:46.440 --> 00:17:49.480]  我在凌涼湯是傳道人
[00:17:49.480 --> 00:17:51.920]  千萬千萬不可以
[00:17:51.920 --> 00:17:56.400]  拋露了我自己短淺的脾氣
[00:17:56.400 --> 00:17:58.160]  所以我就藉着神的話
[00:17:58.160 --> 00:18:01.080]  我安靜地忍耐在那裏
[00:18:01.080 --> 00:18:03.880]  這真的是當時神的話成爲我的力量
[00:18:03.880 --> 00:18:05.680]  讓我能夠安靜下來
[00:18:05.680 --> 00:18:07.760]  不去所謂的去告狀
[00:18:07.760 --> 00:18:10.200]  所以很久忍耐不輕易發怒
[00:18:10.200 --> 00:18:14.440]  原諒饒恕是我們生命的功課
[00:18:14.440 --> 00:18:18.160]  保羅教導我們要功課己身
[00:18:18.160 --> 00:18:19.840]  叫聲服我
[00:18:19.840 --> 00:18:23.160]  神的話幫助他也責備他也安慰我
[00:18:23.160 --> 00:18:24.960]  我在椅子上做了一個深呼吸
[00:18:24.960 --> 00:18:26.480]  也向神禱告
[00:18:26.480 --> 00:18:27.760]  我就安靜下來
[00:18:27.760 --> 00:18:30.520]  我想想我難得放鬆地躺在一個
[00:18:30.520 --> 00:18:34.520]  好像是商業課的牀上面
[00:18:34.520 --> 00:18:35.880]  我還吹着冷氣
[00:18:35.880 --> 00:18:37.520]  上面還有一個螢幕
[00:18:37.520 --> 00:18:38.960]  這麼的舒服
[00:18:38.960 --> 00:18:40.800]  我心急就緩和下來
[00:18:40.800 --> 00:18:42.280]  當天我在看診的時候
[00:18:42.280 --> 00:18:44.680]  真的是因爲花很多的時間在那等
[00:18:44.680 --> 00:18:47.560]  我就在想我還有一個功課要學
[00:18:47.560 --> 00:18:49.400]  就是我要去體諒
[00:18:49.400 --> 00:18:51.120]  我要有compassion
[00:18:51.120 --> 00:18:52.120]  不僅要有passion
[00:18:52.120 --> 00:18:53.320]  還要有更體諒
[00:18:53.320 --> 00:18:54.840]  要去寬容
[00:18:54.840 --> 00:18:57.280]  要去設身處地去爲別人講
[00:18:57.280 --> 00:19:00.080]  當天可能真的是
[00:19:00.080 --> 00:19:01.080]  他的office
[00:19:01.080 --> 00:19:02.840]  他的assistant
[00:19:02.840 --> 00:19:05.400]  他在安排病人的schedule上面
[00:19:05.400 --> 00:19:07.440]  他可能弄錯了
[00:19:07.440 --> 00:19:09.800]  或是病人太多了
[00:19:09.800 --> 00:19:11.800]  或是醫生太忙了
[00:19:11.800 --> 00:19:14.120]  不管怎麼樣
[00:19:14.120 --> 00:19:15.400]  我在那邊等
[00:19:15.400 --> 00:19:16.640]  也學到一個功課
[00:19:16.640 --> 00:19:21.080]  就是得饒人處且饒人
[00:19:21.080 --> 00:19:23.480]  在《真言書》十九章那裏提到
[00:19:23.480 --> 00:19:26.840]  寬恕人的過失是什麼
[00:19:26.840 --> 00:19:28.240]  是我的榮耀
[00:19:28.240 --> 00:19:29.640]  我能夠寬恕人
[00:19:29.640 --> 00:19:32.240]  我就活出了神的榮耀
[00:19:32.240 --> 00:19:34.120]  我就在那天學會到了
[00:19:34.120 --> 00:19:36.800]  愛帶來了體諒
[00:19:36.800 --> 00:19:39.040]  體諒帶來了寬恕
[00:19:39.040 --> 00:19:42.160]  寬恕帶來了和睦
[00:19:42.160 --> 00:19:43.600]  接着我是想到
[00:19:43.600 --> 00:19:50.200]  其實和睦另外也是符合聖經裏面的經律
[00:19:50.200 --> 00:19:54.320]  如果大家翻到《馬太福音》七章十二節
[00:19:54.320 --> 00:19:57.920]  我在這本聖經上面就說經律
[00:19:57.920 --> 00:20:00.040]  Golden rule
[00:20:00.040 --> 00:20:02.040]  《馬太福音》七章十二節那裏說
[00:20:02.040 --> 00:20:05.640]  無論何時你們怨人怎麼樣待你們
[00:20:05.640 --> 00:20:07.920]  你們也要怎樣待人
[00:20:07.920 --> 00:20:09.200]  當然我們中文是說
[00:20:09.200 --> 00:20:12.040]  己所不欲 勿施於人
[00:20:12.040 --> 00:20:13.040]  是比較負面的
[00:20:13.040 --> 00:20:15.480]  這裏耶穌是教導我們
[00:20:15.480 --> 00:20:18.840]  你們願意怎麼樣人家待你
[00:20:18.840 --> 00:20:20.920]  你也要怎麼樣去對待人家
[00:20:20.920 --> 00:20:26.760]  這裏提到這是律法和先知的道理
[00:20:26.760 --> 00:20:27.600]  再舉一個例子
[00:20:27.600 --> 00:20:32.120]  我幾個月前我在我們家旁邊的農夫市場
[00:20:32.120 --> 00:20:33.200]  我去買菜
[00:20:33.200 --> 00:20:34.280]  我像一個攤位
[00:20:34.280 --> 00:20:35.960]  我記得這個事情
[00:20:35.960 --> 00:20:38.640]  因爲我在其他的團企分享過
[00:20:38.640 --> 00:20:40.760]  我買了一個八塊錢的蔬菜
[00:20:40.760 --> 00:20:44.080]  我給這個攤販我給他二十塊錢
[00:20:44.080 --> 00:20:48.320]  結果這個攤販他就找我兩塊錢
[00:20:48.320 --> 00:20:50.520]  我當然心裏不高興
[00:20:50.520 --> 00:20:54.040]  我說Hey sir 我給你是二十塊
