
[00:00:00.000 --> 00:00:03.320]  今天繼續我們的約翰福音
[00:01:39.360 --> 00:01:41.880]  他不會去行那些不義的事情
[00:01:41.880 --> 00:01:43.720]  不單止不去行不義的事情
[00:01:43.720 --> 00:01:48.800]  而且他還主動的會去行那些神堪為義的事情
[00:01:48.800 --> 00:01:51.480]  所以這個是其中一個很重要的特徵
[00:01:51.480 --> 00:01:53.720]  就是行公義
[00:01:53.720 --> 00:01:57.400]  那今天我們會接著講第二個很重要的特徵
[00:01:57.400 --> 00:01:59.920]  就是彼此相愛
[00:01:59.920 --> 00:02:03.840]  那上一次講了第三章的第十節
[00:02:03.840 --> 00:02:06.880]  其實它是有一點點過度的一個經節
[00:02:06.880 --> 00:02:09.440]  我們一起來念一下第三章第十節好嗎
[00:02:09.440 --> 00:02:11.040]  好 一二起
[00:02:11.040 --> 00:02:15.080]  從此就顯出誰是神的兒女
[00:02:15.080 --> 00:02:17.720]  誰是魔鬼的兒女
[00:02:17.720 --> 00:02:21.200]  凡不行義的就不屬神
[00:02:21.200 --> 00:02:23.880]  不愛弟兄的也是如此
[00:02:23.880 --> 00:02:25.680]  所以它有一個的過度
[00:02:25.680 --> 00:02:29.120]  第十節講到前面的就是講不行義
[00:02:29.120 --> 00:02:32.200]  那後面它就講到愛弟兄的問題
[00:02:32.200 --> 00:02:34.920]  如果不愛弟兄也是不屬乎神的
[00:02:34.920 --> 00:02:37.200]  所以如果你是屬乎神的
[00:02:37.200 --> 00:02:39.280]  你是神的兒女的話
[00:02:39.280 --> 00:02:41.320]  你就必須有這兩種的特徵
[00:02:41.320 --> 00:02:43.160]  一個就是行公義
[00:02:43.160 --> 00:02:45.440]  另外一個就是彼此相愛
[00:02:45.440 --> 00:02:47.640]  那接下來我們來看今天的經文
[00:02:47.640 --> 00:02:49.880]  就是在十一節到二十四節
[00:02:49.880 --> 00:02:51.680]  就是講到彼此相愛
[00:02:51.680 --> 00:02:54.600]  我們先來一起念一下今天的經文
[00:02:54.600 --> 00:02:55.720]  這個字有點小
[00:02:55.720 --> 00:02:56.960]  如果你看不清楚
[00:02:56.960 --> 00:02:59.560]  你也可以看你手上的經文
[00:02:59.560 --> 00:03:03.160]  你的手機或者是你手上拿的聖經都可以
[00:03:03.160 --> 00:03:05.800]  好 翻到的話我們一起來念一下
[00:03:05.800 --> 00:03:07.680]  好 一二起
[00:03:07.680 --> 00:03:10.160]  我們應當彼此相愛
[00:03:10.160 --> 00:03:14.680]  這就是你們從起初所聽見的命令
[00:03:14.680 --> 00:03:16.560]  不可向該隱
[00:03:16.560 --> 00:03:20.720]  他是屬那惡者 殺了他的兄弟
[00:03:20.720 --> 00:03:22.800]  為什麼殺了他呢
[00:03:22.800 --> 00:03:25.760]  因為自己的行為是惡的
[00:03:25.760 --> 00:03:28.600]  兄弟的行為是善的
[00:03:28.600 --> 00:03:31.640]  弟兄們 世人若恨你們
[00:03:31.640 --> 00:03:33.800]  不要以為稀奇
[00:03:33.800 --> 00:03:35.960]  我們因為愛弟兄
[00:03:35.960 --> 00:03:39.880]  就曉得是已經出死入生了
[00:03:39.880 --> 00:03:43.680]  沒有愛心的人住在死中
[00:03:43.680 --> 00:03:47.520]  凡恨他弟兄的就是殺人
[00:03:47.520 --> 00:03:49.920]  你們曉得凡殺人的
[00:03:49.920 --> 00:03:53.720]  沒有永生存在他裡面
[00:03:53.720 --> 00:03:55.880]  主為我們捨命
[00:03:55.880 --> 00:03:59.280]  我們從此就知道何為愛
[00:03:59.280 --> 00:04:02.640]  我們也當為弟兄捨命
[00:04:02.640 --> 00:04:05.000]  凡有世上財物的
[00:04:05.000 --> 00:04:07.240]  看見弟兄重罰
[00:04:07.240 --> 00:04:10.120]  卻塞住憐憫的心
[00:04:10.120 --> 00:04:14.040]  愛神的心怎能存在他裡面呢
[00:04:14.040 --> 00:04:16.880]  小子們 我們相愛
[00:04:16.880 --> 00:04:20.240]  不要只在言語和舌頭上
[00:04:20.240 --> 00:04:23.920]  總要在行為和誠實上
[00:04:23.920 --> 00:04:28.320]  從此就知道我們是屬真理的
[00:04:28.320 --> 00:04:33.240]  並且我們的心在神面前可以安穩
[00:04:33.240 --> 00:04:36.040]  我們的心若責備我們
[00:04:36.040 --> 00:04:38.360]  神比我們的心大
[00:04:38.360 --> 00:04:41.440]  一切事沒有不知道的
[00:04:41.440 --> 00:04:43.240]  親愛的弟兄啊
[00:04:43.240 --> 00:04:46.280]  我們的心若不責備我們
[00:04:46.280 --> 00:04:49.800]  就可以向神坦然無懼了
[00:04:49.800 --> 00:04:52.840]  並且我們一切所求的
[00:04:52.840 --> 00:04:54.720]  就從祂得著
[00:04:54.720 --> 00:04:57.680]  因為我們遵守祂的命令
[00:04:57.680 --> 00:05:00.360]  行祂所喜悅的事
[00:05:00.360 --> 00:05:03.000]  神的命令就是叫我們
[00:05:03.000 --> 00:05:06.440]  信祂兒子耶穌基督的名
[00:05:06.440 --> 00:05:09.520]  且照祂所賜給我們的命令
[00:05:09.520 --> 00:05:11.480]  彼此相愛
[00:05:11.480 --> 00:05:13.320]  遵守神命令的
[00:05:13.320 --> 00:05:15.760]  就住在神裡面
[00:05:15.760 --> 00:05:18.200]  神也住在祂裡面
[00:05:18.200 --> 00:05:22.200]  我們所以知道神住在我們裡面
[00:05:22.200 --> 00:05:27.280]  是因為祂賜給我們的聖靈
[00:05:27.280 --> 00:05:29.440]  好 經文讀到這裡
[00:05:29.440 --> 00:05:31.960]  那我們剛才其實已經有把經文
[00:05:31.960 --> 00:05:33.240]  分了三個小段
[00:05:33.240 --> 00:05:36.320]  就是三個頁面 就是三個小段
[00:05:36.320 --> 00:05:38.040]  我們先來看第一段
[00:05:38.040 --> 00:05:41.640]  就是從十一節到十五節
[00:05:41.640 --> 00:05:45.480]  這一段其實是從反面來講
[00:05:45.480 --> 00:05:47.800]  什麼是愛
[00:05:47.800 --> 00:05:51.040]  約翰給我們重申神的命令
[00:05:51.040 --> 00:05:53.280]  就是讓我們要彼此相愛
[00:05:53.280 --> 00:05:55.200]  但是在重申這個命令的時候
[00:05:55.200 --> 00:05:56.280]  一開始
[00:05:56.280 --> 00:05:59.040]  祂先從一個反面的角度
[00:05:59.040 --> 00:06:01.440]  來告訴我們
[00:06:01.440 --> 00:06:04.560]  什麼樣是不彼此相愛呢
[00:06:04.560 --> 00:06:07.880]  那個就是該引祂的一個樣式
[00:06:07.880 --> 00:06:10.000]  祂做了什麼事情呢
[00:06:10.000 --> 00:06:14.080]  這個事情對我們是一個很大的見解
[00:06:14.080 --> 00:06:15.200]  那我們來看一下
[00:06:15.200 --> 00:06:18.400]  十一節到十五節的經文
[00:06:18.400 --> 00:06:20.440]  首先先來看前面兩節
[00:06:20.440 --> 00:06:23.400]  就是十一節和十二節的經文
[00:06:23.400 --> 00:06:25.880]  一開始十一節這裡就講到
[00:06:25.880 --> 00:06:27.360]  我們應當彼此相愛
[00:06:27.360 --> 00:06:29.920]  那這個就是從公義
[00:06:29.920 --> 00:06:31.920]  就轉到彼此相愛
[00:06:31.920 --> 00:06:35.880]  那這兩個都是作為上帝的兒女
[00:06:35.880 --> 00:06:37.600]  很重要的特徵
[00:06:37.600 --> 00:06:40.600]  所以約翰特別提出來講
[00:06:40.600 --> 00:06:43.000]  怎麼樣彼此相愛呢
[00:06:43.000 --> 00:06:47.480]  祂說這個是從起初所聽見的命令
[00:06:47.480 --> 00:06:50.680]  其實這一節跟一章五節
[00:06:50.680 --> 00:06:51.560]  也是有點類似
[00:06:51.560 --> 00:06:53.280]  一章五節的時候祂也是講
[00:06:53.280 --> 00:06:54.680]  這是我們起初從神那裡
[00:06:54.680 --> 00:06:56.920]  所聽到的信息
[00:06:56.920 --> 00:07:04.640]  所以原文在信息這個字呢
[00:07:04.640 --> 00:07:07.360]  祂現在翻譯成命令
[00:07:07.360 --> 00:07:11.560]  就是 Angelia 這個希臘文這個字
[00:07:11.560 --> 00:07:14.000]  其實祂原來的意思就是信息
[00:07:14.000 --> 00:07:15.000]  就是一個信息
[00:07:15.000 --> 00:07:18.880]  從起初我們從神那裡領受的信息
[00:07:18.880 --> 00:07:21.520]  在這裡祂直接翻譯成命令
[00:07:21.520 --> 00:07:23.440]  我覺得也是翻譯得很準確的
[00:07:23.440 --> 00:07:25.880]  這個信息其實就是一個命令
[00:07:25.880 --> 00:07:27.440]  神給我們的命令
[00:07:27.440 --> 00:07:31.240]  這個命令就是要我們彼此相愛
[00:07:31.240 --> 00:07:35.480]  那約翰一提到彼此相愛的命令以後
[00:07:35.480 --> 00:07:38.240]  他馬上就舉了一個反例
[00:07:38.240 --> 00:07:41.040]  這個反例都是我們非常熟悉的
[00:07:41.040 --> 00:07:42.200]  在創世紀的時候
[00:07:42.200 --> 00:07:43.560]  一開始就發生了
[00:07:43.560 --> 00:07:46.760]  第一宗的人類的鬆沙案
[00:07:46.760 --> 00:07:49.360]  發生在家庭裡面的
[00:07:49.360 --> 00:07:52.400]  非常殘忍的就是哥哥殺了他的弟弟
[00:07:52.400 --> 00:07:54.200]  哥哥就是該隱
[00:07:54.200 --> 00:07:56.440]  他的弟弟是亞伯
[00:07:56.440 --> 00:07:58.560]  那大家還記得那個故事
[00:07:58.560 --> 00:08:00.280]  怎樣發生的嗎
[00:08:00.280 --> 00:08:06.520]  為什麼該隱他要殺了他的弟弟亞伯呢
[00:08:06.520 --> 00:08:11.040]  因為神喜悅亞伯的供物
[00:08:11.040 --> 00:08:15.640]  不喜悅誰的供物
[00:08:15.640 --> 00:08:17.240]  該隱的供物
[00:08:17.240 --> 00:08:19.040]  那為什麼不喜悅祂的供物
[00:08:19.040 --> 00:08:21.040]  祂應該對神發怒才對
[00:08:21.040 --> 00:08:23.600]  為什麼對祂的兄弟發怒呢
[00:08:23.600 --> 00:08:26.440]  這不是有點奇怪嗎
[00:08:26.440 --> 00:08:29.120]  原因是什麼
[00:08:29.120 --> 00:08:31.360]  應該不關亞伯事
[00:08:31.360 --> 00:08:33.920]  亞伯又沒有做什麼對不起祂的事情
[00:08:33.920 --> 00:08:37.120]  是神不喜悅祂的供物而已
[00:08:37.120 --> 00:08:40.280]  那祂要生氣應該對誰生氣
[00:08:40.280 --> 00:08:42.280]  對神生氣才對
[00:08:42.280 --> 00:08:46.720]  祂為什麼反過來對祂的兄弟亞伯生氣呢
[00:08:46.720 --> 00:08:50.880]  氣度 對了 氣度
[00:08:50.880 --> 00:08:52.840]  在聖經創世紀裡面
[00:08:52.840 --> 00:08:54.040]  有跟我們講
[00:08:54.040 --> 00:08:57.080]  因為神看中了亞伯的供物
[00:08:57.080 --> 00:08:59.840]  沒有看中該隱的供物
[00:08:59.840 --> 00:09:02.360]  知道為什麼沒有看中祂的供物嗎
[00:09:02.360 --> 00:09:03.800]  其實聖經裡面有講的
[00:09:03.800 --> 00:09:05.880]  如果你翻開那個創世紀
[00:09:05.880 --> 00:09:07.400]  你看的時候
[00:09:07.400 --> 00:09:10.280]  神怎麼跟該隱講呢
[00:09:10.280 --> 00:09:13.360]  祂說你若行得好
[00:09:13.360 --> 00:09:16.760]  怎麼樣
[00:09:16.760 --> 00:09:18.640]  舊閉門曰那
[00:09:18.640 --> 00:09:23.080]  你若行得不好所以就伏在門前
[00:09:23.080 --> 00:09:24.160]  意思是什麼呢
[00:09:24.160 --> 00:09:25.760]  為什麼不喜悅祂的供物呢
[00:09:25.760 --> 00:09:27.480]  是因為什麼
[00:09:27.480 --> 00:09:29.520]  因為祂行得不好
[00:09:29.520 --> 00:09:31.280]  因為祂的行為
[00:09:31.280 --> 00:09:32.160]  祂行得不好
[00:09:32.160 --> 00:09:35.480]  所以上帝才不約納祂的供物
[00:09:35.480 --> 00:09:36.960]  但問題是說
[00:09:36.960 --> 00:09:38.800]  既然神不約納祂的供物
[00:09:38.800 --> 00:09:41.480]  那祂就應該要改變才對
[00:09:41.480 --> 00:09:43.640]  求神去再約納祂的供物才對
[00:09:43.640 --> 00:09:44.760]  可是祂沒有
[00:09:44.760 --> 00:09:48.440]  祂反而是把祂的弟弟給殺了
[00:09:48.440 --> 00:09:49.880]  這個剛才大家有講過
[00:09:49.880 --> 00:09:51.360]  祂是因為嫉妒
[00:09:51.360 --> 00:09:54.840]  那為什麼會嫉妒亞伯呢
[00:09:54.840 --> 00:09:56.280]  其實祂的嫉妒不是
[00:09:56.280 --> 00:10:00.720]  以言於亞伯得到神對祂的喜悅
[00:10:00.720 --> 00:10:01.680]  而祂沒有
[00:10:01.680 --> 00:10:02.800]  不是因為這個
[00:10:02.800 --> 00:10:06.120]  而是因為亞伯的行為
[00:10:06.120 --> 00:10:08.400]  凸顯了祂的不義
[00:10:08.400 --> 00:10:10.240]  或者是凸顯了祂的罪
[00:10:10.240 --> 00:10:13.080]  因為祂身邊有一個參照物
[00:10:13.080 --> 00:10:14.280]  這個才是重要的
[00:10:14.280 --> 00:10:17.320]  如果沒有這個參照物
[00:10:17.320 --> 00:10:19.120]  就不會顯出祂的惡來
[00:10:19.120 --> 00:10:20.600]  但是有亞伯在
[00:10:20.600 --> 00:10:22.240]  一天祂在這裡
[00:10:22.240 --> 00:10:25.240]  一天就會顯得祂的罪行
[00:10:25.240 --> 00:10:27.000]  就是邪惡的
[00:10:27.000 --> 00:10:29.040]  所以要把祂殺掉
[00:10:29.040 --> 00:10:30.880]  除了祂
[00:10:30.880 --> 00:10:34.520]  這個也是我們常常會犯的一個罪
[00:10:34.520 --> 00:10:35.120]  就是這樣
[00:10:35.120 --> 00:10:36.320]  我們看到身邊的人
[00:10:36.320 --> 00:10:38.120]  祂不一定真的得罪我們的
[00:10:38.120 --> 00:10:39.960]  只是因為祂做得比我們好
[00:10:39.960 --> 00:10:41.480]  就顯得我們不好
[00:10:41.480 --> 00:10:43.000]  那我們就會生祂氣
[00:10:43.000 --> 00:10:43.760]  就會嫉妒祂
[00:10:43.760 --> 00:10:47.040]  然後會對祂懷恨在心
[00:10:47.040 --> 00:10:50.120]  只是因為祂做得比我好而已
[00:10:50.120 --> 00:10:52.600]  該隱就是這樣
[00:10:52.600 --> 00:10:56.200]  這個就是該隱祂的模式
[00:10:56.200 --> 00:10:58.840]  祂的模式是怎樣呢
[00:10:58.840 --> 00:11:01.040]  就是嫉妒
[00:11:01.040 --> 00:11:03.120]  然後就是仇恨
[00:11:03.120 --> 00:11:05.800]  最後就是殺人
[00:11:05.800 --> 00:11:12.640]  該隱的模式一直推演下去
[00:11:12.640 --> 00:11:15.720]  就成為了這個世界的模式
[00:11:15.720 --> 00:11:17.960]  整個世界都是這樣的
[00:11:17.960 --> 00:11:18.840]  嫉妒
[00:11:18.840 --> 00:11:20.640]  然後仇恨
[00:11:20.640 --> 00:11:22.880]  仇恨到一個地步的時候
[00:11:22.880 --> 00:11:25.240]  就要殺掉對方
[00:11:25.240 --> 00:11:27.240]  這個是世界的模式
[00:11:27.240 --> 00:11:30.760]  所以接下來第十三節
[00:11:30.760 --> 00:11:31.720]  約翰就講
[00:11:31.720 --> 00:11:32.600]  祂說弟兄們
[00:11:32.600 --> 00:11:33.640]  世人若恨
[00:11:33.640 --> 00:11:35.600]  你們不要以為稀奇
[00:11:35.600 --> 00:11:37.320]  因為從該隱的模式
[00:11:37.320 --> 00:11:39.320]  已經推演到整個世界的模式
[00:11:39.320 --> 00:11:40.560]  都是這樣
[00:11:40.560 --> 00:11:42.080]  所有的人都會這樣
[00:11:42.080 --> 00:11:43.720]  不是因為你得罪了他們
[00:11:43.720 --> 00:11:45.800]  是因為你做得好
[00:11:45.800 --> 00:11:47.240]  凸顯了他們的不好
[00:11:47.240 --> 00:11:48.480]  你如果作為一個基督徒
[00:11:48.480 --> 00:11:49.360]  你行得好
[00:11:49.360 --> 00:11:51.040]  你按照神的律法
[00:11:51.040 --> 00:11:53.560]  按照神的命令去做的話
[00:11:53.560 --> 00:11:54.680]  你在這個世界上面
[00:11:54.680 --> 00:11:56.200]  你就是一個異類
[00:11:56.200 --> 00:11:58.920]  你就會凸顯出他們的不好
[00:11:58.920 --> 00:12:01.320]  他們就會恨你們
[00:12:01.320 --> 00:12:02.680]  這個是很正常的事情
[00:12:02.680 --> 00:12:03.800]  所以祂告訴我們說
[00:12:03.800 --> 00:12:05.440]  弟兄們世人若恨
[00:12:05.440 --> 00:12:08.120]  你們不要以為稀奇
[00:12:08.120 --> 00:12:11.040]  因為從該隱開始
[00:12:11.040 --> 00:12:13.520]  這個世界就已經墮落成這樣了
[00:12:13.520 --> 00:12:17.280]  這個就是世界的模式
[00:12:17.280 --> 00:12:18.720]  世界的模式從哪裡來
[00:12:18.720 --> 00:12:21.200]  從該隱那裡來
[00:12:21.200 --> 00:12:23.280]  所以弟兄們
[00:12:23.280 --> 00:12:25.360]  姐妹們也是一樣
[00:12:25.360 --> 00:12:29.120]  如果你覺得你生活很順利
[00:12:29.120 --> 00:12:31.840]  你身邊沒有人對你不好
[00:12:31.840 --> 00:12:33.720]  沒有人嫉妒你
[00:12:33.720 --> 00:12:36.080]  那你要小心
[00:12:36.080 --> 00:12:40.160]  也許你沒有真正的行出
[00:12:40.160 --> 00:12:42.800]  神在你身上的這些命令
[00:12:42.800 --> 00:12:45.560]  或者是神的吩咐
[00:12:45.560 --> 00:12:46.520]  因為你的行為
[00:12:46.520 --> 00:12:49.360]  跟你身邊的人是一模一樣的
[00:12:49.360 --> 00:12:51.640]  所以你不會受到任何的逼迫
[00:12:51.640 --> 00:12:55.120]  你不會受到任何人說你不好
[00:12:55.120 --> 00:12:57.920]  但如果是不是反過來說
[00:12:57.920 --> 00:12:59.400]  如果很多人針對我
[00:12:59.400 --> 00:13:00.680]  很多人說我不好
[00:13:00.680 --> 00:13:04.200]  那我就應該哈雷路亞讚美神呢
[00:13:04.200 --> 00:13:05.720]  是不是這樣
[00:13:05.720 --> 00:13:07.880]  也不是 你也要反省
[00:13:07.880 --> 00:13:09.120]  那可能你真的很多事情
[00:13:09.120 --> 00:13:10.000]  真的做得不好
[00:13:10.000 --> 00:13:12.160]  所以別人對你很多的意見
[00:13:12.160 --> 00:13:14.120]  那不是因為你做得好
[00:13:14.120 --> 00:13:18.760]  不過我們真的過得很好
[00:13:18.760 --> 00:13:20.160]  很順利的時候
[00:13:20.160 --> 00:13:22.280]  我們真的需要去反思
[00:13:22.280 --> 00:13:24.920]  那是不是我已經被這個世界同化了
[00:13:24.920 --> 00:13:27.520]  是不是面對很多的不公不義的事情
[00:13:27.520 --> 00:13:29.280]  我沒有說一句話
[00:13:29.280 --> 00:13:32.080]  是不是我的整個生活的模式
[00:13:32.080 --> 00:13:35.400]  我的工作的方式
[00:13:35.400 --> 00:13:37.200]  都是跟我身邊的人一模一樣
[00:13:37.200 --> 00:13:40.240]  所以沒有人會覺得我跟他們不同
[00:13:40.240 --> 00:13:41.960]  沒有人會攻擊我
[00:13:41.960 --> 00:13:45.080]  所以這個是值得我們去反思的地方
[00:13:45.080 --> 00:13:48.280]  我們不要被這個世界的模式所同化
[00:13:48.280 --> 00:13:49.480]  所影響
[00:13:49.480 --> 00:13:54.760]  然後接下來約翰他就說
[00:13:54.760 --> 00:13:56.440]  有一個轉折 十四節
[00:13:56.440 --> 00:13:58.000]  他說我們因為愛弟兄
[00:13:58.000 --> 00:14:04.240]  就曉得已經是出死入生了
[00:14:04.240 --> 00:14:05.800]  我們知道剛才說了
[00:14:05.800 --> 00:14:07.760]  當你很認真的
[00:14:07.760 --> 00:14:10.440]  按照神的教導去生活的時候
[00:14:10.440 --> 00:14:14.480]  你一定會引起其他人對你的一些仇視
[00:14:14.480 --> 00:14:17.000]  或者是不滿或者是憎恨
[00:14:17.000 --> 00:14:18.600]  其實理由很簡單
[00:14:18.600 --> 00:14:22.240]  只是你的行為凸顯出他們的不義
[00:14:22.240 --> 00:14:25.840]  所以就算站在那裡不說話
[00:14:25.840 --> 00:14:27.880]  他們也會看你不順眼
[00:14:27.880 --> 00:14:30.520]  我之前也有舉過一些的例子
[00:14:30.520 --> 00:14:35.760]  比如說我們有一些做醫生的弟兄姊妹
[00:14:35.760 --> 00:14:37.400]  他們在醫院裡面
[00:14:37.400 --> 00:14:40.240]  基本上所有的醫生都要收紅包的
[00:14:40.240 --> 00:14:42.480]  我說的不是在香港的情況
[00:14:42.480 --> 00:14:44.680]  大家知道是在哪裡
[00:14:44.680 --> 00:14:46.760]  基本上所有的都要收紅包
[00:14:46.760 --> 00:14:49.920]  他堅持不收 結果怎麼樣呢
[00:14:49.920 --> 00:14:54.080]  他被其他的同事圍攻
[00:14:54.080 --> 00:14:56.600]  為什麼被其他同事圍攻呢
[00:14:56.600 --> 00:14:57.840]  因為別人覺得
[00:14:57.840 --> 00:14:59.920]  就你一個人不收你想怎麼樣
[00:14:59.920 --> 00:15:02.880]  是不是又要把我們舉報出來
[00:15:02.880 --> 00:15:04.960]  他就覺得他是一個異類
[00:15:04.960 --> 00:15:07.440]  他覺得這個人怎麼跟我們不一樣
[00:15:07.440 --> 00:15:10.280]  是不是想把我們怎麼樣舉報出來
[00:15:10.280 --> 00:15:11.240]  還是怎麼樣
[00:15:11.240 --> 00:15:15.920]  所以他在醫生的工作環境裡面
[00:15:15.920 --> 00:15:17.920]  其實不容易面對很多的壓力
[00:15:17.920 --> 00:15:21.960]  但是他很願意持守神的教導
[00:15:21.960 --> 00:15:24.680]  就是堅持我就是按照神的教導
[00:15:24.680 --> 00:15:29.000]  其實我不能收這個紅包
[00:15:29.000 --> 00:15:31.160]  所以很自然
[00:15:31.160 --> 00:15:32.600]  別人就會對他有意見
[00:15:32.600 --> 00:15:34.360]  就會看他不順眼
[00:15:34.360 --> 00:15:40.200]  但是我們不應該因為別人看我們不順眼
[00:15:40.200 --> 00:15:43.440]  因為我們按照神的話語去做
[00:15:43.440 --> 00:15:44.680]  然後別人對我們有意見
[00:15:44.680 --> 00:15:48.200]  那我們就要跟他們同化
[00:15:48.200 --> 00:15:49.040]  要跟他們一致
[00:15:49.040 --> 00:15:51.160]  不是這樣的
[00:15:51.160 --> 00:15:53.720]  我覺得有一句話很提醒我們
[00:15:53.720 --> 00:15:56.760]  他說任憑世界去恨
[00:15:56.760 --> 00:15:59.800]  我們不要恨只要愛
[00:15:59.800 --> 00:16:05.360]  然後馬丁路的經也說過一句話
[00:16:05.360 --> 00:16:06.680]  這句話也是很有名
[00:16:06.680 --> 00:16:18.120]  他說黑暗不能驅散黑暗
[00:16:18.120 --> 00:16:20.480]  只有光明才可以
[00:16:20.480 --> 00:16:23.680]  仇恨不能化解仇恨
[00:16:23.680 --> 00:16:25.560]  只有愛才能夠
[00:16:25.560 --> 00:16:32.480]  所以要用什麼樣的東西來化解這個仇恨呢
[00:16:32.480 --> 00:16:33.680]  只有愛
[00:16:33.680 --> 00:16:35.040]  所以約翰告訴我們
[00:16:35.040 --> 00:16:39.120]  任憑世界去恨
[00:16:39.120 --> 00:16:40.080]  我們不要恨
[00:16:40.080 --> 00:16:40.920]  我們只要愛
[00:16:40.920 --> 00:16:42.920]  所以他教導我們要彼此相愛
[00:16:42.920 --> 00:16:45.080]  彼此相愛就是一個
[00:16:45.080 --> 00:16:48.240]  在這個沒有愛的世界裡面
[00:16:48.240 --> 00:16:50.960]  或者說滿懷恨的世界裡面的一個
[00:16:50.960 --> 00:16:54.680]  我們獨有的做法
[00:16:54.680 --> 00:16:57.880]  就是基督徒獨有的
[00:16:57.880 --> 00:16:59.240]  十四節開始他就講
[00:16:59.240 --> 00:17:00.520]  我們因為愛弟兄
[00:17:00.520 --> 00:17:03.400]  就曉得是已經出死入生了
[00:17:03.400 --> 00:17:09.040]  沒有愛心的仍處在死中
[00:17:09.040 --> 00:17:11.280]  這句話很容易被人誤解
[00:17:11.280 --> 00:17:11.960]  怎麼誤解呢
[00:17:11.960 --> 00:17:14.040]  就是好像覺得是
[00:17:14.040 --> 00:17:16.520]  我們因為愛弟兄
[00:17:16.520 --> 00:17:19.840]  所以就會出死入生
[00:17:19.840 --> 00:17:21.080]  意思是什麼呢
[00:17:21.080 --> 00:17:24.640]  因為我們有愛弟兄的行為
[00:17:24.640 --> 00:17:25.920]  我做了這個
[00:17:25.920 --> 00:17:28.080]  所以我就得救了
[00:17:28.080 --> 00:17:29.720]  我就出死入生了
[00:17:29.720 --> 00:17:31.640]  我們很容易會有這種誤解
[00:17:31.640 --> 00:17:33.840]  但其實剛好是倒過來
[00:17:33.840 --> 00:17:38.760]  是因為我們已經出死入生了
[00:17:38.760 --> 00:17:40.120]  所以怎麼樣呢
[00:17:40.120 --> 00:17:42.880]  我才能夠愛弟兄
[00:17:42.880 --> 00:17:46.480]  我才能夠有愛弟兄的行動或者是表現
[00:17:46.480 --> 00:17:48.280]  所以反過來推就是
[00:17:48.280 --> 00:17:49.880]  假如說在我身上
[00:17:49.880 --> 00:17:52.800]  能夠看到愛弟兄的這種行為
[00:17:52.800 --> 00:17:55.000]  那就可以知道什麼呢
[00:17:55.000 --> 00:17:57.160]  或者說就可以證明什麼呢
[00:17:57.160 --> 00:17:58.920]  我已經是得救的人
[00:17:58.920 --> 00:18:00.520]  我已經是出死入生的人
[00:18:00.520 --> 00:18:02.560]  我已經是有一個新生命的人了
[00:18:02.560 --> 00:18:04.080]  所以他這裡說
[00:18:04.080 --> 00:18:07.360]  就曉得是已經出死入生了
[00:18:07.360 --> 00:18:08.160]  怎麼樣曉得
