
[00:00:00.000 --> 00:00:04.500]  一百一十九篇的七十三節到七十六節
[00:07:04.000 --> 00:07:06.000]  所以我們不要忘恩負義
[00:07:06.000 --> 00:07:08.000]  我們要記住神
[00:07:08.000 --> 00:07:10.000]  你手製造我
[00:07:10.000 --> 00:07:12.000]  叫我們不要忘恩
[00:07:12.000 --> 00:07:15.000]  那麼底下說建立我
[00:07:15.000 --> 00:07:18.000]  不是我們自己有什麼本事
[00:07:18.000 --> 00:07:19.000]  是神建立我們
[00:07:19.000 --> 00:07:23.000]  那這樣就叫我們不會有驕傲
[00:07:23.000 --> 00:07:26.000]  底下說賜我悟性
[00:07:26.000 --> 00:07:29.000]  就不是說我自己很有把握
[00:07:29.000 --> 00:07:33.000]  我們就不會太過分的相信自己
[00:07:33.000 --> 00:07:36.000]  因為需要神給我們悟性
[00:07:36.000 --> 00:07:38.000]  我們才能夠明白
[00:07:38.000 --> 00:07:42.000]  底下又說可以學習你的命令
[00:07:42.000 --> 00:07:46.000]  這裡講到學習的話是一個追求
[00:07:46.000 --> 00:07:48.000]  所以這幾個動詞
[00:07:48.000 --> 00:07:55.000]  製造、建立、賜我悟性
[00:07:55.000 --> 00:07:57.000]  還有學習
[00:07:57.000 --> 00:08:01.000]  這個都是講到我們不要忘記
[00:08:01.000 --> 00:08:04.000]  不要忘記這些事情
[00:08:04.000 --> 00:08:07.000]  我們需要神
[00:08:07.000 --> 00:08:09.000]  記得神的恩典
[00:08:09.000 --> 00:08:10.000]  我們不要驕傲
[00:08:10.000 --> 00:08:13.000]  知道我們一切都是從神來的
[00:08:13.000 --> 00:08:17.000]  我們也相信是神給我們悟性
[00:08:17.000 --> 00:08:20.000]  我們才能夠明白屬靈的事情
[00:08:20.000 --> 00:08:25.000]  那我們也不要去追求那些新奇的東西
[00:08:25.000 --> 00:08:29.000]  我們只要來學習神的命令就可以了
[00:08:29.000 --> 00:08:31.000]  這幾個動詞
[00:08:31.000 --> 00:08:34.000]  可以提醒我們有很重要的
[00:08:34.000 --> 00:08:37.000]  我們有一些不應該要的東西
[00:08:37.000 --> 00:08:41.000]  到了第七個世界
[00:08:41.000 --> 00:08:44.000]  就說到得到恩典的人
[00:08:44.000 --> 00:08:48.000]  就要成為別人的祝福
[00:08:48.000 --> 00:08:52.000]  他在說敬畏你的人
[00:08:52.000 --> 00:08:54.000]  見我就要歡喜
[00:08:54.000 --> 00:08:58.000]  就是你得到神的恩典
[00:08:58.000 --> 00:09:01.000]  別人就能夠從你得到幫助
[00:09:01.000 --> 00:09:02.000]  得到好處
[00:09:02.000 --> 00:09:05.000]  見到你就要歡喜
[00:09:05.000 --> 00:09:08.000]  喜歡跟你在一起來追求
[00:09:08.000 --> 00:09:12.000]  喜歡跟你一起來學習神的話
[00:09:12.000 --> 00:09:16.000]  那麼這個是自己得到恩典
[00:09:16.000 --> 00:09:20.000]  別人也可以因著他得到神的祝福
[00:09:20.000 --> 00:09:24.000]  那麼他就可以把神的話語帶給人
[00:09:24.000 --> 00:09:26.000]  所以一個蒙恩的人
[00:09:26.000 --> 00:09:28.000]  一個得到神恩典的人
[00:09:28.000 --> 00:09:30.000]  不但自己蒙福
[00:09:30.000 --> 00:09:35.000]  他也可以使得別人也蒙福
[00:09:35.000 --> 00:09:39.000]  所以這個別人可以從他身上學習到
[00:09:39.000 --> 00:09:44.000]  這些聖潔順福
[00:09:44.000 --> 00:09:47.000]  能夠忍耐各方面的美德
[00:09:47.000 --> 00:09:50.000]  所以我們不但是自己有好處
[00:09:50.000 --> 00:09:54.000]  對別人也有幫助也有好處
[00:09:54.000 --> 00:09:58.000]  所以就是我們能夠得到神的恩典
[00:09:58.000 --> 00:10:01.000]  能夠把神的恩典流露出來
[00:10:01.000 --> 00:10:06.000]  那麼也叫周圍的人能夠得到幫助
[00:10:06.000 --> 00:10:09.000]  第七十五節到第七十六節
[00:10:09.000 --> 00:10:11.000]  就是講到
[00:10:11.000 --> 00:10:14.000]  他不是說一帆風順
[00:10:14.000 --> 00:10:17.000]  說到他說
[00:10:17.000 --> 00:10:19.000]  你使我受苦
[00:10:19.000 --> 00:10:23.000]  使我受苦是以誠實待我
[00:10:23.000 --> 00:10:25.000]  第七十五節
[00:10:25.000 --> 00:10:28.000]  他說是你使我受苦
[00:10:28.000 --> 00:10:31.000]  是以誠實待我
[00:10:31.000 --> 00:10:37.000]  所以這個詩人實在是知道神的心
[00:10:37.000 --> 00:10:39.000]  神讓人受苦
[00:10:39.000 --> 00:10:41.000]  不是要害人
[00:10:41.000 --> 00:10:43.000]  不是叫人受虧損
[00:10:43.000 --> 00:10:47.000]  而是要叫人在苦難中間
[00:10:47.000 --> 00:10:49.000]  能夠得到益處
[00:10:49.000 --> 00:10:51.000]  叫人在苦難中間
[00:10:51.000 --> 00:10:55.000]  能夠來歸向神
[00:10:55.000 --> 00:10:57.000]  但是人還是軟弱的
[00:10:57.000 --> 00:10:59.000]  我們都不願意受苦
[00:10:59.000 --> 00:11:01.000]  所以詩人也是這樣
[00:11:01.000 --> 00:11:07.000]  他說求你照著應許仆人的話
[00:11:07.000 --> 00:11:10.000]  以慈愛安慰我
[00:11:10.000 --> 00:11:13.000]  需要神的安慰
[00:11:13.000 --> 00:11:17.000]  他知道所有領導他這些事情的話
[00:11:17.000 --> 00:11:19.000]  不是偶然的
[00:11:19.000 --> 00:11:21.000]  是神允許
[00:11:21.000 --> 00:11:23.000]  是神安排一些
[00:11:23.000 --> 00:11:25.000]  是神預定的
[00:11:25.000 --> 00:11:27.000]  所以當他順服
[00:11:27.000 --> 00:11:29.000]  接受的時候
[00:11:29.000 --> 00:11:34.000]  他就要求神以誠實來待他
[00:11:34.000 --> 00:11:36.000]  他說你使我受苦
[00:11:36.000 --> 00:11:38.000]  是以誠實待我
[00:11:38.000 --> 00:11:43.000]  神並沒有來隱瞞
[00:11:43.000 --> 00:11:45.000]  說你是要好好做好了
[00:11:45.000 --> 00:11:48.000]  一切都是很順利的
[00:11:48.000 --> 00:11:49.000]  你信了耶穌以後
[00:11:49.000 --> 00:11:51.000]  一切都是好的
[00:11:51.000 --> 00:11:54.000]  神不會給我們打這個保鏢
[00:11:54.000 --> 00:11:56.000]  這樣的話就不夠誠實
[00:11:56.000 --> 00:11:59.000]  神明知道我們需要苦難
[00:11:59.000 --> 00:12:02.000]  我們需要一些訓練
[00:12:02.000 --> 00:12:04.000]  我們需要經歷一些事情
[00:12:04.000 --> 00:12:06.000]  好像我們知道自己的軟弱
[00:12:06.000 --> 00:12:08.000]  也好像我們知道
[00:12:08.000 --> 00:12:11.000]  神的能力可以拖著我們
[00:12:11.000 --> 00:12:13.000]  所以神叫我們受苦
[00:12:13.000 --> 00:12:16.000]  是以誠實待我
[00:12:16.000 --> 00:12:18.000]  這個是我們要記住的
[00:12:18.000 --> 00:12:20.000]  神從來沒有虐待我們
[00:12:20.000 --> 00:12:23.000]  神也從來沒有說來騙我們
[00:12:23.000 --> 00:12:25.000]  神以誠實待我們
[00:12:25.000 --> 00:12:27.000]  所以受苦的話
[00:12:27.000 --> 00:12:29.000]  這裡講得非常好
[00:12:29.000 --> 00:12:30.000]  他就講到
[00:12:30.000 --> 00:12:34.000]  相信受到神的應許的話
[00:12:34.000 --> 00:12:36.000]  他相信神的慈愛
[00:12:36.000 --> 00:12:38.000]  相信神的智慧
[00:12:38.000 --> 00:12:40.000]  神的能力
[00:12:40.000 --> 00:12:42.000]  是一切所做的
[00:12:42.000 --> 00:12:43.000]  都是對的
[00:12:43.000 --> 00:12:45.000]  他對每個人的方法
[00:12:45.000 --> 00:12:47.000]  雖然不一樣
[00:12:47.000 --> 00:12:48.000]  但是總的目的呢
[00:12:48.000 --> 00:12:50.000]  都是叫他的兒女呢
[00:12:50.000 --> 00:12:52.000]  做到益處的
[00:12:52.000 --> 00:12:56.000]  所以是誠實待我們
[00:12:56.000 --> 00:13:00.000]  所以這個詩人就有把握說了
[00:13:00.000 --> 00:13:03.000]  我知道我知道
[00:13:03.000 --> 00:13:07.000]  知道雖然他不是很明白
[00:13:07.000 --> 00:13:08.000]  但是他知道
[00:13:08.000 --> 00:13:12.000]  神所做的是對的
[00:13:12.000 --> 00:13:14.000]  到七十世紀呢
[00:13:14.000 --> 00:13:17.000]  他就求神的慈悲呢
[00:13:17.000 --> 00:13:19.000]  就領導他
[00:13:19.000 --> 00:13:20.000]  他願意的慈悲
[00:13:20.000 --> 00:13:24.000]  領導我使我存活
[00:13:24.000 --> 00:13:26.000]  這個慈悲呢
[00:13:26.000 --> 00:13:30.000]  英文叫做merciful kindness
[00:13:30.000 --> 00:13:34.000]  就是說有憐憫的仁慈
[00:13:34.000 --> 00:13:38.000]  那麼又有憐憫又有人慈
[00:13:38.000 --> 00:13:43.000]  這是兩個方面結合起來
[00:13:43.000 --> 00:13:46.000]  就是神給我們憐憫我們
[00:13:46.000 --> 00:13:50.000]  但是神呢又是對我們很仁慈
[00:13:50.000 --> 00:13:52.000]  這目的什麼呢
[00:13:52.000 --> 00:13:56.000]  是叫我們不要去犯罪
[00:13:56.000 --> 00:13:59.000]  有憐憫又有人慈
[00:13:59.000 --> 00:14:01.000]  那我們受苦的時候呢
[00:14:01.000 --> 00:14:05.000]  真需要神這方面的恩典
[00:14:05.000 --> 00:14:06.000]  憐憫呢
[00:14:06.000 --> 00:14:08.000]  要赦免我們的罪過
[00:14:08.000 --> 00:14:11.000]  赦免我們所犯的一些罪
[00:14:11.000 --> 00:14:12.000]  仁慈呢
[00:14:12.000 --> 00:14:16.000]  就是在我們不能忍受
[00:14:16.000 --> 00:14:17.000]  或者我們傷心的時候
[00:14:17.000 --> 00:14:19.000]  痛苦的時候呢
[00:14:19.000 --> 00:14:21.000]  神給我們扶持
[00:14:21.000 --> 00:14:22.000]  那這就是仁慈
[00:14:22.000 --> 00:14:26.000]  所以一方面是赦免我們的罪
[00:14:26.000 --> 00:14:27.000]  一方面呢
[00:14:27.000 --> 00:14:31.000]  又叫我們在難處中間呢
[00:14:31.000 --> 00:14:33.000]  他賜力量給我們
[00:14:33.000 --> 00:14:36.000]  所以這個是我們需要的
[00:14:36.000 --> 00:14:39.000]  我們需要神的慈悲
[00:14:39.000 --> 00:14:41.000]  神有慈愛
[00:14:41.000 --> 00:14:44.000]  神也有慈悲
[00:14:44.000 --> 00:14:46.000]  到第七十八節
[00:14:46.000 --> 00:14:49.000]  就怨驕傲人公羞
[00:14:49.000 --> 00:14:52.000]  因為他們無理的傾覆我
[00:14:52.000 --> 00:14:55.000]  但我要思想你的訓斥
[00:14:55.000 --> 00:14:57.000]  這個時候
[00:14:57.000 --> 00:15:00.000]  雖然有人來欺負他
[00:15:00.000 --> 00:15:02.000]  攻擊他
[00:15:02.000 --> 00:15:05.000]  要叫他倒下來
[00:15:05.000 --> 00:15:06.000]  但是呢
[00:15:06.000 --> 00:15:09.000]  雖然他不理會驕傲的人所做的
[00:15:09.000 --> 00:15:11.000]  他說他就思想神的話
[00:15:11.000 --> 00:15:14.000]  當他思想神的話的時候呢
[00:15:14.000 --> 00:15:17.000]  他心中就有平安
[00:15:17.000 --> 00:15:21.000]  這個是對待驕傲的人
[00:15:21.000 --> 00:15:24.000]  對待這些反對他的人
[00:15:24.000 --> 00:15:26.000]  最好的一個方法
[00:15:26.000 --> 00:15:28.000]  不是跟他們去鬥去
[00:15:28.000 --> 00:15:30.000]  不是去辯駁去
[00:15:30.000 --> 00:15:33.000]  而是來到神的面前
[00:15:33.000 --> 00:15:37.000]  知道神是愛他的
[00:15:37.000 --> 00:15:39.000]  他也思想神的話
[00:15:39.000 --> 00:15:41.000]  就從神的話裡頭
[00:15:41.000 --> 00:15:45.000]  他內心就有平安了
[00:15:45.000 --> 00:15:49.000]  他不是想去報復他們
[00:15:49.000 --> 00:15:52.000]  他想到神的話了
[00:15:52.000 --> 00:15:53.000]  所以
[00:15:53.000 --> 00:15:58.000]  因為惡人能夠給我們最大的傷害是什麼呢
[00:15:58.000 --> 00:16:00.000]  他不是來打我們
[00:16:00.000 --> 00:16:02.000]  或是在罵我們
[00:16:02.000 --> 00:16:03.000]  他最大的傷害
[00:16:03.000 --> 00:16:08.000]  就叫我們不要去相信神的話
[00:16:08.000 --> 00:16:12.000]  他叫我們不要去管神的話
[00:16:12.000 --> 00:16:13.000]  那這樣的話
[00:16:13.000 --> 00:16:15.000]  就對我們最大的傷害
[00:16:15.000 --> 00:16:16.000]  所以我們呢
[00:16:16.000 --> 00:16:20.000]  在這種遇到人對我們不好
[00:16:20.000 --> 00:16:22.000]  對我們逼迫的時候
[00:16:22.000 --> 00:16:23.000]  我們最需要的
[00:16:23.000 --> 00:16:27.000]  就是來到神的話語的面前
[00:16:27.000 --> 00:16:29.000]  我們思想神的話語
[00:16:29.000 --> 00:16:32.000]  我們心裡頭很自然的
[00:16:32.000 --> 00:16:35.000]  我們就有平安
[00:16:35.000 --> 00:16:38.000]  到七十九節
[00:16:38.000 --> 00:16:41.000]  那麼就是他有神的幫助
[00:16:41.000 --> 00:16:46.000]  那麼也有敬畏祖的人跟他在一起
[00:16:46.000 --> 00:16:49.000]  所以他就是慢慢的
[00:16:49.000 --> 00:16:52.000]  就從難處裡頭過來了
[00:16:52.000 --> 00:16:56.000]  這就是有屬靈同伴的一個好處
[00:16:56.000 --> 00:17:00.000]  一個人做基督徒是很難的
[00:17:00.000 --> 00:17:03.000]  如果你放在一個
[00:17:03.000 --> 00:17:06.000]  一個基督徒都沒有的一個環境當中
[00:17:06.000 --> 00:17:09.000]  家裡面也沒有同伴
[00:17:09.000 --> 00:17:13.000]  這個公司工作的地方也沒有信主的
[00:17:13.000 --> 00:17:16.000]  那麼你遇到事情的話
[00:17:16.000 --> 00:17:19.000]  你就會覺得是很難辦
[00:17:19.000 --> 00:17:21.000]  那麼我們最需要的
[00:17:21.000 --> 00:17:25.000]  就是有弟兄姊妹互相的扶持
[00:17:25.000 --> 00:17:27.000]  彼此的帶道
[00:17:27.000 --> 00:17:31.000]  互相的話就是一個屬靈的同伴
[00:17:31.000 --> 00:17:34.000]  不像這個世界上的同伴
[00:17:34.000 --> 00:17:37.000]  世界同伴當你發達好的時候
[00:17:37.000 --> 00:17:39.000]  他可以跟你往來
[00:17:39.000 --> 00:17:40.000]  當你遇到難處的時候
[00:17:40.000 --> 00:17:42.000]  他就離開你了
[00:17:42.000 --> 00:17:47.000]  但是我們在靈裡頭的弟兄姊妹
[00:17:47.000 --> 00:17:49.000]  他在你難的時候
[00:17:49.000 --> 00:17:51.000]  他會想到你
[00:17:51.000 --> 00:17:52.000]  當你有病的時候
[00:17:52.000 --> 00:17:54.000]  他會為你的病
[00:17:54.000 --> 00:17:56.000]  能夠得到痊癒而禱告
[00:17:56.000 --> 00:17:59.000]  當你的家庭發生難處的時候
[00:17:59.000 --> 00:18:01.000]  他們會同心為你的禱告
[00:18:01.000 --> 00:18:04.000]  所以我們需要弟兄姊妹
[00:18:04.000 --> 00:18:06.000]  我們一個人做基督徒
[00:18:06.000 --> 00:18:08.000]  實在是很難的
[00:18:08.000 --> 00:18:09.000]  很孤單的話
[00:18:09.000 --> 00:18:12.000]  你就很難遇到這些難處
[00:18:12.000 --> 00:18:14.000]  你怎麼能來勝過呢
[00:18:14.000 --> 00:18:16.000]  怎麼能夠承擔呢
[00:18:16.000 --> 00:18:18.000]  我們神會幫助我們
[00:18:18.000 --> 00:18:23.000]  但是神也會接待弟兄姊妹來幫助我們
[00:18:23.000 --> 00:18:27.000]  即使他們說不用說很多的話
[00:18:27.000 --> 00:18:31.000]  但是他會在背後默默的為你禱告的話
[00:18:31.000 --> 00:18:34.000]  你會覺得怎麼我的難處
[00:18:34.000 --> 00:18:36.000]  慢慢我就能承受
[00:18:36.000 --> 00:18:38.000]  慢慢我就能過來了呢
[00:18:38.000 --> 00:18:41.000]  你要記得神愛你
[00:18:41.000 --> 00:18:43.000]  弟兄姊妹也愛你
[00:18:43.000 --> 00:18:44.000]  這樣的話
[00:18:44.000 --> 00:18:47.000]  我們就可以在一切的難處中間
[00:18:47.000 --> 00:18:49.000]  我們仍然能夠站得住
[00:18:49.000 --> 00:18:53.000]  我們仍然可以再往前
[00:18:53.000 --> 00:18:57.000]  所以我們只需要有同伴
[00:18:57.000 --> 00:18:59.000]  到了第八十節
[00:18:59.000 --> 00:19:05.000]  祂說:願我的心在你的律例上完全
[00:19:05.000 --> 00:19:09.000]  願我的心在你的律例上完全
[00:19:09.000 --> 00:19:12.000]  使我不知蒙羞
[00:19:12.000 --> 00:19:14.000]  所以到第八十節
[00:19:14.000 --> 00:19:18.000]  祂就做了一個簡單的總結
[00:19:18.000 --> 00:19:20.000]  就這一段裡頭
[00:19:20.000 --> 00:19:22.000]  到最後這一節
[00:19:22.000 --> 00:19:26.000]  祂就是要有一個完全的悟性
[00:19:26.000 --> 00:19:30.000]  祂願我的心在你的律例上完全
[00:19:30.000 --> 00:19:34.000]  祂要神給祂一個完全的心
[00:19:34.000 --> 00:19:36.000]  祂對神已經有心了
[00:19:36.000 --> 00:19:40.000]  祂還更求神給祂一個完全的心
[00:19:40.000 --> 00:19:45.000]  就更能夠明白神是祂的主
[00:19:45.000 --> 00:19:49.000]  神管理祂,祂願意完全的貢獻
[00:19:49.000 --> 00:19:52.000]  一生來行從主
[00:19:52.000 --> 00:19:55.000]  所以我們也要求主幫助我們
[00:19:55.000 --> 00:19:57.000]  我們對主是有心的
[00:19:57.000 --> 00:20:01.000]  但是我們是還不夠完全
[00:20:01.000 --> 00:20:06.000]  我們還要求主給我們一個完全的心
[00:20:06.000 --> 00:20:08.000]  這完全的心
[00:20:08.000 --> 00:20:11.000]  我們可以體會成有幾方面的意思
[00:20:11.000 --> 00:20:13.000]  一個完全的心
[00:20:13.000 --> 00:20:16.000]  就是我們有一個明亮的悟性
[00:20:16.000 --> 00:20:19.000]  我們的悟性是明亮的
[00:20:19.000 --> 00:20:21.000]  我們對神的事情
[00:20:21.000 --> 00:20:24.000]  我們用悟性來領會
[00:20:24.000 --> 00:20:29.000]  就不會受到這些錯誤的東西所影響
[00:20:29.000 --> 00:20:31.000]  第二個完全的心
[00:20:31.000 --> 00:20:35.000]  也可以說是一個清醒的良心
[00:20:35.000 --> 00:20:38.000]  我們神給我們有良心
[00:20:38.000 --> 00:20:41.000]  叫我們能夠辨別是對跟錯
[00:20:41.000 --> 00:20:47.000]  有時候我們的良心有些昏暗了
[00:20:47.000 --> 00:20:50.000]  對的也不是覺得很對
[00:20:50.000 --> 00:20:52.000]  錯的也以為是對
[00:20:52.000 --> 00:20:54.000]  這樣的話就還不夠
[00:20:54.000 --> 00:20:58.000]  我們要有個清醒的良心
[00:20:58.000 --> 00:21:00.000]  能夠離開罪
[00:21:00.000 --> 00:21:02.000]  只要這樣一做
[00:21:02.000 --> 00:21:05.000]  裡面馬上就有感覺這不對
[00:21:05.000 --> 00:21:07.000]  這是神所不喜歡的
[00:21:07.000 --> 00:21:10.000]  裡面常常有神的話
[00:21:10.000 --> 00:21:13.000]  在我們心裡頭來提醒我們
[00:21:13.000 --> 00:21:15.000]  當你做錯的時候
[00:21:15.000 --> 00:21:18.000]  馬上就有神的話就會在裡頭說了
