
[00:00:00.000 --> 00:00:03.180]  我們開始之前我們一起有個祈禱先
[00:03:01.720 --> 00:03:02.820]  有人是基督派
[00:03:02.820 --> 00:03:05.660]  很明顯看到
[00:03:05.660 --> 00:03:11.400]  哥倫多人雖然保羅是主要傳福音給他們的一個人
[00:03:11.400 --> 00:03:13.060]  並且在哥倫多
[00:03:13.060 --> 00:03:16.060]  他留了十八個月這麼多
[00:03:16.060 --> 00:03:18.500]  應該是他的師傅
[00:03:18.500 --> 00:03:22.780]  或者是他最主要去跟進他們
[00:03:22.780 --> 00:03:24.600]  或者是傳福音給他們的人
[00:03:24.600 --> 00:03:25.800]  但是呢
[00:03:25.800 --> 00:03:30.780]  接著又出了說保羅有基法
[00:03:30.780 --> 00:03:33.080]  那些基法可能大家都知道
[00:03:33.080 --> 00:03:36.960]  就是耶穌基督的大使陶彼得
[00:03:36.960 --> 00:03:42.160]  另外阿波羅我們又看看是什麼人
[00:03:42.160 --> 00:03:46.060]  在《斯大林傳》十八章裡面說過
[00:03:46.060 --> 00:03:51.600]  阿波羅他說是亞歷山大的一個猶太人
[00:03:51.600 --> 00:03:53.440]  那麼他呢
[00:03:53.440 --> 00:03:55.780]  來到耳窟所說他很有口才
[00:03:55.780 --> 00:03:57.940]  擅長講解聖經
[00:03:57.940 --> 00:04:01.740]  這個人在主的道上受過訓練
[00:04:01.740 --> 00:04:03.040]  心靈火熱
[00:04:03.040 --> 00:04:04.820]  狠準確地講道
[00:04:04.820 --> 00:04:09.920]  很明顯他就是一個聖經的學…
[00:04:09.920 --> 00:04:10.960]  或者這麼說
[00:04:10.960 --> 00:04:13.560]  我們現今有一個聖經學者
[00:04:13.560 --> 00:04:15.960]  講話很清楚的
[00:04:15.960 --> 00:04:18.160]  很有口才的
[00:04:18.160 --> 00:04:19.900]  解釋聖經很好聽的
[00:04:19.900 --> 00:04:23.200]  我們現今香港大不乏人
[00:04:23.200 --> 00:04:26.040]  我們有幾個港元都是這樣的
[00:04:26.040 --> 00:04:28.380]  但是他說
[00:04:28.380 --> 00:04:31.180]  他只曉得約翰的洗禮
[00:04:31.180 --> 00:04:33.240]  原來差一點
[00:04:33.240 --> 00:04:38.480]  當伯幾拉、阿居拉兩夫婦
[00:04:38.480 --> 00:04:39.880]  見到他們的時候
[00:04:39.880 --> 00:04:44.260]  就把神的道更準確地向他講解
[00:04:44.260 --> 00:04:47.660]  於是乎在那個時刻
[00:04:47.660 --> 00:04:50.520]  阿波羅就有意到雅居雅去
[00:04:50.520 --> 00:04:52.960]  雅居雅也就是在說
[00:04:52.960 --> 00:04:55.640]  哥倫多、雅典那一帶
[00:04:55.640 --> 00:04:58.600]  很可能就是那段時間
[00:04:58.600 --> 00:04:59.900]  去哥倫多
[00:04:59.900 --> 00:05:02.880]  於是乎呢
[00:05:02.880 --> 00:05:05.340]  他們寫信接…
[00:05:05.340 --> 00:05:08.880]  可能是伯幾拉、阿居拉寫信接待他
[00:05:08.880 --> 00:05:10.980]  他就去了那裡
[00:05:10.980 --> 00:05:16.820]  他說很多信主的人都很得到他的幫助
[00:05:16.820 --> 00:05:21.120]  因為他當中有力地搏倒猶太人
[00:05:21.120 --> 00:05:24.660]  引用聖經證明耶穌是基督
[00:05:24.660 --> 00:05:28.640]  很明顯這是一個很強的一個人
[00:05:28.640 --> 00:05:32.400]  他的口才很厲害
[00:05:32.400 --> 00:05:35.480]  聖經的知識非常通達
[00:05:35.480 --> 00:05:39.820]  所以我們可以看到
[00:05:39.820 --> 00:05:45.320]  在哥倫多人他們看
[00:05:46.660 --> 00:05:49.020]  保羅當然是師傅
[00:05:49.020 --> 00:05:54.900]  但是阿波羅也是很出色、很突出
[00:05:54.900 --> 00:05:57.200]  媽祖有些聖經書說
[00:05:57.200 --> 00:06:00.600]  他的講道是比保羅好
[00:06:00.600 --> 00:06:05.400]  基法當然每個人都尊重
[00:06:05.400 --> 00:06:07.640]  耶穌的大使徒
[00:06:07.640 --> 00:06:11.040]  所以可能就比下去了保羅
[00:06:11.040 --> 00:06:12.780]  但是這個問題也不重要
[00:06:12.780 --> 00:06:16.780]  他們其實這麼通達的使徒
[00:06:16.780 --> 00:06:20.660]  其實他們都很有那份胸襟
[00:06:20.660 --> 00:06:21.720]  所以不是問題
[00:06:21.720 --> 00:06:24.760]  但是引伏的危機就是什麼呢?
[00:06:24.760 --> 00:06:27.260]  就是一些假使徒
[00:06:27.260 --> 00:06:30.400]  問題就在這裡
[00:06:30.400 --> 00:06:31.940]  你看回保羅的書信
[00:06:31.940 --> 00:06:35.900]  其實保羅這個人都很坦白的
[00:06:35.900 --> 00:06:38.600]  他在臨後十章九節
[00:06:38.600 --> 00:06:44.540]  他說你們有些人說我黃色那句字是十章九節
[00:06:44.540 --> 00:06:46.580]  又嚴厲又強硬
[00:06:46.580 --> 00:06:47.640]  不僅如此
[00:06:47.640 --> 00:06:49.740]  他說其貌不揚
[00:06:49.740 --> 00:06:51.520]  言語躁俗
[00:06:51.520 --> 00:06:54.120]  你可以想到
[00:06:54.120 --> 00:06:56.560]  如果當他一比較
[00:06:56.560 --> 00:07:01.600]  彼得大使徒那種氣派
[00:07:01.600 --> 00:07:04.660]  阿波羅那種學者的風範
[00:07:04.660 --> 00:07:09.200]  當然就這樣看當然不及他們
[00:07:09.200 --> 00:07:11.400]  到十一章七節
[00:07:11.400 --> 00:07:13.100]  他又說我貶低自己
[00:07:13.100 --> 00:07:14.000]  使你不升高
[00:07:14.000 --> 00:07:14.880]  發生什麼事?
[00:07:14.880 --> 00:07:15.700]  就是說
[00:07:15.700 --> 00:07:18.980]  巴臣的道福音白白的傳給你們
[00:07:18.980 --> 00:07:20.540]  我這樣是犯罪嗎?
[00:07:20.540 --> 00:07:23.280]  白白的意思就是不收錢
[00:07:23.280 --> 00:07:25.180]  因為他後面說
[00:07:25.180 --> 00:07:28.420]  我是接受了其他教會的供應
[00:07:28.420 --> 00:07:34.160]  他是不需要收那麼多人的錢
[00:07:34.160 --> 00:07:36.460]  不收他們的奉獻
[00:07:36.460 --> 00:07:38.360]  不需要他們供養
[00:07:38.360 --> 00:07:41.540]  並且我們都知道他是即帳棒
[00:07:41.540 --> 00:07:43.300]  他自己賺錢
[00:07:43.300 --> 00:07:45.300]  這個又有什麼錯呢?
[00:07:45.300 --> 00:07:48.840]  聖經學者的說法就是
[00:07:48.840 --> 00:07:54.380]  其實在當代很多著名的哲學家
[00:07:54.380 --> 00:07:56.620]  講員
[00:07:56.620 --> 00:08:00.020]  他們去到地方講學的時候
[00:08:00.020 --> 00:08:03.760]  他們是會收奉獻的
[00:08:03.760 --> 00:08:05.860]  收了一些酬金
[00:08:05.860 --> 00:08:12.560]  甚至是被接待到一些比較富戶的人家裡面去
[00:08:12.560 --> 00:08:14.560]  有食住
[00:08:14.560 --> 00:08:21.300]  這樣才是一個堂堂講員的氣派
[00:08:21.300 --> 00:08:22.980]  但是保羅呢?
[00:08:22.980 --> 00:08:25.580]  一於不領他們的情
[00:08:25.580 --> 00:08:28.180]  不是不領他們的情
[00:08:28.180 --> 00:08:30.520]  其實是保羅已經立定了志向
[00:08:30.520 --> 00:08:34.120]  他說他不靠福音去養生
[00:08:34.120 --> 00:08:35.660]  這個很重要
[00:08:35.660 --> 00:08:38.360]  但是人們反而看不起他
[00:08:38.360 --> 00:08:40.060]  到了十二節
[00:08:40.060 --> 00:08:42.660]  當發展下去的時候
[00:08:42.660 --> 00:08:44.260]  人們怎麼看他呢?
[00:08:44.260 --> 00:08:45.000]  保羅說
[00:08:45.000 --> 00:08:47.800]  我甘心樂意為你們靈魂付上一切
[00:08:47.800 --> 00:08:48.800]  鞠躬盡瘁
[00:08:48.800 --> 00:08:50.040]  但是
[00:08:50.040 --> 00:08:51.440]  卻有人
[00:08:51.440 --> 00:08:52.300]  下面的黃色字
[00:08:52.300 --> 00:08:56.200]  卻有人說他是狡猾的人
[00:08:56.200 --> 00:08:59.140]  用詭詐牢籠你們
[00:09:00.540 --> 00:09:03.920]  我借著誰佔過你們的便宜呢?
[00:09:03.920 --> 00:09:05.580]  可能人們以為
[00:09:05.580 --> 00:09:07.880]  保羅你做到這麼清高
[00:09:07.880 --> 00:09:11.120]  其實是你的手段而已
[00:09:11.120 --> 00:09:15.520]  然後你是想去箍住我們
[00:09:15.520 --> 00:09:25.900]  其實那個議題在哪裡呢?
[00:09:25.900 --> 00:09:28.280]  其實在第十一章那裡
[00:09:28.280 --> 00:09:29.580]  十二節他有說過
[00:09:29.580 --> 00:09:32.220]  我現在所作的將來還要作
[00:09:32.220 --> 00:09:36.420]  為了斷絕那些投機分子的機會
[00:09:36.420 --> 00:09:38.080]  一些投機分子
[00:09:38.080 --> 00:09:39.620]  不知道投機是什麼
[00:09:39.620 --> 00:09:41.660]  不過也不是好東西
[00:09:41.660 --> 00:09:44.320]  不讓他們在所跨的事上
[00:09:44.320 --> 00:09:47.060]  被人認為是跟我一樣
[00:09:47.060 --> 00:09:49.400]  這裡更加清楚了
[00:09:49.400 --> 00:09:51.500]  這些人是假仕途
[00:09:51.500 --> 00:09:53.000]  是詭詐工人
[00:09:53.000 --> 00:09:55.240]  裝成基督的仕途
[00:09:55.240 --> 00:09:58.600]  假仕途
[00:09:59.980 --> 00:10:02.040]  保羅在這裡其實都是
[00:10:02.040 --> 00:10:04.980]  可能在客觀條件有些不足
[00:10:04.980 --> 00:10:08.280]  彼得大家很清楚是仕途
[00:10:08.280 --> 00:10:10.280]  亞各約翰更加不用說了
[00:10:10.280 --> 00:10:12.020]  是耶穌基督的仕途
[00:10:12.020 --> 00:10:14.280]  但是保羅他說是仕途
[00:10:14.280 --> 00:10:17.660]  因為耶穌向他顯現過
[00:10:17.660 --> 00:10:23.100]  也親自將向外邦人傳福音的使命
[00:10:23.100 --> 00:10:24.500]  交付給他
[00:10:24.500 --> 00:10:26.860]  但是誰知道呢?
[00:10:28.540 --> 00:10:30.640]  所以好像差了一點
[00:10:30.640 --> 00:10:34.100]  所以有些人認自己是仕途
[00:10:34.100 --> 00:10:37.240]  也是不知道用什麼方式
[00:10:37.240 --> 00:10:41.120]  所以這個爭論一直都在
[00:10:41.120 --> 00:10:43.720]  讓他們跟哥倫多人有很多的
[00:10:43.720 --> 00:10:46.820]  有部分的哥倫多人
[00:10:46.820 --> 00:10:48.380]  對他有很多的懷疑
[00:10:48.380 --> 00:10:50.060]  或者是看不起
[00:10:50.060 --> 00:10:55.960]  好了,回到剛才開頭那十二十三節
[00:10:57.340 --> 00:11:01.500]  保羅說到他去到德羅亞
[00:11:01.500 --> 00:11:03.500]  德羅亞在哪裡呢?
[00:11:03.500 --> 00:11:08.980]  就是在右手邊那個小小藍色圈的位置
[00:11:08.980 --> 00:11:09.780]  德羅亞
[00:11:09.780 --> 00:11:12.520]  在現今土耳其的地方
[00:11:12.520 --> 00:11:15.520]  他在那裡本來福音的門已經開了
[00:11:15.520 --> 00:11:16.720]  但是呢
[00:11:16.720 --> 00:11:19.720]  他還是等不及
[00:11:19.720 --> 00:11:22.420]  於是他說他到了馬其頓
[00:11:22.420 --> 00:11:24.120]  這裡說馬其頓是很大的
[00:11:24.120 --> 00:11:25.620]  因為是馬其頓省
[00:11:26.400 --> 00:11:28.460]  很可能他去了菲律賓
[00:11:28.460 --> 00:11:31.340]  因為貼薩利加一直在通緝他
[00:11:31.340 --> 00:11:37.040]  去那裡其實就在那裡碰上了提多
[00:11:37.040 --> 00:11:40.940]  提多其實做什麼呢?
[00:11:40.940 --> 00:11:45.180]  其實就是他帶了一封信去哥倫多
[00:11:45.180 --> 00:11:50.080]  左手邊下面的綠色圈那裡
[00:11:50.080 --> 00:11:51.980]  他們就在那裡會合
[00:11:52.620 --> 00:11:57.900]  於是乎就有些消息得到了
[00:11:57.900 --> 00:12:03.500]  這裡其實歐陸已經出了那段經文
[00:12:03.500 --> 00:12:04.900]  不過想大家都知道
[00:12:04.900 --> 00:12:09.800]  其實最終保羅的一封書信
[00:12:09.800 --> 00:12:11.640]  托著提多帶去的
[00:12:11.640 --> 00:12:15.640]  是讓哥倫多人有後悔
[00:12:15.640 --> 00:12:19.020]  以及大家可以冰釋前嫌
[00:12:19.920 --> 00:12:23.320]  在臨後的七章六節他們說到
[00:12:23.320 --> 00:12:28.460]  那安慰灰心的神
[00:12:28.460 --> 00:12:31.160]  藉著提多帶來安慰我們
[00:12:31.160 --> 00:12:37.840]  藉著祂從你們所得的安慰安慰了我們
[00:12:37.840 --> 00:12:39.740]  雖然我在那封信
[00:12:39.740 --> 00:12:41.240]  就是提多帶去的那封信
[00:12:41.240 --> 00:12:42.680]  這個不是哥倫多前信
[00:12:42.680 --> 00:12:43.480]  是另一封信
[00:12:43.480 --> 00:12:46.440]  那封信他說使你們憂傷
[00:12:46.440 --> 00:12:49.980]  就是為什麼憂傷可能是在罵他們
[00:12:49.980 --> 00:12:52.880]  但我現在並不後悔
[00:12:52.880 --> 00:12:56.320]  其實我曾經是有點後悔
[00:12:56.320 --> 00:12:58.120]  保羅也很矛盾
[00:12:58.120 --> 00:13:03.920]  當他寫信去指斥哥倫多人的一些不屑的時候
[00:13:03.920 --> 00:13:06.260]  寫的時候
[00:13:06.260 --> 00:13:13.240]  初初是有點後悔的
[00:13:13.240 --> 00:13:15.040]  不知道你有沒有試過寫信
[00:13:15.040 --> 00:13:18.440]  去跟別人表達自己的心情的時候
[00:13:18.440 --> 00:13:20.880]  寫完之後有點後悔
[00:13:20.880 --> 00:13:23.180]  但是保羅說現在我不後悔了
[00:13:23.180 --> 00:13:24.120]  為什麼呢?
[00:13:24.120 --> 00:13:28.080]  是因為你們的憂傷帶來了悔改
[00:13:28.080 --> 00:13:30.060]  黃色那段字
[00:13:30.060 --> 00:13:33.460]  所以保羅在十一節說我得了安慰
[00:13:33.460 --> 00:13:34.920]  就是說那封信
[00:13:34.920 --> 00:13:37.720]  反而帶來了一個美好的果效
[00:13:37.720 --> 00:13:41.200]  令哥倫多人對保羅的一些誤解
[00:13:41.200 --> 00:13:43.160]  可以得到冰釋
[00:13:44.840 --> 00:13:46.600]  好了
[00:13:46.600 --> 00:13:48.880]  說完一些背景
[00:13:48.880 --> 00:13:51.140]  就回看今天
[00:13:51.140 --> 00:13:53.440]  下去二章十四節那裡
[00:13:53.440 --> 00:14:00.320]  在二章十四節其實是很特別的一段經文
[00:14:00.320 --> 00:14:05.360]  當我們如果看兩個譯本翻譯的時候
[00:14:05.360 --> 00:14:08.020]  我們就會發覺有些特別
[00:14:08.020 --> 00:14:09.700]  在我們的新譯本
[00:14:09.700 --> 00:14:17.060]  「感謝神,祂常常在基督裡使我們這些作俘虜的列在海上的隊伍當中,
[00:14:17.060 --> 00:14:22.200]  又藉著我們在各地散播香氣,就使人認識基督。」
[00:14:22.200 --> 00:14:24.240]  好了,留意黃字
[00:14:24.240 --> 00:14:27.840]  「黃俠本,我們很熟經常背的一段經文,
[00:14:27.840 --> 00:14:31.380]  感謝神常率領我們在基督裡跨城,
[00:14:31.380 --> 00:14:37.180]  並藉著我們在各處顯揚那因認識基督而有的香氣。」
[00:14:38.620 --> 00:14:44.860]  那是兩個完全相反的感覺
[00:14:44.860 --> 00:14:46.560]  一個是作俘虜
[00:14:46.560 --> 00:14:51.140]  一個就是在德勝的海船的隊伍當中
[00:14:51.140 --> 00:14:53.940]  究竟是德勝還是秘庫呢?
[00:14:53.940 --> 00:14:55.840]  這裡有一點背景
[00:14:55.840 --> 00:15:02.140]  在當時羅馬帝國其實他們南征北討
[00:15:02.140 --> 00:15:04.540]  會不會打勝仗的時候
[00:15:04.540 --> 00:15:06.980]  他們就有一個大的巡行
[00:15:06.980 --> 00:15:16.360]  軍隊、俘虜、將軍、將領都會有一個大的巡行
[00:15:16.360 --> 00:15:22.560]  所以裡面是有德勝的人,也有打敗仗的人
[00:15:22.560 --> 00:15:28.440]  兩個譯本,一個是在說德勝,一個是在說秘庫
[00:15:28.440 --> 00:15:30.680]  究竟是德勝還是秘庫呢?
[00:15:30.680 --> 00:15:36.220]  保羅說在基督裡跨城,這個就是跨城的版本
[00:15:36.220 --> 00:15:40.720]  士兵在那裡列隊操過
[00:15:40.720 --> 00:15:47.160]  跨城其實也是很合聖經的
[00:15:47.160 --> 00:15:49.920]  我們經常都說德勝罪惡
[00:15:49.920 --> 00:15:55.800]  都是用勝利來形容的
[00:15:55.800 --> 00:15:57.940]  在臨前十五章五十七節
[00:15:57.940 --> 00:16:03.940]  他說:「感謝神,他藉著我們的主耶穌基督,把勝利賜給我們。」
[00:16:03.940 --> 00:16:05.740]  真的是一種勝利的感覺
[00:16:05.740 --> 00:16:08.480]  當我們跟從耶穌基督的時候
[00:16:08.480 --> 00:16:10.880]  這是沒有錯的
[00:16:10.880 --> 00:16:13.820]  但是另一個版本,俘虜版
[00:16:13.820 --> 00:16:16.280]  這幅圖是什麼呢?
[00:16:16.280 --> 00:16:22.160]  也是另一個列隊的勝利巡行
[00:16:22.160 --> 00:16:25.560]  這個勝利巡行,我們看看最前面的部分
[00:16:25.560 --> 00:16:27.100]  放大一點看看
[00:16:27.100 --> 00:16:29.740]  最前面的人
[00:16:29.740 --> 00:16:38.040]  沒有半邊衣服穿,甚至綁手綁腳,再細心看看有沒有小孩
[00:16:38.040 --> 00:16:41.040]  這裡就是那群俘虜
[00:16:41.040 --> 00:16:49.180]  在過往的慣例,那些勝利巡行
[00:16:49.180 --> 00:16:54.200]  其實走在前面的不是士兵,而是俘虜
[00:16:54.200 --> 00:17:02.160]  用來顯示給民眾看到我們俘虜了多少人
[00:17:02.160 --> 00:17:09.380]  特別是那些如果是軍王,敵人的軍王還會走在前頭
[00:17:09.380 --> 00:17:11.800]  這裡就成為了俘虜
[00:17:11.800 --> 00:17:16.040]  你怎麼想都想不到跟隨基督會是俘虜
[00:17:16.040 --> 00:17:19.840]  其實也不是沒有道理的
[00:17:19.840 --> 00:17:26.360]  我們看回羅馬書,第五章那裡
[00:17:26.360 --> 00:17:29.800]  第五章提到我們原本是罪的奴僕
[00:17:29.800 --> 00:17:32.720]  奴僕是什麼?其實就是奴隸
[00:17:32.720 --> 00:17:40.700]  在當代,其實大部分的奴隸都是從敵人那裡
[00:17:40.700 --> 00:17:47.400]  打敗仗的國家那裡,那些人民那裡而來的
[00:17:47.400 --> 00:17:51.400]  所以這個是解得通的
[00:17:51.400 --> 00:17:56.140]  但是接著羅馬書就說現在我們已經是義的奴僕
[00:17:56.140 --> 00:17:58.480]  是神的奴僕
[00:17:58.480 --> 00:18:06.480]  所以其實這個也是解得通為何新易館這樣譯法
[00:18:06.480 --> 00:18:10.200]  為何說我們這些作俘虜的
[00:18:10.200 --> 00:18:16.600]  所以也是很有意思的
[00:18:16.600 --> 00:18:20.040]  但是我們可以再看多一段經文
[00:18:20.040 --> 00:18:24.480]  就是說因為在臨後二章十四節那裡說到
[00:18:24.480 --> 00:18:26.400]  列在海船的隊伍當中
[00:18:26.400 --> 00:18:32.280]  這個希臘文,只是一個希臘文字
[00:18:32.280 --> 00:18:35.680]  它在聖經只出現過兩次
[00:18:35.680 --> 00:18:39.440]  第二次就是出現在哥羅西書二章十五節
[00:18:39.440 --> 00:18:41.240]  它怎麼用法呢?
[00:18:41.240 --> 00:18:45.760]  它既然靠著十字架勝過了一切執政掌權的
[00:18:45.760 --> 00:18:47.320]  廢除了他們的權勢
[00:18:47.320 --> 00:18:52.840]  就在海船行列中把他們公開示眾
[00:18:52.840 --> 00:18:55.240]  這個意思起不是
[00:18:55.240 --> 00:18:58.840]  就是說他們就是這一班人
[00:18:58.840 --> 00:19:02.440]  這一班戰敗人就是一班俘虜
[00:19:02.440 --> 00:19:05.280]  就是將他們公開示眾
[00:19:05.280 --> 00:19:10.880]  其實如果是這樣說二章十四節的解法
[00:19:10.880 --> 00:19:16.440]  大家是可以互相補充
[00:19:16.440 --> 00:19:17.880]  都是同一樣的用法
[00:19:17.880 --> 00:19:24.840]  就是說有一班被俘的人將他們列隊
[00:19:24.840 --> 00:19:27.880]  所以在這裡我們看到
[00:19:27.880 --> 00:19:30.520]  這樣解釋就是說
[00:19:30.520 --> 00:19:32.160]  二章十四節解釋就是說
[00:19:32.160 --> 00:19:34.640]  我們這些作了俘虜的
[00:19:34.640 --> 00:19:36.960]  列在海船的隊伍之中
[00:19:36.960 --> 00:19:41.760]  是非常之解得通的
[00:19:41.760 --> 00:19:43.160]  好了
[00:19:43.160 --> 00:19:49.240]  保羅他究竟是哪種感受呢?
[00:19:49.240 --> 00:19:54.280]  究竟是德性還是戰敗呢?
[00:19:54.280 --> 00:19:58.080]  其實所謂戰敗其實最後都是德性的
[00:19:58.080 --> 00:19:59.840]  如果你看回羅馬書
[00:19:59.840 --> 00:20:03.800]  作了異議的老俘
[00:20:03.800 --> 00:20:06.320]  你可以說這兩種的解釋
[00:20:06.320 --> 00:20:09.040]  其實都很矛盾的
[00:20:09.040 --> 00:20:14.000]  不過其實我們其實都是這樣的
[00:20:14.000 --> 00:20:17.520]  我們說 Surrender to God
[00:20:17.520 --> 00:20:20.360]  在神面前我們全投降了
[00:20:20.360 --> 00:20:24.240]  但另一方面我們又靠真理德性
[00:20:24.240 --> 00:20:27.280]  兩個意思其實都是互相補充著
[00:20:27.280 --> 00:20:31.320]  我們在神裡面的那種感覺
[00:20:31.320 --> 00:20:37.960]  還有我想強調一樣東西就是保羅這個人
[00:20:37.960 --> 00:20:42.160]  保羅在提前一章十二到十六節
[00:20:42.160 --> 00:20:44.920]  他說我感謝那次我的能力
[00:20:44.920 --> 00:20:46.760]  這裡感謝這個字
[00:20:46.760 --> 00:20:50.320]  跟剛才開始的感謝神是同一個字
[00:20:50.320 --> 00:20:52.440]  其實那個字很有意思
[00:20:52.440 --> 00:20:55.040]  不過可能今天我未必會說
[00:20:55.040 --> 00:20:59.640]  如果大家回去查一下感謝這個字
[00:20:59.640 --> 00:21:02.720]  也都等同是恩典
[00:21:02.720 --> 00:21:06.720]  恩典感謝兩個字是同一個字
[00:21:06.720 --> 00:21:08.480]  我感謝那次我的能力
[00:21:08.480 --> 00:21:09.720]  我們主耶穌基督
[00:21:09.720 --> 00:21:12.840]  因為祂認為我有忠心
[00:21:12.840 --> 00:21:14.480]  派我服侍祂
[00:21:14.480 --> 00:21:17.040]  在罪人中我是個罪魁
[00:21:17.040 --> 00:21:18.560]  什麼叫罪魁?
[00:21:18.560 --> 00:21:20.960]  就是最頂尖的那個罪魁
[00:21:20.960 --> 00:21:21.960]  就是罪人
[00:21:21.960 --> 00:21:26.480]  罪人之中的冠軍
[00:21:26.480 --> 00:21:29.720]  保羅他一生
[00:21:29.720 --> 00:21:34.360]  就是用這種感恩的心態去侍奉神
[00:21:34.360 --> 00:21:39.800]  因為他覺得很榮幸
[00:21:39.800 --> 00:21:43.680]  榮幸就是雖然他是罪魁
[00:21:43.680 --> 00:21:45.960]  但是他說在十六節
[00:21:45.960 --> 00:21:50.040]  我景無了憐憫
[00:21:50.040 --> 00:21:53.600]  好讓基督耶穌在我這個罪魁身上
[00:21:53.600 --> 00:21:58.280]  顯明祂完全的忍耐
[00:21:58.280 --> 00:22:01.080]  他那種對神的感恩
[00:22:01.080 --> 00:22:07.320]  原因完全是神給他的那種恩典
[00:22:07.320 --> 00:22:12.320]  那種恩典就是讓他作基督
[00:22:12.320 --> 00:22:17.680]  作這個新約的執事
[00:22:17.680 --> 00:22:23.440]  或者是作這個基督的使徒
[00:22:23.440 --> 00:22:26.080]  正因為保羅有這種
[00:22:26.080 --> 00:22:28.160]  他以前犯過種種的罪
[00:22:28.160 --> 00:22:31.760]  譬如說他去逼迫猶太人
[00:22:31.760 --> 00:22:35.280]  他看著屍體犯被人用石頭扔死
[00:22:35.280 --> 00:22:38.800]  他就在旁邊幫人手
[00:22:38.800 --> 00:22:40.920]  他說幫手拿著衣服
[00:22:40.920 --> 00:22:44.280]  但其實可能在處理秩序
[00:22:44.280 --> 00:22:47.200]  他是一個幫兇
[00:22:47.200 --> 00:22:50.760]  所以其實當他回想以前種種
