
[00:00:00.000 --> 00:00:02.800]  今天繼續和大家思想《羅馬書》第73講
[00:05:57.800 --> 00:05:59.800]  成為神的羔羊
[00:05:59.800 --> 00:06:01.800]  是除去正猶太人的罪孽
[00:06:01.800 --> 00:06:03.800]  是世人的罪孽
[00:06:03.800 --> 00:06:05.800]  我們很熟悉大使命
[00:06:05.800 --> 00:06:07.800]  我們今天試試看
[00:06:07.800 --> 00:06:09.800]  馬海峰的大使命
[00:06:09.800 --> 00:06:11.800]  馬海峰十六章十五節
[00:06:11.800 --> 00:06:13.800]  他又對他們說
[00:06:13.800 --> 00:06:15.800]  你們往普天下去
[00:06:15.800 --> 00:06:17.800]  傳福音給萬民聽
[00:06:17.800 --> 00:06:19.800]  這個萬民的原來表達
[00:06:19.800 --> 00:06:21.800]  是每一個受造之物
[00:06:21.800 --> 00:06:23.800]  不單單是我們
[00:06:23.800 --> 00:06:25.800]  是每一個受造物
[00:06:25.800 --> 00:06:27.800]  都是要將福音臨到每一個受造之物
[00:06:27.800 --> 00:06:29.800]  因為他們要經歷
[00:06:29.800 --> 00:06:31.800]  神的恩典
[00:06:31.800 --> 00:06:33.800]  神要愛他們
[00:06:33.800 --> 00:06:35.800]  要藉著我們做他們的媒體
[00:06:35.800 --> 00:06:37.800]  將福音傳到他們
[00:06:37.800 --> 00:06:39.800]  將神的愛傳給他們
[00:06:39.800 --> 00:06:41.800]  他們甘心無私的服侍
[00:06:41.800 --> 00:06:43.800]  去成就這個使命
[00:06:43.800 --> 00:06:45.800]  所以今天施班講到
[00:06:45.800 --> 00:06:47.800]  其實耶穌基督是願意受死
[00:06:47.800 --> 00:06:49.800]  很多的苦楚是為你為我
[00:06:49.800 --> 00:06:51.800]  耶穌基督甘心領受
[00:06:51.800 --> 00:06:53.800]  祂的苦杯
[00:06:53.800 --> 00:06:55.800]  在馬拉福音這麼記載說
[00:06:55.800 --> 00:06:57.800]  我父啊,這杯若不能離開我
[00:06:57.800 --> 00:06:59.800]  必要我喝
[00:06:59.800 --> 00:07:01.800]  就願你的旨意成全
[00:07:01.800 --> 00:07:03.800]  如果我們真的
[00:07:03.800 --> 00:07:05.800]  立志侍奉神
[00:07:05.800 --> 00:07:07.800]  你估計會有難處嗎
[00:07:07.800 --> 00:07:09.800]  會有艱難嗎
[00:07:09.800 --> 00:07:11.800]  我們要處理
[00:07:11.800 --> 00:07:13.800]  自己心裏開心嗎
[00:07:13.800 --> 00:07:15.800]  有時情緒有壓力
[00:07:15.800 --> 00:07:17.800]  那時面對家庭的
[00:07:17.800 --> 00:07:19.800]  很多故事
[00:07:19.800 --> 00:07:21.800]  工作很多的挑戰
[00:07:21.800 --> 00:07:23.800]  困擾,現在工作不穩定
[00:07:23.800 --> 00:07:25.800]  到你回到教會的時候
[00:07:25.800 --> 00:07:27.800]  有時是很開心的
[00:07:27.800 --> 00:07:29.800]  有時回來吵架也有
[00:07:29.800 --> 00:07:31.800]  當你低谷的時候
[00:07:31.800 --> 00:07:33.800]  碰到吵架的日子
[00:07:33.800 --> 00:07:35.800]  就說這麼辛苦,不如在家聽聽歌
[00:07:35.800 --> 00:07:37.800]  吃火鍋
[00:07:37.800 --> 00:07:39.800]  看電視算了
[00:07:39.800 --> 00:07:41.800]  為何要回教會這麼辛苦吵架呢
[00:07:41.800 --> 00:07:43.800]  這些故事裏面
[00:07:43.800 --> 00:07:45.800]  可能是在折磨我們不敢
[00:07:45.800 --> 00:07:47.800]  繼續去侍奉神的情況
[00:07:47.800 --> 00:07:49.800]  聖經講到
[00:07:49.800 --> 00:07:51.800]  耶穌基督在地上的時候
[00:07:51.800 --> 00:07:53.800]  是經過很多不同的挑戰苦難
[00:07:53.800 --> 00:07:55.800]  我喜歡一句聖經
[00:07:55.800 --> 00:07:57.800]  希伯來書第五章第八節
[00:07:57.800 --> 00:07:59.800]  一起讀吧
[00:08:05.800 --> 00:08:07.800]  他要成就天父的旨意
[00:08:07.800 --> 00:08:09.800]  請問耶穌基督
[00:08:09.800 --> 00:08:11.800]  要不要學習?
[00:08:11.800 --> 00:08:13.800]  要不要受苦難?
[00:08:13.800 --> 00:08:15.800]  請問如果我們立志
[00:08:15.800 --> 00:08:17.800]  進行父的旨意的時候
[00:08:17.800 --> 00:08:19.800]  會不會有苦難?
[00:08:19.800 --> 00:08:21.800]  要不要學習?
[00:08:21.800 --> 00:08:23.800]  都要學習
[00:08:23.800 --> 00:08:25.800]  所以我們就不在學習的階段
[00:08:25.800 --> 00:08:27.800]  受困難的階段退縮
[00:08:27.800 --> 00:08:29.800]  今天先講成了
[00:08:29.800 --> 00:08:31.800]  耶穌講成了的時候
[00:08:31.800 --> 00:08:33.800]  是釘十字架最痛苦的時候
[00:08:33.800 --> 00:08:35.800]  就是要成了
[00:08:35.800 --> 00:08:37.800]  如果我們要成了
[00:08:37.800 --> 00:08:39.800]  神給我們生命的使命的時候
[00:08:39.800 --> 00:08:41.800]  可能都要經歷
[00:08:41.800 --> 00:08:43.800]  這些不同的十字架的路
[00:08:43.800 --> 00:08:45.800]  神叫我們將福音傳到萬民
[00:08:45.800 --> 00:08:47.800]  傳到外邦
[00:08:47.800 --> 00:08:49.800]  但有時我們真的懼怕
[00:08:49.800 --> 00:08:51.800]  進入萬民和外邦
[00:08:51.800 --> 00:08:53.800]  因為世界有時真的很複雜很艱難
[00:08:53.800 --> 00:08:55.800]  最近看螢光幕
[00:08:55.800 --> 00:08:57.800]  美國遭遇天災
[00:08:57.800 --> 00:08:59.800]  風暴何等的大
[00:08:59.800 --> 00:09:01.800]  高峰期
[00:09:01.800 --> 00:09:03.800]  看螢光幕有四千四百萬的人
[00:09:03.800 --> 00:09:05.800]  受災沒電
[00:09:05.800 --> 00:09:07.800]  現在接近秋天
[00:09:07.800 --> 00:09:09.800]  慢慢進入冬天
[00:09:09.800 --> 00:09:11.800]  有些景物好像日本地震海嘯一樣
[00:09:11.800 --> 00:09:13.800]  車浮了
[00:09:13.800 --> 00:09:15.800]  船翻了等等的情況
[00:09:15.800 --> 00:09:17.800]  紐約以前是最富裕的地方
[00:09:17.800 --> 00:09:19.800]  原來在美國
[00:09:19.800 --> 00:09:21.800]  都開始多災多難
[00:09:21.800 --> 00:09:23.800]  很多的故事
[00:09:23.800 --> 00:09:25.800]  本來救災是美麗的事情
[00:09:25.800 --> 00:09:27.800]  奧巴馬總統
[00:09:27.800 --> 00:09:29.800]  聯合了
[00:09:29.800 --> 00:09:31.800]  紐約市的
[00:09:31.800 --> 00:09:33.800]  州長去紐約市救災
[00:09:33.800 --> 00:09:35.800]  請紐約市的州長
[00:09:35.800 --> 00:09:37.800]  一起坐總統直升機
[00:09:37.800 --> 00:09:39.800]  巡邏整個災區
[00:09:39.800 --> 00:09:41.800]  有簡單的記者招待會
[00:09:41.800 --> 00:09:43.800]  州長先說話
[00:09:43.800 --> 00:09:45.800]  總統很幫忙
[00:09:45.800 --> 00:09:47.800]  很緊張來救災
[00:09:47.800 --> 00:09:49.800]  幫我們很大忙
[00:09:49.800 --> 00:09:51.800]  我要很感謝總統
[00:09:51.800 --> 00:09:53.800]  他真的做得很好
[00:09:53.800 --> 00:09:55.800]  總統說話
[00:09:55.800 --> 00:09:57.800]  州長做得很好救災真的很好
[00:09:57.800 --> 00:09:59.800]  互相鼓勵的說話
[00:09:59.800 --> 00:10:01.800]  知不知道是好事還是壞事
[00:10:01.800 --> 00:10:03.800]  對某些人來說
[00:10:03.800 --> 00:10:05.800]  是壞事
[00:10:05.800 --> 00:10:07.800]  是禍事
[00:10:07.800 --> 00:10:09.800]  知道為什麼嗎
[00:10:09.800 --> 00:10:11.800]  星期二
[00:10:11.800 --> 00:10:13.800]  星期二發生什麼事
[00:10:13.800 --> 00:10:15.800]  美國大選
[00:10:15.800 --> 00:10:17.800]  為什麼是禍事呢
[00:10:17.800 --> 00:10:19.800]  因為奧巴馬是民主黨
[00:10:19.800 --> 00:10:21.800]  這個州長是什麼黨
[00:10:21.800 --> 00:10:23.800]  是共和黨
[00:10:23.800 --> 00:10:25.800]  竟然
[00:10:25.800 --> 00:10:27.800]  共和黨的州長
[00:10:27.800 --> 00:10:29.800]  當著電視
[00:10:29.800 --> 00:10:31.800]  去讚民主黨的總統
[00:10:31.800 --> 00:10:33.800]  可能我們差兩票就能選總統
[00:10:33.800 --> 00:10:35.800]  他讚了兩句之後
[00:10:35.800 --> 00:10:37.800]  票數去了奧巴馬
[00:10:37.800 --> 00:10:39.800]  輸了他賣黨賊
[00:10:39.800 --> 00:10:41.800]  叛徒
[00:10:41.800 --> 00:10:43.800]  胡亂去罵他
[00:10:43.800 --> 00:10:45.800]  以前你罵奧巴馬
[00:10:45.800 --> 00:10:47.800]  今天臨選舉就讚他兩句
[00:10:47.800 --> 00:10:49.800]  你賣黨賊賣國賊
[00:10:49.800 --> 00:10:51.800]  traitor
[00:10:51.800 --> 00:10:53.800]  請問從這個感受去看
[00:10:53.800 --> 00:10:55.800]  美國的分黨分裂
[00:10:55.800 --> 00:10:57.800]  有多厲害
[00:10:57.800 --> 00:10:59.800]  連救災都不能讚人
[00:10:59.800 --> 00:11:01.800]  救災的時候
[00:11:01.800 --> 00:11:03.800]  都要分黨
[00:11:03.800 --> 00:11:05.800]  所以
[00:11:05.800 --> 00:11:07.800]  分黨分裂世界是很大的問題
[00:11:07.800 --> 00:11:09.800]  香港
[00:11:09.800 --> 00:11:11.800]  梁珍政府
[00:11:11.800 --> 00:11:13.800]  熱廚房真是艱難
[00:11:13.800 --> 00:11:15.800]  今早看報紙
[00:11:15.800 --> 00:11:17.800]  林先生休假
[00:11:17.800 --> 00:11:19.800]  不租行政局
[00:11:19.800 --> 00:11:21.800]  我學了一個英文字
[00:11:21.800 --> 00:11:23.800]  BMW
[00:11:23.800 --> 00:11:25.800]  原來BMW有新版本
[00:11:25.800 --> 00:11:27.800]  BMW有一個叫
[00:11:27.800 --> 00:11:29.800]  bring my wife
[00:11:29.800 --> 00:11:31.800]  怪我老婆
[00:11:31.800 --> 00:11:33.800]  原來香港真的流行
[00:11:33.800 --> 00:11:35.800]  怪我老婆
[00:11:35.800 --> 00:11:37.800]  這招出了很多次
[00:11:37.800 --> 00:11:39.800]  我在想為什麼
[00:11:39.800 --> 00:11:41.800]  第一個
[00:11:41.800 --> 00:11:43.800]  現在女性太厲害
[00:11:43.800 --> 00:11:45.800]  男性什麼都不行
[00:11:45.800 --> 00:11:47.800]  女性能擔半邊天
[00:11:47.800 --> 00:11:49.800]  不知道半邊天
[00:11:49.800 --> 00:11:51.800]  七成天
[00:11:51.800 --> 00:11:53.800]  什麼都女性
[00:11:53.800 --> 00:11:55.800]  教好弟子妹
[00:11:55.800 --> 00:11:57.800]  弟兄要記得
[00:11:57.800 --> 00:11:59.800]  bring my wife不是聖經教導
[00:11:59.800 --> 00:12:01.800]  千萬不要學
[00:12:01.800 --> 00:12:03.800]  這個情況
[00:12:03.800 --> 00:12:05.800]  這麼多熱廚房
[00:12:05.800 --> 00:12:07.800]  怎麼敢去揹
[00:12:07.800 --> 00:12:09.800]  怎麼進到污糟的水裏面
[00:12:09.800 --> 00:12:11.800]  去揹這東西
[00:12:11.800 --> 00:12:13.800]  在我們侍奉裏面
[00:12:13.800 --> 00:12:15.800]  有時候有這個感受
[00:12:15.800 --> 00:12:17.800]  怎麼進入群體裏面
[00:12:17.800 --> 00:12:19.800]  電郵裏面又說香港很擔心
[00:12:19.800 --> 00:12:21.800]  基督徒擔心性文化問題
[00:12:21.800 --> 00:12:23.800]  同性這個問題
[00:12:23.800 --> 00:12:25.800]  又叫人去聯署
[00:12:25.800 --> 00:12:27.800]  因為有議員可能提出這些議案
[00:12:27.800 --> 00:12:29.800]  另一個新聞很感動
[00:12:29.800 --> 00:12:31.800]  就說到黑衣人
[00:12:31.800 --> 00:12:33.800]  這次不是學生
[00:12:33.800 --> 00:12:35.800]  做黑衣人
[00:12:35.800 --> 00:12:37.800]  是二百多個中學校長
[00:12:37.800 --> 00:12:39.800]  做黑衣人去示威
[00:12:39.800 --> 00:12:41.800]  說到學校殺校的問題
[00:12:41.800 --> 00:12:43.800]  等等情況
[00:12:43.800 --> 00:12:45.800]  前一陣子學生去示威
[00:12:45.800 --> 00:12:47.800]  中學校長又不甘寂寞
[00:12:47.800 --> 00:12:49.800]  又去示威
[00:12:49.800 --> 00:12:51.800]  香港就被大陸人
[00:12:51.800 --> 00:12:53.800]  說香港的冷氣很冷
[00:12:53.800 --> 00:12:55.800]  冰凍之凍
[00:12:55.800 --> 00:12:57.800]  現在香港要改個名
[00:12:57.800 --> 00:12:59.800]  甚麼刀呢
[00:12:59.800 --> 00:13:01.800]  示威之刀
[00:13:01.800 --> 00:13:03.800]  如果你有心去服侍
[00:13:03.800 --> 00:13:05.800]  在群體裏面
[00:13:05.800 --> 00:13:07.800]  在社會裏面
[00:13:07.800 --> 00:13:09.800]  在教會裏面
[00:13:09.800 --> 00:13:11.800]  在宣教裏面
[00:13:11.800 --> 00:13:13.800]  你猜會不會又撞到這些
[00:13:13.800 --> 00:13:15.800]  你願不願意不怕這些艱難的故事
[00:13:15.800 --> 00:13:17.800]  繼續去服侍
[00:13:17.800 --> 00:13:19.800]  去發出你的光
[00:13:19.800 --> 00:13:21.800]  你的炎
[00:13:21.800 --> 00:13:23.800]  有時又會問一個問題
[00:13:23.800 --> 00:13:25.800]  就是我們是否真的能夠
[00:13:25.800 --> 00:13:27.800]  祝福萬民呢
[00:13:27.800 --> 00:13:29.800]  我都自身難保的時候
[00:13:29.800 --> 00:13:31.800]  自己又不是
[00:13:31.800 --> 00:13:33.800]  心情又好靚
[00:13:33.800 --> 00:13:35.800]  工作裏面又嘗試到頂三餐
[00:13:35.800 --> 00:13:37.800]  頂到我最近都憂鬱緊
[00:13:37.800 --> 00:13:39.800]  或者我子女最近都不太生性
[00:13:39.800 --> 00:13:41.800]  還聽在牧師講到
[00:13:41.800 --> 00:13:43.800]  祝福萬民
[00:13:43.800 --> 00:13:45.800]  遠不遠呢
[00:13:45.800 --> 00:13:47.800]  有甚麼能力呢
[00:13:47.800 --> 00:13:49.800]  先講到祝福萬民
[00:13:49.800 --> 00:13:51.800]  提醒就是我們能夠做到
[00:13:51.800 --> 00:13:53.800]  是因為有神的應許
[00:13:53.800 --> 00:13:55.800]  和神要成就
[00:13:55.800 --> 00:13:57.800]  神要藉著我們這個卑微的器皿
[00:13:57.800 --> 00:13:59.800]  成就祝福萬民
[00:13:59.800 --> 00:14:01.800]  耶穌先行的榜樣就說
[00:14:01.800 --> 00:14:03.800]  祂要證實
[00:14:03.800 --> 00:14:05.800]  所應許列祖的話
[00:14:05.800 --> 00:14:07.800]  即是按著神去做的時候
[00:14:07.800 --> 00:14:09.800]  神會按我們同行
[00:14:09.800 --> 00:14:11.800]  證實祂應許的話
[00:14:11.800 --> 00:14:13.800]  耶穌基督說
[00:14:13.800 --> 00:14:15.800]  我就要你同在
[00:14:15.800 --> 00:14:17.800]  直到世界的末了
[00:14:17.800 --> 00:14:19.800]  有些應許是經歷神
[00:14:19.800 --> 00:14:21.800]  讓外邦人能夠榮耀讚美神
[00:14:21.800 --> 00:14:23.800]  所以我們
[00:14:23.800 --> 00:14:25.800]  人應該要揸實神的應許
[00:14:25.800 --> 00:14:27.800]  但有時候我們都要看到
[00:14:27.800 --> 00:14:29.800]  有時候人的感覺就是
[00:14:29.800 --> 00:14:31.800]  看到眼前的難關重重
[00:14:31.800 --> 00:14:33.800]  自己都自身難保
[00:14:33.800 --> 00:14:35.800]  自顧不暇的時候
[00:14:35.800 --> 00:14:37.800]  怎麼做呢
[00:14:37.800 --> 00:14:39.800]  生小孩好不好
[00:14:39.800 --> 00:14:41.800]  當然好
[00:14:41.800 --> 00:14:43.800]  但如果今天你和一個年輕人
[00:14:43.800 --> 00:14:45.800]  剛結婚說生小孩
[00:14:45.800 --> 00:14:47.800]  祈禱吧
[00:14:47.800 --> 00:14:49.800]  祈禱五年都未敢開始
[00:14:49.800 --> 00:14:51.800]  生個小孩
[00:14:51.800 --> 00:14:53.800]  如果乖就好
[00:14:53.800 --> 00:14:55.800]  生小孩不乖
[00:14:55.800 --> 00:14:57.800]  頂心慘
[00:14:57.800 --> 00:14:59.800]  都很辛苦
[00:14:59.800 --> 00:15:01.800]  所以聖經裡面教養孩子
[00:15:01.800 --> 00:15:03.800]  剛剛過去的禮拜三晚
[00:15:03.800 --> 00:15:05.800]  我們周三祈禱會的茶經
[00:15:05.800 --> 00:15:07.800]  我看到她很恩愛
[00:15:07.800 --> 00:15:09.800]  她的丈夫
[00:15:09.800 --> 00:15:11.800]  我們兩個男同胞坐在前面
[00:15:11.800 --> 00:15:13.800]  撐牆為她祈禱
[00:15:13.800 --> 00:15:15.800]  抱著兒子一起撐牆
[00:15:15.800 --> 00:15:17.800]  我坐在旁邊
[00:15:17.800 --> 00:15:19.800]  真的羨慕
[00:15:19.800 --> 00:15:21.800]  媽媽分享訊息
[00:15:21.800 --> 00:15:23.800]  保住小孩很小
[00:15:23.800 --> 00:15:25.800]  我認識小孩
[00:15:25.800 --> 00:15:27.800]  我兒子和我差不多大
[00:15:27.800 --> 00:15:29.800]  以前好
[00:15:29.800 --> 00:15:31.800]  當小孩BB的時候
[00:15:31.800 --> 00:15:33.800]  我去他必跟著我去
[00:15:33.800 --> 00:15:35.800]  但現在小孩長大了
[00:15:35.800 --> 00:15:37.800]  你要去左
[00:15:37.800 --> 00:15:39.800]  他有時去右
[00:15:39.800 --> 00:15:41.800]  有時你約朋友
[00:15:41.800 --> 00:15:43.800]  成長班班員
[00:15:43.800 --> 00:15:45.800]  比你兒女容易約
[00:15:45.800 --> 00:15:47.800]  所以約不到不吵架都好
[00:15:47.800 --> 00:15:49.800]  最慘如果他
[00:15:49.800 --> 00:15:51.800]  有失跌
[00:15:51.800 --> 00:15:53.800]  有困難
[00:15:53.800 --> 00:15:55.800]  有故事
[00:15:55.800 --> 00:15:57.800]  你說一句
[00:15:57.800 --> 00:15:59.800]  他們給你三句
[00:15:59.800 --> 00:16:01.800]  有時真是很多辛酸
[00:16:01.800 --> 00:16:03.800]  如果一家有兩個小孩
[00:16:03.800 --> 00:16:05.800]  頂心撐不容易
[00:16:05.800 --> 00:16:07.800]  不容易
[00:16:07.800 --> 00:16:09.800]  如果一家四十口
[00:16:09.800 --> 00:16:11.800]  容易嗎
[00:16:11.800 --> 00:16:13.800]  現代都好少一家四口
[00:16:13.800 --> 00:16:15.800]  但剛剛選了班長
[00:16:15.800 --> 00:16:17.800]  開始害怕
[00:16:17.800 --> 00:16:19.800]  下年就要處理一班
[00:16:19.800 --> 00:16:21.800]  四口五口班員服侍
[00:16:21.800 --> 00:16:23.800]  開心心一年
[00:16:23.800 --> 00:16:25.800]  無磨擦擦一年
[00:16:25.800 --> 00:16:27.800]  如果一家
[00:16:27.800 --> 00:16:29.800]  五千口
[00:16:29.800 --> 00:16:31.800]  城鎮
[00:16:31.800 --> 00:16:33.800]  大概五千人
[00:16:33.800 --> 00:16:35.800]  五千人其實很美麗
[00:16:35.800 --> 00:16:37.800]  同心
[00:16:37.800 --> 00:16:39.800]  人才濟濟
[00:16:39.800 --> 00:16:41.800]  不同心
[00:16:41.800 --> 00:16:43.800]  人多口雜
