
[00:00:00.000 --> 00:00:04.880]  我們讀一段聖經,在提摩太后書第一章六節跟七節,
[00:01:51.640 --> 00:01:55.320]  其實這些年我越來越明白一件事,
[00:01:55.320 --> 00:01:58.480]  在我們屬靈生命成長的過程當中,
[00:01:58.480 --> 00:02:03.840]  最重要的不是我們過去曾經如何,
[00:02:03.840 --> 00:02:06.800]  多少時候我們只注意到過去,
[00:02:06.800 --> 00:02:11.480]  最重要不是你曾經在哪裡,
[00:02:11.480 --> 00:02:18.600]  在你生命成長中最重要一件事情是神現在在哪裡。
[00:02:18.600 --> 00:02:23.720]  不要只是看見你過去的腳踪,
[00:02:23.720 --> 00:02:29.880]  卻錯失了神現在的工作。
[00:02:29.880 --> 00:02:36.040]  我們一定要不斷地跟上神現在的腳踪,
[00:02:36.040 --> 00:02:41.360]  然後我們的生命才可能不斷向前進。
[00:02:41.360 --> 00:02:45.000]  你知道跟隨神是有一個秘訣的,
[00:02:45.000 --> 00:02:52.320]  跟隨神的秘訣就是要你的眼目單單來注視神。
[00:02:52.320 --> 00:02:55.080]  當你眼目單單注視神,
[00:02:55.080 --> 00:02:57.840]  當神開始往前走的時候,
[00:02:57.840 --> 00:03:02.280]  你就不知不覺中你也在往前走。
[00:03:02.280 --> 00:03:04.480]  而當你回頭一看,
[00:03:04.480 --> 00:03:11.040]  哇!原來你已經在你生命當中跨了很大的一步。
[00:03:11.040 --> 00:03:16.000]  就像這十八年來,當我們回頭看教會的成長,
[00:03:16.000 --> 00:03:19.760]  很多人說,劉牧師啊,你有什麼秘訣沒有?
[00:03:19.760 --> 00:03:21.920]  其實沒什麼秘訣,
[00:03:21.920 --> 00:03:27.040]  這些年我們好像就是單單地眼睛注視著神,
[00:03:27.040 --> 00:03:30.160]  一路地跟隨神在說。
[00:03:30.160 --> 00:03:33.760]  你說,難道沒有遇到過艱難嗎?
[00:03:33.760 --> 00:03:38.640]  我相信是有的,事實上是很艱難的。
[00:03:38.640 --> 00:03:43.040]  難道說劉牧師你不感覺到辛苦嗎?
[00:03:43.040 --> 00:03:48.240]  我相信是很辛苦的,其實是很辛苦。
[00:03:48.240 --> 00:03:55.280]  但這些年當我們的眼目就定睛在神身上的時候,
[00:03:55.280 --> 00:04:01.040]  神往前走,我們就好像自然而然往前走。
[00:04:01.040 --> 00:04:06.160]  回頭一看,哇!我們走了很遠的路。
[00:04:06.160 --> 00:04:08.720]  Amen! Hallelujah!
[00:04:08.720 --> 00:04:11.440]  跟隨神就是這樣。
[00:04:11.440 --> 00:04:15.840]  跟隨神的眼目就是單單定睛在神身上。
[00:04:15.840 --> 00:04:19.920]  因為如果你的眼目不定睛在神的身上,
[00:04:19.920 --> 00:04:24.720]  那你的眼目只有看環境了,你只能看環境。
[00:04:24.720 --> 00:04:27.520]  而當你的眼目看你的環境的時候,
[00:04:27.520 --> 00:04:33.440]  你真的覺得很難,每一步都很難走。
[00:04:33.440 --> 00:04:36.960]  你每一步看到你的環境好像泥漿路一樣,
[00:04:36.960 --> 00:04:44.240]  你舉步艱難,你都不知道往哪裡踏下去。
[00:04:44.240 --> 00:04:49.040]  而當你回頭一看,發現其實you are going nowhere,
[00:04:49.040 --> 00:04:52.640]  就在原地打轉而已。
[00:04:52.640 --> 00:04:58.720]  弟兄姊妹,跟隨神,一定要眼睛來注視神。
[00:04:58.720 --> 00:05:03.520]  跟著神,你就能往前走。Amen!
[00:05:03.520 --> 00:05:07.680]  不但在樹林生命的成長過程是如此,
[00:05:07.680 --> 00:05:11.360]  在浮世的道路上也是如此。
[00:05:11.360 --> 00:05:15.120]  我們需要不斷地被提醒,
[00:05:15.120 --> 00:05:19.600]  多少時候不是沒有曾經為主大發熱心過,
[00:05:19.600 --> 00:05:25.280]  我們都曾經愛過主,我們都曾經為主火熱過,
[00:05:25.280 --> 00:05:31.440]  但曾幾何時,我們的愛心漸漸冷淡了,不是嗎?
[00:05:31.440 --> 00:05:33.600]  我告訴你,一旦你愛心冷淡,
[00:05:33.600 --> 00:05:37.040]  你的浮世就變得很苦澀。
[00:05:37.040 --> 00:05:41.040]  為什麼?因為你的浮世就只不過是工作而已,
[00:05:41.040 --> 00:05:46.160]  特別是教會的工作,周而復始,沒完沒了。
[00:05:46.160 --> 00:05:48.880]  你越做越苦。
[00:05:48.880 --> 00:05:54.720]  一旦你愛心漸漸冷淡,你連敬拜都覺得很無聊。
[00:05:54.720 --> 00:05:58.960]  因為敬拜就是重複再唱同一首歌。
[00:05:58.960 --> 00:06:01.680]  你越唱越無聊。
[00:06:01.680 --> 00:06:06.480]  那麼今天我們的生命需要被提醒,
[00:06:06.480 --> 00:06:12.480]  否則我們的生命,我們的浮世都會失去動力。
[00:06:12.480 --> 00:06:15.680]  這為什麼保羅在這裡要提醒提摩賽,
[00:06:15.680 --> 00:06:23.040]  為此我要提醒你,要將你生命的火花重新點燃起來。
[00:06:23.040 --> 00:06:30.960]  Amen?第六節這裡說要將神藉著我按手給你的恩賜。
[00:06:30.960 --> 00:06:36.400]  我告訴你,這裡所說的恩賜不只是丹丹主的屬靈恩賜來講。
[00:06:36.400 --> 00:06:40.240]  如果你看上下文,你就發現這裡所說的恩賜,
[00:06:40.240 --> 00:06:44.960]  更是指著神所賜給我們的生命。
[00:06:44.960 --> 00:06:48.080]  那是一個得相的生命。
[00:06:48.080 --> 00:06:52.480]  保羅在這裡提醒提摩賽說,雖然環境是很艱難的,
[00:06:52.480 --> 00:06:55.920]  雖然你所面對的那種浮世是非常艱苦的,
[00:06:55.920 --> 00:06:59.440]  但神所賜給我們的是一個得勝的生命。
[00:06:59.440 --> 00:07:05.280]  你要把那個神所賜給你,那個得勝的生命在如火眺望起來。
[00:07:05.280 --> 00:07:10.320]  Amen?那到底什麼是神所賜給我們得勝的生命呢?
[00:07:10.320 --> 00:07:13.040]  保羅在這裡解釋了得勝的生命,
[00:07:13.040 --> 00:07:15.520]  三方面來解釋這個得勝的生命。
[00:07:15.520 --> 00:07:19.360]  第一個,他說這個得勝的生命是個剛強的生命。
[00:07:19.360 --> 00:07:22.960]  跟你們說是個剛強的生命。
[00:07:22.960 --> 00:07:25.920]  今天只要你接受耶穌做你個人的救主,
[00:07:25.920 --> 00:07:28.720]  在你裡面就是有個得勝的生命。
[00:07:28.720 --> 00:07:31.600]  原來一書第五章第四節裡面,
[00:07:31.600 --> 00:07:36.160]  這裡說因為凡從神生的,就勝過世界。
[00:07:36.160 --> 00:07:39.440]  使我們勝過世界,就是我們的信心。
[00:07:39.440 --> 00:07:44.720]  今天既然神已經賜給我們一個得勝的生命,
[00:07:44.720 --> 00:07:49.600]  既然神已經把一個剛強壯膽的靈放在我們裡面了,
[00:07:49.600 --> 00:07:57.360]  我們就不要再容許我們自己活在那種憂慮、恐懼的光景當中。
[00:07:57.360 --> 00:08:05.920]  憑信心,你要大膽的來向仇敵來宣告得勝,Amen?
[00:08:05.920 --> 00:08:08.880]  那你說我們怎麼樣活出這樣剛強的生命呢?
[00:08:08.880 --> 00:08:15.520]  兩方面,第一個,要在禱告中剛強。
[00:08:15.520 --> 00:08:18.080]  第二點,禱告太重要了。
[00:08:18.080 --> 00:08:22.880]  你不要一聽禱告就覺得是老生常談,No,No,No,No。
[00:08:22.880 --> 00:08:27.760]  禱告能夠使你的心重新火熱起來的。
[00:08:27.760 --> 00:08:33.360]  禱告能夠使你的心從軟弱當中剛強起來的。
[00:08:33.360 --> 00:08:40.320]  你們在今年我們全體轉化特會之前,其實我們辦了一個牧者的退休會,
[00:08:40.320 --> 00:08:43.920]  我們也請康麥克牧師特別跟我們分享,
[00:08:43.920 --> 00:08:47.440]  怎麼樣能保持在靈裡的剛強。
[00:08:47.440 --> 00:08:50.320]  康麥克牧師就勉勵我們這些牧師們,
[00:08:50.320 --> 00:08:52.960]  他說有一個秘訣,在我們裡面有一件事情,
[00:08:52.960 --> 00:08:55.600]  他說怎麼樣讓你靈裡保持剛強,
[00:08:55.600 --> 00:08:59.920]  就是要每一天大聲向主呼求來禱告,
[00:08:59.920 --> 00:09:02.720]  大聲向神來呼喊。
[00:09:02.720 --> 00:09:07.360]  不但是禱告,也是用方言來禱告。
[00:09:07.360 --> 00:09:11.200]  因為你一禱告,你的心靈就能夠被提升。
[00:09:11.200 --> 00:09:16.000]  你不斷地禱告,心靈就不斷地被提升。
[00:09:16.000 --> 00:09:21.760]  你知道在聖經裡面,歷代至上下有機會你回去看整卷的聖經,
[00:09:21.760 --> 00:09:24.640]  歷代至上下裡面特別提到一件事,
[00:09:24.640 --> 00:09:29.280]  以撕裂人面對敵人的時候征戰得勝的秘訣,
[00:09:29.280 --> 00:09:31.840]  是別的書沒有提到。
[00:09:31.840 --> 00:09:37.440]  就發現多少次當以撕裂人面對強大的仇敵無法得勝的時候,
[00:09:37.440 --> 00:09:40.800]  他們就大聲地呼喊,
[00:09:40.800 --> 00:09:44.800]  大聲地讚美宣告呼喊。
[00:09:44.800 --> 00:09:47.600]  結果每一次神都為他們興起,
[00:09:47.600 --> 00:09:50.400]  神為他們征戰,神就是他們得勝。
[00:09:50.400 --> 00:09:52.080]  Hallelujah!
[00:09:52.080 --> 00:09:55.920]  聽起來今天無論你所處的環境是如何,
[00:09:55.920 --> 00:09:58.320]  你需要明白一件事情,
[00:09:58.320 --> 00:10:01.600]  那就是那住在裡面與你同在的神,
[00:10:01.600 --> 00:10:04.640]  祂在你裡面不是軟弱的,
[00:10:04.640 --> 00:10:09.440]  那住在裡面與你同在的神,祂是大有能力的神。
[00:10:09.440 --> 00:10:14.320]  多少年來你被仇敵撒旦欺騙跟控告不是嗎?
[00:10:14.320 --> 00:10:17.840]  你以為神的應許不是為你預備的?
[00:10:17.840 --> 00:10:21.680]  你以為神大概不大會垂聽你的禱告?
[00:10:21.680 --> 00:10:28.480]  你要起來宣告說,那在我裡面的是比那在世界上的更大?
[00:10:28.480 --> 00:10:29.920]  Hallelujah!
[00:10:29.920 --> 00:10:32.160]  神的應許是為你預備的,
[00:10:32.160 --> 00:10:37.360]  神樂意垂聽你每一個在祂面前的禱告。
[00:10:37.360 --> 00:10:38.880]  Amen!
[00:10:38.880 --> 00:10:42.400]  你知道中國內地會的創辦人戴德森,
[00:10:42.400 --> 00:10:45.600]  當他在中國大陸傳道的時候,
[00:10:45.600 --> 00:10:50.000]  有一次他面對最艱難的環境,
[00:10:50.000 --> 00:10:52.240]  當他面對艱難的環境的時候,
[00:10:52.240 --> 00:10:57.600]  他在那裡說出了一句最啟發人心的話語,
[00:10:57.600 --> 00:11:04.320]  面對最艱難的環境,他說我的神就是我的環境,
[00:11:04.320 --> 00:11:07.920]  我的神就是我的環境。
[00:11:07.920 --> 00:11:11.440]  他的眼睛沒有看見那現實的環境,
[00:11:11.440 --> 00:11:15.440]  他的眼睛看見在環境之上的神,
[00:11:15.440 --> 00:11:18.880]  他說我的神就是我的環境,
[00:11:18.880 --> 00:11:22.320]  我的環境就是我的神。
[00:11:22.320 --> 00:11:24.800]  當你看見你的神就是你的環境的時候,
[00:11:24.800 --> 00:11:26.960]  你還有什麼可以憂慮恐懼呢?
[00:11:26.960 --> 00:11:29.280]  神四面圍繞你,
[00:11:29.280 --> 00:11:31.440]  祂就是你的環境,
[00:11:31.440 --> 00:11:34.880]  你還懼怕什麼,還憂慮什麼?
[00:11:34.880 --> 00:11:38.080]  各位姐妹,這同一位神今天也住在你的裡面,
[00:11:38.080 --> 00:11:41.120]  也住在我的裡面,Amen!
[00:11:41.120 --> 00:11:42.960]  祂是得勝的神,
[00:11:42.960 --> 00:11:47.280]  祂要天天率領你向仇敵來誇聖,Amen!
[00:11:47.280 --> 00:11:51.200]  你一定要起來大聲地呼求跟禱告,
[00:11:51.200 --> 00:11:54.320]  什麼時候當你開始大聲來宣告的時候,
[00:11:54.320 --> 00:11:57.680]  你裡面的力量就要被提升起來。
[00:11:57.680 --> 00:11:59.440]  你知道在這特會之後,
[00:11:59.440 --> 00:12:02.240]  前兩天我們牧師們在分享,
[00:12:02.240 --> 00:12:04.400]  就發現好幾位牧師們在特會的時候,
[00:12:04.400 --> 00:12:06.240]  他們都操練這個功課,
[00:12:06.240 --> 00:12:08.160]  大聲呼喊禱告,
[00:12:08.160 --> 00:12:11.520]  每天起來大聲呼喊禱告,
[00:12:11.520 --> 00:12:14.480]  他們就經歷到好像神一直幫助他們
[00:12:14.480 --> 00:12:16.960]  保持在靈裡面被神提升,
[00:12:16.960 --> 00:12:20.880]  保持在靈裡面剛強壯膽,Hallelujah!
[00:12:20.880 --> 00:12:23.440]  同樣今天你也需要這樣做,
[00:12:23.440 --> 00:12:26.160]  每天早上起來大聲來禱告,
[00:12:26.160 --> 00:12:27.840]  大聲來宣告,
[00:12:27.840 --> 00:12:29.440]  你說沒有這樣的環境,
[00:12:29.440 --> 00:12:31.680]  家裡大家還睡覺太吵鬧鬧,
[00:12:31.680 --> 00:12:35.200]  上車開車的時候大聲來宣告,
[00:12:35.200 --> 00:12:38.880]  反正開車的時候禱告不需要閉眼睛的,
[00:12:38.880 --> 00:12:42.880]  你一邊開車一邊大聲宣告禱告,Amen!
[00:12:42.880 --> 00:12:47.600]  免得你在traffic當中睡著了我告訴你,
[00:12:47.600 --> 00:12:50.880]  你要起來宣告神是擁有同在,
[00:12:50.880 --> 00:12:53.520]  那才能比在世界上更大,
[00:12:53.520 --> 00:12:57.440]  你不斷的宣告你心靈不斷被提升起來,Amen!
[00:12:57.440 --> 00:12:58.880]  要在禱告中剛強,
[00:12:58.880 --> 00:13:01.200]  第二個要在行動中剛強,
[00:13:01.200 --> 00:13:04.320]  對你旁邊說在行動中剛強,
[00:13:04.320 --> 00:13:09.200]  禮拜三晚上禱告會我們在唱一首那首詩歌天開了,
[00:13:09.200 --> 00:13:10.560]  當我們正在唱的時候,
[00:13:10.560 --> 00:13:15.520]  一開始我就像平常唱一樣也沒覺得什麼特別的感覺,
[00:13:15.520 --> 00:13:17.680]  可是當我再繼續唱下去的時候,
[00:13:17.680 --> 00:13:20.080]  神忽然間提醒我,
[00:13:20.080 --> 00:13:22.240]  神忽然間感動我,
[00:13:22.240 --> 00:13:26.400]  看見在過去兩年來我們教會的成長,
[00:13:26.400 --> 00:13:29.120]  你知道天開了是兩年前所寫的,
[00:13:29.120 --> 00:13:32.400]  我們在兩年前一直在唱天開了天開了,
[00:13:32.400 --> 00:13:35.680]  我回頭神就讓我回頭看這兩年吧,
[00:13:35.680 --> 00:13:39.840]  我就看這兩年神為我們打開多少的敞開的門,
[00:13:39.840 --> 00:13:42.640]  這兩年我們教會進入多少新的服飾,
[00:13:42.640 --> 00:13:44.240]  進入多少新的領域,
[00:13:44.240 --> 00:13:47.040]  是我們過去從來沒有想到過的,
[00:13:47.040 --> 00:13:50.480]  忽然間神在提醒我說:嘿,
[00:13:50.480 --> 00:13:52.800]  難道你沒有看見嗎?
[00:13:52.800 --> 00:13:57.120]  我已經在為你們打開屬靈的天空了,
[00:13:57.120 --> 00:14:00.080]  忽然間神讓我明白一件事情,
[00:14:00.080 --> 00:14:04.160]  原來我們的詩歌都沒有白唱啊,
[00:14:04.160 --> 00:14:07.840]  跟你們說我們都沒有白唱啊,
[00:14:07.840 --> 00:14:10.960]  我們的禱告都沒有白講啊,
[00:14:10.960 --> 00:14:13.520]  神已經垂聽我們的禱告,
[00:14:13.520 --> 00:14:17.040]  神已經為我們打開屬靈的天空了,
[00:14:17.040 --> 00:14:18.400]  Hallelujah!
[00:14:18.400 --> 00:14:19.920]  我突然間這些日子來,
[00:14:19.920 --> 00:14:24.400]  我越來越看見神早已經為我們開路了,
[00:14:24.400 --> 00:14:30.160]  神早已經在我們的生活的周圍放下了多少的機會,
[00:14:30.160 --> 00:14:33.040]  換句話說你不必再像從前一樣,
[00:14:33.040 --> 00:14:36.720]  還在等候那機會的風要吹來,
[00:14:36.720 --> 00:14:38.720]  不必再等候了,
[00:14:38.720 --> 00:14:42.080]  如今神已經為我們打開屬靈的天空了,
[00:14:42.080 --> 00:14:45.760]  神已經將各樣的機會擺在我們的眼前,
[00:14:45.760 --> 00:14:46.960]  Amen!
[00:14:46.960 --> 00:14:52.480]  今天你不需要再苦苦哀求神垂聽你的禱告,
[00:14:52.480 --> 00:14:54.960]  今天已經到一個時機,
[00:14:54.960 --> 00:14:57.120]  神已經垂聽你的禱告,
[00:14:57.120 --> 00:15:00.880]  神把各樣的機會就擺在你的面前,
[00:15:00.880 --> 00:15:06.080]  你要剛強壯膽抓住神的機會勇敢向前,
[00:15:06.080 --> 00:15:07.200]  Amen!
[00:15:07.200 --> 00:15:09.600]  我很怕,我很怕,
[00:15:09.600 --> 00:15:14.640]  多少時候你還以為是的神把教會鼠貼的門打開了,
[00:15:14.640 --> 00:15:17.360]  不過我的門還沒開,
[00:15:17.360 --> 00:15:21.360]  No!只要你在生命,你的門已經被打開了,
[00:15:21.360 --> 00:15:25.120]  我再說,只要你在生命,這門已經被打開了,
[00:15:25.120 --> 00:15:29.760]  這是一個集體的恩告,是個集體的祝福,Amen!
[00:15:29.760 --> 00:15:33.280]  神已經將各樣的機會擺在你的面前,
[00:15:33.280 --> 00:15:37.920]  你要勇敢抓住機會,勇敢向前,Hallelujah!
[00:15:37.920 --> 00:15:40.480]  就像以色列人過約旦河一樣,
[00:15:40.480 --> 00:15:42.880]  當以色列人準備過約旦河的時候,
[00:15:42.880 --> 00:15:46.400]  約旦河河水還是漲過兩岸的,
[00:15:46.400 --> 00:15:51.440]  但是什麼時候以色列人憑著信心將腳踏入水中的時候,
[00:15:51.440 --> 00:15:57.520]  就看見約旦河的河水就在他們眼前分成兩半,Hallelujah!
[00:15:57.520 --> 00:16:01.920]  同樣的,今天神已經把機會,不但是服事的機會,
[00:16:01.920 --> 00:16:05.200]  不但是傳福音的機會,更是你工作的機會,
[00:16:05.200 --> 00:16:08.720]  你夢想實現的機會,都擺在你的面前,
[00:16:08.720 --> 00:16:13.520]  這是一個神要為你開路的季節,Amen!
[00:16:13.520 --> 00:16:17.280]  要在行動當中,剛強!
[00:16:17.280 --> 00:16:20.800]  第二方面,我們看見這個得勝的生命,怎麼樣的生命呢?
[00:16:20.800 --> 00:16:23.040]  得勝的生命是個人愛的生命,
[00:16:23.040 --> 00:16:26.320]  跟女朋友說,是個人愛的生命,
[00:16:26.320 --> 00:16:30.320]  今天做一個基督徒,我們領受一個屬於神的生命,
[00:16:30.320 --> 00:16:33.360]  而這個生命是一個愛的生命,
[00:16:33.360 --> 00:16:36.480]  因為神就是愛嘛!
[00:16:36.480 --> 00:16:39.920]  這是為什麼在約翰一書第四章第七節裡面說,
[00:16:39.920 --> 00:16:44.560]  我們應當要彼此相愛,因為愛是從神來,
[00:16:44.560 --> 00:16:46.800]  因為神就是愛!
[00:16:46.800 --> 00:16:53.040]  這裡說應當,可見得愛是一種選擇,
[00:16:53.040 --> 00:16:56.320]  今天很多人以為愛是一種感覺,
[00:16:56.320 --> 00:17:01.760]  所以我能不能夠愛,就看我今天有沒有愛的感覺,不是嗎?
[00:17:01.760 --> 00:17:07.840]  其實那不是愛,那個叫心情!
[00:17:07.840 --> 00:17:10.960]  今天我心情好,我就對你好嘛!
[00:17:10.960 --> 00:17:14.400]  我今天心情不好,就算你倒楣嘛!
[00:17:14.400 --> 00:17:18.160]  那是心情,那不是愛!
[00:17:18.160 --> 00:17:24.480]  愛不是一種感覺而已,愛其實是一種選擇!
[00:17:24.480 --> 00:17:28.800]  當主耶穌在十字架上為罪人而死的時候,
[00:17:28.800 --> 00:17:35.040]  我相信他在十字架上不是有一種所謂的愛的感覺在那裡,沒有!
[00:17:35.040 --> 00:17:40.560]  而是他在神面前,耶穌做了一個選擇嘛!
[00:17:40.560 --> 00:17:45.120]  當他在克西瑪利園禱告說,父啊!不是按照我的旨意,
[00:17:45.120 --> 00:17:49.120]  是按照你的旨意來行!
[00:17:49.120 --> 00:17:52.000]  他是做一個選擇嘛!
[00:17:52.000 --> 00:17:54.400]  而當他做這樣一個選擇的時候,
[00:17:54.400 --> 00:17:58.000]  就好像一個水龍頭被打開來一樣,
[00:17:58.000 --> 00:18:02.480]  一被打開,神的愛就釋放出來了!
[00:18:02.480 --> 00:18:08.080]  神的愛就能夠湧流在全人類當中!
[00:18:08.080 --> 00:18:12.400]  所以今天無論你我的環境所處的處境是如何,
[00:18:12.400 --> 00:18:15.920]  我們一定要求主幫助我們來做選擇!
[00:18:15.920 --> 00:18:21.520]  選擇什麼?第一個,選擇讓神的愛來湧流!
[00:18:21.520 --> 00:18:26.320]  跟你們說,選擇讓神的愛來湧流!
[00:18:26.320 --> 00:18:32.560]  為什麼呢?因為聖經說,我們愛因為神先愛我們!
[00:18:32.560 --> 00:18:36.400]  可見得一個人之所以能夠愛,
[00:18:36.400 --> 00:18:40.240]  是因為他先被愛嘛!你想到過沒有?
[00:18:40.240 --> 00:18:45.120]  一個人能夠愛,是因為他先被愛!
[00:18:45.120 --> 00:18:48.320]  事實上你看見一個愛很多的人,
[00:18:48.320 --> 00:18:52.000]  一定是因為他被愛很多嘛!
[00:18:52.000 --> 00:18:59.440]  反過來說,一個缺乏愛的人,一定是他缺乏被愛嘛!
[00:18:59.440 --> 00:19:02.880]  所以在生活當中,愛不出來!
[00:19:02.880 --> 00:19:07.280]  你若要想愛,一定要先被愛!
[00:19:07.280 --> 00:19:12.080]  否則你不明白什麼叫愛,否則你也無法去愛!
[00:19:12.080 --> 00:19:14.560]  今天我們若想活出愛的生命,
[00:19:14.560 --> 00:19:20.160]  我們一定要先選擇,讓神先來愛我們!
[00:19:20.160 --> 00:19:25.120]  讓神愛先湧流在我們的生命當中!
[00:19:25.120 --> 00:19:28.560]  你知道今天我看見很多人,甚至很多基督徒,
[00:19:28.560 --> 00:19:33.200]  在生命當中好像充滿了苦澀!
[00:19:33.200 --> 00:19:38.400]  多少過去的傷害、心靈的挫折,
[00:19:38.400 --> 00:19:41.520]  常常讓我們的心封閉起來!
[00:19:41.520 --> 00:19:44.400]  以至於我們不能夠再去愛!
[00:19:44.400 --> 00:19:49.680]  我們常常躲在我們生命當中黑暗的角落裡面,
[00:19:49.680 --> 00:19:54.160]  為自己哀傷,為自己流淚!
[00:19:54.160 --> 00:19:59.760]  今天做一個基督徒,你一定不要容許你自己,
[00:19:59.760 --> 00:20:05.040]  繼續活在這種黑暗跟苦澀的裡面!
[00:20:05.040 --> 00:20:08.640]  你一定要選擇,我再說,你一定要選擇,
[00:20:08.640 --> 00:20:12.640]  讓神的愛在你裡面開始湧流!
[00:20:12.640 --> 00:20:16.640]  讓神的愛再一次來接納你吧!
[00:20:16.640 --> 00:20:20.720]  讓神的愛重新來擁抱你吧!
[00:20:20.720 --> 00:20:26.560]  讓神的愛再一次來醫治你一切的創傷!
[00:20:26.560 --> 00:20:30.960]  好像你走在沙灘上一樣!
[00:20:30.960 --> 00:20:33.520]  有時候你走在沙灘上,
[00:20:33.520 --> 00:20:37.440]  看見沙灘上有人在那裡挖沙坑,
[00:20:37.440 --> 00:20:40.320]  有人在堆沙靶!
[00:20:40.320 --> 00:20:46.080]  有時候你走在沙灘上,你就看見都是凹凹凸凸的!
[00:20:46.080 --> 00:20:49.280]  好像有人曾經挖過,
[00:20:49.280 --> 00:20:51.760]  有人曾經堆過,
[00:20:51.760 --> 00:20:55.280]  如今就留在那裡!
[00:20:55.280 --> 00:20:57.680]  你走在沙灘上,
[00:20:57.680 --> 00:21:04.800]  就看見那留在那裡的凹凹凸凸的東西!
[00:21:04.800 --> 00:21:07.760]  就好像在你生命當中,
[00:21:07.760 --> 00:21:11.360]  多少時候充滿了各樣的傷害,
[00:21:11.360 --> 00:21:14.240]  各樣堅固的淫淚一樣!
[00:21:14.240 --> 00:21:18.960]  好像就被人留在你生命中不是嗎?
[00:21:18.960 --> 00:21:20.880]  過去有人挖的,
[00:21:20.880 --> 00:21:23.040]  過去有人堆的,
[00:21:23.040 --> 00:21:26.800]  就留在你的生命當中!
[00:21:26.800 --> 00:21:32.400]  一片凌亂無解!
[00:21:32.400 --> 00:21:34.400]  可是什麼時候你看見,
[00:21:34.400 --> 00:21:37.920]  當海浪衝到沙灘上來的時候,
[00:21:37.920 --> 00:21:40.400]  海浪一湧上來,
[00:21:40.400 --> 00:21:42.560]  衝在沙灘上,
[00:21:42.560 --> 00:21:48.400]  然後嘩一聲退回到海水當中,
[00:21:48.400 --> 00:21:51.280]  你就看見海浪所倒置替,
[00:21:51.280 --> 00:21:54.400]  立刻成為平坦了!
[00:21:54.400 --> 00:21:56.160]  好平啊!
[00:21:56.160 --> 00:21:58.800]  從來沒有那樣平過!
[00:21:58.800 --> 00:22:00.000]  同樣的,
[00:22:00.000 --> 00:22:05.360]  只有當神的愛向海浪湧進你生命當中的時候,
[00:22:05.360 --> 00:22:11.680]  能夠將你生命當中一切的凹凹凸凸化為平坦,
[00:22:11.680 --> 00:22:15.120]  神能夠重新來醫治你,
[00:22:15.120 --> 00:22:18.240]  重新來重建你的生命!
[00:22:18.240 --> 00:22:19.440]  Amen!
[00:22:19.440 --> 00:22:23.280]  所以弟兄姊妹,讓神的愛來永留吧!
[00:22:23.280 --> 00:22:25.040]  首先你一定要選擇主啊!
[00:22:25.040 --> 00:22:28.400]  讓你的愛來敞開我的心在裡面,
[00:22:28.400 --> 00:22:30.800]  容許你的愛重新來永留!
[00:22:30.800 --> 00:22:33.520]  當你的生命充滿無解的時候,
[00:22:33.520 --> 00:22:36.880]  只有神的愛能夠來醫治你,
[00:22:36.880 --> 00:22:39.600]  能夠重新來建造你!
[00:22:39.600 --> 00:22:40.800]  Amen!
