
[00:00:00.000 --> 00:00:03.000]  各位朋友午安 你們好
[00:03:18.000 --> 00:03:22.000]  為什麼我會有一雙這樣的手
[00:03:22.000 --> 00:03:24.000]  我妹妹又沒事
[00:03:24.000 --> 00:03:26.000]  我會問很多的問題
[00:03:26.000 --> 00:03:31.000]  是不是我這一生要繼續去拿傷殘津貼
[00:03:31.000 --> 00:03:35.000]  因為當時社署給了我終身傷殘津貼
[00:03:35.000 --> 00:03:39.000]  現在當然沒有了 到了十八歲就沒有了
[00:03:39.000 --> 00:03:42.000]  但是也會想是不是我這一生
[00:03:42.000 --> 00:03:46.000]  就會一直去受很多歧視的眼光
[00:03:46.000 --> 00:03:52.000]  活在一個被人歧視的社會裏面
[00:03:52.000 --> 00:03:54.000]  是不是這一生都是被人看
[00:03:54.000 --> 00:03:57.000]  你雙手很噁心 斷了
[00:03:57.000 --> 00:03:58.000]  傷殘人士呢
[00:03:58.000 --> 00:04:01.000]  我會問很多很多的問題
[00:04:01.000 --> 00:04:06.000]  也是因為我小時候很多時候留在醫院做手術
[00:04:06.000 --> 00:04:09.000]  而很多時候我就Daydreaming
[00:04:09.000 --> 00:04:11.000]  就是在發白日夢去想
[00:04:11.000 --> 00:04:13.000]  我做手術做了這麼多年
[00:04:13.000 --> 00:04:15.000]  如果我的命很短的話
[00:04:15.000 --> 00:04:17.000]  只有二十歲
[00:04:17.000 --> 00:04:19.000]  但是我又做十三歲
[00:04:19.000 --> 00:04:21.000]  就是十三年的手術
[00:04:21.000 --> 00:04:23.000]  我覺得我的生命很不值
[00:04:23.000 --> 00:04:25.000]  我有很多事情很想去嘗試
[00:04:25.000 --> 00:04:28.000]  為什麼當時我會說自己只有二十歲呢
[00:04:28.000 --> 00:04:33.000]  因為我小時候很在意別人怎樣看我的雙手
[00:04:33.000 --> 00:04:37.000]  所以當時我也偷看我爸爸的獎賞書
[00:04:37.000 --> 00:04:39.000]  不看又自可 一看就很大件事
[00:04:39.000 --> 00:04:40.000]  知不知道為什麼
[00:04:40.000 --> 00:04:42.000]  獎賞書是說什麼的
[00:04:42.000 --> 00:04:47.000]  通常是說你的事業 愛情 條命有多長
[00:04:47.000 --> 00:04:50.000]  我一看 一拍下去 廢了
[00:04:50.000 --> 00:04:52.000]  因為我做手術割斷了
[00:04:52.000 --> 00:04:54.000]  生命線也沒有 事業線也沒有
[00:04:54.000 --> 00:04:58.000]  一事無成 都不用再想愛情了
[00:04:58.000 --> 00:04:59.000]  什麼都沒有了
[00:04:59.000 --> 00:05:02.000]  我怕 只有二十歲 條命不是吧
[00:05:02.000 --> 00:05:05.000]  當時又看了很多星座書
[00:05:05.000 --> 00:05:10.000]  覺得說我的不好 很坎坷
[00:05:10.000 --> 00:05:12.000]  然後我心想 我也知道 當然坎坷
[00:05:12.000 --> 00:05:14.000]  經常去醫院做手術
[00:05:14.000 --> 00:05:19.000]  但是當我在醫院的時候
[00:05:19.000 --> 00:05:21.000]  我就想 如果將來有機會
[00:05:21.000 --> 00:05:23.000]  我要把握我的時間
[00:05:23.000 --> 00:05:25.000]  有好幾件事我很想做
[00:05:25.000 --> 00:05:29.000]  其中一樣是 我很想去學彈琴
[00:05:29.000 --> 00:05:32.000]  為什麼呢 其實很簡單
[00:05:32.000 --> 00:05:35.000]  因為當時 我的年代
[00:05:35.000 --> 00:05:39.000]  《叮噹》和《我是小記者》很盛行
[00:05:39.000 --> 00:05:41.000]  我不知道你們有沒有看過這套卡通片
[00:05:41.000 --> 00:05:43.000]  有沒有看過
[00:05:43.000 --> 00:05:47.000]  有 我的年紀也是這麼年輕
[00:05:47.000 --> 00:05:52.000]  我很想學會彈這兩首卡通片的主題曲
[00:05:52.000 --> 00:05:55.000]  這個夢想很有趣
[00:05:55.000 --> 00:05:57.000]  原來上帝是會用的
[00:05:57.000 --> 00:06:01.000]  沒想過真的因為這樣而成為我的推動力
[00:06:01.000 --> 00:06:03.000]  到了我完成手術之後
[00:06:03.000 --> 00:06:06.000]  就開始去學彈琴
[00:06:06.000 --> 00:06:10.000]  當時我信主的時候也是很特別的
[00:06:10.000 --> 00:06:13.000]  就是我中二的時候
[00:06:13.000 --> 00:06:15.000]  有機會我讀一間基督教的中學
[00:06:15.000 --> 00:06:19.000]  我記得有一次老師去分享聖經的時候
[00:06:19.000 --> 00:06:21.000]  很震撼我的心
[00:06:21.000 --> 00:06:24.000]  他說了原來我們每個人的出生
[00:06:24.000 --> 00:06:26.000]  是非常獨特的
[00:06:26.000 --> 00:06:28.000]  如果你有看聖經
[00:06:28.000 --> 00:06:31.000]  你會知道一篇聖經
[00:06:31.000 --> 00:06:33.000]  詩篇139篇
[00:06:33.000 --> 00:06:35.000]  他說到是關乎你和我的
[00:06:35.000 --> 00:06:38.000]  他說原來我們每個人的受造
[00:06:38.000 --> 00:06:40.000]  是奇妙可畏
[00:06:40.000 --> 00:06:42.000]  一直讀下去就說
[00:06:42.000 --> 00:06:44.000]  我們的體質並不向他隱藏
[00:06:44.000 --> 00:06:46.000]  最震撼的一句話是什麼呢
[00:06:46.000 --> 00:06:49.000]  他說我們生命尚未度過一日
[00:06:49.000 --> 00:06:51.000]  都寫在哪裡
[00:06:51.000 --> 00:06:54.000]  不是寫在星座書裡
[00:06:54.000 --> 00:06:56.000]  不是寫在獎賞書裡
[00:06:56.000 --> 00:06:59.000]  而是寫在上帝的生命冊上
[00:06:59.000 --> 00:07:01.000]  今天你有沒有想過
[00:07:01.000 --> 00:07:02.000]  你所做的一切
[00:07:02.000 --> 00:07:04.000]  其實上帝都知道
[00:07:04.000 --> 00:07:06.000]  可能你未信祂
[00:07:06.000 --> 00:07:07.000]  或者你信了
[00:07:07.000 --> 00:07:09.000]  但是我們每一天所做的事
[00:07:09.000 --> 00:07:11.000]  我們每一個心思意念
[00:07:11.000 --> 00:07:13.000]  其實上帝都知道
[00:07:13.000 --> 00:07:15.000]  當時我很震撼
[00:07:15.000 --> 00:07:16.000]  真的嗎
[00:07:16.000 --> 00:07:18.000]  他就知道我將來是怎樣
[00:07:18.000 --> 00:07:20.000]  他知道我過去
[00:07:20.000 --> 00:07:22.000]  在我媽媽肚子裡的時候
[00:07:22.000 --> 00:07:24.000]  他已經知道我存在
[00:07:24.000 --> 00:07:28.000]  我記得再上聖經課堂的時候
[00:07:28.000 --> 00:07:30.000]  另外一段經文都很觸動我心
[00:07:30.000 --> 00:07:33.000]  就是在《約翰福音》說到
[00:07:33.000 --> 00:07:36.000]  原來耶穌在世那三年多的時間
[00:07:36.000 --> 00:07:38.000]  祂做了幾件事情
[00:07:38.000 --> 00:07:40.000]  其中一樣就是去傳道
[00:07:40.000 --> 00:07:42.000]  去醫病
[00:07:42.000 --> 00:07:44.000]  有一次去到一個地方
[00:07:44.000 --> 00:07:46.000]  有一個天生盲眼的人
[00:07:46.000 --> 00:07:48.000]  就問耶穌的門徒
[00:07:48.000 --> 00:07:50.000]  這個耶穌的門徒問耶穌
[00:07:50.000 --> 00:07:52.000]  這個人盲眼
[00:07:52.000 --> 00:07:55.000]  究竟是他父母犯了罪
[00:07:55.000 --> 00:07:57.000]  還是他本人犯罪
[00:07:57.000 --> 00:07:58.000]  搞到他這樣
[00:07:58.000 --> 00:08:00.000]  你知不知道耶穌怎樣回答
[00:08:00.000 --> 00:08:01.000]  耶穌說
[00:08:01.000 --> 00:08:03.000]  都不是這兩個人犯罪
[00:08:03.000 --> 00:08:05.000]  不是本身盲眼的人犯罪
[00:08:05.000 --> 00:08:06.000]  又不是父母犯罪
[00:08:06.000 --> 00:08:09.000]  而是要在這個人的身上
[00:08:09.000 --> 00:08:12.000]  顯出上帝的作為
[00:08:12.000 --> 00:08:14.000]  當時我知道這是一個答案
[00:08:14.000 --> 00:08:17.000]  為什麼我會這樣震撼呢
[00:08:17.000 --> 00:08:21.000]  因為我從小到大都聽到很多閒言閒語
[00:08:21.000 --> 00:08:22.000]  就是說
[00:08:22.000 --> 00:08:25.000]  你父母肯定是前世做了不好的事
[00:08:25.000 --> 00:08:27.000]  做了陰則事搞到你這樣
[00:08:27.000 --> 00:08:30.000]  我們中國人很多時的傳統都會是這樣
[00:08:30.000 --> 00:08:32.000]  陰則事
[00:08:32.000 --> 00:08:34.000]  罪孽心很重
[00:08:34.000 --> 00:08:38.000]  往後你的子子孫孫都不會好了
[00:08:38.000 --> 00:08:40.000]  那時我就知道
[00:08:40.000 --> 00:08:42.000]  原來神給了這個答案給我
[00:08:42.000 --> 00:08:45.000]  所以那時我就成為了基督徒
[00:08:45.000 --> 00:08:50.000]  我覺得在我經歷這麼多年的信仰歷程裡
[00:08:50.000 --> 00:08:52.000]  我經歷得最深
[00:08:52.000 --> 00:08:56.000]  不單止是我經歷到神很大的恩典
[00:08:56.000 --> 00:09:01.000]  而是最重要是改變了我的自我形象
[00:09:01.000 --> 00:09:04.000]  你今天見到我站在台上都不是很害羞
[00:09:04.000 --> 00:09:07.000]  或者可能我說話不知羞恥
[00:09:07.000 --> 00:09:08.000]  不停說話
[00:09:08.000 --> 00:09:12.000]  但其實如果認識我的人
[00:09:12.000 --> 00:09:13.000]  特別是我的親人
[00:09:13.000 --> 00:09:15.000]  他會知道我小時候
[00:09:15.000 --> 00:09:19.000]  連我想伸雙手出來和別人握手是不可能的
[00:09:19.000 --> 00:09:22.000]  這件事是不可能發生在我身上
[00:09:22.000 --> 00:09:24.000]  因為我很在意別人怎樣看我的手
[00:09:24.000 --> 00:09:26.000]  就整天縮起來
[00:09:26.000 --> 00:09:30.000]  今日我的弱點是很外顯的
[00:09:30.000 --> 00:09:31.000]  是我雙手
[00:09:31.000 --> 00:09:34.000]  可能你們其實每個人都有不同的弱點
[00:09:34.000 --> 00:09:35.000]  很自然的
[00:09:35.000 --> 00:09:38.000]  人的自然都是會藏起自己的弱點
[00:09:38.000 --> 00:09:40.000]  但我沒有藏起弱點
[00:09:40.000 --> 00:09:42.000]  我很多時候都是靠祈禱
[00:09:42.000 --> 00:09:43.000]  很特別
[00:09:43.000 --> 00:09:45.000]  神透過祂的說話
[00:09:45.000 --> 00:09:47.000]  不斷地更新我
[00:09:47.000 --> 00:09:50.000]  去改變我的價值觀
[00:09:50.000 --> 00:09:53.000]  祂說到神愛我們每一個人
[00:09:53.000 --> 00:09:56.000]  我們每一個人在祂的眼中都很獨特
[00:09:56.000 --> 00:10:00.000]  而且你今日存留在這個世上
[00:10:00.000 --> 00:10:02.000]  是有一個很特別的目的
[00:10:02.000 --> 00:10:04.000]  神是要你去完成的
[00:10:04.000 --> 00:10:06.000]  是一個使命
[00:10:06.000 --> 00:10:08.000]  每個人都要找到的
[00:10:08.000 --> 00:10:10.000]  不論你是不是基督徒
[00:10:10.000 --> 00:10:13.000]  我相信有很多人活了這麼久
[00:10:13.000 --> 00:10:15.000]  都說我不知道自己在做什麼
[00:10:15.000 --> 00:10:16.000]  或者覺得人生很沒有意義
[00:10:16.000 --> 00:10:18.000]  就是因為找不到
[00:10:18.000 --> 00:10:23.000]  上帝在我們生命裏面一個獨特的計劃
[00:10:23.000 --> 00:10:26.000]  所以我們的生命覺得不滿足
[00:10:26.000 --> 00:10:28.000]  生命不覺得很滿足
[00:10:28.000 --> 00:10:31.000]  而做了其他的事
[00:10:31.000 --> 00:10:34.000]  我一直去尋找
[00:10:34.000 --> 00:10:37.000]  我開始我的夢想去學彈琴
[00:10:37.000 --> 00:10:41.000]  學彈琴當年遇到很多很多困難
[00:10:41.000 --> 00:10:43.000]  例如考琴試
[00:10:43.000 --> 00:10:46.000]  彈scales
[00:10:46.000 --> 00:10:50.000]  要重新改過指法
[00:10:50.000 --> 00:10:53.000]  可能一般人練琴用一倍的時間
[00:10:53.000 --> 00:10:55.000]  我用五六倍甚至十倍的時間
[00:10:55.000 --> 00:10:57.000]  花很長時間去練習
[00:10:57.000 --> 00:11:00.000]  但是神就是慢慢透過這些困難
[00:11:00.000 --> 00:11:02.000]  去鍛鍊我
[00:11:02.000 --> 00:11:03.000]  而且你要知道
[00:11:03.000 --> 00:11:06.000]  彈琴除了在家之外
[00:11:06.000 --> 00:11:09.000]  其他時間都一定要對著別人去彈琴
[00:11:09.000 --> 00:11:12.000]  這件事是我克服了很多很多年
[00:11:12.000 --> 00:11:14.000]  到現在就算我在別人面前彈琴
[00:11:14.000 --> 00:11:16.000]  其實我都很緊張
[00:11:16.000 --> 00:11:19.000]  但我知道是神給我力量
[00:11:19.000 --> 00:11:22.000]  讓我去做這件事
[00:11:22.000 --> 00:11:26.000]  我整個中學階段過去的時候
[00:11:26.000 --> 00:11:28.000]  我開始去想
[00:11:28.000 --> 00:11:30.000]  我大學想讀什麼呢
[00:11:30.000 --> 00:11:32.000]  因為我小時候沒有機會學琴
[00:11:32.000 --> 00:11:35.000]  我很想有機會在大學進修音樂
[00:11:35.000 --> 00:11:38.000]  我很開心神開了一扇門
[00:11:38.000 --> 00:11:40.000]  讓我在大學裏面
[00:11:40.000 --> 00:11:42.000]  我是中大畢業的
[00:11:42.000 --> 00:11:44.000]  我是中文大學裏面
[00:11:44.000 --> 00:11:46.000]  第一個學生是雙層學生
[00:11:46.000 --> 00:11:48.000]  而主修鋼琴五座
[00:11:48.000 --> 00:11:50.000]  其實都很搞笑
[00:11:50.000 --> 00:11:53.000]  我要很感謝我的教授老師
[00:11:53.000 --> 00:11:56.000]  他們破格收了我做學生
[00:11:56.000 --> 00:11:58.000]  現在我在中大教書
[00:11:58.000 --> 00:12:04.000]  我有機會和當年面試的教授聊天
[00:12:04.000 --> 00:12:06.000]  我說為什麼你當年那麼大膽
[00:12:06.000 --> 00:12:08.000]  收一個完全不合格
[00:12:08.000 --> 00:12:11.000]  還要是不合格得很厲害的學生
[00:12:11.000 --> 00:12:14.000]  當年考入音樂系
[00:12:14.000 --> 00:12:16.000]  最低限度有八級鋼琴以上
[00:12:16.000 --> 00:12:18.000]  演奏級更加好
[00:12:18.000 --> 00:12:20.000]  那時候我想告訴你
[00:12:20.000 --> 00:12:22.000]  我十三歲才學琴
[00:12:22.000 --> 00:12:24.000]  中五中七又停了學琴
[00:12:24.000 --> 00:12:26.000]  學了三至四年
[00:12:26.000 --> 00:12:28.000]  我考了六級鋼琴
[00:12:28.000 --> 00:12:30.000]  很努力去考
[00:12:30.000 --> 00:12:32.000]  但沒有機會考到八級
[00:12:32.000 --> 00:12:35.000]  那時候老師告訴我
[00:12:35.000 --> 00:12:40.000]  當年你彈琴真是一鋪一鹿
[00:12:40.000 --> 00:12:44.000]  但有一件事很觸動我的心
[00:12:44.000 --> 00:12:46.000]  當年我問你
[00:12:46.000 --> 00:12:50.000]  黃同學你覺得你憑什麼
[00:12:50.000 --> 00:12:53.000]  你覺得我可以收你做音樂系的學生
[00:12:53.000 --> 00:12:55.000]  如果在座
[00:12:55.000 --> 00:12:57.000]  我見到你們工作經驗很豐富
[00:12:57.000 --> 00:12:59.000]  如果有老闆問你
[00:12:59.000 --> 00:13:00.000]  你憑什麼
[00:13:00.000 --> 00:13:01.000]  你有什麼條件
[00:13:01.000 --> 00:13:02.000]  你覺得你是星人
[00:13:02.000 --> 00:13:04.000]  你會怎樣回答他
[00:13:04.000 --> 00:13:06.000]  那時候我回答什麼
[00:13:06.000 --> 00:13:08.000]  我就說我沒有
[00:13:08.000 --> 00:13:09.000]  我連最基本
[00:13:09.000 --> 00:13:11.000]  我連整全的手指都沒有
[00:13:11.000 --> 00:13:14.000]  但我說我很想實現我的夢想
[00:13:14.000 --> 00:13:16.000]  我知道我很喜歡彈琴
[00:13:16.000 --> 00:13:17.000]  如果你給我一個機會
[00:13:17.000 --> 00:13:19.000]  我會很努力去做
[00:13:19.000 --> 00:13:22.000]  他說因為我這番單純的說話
[00:13:22.000 --> 00:13:24.000]  他知道我的目標很清晰
[00:13:24.000 --> 00:13:28.000]  所以他讓我讀中大
[00:13:28.000 --> 00:13:30.000]  我讀了三年
[00:13:30.000 --> 00:13:34.000]  開始去進修我的鋼琴技術
[00:13:34.000 --> 00:13:36.000]  畢業之後
[00:13:36.000 --> 00:13:38.000]  第一我父母很開心
[00:13:38.000 --> 00:13:40.000]  因為他從來沒有想過
[00:13:40.000 --> 00:13:42.000]  自己的女兒可以大學畢業
[00:13:42.000 --> 00:13:44.000]  還可以收音樂
[00:13:44.000 --> 00:13:46.000]  第二就是
[00:13:46.000 --> 00:13:48.000]  我祈禱知道
[00:13:48.000 --> 00:13:50.000]  神在我生命裏
[00:13:50.000 --> 00:13:52.000]  是一個很獨特的計劃
[00:13:52.000 --> 00:13:54.000]  但我一直都不知道是什麼
[00:13:54.000 --> 00:13:55.000]  所以那時候
[00:13:55.000 --> 00:13:56.000]  我很認真去祈禱
[00:13:56.000 --> 00:13:57.000]  主啊
[00:13:57.000 --> 00:14:00.000]  究竟你在我生命裏的呼召是什麼
[00:14:00.000 --> 00:14:01.000]  我的calling是什麼
[00:14:01.000 --> 00:14:03.000]  那時候出了一個答案
[00:14:03.000 --> 00:14:05.000]  就是做音樂宣教士
[00:14:05.000 --> 00:14:07.000]  我說音樂宣教士是什麼
[00:14:07.000 --> 00:14:09.000]  是不是要去非洲宣教
[00:14:09.000 --> 00:14:11.000]  我說都很好
[00:14:11.000 --> 00:14:13.000]  領受你這麼多恩典
[00:14:13.000 --> 00:14:14.000]  我就受裝備
[00:14:14.000 --> 00:14:16.000]  所以那時候就很傻
[00:14:16.000 --> 00:14:18.000]  去了美國報讀大學
[00:14:18.000 --> 00:14:20.000]  你知道我讀什麼嗎
[00:14:20.000 --> 00:14:22.000]  其實我不是
[00:14:22.000 --> 00:14:24.000]  現在外間傳媒經常說
[00:14:24.000 --> 00:14:26.000]  我是三子鋼琴家
[00:14:26.000 --> 00:14:28.000]  我覺得自己不是三子鋼琴家
[00:14:28.000 --> 00:14:30.000]  其實我是一個學者
[00:14:30.000 --> 00:14:32.000]  我是注重民族音樂
[00:14:32.000 --> 00:14:33.000]  為什麼呢
[00:14:33.000 --> 00:14:36.000]  就因為那時候主的calling就說
[00:14:36.000 --> 00:14:38.000]  你去做宣教士
[00:14:38.000 --> 00:14:39.000]  我就很傻
[00:14:39.000 --> 00:14:40.000]  以為要去非洲宣教
[00:14:40.000 --> 00:14:43.000]  所以我在美國進修我的碩士
[00:14:43.000 --> 00:14:44.000]  博士學位的時候
[00:14:44.000 --> 00:14:46.000]  我主讀什麼呢
[00:14:46.000 --> 00:14:48.000]  就是非洲音樂
[00:14:48.000 --> 00:14:49.000]  拉丁美洲音樂
[00:14:49.000 --> 00:14:50.000]  還有黑人音樂
[00:14:50.000 --> 00:14:52.000]  你看我外表這麼斯文
[00:14:52.000 --> 00:14:54.000]  其實我是黑底
[00:14:54.000 --> 00:14:56.000]  我是打band的
[00:14:56.000 --> 00:14:59.000]  我是裡面很火熱那些
[00:14:59.000 --> 00:15:01.000]  於是就這樣讀
[00:15:01.000 --> 00:15:03.000]  但是很有趣
[00:15:03.000 --> 00:15:07.000]  原來可能我們在信仰的歷程裡
[00:15:07.000 --> 00:15:11.000]  很多時候都misinterpret
[00:15:11.000 --> 00:15:12.000]  就是怎樣呢
[00:15:12.000 --> 00:15:15.000]  領悟錯了神在我們生命裡的旨意
[00:15:15.000 --> 00:15:17.000]  但是神很有趣的就是
[00:15:17.000 --> 00:15:19.000]  祂很多時候會用了我們錯的東西
[00:15:19.000 --> 00:15:22.000]  去繼續fix我們的journey
[00:15:22.000 --> 00:15:25.000]  就是繼續慢慢調整調整
[00:15:25.000 --> 00:15:29.000]  帶回來去走對的路
[00:15:29.000 --> 00:15:34.000]  而去到神在我們每一個人生命裡的旨意是什麼
[00:15:34.000 --> 00:15:36.000]  我讀的時候
[00:15:36.000 --> 00:15:39.000]  我從來沒想過要讀到變了博士
[00:15:39.000 --> 00:15:41.000]  純粹因為我覺得
[00:15:41.000 --> 00:15:44.000]  我小時候從來沒機會坐過飛機
[00:15:44.000 --> 00:15:46.000]  我很想去外國體驗一下
[00:15:46.000 --> 00:15:48.000]  看看這個世界有多大
[00:15:48.000 --> 00:15:50.000]  所以自己第一次坐飛機
[00:15:50.000 --> 00:15:52.000]  就已經飛去美國讀書了
[00:15:52.000 --> 00:15:54.000]  於是七年的時間
[00:15:54.000 --> 00:15:57.000]  但是我讀完之後
[00:15:57.000 --> 00:15:59.000]  我就回來香港
[00:15:59.000 --> 00:16:01.000]  那時候我就問神
[00:16:01.000 --> 00:16:03.000]  神啊祢要我做些什麼呢
[00:16:03.000 --> 00:16:06.000]  我知道祢裝備我這麼多年
[00:16:06.000 --> 00:16:08.000]  是有一個很特別的目的
[00:16:08.000 --> 00:16:10.000]  我講一點給大家聽
[00:16:10.000 --> 00:16:12.000]  我裝備了什麼
[00:16:12.000 --> 00:16:15.000]  七年除了學術上的裝備之外
[00:16:15.000 --> 00:16:17.000]  因為我讀的那間大學
[00:16:17.000 --> 00:16:22.000]  是一間很出名做研究的大學
[00:16:22.000 --> 00:16:26.000]  我的獎學金跟我的成績是掛勾的
[00:16:26.000 --> 00:16:28.000]  就好像現在公司
[00:16:28.000 --> 00:16:30.000]  你達不達到你的目標一樣
[00:16:30.000 --> 00:16:33.000]  就是要經常出席很多學術會議
[00:16:33.000 --> 00:16:36.000]  發表很多論文
[00:16:36.000 --> 00:16:39.000]  還有教書的presentation是怎樣
[00:16:39.000 --> 00:16:43.000]  就是這樣於是七年對著很多人
[00:16:43.000 --> 00:16:46.000]  講英文講普通話
[00:16:46.000 --> 00:16:48.000]  沒什麼機會講廣東話的
[00:16:48.000 --> 00:16:51.000]  去發表我們那些學術文章
[00:16:51.000 --> 00:16:53.000]  那時候我覺得很痛苦
[00:16:53.000 --> 00:16:55.000]  為什麼要不停講話
[00:16:55.000 --> 00:16:57.000]  為什麼經常對著人
[00:16:57.000 --> 00:16:59.000]  我就最不喜歡對著人了
[00:16:59.000 --> 00:17:01.000]  還要經常show我的手出來
[00:17:01.000 --> 00:17:03.000]  講話一定手很觸動的
[00:17:03.000 --> 00:17:05.000]  但是原來神就透過這些環境
[00:17:05.000 --> 00:17:07.000]  去塑造今天是我
[00:17:07.000 --> 00:17:09.000]  回到香港
[00:17:09.000 --> 00:17:12.000]  我問神除了我在大學教書之外
[00:17:12.000 --> 00:17:15.000]  還可以做些什麼呢
[00:17:15.000 --> 00:17:16.000]  不過很有趣
[00:17:16.000 --> 00:17:18.000]  我想起來
[00:17:18.000 --> 00:17:20.000]  我當年報讀美國大學的時候
[00:17:20.000 --> 00:17:25.000]  其中一句application form
[00:17:25.000 --> 00:17:26.000]  那個表格
[00:17:26.000 --> 00:17:28.000]  它會問你為什麼你想讀民眾音樂
[00:17:28.000 --> 00:17:29.000]  我填了什麼
[00:17:29.000 --> 00:17:31.000]  我就說我很想將來
[00:17:31.000 --> 00:17:34.000]  透過音樂成為一個
[00:17:34.000 --> 00:17:38.000]  music educator 音樂教育者
[00:17:38.000 --> 00:17:41.000]  music missionary
[00:17:41.000 --> 00:17:44.000]  透過音樂去傳人福音
[00:17:44.000 --> 00:17:47.000]  我想成為一個music performer
[00:17:47.000 --> 00:17:49.000]  就是表演者
[00:17:49.000 --> 00:17:51.000]  和music ambassador
[00:17:51.000 --> 00:17:54.000]  ambassador就是使者
[00:17:54.000 --> 00:17:59.000]  透過音樂去傳人一些訊息
[00:17:59.000 --> 00:18:00.000]  我是這樣寫的
[00:18:00.000 --> 00:18:01.000]  那時候祈禱的時候
[00:18:01.000 --> 00:18:05.000]  我想起我七年前寫過這番話
[00:18:05.000 --> 00:18:06.000]  神就說
[00:18:06.000 --> 00:18:08.000]  我是要你成為這樣的人
[00:18:08.000 --> 00:18:09.000]  你記不記得
[00:18:09.000 --> 00:18:11.000]  當初你缺志的時候
[00:18:11.000 --> 00:18:15.000]  記不記得神用什麼經文去激勵你的
