
[00:00:00.000 --> 00:00:08.000]  主耶穌復活後向門徒演說:願你們平安
[00:05:25.000 --> 00:05:29.000]  因為福音書的寫作
[00:05:29.000 --> 00:05:35.000]  是要給信徒去學習
[00:05:35.000 --> 00:05:36.000]  去知道
[00:05:36.000 --> 00:05:37.000]  去思想
[00:05:37.000 --> 00:05:40.000]  所以這兩段的描述
[00:05:40.000 --> 00:05:42.000]  或者這兩次的顯現
[00:05:42.000 --> 00:05:45.000]  甚至比空墳
[00:05:45.000 --> 00:05:50.000]  或者是關上門
[00:05:50.000 --> 00:05:51.000]  耶穌向他們顯現
[00:05:51.000 --> 00:05:52.000]  升天
[00:05:52.000 --> 00:05:53.000]  他描述得更加詳細
[00:05:53.000 --> 00:05:56.000]  所以這兩段是非常重要的
[00:05:56.000 --> 00:05:58.000]  顯現的事件
[00:05:58.000 --> 00:06:00.000]  這兩件事件
[00:06:00.000 --> 00:06:03.000]  一件是向門徒
[00:06:03.000 --> 00:06:08.000]  一件是向耶穌近身的使徒
[00:06:08.000 --> 00:06:10.000]  上星期有個弟兄
[00:06:10.000 --> 00:06:11.000]  今天洗禮
[00:06:11.000 --> 00:06:13.000]  他問我
[00:06:13.000 --> 00:06:16.000]  為什麼那兩個門徒認不出耶穌?
[00:06:16.000 --> 00:06:19.000]  明明是耶穌的門徒
[00:06:19.000 --> 00:06:21.000]  為什麼認不出耶穌?
[00:06:21.000 --> 00:06:23.000]  原來耶穌也有很多門徒
[00:06:23.000 --> 00:06:25.000]  有很多人跟從祂
[00:06:25.000 --> 00:06:28.000]  不是時常可以靠近
[00:06:28.000 --> 00:06:31.000]  見得到或認得到祂
[00:06:31.000 --> 00:06:32.000]  所以你說
[00:06:32.000 --> 00:06:34.000]  我是元朗堂的弟兄姊妹
[00:06:34.000 --> 00:06:35.000]  可能你不認識我也說不定
[00:06:35.000 --> 00:06:38.000]  因為你回得少
[00:06:38.000 --> 00:06:39.000]  不奇怪的
[00:06:39.000 --> 00:06:41.000]  這兩個門徒
[00:06:41.000 --> 00:06:42.000]  你從他這裡認不出
[00:06:42.000 --> 00:06:44.000]  都可以大概知道
[00:06:44.000 --> 00:06:47.000]  他或者是初初跟從耶穌
[00:06:47.000 --> 00:06:48.000]  或者他和耶穌的關係
[00:06:48.000 --> 00:06:50.000]  都是比較淺薄的
[00:06:50.000 --> 00:06:54.000]  在這次的顯現裡面
[00:06:54.000 --> 00:06:55.000]  很重要的是
[00:06:55.000 --> 00:06:59.000]  耶穌去開導或教導他們
[00:06:59.000 --> 00:07:02.000]  而在另外一次提比利亞的顯現
[00:07:02.000 --> 00:07:04.000]  他是去呼召彼得
[00:07:04.000 --> 00:07:07.000]  或者是再次呼召彼得
[00:07:07.000 --> 00:07:09.000]  所以第一個的顯現
[00:07:09.000 --> 00:07:11.000]  是建立他們的信心
[00:07:11.000 --> 00:07:13.000]  第二次的顯現
[00:07:13.000 --> 00:07:15.000]  是要召喚他們
[00:07:15.000 --> 00:07:17.000]  猜探他們
[00:07:17.000 --> 00:07:19.000]  第一次顯現的結果
[00:07:19.000 --> 00:07:22.000]  是兩個門徒明白和認識了
[00:07:22.000 --> 00:07:24.000]  這個是主
[00:07:24.000 --> 00:07:26.000]  而第二次的顯現
[00:07:26.000 --> 00:07:32.000]  彼得是回應了耶穌基督的呼召
[00:07:32.000 --> 00:07:33.000]  我選這兩段聖經
[00:07:33.000 --> 00:07:36.000]  因為今天我們有瑞麗的弟兄姊妹
[00:07:36.000 --> 00:07:40.000]  我們當中也有一些初信的弟兄姊妹
[00:07:40.000 --> 00:07:41.000]  我們都要有一個經歷
[00:07:41.000 --> 00:07:42.000]  有一個過程
[00:07:42.000 --> 00:07:46.000]  就是我們要認識耶穌基督
[00:07:46.000 --> 00:07:50.000]  我們當中也有一些資深的弟兄姊妹
[00:07:50.000 --> 00:07:52.000]  將來回教會久了
[00:07:52.000 --> 00:07:54.000]  你也會變成資深的
[00:07:54.000 --> 00:07:56.000]  你就不只是認識
[00:07:56.000 --> 00:08:00.000]  你需要好像彼得那樣有個回應
[00:08:00.000 --> 00:08:03.000]  所以我今天特別選這兩段
[00:08:03.000 --> 00:08:05.000]  以馬五師的顯現
[00:08:05.000 --> 00:08:09.000]  重點是聽
[00:08:09.000 --> 00:08:13.000]  耶穌講給他們聽
[00:08:13.000 --> 00:08:15.000]  他們要明白
[00:08:15.000 --> 00:08:21.000]  而且要明白聖經的教導
[00:08:21.000 --> 00:08:24.000]  當他們那個同一天
[00:08:24.000 --> 00:08:28.000]  是很接近耶穌復活的那些婦女
[00:08:28.000 --> 00:08:29.000]  見到耶穌的時候
[00:08:29.000 --> 00:08:31.000]  是最初最初的時候
[00:08:31.000 --> 00:08:36.000]  他們已經是選擇了離開耶路撒冷
[00:08:36.000 --> 00:08:37.000]  向前走
[00:08:37.000 --> 00:08:40.000]  走了有二十五里那麼遠
[00:08:40.000 --> 00:08:43.000]  就是說這裡的故事已經完了
[00:08:43.000 --> 00:08:46.000]  我們要做回自己的事了
[00:08:46.000 --> 00:08:48.000]  而且這個環境也不適宜墮落
[00:08:48.000 --> 00:08:49.000]  他們開始走
[00:08:49.000 --> 00:08:53.000]  但他們心裡面有很多的問題
[00:08:53.000 --> 00:08:55.000]  他們一直在思想
[00:08:55.000 --> 00:08:57.000]  正在耶路撒冷發生什麼事
[00:08:57.000 --> 00:08:58.000]  在這個時候
[00:08:58.000 --> 00:09:01.000]  耶穌主動去接近他們
[00:09:01.000 --> 00:09:02.000]  聖經說
[00:09:02.000 --> 00:09:05.000]  他們眼睛迷糊
[00:09:05.000 --> 00:09:09.000]  認不出祂是主
[00:09:09.000 --> 00:09:11.000]  這個不奇怪
[00:09:11.000 --> 00:09:13.000]  他們認不出來
[00:09:13.000 --> 00:09:14.000]  特別的地方就是
[00:09:14.000 --> 00:09:18.000]  耶穌沒有立即告訴他們
[00:09:18.000 --> 00:09:21.000]  我是誰
[00:09:21.000 --> 00:09:24.000]  他們認不出耶穌
[00:09:24.000 --> 00:09:25.000]  是他們的問題
[00:09:25.000 --> 00:09:28.000]  耶穌一顯現的時候告訴他們
[00:09:28.000 --> 00:09:29.000]  我是誰
[00:09:29.000 --> 00:09:32.000]  那就完全明白了
[00:09:32.000 --> 00:09:36.000]  耶穌並沒有立刻讓他們認出來
[00:09:36.000 --> 00:09:39.000]  就是說表明祂自己
[00:09:39.000 --> 00:09:41.000]  然後
[00:09:41.000 --> 00:09:43.000]  祂跟他們聊天
[00:09:43.000 --> 00:09:46.000]  祂就將聖經裡面
[00:09:46.000 --> 00:09:49.000]  所有關於指著祂的說話
[00:09:49.000 --> 00:09:52.000]  跟他們解明清楚
[00:09:52.000 --> 00:09:55.000]  由霜雨一路走到黃昏
[00:09:55.000 --> 00:09:57.000]  太陽要下山
[00:09:57.000 --> 00:09:58.000]  那麼長的時間裡面
[00:09:58.000 --> 00:10:01.000]  耶穌都沒有開古
[00:10:01.000 --> 00:10:05.000]  其實都跟他們說
[00:10:05.000 --> 00:10:09.000]  這個很特別
[00:10:09.000 --> 00:10:12.000]  用了很多時間
[00:10:12.000 --> 00:10:15.000]  似乎耶穌是很重視
[00:10:15.000 --> 00:10:19.000]  他們要明白聖經的說話
[00:10:19.000 --> 00:10:21.000]  很清楚
[00:10:21.000 --> 00:10:23.000]  要將聖經的說話解給他們
[00:10:23.000 --> 00:10:24.000]  所以到他們後來發現
[00:10:24.000 --> 00:10:27.000]  耶穌基督是主的時候
[00:10:27.000 --> 00:10:29.000]  他們有一句說話說
[00:10:29.000 --> 00:10:32.000]  剛才祂跟我們說的時候
[00:10:32.000 --> 00:10:35.000]  我們豈不是心裡面火熱嗎
[00:10:35.000 --> 00:10:37.000]  原來他們聽的過程裡
[00:10:37.000 --> 00:10:40.000]  其實心裡面都有一些感受
[00:10:40.000 --> 00:10:41.000]  有一些轉變
[00:10:41.000 --> 00:10:44.000]  但他們還沒有去到很清楚
[00:10:44.000 --> 00:10:47.000]  認識耶穌是主
[00:10:47.000 --> 00:10:49.000]  這本書裡面有一個比喻
[00:10:49.000 --> 00:10:54.000]  是講到財主和拉撒路
[00:10:54.000 --> 00:10:56.000]  財主就說
[00:10:56.000 --> 00:10:59.000]  可不可以叫拉撒路復活
[00:10:59.000 --> 00:11:03.000]  去跟他的家人說呢
[00:11:03.000 --> 00:11:04.000]  這本書裡面說
[00:11:04.000 --> 00:11:07.000]  如果他不聽摩西的說話
[00:11:07.000 --> 00:11:10.000]  就算拉撒路復活
[00:11:10.000 --> 00:11:13.000]  都對他沒有幫助
[00:11:13.000 --> 00:11:16.000]  這是一個很重要的提示
[00:11:16.000 --> 00:11:22.000]  如果我們不從聖經裡面去認識上帝
[00:11:22.000 --> 00:11:24.000]  我們只是憑一種經驗
[00:11:24.000 --> 00:11:27.000]  或者某一個人的說法
[00:11:27.000 --> 00:11:30.000]  這個不足夠
[00:11:30.000 --> 00:11:33.000]  對聖經的學習是很重要
[00:11:33.000 --> 00:11:34.000]  有人說
[00:11:34.000 --> 00:11:36.000]  神沒有讓我認識祂
[00:11:36.000 --> 00:11:38.000]  沒有向我啟示
[00:11:38.000 --> 00:11:39.000]  有
[00:11:39.000 --> 00:11:43.000]  聖經就是神的啟示
[00:11:43.000 --> 00:11:48.000]  透過聖經上帝告訴我們祂是怎樣的
[00:11:48.000 --> 00:11:49.000]  在這裡
[00:11:49.000 --> 00:11:51.000]  耶穌不是在相遇那裡
[00:11:51.000 --> 00:11:53.000]  讓門徒去認識
[00:11:53.000 --> 00:11:56.000]  而是跟他們同行
[00:11:56.000 --> 00:11:58.000]  同行是一個很重要的過程
[00:11:58.000 --> 00:12:02.000]  是耶穌跟我們同行
[00:12:02.000 --> 00:12:04.000]  在靈修學上
[00:12:04.000 --> 00:12:10.000]  有一個很重要的觀念就是
[00:12:10.000 --> 00:12:17.000]  認出誰在路上與我們同行
[00:12:17.000 --> 00:12:18.000]  要認到
[00:12:18.000 --> 00:12:21.000]  在我們人生的路上
[00:12:21.000 --> 00:12:23.000]  誰跟我們同行
[00:12:23.000 --> 00:12:26.000]  耶穌怎樣跟我們同行
[00:12:26.000 --> 00:12:28.000]  我們要認得出
[00:12:28.000 --> 00:12:33.000]  耶穌透過什麼方式去呈現自己
[00:12:33.000 --> 00:12:37.000]  這是歷代靈修的功課
[00:12:37.000 --> 00:12:39.000]  耶穌一直在等待
[00:12:39.000 --> 00:12:43.000]  是等待他們明白
[00:12:43.000 --> 00:12:46.000]  祂沒有主動
[00:12:46.000 --> 00:12:48.000]  祂不是很被動
[00:12:48.000 --> 00:12:51.000]  祂是不斷地啟發他們
[00:12:51.000 --> 00:12:53.000]  希望他們能夠明白
[00:12:53.000 --> 00:12:57.000]  但同時祂也是很有耐性地在等
[00:12:57.000 --> 00:13:02.000]  直到他們真的明白
[00:13:02.000 --> 00:13:03.000]  據基督徒說
[00:13:03.000 --> 00:13:06.000]  為什麼我回到教會這麼久
[00:13:06.000 --> 00:13:09.000]  我都不太明白呢
[00:13:09.000 --> 00:13:11.000]  你不要問上帝
[00:13:11.000 --> 00:13:14.000]  應該問問自己
[00:13:14.000 --> 00:13:16.000]  怎樣可以明白
[00:13:16.000 --> 00:13:18.000]  當到最後的時候
[00:13:18.000 --> 00:13:21.000]  他們就知道
[00:13:21.000 --> 00:13:22.000]  聖經說
[00:13:22.000 --> 00:13:24.000]  到晚上黃昏的時候
[00:13:24.000 --> 00:13:27.000]  耶穌似乎要繼續向前走
[00:13:27.000 --> 00:13:30.000]  他們就留住耶穌
[00:13:30.000 --> 00:13:32.000]  耶穌就留下
[00:13:32.000 --> 00:13:35.000]  這個很細微的地方
[00:13:35.000 --> 00:13:38.000]  他們主動地作出一個邀請
[00:13:38.000 --> 00:13:40.000]  耶穌留下
[00:13:40.000 --> 00:13:41.000]  到晚飯的時候
[00:13:41.000 --> 00:13:43.000]  耶穌就祝謝
[00:13:43.000 --> 00:13:47.000]  他們就突然在晚餐的時候
[00:13:47.000 --> 00:13:50.000]  他們就認出主
[00:13:50.000 --> 00:13:51.000]  有學者就問
[00:13:51.000 --> 00:13:53.000]  為什麼這麼特別呢
[00:13:53.000 --> 00:13:57.000]  在那裡他們會認出到是耶穌呢
[00:13:57.000 --> 00:13:59.000]  有一個論述就是說
[00:13:59.000 --> 00:14:02.000]  因為耶穌身上有釘人的手
[00:14:02.000 --> 00:14:04.000]  當祂要擺餅的時候
[00:14:04.000 --> 00:14:05.000]  一打開的時候
[00:14:05.000 --> 00:14:08.000]  他們就見到這個十字架的記號
[00:14:08.000 --> 00:14:10.000]  也是復活的記號
[00:14:10.000 --> 00:14:12.000]  他們很驚訝
[00:14:12.000 --> 00:14:14.000]  有一個人竟然是這樣
[00:14:14.000 --> 00:14:16.000]  他就將所有的東西連貫地
[00:14:16.000 --> 00:14:19.000]  發現這個就是耶穌
[00:14:19.000 --> 00:14:23.000]  復活了的耶穌
[00:14:23.000 --> 00:14:26.000]  之後他們就回去耶路撒冷
[00:14:26.000 --> 00:14:30.000]  找其他的門徒
[00:14:30.000 --> 00:14:36.000]  他們改變了自己原本要去的方向
[00:14:36.000 --> 00:14:40.000]  有些基督徒
[00:14:40.000 --> 00:14:46.000]  他是眼睛迷糊的
[00:14:46.000 --> 00:14:50.000]  本來一個基督徒應該是越信越明的
[00:14:50.000 --> 00:14:52.000]  是不是
[00:14:52.000 --> 00:14:58.000]  但是確實有些基督徒是越信越蒙的
[00:14:58.000 --> 00:15:00.000]  你問一問自己
[00:15:00.000 --> 00:15:04.000]  我是越信越明
[00:15:04.000 --> 00:15:10.000]  還是越信越蒙呢
[00:15:10.000 --> 00:15:12.000]  眼睛迷糊
[00:15:12.000 --> 00:15:15.000]  有人說我要找到教會
[00:15:15.000 --> 00:15:17.000]  那我就找到主了
[00:15:17.000 --> 00:15:19.000]  當中的水禮那些弟兄姊妹
[00:15:19.000 --> 00:15:21.000]  你也是一定會找到教會的
[00:15:21.000 --> 00:15:23.000]  然後在教會裡面
[00:15:23.000 --> 00:15:25.000]  慢慢地你就覺得
[00:15:25.000 --> 00:15:26.000]  我認識主了
[00:15:26.000 --> 00:15:30.000]  我相信多數的人都是這樣的過程
[00:15:30.000 --> 00:15:33.000]  但是我告訴大家
[00:15:33.000 --> 00:15:36.000]  是先找到主
[00:15:36.000 --> 00:15:40.000]  你才會找到教會
[00:15:40.000 --> 00:15:42.000]  當你在教會裡面
[00:15:42.000 --> 00:15:44.000]  繼續下去的時候
[00:15:44.000 --> 00:15:47.000]  你會發覺慢慢地見不到主
[00:15:47.000 --> 00:15:49.000]  你就會像這兩個門徒一樣
[00:15:49.000 --> 00:15:51.000]  慢慢地走開去
[00:15:51.000 --> 00:15:53.000]  越走越遠
[00:15:53.000 --> 00:15:56.000]  等這兩個門徒見到主了
[00:15:56.000 --> 00:15:58.000]  他找到主了
[00:15:58.000 --> 00:16:00.000]  他回去找教會
[00:16:00.000 --> 00:16:02.000]  他就留在教會那裡
[00:16:02.000 --> 00:16:04.000]  這個也是一個信仰的過程
[00:16:04.000 --> 00:16:09.000]  所以我們不可以單單找到教會
[00:16:09.000 --> 00:16:10.000]  找到一個群體
[00:16:10.000 --> 00:16:11.000]  如果只是找到這個群體
[00:16:11.000 --> 00:16:14.000]  找不到主
[00:16:14.000 --> 00:16:18.000]  你不會有那種信仰上的火焰
[00:16:18.000 --> 00:16:24.000]  也不會有那種對信仰上的追尋
[00:16:24.000 --> 00:16:28.000]  第二段聖經是寫提比利亞的顯現
[00:16:28.000 --> 00:16:30.000]  那段聖經很熟悉
[00:16:30.000 --> 00:16:33.000]  耶穌有三次問彼得
[00:16:33.000 --> 00:16:36.000]  那裡說到彼得已經回到提比利亞
[00:16:36.000 --> 00:16:41.000]  當時活動的地方應該在耶羅萊撒冷
[00:16:41.000 --> 00:16:43.000]  那時候應該是復活了
[00:16:43.000 --> 00:16:46.000]  耶穌復活之後一個月左右
[00:16:46.000 --> 00:16:50.000]  因為耶穌復活之後
[00:16:50.000 --> 00:16:53.000]  他們有五旬節
[00:16:53.000 --> 00:16:54.000]  四十日就升天
[00:16:54.000 --> 00:16:56.000]  然後有五旬節
[00:16:56.000 --> 00:17:01.000]  所以距離耶穌升天之前的一件事情
[00:17:01.000 --> 00:17:04.000]  耶穌又主動去到提比利亞海邊那裡
[00:17:04.000 --> 00:17:07.000]  去找彼得
[00:17:07.000 --> 00:17:11.000]  彼得就說我們打魚去
[00:17:11.000 --> 00:17:15.000]  做我們自己本行
[00:17:15.000 --> 00:17:18.000]  以前跟從耶穌那些的鴻圖大志
[00:17:18.000 --> 00:17:21.000]  博犯了一場夢
[00:17:21.000 --> 00:17:23.000]  這是一個這樣的訣竅
[00:17:23.000 --> 00:17:27.000]  誰知耶穌就在岸邊叫他們
[00:17:27.000 --> 00:17:29.000]  後來他們認出是主
[00:17:29.000 --> 00:17:34.000]  彼得於是就很激動
[00:17:34.000 --> 00:17:36.000]  但當他見到耶穌的時候
[00:17:36.000 --> 00:17:40.000]  又突然間好像不知道怎樣算好
[00:17:40.000 --> 00:17:43.000]  他已經見過耶穌基督顯現
[00:17:43.000 --> 00:17:45.000]  知道耶穌基督是復活
[00:17:45.000 --> 00:17:46.000]  當然耶穌復活之後
[00:17:46.000 --> 00:17:48.000]  他就不像以前那樣
[00:17:48.000 --> 00:17:50.000]  可以時常跟著耶穌
[00:17:50.000 --> 00:17:51.000]  都不知道耶穌什麼時候會出現
[00:17:51.000 --> 00:17:52.000]  什麼時候不出現
[00:17:52.000 --> 00:17:54.000]  但他已經很確定
[00:17:54.000 --> 00:17:56.000]  耶穌已經復活了
[00:17:56.000 --> 00:17:58.000]  所以當耶穌向他顯現的時候
[00:17:58.000 --> 00:18:02.000]  他是很明白、很清楚
[00:18:02.000 --> 00:18:04.000]  但他的表現也很特別
[00:18:04.000 --> 00:18:07.000]  他是有一點不知所措
[00:18:07.000 --> 00:18:09.000]  即是對著耶穌
[00:18:09.000 --> 00:18:15.000]  究竟他這次顯現是想怎樣呢
[00:18:15.000 --> 00:18:18.000]  在這裡耶穌就問他幾個問題
[00:18:18.000 --> 00:18:22.000]  你愛我嗎?你愛我比耶穌更深
[00:18:22.000 --> 00:18:26.000]  彼得又回答了他三次
[00:18:26.000 --> 00:18:29.000]  有人說耶穌彼得有三次不認主
[00:18:29.000 --> 00:18:33.000]  所以耶穌就給他三次機會回答
[00:18:33.000 --> 00:18:38.000]  他三次都說我愛你
[00:18:38.000 --> 00:18:42.000]  但耶穌三次的挑戰都說好像不夠
[00:18:42.000 --> 00:18:45.000]  你沒養我的羊,你要餵養我的羊
[00:18:45.000 --> 00:18:48.000]  他不是要他回答這麼簡單
[00:18:48.000 --> 00:18:50.000]  他是要他回應他
[00:18:50.000 --> 00:18:54.000]  我知道回答和回應是兩個問題
[00:18:54.000 --> 00:18:56.000]  回答是說了就行了
[00:18:56.000 --> 00:18:59.000]  回應是有一個行動去做的
[00:18:59.000 --> 00:19:02.000]  彼得已經知道了他是主
[00:19:02.000 --> 00:19:05.000]  也知道主已經復活了
[00:19:05.000 --> 00:19:08.000]  但他沒有那種力量
[00:19:08.000 --> 00:19:09.000]  沒有那種方向
[00:19:09.000 --> 00:19:12.000]  沒有那種勇氣
[00:19:12.000 --> 00:19:16.000]  耶路撒冷的情況和耶穌被釘死的時候一樣
[00:19:16.000 --> 00:19:19.000]  那些羅馬的力量仍然在
[00:19:19.000 --> 00:19:23.000]  那些法利塞人的力量仍然在
[00:19:23.000 --> 00:19:24.000]  他有什麼可以做呢?
[00:19:24.000 --> 00:19:28.000]  連耶穌都做不到
[00:19:28.000 --> 00:19:29.000]  那我有什麼可以做呢?
[00:19:29.000 --> 00:19:31.000]  他真的沒有什麼可以做
[00:19:31.000 --> 00:19:35.000]  所以他不祈願自己成為第二個耶穌
[00:19:35.000 --> 00:19:37.000]  或者有第二個耶穌的那種能力
[00:19:37.000 --> 00:19:42.000]  他唯有退去提比納海那裡
[00:19:42.000 --> 00:19:45.000]  做回他自己的事情
[00:19:45.000 --> 00:19:54.000]  有很多資深的基督徒
[00:19:54.000 --> 00:19:58.000]  回教會很久了
[00:19:58.000 --> 00:20:03.000]  又或者曾經在教會有很多參與和侍奉
[00:20:03.000 --> 00:20:07.000]  但他慢慢靜下來
[00:20:07.000 --> 00:20:09.000]  淡出了
[00:20:09.000 --> 00:20:13.000]  做回自己的事情就算了
[00:20:13.000 --> 00:20:15.000]  他或者還有參與教會
[00:20:15.000 --> 00:20:20.000]  但只不過是出席
[00:20:20.000 --> 00:20:21.000]  就這麼多了
[00:20:21.000 --> 00:20:25.000]  有些連參與都不參與了
[00:20:25.000 --> 00:20:29.000]  我自己都認識很多這些
[00:20:29.000 --> 00:20:32.000]  他是沒有回教會的基督徒
[00:20:32.000 --> 00:20:34.000]  或者缺席的基督徒
[00:20:34.000 --> 00:20:36.000]  而且這些有很多
[00:20:36.000 --> 00:20:38.000]  我所認識的很多
[00:20:38.000 --> 00:20:41.000]  他曾經在教會都有很多的毀身
[00:20:41.000 --> 00:20:43.000]  很多的參與
[00:20:43.000 --> 00:20:46.000]  種種的原因
[00:20:46.000 --> 00:20:50.000]  他不再做同樣的事情
[00:20:50.000 --> 00:20:54.000]  一定是有很多的失落在那裡
