
[00:00:00.000 --> 00:00:03.200]  大英姊妹 再次歡迎大家來到我們當中
[00:04:23.600 --> 00:04:25.400]  一定要講得清楚
[00:04:25.400 --> 00:04:26.800]  這個福音的真理
[00:04:26.800 --> 00:04:28.600]  講得清清楚楚給他們聽
[00:04:28.600 --> 00:04:32.000]  但是他們自己又勸提多說
[00:04:32.000 --> 00:04:33.400]  第二章那裡繼續說
[00:04:33.400 --> 00:04:39.000]  你自己本人都要做一個好的榜樣
[00:04:39.000 --> 00:04:42.800]  好使別人知道這個純正的道理
[00:04:42.800 --> 00:04:45.800]  這個聖經之後能夠見到
[00:04:45.800 --> 00:04:49.200]  他們有一些所謂的核心價值
[00:04:49.200 --> 00:04:51.800]  我上次提到有些核心價值
[00:04:51.800 --> 00:04:55.800]  他們能夠共同去實踐出來
[00:04:55.800 --> 00:05:01.800]  聖經經文提到有三個核心價值
[00:05:01.800 --> 00:05:07.800]  就是正直 端莊 言語順傳
[00:05:07.800 --> 00:05:12.000]  Integrity Dignity 和Saint Speech
[00:05:12.000 --> 00:05:14.400]  這就是這三個核心價值
[00:05:14.400 --> 00:05:17.800]  是我們聯繫我們眾大兄姊妹
[00:05:17.800 --> 00:05:20.200]  去繼續去見證出來
[00:05:20.200 --> 00:05:23.000]  那我們怎樣去過這個生活呢
[00:05:23.000 --> 00:05:25.200]  究竟基督徒的生活方式
[00:05:25.200 --> 00:05:28.600]  他生命怎樣彰顯這些核心價值
[00:05:28.600 --> 00:05:31.400]  成為我們基督徒的標記呢
[00:05:31.400 --> 00:05:35.400]  我們今天會從第三章經文開始繼續去看
[00:05:35.400 --> 00:05:38.200]  我們基督徒生活的標記是什麼
[00:05:38.200 --> 00:05:42.800]  我們是不是從大學讀那些碩士課程
[00:05:42.800 --> 00:05:47.600]  給一萬七千元 這樣就學到呢
[00:05:47.600 --> 00:05:50.400]  不是 聖經是究竟怎樣說呢
[00:05:50.400 --> 00:05:54.000]  我們一起去從聖經的話語一起去學習
[00:05:54.000 --> 00:05:56.600]  我們低頭祈禱
[00:05:56.600 --> 00:05:58.000]  主耶穌祈禱我們感謝祢
[00:05:58.000 --> 00:06:01.600]  我們感謝祢賜下神祢賜下寶貴的話語
[00:06:01.600 --> 00:06:04.000]  穿著使徒保羅去告訴我們
[00:06:04.000 --> 00:06:07.200]  怎樣去繼續去聽道入行道
[00:06:07.200 --> 00:06:09.000]  求主打開我們的耳朵
[00:06:09.000 --> 00:06:10.000]  打開我們的心
[00:06:10.000 --> 00:06:12.800]  使我們聽得清楚看得明白祢的旨意
[00:06:12.800 --> 00:06:15.200]  好使我們能夠緊緊跟隨祢
[00:06:15.200 --> 00:06:18.000]  我們以上的禱告是奉主耶穌得聖的名字祈禱
[00:06:18.000 --> 00:06:20.000]  阿們
[00:06:37.400 --> 00:06:39.400]  遵守祂的命
[00:06:39.400 --> 00:06:40.800]  那個掌權的人
[00:06:40.800 --> 00:06:45.600]  是預備行各樣的善事
[00:06:45.600 --> 00:06:47.800]  經文提醒我們說
[00:06:47.800 --> 00:06:53.200]  教會中雖然當時的環境是羅馬政府
[00:06:53.200 --> 00:06:56.200]  他們的政治環境是很差
[00:06:56.200 --> 00:06:57.200]  是很混亂的
[00:06:57.200 --> 00:07:00.600]  跟著他們的社會風氣又很敗壞
[00:07:00.600 --> 00:07:03.600]  無論在任何的環境當中
[00:07:03.600 --> 00:07:07.200]  雖然環境是這麼困難的時候
[00:07:07.200 --> 00:07:12.200]  我們仍然要預備行各樣的善事
[00:07:12.200 --> 00:07:13.800]  不理政黨是什麼
[00:07:13.800 --> 00:07:16.200]  政府的架構是怎樣
[00:07:16.200 --> 00:07:18.200]  但是我們要預備我們的心
[00:07:18.200 --> 00:07:20.600]  去行這個善事
[00:07:20.600 --> 00:07:24.200]  盡力去預備行這些善事
[00:07:24.200 --> 00:07:27.200]  這個情況大家都會想到
[00:07:27.200 --> 00:07:28.600]  經文聖經就立刻
[00:07:28.600 --> 00:07:30.000]  可能大家會想到
[00:07:30.000 --> 00:07:32.000]  我們有些是否一定要善事
[00:07:32.000 --> 00:07:32.590]  順從政府
[00:07:32.590 --> 00:07:35.090]  就想起經文有提,聖經有提過
[00:07:35.090 --> 00:07:38.590]  埃及那時說要殺初生嬰孩
[00:07:38.590 --> 00:07:46.090]  因為接生婆不聽法老王才留得住摩西
[00:07:46.090 --> 00:07:50.590]  聖經有些例子說如果完全阻礙了順從神
[00:07:50.590 --> 00:07:52.090]  當然我們不會做
[00:07:52.090 --> 00:07:53.590]  但這不是提出這些
[00:07:53.590 --> 00:07:55.090]  重點是說
[00:07:55.090 --> 00:07:58.090]  雖然社會上可能有見到很多
[00:07:58.090 --> 00:07:59.090]  當時他們是
[00:07:59.090 --> 00:08:01.090]  有很多不公義的事情發生
[00:08:01.090 --> 00:08:03.590]  針對逼迫基督徒
[00:08:03.590 --> 00:08:05.590]  無論情況怎樣也好
[00:08:05.590 --> 00:08:07.590]  無論誰掌權也好
[00:08:07.590 --> 00:08:09.090]  我們要預備我們的心
[00:08:09.090 --> 00:08:12.590]  是行出我們所聽到的道理
[00:08:12.590 --> 00:08:14.590]  我們聽聖經也聽得很多
[00:08:14.590 --> 00:08:16.590]  剛才說到鼓勵提多
[00:08:16.590 --> 00:08:19.090]  你自己也要行得出來
[00:08:19.090 --> 00:08:22.090]  這個善事就好像同一個字
[00:08:22.090 --> 00:08:25.590]  就是在加拿大書所提的屬名果子
[00:08:25.590 --> 00:08:28.090]  所謂的goodness這個字
[00:08:28.090 --> 00:08:29.590]  是同一個字
[00:08:29.590 --> 00:08:32.090]  我們基督徒的生命當中
[00:08:32.090 --> 00:08:36.090]  就要能夠彰顯了有屬名果子的這種特質
[00:08:36.090 --> 00:08:37.590]  這種氣質在當中
[00:08:37.590 --> 00:08:39.590]  這個品格能夠表現出來
[00:08:39.590 --> 00:08:42.090]  活在生命當中
[00:08:42.090 --> 00:08:43.590]  我們就鼓勵我們
[00:08:43.590 --> 00:08:47.090]  去行一些在社會上行這些善事
[00:08:47.090 --> 00:08:49.090]  不是大起門
[00:08:49.090 --> 00:08:50.590]  這裡提到良善
[00:08:50.590 --> 00:08:53.590]  提多羅馬書提到
[00:08:53.590 --> 00:08:56.090]  都提到同一個意思就說
[00:08:56.090 --> 00:08:58.090]  很欣賞
[00:08:58.090 --> 00:08:59.090]  保羅很欣賞
[00:08:59.090 --> 00:09:01.090]  羅馬教會的那群弟兄姊妹
[00:09:01.090 --> 00:09:04.590]  都在這裡充滿了這些良善的行為
[00:09:04.590 --> 00:09:07.590]  去能夠彰顯神的
[00:09:07.590 --> 00:09:11.590]  跟隨主耶穌基督的真實的基督徒
[00:09:11.590 --> 00:09:13.590]  回到第二節
[00:09:13.590 --> 00:09:15.590]  但是你們千萬不要毀謗
[00:09:15.590 --> 00:09:20.590]  剛才提到有三個核心價值觀
[00:09:20.590 --> 00:09:24.090]  是我們要說的話當中
[00:09:24.090 --> 00:09:27.590]  我們不要在這裡用嘴去誹謗去爭議
[00:09:27.590 --> 00:09:29.590]  但是總要帶著和平之間
[00:09:29.590 --> 00:09:31.590]  去帶著和平
[00:09:31.590 --> 00:09:36.090]  向眾人大顯溫柔
[00:09:36.090 --> 00:09:38.590]  眾人不只是指我們主內大兄姊妹
[00:09:38.590 --> 00:09:40.590]  我們當然要
[00:09:40.590 --> 00:09:42.590]  主內大兄姊妹坐在你旁邊的那位
[00:09:42.590 --> 00:09:44.590]  但是當中未信主的
[00:09:44.590 --> 00:09:45.590]  在社區當中
[00:09:45.590 --> 00:09:47.590]  未進來教會門口的
[00:09:47.590 --> 00:09:49.590]  我們要存著一個溫柔的心
[00:09:49.590 --> 00:09:51.090]  一個gentleness
[00:09:51.090 --> 00:09:53.590]  也是屬於果子的其中一個質素
[00:09:53.590 --> 00:09:55.590]  這個gentleness也是同一個字
[00:09:55.590 --> 00:09:58.590]  要去跟每一個人
[00:09:58.590 --> 00:10:01.090]  能夠表現出來
[00:10:01.090 --> 00:10:05.590]  這個屬於果子的這種gentleness
[00:10:05.590 --> 00:10:09.090]  是處處去為人去設想
[00:10:09.090 --> 00:10:11.090]  不只是想著自己
[00:10:11.090 --> 00:10:13.090]  但是為人去設想
[00:10:13.090 --> 00:10:16.090]  去怎樣去有一個不好
[00:10:16.090 --> 00:10:17.590]  帶著一個和平的心
[00:10:17.590 --> 00:10:20.090]  好使可以彰顯了
[00:10:20.090 --> 00:10:22.590]  我們是一個天國的公民
[00:10:22.590 --> 00:10:24.090]  我們第二章的時候
[00:10:24.090 --> 00:10:26.090]  上一次我跟大家分享
[00:10:26.090 --> 00:10:27.590]  提多書第二章的時候
[00:10:27.590 --> 00:10:29.590]  都提到我們自己有一個新的身份
[00:10:29.590 --> 00:10:31.590]  因為主耶穌基督救恩的計劃
[00:10:31.590 --> 00:10:33.590]  我們接受了主耶穌基督
[00:10:33.590 --> 00:10:35.090]  我們就是天國的公民
[00:10:35.090 --> 00:10:36.590]  天國的公民就是
[00:10:36.590 --> 00:10:38.590]  我們要能夠在行動上面
[00:10:38.590 --> 00:10:41.590]  去激勵我們透過神的話語
[00:10:41.590 --> 00:10:43.590]  對人要謙卑
[00:10:43.590 --> 00:10:45.590]  和為人設想
[00:10:45.590 --> 00:10:50.090]  所以第一個基督徒生活的指標就是
[00:10:50.090 --> 00:10:52.590]  對人謙卑 為人設想
[00:10:52.590 --> 00:10:56.590]  我們從第一第二節能夠清清楚楚地看得出來
[00:10:56.590 --> 00:11:03.590]  有一次我去我的大兒子的學校幫忙
[00:11:03.590 --> 00:11:11.590]  他邀請家長幫青年人做一些mock interview
[00:11:11.590 --> 00:11:13.590]  實習面試 面試實習
[00:11:13.590 --> 00:11:16.590]  因為他有一個課程是專門
[00:11:16.590 --> 00:11:22.590]  和一些公司 明州社區的公司去做一些project
[00:11:22.590 --> 00:11:26.590]  就要學習他怎樣去找工作
[00:11:26.590 --> 00:11:29.590]  有一個學生就問過這個團隊
[00:11:29.590 --> 00:11:30.590]  這個panel
[00:11:30.590 --> 00:11:34.590]  就是有些家長是有聘請人的經驗
[00:11:34.590 --> 00:11:36.590]  在職場上面有聘請人的經驗
[00:11:36.590 --> 00:11:39.590]  邀請他們做一個小組討論
[00:11:39.590 --> 00:11:41.590]  有位學生就問
[00:11:41.590 --> 00:11:44.590]  我的website寫得這樣 這樣 這樣
[00:11:44.590 --> 00:11:46.590]  如果兩個website完全一樣的時候
[00:11:46.590 --> 00:11:50.590]  我怎樣能夠將他 究竟怎樣選擇
[00:11:50.590 --> 00:11:54.590]  其實我就會跟他說
[00:11:54.590 --> 00:11:58.590]  其實他們會看面試的時候
[00:11:58.590 --> 00:12:00.590]  就看他的品格
[00:12:00.590 --> 00:12:02.590]  看他的生命的故事
[00:12:02.590 --> 00:12:05.590]  能不能夠彰顯出他的為人
[00:12:05.590 --> 00:12:07.590]  他的經歷是甚麼
[00:12:07.590 --> 00:12:09.590]  我們能不能夠有一個integrity
[00:12:09.590 --> 00:12:10.590]  有一個dignity
[00:12:10.590 --> 00:12:12.590]  在我們說話交談當中
[00:12:12.590 --> 00:12:14.590]  能不能夠彰顯出來
[00:12:14.590 --> 00:12:16.590]  我們對人接物的時候
[00:12:16.590 --> 00:12:19.590]  態度能不能夠成為一個團隊
[00:12:19.590 --> 00:12:21.590]  一同在職場上面去工作
[00:12:21.590 --> 00:12:23.590]  這個是很明顯的分別
[00:12:23.590 --> 00:12:25.590]  這個是我身為 supervisor
[00:12:25.590 --> 00:12:27.590]  我自己管理的時候
[00:12:27.590 --> 00:12:29.590]  我就用這個態度去看
[00:12:29.590 --> 00:12:30.590]  可能那個隊長
[00:12:30.590 --> 00:12:31.590]  那個小組隊長
[00:12:31.590 --> 00:12:32.590]  看你懂不懂東西
[00:12:32.590 --> 00:12:34.590]  看你的qualification
[00:12:34.590 --> 00:12:36.590]  但當我身為一個 supervisor
[00:12:36.590 --> 00:12:38.590]  管理的職場上面
[00:12:38.590 --> 00:12:39.590]  那個崗位上面
[00:12:39.590 --> 00:12:41.590]  我們看他的品格
[00:12:41.590 --> 00:12:44.590]  我們從這個方面去選擇一些
[00:12:44.590 --> 00:12:48.590]  字面上不能夠說出來的
[00:12:48.590 --> 00:12:50.590]  我們在面試當中去明白
[00:12:50.590 --> 00:12:52.590]  這個基督徒的生命
[00:12:52.590 --> 00:12:54.590]  有沒有代人謙卑
[00:12:54.590 --> 00:12:55.590]  為人設想
[00:12:55.590 --> 00:12:58.590]  能不能夠彰顯出主的愛
[00:12:58.590 --> 00:12:59.590]  在當中 在社區上面
[00:12:59.590 --> 00:13:01.590]  在我們的生活當中
[00:13:01.590 --> 00:13:03.590]  就好像看到
[00:13:03.590 --> 00:13:08.590]  我也很喜歡看Javity這個問答比賽的電視
[00:13:08.590 --> 00:13:11.590]  他都出了一些月曆
[00:13:11.590 --> 00:13:12.590]  你看看
[00:13:12.590 --> 00:13:13.590]  給你一個問題
[00:13:13.590 --> 00:13:14.590]  你懂不懂得回答
[00:13:14.590 --> 00:13:15.590]  挑戰一下大家
[00:13:15.590 --> 00:13:16.590]  可能大家當中
[00:13:16.590 --> 00:13:18.590]  每天都有個背誦經文
[00:13:18.590 --> 00:13:20.590]  可能有些聖經的月曆
[00:13:20.590 --> 00:13:23.590]  剛才看那個例子
[00:13:23.590 --> 00:13:24.590]  說得清楚了
[00:13:24.590 --> 00:13:27.590]  我們不只是聽到
[00:13:27.590 --> 00:13:29.590]  但我們的生命見證當中
[00:13:29.590 --> 00:13:31.590]  我們要行得出來
[00:13:31.590 --> 00:13:34.590]  我期望大家能夠聽到又行得到
[00:13:34.590 --> 00:13:35.590]  這裡是聖經
[00:13:35.590 --> 00:13:38.590]  它會提多一點鼓勵基督徒
[00:13:38.590 --> 00:13:41.590]  鼓勵牧師 傳道人 長老去教導
[00:13:41.590 --> 00:13:43.590]  去勸勉弟兄姊妹
[00:13:43.590 --> 00:13:50.590]  當我們繼續看下一張圖片的時候
[00:13:50.590 --> 00:13:53.590]  我們繼續看經文的時候
[00:13:53.590 --> 00:13:55.590]  我們看到第三節
[00:13:55.590 --> 00:13:58.590]  第三節的時候
[00:13:58.590 --> 00:14:00.590]  我們從前
[00:14:00.590 --> 00:14:02.590]  就算我們從前自己
[00:14:02.590 --> 00:14:06.590]  都是好像那些教會的人
[00:14:06.590 --> 00:14:08.590]  好像一群又纏又懶
[00:14:08.590 --> 00:14:10.590]  得人討厭的人
[00:14:10.590 --> 00:14:12.590]  我們以前是無知
[00:14:12.590 --> 00:14:13.590]  是不信有神的
[00:14:13.590 --> 00:14:16.590]  好像沒有神那樣過生活
[00:14:16.590 --> 00:14:18.590]  雖然自己掛名是基督徒
[00:14:18.590 --> 00:14:19.590]  他們是弟兄姊妹
[00:14:19.590 --> 00:14:21.590]  但是他的行為見證
[00:14:21.590 --> 00:14:24.590]  就好像沒有神存在的一樣
[00:14:24.590 --> 00:14:27.590]  在半夜受到迷惑
[00:14:27.590 --> 00:14:30.590]  跟隨魔鬼撒旦的人有去做事
[00:14:30.590 --> 00:14:32.590]  跟隨自己的情有去做事
[00:14:32.590 --> 00:14:35.590]  去過一些放縱
[00:14:35.590 --> 00:14:37.590]  為了自己的喜樂
[00:14:37.590 --> 00:14:39.590]  去過去的生活
[00:14:39.590 --> 00:14:41.590]  妒忌 可憎
[00:14:41.590 --> 00:14:44.590]  甚至彼此之間互相憎恨
[00:14:44.590 --> 00:14:48.590]  這個是我們從前所過的生活
[00:14:48.590 --> 00:14:49.590]  我們自己從前都是
[00:14:49.590 --> 00:14:51.590]  我們信次之前都是這樣
[00:14:51.590 --> 00:14:53.590]  但是轉機在哪裡
[00:14:53.590 --> 00:14:56.590]  就是第四節到第七節
[00:14:56.590 --> 00:14:58.590]  這一句句子當中
[00:14:58.590 --> 00:14:59.590]  譚耀宗議員
[00:15:03.190 --> 00:15:05.190]  因為神的緣故
[00:15:05.190 --> 00:15:08.190]  因為主耶穌基督是我們救主的緣故
[00:15:08.190 --> 00:15:10.190]  祂的恩慈
[00:15:10.190 --> 00:15:13.190]  祂所施愛的慈愛
[00:15:13.190 --> 00:15:17.190]  從在十字架上能夠顯明出來的時候
[00:15:17.190 --> 00:15:21.190]  我們就心明有個主基
[00:15:21.190 --> 00:15:23.190]  我們從前是叛逆神
[00:15:23.190 --> 00:15:25.190]  從前是目中無人
[00:15:25.190 --> 00:15:28.190]  還是顧自己
[00:15:28.190 --> 00:15:32.190]  我們心明上有很大的困難
[00:15:32.190 --> 00:15:35.190]  無論是職場上找工作
[00:15:35.190 --> 00:15:38.190]  可能是我們社會的地位
[00:15:38.190 --> 00:15:41.190]  影響了我們生命的價值的時候
[00:15:41.190 --> 00:15:43.190]  又或者是自己的配偶離世
[00:15:43.190 --> 00:15:46.190]  成為一個寡婦的時候
[00:15:46.190 --> 00:15:49.190]  究竟我們的生命價值是否就是這樣就完
[00:15:49.190 --> 00:15:51.190]  我們的生命價值是否就是
[00:15:51.190 --> 00:15:55.190]  能否繼續去過聖潔的生活
[00:15:55.190 --> 00:15:57.190]  去跟隨主耶穌的生活
[00:15:57.190 --> 00:16:00.190]  因為神的慈愛在十字架上的救恩
[00:16:00.190 --> 00:16:02.190]  我們能夠跟隨神
[00:16:02.190 --> 00:16:05.190]  我們再次去救了我們
[00:16:05.190 --> 00:16:08.190]  是因為主耶穌基督主動幫助我們
[00:16:08.190 --> 00:16:10.190]  去尋找我們
[00:16:10.190 --> 00:16:12.190]  這個救恩這個福音
[00:16:12.190 --> 00:16:15.190]  不是因為我們自己所做的事情
[00:16:15.190 --> 00:16:17.190]  我們說自己見證
[00:16:17.190 --> 00:16:19.190]  不是因為我們自己做過什麼
[00:16:19.190 --> 00:16:21.190]  所以能夠得到這個福氣
[00:16:21.190 --> 00:16:22.190]  不是的
[00:16:22.190 --> 00:16:25.190]  是因為主耶穌基督主動來到我們當中
[00:16:25.190 --> 00:16:26.190]  去尋找我們
[00:16:26.190 --> 00:16:30.190]  好使我們得到重生和更生
[00:16:30.190 --> 00:16:31.190]  有人問我
[00:16:31.190 --> 00:16:34.190]  看到重生跟生是否兩個步驟
[00:16:34.190 --> 00:16:36.190]  不是
[00:16:36.190 --> 00:16:38.190]  我們藉著主耶穌的保血
[00:16:38.190 --> 00:16:39.190]  能夠潔淨我們
[00:16:39.190 --> 00:16:41.190]  得到一個重生新生的生命
[00:16:41.190 --> 00:16:42.190]  好像尼哥底帽那樣
[00:16:42.190 --> 00:16:44.190]  我們怎麼可以得到新的生命
[00:16:44.190 --> 00:16:46.190]  是信靠主耶穌基督
[00:16:46.190 --> 00:16:47.190]  他已經從死裡復活
[00:16:47.190 --> 00:16:50.190]  我們信祂是我們個人救主
[00:16:50.190 --> 00:16:51.190]  去緊隨祂
[00:16:51.190 --> 00:16:54.190]  聖靈就自然即時在我們的心裡
[00:16:54.190 --> 00:16:56.190]  做我們的作主
[00:16:56.190 --> 00:16:59.190]  使得我們的心靈有一個改變
[00:16:59.190 --> 00:17:02.190]  這個改變就好像一個transformation
[00:17:02.190 --> 00:17:04.190]  英文就說transformation
[00:17:04.190 --> 00:17:07.190]  我們看喜歡砌模型的弟兄
[00:17:07.190 --> 00:17:10.190]  其實就好像日本的模型
[00:17:10.190 --> 00:17:12.190]  好像高達
[00:17:12.190 --> 00:17:13.190]  大家看高達
[00:17:13.190 --> 00:17:14.190]  砌不同的模型
[00:17:14.190 --> 00:17:15.190]  變身一樣
[00:17:15.190 --> 00:17:18.190]  又好像美國的電影
[00:17:18.190 --> 00:17:19.190]  好像transformer
[00:17:19.190 --> 00:17:21.190]  半變形金剛一樣
[00:17:21.190 --> 00:17:22.190]  但在生命上面
[00:17:22.190 --> 00:17:23.190]  我們看到生物當中
[00:17:23.190 --> 00:17:25.190]  好像蝌蚪變成青蛙一樣
[00:17:25.190 --> 00:17:26.190]  這種生命的改變
[00:17:26.190 --> 00:17:27.190]  這種重生
[00:17:27.190 --> 00:17:29.190]  這種更生
[00:17:29.190 --> 00:17:31.190]  就是和以前
[00:17:31.190 --> 00:17:32.190]  半若兩人
[00:17:32.190 --> 00:17:35.190]  怎麼可能這位弟兄是信耶穌的
[00:17:35.190 --> 00:17:37.190]  他以前明明是這樣
[00:17:37.190 --> 00:17:39.190]  這位姊妹以前是這樣的
[00:17:39.190 --> 00:17:40.190]  沒有可能的事情
[00:17:40.190 --> 00:17:43.190]  但是我們藉著聖靈
[00:17:43.190 --> 00:17:45.190]  我們主內的弟兄姊妹藉著聖靈
[00:17:45.190 --> 00:17:46.190]  繼續去幫助我們
[00:17:46.190 --> 00:17:48.190]  未信主的朋友
[00:17:48.190 --> 00:17:50.190]  如果你能夠接受主耶穌基督
[00:17:50.190 --> 00:17:51.190]  為你個人救主的時候
[00:17:51.190 --> 00:17:55.190]  你都可以同樣享受到這個福分
[00:17:55.190 --> 00:17:57.190]  這個福分帶給我們什麼
[00:17:57.190 --> 00:18:00.190]  帶給我們藉著這個福分
[00:18:00.190 --> 00:18:02.190]  繼續飄灌在我們身上
[00:18:02.190 --> 00:18:03.190]  我們從它得到力量
[00:18:03.190 --> 00:18:04.190]  繼續去支持
[00:18:04.190 --> 00:18:07.190]  繼續在主耶穌基督神回來的時候
[00:18:07.190 --> 00:18:11.190]  繼續能夠有一個生命在當中
[00:18:11.190 --> 00:18:16.190]  因為我們藉著這個的恩典
[00:18:16.190 --> 00:18:19.190]  我們已經成為神的兒女
[00:18:19.190 --> 00:18:21.190]  不是神的兒女這麼簡單
[00:18:21.190 --> 00:18:24.190]  這裡提到是一個的後子
[00:18:24.190 --> 00:18:26.190]  一個的承繼人
[00:18:26.190 --> 00:18:28.190]  承繼什麼
