
[00:00:00.000 --> 00:00:07.800]  羅馬書第八章裏面特別地講到,我們基督徒需要有榮耀的盼望。
[00:08:57.200 --> 00:09:06.800]  這個是一個Hungarian的一個建築系的教授爲要訓練他的學生來設計的,後來成爲一個遊戲。
[00:09:06.800 --> 00:09:15.400]  聽說是現在這200年最流行的遊戲,就是以後你下一代還在繼續玩這個。
[00:09:15.400 --> 00:09:25.200]  我常常覺得當我要面對人生很多的困難的時候,我常常以爲我是用這種方法來解決人生的問題。
[00:09:25.200 --> 00:09:33.400]  就是忍耐一點,努力一點,智慧一點,知道先後,你可以解決人生苦難的問題。
[00:09:33.400 --> 00:09:44.100]  我告訴你的答案,原來人生苦難的問題不是透過這個來解決。
[00:09:44.100 --> 00:09:50.600]  不管你心裏面有多少的能力,你的意志力有多高,
[00:09:50.600 --> 00:09:58.000]  原來發覺人生當中這個苦難的問題實在不是在我這種的範圍裏面。
[00:09:58.000 --> 00:10:11.400]  因爲神聖經的話語中從來沒有給我一個數學的方程式來解決人生苦難的問題。
[00:10:11.400 --> 00:10:16.600]  而且苦難出現的範圍是超過我們能夠想象的。
[00:10:16.600 --> 00:10:22.100]  我舉一些例子。
[00:10:22.100 --> 00:10:25.600]  有一個33歲的年輕人,
[00:10:25.600 --> 00:10:33.700]  以前大學的時候曾經離開了神,後來經歷到神的愛,又回到神家裏面。
[00:10:33.700 --> 00:10:39.600]  打開他的家,接待很多周圍的弟兄姊妹,在家裏麪茶敬聚會。
[00:10:39.600 --> 00:10:47.500]  很感覺是一個蒙福的生命,所以更願意更多的投入在教會服事裏面。
[00:10:47.500 --> 00:10:52.600]  星期一的早上,他寫了一個短信給他的爸爸,跟他的爸爸說:
[00:10:52.600 --> 00:11:01.500]  "謝謝爸爸你在過去的時候,你這樣子鼓勵我,讓我再次回到神的愛裏面,就出門。"
[00:11:01.500 --> 00:11:12.100]  在星期一的早上8點45分,就在洛杉磯I-5的路上,遇到交通意外。
[00:11:12.100 --> 00:11:21.200]  在沒有跟他的太太能夠說一聲的情況底下,就留下了他所愛的太太。
[00:11:21.200 --> 00:11:33.100]  留下了還沒有出生7個月大的,在他太太的懷裏面的第二個嬰孩。
[00:11:33.100 --> 00:11:39.100]  這個弟兄是美國一個出名的步道家的兒子。
[00:11:39.100 --> 00:11:50.900]  你有答案嗎?
[00:11:50.900 --> 00:11:55.700]  要比方說,英國裏面有一個老師。
[00:11:55.700 --> 00:12:03.700]  4歲的時候,他有一個很愛的狗,他的名字叫Jackie,死了。
[00:12:03.700 --> 00:12:13.300]  7年後腰傷,從那一天開始,他說我要改我的名字,我改的名字叫Jackie。
[00:12:13.300 --> 00:12:17.700]  從那個時候,人家都曉得他的名字叫Jackie。
[00:12:17.700 --> 00:12:22.900]  10歲的時候,失去了他母親,癌症的當中失去了他的母親。
[00:12:22.900 --> 00:12:35.600]  中學的時候,跟一個很要好的同學說,他說以後有什麼患難,若是我先死的話,你就照顧我家的人,若是你先死的時候,我照顧你家人。
[00:12:35.600 --> 00:12:44.700]  結果進大學的時候,遇到第一次世界大戰,結果他最好的朋友就死在戰爭的地方。
[00:12:44.700 --> 00:12:51.900]  他接受這個承諾,就一輩子照顧了他最好朋友的家庭。
[00:12:51.900 --> 00:13:00.000]  在打仗的時候受傷,養傷以後纔可以進到大學裏面。
[00:13:00.000 --> 00:13:08.300]  一輩子則是念書、寫書,到58歲才結婚。
[00:13:08.300 --> 00:13:14.900]  結婚了四年以後,他的太太就在癌症當中去世。
[00:13:14.900 --> 00:13:24.000]  這個人的名字叫做C.S. Lewis,出名的記錄圖的作家。
[00:13:24.000 --> 00:13:31.400]  你有答案嗎?
[00:13:31.400 --> 00:13:56.100]  爲什麼一個爲主做工的忠心爲主邪,帶到許多年輕人信主的一個人,他的生命則是這樣子不豐富?
[00:13:56.100 --> 00:14:09.600]  我們以前教會里面有個長老的女兒,從小的時候就在教會里面成長,很愛慕主,願意服侍神,認識一個年輕人,把年輕人奉獻給神。
[00:14:09.600 --> 00:14:18.800]  從小的時候,這個年輕人就很愛主,他說我不要在教會里面服侍,因爲我看到在教會里面,很多時候不能夠容易地傳福音。
[00:14:18.800 --> 00:14:34.200]  他說我要去祠堂幫助別的人,能夠認識福音。他結婚的當天,就是他母親快要去世的當天,但是沒有影響他,繼續用愛心來服侍主。
[00:14:34.200 --> 00:15:04.000]  過了兩年以後,他太太懷孕,高興快樂,過了兩個月以後,這個嬰孩死在母腹的裏面。原因,這個小孩子在母親懷胎的時候,生命連接的這個cord咬在他的嬰孩的頸的裏面。
[00:15:04.000 --> 00:15:14.600]  因爲不能呼吸,血液不能運行,這個胎兒死在母腹裏面七天。
[00:15:14.600 --> 00:15:42.000]  你有答案嗎?三個人都愛主,三個人都受苦。你有答案嗎?
[00:15:42.000 --> 00:15:54.400]  其實當我們面對人生,不管是苦難,在人生的起源的裏面,起初的裏面,有很多的答案,我們都不能夠明白。
[00:15:54.400 --> 00:16:12.000]  比方說你問一個化學家,你說人生宇宙的起源是什麼?他說是在原子atom,原子的大小是10-10的平方,這樣小的地方。
[00:16:12.000 --> 00:16:27.800]  你問他,宇宙的起源到底是因着原子,原子之先是什麼?他說唯有推斷到10-30的平方的這種不存在的地方底下,你纔可以找到這個生命之源。
[00:16:27.800 --> 00:16:34.840]  但是他們沒有辦法再說這個生命起源的背後是怎樣產生這個宇宙的。
[00:16:34.840 --> 00:16:52.200]  你問一個物理學家,物理學家說我們整個宇宙的開始是在一個點的當中,這個點發生了大爆炸的事情,所以在這個爆炸的當中產生了空間,產生了物質,產生了物質的時候就產生了這個世界的宇宙。
[00:16:52.200 --> 00:17:16.080]  你問他們,你問最好的Caltech,加州理工大學的物理系的教授,他說就算是我們接受這一種的理論,前邊在爆炸之後的三分鐘所出現的事情,我們沒有答案,就單單三分鐘,我們沒有答案。
[00:17:16.080 --> 00:17:39.040]  你問一個生物學家,他說宇宙的起源是在細胞的裏面,但是怎樣從一個細胞產生三次的重複的細胞,怎麼樣從這個細胞當中產生了36種不同的排列,這個需要兩億年的時間。
[00:17:39.040 --> 00:17:59.880]  但是無神論的人說宇宙的年限只是五千萬年,連人生最小的事情我們都不明白,何況是人生我們能夠經歷到的苦難的問題。
[00:17:59.880 --> 00:18:22.520]  當我們人生在遇見艱苦無助的時候,你認爲神是怎樣立爲神的?我相信這個是我們明白苦難的第一個會問的問題。
[00:18:22.520 --> 00:18:41.920]  以下請博程把那個圖上帶出來。當我們遇見了人生苦難的問題的時候,大概我們會問以下的三個問題。
[00:18:41.920 --> 00:19:09.600]  他說我幹嘛要幫你?兩個月以後,911的當天,他都再沒有掛電話回家。
[00:19:09.600 --> 00:19:37.520]  他的太太就樓下接了一個感嘆,她說若是我的先生選擇幫的話,我們的家庭仍然是幸福的,這是因爲他沒有選擇幫,我成爲一個寡婦,還有兩個小孩子。
[00:19:37.520 --> 00:19:47.920]  親愛的弟兄姊妹,當你看到這個圖畫的時候,你心裏面有一種壓力嗎?原來當我們面對苦難的時候,這種壓力就是這樣來的。
[00:19:47.920 --> 00:20:10.320]  到底我相信的神是否公平?到底是否是因爲我犯罪,所以神刑罰我?還是因爲我在神的面前沒有任何可指責的地方,這種苦難是世界而來的?
[00:20:10.320 --> 00:20:26.880]  但不管如何,你把這個苦難放在這個三角形的中心,你就發現這種張力都很大,你必須放下一個,那一個是什麼?你放下了上帝嗎?
[00:20:26.880 --> 00:20:52.420]  透過自己的意志力來解決你的患難,還是你拒絕了你朋友對你的這一種提醒,原來你是一個犯罪的人?或者是當中,因着你的苦難,繼續地接受這個世界在苦難當中所給你更大的痛苦,這是他對你的指控。
[00:20:57.880 --> 00:21:17.320]  你有答案嗎?你有答案嗎?我寧願我們生活在一個報應率的生活裏面,這簡單得多好,是不是?你做對了,就有賞識,做不對了,沒有賞識,這簡單啊。
[00:21:18.720 --> 00:21:34.360]  他發現你的人生比我所想象的,超乎我能夠接受的。《約伯記》裏面好象講講道的事情,已經超過了所謂的患難的範圍。
[00:21:35.920 --> 00:21:54.140]  到底《約伯記》在神的記載裏面要向我們顯露些什麼呢?我相信這些有三個事情,當我們在探討患難、苦難的時候,我們必須要在《約伯記》當中能夠找出這三個的啓示。
[00:21:54.140 --> 00:22:09.880]  第一個,到底《約伯記》是講到約伯這個人,歷史的人,真正受苦的人,受刑罰的人,還是在《約伯記》裏面是講到上帝?
[00:22:11.400 --> 00:22:26.740]  然後知道,當我們看《約伯記》的時候,總是看到約伯所經過的患難,到底《約伯記》是講到人的患難呢,還是講到神在患難中怎麼樣向我們顯示呢?
[00:22:27.920 --> 00:22:42.260]  你要做出一個決定,我相信《約伯記》所講的,超過了約伯,是講到上帝。
[00:22:42.260 --> 00:22:51.920]  大家有沒有注意到,在第一章的第六節裏面,好像聖經裏面就提示給我們看到一個很重要的部分。
[00:22:51.920 --> 00:23:01.780]  所以耶和華問撒旦,他說,你從哪裏來?我從天上地下來,我要找出指口來攻擊你所創造的人類。
[00:23:01.780 --> 00:23:08.260]  耶和華問撒旦,你要看見約伯這個人嗎?撒旦說,看見了。
[00:23:08.260 --> 00:23:19.760]  然後他就說,若是你拿開對他的保護,拿他在你手中所得着的賞賜扎業的話,他一定會當面的棄絕你。
[00:23:19.760 --> 00:23:43.020]  所以,上帝就跟撒旦說,好吧,按照你所說的,只是不可伸手加害於他,誰掌管着約伯的命運?
[00:23:43.020 --> 00:23:52.120]  是撒旦嗎?還是上帝?
[00:23:52.120 --> 00:24:02.020]  是否有些時候我們過着一個苦難的生活裏面,我們也都受到約伯記憶的一般的解釋這種的偏差?
[00:24:02.020 --> 00:24:14.720]  沒有看到,原來人苦難的背後,有神更大的啓示。
[00:24:14.720 --> 00:24:31.340]  神好像要在約伯這個人的背後顯露出他真正要人明白的地方。
[00:24:31.340 --> 00:24:46.280]  第二個,約伯記到底對人生有什麼的啓示?到底是關於苦難呢?還是關於公義?
[00:24:46.280 --> 00:24:53.980]  在人類歷史的當中,苦難是每一個文化都接受的,所以有哀傷。
[00:24:53.980 --> 00:25:04.580]  所以一個文明的文化一定會有一個相當周密的系統,讓人經過苦難的當中得到安慰。
[00:25:04.580 --> 00:25:14.360]  越古老文明的這些國家,印度,你會看到他們哀傷的運氣很強,中國人也是一樣,中國人一白天。
[00:25:14.360 --> 00:25:21.680]  所以對一個文化來說,人所遭遇到的很多的苦難是有一個文化當中的實應。
[00:25:21.680 --> 00:25:25.880]  你覺得約伯記是講到人怎麼樣實應苦難嗎?
[00:25:25.880 --> 00:25:33.740]  還是背後當中,來幫助人明白苦難背後人有心靈中的苛求?
[00:25:33.740 --> 00:25:39.620]  這種苛求就是人生命中的平等跟公義。
[00:25:39.620 --> 00:25:46.960]  這幾年在中國裏面因爲高度的發展,所以常常有一些相當危險的事情出現。
[00:25:46.960 --> 00:25:56.560]  其中一些事情就是最近有聽到叫做豆腐渣的工程,有聽過嗎?
[00:25:56.560 --> 00:26:06.660]  這些人因爲要得最好的利益,所以放下他們的良心,用一些不合條件的材料建房子,
[00:26:06.660 --> 00:26:15.160]  深居棟樑都不放下去,到最後的時候房子倒下來,死了幾百個人,常常聽見。
[00:26:15.160 --> 00:26:22.920]  但是你有沒有聽到當這些報章報導的時候,還有一個跟上來的新聞一定出現呢?
[00:26:22.920 --> 00:26:25.720]  你知道是什麼嗎?
[00:26:25.720 --> 00:26:28.480]  這是追究誰負責。
[00:26:28.480 --> 00:26:31.920]  爲什麼在哀傷的時候還追究誰負責?
[00:26:31.920 --> 00:26:43.420]  是因爲人的生命、人的靈魂裏面有一種要求滿足在公義的生活的這一種的科目,
[00:26:43.420 --> 00:26:45.360]  所以纔會問這個問題。
[00:26:45.360 --> 00:26:56.000]  所有人類的悲劇的背後,不管這個是天災人禍,總會有一個追究的心,因爲人科目有公義。
[00:26:56.000 --> 00:27:06.000]  其實當我們受到苦難的時候,你有這種的想法嗎?
[00:27:06.000 --> 00:27:10.920]  當你經歷苦難的時候,你會不會這樣子問:
[00:27:10.920 --> 00:27:17.960]  "認我是好好的一個人,爲什麼我有癌症?那個人一天到晚抽菸的時候,這個人還活得很好?"
[00:27:17.960 --> 00:27:25.960]  有問過嗎?沒有啊?坦白一點,有的。
[00:27:25.960 --> 00:27:29.000]  甚至於有些基督徒會問:
[00:27:29.000 --> 00:27:35.560]  "我來到趙貴敬拜神、服侍神,我放我的時間很好,但是我的小孩子一塌糊塗。
[00:27:35.560 --> 00:27:43.240]  我的鄰居一天到晚賭博,他的小孩子竟然去了哈佛大學唸書,還去了醫學學院。"
[00:27:43.240 --> 00:27:50.800]  有嗎?有嗎?
[00:27:50.800 --> 00:27:54.960]  所以,約伯記是在面對一個文化上面苦難的問題,
[00:27:54.960 --> 00:28:03.760]  還是約伯記背後裏面來輸出了人在心靈的路程當中所追求的公義?
[00:28:03.760 --> 00:28:13.200]  原來我們靈魂深處裏面的需要,其實不單單是否定苦難,
[00:28:13.200 --> 00:28:22.200]  乃是肯定在神的手中有俗靈中美麗的事情。
[00:28:22.200 --> 00:28:30.600]  你回去看一下《馬太福音》第五章,講到八個福,看到這些心靈的苛求是什麼?
[00:28:30.600 --> 00:28:38.960]  都是俗靈中的理想。
[00:28:38.960 --> 00:28:49.880]  約伯記對人生的啓示有一個範圍,但是我們跟你需要在當中檢討。
[00:28:49.880 --> 00:28:54.440]  這到底約伯行義的動機是什麼?
[00:28:54.440 --> 00:28:59.960]  我行義的動機是什麼?
[00:28:59.960 --> 00:29:08.200]  你不覺得撒旦提的這個問題有特有的地方嗎?
[00:29:08.200 --> 00:29:10.520]  撒旦回答耶和華說第九節,
[00:29:10.520 --> 00:29:15.840]  他說約伯敬畏神豈不是沒有緣故嗎?
[00:29:15.840 --> 00:29:22.160]  是因爲約伯知道在神的裏面有好處,所以他跟着神。
[00:29:22.160 --> 00:29:30.200]  是因爲知道神在當中有好的東西,所以跟着排隊也排去,五點鐘也去排隊。
[00:29:30.200 --> 00:29:37.640]  原來他的動機不是愛神,是愛他自己。
[00:29:37.640 --> 00:29:45.360]  我不知道大家有沒有看到在約伯記的第一章前面的五節裏面,
[00:29:45.360 --> 00:29:50.360]  神特別地記載到這個高度敬虔的人的生活。
[00:29:50.360 --> 00:29:56.200]  你看這個人按照日子,小孩子在家裏面擺一些筵席,
[00:29:56.200 --> 00:29:59.440]  在家裏面一起來喫飯。
[00:29:59.440 --> 00:30:01.920]  爲什麼約伯那個時候這樣緊張,
[00:30:01.920 --> 00:30:07.480]  過了一節以後還叫他們要自結,還要爲他們獻梵祭呢?
[00:30:07.480 --> 00:30:13.360]  這個可能就是撒旦在當中挑問的問題。
[00:30:13.360 --> 00:30:17.920]  對撒旦來看,約伯可能就是這個類型的人。
[00:30:17.920 --> 00:30:23.040]  他愛神是因爲有得神的好處,不是因爲愛神。
[00:30:23.040 --> 00:30:37.680]  他的愛神當中沒有十字架,因爲總是爲自己。
[00:30:37.680 --> 00:30:42.440]  我們今天面對着人生苦難的問題,
[00:30:42.440 --> 00:30:47.800]  我們要求正義的回答,要求公義的對待。
[00:30:47.800 --> 00:30:50.080]  到底背後裏面有沒有另外一個
[00:30:50.080 --> 00:30:53.360]  值得我們基督徒在背後思想的問題?
[00:30:53.360 --> 00:31:00.440]  這是我形意的動機是什麼?
[00:31:00.440 --> 00:31:07.320]  我不知道,但是有否一些時候
[00:31:07.320 --> 00:31:18.440]  我愛慕我心裏面物質當中所需求的過於愛神呢?
[00:31:18.440 --> 00:31:23.720]  我們仍然落在這個世界的這種
[00:31:23.720 --> 00:31:28.320]  行好事得好報的這種期待裏面。
[00:31:28.320 --> 00:31:32.560]  我做工你就要給我工匠。
[00:31:32.560 --> 00:31:38.000]  你碰到你小孩子,做功課也是這樣子嗎?
[00:31:38.000 --> 00:31:41.880]  你猜想小孩子做功課是爲滿足你的要求嗎?
[00:31:41.880 --> 00:31:43.080]  大概不是吧?
[00:31:43.080 --> 00:31:46.400]  是因爲你跟他說,你說好的時候可以看電視。
[00:31:46.400 --> 00:31:52.680]  他快做,做完了以後跟你說,我做完了,你爲什麼不給我看電視?
[00:31:52.680 --> 00:31:59.760]  是否在我們面對着苦難的裏面打開了更深入的一個層次,
[00:31:59.760 --> 00:32:09.640]  這是要切入出我們跟神之間最深入的動機的關係。
[00:32:09.640 --> 00:32:14.520]  撒旦看見,撒旦在當中說:
[00:32:14.520 --> 00:32:21.440]  嶽伯其實那個進減是爲了自己,不是因爲暗影。
[00:32:21.440 --> 00:32:26.560]  上帝說好,你去考驗他。
[00:32:26.560 --> 00:32:39.880]  怎麼知道一個寶劍能夠成爲一個打仗當中最好的一個器,工具呢?
[00:32:39.880 --> 00:32:53.040]  念劍的人就曉得,需要很多次把這個劍放在烈火的裏面,考驗它。
[00:32:53.040 --> 00:33:02.960]  苦難大概是這個滅火。
[00:33:02.960 --> 00:33:07.880]  我希望今天結束的時候給大家最少有一個意念。
[00:33:07.880 --> 00:33:15.920]  第一,我沒有給你苦難的答案,對不起。
[00:33:15.920 --> 00:33:23.640]  因爲我覺得苦難若是透過一個數學的方法來解釋的話,
[00:33:23.640 --> 00:33:30.000]  我相信下個禮拜你們不用來參加崇拜。
[00:33:30.000 --> 00:33:36.520]  我希望到夏天以後纔給大家一個答案。
[00:33:36.520 --> 00:33:42.960]  但是我希望今天在結束的時候給大家一個意念。
[00:33:42.960 --> 00:33:53.600]  就是苦難來的時候,幾乎把我們明白痛苦的這個界限推開了,
[00:33:53.600 --> 00:34:01.520]  推到我們的理性,我們的感覺,我們的經驗不能夠到的範圍。
[00:34:01.520 --> 00:34:09.720]  在那個時候神說,好吧,我現在向你顯現,
[00:34:09.720 --> 00:34:14.200]  我是真正的上帝。
[00:34:14.200 --> 00:34:21.120]  再說裏面可能有一些弟兄姊妹在這個時候也都經歷過好像烈火一樣的考驗。
[00:34:21.120 --> 00:34:30.960]  苦難來到你的面前,讓你心裏面沒有辦法經歷到甘甜。
[00:34:30.960 --> 00:34:36.920]  就如同我們把苦難放在這個三角形的一樣,好像我們都需要做出一個決定,
[00:34:36.920 --> 00:34:40.440]  到底上帝公平嗎?
[00:34:40.440 --> 00:34:44.200]  神真的有憐憫嗎?
[00:34:44.200 --> 00:34:51.120]  或者是在當中接受了原來我真的有一個生命當中的缺口,
[00:34:51.120 --> 00:34:56.360]  當要接受這個罪行,或者在當中默默地承認,
[00:34:56.360 --> 00:35:07.320]  原來我朋友給我的勸告是最大的傷害。
[00:35:07.320 --> 00:35:13.800]  苦難來臨,打開了我們生命的視野,
[00:35:13.800 --> 00:35:22.040]  推開了我們在理性、經驗、認知中的這個極限。
[00:35:22.040 --> 00:35:35.520]  沒有辦法不在神的面前,誠心謙卑地來認識上帝。
[00:35:35.520 --> 00:35:39.280]  主耶穌,我真的相信我沒有苦難的答案,
[00:35:39.280 --> 00:35:43.600]  正如很多弟兄姊妹在您的面前掙扎的一樣。
[00:35:43.600 --> 00:35:50.120]  我們看到一個敬畏神、生命中公義的人,
[00:35:50.120 --> 00:35:58.880]  有神一切的祝福,一下拿他生命當中一切的都成爲憂傷,
[00:35:58.880 --> 00:36:10.840]  家裏面的、事業的、健康的,在一夜之間就完成了結束。
[00:36:10.840 --> 00:36:20.360]  主啊,我們承認,在我們認識禰的背後裏面,我們有許多不知道的事情。
[00:36:20.360 --> 00:36:25.360]  甚至於我們面對人生,經過許多成功的經驗,
