
[00:00:00.000 --> 00:00:02.000]  鳳子明問候弟兄姊妹平安
[00:02:36.620 --> 00:02:38.620]  哀傷
[00:02:38.620 --> 00:02:40.620]  作者收集了很多人的講話
[00:02:40.620 --> 00:02:42.620]  作者收集了很多人
[00:02:42.620 --> 00:02:44.620]  他們的不同的發言
[00:02:44.620 --> 00:02:46.620]  將它編輯成為一個詩集
[00:02:46.620 --> 00:02:48.620]  將它編輯成為一個詩集
[00:02:48.620 --> 00:02:50.620]  近一點就是八章四節
[00:02:50.620 --> 00:02:52.620]  近一點就是八章四節
[00:02:52.620 --> 00:02:54.620]  近一點就是八章四節
[00:02:54.620 --> 00:02:56.620]  直到九章十一節
[00:02:56.620 --> 00:02:58.620]  直到九章十一節
[00:02:58.620 --> 00:03:00.620]  是詩歌題材
[00:03:00.620 --> 00:03:02.620]  是詩歌題材
[00:03:02.620 --> 00:03:04.620]  當我解聖經的時候
[00:03:04.620 --> 00:03:06.620]  當我解聖經的時候
[00:03:06.620 --> 00:03:08.620]  當我解聖經的時候
[00:03:08.620 --> 00:03:10.620]  當我解聖經的時候
[00:03:10.620 --> 00:03:12.620]  當我解聖經的時候
[00:03:12.620 --> 00:03:14.620]  當我解聖經的時候
[00:03:14.620 --> 00:03:16.620]  其實你可以留意到
[00:03:16.620 --> 00:03:18.620]  講完這個文章的背景之後
[00:03:18.620 --> 00:03:20.620]  講完這個文章的背景之後
[00:03:20.620 --> 00:03:22.620]  講完這個文章的背景之後
[00:03:22.620 --> 00:03:24.620]  是不是要講這個文章的題材
[00:03:24.620 --> 00:03:26.620]  是不是要講這個文章的題材
[00:03:26.620 --> 00:03:28.620]  讀聖經呢?
[00:03:28.620 --> 00:03:30.620]  讀聖經呢?
[00:03:30.620 --> 00:03:32.620]  讀聖經呢?
[00:03:32.620 --> 00:03:34.620]  讀聖經呢?
[00:03:34.620 --> 00:03:36.620]  讀聖經呢?
[00:03:36.620 --> 00:03:38.620]  讀聖經呢?
[00:03:38.620 --> 00:03:40.620]  讀聖經呢?
[00:03:40.620 --> 00:03:42.620]  讀聖經呢?
[00:03:42.620 --> 00:03:44.620]  讀聖經呢?
[00:03:44.620 --> 00:03:48.520]  好了,這裡有很多百姓發言
[00:03:48.520 --> 00:03:51.520]  所以在這裡有很多百姓他們來發言
[00:03:51.520 --> 00:03:52.920]  有耶利米說話
[00:03:52.920 --> 00:03:54.320]  有耶利米他自己講話
[00:03:54.320 --> 00:03:55.620]  也有上帝說話
[00:03:55.620 --> 00:03:57.020]  也有上帝的講話
[00:03:57.020 --> 00:03:57.920]  不過有一個特徵
[00:03:57.920 --> 00:03:59.120]  那有一個特徵
[00:03:59.120 --> 00:04:01.120]  耶利米說的話
[00:04:01.120 --> 00:04:02.120]  耶利米講話
[00:04:02.120 --> 00:04:03.320]  跟上帝說的話
[00:04:03.320 --> 00:04:04.320]  跟上帝所講的
[00:04:04.320 --> 00:04:05.320]  很像啊
[00:04:05.320 --> 00:04:06.420]  是很像的
[00:04:06.420 --> 00:04:07.620]  像到怎樣啊
[00:04:07.620 --> 00:04:09.120]  像到什麼程度呢
[00:04:09.120 --> 00:04:10.120]  你分不開啊
[00:04:10.120 --> 00:04:11.120]  分不開的
[00:04:11.120 --> 00:04:13.320]  就是這樣的題材
[00:04:13.320 --> 00:04:14.420]  就是這樣的題材
[00:04:14.420 --> 00:04:16.620]  對全道人來說
[00:04:16.620 --> 00:04:18.620]  也很重要
[00:04:18.620 --> 00:04:19.420]  你講的話
[00:04:19.420 --> 00:04:20.220]  你說講的
[00:04:20.220 --> 00:04:21.420]  如果弟兄姊妹分不到
[00:04:21.420 --> 00:04:22.820]  究竟是你講還是上帝講呢
[00:04:22.820 --> 00:04:23.420]  一樓啊
[00:04:23.420 --> 00:04:25.320]  如果弟兄姊妹所聽到的
[00:04:25.320 --> 00:04:26.820]  也分不出是你講
[00:04:26.820 --> 00:04:27.820]  跟上帝所講的
[00:04:27.820 --> 00:04:28.820]  是不是一樣的話
[00:04:28.820 --> 00:04:29.920]  就最好了
[00:04:29.920 --> 00:04:31.220]  所以呢
[00:04:31.220 --> 00:04:32.420]  如果你上去
[00:04:32.420 --> 00:04:33.820]  認真讀這些經文
[00:04:33.820 --> 00:04:35.320]  當我們要認真來到
[00:04:35.320 --> 00:04:36.820]  明白這段信經的話
[00:04:36.820 --> 00:04:38.020]  你試試努力啊
[00:04:38.020 --> 00:04:38.920]  你試試努力一下
[00:04:38.920 --> 00:04:40.320]  這節是耶利米講啊
[00:04:40.320 --> 00:04:41.420]  看看這節
[00:04:41.420 --> 00:04:42.920]  到底是耶利米所說的
[00:04:42.920 --> 00:04:43.920]  還是上帝所說的
[00:04:43.920 --> 00:04:44.720]  很有意思的
[00:04:44.720 --> 00:04:45.920]  很有意思的
[00:04:45.920 --> 00:04:46.320]  好
[00:04:46.320 --> 00:04:48.720]  八章十八節到九章一節呢
[00:04:48.720 --> 00:04:49.120]  好了
[00:04:49.120 --> 00:04:50.420]  八章十八節到九章一節
[00:04:50.420 --> 00:04:51.920]  我講回前文
[00:04:51.920 --> 00:04:52.920]  這是前文
[00:04:52.920 --> 00:04:56.420]  耶利米知道耶路撒冷的遠景
[00:04:56.420 --> 00:04:58.820]  耶利米知道耶路撒冷的遠景
[00:04:58.820 --> 00:05:00.620]  他們也知道
[00:05:00.620 --> 00:05:01.920]  快樂呢
[00:05:01.920 --> 00:05:05.420]  他說快樂好像有翅膀飛走了
[00:05:05.420 --> 00:05:06.420]  他描述到
[00:05:06.420 --> 00:05:09.220]  快樂好像有翅膀飛走了
[00:05:09.220 --> 00:05:11.820]  他的心臟都病了
[00:05:11.820 --> 00:05:13.020]  他的心臟也病了
[00:05:13.020 --> 00:05:14.620]  這個是寫文章的
[00:05:14.620 --> 00:05:16.220]  這是寫文章的寫法
[00:05:16.220 --> 00:05:17.020]  香港話呢
[00:05:17.020 --> 00:05:17.920]  香港的講話
[00:05:17.920 --> 00:05:19.120]  心臟都痛了
[00:05:19.120 --> 00:05:20.920]  上帝的心是很疼的
[00:05:20.920 --> 00:05:22.420]  心痛啊
[00:05:22.420 --> 00:05:23.320]  沒有翻譯是吧
[00:05:23.320 --> 00:05:24.920]  廣東話
[00:05:24.920 --> 00:05:26.320]  你明白什麼叫心痛嗎
[00:05:26.320 --> 00:05:28.620]  大家應該明白什麼叫心痛了
[00:05:28.620 --> 00:05:32.420]  耶利米又帶出上帝的探釋
[00:05:32.420 --> 00:05:35.620]  耶利米帶出上帝耶和華的探釋
[00:05:35.620 --> 00:05:38.120]  說猶太是用雕刻的偶像
[00:05:38.120 --> 00:05:40.120]  和外邦的虛無的神
[00:05:40.120 --> 00:05:42.820]  你可以代替他啊
[00:05:42.820 --> 00:05:46.020]  說猶太是利用雕刻的偶像
[00:05:46.020 --> 00:05:49.620]  和外邦的神來代替耶和華
[00:05:49.620 --> 00:05:51.620]  惹耶和華發怒啊
[00:05:51.620 --> 00:05:53.320]  教惹耶和華發怒
[00:05:53.320 --> 00:05:56.420]  耶利米又憧憬著
[00:05:56.420 --> 00:05:58.020]  Imagine啊
[00:05:58.020 --> 00:05:59.320]  耶利米也憧憬著
[00:05:59.320 --> 00:06:00.320]  被擄之後
[00:06:00.320 --> 00:06:01.320]  被擄之後
[00:06:01.320 --> 00:06:02.120]  那些人呢
[00:06:02.120 --> 00:06:02.820]  那些人
[00:06:02.820 --> 00:06:05.120]  會向耶和華發出哀聲啊
[00:06:05.120 --> 00:06:07.020]  會向耶和華發出哀聲
[00:06:07.020 --> 00:06:08.420]  甚至埋怨上帝
[00:06:08.420 --> 00:06:10.620]  為什麼不拯救他們
[00:06:10.620 --> 00:06:13.720]  脫離迦勒底人這個殘忍的手啊
[00:06:13.720 --> 00:06:15.420]  或許他們也埋怨上帝
[00:06:15.420 --> 00:06:16.620]  為什麼不拯救他們
[00:06:16.620 --> 00:06:18.720]  脫離迦勒底人他們的手
[00:06:18.720 --> 00:06:21.220]  耶利米夾在中間
[00:06:21.220 --> 00:06:23.520]  耶利米結在他們兩者之間
[00:06:23.520 --> 00:06:25.320]  因為這些是他的同胞
[00:06:25.320 --> 00:06:27.120]  因為這些是他的同胞
[00:06:27.120 --> 00:06:28.620]  同胞的損傷
[00:06:28.620 --> 00:06:29.620]  同胞的受傷
[00:06:29.620 --> 00:06:30.820]  他說了
[00:06:30.820 --> 00:06:33.120]  我百姓受損傷
[00:06:33.120 --> 00:06:35.520]  我也受你損傷啊
[00:06:35.520 --> 00:06:37.020]  我百姓的損傷
[00:06:37.020 --> 00:06:38.620]  我也同時受損傷
[00:06:38.620 --> 00:06:39.520]  我愛痛
[00:06:39.520 --> 00:06:40.320]  我愛恨
[00:06:40.320 --> 00:06:41.220]  我驚惶
[00:06:41.220 --> 00:06:42.120]  我驚惶
[00:06:42.120 --> 00:06:45.120]  這些將我抓住了
[00:06:45.120 --> 00:06:46.320]  把我抓住了
[00:06:46.320 --> 00:06:47.520]  但是
[00:06:47.520 --> 00:06:48.220]  但是
[00:06:48.220 --> 00:06:51.820]  他不認同他的同胞的神學觀
[00:06:51.820 --> 00:06:55.120]  但是他不認同他的同胞的神學觀
[00:06:55.120 --> 00:06:57.020]  因為這群同胞認為什麼呢
[00:06:57.020 --> 00:06:59.420]  因為這些同胞認為
[00:06:59.420 --> 00:07:02.120]  一面犯罪
[00:07:02.120 --> 00:07:03.420]  一面犯罪
[00:07:03.420 --> 00:07:04.720]  一面得罪上帝
[00:07:04.720 --> 00:07:06.020]  一面得罪神
[00:07:06.020 --> 00:07:07.420]  又要上帝的保護
[00:07:07.420 --> 00:07:09.920]  也同時要求上帝的保護
[00:07:10.920 --> 00:07:12.220]  講到這裡
[00:07:12.220 --> 00:07:13.120]  講到這裡
[00:07:13.120 --> 00:07:15.220]  我要引用新約一位
[00:07:15.220 --> 00:07:19.520]  耶穌醫治肛外黑眼的人的說話
[00:07:19.520 --> 00:07:22.820]  我要引用一位剛從顯眼
[00:07:22.820 --> 00:07:24.820]  能夠得到耶穌醫治好的人
[00:07:24.820 --> 00:07:25.920]  他的一句話
[00:07:25.920 --> 00:07:29.220]  他竟然有很清晰的神學觀
[00:07:29.220 --> 00:07:32.320]  他竟然有一個很清晰的神學觀
[00:07:32.320 --> 00:07:35.720]  故事是約翰福音第九章
[00:07:35.720 --> 00:07:38.420]  這個故事在約翰福音第九章
[00:07:38.720 --> 00:07:40.320]  我只想引用他一句話
[00:07:40.320 --> 00:07:42.620]  我希望引用他一句話
[00:07:42.620 --> 00:07:44.020]  在約翰福音第九章
[00:07:44.020 --> 00:07:44.720]  OK
[00:07:44.720 --> 00:07:47.220]  他蒙了耶穌醫治
[00:07:47.220 --> 00:07:49.020]  他蒙了耶穌的醫治
[00:07:49.020 --> 00:07:50.220]  他說了一句話
[00:07:50.220 --> 00:07:51.320]  他說了這一句話
[00:07:51.320 --> 00:07:52.820]  我們都知道
[00:07:52.820 --> 00:07:54.020]  我們都知道
[00:07:54.020 --> 00:07:56.420]  上帝不聽罪人的
[00:07:56.420 --> 00:07:57.920]  上帝不聽罪人的
[00:07:57.920 --> 00:07:59.820]  唯有驚奉上帝
[00:07:59.820 --> 00:08:01.020]  唯有驚奉上帝
[00:08:01.020 --> 00:08:02.520]  遵從他旨意的
[00:08:02.520 --> 00:08:03.720]  遵循他旨意的
[00:08:03.720 --> 00:08:05.320]  上帝才聽他
[00:08:05.320 --> 00:08:06.720]  上帝才聽他的話
[00:08:06.720 --> 00:08:10.220]  這節聖經是來自約翰福音九章三十一節
[00:08:10.220 --> 00:08:13.020]  這句話從約翰福音第九章三十一節
[00:08:13.020 --> 00:08:15.220]  John chapter nine verse thirty-one
[00:08:15.220 --> 00:08:16.120]  這個是
[00:08:16.120 --> 00:08:18.920]  一輩子盲的人說
[00:08:18.920 --> 00:08:20.520]  已經開了眼說這句話
[00:08:20.520 --> 00:08:22.320]  這個人本來一生都是傻的
[00:08:22.320 --> 00:08:23.720]  但是現在剛開眼
[00:08:23.720 --> 00:08:25.220]  他第一句話就這樣說
[00:08:25.220 --> 00:08:27.820]  其實當時的猶太人
[00:08:27.820 --> 00:08:29.620]  事實上當時的猶太人
[00:08:29.620 --> 00:08:31.020]  和今天的人
[00:08:31.020 --> 00:08:31.720]  信徒
[00:08:31.720 --> 00:08:33.420]  跟今天的信徒
[00:08:33.420 --> 00:08:34.220]  今天的人
[00:08:34.220 --> 00:08:35.120]  真的很像
[00:08:35.120 --> 00:08:36.020]  很像的
[00:08:36.020 --> 00:08:37.620]  甚至乎子女一樣
[00:08:37.620 --> 00:08:38.920]  甚至他們的兒女們也很像
[00:08:38.920 --> 00:08:40.520]  阿爸阿媽說不用聽了
[00:08:40.520 --> 00:08:42.620]  他說父母的話可以不聽
[00:08:42.620 --> 00:08:44.820]  不過這些我就要
[00:08:44.820 --> 00:08:46.820]  這些錢財我就要了
[00:08:46.820 --> 00:08:47.520]  像不像
[00:08:47.520 --> 00:08:48.520]  像不像呢
[00:08:48.520 --> 00:08:50.420]  但是這個盲人怎麼說
[00:08:50.420 --> 00:08:51.620]  這個瞎的怎麼說
[00:08:51.620 --> 00:08:52.920]  剛剛開了眼說
[00:08:52.920 --> 00:08:54.120]  他剛剛開眼就說了
[00:08:54.120 --> 00:08:56.120]  上帝不會聽這些罪人的祈禱
[00:08:56.120 --> 00:08:58.320]  他說上帝不會聽這樣的人的禱告
[00:08:58.320 --> 00:08:59.320]  總之我們今天
[00:08:59.320 --> 00:09:00.520]  聽到
[00:09:00.520 --> 00:09:02.020]  弟兄姐妹今天我們聽到
[00:09:02.020 --> 00:09:03.020]  要聽清楚
[00:09:03.020 --> 00:09:04.320]  要聽清楚了
[00:09:04.520 --> 00:09:06.120]  你想上帝聽你的祈禱嗎
[00:09:06.120 --> 00:09:08.120]  你希望上帝聽你的禱告
[00:09:08.120 --> 00:09:08.920]  這個
[00:09:08.920 --> 00:09:10.520]  開了眼的盲人怎麼說
[00:09:10.520 --> 00:09:12.120]  這個開眼之後
[00:09:12.120 --> 00:09:13.420]  的人怎麼說呢
[00:09:13.420 --> 00:09:15.420]  遵行他旨意的
[00:09:15.420 --> 00:09:17.120]  遵行他旨意的
[00:09:17.120 --> 00:09:18.920]  上帝才聽他
[00:09:18.920 --> 00:09:20.620]  上帝才聽他
[00:09:20.620 --> 00:09:22.320]  請問今天講台上呢
[00:09:22.320 --> 00:09:23.920]  請問今天講台上
[00:09:23.920 --> 00:09:24.920]  從來不敢提
[00:09:24.920 --> 00:09:26.820]  從來不敢提這樣的事情
[00:09:26.820 --> 00:09:27.920]  你犯罪也不提了
[00:09:27.920 --> 00:09:29.320]  你犯罪更加不提
[00:09:29.320 --> 00:09:30.620]  多點祈禱吧
[00:09:30.620 --> 00:09:31.620]  多禱告吧
[00:09:31.620 --> 00:09:32.420]  上帝聽啊
[00:09:32.420 --> 00:09:33.520]  上帝就會聽的
[00:09:33.520 --> 00:09:34.720]  是不是漏了前一截了
[00:09:34.720 --> 00:09:36.120]  是不是漏掉前面一些了
[00:09:36.120 --> 00:09:37.220]  連盲佬啊
[00:09:37.220 --> 00:09:38.320]  連瞎的
[00:09:38.320 --> 00:09:39.720]  都知道啊
[00:09:39.720 --> 00:09:40.620]  他也知道
[00:09:40.620 --> 00:09:41.920]  但是今天開眼的人呢
[00:09:41.920 --> 00:09:43.320]  今天開眼睛的人
[00:09:43.320 --> 00:09:45.220]  我不敢說他不知道
[00:09:45.220 --> 00:09:47.520]  我不敢說他們不知道
[00:09:47.520 --> 00:09:48.620]  被寵就輕啊
[00:09:48.620 --> 00:09:50.420]  但是他們被寵就輕
[00:09:50.420 --> 00:09:51.620]  說別人犯罪呢
[00:09:51.620 --> 00:09:53.920]  告訴別人犯罪的話
[00:09:53.920 --> 00:09:55.020]  今天沒有人來教會的
[00:09:55.020 --> 00:09:56.620]  沒有人來教會的
[00:09:56.620 --> 00:09:59.520]  那麼
[00:09:59.520 --> 00:10:01.420]  在九章三十一節呢
[00:10:01.720 --> 00:10:04.220]  十一載約翰福音經章七節
[00:10:04.220 --> 00:10:08.120]  所以上一次耶和華用這句話來結束
[00:10:08.120 --> 00:10:09.520]  上一次我講到了
[00:10:09.520 --> 00:10:11.020]  上一次我講到的時候
[00:10:11.020 --> 00:10:13.120]  我以耶和華一句話來結束
[00:10:13.120 --> 00:10:15.320]  說激烈喜沒猶豫向呢
[00:10:15.320 --> 00:10:17.320]  說激烈喜沒有猶豫向呢
[00:10:17.320 --> 00:10:19.020]  在哪裡喜沒有醫生呢
[00:10:19.020 --> 00:10:20.920]  在哪裡喜沒有醫生呢
[00:10:20.920 --> 00:10:23.220]  我的百姓為何不得痊癒呢
[00:10:23.220 --> 00:10:25.820]  我的百姓為何不得痊癒呢
[00:10:25.820 --> 00:10:27.720]  不是沒有醫治
[00:10:27.720 --> 00:10:29.020]  並不是沒有醫治
[00:10:29.020 --> 00:10:30.420]  是不來求醫治
[00:10:30.420 --> 00:10:32.020]  是不來求醫治
[00:10:32.020 --> 00:10:34.220]  耶和華很無奈
[00:10:34.220 --> 00:10:35.620]  耶和華很無奈
[00:10:35.620 --> 00:10:36.520]  無力
[00:10:36.520 --> 00:10:38.920]  大家看到一樣東西
[00:10:38.920 --> 00:10:40.020]  大家可以看到
[00:10:40.020 --> 00:10:41.820]  今天上帝已經派了耶穌來了
[00:10:41.820 --> 00:10:44.220]  今天上帝已經派了耶穌來了
[00:10:44.220 --> 00:10:45.320]  那些人不得救啊
[00:10:45.320 --> 00:10:46.520]  那些人不得救
[00:10:46.520 --> 00:10:48.220]  是不是耶和華沒力啊
[00:10:48.220 --> 00:10:49.520]  是不是耶和華沒有力啊
[00:10:49.520 --> 00:10:51.520]  是不是耶穌的拯救力不強啊
[00:10:51.520 --> 00:10:53.520]  是不是耶穌的拯救能力不足啊
[00:10:53.520 --> 00:10:54.520]  是人
[00:10:54.520 --> 00:10:56.920]  來到耶穌面前
[00:10:56.920 --> 00:10:58.220]  是人不來耶穌面前
[00:10:58.220 --> 00:10:59.220]  認罪悔改
[00:10:59.220 --> 00:11:00.220]  認罪悔改
[00:11:00.220 --> 00:11:01.120]  求拯救
[00:11:01.120 --> 00:11:02.320]  求拯救
[00:11:02.320 --> 00:11:02.920]  OK
[00:11:02.920 --> 00:11:04.520]  上帝不監人得救的
[00:11:04.520 --> 00:11:07.020]  上帝不勉強人得救的
[00:11:07.020 --> 00:11:08.020]  所以今天
[00:11:08.020 --> 00:11:08.620]  所以今天
[00:11:08.620 --> 00:11:10.220]  你可以看到舊約聖經
[00:11:10.220 --> 00:11:11.720]  和舊約聖經
[00:11:11.720 --> 00:11:12.520]  和新約聖經
[00:11:12.520 --> 00:11:13.420]  和新約聖經
[00:11:13.420 --> 00:11:14.420]  是非常合的
[00:11:14.420 --> 00:11:15.720]  是非常聯繫的
[00:11:15.720 --> 00:11:18.020]  所以特別讓我想到一樣東西
[00:11:18.020 --> 00:11:19.620]  今天很多在教會長大的人
[00:11:19.620 --> 00:11:21.020]  讓我想到很多東西
[00:11:21.020 --> 00:11:22.520]  在教會長大的人
[00:11:22.520 --> 00:11:24.520]  知道耶穌是誰嗎
[00:11:24.520 --> 00:11:26.320]  他們知不知道耶穌是誰呢
[00:11:26.320 --> 00:11:27.020]  知道啊
[00:11:27.020 --> 00:11:27.620]  知道
[00:11:27.620 --> 00:11:28.720]  不過不相信
[00:11:28.720 --> 00:11:29.520]  不相信
[00:11:29.520 --> 00:11:30.420]  不信而已
[00:11:30.420 --> 00:11:31.320]  不相信
[00:11:31.320 --> 00:11:32.120]  不相信
[00:11:32.120 --> 00:11:33.120]  他說我教會長大
[00:11:33.120 --> 00:11:34.920]  想上天堂啊
[00:11:34.920 --> 00:11:37.320]  他以為他自己在教會裡面長大
[00:11:37.320 --> 00:11:38.320]  就憋怨想上天堂
[00:11:38.320 --> 00:11:40.120]  在教會長大的那些子女啊
[00:11:40.120 --> 00:11:41.220]  那些青年人啊
[00:11:41.220 --> 00:11:42.320]  但是這樣的青年人
[00:11:42.320 --> 00:11:44.120]  我爸爸又是什麼是物啊
[00:11:44.120 --> 00:11:45.520]  你說我父母是誰啊
[00:11:45.520 --> 00:11:46.920]  我想上的
[00:11:46.920 --> 00:11:48.820]  我一定想上天堂的
[00:11:48.820 --> 00:11:49.620]  對不起了
[00:11:49.620 --> 00:11:50.320]  你遵行
[00:11:50.320 --> 00:11:51.620]  盲仔也說
[00:11:51.620 --> 00:11:53.520]  遵行祂的旨意的
[00:11:53.520 --> 00:11:54.720]  請回答這句話
[00:11:54.720 --> 00:11:55.520]  俠的也說
[00:11:55.520 --> 00:11:57.520]  遵行神旨意的
[00:11:57.520 --> 00:11:58.520]  所以我可以告訴你
[00:11:58.520 --> 00:11:59.320]  所以我跟你說
[00:11:59.320 --> 00:12:00.920]  不論你爸爸是乞丐也好啊
[00:12:00.920 --> 00:12:04.320]  不論你父母是乞丐
[00:12:04.320 --> 00:12:06.120]  你聽上帝的話
[00:12:06.120 --> 00:12:07.220]  你需要聽上帝的話
[00:12:07.220 --> 00:12:08.920]  上帝會聽你的祈禱
[00:12:08.920 --> 00:12:10.320]  上帝就會聽你的祈禱
[00:12:10.320 --> 00:12:11.520]  靚不靚啊這支聖經
[00:12:11.520 --> 00:12:12.320]  美不美麗啊
[00:12:12.320 --> 00:12:13.020]  你記下來
[00:12:13.020 --> 00:12:13.920]  九章三十一節
[00:12:13.920 --> 00:12:14.720]  楊漢寶音啊
[00:12:14.720 --> 00:12:15.720]  請寫下來
[00:12:15.720 --> 00:12:16.420]  記下來
[00:12:16.420 --> 00:12:18.220]  約翰福音九章三十一節
[00:12:18.220 --> 00:12:19.320]  John Chapter 9
[00:12:19.320 --> 00:12:20.420]  Verse 31
[00:12:20.420 --> 00:12:21.620]  Please write it down
[00:12:21.620 --> 00:12:23.920]  我們回到今天的經文
[00:12:23.920 --> 00:12:26.020]  所以今天我們現在就回到
[00:12:26.020 --> 00:12:27.620]  我們所要看的經文
[00:12:27.620 --> 00:12:28.820]  打開這個大綱啊
[00:12:28.820 --> 00:12:31.620]  就打開大家手上的大綱
[00:12:31.620 --> 00:12:32.320]  第一點
[00:12:32.320 --> 00:12:33.420]  第一點
[00:12:33.420 --> 00:12:34.320]  耶和
[00:12:34.320 --> 00:12:37.420]  上帝要遠離犯罪的猶大
[00:12:37.420 --> 00:12:40.120]  耶和要遠離犯罪的猶大
[00:12:40.120 --> 00:12:41.120]  第二段是第六節
[00:12:41.120 --> 00:12:42.920]  從第二節到第六節
[00:12:42.920 --> 00:12:44.820]  你想想外面這個題目有意思嗎?
[00:12:44.820 --> 00:12:46.720]  上帝要遠離什麼人啊?
[00:12:46.720 --> 00:12:47.720]  你有沒有留意到
[00:12:47.720 --> 00:12:49.120]  我這個題目說
