
[00:00:00.000 --> 00:00:06.000]  今天我會講到在教會里面的團契
[00:14:13.000 --> 00:14:20.000]  如何去做不同的事工
[00:14:24.000 --> 00:14:26.000]  最少有三點
[00:14:26.000 --> 00:14:34.000]  現代的教會比以前的教會更大
[00:14:34.000 --> 00:14:45.000]  早期的教會在角樓或者上層的房間聚會
[00:14:45.000 --> 00:14:51.000]  或者在一個庭院當中聚會
[00:14:53.000 --> 00:14:55.000]  這些人住的房間
[00:14:55.000 --> 00:14:58.000]  可以容納20到40個人
[00:14:58.000 --> 00:15:09.000]  但是今天我們有大型的教堂
[00:15:09.000 --> 00:15:12.000]  還有多用途的教堂
[00:15:12.000 --> 00:15:15.000]  以賓館擁有百分之百到千萬人
[00:15:15.000 --> 00:15:17.000]  有多種服務
[00:15:23.000 --> 00:15:27.000]  可以容納百計或上千計的人一起崇拜
[00:15:27.000 --> 00:15:37.000]  因爲人數的緣故
[00:15:37.000 --> 00:15:40.000]  教會的事工就要用其他方法去完成
[00:15:53.000 --> 00:15:56.000]  現代的教會或者一些超大型的教會
[00:15:56.000 --> 00:15:59.000]  他們沒有那麼多的時間
[00:15:59.000 --> 00:16:01.000]  因此他們就去
[00:16:01.000 --> 00:16:04.000]  還有他們要有很多堂去崇拜
[00:16:04.000 --> 00:16:06.000]  因此就不同
[00:16:06.000 --> 00:16:10.000]  但是引到第二點的分別
[00:16:10.000 --> 00:16:16.000]  在這裏看到早期教會
[00:16:16.000 --> 00:16:19.000]  每一天都聚會去崇拜
[00:16:24.000 --> 00:16:27.000]  在座當中只會星期天來到,對嗎?
[00:16:27.000 --> 00:16:34.000]  那麼分別在哪裏?
[00:16:34.000 --> 00:16:39.000]  因爲他們的生活方式是不同的
[00:16:39.000 --> 00:16:49.000]  可能他們早上工作
[00:16:49.000 --> 00:16:50.000]  然後下午休息
[00:16:50.000 --> 00:16:54.000]  晚上再出去將穀物再淋水
[00:16:54.000 --> 00:17:02.000]  或者是餵養羊帶他們去草地
[00:17:02.000 --> 00:17:06.000]  然後晚上才接羊回來
[00:17:06.000 --> 00:17:15.000]  而我們在座可能當中有來一次
[00:17:15.000 --> 00:17:18.000]  一個禮拜裏面來一次,兩次或者三次
[00:17:21.000 --> 00:17:23.000]  兩次一個月
[00:17:23.000 --> 00:17:26.000]  對,兩次一個月,甚至是一次一個月
[00:17:26.000 --> 00:17:34.000]  所以我們沒有時間和生活方式
[00:17:34.000 --> 00:17:36.000]  讓我們能夠像早期教會那樣
[00:17:36.000 --> 00:17:45.000]  因此我們不能像早期教會那樣奢侈
[00:17:45.000 --> 00:17:48.000]  有那麼多時間,有那麼多不同的生活方式
[00:17:50.000 --> 00:17:52.000]  我們就要有智慧地使用我們的時間
[00:17:52.000 --> 00:17:58.000]  去互相的建立門徒
[00:17:58.000 --> 00:18:04.000]  我們有時沒有這樣做
[00:18:04.000 --> 00:18:07.000]  因爲我們只會讓它自然地發生
[00:18:07.000 --> 00:18:15.000]  但是其實我們要着意地去做
[00:18:15.000 --> 00:18:18.000]  使他們專心專注於那個方向
[00:18:21.000 --> 00:18:24.000]  但是單單着意地去做是不足夠的
[00:18:24.000 --> 00:18:29.000]  因爲我們每個人都有好的動機
[00:18:29.000 --> 00:18:37.000]  但有時我們的靈裏面是願意
[00:18:37.000 --> 00:18:39.000]  但是我們的身體卻軟弱
[00:18:39.000 --> 00:18:44.000]  因此我們要互相守望
[00:18:48.000 --> 00:18:51.000]  有人說,只是有這個專注是不足夠的
[00:18:51.000 --> 00:19:00.000]  而要正確地,準確地去瞄準目標
[00:19:00.000 --> 00:19:11.000]  而那個互相守望的生活
[00:19:11.000 --> 00:19:14.000]  就是讓我們能夠準確地射中那個目標
[00:19:18.000 --> 00:19:21.000]  因此我們要着意地去完成這個目標
[00:19:21.000 --> 00:19:31.000]  我們要互相守望
[00:19:31.000 --> 00:19:33.000]  讓我們自己作爲門徒去成長
[00:19:33.000 --> 00:19:35.000]  也是使別人作爲門徒
[00:19:35.000 --> 00:19:38.000]  也有第三個分別
[00:19:49.000 --> 00:19:52.000]  因爲現在教會的人數實在太衆多
[00:19:52.000 --> 00:19:57.000]  也沒有那麼多像早期教會的人的時間的奢侈
[00:19:57.000 --> 00:20:03.000]  因此那個事工就分門別類
[00:20:19.000 --> 00:20:22.000]  事工讓它變成專業化是好的
[00:20:22.000 --> 00:20:35.000]  但是另一方面
[00:20:35.000 --> 00:20:38.000]  也讓我們整個教會作爲一個身體
[00:20:38.000 --> 00:20:41.000]  去完成這個目標是有阻礙
[00:20:46.000 --> 00:20:48.000]  因爲你在《仕途行傳》第二章看到
[00:20:48.000 --> 00:20:51.000]  每一個人都是在參與教會生活當中
[00:20:51.000 --> 00:21:08.000]  但是現在事工的專業化
[00:21:08.000 --> 00:21:10.000]  就讓事工的參與變成
[00:21:10.000 --> 00:21:12.000]  只是一些少數的弟兄姊妹
[00:21:12.000 --> 00:21:14.000]  或者是評論圖領袖
[00:21:17.000 --> 00:21:19.000]  其他沒有參與的
[00:21:19.000 --> 00:21:21.000]  只有少數的參與
[00:21:21.000 --> 00:21:24.000]  或者沒有參與
[00:21:24.000 --> 00:21:27.000]  在嘗試完成這個目標
[00:21:27.000 --> 00:21:42.000]  所以大多數的成員都不是成爲門徒
[00:21:46.000 --> 00:21:48.000]  成爲一個門徒這樣去成長
[00:21:48.000 --> 00:21:53.000]  如果你不是正在成長
[00:21:53.000 --> 00:21:56.000]  你就不能夠去使別人作門徒
[00:21:56.000 --> 00:22:03.000]  另外一個事工專業化
[00:22:03.000 --> 00:22:06.000]  就會令到教會有另外一件事情產生
[00:22:06.000 --> 00:22:14.000]  就是分開了不同的教會事工
[00:22:16.000 --> 00:22:18.000]  分成不同的部門
[00:22:18.000 --> 00:22:25.000]  當這樣做的時候
[00:22:25.000 --> 00:22:28.000]  就在教會里建立了一些隱形的牆
[00:22:28.000 --> 00:22:41.000]  當不清楚我們存在的意義的時候
[00:22:41.000 --> 00:22:43.000]  我們只在各自的事工裏
[00:22:43.000 --> 00:22:45.000]  做自己認爲對的事
[00:22:47.000 --> 00:22:51.000]  讓我們失落了在完成目標的當中
[00:22:51.000 --> 00:23:01.000]  而我們人的想法很多時候就是
[00:23:01.000 --> 00:23:03.000]  我參與這個事工
[00:23:03.000 --> 00:23:05.000]  這個事工就是最重要的
[00:23:14.000 --> 00:23:17.000]  如果有第二肢體來到我們的事工當中
[00:23:17.000 --> 00:23:21.000]  去搞亂了
[00:23:21.000 --> 00:23:23.000]  那我們就會覺得很生氣
[00:23:23.000 --> 00:23:31.000]  華人教會面對更大的挑戰
[00:23:31.000 --> 00:23:37.000]  因爲我們有不同的語言
[00:23:45.000 --> 00:23:47.000]  因着有不同語言的緣故
[00:23:47.000 --> 00:23:50.000]  我們隱形的牆就更加高更加厚
[00:23:50.000 --> 00:23:55.000]  合一就更加難去維持
[00:23:55.000 --> 00:24:02.000]  更加難去完成這個目標
[00:24:02.000 --> 00:24:10.000]  在負面來說我們是逆流而上
[00:24:13.000 --> 00:24:16.000]  那爲什麼我們要向着這個方向繼續走
[00:24:16.000 --> 00:24:22.000]  我們繼續向着這個方向走
[00:24:22.000 --> 00:24:25.000]  因爲聖經是教我們這樣去做
[00:24:25.000 --> 00:24:36.000]  我們更着意地這樣去做
[00:24:36.000 --> 00:24:39.000]  去互相守望的當中
[00:24:39.000 --> 00:24:42.000]  讓我們能夠建立培育門徒
[00:24:43.000 --> 00:24:45.000]  因此我們要找一些共同的地方
[00:24:45.000 --> 00:24:48.000]  讓我們作爲一間教會這樣去做一些事情
[00:24:48.000 --> 00:24:57.000]  讓我們能夠合一
[00:24:57.000 --> 00:25:03.000]  當我們能夠合一的時候
[00:25:03.000 --> 00:25:06.000]  我們就能夠一起去完成那個目標
[00:25:12.000 --> 00:25:14.000]  另外一個就是聖徒的交通
[00:25:14.000 --> 00:25:24.000]  肢體的交通就更加重要
[00:25:24.000 --> 00:25:26.000]  去完成做這個事情
[00:25:26.000 --> 00:25:40.000]  因爲團契相互之間更加凝聚的時候
[00:25:40.000 --> 00:25:43.000]  那就會影響到教會的其他肢體
[00:25:43.000 --> 00:25:55.000]  團契是能夠真正地成長
[00:25:55.000 --> 00:26:00.000]  當每一個肢體都能夠去進行這個最大的誡命
[00:26:00.000 --> 00:26:01.000]  愛神愛人
[00:26:01.000 --> 00:26:09.000]  這個就是早期教會和現代教會團契的分別
[00:26:11.000 --> 00:26:13.000]  早期教會的團契
[00:26:13.000 --> 00:26:14.000]  他們是一起的
[00:26:14.000 --> 00:26:16.000]  是作爲一個身體這樣去活
[00:26:16.000 --> 00:26:18.000]  去活出他們的信仰
[00:26:18.000 --> 00:26:27.000]  現代我們的團契
[00:26:27.000 --> 00:26:29.000]  是一起去查經
[00:26:29.000 --> 00:26:36.000]  有時候我去參觀一些教會
[00:26:36.000 --> 00:26:41.000]  我會疑惑教會是否只是一個聖誕學院的複製
[00:26:41.000 --> 00:26:53.000]  因爲一個人或一個領導
[00:26:53.000 --> 00:26:55.000]  或是任何人領導一個教會
[00:26:55.000 --> 00:26:56.000]  他們會站在前面教授
[00:26:56.000 --> 00:26:57.000]  然後他們會閉上祈禱
[00:26:57.000 --> 00:26:58.000]  然後回家
[00:27:07.000 --> 00:27:10.000]  我不是說在團契當中查經是錯的
[00:27:10.000 --> 00:27:23.000]  我是說任何的查經當中
[00:27:23.000 --> 00:27:27.000]  最重要的是帶到培育門徒的目標
[00:27:32.000 --> 00:27:36.000]  那就是我們要在我們的組當中去練習去做
[00:27:36.000 --> 00:27:51.000]  但是我們來到組當中去研讀聖經
[00:27:51.000 --> 00:27:54.000]  但是就沒有去知道自己有沒有成長
[00:27:54.000 --> 00:27:56.000]  我們沒有着意地去做
[00:28:02.000 --> 00:28:04.000]  我們不知道自己有沒有成長
[00:28:04.000 --> 00:28:06.000]  不知道他人有沒有成長
[00:28:06.000 --> 00:28:13.000]  因此我說到着意地去做
[00:28:13.000 --> 00:28:16.000]  和有互相守望的
[00:28:16.000 --> 00:28:18.000]  這兩樣是重要的
[00:28:18.000 --> 00:28:25.000]  爲了個別肢體的成長
[00:28:25.000 --> 00:28:28.000]  和作爲教會整體成長都是重要的
[00:28:32.000 --> 00:28:35.000]  例如聖經的團契生活不是一個事工
[00:28:35.000 --> 00:28:40.000]  但是事工的專業化
[00:28:40.000 --> 00:28:42.000]  讓它變成了一個事工
[00:28:42.000 --> 00:28:51.000]  團契的生活是在那個組當中
[00:28:51.000 --> 00:28:53.000]  有互相肢體相交的生活
[00:29:00.000 --> 00:29:02.000]  因爲一講到事工的時候
[00:29:02.000 --> 00:29:04.000]  我們就會想起要做一些事情
[00:29:04.000 --> 00:29:19.000]  肢體的生活就是要成爲成長的門徒
[00:29:19.000 --> 00:29:21.000]  而不是去做一些事情
[00:29:21.000 --> 00:29:23.000]  看上去像一個門徒
[00:29:30.000 --> 00:29:32.000]  我們是做查經
[00:29:32.000 --> 00:29:34.000]  但是就沒有活出聖經的真理
[00:29:34.000 --> 00:29:49.000]  團契這個字在當時當中是說到
[00:29:49.000 --> 00:29:51.000]  一羣人是他們有共同的身份
[00:29:51.000 --> 00:29:55.000]  他是神的子民
[00:29:59.000 --> 00:30:02.000]  他們一起活出他們在耶穌基督裏面所信的
[00:30:02.000 --> 00:30:09.000]  互相去學習如何成爲更好的門徒
[00:30:09.000 --> 00:30:20.000]  這個就是我們教會或者肢體的生活
[00:30:28.000 --> 00:30:31.000]  希勒文的Colonial這個字翻譯成團契
[00:30:31.000 --> 00:30:34.000]  其實在當時是一個很常用的字
[00:30:34.000 --> 00:30:46.000]  這個字是形容到當時一些的
[00:30:46.000 --> 00:30:48.000]  勞工的商會或者工會
[00:30:58.000 --> 00:31:00.000]  當時的工會不是像今天那樣
[00:31:00.000 --> 00:31:04.000]  要爭取加薪的那樣
[00:31:04.000 --> 00:31:17.000]  而是一羣和行業的人聚在一起
[00:31:17.000 --> 00:31:20.000]  如何互相學習成爲更好的行業的人
[00:31:29.000 --> 00:31:32.000]  這個字搬到聖經寫作那裏
[00:31:32.000 --> 00:31:34.000]  就有一個更深的意義
[00:31:34.000 --> 00:31:40.000]  當時的人明白到
[00:31:40.000 --> 00:31:42.000]  這個字在那個社會是怎樣用的
[00:31:42.000 --> 00:31:54.000]  當這個字用到形容教會的生活的時候
[00:31:54.000 --> 00:31:58.000]  他們就明白到他們一起有一個共同的身份
[00:31:58.000 --> 00:31:59.000]  就是神的義女
[00:31:59.000 --> 00:32:07.000]  我們一起學習如何成爲更好的基督徒
[00:32:07.000 --> 00:32:23.000]  團契是基於我們共同在主裏面的身份
[00:32:23.000 --> 00:32:26.000]  而去互相學習成爲更好的一個門徒
[00:32:26.000 --> 00:32:39.000]  是成爲一個信徒這樣去生活
[00:32:39.000 --> 00:32:42.000]  而學習成爲更好的信徒
[00:32:42.000 --> 00:32:47.000]  去滿足那個目標
[00:32:53.000 --> 00:32:56.000]  當在士同傳第二章這樣做的時候
[00:32:56.000 --> 00:32:58.000]  人數就加添在他們當中
[00:32:58.000 --> 00:33:08.000]  因爲當他們在團契當中
[00:33:08.000 --> 00:33:10.000]  經歷到這些愛的時候
[00:33:10.000 --> 00:33:11.000]  他們就被鼓勵
[00:33:11.000 --> 00:33:20.000]  他們被鼓勵活出這個信仰
[00:33:20.000 --> 00:33:23.000]  就是帶人來到這個組的當中
[00:33:23.000 --> 00:33:38.000]  當信徒去遵守最大的誡命的時候
[00:33:38.000 --> 00:33:42.000]  那個大使命就能夠被完成
[00:33:51.000 --> 00:33:53.000]  講到大誡命和大使命
[00:33:53.000 --> 00:33:55.000]  但是我們應該怎麼做
[00:33:55.000 --> 00:34:04.000]  每個人在生命當中都面對着不同的處境
[00:34:04.000 --> 00:34:10.000]  我不能夠仔細地個別講到
[00:34:10.000 --> 00:34:13.000]  在你們的所在當中怎麼做
[00:34:15.000 --> 00:34:20.000]  但是在聖經當中有比較統的教導
[00:34:20.000 --> 00:34:30.000]  在聖經當中
[00:34:30.000 --> 00:34:33.000]  耶穌和門徒都有教導
[00:34:33.000 --> 00:34:41.000]  其中一個教導
[00:34:41.000 --> 00:34:43.000]  就是在一個詞語當中
[00:34:43.000 --> 00:34:45.000]  就是彼此
[00:34:45.000 --> 00:34:53.000]  彼此相愛,彼此恩待等等當中
[00:34:53.000 --> 00:34:59.000]  在聖經當中
[00:34:59.000 --> 00:35:02.000]  彼此這個字大概出現了一百次
[00:35:02.000 --> 00:35:12.000]  47字是教導教會
[00:35:14.000 --> 00:35:16.000]  在一百次當中
[00:35:16.000 --> 00:35:20.000]  有六成是由保羅寫出
[00:35:20.000 --> 00:35:38.000]  我們經常想到彼此的教導的時候
[00:35:38.000 --> 00:35:40.000]  我們以爲遵守了這個命令
[00:35:40.000 --> 00:35:43.000]  就能夠取悅神
[00:35:43.000 --> 00:35:48.000]  不僅是取悅主那麼簡單
[00:36:09.000 --> 00:36:12.000]  因爲當這樣去遵守這些教導的時候
[00:36:12.000 --> 00:36:13.000]  其實神是呼召我們
[00:36:13.000 --> 00:36:17.000]  去將我們聖靈的果子結出來,帶出來
[00:36:17.000 --> 00:36:24.000]  有很多時候我們想到
[00:36:24.000 --> 00:36:28.000]  聖靈的果子是很神奇地出現
[00:36:28.000 --> 00:36:34.000]  可能是聖靈突然之間充滿你
[00:36:34.000 --> 00:36:37.000]  然後你就有很多這些果子
[00:36:40.000 --> 00:36:42.000]  其實遵守了這些誡命
[00:36:42.000 --> 00:36:44.000]  你的聖靈在你當中
[00:36:44.000 --> 00:36:49.000]  聖靈在你當中
[00:36:49.000 --> 00:36:52.000]  你就有這些果子
[00:36:52.000 --> 00:37:00.000]  但是你要帶出來,你要表現出來
[00:37:00.000 --> 00:37:03.000]  讓別人知道你是
[00:37:10.000 --> 00:37:12.000]  在三分一的這些教導當中
[00:37:12.000 --> 00:37:15.000]  是培育教會的合一
[00:37:15.000 --> 00:37:22.000]  三分一是培育信徒當中彼此相愛
[00:37:22.000 --> 00:37:30.000]  有百分之十五是教導我們謙卑
[00:37:30.000 --> 00:37:36.000]  因爲這些是我們相聚的時候
[00:37:36.000 --> 00:37:39.000]  缺乏的事情
[00:37:39.000 --> 00:37:46.000]  當我們不合一,當我們不相愛
[00:37:46.000 --> 00:37:47.000]  當我們不謙卑的時候
[00:37:47.000 --> 00:37:50.000]  我們就不能夠完成這個使命
[00:37:50.000 --> 00:37:57.000]  主建立教會的時候
[00:37:57.000 --> 00:37:59.000]  給了這兩個教導我們
[00:37:59.000 --> 00:38:01.000]  是不復雜的
[00:38:03.000 --> 00:38:06.000]  他給了一個地圖給我們看
[00:38:06.000 --> 00:38:08.000]  這個就是聖經
[00:38:08.000 --> 00:38:13.000]  也給了一個目的地給我們
[00:38:13.000 --> 00:38:18.000]  就是通過經文給了我們
[00:38:18.000 --> 00:38:25.000]  但他也給了一個船
[00:38:25.000 --> 00:38:27.000]  載我們去那個地方
[00:38:27.000 --> 00:38:31.000]  那個就是聖靈
[00:38:34.000 --> 00:38:37.000]  我們不能靠自己的能力和智慧
[00:38:37.000 --> 00:38:39.000]  我們要靠聖靈的能力
[00:38:39.000 --> 00:38:45.000]  因此團契是多過只是單單查經
[00:38:45.000 --> 00:38:52.000]  多過單單是一起去喫東西
[00:38:52.000 --> 00:38:57.000]  甚至互相彼此禱告
[00:39:00.000 --> 00:39:03.000]  那裏是我們作爲門徒的身份
[00:39:03.000 --> 00:39:05.000]  去活出我們的信仰
[00:39:05.000 --> 00:39:09.000]  去互相的建立
[00:39:09.000 --> 00:39:17.000]  如果你不是過着
[00:39:17.000 --> 00:39:19.000]  肢體相交的生活的時候
[00:39:19.000 --> 00:39:20.000]  在教會里面
[00:39:20.000 --> 00:39:23.000]  那你就不是一個正在做的門徒
[00:39:23.000 --> 00:39:29.000]  你也不能參與去洗萬民作門徒
[00:39:31.000 --> 00:39:34.000]  成爲教會的一員
[00:39:34.000 --> 00:39:42.000]  不是在會籍名單上有你的名字
[00:39:42.000 --> 00:39:50.000]  而是在基督的身體當中
[00:39:50.000 --> 00:39:53.000]  活出這個門徒的生命
[00:39:53.000 --> 00:39:59.000]  因此教會並不是一個可有可無的選擇
[00:40:00.000 --> 00:40:03.000]  英文團隊叫他們的組做親屬
[00:40:03.000 --> 00:40:14.000]  我也不知道當中的歷史是怎樣
[00:40:14.000 --> 00:40:22.000]  但是這是合乎聖經的一個意念
[00:40:29.000 --> 00:40:32.000]  在利未記二十五章二十五節說到
[00:40:32.000 --> 00:40:33.000]  親屬
[00:40:33.000 --> 00:40:45.000]  如果有個親戚遇上困難的時候
[00:40:45.000 --> 00:40:47.000]  你就要去幫助他
[00:40:47.000 --> 00:40:57.000]  這個就是說到親屬的買屬者
[00:41:00.000 --> 00:41:05.000]  而耶穌基督就是那個親屬買屬回者
[00:41:05.000 --> 00:41:13.000]  在舊約裏面有一個故事去指導這個教導
[00:41:13.000 --> 00:41:18.000]  就是波瓦斯和路德
[00:41:29.000 --> 00:41:32.000]  路德和他奶奶老米
[00:41:32.000 --> 00:41:35.000]  由巴里杏回來的時候
[00:41:35.000 --> 00:41:36.000]  他們很窮乏
