
[00:00:00.000 --> 00:00:04.920]  我們感謝神透過施班所獻送的詩歌
[00:06:41.200 --> 00:06:44.920]  聖經說:因此你們雖然已經知道這些事
[00:06:44.920 --> 00:06:48.520]  又在你們以後的真道上得到堅固
[00:06:48.520 --> 00:06:52.440]  我還要時常提醒你們
[00:06:52.440 --> 00:06:54.640]  沒錯你們已經知道這些事了
[00:06:54.640 --> 00:06:56.200]  這些事剛才所說到的
[00:06:56.200 --> 00:07:00.480]  就是神給我們在祂性情有份的應許
[00:07:00.480 --> 00:07:05.320]  以及上下文所提及的主再來的真理
[00:07:05.320 --> 00:07:07.040]  整本的彼得後書
[00:07:07.040 --> 00:07:09.880]  不斷講述主再來的真理
[00:07:09.880 --> 00:07:11.480]  你們已經知道這些事了
[00:07:11.480 --> 00:07:14.640]  而且在真道上得到堅固
[00:07:14.640 --> 00:07:16.000]  當講到堅固的時候
[00:07:16.000 --> 00:07:18.600]  不知道你們會不會想起一句說話
[00:07:18.600 --> 00:07:22.080]  當彼得三次不認主之前
[00:07:22.080 --> 00:07:23.160]  耶穌就跟他說
[00:07:23.160 --> 00:07:25.680]  彼得你將要三次不認我
[00:07:25.680 --> 00:07:27.680]  撒旦要得著你們
[00:07:27.680 --> 00:07:30.880]  不單止說彼得 包括其他的人
[00:07:30.880 --> 00:07:35.240]  好像要篩你們 好像篩墨子一樣
[00:07:35.240 --> 00:07:37.360]  當時的人一聽見篩墨子
[00:07:37.360 --> 00:07:39.800]  他們馬上有一個清楚的形象
[00:07:39.800 --> 00:07:42.440]  當農夫收割了墨子之後
[00:07:42.440 --> 00:07:45.320]  在筲箕上一路去撞擊
[00:07:45.320 --> 00:07:48.040]  讓衣脫離那些墨子
[00:07:48.040 --> 00:07:50.040]  然後拋高那些墨子的時候
[00:07:50.040 --> 00:07:52.240]  衣隨風吹散
[00:07:52.240 --> 00:07:56.040]  就可以分開墨衣和墨子
[00:07:56.040 --> 00:07:56.760]  聖經就說
[00:07:56.760 --> 00:07:59.240]  撒旦要得著你們的心
[00:07:59.240 --> 00:08:01.680]  好像篩你們 撞擊你們
[00:08:01.680 --> 00:08:05.360]  直至可以將你們奪走
[00:08:05.360 --> 00:08:07.640]  但是當時主就安慰彼得
[00:08:07.640 --> 00:08:09.440]  祂說彼得你可以放心
[00:08:09.440 --> 00:08:12.120]  因為我已經為你祈禱
[00:08:12.120 --> 00:08:15.560]  你回頭以後 做什麼?
[00:08:15.560 --> 00:08:18.760]  要堅固你的弟兄
[00:08:18.760 --> 00:08:22.200]  告訴他 你將來得到保守
[00:08:22.200 --> 00:08:25.320]  你就要堅固其他的弟兄
[00:08:25.320 --> 00:08:27.240]  我相信彼得當他後來
[00:08:27.240 --> 00:08:29.480]  知道自己三次不認主
[00:08:29.480 --> 00:08:31.400]  悔改回轉之後
[00:08:31.400 --> 00:08:33.280]  他有一個人生很清楚的使命
[00:08:33.280 --> 00:08:36.680]  就是要堅固我的弟兄
[00:08:36.680 --> 00:08:41.000]  不要讓他們讓撒旦奪取了他們
[00:08:41.000 --> 00:08:41.600]  各位弟兄姊妹
[00:08:41.600 --> 00:08:43.800]  當我說這件事的時候
[00:08:43.800 --> 00:08:45.840]  我是有很多感受
[00:08:45.840 --> 00:08:48.720]  因為我見到有不少的教徒
[00:08:48.720 --> 00:08:52.200]  曾經是很堅定地跟隨主
[00:08:52.200 --> 00:08:54.240]  突然不知道因為什麼事情
[00:08:54.240 --> 00:08:55.800]  他們受到衝擊
[00:08:55.800 --> 00:08:58.560]  他們就離開上帝
[00:08:58.560 --> 00:08:59.800]  我們教會當中有一些
[00:08:59.800 --> 00:09:01.920]  曾經很熱心的弟兄姊妹
[00:09:01.920 --> 00:09:05.920]  亦都某些緣故而離開了神
[00:09:05.920 --> 00:09:08.600]  這位姊妹曾經很積極地侍奉
[00:09:08.600 --> 00:09:10.800]  後來她離開了神之後
[00:09:10.800 --> 00:09:12.640]  我們知道原因
[00:09:12.640 --> 00:09:17.080]  因為她跟一位佛教徒的男士結婚
[00:09:17.080 --> 00:09:20.840]  就跟著丈夫去了佛廟
[00:09:20.840 --> 00:09:22.080]  很多不同的原因
[00:09:22.080 --> 00:09:25.600]  撒旦要衝擊這些基督徒的生命
[00:09:25.600 --> 00:09:27.320]  要奪取他們
[00:09:27.320 --> 00:09:28.800]  所以在彼得的內心
[00:09:28.800 --> 00:09:30.000]  他很清楚知道
[00:09:30.000 --> 00:09:32.040]  要堅固我的弟兄
[00:09:32.040 --> 00:09:35.640]  不要讓他們離開上帝
[00:09:35.640 --> 00:09:37.320]  所以彼得就說
[00:09:37.320 --> 00:09:40.440]  雖然你們在真道上得到堅固
[00:09:40.440 --> 00:09:43.280]  感謝上帝你已經得到堅固
[00:09:43.280 --> 00:09:47.480]  我還要時常地提醒你們
[00:09:47.480 --> 00:09:49.720]  仍然要去提醒
[00:09:49.720 --> 00:09:53.000]  要去思念主再回來的真理
[00:09:53.000 --> 00:09:56.640]  免得我們內心搖動了
[00:09:56.640 --> 00:09:59.480]  接著聖經 彼得再說
[00:09:59.480 --> 00:10:01.920]  我請大家一起讀十三節
[00:10:01.920 --> 00:10:04.680]  你把細節都讀出來
[00:10:04.680 --> 00:10:07.680]  趁著我還在世上
[00:10:07.680 --> 00:10:12.520]  在世上願運作在這象馬的時刻
[00:10:12.520 --> 00:10:15.680]  我認為應當提醒你們
[00:10:15.680 --> 00:10:19.000]  使你們常常警醒
[00:10:19.000 --> 00:10:19.880]  彼得就說
[00:10:19.880 --> 00:10:22.600]  趁著我還在世上
[00:10:22.600 --> 00:10:25.440]  他說我在世的時候提醒你們
[00:10:25.440 --> 00:10:27.040]  就算我離開世界的時候
[00:10:27.040 --> 00:10:29.720]  都希望你們會常常想起
[00:10:29.720 --> 00:10:31.520]  我給你們的教導
[00:10:31.520 --> 00:10:35.160]  就是主耶穌會再來的真理
[00:10:35.160 --> 00:10:36.520]  當你這樣聽的時候
[00:10:36.520 --> 00:10:39.400]  可能覺得彼得知道快死了
[00:10:39.400 --> 00:10:40.920]  所以有些灰暗
[00:10:40.920 --> 00:10:44.720]  怕著大家會跌倒
[00:10:44.720 --> 00:10:45.920]  當彼得這樣說的時候
[00:10:45.920 --> 00:10:48.280]  從他選用的文字
[00:10:48.280 --> 00:10:51.760]  其實他是完全沒有灰暗的意思
[00:10:51.760 --> 00:10:53.320]  所以你看到聖經所說
[00:10:53.320 --> 00:10:55.600]  這個離世 原來的文字是
[00:10:55.600 --> 00:10:58.920]  離開者帳棚
[00:10:58.920 --> 00:11:00.440]  帳棚是說到
[00:11:00.440 --> 00:11:04.960]  這個身體在一個短暫居停的地方
[00:11:04.960 --> 00:11:07.200]  這個帳棚有一天會拆毀的
[00:11:07.200 --> 00:11:09.960]  正如哥倫多後書第五章
[00:11:09.960 --> 00:11:11.200]  本來就說
[00:11:11.200 --> 00:11:14.640]  有一天這個帳棚拆毀的時候
[00:11:14.640 --> 00:11:16.120]  神會為我建造
[00:11:16.120 --> 00:11:17.920]  不是人手所建造
[00:11:17.920 --> 00:11:19.360]  是神所建造
[00:11:19.360 --> 00:11:23.760]  是天上永存的房屋
[00:11:23.760 --> 00:11:25.520]  主耶穌當他復活的時候
[00:11:25.520 --> 00:11:28.840]  以一個屬靈的身體來顯現
[00:11:28.840 --> 00:11:30.040]  你一定記得
[00:11:30.040 --> 00:11:34.000]  門徒在房屋裡面很驚慌 很害怕
[00:11:34.000 --> 00:11:37.120]  耶穌進到他們當中
[00:11:37.120 --> 00:11:39.360]  你說誰開門?
[00:11:39.360 --> 00:11:40.520]  沒有人開門
[00:11:40.520 --> 00:11:41.720]  因為屬靈的身體
[00:11:41.720 --> 00:11:44.920]  不受時間空間所限制
[00:11:44.920 --> 00:11:46.720]  然後主應許我們
[00:11:46.720 --> 00:11:48.960]  我們將來所承受的身體
[00:11:48.960 --> 00:11:52.880]  好像他榮耀的身體相似
[00:11:52.880 --> 00:11:55.400]  在貝塔比書第三章所說
[00:11:55.400 --> 00:11:56.800]  所以你見到聖經說到
[00:11:56.800 --> 00:12:01.800]  我們這個帳棚有一天會拆毀的
[00:12:01.800 --> 00:12:03.600]  但是渴望的是得著
[00:12:03.600 --> 00:12:07.640]  那個永遠榮耀的屬靈的身體
[00:12:07.640 --> 00:12:11.640]  進入神給我們的永恆的生命當中
[00:12:11.640 --> 00:12:12.720]  因此當彼得說
[00:12:12.720 --> 00:12:14.280]  我要離開這個帳棚
[00:12:14.280 --> 00:12:17.720]  意味著他不會留戀這個帳棚
[00:12:17.720 --> 00:12:19.640]  當然他不是消極
[00:12:19.640 --> 00:12:22.720]  而是他渴望他的身體
[00:12:22.720 --> 00:12:27.440]  能夠領受神給他永遠的生命
[00:12:27.440 --> 00:12:29.960]  所以你看到下面十五節
[00:12:29.960 --> 00:12:34.080]  他說「我也要努力使你們在我去世以後
[00:12:34.080 --> 00:12:36.760]  還是常追念這些事」
[00:12:36.760 --> 00:12:38.680]  這個去世的字很特別
[00:12:38.680 --> 00:12:41.720]  是說出埃及
[00:12:41.720 --> 00:12:43.800]  出埃及離開圍爐之地
[00:12:43.800 --> 00:12:46.400]  進到神給我們應許之地
[00:12:46.400 --> 00:12:51.840]  就是彼得用來描寫他離世的一個字眼
[00:12:51.840 --> 00:12:53.120]  因此當他講述的時候
[00:12:53.120 --> 00:12:56.120]  他知道自己將會領受神給他的榮耀
[00:12:56.120 --> 00:12:57.080]  但是在那個時候
[00:12:57.080 --> 00:13:01.560]  他說「我仍然要不斷提醒你們」
[00:13:01.560 --> 00:13:05.120]  我記得有一次我自己坐飛機
[00:13:05.120 --> 00:13:06.840]  去美國的地方
[00:13:06.840 --> 00:13:11.160]  中途站是阿拉斯加的機場
[00:13:11.160 --> 00:13:13.440]  當日是差不多很晚的時間
[00:13:13.440 --> 00:13:16.280]  接近半夜去到機場
[00:13:16.280 --> 00:13:17.200]  下飛機的時候
[00:13:17.200 --> 00:13:19.840]  機員將一張卡給我們
[00:13:19.840 --> 00:13:22.000]  是重新回來的時候
[00:13:22.000 --> 00:13:24.840]  根據卡可以進入飛機
[00:13:24.840 --> 00:13:27.360]  到達機場休息室的時候
[00:13:27.360 --> 00:13:29.040]  就發覺因為半夜了
[00:13:29.040 --> 00:13:31.720]  很多商舖都關門
[00:13:31.720 --> 00:13:33.560]  而且那個地方天氣很冷
[00:13:33.560 --> 00:13:34.840]  雖然有些暖氣
[00:13:34.840 --> 00:13:37.560]  但還是覺得很冷很冷清
[00:13:37.560 --> 00:13:40.360]  加上飛了一段時間之後很累
[00:13:40.360 --> 00:13:41.600]  整個人很累
[00:13:41.600 --> 00:13:43.000]  周圍沒有什麼搭客
[00:13:43.000 --> 00:13:45.040]  只是我們同機的幾位
[00:13:45.040 --> 00:13:47.280]  或者大家分散了坐
[00:13:47.280 --> 00:13:49.480]  都沒有人想聊天
[00:13:49.480 --> 00:13:52.360]  在那個環境很冷很冷清
[00:13:52.360 --> 00:13:55.120]  又不知道會停留多久的時候
[00:13:55.120 --> 00:13:58.640]  突然間我看一看那個登機牌
[00:13:58.640 --> 00:14:00.040]  是一個特別的牌寫著
[00:14:00.040 --> 00:14:02.800]  Transit Pass
[00:14:02.800 --> 00:14:06.880]  Transit是過渡的中途站
[00:14:06.880 --> 00:14:09.600]  是短暫停留的地方
[00:14:09.600 --> 00:14:13.920]  一會兒會上飛機回到最終的終站
[00:14:13.920 --> 00:14:19.200]  後來一直等直到在飛機那邊通知
[00:14:19.200 --> 00:14:21.400]  呼喚我們再上機的時候
[00:14:21.400 --> 00:14:26.120]  我們很開心再上飛機去終站
[00:14:26.120 --> 00:14:26.800]  各位靈異姐妹
[00:14:26.800 --> 00:14:29.120]  你知道我想提的就是
[00:14:29.120 --> 00:14:30.560]  在人生的路上面
[00:14:30.560 --> 00:14:34.160]  不要忘記你只不過是客裡
[00:14:34.160 --> 00:14:38.400]  是暫時居留的一個地方
[00:14:38.400 --> 00:14:40.280]  神要為你和我預備的
[00:14:40.280 --> 00:14:43.000]  是永恆真正的天家
[00:14:43.000 --> 00:14:46.040]  而我們這個時候是暫時Transit
[00:14:46.040 --> 00:14:48.680]  在這個地上
[00:14:48.680 --> 00:14:50.720]  而你發覺當彼得這樣說的時候
[00:14:50.720 --> 00:14:52.400]  他不斷地提醒我們
[00:14:52.400 --> 00:14:57.000]  弟兄姊妹要時常去追念主耶穌在來
[00:14:57.000 --> 00:14:59.240]  要給我們各種的恩惠
[00:14:59.240 --> 00:15:03.600]  不要忘記
[00:15:03.600 --> 00:15:05.240]  在第二方面正義在講
[00:15:05.240 --> 00:15:06.800]  我們再看下一個經文
[00:15:06.800 --> 00:15:11.040]  使徒彼得他見證主的降臨的事
[00:15:11.040 --> 00:15:12.360]  在第十六節
[00:15:12.360 --> 00:15:15.840]  我們從前把我們主耶穌基督的大能
[00:15:15.840 --> 00:15:18.120]  和降臨的事告訴你們
[00:15:18.120 --> 00:15:22.160]  並不是隨從巧妙捏造傳奇的故事
[00:15:22.160 --> 00:15:28.240]  我們卻是親眼看見過他威榮的人
[00:15:28.240 --> 00:15:32.880]  使徒彼得講述他曾經見過主耶穌
[00:15:32.880 --> 00:15:35.560]  祂大能的彰顯
[00:15:35.560 --> 00:15:38.080]  祂的榮耀的降臨
[00:15:38.080 --> 00:15:40.840]  當聖經講降臨這個字的時候
[00:15:40.840 --> 00:15:43.880]  是特別講到主耶穌的再臨
[00:15:43.880 --> 00:15:48.040]  或者大家看看前面的馬太福音
[00:15:48.040 --> 00:15:56.960]  馬太福音第二十四章
[00:15:56.960 --> 00:16:02.960]  二十四章的二十七節
[00:16:02.960 --> 00:16:06.440]  這段經文描寫著主再臨的時候的情景
[00:16:06.440 --> 00:16:12.720]  我們看一看二十四章二十七節
[00:16:12.720 --> 00:16:16.680]  和學本講閃電從東邊發出
[00:16:16.680 --> 00:16:19.040]  直照到西邊
[00:16:19.040 --> 00:16:22.160]  人子降臨也要這樣
[00:16:22.160 --> 00:16:24.600]  然後二十九節
[00:16:24.600 --> 00:16:26.720]  那些日子的災難一過去
[00:16:26.720 --> 00:16:28.520]  日頭就變黑了
[00:16:28.520 --> 00:16:30.240]  月亮也不放光
[00:16:30.240 --> 00:16:32.400]  眾星要從天上墜落
[00:16:32.400 --> 00:16:34.400]  天勢都要震動
[00:16:34.400 --> 00:16:38.320]  你可以想像那種情景是多恐怖的
[00:16:38.320 --> 00:16:39.840]  月亮不再發光
[00:16:39.840 --> 00:16:41.960]  星在天上墜落
[00:16:41.960 --> 00:16:45.400]  整個天地在移動
[00:16:45.400 --> 00:16:46.520]  三十節
[00:16:46.520 --> 00:16:49.760]  那時人子的笑頭要顯在天上
[00:16:49.760 --> 00:16:52.400]  地上的萬族都要哀哭
[00:16:52.400 --> 00:16:55.720]  他們要看見人子有能力
[00:16:55.720 --> 00:16:57.280]  有大榮耀
[00:16:57.280 --> 00:17:00.280]  駕著天上的雲降臨
[00:17:00.280 --> 00:17:03.520]  他要差遣使者用浩同的大星
[00:17:03.520 --> 00:17:05.200]  將他的選民
[00:17:05.200 --> 00:17:08.200]  就是信靠耶穌基督的聖徒
[00:17:08.200 --> 00:17:09.880]  從四方
[00:17:09.880 --> 00:17:12.000]  從天者邊到天下邊
[00:17:12.000 --> 00:17:15.000]  都焦聚了來
[00:17:15.000 --> 00:17:16.200]  聖經描述
[00:17:16.200 --> 00:17:18.320]  當主耶穌降臨的時候
[00:17:18.320 --> 00:17:22.240]  祂是駕著雲來到空中
[00:17:22.240 --> 00:17:24.160]  然後所有的聖徒
[00:17:24.160 --> 00:17:28.560]  被提到雲中與主相遇
[00:17:28.560 --> 00:17:31.680]  聖經描述那種榮耀的情況
[00:17:31.680 --> 00:17:34.240]  你可以感受一下想像一下
[00:17:34.240 --> 00:17:37.920]  當在浩同吹響的時候
[00:17:37.920 --> 00:17:40.680]  你經歷到那種生命被神提升
[00:17:40.680 --> 00:17:42.280]  與祂同在
[00:17:42.280 --> 00:17:46.880]  聖經就說從此我們與主永遠同在
[00:17:46.880 --> 00:17:48.440]  但是那個時候
[00:17:48.440 --> 00:17:50.440]  地上的情況會是怎樣呢?
[00:17:50.440 --> 00:17:52.400]  我們看看下面
[00:17:52.400 --> 00:17:57.400]  接著下面的三十七節
[00:17:57.400 --> 00:17:58.400]  三十七節說到
[00:17:58.400 --> 00:18:02.400]  羅亞的日子怎樣人子降臨也要怎樣
[00:18:02.400 --> 00:18:04.400]  當洪水以前的日子
[00:18:04.400 --> 00:18:06.800]  洪水未來到之前人怎樣呢?
[00:18:06.800 --> 00:18:09.000]  人照常吃喝嫁娶
[00:18:09.000 --> 00:18:11.200]  直到羅亞進方舟的那一日
[00:18:11.200 --> 00:18:13.000]  三十九節不知不覺
[00:18:13.000 --> 00:18:16.000]  洪水來了把他們全都沖去
[00:18:16.000 --> 00:18:20.000]  人子降臨也要這樣
[00:18:20.000 --> 00:18:23.400]  很多人不會相信耶穌基督會再來
[00:18:23.400 --> 00:18:26.200]  因此照常吃喝嫁娶
[00:18:26.200 --> 00:18:29.400]  不會留心悔改悔轉
[00:18:29.400 --> 00:18:31.000]  在那個時候當人子來到的時候
[00:18:31.000 --> 00:18:34.000]  就好像以前洪水突然間
[00:18:34.000 --> 00:18:38.400]  來到傾倒在一個世上
[00:18:38.400 --> 00:18:42.800]  人就受到一種審判
[00:18:42.800 --> 00:18:48.000]  聖經就講述這種當主再來的時候的情況
[00:18:48.000 --> 00:18:50.600]  但是重點是提醒我們
[00:18:50.600 --> 00:18:55.600]  我們要警醒四十二節
[00:18:55.600 --> 00:18:57.800]  所以你們要警醒
[00:18:57.800 --> 00:19:02.200]  因為不知道你們的主是哪一天來到
[00:19:02.200 --> 00:19:05.600]  要常常作準備
[00:19:05.600 --> 00:19:07.800]  當然在警醒過程當中
