
[00:00:00.000 --> 00:00:07.000]  我想和大家看一下幾條通識問題
[00:03:23.000 --> 00:03:28.000]  他說「與君歌一曲,請君為我側而聽。」
[00:03:28.000 --> 00:03:35.000]  「中古贊玉不足為,但願長醉不完成。」
[00:03:35.000 --> 00:03:38.000]  李白看到這個短暫的人生沒有什麼希望
[00:03:38.000 --> 00:03:40.000]  所以借酒消愁
[00:03:40.000 --> 00:03:43.000]  今天我不是講李白
[00:03:43.000 --> 00:03:46.000]  今天我想跟大家講另一個詩人
[00:03:46.000 --> 00:03:48.000]  就是摩西
[00:03:48.000 --> 00:03:52.000]  摩西活到一百二十歲
[00:03:52.000 --> 00:03:58.000]  在他晚年的時候就寫了一首詩,就是詩篇九十篇
[00:03:58.000 --> 00:04:01.000]  在人類的歷史裏面
[00:04:01.000 --> 00:04:03.000]  沒有誰有摩西那麼精彩
[00:04:03.000 --> 00:04:05.000]  第一,他的壽命特別長
[00:04:05.000 --> 00:04:07.000]  一百二十年
[00:04:07.000 --> 00:04:12.000]  頭四十年就在埃及的皇宮度過
[00:04:12.000 --> 00:04:16.000]  皇子,埃及人所有學問都學齊
[00:04:16.000 --> 00:04:20.000]  而且聖經說他恨事說話都有才能
[00:04:20.000 --> 00:04:25.000]  但是第二個四十年就在曠野度過
[00:04:25.000 --> 00:04:26.000]  牧羊
[00:04:26.000 --> 00:04:28.000]  曠野有羊就沒有人
[00:04:28.000 --> 00:04:31.000]  所以到一個地步他不懂得說話
[00:04:31.000 --> 00:04:32.000]  上帝呼召他的時候
[00:04:32.000 --> 00:04:35.000]  他說我不行,我是絕口笨舌
[00:04:35.000 --> 00:04:37.000]  四十年前
[00:04:37.000 --> 00:04:38.000]  他喇喇聲的
[00:04:38.000 --> 00:04:40.000]  恨事說話都有才能
[00:04:40.000 --> 00:04:43.000]  過了四十年在曠野就咩咩聲
[00:04:43.000 --> 00:04:45.000]  因為他只懂得羊
[00:04:45.000 --> 00:04:47.000]  上帝叫他他都不懂得說
[00:04:47.000 --> 00:04:49.000]  第三個四十年
[00:04:49.000 --> 00:04:55.000]  他就帶領以色列人出埃及在曠野
[00:04:55.000 --> 00:04:59.000]  他陪伴了以色列人四十年那麼久
[00:04:59.000 --> 00:05:01.000]  本來這個出埃及是兩年
[00:05:01.000 --> 00:05:03.000]  就入迦南地
[00:05:03.000 --> 00:05:06.000]  但是以色列人犯罪背叛神
[00:05:06.000 --> 00:05:08.000]  留多三十八年
[00:05:08.000 --> 00:05:10.000]  摩西在這四十年裏面
[00:05:10.000 --> 00:05:15.000]  看到整整一代的以色列人消逝
[00:05:15.000 --> 00:05:18.000]  我估計他每天都要埋葬
[00:05:18.000 --> 00:05:21.000]  超過一百個以色列人
[00:05:21.000 --> 00:05:24.000]  最後摩西自己都在沙漠離世
[00:05:24.000 --> 00:05:27.000]  之前就寫了這首詩
[00:05:27.000 --> 00:05:32.000]  神學家有一位叫做Isaac Taylor
[00:05:32.000 --> 00:05:34.000]  他評論這首詩
[00:05:34.000 --> 00:05:39.000]  他說這個是人類作品的極品
[00:05:39.000 --> 00:05:41.000]  人類寫作的極品
[00:05:41.000 --> 00:05:46.000]  如果我要畫一幅圖畫來描寫這首詩
[00:05:46.000 --> 00:05:52.000]  我就會畫一幅這樣的圖畫
[00:05:52.000 --> 00:05:55.000]  藍天碧海的圖畫
[00:05:55.000 --> 00:05:59.000]  詩人的感慨就好像海那麼深
[00:05:59.000 --> 00:06:04.000]  而他的神學思想就好像天那麼高
[00:06:04.000 --> 00:06:08.000]  還有這首詩把人生的短暫和無奈
[00:06:08.000 --> 00:06:11.000]  寫得淋漓盡致
[00:06:11.000 --> 00:06:17.000]  你說李伯對人生的短暫都淋漓盡致
[00:06:17.000 --> 00:06:21.000]  不過摩西首詩有一些東西是李伯沒有的
[00:06:21.000 --> 00:06:24.000]  他不單止寫人生的短暫
[00:06:24.000 --> 00:06:27.000]  他也寫到上帝的永恆
[00:06:27.000 --> 00:06:31.000]  而且摩西首詩給我們有希望
[00:06:31.000 --> 00:06:34.000]  他不是叫我們借酒消愁
[00:06:34.000 --> 00:06:36.000]  這首詩告訴我們
[00:06:36.000 --> 00:06:39.000]  這個永恆的上帝是愛我們
[00:06:39.000 --> 00:06:41.000]  眷顧我們
[00:06:41.000 --> 00:06:43.000]  解決了罪的問題
[00:06:43.000 --> 00:06:47.000]  以致我們可以回到聖潔的上帝那裡
[00:06:47.000 --> 00:06:51.000]  享受今生的豐盛
[00:06:51.000 --> 00:06:53.000]  以及來世的永生
[00:06:53.000 --> 00:06:57.000]  這首是一首很消息的詩歌
[00:06:57.000 --> 00:07:01.000]  你說上帝如何解決人類的罪呢
[00:07:01.000 --> 00:07:06.000]  耶穌基督來到這個世界
[00:07:06.000 --> 00:07:10.000]  祂是三位一體的神來到這個世界
[00:07:10.000 --> 00:07:15.000]  在十字架上代替你和我承受了罪的懲罰
[00:07:15.000 --> 00:07:18.000]  而且第三天復活
[00:07:18.000 --> 00:07:21.000]  叫一切所有信祂的人將來都會復活
[00:07:21.000 --> 00:07:24.000]  得著永生
[00:07:24.000 --> 00:07:28.000]  摩西首詩其實是一個禱告
[00:07:28.000 --> 00:07:31.000]  我們來看看這首詩
[00:07:31.000 --> 00:07:36.000]  我今天我的禱告就是上帝透過這首詩感動你
[00:07:36.000 --> 00:07:40.000]  或者你現在在一個借酒消愁的情況裡面
[00:07:40.000 --> 00:07:42.000]  或者你面對困難
[00:07:42.000 --> 00:07:45.000]  或者你覺得人生的苦悶
[00:07:45.000 --> 00:07:48.000]  或者你覺得無奈
[00:07:48.000 --> 00:07:51.000]  但是今天可能就是你人生的轉捩點
[00:07:51.000 --> 00:07:52.000]  如果你還沒有信耶穌
[00:07:52.000 --> 00:07:55.000]  無論你在網上或者實體
[00:07:55.000 --> 00:07:58.000]  今天的信息是上帝對你說
[00:07:58.000 --> 00:08:00.000]  上帝對你的呼召
[00:08:00.000 --> 00:08:01.000]  如果你信了耶穌
[00:08:01.000 --> 00:08:05.000]  今天可能是你生命復興的起點
[00:08:05.000 --> 00:08:06.000]  不是因為我
[00:08:06.000 --> 00:08:08.000]  是因為上帝的話語
[00:08:08.000 --> 00:08:12.000]  因為耶穌基督直接對你的呼喚
[00:08:12.000 --> 00:08:16.000]  我的禱告就是你聽到耶穌基督
[00:08:16.000 --> 00:08:20.000]  聽到上帝對你微聲的呼喚
[00:08:20.000 --> 00:08:23.000]  我們來看這首詩
[00:08:23.000 --> 00:08:33.000]  第一和第二節 摩西表達到他對上帝的信心
[00:08:33.000 --> 00:08:38.000]  這兩節可以說是摩西的信仰宣言
[00:08:38.000 --> 00:08:41.000]  Statement of Faith
[00:08:41.000 --> 00:08:46.000]  第一節摩西提到上帝是他的保障
[00:08:46.000 --> 00:08:52.000]  主啊你世世代代作我們的居所
[00:08:52.000 --> 00:08:58.000]  居所這個字原文的意思就是有保障的住所
[00:08:58.000 --> 00:09:03.000]  我們看聖經要看看原文的意思
[00:09:03.000 --> 00:09:05.000]  我現在在同福聖經學院
[00:09:05.000 --> 00:09:08.000]  正在教一科叫做《識經學》
[00:09:08.000 --> 00:09:13.000]  我知道競拜隊有一位其實是上銀的
[00:09:13.000 --> 00:09:14.000]  今年是第二年
[00:09:14.000 --> 00:09:22.000]  原來居所這個字是有一個保護的意思
[00:09:22.000 --> 00:09:24.000]  Protective shelter
[00:09:24.000 --> 00:09:26.000]  這個就是原文
[00:09:26.000 --> 00:09:29.000]  摩西寫這首詩的時候
[00:09:29.000 --> 00:09:32.000]  以色列人已經在曠野幾十年
[00:09:32.000 --> 00:09:34.000]  他住在帳棚裡面
[00:09:34.000 --> 00:09:38.000]  每天經歷到風沙的摧殘
[00:09:38.000 --> 00:09:40.000]  居無定所
[00:09:40.000 --> 00:09:45.000]  所以他能夠說這句主啊你世世代代作我們的居所
[00:09:45.000 --> 00:09:47.000]  我們的保障的居所
[00:09:47.000 --> 00:09:49.000]  是一點都不簡單
[00:09:49.000 --> 00:09:54.000]  顯示出摩西對上帝的依靠
[00:09:54.000 --> 00:10:01.000]  其實我們香港經歷過很多變幻的日子
[00:10:01.000 --> 00:10:05.000]  香港人都明白世上很多東西都靠不住
[00:10:05.000 --> 00:10:11.000]  過去二十幾年我們就經歷過1997年的金融風暴
[00:10:11.000 --> 00:10:14.000]  沙士、金融海嘯
[00:10:14.000 --> 00:10:17.000]  以及近年的社會事件
[00:10:17.000 --> 00:10:19.000]  移民潮
[00:10:19.000 --> 00:10:23.000]  上個星期你可能跟朋友一起吃飯、喝茶
[00:10:23.000 --> 00:10:26.000]  但是今天你就收到他的WhatsApp
[00:10:26.000 --> 00:10:28.000]  我已經在英國
[00:10:28.000 --> 00:10:32.000]  各地的戰爭、天災人禍
[00:10:32.000 --> 00:10:38.000]  令到生命財產可以一夜之間就沒了
[00:10:38.000 --> 00:10:43.000]  人生是充滿變幻
[00:10:43.000 --> 00:10:49.000]  一個聰明的人知道世界上很多東西都靠不住
[00:10:49.000 --> 00:10:52.000]  只有上帝靠得住
[00:10:52.000 --> 00:10:55.000]  所以我們要回到上帝那裡
[00:10:55.000 --> 00:10:59.000]  無論你現在的問題是健康、職業、人際關係、經濟
[00:10:59.000 --> 00:11:01.000]  上帝都顧念
[00:11:01.000 --> 00:11:03.000]  你可以回到祂那裡
[00:11:03.000 --> 00:11:09.000]  在祂那裡得著保護和祝福
[00:11:09.000 --> 00:11:13.000]  摩西在第二節就提到上帝的創造
[00:11:13.000 --> 00:11:16.000]  祂的能力和祂的永恆
[00:11:16.000 --> 00:11:26.000]  他說「諸山未曾生出,地與世界你未曾造成,從耿古到永遠,你是神」
[00:11:26.000 --> 00:11:34.000]  這兩節經文加起來就表達出上帝的永恆、大能和對我們的眷顧
[00:11:34.000 --> 00:11:37.000]  這就是摩西的信仰宣言
[00:11:37.000 --> 00:11:38.000]  各位弟兄姐妹
[00:11:38.000 --> 00:11:42.000]  你有沒有為自己訂立一個信仰宣言呢?
[00:11:42.000 --> 00:11:46.000]  很多人信耶穌就是嗚呀嗚呀
[00:11:46.000 --> 00:11:48.000]  在頭腦上的認識
[00:11:48.000 --> 00:11:51.000]  但是沒有生命上的經驗
[00:11:51.000 --> 00:11:56.000]  也沒有真正的在行動上信服上帝
[00:11:56.000 --> 00:11:59.000]  換句話說信得就不夠真
[00:11:59.000 --> 00:12:05.000]  我鼓勵大家學習摩西的樣式
[00:12:05.000 --> 00:12:12.000]  經歷到上帝的大能和祂對你的眷顧
[00:12:12.000 --> 00:12:15.000]  第三到第六節
[00:12:15.000 --> 00:12:20.000]  就是摩西慨嘆一個短暫的人生
[00:12:20.000 --> 00:12:24.000]  我們一起來讀銀幕上這段經文好不好
[00:12:24.000 --> 00:12:27.000]  你使人歸於塵土
[00:12:27.000 --> 00:12:31.000]  說你門世人要歸回
[00:12:31.000 --> 00:12:33.000]  在你巷內
[00:12:33.000 --> 00:12:36.000]  千年如已過的昨日
[00:12:36.000 --> 00:12:39.000]  猶如夜間的一更
[00:12:39.000 --> 00:12:42.000]  你叫他們如水沖去
[00:12:42.000 --> 00:12:44.000]  他們如睡一覺
[00:12:44.000 --> 00:12:48.000]  早晨他們如生長的草
[00:12:48.000 --> 00:12:51.000]  早晨發芽生長
[00:12:51.000 --> 00:12:55.000]  晚上閣下富綱
[00:12:55.000 --> 00:12:58.000]  在第四節看到摩西對上帝說
[00:12:58.000 --> 00:13:01.000]  在你看來千年如已過的昨日
[00:13:01.000 --> 00:13:04.000]  猶如夜間的一更
[00:13:04.000 --> 00:13:10.000]  這句話是將人的短暫比對在上帝的永恆
[00:13:10.000 --> 00:13:12.000]  在上帝來說
[00:13:12.000 --> 00:13:18.000]  五千年如一日
[00:13:18.000 --> 00:13:22.000]  所以上帝有一句話很特別
[00:13:22.000 --> 00:13:25.000]  他在出埃及對摩西說
[00:13:25.000 --> 00:13:28.000]  I am who I am
[00:13:28.000 --> 00:13:31.000]  中文的翻譯沒有那麼全神
[00:13:31.000 --> 00:13:35.000]  在上帝的眼中
[00:13:35.000 --> 00:13:37.000]  沒有過去沒有將來
[00:13:37.000 --> 00:13:39.000]  永遠都是現在
[00:13:39.000 --> 00:13:42.000]  這個I am是現在式
[00:13:42.000 --> 00:13:44.000]  I am who I am
[00:13:44.000 --> 00:13:47.000]  上帝永遠都是現在
[00:13:47.000 --> 00:13:49.000]  換句話說
[00:13:49.000 --> 00:13:50.000]  耶穌釘十字架
[00:13:50.000 --> 00:13:54.000]  你給我看是二千年前的事
[00:13:54.000 --> 00:13:57.000]  但在上帝的眼中是剛剛完成
[00:13:57.000 --> 00:13:59.000]  你十年前犯的罪
[00:13:59.000 --> 00:14:03.000]  在上帝眼中就是現在犯
[00:14:03.000 --> 00:14:05.000]  第五節
[00:14:05.000 --> 00:14:06.000]  摩西說
[00:14:06.000 --> 00:14:10.000]  你叫他們如水沖去 他們如水一教
[00:14:10.000 --> 00:14:12.000]  這句詩童李白
[00:14:12.000 --> 00:14:15.000]  那個黃河之水天上來
[00:14:15.000 --> 00:14:17.000]  奔流到海不復回
[00:14:17.000 --> 00:14:21.000]  是有異曲同工之妙
[00:14:21.000 --> 00:14:25.000]  人生真是短暫
[00:14:25.000 --> 00:14:31.000]  你猜上帝是否體諒到人生的短暫和痛苦呢
[00:14:31.000 --> 00:14:33.000]  我小時候 幾歲大的時候
[00:14:33.000 --> 00:14:35.000]  我的外婆還在世
[00:14:35.000 --> 00:14:38.000]  我就每個禮拜去探望她
[00:14:38.000 --> 00:14:39.000]  她很疼我
[00:14:39.000 --> 00:14:41.000]  每個禮拜都煮些東西給我吃
[00:14:41.000 --> 00:14:43.000]  但是她每次見到我
[00:14:43.000 --> 00:14:46.000]  總是說一句話
[00:14:46.000 --> 00:14:48.000]  她說你這個亂仔
[00:14:48.000 --> 00:14:50.000]  亂就不是作亂的亂
[00:14:50.000 --> 00:14:51.000]  是幼亂的亂
[00:14:51.000 --> 00:14:54.000]  她說你這個亂仔不知必危
[00:14:54.000 --> 00:14:58.000]  她用那些純正濃厚的順德話說
[00:14:58.000 --> 00:15:00.000]  不知必危
[00:15:00.000 --> 00:15:02.000]  我小時候 幾歲大的時候
[00:15:02.000 --> 00:15:04.000]  聽得多 心裏面就有個概念
[00:15:04.000 --> 00:15:07.000]  人長大就會弊偽
[00:15:07.000 --> 00:15:10.000]  這個弊偽就不是好東西
[00:15:10.000 --> 00:15:12.000]  但是什麼就不知道
[00:15:12.000 --> 00:15:14.000]  現在這麼大了就知道
[00:15:14.000 --> 00:15:25.000]  人實在是很多的弊偽
[00:15:25.000 --> 00:15:31.000]  上帝是否體諒我們人生的弊偽呢
[00:15:31.000 --> 00:15:34.000]  在《約翰福音》記載一件事
[00:15:34.000 --> 00:15:40.000]  就是耶穌基督的朋友拉撒路死了
[00:15:40.000 --> 00:15:41.000]  但是耶穌哭
[00:15:41.000 --> 00:15:43.000]  為什麼耶穌哭呢
[00:15:43.000 --> 00:15:47.000]  祂說明拉撒路的死是為了榮耀神
[00:15:47.000 --> 00:15:50.000]  祂也會立刻叫拉撒路復活
[00:15:50.000 --> 00:15:52.000]  但是祂仍然哭
[00:15:52.000 --> 00:15:54.000]  耶穌哭有兩個原因
[00:15:54.000 --> 00:15:58.000]  第一祂同情我們的生離死別
[00:15:58.000 --> 00:16:02.000]  第二祂感嘆罪帶來的災難
[00:16:02.000 --> 00:16:06.000]  因為死是從罪來
[00:16:06.000 --> 00:16:08.000]  耶穌了解你
[00:16:08.000 --> 00:16:09.000]  祂同情你
[00:16:09.000 --> 00:16:11.000]  祂為你而哭
[00:16:11.000 --> 00:16:13.000]  摩西在第三到第六節
[00:16:13.000 --> 00:16:17.000]  就是在這兩方面作出一個感嘆
[00:16:17.000 --> 00:16:21.000]  人生的短暫和犯罪帶來的災難
[00:16:21.030 --> 00:16:41.030]  在第七到十一節,摩西有五次提到上帝的憤怒,這個憤怒就是因為我們的罪。上帝雖然體諒我們,上帝同情我們,但上帝是聖潔的,罪在他眼中是嚴重的。
[00:16:41.030 --> 00:17:01.030]  第七到第九節,我們一起讀好嗎?我們因你的怒氣而消滅,因你的憤怒而驚惶。你將我們的罪孽擺在你面前,將我們的隱惡擺在你面光之中。
[00:17:01.030 --> 00:17:11.030]  我們經過的日子都在你震怒之下,我們渡盡的年歲,好象一聲嘆息。
[00:17:11.030 --> 00:17:21.030]  這裡提到人隱藏的罪惡,自己以為神不知鬼不覺,但其實清清楚楚擺在了上帝面前。
[00:17:21.030 --> 00:17:37.030]  或者你說,十年前我犯的罪,牧師不知道,上帝又不介意感謝主。誰告訴你?耶穌在《玉露加福音》十二章已經講得很清楚,叫我們預備。
[00:17:37.030 --> 00:17:55.030]  他說:「你和告你的對頭去見官,在路上務要盡力和他了結。恐怕他拉你到官面前,官交付差役,差役把你拿在監裡。我告訴你,若有半文錢沒有還清,你絕不能從那裡出來。」
[00:17:55.030 --> 00:18:02.030]  有一天,你和我都要來到上帝的審判台前,接受祂的審判。
[00:18:02.030 --> 00:18:17.030]  那位審判你的就是耶穌基督。祂曾經在世上為你釘十字架,愛你,呼喚你。神愛世人,甚至將他的獨生子賜給他們,叫一切信他的不至滅亡,反得永生。」
[00:18:17.030 --> 00:18:32.030]  但是,當將來這一天臨到祂坐在審判台上,祂就要審判你。祂的咎因不再提供美利,祂對罪的憤怒向你展開。
[00:18:32.030 --> 00:18:53.030]  很多人低估了上帝對罪的憤怒。如果你記得,我在兩次之前在同福堂講到,講到上帝的宣教心,講到地獄和天堂,地獄的懲罰是多麼嚴重。
[00:18:53.030 --> 00:19:07.030]  很多人低估了上帝的審判,低估了地獄的真實性。你有沒有低估上帝的憤怒呢?
[00:19:07.030 --> 00:19:23.030]  有些基督徒讀過聖經神學,他說:我沒問題,我信了耶穌,所以我有一個保險。白色大寶座是為未信的人審判,我信了就沒事,上天堂,是對的。
[00:19:23.030 --> 00:19:39.030]  不過有另一個審判,就是基督台前的審判,那個耶穌基督評估你一生的工作。他說了一個比喻,有一個主人找了三個牧人來,一個給五千銀子,一個三千,一個一千。
[00:19:39.030 --> 00:20:03.030]  將來他要問你,他給你的恩賜、財能、時間、資產去了哪裡?怎樣投資?所以摩西想到這裡,在第十二節他就禱告,求神給他有智慧,數算自己的日子。
[00:20:03.030 --> 00:20:19.030]  求你指教我們怎樣數算自己的日子,好叫我們得著智慧的心。一個有智慧的人,他覺悟到人生的短暫,也了解到上帝的永恆,
[00:20:19.030 --> 00:20:37.030]  以及對上帝的憤怒,他就為自己預備,定下優先次序。在路加福音,耶穌講了一個比喻,叫我們不要學這個蠢的財主。這個財主賺了很多錢,放在匯豐銀行裡面。
[00:20:37.030 --> 00:20:57.030]  他就說,靈魂啊!你有許多財物積存,可作多年的費用,只管安安逸逸的吃喝快樂吧!神卻對他說,無知的人啊!今夜必要你的靈魂,你所預備的,要歸誰呢?
[00:20:57.030 --> 00:21:25.030]  我認識一位退休了的高官,他對我說,羅穆斯,一生賺回來的錢,如果退休之後,大部分都是用來看醫生。這個是不是你的優先次序?你可不可以好一些的計劃你的現在和將來?
[00:21:25.030 --> 00:21:39.030]  第十三到第十七節,就是這首詩的最後一段。摩西求主,謝罪施恩。我們一起來讀第十三到第十五節,好嗎?
[00:21:39.030 --> 00:22:07.030]  耶和華啊!我們要等到幾時呢?求你轉回,為你的僕人後悔。求你使我們早早飽得你的慈愛,好叫我們一生一世歡呼喜樂。求你照著你使我們受苦的日子,和我們遭難的年歲,叫我們喜樂。
[00:22:07.030 --> 00:22:19.030]  摩西求神賜給他,一生一世歡呼喜樂,在困難的人生裡面快樂。
[00:22:19.030 --> 00:22:43.030]  這個禱告我覺得很適用在我們香港教會的基督徒身上。很多時候,我覺得基督徒是不快樂。在職場上勤力,但得不到報償。在家裡辛勞,但得不到欣賞。在教會裡侍奉,但效果不彰。
[00:22:43.030 --> 00:23:03.030]  我們日日夜夜做做做,但沒有結果,又沒有喜樂。為什麼呢?沒有喜樂的原因,我覺得就是因為我們不記得了上帝的慈愛。我們沒有留心聽到上帝對你的呼喚。
[00:23:03.030 --> 00:23:24.030]  剛才那首詩很感動,在江河無水之地的詩人去尋求神。在曠野無人的地方去尋求神。摩西也是這樣說,在第十四節,求你使我們早早飽得你的慈愛,好叫我們一生一世歡呼喜樂。
[00:23:24.030 --> 00:23:43.030]  我們要回到上帝的那裡,然後才可以享受到他的慈愛。或者你說,上帝這麼兇,在第七節羅牧師你不是讀過了嗎?我們因你的怒氣而消滅,因你的憤怒而驚惶,我怎麼敢回到上帝那裡?
[00:23:43.030 --> 00:24:05.030]  沒錯,上帝一方面是公正嚴明,但一方面也是慈愛。第十三節用上耶和華這個名字,耶和華,我們要等到什麼時候呢?這個名字是凸顯了上帝的恩慈和他守約的上帝,一個守約師慈愛的上帝。
[00:24:05.030 --> 00:24:29.030]  在舊約時代,上帝和以色列人立約,以色列人守不了,他常常離開神,拜偶像。這個約破壞了,上帝就立一個新的約。這個約就不需要我們要做什麼,這個約只需要我們接受上帝的一份大禮,禮物。
[00:24:29.030 --> 00:24:58.030]  耶穌基督在最後晚餐就說了這份禮物,他說這個杯是用我血所立的新約,這個血是為你們流出的,這個新約不需要你和我有什麼功德,只要憑信心就可以接受。所以如果你不信耶穌的話,無論你在網上,你在實體,我一會兒都有一個一段呼召的時間,鼓勵你對上帝說,主我願意接受這份禮物。
[00:24:58.030 --> 00:25:20.030]  你對上帝這樣說,你就成為上帝的兒女,你一生一世祂與你同在,祂慈愛的手減輕你的憂慮重在,祂保護你,祂給你永生。這個約多麼奇妙,不需要你修僑保祿,不需要你奉獻捐錢,全部免費。
[00:25:20.030 --> 00:25:49.030]  這個就是神愛人,這個就是基督教那個福音的good news,那個勁的地方。耶穌說過,一個比喻叫浪子的比喻,一個爸爸,兩個兒子,小孩就拿了一半家產出去揮霍,但原來爸爸每一天都等兒子悔改回來,上帝在這個時候也是等候你回來。
[00:25:49.030 --> 00:26:05.030]  《西文子小要李文達》,第一條,問人的主要目的是什麼?這個問題很好,究竟你活在這個世上,你的目的是什麼呢?
[00:26:05.030 --> 00:26:28.030]  那個答案就是,人的主要目的就是榮耀神,並且永遠享受祂。Man's chief end is to glorify God and to enjoy Him forever.
[00:26:28.030 --> 00:26:45.030]  每一個基督徒都應該有一個激情,有個passion,就是快樂地彰顯神,快樂地享受神。我們應該為我們的人生定一個使命宣言。
[00:26:45.030 --> 00:27:08.030]  你知不知道我的使命宣言是什麼?就是六個字,快樂的榮耀神。我要榮耀神,這是我的生命的目的,但要做得快樂開心。如果你未有人使命宣言,不如你先借這個用,明天你才改第二個,好不好?
[00:27:08.030 --> 00:27:35.030]  快樂地榮耀神,第十六和第十七節,就是最後那兩節。摩西的祈禱說,對上帝說,願祢的作為向祢的僕人顯現,願祢的榮耀向他們的子孫顯明,願主我們的神的榮美歸於我們身上。
[00:27:35.030 --> 00:28:02.030]  願祢堅立我們手所做的功,願祢堅立。換句話說,摩西是叫神,讓我們看到祂的榮耀和堅立我們的工作。人生短暫,自己的能力又有限,今天要做到有成就不容易。
[00:28:02.030 --> 00:28:23.030]  就算做到一些事情都不會保留。歷史上的名人秦始皇、成吉思汗、阿歷山大,曾經叱吒風雲,但是現在已經成為過去。千古風流人物,大江東去。
[00:28:23.030 --> 00:28:44.030]  那你跟我充滿破舊罪孽的人,怎麽可以求上帝接納我們,怎麽可以求上帝建立我們手所做的功呢?摩西這樣的祈求,上帝聽不聽呢?上帝聽。
[00:28:44.030 --> 00:28:54.030]  祂樂意做我們的居所,祂樂意將我們的短暫人生變成永遠的快樂。
