
[00:00:00.000 --> 00:00:03.320]  今日我讀的經文是提摩泰前書
[00:02:11.060 --> 00:02:13.120]  他在村裡長大
[00:02:13.120 --> 00:02:16.440]  這個小朋友平時在家裡就講德文
[00:02:16.440 --> 00:02:17.720]  和英文
[00:02:17.720 --> 00:02:19.260]  上學就講中文
[00:02:19.260 --> 00:02:22.840]  跟爸爸講中文,跟村友玩就講中文
[00:02:23.100 --> 00:02:26.680]  我們就兩文三語,他就三文四語
[00:02:26.680 --> 00:02:30.020]  德文、英文、中文
[00:02:30.020 --> 00:02:35.140]  還有普通話
[00:02:35.140 --> 00:02:38.980]  小朋友長大得很愉快
[00:02:38.980 --> 00:02:40.760]  當然他的學習
[00:02:40.760 --> 00:02:45.120]  也是比我們一般的小朋友可能要接受更多
[00:02:45.120 --> 00:02:47.420]  爸爸也是
[00:02:47.420 --> 00:02:49.220]  負責教他功課
[00:02:49.980 --> 00:02:53.060]  相安無事,小朋友一直都很乖
[00:02:53.060 --> 00:02:55.360]  升了四年班
[00:02:55.360 --> 00:02:58.440]  我問到原來我們有四年班的同學
[00:02:58.440 --> 00:03:02.540]  是個男生,爸爸就照常跟他溫習
[00:03:02.540 --> 00:03:03.820]  補課
[00:03:03.820 --> 00:03:08.420]  第一次,剛剛學沒多久,9月9號他跟我說的這件事
[00:03:08.420 --> 00:03:12.760]  那件事是發生在9月9號之前的,即是9月1號和9月9號之間
[00:03:12.760 --> 00:03:16.100]  我跟兒子補課的時候
[00:03:16.100 --> 00:03:18.140]  有了衝突
[00:03:18.140 --> 00:03:19.420]  大家
[00:03:19.680 --> 00:03:20.440]  兩個碰撞
[00:03:20.440 --> 00:03:23.760]  試完,爸爸跟兒子補課的時候
[00:03:23.760 --> 00:03:26.080]  兒子突然說
[00:03:26.080 --> 00:03:29.140]  「爸爸,你說過了」
[00:03:29.140 --> 00:03:31.200]  態度不太好
[00:03:31.200 --> 00:03:33.760]  「你說過了就不要再說了」
[00:03:33.760 --> 00:03:36.320]  爸爸馬上就有點火氣
[00:03:36.320 --> 00:03:38.100]  「你的態度這麼差」
[00:03:38.100 --> 00:03:42.960]  兒子就說「你的態度這麼差」
[00:03:42.960 --> 00:03:44.500]  哇,真是
[00:03:44.500 --> 00:03:46.300]  真的五個聲
[00:03:46.300 --> 00:03:48.600]  未發生過的
[00:03:49.120 --> 00:03:50.900]  我爸爸就
[00:03:50.900 --> 00:03:53.200]  想爆炸了
[00:03:53.200 --> 00:03:54.740]  他是個很有男子氣概的人
[00:03:54.740 --> 00:03:56.020]  他擔心自己
[00:03:56.020 --> 00:03:58.840]  不知所措,打開書本就走到外面
[00:03:58.840 --> 00:04:01.140]  冷靜一下
[00:04:01.140 --> 00:04:02.940]  走到外面
[00:04:02.940 --> 00:04:03.960]  發生什麼事呢
[00:04:03.960 --> 00:04:06.260]  第一次被兒子
[00:04:06.260 --> 00:04:08.320]  撞過來,是不是
[00:04:08.320 --> 00:04:09.860]  說我
[00:04:09.860 --> 00:04:11.900]  沉氣,然後
[00:04:11.900 --> 00:04:13.180]  又說我態度不好
[00:04:13.180 --> 00:04:15.480]  過了沒多久
[00:04:15.480 --> 00:04:17.780]  兒子就走出來了
[00:04:18.560 --> 00:04:19.320]  對爸爸說
[00:04:19.320 --> 00:04:23.680]  「爸爸,不好意思,對不起,我的態度不好」
[00:04:23.680 --> 00:04:25.460]  「我要道歉」
[00:04:25.460 --> 00:04:27.520]  你知道,多大的火氣
[00:04:27.520 --> 00:04:29.300]  他也會壓下來
[00:04:29.300 --> 00:04:31.860]  抱著爸爸,他們關係很好的
[00:04:31.860 --> 00:04:32.880]  抱著爸爸
[00:04:32.880 --> 00:04:36.720]  這個時候
[00:04:36.720 --> 00:04:38.520]  一切都好像平靜的時候
[00:04:38.520 --> 00:04:40.320]  兒子就說多了一句
[00:04:40.320 --> 00:04:42.620]  「爸爸」
[00:04:42.620 --> 00:04:45.440]  「你真的說過了」
[00:04:45.440 --> 00:04:47.480]  「你說完又說」
[00:04:48.760 --> 00:04:50.300]  「你以前也不是這樣的」
[00:04:50.300 --> 00:04:52.100]  「你變了」
[00:04:52.100 --> 00:04:56.440]  爸爸
[00:04:56.440 --> 00:04:59.000]  兒子抱著他,這樣說
[00:04:59.000 --> 00:05:01.820]  爸爸說「我也不知道怎麼反應」
[00:05:01.820 --> 00:05:04.640]  跟我們說的時候很囂張
[00:05:04.640 --> 00:05:07.460]  分開了,他就想
[00:05:07.460 --> 00:05:10.280]  這是我的表弟,重複這件事
[00:05:10.280 --> 00:05:11.560]  我就想
[00:05:11.560 --> 00:05:14.620]  其實我一向都是這樣教他的
[00:05:14.620 --> 00:05:17.440]  以前我也有重複的
[00:05:17.700 --> 00:05:20.780]  教人一定要重複的
[00:05:20.780 --> 00:05:22.320]  大家明不明白
[00:05:22.320 --> 00:05:23.860]  重複
[00:05:23.860 --> 00:05:26.420]  是老師必須要做的事情
[00:05:26.420 --> 00:05:28.460]  我告訴你
[00:05:28.460 --> 00:05:29.480]  但是
[00:05:29.480 --> 00:05:33.840]  他小學一二三年級都不覺得重複是有問題
[00:05:33.840 --> 00:05:34.600]  可能他真的需要
[00:05:34.600 --> 00:05:36.140]  但到小學四年級的時候
[00:05:36.140 --> 00:05:39.720]  他突然覺得自己大了,我明白了你就不用說了
[00:05:39.720 --> 00:05:41.780]  他就有一個反應了
[00:05:41.780 --> 00:05:43.060]  你又重複
[00:05:43.060 --> 00:05:44.340]  這是我表弟說的
[00:05:44.340 --> 00:05:46.380]  其實我一向都是這樣教他的
[00:05:46.640 --> 00:05:48.180]  我一向都有重複的
[00:05:48.180 --> 00:05:49.960]  不過以前他又不覺得
[00:05:49.960 --> 00:05:50.980]  或者他接受
[00:05:50.980 --> 00:05:53.540]  現在他升上了小學四年級
[00:05:53.540 --> 00:05:55.600]  他一明白了,他就不想你說了
[00:05:55.600 --> 00:05:58.420]  於是他有一個反應了
[00:05:58.420 --> 00:06:03.020]  而且他長大了,他想表現出一些反抗
[00:06:03.020 --> 00:06:05.580]  我表弟就說
[00:06:05.580 --> 00:06:07.620]  其實不是我變了
[00:06:07.620 --> 00:06:08.900]  是他變了
[00:06:08.900 --> 00:06:14.800]  不是你爸爸媽媽變了,不是老師變了,是你們變了
[00:06:16.840 --> 00:06:18.640]  然後他就安靜下來
[00:06:18.640 --> 00:06:21.200]  我沒有
[00:06:21.200 --> 00:06:22.480]  不是我變了
[00:06:22.480 --> 00:06:23.500]  不過
[00:06:23.500 --> 00:06:25.300]  可能我也要變了
[00:06:25.300 --> 00:06:27.860]  因為兒子長大了
[00:06:27.860 --> 00:06:29.640]  那個
[00:06:29.640 --> 00:06:31.180]  表現不同了
[00:06:31.180 --> 00:06:32.980]  這個對話很有意思
[00:06:32.980 --> 00:06:36.820]  其實教育的一個很重要的
[00:06:36.820 --> 00:06:38.100]  元素就是
[00:06:38.100 --> 00:06:40.400]  小朋友是會長大的
[00:06:40.400 --> 00:06:42.700]  他的要求是會不同的
[00:06:42.960 --> 00:06:46.800]  我們做教學的人也都要有重新的調整
[00:06:46.800 --> 00:06:49.880]  但是對那些學習的學生來說
[00:06:49.880 --> 00:06:51.420]  也都要明白
[00:06:51.420 --> 00:06:52.440]  其實
[00:06:52.440 --> 00:06:55.000]  是你們自己有些改變
[00:06:55.000 --> 00:06:58.320]  要明白
[00:06:58.320 --> 00:07:01.140]  一個人長大
[00:07:01.140 --> 00:07:05.240]  去到四年級或者五年級或者六年級或者中一或者再大一點
[00:07:05.240 --> 00:07:08.320]  這種自主性的要求是越來越高的
[00:07:08.320 --> 00:07:10.620]  是很正常的
[00:07:12.660 --> 00:07:18.300]  即是你不要煩我,所以知青年人就說你不要煩我,我自己解決,我自己搞定,OK
[00:07:18.300 --> 00:07:21.620]  當然要給你了,是不是?難道經常都
[00:07:21.620 --> 00:07:24.700]  當你一個三年級以下的學生來教嗎?
[00:07:24.700 --> 00:07:25.720]  也不行的
[00:07:25.720 --> 00:07:27.260]  但是
[00:07:27.260 --> 00:07:30.080]  你就要負點責任
[00:07:30.080 --> 00:07:35.200]  不要被人看輕你
[00:07:35.200 --> 00:07:39.800]  即是你要自己負責任,不可以叫人小看你的年輕
[00:07:39.800 --> 00:07:42.360]  你要使人看出你的長進來
[00:07:42.620 --> 00:07:45.180]  即是你既然要求自己
[00:07:45.180 --> 00:07:47.740]  是可以有更多的自主空間
[00:07:47.740 --> 00:07:51.320]  那你就要能夠承擔
[00:07:51.320 --> 00:07:52.860]  更多的責任
[00:07:52.860 --> 00:07:54.660]  或者表現出
[00:07:54.660 --> 00:07:56.700]  是更加的成熟
[00:07:56.700 --> 00:07:59.000]  這個很重要的,這個是對等的
[00:07:59.000 --> 00:08:04.900]  我相信我們當中的四年級以上的學生、六年級以上的學生、中一的學生是聽得明白的
[00:08:04.900 --> 00:08:07.720]  你要表現出自己有足夠的成熟
[00:08:08.220 --> 00:08:14.880]  不能夠一直自己仍然是做回三年級或者是很小的那些
[00:08:14.880 --> 00:08:17.440]  不負責任的行為,另外一方面就是說
[00:08:17.440 --> 00:08:19.240]  我現在不小了
[00:08:19.240 --> 00:08:20.260]  那是不行的
[00:08:20.260 --> 00:08:21.800]  你要使人看出
[00:08:21.800 --> 00:08:22.820]  你的長進來
[00:08:22.820 --> 00:08:26.660]  區會的教學宣言也說
[00:08:26.660 --> 00:08:29.720]  我們要培養一個學生的全人
[00:08:29.720 --> 00:08:32.280]  包括生命的造就、人格的建立
[00:08:32.280 --> 00:08:33.820]  也有良好的品德
[00:08:33.820 --> 00:08:35.880]  提摩泰
[00:08:36.140 --> 00:08:39.980]  保羅在這裡教他的是什麼呢?有三方面對他的期望
[00:08:39.980 --> 00:08:44.600]  你要在言語、行為、愛心、信心、純潔上
[00:08:44.600 --> 00:08:47.660]  要做信徒的榜樣,就是說
[00:08:47.660 --> 00:08:50.740]  你要在行為品格上面
[00:08:50.740 --> 00:08:53.040]  你要成長
[00:08:53.040 --> 00:08:58.420]  德育是很重要的,雖然不容易考試
[00:08:58.420 --> 00:08:59.700]  但很重要的
[00:08:59.700 --> 00:09:03.540]  我看一本書說有一個中國的留學生
[00:09:03.540 --> 00:09:05.840]  很多中國學生去歐洲留學的
[00:09:07.120 --> 00:09:09.940]  他去到之後就發現了
[00:09:09.940 --> 00:09:11.980]  他很多時候都要搭火車
[00:09:11.980 --> 00:09:16.580]  他發覺那些火車就像我們那些輕鐵那樣
[00:09:16.580 --> 00:09:18.120]  開放式的
[00:09:18.120 --> 00:09:20.680]  你自己上車,自己下車的
[00:09:20.680 --> 00:09:24.020]  你買不買票是沒有人知道的
[00:09:24.020 --> 00:09:27.080]  很少稽查的
[00:09:27.080 --> 00:09:28.620]  很少人查票的
[00:09:28.620 --> 00:09:30.680]  他搭了幾次之後發覺
[00:09:30.680 --> 00:09:32.460]  這麼少人查票的
[00:09:32.460 --> 00:09:34.520]  就算查票也是罰五倍
[00:09:35.020 --> 00:09:36.300]  但是他發覺
[00:09:36.300 --> 00:09:38.860]  搭二十次都不會有人查到一次的
[00:09:38.860 --> 00:09:41.420]  搭三十次都查不到一次的
[00:09:41.420 --> 00:09:45.260]  就算我罰一次也是五倍,即是五張票
[00:09:45.260 --> 00:09:47.560]  那我不買票也有好處
[00:09:47.560 --> 00:09:50.120]  於是他自此就不買票了
[00:09:50.120 --> 00:09:53.720]  在整個歐洲留學的過程裡面
[00:09:53.720 --> 00:09:56.280]  他都不用買票,他總共被人罰了五次
[00:09:56.280 --> 00:10:00.120]  但他搭了很多次車,搭了幾年車
[00:10:00.120 --> 00:10:03.440]  而且他讀書讀得很好,成績非常之好
[00:10:03.960 --> 00:10:08.300]  歐洲很需要一些跟中國做生意的人才
[00:10:08.300 --> 00:10:10.620]  這個人在德國留學
[00:10:10.620 --> 00:10:15.220]  他又會德文,又在歐洲生活過,他又會中文,又有中國的網絡
[00:10:15.220 --> 00:10:18.040]  很多公司都是請人
[00:10:18.040 --> 00:10:20.600]  於是他就遞了很多信去面試
[00:10:20.600 --> 00:10:22.900]  全部都不行
[00:10:22.900 --> 00:10:24.940]  沒理由
[00:10:24.940 --> 00:10:28.020]  後來他留意到一間公司請了一個人
[00:10:28.020 --> 00:10:31.600]  但這個人明顯的成績沒有他那麼好,條件也沒有他那麼好
[00:10:32.120 --> 00:10:34.940]  於是他就問:為什麼你不請我呢?
[00:10:34.940 --> 00:10:44.660]  人事部那個人就說:其實我們很想請你,你的條件非常非常之好
[00:10:44.660 --> 00:10:49.520]  但我們翻查你的信用記錄的時候
[00:10:49.520 --> 00:10:52.080]  你總共被人罰了五次
[00:10:52.080 --> 00:10:54.140]  搭火車
[00:10:54.140 --> 00:10:55.660]  搭霸王車
[00:10:55.660 --> 00:10:58.480]  我只是搭了五次而已
[00:10:58.480 --> 00:11:01.820]  他說:根據我們的分析
[00:11:02.060 --> 00:11:04.100]  如果你被人罰了五次
[00:11:04.100 --> 00:11:06.660]  你最少超過200次沒有買票
[00:11:06.660 --> 00:11:13.320]  這個說明你的品德是不可靠的
[00:11:13.320 --> 00:11:15.880]  而我們跟中國做生意的代表
[00:11:15.880 --> 00:11:19.220]  品德是最重要的
[00:11:19.220 --> 00:11:23.560]  於是他在歐洲找不到工作
[00:11:23.560 --> 00:11:27.920]  品德
[00:11:27.920 --> 00:11:28.940]  品格
[00:11:28.940 --> 00:11:31.500]  是一個永遠的證書
[00:11:32.260 --> 00:11:33.040]  這是很重要的
[00:11:33.040 --> 00:11:33.800]  同學們
[00:11:33.800 --> 00:11:37.640]  誠實
[00:11:37.640 --> 00:11:38.680]  品德
[00:11:38.680 --> 00:11:40.960]  是一個很重要的
[00:11:40.960 --> 00:11:43.280]  是一個自己培養出來的
[00:11:43.280 --> 00:11:44.040]  不要以為
[00:11:44.040 --> 00:11:45.320]  騙人而已
[00:11:45.320 --> 00:11:46.340]  玩玩而已
[00:11:46.340 --> 00:11:48.900]  一定要學習
[00:11:48.900 --> 00:11:50.440]  提高自己的品德
[00:11:50.440 --> 00:11:52.500]  這是第一個保留講的
[00:11:52.500 --> 00:11:56.580]  言語行為愛心信心,我們可以歸納在品德上
[00:11:56.580 --> 00:11:59.400]  第二,你不要忽略你所得的恩賜
[00:11:59.400 --> 00:12:01.960]  你不要忽略你所得的恩賜
[00:12:02.720 --> 00:12:04.260]  原來每個人都有一些恩賜
[00:12:04.260 --> 00:12:06.320]  這裡每個人都不同
[00:12:06.320 --> 00:12:07.400]  有些人
[00:12:07.400 --> 00:12:08.660]  比較健碩
[00:12:08.660 --> 00:12:10.720]  他跑得沒那麼快
[00:12:10.720 --> 00:12:12.760]  有些人比較小,他比較靈活
[00:12:12.760 --> 00:12:14.300]  每個人有他不同的恩賜
[00:12:14.300 --> 00:12:17.100]  要找到你自己個人特質
[00:12:17.100 --> 00:12:17.880]  你的恩賜
[00:12:17.880 --> 00:12:20.680]  有些人是慢一點,但他做得好
[00:12:20.680 --> 00:12:23.520]  有些人是快一點,但他比較愚蠢,有很多甩漏
[00:12:23.520 --> 00:12:25.820]  你要補充你自己的缺點
[00:12:25.820 --> 00:12:27.880]  不要忽略你自己
[00:12:27.880 --> 00:12:29.660]  找到你自己的長處
[00:12:32.480 --> 00:12:33.520]  大家有
[00:12:33.520 --> 00:12:35.800]  有沒有Facebook
[00:12:35.800 --> 00:12:39.140]  這麼小就有Facebook
[00:12:39.140 --> 00:12:41.700]  很多人都有
[00:12:41.700 --> 00:12:44.260]  Facebook的創辦人朱克柏格
[00:12:44.260 --> 00:12:47.320]  為什麼Facebook是藍色的
[00:12:47.320 --> 00:12:50.400]  Facebook是藍色的
[00:12:50.400 --> 00:12:52.960]  藍色是他的主色
[00:12:52.960 --> 00:12:55.780]  原因是什麼
[00:12:55.780 --> 00:12:59.860]  朱克柏格是有色盲的
[00:13:01.660 --> 00:13:02.680]  即是他的創辦人
[00:13:02.680 --> 00:13:04.980]  他有色盲的
[00:13:04.980 --> 00:13:06.260]  他對
[00:13:06.260 --> 00:13:09.080]  顏色,他看到藍色是最舒服的
[00:13:09.080 --> 00:13:11.640]  當然
[00:13:11.640 --> 00:13:14.460]  他有少少,這個就是色盲
[00:13:14.460 --> 00:13:16.260]  不是一個很大的缺陷
[00:13:16.260 --> 00:13:18.040]  都是有少少
[00:13:18.040 --> 00:13:21.380]  人很多時候都有些不同的缺陷
[00:13:21.380 --> 00:13:23.940]  香港我們那一代有個
[00:13:23.940 --> 00:13:27.520]  有個歌星或音樂人叫魯冠廷
[00:13:27.520 --> 00:13:28.280]  聽過沒有
[00:13:28.280 --> 00:13:30.840]  年輕人可能不懂得聽
[00:13:31.360 --> 00:13:32.380]  很出名的
[00:13:32.380 --> 00:13:34.940]  他有讀寫障礙
[00:13:34.940 --> 00:13:40.060]  讀寫障礙對學生來說是很慘的
[00:13:40.060 --> 00:13:44.160]  他就有讀寫障礙,但他是一個很出名的音樂人
[00:13:44.160 --> 00:13:45.180]  好
[00:13:45.180 --> 00:13:46.720]  你們知不知道香港
[00:13:46.720 --> 00:13:50.040]  或者全世界有一個賣傢俬最出名的地方叫
[00:13:50.040 --> 00:13:51.840]  宜家傢俬
[00:13:51.840 --> 00:13:53.620]  聽過嗎
[00:13:53.620 --> 00:13:57.720]  家裡有沒有一兩件是宜家傢俬的東西
[00:13:57.720 --> 00:13:59.520]  有了是不是
[00:14:01.560 --> 00:14:04.120]  原來宜家傢俬的創辦人
[00:14:04.120 --> 00:14:05.160]  大老闆
[00:14:05.160 --> 00:14:07.460]  就是有讀寫障礙的
[00:14:07.460 --> 00:14:15.140]  有讀寫障礙都不能夠阻止到一個人
[00:14:15.140 --> 00:14:16.920]  是可以成功的
[00:14:16.920 --> 00:14:21.800]  因為他找到自己的恩賜,自己的強項
[00:14:21.800 --> 00:14:23.840]  繼續去努力
[00:14:23.840 --> 00:14:25.120]  同學們
[00:14:25.120 --> 00:14:26.660]  這個很重要
[00:14:26.660 --> 00:14:30.500]  你要找到自己的恩賜,自己的強項
[00:14:32.040 --> 00:14:33.560]  如果你不明白,你去找老師
[00:14:33.560 --> 00:14:35.360]  老師,我有什麼強項呢
[00:14:35.360 --> 00:14:37.160]  這個很重要的
[00:14:37.160 --> 00:14:41.000]  你要一路一路發展自己
[00:14:41.000 --> 00:14:43.560]  第一,你要在品格上進步
[00:14:43.560 --> 00:14:46.100]  第二,你要找到自己的恩賜
[00:14:46.100 --> 00:14:47.400]  是可以去克服的
[00:14:47.400 --> 00:14:50.720]  最難最怕的難處就是讀寫障礙
[00:14:50.720 --> 00:14:52.260]  都可以
[00:14:52.260 --> 00:14:53.800]  克服得到的
[00:14:53.800 --> 00:14:58.920]  第三,本來就說你要殷勤
[00:14:58.920 --> 00:15:01.220]  你要專心
[00:15:01.480 --> 00:15:02.600]  你要謹慎
[00:15:02.600 --> 00:15:03.880]  你要恆心
[00:15:03.880 --> 00:15:05.160]  這個很重要
[00:15:05.160 --> 00:15:07.480]  持續力
[00:15:07.480 --> 00:15:13.360]  現在所有做教育工作的人
[00:15:13.360 --> 00:15:15.960]  最大的煩惱就是
[00:15:15.960 --> 00:15:17.920]  學生沒有持續力
[00:15:17.920 --> 00:15:19.960]  和不專心
[00:15:19.960 --> 00:15:25.200]  沒有持續力和不專心
[00:15:25.200 --> 00:15:27.160]  其實是不行的
[00:15:28.040 --> 00:15:32.680]  學習的過程裏,你要重複
[00:15:32.680 --> 00:15:33.960]  假設你射箭
[00:15:33.960 --> 00:15:35.880]  我們練習射箭
[00:15:35.880 --> 00:15:38.120]  你一箭射中了雄心
[00:15:38.120 --> 00:15:40.120]  你說,好,我射中雄心了
[00:15:40.120 --> 00:15:41.440]  不過是一次
[00:15:41.440 --> 00:15:46.320]  如果你要每一次都射中雄心
[00:15:46.320 --> 00:15:49.040]  你要很多的練習
[00:15:49.040 --> 00:15:51.280]  不要說每一次
[00:15:51.280 --> 00:15:54.640]  如果你增加,十次有九次中
[00:15:55.680 --> 00:15:58.800]  是要練習、練習、練習、練習
[00:15:58.800 --> 00:16:01.200]  有時你覺得,我懂了
[00:16:01.200 --> 00:16:02.320]  其實你不是真的懂
[00:16:02.320 --> 00:16:06.080]  是要透過很多次、很多次的練習
[00:16:06.080 --> 00:16:07.600]  練習到一個地步
[00:16:07.600 --> 00:16:10.680]  就是你完全掌握了那樣的技巧
[00:16:10.680 --> 00:16:11.960]  那個才叫懂
[00:16:11.960 --> 00:16:15.960]  這個是要透過很恆心和很專心的
[00:16:15.960 --> 00:16:19.000]  重複又重複的練習才做得到的
[00:16:19.000 --> 00:16:20.240]  所有的都是
[00:16:20.240 --> 00:16:21.520]  打球也是
[00:16:21.520 --> 00:16:22.720]  唱歌也是
[00:16:22.720 --> 00:16:23.720]  玩音樂也是
[00:16:23.720 --> 00:16:24.680]  做任何事都是
[00:16:25.000 --> 00:16:29.240]  所以,殷勤、專心、恆心、謹慎
[00:16:29.240 --> 00:16:31.240]  是很重要的
[00:16:31.240 --> 00:16:32.880]  專心
[00:16:32.880 --> 00:16:36.240]  謹慎
[00:16:36.240 --> 00:16:38.200]  讀書呢
[00:16:38.200 --> 00:16:40.840]  讀書
[00:16:40.840 --> 00:16:45.000]  認真讀書十五分鐘
[00:16:45.000 --> 00:16:46.920]  即是拿開本書
[00:16:46.920 --> 00:16:51.400]  真是很專心去讀書
[00:16:51.400 --> 00:16:52.400]  讀十五分鐘
[00:16:53.040 --> 00:16:55.640]  去留心地去讀
[00:16:55.640 --> 00:16:58.040]  去想十五分鐘
[00:16:58.040 --> 00:17:03.320]  比你漫不經心地讀一個半小時好
[00:17:03.320 --> 00:17:07.720]  你整天攤開一本書在那裏
[00:17:07.720 --> 00:17:09.120]  人就游走了
[00:17:09.120 --> 00:17:11.240]  時間就過去了
[00:17:11.240 --> 00:17:13.960]  但是呢,沒有,沒有成績的
[00:17:13.960 --> 00:17:14.960]  沒有進步的
[00:17:14.960 --> 00:17:16.520]  不行的
[00:17:16.520 --> 00:17:19.400]  但是你專心
[00:17:19.400 --> 00:17:20.880]  十五分鐘、半個小時
[00:17:20.880 --> 00:17:22.880]  有些人說我沒有時間
[00:17:23.200 --> 00:17:24.240]  是不適用時間
[00:17:24.240 --> 00:17:25.160]  不是沒有時間
[00:17:25.160 --> 00:17:27.160]  專心
[00:17:27.160 --> 00:17:28.760]  學習專心
[00:17:28.760 --> 00:17:29.960]  和恆心
[00:17:29.960 --> 00:17:32.760]  一定是可以的
[00:17:32.760 --> 00:17:33.400]  很重要的
[00:17:33.400 --> 00:17:38.000]  每個人都可以做一陣間的乖孩子
[00:17:38.000 --> 00:17:39.680]  做一陣間的好人
[00:17:39.680 --> 00:17:41.400]  做一陣間的勤力
[00:17:41.400 --> 00:17:43.400]  一陣間就三分鐘,一定可以的
[00:17:43.400 --> 00:17:45.320]  但是你做三個小時
[00:17:45.320 --> 00:17:46.320]  做三天
[00:17:46.320 --> 00:17:47.120]  做三個月
[00:17:47.120 --> 00:17:47.760]  做三年
[00:17:47.760 --> 00:17:49.560]  就很難了,是不是?
[00:17:51.800 --> 00:17:54.520]  由你們現在開始一路到你們中學畢業
[00:17:54.520 --> 00:17:56.040]  這個過程
[00:17:56.040 --> 00:17:59.080]  其實是人生裏面一個很重要的
[00:17:59.080 --> 00:18:00.280]  很重要的階段
[00:18:00.280 --> 00:18:03.520]  因為上了大學之後
[00:18:03.520 --> 00:18:06.680]  是另外一種學習的模式和環境
[00:18:06.680 --> 00:18:09.320]  現在是一個很基礎性
[00:18:09.320 --> 00:18:10.240]  很決定的
[00:18:10.240 --> 00:18:12.160]  所以這些時間對你來說
[00:18:12.160 --> 00:18:14.760]  當然每一個小朋友都喜歡玩的
[00:18:14.760 --> 00:18:16.320]  但是除了玩之外
[00:18:16.320 --> 00:18:17.920]  一定要明白的是
[00:18:17.920 --> 00:18:19.960]  這個時間是要把握時間
[00:18:19.960 --> 00:18:21.400]  好好學習的時間
[00:18:21.600 --> 00:18:22.200]  是很重要的
[00:18:22.200 --> 00:18:23.520]  好了,最後
[00:18:23.520 --> 00:18:25.000]  我就要說說
[00:18:25.000 --> 00:18:27.680]  哈佛前任的院長
[00:18:27.680 --> 00:18:31.520]  Henry Roszoki
[00:18:31.520 --> 00:18:33.400]  他一個的說法
[00:18:33.400 --> 00:18:35.920]  他說一個有教養的人
[00:18:35.920 --> 00:18:37.680]  他有六個條件
[00:18:37.680 --> 00:18:41.120]  我現在當大家是
[00:18:41.120 --> 00:18:43.560]  哈佛的大學生
[00:18:43.560 --> 00:18:49.720]  他說一個有教養的人
[00:18:49.720 --> 00:18:50.800]  要有六個條件
[00:18:52.040 --> 00:18:53.520]  第一
[00:18:53.520 --> 00:18:56.600]  他能夠用言語和文字
[00:18:56.600 --> 00:18:58.600]  和其他人溝通
[00:18:58.600 --> 00:19:01.280]  即是用言語和文字
[00:19:01.280 --> 00:19:03.360]  懂得說和懂得寫
[00:19:03.360 --> 00:19:06.480]  去到一個地步是可以和別人溝通
