
[00:00:00.000 --> 00:00:02.480]  開始之前我們一起祈禱
[00:03:37.600 --> 00:03:39.600]  所以他就寫了這封書
[00:03:39.600 --> 00:03:41.600]  給肥納比教會
[00:03:41.600 --> 00:03:45.600]  新的學者就會從這本書
[00:03:45.600 --> 00:03:47.600]  給一個主題
[00:03:47.600 --> 00:03:49.600]  保羅就寫了這封信
[00:03:49.600 --> 00:03:51.600]  去勸
[00:03:51.600 --> 00:03:53.600]  肥納比教會的弟兄姊妹
[00:03:53.600 --> 00:03:55.600]  有兩件事
[00:03:55.600 --> 00:03:57.600]  第一
[00:03:57.600 --> 00:03:59.600]  在不信的世界裏
[00:03:59.600 --> 00:04:01.600]  你仍然要
[00:04:01.600 --> 00:04:03.600]  堅守耶穌基督的道
[00:04:03.600 --> 00:04:05.600]  在不信的世界裏
[00:04:05.600 --> 00:04:07.600]  你仍然要愛耶穌基督
[00:04:07.600 --> 00:04:09.600]  行出他的道
[00:04:09.600 --> 00:04:11.600]  第二,即使你受逼迫
[00:04:11.600 --> 00:04:13.600]  你的教會
[00:04:13.600 --> 00:04:15.600]  都要作出一個合一的見證
[00:04:15.600 --> 00:04:17.600]  這樣怎樣
[00:04:17.600 --> 00:04:19.600]  作出合一的見證呢
[00:04:19.600 --> 00:04:21.600]  保羅就說
[00:04:21.600 --> 00:04:23.600]  你是以基督的心為心
[00:04:23.600 --> 00:04:25.600]  即是你要以基督的心為心
[00:04:25.600 --> 00:04:27.600]  肥納比教會才可以達到兩件事
[00:04:27.600 --> 00:04:29.600]  第一,你要在不信的世界裏
[00:04:29.600 --> 00:04:31.600]  怎樣活出
[00:04:31.600 --> 00:04:33.600]  你自己的信仰
[00:04:33.600 --> 00:04:35.600]  第二,你怎樣在逼迫的時候
[00:04:35.600 --> 00:04:37.600]  你的教會
[00:04:37.600 --> 00:04:39.600]  是怎樣合一
[00:04:39.600 --> 00:04:41.600]  傳賴你以基督的心為心
[00:04:43.600 --> 00:04:45.600]  肥納比教會對我來說
[00:04:45.600 --> 00:04:47.600]  當我預備這篇講章的時候
[00:04:47.600 --> 00:04:49.600]  他是一篇令人很感動
[00:04:49.600 --> 00:04:51.600]  一個屬靈生命的書
[00:04:51.600 --> 00:04:53.600]  因為保羅裏面
[00:04:53.600 --> 00:04:55.600]  他用了很多字眼
[00:04:55.600 --> 00:04:57.600]  去表示他自己
[00:04:57.600 --> 00:04:59.600]  對神,對耶穌基督那份愛
[00:04:59.600 --> 00:05:01.600]  他說我會體會
[00:05:01.600 --> 00:05:03.600]  基督耶穌的心腸
[00:05:03.600 --> 00:05:05.600]  我會顯明是為基督
[00:05:05.600 --> 00:05:07.600]  我活著
[00:05:07.600 --> 00:05:09.600]  就是為基督
[00:05:09.600 --> 00:05:11.600]  我們人生活著很多的意義
[00:05:11.600 --> 00:05:13.600]  不過作為一個信徒來說
[00:05:13.600 --> 00:05:15.600]  保羅告訴他
[00:05:15.600 --> 00:05:17.600]  他活著不是為了金銀錢財
[00:05:17.600 --> 00:05:19.600]  他活著不是為了名譽地位
[00:05:19.600 --> 00:05:21.600]  他活著是為了
[00:05:21.600 --> 00:05:23.600]  他在大馬色路上
[00:05:23.600 --> 00:05:25.600]  去拯救那位的主
[00:05:25.600 --> 00:05:27.600]  他說我要為他受苦
[00:05:27.600 --> 00:05:29.600]  他不但愛耶穌基督
[00:05:29.600 --> 00:05:31.600]  他還要為他受苦
[00:05:31.600 --> 00:05:33.600]  這些字眼
[00:05:33.600 --> 00:05:35.600]  就是將這篇肥納比書
[00:05:35.600 --> 00:05:37.600]  揭露出來的
[00:05:37.600 --> 00:05:39.600]  是一本什麼書呢
[00:05:39.600 --> 00:05:41.600]  是一本屬靈生命的書
[00:05:41.600 --> 00:05:43.600]  是一本保羅
[00:05:43.600 --> 00:05:45.600]  他寫出給自己
[00:05:45.600 --> 00:05:47.600]  他以耶穌基督
[00:05:47.600 --> 00:05:49.600]  為他自保的一本書
[00:05:49.600 --> 00:05:51.600]  我們又會說
[00:05:51.600 --> 00:05:53.600]  我們問保羅
[00:05:53.600 --> 00:05:55.600]  保羅先生
[00:05:55.600 --> 00:05:57.600]  什麼叫
[00:05:57.600 --> 00:05:59.600]  以基督的心為心
[00:05:59.600 --> 00:06:01.600]  其實很多方面
[00:06:01.600 --> 00:06:03.600]  都可以詮釋什麼叫
[00:06:03.600 --> 00:06:05.600]  以基督的心為心
[00:06:05.600 --> 00:06:07.600]  不過我很想從肥納比教會
[00:06:07.600 --> 00:06:09.600]  這本書裏
[00:06:09.600 --> 00:06:11.600]  保羅單單提醒
[00:06:11.600 --> 00:06:13.600]  肥納比的弟兄姊妹
[00:06:13.600 --> 00:06:15.600]  你必須學習一樣東西
[00:06:15.600 --> 00:06:17.600]  然後你才可以達到
[00:06:17.600 --> 00:06:19.600]  以基督的心為心
[00:06:19.600 --> 00:06:21.600]  當然有很多東西
[00:06:21.600 --> 00:06:23.600]  不過在這本書裏
[00:06:23.600 --> 00:06:25.600]  他就說你要效法基督的
[00:06:25.600 --> 00:06:27.600]  謙卑馴服
[00:06:27.600 --> 00:06:29.600]  你要效法
[00:06:29.600 --> 00:06:31.600]  耶穌基督的謙卑馴服
[00:06:31.600 --> 00:06:33.600]  你才可以做到
[00:06:33.600 --> 00:06:35.600]  以基督的心為心
[00:06:35.600 --> 00:06:37.600]  你要效法到這樣東西的時候
[00:06:37.600 --> 00:06:39.600]  你才可以在不信的世界裏
[00:06:39.600 --> 00:06:41.600]  怎樣去堅持
[00:06:41.600 --> 00:06:43.600]  自己的信仰
[00:06:43.600 --> 00:06:45.600]  你才可以在中壓迫
[00:06:45.600 --> 00:06:47.600]  你的時候
[00:06:47.600 --> 00:06:49.600]  你才可以在這個教會裏面
[00:06:49.600 --> 00:06:51.600]  去活出一合一的教會
[00:06:51.600 --> 00:06:53.600]  你在一個壓迫之下
[00:06:53.600 --> 00:06:55.600]  無論什麼光景之下
[00:06:55.600 --> 00:06:57.600]  你才可以活出
[00:06:57.600 --> 00:06:59.600]  怎樣愛主愛神
[00:06:59.600 --> 00:07:01.600]  效法基督的心為心
[00:07:01.600 --> 00:07:03.600]  就是我們
[00:07:03.600 --> 00:07:05.600]  是要捨己為人的榜樣
[00:07:05.600 --> 00:07:07.600]  我們是要去
[00:07:07.600 --> 00:07:09.600]  學習耶穌基督
[00:07:09.600 --> 00:07:11.600]  我們不要去
[00:07:11.600 --> 00:07:13.600]  斷絕別人的權利
[00:07:13.600 --> 00:07:15.600]  所有的分歧
[00:07:15.600 --> 00:07:17.600]  都會消失
[00:07:17.600 --> 00:07:19.600]  然後人與人之間
[00:07:19.600 --> 00:07:21.600]  然後活出
[00:07:21.600 --> 00:07:23.600]  以基督的心為心的時候
[00:07:23.600 --> 00:07:25.600]  我們就可以去重拾
[00:07:25.600 --> 00:07:27.600]  我們與上主合一
[00:07:27.600 --> 00:07:29.600]  與自己合一
[00:07:29.600 --> 00:07:31.600]  與教會合一
[00:07:31.600 --> 00:07:33.600]  所以這個合一的目標
[00:07:33.600 --> 00:07:35.600]  是保羅
[00:07:35.600 --> 00:07:37.600]  所追求的目標
[00:07:37.600 --> 00:07:39.600]  所以保羅
[00:07:39.600 --> 00:07:41.600]  在剛才的菲律賓書信裏
[00:07:41.600 --> 00:07:43.600]  他的金句
[00:07:43.600 --> 00:07:45.600]  他説
[00:07:45.600 --> 00:07:47.600]  忘記背後
[00:07:47.600 --> 00:07:49.600]  努力面前看著
[00:07:49.600 --> 00:07:51.600]  標竿直跑
[00:07:51.600 --> 00:07:53.600]  大家都會問
[00:07:53.600 --> 00:07:55.600]  保羅先生
[00:07:55.600 --> 00:07:57.600]  究竟菲律賓教會出了什麼問題
[00:07:57.600 --> 00:07:59.600]  那兩個中心
[00:07:59.600 --> 00:08:01.600]  究竟這間菲律賓教會
[00:08:01.600 --> 00:08:03.600]  有什麼問題出現了
[00:08:03.600 --> 00:08:05.600]  然後引致你寫這封信去呢
[00:08:05.600 --> 00:08:07.600]  菲律賓的教會
[00:08:07.600 --> 00:08:09.600]  是有幾個問題
[00:08:09.600 --> 00:08:11.600]  第一個問題
[00:08:11.600 --> 00:08:13.600]  是第一世紀當時的猶太
[00:08:13.600 --> 00:08:15.600]  那些人成為基督徒
[00:08:15.600 --> 00:08:17.600]  不過他對那些外邦的人
[00:08:17.600 --> 00:08:19.600]  信了基督徒就說
[00:08:19.600 --> 00:08:21.600]  你信了耶穌基督不夠
[00:08:21.600 --> 00:08:23.600]  你還要行一個國禮
[00:08:23.600 --> 00:08:25.600]  才夠
[00:08:25.600 --> 00:08:27.600]  今天我們做了基督徒
[00:08:27.600 --> 00:08:29.600]  我們告訴別人
[00:08:29.600 --> 00:08:31.600]  你做了基督徒不夠
[00:08:31.600 --> 00:08:33.600]  你還要做超級基督徒
[00:08:33.600 --> 00:08:35.600]  超級基督徒
[00:08:35.600 --> 00:08:37.600]  你超級基督徒都不夠
[00:08:37.600 --> 00:08:39.600]  你還要做超超超超級基督徒
[00:08:39.600 --> 00:08:41.600]  然後這間教會
[00:08:41.600 --> 00:08:43.600]  第二個問題是什麼呢
[00:08:43.600 --> 00:08:45.600]  在第四章裏面
[00:08:45.600 --> 00:08:47.600]  有兩個弟兄姊妹
[00:08:47.600 --> 00:08:49.600]  叫做友亞迭和秦都基
[00:08:49.600 --> 00:08:51.600]  他們之間對教會
[00:08:51.600 --> 00:08:53.600]  那種不信任
[00:08:53.600 --> 00:08:55.600]  或者那種謠言
[00:08:55.600 --> 00:08:57.600]  以致瀰漫整個教會
[00:08:57.600 --> 00:08:59.600]  令到這間菲律賓教會
[00:08:59.600 --> 00:09:01.600]  的弟兄姊妹都不能夠合一
[00:09:01.600 --> 00:09:05.600]  所以
[00:09:05.600 --> 00:09:07.600]  保羅就寫了一封信
[00:09:07.600 --> 00:09:09.600]  他說你與基督的福音相稱
[00:09:09.600 --> 00:09:11.600]  即是說你們要同一個心智
[00:09:11.600 --> 00:09:13.600]  要站立得穩
[00:09:13.600 --> 00:09:17.600]  你不要怕敵人的驚嚇
[00:09:17.600 --> 00:09:19.600]  你不要怕任何的東西
[00:09:19.600 --> 00:09:21.600]  因為你們的救恩
[00:09:21.600 --> 00:09:23.600]  是出於耶穌基督
[00:09:23.600 --> 00:09:25.600]  所以我們怎樣
[00:09:25.600 --> 00:09:27.600]  才可以去到合一
[00:09:27.600 --> 00:09:29.600]  就是以基督的心為心
[00:09:29.600 --> 00:09:31.600]  剛才我說過
[00:09:31.600 --> 00:09:33.600]  保羅去提醒
[00:09:33.600 --> 00:09:35.600]  菲律賓教會的弟兄姊妹
[00:09:35.600 --> 00:09:37.600]  你必須學習其中耶穌基督
[00:09:37.600 --> 00:09:39.600]  一個謙卑淳樸的心
[00:09:39.600 --> 00:09:41.600]  你才可以活出
[00:09:41.600 --> 00:09:43.600]  以基督的心為心
[00:09:43.600 --> 00:09:49.600]  保羅在第二章
[00:09:49.600 --> 00:09:51.600]  他寫出一個金句
[00:09:51.600 --> 00:09:53.600]  怎樣才可以學出
[00:09:53.600 --> 00:09:55.600]  謙卑淳樸的心
[00:09:55.600 --> 00:09:57.600]  他說耶穌基督就是這樣
[00:09:57.600 --> 00:09:59.600]  耶穌基督就是虛己
[00:09:59.600 --> 00:10:01.600]  謙卑淳樸
[00:10:01.600 --> 00:10:03.600]  成了人的老僕
[00:10:03.600 --> 00:10:05.600]  既有人的樣式
[00:10:05.600 --> 00:10:07.600]  就自己卑微
[00:10:07.600 --> 00:10:09.600]  全心淳樸
[00:10:09.600 --> 00:10:11.600]  以至於死
[00:10:11.600 --> 00:10:13.600]  且死在十字架上
[00:10:13.600 --> 00:10:15.600]  然後
[00:10:15.600 --> 00:10:17.600]  我們能否學到這個
[00:10:17.600 --> 00:10:19.600]  謙卑淳樸的心
[00:10:19.600 --> 00:10:21.600]  就是以至於死
[00:10:21.600 --> 00:10:23.600]  且死在十字架上
[00:10:23.600 --> 00:10:29.600]  大家都知道
[00:10:29.600 --> 00:10:31.600]  如果你讀過保羅書信
[00:10:31.600 --> 00:10:33.600]  不是單單菲律賓書
[00:10:33.600 --> 00:10:35.600]  是其他十二封書信包含這一封
[00:10:35.600 --> 00:10:37.600]  保羅真是為主犧牲
[00:10:37.600 --> 00:10:39.600]  當然
[00:10:39.600 --> 00:10:41.600]  保羅說這些不是犧牲
[00:10:41.600 --> 00:10:43.600]  這些是金身
[00:10:43.600 --> 00:10:45.600]  他要認識耶穌基督
[00:10:45.600 --> 00:10:47.600]  他要把萬事都看作廢土
[00:10:47.600 --> 00:10:49.600]  萬事都看作廢土
[00:10:49.600 --> 00:10:51.600]  於是當時的人
[00:10:51.600 --> 00:10:53.600]  就覺得保羅真是很厲害
[00:10:53.600 --> 00:10:55.600]  你不單是基督徒
[00:10:55.600 --> 00:10:57.600]  你還是一個超級基督徒
[00:10:57.600 --> 00:10:59.600]  而且你的屬靈狀態
[00:10:59.600 --> 00:11:01.600]  去到一百分
[00:11:01.600 --> 00:11:03.600]  但保羅怎樣回答
[00:11:03.600 --> 00:11:05.600]  這些人呢?
[00:11:05.600 --> 00:11:07.600]  他說不是,我都未夠
[00:11:07.600 --> 00:11:09.600]  我仍然都未得著基督
[00:11:09.600 --> 00:11:11.600]  我仍然都未認識基督
[00:11:11.600 --> 00:11:13.600]  我仍然都未認識基督
[00:11:13.600 --> 00:11:15.600]  弟兄姊妹
[00:11:15.600 --> 00:11:17.600]  認識這兩個字
[00:11:17.600 --> 00:11:19.600]  讓我從希伯來文去解釋
[00:11:19.600 --> 00:11:21.600]  如果你看舊約聖經
[00:11:21.600 --> 00:11:23.600]  39卷書,當我們的翻譯
[00:11:23.600 --> 00:11:25.600]  說你認識神,罵你認識這個字
[00:11:25.600 --> 00:11:27.600]  我們不是單單
[00:11:27.600 --> 00:11:29.600]  從這些數據去認識
[00:11:29.600 --> 00:11:31.600]  而是我們
[00:11:31.600 --> 00:11:33.600]  真正的意義在希伯來文
[00:11:33.600 --> 00:11:35.600]  說你和神有某一種
[00:11:35.600 --> 00:11:37.600]  親密的關係,叫intimacy
[00:11:37.600 --> 00:11:39.600]  這種親密的關係
[00:11:39.600 --> 00:11:41.600]  就好像夫妻的關係那麼親密
[00:11:41.600 --> 00:11:43.600]  如果我們只認識耶穌基督
[00:11:43.600 --> 00:11:45.600]  在十字架上
[00:11:45.600 --> 00:11:47.600]  這個神是怎樣的時候,還未夠
[00:11:47.600 --> 00:11:49.600]  你有沒有和神的那種關係
[00:11:49.600 --> 00:11:51.600]  是一種親密的關係
[00:11:51.600 --> 00:11:53.600]  就好像夫妻的關係
[00:11:53.600 --> 00:11:55.600]  於是保羅就說
[00:11:55.600 --> 00:11:57.600]  我未有,未得到
[00:11:57.600 --> 00:11:59.600]  所以我仍然都去追尋
[00:11:59.600 --> 00:12:01.600]  這種關係
[00:12:01.600 --> 00:12:03.600]  什麼叫忘記背後
[00:12:03.600 --> 00:12:05.600]  讓我們從
[00:12:05.600 --> 00:12:07.600]  肥勒比書去看四方面
[00:12:07.600 --> 00:12:09.600]  保羅覺得他自己
[00:12:09.600 --> 00:12:11.600]  是要忘記背後
[00:12:11.600 --> 00:12:13.600]  第一
[00:12:13.600 --> 00:12:15.600]  保羅覺得他自己是要忘記
[00:12:15.600 --> 00:12:17.600]  他過去的失敗和那種羞辱
[00:12:17.600 --> 00:12:19.600]  等於我們在世的時候
[00:12:19.600 --> 00:12:21.600]  我們都會有成功
[00:12:21.600 --> 00:12:23.600]  無論你怎樣看成功也好
[00:12:23.600 --> 00:12:25.600]  或者我們都有失敗
[00:12:25.600 --> 00:12:27.600]  無論你怎樣看失敗也好
[00:12:27.600 --> 00:12:29.600]  都不知道你覺得
[00:12:29.600 --> 00:12:31.600]  這件事我是失敗的
[00:12:31.600 --> 00:12:33.600]  或者這件事我是成功的
[00:12:33.600 --> 00:12:35.600]  保羅他就會覺得
[00:12:35.600 --> 00:12:37.600]  他應該忘記了他的失敗
[00:12:37.600 --> 00:12:39.600]  又忘記了他的成功
[00:12:39.600 --> 00:12:41.600]  為什麼呢
[00:12:41.600 --> 00:12:43.600]  因為他要忘記了這些東西的時候
[00:12:43.600 --> 00:12:45.600]  這些東西是能夠影響
[00:12:45.600 --> 00:12:47.600]  去前面追尋
[00:12:47.600 --> 00:12:49.600]  耶穌基督的目標
[00:12:49.600 --> 00:12:51.600]  如果我們以為
[00:12:51.600 --> 00:12:53.600]  我們得著了
[00:12:53.600 --> 00:12:55.600]  那就不用了
[00:12:55.600 --> 00:12:57.600]  以為我66轉聖經都上完一次了
[00:12:57.600 --> 00:12:59.600]  不用了
[00:12:59.600 --> 00:13:01.600]  這樣我們就沒有忘記
[00:13:01.600 --> 00:13:03.600]  於是就影響我們繼續
[00:13:03.600 --> 00:13:05.600]  去追尋耶穌基督
[00:13:05.600 --> 00:13:07.600]  有一位哲學家
[00:13:07.600 --> 00:13:09.600]  他說過一句話
[00:13:09.600 --> 00:13:11.600]  他說要我們去忘記
[00:13:11.600 --> 00:13:13.600]  過去的痛苦
[00:13:13.600 --> 00:13:15.600]  過去的經歷
[00:13:15.600 --> 00:13:17.600]  過去的傷痛是不容易的
[00:13:17.600 --> 00:13:19.600]  不過如果要我們更加
[00:13:19.600 --> 00:13:21.600]  要忘記我們個人的成就
[00:13:21.600 --> 00:13:23.600]  我們個人的輝煌
[00:13:23.600 --> 00:13:25.600]  成績的時候
[00:13:25.600 --> 00:13:27.600]  更加不容易
[00:13:27.600 --> 00:13:29.600]  第二
[00:13:29.600 --> 00:13:31.600]  保羅他要忘記什麼呢
[00:13:31.600 --> 00:13:33.600]  他就是要忘記
[00:13:33.600 --> 00:13:35.600]  他要為了耶穌基督
[00:13:35.600 --> 00:13:37.600]  他忘記了享受
[00:13:37.600 --> 00:13:39.600]  世上那種榮華
[00:13:39.600 --> 00:13:41.600]  他要為耶穌基督
[00:13:41.600 --> 00:13:43.600]  去捨棄世上那種享受
[00:13:43.600 --> 00:13:45.600]  包括保羅
[00:13:45.600 --> 00:13:47.600]  他放棄了他自己的家庭生活
[00:13:47.600 --> 00:13:49.600]  包括他自己的自由
[00:13:49.600 --> 00:13:51.600]  他為了福音的緣故
[00:13:51.600 --> 00:13:53.600]  他在監獄裡面
[00:13:53.600 --> 00:13:55.600]  都是歡天喜地的
[00:13:55.600 --> 00:13:57.600]  有誰坐監是歡天喜地的
[00:13:57.600 --> 00:13:59.600]  你想想
[00:13:59.600 --> 00:14:01.600]  除了保羅之外
[00:14:01.600 --> 00:14:03.600]  不要說坐監
[00:14:03.600 --> 00:14:05.600]  有時候病都未必歡天喜地
[00:14:05.600 --> 00:14:07.600]  何況是坐監的時候
[00:14:07.600 --> 00:14:09.600]  還歡天喜地
[00:14:09.600 --> 00:14:11.600]  寫信和傳福音
[00:14:11.600 --> 00:14:15.600]  保羅他更加要忘記
[00:14:15.600 --> 00:14:17.600]  他傳福音的日子的時候
[00:14:17.600 --> 00:14:19.600]  他怎樣描寫呢
[00:14:19.600 --> 00:14:21.600]  在哥倫多後書
[00:14:21.600 --> 00:14:23.600]  他說我被猶太人鞭打五次
[00:14:23.600 --> 00:14:25.600]  每次四十減一
[00:14:25.600 --> 00:14:27.600]  這是猶太人的習俗
[00:14:27.600 --> 00:14:29.600]  不可以打超過四十下
[00:14:29.600 --> 00:14:31.600]  所以每次打三十九下
[00:14:31.600 --> 00:14:33.600]  又被軍毆了幾下
[00:14:33.600 --> 00:14:35.600]  又被石頭打了幾下
[00:14:35.600 --> 00:14:37.600]  船又沉了
[00:14:37.600 --> 00:14:39.600]  還是浮在海裡
[00:14:39.600 --> 00:14:41.600]  一日一夜
[00:14:41.600 --> 00:14:43.600]  他說這些都很清楚
[00:14:43.600 --> 00:14:45.600]  不過我都要忘記
[00:14:45.600 --> 00:14:47.600]  因為這些是他的經歷
[00:14:47.600 --> 00:14:49.600]  為什麼他要忘記
[00:14:49.600 --> 00:14:51.600]  因為如果經常都記得這些的時候
[00:14:51.600 --> 00:14:53.600]  就記得自己的軟弱
[00:14:53.600 --> 00:14:55.600]  所以他知道在這些艱難的日子裡面
[00:14:55.600 --> 00:14:57.600]  才發覺原來自己是多麼的軟弱
[00:14:59.600 --> 00:15:01.600]  所以他知道耶穌基督
[00:15:01.600 --> 00:15:03.600]  怎樣去幫助他這個軟弱的身體
[00:15:03.600 --> 00:15:05.600]  去跨勝這些困難
[00:15:05.600 --> 00:15:07.600]  以致他能夠繼續邁向目標
[00:15:07.600 --> 00:15:11.600]  還有一點就是
[00:15:11.600 --> 00:15:13.600]  保羅他告訴他
[00:15:13.600 --> 00:15:15.600]  他要去忘記
[00:15:15.600 --> 00:15:17.600]  他在各地所建立的教會
[00:15:17.600 --> 00:15:19.600]  大家知道在十三封書信
[00:15:19.600 --> 00:15:21.600]  保羅的確建立不同的教會
[00:15:21.600 --> 00:15:23.600]  不過如果他沒有忘記
[00:15:23.600 --> 00:15:25.600]  你看我多厲害
[00:15:25.600 --> 00:15:27.600]  我又建立了羅馬教會
[00:15:27.600 --> 00:15:29.600]  又建立了菲臘比教會
[00:15:29.600 --> 00:15:31.600]  又建立了撒萊加教會等等的時候
[00:15:31.600 --> 00:15:33.600]  他前面就會說
[00:15:33.600 --> 00:15:35.600]  不用了
[00:15:35.600 --> 00:15:37.600]  我都建立了這麼多間教會
[00:15:37.600 --> 00:15:39.600]  所以他不會忘記
[00:15:39.600 --> 00:15:41.600]  他要忘記他過去建立的教會
[00:15:41.600 --> 00:15:43.600]  因為他覺得還不行
[00:15:43.600 --> 00:15:45.600]  他要繼續繼續的
[00:15:45.600 --> 00:15:47.600]  去為神建立教會
[00:15:47.600 --> 00:15:49.600]  等於證明我們有沒有忘記
[00:15:49.600 --> 00:15:51.600]  我們有沒有忘記過去
[00:15:51.600 --> 00:15:53.600]  我們的豐功偉績
[00:15:53.600 --> 00:15:55.600]  以致我們不能夠繼續去追尋
[00:15:55.600 --> 00:15:57.600]  這位的主呢
[00:15:57.600 --> 00:15:59.600]  保羅還有一樣東西
[00:15:59.600 --> 00:16:01.600]  他沒有忘記
[00:16:01.600 --> 00:16:03.600]  是什麼呢
[00:16:03.600 --> 00:16:05.600]  他沒有忘記他自己是一個罪人
[00:16:05.600 --> 00:16:07.600]  他是罪人中的罪魁
[00:16:07.600 --> 00:16:09.600]  所以他又沒有忘記
