
[00:00:00.000 --> 00:00:09.000]  今日和大家分享的經文是來自《路加福音》24章13-35節
[00:07:15.000 --> 00:07:18.000]  和Cleopas可能就是因為
[00:07:18.000 --> 00:07:22.000]  你知道他們原來不是用希臘文的名字
[00:07:22.000 --> 00:07:24.000]  他們是阿蘭文的名字
[00:07:24.000 --> 00:07:26.000]  所以可能翻譯的時候
[00:07:26.000 --> 00:07:28.000]  在希臘文就有少許的出入
[00:07:28.000 --> 00:07:31.000]  很多學者認為就是那個人
[00:07:31.000 --> 00:07:33.000]  簡單來說
[00:07:33.000 --> 00:07:35.000]  這個阿劉巴
[00:07:35.000 --> 00:07:38.000]  其中一個門徒的名字叫阿劉巴
[00:07:38.000 --> 00:07:41.000]  就是當日站在十字架下面
[00:07:41.000 --> 00:07:46.000]  親眼看著這位追隨的耶穌基督
[00:07:46.000 --> 00:07:50.000]  釘在十字架上面的那種殘酷痛苦
[00:07:50.000 --> 00:07:52.000]  最後死了
[00:07:52.000 --> 00:07:53.000]  死了一條屍體
[00:07:53.000 --> 00:07:55.000]  抬他下來
[00:07:55.000 --> 00:07:57.000]  還有那個冰釘一刷
[00:07:57.000 --> 00:08:03.000]  把那個矛插進他的肋旁的時候
[00:08:03.000 --> 00:08:05.000]  水和血流出來
[00:08:05.000 --> 00:08:06.000]  這幅圖畫
[00:08:06.000 --> 00:08:09.000]  我相信對於這個門徒來說
[00:08:09.000 --> 00:08:10.000]  是很深印象
[00:08:10.000 --> 00:08:12.000]  也是很傷痛
[00:08:12.000 --> 00:08:13.000]  很沉重
[00:08:13.000 --> 00:08:15.000]  也帶著恐懼
[00:08:15.000 --> 00:08:18.000]  整個其實是一種很大的打擊
[00:08:18.000 --> 00:08:20.000]  我們試試這樣看
[00:08:20.000 --> 00:08:22.000]  你就可以明白這兩個門徒
[00:08:22.000 --> 00:08:24.000]  有些人說這個可能是另外一個
[00:08:24.000 --> 00:08:25.000]  就是他們兩夫婦
[00:08:25.000 --> 00:08:26.000]  就是他太太
[00:08:26.000 --> 00:08:28.000]  兩個一起離開耶路撒冷
[00:08:28.000 --> 00:08:30.000]  因為對於他們來說
[00:08:30.000 --> 00:08:32.000]  這個不單止是悲劇
[00:08:32.000 --> 00:08:35.000]  並且是他們所有的希望
[00:08:35.000 --> 00:08:37.000]  他們所有的期待
[00:08:37.000 --> 00:08:39.000]  曾經幻想過
[00:08:39.000 --> 00:08:42.000]  跟著耶穌可以帶來整個以色列民族的復興
[00:08:42.000 --> 00:08:44.000]  這一切的結束
[00:08:44.000 --> 00:08:47.000]  我們可以說是一段故事的結束
[00:08:47.000 --> 00:08:49.000]  盼望的結束
[00:08:49.000 --> 00:08:51.000]  他們就是這樣
[00:08:51.000 --> 00:08:53.000]  所以難怪聖經記載
[00:08:53.000 --> 00:08:56.000]  當耶穌突然間在他們身邊出現的時候
[00:08:56.000 --> 00:08:58.000]  當時最初他們認不出耶穌
[00:08:58.000 --> 00:08:59.000]  有些人說
[00:08:59.000 --> 00:09:00.000]  為什麼這樣也認不出耶穌
[00:09:00.000 --> 00:09:01.000]  跟著耶穌這麼久
[00:09:01.000 --> 00:09:02.000]  我們說
[00:09:02.000 --> 00:09:04.000]  我們發覺在耶穌復活之後
[00:09:04.000 --> 00:09:07.000]  聖經記載有幾次耶穌出現
[00:09:07.000 --> 00:09:08.000]  門徒也認不出他
[00:09:08.000 --> 00:09:12.000]  甚至連最接近他的瑪利亞
[00:09:12.000 --> 00:09:14.000]  也認不出他
[00:09:14.000 --> 00:09:15.000]  為什麼呢
[00:09:15.000 --> 00:09:18.000]  我們相信那位復活的耶穌
[00:09:18.000 --> 00:09:20.000]  他帶著一種榮光
[00:09:20.000 --> 00:09:23.000]  或者他帶著某一種復活
[00:09:23.000 --> 00:09:26.000]  那種完全的聖潔
[00:09:26.000 --> 00:09:31.000]  所以平日門徒所理解的耶穌
[00:09:31.000 --> 00:09:35.000]  是那位帶著一種沉重
[00:09:35.000 --> 00:09:37.000]  或者是無階型美容
[00:09:37.000 --> 00:09:39.000]  舊約聖經裡面所預言的
[00:09:39.000 --> 00:09:41.000]  那種情況是不同的
[00:09:41.000 --> 00:09:43.000]  所以他們想不到
[00:09:43.000 --> 00:09:45.000]  另外一樣更加方便
[00:09:45.000 --> 00:09:47.000]  就是他想不到耶穌真的會復活
[00:09:47.000 --> 00:09:49.000]  雖然耶穌說過我會復活
[00:09:49.000 --> 00:09:50.000]  但是對於他們來說
[00:09:50.000 --> 00:09:52.000]  這個太不尋常
[00:09:52.000 --> 00:09:54.000]  太不可能的事情
[00:09:54.000 --> 00:09:56.000]  所以他們就算耶穌
[00:09:56.000 --> 00:09:58.000]  和他們突然間出現
[00:09:58.000 --> 00:09:59.000]  聖經說
[00:09:59.000 --> 00:10:02.000]  在他們身邊一直跟著他們走的時候
[00:10:02.000 --> 00:10:04.000]  他以為自己只不過是一個普通人
[00:10:04.000 --> 00:10:06.000]  不過聖經說
[00:10:06.000 --> 00:10:08.000]  當耶穌說你們在談什麼
[00:10:08.000 --> 00:10:09.000]  聖經記載說
[00:10:09.000 --> 00:10:13.000]  他們就站著面帶受擁
[00:10:13.000 --> 00:10:16.000]  接著說一句很感嘆唏噓的話
[00:10:16.000 --> 00:10:19.000]  難道只有你不知道
[00:10:19.000 --> 00:10:23.000]  這幾天在那裡所發生的事嗎
[00:10:23.000 --> 00:10:25.000]  意思就是說
[00:10:25.000 --> 00:10:27.000]  所有人都知道發生什麼事
[00:10:27.000 --> 00:10:29.000]  其實這件事太慘
[00:10:29.000 --> 00:10:31.000]  都沒有人再想說
[00:10:31.000 --> 00:10:32.000]  不過你沒理由不知道的
[00:10:32.000 --> 00:10:34.000]  你在耶路撒冷那裡來
[00:10:34.000 --> 00:10:36.000]  所以這兩個小小的描述
[00:10:36.000 --> 00:10:37.000]  我們可以看到
[00:10:37.000 --> 00:10:39.000]  這兩位的門徒
[00:10:39.000 --> 00:10:42.000]  他們心裡面很沉重
[00:10:42.000 --> 00:10:45.000]  他們在一個受傷
[00:10:45.000 --> 00:10:47.000]  痛楚
[00:10:47.000 --> 00:10:49.000]  絕望
[00:10:49.000 --> 00:10:51.000]  迷茫
[00:10:51.000 --> 00:10:52.000]  我們可以說是
[00:10:52.000 --> 00:10:54.000]  這樣的心境之下
[00:10:54.000 --> 00:10:56.000]  離開耶路撒冷
[00:10:56.000 --> 00:10:57.000]  走了
[00:10:57.000 --> 00:10:59.000]  一來危險
[00:10:59.000 --> 00:11:02.000]  二來也沒有東西可以留戀
[00:11:02.000 --> 00:11:04.000]  故事結束
[00:11:04.000 --> 00:11:06.000]  盼望完結
[00:11:06.000 --> 00:11:08.000]  他們就走去
[00:11:08.000 --> 00:11:10.000]  這個二萬五師
[00:11:10.000 --> 00:11:12.000]  這個路上
[00:11:12.000 --> 00:11:14.000]  不過聖經我再仔細些
[00:11:14.000 --> 00:11:16.000]  看原文裡面
[00:11:16.000 --> 00:11:17.000]  他們不單止有兩次說到
[00:11:17.000 --> 00:11:19.000]  他們是交談
[00:11:19.000 --> 00:11:21.000]  當然可能是說一下
[00:11:21.000 --> 00:11:22.000]  在耶路撒冷那些事
[00:11:22.000 --> 00:11:24.000]  但是越說就越傷心
[00:11:24.000 --> 00:11:26.000]  然後他們有討論的時候
[00:11:26.000 --> 00:11:27.000]  聖經說
[00:11:27.000 --> 00:11:29.000]  討論我相信他們就說
[00:11:29.000 --> 00:11:31.000]  那現在以後怎樣
[00:11:31.000 --> 00:11:32.000]  離開了
[00:11:32.000 --> 00:11:34.000]  那我以後怎樣走下去
[00:11:34.000 --> 00:11:37.000]  於是他們有前面的一種計劃
[00:11:37.000 --> 00:11:39.000]  人生總會有回顧
[00:11:39.000 --> 00:11:40.000]  有前瞻
[00:11:40.000 --> 00:11:43.000]  當你回顧都不想回頭的時候
[00:11:43.000 --> 00:11:46.000]  我相信你前瞻也有很大的失落
[00:11:46.000 --> 00:11:48.000]  那過去呢
[00:11:48.000 --> 00:11:49.000]  二萬五師那麼大
[00:11:49.000 --> 00:11:51.000]  二萬五師我可以怎樣生活呢
[00:11:51.000 --> 00:11:54.000]  甚至我可以怎樣繼續逃避這些危機呢
[00:11:54.000 --> 00:11:56.000]  我相信他們談了很多
[00:11:56.000 --> 00:11:57.000]  但是沒有什麼結果
[00:11:57.000 --> 00:11:59.000]  就在這個時間裡面
[00:11:59.000 --> 00:12:01.000]  耶穌出現了
[00:12:01.000 --> 00:12:02.000]  就在我們人生
[00:12:02.000 --> 00:12:03.000]  我們都沒有留意的時候
[00:12:03.000 --> 00:12:04.000]  或者我們其實
[00:12:04.000 --> 00:12:06.000]  心底裡面我們都不自覺
[00:12:06.000 --> 00:12:08.000]  我們最需要神的時候
[00:12:08.000 --> 00:12:10.000]  我們最恐懼的時候
[00:12:10.000 --> 00:12:12.000]  神就出現了
[00:12:12.000 --> 00:12:13.000]  不過神出現的時候
[00:12:13.000 --> 00:12:14.000]  才是我們看不到的
[00:12:14.000 --> 00:12:15.000]  為什麼呢
[00:12:15.000 --> 00:12:16.000]  因為我們
[00:12:16.000 --> 00:12:17.000]  我們英文是說
[00:12:17.000 --> 00:12:18.000]  occupied
[00:12:18.000 --> 00:12:20.000]  就是我們太過被
[00:12:20.000 --> 00:12:22.000]  被我們所關注的東西佔據了
[00:12:22.000 --> 00:12:25.000]  有時候我們被憂愁佔據了
[00:12:25.000 --> 00:12:27.000]  我們又被擔憂佔據了
[00:12:27.000 --> 00:12:29.000]  有時候我們被恐懼佔據了
[00:12:29.000 --> 00:12:32.000]  我們有時候被難過佔據了
[00:12:32.000 --> 00:12:33.000]  有時候我們被
[00:12:33.000 --> 00:12:37.000]  我們不斷去想計劃前路的時候
[00:12:37.000 --> 00:12:39.000]  前路是茫無頭緒
[00:12:39.000 --> 00:12:41.000]  這個困惑所佔據了
[00:12:41.000 --> 00:12:43.000]  我不知道現在佔據了什麼你的心
[00:12:43.000 --> 00:12:45.000]  不過有時候我們充塞了
[00:12:45.000 --> 00:12:47.000]  所有這些東西的時候
[00:12:47.000 --> 00:12:48.000]  我們看不到神在這裡
[00:12:48.000 --> 00:12:50.000]  其實神一直在這裡
[00:12:50.000 --> 00:12:51.000]  大家都知道
[00:12:51.000 --> 00:12:53.000]  我們的主一直在這裡
[00:12:53.000 --> 00:12:55.000]  當你不記得祂的時候
[00:12:55.000 --> 00:12:56.000]  祂仍然記得你
[00:12:56.000 --> 00:12:58.000]  不過很多時候我們的問題就是
[00:12:58.000 --> 00:13:00.000]  我們覺得我們最需要神的時候
[00:13:00.000 --> 00:13:03.000]  但反而我們將神丟在一邊
[00:13:03.000 --> 00:13:05.000]  就好像兩個門徒一路走
[00:13:05.000 --> 00:13:08.000]  走到耶穌在他們身邊出現了
[00:13:08.000 --> 00:13:09.000]  跟他們說話了
[00:13:09.000 --> 00:13:13.000]  聖經說他們認不出是耶穌
[00:13:13.000 --> 00:13:14.000]  他們見到
[00:13:14.000 --> 00:13:15.000]  他們見到
[00:13:15.000 --> 00:13:18.000]  但是認不出是耶穌
[00:13:18.000 --> 00:13:19.000]  弟兄姊妹
[00:13:19.000 --> 00:13:22.000]  這兩個門徒就在這樣的狀態下
[00:13:22.000 --> 00:13:27.000]  就和耶穌傾了一段路程
[00:13:27.000 --> 00:13:28.000]  我們留心
[00:13:28.000 --> 00:13:30.000]  這一段路程裡面
[00:13:30.000 --> 00:13:33.000]  耶穌跟他們說了一些話
[00:13:33.000 --> 00:13:36.000]  那裡讓我們再進入
[00:13:36.000 --> 00:13:41.000]  這兩個門徒的狀態和內心
[00:13:41.000 --> 00:13:43.000]  我不知道你會不會在這裡聽的時候
[00:13:43.000 --> 00:13:45.000]  你也有你的共鳴
[00:13:45.000 --> 00:13:47.000]  我們一起來花一點時間
[00:13:47.000 --> 00:13:49.000]  看看他們的對話裡面
[00:13:49.000 --> 00:13:51.000]  有些什麼
[00:13:51.000 --> 00:13:54.000]  他們這兩位在人生的路上
[00:13:54.000 --> 00:13:58.000]  他們碰到耶穌
[00:13:58.000 --> 00:14:01.000]  但是他們不知道神就在他們身邊
[00:14:01.000 --> 00:14:06.000]  所以我們的主耶穌真的很好
[00:14:06.000 --> 00:14:07.000]  你不唯意祂的時候
[00:14:07.000 --> 00:14:10.000]  祂就在這裡
[00:14:10.000 --> 00:14:12.000]  你沒有想起祂的時候
[00:14:12.000 --> 00:14:14.000]  祂記得你
[00:14:14.000 --> 00:14:17.000]  祂主動來找你
[00:14:17.000 --> 00:14:18.000]  感謝主
[00:14:18.000 --> 00:14:21.000]  我們主耶穌就是這樣的一位主
[00:14:21.000 --> 00:14:22.000]  但是在對話裡面
[00:14:22.000 --> 00:14:26.000]  耶穌說了很厲害的批評
[00:14:26.000 --> 00:14:29.000]  竟然聊著聊著的時候
[00:14:29.000 --> 00:14:32.000]  耶穌用了兩個很絕的
[00:14:32.000 --> 00:14:36.000]  很負面的評價給他們
[00:14:36.000 --> 00:14:38.000]  祂說你們無知的人
[00:14:38.000 --> 00:14:40.000]  How foolish you are
[00:14:40.000 --> 00:14:42.000]  這個原文是很強的
[00:14:42.000 --> 00:14:44.000]  你們真是蠢的
[00:14:44.000 --> 00:14:45.000]  你們是兩個蠢人
[00:14:45.000 --> 00:14:46.000]  無知的人
[00:14:46.000 --> 00:14:49.000]  你們心裡信得太遲鈍了
[00:14:49.000 --> 00:14:53.000]  你們很遲鈍
[00:14:53.000 --> 00:14:54.000]  很弱智
[00:14:54.000 --> 00:14:56.000]  如果用原文的意思
[00:14:56.000 --> 00:14:57.000]  你們很弱智
[00:14:57.000 --> 00:14:58.000]  為什麼你們的心
[00:14:58.000 --> 00:15:00.000]  無論如何都不明白
[00:15:00.000 --> 00:15:01.000]  我們問一下
[00:15:01.000 --> 00:15:02.000]  為什麼耶穌
[00:15:02.000 --> 00:15:05.000]  他們最需要安慰的時候
[00:15:05.000 --> 00:15:06.000]  最恐懼的時候
[00:15:06.000 --> 00:15:07.000]  最脆弱的時候
[00:15:07.000 --> 00:15:11.000]  為什麼耶穌還這樣去罵
[00:15:11.000 --> 00:15:14.000]  耶穌還這麼嚴厲的說話跟他們說
[00:15:14.000 --> 00:15:16.000]  這個我們真的要研究一下
[00:15:16.000 --> 00:15:18.000]  我再看這段聖經
[00:15:18.000 --> 00:15:20.000]  這個對話裡面的時候
[00:15:20.000 --> 00:15:21.000]  耶穌那個嚴厲
[00:15:21.000 --> 00:15:23.000]  其實真的有理由的
[00:15:23.000 --> 00:15:24.000]  為什麼呢
[00:15:24.000 --> 00:15:25.000]  如果你問我
[00:15:25.000 --> 00:15:27.000]  我就做了一點點功課
[00:15:27.000 --> 00:15:28.000]  研究一下
[00:15:28.000 --> 00:15:29.000]  在他們的對話裡面
[00:15:29.000 --> 00:15:32.000]  有四樣東西他們錯了
[00:15:32.000 --> 00:15:35.000]  短短幾句錯了四樣東西
[00:15:35.000 --> 00:15:37.000]  所以這兩個人
[00:15:37.000 --> 00:15:41.000]  真是耶穌要點醒他們
[00:15:41.000 --> 00:15:43.000]  他們錯了什麼呢
[00:15:43.000 --> 00:15:45.000]  聖經說他們對話裡面的時候
[00:15:45.000 --> 00:15:49.000]  這兩位的門徒就說
[00:15:49.000 --> 00:15:50.000]  朋友
[00:15:50.000 --> 00:15:51.000]  他不知道是耶穌
[00:15:51.000 --> 00:15:53.000]  你在耶路撒冷
[00:15:53.000 --> 00:15:54.000]  你都不知道發生什麼事
[00:15:54.000 --> 00:15:55.000]  其實我告訴你
[00:15:55.000 --> 00:15:58.000]  耶路撒冷發生很大件事
[00:15:58.000 --> 00:16:01.000]  就是那個叫做拿撒勒人的耶穌
[00:16:01.000 --> 00:16:02.000]  那這個拿撒勒人做什麼呢
[00:16:02.000 --> 00:16:04.000]  四樣東西我這裡列了出來
[00:16:04.000 --> 00:16:05.000]  第一
[00:16:05.000 --> 00:16:08.000]  他說他是一個先知
[00:16:08.000 --> 00:16:12.000]  而且這個先知有很厲害的大能
[00:16:12.000 --> 00:16:14.000]  他令我們很震驚
[00:16:14.000 --> 00:16:16.000]  這個說話是對的
[00:16:16.000 --> 00:16:18.000]  耶穌那幾年裡面所做的事
[00:16:18.000 --> 00:16:19.000]  他們跟著
[00:16:19.000 --> 00:16:20.000]  我相信他們跟過耶穌
[00:16:20.000 --> 00:16:22.000]  或者比較貼近
[00:16:22.000 --> 00:16:24.000]  如果不是他都不會夠膽
[00:16:24.000 --> 00:16:26.000]  跟到耶穌十字架下面
[00:16:26.000 --> 00:16:27.000]  如果真的是他們的話
[00:16:27.000 --> 00:16:30.000]  這兩個都算是入室弟子
[00:16:30.000 --> 00:16:33.000]  雖然不是那十二個門徒裡面那個
[00:16:33.000 --> 00:16:34.000]  但是很近耶穌
[00:16:34.000 --> 00:16:36.000]  所以他經常跟著耶穌的時候
[00:16:36.000 --> 00:16:38.000]  他說耶穌是一個大能的
[00:16:38.000 --> 00:16:39.000]  這個絕對是對的
[00:16:39.000 --> 00:16:41.000]  不過他繼續說
[00:16:41.000 --> 00:16:44.000]  數來我們所盼望的
[00:16:44.000 --> 00:16:46.000]  復興以色列
[00:16:46.000 --> 00:16:48.000]  要救贖以色列的人
[00:16:48.000 --> 00:16:50.000]  就是他了
[00:16:50.000 --> 00:16:52.000]  這是第二他所說的話
[00:16:52.000 --> 00:16:54.000]  這兩句話
[00:16:54.000 --> 00:16:55.000]  我不知道
[00:16:55.000 --> 00:16:57.000]  我相信你一聽了之後
[00:16:57.000 --> 00:16:59.000]  你都知道他們說錯
[00:16:59.000 --> 00:17:00.000]  不單止是因為說錯
[00:17:00.000 --> 00:17:02.000]  或者考試不合格這麼簡單
[00:17:02.000 --> 00:17:06.000]  是他裡面整個的概念都想錯了
[00:17:06.000 --> 00:17:09.000]  他跟了耶穌幾年
[00:17:09.000 --> 00:17:11.000]  這麼親近耶穌
[00:17:11.000 --> 00:17:14.000]  但竟然都會搞錯
[00:17:14.000 --> 00:17:15.000]  第一
[00:17:15.000 --> 00:17:17.000]  耶穌是一個先知
[00:17:17.000 --> 00:17:19.000]  他只知道耶穌是一個先知
[00:17:19.000 --> 00:17:23.000]  是一個猶太人傳統裡面一個宗教領袖
[00:17:23.000 --> 00:17:26.000]  耶穌是不是一個先知而已呢
[00:17:26.000 --> 00:17:29.000]  所以你看到耶穌的回答裡面說
