
[00:00:00.000 --> 00:00:02.000]  「頂姐妹」平安
[00:02:42.160 --> 00:02:44.160]  我們可以做些甚麼呢
[00:02:44.160 --> 00:02:47.160]  我們可以做很多事
[00:02:47.160 --> 00:02:50.160]  其中一樣 我們讀這段聖經
[00:02:50.160 --> 00:02:52.160]  我們更加清晰神的心意
[00:02:52.160 --> 00:02:54.160]  彼得前書一章十四到十六節
[00:02:54.160 --> 00:02:56.160]  我們一起讀出這段聖經
[00:03:20.160 --> 00:03:22.160]  教會希望得到復興
[00:03:22.160 --> 00:03:24.160]  我們必須成為聖傑
[00:03:24.160 --> 00:03:25.160]  而且這裡說
[00:03:25.160 --> 00:03:29.160]  在一切所行的事上都要成傑
[00:03:29.160 --> 00:03:32.160]  重建聖傑 迎接復興
[00:03:32.160 --> 00:03:34.160]  是今天講到的題目
[00:03:34.160 --> 00:03:40.160]  我們希望從尼西米在耶路撒冷的第二次改革
[00:03:40.160 --> 00:03:44.160]  這件事件中學習三個很重要的功課
[00:03:44.160 --> 00:03:49.160]  以至於幫助我們成為神更加聖傑的子民
[00:03:51.160 --> 00:03:56.160]  尼西米記總共分了兩大部份
[00:03:56.160 --> 00:03:58.160]  第一到六章主要講到
[00:03:58.160 --> 00:04:03.160]  尼西米帶領百姓去重建城牆
[00:04:03.160 --> 00:04:06.160]  七到十三章是講到
[00:04:06.160 --> 00:04:12.160]  尼西米和以色列一起去重建百姓的屬靈的生命
[00:04:12.160 --> 00:04:15.160]  在最後一章十三章 就是今天的經文
[00:04:15.160 --> 00:04:19.160]  裡面是講到尼西米帶領第二次的改革
[00:04:19.160 --> 00:04:21.160]  為什麼會有第二次的改革呢
[00:04:21.160 --> 00:04:25.160]  就是因為尼西米作為猶大省的省長
[00:04:25.160 --> 00:04:27.160]  他工作了十二年的時候
[00:04:27.160 --> 00:04:30.160]  他回到波斯王那裡述職
[00:04:30.160 --> 00:04:32.160]  述職一段時間過後
[00:04:32.160 --> 00:04:36.160]  他就告假回到耶路撒冷
[00:04:36.160 --> 00:04:38.160]  所以他回到耶路撒冷的時候
[00:04:38.160 --> 00:04:40.160]  看到耶路撒冷的光景
[00:04:40.160 --> 00:04:42.160]  特別是屬靈方面的光景
[00:04:42.160 --> 00:04:44.160]  是非常的慘淡
[00:04:44.160 --> 00:04:47.160]  所以他推行了第二次的改革
[00:04:47.160 --> 00:04:52.160]  這部份的改革可以總共分為三個部份
[00:04:52.160 --> 00:04:54.160]  第一部份是講到
[00:04:54.160 --> 00:04:59.160]  潔淨聖殿 恢復敬拜的禮儀
[00:04:59.160 --> 00:05:03.160]  是從第一節到十四節
[00:05:03.160 --> 00:05:04.160]  而第二部份
[00:05:04.160 --> 00:05:06.160]  從十五到二十二節是講到
[00:05:06.160 --> 00:05:10.160]  要潔淨聖文 恢復嚴守聖日
[00:05:10.160 --> 00:05:12.160]  最後一部份是講到
[00:05:12.160 --> 00:05:16.160]  禁止與外族去通婚
[00:05:16.160 --> 00:05:18.160]  劃分的標準
[00:05:18.160 --> 00:05:21.160]  是從耶利米在這章的四個禱告裡
[00:05:21.160 --> 00:05:23.160]  其中三個很重要的禱告
[00:05:23.160 --> 00:05:27.160]  我們分別在十四 二十二和三十一節裡見到
[00:05:27.160 --> 00:05:30.160]  他用同樣的詞去向神祈禱
[00:05:30.160 --> 00:05:35.160]  表達他在改革的一項內容結束的時候
[00:05:35.160 --> 00:05:36.160]  去依靠神
[00:05:36.160 --> 00:05:39.160]  他說 我的神啊 求祢紀念我
[00:05:39.160 --> 00:05:41.160]  我想大家剛才讀聖經的時候
[00:05:41.160 --> 00:05:44.160]  都會讀到這句的經文
[00:05:44.160 --> 00:05:48.160]  我們就逐一看這三方面的改革
[00:05:48.160 --> 00:05:50.160]  第一方面的改革是潔淨聖殿
[00:05:50.160 --> 00:05:54.160]  恢復敬拜的禮儀
[00:05:54.160 --> 00:05:57.160]  在經文的頭三節裡
[00:05:57.160 --> 00:06:00.160]  尼西米提到律法書
[00:06:00.160 --> 00:06:04.160]  講到阿滿人和摩訶人
[00:06:04.160 --> 00:06:09.160]  是不可以進入聖殿的規定
[00:06:09.160 --> 00:06:14.160]  在百姓聽到命令的時候就遵從
[00:06:14.160 --> 00:06:16.160]  當我第一次去讀這段經文的時候
[00:06:16.160 --> 00:06:19.160]  我不太明白這三節為什麼會寫在這裡
[00:06:19.160 --> 00:06:22.160]  和後面的經文有什麼關係
[00:06:22.160 --> 00:06:24.160]  但當仔細讀下去的時候
[00:06:24.160 --> 00:06:28.160]  我們發現經文出現了一個關鍵的人物
[00:06:28.160 --> 00:06:30.160]  他叫多比亞
[00:06:30.160 --> 00:06:32.160]  就是後面說到一個多比亞人
[00:06:32.160 --> 00:06:35.160]  竟然住在聖殿裡
[00:06:35.160 --> 00:06:37.160]  多比亞到底是什麼人呢
[00:06:37.160 --> 00:06:38.160]  他是不是猶太人呢
[00:06:38.160 --> 00:06:40.160]  其實我們仔細查考的時候
[00:06:40.160 --> 00:06:43.160]  發覺他正正就是經文所說的
[00:06:43.160 --> 00:06:45.160]  他是阿滿人
[00:06:45.160 --> 00:06:47.160]  經文說阿滿人多比亞
[00:06:47.160 --> 00:06:51.160]  竟然住進了聖殿的庫房
[00:06:51.160 --> 00:06:54.160]  我們在這裡看到
[00:06:54.160 --> 00:07:00.160]  尼西米將聖經的教導放在最前的部分
[00:07:00.160 --> 00:07:02.160]  他主要的目的是什麼呢
[00:07:02.160 --> 00:07:06.160]  是要表明他的改革是按著神的心意
[00:07:06.160 --> 00:07:09.160]  根據神的話語來改革
[00:07:09.160 --> 00:07:11.160]  這裡給我們一個很大的屬靈提醒
[00:07:11.160 --> 00:07:14.160]  就是屬靈領袖帶領屬靈的群體
[00:07:14.160 --> 00:07:15.160]  推行改革的時候
[00:07:15.160 --> 00:07:18.160]  一定要先從神的話開始
[00:07:18.160 --> 00:07:22.160]  尼西米帶領百姓重建實體的城牆
[00:07:22.160 --> 00:07:26.160]  去防禦外邦敵人的武力入侵
[00:07:26.160 --> 00:07:29.160]  跟著去按著神的話語
[00:07:29.160 --> 00:07:32.160]  去建立另一座屬靈的城牆
[00:07:32.160 --> 00:07:35.160]  去防禦外邦信仰的入侵
[00:07:35.160 --> 00:07:39.160]  給百姓可以分別為勝
[00:07:39.160 --> 00:07:41.160]  尼西米為百姓建造了
[00:07:41.160 --> 00:07:44.160]  或者重建了兩座的城牆
[00:07:44.160 --> 00:07:46.160]  一座是有形實體的城牆
[00:07:46.160 --> 00:07:50.160]  另一座是無形屬靈的城牆
[00:07:50.160 --> 00:07:52.160]  今天的教會
[00:07:52.160 --> 00:07:55.160]  基本上是不需要建立一個實體的城牆
[00:07:55.160 --> 00:07:59.160]  但我們需要建立一個屬靈的無形的城牆
[00:07:59.160 --> 00:08:02.160]  去抵禦外來世俗文化的入侵
[00:08:02.160 --> 00:08:05.160]  而這個屬靈圍牆的根基
[00:08:05.160 --> 00:08:08.160]  就是神的話語
[00:08:08.160 --> 00:08:10.160]  我們跟著看經文裏面說到
[00:08:10.160 --> 00:08:13.160]  大祭司以利亞什竟然被
[00:08:13.160 --> 00:08:17.160]  阿滿人多比亞一家搬進了聖殿去居住
[00:08:17.160 --> 00:08:19.160]  大家一定會很驚訝
[00:08:19.160 --> 00:08:23.160]  為什麼這個大祭司這麼膽大包天
[00:08:23.160 --> 00:08:27.160]  首先我們看看當時的地理和政治環境
[00:08:27.160 --> 00:08:30.160]  中間的部分是說到猶大省
[00:08:30.160 --> 00:08:32.160]  裏面最中心的部分就是耶路撒冷
[00:08:32.160 --> 00:08:36.160]  我們看到猶大省上面是一個撒瑪利亞省
[00:08:36.160 --> 00:08:40.160]  而它的東面就是阿滿省
[00:08:40.160 --> 00:08:42.160]  而下面寫著兩個名字
[00:08:42.160 --> 00:08:44.160]  一個參巴拉一個多比亞
[00:08:44.160 --> 00:08:47.160]  正正就是這兩個外邦省的省長
[00:08:47.160 --> 00:08:51.160]  如果我們回顧尼希米記的時候
[00:08:51.160 --> 00:08:53.160]  會發覺參巴拉和多比亞
[00:08:53.160 --> 00:08:57.160]  常常會去阻攔尼希米的工作
[00:08:57.160 --> 00:09:00.160]  所以他們可以說是尼希米共同的敵人
[00:09:00.160 --> 00:09:03.160]  他不想尼希米回去做省長
[00:09:03.160 --> 00:09:05.160]  而重建城牆
[00:09:05.160 --> 00:09:08.160]  但是猶太的屬靈領袖
[00:09:08.160 --> 00:09:10.160]  特別是這位大祭司以利亞什
[00:09:10.160 --> 00:09:15.160]  確確是和這兩個省長私下很多的勾結
[00:09:15.160 --> 00:09:18.160]  形成了很多的微妙的關係
[00:09:18.160 --> 00:09:22.160]  我們看下面這張很複雜的人物的關係圖
[00:09:22.160 --> 00:09:26.160]  時間關係我們不會詳細地說他們之間的關係
[00:09:26.160 --> 00:09:28.160]  但總的來說簡單來說
[00:09:28.160 --> 00:09:33.160]  就是這位大祭司以利亞什和這兩位的省長
[00:09:33.160 --> 00:09:38.160]  外邦的省長通過婚姻結盟的緣故的關係
[00:09:38.160 --> 00:09:41.160]  去建立了很多千絲萬縷的關係
[00:09:41.160 --> 00:09:45.160]  他們形成了一個利益共同體
[00:09:45.160 --> 00:09:50.160]  看到這些關係我們不禁會感到心寒
[00:09:50.160 --> 00:09:53.160]  一個屬靈的領袖竟然為自己的利益
[00:09:53.160 --> 00:09:56.160]  目中無神膽大包天地
[00:09:56.160 --> 00:10:01.160]  被外邦人公然地搬進聖殿去居住
[00:10:01.160 --> 00:10:03.160]  尼希米發現這個問題的時候
[00:10:03.160 --> 00:10:05.160]  他立即採取了行動
[00:10:05.160 --> 00:10:09.160]  將多比亞的一切家具都從屋內拋出去
[00:10:09.160 --> 00:10:14.160]  不單止如此他還要人潔淨這些房間
[00:10:14.160 --> 00:10:16.160]  尼希米之所以這樣做
[00:10:16.160 --> 00:10:19.160]  是因為他看重神的事
[00:10:19.160 --> 00:10:23.160]  他的行動讓我們想起在新約聖經裡
[00:10:23.160 --> 00:10:28.160]  耶穌同樣做過潔淨聖殿的工作
[00:10:28.160 --> 00:10:30.160]  耶穌和尼希米一樣
[00:10:30.160 --> 00:10:33.160]  他採取了非常強硬的手段
[00:10:33.160 --> 00:10:36.160]  他趕走了聖殿裡所有買賣的人
[00:10:36.160 --> 00:10:39.160]  在這裡我們問自己一個問題
[00:10:39.160 --> 00:10:42.160]  我們會不會和耶穌和尼希米一樣
[00:10:42.160 --> 00:10:44.160]  為神的緣故
[00:10:44.160 --> 00:10:47.160]  當發現有敗壞污穢的事情的時候
[00:10:47.160 --> 00:10:52.160]  我們就發義勞為神說話
[00:10:52.160 --> 00:10:54.160]  尼希米沒有停留在這裡
[00:10:54.160 --> 00:10:56.160]  因為他再次看到另一個問題
[00:10:56.160 --> 00:10:58.160]  就是奉獻的事
[00:10:58.160 --> 00:11:02.160]  奉獻的制度竟然完全停止
[00:11:02.160 --> 00:11:05.160]  原來他專職侍服的利美人
[00:11:05.160 --> 00:11:08.160]  根本就沒有得到相應的供應
[00:11:08.160 --> 00:11:13.160]  我們知道在律法上利美人是沒有產業的
[00:11:13.160 --> 00:11:17.160]  所以律法規定百姓的奉獻
[00:11:17.160 --> 00:11:20.160]  要奉獻十分之一給他們
[00:11:20.160 --> 00:11:23.160]  以至於他們在生活上有供應
[00:11:23.160 --> 00:11:26.160]  但如果得不到這些奉獻
[00:11:26.160 --> 00:11:30.160]  利美人就面臨生活的很大困境
[00:11:30.160 --> 00:11:33.160]  相反我們知道大祭司以利亞實
[00:11:33.160 --> 00:11:36.160]  經濟方面根本沒有問題
[00:11:36.160 --> 00:11:38.160]  他不單止位高權重
[00:11:38.160 --> 00:11:41.160]  而且還和兩個外邦的省長
[00:11:41.160 --> 00:11:46.160]  以及其他猶太貴族有微妙的關係
[00:11:46.160 --> 00:11:51.160]  所以那些人才是他的米飯班主
[00:11:51.160 --> 00:11:55.160]  他根本沒有理會利美人的需要
[00:11:55.160 --> 00:11:59.160]  慢慢地那些利美人為了生存
[00:11:59.160 --> 00:12:01.160]  只能回到家裡
[00:12:01.160 --> 00:12:08.160]  在第十節說到他們回到自己的田地工作
[00:12:08.160 --> 00:12:10.160]  為了他們生存的緣故
[00:12:10.160 --> 00:12:13.160]  我們看到他們的離開
[00:12:13.160 --> 00:12:17.160]  就意味著聖殿的侍奉就停止
[00:12:17.160 --> 00:12:19.160]  可以說那時候整個聖殿
[00:12:19.160 --> 00:12:22.160]  敬拜侍奉的制度就瓦解了
[00:12:22.160 --> 00:12:25.160]  見到這個極壞的屬靈現象
[00:12:25.160 --> 00:12:27.160]  尼希米立即採取行動
[00:12:27.160 --> 00:12:31.160]  他職責官員重新召集這些利美人
[00:12:31.160 --> 00:12:35.160]  回去公職而且恢復奉獻
[00:12:35.160 --> 00:12:40.160]  派一些新的團隊去管理奉獻這些事情
[00:12:40.160 --> 00:12:46.160]  在這次改革的最後的情況結束的時候
[00:12:46.160 --> 00:12:49.160]  尼希米作了一個禱告
[00:12:49.160 --> 00:12:52.160]  因為他深知要面對一個這麼堅固的腐敗系統的時候
[00:12:52.160 --> 00:12:54.160]  靠他自己根本做不到
[00:12:54.160 --> 00:12:57.160]  所以他需要神的手親自介入
[00:12:57.160 --> 00:12:59.160]  他向神祈禱
[00:12:59.160 --> 00:13:01.160]  他說我的神啊
[00:13:01.160 --> 00:13:03.160]  求你因這事紀念我
[00:13:03.160 --> 00:13:06.160]  不要塗抹我為神的殿
[00:13:06.160 --> 00:13:10.160]  與其中的禮儀所行的善
[00:13:10.160 --> 00:13:12.160]  第一部分的經文
[00:13:12.160 --> 00:13:16.160]  給我們現在的信徒有什麼反思的地方
[00:13:16.160 --> 00:13:24.160]  首先我們需要從一個專職侍奉者的角度去思考這個問題
[00:13:24.160 --> 00:13:28.160]  怎樣重整我們的敬拜侍奉觀
[00:13:28.160 --> 00:13:35.160]  我講到的專職侍奉者就是一些牧者傳道的童工
[00:13:35.160 --> 00:13:37.160]  我們問自己的問題
[00:13:37.160 --> 00:13:41.160]  我們的侍奉到底是來自神榮耀的呼召
[00:13:41.160 --> 00:13:44.160]  還是只是一份工作而已
[00:13:44.160 --> 00:13:51.160]  甚至是一份為自己的名利而服侍的一個差事
[00:13:51.160 --> 00:13:53.160]  就好像大祭司以利亞實一樣
[00:13:53.160 --> 00:13:58.160]  他為求私利巴結外邦的勢力
[00:13:58.160 --> 00:14:01.160]  侍奉如果只是一份工作的話
[00:14:01.160 --> 00:14:07.160]  專職侍奉者很可能就變成一個只是尊重討好人
[00:14:07.160 --> 00:14:11.160]  但忽略敬畏神的侍奉人
[00:14:11.160 --> 00:14:14.160]  我們看到舊約屬靈領袖的跌倒
[00:14:14.160 --> 00:14:19.160]  對整個信仰群體造成一個很嚴重的傷害
[00:14:19.160 --> 00:14:22.160]  但是聖經和歷史告訴我們
[00:14:22.160 --> 00:14:25.160]  一剛之下並無新事
[00:14:25.160 --> 00:14:28.160]  無論在中西教會的歷史裡
[00:14:28.160 --> 00:14:32.160]  都出現一些令人心痛的醜聞
[00:14:32.160 --> 00:14:35.160]  有些被視為非常有恩賜的僕人
[00:14:35.160 --> 00:14:40.160]  卻因為道德上的敗壞而帶來極大的影響
[00:14:40.160 --> 00:14:44.160]  詹伯特牧師是其中一個很出名的例子
[00:14:44.160 --> 00:14:48.160]  他曾經是美國一個非常有名的傳道人
[00:14:48.160 --> 00:14:53.160]  電視的報道家 甚至是大型福音機構的負責人
[00:14:53.160 --> 00:14:55.160]  但後來因為捲入了一個性醜聞
[00:14:55.160 --> 00:15:00.160]  和被控貪污和欺詐的罪名
[00:15:00.160 --> 00:15:04.160]  最後鋃鐺入獄
[00:15:04.160 --> 00:15:09.160]  在我受裝備和往後一直去侍奉的日子裡
[00:15:09.160 --> 00:15:13.160]  我感謝神 藉著他不同的僕人和一些前輩
[00:15:13.160 --> 00:15:15.160]  一直與我同行
[00:15:15.160 --> 00:15:17.160]  他們經常提醒我一件事
[00:15:17.160 --> 00:15:20.160]  夢照做傳道的侍奉
[00:15:20.160 --> 00:15:23.160]  處處要敬畏神 持守神的話語
[00:15:23.160 --> 00:15:26.160]  寧可做屬靈的愚蠢人
[00:15:26.160 --> 00:15:29.160]  也不要做世俗的聰明人
[00:15:29.160 --> 00:15:32.160]  因為甚至連十字架的道理
[00:15:32.160 --> 00:15:37.160]  世人都看來是愚蠢的
[00:15:37.160 --> 00:15:39.160]  另外作為我們弟兄姊妹
[00:15:39.160 --> 00:15:45.160]  我們同樣需要去重整我們的敬拜侍奉觀
[00:15:45.160 --> 00:15:48.160]  經文當中特別是指奉獻
[00:15:48.160 --> 00:15:51.160]  奉獻是敬拜侍奉的一部分
[00:15:51.160 --> 00:15:54.160]  與舊約的奉獻制度相類似
[00:15:54.160 --> 00:15:57.160]  新約教會會眾的奉獻
[00:15:57.160 --> 00:16:02.160]  部分都是用來供應目者同工的生活需要
[00:16:02.160 --> 00:16:05.160]  我們一起來讀這兩段經文
[00:16:05.160 --> 00:16:08.160]  提摩太前書五章十七到十八節
[00:16:08.160 --> 00:16:09.160]  請
[00:16:09.160 --> 00:16:14.160]  那奴婦傳道教導人的更當如此
[00:16:14.160 --> 00:16:16.160]  因為經上說
[00:16:16.160 --> 00:16:19.160]  牛在牆上潛入的時候
[00:16:19.160 --> 00:16:21.160]  不可擁住他的嘴
[00:16:21.160 --> 00:16:25.160]  又說工人得到教師應當的
[00:16:25.160 --> 00:16:27.160]  迦太書六章六節
[00:16:27.160 --> 00:16:29.160]  在道理上受教的
[00:16:29.160 --> 00:16:32.160]  當把一切需用的
[00:16:32.160 --> 00:16:34.160]  奉促施教的人
[00:16:34.160 --> 00:16:37.160]  教會對於奉獻的使用
[00:16:37.160 --> 00:16:38.160]  還有不同的方面
[00:16:38.160 --> 00:16:40.160]  比如說場地的費用
[00:16:40.160 --> 00:16:42.160]  或者各項事工的需要
[00:16:42.160 --> 00:16:47.160]  我們需要反省我們有沒有盡上奉獻的本份
[00:16:47.160 --> 00:16:49.160]  同樣我們需要屬靈的眼光
[00:16:49.160 --> 00:16:52.160]  去處理這些的奉獻
[00:16:52.160 --> 00:16:54.160]  我們也需要一個團隊
[00:16:54.160 --> 00:16:55.160]  一個忠心的團隊
[00:16:55.160 --> 00:16:56.160]  一個可信的團隊
[00:16:56.160 --> 00:16:59.160]  去按著聖經的原則
[00:16:59.160 --> 00:17:02.160]  去執行財務的事情
[00:17:02.160 --> 00:17:05.160]  所以第一段經文給我們反思的地方就是
[00:17:05.160 --> 00:17:07.160]  無論是一個專職的侍奉者
[00:17:07.160 --> 00:17:09.160]  或者是教會的弟兄姊妹
[00:17:09.160 --> 00:17:11.160]  我們都需要檢視
[00:17:11.160 --> 00:17:14.160]  甚至是重整我們的敬拜侍奉觀
[00:17:14.160 --> 00:17:16.160]  如果有偏差的時間
[00:17:16.160 --> 00:17:17.160]  我們需要調整
[00:17:17.160 --> 00:17:19.160]  以致我們可以分別為聖
[00:17:19.160 --> 00:17:21.160]  讓聖靈在這裡充滿
[00:17:21.160 --> 00:17:23.160]  以致我們得到復興
[00:17:23.160 --> 00:17:26.160]  我們看第二部分的經文
[00:17:26.160 --> 00:17:30.160]  第十五到二十二節裡面說到
[00:17:30.160 --> 00:17:34.160]  是要恢復嚴守聖日
[00:17:34.160 --> 00:17:37.160]  舊約裡面當然聖日就指到安息日
[00:17:37.160 --> 00:17:39.160]  裡面說到很多安息日的情況
[00:17:39.160 --> 00:17:43.160]  守安息日是十誡的第四誡
[00:17:43.160 --> 00:17:46.160]  而且在尼西米記第十章的時候
[00:17:46.160 --> 00:17:50.160]  當百姓重新去簽署這個誓約的時候
[00:17:50.160 --> 00:17:52.160]  其中守安息日
[00:17:52.160 --> 00:17:54.160]  都是其中一個很重要的內容
[00:17:54.160 --> 00:17:56.160]  但是神的子民
[00:17:56.160 --> 00:17:59.160]  慢慢都已經忘記了這件事
[00:17:59.160 --> 00:18:02.160]  他們見利忘義
[00:18:02.160 --> 00:18:05.160]  一心想賺多點錢財
[00:18:05.160 --> 00:18:10.160]  當時整個環境是國泰民安的過程
[00:18:10.160 --> 00:18:13.160]  各地之間的貿易非常迅速
[00:18:13.160 --> 00:18:14.160]  如果我們看經文的時候
[00:18:14.160 --> 00:18:15.160]  我們看到
[00:18:15.160 --> 00:18:17.160]  比如一些海岸的城市
[00:18:17.160 --> 00:18:18.160]  好像推羅那樣
[00:18:18.160 --> 00:18:21.160]  他會將漁獲或者各地的貨物
[00:18:21.160 --> 00:18:24.160]  運來耶路撒冷的地方賣給猶太人
[00:18:24.160 --> 00:18:26.160]  當然猶太人都當
[00:18:26.160 --> 00:18:28.160]  耶路撒冷是一個很好的市場的地方
[00:18:28.160 --> 00:18:31.160]  將他們的特產賣給這些外邦人
[00:18:31.160 --> 00:18:35.160]  以致他們可以拿到其他地方去做一個貿易
[00:18:35.160 --> 00:18:39.160]  無論從星期一直到星期七
[00:18:39.160 --> 00:18:41.160]  他們都不想停下來
[00:18:41.160 --> 00:18:42.160]  因為停一天
[00:18:42.160 --> 00:18:45.160]  意味著他們要賺少一天的錢
[00:18:45.160 --> 00:18:47.160]  我們知道在當中
[00:18:47.160 --> 00:18:51.160]  獲益最大的就是那些猶太貴族
[00:18:51.160 --> 00:18:53.160]  還有那些商人
[00:18:53.160 --> 00:18:54.160]  我們會問一個問題
[00:18:54.160 --> 00:18:55.160]  那祭司呢
[00:18:55.160 --> 00:18:59.160]  祭司他們不會教導百姓要守安息日嗎
[00:18:59.160 --> 00:19:01.160]  不要忘記
[00:19:01.160 --> 00:19:02.160]  當時的大祭司
[00:19:02.160 --> 00:19:06.160]  正正是和這些猶太貴族和商人
[00:19:06.160 --> 00:19:08.160]  有一個密切的關係
[00:19:08.160 --> 00:19:11.160]  那個利益共同體的緣故
[00:19:11.160 --> 00:19:15.160]  使得他根本不會教導安息日
[00:19:15.160 --> 00:19:17.160]  這個聖經的教訓
[00:19:17.160 --> 00:19:20.160]  你是不是看到這個光景
[00:19:20.160 --> 00:19:22.160]  他馬上採取的行動
[00:19:22.160 --> 00:19:26.160]  他吩咐人在安息日要管理城門
[00:19:26.160 --> 00:19:31.160]  不讓擔貨物的擔子進出耶路撒冷
[00:19:31.160 --> 00:19:33.160]  禁止他們買賣
[00:19:33.160 --> 00:19:36.160]  但是那些外地的商人
[00:19:36.160 --> 00:19:40.160]  是不會放過這個好好的日子去進行貿易
[00:19:40.160 --> 00:19:42.160]  他們不讓他們進城
[00:19:42.160 --> 00:19:45.160]  但是他們在城門外做這個買賣
[00:19:45.160 --> 00:19:48.160]  我們看到二十節那裡這樣說
[00:19:48.160 --> 00:19:51.160]  於是商人和販賣各樣貨物的
[00:19:51.160 --> 00:19:55.160]  一兩次住宿在耶路撒冷城外
[00:19:55.160 --> 00:19:57.160]  什麼意思
[00:19:57.160 --> 00:19:59.160]  說他們在安息日的時候
[00:19:59.160 --> 00:20:01.160]  雖然他們不可以擔著擔挑把貨物搬進去
[00:20:01.160 --> 00:20:05.160]  但是他們在城外一些地方去擺賣
[00:20:05.160 --> 00:20:08.160]  那耶路撒冷的猶太人怎樣去買賣呢
[00:20:08.160 --> 00:20:10.160]  他們就出去買一些
[00:20:10.160 --> 00:20:13.160]  然後一支一支像螞蟻搬家那樣
[00:20:13.160 --> 00:20:16.160]  把貨物搬進城裡
[00:20:16.160 --> 00:20:19.160]  同樣破壞了安息日
[00:20:19.160 --> 00:20:22.160]  你起碼看到這樣的情況
[00:20:22.160 --> 00:20:25.160]  當然他們採取一個更強硬的手段
[00:20:25.160 --> 00:20:28.160]  去面對這個情況
[00:20:28.160 --> 00:20:32.160]  他們走出城外和這些商人說
[00:20:32.160 --> 00:20:34.160]  如果你再在這裡買賣
[00:20:34.160 --> 00:20:36.160]  我就要下手辦你們
[00:20:36.160 --> 00:20:38.160]  下手辦你們是什麼意思
[00:20:38.160 --> 00:20:40.160]  就是把他們收進監獄裡
[00:20:40.160 --> 00:20:42.160]  關進牢房
[00:20:42.160 --> 00:20:46.160]  當然這些行動是不討人喜愛的
[00:20:46.160 --> 00:20:49.160]  特別是那些商人和貴族
[00:20:49.160 --> 00:20:52.160]  但是尼米依然是以神為重
[00:20:52.160 --> 00:20:54.160]  他面對這些壓力
[00:20:54.160 --> 00:20:56.160]  他再次在神的面前說
[00:20:56.160 --> 00:21:00.160]  我的神啊 求你恩者事紀念我
