
[00:00:00.000 --> 00:00:02.000]  今天早上的題目是
[00:11:55.000 --> 00:12:00.000]  但當時這兩個門徒覺得沒有機會了
[00:12:00.000 --> 00:12:02.000]  完全絕望了
[00:12:02.000 --> 00:12:06.000]  完全沒辦法去接受
[00:12:06.000 --> 00:12:08.000]  所以
[00:12:08.000 --> 00:12:10.000]  第22節
[00:12:10.000 --> 00:12:11.000]  你看
[00:12:11.000 --> 00:12:13.000]  還有我們中間幾個婦女
[00:12:13.000 --> 00:12:15.000]  都使我們很驚奇
[00:12:15.000 --> 00:12:17.000]  清早到了墳墓
[00:12:17.000 --> 00:12:18.000]  不見了她的身體
[00:12:18.000 --> 00:12:20.000]  就回來告訴我們
[00:12:20.000 --> 00:12:23.000]  再加上天使顯現說
[00:12:23.000 --> 00:12:27.000]  她復活了
[00:12:27.000 --> 00:12:30.000]  有第三者的見證
[00:12:30.000 --> 00:12:32.000]  不僅是婦女的見證
[00:12:32.000 --> 00:12:34.000]  也有門徒的見證
[00:12:34.000 --> 00:12:35.000]  又有我們幾個人
[00:12:35.000 --> 00:12:37.000]  都往墳墓那裡去
[00:12:37.000 --> 00:12:40.000]  所發現的正如婦女所說的
[00:12:40.000 --> 00:12:43.000]  只是沒有看見耶穌
[00:12:43.000 --> 00:12:46.000]  他們的認知很清楚
[00:12:46.000 --> 00:12:48.000]  認信很明白
[00:12:48.000 --> 00:12:50.000]  所以剛才他們讀《使徒信經》
[00:12:50.000 --> 00:12:52.000]  是很清楚的
[00:12:52.000 --> 00:12:54.000]  但一些經歷來到的時候
[00:12:54.000 --> 00:12:56.000]  一些挫敗
[00:12:56.000 --> 00:12:58.000]  困難來到的時候
[00:12:58.000 --> 00:13:01.000]  你認知清楚一件事
[00:13:01.000 --> 00:13:04.000]  甚至有很多弟兄姊妹都做見證
[00:13:04.000 --> 00:13:05.000]  「啊,神很真實啊」
[00:13:05.000 --> 00:13:07.000]  「神很慈愛啊」
[00:13:07.000 --> 00:13:09.000]  「神會幫助我們啊」
[00:13:09.000 --> 00:13:12.000]  都只是聽著
[00:13:12.000 --> 00:13:15.000]  所以你發現這兩個門徒
[00:13:15.000 --> 00:13:18.000]  不是不聽見證
[00:13:18.000 --> 00:13:21.000]  也不是一般人等的見證
[00:13:21.000 --> 00:13:22.000]  這幾個婦女
[00:13:22.000 --> 00:13:24.000]  甚至門徒當中有幾個人
[00:13:26.000 --> 00:13:29.000]  所以當時耶穌聽完之後
[00:13:29.000 --> 00:13:31.000]  他就說「無知的人啊」
[00:13:31.000 --> 00:13:33.000]  「先知所說的一切話」
[00:13:33.000 --> 00:13:37.000]  「你們的心信得太遲鈍」
[00:13:37.000 --> 00:13:40.000]  「聽你就聽過」
[00:13:40.000 --> 00:13:44.000]  「但你們好像入不到耳」
[00:13:44.000 --> 00:13:46.000]  「入不到心」
[00:13:46.000 --> 00:13:48.000]  「很鈍」
[00:13:48.000 --> 00:13:50.000]  「很鈍」
[00:13:50.000 --> 00:13:53.000]  「信心很鈍」
[00:13:53.000 --> 00:13:58.000]  他說「基督不是必須要受這些苦難」
[00:13:58.000 --> 00:14:00.000]  「也要釘十字架」
[00:14:00.000 --> 00:14:02.000]  「然後進入他的榮耀嗎?」
[00:14:02.000 --> 00:14:07.000]  於是耶穌就從摩西和眾仙之起
[00:14:07.000 --> 00:14:11.000]  這是希伯來聖經
[00:14:11.000 --> 00:14:15.000]  其中兩個主要的分類
[00:14:15.000 --> 00:14:17.000]  希伯來舊約的聖經
[00:14:17.000 --> 00:14:19.000]  因為希伯來聖經就是舊約
[00:14:19.000 --> 00:14:21.000]  第一個就是律法書
[00:14:21.000 --> 00:14:25.000]  Torah是摩西所寫的
[00:14:25.000 --> 00:14:28.000]  第二就是先知書
[00:14:28.000 --> 00:14:32.000]  然後就是聖卷
[00:14:32.000 --> 00:14:35.000]  我們平時分舊約就是
[00:14:35.000 --> 00:14:36.000]  摩西五經
[00:14:36.000 --> 00:14:38.000]  歷史書
[00:14:38.000 --> 00:14:40.000]  詩歌自慰書
[00:14:40.000 --> 00:14:42.000]  然後就是大小先知書
[00:14:42.000 --> 00:14:43.000]  這樣就分類了
[00:14:43.000 --> 00:14:45.000]  因為基督教是分類的
[00:14:45.000 --> 00:14:47.000]  但希伯來人
[00:14:47.000 --> 00:14:50.000]  猶太人對舊約聖經的分類
[00:14:50.000 --> 00:14:52.000]  就是律法書
[00:14:52.000 --> 00:14:53.000]  Torah
[00:14:53.000 --> 00:14:54.000]  然後是先知書
[00:14:54.000 --> 00:14:56.000]  沒有歷史書的
[00:14:56.000 --> 00:14:59.000]  然後就是聖卷
[00:14:59.000 --> 00:15:00.000]  聖卷就包括
[00:15:00.000 --> 00:15:04.000]  詩篇、真言、傳道書那一類
[00:15:04.000 --> 00:15:07.000]  所以聖經這裡交代
[00:15:07.000 --> 00:15:10.000]  耶穌是按照舊約聖經
[00:15:10.000 --> 00:15:12.000]  一直跟他們看下去
[00:15:12.000 --> 00:15:15.000]  關於耶穌的預言
[00:15:15.000 --> 00:15:17.000]  關於自己的話
[00:15:17.000 --> 00:15:19.000]  全部跟他們解釋
[00:15:19.000 --> 00:15:20.000]  也可以說
[00:15:20.000 --> 00:15:23.000]  耶穌跟他們同行的過程
[00:15:23.000 --> 00:15:28.000]  除了給他們機會宣洩內心的困惑
[00:15:28.000 --> 00:15:30.000]  一些哀傷之餘
[00:15:30.000 --> 00:15:33.000]  不是停在這裡
[00:15:33.000 --> 00:15:34.000]  耶穌用聖言
[00:15:34.000 --> 00:15:37.000]  用聖經的話跟他們講解
[00:15:37.000 --> 00:15:40.000]  後面聖經就交代了
[00:15:40.000 --> 00:15:43.000]  當耶穌講解聖經的時候
[00:15:43.000 --> 00:15:47.000]  我們的心火熱
[00:15:47.000 --> 00:15:51.000]  反過來問
[00:15:51.000 --> 00:15:56.000]  當你的心很冷淡的時候
[00:15:56.000 --> 00:16:01.000]  是不是你沒什麼機會去看聖經
[00:16:01.000 --> 00:16:05.000]  去聽聖經的講解
[00:16:05.000 --> 00:16:07.000]  而當時這兩個門徒就很明顯地說
[00:16:07.000 --> 00:16:08.000]  是的
[00:16:08.000 --> 00:16:11.000]  一邊聽心就很生氣
[00:16:11.000 --> 00:16:13.000]  很興奮
[00:16:13.000 --> 00:16:15.000]  很火熱
[00:16:15.000 --> 00:16:17.000]  是有感覺的
[00:16:17.000 --> 00:16:19.000]  不是發燒
[00:16:19.000 --> 00:16:21.000]  是有感覺的
[00:16:21.000 --> 00:16:26.000]  所以當時他們已經走近
[00:16:26.000 --> 00:16:28.000]  所有要去的村子
[00:16:28.000 --> 00:16:32.000]  已經走近這個二萬五師村
[00:16:32.000 --> 00:16:35.000]  耶穌還說
[00:16:35.000 --> 00:16:39.000]  好像還要往前走
[00:16:39.000 --> 00:16:41.000]  耶穌沒有表示
[00:16:41.000 --> 00:16:43.000]  也沒有勉強
[00:16:43.000 --> 00:16:46.000]  我們繼續談下去吧
[00:16:46.000 --> 00:16:48.000]  所以耶穌在聖經記載
[00:16:48.000 --> 00:16:50.000]  好像還要往前走
[00:16:50.000 --> 00:16:52.000]  不進入這個村子
[00:16:52.000 --> 00:16:55.000]  相對這兩個門徒
[00:16:55.000 --> 00:16:59.000]  就強留他同住
[00:16:59.000 --> 00:17:03.000]  同住就是跟他一起
[00:17:03.000 --> 00:17:05.000]  露宿一宵
[00:17:05.000 --> 00:17:09.000]  跟他一起同住探訪
[00:17:09.000 --> 00:17:14.000]  因為他們很喜歡接待外面來的客人
[00:17:14.000 --> 00:17:17.000]  香港我們只會接待他們吃飯
[00:17:17.000 --> 00:17:19.000]  不會接待他們同住
[00:17:19.000 --> 00:17:20.000]  房間這麼小
[00:17:20.000 --> 00:17:21.000]  睡客廳就可以了
[00:17:21.000 --> 00:17:23.000]  這樣就不行了
[00:17:23.000 --> 00:17:24.000]  對客人招呼
[00:17:24.000 --> 00:17:28.000]  所以當時他們是有一種傳統風俗
[00:17:28.000 --> 00:17:30.000]  甚至有一個美德
[00:17:30.000 --> 00:17:32.000]  就是接待客人
[00:17:32.000 --> 00:17:34.000]  來吧
[00:17:34.000 --> 00:17:36.000]  跟你談得這麼投契
[00:17:36.000 --> 00:17:39.000]  談著談著我們都很興奮
[00:17:39.000 --> 00:17:41.000]  繼續來吧
[00:17:41.000 --> 00:17:43.000]  你不要往前走了
[00:17:43.000 --> 00:17:44.000]  你跟我們一起吧
[00:17:44.000 --> 00:17:48.000]  進入那條村子
[00:17:48.000 --> 00:17:51.000]  「時後晚了,天快黑了」
[00:17:51.000 --> 00:17:56.000]  即是太陽落山之前就要去了
[00:17:56.000 --> 00:17:59.000]  請你跟我們住下吧
[00:17:59.000 --> 00:18:01.000]  耶穌就進去
[00:18:01.000 --> 00:18:03.000]  要跟他們住下
[00:18:03.000 --> 00:18:05.000]  先是同行
[00:18:05.000 --> 00:18:07.000]  跟著同住
[00:18:07.000 --> 00:18:10.000]  坐下來和他們一起用餐的時候
[00:18:10.000 --> 00:18:13.000]  耶穌就拿起餅來
[00:18:13.000 --> 00:18:15.000]  「祝福了」
[00:18:15.000 --> 00:18:17.000]  另一個字眼就說「祝謝了」
[00:18:17.000 --> 00:18:21.000]  就抹開
[00:18:21.000 --> 00:18:23.000]  遞給他們
[00:18:23.000 --> 00:18:25.000]  這個動作
[00:18:25.000 --> 00:18:27.000]  是每一個門徒
[00:18:27.000 --> 00:18:29.000]  甚至是每一個信徒
[00:18:29.000 --> 00:18:31.000]  都熟悉的一個動作
[00:18:31.000 --> 00:18:33.000]  拿起餅來
[00:18:33.000 --> 00:18:35.000]  祝謝了
[00:18:35.000 --> 00:18:36.000]  抹開
[00:18:36.000 --> 00:18:37.000]  遞給他們
[00:18:37.000 --> 00:18:40.000]  這個動作沒有交代耶穌還有沒有其他說話
[00:18:40.000 --> 00:18:45.000]  只是這個動作已經令到這兩個門徒
[00:18:45.000 --> 00:18:49.000]  眼睛明亮了
[00:18:49.000 --> 00:18:51.000]  眼睛開了
[00:18:51.000 --> 00:18:55.000]  就認出耶穌來了
[00:18:55.000 --> 00:18:57.000]  「說是是,那是快」
[00:18:57.000 --> 00:19:01.000]  又不知為何這個劇情是這樣安排
[00:19:01.000 --> 00:19:05.000]  耶穌就在他們眼前消失了
[00:19:05.000 --> 00:19:07.000]  如何消失不知道
[00:19:07.000 --> 00:19:09.000]  是否化為一道煙
[00:19:09.000 --> 00:19:11.000]  又不知道
[00:19:11.000 --> 00:19:13.000]  之後期都有交代
[00:19:13.000 --> 00:19:15.000]  耶穌在吃早餐又可以進來
[00:19:15.000 --> 00:19:17.000]  一會兒又可以進來
[00:19:17.000 --> 00:19:19.000]  問祢們願祢們平安
[00:19:19.000 --> 00:19:23.000]  好像都不用出入
[00:19:23.000 --> 00:19:25.000]  自由出入
[00:19:25.000 --> 00:19:29.000]  所以當時耶穌卻在他們眼前消失
[00:19:29.000 --> 00:19:31.000]  就在他們眼前消失了
[00:19:31.000 --> 00:19:35.000]  當時耶穌就在他們眼前消失
[00:19:35.000 --> 00:19:37.000]  當時耶穌就在他們眼前消失
[00:19:37.000 --> 00:19:39.000]  當時耶穌就在他們眼前消失
[00:19:39.000 --> 00:19:41.000]  當時耶穌就在他們眼前消失
[00:19:41.000 --> 00:19:43.000]  當時耶穌就在他們眼前消失
[00:19:43.000 --> 00:19:45.000]  當時耶穌就在他們眼前消失
[00:19:45.000 --> 00:19:47.000]  當時耶穌就在他們眼前消失
