
[00:00:00.000 --> 00:00:02.400]  宣教和我有什麼關係呢?
[00:03:51.100 --> 00:03:54.100]  我們能夠在過去差不多20年的裡面
[00:03:54.100 --> 00:03:56.100]  前前後後
[00:03:56.100 --> 00:03:59.100]  有些被拆出去的童工弟兄姊妹
[00:03:59.100 --> 00:04:02.100]  去了一段時間又回來
[00:04:02.100 --> 00:04:05.100]  出出入入工場都不少
[00:04:05.100 --> 00:04:09.100]  我們差不多在這20年當中
[00:04:09.100 --> 00:04:11.100]  拆了12位的弟兄姊妹
[00:04:11.100 --> 00:04:14.100]  去到穆斯林的世界
[00:04:14.100 --> 00:04:16.100]  大部分在穆斯林的世界
[00:04:16.100 --> 00:04:18.100]  現在還在工場
[00:04:18.100 --> 00:04:20.100]  應該還有三個
[00:04:20.100 --> 00:04:23.100]  有一位拆出去之後就回來
[00:04:23.100 --> 00:04:25.100]  其實我在2022年的時候
[00:04:25.100 --> 00:04:27.100]  宣教工作我已經交棒了
[00:04:27.100 --> 00:04:32.100]  交給我當時被拆出去的童工
[00:04:32.100 --> 00:04:33.100]  他回來香港
[00:04:33.100 --> 00:04:37.100]  現在他是承接童福堂的宣教工作
[00:04:37.100 --> 00:04:38.100]  我很感謝神
[00:04:38.100 --> 00:04:42.100]  能夠有機會交棒都不簡單
[00:04:42.100 --> 00:04:44.100]  但是上帝給我另一個負擔
[00:04:44.100 --> 00:04:47.100]  是日本人的福音工作
[00:04:47.100 --> 00:04:50.100]  從2009年開始
[00:04:50.100 --> 00:04:52.100]  一直到現在
[00:04:52.100 --> 00:04:54.100]  2009年是第一次
[00:04:54.100 --> 00:04:57.100]  帶青少年去日本的仙台短宣
[00:04:57.100 --> 00:04:59.100]  到今天我仍然是
[00:04:59.100 --> 00:05:03.100]  參與在日本的宣教工作
[00:05:03.100 --> 00:05:05.100]  今天我沒有太多時間
[00:05:05.100 --> 00:05:08.100]  要講這些宣教經驗
[00:05:08.100 --> 00:05:09.100]  今天來廣播
[00:05:09.100 --> 00:05:12.100]  跟大家來看神的說話
[00:05:12.100 --> 00:05:14.100]  今天你看到我的題目
[00:05:14.100 --> 00:05:16.100]  好像很熟悉
[00:05:16.100 --> 00:05:18.100]  但好像有點古怪
[00:05:18.100 --> 00:05:20.100]  因為本來那句說話
[00:05:20.100 --> 00:05:24.100]  應該是天涯若比鄰
[00:05:24.100 --> 00:05:29.100]  其實是講一首詩
[00:05:29.100 --> 00:05:33.100]  是講兩兄兩個好朋友
[00:05:33.100 --> 00:05:36.100]  海內全知己天涯若比鄰
[00:05:36.100 --> 00:05:37.100]  應該是這樣
[00:05:37.100 --> 00:05:39.100]  原本的文字
[00:05:39.100 --> 00:05:40.100]  兩個好朋友
[00:05:40.100 --> 00:05:43.100]  有一個要被差派
[00:05:43.100 --> 00:05:46.100]  去另一個國家工作
[00:05:46.100 --> 00:05:50.100]  所以他們兩個親密的朋友
[00:05:50.100 --> 00:05:51.100]  要分離了
[00:05:51.100 --> 00:05:54.100]  所以這份感情
[00:05:54.100 --> 00:05:57.100]  不容易分別
[00:05:57.100 --> 00:05:59.100]  因為以前沒有現在那麼方便
[00:05:59.100 --> 00:06:03.100]  現在你上網買機票
[00:06:03.100 --> 00:06:06.100]  明天就可以去了日本
[00:06:06.100 --> 00:06:08.100]  那時候沒那麼容易
[00:06:08.100 --> 00:06:10.100]  所以覺得一別
[00:06:10.100 --> 00:06:11.100]  就不知道什麼時候再見
[00:06:11.100 --> 00:06:13.100]  所以天涯
[00:06:13.100 --> 00:06:16.100]  免禮大家分離的時候
[00:06:16.100 --> 00:06:18.100]  天涯若比鄰
[00:06:18.100 --> 00:06:21.100]  希望大家顧念大家
[00:06:21.100 --> 00:06:23.100]  明顯我是將這句說話
[00:06:23.100 --> 00:06:24.100]  調轉來說
[00:06:24.100 --> 00:06:29.100]  為什麼比鄰若天涯呢
[00:06:29.100 --> 00:06:30.100]  是什麼意思呢
[00:06:30.100 --> 00:06:31.100]  其實我的意思是
[00:06:31.100 --> 00:06:34.100]  今天雖然我們彼此住得很近
[00:06:34.100 --> 00:06:37.100]  但是可能相互之間
[00:06:37.100 --> 00:06:39.100]  比天涯相隔得更遠
[00:06:39.100 --> 00:06:41.100]  so close
[00:06:41.100 --> 00:06:44.100]  but yet so far away
[00:06:44.100 --> 00:06:46.100]  好像這兩條金魚
[00:06:46.100 --> 00:06:48.100]  放在一起應該很近
[00:06:48.100 --> 00:06:49.100]  不過他們沒有辦法
[00:06:49.100 --> 00:06:51.100]  可以接觸
[00:06:51.100 --> 00:06:53.100]  跟大家看的這段聖經
[00:06:53.100 --> 00:06:55.100]  剛才主席也跟我們讀
[00:06:55.100 --> 00:06:59.100]  不過我也想大家再讀一次
[00:06:59.100 --> 00:07:02.100]  倚塞亞書也是很長篇的
[00:07:02.100 --> 00:07:05.100]  所以我們有時也選一些經文
[00:07:05.100 --> 00:07:07.100]  45章我們比較少看
[00:07:07.100 --> 00:07:09.100]  但是我們希望大家一起讀好嗎
[00:07:09.100 --> 00:07:10.100]  預備 1 2 3
[00:07:10.100 --> 00:07:14.100]  地極之人都常當仰望我
[00:07:14.100 --> 00:07:15.100]  我就必得救
[00:07:15.100 --> 00:07:17.100]  因為我是神
[00:07:17.100 --> 00:07:19.100]  再沒有別神
[00:07:19.100 --> 00:07:21.100]  我只著自己起誓
[00:07:21.100 --> 00:07:22.100]  我口所出的
[00:07:22.100 --> 00:07:24.100]  話是憑公義
[00:07:24.100 --> 00:07:26.100]  並不返回
[00:07:26.100 --> 00:07:28.100]  萬失必向我跪拜
[00:07:28.100 --> 00:07:31.100]  萬厚必憑我起誓
[00:07:31.100 --> 00:07:35.100]  經文我們會分開三個部分來看
[00:07:35.100 --> 00:07:36.100]  第一部分
[00:07:36.100 --> 00:07:38.100]  無論天涯海角
[00:07:38.100 --> 00:07:40.100]  上帝定義要拯救
[00:07:40.100 --> 00:07:42.100]  在第二十二節的上半節
[00:07:42.100 --> 00:07:45.100]  這裡說地極之人都當仰望我
[00:07:45.100 --> 00:07:47.100]  就必得救
[00:07:47.100 --> 00:07:51.100]  原來整個倚塞亞書第45章
[00:07:51.100 --> 00:07:54.100]  先知倚塞亞是預言
[00:07:54.100 --> 00:07:56.100]  上帝要透過當時
[00:07:56.100 --> 00:07:58.100]  波斯王古烈的手
[00:07:58.100 --> 00:08:01.100]  來幫助被擄的以色列人
[00:08:01.100 --> 00:08:03.100]  歸回他們的故土
[00:08:03.100 --> 00:08:05.100]  同時間
[00:08:05.100 --> 00:08:07.100]  信息裏面亦都是呼籲
[00:08:07.100 --> 00:08:10.100]  那些過往拜偶像的人
[00:08:10.100 --> 00:08:12.100]  先知宣告
[00:08:12.100 --> 00:08:13.100]  告訴他們
[00:08:13.100 --> 00:08:15.100]  原來那位神
[00:08:15.100 --> 00:08:17.100]  定義要來拯救
[00:08:17.100 --> 00:08:21.100]  神不單止定義要來拯救以色列民
[00:08:21.100 --> 00:08:23.100]  相信我們都會知道
[00:08:23.100 --> 00:08:26.100]  但是神甚至對於那些外邦人
[00:08:26.100 --> 00:08:28.100]  向他們招手
[00:08:28.100 --> 00:08:31.100]  呼籲他們一起得著
[00:08:31.100 --> 00:08:34.100]  以色列人所經歷的救恩
[00:08:34.100 --> 00:08:36.100]  是什麼原因呢
[00:08:36.100 --> 00:08:40.100]  因為不單止是以色列的神
[00:08:40.100 --> 00:08:42.100]  不單止是以色列的救主
[00:08:42.100 --> 00:08:45.100]  他更加是全世界的創造者
[00:08:45.100 --> 00:08:47.100]  和救主
[00:08:47.100 --> 00:08:49.100]  在這一節聖經之前的
[00:08:49.100 --> 00:08:50.100]  第二十一節
[00:08:50.100 --> 00:08:53.100]  是這樣來表明這件事
[00:08:53.100 --> 00:08:54.100]  更加奇怪的是
[00:08:54.100 --> 00:08:56.100]  原來外邦人
[00:08:56.100 --> 00:08:59.100]  不需要做什麼額外的要求
[00:08:59.100 --> 00:09:01.100]  只要跟以色列人一樣
[00:09:01.100 --> 00:09:04.100]  好像以色列人在曠野裏面
[00:09:04.100 --> 00:09:06.100]  向神仰望的時候
[00:09:06.100 --> 00:09:08.100]  就必得救
[00:09:08.100 --> 00:09:10.100]  就是這麼簡單
[00:09:10.100 --> 00:09:12.100]  所以第二十二節
[00:09:12.100 --> 00:09:14.100]  這個說法
[00:09:14.100 --> 00:09:16.100]  地極的人應當
[00:09:16.100 --> 00:09:19.100]  應該來仰望我
[00:09:19.100 --> 00:09:21.100]  就必得救
[00:09:21.100 --> 00:09:24.100]  這一句說話
[00:09:24.100 --> 00:09:26.100]  其實它的意思是
[00:09:26.100 --> 00:09:27.100]  地極的人
[00:09:27.100 --> 00:09:31.100]  是應該轉離罪惡之道
[00:09:31.100 --> 00:09:33.100]  來轉向神
[00:09:33.100 --> 00:09:36.100]  神雖然先向以色列人啟示他自己
[00:09:36.100 --> 00:09:39.100]  但是現在原來外邦人
[00:09:39.100 --> 00:09:40.100]  就是非猶太人
[00:09:40.100 --> 00:09:41.100]  非以色列人
[00:09:41.100 --> 00:09:44.100]  他們都同樣得到這個啟示
[00:09:44.100 --> 00:09:46.100]  而在書第四十三章
[00:09:46.100 --> 00:09:49.100]  第十一節那裡說
[00:09:49.100 --> 00:09:51.100]  唯有我是耶和華
[00:09:51.100 --> 00:09:53.100]  除我之外
[00:09:53.100 --> 00:09:55.100]  並沒有救主
[00:09:55.100 --> 00:09:58.100]  這不是跟耶穌的時候
[00:09:58.100 --> 00:10:02.100]  祂所呼籲的信息一樣嗎
[00:10:02.100 --> 00:10:03.100]  耶穌在
[00:10:03.100 --> 00:10:05.100]  馬太福音第十一章二十八節那裡說
[00:10:05.100 --> 00:10:07.100]  他是犯老虎擔重擔的人
[00:10:07.100 --> 00:10:09.100]  可以到我這裏來
[00:10:09.100 --> 00:10:12.100]  我就使你們得安息
[00:10:12.100 --> 00:10:13.100]  其實
[00:10:13.100 --> 00:10:15.100]  這裡第二十二節的上半句
[00:10:15.100 --> 00:10:17.100]  是可以這樣翻譯的
[00:10:17.100 --> 00:10:20.100]  安住原本的文字的次序
[00:10:20.100 --> 00:10:21.100]  應該翻譯為
[00:10:21.100 --> 00:10:23.100]  仰望主的
[00:10:23.100 --> 00:10:25.100]  你們就必得救
[00:10:25.100 --> 00:10:27.100]  你們地極的人
[00:10:27.100 --> 00:10:28.100]  我們的中文的翻譯
[00:10:28.100 --> 00:10:32.100]  就以這個對象先行
[00:10:32.100 --> 00:10:34.100]  所以是地極的人
[00:10:34.100 --> 00:10:36.100]  然後才是動詞
[00:10:36.100 --> 00:10:37.100]  但是原文呢
[00:10:37.100 --> 00:10:39.100]  是以動詞先行的
[00:10:39.100 --> 00:10:41.100]  仰望主的
[00:10:41.100 --> 00:10:42.100]  就是說
[00:10:42.100 --> 00:10:43.100]  是一個命令來的
[00:10:43.100 --> 00:10:47.100]  就是無論在天涯海角的人
[00:10:47.100 --> 00:10:49.100]  你們都要知道
[00:10:49.100 --> 00:10:53.100]  上帝定義要拯救你們
[00:10:53.100 --> 00:10:55.100]  有一次
[00:10:55.100 --> 00:11:00.100]  我很久沒有跟家人去游泳
[00:11:00.100 --> 00:11:04.100]  於是我們就去海灘游泳
[00:11:04.100 --> 00:11:05.100]  我有一對子女
[00:11:05.100 --> 00:11:07.100]  當時還很小
[00:11:07.100 --> 00:11:09.100]  太久沒有去海灘了
[00:11:09.100 --> 00:11:10.100]  以前年輕的時候
[00:11:10.100 --> 00:11:12.100]  經常去海灘游泳
[00:11:12.100 --> 00:11:13.100]  對我來說
[00:11:13.100 --> 00:11:15.100]  其中一個最大的挑戰就是
[00:11:15.100 --> 00:11:17.100]  可以游出浮台
[00:11:17.100 --> 00:11:18.100]  那裡人比較少
[00:11:18.100 --> 00:11:20.100]  那裡水比較漂亮
[00:11:20.100 --> 00:11:24.100]  於是跟小朋友玩
[00:11:24.100 --> 00:11:28.100]  然後在那裡看著看著的時候
[00:11:28.100 --> 00:11:30.100]  突然間心裡有一個想法
[00:11:30.100 --> 00:11:31.100]  看下去
[00:11:31.100 --> 00:11:33.100]  這個海灘的浮台
[00:11:33.100 --> 00:11:35.100]  也不是很遠
[00:11:35.100 --> 00:11:38.100]  應該有能力可以游過去
[00:11:38.100 --> 00:11:42.100]  我就跟太太說
[00:11:42.100 --> 00:11:44.100]  我很快游過去
[00:11:44.100 --> 00:11:45.100]  然後回來
[00:11:45.100 --> 00:11:46.100]  等我一下
[00:11:46.100 --> 00:11:48.100]  於是我就一枝箭
[00:11:48.100 --> 00:11:51.100]  走到那個海灘開始游了
[00:11:51.100 --> 00:11:54.100]  向著那個浮台一路進發
[00:11:54.100 --> 00:11:55.100]  一路游
[00:11:55.100 --> 00:11:56.100]  一路游
[00:11:56.100 --> 00:11:57.100]  我就發覺
[00:11:57.100 --> 00:12:01.100]  在我腳那一層的水
[00:12:01.100 --> 00:12:03.100]  有很多亂流
[00:12:03.100 --> 00:12:04.100]  那些亂流
[00:12:04.100 --> 00:12:05.100]  有時候是暖的
[00:12:05.100 --> 00:12:07.100]  有時候是冷的
[00:12:07.100 --> 00:12:09.100]  我游著游著的時候
[00:12:09.100 --> 00:12:11.100]  開始有點擔心
[00:12:11.100 --> 00:12:15.100]  究竟我能不能夠游到浮台呢
[00:12:15.100 --> 00:12:19.100]  正當我心裡有些忐忑的時候
[00:12:19.100 --> 00:12:20.100]  我就看到
[00:12:20.100 --> 00:12:24.100]  附近有一座救生員的木筏
[00:12:24.100 --> 00:12:26.100]  我就在想
[00:12:26.100 --> 00:12:31.100]  如果我強行游出去
[00:12:31.100 --> 00:12:33.100]  如果突然間抽筋
[00:12:33.100 --> 00:12:36.100]  如果突然間被那些亂流拉了下去
[00:12:36.100 --> 00:12:37.100]  那我怎麼辦呢
[00:12:37.100 --> 00:12:39.100]  可能明天報章就說
[00:12:39.100 --> 00:12:46.100]  某某牧師浸死陳師某某海灘
[00:12:46.100 --> 00:12:48.100]  那我在游的時候
[00:12:48.100 --> 00:12:52.100]  心裡就有這個突然間的驚恐
[00:12:52.100 --> 00:12:56.100]  於是我就稍為游泳的情況下
[00:12:56.100 --> 00:12:57.100]  我就想
[00:12:57.100 --> 00:12:59.100]  不如不要勉強自己了
[00:12:59.100 --> 00:13:04.100]  於是我就很勇敢舉手
[00:13:04.100 --> 00:13:07.100]  向那個救生員的木筏招手
[00:13:07.100 --> 00:13:09.100]  然後他就叫我游過去
[00:13:09.100 --> 00:13:11.100]  於是我就游過去
[00:13:11.100 --> 00:13:12.100]  游了之後
[00:13:12.100 --> 00:13:15.100]  就很自然地上了這個木筏
[00:13:15.100 --> 00:13:17.100]  真是風光明媚的
[00:13:17.100 --> 00:13:18.100]  因為上到這個木筏
[00:13:18.100 --> 00:13:20.100]  有人撐你的艇
[00:13:20.100 --> 00:13:22.100]  撐翻岸
[00:13:22.100 --> 00:13:23.100]  十足好像那首歌
[00:13:23.100 --> 00:13:27.100]  《藝妖共對慶州飄》
[00:13:27.100 --> 00:13:30.100]  飄呀飄呀飄翻了岸
[00:13:30.100 --> 00:13:31.100]  很舒服
[00:13:31.100 --> 00:13:33.100]  正當我下船
[00:13:33.100 --> 00:13:36.100]  回到家裡的時候
[00:13:36.100 --> 00:13:38.100]  上面的救生員就叫我
[00:13:38.100 --> 00:13:39.100]  先生先生
[00:13:39.100 --> 00:13:40.100]  你不要就這樣走了去
[00:13:40.100 --> 00:13:43.100]  你要回到那個救生站那裡
[00:13:43.100 --> 00:13:44.100]  簽個名
[00:13:44.100 --> 00:13:46.100]  寫回你的身份證號碼
[00:13:46.100 --> 00:13:47.100]  我說為什麼
[00:13:47.100 --> 00:13:51.100]  因為你使用這個公家救生的設施
[00:13:51.100 --> 00:13:52.100]  要登記的
[00:13:52.100 --> 00:13:55.100]  那我當然是聽話了
[00:13:55.100 --> 00:13:57.100]  我覺得當時
[00:13:57.100 --> 00:13:58.100]  回想起來
[00:13:58.100 --> 00:13:59.100]  當然沒有人知道
[00:13:59.100 --> 00:14:01.100]  我會不會浸死在那裡
[00:14:01.100 --> 00:14:03.100]  但是呢
[00:14:03.100 --> 00:14:05.100]  只要我肯舉手
[00:14:05.100 --> 00:14:08.100]  那個木筏是無任歡迎
[00:14:08.100 --> 00:14:09.100]  我能夠可以走上去
[00:14:09.100 --> 00:14:13.100]  就很舒服地回到岸上
[00:14:13.100 --> 00:14:14.100]  同樣
[00:14:14.100 --> 00:14:17.100]  只要人願意仰望上帝
[00:14:17.100 --> 00:14:19.100]  面向上帝
[00:14:19.100 --> 00:14:20.100]  歸向他
[00:14:20.100 --> 00:14:22.100]  就必得救
[00:14:22.100 --> 00:14:25.100]  無論你是不是以色列人都好
[00:14:25.100 --> 00:14:26.100]  我記得
[00:14:26.100 --> 00:14:29.100]  我的兒子十八歲的時候
[00:14:29.100 --> 00:14:31.100]  那年生日
[00:14:31.100 --> 00:14:32.100]  一大早
[00:14:32.100 --> 00:14:35.100]  我兒子就催我們
[00:14:35.100 --> 00:14:37.100]  要陪他去申請
[00:14:37.100 --> 00:14:39.100]  他的成人身份證
[00:14:39.100 --> 00:14:41.100]  因為他趕著要參加
[00:14:41.100 --> 00:14:42.100]  不知道是學校
[00:14:42.100 --> 00:14:43.100]  還是教會
[00:14:43.100 --> 00:14:46.100]  所以舉辦一個柬埔寨的短宣
[00:14:46.100 --> 00:14:48.100]  他想著要拿新的身份證
[00:14:48.100 --> 00:14:50.100]  成人的身份證
[00:14:50.100 --> 00:14:52.100]  我們去到的時候
[00:14:52.100 --> 00:14:54.100]  就問職員
[00:14:54.100 --> 00:14:55.100]  究竟身份證
[00:14:55.100 --> 00:14:56.100]  領取身份證
[00:14:56.100 --> 00:14:57.100]  或領成人身份證
[00:14:57.100 --> 00:14:59.100]  可不可以拿快證
[00:14:59.100 --> 00:15:01.100]  因為很急
[00:15:01.100 --> 00:15:02.100]  想著快點
[00:15:02.100 --> 00:15:03.100]  沒多少時間
[00:15:03.100 --> 00:15:05.100]  他們就要出發
[00:15:05.100 --> 00:15:07.100]  但那個職員就說
[00:15:07.100 --> 00:15:09.100]  身份證是沒有快證的
[00:15:09.100 --> 00:15:11.100]  不論貧富貴賤
[00:15:11.100 --> 00:15:13.100]  一視同仁
[00:15:13.100 --> 00:15:15.100]  基於公平公正的原則
[00:15:15.100 --> 00:15:16.100]  是不能拿快證的
[00:15:16.100 --> 00:15:17.100]  很嚴肅
[00:15:17.100 --> 00:15:18.100]  突然間
[00:15:18.100 --> 00:15:20.100]  講了這一批說話
[00:15:20.100 --> 00:15:21.100]  在我面前
[00:15:21.100 --> 00:15:22.100]  我們就沒辦法
[00:15:22.100 --> 00:15:23.100]  結果
[00:15:23.100 --> 00:15:24.100]  當然
[00:15:24.100 --> 00:15:27.100]  趕不及拿新的身份證
[00:15:27.100 --> 00:15:30.100]  不過有張申請表
[00:15:30.100 --> 00:15:31.100]  申請卡
[00:15:31.100 --> 00:15:32.100]  認領卡
[00:15:32.100 --> 00:15:34.100]  即是換領卡
[00:15:34.100 --> 00:15:35.100]  都可以的
[00:15:35.100 --> 00:15:37.100]  可以過境的
[00:15:37.100 --> 00:15:39.100]  但同樣的道理
[00:15:39.100 --> 00:15:41.100]  只要你符合
[00:15:41.100 --> 00:15:44.100]  申請身份證的條件
[00:15:44.100 --> 00:15:45.100]  都可以成為
[00:15:45.100 --> 00:15:47.100]  香港公民的身份
[00:15:47.100 --> 00:15:48.100]  同樣道理
[00:15:48.100 --> 00:15:49.100]  在神的眼中
[00:15:49.100 --> 00:15:50.100]  只要我們符合
[00:15:50.100 --> 00:15:52.100]  祂清義的標準
[00:15:52.100 --> 00:15:54.100]  每一個人
[00:15:54.100 --> 00:15:55.100]  都可以得救
[00:15:55.100 --> 00:15:56.100]  無論我們是不是
[00:15:56.100 --> 00:15:57.100]  以色列人
[00:15:57.100 --> 00:15:58.100]  還是不是
[00:15:58.100 --> 00:16:00.100]  其實神的心意
[00:16:00.100 --> 00:16:02.100]  是定義要拯救
[00:16:02.100 --> 00:16:03.100]  無論我們
[00:16:03.100 --> 00:16:04.100]  每一個人
[00:16:04.100 --> 00:16:05.100]  究竟是不是
[00:16:05.100 --> 00:16:06.100]  置身在天涯海角
[00:16:06.100 --> 00:16:07.100]  或者說
[00:16:07.100 --> 00:16:09.100]  我們在天涯海角的
[00:16:09.100 --> 00:16:11.100]  任何一個角落的人
[00:16:11.100 --> 00:16:14.100]  上帝都定義要拯救
[00:16:14.100 --> 00:16:15.100]  這是第一方面
[00:16:15.100 --> 00:16:17.100]  在這個信息裡面
[00:16:17.100 --> 00:16:18.100]  給我們看見
[00:16:18.100 --> 00:16:19.100]  神是定義
[00:16:19.100 --> 00:16:21.100]  無論天涯海角
[00:16:21.100 --> 00:16:24.100]  上帝都定義要拯救
[00:16:24.100 --> 00:16:26.100]  這段經文的第二方面
[00:16:26.100 --> 00:16:29.100]  原來真神是只有一位
[00:16:29.100 --> 00:16:31.100]  救恩只有一個
[00:16:31.100 --> 00:16:32.100]  我們一起讀
[00:16:32.100 --> 00:16:33.100]  這段經文好嗎
[00:16:33.100 --> 00:16:35.100]  因為我是神
[00:16:35.100 --> 00:16:36.100]  再沒有別神
[00:16:36.100 --> 00:16:38.100]  我指著自己起誓
[00:16:38.100 --> 00:16:40.100]  我口所出的話
[00:16:40.100 --> 00:16:41.100]  是憑公義
[00:16:41.100 --> 00:16:43.100]  並不返回
[00:16:43.100 --> 00:16:44.100]  其實這是一個
[00:16:44.100 --> 00:16:46.100]  很大膽的宣告
[00:16:46.100 --> 00:16:48.100]  甚至神是指著自己
[00:16:48.100 --> 00:16:50.100]  來到起誓
[00:16:50.100 --> 00:16:51.100]  為什麼指著自己起誓
[00:16:51.100 --> 00:16:53.100]  因為沒有一個對象
[00:16:53.100 --> 00:16:54.100]  是比他更加大的
[00:16:54.100 --> 00:16:57.100]  所以他指著自己起誓
[00:16:57.100 --> 00:16:58.100]  我們試想想
[00:16:58.100 --> 00:16:59.100]  這樣的說法
[00:16:59.100 --> 00:17:02.100]  其實有兩個可能性
[00:17:02.100 --> 00:17:04.100]  一個可能性
[00:17:04.100 --> 00:17:07.100]  是這個說法是假的
[00:17:07.100 --> 00:17:10.100]  就是說神不是世界的創造者
[00:17:10.100 --> 00:17:11.100]  他最多只不過是
