
[00:00:00.000 --> 00:00:04.120]  今天我講題叫做「尚好的選擇」
[00:06:09.080 --> 00:06:11.080]  瑪大就是這樣
[00:06:11.080 --> 00:06:13.080]  耶穌怎麼回應他呢?
[00:06:13.080 --> 00:06:15.080]  接著耶穌怎麼說呢?
[00:06:15.080 --> 00:06:17.080]  瑪大 瑪大
[00:06:17.080 --> 00:06:19.080]  這樣
[00:06:19.080 --> 00:06:21.080]  你認為耶穌是罵他還是安慰他呢?
[00:06:21.080 --> 00:06:23.080]  我這樣說
[00:06:23.080 --> 00:06:25.080]  你就被我影響了
[00:06:25.080 --> 00:06:27.080]  瑪大 瑪大
[00:06:27.080 --> 00:06:29.080]  這樣就安慰了
[00:06:29.080 --> 00:06:31.080]  如果我讀給你聽的話
[00:06:31.080 --> 00:06:33.080]  瑪大 瑪大
[00:06:33.080 --> 00:06:35.080]  你說什麼? 耶穌在罵他
[00:06:35.080 --> 00:06:37.080]  那你自己覺得呢?
[00:06:37.080 --> 00:06:39.080]  你覺得耶穌是在安慰
[00:06:39.080 --> 00:06:41.080]  瑪大還是在罵他呢?
[00:06:41.080 --> 00:06:45.080]  你想想自己
[00:06:45.080 --> 00:06:47.080]  如果你要罵隔壁的人
[00:06:47.080 --> 00:06:49.080]  你要叫他的名字來罵他
[00:06:49.080 --> 00:06:51.080]  你通常會怎樣呢?
[00:06:51.080 --> 00:06:53.080]  我太太如果罵我
[00:06:53.080 --> 00:06:55.080]  就是 陸劍虹
[00:06:55.080 --> 00:06:59.080]  一句而已 一次而已
[00:06:59.080 --> 00:07:01.080]  他很少叫什麼?
[00:07:01.080 --> 00:07:03.080]  兩次而已
[00:07:03.080 --> 00:07:05.080]  你罵人是不是這樣?
[00:07:05.080 --> 00:07:07.080]  我罵隔壁那個親密的人
[00:07:07.080 --> 00:07:09.080]  但如果他有求於我
[00:07:09.080 --> 00:07:11.080]  或者覺得我很欣賞我
[00:07:11.080 --> 00:07:13.080]  他就會說什麼? 劍虹 劍虹
[00:07:13.080 --> 00:07:15.080]  阿Joe 阿Joe
[00:07:15.080 --> 00:07:17.080]  是不是?
[00:07:17.080 --> 00:07:19.080]  當你有求於隔壁那個
[00:07:19.080 --> 00:07:21.080]  就是Calvin Calvin
[00:07:21.080 --> 00:07:23.080]  如果你想罵他
[00:07:23.080 --> 00:07:25.080]  Calvin
[00:07:25.080 --> 00:07:27.080]  你是不是今天?
[00:07:27.080 --> 00:07:29.080]  這樣想合理嗎?
[00:07:29.080 --> 00:07:31.080]  特別是女士
[00:07:31.080 --> 00:07:33.080]  男士都合理的
[00:07:33.080 --> 00:07:35.080]  所以呢 我覺得
[00:07:35.080 --> 00:07:37.080]  其實耶穌的回應
[00:07:37.080 --> 00:07:39.080]  不是要責備瑪大
[00:07:39.080 --> 00:07:41.080]  其實他很明白
[00:07:41.080 --> 00:07:43.080]  體諒瑪大
[00:07:43.080 --> 00:07:45.080]  他這個處境
[00:07:45.080 --> 00:07:47.080]  這個熱廚房的處境
[00:07:47.080 --> 00:07:49.080]  又沒有人幫的處境
[00:07:49.080 --> 00:07:51.080]  然後耶穌就說
[00:07:51.080 --> 00:07:53.080]  你為許多事思慮煩擾
[00:07:53.080 --> 00:07:55.080]  那耶穌說出了什麼呢?
[00:07:55.080 --> 00:07:57.080]  說出了他的生命狀況
[00:07:57.080 --> 00:07:59.080]  這個很高同理心的
[00:07:59.080 --> 00:08:01.080]  一句就說出
[00:08:01.080 --> 00:08:03.080]  你現在的狀況
[00:08:03.080 --> 00:08:05.080]  就是思慮煩擾
[00:08:05.080 --> 00:08:07.080]  然後耶穌就說
[00:08:07.080 --> 00:08:09.080]  不可少的只有一件事
[00:08:09.080 --> 00:08:11.080]  還指出了一個生命的方向
[00:08:11.080 --> 00:08:13.080]  如果你做到這件事
[00:08:13.080 --> 00:08:15.080]  就解決了
[00:08:15.080 --> 00:08:17.080]  就不是我叫你妹妹回來幫你
[00:08:17.080 --> 00:08:19.080]  是不是?
[00:08:19.080 --> 00:08:21.080]  你是要做一件事
[00:08:21.080 --> 00:08:23.080]  所以耶穌就跟瑪大說
[00:08:23.080 --> 00:08:25.080]  你其實做了很多事
[00:08:25.080 --> 00:08:27.080]  都是好的
[00:08:27.080 --> 00:08:29.080]  你不煮飯
[00:08:29.080 --> 00:08:31.080]  我們沒得吃
[00:08:31.080 --> 00:08:33.080]  你不工作
[00:08:33.080 --> 00:08:35.080]  家庭的收入都沒有
[00:08:35.080 --> 00:08:37.080]  你不努力
[00:08:37.080 --> 00:08:39.080]  很多事都不會成就
[00:08:39.080 --> 00:08:41.080]  是好的
[00:08:41.080 --> 00:08:43.080]  很多事
[00:08:43.080 --> 00:08:45.080]  不過是有一件事沒有做
[00:08:45.080 --> 00:08:47.080]  你做了這件事
[00:08:47.080 --> 00:08:49.080]  就好了
[00:08:49.080 --> 00:08:51.080]  而瑪利亞就選了這件事
[00:08:51.080 --> 00:08:53.080]  這個上好的意思
[00:08:53.080 --> 00:08:55.080]  不是最好
[00:08:55.080 --> 00:08:57.080]  不是最好的意思
[00:08:57.080 --> 00:08:59.080]  是好的
[00:08:59.080 --> 00:09:01.080]  是好的
[00:09:01.080 --> 00:09:03.080]  所以耶穌不是
[00:09:03.080 --> 00:09:05.080]  比較瑪大差一點
[00:09:05.080 --> 00:09:07.080]  瑪利亞靈性好一點
[00:09:07.080 --> 00:09:09.080]  絕對不是這樣
[00:09:09.080 --> 00:09:11.080]  不是比較兩姐妹
[00:09:11.080 --> 00:09:13.080]  誰做事是對誰做事是不對
[00:09:13.080 --> 00:09:15.080]  而是耶穌只是說出
[00:09:15.080 --> 00:09:17.080]  在瑪大現在生活的狀況
[00:09:17.080 --> 00:09:19.080]  他做了很多很多事都是好的
[00:09:19.080 --> 00:09:21.080]  不過如果做了這件事
[00:09:21.080 --> 00:09:23.080]  就是一個
[00:09:23.080 --> 00:09:25.080]  上好
[00:09:25.080 --> 00:09:27.080]  而瑪利亞就選了這件事
[00:09:27.080 --> 00:09:29.080]  而這件事如果能夠
[00:09:29.080 --> 00:09:31.080]  瑪大都做到
[00:09:31.080 --> 00:09:33.080]  是一種福份
[00:09:33.080 --> 00:09:35.080]  是一種福份
[00:09:35.080 --> 00:09:37.080]  那瑪利亞
[00:09:37.080 --> 00:09:39.080]  做了些什麼
[00:09:39.080 --> 00:09:41.080]  以至到耶穌說這是福份
[00:09:41.080 --> 00:09:43.080]  而瑪大在繁忙當中
[00:09:43.080 --> 00:09:45.080]  是沒有做的
[00:09:45.080 --> 00:09:47.080]  記住不是說瑪利亞比瑪大好
[00:09:47.080 --> 00:09:49.080]  是不過瑪利亞做了
[00:09:49.080 --> 00:09:51.080]  一個好的福份
[00:09:51.080 --> 00:09:53.080]  而瑪大如果做了就好了
[00:09:53.080 --> 00:09:55.080]  那究竟是什麼呢
[00:09:55.080 --> 00:09:57.080]  聖經怎麼說
[00:09:57.080 --> 00:09:59.080]  第第幾節
[00:09:59.080 --> 00:10:01.080]  39節
[00:10:01.080 --> 00:10:03.080]  瑪利亞選了什麼
[00:10:03.080 --> 00:10:05.080]  在耶穌腳前
[00:10:05.080 --> 00:10:07.080]  坐著聽他的道
[00:10:07.080 --> 00:10:09.080]  就是這句
[00:10:09.080 --> 00:10:11.080]  這個就好了
[00:10:11.080 --> 00:10:13.080]  但是什麼意思呢
[00:10:13.080 --> 00:10:15.080]  在耶穌腳前
[00:10:15.080 --> 00:10:17.080]  為什麼要強調腳前
[00:10:17.080 --> 00:10:19.080]  當時拉比
[00:10:19.080 --> 00:10:21.080]  老師選了門徒
[00:10:21.080 --> 00:10:23.080]  就是坐在拉比
[00:10:23.080 --> 00:10:25.080]  腳前聽道
[00:10:25.080 --> 00:10:27.080]  其實是在說一個尊利
[00:10:27.080 --> 00:10:29.080]  一個Privilege
[00:10:29.080 --> 00:10:31.080]  在這個門徒的關係中
[00:10:31.080 --> 00:10:33.080]  就可以這樣聊天
[00:10:33.080 --> 00:10:35.080]  可以聽老師說
[00:10:35.080 --> 00:10:37.080]  可以回答可以問你
[00:10:37.080 --> 00:10:39.080]  你有什麼難的不明白
[00:10:39.080 --> 00:10:41.080]  就做些亮光給你
[00:10:41.080 --> 00:10:43.080]  你就豁然開朗
[00:10:43.080 --> 00:10:45.080]  這是一個門徒的
[00:10:45.080 --> 00:10:47.080]  Privilege
[00:10:47.080 --> 00:10:49.080]  一個尊利
[00:10:49.080 --> 00:10:51.080]  可以這樣聊天
[00:10:51.080 --> 00:10:53.080]  其實是在說一個溝通
[00:10:53.080 --> 00:10:55.080]  一個關係
[00:10:55.080 --> 00:10:57.080]  如果瑪大能夠在
[00:10:57.080 --> 00:10:59.080]  很忙碌的生活當中
[00:10:59.080 --> 00:11:01.080]  做到這個關係裡面的事
[00:11:01.080 --> 00:11:03.080]  就好了
[00:11:03.080 --> 00:11:05.080]  問題是
[00:11:05.080 --> 00:11:07.080]  耶穌是不是要瑪大放下
[00:11:07.080 --> 00:11:09.080]  他的廚房工作
[00:11:09.080 --> 00:11:11.080]  而好像他的妹妹
[00:11:11.080 --> 00:11:13.080]  這樣坐著呢
[00:11:13.080 --> 00:11:15.080]  聖經沒有說
[00:11:15.080 --> 00:11:17.080]  也不是這樣
[00:11:17.080 --> 00:11:19.080]  問題是
[00:11:19.080 --> 00:11:21.080]  不可少又如何
[00:11:21.080 --> 00:11:23.080]  又不能放下
[00:11:23.080 --> 00:11:25.080]  又是不可少
[00:11:25.080 --> 00:11:27.080]  其實是什麼意思呢
[00:11:27.080 --> 00:11:29.080]  我嘗試將瑪大的
[00:11:29.080 --> 00:11:31.080]  發脾氣
[00:11:31.080 --> 00:11:33.080]  化成一個
[00:11:33.080 --> 00:11:35.080]  祈禱
[00:11:35.080 --> 00:11:37.080]  主啊我的妹
[00:11:37.080 --> 00:11:39.080]  留下我一個人
[00:11:39.080 --> 00:11:41.080]  在這裡工作
[00:11:41.080 --> 00:11:43.080]  請你吩咐她
[00:11:43.080 --> 00:11:45.080]  來幫助我
[00:11:45.080 --> 00:11:47.080]  阿祖阿祖
[00:11:47.080 --> 00:11:49.080]  你為很多的事
[00:11:49.080 --> 00:11:51.080]  操心忙碌
[00:11:51.080 --> 00:11:53.080]  但最重要的只有一件
[00:11:53.080 --> 00:11:55.080]  瑪利亞已經選擇了
[00:11:55.080 --> 00:11:57.080]  這個上好的福分
[00:11:57.080 --> 00:11:59.080]  是不能被奪去的
[00:11:59.080 --> 00:12:01.080]  咦
[00:12:01.080 --> 00:12:03.080]  不是我妹妹有問題嗎
[00:12:03.080 --> 00:12:05.080]  為什麼耶穌會這樣說
[00:12:05.080 --> 00:12:07.080]  不是我做得對嗎
[00:12:07.080 --> 00:12:09.080]  不是我在做一些
[00:12:09.080 --> 00:12:11.080]  耶穌喜歡我做的事嗎
[00:12:11.080 --> 00:12:13.080]  我這麼辛苦為她
[00:12:13.080 --> 00:12:15.080]  煮這麼多菜
[00:12:15.080 --> 00:12:17.080]  還說我少做什麼
[00:12:17.080 --> 00:12:19.080]  難道
[00:12:19.080 --> 00:12:21.080]  我的生命有問題
[00:12:21.080 --> 00:12:25.080]  這種回應
[00:12:25.080 --> 00:12:27.080]  當瑪大聽到
[00:12:27.080 --> 00:12:29.080]  我們可以叫做一種
[00:12:29.080 --> 00:12:31.080]  挫折感
[00:12:31.080 --> 00:12:33.080]  一種frustration
[00:12:33.080 --> 00:12:35.080]  就是說
[00:12:35.080 --> 00:12:37.080]  你和耶穌溝通的時候
[00:12:37.080 --> 00:12:39.080]  耶穌的回應給到你
[00:12:39.080 --> 00:12:41.080]  你就會突然覺得
[00:12:41.080 --> 00:12:43.080]  我不是做得好嗎
[00:12:43.080 --> 00:12:45.080]  為什麼耶穌會這樣想
[00:12:45.080 --> 00:12:47.080]  我這麼忙不是好嗎
[00:12:47.080 --> 00:12:49.080]  為什麼原來是不好
[00:12:49.080 --> 00:12:51.080]  為什麼
[00:12:51.080 --> 00:12:53.080]  我發脾氣是值得的
[00:12:53.080 --> 00:12:55.080]  為什麼耶穌說
[00:12:55.080 --> 00:12:57.080]  不是這麼好
[00:12:57.080 --> 00:12:59.080]  就迫使我們去想
[00:12:59.080 --> 00:13:01.080]  我現在做的事
[00:13:01.080 --> 00:13:03.080]  是不是真是耶穌很想我做的事
[00:13:03.080 --> 00:13:05.080]  或者是不是做的事
[00:13:05.080 --> 00:13:07.080]  是不是真的好
[00:13:07.080 --> 00:13:09.080]  為誰辛苦
[00:13:09.080 --> 00:13:11.080]  為誰忙
[00:13:11.080 --> 00:13:13.080]  我們要去想這件事
[00:13:13.080 --> 00:13:15.080]  這是一個福份
[00:13:15.080 --> 00:13:17.080]  當我們和耶穌
[00:13:17.080 --> 00:13:19.080]  溝通的時候
[00:13:19.080 --> 00:13:21.080]  耶穌是會回應我們的
[00:13:21.080 --> 00:13:23.080]  而這個回應裏面
[00:13:23.080 --> 00:13:25.080]  這個關係裏面
[00:13:25.080 --> 00:13:27.080]  是一個福份
[00:13:27.080 --> 00:13:29.080]  你和耶穌說很開心
[00:13:29.080 --> 00:13:31.080]  是福份
[00:13:31.080 --> 00:13:33.080]  當你有困難的時候
[00:13:33.080 --> 00:13:35.080]  但你願意和耶穌說的時候
[00:13:35.080 --> 00:13:37.080]  罵他也好
[00:13:37.080 --> 00:13:39.080]  發脾氣也好
[00:13:39.080 --> 00:13:41.080]  你和他說
[00:13:41.080 --> 00:13:43.080]  這個關係裏面
[00:13:43.080 --> 00:13:45.080]  是一個福份
[00:13:45.080 --> 00:13:47.080]  這個福份是令到
[00:13:47.080 --> 00:13:49.080]  我們的靈性關口有突破
[00:13:49.080 --> 00:13:51.080]  是福份
[00:13:51.080 --> 00:13:53.080]  這個回應是令到我們
[00:13:53.080 --> 00:13:55.080]  潔淨我們
[00:13:55.080 --> 00:13:57.080]  練淨我們的心思意念
[00:13:57.080 --> 00:13:59.080]  是讓我們的關係有突破
[00:13:59.080 --> 00:14:01.080]  靈性有突破
[00:14:01.080 --> 00:14:03.080]  生命關口有突破
[00:14:03.080 --> 00:14:05.080]  建立更親密的關係
[00:14:05.080 --> 00:14:07.080]  這個是福份
[00:14:07.080 --> 00:14:09.080]  大家覺得是不是
[00:14:09.080 --> 00:14:11.080]  我們信耶穌追求主
[00:14:11.080 --> 00:14:13.080]  很時常都說
[00:14:13.080 --> 00:14:15.080]  主啊,我想和你有一個親密的關係
[00:14:15.080 --> 00:14:17.080]  其實就在
[00:14:17.080 --> 00:14:19.080]  祈禱裏面
[00:14:19.080 --> 00:14:21.080]  如果一個大人物來
[00:14:21.080 --> 00:14:23.080]  你要用一千元買張門票
[00:14:23.080 --> 00:14:25.080]  聽他講話
[00:14:25.080 --> 00:14:27.080]  或者唱歌
[00:14:27.080 --> 00:14:29.080]  炒黃牛票也好
[00:14:29.080 --> 00:14:31.080]  四萬元,你都願意買
[00:14:31.080 --> 00:14:33.080]  當聽到他講話唱歌的時候
[00:14:33.080 --> 00:14:35.080]  很開心
[00:14:35.080 --> 00:14:37.080]  特別這個智者
[00:14:37.080 --> 00:14:39.080]  和他講話,很想問他
[00:14:39.080 --> 00:14:41.080]  當你問他的時候
[00:14:41.080 --> 00:14:43.080]  他有好的回應給你
[00:14:43.080 --> 00:14:45.080]  你心裏面就覺得
[00:14:45.080 --> 00:14:47.080]  真是好啊
[00:14:47.080 --> 00:14:49.080]  這個是什麼?你和這個人聊天
[00:14:49.080 --> 00:14:51.080]  是一個福份
[00:14:51.080 --> 00:14:53.080]  明白嗎?
[00:14:53.080 --> 00:14:55.080]  當耶穌回應我們的時候
[00:14:55.080 --> 00:14:57.080]  是一個福份
[00:14:57.080 --> 00:14:59.080]  在我自己考慮
[00:14:59.080 --> 00:15:01.080]  退休的過程當中
[00:15:01.080 --> 00:15:03.080]  其實我都心裏面
[00:15:03.080 --> 00:15:05.080]  很吉利固怒
[00:15:05.080 --> 00:15:07.080]  之前裏面
[00:15:07.080 --> 00:15:09.080]  一年多兩年
[00:15:09.080 --> 00:15:11.080]  吉利固怒
[00:15:11.080 --> 00:15:13.080]  其實心裏面一個很大的掙扎
[00:15:13.080 --> 00:15:15.080]  一個意念出來
[00:15:15.080 --> 00:15:17.080]  就是
[00:15:17.080 --> 00:15:19.080]  我不想再做牧區
[00:15:19.080 --> 00:15:21.080]  這是一個心裏面
[00:15:21.080 --> 00:15:23.080]  出來的意念
[00:15:23.080 --> 00:15:25.080]  為什麼呢?
[00:15:25.080 --> 00:15:27.080]  發覺
[00:15:27.080 --> 00:15:29.080]  越做越不滿足
[00:15:29.080 --> 00:15:31.080]  慈光堂做了二十年
[00:15:31.080 --> 00:15:33.080]  之前做了十年
[00:15:33.080 --> 00:15:35.080]  嘩!三十年了
[00:15:35.080 --> 00:15:37.080]  在牧區裏面
[00:15:37.080 --> 00:15:39.080]  很多事要做
[00:15:39.080 --> 00:15:41.080]  但有些事又不想做
[00:15:41.080 --> 00:15:43.080]  心裏面開始有些什麼?
[00:15:43.080 --> 00:15:45.080]  不滿
[00:15:45.080 --> 00:15:47.080]  有些不滿足
[00:15:47.080 --> 00:15:49.080]  不滿足
[00:15:49.080 --> 00:15:51.080]  心裏面時常想著
[00:15:51.080 --> 00:15:53.080]  很想做什麼呢?
[00:15:53.080 --> 00:15:55.080]  很想做什麼呢?
[00:15:55.080 --> 00:15:57.080]  很想見到那些人
[00:15:57.080 --> 00:15:59.080]  得意志
[00:15:59.080 --> 00:16:01.080]  那些人身心舍靈
[00:16:01.080 --> 00:16:03.080]  得意志
[00:16:03.080 --> 00:16:05.080]  又很想和他們一起
[00:16:05.080 --> 00:16:07.080]  做更多這些服事
[00:16:07.080 --> 00:16:09.080]  又很想督導人做這些服事
[00:16:09.080 --> 00:16:11.080]  又很想教導人做這些服事
