
[00:00:00.000 --> 00:00:04.000]  我們再同心來到神的面前仰望等候祂
[00:03:03.000 --> 00:03:07.000]  約翰被拉在監獄裏
[00:03:07.000 --> 00:03:11.000]  可能離開他殉道的日子不是很遠
[00:03:11.000 --> 00:03:15.000]  他人生最重要的使命就是見證基督
[00:03:15.000 --> 00:03:18.000]  爲基督作先鋒
[00:03:18.000 --> 00:03:23.000]  當他意識到自己的生命可能不是很遠
[00:03:23.000 --> 00:03:26.000]  即是距離死亡不是很遠的時間
[00:03:26.000 --> 00:03:32.000]  他猜在門徒去問耶穌一個問題
[00:03:32.000 --> 00:03:38.000]  那個將要來的是你還是我們還要等另外一個
[00:03:38.000 --> 00:03:44.000]  我相信這件事對施洗約翰自己的即使是非常之緊要
[00:03:44.000 --> 00:03:46.000]  耶穌如果不是那個救主
[00:03:46.000 --> 00:03:49.000]  他也不是救主的先鋒
[00:03:49.000 --> 00:03:52.000]  他一生所作的可能都是徒然
[00:03:52.000 --> 00:03:58.000]  我們從路加福音第七章一個補充的資料我們看到
[00:03:58.000 --> 00:04:06.000]  我們更加相信原來約翰是聽見耶穌洗拿恩成的寡婦兒子復活
[00:04:06.000 --> 00:04:08.000]  所以他去問這個問題
[00:04:08.000 --> 00:04:11.000]  按道理看到這麼大的神蹟發生
[00:04:11.000 --> 00:04:15.000]  他更加應該相信耶穌就是神所差引來的
[00:04:15.000 --> 00:04:18.000]  爲什麼他還會反而疑惑起來
[00:04:18.000 --> 00:04:23.000]  問那個要來的是你還是我們要等另外一位
[00:04:23.000 --> 00:04:28.000]  其實施洗約翰在他母親的肚子裏已經被聖靈充滿
[00:04:28.000 --> 00:04:30.000]  他見到瑪利亞的時間
[00:04:30.000 --> 00:04:32.000]  當他媽媽見到瑪利亞的時間
[00:04:32.000 --> 00:04:37.000]  他開心到在肚子裏面胎兒都會跳動起來
[00:04:37.000 --> 00:04:42.000]  當他在約旦河的東面那個伯大尼見到耶穌的時間
[00:04:42.000 --> 00:04:44.000]  他指着耶穌說看啊
[00:04:44.000 --> 00:04:47.000]  上帝的羔羊除去世人罪孽的
[00:04:47.000 --> 00:04:50.000]  他也都在耶穌受洗的時候
[00:04:50.000 --> 00:04:55.000]  他親眼看到聖靈彷彿甲子降在耶穌的身上
[00:04:55.000 --> 00:04:57.000]  他都聽見天上有聲音說
[00:04:57.000 --> 00:05:00.000]  這是我的愛子我所喜悅的
[00:05:00.000 --> 00:05:05.000]  他哪裏有道理不知道耶穌是誰呢
[00:05:05.000 --> 00:05:07.000]  是不是坐牢坐得久
[00:05:07.000 --> 00:05:09.000]  坐到他懵了
[00:05:09.000 --> 00:05:11.000]  作爲先知
[00:05:11.000 --> 00:05:16.000]  作爲一位理賽亞的先鋒
[00:05:16.000 --> 00:05:18.000]  他應該是爲基督來作見證
[00:05:18.000 --> 00:05:20.000]  爲什麼他反而去問主
[00:05:20.000 --> 00:05:25.000]  這個是不是他一生最軟弱的一個狀態
[00:05:25.000 --> 00:05:28.000]  如果我們真的以爲約翰的心理
[00:05:28.000 --> 00:05:30.000]  在坐牢的時候產生了什麼變化
[00:05:30.000 --> 00:05:33.000]  以至他質疑基督
[00:05:33.000 --> 00:05:35.000]  他對基督所傳的信念
[00:05:35.000 --> 00:05:40.000]  我相信這個可能只是武斷的一個推論
[00:05:40.000 --> 00:05:42.000]  首先我們要明白
[00:05:42.000 --> 00:05:44.000]  我們要有一個觀念要清楚
[00:05:44.000 --> 00:05:47.000]  舊約的先知都是指着尼賽亞
[00:05:47.000 --> 00:05:49.000]  將要來的那一位
[00:05:49.000 --> 00:05:52.000]  但是隻有約翰親眼看見
[00:05:52.000 --> 00:05:55.000]  親手摸過親耳聽見
[00:05:55.000 --> 00:05:59.000]  他爲真道來作見證
[00:05:59.000 --> 00:06:02.000]  他也好像其他舊約先知一樣
[00:06:02.000 --> 00:06:04.000]  當他領受啓示的時候
[00:06:04.000 --> 00:06:07.000]  仍然會有一些地方模糊不清
[00:06:07.000 --> 00:06:09.000]  或者當時的猶太人
[00:06:09.000 --> 00:06:12.000]  或者過去先知也都以爲
[00:06:12.000 --> 00:06:20.000]  尼賽亞是來到地上建立一個軍事和政事的政權的王者
[00:06:20.000 --> 00:06:24.000]  所以當日他屯養天國近了的信息的時間
[00:06:24.000 --> 00:06:26.000]  可能他的心就是盼望着
[00:06:26.000 --> 00:06:31.000]  尼賽亞你要將我們從羅馬人的手救出來
[00:06:31.000 --> 00:06:36.000]  使我們的民族歸回在神國的權並的統治底下
[00:06:36.000 --> 00:06:41.000]  他存着極大的盼望去等候尼賽亞的來臨
[00:06:41.000 --> 00:06:44.000]  但是當他見到耶穌基督的時間
[00:06:44.000 --> 00:06:46.000]  只是周圍去傳道
[00:06:46.000 --> 00:06:48.000]  醫病趕鬼
[00:06:48.000 --> 00:06:52.000]  似乎是無心做這個王一樣
[00:06:52.000 --> 00:06:55.000]  約翰的問題就是
[00:06:55.000 --> 00:06:58.000]  他的問題是疑惑嗎
[00:06:58.000 --> 00:07:01.000]  其實他的問題是失望多於疑惑
[00:07:01.000 --> 00:07:03.000]  是憤怒多於疑惑
[00:07:03.000 --> 00:07:05.000]  他想上帝啊
[00:07:05.000 --> 00:07:07.000]  爲什麼你差耶穌來
[00:07:07.000 --> 00:07:09.000]  他有這麼大的權柄
[00:07:09.000 --> 00:07:12.000]  我作爲他的先鋒
[00:07:12.000 --> 00:07:15.000]  要落在一個監牢的一個境況
[00:07:15.000 --> 00:07:18.000]  我的生命也是危在旦夕
[00:07:18.000 --> 00:07:22.000]  耶穌並沒有責備施逝約翰
[00:07:22.000 --> 00:07:25.000]  他猜忌他的門徒回去說
[00:07:25.000 --> 00:07:29.000]  你們去將所聽見所看見的
[00:07:29.000 --> 00:07:30.000]  告訴約翰聽
[00:07:30.000 --> 00:07:32.000]  就是盲的看見
[00:07:32.000 --> 00:07:34.000]  卻只行走
[00:07:34.000 --> 00:07:36.000]  麻風病人得結症
[00:07:36.000 --> 00:07:38.000]  聾子聽見死人復活
[00:07:38.000 --> 00:07:41.000]  窮人聽到福音
[00:07:41.000 --> 00:07:44.000]  凡不因我跌倒的就有福
[00:07:44.000 --> 00:07:48.000]  聽起來似乎是答非所問
[00:07:48.000 --> 00:07:50.000]  也不是猶太人或者約翰
[00:07:50.000 --> 00:07:52.000]  心裏面所期待
[00:07:52.000 --> 00:07:54.000]  尼賽亞會做的即是
[00:07:54.000 --> 00:07:56.000]  其實耶穌在這裏是引用
[00:07:56.000 --> 00:07:58.000]  以賽亞書三十五章
[00:07:58.000 --> 00:08:01.000]  五至六節的預言
[00:08:01.000 --> 00:08:04.000]  那時盒子的眼必睜開
[00:08:04.000 --> 00:08:06.000]  聾子的耳必開通
[00:08:06.000 --> 00:08:09.000]  那時闕子必跳躍像鹿
[00:08:09.000 --> 00:08:12.000]  瓦巴的舌頭必能唱歌
[00:08:12.000 --> 00:08:14.000]  在曠野必有水發出
[00:08:14.000 --> 00:08:18.000]  在沙漠必有江河涌流
[00:08:18.000 --> 00:08:22.000]  他沒有簡單地回答約翰的問題
[00:08:22.000 --> 00:08:23.000]  他沒有告訴他
[00:08:23.000 --> 00:08:25.000]  我就是尼賽亞
[00:08:25.000 --> 00:08:26.000]  但是他所表示的
[00:08:26.000 --> 00:08:28.000]  就是他所作的
[00:08:28.000 --> 00:08:30.000]  正正是經上所記
[00:08:30.000 --> 00:08:32.000]  尼賽亞的即是
[00:08:32.000 --> 00:08:34.000]  他以神蹟其事
[00:08:34.000 --> 00:08:37.000]  和將福音傳給窮人
[00:08:37.000 --> 00:08:40.000]  開啓了上帝的國度
[00:08:40.000 --> 00:08:42.000]  弟妹或者你和我有時
[00:08:42.000 --> 00:08:44.000]  都會好像約翰一樣
[00:08:44.000 --> 00:08:46.000]  我們在我們的困惑
[00:08:46.000 --> 00:08:48.000]  在我們的苦難的時候
[00:08:48.000 --> 00:08:51.000]  我們會問上帝很多的問題
[00:08:51.000 --> 00:08:53.000]  我們信諸很多年
[00:08:53.000 --> 00:08:56.000]  我們有時仍然會問這些很簡單
[00:08:56.000 --> 00:08:57.000]  ABC的問題
[00:08:57.000 --> 00:08:59.000]  上帝你是否存在
[00:08:59.000 --> 00:09:02.000]  上帝究竟你是否慈愛
[00:09:02.000 --> 00:09:05.000]  其實我們不是真的想問上帝這些問題
[00:09:05.000 --> 00:09:06.000]  我們真正的問題是
[00:09:06.000 --> 00:09:08.000]  上帝是爲什麼會落在
[00:09:08.000 --> 00:09:11.000]  今天的境況裏面
[00:09:11.000 --> 00:09:14.000]  上帝並沒有按你所求所想
[00:09:14.000 --> 00:09:19.000]  實現你自己心裏所想的
[00:09:19.000 --> 00:09:21.000]  約翰所想和所望
[00:09:21.000 --> 00:09:23.000]  有一個落差
[00:09:23.000 --> 00:09:26.000]  這個不只是他獨有
[00:09:26.000 --> 00:09:28.000]  昔日主的門徒
[00:09:28.000 --> 00:09:31.000]  以及很多曾經跟從主的人
[00:09:31.000 --> 00:09:34.000]  都是經歷這件事
[00:09:34.000 --> 00:09:35.000]  他們說主啊
[00:09:35.000 --> 00:09:38.000]  我已經放下所有跟隨你
[00:09:38.000 --> 00:09:40.000]  你不是會將我的生命
[00:09:40.000 --> 00:09:41.000]  放在你的國度
[00:09:41.000 --> 00:09:43.000]  一個很重要的位置嗎
[00:09:43.000 --> 00:09:44.000]  我不是大伏卿家
[00:09:44.000 --> 00:09:45.000]  我都是粉卿
[00:09:45.000 --> 00:09:47.000]  我都是報道家
[00:09:47.000 --> 00:09:49.000]  或者我都會在Megachurch
[00:09:49.000 --> 00:09:50.000]  一間大的教會里面
[00:09:50.000 --> 00:09:53.000]  做一個被人看重的牧者
[00:09:53.000 --> 00:09:55.000]  或者領袖
[00:09:55.000 --> 00:09:56.000]  爲什麼今天
[00:09:56.000 --> 00:09:59.000]  我會落到如此的田地
[00:09:59.000 --> 00:10:01.000]  上帝啊
[00:10:01.000 --> 00:10:03.000]  當我們見到上帝
[00:10:03.000 --> 00:10:05.000]  和我們所想所計劃的
[00:10:05.000 --> 00:10:06.000]  不同的時候
[00:10:06.000 --> 00:10:08.000]  我們就會向天來發問
[00:10:08.000 --> 00:10:09.000]  爲什麼
[00:10:09.000 --> 00:10:10.000]  爲什麼我忠心地
[00:10:10.000 --> 00:10:12.000]  服侍你信賴的耶穌
[00:10:12.000 --> 00:10:15.000]  並不是好像我們所想的
[00:10:15.000 --> 00:10:17.000]  他要我寂寂無聞
[00:10:17.000 --> 00:10:18.000]  他要我今天
[00:10:18.000 --> 00:10:19.000]  淪落到這樣的田地
[00:10:19.000 --> 00:10:21.000]  還要蹲在監牢裏面
[00:10:21.000 --> 00:10:23.000]  蹲下
[00:10:23.000 --> 00:10:25.000]  我們有時見到這樣的情況
[00:10:25.000 --> 00:10:26.000]  我們不單止憤怒
[00:10:26.000 --> 00:10:29.000]  很多人還失去他的信仰
[00:10:29.000 --> 00:10:30.000]  各位弟兄姊妹
[00:10:30.000 --> 00:10:32.000]  這個是千真萬確
[00:10:32.000 --> 00:10:34.000]  我認識不少信徒
[00:10:34.000 --> 00:10:35.000]  不少領袖
[00:10:35.000 --> 00:10:38.000]  甚至我的同道
[00:10:38.000 --> 00:10:41.000]  他一生就落在這種死衚衕裏面
[00:10:41.000 --> 00:10:46.000]  他覺得上帝並沒有照他所願意的
[00:10:46.000 --> 00:10:48.000]  安排他的生命
[00:10:48.000 --> 00:10:50.000]  所以他落在非常憤怒
[00:10:50.000 --> 00:10:53.000]  一生就在這種怨恨裏面
[00:10:53.000 --> 00:10:55.000]  各位弟兄姊妹
[00:10:55.000 --> 00:10:57.000]  耶穌呼召我們那一天
[00:10:57.000 --> 00:11:00.000]  他說若有人要跟從我
[00:11:00.000 --> 00:11:03.000]  就當捨己
[00:11:03.000 --> 00:11:05.000]  原來捨己
[00:11:05.000 --> 00:11:08.000]  就是放下我們的生命
[00:11:08.000 --> 00:11:09.000]  第一
[00:11:09.000 --> 00:11:11.000]  包括你生命所有的利益
[00:11:11.000 --> 00:11:14.000]  財富金銀
[00:11:14.000 --> 00:11:15.000]  第二
[00:11:15.000 --> 00:11:20.000]  包括你自己一切的標準和期望
[00:11:20.000 --> 00:11:21.000]  如果上帝就要你的一生
[00:11:21.000 --> 00:11:23.000]  就是寂寂無聞
[00:11:23.000 --> 00:11:27.000]  做一份找朝不得晚的工作
[00:11:27.000 --> 00:11:28.000]  或者在教會里面
[00:11:28.000 --> 00:11:29.000]  那個小組
[00:11:29.000 --> 00:11:30.000]  那個很小的小組
[00:11:30.000 --> 00:11:32.000]  服侍幾個人
[00:11:32.000 --> 00:11:34.000]  我們是否仍然願意信服上帝
[00:11:34.000 --> 00:11:37.000]  對我們生命的計劃
[00:11:37.000 --> 00:11:39.000]  主其實是對約翰
[00:11:39.000 --> 00:11:41.000]  也對我們每一個人說
[00:11:41.000 --> 00:11:43.000]  你沒有搞錯
[00:11:43.000 --> 00:11:45.000]  我就是那個要來的君王
[00:11:45.000 --> 00:11:48.000]  我擁有一切的權柄
[00:11:48.000 --> 00:11:51.000]  我不是缺乏能力來救你
[00:11:51.000 --> 00:11:54.000]  但是基於上帝永恆的計劃
[00:11:54.000 --> 00:11:57.000]  僕人不能夠高過主人
[00:11:57.000 --> 00:12:00.000]  我最終也是被交付在惡人的手裏面
[00:12:00.000 --> 00:12:02.000]  受害至死
[00:12:02.000 --> 00:12:06.000]  我的先鋒豈能夠倖免呢
[00:12:06.000 --> 00:12:08.000]  我雖然沒有救你出來
[00:12:08.000 --> 00:12:11.000]  但你仍然要有信心
[00:12:11.000 --> 00:12:15.000]  你沒有因爲我沒有救你來跌倒
[00:12:15.000 --> 00:12:17.000]  神的福分仍然在你的身上
[00:12:17.000 --> 00:12:19.000]  你要信靠
[00:12:19.000 --> 00:12:22.000]  凡不因我跌倒的就有福
[00:12:22.000 --> 00:12:23.000]  不要跌倒
[00:12:23.000 --> 00:12:25.000]  主一弟兄姐妹
[00:12:25.000 --> 00:12:29.000]  今天主也是對我們每一個失望的心靈
[00:12:29.000 --> 00:12:30.000]  失落的心靈
[00:12:30.000 --> 00:12:32.000]  說以上的說話
[00:12:32.000 --> 00:12:33.000]  留意
[00:12:33.000 --> 00:12:35.000]  本來約翰
[00:12:35.000 --> 00:12:38.000]  他的使命就是爲基督來作見證
[00:12:38.000 --> 00:12:39.000]  竟然耶穌基督
[00:12:39.000 --> 00:12:43.000]  反過來爲約翰來作見證
[00:12:43.000 --> 00:12:46.000]  他指出約翰一生在救贖的歷史裏面
[00:12:46.000 --> 00:12:48.000]  重要的地位
[00:12:48.000 --> 00:12:49.000]  他說
[00:12:49.000 --> 00:12:50.000]  婦人所生的
[00:12:50.000 --> 00:12:52.000]  沒有一個比約翰更大
[00:12:52.000 --> 00:12:54.000]  然而在天國裏面
[00:12:54.000 --> 00:12:57.000]  最少的比他更大
[00:12:57.000 --> 00:12:58.000]  當然
[00:12:58.000 --> 00:13:01.000]  約翰並沒有聽到以上的這番說話
[00:13:01.000 --> 00:13:03.000]  因爲他的門徒已經走了
[00:13:03.000 --> 00:13:05.000]  但是我相信
[00:13:05.000 --> 00:13:06.000]  耶穌的這番說話
[00:13:06.000 --> 00:13:11.000]  仍然聳立在天地之間
[00:13:11.000 --> 00:13:12.000]  他說你若能信
[00:13:12.000 --> 00:13:15.000]  他就是那位要來的以利亞
[00:13:15.000 --> 00:13:17.000]  就是馬拉基先知所預言
[00:13:17.000 --> 00:13:19.000]  將要來的那位
[00:13:19.000 --> 00:13:20.000]  他都是間接地肯定了
[00:13:20.000 --> 00:13:24.000]  他自己就是利塞亞的身份
[00:13:24.000 --> 00:13:26.000]  各位弟兄姊妹
[00:13:26.000 --> 00:13:30.000]  耶穌對約翰的肯定非常重要
[00:13:30.000 --> 00:13:32.000]  同樣對我們人生的肯定
[00:13:32.000 --> 00:13:34.000]  非常重要
[00:13:34.000 --> 00:13:37.000]  我們有時真的不需要理會世人怎麼看我們
[00:13:37.000 --> 00:13:43.000]  但是我們要關注耶穌怎麼看我們
[00:13:43.000 --> 00:13:45.000]  在中學的時候我讀孔子
[00:13:45.000 --> 00:13:46.000]  我讀中國文學
[00:13:46.000 --> 00:13:48.000]  講到孔子的一生
[00:13:48.000 --> 00:13:51.000]  他四處漂流
[00:13:51.000 --> 00:13:55.000]  甚至他最愛的門徒顏回
[00:13:55.000 --> 00:13:59.000]  死於非命
[00:13:59.000 --> 00:14:01.000]  被人剁成肉醬
[00:14:01.000 --> 00:14:04.000]  他周遊列國去講一套和平的道理
[00:14:04.000 --> 00:14:07.000]  他希望他想創立的思想
[00:14:07.000 --> 00:14:09.000]  可以以禮樂教化
[00:14:09.000 --> 00:14:13.000]  去改變那個禮崩樂壞的社會
[00:14:13.000 --> 00:14:17.000]  去止息各個間的干戈戰爭
[00:14:17.000 --> 00:14:21.000]  可惜並不爲當世所用
[00:14:21.000 --> 00:14:22.000]  到了他晚年的時候
[00:14:22.000 --> 00:14:24.000]  他一次很失望
[00:14:24.000 --> 00:14:26.000]  因爲他見到
[00:14:26.000 --> 00:14:29.000]  那些人捉了一隻麒麟
[00:14:29.000 --> 00:14:31.000]  當然我們不知道那隻麒麟實在是什麼
[00:14:31.000 --> 00:14:33.000]  有些人說是一隻鹿
[00:14:33.000 --> 00:14:36.000]  長頸鹿
[00:14:36.000 --> 00:14:37.000]  無論如何
[00:14:37.000 --> 00:14:39.000]  他們當時以爲是一隻瑞獸
[00:14:39.000 --> 00:14:43.000]  孔子看見這個景況非常失望
[00:14:43.000 --> 00:14:46.000]  他說這樣的長頸鹿都被人捉了
[00:14:46.000 --> 00:14:49.000]  他就停止寫他的春秋
[00:14:49.000 --> 00:14:51.000]  因爲他說這是不祥之兆
[00:14:51.000 --> 00:14:53.000]  他說天要亡去
[00:14:53.000 --> 00:14:56.000]  他的道路到了盡頭
[00:14:56.000 --> 00:14:59.000]  沒有人能夠了解他
[00:14:59.000 --> 00:15:03.000]  但是他在這種極度失望的景況裏
[00:15:03.000 --> 00:15:07.000]  他講了一句非常非常重要的說話
[00:15:07.000 --> 00:15:09.000]  千古傳頌
[00:15:09.000 --> 00:15:12.000]  他說不怨天不由人
[00:15:12.000 --> 00:15:14.000]  下學而上達
[00:15:14.000 --> 00:15:17.000]  知我者其天乎
[00:15:17.000 --> 00:15:20.000]  他認爲只有天能夠真的明白
[00:15:20.000 --> 00:15:22.000]  他不會怨天由人
[00:15:22.000 --> 00:15:25.000]  他努力地學習上達於天
[00:15:25.000 --> 00:15:28.000]  他相信有一位有意志的天
[00:15:28.000 --> 00:15:32.000]  是會明白他今天所想所想
[00:15:32.000 --> 00:15:34.000]  在聖經裏面
[00:15:34.000 --> 00:15:38.000]  他也寫下一段很重要的說話
[00:15:38.000 --> 00:15:43.000]  他不僅預示了基督所經歷的
[00:15:43.000 --> 00:15:47.000]  也有很多神的僕人心裏面的說話
[00:15:47.000 --> 00:15:50.000]  在《以塞瓦書》49章4-5節說
[00:15:50.000 --> 00:15:54.000]  我卻說我的努力是徒然
[00:15:54.000 --> 00:15:57.000]  我盡力是虛無和虛空
[00:15:57.000 --> 00:15:59.000]  然而我當得的理
[00:15:59.000 --> 00:16:02.000]  必在耶和華那裏
[00:16:02.000 --> 00:16:05.000]  我的賞賜必在神那裏
[00:16:05.000 --> 00:16:08.000]  耶和華從我出胎就我
[00:16:08.000 --> 00:16:11.000]  作他的僕人
[00:16:11.000 --> 00:16:13.000]  要使雅各歸向他
[00:16:13.000 --> 00:16:17.000]  使以色列到他那裏聚集
[00:16:17.000 --> 00:16:21.000]  耶穌的一生就是竭力要叫神的家
[00:16:21.000 --> 00:16:25.000]  叫以色列歸回上帝那裏
[00:16:25.000 --> 00:16:28.000]  可惜他一生所作的
[00:16:28.000 --> 00:16:30.000]  以色列人並沒有接受他
[00:16:30.000 --> 00:16:34.000]  接着他不僅將他釘在十字架上
[00:16:34.000 --> 00:16:39.000]  但是耶穌和這段經文一致
[00:16:39.000 --> 00:16:42.000]  他的理在耶和華那裏
[00:16:42.000 --> 00:16:44.000]  這是耶穌的心聲
[00:16:44.000 --> 00:16:46.000]  也是作爲神的僕人
[00:16:46.000 --> 00:16:47.000]  施洗約翰
[00:16:47.000 --> 00:16:49.000]  無數神的用人
[00:16:49.000 --> 00:16:51.000]  那種心聲
[00:16:51.000 --> 00:16:53.000]  耶穌在這個時間說了一個比方
[00:16:53.000 --> 00:16:55.000]  他說
[00:16:55.000 --> 00:16:59.000]  他用街上的小孩玩一種分桑的遊戲
[00:16:59.000 --> 00:17:01.000]  他說我們給你吹笛子
[00:17:01.000 --> 00:17:03.000]  你們不跳舞
[00:17:03.000 --> 00:17:05.000]  我給你唱愛歌
[00:17:05.000 --> 00:17:08.000]  你們不脫胸
[00:17:08.000 --> 00:17:11.000]  使我想起中國人一句很貼切的說話
[00:17:11.000 --> 00:17:15.000]  叫做沒有人聽你的笛子
[00:17:15.000 --> 00:17:19.000]  當你小孩玩泥沙的時候
[00:17:19.000 --> 00:17:22.000]  你見到耶穌其實在當中
[00:17:22.000 --> 00:17:24.000]  他又哭又笑的
[00:17:24.000 --> 00:17:26.000]  串講天國的真理
[00:17:26.000 --> 00:17:28.000]  他以喜樂的心情
[00:17:28.000 --> 00:17:31.000]  來宣告上帝的福音
[00:17:31.000 --> 00:17:33.000]  或者好像施洗約翰一樣
[00:17:33.000 --> 00:17:35.000]  他用厭政的說話
[00:17:35.000 --> 00:17:36.000]  說天國盡了
[00:17:36.000 --> 00:17:37.000]  如果不悔改
[00:17:37.000 --> 00:17:41.000]  那個苦子就放在根上
[00:17:41.000 --> 00:17:44.000]  但是這些人一概無動於衷
[00:17:44.000 --> 00:17:45.000]  他們說施洗約翰
[00:17:45.000 --> 00:17:46.000]  不喫不喝
[00:17:46.000 --> 00:17:48.000]  是被鬼附着
[00:17:48.000 --> 00:17:50.000]  人子又喫又喝
[00:17:50.000 --> 00:17:52.000]  就是貪酒好食
[00:17:52.000 --> 00:17:55.000]  與瑞利罪人爲伍
[00:17:55.000 --> 00:18:00.000]  耶穌說了一句非常重要的總結的說話
[00:18:00.000 --> 00:18:05.000]  他說智慧是由他的果子來證實
[00:18:05.000 --> 00:18:08.000]  我覺得這句話非常有意思
[00:18:08.000 --> 00:18:10.000]  在現代社會里
[00:18:10.000 --> 00:18:13.000]  我們經常以人的
[00:18:13.000 --> 00:18:15.000]  講人的有智慧或者愚昧
[00:18:15.000 --> 00:18:17.000]  講這個人是蠢是叻的時候
[00:18:17.000 --> 00:18:20.000]  我們都有很多既定的看法
[00:18:20.000 --> 00:18:22.000]  當時的宗教領袖
[00:18:22.000 --> 00:18:27.000]  都是對一個拉比有自己的看法
[00:18:27.000 --> 00:18:31.000]  耶穌正正是離開這個框架非常遠
[00:18:31.000 --> 00:18:35.000]  他當時認爲聖潔的人要遠離那些惡人
[00:18:35.000 --> 00:18:37.000]  上帝差異耶穌
[00:18:37.000 --> 00:18:42.000]  偏偏是去到和罪人爲伍
[00:18:42.000 --> 00:18:46.000]  禁食是法利塞人一個很重要的生活的行爲
[00:18:46.000 --> 00:18:47.000]  被他標榜的
[00:18:47.000 --> 00:18:50.000]  耶穌來到又喝又喫
[00:18:50.000 --> 00:18:53.000]  而施洗了汗那個奇怪的食譜
[00:18:53.000 --> 00:18:56.000]  蝗蟲野蜜或者他的禁食
[00:18:56.000 --> 00:18:59.000]  常常被人覺得他是被鬼附
[00:18:59.000 --> 00:19:02.000]  所以今天無論做什麼
[00:19:02.000 --> 00:19:04.000]  你吹笛你跳舞
[00:19:04.000 --> 00:19:06.000]  你隨空你舉哀
[00:19:06.000 --> 00:19:08.000]  這個世界似乎不爲所動
[00:19:08.000 --> 00:19:12.000]  因爲他們已經有既定的行爲模式和框架
[00:19:12.000 --> 00:19:18.000]  今天很多人都活在這種恩秦的思維模式過我們的生活
[00:19:18.000 --> 00:19:21.000]  其實他們覺得外面沒有規章
[00:19:21.000 --> 00:19:24.000]  沒有制度很危險
[00:19:24.000 --> 00:19:27.000]  但是這個世界卻是爲很多
[00:19:27.000 --> 00:19:29.000]  真是被很多
[00:19:29.000 --> 00:19:34.000]  有這樣跳出框架的人的思想帶領着
[00:19:34.000 --> 00:19:38.000]  我也記得中學的時候讀老信的《狂人日記》
[00:19:38.000 --> 00:19:41.000]  他說有個狂人
