
[00:00:00.000 --> 00:00:01.000]  領主們平安
[00:04:53.000 --> 00:04:56.000]  她就覺得
[00:04:56.000 --> 00:04:58.000]  為什麼見到面可以
[00:04:58.000 --> 00:05:01.000]  我來見你見我
[00:05:01.000 --> 00:05:02.000]  我又見你
[00:05:02.000 --> 00:05:05.000]  為什麼要發電郵給我呢
[00:05:05.000 --> 00:05:07.000]  然後三十年前
[00:05:07.000 --> 00:05:09.000]  她已經有這樣的感覺
[00:05:09.000 --> 00:05:11.000]  到現在更加是
[00:05:11.000 --> 00:05:14.000]  去到酒樓吃飯喝茶
[00:05:14.000 --> 00:05:15.000]  坐下來做什麼
[00:05:15.000 --> 00:05:18.000]  個個就對著手機
[00:05:18.000 --> 00:05:21.000]  吃東西就先拍照
[00:05:21.000 --> 00:05:23.000]  這是一個網絡事實
[00:05:23.000 --> 00:05:26.000]  但是人跟人就很少接觸
[00:05:26.000 --> 00:05:28.000]  拿著手機是甚麼呢
[00:05:28.000 --> 00:05:31.000]  我們叫那些叫做低頭族
[00:05:31.000 --> 00:05:32.000]  走路也是
[00:05:32.000 --> 00:05:33.000]  吃飯也是
[00:05:33.000 --> 00:05:35.000]  沒什麼話聊
[00:05:35.000 --> 00:05:36.000]  就是透過這個
[00:05:36.000 --> 00:05:39.000]  但是我們都看到
[00:05:40.000 --> 00:05:41.000]  又有很多的資訊
[00:05:41.000 --> 00:05:44.000]  但是就沒有真理
[00:05:44.000 --> 00:05:45.000]  意思是什麼呢
[00:05:45.000 --> 00:05:47.000]  就是你收到很多的消息
[00:05:47.000 --> 00:05:49.000]  但是有哪些是真的呢
[00:05:49.000 --> 00:05:53.000]  各有各人自己認為的真理
[00:05:53.000 --> 00:05:55.000]  所以呢
[00:05:55.000 --> 00:05:58.000]  誰都可以將你的東西
[00:05:58.000 --> 00:06:02.000]  上載到雲端也好
[00:06:02.000 --> 00:06:05.000]  各有各人認為自己的真理
[00:06:05.000 --> 00:06:07.000]  這是一個這樣的世代
[00:06:08.000 --> 00:06:12.000]  我就想透過一個這樣的切入
[00:06:12.000 --> 00:06:14.000]  這個今天的訊息
[00:06:14.000 --> 00:06:17.000]  至於耶穌基督
[00:06:17.000 --> 00:06:19.000]  祂是專登的
[00:06:19.000 --> 00:06:20.000]  專情的
[00:06:20.000 --> 00:06:23.000]  祂其實不需要經過撒瑪利亞
[00:06:23.000 --> 00:06:25.000]  因為當時的猶太人
[00:06:25.000 --> 00:06:28.000]  特別是那些保守的猶太人
[00:06:28.000 --> 00:06:30.000]  他不喜歡
[00:06:30.000 --> 00:06:33.000]  跟這些撒瑪利亞人有來往
[00:06:33.000 --> 00:06:35.000]  原因就是
[00:06:35.000 --> 00:06:39.000]  因為北角 說回舊約時代
[00:06:39.000 --> 00:06:41.000]  北角血色列
[00:06:41.000 --> 00:06:44.000]  被老了 被亞述人老了之後
[00:06:44.000 --> 00:06:46.000]  就將其他的外族人
[00:06:46.000 --> 00:06:49.000]  擺在這個撒瑪利亞這個省裡面
[00:06:49.000 --> 00:06:51.000]  於是他們就混合了
[00:06:51.000 --> 00:06:55.000]  通婚 以致那個血統又不純正
[00:06:55.000 --> 00:06:57.000]  還有呢
[00:06:57.000 --> 00:06:59.000]  撒瑪利亞人
[00:06:59.000 --> 00:07:02.000]  他都是敬拜神的
[00:07:02.000 --> 00:07:03.000]  他們都有聖經
[00:07:04.000 --> 00:07:07.000]  不過他們只是接受五經
[00:07:07.000 --> 00:07:10.000]  創出黎明新這五本書
[00:07:10.000 --> 00:07:13.000]  舊約聖經他只是接受這五本書
[00:07:13.000 --> 00:07:15.000]  其他他們都不接受
[00:07:15.000 --> 00:07:17.000]  所以猶太人和撒瑪利亞人
[00:07:17.000 --> 00:07:20.000]  在信仰上有很大的差距
[00:07:20.000 --> 00:07:21.000]  文化上的差距
[00:07:21.000 --> 00:07:24.000]  和在血緣上高的差距
[00:07:24.000 --> 00:07:26.000]  所以他們認為
[00:07:26.000 --> 00:07:29.000]  撒瑪利亞這個地方你走過
[00:07:29.000 --> 00:07:31.000]  你都是不潔的
[00:07:32.000 --> 00:07:37.000]  有一些猶太人比較守舊那些
[00:07:37.000 --> 00:07:40.000]  他說撒瑪利亞人的餅
[00:07:40.000 --> 00:07:43.000]  比豬更污穢
[00:07:43.000 --> 00:07:47.000]  猶太人認為豬是污穢的
[00:07:47.000 --> 00:07:48.000]  不潔的
[00:07:48.000 --> 00:07:50.000]  他說連他們做出來的餅
[00:07:50.000 --> 00:07:52.000]  比豬更污穢
[00:07:52.000 --> 00:07:53.000]  所以你看到他們
[00:07:53.000 --> 00:07:55.000]  是歧視撒瑪利亞人
[00:07:55.000 --> 00:07:57.000]  不想跟他們接觸
[00:07:57.000 --> 00:08:00.000]  但是耶穌基督
[00:08:01.000 --> 00:08:02.000]  祂是怎樣跟人去接觸呢
[00:08:02.000 --> 00:08:06.000]  今天我們都活在一個
[00:08:06.000 --> 00:08:10.000]  人群的當中
[00:08:10.000 --> 00:08:12.000]  有不同的族類
[00:08:12.000 --> 00:08:13.000]  是不是
[00:08:13.000 --> 00:08:15.000]  加拿大都是一個多元文化
[00:08:15.000 --> 00:08:18.000]  多種族的地方
[00:08:18.000 --> 00:08:20.000]  我們都可以接觸到很多
[00:08:20.000 --> 00:08:21.000]  很多的人
[00:08:21.000 --> 00:08:23.000]  一群人裡面
[00:08:23.000 --> 00:08:25.000]  我們每天會見到的
[00:08:25.000 --> 00:08:28.000]  我們有沒有想到
[00:08:28.000 --> 00:08:30.000]  他們的需要呢
[00:08:31.000 --> 00:08:33.000]  怎樣去愛倫社
[00:08:33.000 --> 00:08:35.000]  讓他們得到祝福呢
[00:08:35.000 --> 00:08:40.000]  我們就透過主耶穌今天的經歷
[00:08:40.000 --> 00:08:43.000]  幫助我們去思考
[00:08:43.000 --> 00:08:47.000]  這段經文是很長的
[00:08:47.000 --> 00:08:52.000]  我們讀經只是抽了前面那一段
[00:08:52.000 --> 00:08:55.000]  其實不可以忽後面那些
[00:08:55.000 --> 00:08:57.000]  因為整個故事裡面
[00:08:58.000 --> 00:09:02.000]  我就試從好像一個戲劇的方式
[00:09:02.000 --> 00:09:07.000]  去思考耶穌基督所做的事
[00:09:07.000 --> 00:09:09.000]  所以我就用它叫做
[00:09:09.000 --> 00:09:11.000]  這是一個第一幕
[00:09:11.000 --> 00:09:13.000]  你就當是在看戲劇那樣
[00:09:13.000 --> 00:09:14.000]  第一幕
[00:09:14.000 --> 00:09:16.000]  那場景就是一個井旁
[00:09:16.000 --> 00:09:18.000]  是撒瑪利亞婦人
[00:09:18.000 --> 00:09:21.000]  在那裡跟耶穌的對話
[00:09:21.000 --> 00:09:23.000]  那這裡就說到
[00:09:26.000 --> 00:09:29.000]  耶穌在撒瑪利亞婦人的身邊
[00:09:29.000 --> 00:09:32.000]  耶穌在撒瑪利亞婦人的身邊
[00:09:32.000 --> 00:09:35.000]  耶穌在撒瑪利亞婦人的身邊
[00:09:35.000 --> 00:09:37.000]  耶穌在撒瑪利亞婦人的身邊
[00:09:37.000 --> 00:09:40.000]  耶穌在撒瑪利亞婦人的身邊
[00:09:40.000 --> 00:09:43.000]  耶穌在撒瑪利亞婦人的身邊
[00:09:43.000 --> 00:09:46.000]  耶穌在撒瑪利亞婦人的身邊
[00:09:46.000 --> 00:09:49.000]  耶穌在撒瑪利亞婦人的身邊
[00:09:49.000 --> 00:09:52.000]  耶穌在撒瑪利亞婦人的身邊
[00:09:52.000 --> 00:09:55.000]  耶穌在撒瑪利亞婦人的身邊
[00:09:56.000 --> 00:09:57.000]  耶穌在撒瑪利亞婦人的身邊
[00:09:57.000 --> 00:09:59.000]  耶穌在撒瑪利亞婦人的身邊
[00:09:59.000 --> 00:10:01.000]  耶穌在撒瑪利亞婦人的身邊
[00:10:01.000 --> 00:10:03.000]  耶穌在撒瑪利亞婦人的身邊
[00:10:03.000 --> 00:10:05.000]  耶穌在撒瑪利亞婦人的身邊
[00:10:05.000 --> 00:10:07.000]  耶穌在撒瑪利亞婦人的身邊
[00:10:07.000 --> 00:10:09.000]  耶穌在撒瑪利亞婦人的身邊
[00:10:09.000 --> 00:10:11.000]  耶穌在撒瑪利亞婦人的身邊
[00:10:11.000 --> 00:10:13.000]  耶穌在撒瑪利亞婦人的身邊
[00:10:13.000 --> 00:10:15.000]  耶穌在撒瑪利亞婦人的身邊
[00:10:15.000 --> 00:10:17.000]  耶穌在撒瑪利亞婦人的身邊
[00:10:17.000 --> 00:10:19.000]  耶穌在撒瑪利亞婦人的身邊
[00:10:20.000 --> 00:10:27.000]  耶穌在撒瑪利亞婦人的身邊
[00:10:27.000 --> 00:10:29.000]  耶穌在撒瑪利亞婦人的身邊
[00:10:29.000 --> 00:10:31.000]  耶穌在撒瑪利亞婦人的身邊
[00:10:31.000 --> 00:10:33.000]  耶穌在撒瑪利亞婦人的身邊
[00:10:33.000 --> 00:10:35.000]  耶穌在撒瑪利亞婦人的身邊
[00:10:35.000 --> 00:10:37.000]  耶穌在撒瑪利亞婦人的身邊
[00:10:37.000 --> 00:10:39.000]  耶穌在撒瑪利亞婦人的身邊
[00:10:39.000 --> 00:10:41.000]  耶穌在撒瑪利亞婦人的身邊
[00:10:41.000 --> 00:10:43.000]  耶穌在撒瑪利亞婦人的身邊
[00:10:43.000 --> 00:10:45.000]  耶穌在撒瑪利亞婦人的身邊
[00:10:45.000 --> 00:10:47.000]  耶穌在撒瑪利亞婦人的身邊
[00:10:47.000 --> 00:10:49.000]  耶穌在撒瑪利亞婦人的身邊
[00:10:50.000 --> 00:10:51.000]  耶穌在撒瑪利亞婦人的身邊
[00:10:51.000 --> 00:10:53.000]  耶穌在撒瑪利亞婦人的身邊
[00:10:53.000 --> 00:10:55.000]  耶穌在撒瑪利亞婦人的身邊
[00:10:55.000 --> 00:10:57.000]  耶穌在撒瑪利亞婦人的身邊
[00:10:57.000 --> 00:10:59.000]  耶穌在撒瑪利亞婦人的身邊
[00:10:59.000 --> 00:11:01.000]  耶穌在撒瑪利亞婦人的身邊
[00:11:01.000 --> 00:11:03.000]  耶穌在撒瑪利亞婦人的身邊
[00:11:03.000 --> 00:11:05.000]  耶穌在撒瑪利亞婦人的身邊
[00:11:05.000 --> 00:11:07.000]  耶穌在撒瑪利亞婦人的身邊
[00:11:07.000 --> 00:11:09.000]  耶穌在撒瑪利亞婦人的身邊
[00:11:09.000 --> 00:11:11.000]  耶穌在撒瑪利亞婦人的身邊
[00:11:11.000 --> 00:11:13.000]  耶穌在撒瑪利亞婦人的身邊
[00:11:14.000 --> 00:11:21.000]  耶穌在撒瑪利亞婦人的身邊
[00:11:21.000 --> 00:11:23.000]  耶穌在撒瑪利亞婦人的身邊
[00:11:23.000 --> 00:11:25.000]  耶穌在撒瑪利亞婦人的身邊
[00:11:25.000 --> 00:11:27.000]  耶穌在撒瑪利亞婦人的身邊
[00:11:27.000 --> 00:11:29.000]  耶穌在撒瑪利亞婦人的身邊
[00:11:29.000 --> 00:11:31.000]  耶穌在撒瑪利亞婦人的身邊
[00:11:31.000 --> 00:11:33.000]  耶穌在撒瑪利亞婦人的身邊
[00:11:33.000 --> 00:11:35.000]  耶穌在撒瑪利亞婦人的身邊
[00:11:35.000 --> 00:11:37.000]  耶穌在撒瑪利亞婦人的身邊
[00:11:37.000 --> 00:11:39.000]  耶穌在撒瑪利亞婦人的身邊
[00:11:39.000 --> 00:11:41.000]  耶穌在撒瑪利亞婦人的身邊
[00:11:41.000 --> 00:11:43.000]  耶穌在撒瑪利亞婦人的身邊
[00:11:44.000 --> 00:11:45.000]  耶穌在撒瑪利亞婦人的身邊
[00:11:45.000 --> 00:11:47.000]  耶穌在撒瑪利亞婦人的身邊
[00:11:47.000 --> 00:11:49.000]  耶穌在撒瑪利亞婦人的身邊
[00:11:49.000 --> 00:11:51.000]  耶穌在撒瑪利亞婦人的身邊
[00:11:51.000 --> 00:11:53.000]  耶穌在撒瑪利亞婦人的身邊
[00:11:53.000 --> 00:11:55.000]  耶穌在撒瑪利亞婦人的身邊
[00:11:55.000 --> 00:11:57.000]  耶穌在撒瑪利亞婦人的身邊
[00:11:57.000 --> 00:11:59.000]  耶穌在撒瑪利亞婦人的身邊
[00:11:59.000 --> 00:12:01.000]  耶穌在撒瑪利亞婦人的身邊
[00:12:01.000 --> 00:12:03.000]  耶穌在撒瑪利亞婦人的身邊
[00:12:03.000 --> 00:12:05.000]  耶穌在撒瑪利亞婦人的身邊
[00:12:05.000 --> 00:12:07.000]  耶穌在撒瑪利亞婦人的身邊
[00:12:08.000 --> 00:12:14.000]  耶穌在撒瑪利亞婦人的身邊
[00:12:14.000 --> 00:12:16.000]  耶穌在撒瑪利亞婦人的身邊
[00:12:16.000 --> 00:12:18.000]  耶穌在撒瑪利亞婦人的身邊
[00:12:18.000 --> 00:12:20.000]  耶穌在撒瑪利亞婦人的身邊
[00:12:20.000 --> 00:12:22.000]  耶穌在撒瑪利亞婦人的身邊
[00:12:22.000 --> 00:12:24.000]  耶穌在撒瑪利亞婦人的身邊
[00:12:24.000 --> 00:12:26.000]  耶穌在撒瑪利亞婦人的身邊
[00:12:26.000 --> 00:12:28.000]  耶穌在撒瑪利亞婦人的身邊
[00:12:28.000 --> 00:12:30.000]  耶穌在撒瑪利亞婦人的身邊
[00:12:30.000 --> 00:12:32.000]  耶穌在撒瑪利亞婦人的身邊
[00:12:32.000 --> 00:12:34.000]  耶穌在撒瑪利亞婦人的身邊
[00:12:34.000 --> 00:12:36.000]  耶穌在撒瑪利亞婦人的身邊
[00:12:37.000 --> 00:12:38.000]  耶穌在撒瑪利亞婦人的身邊
[00:12:38.000 --> 00:12:40.000]  耶穌在撒瑪利亞婦人的身邊
[00:12:40.000 --> 00:12:42.000]  耶穌在撒瑪利亞婦人的身邊
[00:12:42.000 --> 00:12:44.000]  耶穌在撒瑪利亞婦人的身邊
[00:12:44.000 --> 00:12:46.000]  耶穌在撒瑪利亞婦人的身邊
[00:12:46.000 --> 00:12:48.000]  耶穌在撒瑪利亞婦人的身邊
[00:12:48.000 --> 00:12:50.000]  耶穌在撒瑪利亞婦人的身邊
[00:12:50.000 --> 00:12:52.000]  耶穌在撒瑪利亞婦人的身邊
[00:12:52.000 --> 00:12:54.000]  耶穌在撒瑪利亞婦人的身邊
[00:12:54.000 --> 00:12:56.000]  耶穌在撒瑪利亞婦人的身邊
[00:12:56.000 --> 00:12:58.000]  耶穌在撒瑪利亞婦人的身邊
[00:12:58.000 --> 00:13:00.000]  耶穌在撒瑪利亞婦人的身邊
[00:13:01.000 --> 00:13:07.000]  耶穌基督的大使命,然後是聖靈降臨
[00:13:07.000 --> 00:13:14.000]  在這個故事裏面,耶穌已經突破這個缺口
[00:13:14.000 --> 00:13:17.000]  要進入撒瑪利亞城
[00:13:17.000 --> 00:13:20.000]  日後的差遣,我們還看到
[00:13:20.000 --> 00:13:23.000]  去到八章第五節書堂轉
[00:13:24.000 --> 00:13:31.000]  菲利去到撒瑪利亞城傳道
[00:13:31.000 --> 00:13:35.000]  所以他是追隨耶穌基督的腳蹤
[00:13:35.000 --> 00:13:37.000]  因為主耶穌去了
[00:13:37.000 --> 00:13:41.000]  聖靈降臨的命令也是發出
[00:13:41.000 --> 00:13:43.000]  菲利就去了
[00:13:43.000 --> 00:13:46.000]  然後去到第九章三十一節
[00:13:46.000 --> 00:13:50.000]  原來撒瑪利亞又有教會建立
[00:13:51.000 --> 00:13:54.000]  所以我們看到
[00:13:54.000 --> 00:13:57.000]  要突破我們心裏的關口
[00:13:57.000 --> 00:14:00.000]  我們就可以去到很多的地方
[00:14:00.000 --> 00:14:02.000]  祝福別人
[00:14:02.000 --> 00:14:08.000]  那我們又有什麼的缺口要突破呢
[00:14:08.000 --> 00:14:11.000]  都給我們一個反省吧
[00:14:11.000 --> 00:14:14.000]  我不知道,各人自己心裏面去想一想
[00:14:14.000 --> 00:14:18.000]  如果我們真的要蒙照去祝福別人
[00:14:18.000 --> 00:14:20.000]  我有什麼缺口
[00:14:21.000 --> 00:14:22.000]  要去突破
[00:14:22.000 --> 00:14:25.000]  或者我有什麼心裏關口妨礙我
[00:14:25.000 --> 00:14:27.000]  不肯去做
[00:14:27.000 --> 00:14:30.000]  是否因為種族的緣故呢
[00:14:30.000 --> 00:14:33.000]  是否語言的緣故呢
[00:14:33.000 --> 00:14:37.000]  還是他的生活習慣和我不同呢
[00:14:37.000 --> 00:14:41.000]  留給我們自己去反省吧
[00:14:41.000 --> 00:14:44.000]  留給我們自己去回應吧
[00:14:44.000 --> 00:14:49.000]  繼續吧
[00:14:50.000 --> 00:14:53.000]  在這個井旁,第一幕還沒完
[00:14:53.000 --> 00:14:59.000]  有一個撒瑪利亞婦人走來打水
[00:14:59.000 --> 00:15:02.000]  耶穌就跟她展開對話
[00:15:02.000 --> 00:15:06.000]  撒瑪利亞婦人
[00:15:06.000 --> 00:15:09.000]  為什麼她會認出耶穌你是其他人呢
[00:15:09.000 --> 00:15:11.000]  可能是從她們的服裝
[00:15:11.000 --> 00:15:13.000]  或者是從她們的語言
[00:15:13.000 --> 00:15:15.000]  都有不同的地方
[00:15:15.000 --> 00:15:17.000]  有些所謂地方的語言
[00:15:18.000 --> 00:15:21.000]  當下的時候,主耶穌就跟她說
[00:15:21.000 --> 00:15:23.000]  請給我水喝
[00:15:23.000 --> 00:15:28.000]  請給我水喝
[00:15:28.000 --> 00:15:32.000]  她的接觸
[00:15:32.000 --> 00:15:34.000]  很有趣的地方
[00:15:34.000 --> 00:15:37.000]  我們跟她的接觸去突破
[00:15:37.000 --> 00:15:39.000]  打開話匣
[00:15:39.000 --> 00:15:46.000]  你說我給你水
[00:15:47.000 --> 00:15:48.000]  我有水我給你喝
[00:15:48.000 --> 00:15:50.000]  還有你要求她
[00:15:50.000 --> 00:15:52.000]  你給我水喝
[00:15:52.000 --> 00:15:54.000]  有沒有不同呢
[00:15:54.000 --> 00:15:56.000]  有沒有不同呢
[00:15:56.000 --> 00:15:59.000]  如果說我這裡有水我給你
[00:15:59.000 --> 00:16:01.000]  她又好像
[00:16:01.000 --> 00:16:03.000]  我是主動的
[00:16:03.000 --> 00:16:05.000]  我是有東西給你的
[00:16:05.000 --> 00:16:09.000]  但主耶穌說
[00:16:09.000 --> 00:16:11.000]  你給我水喝
[00:16:11.000 --> 00:16:13.000]  那個受眾
[00:16:13.000 --> 00:16:15.000]  即是那個聽你說的人
[00:16:16.000 --> 00:16:17.000]  就有不同的感覺,很舒服
[00:16:17.000 --> 00:16:19.000]  你都對我有要求
[00:16:19.000 --> 00:16:22.000]  不是你比我高
[00:16:22.000 --> 00:16:24.000]  我有東西給你
[00:16:24.000 --> 00:16:26.000]  但很多時候我們傳福音
[00:16:26.000 --> 00:16:28.000]  我們都會
[00:16:28.000 --> 00:16:31.000]  好像是一個比較高的姿態
[00:16:31.000 --> 00:16:33.000]  告訴別人
[00:16:33.000 --> 00:16:35.000]  你要信耶穌你要信福音
[00:16:35.000 --> 00:16:37.000]  即是好像我們
[00:16:37.000 --> 00:16:39.000]  加一些東西給別人
[00:16:39.000 --> 00:16:41.000]  那個聽的人就有一種的
[00:16:44.000 --> 00:16:46.000]  即是不舒服,你明白我的意思嗎
[00:16:46.000 --> 00:16:48.000]  有點不舒服
[00:16:48.000 --> 00:16:50.000]  但你有東西給我
[00:16:50.000 --> 00:16:53.000]  那個人就
[00:16:53.000 --> 00:16:57.000]  即是變了他採取一個主動回應
[00:16:57.000 --> 00:16:59.000]  所以主耶穌在這個突破
[00:16:59.000 --> 00:17:01.000]  不單是地理上的突破
[00:17:01.000 --> 00:17:06.000]  在種族、語言、習慣方面
[00:17:06.000 --> 00:17:08.000]  那個突破
[00:17:08.000 --> 00:17:10.000]  也在打開話匣
[00:17:10.000 --> 00:17:13.000]  早前教會有個workshop
[00:17:14.000 --> 00:17:16.000]  是講到怎樣去打開話匣
[00:17:16.000 --> 00:17:18.000]  怎樣開始跟別人說話
[00:17:18.000 --> 00:17:21.000]  這個切入點是很重要的
[00:17:21.000 --> 00:17:24.000]  主耶穌就說
[00:17:24.000 --> 00:17:26.000]  請你給我水喝
[00:17:26.000 --> 00:17:28.000]  那個婦人就說
[00:17:28.000 --> 00:17:30.000]  你是猶太人,為甚麼向我一個
[00:17:30.000 --> 00:17:32.000]  撒馬里亞人要水喝
[00:17:32.000 --> 00:17:34.000]  和一個女人
[00:17:34.000 --> 00:17:37.000]  為甚麼要和我這個撒馬里亞的女人
[00:17:37.000 --> 00:17:40.000]  當時的習俗都是
[00:17:40.000 --> 00:17:42.000]  男人不會和女人
[00:17:43.000 --> 00:17:45.000]  即是陌生人去聊天的
[00:17:45.000 --> 00:17:51.000]  女人也不會主動去和陌生的男人聊天
[00:17:51.000 --> 00:17:55.000]  為甚麼你是猶太人
[00:17:55.000 --> 00:17:58.000]  又和我一個撒馬里亞的女人
[00:17:58.000 --> 00:18:01.000]  要水喝呢
[00:18:01.000 --> 00:18:04.000]  這個撒馬里亞婦人
[00:18:04.000 --> 00:18:07.000]  已經表達到一種
[00:18:07.000 --> 00:18:10.000]  不同高低的層次
[00:18:13.000 --> 00:18:14.000]  即是我和你不同的
[00:18:14.000 --> 00:18:16.000]  為甚麼你會
[00:18:16.000 --> 00:18:18.000]  和我這樣說話呢
[00:18:18.000 --> 00:18:20.000]  那耶穌就說
[00:18:20.000 --> 00:18:23.000]  如果知道這些是神的恩典
[00:18:23.000 --> 00:18:26.000]  和對你說請給我水喝的是誰
[00:18:26.000 --> 00:18:28.000]  你就早向祂求了
[00:18:28.000 --> 00:18:30.000]  那這個婦人就說
[00:18:30.000 --> 00:18:32.000]  你都沒有打水的器具
[00:18:32.000 --> 00:18:35.000]  那你哪裡有活水呢
[00:18:35.000 --> 00:18:37.000]  主耶穌就說
[00:18:37.000 --> 00:18:39.000]  凡喝者水還要再喝
[00:18:39.000 --> 00:18:42.000]  誰喝我所賜的水就永遠不喝
[00:18:43.000 --> 00:18:44.000]  每次的水要在他裡面
[00:18:44.000 --> 00:18:48.000]  成為泉源直湧到永生
[00:18:48.000 --> 00:18:52.000]  可能他都不太明白耶穌說這番說話
[00:18:52.000 --> 00:18:55.000]  即是他要來個井打
[00:18:55.000 --> 00:18:58.000]  用完了又要回來又要再打
[00:18:58.000 --> 00:19:00.000]  那你甚麼都沒有
