
[00:00:00.000 --> 00:00:02.500]  我們要突破困境
[00:06:23.300 --> 00:06:25.400]  所以你求榮華福貴
[00:06:25.400 --> 00:06:28.300]  你不如求耶和華
[00:06:28.300 --> 00:06:30.700]  有祂的同在
[00:06:30.700 --> 00:06:32.900]  所以我現在我都知道了
[00:06:32.900 --> 00:06:36.500]  我只要求你神你與我同在
[00:06:36.500 --> 00:06:39.900]  神可能讓我
[00:06:39.900 --> 00:06:43.900]  窘迫 潦倒 困困
[00:06:43.900 --> 00:06:47.500]  滿臉苦讀的站在這裡跟各位見面嗎
[00:06:47.500 --> 00:06:49.600]  不會的
[00:06:49.600 --> 00:06:53.600]  神可能讓我羞辱他的名嗎
[00:06:53.600 --> 00:06:55.100]  三餐不計的
[00:06:55.100 --> 00:06:56.500]  不會的
[00:06:56.500 --> 00:06:58.300]  是不是
[00:06:58.300 --> 00:07:03.400]  我自己沒有二十年 也有四七八年
[00:07:03.400 --> 00:07:06.500]  一路走來我覺得神真的恩待我
[00:07:06.500 --> 00:07:11.500]  我看到每一個地區舉辦神都很恩待你
[00:07:11.500 --> 00:07:15.300]  就是你要問問你自己
[00:07:15.300 --> 00:07:17.600]  或者你問問約卜
[00:07:17.600 --> 00:07:21.900]  中間到底是什麼東西
[00:07:21.900 --> 00:07:24.200]  唯物主義
[00:07:24.200 --> 00:07:26.900]  還有相信物質
[00:07:26.900 --> 00:07:29.000]  是神要給我們的
[00:07:29.000 --> 00:07:32.000]  這是一個非常膚淺的一個理解
[00:07:32.000 --> 00:07:35.400]  非常膚淺的一個認識
[00:07:35.400 --> 00:07:38.200]  聖經從來沒有保證你
[00:07:38.200 --> 00:07:41.900]  榮華富貴 健康 橫通
[00:07:41.900 --> 00:07:43.500]  永遠沒有病痛
[00:07:43.500 --> 00:07:46.600]  活到三百六十歲 七百二十歲
[00:07:46.600 --> 00:07:48.300]  永遠不死
[00:07:48.300 --> 00:07:51.500]  但是你要活在神的旨意當中
[00:07:51.500 --> 00:07:54.600]  你要活得有平安有喜了
[00:07:54.600 --> 00:07:55.800]  你想想看
[00:07:55.800 --> 00:07:59.300]  你投機摸狗你會有喜了嗎
[00:07:59.300 --> 00:08:02.700]  你殺人放火你會有平安嗎
[00:08:02.700 --> 00:08:06.600]  所以只有在神的裡面
[00:08:06.600 --> 00:08:08.500]  把那世界上的
[00:08:08.500 --> 00:08:12.800]  我們講世界上的就是唯物的東西
[00:08:12.800 --> 00:08:17.500]  把它放掉 不要去追求這些東西
[00:08:17.500 --> 00:08:20.700]  而我們追求的不只是說
[00:08:20.700 --> 00:08:23.200]  身體的健康 身體的健康 平安喜樂
[00:08:23.200 --> 00:08:27.500]  或什麼富裕或橫通的
[00:08:27.500 --> 00:08:31.000]  因為我們要相信
[00:08:31.000 --> 00:08:34.400]  神即使是在食音優古中
[00:08:34.400 --> 00:08:36.900]  祂都會帶領我們
[00:08:36.900 --> 00:08:42.200]  我們的生命有祂就不一樣
[00:08:42.200 --> 00:08:44.700]  太陽還存 月亮還在
[00:08:44.700 --> 00:08:46.000]  對不對
[00:08:46.000 --> 00:08:47.100]  感謝神
[00:08:47.100 --> 00:08:50.400]  現在問題是我們怎麼突破
[00:08:50.400 --> 00:08:52.400]  如果說你現在財務有困難
[00:08:52.400 --> 00:08:53.700]  你怎麼突破
[00:08:53.700 --> 00:08:55.400]  你現在身體有病痛
[00:08:55.400 --> 00:08:56.800]  你怎麼突破
[00:08:56.800 --> 00:08:58.600]  你這個有問題你怎麼突破
[00:08:58.600 --> 00:09:02.900]  你怎麼突破這些東西
[00:09:02.900 --> 00:09:04.100]  感謝神
[00:09:04.100 --> 00:09:06.500]  我們怎麼突破我們身體的障礙
[00:09:06.500 --> 00:09:08.200]  我們怎麼突破
[00:09:08.200 --> 00:09:09.500]  我們虛擬的困難
[00:09:09.500 --> 00:09:11.800]  我們怎麼突破
[00:09:11.800 --> 00:09:14.500]  摩西他禱告
[00:09:14.500 --> 00:09:16.100]  這是他三節的經文
[00:09:16.100 --> 00:09:17.500]  讓我們一起來念
[00:09:17.500 --> 00:09:20.300]  十篇九十篇四三十四十五節
[00:09:20.300 --> 00:09:23.100]  請 耶和華
[00:09:23.100 --> 00:09:25.200]  我們要等到幾時呢
[00:09:25.200 --> 00:09:27.100]  求祢轉回
[00:09:27.100 --> 00:09:29.800]  為祢的僕人後悔
[00:09:29.800 --> 00:09:34.300]  求祢使我們早早保得祢的慈愛
[00:09:34.300 --> 00:09:38.800]  好叫我們一生一世歡呼喜樂
[00:09:38.800 --> 00:09:42.100]  求祢照著祢使我們受苦的日子
[00:09:42.100 --> 00:09:44.700]  和我們遭難的眠睡
[00:09:44.700 --> 00:09:47.700]  叫我們喜樂
[00:09:47.700 --> 00:09:52.700]  換句話說就這麼幾節經文
[00:09:52.700 --> 00:09:56.200]  他求神轉回
[00:09:56.200 --> 00:10:00.100]  因為神自從人犯了罪
[00:10:00.100 --> 00:10:04.500]  神有祂的憎怒在人的身旁
[00:10:04.500 --> 00:10:07.500]  耶穌基督挽回了我們的罪孽過半
[00:10:07.500 --> 00:10:10.700]  為我們被釘死在十字架上
[00:10:10.700 --> 00:10:14.600]  但是我們還活在世上啊
[00:10:14.600 --> 00:10:17.000]  我們還會犯錯啊
[00:10:17.000 --> 00:10:20.100]  是不是 你總不能每天一天把耶穌扛起來
[00:10:20.100 --> 00:10:24.100]  然後自己就吃喝拉撒睡
[00:10:24.100 --> 00:10:27.200]  玩樂吃喝玩樂 為非作歹
[00:10:27.200 --> 00:10:29.800]  然後說耶穌為我贖了
[00:10:29.800 --> 00:10:31.600]  不好嘛
[00:10:31.600 --> 00:10:34.000]  求神轉回
[00:10:34.000 --> 00:10:37.500]  不要顏面不堪
[00:10:37.500 --> 00:10:39.000]  他說為祢的僕人後悔
[00:10:39.000 --> 00:10:43.500]  就是你後悔你做在我們人的身上的事情
[00:10:43.500 --> 00:10:47.100]  你讓那些困難的領導我們求你後悔
[00:10:47.100 --> 00:10:48.800]  其實這不是講後悔
[00:10:48.800 --> 00:10:51.900]  他神不會後悔的
[00:10:51.900 --> 00:10:53.300]  對不對
[00:10:53.300 --> 00:10:57.800]  這只是一種人聽得懂的講法
[00:10:57.800 --> 00:10:59.300]  就神你不會這樣子
[00:10:59.300 --> 00:11:01.000]  拜託你啦
[00:11:01.000 --> 00:11:03.600]  求求你啦
[00:11:03.600 --> 00:11:07.400]  求你使我早早保得你的慈愛
[00:11:07.400 --> 00:11:12.200]  好叫我們一生一世歡呼喜樂
[00:11:12.200 --> 00:11:13.900]  求神轉回
[00:11:13.900 --> 00:11:15.300]  求神慈愛
[00:11:15.300 --> 00:11:17.200]  第三就是說
[00:11:17.200 --> 00:11:21.700]  求神叫我們歡樂喜樂
[00:11:21.700 --> 00:11:26.100]  我們即使在苦難之中也要喜樂
[00:11:26.100 --> 00:11:28.800]  高高興興快快樂樂的
[00:11:28.800 --> 00:11:31.000]  是不是
[00:11:31.000 --> 00:11:32.500]  感謝神
[00:11:32.500 --> 00:11:37.600]  因為我們不要自暴自棄
[00:11:37.600 --> 00:11:44.000]  90%的出了問題的關係出了問題的人生
[00:11:44.000 --> 00:11:48.600]  出了問題的日子都是自暴自棄
[00:11:48.600 --> 00:11:50.700]  你懂嗎
[00:11:50.700 --> 00:11:55.000]  錢賺的不多比不上人家
[00:11:55.000 --> 00:11:58.100]  一定要講原談自暴自棄
[00:11:58.100 --> 00:12:01.900]  從來沒有向上或努力
[00:12:01.900 --> 00:12:04.900]  我還聽過有的人做三個工作
[00:12:04.900 --> 00:12:06.800]  打三份工作
[00:12:06.800 --> 00:12:11.200]  就為了使自己的經濟能夠更好
[00:12:11.200 --> 00:12:18.000]  能夠有照顧更多照顧到其他人
[00:12:18.000 --> 00:12:19.500]  不要自暴自棄
[00:12:19.500 --> 00:12:21.900]  不要老覺得自己不如人
[00:12:21.900 --> 00:12:23.700]  耶和華我們要等到幾時呢
[00:12:23.700 --> 00:12:26.400]  求你轉回為你的夫人後悔
[00:12:26.400 --> 00:12:29.200]  我們求神轉回
[00:12:29.200 --> 00:12:34.500]  讓我們的心再一次充滿了神的恩典與慈愛
[00:12:34.500 --> 00:12:41.100]  也就是說其實是我們在困苦患難中
[00:12:41.100 --> 00:12:44.700]  這裡有沒有人沒有困苦患難
[00:12:44.700 --> 00:12:46.900]  沒有身體病痛
[00:12:46.900 --> 00:12:49.500]  沒有不如意的事情
[00:12:49.500 --> 00:12:51.400]  沒有什麼的
[00:12:51.400 --> 00:12:54.400]  其實是你有
[00:12:54.400 --> 00:12:56.900]  我說你不要怨天尤人
[00:12:56.900 --> 00:12:58.900]  你不要忌妒人家都沒有
[00:12:58.900 --> 00:13:04.600]  彈琴彈那麼好我好忌妒他 是不是
[00:13:04.600 --> 00:13:06.500]  我真的打爆不平
[00:13:06.500 --> 00:13:08.200]  我每天唱唱唱唱
[00:13:08.200 --> 00:13:11.500]  唱不到他的一半是不是
[00:13:11.500 --> 00:13:14.700]  那我就自暴自棄
[00:13:14.700 --> 00:13:15.900]  覺得自己不如人
[00:13:15.900 --> 00:13:17.200]  哎呀死了算了
[00:13:17.200 --> 00:13:18.700]  會不會人家喊
[00:13:18.700 --> 00:13:20.600]  不會 趕夜酒
[00:13:20.600 --> 00:13:23.500]  太棒了
[00:13:23.500 --> 00:13:27.600]  你要謙卑的面對
[00:13:27.600 --> 00:13:32.800]  我就是生來就五音不全
[00:13:32.800 --> 00:13:35.000]  或者我努力不夠
[00:13:35.000 --> 00:13:37.600]  或者我打爆不足
[00:13:37.600 --> 00:13:40.100]  所以你要謙卑的面對他
[00:13:40.100 --> 00:13:43.800]  當我們願意謙卑的面對的時候
[00:13:43.800 --> 00:13:45.500]  不要面對你的不如意
[00:13:45.500 --> 00:13:47.600]  然後你開始斥責怨天尤人
[00:13:47.600 --> 00:13:49.800]  這最不好
[00:13:49.800 --> 00:13:53.100]  而且要勇敢的擔當
[00:13:53.100 --> 00:13:55.000]  是不是
[00:13:55.000 --> 00:13:58.600]  姐妹們我老公好懶
[00:13:58.600 --> 00:14:01.000]  其實都不懶
[00:14:01.000 --> 00:14:02.500]  我們老公每一個老公
[00:14:02.500 --> 00:14:05.500]  都比別人教會的老公好對不對
[00:14:05.500 --> 00:14:07.900]  感謝是你看笑得最高興了
[00:14:07.900 --> 00:14:09.700]  哈勒勒亞
[00:14:09.700 --> 00:14:14.200]  茶飯
[00:14:14.200 --> 00:14:17.200]  哈勒勒亞 是的
[00:14:17.200 --> 00:14:18.900]  不可以怨天尤人
[00:14:18.900 --> 00:14:21.200]  不可以做一個比較
[00:14:21.200 --> 00:14:23.700]  不可以忌妒人家比你好這些
[00:14:23.700 --> 00:14:25.800]  也不可以心理不平等等
[00:14:25.800 --> 00:14:27.000]  是不是
[00:14:27.000 --> 00:14:27.800]  是的
[00:14:27.800 --> 00:14:28.600]  哈勒勒亞
[00:14:28.600 --> 00:14:30.800]  所以我們不要自暴自棄
[00:14:30.800 --> 00:14:32.400]  你知道嗎
[00:14:32.400 --> 00:14:35.200]  即使是我們這樣子
[00:14:35.200 --> 00:14:36.500]  也不可以
[00:14:36.500 --> 00:14:39.600]  我們要依靠上帝
[00:14:39.600 --> 00:14:42.300]  你有的時候你會不會感覺到
[00:14:42.300 --> 00:14:44.700]  余牧師有師母幫他
[00:14:44.700 --> 00:14:49.200]  我們都沒有人幫我
[00:14:49.200 --> 00:14:52.000]  最重要是要神幫你就可以了
[00:14:52.000 --> 00:14:53.100]  對不對
[00:14:53.100 --> 00:14:56.400]  感謝主 感謝神
[00:14:56.400 --> 00:14:59.000]  那我們全力以赴
[00:14:59.000 --> 00:15:03.300]  你知道有一句話說
[00:15:03.300 --> 00:15:05.100]  真實的偉大
[00:15:05.100 --> 00:15:08.900]  藏身在平凡裡面
[00:15:08.900 --> 00:15:11.900]  你知道什麼叫偉大嗎
[00:15:11.900 --> 00:15:15.300]  不是浩浩大大或者是蕩然長存
[00:15:15.300 --> 00:15:17.700]  或者是頂天立地
[00:15:17.700 --> 00:15:20.800]  真實的偉大就在平凡裡面
[00:15:20.800 --> 00:15:22.600]  是不是
[00:15:22.600 --> 00:15:24.800]  我看了一個video
[00:15:24.800 --> 00:15:26.300]  他是這樣的
[00:15:26.300 --> 00:15:31.300]  他是有一對孩子的樂隊在那邊演奏
[00:15:31.300 --> 00:15:34.800]  可能是學校的樂團出來表演
[00:15:34.800 --> 00:15:36.500]  年紀都不大
[00:15:36.500 --> 00:15:38.000]  那個學校可能是
[00:15:38.000 --> 00:15:41.100]  小學初中高中通通都有的
[00:15:41.100 --> 00:15:43.300]  所以年齡相差很大
[00:15:43.300 --> 00:15:47.600]  演奏的蠻不錯還可以
[00:15:47.600 --> 00:15:50.100]  中間有一個鼓手
[00:15:50.100 --> 00:15:51.100]  他不是那種鼓手
[00:15:51.100 --> 00:15:53.400]  他就是每過了一下
[00:15:53.400 --> 00:15:54.700]  他就咚就敲一下
[00:15:54.700 --> 00:15:57.200]  過了一下他就咚就敲一下
[00:15:57.200 --> 00:16:00.500]  一看就知道是一個智障的小孩子
[00:16:00.500 --> 00:16:01.600]  你知道
[00:16:01.600 --> 00:16:02.900]  我就看到那個小孩子
[00:16:02.900 --> 00:16:04.400]  他拿他的鼓
[00:16:04.400 --> 00:16:05.600]  拿了一個鼓棒
[00:16:05.600 --> 00:16:08.300]  他叮到指揮
[00:16:08.300 --> 00:16:09.400]  眼睛都不敢動一下
[00:16:09.400 --> 00:16:11.600]  指揮每次要他打的時候
[00:16:11.600 --> 00:16:13.200]  他就咚一下
[00:16:13.200 --> 00:16:14.900]  然後過了一個幾分鐘
[00:16:14.900 --> 00:16:16.300]  他又咚一下
[00:16:16.300 --> 00:16:19.100]  好專心
[00:16:19.100 --> 00:16:21.600]  這是一個智障的孩子
[00:16:21.600 --> 00:16:23.300]  他在那個樂團裡面
[00:16:23.300 --> 00:16:25.100]  也盡上他的一份責任
[00:16:25.100 --> 00:16:26.600]  不是嗎
[00:16:26.600 --> 00:16:28.400]  就看到了我們也是一樣
[00:16:28.400 --> 00:16:29.300]  不是嗎
[00:16:29.300 --> 00:16:30.300]  在神的國裡面
[00:16:30.300 --> 00:16:32.300]  我們每一個人都有我們的分量
[00:16:32.300 --> 00:16:34.400]  我們每一個人都有我們的職責
[00:16:34.400 --> 00:16:36.400]  我們每一個人都有我們的
[00:16:36.400 --> 00:16:37.900]  恩典祝福與憐憫
[00:16:37.900 --> 00:16:40.900]  我們的恩賜等等
[00:16:40.900 --> 00:16:45.300]  讓我們學那個智障的小孩子
[00:16:45.300 --> 00:16:48.100]  在平凡之中
[00:16:48.100 --> 00:16:51.000]  活出最偉大的日子
[00:16:51.000 --> 00:16:52.700]  是不是
[00:16:52.700 --> 00:16:55.800]  感謝神
[00:16:55.800 --> 00:16:58.700]  懶惰的人
[00:16:58.700 --> 00:17:01.700]  你可以找到萬千理由
[00:17:01.700 --> 00:17:02.700]  冬天太冷
[00:17:02.700 --> 00:17:03.900]  夏天太熱
[00:17:03.900 --> 00:17:06.000]  雨天太濕
[00:17:06.000 --> 00:17:10.000]  早上沒吃飽
[00:17:10.000 --> 00:17:11.700]  各種各樣的花樣都來了
[00:17:11.700 --> 00:17:13.900]  是不是
[00:17:13.900 --> 00:17:18.000]  就是要再一次的想想自己
[00:17:18.000 --> 00:17:19.900]  不要說白天太亮
[00:17:19.900 --> 00:17:22.200]  夜裡太黑
[00:17:22.200 --> 00:17:25.600]  也更不要找藉口說天要垮了
[00:17:25.600 --> 00:17:27.600]  沒有這回事
[00:17:27.600 --> 00:17:30.600]  天要垮了神都幫你頂著
[00:17:30.600 --> 00:17:32.800]  我們屬神的子女
[00:17:32.800 --> 00:17:34.300]  我們不怕這個
[00:17:34.300 --> 00:17:35.300]  是不是
[00:17:35.300 --> 00:17:36.300]  所以
[00:17:36.300 --> 00:17:38.300]  讓我們再一次憑著信心
[00:17:38.300 --> 00:17:41.500]  奉主耶穌基督的名
[00:17:41.500 --> 00:17:45.400]  我們來突破這一切
[00:17:45.400 --> 00:17:49.000]  春夏秋冬我們都不怕
[00:17:49.000 --> 00:17:52.000]  因為神與我們同在
[00:17:52.000 --> 00:17:54.100]  你知道嗎
[00:17:54.100 --> 00:17:58.000]  只要我們有摩西的藏
[00:17:58.000 --> 00:18:00.900]  摩西的藏是怎麼回事嗎
[00:18:00.900 --> 00:18:03.700]  摩西的牧羊人的藏
[00:18:03.700 --> 00:18:04.900]  一是肝
[00:18:04.900 --> 00:18:07.200]  一個是藏
[00:18:07.200 --> 00:18:09.400]  肝是
[00:18:09.400 --> 00:18:11.800]  小羊跑出去把它勾回來
[00:18:11.800 --> 00:18:14.100]  小羊跑到山溝
[00:18:14.100 --> 00:18:16.900]  山澗裡面把它勾起來
[00:18:16.900 --> 00:18:18.900]  藏是什麼
[00:18:18.900 --> 00:18:20.700]  藏是打仗用的
[00:18:20.700 --> 00:18:23.200]  豺狼虎豹來的時候打仗用的
[00:18:23.200 --> 00:18:25.500]  是不是
[00:18:25.500 --> 00:18:29.500]  聖經上面有四篇二十三篇
[00:18:29.500 --> 00:18:31.200]  它說我雖然行過死
[00:18:31.200 --> 00:18:33.800]  因為有你也不怕遭害
[00:18:33.800 --> 00:18:37.300]  你的藏你的肝都安慰
[00:18:37.300 --> 00:18:42.000]  所以當一群羊走到石英牛谷中的時候
[00:18:42.000 --> 00:18:47.400]  那個燒垃圾燒屎屍燒到昏天暗地的時候
[00:18:47.400 --> 00:18:49.600]  裡面有豺狼虎豹的聲音的時候
[00:18:49.600 --> 00:18:50.500]  羊都不敢走
[00:18:50.500 --> 00:18:51.600]  所以牧羊人就站起來
[00:18:51.600 --> 00:18:53.800]  喲喲喲喲喲喲喲
[00:18:53.800 --> 00:18:57.000]  我的藏我的肝都安慰我
[00:18:57.000 --> 00:18:59.200]  感謝神
[00:18:59.200 --> 00:19:01.400]  摩西就帶著這個藏
[00:19:01.400 --> 00:19:03.500]  就來到法老王面前
[00:19:03.500 --> 00:19:05.800]  是不是
[00:19:05.800 --> 00:19:08.600]  當他把藏丟下去的時候
[00:19:08.600 --> 00:19:11.600]  什麼就出來了
[00:19:11.600 --> 00:19:13.700]  蛇就出來了
[00:19:13.700 --> 00:19:15.700]  當他去抓蛇的時候
[00:19:15.700 --> 00:19:18.900]  什麼就出來了
[00:19:18.900 --> 00:19:21.100]  藏就回來了
[00:19:21.100 --> 00:19:24.700]  如果你把藏看作是神給你的權柄
