
[00:00:00.000 --> 00:00:05.160]  我們日常生活中也有看到一些獨特的處境
[00:07:59.320 --> 00:08:05.120]  「我和你的先祖 阿伯拉罕 以撒 瓦國
[00:08:05.120 --> 00:08:07.200]  我是他們的神」
[00:08:07.200 --> 00:08:13.280]  這個神的遠祖跟祂有一個建立的關係
[00:08:13.280 --> 00:08:15.800]  在這個情況裡面
[00:08:15.800 --> 00:08:23.000]  神告訴摩西不要靠近
[00:08:23.000 --> 00:08:25.600]  因為這個是聖地
[00:08:25.600 --> 00:08:27.520]  丙姐妹你有沒有去過聖地?
[00:08:29.080 --> 00:08:29.840]  我沒有去過
[00:08:29.840 --> 00:08:33.320]  你聖地是否可以進入?
[00:08:33.320 --> 00:08:36.080]  要不要脫鞋?
[00:08:36.080 --> 00:08:37.880]  不用?
[00:08:37.880 --> 00:08:40.840]  也不是很壞
[00:08:40.840 --> 00:08:45.560]  沒有要求脫鞋
[00:08:45.560 --> 00:08:46.960]  丙姐妹
[00:08:46.960 --> 00:08:50.280]  我們現在去探訪去別人家裡
[00:08:50.280 --> 00:08:53.040]  我們一般都會脫一隻鞋
[00:08:53.040 --> 00:08:58.040]  因為我們知道家居的地方相對上會乾淨些
[00:08:58.040 --> 00:09:02.040]  然後外面因為街上有很多垃圾
[00:09:02.040 --> 00:09:04.440]  你進入家裡的時候
[00:09:04.440 --> 00:09:07.000]  如果有地氈你會拆一拆鞋子
[00:09:07.000 --> 00:09:10.440]  然後才進入家裡
[00:09:10.440 --> 00:09:11.960]  又或者乾脆脫鞋
[00:09:11.960 --> 00:09:13.960]  我有一次去廣道真的要脫鞋
[00:09:13.960 --> 00:09:16.120]  去馬來西亞廣道
[00:09:16.120 --> 00:09:21.960]  原來他們廣道要脫鞋
[00:09:21.960 --> 00:09:25.560]  他們的鞋子全部放在禮堂外面
[00:09:27.320 --> 00:09:32.760]  不知大家如果師班有一天叫你們上台獻詩脫了鞋子的時候
[00:09:32.760 --> 00:09:34.040]  找次試試吧
[00:09:34.040 --> 00:09:36.920]  其實是一個很重要的表達
[00:09:36.920 --> 00:09:41.120]  因為我們確認這是一個神聖的地方
[00:09:41.120 --> 00:09:42.120]  聖潔的地方
[00:09:42.120 --> 00:09:46.200]  神呼召摩西叫他不要靠近
[00:09:46.200 --> 00:09:52.320]  因為其實人在我們的生命裡有很多不潔
[00:09:52.320 --> 00:09:53.640]  有很多罪
[00:09:53.640 --> 00:09:55.640]  有很多不好的地方
[00:09:56.080 --> 00:10:00.760]  然後這位神要我們脫下鞋子
[00:10:00.760 --> 00:10:03.320]  其實有一個很象徵很重要的意義
[00:10:03.320 --> 00:10:07.280]  就是說我們的不潔
[00:10:07.280 --> 00:10:14.040]  我們要知道在我們的生命裡有我們的罪和過犯
[00:10:14.040 --> 00:10:17.640]  聖潔的神不容污衊
[00:10:17.640 --> 00:10:21.520]  這位神要我們去服侍要我們去侍奉的時候
[00:10:21.520 --> 00:10:25.360]  不容許罪在我們的中間
[00:10:26.200 --> 00:10:27.520]  其實這是一個很重要的表達
[00:10:27.520 --> 00:10:30.080]  神的本質、他的屬性、他的位格
[00:10:30.080 --> 00:10:32.400]  這位神是一位聖潔主
[00:10:32.400 --> 00:10:34.640]  要他侍奉他的人
[00:10:34.640 --> 00:10:37.160]  我們都同樣要聖潔
[00:10:37.160 --> 00:10:38.680]  所以弟兄姊妹
[00:10:38.680 --> 00:10:41.040]  屬神的人我們就要很敏感罪
[00:10:41.040 --> 00:10:43.880]  很敏感不潔症之處
[00:10:43.880 --> 00:10:51.240]  有一次跟女兒去吃餐在美國
[00:10:51.240 --> 00:10:54.280]  那間餐廳是一個主題的餐廳
[00:10:55.440 --> 00:10:59.000]  那個主題餐廳是以什麼做主題呢?
[00:10:59.000 --> 00:11:03.880]  就是以一些驚嚇
[00:11:03.880 --> 00:11:08.440]  骷髏骨頭在餐廳門口
[00:11:08.440 --> 00:11:11.480]  這個不是我們選擇
[00:11:11.480 --> 00:11:12.880]  是別人帶我們去的
[00:11:12.880 --> 00:11:15.760]  只是覺得這個挺特別
[00:11:15.760 --> 00:11:21.720]  然後在餐廳門口拍一張照片
[00:11:21.720 --> 00:11:24.560]  跟骷髏骨頭拍一張照片
[00:11:26.440 --> 00:11:28.560]  拍完之後女兒跟我說
[00:11:28.560 --> 00:11:32.480]  「爸爸,我們這樣拍是不是不太好?」
[00:11:32.480 --> 00:11:38.040]  跟死亡、骷髏骨頭一起拍一張照片有什麼好呢?
[00:11:38.040 --> 00:11:40.200]  弟兄姊妹
[00:11:40.200 --> 00:11:43.920]  這都是一種死亡的表達
[00:11:43.920 --> 00:11:45.880]  其實都不是從神而來的
[00:11:45.880 --> 00:11:50.120]  這個主題要驚嚇我們都不是應該好的
[00:11:50.120 --> 00:11:51.320]  所以弟兄姊妹
[00:11:51.320 --> 00:11:57.160]  你穿一件衣服一定要知道那件衣服上面寫了什麼
[00:11:57.160 --> 00:11:59.040]  你穿一件衣服
[00:11:59.040 --> 00:12:03.000]  如果衣服上面有些標誌寫著「骷髏骨頭」
[00:12:03.000 --> 00:12:04.600]  那些就不要賣了
[00:12:04.600 --> 00:12:08.520]  可能穿起來都沒什麼
[00:12:08.520 --> 00:12:10.480]  不過我們都要很敏感
[00:12:10.480 --> 00:12:15.440]  如果這個跟生命有所謂的隔絕
[00:12:15.440 --> 00:12:16.520]  不是從神而來
[00:12:16.520 --> 00:12:17.760]  我們都要很敏感
[00:12:17.760 --> 00:12:18.720]  神那種屬性
[00:12:18.720 --> 00:12:20.200]  祂是一位聖潔的主
[00:12:20.200 --> 00:12:21.480]  有一位聖潔的主
[00:12:21.480 --> 00:12:23.080]  我們屬神的人
[00:12:23.080 --> 00:12:27.360]  就是一個光明、生命的使者
[00:12:27.360 --> 00:12:32.240]  神就告訴阿細
[00:12:32.240 --> 00:12:35.280]  「阿細,這是聖地,你站的地方記得要聖潔」
[00:12:35.280 --> 00:12:42.760]  他又說「我是你父親的神,阿伯拉罕的神
[00:12:42.760 --> 00:12:44.320]  以撒的神,雅各的神」
[00:12:44.320 --> 00:12:46.720]  這個信仰是有一個傳承的
[00:12:47.000 --> 00:12:50.640]  是從始祖、遠祖有一個傳承
[00:12:50.640 --> 00:12:53.360]  所以神的呼嘲就很清楚
[00:12:53.360 --> 00:12:55.560]  講述神跟魔鬼的關係
[00:12:55.560 --> 00:12:57.480]  當我們知道
[00:12:57.480 --> 00:13:00.880]  原來這位神叫我們去侍奉祂的時候
[00:13:00.880 --> 00:13:02.120]  一定要我們留意
[00:13:02.120 --> 00:13:03.000]  跟祂的關係
[00:13:03.000 --> 00:13:05.560]  這個關係是一位聖潔的主
[00:13:05.560 --> 00:13:07.560]  祂很希望我們都是聖潔
[00:13:07.560 --> 00:13:14.120]  所以保羅被提摩太的教訓提醒
[00:13:14.680 --> 00:13:20.160]  「若人自潔,脫離卑賤的事,必作貴重的慶典」
[00:13:20.160 --> 00:13:21.760]  接著那句是甚麼?
[00:13:21.760 --> 00:13:25.240]  「成為聖潔,合乎主用
[00:13:25.240 --> 00:13:28.960]  與被行各樣的善事」
[00:13:28.960 --> 00:13:32.680]  在提摩太後書二章的二十一節
[00:13:32.680 --> 00:13:35.520]  他表達原來人的那種自潔
[00:13:35.520 --> 00:13:36.960]  我們脫離卑賤的事
[00:13:36.960 --> 00:13:38.520]  我們要做貴重的慶典
[00:13:38.520 --> 00:13:42.720]  「成為聖潔,合乎主用」
[00:13:43.320 --> 00:13:46.760]  只有聖潔才能夠合乎主用
[00:13:46.760 --> 00:13:49.920]  頂智梅,在我們侍奉的聖潔裡面
[00:13:49.920 --> 00:13:51.760]  我們要脫離卑賤罪惡
[00:13:51.760 --> 00:13:53.960]  我們要好好服侍這位主
[00:13:53.960 --> 00:13:55.200]  這位神的時候
[00:13:55.200 --> 00:14:00.080]  因為我們這位被我們要去服侍的
[00:14:00.080 --> 00:14:02.360]  這位主祂是聖潔
[00:14:02.360 --> 00:14:05.120]  神的呼召
[00:14:05.120 --> 00:14:07.920]  一個很清楚聖潔的提醒
[00:14:07.920 --> 00:14:10.400]  摩西有甚麼反應?
[00:14:10.400 --> 00:14:13.200]  摩西蒙上臉
[00:14:13.600 --> 00:14:15.840]  因為怕看神
[00:14:15.840 --> 00:14:18.360]  這個「怕」代表甚麼?
[00:14:18.360 --> 00:14:22.960]  因為這位神是聖潔威榮的主
[00:14:22.960 --> 00:14:24.920]  怕甚麼?
[00:14:24.920 --> 00:14:28.640]  摩西自己的不潔,祂有罪
[00:14:28.640 --> 00:14:33.320]  祂又知道如果祂不聖潔的時候
[00:14:33.320 --> 00:14:38.440]  看到神的臉會怎樣?
[00:14:38.440 --> 00:14:42.320]  祂不能夠存在
[00:14:43.920 --> 00:14:47.680]  當祂在這樣的情況下,祂就「蒙上臉」
[00:14:47.680 --> 00:14:51.240]  有沒有小朋友在害怕一些事情的時候
[00:14:51.240 --> 00:14:53.920]  自己蓋著自己的臉
[00:14:53.920 --> 00:14:57.360]  在被窩裡,是否會有好一點的感覺?
[00:14:57.360 --> 00:15:00.440]  有「怕黑」的就躲在被窩裡
[00:15:00.440 --> 00:15:02.560]  蓋著自己的臉,怕一些事情
[00:15:02.560 --> 00:15:03.800]  會不會?
[00:15:03.800 --> 00:15:06.040]  又或者有些情況
[00:15:06.040 --> 00:15:07.440]  我們好像鴕鳥一樣
[00:15:07.440 --> 00:15:09.560]  躲自己的頭在沙裡
[00:15:09.560 --> 00:15:11.640]  看不到就以為沒有事
[00:15:12.200 --> 00:15:13.480]  是否這樣?
[00:15:13.480 --> 00:15:15.160]  摩西有類似的反應
[00:15:15.160 --> 00:15:17.760]  但是祂要表達的是甚麼呢?
[00:15:17.760 --> 00:15:21.840]  祂知道自己的罪不配看神的臉
[00:15:21.840 --> 00:15:24.960]  作為侍奉者,我們不要忘記自己的不足
[00:15:24.960 --> 00:15:25.840]  我們的缺憤
[00:15:25.840 --> 00:15:27.520]  求主是憐憫我們
[00:15:27.520 --> 00:15:29.880]  我們要曉得在神的面前
[00:15:29.880 --> 00:15:32.120]  我們每一個都是蒙恩的罪人
[00:15:32.120 --> 00:15:34.240]  我們就要好好的清楚知道
[00:15:34.240 --> 00:15:36.800]  我們本身的缺陷
[00:15:36.800 --> 00:15:41.440]  因為神的臉不潔者會必死
[00:15:41.440 --> 00:15:43.600]  因為和神的接觸
[00:15:43.600 --> 00:15:45.840]  這個不尋常的經歷
[00:15:45.840 --> 00:15:48.800]  摩西就反思
[00:15:48.800 --> 00:15:53.520]  祂脫鞋,表達一份的崇敬
[00:15:53.520 --> 00:15:57.120]  求主幫助我們都是成為一位
[00:15:57.120 --> 00:15:59.720]  敬虔、聖潔的侍奉者
[00:15:59.720 --> 00:16:03.560]  以致我們配得去服侍我們的主
[00:16:03.560 --> 00:16:04.840]  我們的神
[00:16:04.840 --> 00:16:10.040]  接下來,進入氣獄
[00:16:10.040 --> 00:16:12.360]  進入氣獄,氣獄是甚麼呢?
[00:16:12.360 --> 00:16:13.360]  第七節
[00:16:13.360 --> 00:16:21.560]  「我確實看見了我百姓在埃及所受的困苦
[00:16:21.560 --> 00:16:28.080]  我也聽見了他們因受監宮苦袋所發的哀聲
[00:16:28.080 --> 00:16:30.920]  我確實知道他們的痛苦」
[00:16:30.920 --> 00:16:32.800]  頂姐妹
[00:16:32.800 --> 00:16:38.400]  我們在一個很艱難的日子中,有沒有一些處境?
[00:16:38.400 --> 00:16:41.480]  頂姐妹,你知不知道痛不一定是苦?
[00:16:41.480 --> 00:16:43.400]  痛可以是快的
[00:16:43.400 --> 00:16:48.000]  你有沒有試過痛快呢?
[00:16:48.000 --> 00:16:51.680]  很痛快,很舒服
[00:16:51.680 --> 00:16:52.640]  痛可以是快的
[00:16:52.640 --> 00:16:53.520]  痛苦呢?
[00:16:53.520 --> 00:16:57.360]  痛是身體上的一種感覺
[00:16:57.360 --> 00:16:58.880]  直達你的神經線
[00:16:58.880 --> 00:17:03.040]  讓你腦袋感受到不開心
[00:17:03.040 --> 00:17:04.000]  苦呢?
[00:17:04.000 --> 00:17:06.160]  純粹是一種感覺
[00:17:06.160 --> 00:17:08.920]  我身體上沒有受任何傷害
[00:17:08.920 --> 00:17:11.280]  但我心裡很苦
[00:17:11.280 --> 00:17:13.280]  苦的是甚麼呢?
[00:17:13.280 --> 00:17:16.240]  可能是關係上的撕裂
[00:17:16.240 --> 00:17:19.360]  可能是你感受上的委屈
[00:17:19.360 --> 00:17:21.720]  可能是你感覺不受尊重
[00:17:21.720 --> 00:17:27.400]  就好像埃及地遺留的一班現世民百姓
[00:17:27.400 --> 00:17:30.800]  他們有工作,但他們受虐待
[00:17:30.800 --> 00:17:36.080]  他們有飯吃,但寄人籬下
[00:17:36.080 --> 00:17:39.080]  神告訴摩西
[00:17:39.080 --> 00:17:42.840]  我確實看到他們的困苦
[00:17:42.840 --> 00:17:45.760]  我聽到他們的困難
[00:17:45.760 --> 00:17:50.120]  他們忍受監工苦待所發的哀聲
[00:17:50.120 --> 00:17:55.160]  我確實知道他們的痛苦
[00:17:55.160 --> 00:17:58.400]  摩西是甚麼人?
[00:17:58.400 --> 00:18:00.600]  在埃及出埃及記的時候
[00:18:00.600 --> 00:18:03.520]  我們知道摩西三個月大
[00:18:03.520 --> 00:18:04.920]  就要成為棄嬰
[00:18:04.920 --> 00:18:10.040]  因為法老要殺男嬰
[00:18:10.040 --> 00:18:12.040]  三個月就成棄嬰
[00:18:12.040 --> 00:18:15.600]  被法老的女兒收了
[00:18:15.600 --> 00:18:19.160]  他沒有自己所生的父母那份愛
[00:18:19.160 --> 00:18:23.840]  但他在埃及地學了當地人的知識
[00:18:23.840 --> 00:18:25.400]  然後有一次
[00:18:25.400 --> 00:18:30.880]  看到他的同胞被埃及人欺壓
[00:18:30.880 --> 00:18:32.600]  感受很強烈
[00:18:32.600 --> 00:18:39.400]  強烈到殺死埃及人
[00:18:39.400 --> 00:18:43.480]  感受很強烈
[00:18:43.480 --> 00:18:45.800]  在這樣的情況下
[00:18:45.800 --> 00:18:48.600]  他以為沒有人看到他
[00:18:48.600 --> 00:18:50.160]  他要走
[00:18:50.160 --> 00:18:54.880]  後來他的同胞知道原來殺了他就走
[00:18:54.880 --> 00:18:59.600]  在當地寄居娶妻生子
[00:18:59.600 --> 00:19:02.600]  很坦白說
[00:19:02.600 --> 00:19:04.400]  到了他在埃及的位置
[00:19:04.400 --> 00:19:06.920]  他學了當地人的知識
[00:19:06.920 --> 00:19:10.720]  他慢慢已經成為在當地
[00:19:10.720 --> 00:19:13.880]  或者在法老所縱容下
[00:19:13.880 --> 00:19:15.680]  一個聰明人的時候
[00:19:15.680 --> 00:19:20.840]  其實他可以繼續留在埃及
[00:19:20.840 --> 00:19:24.760]  但神就藉這個機會呼召他
[00:19:24.760 --> 00:19:26.080]  神的呼召
[00:19:26.080 --> 00:19:30.400]  就是要將他的百姓從埃及地釋放
[00:19:30.400 --> 00:19:34.280]  釋放受苦的同胞
[00:19:34.280 --> 00:19:39.560]  因為神紀念以色列人
[00:19:39.560 --> 00:19:41.760]  再說清楚一點
[00:19:41.760 --> 00:19:47.880]  是神紀念以色列人和艾伯拉罕所立的約
[00:19:47.880 --> 00:19:55.200]  要他們進入流奶與蜜之地
[00:19:55.200 --> 00:19:58.320]  聖經第七節然後到第十節
[00:19:58.320 --> 00:20:02.400]  在這一段裏面第八節
[00:20:02.400 --> 00:20:06.080]  「我下來是要救他們脫離埃及人的手
[00:20:06.080 --> 00:20:09.040]  令他們從那地上來
[00:20:09.040 --> 00:20:11.280]  到美好與寬闊之地
[00:20:11.280 --> 00:20:13.200]  到流奶與蜜之地
[00:20:13.200 --> 00:20:17.520]  就是這六個族的外邦人
[00:20:17.520 --> 00:20:19.080]  外族人所住的地方
[00:20:19.080 --> 00:20:21.440]  迦南人、赫人、阿曼尼人
[00:20:21.440 --> 00:20:25.840]  比利時人、希美人、耶布斯人的地方」
[00:20:25.840 --> 00:20:30.200]  原來神不只是要他們從埃及地出來
[00:20:30.200 --> 00:20:33.480]  從一個苦困的地方出來
[00:20:33.480 --> 00:20:35.960]  然後放他們去曠野
[00:20:35.960 --> 00:20:38.360]  不是這樣就完結
[00:20:38.360 --> 00:20:42.520]  神是要他們在一個處境裏面
[00:20:42.520 --> 00:20:44.000]  從這個受苦的地方
[00:20:44.000 --> 00:20:49.560]  要他們去到一個流奶與蜜的地方
[00:20:49.560 --> 00:20:54.160]  「丁姐妹你是否早上都喝奶?
[00:20:54.160 --> 00:20:56.160]  丁姐妹你是否經常喝蜜糖?
[00:20:56.160 --> 00:21:00.680]  所以你的聲音很美
[00:21:00.680 --> 00:21:04.360]  有蜜糖喝、有奶喝是否很幸福?
[00:21:04.360 --> 00:21:08.000]  那個地方就是流奶與蜜之地
[00:21:08.000 --> 00:21:10.600]  你們兩人都不喝?
[00:21:10.600 --> 00:21:11.760]  真是可惜
