
[00:00:00.000 --> 00:00:05.000]  約瑟亞召集了裡面加德和東馬拿西半個支派的人前來對他們說
[00:03:07.000 --> 00:03:11.000]  我們這樣做是因為怕將來你們的子孫會對我們的子孫說
[00:03:11.000 --> 00:03:14.000]  你們跟耶和華以色列的上帝有什麼關係呢
[00:03:14.000 --> 00:03:18.000]  祂以約丹河作為我們和你們之間的界線
[00:03:18.000 --> 00:03:20.000]  所以你們跟耶和華是沒有關係的
[00:03:20.000 --> 00:03:25.000]  那時你們的子孫恐怕會禁止我們的子孫敬拜耶和華
[00:03:25.000 --> 00:03:30.000]  所以我們就築了這座壇
[00:03:30.000 --> 00:03:33.000]  不是為了要獻梵祭或平安祭
[00:03:33.000 --> 00:03:37.000]  而是要在你我之間以及世世代代作為證據
[00:03:37.000 --> 00:03:40.000]  證明我們同樣是敬拜耶和華的
[00:03:40.000 --> 00:03:44.000]  免得你們的子孫會說我們的子孫跟耶和華無關
[00:03:44.000 --> 00:03:49.000]  這就是我們的主意
[00:03:49.000 --> 00:03:51.000]  要是將來真的發生了這件事
[00:03:51.000 --> 00:03:53.000]  我們的子孫也可以這樣說
[00:03:53.000 --> 00:03:55.000]  我們祖先做了這座壇
[00:03:55.000 --> 00:03:57.000]  和耶和華的祭壇一樣
[00:03:57.000 --> 00:03:59.000]  不是為了要獻梵祭或平安祭
[00:03:59.000 --> 00:04:02.000]  而是要在你我之間作為證據
[00:04:06.000 --> 00:04:10.000]  祭司菲利哈和跟他一起的十個支派首領
[00:04:10.000 --> 00:04:15.000]  聽到裡面迦德和東馬拿西支派人所說的話都滿意
[00:04:15.000 --> 00:04:17.000]  祭司菲利哈對他們說
[00:04:17.000 --> 00:04:20.000]  現在我們知道耶和華與我們同在
[00:04:20.000 --> 00:04:22.000]  你們並沒有背叛祂
[00:04:22.000 --> 00:04:24.000]  因此你們救了以色列人
[00:04:24.000 --> 00:04:25.000]  整個民族
[00:04:25.000 --> 00:04:28.000]  使我們不至受耶和華的懲罰
[00:04:28.000 --> 00:04:35.000]  於是菲利哈和眾首領離開了基烈地的裡面人和迦德人
[00:04:35.000 --> 00:04:38.000]  回到迦南向以色列人民報告
[00:04:38.000 --> 00:04:42.000]  以色列人聽到之後都很滿意
[00:04:42.000 --> 00:04:44.000]  並且讚美上帝
[00:04:44.000 --> 00:04:49.000]  他們不再提起要破壞裡面人和迦德人居住的土地
[00:04:49.000 --> 00:04:53.000]  裡面人和迦德人說
[00:04:53.000 --> 00:04:55.000]  這座壇向我們作證
[00:04:55.000 --> 00:04:57.000]  證明耶和華是上帝
[00:04:57.000 --> 00:05:01.000]  因此他們就叫這座壇叫做正壇
[00:05:06.000 --> 00:05:09.000]  字幕由Amara.org社區提供
[00:05:35.000 --> 00:05:38.000]  字幕由Amara.org社區提供
[00:06:06.000 --> 00:06:09.000]  字幕由Amara.org社區提供
[00:06:36.000 --> 00:06:41.000]  你覺得在敬拜敬拜的主席
[00:06:41.000 --> 00:06:44.000]  戴著太陽眼鏡走上台上
[00:06:44.000 --> 00:06:46.000]  是不是合體統?
[00:06:46.000 --> 00:06:48.000]  是不是合宜呢?
[00:06:48.000 --> 00:06:52.000]  我聽了之後當然是不合宜
[00:06:52.000 --> 00:06:55.000]  我們的燈光又不是很刺眼
[00:06:55.000 --> 00:06:57.000]  為什麼要戴著太陽眼鏡
[00:06:57.000 --> 00:07:01.000]  很帥氣地走上台上呢?
[00:07:01.000 --> 00:07:03.000]  於是我就說讓我出去看看
[00:07:03.000 --> 00:07:08.000]  於是我出去看到崇拜的姐妹主席
[00:07:08.000 --> 00:07:16.000]  戴著一對很新潮的太陽眼鏡
[00:07:16.000 --> 00:07:19.000]  於是我就心裡很火滾
[00:07:19.000 --> 00:07:22.000]  我覺得這麼不成體統
[00:07:22.000 --> 00:07:25.000]  崇拜竟然戴著太陽眼鏡走上台上
[00:07:25.000 --> 00:07:27.000]  很帥氣
[00:07:27.000 --> 00:07:34.000]  於是我就想沒理由走上台後就拉她下來
[00:07:34.000 --> 00:07:38.000]  於是我就在門口旁邊等她
[00:07:38.000 --> 00:07:41.000]  想著她戴完敬拜離席的時候
[00:07:41.000 --> 00:07:44.000]  就捉住她罵她一頓
[00:07:44.000 --> 00:07:47.000]  然後告訴她停她侍奉
[00:07:47.000 --> 00:07:50.000]  這麼失禮人
[00:07:50.000 --> 00:07:53.000]  這麼多頂姐妹又有頂姐妹投訴
[00:07:53.000 --> 00:07:56.000]  於是就想著要跟她說些什麼
[00:07:56.000 --> 00:07:59.000]  她戴完敬拜下來後門出來的時候
[00:07:59.000 --> 00:08:01.000]  我就捉住她
[00:08:01.000 --> 00:08:05.000]  一想著見到她的時候就大罵她一頓
[00:08:05.000 --> 00:08:08.000]  她見到我的時候就跟我打個招呼
[00:08:08.000 --> 00:08:09.000]  牧師
[00:08:09.000 --> 00:08:12.000]  於是我就想衝口而出罵她的時候
[00:08:12.000 --> 00:08:16.000]  她就說牧師你知不知道我今天很感謝主
[00:08:16.000 --> 00:08:19.000]  我剛剛做完一個眼的手術
[00:08:19.000 --> 00:08:22.000]  我本來不想戴敬拜的
[00:08:22.000 --> 00:08:26.000]  我剛剛就說你戴著太陽眼鏡沒問題的
[00:08:26.000 --> 00:08:28.000]  因為那些光線的緣故
[00:08:28.000 --> 00:08:30.000]  她就說很感謝主
[00:08:30.000 --> 00:08:33.000]  她這個很重要的手術是成功的
[00:08:33.000 --> 00:08:37.000]  牧師你幫我感恩讚美上帝
[00:08:37.000 --> 00:08:38.000]  當我聽到之後
[00:08:38.000 --> 00:08:42.000]  我的血壓即時下降六十度
[00:08:42.000 --> 00:08:45.000]  我都不知道應該說些什麼
[00:08:45.000 --> 00:08:49.000]  我感謝主就是我沒有衝口而出去罵她
[00:08:49.000 --> 00:08:52.000]  上台是戴太陽眼鏡沒錯
[00:08:52.000 --> 00:08:55.000]  在很多人看來就未必是一個正確的做法
[00:08:55.000 --> 00:08:58.000]  但是一個剛剛做完眼部手術
[00:08:58.000 --> 00:09:02.000]  需要太陽眼鏡去遮住光線
[00:09:02.000 --> 00:09:07.000]  而她亦都願意出來侍奉的人
[00:09:07.000 --> 00:09:12.000]  可能我們不明白她裡面的內心在想些什麼
[00:09:12.000 --> 00:09:14.000]  可能我們需要做得更加好
[00:09:14.000 --> 00:09:20.000]  這些安排讓姐妹可以休息一個星期
[00:09:20.000 --> 00:09:24.000]  但問題是很多時候我們看見某些東西
[00:09:24.000 --> 00:09:26.000]  我們就立刻下了一個判斷
[00:09:26.000 --> 00:09:31.000]  究竟我們要怎樣做去矯正這件事
[00:09:31.000 --> 00:09:34.000]  英文叫做Jumping into conclusion
[00:09:34.000 --> 00:09:38.000]  你很快就見到某一個現象
[00:09:38.000 --> 00:09:40.000]  你就已經做了一個決定
[00:09:40.000 --> 00:09:44.000]  就好像前個星期Pastor Alan跟我們分享
[00:09:44.000 --> 00:09:46.000]  你不要太快見到一些東西
[00:09:46.000 --> 00:09:48.000]  或者聽到一些東西
[00:09:48.000 --> 00:09:49.000]  可能是fake news
[00:09:49.000 --> 00:09:51.000]  可能是片面的一些看法
[00:09:51.000 --> 00:09:54.000]  不要太快下判斷
[00:09:54.000 --> 00:09:56.000]  約書有記載二十二章
[00:09:56.000 --> 00:09:58.000]  記載了一件事蹟
[00:09:58.000 --> 00:10:00.000]  有些人當看見某一樣東西的時候
[00:10:00.000 --> 00:10:02.000]  他們已經下了一個判斷
[00:10:02.000 --> 00:10:06.000]  這個判斷成為了一個醜陋的誤會
[00:10:06.000 --> 00:10:09.000]  而這個誤會差點造成
[00:10:09.000 --> 00:10:12.000]  很嚴重的後果
[00:10:12.000 --> 00:10:14.000]  頂智慧我相信今天在我們的教會裏
[00:10:14.000 --> 00:10:16.000]  在我們的小組裏
[00:10:16.000 --> 00:10:17.000]  在我們的家庭裏
[00:10:17.000 --> 00:10:18.000]  在我們婚姻裏
[00:10:18.000 --> 00:10:19.000]  在我們人際關係裏
[00:10:19.000 --> 00:10:21.000]  在我們工作關係裏
[00:10:21.000 --> 00:10:25.000]  我們真的很需要看今天的訊息
[00:10:25.000 --> 00:10:28.000]  頂智慧今天的訊息發生在幾千年前
[00:10:28.000 --> 00:10:30.000]  有些人說聖經太古老了
[00:10:30.000 --> 00:10:33.000]  以前發生的事跟今天沒有關係
[00:10:33.000 --> 00:10:34.000]  我告訴你頂智慧知道的是
[00:10:34.000 --> 00:10:38.000]  上帝要將這些事蹟放在聖經裏
[00:10:38.000 --> 00:10:41.000]  他偏偏要今天跟我們每一個人說
[00:10:41.000 --> 00:10:46.000]  我們應該怎樣去追求公義
[00:10:46.000 --> 00:10:51.000]  但卻不是去下錯誤的判斷
[00:10:51.000 --> 00:10:53.000]  頂智慧當我們看聖經裏的時候
[00:10:53.000 --> 00:10:55.000]  撒旦其中一件事
[00:10:55.000 --> 00:10:58.000]  上帝要做的就是破壞合一
[00:10:58.000 --> 00:11:01.000]  人和人之間合一的關係
[00:11:01.000 --> 00:11:03.000]  由創世開始的時候
[00:11:03.000 --> 00:11:06.000]  撒旦已經在做這件事
[00:11:06.000 --> 00:11:09.000]  他告訴阿當夏威志
[00:11:09.000 --> 00:11:11.000]  沒問題的
[00:11:11.000 --> 00:11:15.000]  吃這棵樹的果子
[00:11:15.000 --> 00:11:17.000]  吃了之後就造成了
[00:11:17.000 --> 00:11:20.000]  人和人之間的大家的指責
[00:11:20.000 --> 00:11:23.000]  阿當就說你給我那個女人
[00:11:23.000 --> 00:11:25.000]  害我的
[00:11:25.000 --> 00:11:29.000]  然後到戈隱和阿伯的記載
[00:11:29.000 --> 00:11:31.000]  大家都知道
[00:11:31.000 --> 00:11:33.000]  兩兄弟的不和
[00:11:33.000 --> 00:11:35.000]  到最後是殺人
[00:11:35.000 --> 00:11:37.000]  接著我們看到
[00:11:37.000 --> 00:11:40.000]  無論是阿伯、拉罕和羅德
[00:11:40.000 --> 00:11:43.000]  無論是大衛和蘇羅
[00:11:43.000 --> 00:11:46.000]  無論是以色列國和猶太國
[00:11:46.000 --> 00:11:49.000]  同一個種族的國家的分裂
[00:11:49.000 --> 00:11:54.000]  甚至耶穌的門徒們爭誰做最大
[00:11:54.000 --> 00:11:57.000]  甚至去到哲學裡面
[00:11:57.000 --> 00:12:00.000]  保羅和巴拿巴
[00:12:00.000 --> 00:12:02.000]  頂智慧我們看到人和人之間
[00:12:02.000 --> 00:12:08.000]  往往是用這個方法去叫人和人之間疏離
[00:12:08.000 --> 00:12:10.000]  合一破壞
[00:12:10.000 --> 00:12:12.000]  甚至今天來到教會裡面的時候
[00:12:12.000 --> 00:12:15.000]  也聽到很多不同的人說
[00:12:15.000 --> 00:12:17.000]  我小組裡面和某些人不對
[00:12:17.000 --> 00:12:21.000]  於是我就放棄這個肢體生活
[00:12:21.000 --> 00:12:23.000]  不再回小組
[00:12:23.000 --> 00:12:27.000]  純粹一個人獨自去追求真理
[00:12:27.000 --> 00:12:30.000]  頂智慧這樣是不是聖經裡面的教導呢?
[00:12:30.000 --> 00:12:33.000]  頂智慧今天我們看這件發生的事的時候
[00:12:33.000 --> 00:12:36.000]  希望這件事能夠令到一些責心
[00:12:36.000 --> 00:12:39.000]  這個責心不是因為聖經的記載是不正確
[00:12:39.000 --> 00:12:41.000]  而是因為聖經的記載是正確
[00:12:41.000 --> 00:12:45.000]  我們需要去聽上帝今天要跟我們說的話
[00:12:45.000 --> 00:12:47.000]  很簡單的
[00:12:47.000 --> 00:12:49.000]  今天就是看這群以色列人做的事情
[00:12:49.000 --> 00:12:51.000]  和我們今天所做的事情很相似
[00:12:51.000 --> 00:12:54.000]  有些什麼是錯誤的方法
[00:12:54.000 --> 00:12:58.000]  而有些什麼是正確的方法
[00:12:58.000 --> 00:13:00.000]  我們來看看聖經裡面怎麼說
[00:13:28.000 --> 00:13:30.000]  摩西上帝的僕人
[00:13:30.000 --> 00:13:33.000]  吩咐說要分給你們的地方
[00:13:33.000 --> 00:13:36.000]  你看到這幅圖是十二支派的分地
[00:13:36.000 --> 00:13:38.000]  是時候你們分地
[00:13:38.000 --> 00:13:42.000]  在分地裡面有兩個半支派的地
[00:13:42.000 --> 00:13:46.000]  是在約旦河的東邊
[00:13:46.000 --> 00:13:49.000]  馬來西亞有一半支派在約旦河的西岸
[00:13:49.000 --> 00:13:51.000]  一半支派在約旦河的東岸
[00:13:51.000 --> 00:13:54.000]  還有裡面和迦德人在約旦河的東岸
[00:13:54.000 --> 00:13:58.000]  這個就是耶和華曉如摩西分地給十二支派
[00:13:58.000 --> 00:14:00.000]  約書亞跟他們說
[00:14:00.000 --> 00:14:02.000]  現在你們可以回家了
[00:14:02.000 --> 00:14:04.000]  你們過去這麼多年
[00:14:04.000 --> 00:14:07.000]  本來你們早就得到約旦河東的地方
[00:14:07.000 --> 00:14:08.000]  但這麼多年以來
[00:14:08.000 --> 00:14:12.000]  你們和你們的兄弟願意放下你們安頓的生活
[00:14:12.000 --> 00:14:14.000]  來跟我們一同去爭戰
[00:14:14.000 --> 00:14:16.000]  現在大家都可以分地了
[00:14:16.000 --> 00:14:21.000]  你們可以平平安安地回到你們自己的土地裡面
[00:14:21.000 --> 00:14:25.000]  約書亞就跟他們說
[00:14:25.000 --> 00:14:27.000]  祝福他們
[00:14:27.000 --> 00:14:32.000]  告訴他們要跟從上帝
[00:14:32.000 --> 00:14:35.000]  吩咐他們要繼續愛主耶和華
[00:14:35.000 --> 00:14:39.000]  還可以拿走在迦倫地裡面
[00:14:39.000 --> 00:14:45.000]  你們和兄弟們一起取得的財富
[00:14:45.000 --> 00:14:47.000]  你可以拿回去
[00:14:47.000 --> 00:14:51.000]  還有告訴他們有五件事
[00:14:51.000 --> 00:14:54.000]  基本上要愛耶和華你的上帝
[00:14:54.000 --> 00:14:56.000]  走在他的道路當中
[00:14:56.000 --> 00:14:59.000]  還要遵從他的誡命
[00:14:59.000 --> 00:15:03.000]  要堅持去委身給他
[00:15:03.000 --> 00:15:07.000]  還要盡心盡性盡力去侍奉他
[00:15:07.000 --> 00:15:11.000]  你想想一個領袖
[00:15:11.000 --> 00:15:17.000]  要差遣他一班的跟從者離開
[00:15:17.000 --> 00:15:21.000]  要回到自己的故鄉當中
[00:15:21.000 --> 00:15:25.000]  還有他們會拿走自己應得的財富
[00:15:25.000 --> 00:15:31.000]  是一件多麼令人感觸的事
[00:15:31.000 --> 00:15:38.000]  感觸的就是這個所謂的識別會
[00:15:38.000 --> 00:15:42.000]  我相信當時這班兄弟
[00:15:42.000 --> 00:15:45.000]  可能有幾十萬人
[00:15:45.000 --> 00:15:47.000]  是大家互相擁抱
[00:15:47.000 --> 00:15:52.000]  這個識別會是有傷痛也有喜樂
[00:15:52.000 --> 00:15:54.000]  喜樂的地方就是我們終於可以完成
[00:15:54.000 --> 00:15:55.000]  主給我們的任務
[00:15:55.000 --> 00:15:56.000]  我們可以回家了
[00:15:56.000 --> 00:15:58.000]  但另一方面就是
[00:15:58.000 --> 00:16:01.000]  我們不捨得這班兄弟
[00:16:01.000 --> 00:16:05.000]  這班兄弟和我們一起並肩作戰這麼久
[00:16:05.000 --> 00:16:09.000]  我相信當時會有很多的擁抱
[00:16:09.000 --> 00:16:12.000]  哭泣
[00:16:12.000 --> 00:16:14.000]  很多的難捨難離
[00:16:14.000 --> 00:16:19.000]  在所謂的識別營裡
[00:16:19.000 --> 00:16:22.000]  大家在營火面前彼此分享
[00:16:22.000 --> 00:16:24.000]  這麼多年的兄弟
[00:16:24.000 --> 00:16:27.000]  大家在這麼多年的爭戰裡
[00:16:27.000 --> 00:16:31.000]  有一些的結連是無法將他們
[00:16:31.000 --> 00:16:33.000]  在情感裡分開
[00:16:33.000 --> 00:16:35.000]  這些是我們的兄弟
[00:16:35.000 --> 00:16:41.000]  這些是我們一起爭戰的同工
[00:16:41.000 --> 00:16:47.000]  這班是我們血脈相連的同胞
[00:16:47.000 --> 00:16:50.000]  於是他們就分開
[00:16:50.000 --> 00:16:53.000]  回到約旦河東的地方
[00:16:53.000 --> 00:16:54.000]  在約旦河東的時候
[00:16:54.000 --> 00:16:58.000]  當他們望見這條河水滾滾的約旦河
[00:16:58.000 --> 00:17:03.000]  這班兩半支派的人
[00:17:03.000 --> 00:17:06.000]  加德里邊和馬來西半支派的人
[00:17:06.000 --> 00:17:07.000]  當他們望見這條河的時候
[00:17:07.000 --> 00:17:09.000]  他們就有很大的感觸
[00:17:09.000 --> 00:17:13.000]  我們不想和這班兄弟分開
[00:17:13.000 --> 00:17:17.000]  但現在我們的地方就是上帝要給我們的地方
[00:17:17.000 --> 00:17:19.000]  我們一定要記得起
[00:17:19.000 --> 00:17:22.000]  我們是血脈相連的好兄弟
[00:17:22.000 --> 00:17:23.000]  於是他們就說
[00:17:23.000 --> 00:17:27.000]  不如我們在河邊建一座紀念碑
[00:17:27.000 --> 00:17:30.000]  這座建出來好像耶和華的壇一樣
[00:17:30.000 --> 00:17:32.000]  但他們不是做獻祭的
[00:17:32.000 --> 00:17:34.000]  他們希望建這座壇
[00:17:34.000 --> 00:17:38.000]  是一個壇的象徵
[00:17:38.000 --> 00:17:40.000]  是一個紀念碑
[00:17:40.000 --> 00:17:41.000]  要記得起
[00:17:41.000 --> 00:17:43.000]  當你看見這座壇的時候
[00:17:43.000 --> 00:17:47.000]  我們是和那邊河對面西岸的人
[00:17:47.000 --> 00:17:50.000]  他們的種族
[00:17:50.000 --> 00:17:51.000]  他們的血脈
[00:17:51.000 --> 00:17:53.000]  他們所信的上帝完全一樣
[00:17:53.000 --> 00:17:57.000]  他們獻祭的都是完全一樣的對象
[00:17:57.000 --> 00:18:00.000]  都是上帝耶和華
[00:18:00.000 --> 00:18:04.000]  於是他們就建了這座紀念碑
[00:18:04.000 --> 00:18:05.000]  但很可惜
[00:18:05.000 --> 00:18:08.000]  當他們建了這座紀念碑之後
[00:18:08.000 --> 00:18:11.000]  所有不想發生的惡事
[00:18:11.000 --> 00:18:15.000]  都開始發生在以色列的支派
[00:18:15.000 --> 00:18:18.000]  這兩個半的支派當中
[00:18:18.000 --> 00:18:21.000]  所以今天頂智門我們來看看有什麼
[00:18:21.000 --> 00:18:25.000]  是河的西岸那十個支派
[00:18:25.000 --> 00:18:27.000]  做得不對的
[00:18:27.000 --> 00:18:31.000]  我們為什麼這麼容易去誤判別人
[00:18:31.000 --> 00:18:34.000]  我們為什麼這麼容易誤會其他人
[00:18:34.000 --> 00:18:37.000]  我們為什麼這麼容易傷害別人
[00:18:37.000 --> 00:18:39.000]  是因為我們看到一些東西
[00:18:39.000 --> 00:18:43.000]  我們就很快落到一個錯誤的判斷
[00:18:43.000 --> 00:18:45.000]  我們應該怎麼做
[00:18:45.000 --> 00:18:48.000]  而去避免當我們眼見到和聽到
[00:18:48.000 --> 00:18:50.000]  有一個人戴著太陽眼鏡
[00:18:50.000 --> 00:18:53.000]  上去台上領敬拜的時候
[00:18:53.000 --> 00:18:59.000]  我們就實施了一個錯誤的判斷
[00:18:59.000 --> 00:19:02.000]  頂智門第一件事我們要看的就是
[00:19:02.000 --> 00:19:03.000]  我們叫以為
[00:19:03.000 --> 00:19:05.000]  這個就是前一星期
[00:19:05.000 --> 00:19:07.000]  Parkside Energy提醒我們的
[00:19:07.000 --> 00:19:11.000]  很多時候當我們去判斷一些東西的時候
[00:19:11.000 --> 00:19:19.000]  我們都是用一個叫做道聽途說的方式去面對
[00:19:19.000 --> 00:19:22.000]  我們有時候在祈禱會裡面聽到
[00:19:22.000 --> 00:19:28.000]  阿甲講有關阿月提及阿丙
[00:19:28.000 --> 00:19:31.000]  關於丁和阿茂的事情
[00:19:31.000 --> 00:19:36.000]  於是我們就開始將這些事情傳開去
[00:19:36.000 --> 00:19:38.000]  以為這些事情是很真實
[00:19:38.000 --> 00:19:40.000]  我們看一看聖經裡面說
[00:19:40.000 --> 00:19:43.000]  以色列人這十個支派聽說
[00:19:43.000 --> 00:19:45.000]  只是聽到而已
[00:19:45.000 --> 00:19:47.000]  在河的對面發生的事情
[00:19:47.000 --> 00:19:49.000]  沒有社交媒體
[00:19:49.000 --> 00:19:51.000]  沒有電話
[00:19:51.000 --> 00:19:53.000]  沒有衛星圖片
[00:19:53.000 --> 00:19:55.000]  沒有任何的東西去證實
[00:19:55.000 --> 00:19:57.000]  只是聽說而已
[00:19:57.000 --> 00:20:02.000]  他們就以為這是一個祭壇
[00:20:02.000 --> 00:20:06.000]  以為他們建一個祭壇去獻祭給偶像
[00:20:06.000 --> 00:20:09.000]  於是他們就以為
[00:20:09.000 --> 00:20:12.000]  這一點點的真理就是正確
[00:20:12.000 --> 00:20:15.000]  頂智門他們是不是建了一座壇呢
[00:20:15.000 --> 00:20:17.000]  是的
[00:20:17.000 --> 00:20:19.000]  這是一半的真理
[00:20:19.000 --> 00:20:22.000]  但有人說一半的真理
[00:20:22.000 --> 00:20:27.000]  比起完全的真理更加可怕
[00:20:27.000 --> 00:20:29.000]  因為一半的真理
[00:20:29.000 --> 00:20:33.000]  你可以將它扭一扭
[00:20:33.000 --> 00:20:35.000]  將它擰一擰
[00:20:35.000 --> 00:20:37.000]  將它加鹽加醋
[00:20:37.000 --> 00:20:39.000]  扔出去的傷害
[00:20:39.000 --> 00:20:42.000]  是比起完全的真理更加可怕
[00:20:42.000 --> 00:20:44.000]  更大的破壞力
[00:20:44.000 --> 00:20:46.000]  好像你這樣說
[00:20:46.000 --> 00:20:48.000]  你可以跟頂智門說
[00:20:48.000 --> 00:20:50.000]  我聽到好像是這樣的
[00:20:50.000 --> 00:20:52.000]  我不知道是不是真實
[00:20:52.000 --> 00:20:55.000]  我聽到Pastor Alan
[00:20:55.000 --> 00:20:57.000]  說他現在的婚姻
[00:20:57.000 --> 00:20:59.000]  好像是第二段婚姻
[00:20:59.000 --> 00:21:01.000]  我不敢證實
[00:21:01.000 --> 00:21:03.000]  但他好像在港台裏面說過
[00:21:03.000 --> 00:21:06.000]  我不敢肯定
[00:21:06.000 --> 00:21:08.000]  但總之我聽過
[00:21:08.000 --> 00:21:10.000]  有人這樣說過
[00:21:10.000 --> 00:21:12.000]  很快這些消息
[00:21:12.000 --> 00:21:15.000]  就會不斷地傳開去
[00:21:15.000 --> 00:21:17.000]  沒錯Pastor Alan在港台裏面
[00:21:17.000 --> 00:21:19.000]  是曾經這樣說過
[00:21:19.000 --> 00:21:22.000]  但他只是用來做一個假設的例子
[00:21:22.000 --> 00:21:25.000]  一半的真理
[00:21:25.000 --> 00:21:27.000]  他們就以為
[00:21:27.000 --> 00:21:29.000]  第二
[00:21:29.000 --> 00:21:31.000]  更重要的是
[00:21:31.000 --> 00:21:34.000]  傳媒還聽見聚集在視羅
[00:21:34.000 --> 00:21:37.000]  要上去攻打這兩半的支派
[00:21:37.000 --> 00:21:39.000]  你想想
[00:21:39.000 --> 00:21:41.000]  頂智門有多恐怖
[00:21:41.000 --> 00:21:43.000]  這班弟兄
[00:21:43.000 --> 00:21:45.000]  是我們剛剛
[00:21:45.000 --> 00:21:47.000]  可能幾天或幾個月前
[00:21:47.000 --> 00:21:49.000]  幾個星期前才
[00:21:49.000 --> 00:21:51.000]  互相擁抱一別
[00:21:51.000 --> 00:21:55.000]  互相祝福對方
[00:21:55.000 --> 00:21:58.000]  剛剛才完結識別會
[00:21:58.000 --> 00:22:00.000]  沒多久
[00:22:00.000 --> 00:22:02.000]  但當我聽見
[00:22:02.000 --> 00:22:04.000]  他們做了一些
[00:22:04.000 --> 00:22:06.000]  似乎是不對的事
