
[00:00:00.000 --> 00:00:05.000]  各位弟兄姊妹 各位嘉賓平安
[00:10:53.000 --> 00:10:55.000]  乃是要伺候人
[00:10:55.000 --> 00:11:02.000]  並且要捨命作多人的贖鑒
[00:11:02.000 --> 00:11:03.000]  希伯來書告訴你
[00:11:03.000 --> 00:11:05.000]  我來了
[00:11:05.000 --> 00:11:07.000]  這位主耶穌記住
[00:11:07.000 --> 00:11:09.000]  道成肉身
[00:11:09.000 --> 00:11:11.000]  充充滿滿有恩典有真理
[00:11:11.000 --> 00:11:13.000]  住在我們當中
[00:11:13.000 --> 00:11:15.000]  這位主耶穌
[00:11:15.000 --> 00:11:18.000]  他自己親自宣佈
[00:11:18.000 --> 00:11:20.000]  我來了
[00:11:20.000 --> 00:11:25.000]  我來是要照著你的旨意
[00:11:25.000 --> 00:11:28.000]  是要遵行你的旨意
[00:11:28.000 --> 00:11:32.000]  你就回去做功課
[00:11:32.000 --> 00:11:34.000]  如果做完功課
[00:11:34.000 --> 00:11:37.000]  我就連手提電話都沒有
[00:11:37.000 --> 00:11:39.000]  是活錯時代
[00:11:39.000 --> 00:11:42.000]  所以你如果查到之後
[00:11:42.000 --> 00:11:45.000]  你就將它全部圈出來
[00:11:45.000 --> 00:11:48.000]  你告訴我
[00:11:48.000 --> 00:11:50.000]  我講道
[00:11:50.000 --> 00:11:52.000]  我都要子彈
[00:11:52.000 --> 00:11:54.000]  你就提供子彈給我
[00:11:54.000 --> 00:11:57.000]  等我下一次回來的時候
[00:11:57.000 --> 00:11:58.000]  講道的時候
[00:11:58.000 --> 00:12:00.000]  就不是講半點鐘
[00:12:00.000 --> 00:12:03.000]  可以講長些
[00:12:03.000 --> 00:12:06.000]  加我有限公司
[00:12:06.000 --> 00:12:09.000]  我需要你們去供應
[00:12:09.000 --> 00:12:10.000]  好啊
[00:12:10.000 --> 00:12:12.000]  你們要
[00:12:12.000 --> 00:12:14.000]  既然是少少限
[00:12:14.000 --> 00:12:18.000]  我就已經心領
[00:12:18.000 --> 00:12:21.000]  就要怎樣怎樣
[00:12:21.000 --> 00:12:24.000]  你要思想
[00:12:24.000 --> 00:12:26.000]  教睦同胸我們彼此勉勵
[00:12:26.000 --> 00:12:28.000]  主耶穌怎樣愛我
[00:12:28.000 --> 00:12:31.000]  我又要怎樣去彼此相愛
[00:12:31.000 --> 00:12:34.000]  是有一個以神的愛
[00:12:34.000 --> 00:12:37.000]  以基督的愛為本
[00:12:37.000 --> 00:12:47.000]  來實行彼此相愛
[00:12:47.000 --> 00:12:50.000]  直到不單止這樣
[00:12:50.000 --> 00:12:54.000]  直到一樣
[00:12:54.000 --> 00:12:56.000]  你們要彼此相愛
[00:12:56.000 --> 00:13:02.000]  像我愛你們一樣
[00:13:02.000 --> 00:13:04.000]  真的很難
[00:13:04.000 --> 00:13:07.000]  但這個是聖經的真理
[00:13:07.000 --> 00:13:10.000]  這是一個標準
[00:13:10.000 --> 00:13:14.000]  我們不要以為彼此相愛是老生常談
[00:13:14.000 --> 00:13:16.000]  你再深入
[00:13:16.000 --> 00:13:20.000]  我只是提出這個重點
[00:13:20.000 --> 00:13:22.000]  怎樣怎樣
[00:13:22.000 --> 00:13:29.000]  一樣一樣
[00:13:29.000 --> 00:13:32.000]  每一次我們思想
[00:13:32.000 --> 00:13:36.000]  在基督徒的群體裏
[00:13:36.000 --> 00:13:39.000]  在神的教會
[00:13:39.000 --> 00:13:40.000]  弟兄姊妹
[00:13:40.000 --> 00:13:43.000]  和睦同居
[00:13:43.000 --> 00:13:45.000]  是何等善何等美
[00:13:45.000 --> 00:13:49.000]  但我們要彼此相愛
[00:13:49.000 --> 00:13:53.000]  照著耶穌基督的吩咐
[00:13:53.000 --> 00:13:56.000]  所以這個彼此相愛
[00:13:56.000 --> 00:13:59.000]  是怎樣怎樣一樣一樣
[00:13:59.000 --> 00:14:02.000]  就找出來了
[00:14:02.000 --> 00:14:03.000]  舉例
[00:14:03.000 --> 00:14:05.000]  人子來不是要受人的服事
[00:14:05.000 --> 00:14:06.000]  是要服事人
[00:14:06.000 --> 00:14:10.000]  並且要寫明作多人的屬格
[00:14:10.000 --> 00:14:12.000]  我們就從這節聖經裏面
[00:14:12.000 --> 00:14:14.000]  只是舉一節聖經
[00:14:14.000 --> 00:14:19.000]  來到思想
[00:14:19.000 --> 00:14:23.000]  人子來不是要受人的服事
[00:14:23.000 --> 00:14:27.000]  如果我要愛對方
[00:14:27.000 --> 00:14:30.000]  我要實行彼此相愛
[00:14:30.000 --> 00:14:33.000]  那我就要在神的家中
[00:14:33.000 --> 00:14:36.000]  我就要在這個教會裏面
[00:14:36.000 --> 00:14:39.000]  我就不是要受人的服事
[00:14:39.000 --> 00:14:43.000]  乃是要服事人
[00:14:43.000 --> 00:14:46.000]  所以服事人的有福
[00:14:46.000 --> 00:14:48.000]  直到不單止服事
[00:14:48.000 --> 00:14:50.000]  這個服事不單止是服事
[00:14:50.000 --> 00:14:57.000]  並且要寫明
[00:14:57.000 --> 00:14:59.000]  服事到寫明
[00:14:59.000 --> 00:15:02.000]  作多人的屬格
[00:15:02.000 --> 00:15:09.000]  我只是將要點提出來
[00:15:09.000 --> 00:15:12.000]  我不舉這麼多
[00:15:12.000 --> 00:15:14.000]  舉一些實例
[00:15:14.000 --> 00:15:17.000]  你們自己去想
[00:15:17.000 --> 00:15:19.000]  因為聰明的你
[00:15:19.000 --> 00:15:21.000]  愛主的你
[00:15:21.000 --> 00:15:24.000]  你是可以
[00:15:24.000 --> 00:15:27.000]  你有這個條件
[00:15:27.000 --> 00:15:31.000]  你有這個本能
[00:15:31.000 --> 00:15:33.000]  這個神給你的
[00:15:33.000 --> 00:15:35.000]  這個能力
[00:15:35.000 --> 00:15:37.000]  去到思想
[00:15:37.000 --> 00:15:39.000]  去到深入
[00:15:39.000 --> 00:15:41.000]  簡單來說
[00:15:41.000 --> 00:15:42.000]  基督的愛
[00:15:42.000 --> 00:15:46.000]  是何等的祥福高深
[00:15:46.000 --> 00:15:49.000]  不單止是祥福高深
[00:15:49.000 --> 00:15:57.000]  還是何等的祥福高深
[00:15:57.000 --> 00:15:58.000]  有人問
[00:15:58.000 --> 00:16:00.000]  廖牧師你回香港
[00:16:00.000 --> 00:16:01.000]  坐什麼機
[00:16:01.000 --> 00:16:02.000]  經濟校委
[00:16:02.000 --> 00:16:05.000]  商務校委
[00:16:05.000 --> 00:16:07.000]  頭等位
[00:16:07.000 --> 00:16:17.000]  我說我是何等位
[00:16:17.000 --> 00:16:20.000]  這次我回來就是坐何等位
[00:16:20.000 --> 00:16:22.000]  何等的感恩
[00:16:22.000 --> 00:16:24.000]  何等的快樂
[00:16:24.000 --> 00:16:26.000]  何等的想念
[00:16:26.000 --> 00:16:29.000]  何等的感激
[00:16:29.000 --> 00:16:31.000]  鄧子妹對我的愛
[00:16:31.000 --> 00:16:33.000]  就是何等
[00:16:33.000 --> 00:16:35.000]  所以聖經說
[00:16:35.000 --> 00:16:37.000]  你們要知道
[00:16:37.000 --> 00:16:38.000]  基督的愛
[00:16:38.000 --> 00:16:41.000]  神的愛
[00:16:41.000 --> 00:16:45.000]  是何等的祥福高深
[00:16:45.000 --> 00:16:47.000]  是祥福高深
[00:16:47.000 --> 00:16:48.000]  還要加上一個
[00:16:48.000 --> 00:16:51.000]  何等的祥福高深
[00:16:51.000 --> 00:16:54.000]  就是一生一世想到我們
[00:16:54.000 --> 00:16:56.000]  想到我們沒辦法
[00:16:56.000 --> 00:16:59.000]  不俯伏在神的面前
[00:16:59.000 --> 00:17:01.000]  主耶穌我愛你
[00:17:01.000 --> 00:17:02.000]  我要跟隨你
[00:17:02.000 --> 00:17:04.000]  我要在教會當中
[00:17:04.000 --> 00:17:07.000]  我要在這個人群當中
[00:17:07.000 --> 00:17:10.000]  進行你賜給我們的新命令
[00:17:10.000 --> 00:17:13.000]  彼此切實的相愛
[00:17:13.000 --> 00:17:17.000]  何等的祥福高深
[00:17:17.000 --> 00:17:19.000]  祥
[00:17:19.000 --> 00:17:20.000]  神的愛
[00:17:20.000 --> 00:17:22.000]  基督的愛
[00:17:22.000 --> 00:17:26.000]  祥到幾祥
[00:17:26.000 --> 00:17:30.000]  祥無其宗
[00:17:30.000 --> 00:17:32.000]  永遠到永遠
[00:17:32.000 --> 00:17:35.000]  祥到幾祥
[00:17:35.000 --> 00:17:38.000]  祥無其宗
[00:17:38.000 --> 00:17:43.000]  闊無其邊
[00:17:43.000 --> 00:17:47.000]  高無其上
[00:17:47.000 --> 00:17:51.000]  深無其底
[00:17:51.000 --> 00:17:54.000]  你要我告訴各位
[00:17:54.000 --> 00:17:56.000]  你要我和各位彼此
[00:17:56.000 --> 00:17:59.000]  來思想神的愛的時候
[00:17:59.000 --> 00:18:01.000]  基督的愛的時候
[00:18:01.000 --> 00:18:04.000]  祥福高深
[00:18:04.000 --> 00:18:06.000]  高無其上
[00:18:06.000 --> 00:18:08.000]  再無的最高
[00:18:08.000 --> 00:18:12.000]  他的愛高到沒辦法測度到的
[00:18:12.000 --> 00:18:15.000]  高無其上
[00:18:15.000 --> 00:18:18.000]  闊無其邊
[00:18:18.000 --> 00:18:23.000]  沒邊的
[00:18:23.000 --> 00:18:25.000]  高無其上
[00:18:25.000 --> 00:18:28.000]  祥無其宗
[00:18:28.000 --> 00:18:29.000]  闊無其邊
[00:18:29.000 --> 00:18:30.000]  高無其上
[00:18:30.000 --> 00:18:31.000]  深深
[00:18:31.000 --> 00:18:33.000]  深到最深的海都不是
[00:18:33.000 --> 00:18:36.000]  深無其底
[00:18:36.000 --> 00:18:40.000]  所以主耶穌愛世間屬自己的人
[00:18:40.000 --> 00:18:44.000]  就愛他們到底
[00:18:44.000 --> 00:18:47.000]  所以我思想這個題目的時候
[00:18:47.000 --> 00:18:49.000]  我就想
[00:18:49.000 --> 00:18:52.000]  因為在今天
[00:18:52.000 --> 00:18:56.000]  香港的近況的時候
[00:18:56.000 --> 00:19:03.000]  我曾經是四億
[00:19:03.000 --> 00:19:06.000]  四次改變我的講題
[00:19:06.000 --> 00:19:10.000]  到最後我就想
[00:19:10.000 --> 00:19:13.000]  雖然是青布兩
[00:19:13.000 --> 00:19:18.000]  但是很有益的
[00:19:18.000 --> 00:19:23.000]  你們要彼此相愛
[00:19:23.000 --> 00:19:31.000]  第一,不是用我愛神的愛
[00:19:31.000 --> 00:19:36.000]  不是用我自己愛神的愛
[00:19:36.000 --> 00:19:40.000]  去實行彼此相愛
[00:19:40.000 --> 00:19:42.000]  你先不要這麼快反駁
[00:19:42.000 --> 00:19:45.000]  先聽完,你自己去想
[00:19:45.000 --> 00:19:51.000]  又不是用我愛自己的愛
[00:19:51.000 --> 00:19:53.000]  誰都愛自己
[00:19:53.000 --> 00:19:55.000]  最愛自己
[00:19:55.000 --> 00:19:59.000]  又不是用我愛自己的愛
[00:19:59.000 --> 00:20:02.000]  去實行彼此相愛
[00:20:02.000 --> 00:20:06.000]  你越聽就越覺得奇怪
[00:20:06.000 --> 00:20:10.000]  更加不是用我愛別人的愛
[00:20:10.000 --> 00:20:16.000]  去彼此相愛
[00:20:16.000 --> 00:20:18.000]  你聽完之後
[00:20:18.000 --> 00:20:21.000]  可能都不明白,不明白就好了
[00:20:21.000 --> 00:20:23.000]  因為你會去想
[00:20:23.000 --> 00:20:25.000]  去追求
[00:20:25.000 --> 00:20:29.000]  為什麼牧師在今時今日
[00:20:29.000 --> 00:20:32.000]  在這個洪水氾濫之時
[00:20:32.000 --> 00:20:34.000]  忽然來的驚恐
[00:20:34.000 --> 00:20:36.000]  隨處驚慌
[00:20:36.000 --> 00:20:40.000]  有碎堆碎磋
[00:20:40.000 --> 00:20:46.000]  很多很多令我們困擾的事情
[00:20:46.000 --> 00:20:49.000]  我們倒不如安安靜靜
[00:20:49.000 --> 00:20:58.000]  深入到再一次重溫彼此相愛
[00:20:58.000 --> 00:21:02.000]  一路想
[00:21:02.000 --> 00:21:05.000]  不是用我愛我自己的愛
[00:21:05.000 --> 00:21:07.000]  因為我愛我自己的愛
[00:21:07.000 --> 00:21:09.000]  都是我的愛
[00:21:09.000 --> 00:21:11.000]  我的愛都是以人本的愛
[00:21:11.000 --> 00:21:14.000]  人本的愛就是我的愛
[00:21:14.000 --> 00:21:18.000]  我的愛到底最後都是有限的
[00:21:18.000 --> 00:21:21.000]  不是用我愛自己的愛
[00:21:21.000 --> 00:21:24.000]  去實行彼此相愛
[00:21:24.000 --> 00:21:28.000]  不是用我愛別人的愛
[00:21:28.000 --> 00:21:30.000]  去實行彼此相愛
[00:21:30.000 --> 00:21:33.000]  也不是用我愛神的愛
[00:21:33.000 --> 00:21:36.000]  去實行彼此相愛
[00:21:36.000 --> 00:21:41.000]  因為你仍然建基於你我
[00:21:41.000 --> 00:21:45.000]  你愛自己的愛會不會改變呢?會的
[00:21:45.000 --> 00:21:50.000]  你愛別人的愛你會不會改變呢?會的
[00:21:50.000 --> 00:21:54.000]  如果用你自己人的愛去愛對方
[00:21:54.000 --> 00:21:58.000]  對方時時都會感冒發燒的
[00:21:58.000 --> 00:22:02.000]  因為我們愛人的愛早晚時隔不同的
[00:22:02.000 --> 00:22:05.000]  早上抱著你親
[00:22:05.000 --> 00:22:08.000]  下午就罵你幾句
[00:22:08.000 --> 00:22:12.000]  忽然間凌晨二十五度
[00:22:12.000 --> 00:22:15.000]  這樣我被你愛
[00:22:15.000 --> 00:22:17.000]  被愛的對方
[00:22:17.000 --> 00:22:21.000]  我都不知道怎樣接受你的愛
[00:22:21.000 --> 00:22:24.000]  到底你是真還是假
[00:22:24.000 --> 00:22:26.000]  但神愛我們的愛
[00:22:26.000 --> 00:22:29.000]  是始終如一
[00:22:29.000 --> 00:22:35.000]  永遠不改變
[00:22:35.000 --> 00:22:40.000]  不是用我愛我自己的愛
[00:22:40.000 --> 00:22:42.000]  去實行彼此相愛
[00:22:42.000 --> 00:22:46.000]  不是用我愛別人的愛
[00:22:46.000 --> 00:22:48.000]  去實行彼此相愛
[00:22:48.000 --> 00:22:52.000]  不是用我愛神的愛
[00:22:52.000 --> 00:22:54.000]  去實行彼此相愛
[00:22:54.000 --> 00:23:01.000]  乃是用神主耶穌愛我的愛
[00:23:01.000 --> 00:23:04.000]  主耶穌愛我的愛
[00:23:04.000 --> 00:23:06.000]  祂怎樣愛我們
[00:23:06.000 --> 00:23:09.000]  我們也要怎樣相愛
[00:23:09.000 --> 00:23:14.000]  那你就跟隨主的腳蹤去查考
[00:23:14.000 --> 00:23:18.000]  在聖經裏面找出主愛我們
[00:23:18.000 --> 00:23:20.000]  正如約翰一書三章十六節
[00:23:20.000 --> 00:23:23.000]  主為我們捨命
[00:23:23.000 --> 00:23:26.000]  從此我們就知道何為愛
[00:23:26.000 --> 00:23:29.000]  你們也當為弟兄捨命
[00:23:29.000 --> 00:23:31.000]  舉一個例子
[00:23:31.000 --> 00:23:34.000]  例如聖經裏面有很多這樣的經節
[00:23:34.000 --> 00:23:39.000]  論到主耶穌怎樣愛我們
[00:23:39.000 --> 00:23:46.000]  我們就要照著主耶穌怎樣愛我們的愛
[00:23:46.000 --> 00:23:56.000]  去彼此相愛
[00:23:56.000 --> 00:23:58.000]  我愛別人的愛
[00:23:58.000 --> 00:24:00.000]  我愛自己的愛
[00:24:00.000 --> 00:24:02.000]  我愛主的愛
[00:24:02.000 --> 00:24:04.000]  都是人的愛
[00:24:04.000 --> 00:24:06.000]  都是以人為本的愛
[00:24:06.000 --> 00:24:08.000]  有一天會改變
[00:24:08.000 --> 00:24:13.000]  我們一定要以主的愛
[00:24:13.000 --> 00:24:15.000]  以神的愛
[00:24:15.000 --> 00:24:19.000]  去彼此相愛
[00:24:19.000 --> 00:24:26.000]  這樣我們就能夠怎樣怎樣
[00:24:26.000 --> 00:24:31.000]  從怎樣怎樣去思想
[00:24:31.000 --> 00:24:35.000]  約翰十五章十二節更加直接了當
[00:24:35.000 --> 00:24:38.000]  不單止怎樣怎樣
[00:24:38.000 --> 00:24:40.000]  主耶穌怎樣愛我們
[00:24:40.000 --> 00:24:44.000]  我們就怎樣在神的家中
[00:24:44.000 --> 00:24:47.000]  我們就怎樣在弟兄姊妹的群體當中
[00:24:47.000 --> 00:24:50.000]  彼此相愛
[00:24:50.000 --> 00:24:56.000]  約翰十五章十二節更加直接了當
[00:24:56.000 --> 00:25:00.000]  你們要彼此相愛
[00:25:00.000 --> 00:25:05.000]  像我愛你們一樣
[00:25:05.000 --> 00:25:09.000]  真的很要命
[00:25:09.000 --> 00:25:11.000]  主怎樣愛我
[00:25:11.000 --> 00:25:22.000]  我能夠愛對方,愛弟兄姊妹,愛到一樣
[00:25:22.000 --> 00:25:29.000]  求主幫助我們彼此面來
[00:25:29.000 --> 00:25:32.000]  所以我們就思想的時候
[00:25:32.000 --> 00:25:36.000]  就想到主的愛
[00:25:36.000 --> 00:25:39.000]  耶穌基督的愛
[00:25:39.000 --> 00:25:42.000]  用主的愛,用耶穌基督的愛
