
[00:00:00.000 --> 00:00:03.180]  再次多謝您讓我們知道
[00:02:01.020 --> 00:02:01.960]  馬可福音第一章
[00:02:01.960 --> 00:02:05.160]  已經是說了耶穌在第一章21節
[00:02:05.160 --> 00:02:07.460]  祂說祂去到會堂教訓人
[00:02:07.460 --> 00:02:09.400]  在祂剛剛出道的時候
[00:02:09.400 --> 00:02:11.200]  祂已經在會堂教訓人
[00:02:11.200 --> 00:02:12.360]  去到第六章的時候
[00:02:12.360 --> 00:02:15.340]  祂的名聲已經開始越來越出名
[00:02:15.340 --> 00:02:18.200]  以至到祂再去會堂教訓人
[00:02:18.200 --> 00:02:19.280]  絕不出奇
[00:02:19.280 --> 00:02:22.640]  但當祂在自己家鄉的會堂那邊
[00:02:22.640 --> 00:02:24.340]  教訓人之後
[00:02:24.340 --> 00:02:28.180]  當時那些人就覺得很差很稀奇
[00:02:28.180 --> 00:02:30.080]  就說為什麼這個人
[00:02:30.080 --> 00:02:33.080]  有這麼厲害的一些訊息
[00:02:33.080 --> 00:02:34.380]  如果用今天的術語
[00:02:34.380 --> 00:02:37.220]  為什麼這個人這麼有智慧
[00:02:37.220 --> 00:02:41.420]  究竟祂的手所作的是什麼異能
[00:02:41.420 --> 00:02:45.800]  當時這班自己的家鄉的人
[00:02:45.800 --> 00:02:48.700]  就覺得這個耶穌為什麼會這樣呢
[00:02:48.700 --> 00:02:50.340]  為什麼祂這麼有智慧呢
[00:02:50.340 --> 00:02:51.640]  於是就說
[00:02:51.640 --> 00:02:55.240]  這個耶穌祂不是木匠嗎
[00:02:55.240 --> 00:02:58.340]  祂不是瑪利亞的兒子嗎
[00:02:58.340 --> 00:03:02.880]  祂不是雅各約西猶大西門的掌興嗎
[00:03:02.880 --> 00:03:06.480]  祂還有一些妹妹在我們這裡
[00:03:06.480 --> 00:03:07.620]  很有趣
[00:03:07.620 --> 00:03:08.980]  當這班人
[00:03:08.980 --> 00:03:11.160]  這班自己的家鄉的人
[00:03:11.160 --> 00:03:15.620]  聽完耶穌這麼有權威性的教導之後
[00:03:15.620 --> 00:03:17.460]  祂說了一句說話
[00:03:17.460 --> 00:03:22.240]  而第三節這一句說話全部都是對的說話
[00:03:22.240 --> 00:03:24.740]  祂說耶穌不是木匠嗎
[00:03:24.740 --> 00:03:26.800]  因為耶穌的父親是木匠
[00:03:26.800 --> 00:03:31.140]  所以祂覺得耶穌頭三十年做木匠一點都不奇怪
[00:03:31.140 --> 00:03:33.440]  祂也是瑪利亞所生的
[00:03:33.440 --> 00:03:34.620]  也不奇怪
[00:03:34.620 --> 00:03:36.680]  祂也是大哥
[00:03:36.680 --> 00:03:37.880]  也不奇怪
[00:03:37.880 --> 00:03:39.080]  祂的家族很大
[00:03:39.080 --> 00:03:40.160]  除了有弟弟之外
[00:03:40.160 --> 00:03:41.080]  還有妹妹
[00:03:41.080 --> 00:03:42.460]  一點都不奇怪
[00:03:42.460 --> 00:03:44.720]  但是耶穌接著就說了一句說話
[00:03:44.720 --> 00:03:51.600]  祂說:大凡先知在自己的本地親屬本家之外
[00:03:51.600 --> 00:03:54.360]  沒有不被人尊敬的
[00:03:54.360 --> 00:03:59.340]  就是說先知在自己的家鄉不被尊敬
[00:03:59.340 --> 00:04:02.040]  離開自己的家鄉就被尊敬
[00:04:02.040 --> 00:04:05.640]  但是耶穌並沒有因為一個這樣的情況下
[00:04:05.640 --> 00:04:08.440]  祂就沒有私人臣職其事
[00:04:08.440 --> 00:04:13.120]  祂同樣按手在一些人身上就病得醫治
[00:04:13.120 --> 00:04:16.660]  但是當那些人病得醫治的時候
[00:04:16.660 --> 00:04:20.760]  祂的家鄉居然詫異
[00:04:20.760 --> 00:04:23.860]  就是說他們不相信
[00:04:23.860 --> 00:04:27.700]  就是耶穌明明在他們的眼前治好了病人
[00:04:27.700 --> 00:04:30.000]  但是祂的親人不相信
[00:04:30.000 --> 00:04:31.600]  不相信耶穌有這樣的能力
[00:04:31.600 --> 00:04:33.900]  於是耶穌就離開這個家鄉
[00:04:33.900 --> 00:04:38.440]  去到別的鄉村走了
[00:04:38.440 --> 00:04:40.140]  這一段很簡單的經文
[00:04:40.140 --> 00:04:44.420]  究竟這段聖經對我們有什麼提醒
[00:04:44.420 --> 00:04:47.320]  對我們今天這個世代有什麼提醒
[00:04:47.320 --> 00:04:49.820]  當然我們去講這段聖經的時候
[00:04:49.820 --> 00:04:51.560]  我們一定要明白
[00:04:51.560 --> 00:04:54.460]  馬可寫《馬可福音》的時候
[00:04:54.460 --> 00:04:56.160]  他是用一些架構
[00:04:56.160 --> 00:04:59.500]  我相信去年我經常都會提的一個架構
[00:04:59.500 --> 00:05:01.840]  就叫做三文治式的架構
[00:05:01.840 --> 00:05:04.300]  就是說馬可這個作者
[00:05:04.300 --> 00:05:07.380]  我們很相信不是他自己寫的
[00:05:07.380 --> 00:05:11.180]  是彼得口述他是筆錄的一個作者
[00:05:11.180 --> 00:05:14.080]  他是用了一個所謂三文治式的架構
[00:05:14.080 --> 00:05:16.480]  就是耶穌在他的生平當中
[00:05:16.480 --> 00:05:18.020]  在馬可的筆下
[00:05:18.020 --> 00:05:20.760]  很多時候祂是在講某一件事
[00:05:20.760 --> 00:05:23.320]  講的時候祂忽然間講另一件事
[00:05:23.320 --> 00:05:27.100]  然後就回頭又講回先前的一件事
[00:05:27.100 --> 00:05:29.560]  最明顯的一個例子就是艾魯
[00:05:29.560 --> 00:05:32.240]  有一次去一個管會堂的艾魯去找耶穌
[00:05:32.240 --> 00:05:36.200]  耶穌說我的女兒病危 她十二歲而已
[00:05:36.200 --> 00:05:38.540]  於是耶穌就說好啊 我就去醫她
[00:05:38.540 --> 00:05:40.180]  誰知中間殺出一個
[00:05:40.180 --> 00:05:44.080]  患了十二年血流的一位女士
[00:05:44.080 --> 00:05:45.620]  耶穌就停下來
[00:05:45.620 --> 00:05:48.620]  就醫好了這位女士
[00:05:48.620 --> 00:05:50.520]  但是當他醫好之後
[00:05:50.520 --> 00:05:52.560]  那些艾魯的家人就說
[00:05:52.560 --> 00:05:53.860]  不用去了 不用去了
[00:05:53.860 --> 00:05:54.960]  你的女兒死了
[00:05:54.960 --> 00:05:56.900]  耶穌說不是 我們是繼續去的
[00:05:56.900 --> 00:05:59.700]  於是就回去艾魯的家
[00:05:59.700 --> 00:06:03.600]  然後讓他的女兒從死裡復活
[00:06:03.600 --> 00:06:05.940]  所以這個就是所謂三文治式的架構
[00:06:05.940 --> 00:06:08.400]  當然三文治的架構不是我發明的
[00:06:08.400 --> 00:06:11.100]  我們的牧師不是很懂這些東西的
[00:06:11.100 --> 00:06:12.500]  這些是學者發明的
[00:06:12.500 --> 00:06:15.940]  所以今天我就是按照一些學者的研究
[00:06:15.940 --> 00:06:17.280]  去抄襲那些學者
[00:06:17.280 --> 00:06:19.140]  所以就跟別人說何牧師抄襲那些學者
[00:06:19.140 --> 00:06:20.780]  因為不是我研究出來的
[00:06:20.780 --> 00:06:22.580]  是那些學者研究出來的
[00:06:22.580 --> 00:06:23.880]  我們牧師做什麼呢?
[00:06:23.880 --> 00:06:27.120]  我們牧師就是會嘗試用這些聖經
[00:06:27.120 --> 00:06:28.620]  去思考
[00:06:28.620 --> 00:06:31.460]  如果今天整篇道跟大家講架構
[00:06:31.460 --> 00:06:32.960]  大家一定會悶死的
[00:06:32.960 --> 00:06:34.760]  所以變成我們一定要思考
[00:06:34.760 --> 00:06:37.140]  究竟一段這麼簡單的六節聖經
[00:06:37.140 --> 00:06:41.740]  對我們今天有什麼提醒
[00:06:41.740 --> 00:06:44.100]  於是當我自己去思考的時候
[00:06:44.100 --> 00:06:49.180]  我說耶穌都被自己鄉里都看不起
[00:06:49.180 --> 00:06:50.580]  我原本的題目就是
[00:06:50.580 --> 00:06:52.440]  被鄉里看死的耶穌
[00:06:52.440 --> 00:06:54.140]  我覺得這個「死」不是很好聽
[00:06:54.140 --> 00:06:55.920]  不如看不起就算了
[00:06:55.920 --> 00:06:58.520]  但是我說耶穌都被人看不起
[00:06:58.520 --> 00:07:00.620]  我們被人看不起有什麼特別呢?
[00:07:00.620 --> 00:07:02.960]  你跟鄰居說我被人看不起有什麼特別呢?
[00:07:02.960 --> 00:07:06.100]  耶穌都被自己鄉下的人看不起
[00:07:06.100 --> 00:07:07.320]  於是我就開始去想
[00:07:07.320 --> 00:07:09.400]  究竟這段聖經
[00:07:09.400 --> 00:07:11.540]  我們應該怎樣去詮釋
[00:07:11.540 --> 00:07:13.460]  當我自己去思考的時候
[00:07:13.460 --> 00:07:16.500]  我就想到可以從兩方面
[00:07:16.500 --> 00:07:17.700]  第一方面
[00:07:17.700 --> 00:07:21.400]  究竟這段聖經有沒有一些反面教材
[00:07:21.400 --> 00:07:23.840]  就是說其實今天你和我
[00:07:23.840 --> 00:07:28.740]  都可能跟這些鄉里完全沒有分別
[00:07:28.740 --> 00:07:33.960]  我們都可能犯了耶穌自己人的錯
[00:07:33.960 --> 00:07:36.520]  如果真的有這些反面教材
[00:07:36.520 --> 00:07:38.000]  我們就要很謹慎
[00:07:38.000 --> 00:07:39.160]  我們要小心
[00:07:39.160 --> 00:07:44.160]  要小心我們不要犯這些人所犯的同一個錯
[00:07:44.160 --> 00:07:47.300]  究竟這幫人犯了哪一樣錯呢?
[00:07:47.300 --> 00:07:48.360]  有兩方面
[00:07:48.360 --> 00:07:49.160]  第一方面
[00:07:49.160 --> 00:07:51.800]  這幫人犯了
[00:07:51.800 --> 00:07:55.780]  第一就是先入為主
[00:07:55.780 --> 00:07:59.540]  人生很容易有先入為主
[00:07:59.540 --> 00:08:00.380]  你看看旁邊的人
[00:08:00.380 --> 00:08:01.380]  你也有先入為主的
[00:08:01.380 --> 00:08:03.080]  你看看旁邊的人
[00:08:03.080 --> 00:08:04.380]  你也會這樣想的
[00:08:04.380 --> 00:08:06.260]  都可能有先入為主
[00:08:06.260 --> 00:08:08.420]  所以什麼叫先入為主呢?
[00:08:08.420 --> 00:08:11.820]  就是當你有第一個觀點在某個人身上
[00:08:11.820 --> 00:08:14.720]  你以後就覺得這個人永遠都是這樣
[00:08:14.720 --> 00:08:15.760]  很容易是這樣
[00:08:15.760 --> 00:08:16.660]  很明顯
[00:08:16.660 --> 00:08:20.640]  這幫同鄉的人
[00:08:20.640 --> 00:08:22.900]  為什麼他們對耶穌
[00:08:22.900 --> 00:08:26.900]  會覺得耶穌是令到他們跌倒的呢?
[00:08:26.900 --> 00:08:30.780]  因為他們說耶穌令到他們厭棄耶穌
[00:08:30.780 --> 00:08:33.420]  就是因為耶穌的出現
[00:08:33.420 --> 00:08:36.080]  令到他們的同鄉跌倒
[00:08:36.080 --> 00:08:37.420]  去到這個地步
[00:08:37.420 --> 00:08:38.620]  於是耶穌才說
[00:08:38.620 --> 00:08:42.120]  「我在自己的鄉下不被尊敬」
[00:08:42.120 --> 00:08:44.700]  「去到其他的鄉村就被尊敬」
[00:08:44.700 --> 00:08:45.700]  就是這個意思
[00:08:45.700 --> 00:08:47.220]  所以很明顯
[00:08:47.220 --> 00:08:48.400]  就是先入為主
[00:08:48.400 --> 00:08:51.260]  為什麼我說會有先入為主呢?
[00:08:51.260 --> 00:08:54.660]  因為很明顯就第四節那句說話
[00:08:54.660 --> 00:08:55.400]  第三節
[00:08:55.400 --> 00:08:57.740]  「這不是木匠嗎?」
[00:08:57.740 --> 00:09:00.840]  「這不是瑪利亞的兒子嗎?」
[00:09:00.840 --> 00:09:05.380]  「這不是雅各約西猶大西門的大哥嗎?」
[00:09:05.380 --> 00:09:08.280]  「這不是還有些妹妹在我們當中嗎?」
[00:09:08.280 --> 00:09:10.180]  其實每一句說話
[00:09:10.180 --> 00:09:11.680]  每一句都是真的
[00:09:11.680 --> 00:09:12.760]  大家明白我的意思嗎?
[00:09:12.760 --> 00:09:14.680]  沒有一句說話是假的
[00:09:14.680 --> 00:09:15.520]  很明顯
[00:09:15.520 --> 00:09:18.120]  我們猜耶穌頭三十年
[00:09:18.120 --> 00:09:19.320]  在祂還沒出來的時候
[00:09:19.320 --> 00:09:21.900]  祂真的可能跟著祂的父親在做什麼呢?
[00:09:21.900 --> 00:09:22.900]  就是木匠
[00:09:22.900 --> 00:09:24.200]  所以
[00:09:24.200 --> 00:09:25.300]  事實
[00:09:25.300 --> 00:09:27.340]  「這不是瑪利亞的兒子嗎?」
[00:09:27.340 --> 00:09:28.300]  事實
[00:09:28.300 --> 00:09:29.860]  「這不是雅各約西猶大西門的大哥嗎?」
[00:09:29.860 --> 00:09:31.060]  事實
[00:09:31.060 --> 00:09:32.540]  「這不是還有些妹妹在我們當中嗎?」
[00:09:32.540 --> 00:09:33.440]  事實
[00:09:33.440 --> 00:09:34.940]  每一句說話
[00:09:34.940 --> 00:09:36.700]  都是事實
[00:09:36.700 --> 00:09:38.980]  因為這麼多的事實
[00:09:38.980 --> 00:09:40.340]  忽然間祂就說
[00:09:40.340 --> 00:09:42.840]  「他們就厭棄他」
[00:09:42.840 --> 00:09:43.720]  就是這樣
[00:09:43.720 --> 00:09:44.780]  每一句都是事實
[00:09:44.780 --> 00:09:45.880]  就反而厭棄祂
[00:09:45.880 --> 00:09:46.880]  什麼意思呢?
[00:09:46.880 --> 00:09:49.720]  意思就是說我們要仔細看看
[00:09:49.720 --> 00:09:51.720]  究竟這個事實的背後
[00:09:51.720 --> 00:09:55.020]  這群人的心態是什麼
[00:09:55.020 --> 00:09:55.960]  第一
[00:09:55.960 --> 00:09:56.560]  祂說
[00:09:56.560 --> 00:09:58.200]  「這並不是木匠嗎?」
[00:09:58.200 --> 00:10:00.660]  「這並不是瑪利亞的兒子嗎?」
[00:10:00.660 --> 00:10:02.440]  原來這兩句說話
[00:10:02.440 --> 00:10:05.240]  是帶有誹謗性的
[00:10:05.240 --> 00:10:06.640]  為什麼有誹謗性呢?
[00:10:06.640 --> 00:10:07.240]  第一
[00:10:07.240 --> 00:10:08.740]  祂說「這不是木匠嗎?」
[00:10:08.740 --> 00:10:09.340]  各位弟兄姊妹
[00:10:09.340 --> 00:10:11.940]  我不是看低任何的職業
[00:10:11.940 --> 00:10:12.840]  絕對不是
[00:10:12.840 --> 00:10:14.520]  但是當時這群人
[00:10:14.520 --> 00:10:15.420]  第一句說話
[00:10:15.420 --> 00:10:16.740]  祂說「這不是木匠嗎?」
[00:10:16.740 --> 00:10:17.520]  是什麼意思呢?
[00:10:17.520 --> 00:10:18.580]  祂說「這個人」
[00:10:18.580 --> 00:10:19.720]  「這個耶穌」
[00:10:19.720 --> 00:10:21.720]  「等同和我一樣」
[00:10:21.720 --> 00:10:26.080]  「都是用手去做勞力的工作的人」
[00:10:26.080 --> 00:10:27.280]  大家明白嗎?
[00:10:27.280 --> 00:10:29.400]  祂說「祂和我沒有分別」
[00:10:29.400 --> 00:10:30.320]  「祂是木匠」
[00:10:30.320 --> 00:10:31.720]  「我也是木匠」
[00:10:31.720 --> 00:10:32.920]  有什麼特別呢?
[00:10:32.920 --> 00:10:33.660]  第二
[00:10:33.660 --> 00:10:35.700]  祂說「祂是瑪利亞的兒子」
[00:10:35.700 --> 00:10:37.200]  這句說話是大件事
[00:10:37.200 --> 00:10:39.340]  今天你和我去到聖誕節
[00:10:39.340 --> 00:10:40.800]  我們會很開心
[00:10:40.800 --> 00:10:41.940]  耶穌出生
[00:10:41.940 --> 00:10:43.380]  各位拍手
[00:10:43.380 --> 00:10:44.380]  祂是怎麼出生的呢?
[00:10:44.380 --> 00:10:46.380]  聖靈感人
[00:10:46.380 --> 00:10:47.380]  是不是事實呢?
[00:10:47.380 --> 00:10:48.780]  是事實
[00:10:48.780 --> 00:10:49.780]  但是你想想
[00:10:49.780 --> 00:10:51.420]  二千年前
[00:10:51.420 --> 00:10:53.840]  一個十五六歲的瑪利亞
[00:10:53.840 --> 00:10:54.780]  忽然之間
[00:10:54.780 --> 00:10:55.920]  見到天使
[00:10:55.920 --> 00:10:57.980]  天使說「你會聖靈感人」
[00:10:57.980 --> 00:10:59.260]  於是他回去跟約瑟說
[00:10:59.260 --> 00:11:00.320]  「我聖靈感人了」
[00:11:00.320 --> 00:11:02.060]  約瑟說「搞錯」
[00:11:02.060 --> 00:11:02.860]  「你聖靈感人」
[00:11:02.860 --> 00:11:04.460]  「你不是和別的男人有事嗎?」
[00:11:04.460 --> 00:11:06.800]  你明白嗎?
[00:11:06.800 --> 00:11:08.560]  我相信那些周圍的人
[00:11:08.560 --> 00:11:10.200]  看著耶穌
[00:11:10.200 --> 00:11:11.760]  「耶穌」
[00:11:11.760 --> 00:11:13.860]  「沒錯,你是瑪利亞的兒子」
[00:11:13.860 --> 00:11:15.640]  不過他絕對可能是什麼呢?
[00:11:15.640 --> 00:11:18.500]  「私生子」
[00:11:18.500 --> 00:11:21.340]  你也不知道爸爸是誰
[00:11:21.340 --> 00:11:22.380]  弟兄姊妹
[00:11:22.380 --> 00:11:25.580]  這句話是有誹謗性的
[00:11:25.580 --> 00:11:29.380]  所以當他們看著耶穌的時候
[00:11:29.380 --> 00:11:31.180]  只是一個木匠
[00:11:31.180 --> 00:11:34.760]  只是一個私生子
[00:11:34.760 --> 00:11:36.060]  有什麼特別呢?
[00:11:36.060 --> 00:11:37.060]  弟兄姊妹
[00:11:37.060 --> 00:11:39.520]  這群鄉里
[00:11:39.520 --> 00:11:41.520]  他們先入為主
[00:11:41.520 --> 00:11:42.700]  有什麼特別呢?
[00:11:42.700 --> 00:11:44.500]  其實今天你和我
[00:11:44.500 --> 00:11:46.060]  也可能是這樣
[00:11:46.060 --> 00:11:48.060]  今天我們很多時候看人
[00:11:48.060 --> 00:11:51.980]  我們是看他的家底
[00:11:51.980 --> 00:11:53.900]  耶穌在這裡沒有家底
[00:11:53.900 --> 00:11:55.540]  祂只是一個木匠
[00:11:55.540 --> 00:11:56.940]  祂沒有學問
[00:11:56.940 --> 00:11:58.540]  祂只是一個木匠
[00:11:58.540 --> 00:11:59.740]  祂是私生子
[00:11:59.740 --> 00:12:01.120]  沒有地位
[00:12:01.120 --> 00:12:02.520]  但今天我們一樣
[00:12:02.520 --> 00:12:03.680]  我們看人
[00:12:03.680 --> 00:12:06.180]  我們很容易看他的家底
[00:12:06.180 --> 00:12:07.420]  看他的學問
[00:12:07.420 --> 00:12:08.720]  看他有沒有錢
[00:12:08.720 --> 00:12:09.920]  看他有沒有地位
[00:12:09.920 --> 00:12:11.420]  但我們一樣
[00:12:11.420 --> 00:12:12.600]  換言之
[00:12:12.600 --> 00:12:13.820]  其實我們很多時候
[00:12:13.820 --> 00:12:16.160]  我們衡量一個人的時候
[00:12:16.160 --> 00:12:18.240]  都會用這些方面
[00:12:18.240 --> 00:12:21.560]  來看那個人的地位和價值
[00:12:21.560 --> 00:12:23.400]  我們可能都看不起他
[00:12:23.400 --> 00:12:25.000]  當然在四十多年前
[00:12:25.000 --> 00:12:26.780]  當我自己初初信耶穌的時候
[00:12:26.780 --> 00:12:28.540]  因為我們很熱心傳福音
[00:12:28.540 --> 00:12:30.040]  很熱心傳福音
[00:12:30.040 --> 00:12:31.980]  於是我們有一次
[00:12:31.980 --> 00:12:33.720]  教會就舉辦了一個報道會
[00:12:33.720 --> 00:12:34.420]  舉辦了一個報道會
[00:12:34.420 --> 00:12:36.820]  當然是希望很多未信的人來
[00:12:36.820 --> 00:12:38.080]  這是很自然的
[00:12:38.080 --> 00:12:41.560]  結果真的有一位男士進來了
[00:12:41.560 --> 00:12:42.760]  但這位男士進來了
[00:12:42.760 --> 00:12:47.260]  令我們全部基督徒都覺得很驚訝
[00:12:47.260 --> 00:12:49.760]  也覺得為什麼他會出現在這裡
[00:12:49.760 --> 00:12:51.660]  其實應該開心
[00:12:51.660 --> 00:12:53.160]  但我們先入為主
[00:12:53.160 --> 00:12:55.340]  因為這位男士最出名是什麼呢?
[00:12:55.340 --> 00:12:59.580]  最出名就是追女孩
[00:12:59.580 --> 00:13:01.440]  所以我們很明白
[00:13:01.440 --> 00:13:03.480]  他來教會做什麼
[00:13:03.480 --> 00:13:04.580]  追女孩
[00:13:04.580 --> 00:13:06.140]  好,牧師講完道
[00:13:06.140 --> 00:13:06.820]  呼召
[00:13:06.820 --> 00:13:08.020]  他第一個舉手
[00:13:08.020 --> 00:13:10.080]  還不是追女孩
[00:13:10.080 --> 00:13:10.980]  大家明白意思嗎?
[00:13:10.980 --> 00:13:14.060]  他當然認識了一個在教會基督徒的姐妹
[00:13:14.060 --> 00:13:15.860]  所以他一定要信耶穌
[00:13:15.860 --> 00:13:19.160]  看死他以後就一定不回教會
[00:13:19.160 --> 00:13:21.200]  我們這樣想
[00:13:21.200 --> 00:13:22.360]  是什麼呢?
[00:13:22.360 --> 00:13:25.760]  先入為主
[00:13:25.760 --> 00:13:30.100]  但是這四十年之後
[00:13:30.100 --> 00:13:33.180]  他現在在教會執事
[00:13:33.180 --> 00:13:34.480]  Amen?
[00:13:34.480 --> 00:13:35.840]  誰錯了?
[00:13:35.840 --> 00:13:37.380]  我們錯了
[00:13:37.380 --> 00:13:39.480]  因為我們覺得他不可能
[00:13:39.480 --> 00:13:41.920]  我現在還在WhatsApp
[00:13:41.920 --> 00:13:42.640]  我們有一個群組
[00:13:42.640 --> 00:13:43.380]  四十年前的事
[00:13:43.380 --> 00:13:45.560]  一群信徒還在WhatsApp
[00:13:45.560 --> 00:13:46.980]  他還在執事
[00:13:46.980 --> 00:13:50.420]  他的太太在機構那邊侍奉
[00:13:50.420 --> 00:13:51.760]  看節目一樣
[00:13:51.760 --> 00:13:55.060]  我們很容易用我們的外在加底
[00:13:55.060 --> 00:13:57.200]  就等於有一次師母也講過
[00:13:57.200 --> 00:13:58.000]  她公開講過
[00:13:58.000 --> 00:14:00.440]  我也徵詢她給我講
[00:14:00.440 --> 00:14:04.440]  她有一次見到一位女士
[00:14:04.440 --> 00:14:06.200]  大家聊聊天
[00:14:06.200 --> 00:14:07.100]  很容易聊聊天
[00:14:07.100 --> 00:14:09.480]  聊聊自己的小朋友在哪裡讀書
[00:14:09.480 --> 00:14:10.540]  很自然的
[00:14:10.540 --> 00:14:12.220]  當時我女兒剛剛去了美國讀書
[00:14:12.220 --> 00:14:13.620]  於是她就問師母
[00:14:13.620 --> 00:14:16.980]  當然師母的女兒就是我女兒
[00:14:16.980 --> 00:14:17.960]  她說
[00:14:17.960 --> 00:14:21.420]  你的女兒在美國讀哪個大學?
[00:14:21.420 --> 00:14:23.160]  師母就很坦白
[00:14:23.160 --> 00:14:25.120]  Syracuse
[00:14:25.120 --> 00:14:26.420]  於是她就
[00:14:26.420 --> 00:14:29.700]  什麼是Syracuse?
[00:14:29.700 --> 00:14:33.460]  她說我兒子在H字頭的大學
[00:14:33.460 --> 00:14:35.840]  大家自己猜這個H是什麼大學
[00:14:35.840 --> 00:14:40.880]  她說我們是長春藤的大學
[00:14:40.880 --> 00:14:42.340]  Syracuse
[00:14:42.340 --> 00:14:43.580]  但對於我來說
[00:14:43.580 --> 00:14:47.080]  Syracuse已經是Bank 2頭
[00:14:47.080 --> 00:14:48.380]  Bank 1尾的大學
[00:14:48.380 --> 00:14:50.420]  大家明白嗎?
[00:14:50.420 --> 00:14:51.980]  但因為不是Bank 1
[00:14:51.980 --> 00:14:52.720]  她看著我
[00:14:52.720 --> 00:14:53.780]  什麼Syracuse?
[00:14:53.780 --> 00:14:55.220]  然後就走了
[00:14:55.220 --> 00:14:57.160]  嘩!我呆呆的
[00:14:57.160 --> 00:14:58.120]  我師母看著我
[00:14:58.120 --> 00:15:00.520]  嘩!我們得罪她在哪裡?
[00:15:00.520 --> 00:15:01.700]  沒有得罪她
[00:15:01.700 --> 00:15:03.600]  就因為學校名
[00:15:03.600 --> 00:15:06.360]  各位聽眾我就很明白
[00:15:06.360 --> 00:15:07.800]  你第一份工作
[00:15:07.800 --> 00:15:09.540]  的確你的履歷表
[00:15:09.540 --> 00:15:10.640]  你的學校
[00:15:10.640 --> 00:15:12.040]  是H字頭
[00:15:12.040 --> 00:15:13.080]  或者M字頭
[00:15:13.080 --> 00:15:15.640]  是特別一點的
[00:15:15.640 --> 00:15:17.080]  但三年之後
[00:15:17.080 --> 00:15:18.640]  就沒有人問你哪個大學畢業
[00:15:18.640 --> 00:15:20.080]  明白嗎?
[00:15:20.080 --> 00:15:21.480]  因為你的能力
[00:15:21.480 --> 00:15:23.420]  是勝過哪個大學畢業
[00:15:23.420 --> 00:15:24.960]  但人是這樣的
[00:15:24.960 --> 00:15:26.680]  我們都是這樣
