
[00:00:00.000 --> 00:00:07.000]  今天繼續和大家講「全道書」
[00:10:37.600 --> 00:10:38.600]  他怎麼樣呢?
[00:10:38.600 --> 00:10:42.800]  沉迷在聲色娛樂、走色才氣那些東西裏面
[00:10:42.800 --> 00:10:45.800]  沉迷在享樂之中
[00:10:45.800 --> 00:10:48.000]  可以說沉下去之後
[00:10:48.000 --> 00:10:51.600]  不能自拔
[00:10:51.600 --> 00:10:55.400]  他在當中雖然可以得到一些暫時的所謂開心快樂
[00:10:55.400 --> 00:10:57.600]  但是他心底裏面
[00:10:57.600 --> 00:11:01.600]  他仍然是覺得虛空
[00:11:01.600 --> 00:11:03.000]  覺得不滿足
[00:11:03.000 --> 00:11:08.200]  甚至覺得有問題
[00:11:08.200 --> 00:11:09.800]  他覺得這樣的做法
[00:11:09.800 --> 00:11:11.800]  這樣的生活
[00:11:11.800 --> 00:11:18.400]  不是真的有真正的人生意義在裏面
[00:11:18.400 --> 00:11:22.800]  我們再看回第十二節
[00:11:22.800 --> 00:11:25.000]  他覺得不妥
[00:11:25.000 --> 00:11:25.800]  於是怎麼樣?
[00:11:25.800 --> 00:11:31.000]  他就回顧、檢討一下自己的人生策略
[00:11:31.000 --> 00:11:32.200]  檢討一下
[00:11:32.200 --> 00:11:35.400]  看看究竟什麼地方出錯了
[00:11:35.400 --> 00:11:41.600]  為什麼仍然不滿足呢?
[00:11:41.600 --> 00:11:42.800]  他在檢討的時候
[00:11:42.800 --> 00:11:44.800]  我相信他會問
[00:11:44.800 --> 00:11:51.200]  為什麼不可以智慧與愚昧一起做呢?
[00:11:51.200 --> 00:11:53.000]  為什麼不可以肩並肩
[00:11:53.000 --> 00:11:55.200]  所謂攜手並進呢?
[00:11:55.200 --> 00:12:01.200]  就是保持理智地去接受任何試探引誘呢?
[00:12:01.200 --> 00:12:03.800]  為什麼不可以呢?
[00:12:03.800 --> 00:12:09.000]  很多基督徒都會有這樣的心
[00:12:09.000 --> 00:12:10.200]  信了耶穌
[00:12:10.200 --> 00:12:10.800]  一方面看聖
[00:12:10.800 --> 00:12:15.000]  一方面繼續一些舊的不好的嗜好
[00:12:15.000 --> 00:12:16.200]  娛樂
[00:12:16.200 --> 00:12:17.800]  認為都不相大雅
[00:12:17.800 --> 00:12:19.400]  保持兩邊保持得好
[00:12:19.400 --> 00:12:22.000]  平衡就行了
[00:12:22.000 --> 00:12:26.000]  是不可以的
[00:12:26.000 --> 00:12:27.600]  狂妄
[00:12:27.600 --> 00:12:29.200]  傳道者將「狂妄」這個字
[00:12:29.200 --> 00:12:30.400]  他之前沒有提及
[00:12:30.400 --> 00:12:31.800]  他將「狂妄」這個字
[00:12:31.800 --> 00:12:37.400]  放在「智慧與愚昧」中間
[00:12:37.400 --> 00:12:38.800]  這樣放下去很有意思
[00:12:38.800 --> 00:12:42.800]  就好像一個天秤一樣
[00:12:42.800 --> 00:12:47.600]  支點中間是「狂妄」
[00:12:47.600 --> 00:12:49.400]  這邊是「智慧」
[00:12:49.400 --> 00:12:50.800]  這邊是「愚昧」
[00:12:50.800 --> 00:12:52.000]  一邊稱一邊平衡
[00:12:52.000 --> 00:12:53.800]  你想他得到平衡嗎?
[00:12:53.800 --> 00:12:55.000]  中間我告訴你
[00:12:55.000 --> 00:13:01.000]  這個簡直是「狂妄」
[00:13:01.000 --> 00:13:01.600]  是不可行的
[00:13:01.600 --> 00:13:07.200]  是妄想你能做到這樣成功
[00:13:07.200 --> 00:13:10.000]  以為可以有理智
[00:13:10.000 --> 00:13:11.200]  保持清醒理智
[00:13:11.200 --> 00:13:14.200]  就可以做些不好的事嗎?
[00:13:14.200 --> 00:13:17.800]  以為這樣一生就可以
[00:13:17.800 --> 00:13:20.200]  生活就可以運過去嗎?
[00:13:20.200 --> 00:13:21.000]  這樣的想法
[00:13:21.000 --> 00:13:22.200]  這樣的做法
[00:13:22.200 --> 00:13:23.600]  是「狂妄」
[00:13:23.600 --> 00:13:25.200]  是妄想
[00:13:25.200 --> 00:13:28.600]  是瘋狂自大
[00:13:28.600 --> 00:13:32.200]  是不會成功的
[00:13:32.200 --> 00:13:39.000]  傳道者可能已經看到這一點
[00:13:39.000 --> 00:13:43.400]  十三節
[00:13:43.400 --> 00:13:46.000]  十三節我用意思來說
[00:13:46.000 --> 00:13:47.800]  我們人人都知道
[00:13:47.800 --> 00:13:49.000]  做個聰明人
[00:13:49.000 --> 00:13:52.600]  當然比做個蠢人好
[00:13:52.600 --> 00:13:54.000]  我們中國人說
[00:13:54.000 --> 00:14:02.000]  「寧要敗家仔,莫生蠢鈍兒」
[00:14:02.000 --> 00:14:03.200]  都是這樣的道理
[00:14:03.200 --> 00:14:05.200]  不過我自己的經驗
[00:14:05.200 --> 00:14:07.400]  生活了這麼久之後
[00:14:07.400 --> 00:14:13.000]  我覺得剛剛相反
[00:14:13.000 --> 00:14:13.600]  為什麼呢?
[00:14:13.600 --> 00:14:14.600]  說「敗家仔」
[00:14:14.600 --> 00:14:15.600]  「敗家仔」有什麼好呢?
[00:14:15.600 --> 00:14:18.000]  「敗家仔」總是有一樣
[00:14:18.000 --> 00:14:19.600]  「嫖賭飲吹」裡面
[00:14:19.600 --> 00:14:21.000]  或者其他很壞的習慣
[00:14:21.000 --> 00:14:24.000]  肯定有一樣或者兩樣
[00:14:24.000 --> 00:14:27.600]  不然他怎麼會「敗家」呢?
[00:14:27.600 --> 00:14:30.000]  所謂「蠢鈍」
[00:14:30.000 --> 00:14:34.600]  我的意思當然不是去到白痴那些
[00:14:34.600 --> 00:14:35.600]  但不是很奇怪
[00:14:35.600 --> 00:14:37.200]  現在在現代生活
[00:14:37.200 --> 00:14:39.600]  經驗多了看得多之後
[00:14:39.600 --> 00:14:40.200]  不是的
[00:14:40.200 --> 00:14:43.600]  有些人甚至喜歡領養一些低能的
[00:14:43.600 --> 00:14:46.800]  或者真的需要人照顧的人
[00:14:46.800 --> 00:14:57.200]  覺得不比「敗家仔」差的真的有時候會想
[00:14:57.200 --> 00:15:00.200]  第十四節
[00:15:00.200 --> 00:15:03.200]  「做一個智慧人生活在光明之中」
[00:15:03.200 --> 00:15:04.200]  當然是好
[00:15:04.200 --> 00:15:05.400]  每個人都知道
[00:15:05.400 --> 00:15:08.400]  廣東人說「有頭髮」
[00:15:08.400 --> 00:15:10.800]  誰願意做什麼?
[00:15:10.800 --> 00:15:13.800]  「有辣舌」
[00:15:13.800 --> 00:15:17.400]  可以做智慧人當然想做智慧人
[00:15:17.400 --> 00:15:21.400]  誰不想聰明一點呢?
[00:15:21.400 --> 00:15:24.600]  聰明人生活在光明之中
[00:15:24.600 --> 00:15:27.200]  能夠高瞻遠矚
[00:15:27.200 --> 00:15:30.600]  工作和生活當然是較為順利的
[00:15:30.600 --> 00:15:33.800]  當然順利一點
[00:15:33.800 --> 00:15:35.600]  但是如果做一個愚昧人
[00:15:35.600 --> 00:15:37.600]  生活在黑暗之中
[00:15:37.600 --> 00:15:38.400]  那就糟糕了
[00:15:38.400 --> 00:15:39.600]  在黑暗之中怎樣?
[00:15:39.600 --> 00:15:41.400]  就是盲某某
[00:15:41.400 --> 00:15:42.800]  很容易怎樣?
[00:15:42.800 --> 00:15:46.000]  撞板或者跌倒
[00:15:46.000 --> 00:15:52.400]  生活和工作方面自然是較為艱難的
[00:15:52.400 --> 00:15:54.800]  但是另一方面我們又想
[00:15:54.800 --> 00:15:58.000]  有得選擇的嗎?
[00:15:58.000 --> 00:16:01.800]  聰不聰明、蠢不蠢好像天生的
[00:16:01.800 --> 00:16:04.000]  不過我們後來看了《聖經》多知道
[00:16:04.000 --> 00:16:05.400]  不是的
[00:16:05.400 --> 00:16:08.000]  什麼叫聰明什麼叫蠢呢?
[00:16:08.000 --> 00:16:13.200]  好像和我們一般想法是相反的
[00:16:13.200 --> 00:16:17.600]  認識就是聰明
[00:16:17.600 --> 00:16:27.800]  敬畏就是智慧就是聰明
[00:16:27.800 --> 00:16:30.000]  我在這裡說
[00:16:30.000 --> 00:16:37.800]  是說我們做出選擇之後的後果
[00:16:37.800 --> 00:16:41.400]  我不是說那些天災人禍、意外那些
[00:16:41.400 --> 00:16:44.600]  那些我們其實真的很難去掌握
[00:16:44.600 --> 00:16:47.200]  但是我們可以掌握的是我們的選擇
[00:16:47.200 --> 00:16:50.400]  我們選擇是有後果的
[00:16:50.400 --> 00:16:53.600]  你選擇做賊你的後果是什麼?
[00:16:53.600 --> 00:16:59.400]  你可能一時好運發財、賺到錢
[00:16:59.400 --> 00:17:03.400]  但是你很大機會的後果是怎樣?
[00:17:03.400 --> 00:17:06.200]  被人抓了、關在監獄裡
[00:17:06.200 --> 00:17:16.000]  甚至差一點在槍戰裡被人殺了
[00:17:16.000 --> 00:17:19.000]  如果我們選擇敬虔
[00:17:19.000 --> 00:17:20.000]  後果是怎樣呢?
[00:17:20.000 --> 00:17:25.600]  我們會留意到其他敬虔的人
[00:17:25.600 --> 00:17:29.400]  我們會願意親近那些人
[00:17:29.400 --> 00:17:34.600]  我們願意學那些人
[00:17:34.600 --> 00:17:36.200]  這是很特別的
[00:17:36.200 --> 00:17:40.000]  所以你的選擇可以某程度上不是去控制
[00:17:40.000 --> 00:17:43.600]  而是會左右你的命運
[00:17:43.600 --> 00:17:49.600]  聶王紀所羅門
[00:17:49.600 --> 00:17:52.400]  弟兄姊妹我們信了主之後
[00:17:52.400 --> 00:17:55.000]  我們是很應該選擇
[00:17:55.000 --> 00:17:58.800]  走在一條光明的人生路上
[00:17:58.800 --> 00:18:03.800]  意思就是說我們需要按照聖經的教訓來生活
[00:18:03.800 --> 00:18:10.000]  就算我們的際遇是窮、有錢也好
[00:18:10.000 --> 00:18:13.600]  神應許我們必定會經歷到
[00:18:13.600 --> 00:18:19.400]  享受到祂所賜的平安喜樂
[00:18:19.400 --> 00:18:20.600]  但是如果我們信了主
[00:18:20.600 --> 00:18:23.600]  仍然選擇走在一條黑暗的路上
[00:18:23.600 --> 00:18:28.200]  即是說仍然固執於一些我們以往的
[00:18:28.200 --> 00:18:32.400]  舊的壞習慣、壞嗜好裡
[00:18:32.400 --> 00:18:38.000]  我們仍然走在黑暗裡
[00:18:38.000 --> 00:18:40.800]  我們必定會撞牌
[00:18:40.800 --> 00:18:45.200]  我們必定會失去神給我們應該有的喜樂滿足
[00:18:45.200 --> 00:18:50.000]  而且生活會患得患失
[00:18:50.000 --> 00:18:53.400]  這是很可惜的
[00:18:53.400 --> 00:18:57.600]  所以我們需要作出一個合神心意
[00:18:57.600 --> 00:19:03.600]  也是對自己有益的一個選擇
[00:19:03.600 --> 00:19:06.600]  說回《所羅門》第十四節
[00:19:06.600 --> 00:19:09.200]  在這個檢討之中
[00:19:09.200 --> 00:19:15.200]  他不但察覺到一個人不可以持著聰明
[00:19:15.200 --> 00:19:18.200]  持著聰明就可以亂做愚蠢的事
[00:19:18.200 --> 00:19:19.000]  不可以
[00:19:19.000 --> 00:19:22.600]  除此之外他也察覺到另外一件事
[00:19:22.600 --> 00:19:28.000]  就是關於人最終的命運或遭遇
[00:19:28.000 --> 00:19:30.600]  在這句裡面
[00:19:30.600 --> 00:19:34.000]  「一件事」這個字
[00:19:34.000 --> 00:19:40.800]  原文的意思是可以解釋為命運或遭遇
[00:19:40.800 --> 00:19:42.400]  即是說
[00:19:42.400 --> 00:19:45.800]  傳道者看到無論聰明人也好
[00:19:45.800 --> 00:19:47.200]  愚昧人也好
[00:19:47.200 --> 00:19:53.000]  他們最終都會有同一個遭遇、同一個命運
[00:19:53.000 --> 00:19:57.400]  就是死亡
[00:19:57.400 --> 00:19:58.600]  他遲些就會正式說
[00:19:58.600 --> 00:20:02.200]  其實他這麼久都沒有提過這個字
[00:20:02.200 --> 00:20:05.600]  但我們一直都猜到是什麼
[00:20:05.600 --> 00:20:08.800]  第十五節
[00:20:08.800 --> 00:20:12.000]  傳道者在心裡面嘆息說
[00:20:12.000 --> 00:20:15.800]  愚昧人所遇見的最終命運
[00:20:15.800 --> 00:20:20.800]  我 Solomon 他自己認為自己是聰明人
[00:20:20.800 --> 00:20:22.800]  聰明人也都必會遇見
[00:20:22.800 --> 00:20:29.400]  這樣我為何要認為我自己是更加有智慧呢?
[00:20:29.400 --> 00:20:32.200]  我心裡面就說
[00:20:32.200 --> 00:20:34.400]  這個簡直是虛空
[00:20:34.400 --> 00:20:37.200]  是真的不明白是什麼意思
[00:20:37.200 --> 00:20:39.800]  我以為聰明嗎?
[00:20:39.800 --> 00:20:48.000]  你無法解決死亡的問題
[00:20:48.000 --> 00:20:50.000]  第十六節
[00:20:50.000 --> 00:20:52.600]  他說 智慧人和愚昧人一樣
[00:20:52.600 --> 00:20:54.200]  永遠無人紀念
[00:20:54.200 --> 00:20:56.600]  因為日後都被忘記
[00:20:56.600 --> 00:21:01.200]  可嘆智慧人死亡與愚昧人無異
[00:21:01.200 --> 00:21:05.600]  這裡最終他揭曉了死亡這個字
[00:21:05.600 --> 00:21:06.600]  一直說這麼久
[00:21:06.600 --> 00:21:12.600]  擔心或者不開心 一直掙扎
[00:21:12.600 --> 00:21:20.000]  就是這件事 死亡這件事
[00:21:20.000 --> 00:21:21.400]  除了死亡之外
[00:21:21.400 --> 00:21:27.000]  所連帶出來 令他不開心或想不通的事
[00:21:27.000 --> 00:21:29.200]  他說死亡之後
[00:21:29.200 --> 00:21:33.800]  他認為人在生的時候所做的一切
[00:21:33.800 --> 00:21:37.400]  隨著死亡就會逝去
[00:21:37.400 --> 00:21:40.200]  人家不會記得你做過什麼
[00:21:40.200 --> 00:21:41.600]  人家不會多謝你
[00:21:41.600 --> 00:21:46.000]  人家不會珍惜
[00:21:46.000 --> 00:21:49.600]  大家同不同意他這麼說嗎?
[00:21:49.600 --> 00:21:54.400]  我不同意
[00:21:54.400 --> 00:21:57.400]  所羅門他自己都沒有想到
[00:21:57.400 --> 00:22:00.400]  他自己所寫的智慧文學
[00:22:00.400 --> 00:22:07.600]  竟然會被列入舊約聖經正典裏面
[00:22:07.600 --> 00:22:13.600]  舊約聖經 包括所羅門的作品
[00:22:13.600 --> 00:22:19.000]  經歷了二千多年 差不多三千年
[00:22:19.000 --> 00:22:30.600]  傳頌到今天仍然是人家覺得很有意思
[00:22:30.600 --> 00:22:34.800]  有一位早期的美國總統
[00:22:34.800 --> 00:22:38.800]  Benjamin Franklin
[00:22:38.800 --> 00:22:40.200]  這個相當出名的
[00:22:40.200 --> 00:22:46.000]  你拿出二十個字就知道他是誰
[00:22:46.000 --> 00:22:52.800]  人人都喜歡Benjamin Franklin
[00:22:52.800 --> 00:22:53.600]  他說得很好
