
[00:00:00.000 --> 00:00:01.540]  (主席)各位電影姊妹早晨
[00:01:15.400 --> 00:01:18.080]  (主席)叫他遇到不幸
[00:01:18.080 --> 00:01:20.080]  (主席)遇到挫敗
[00:01:20.080 --> 00:01:23.720]  (主席)我們可不可以這樣去祈禱呢?
[00:01:23.720 --> 00:01:29.080]  (主席)今天我們會透過一個我們很熟悉的特別人物
[00:01:29.080 --> 00:01:32.080]  (主席)但我們忽略了當中很多的真理
[00:01:32.080 --> 00:01:34.080]  (主席)一個人的事
[00:01:34.080 --> 00:01:38.820]  (主席)來反思剛才我所說的這個課題
[00:01:38.820 --> 00:01:40.280]  (主席)以利亞
[00:01:40.280 --> 00:01:42.940]  (主席)我想很多基督徒都很熟悉的
[00:01:42.940 --> 00:01:44.940]  (主席)以利亞是一個很獨特的人
[00:01:44.940 --> 00:01:46.940]  (主席)他的出身
[00:01:46.940 --> 00:01:48.940]  (主席)他的背景我們完全不知道
[00:01:48.940 --> 00:01:50.940]  (主席)他突然之間的出現
[00:01:50.940 --> 00:01:54.360]  (主席)光芒四射,因為他挑戰阿夏王
[00:01:54.360 --> 00:01:58.360]  (主席)我希望大家對於以利亞的熟悉
[00:01:58.360 --> 00:02:00.360]  (主席)就是在加密山上
[00:02:00.360 --> 00:02:02.360]  (主席)但其實
[00:02:02.360 --> 00:02:05.360]  (主席)後世的猶太人
[00:02:05.360 --> 00:02:07.360]  (主席)是很尊重以利亞的
[00:02:07.360 --> 00:02:09.360]  (主席)聽清楚我講
[00:02:09.360 --> 00:02:11.360]  (主席)是後世的猶太人
[00:02:11.360 --> 00:02:13.360]  (主席)當代的人是很憎恨以利亞的
[00:02:13.360 --> 00:02:16.360]  (主席)為甚麼呢?因為以利亞令他們受苦
[00:02:16.360 --> 00:02:21.360]  (主席)但後世的人以利亞作為先知之首
[00:02:21.360 --> 00:02:23.360]  (主席)在舊約聖經裏面
[00:02:23.360 --> 00:02:26.360]  (主席)馬拉基書是最後的一卷書
[00:02:26.360 --> 00:02:29.360]  (主席)在馬拉基書最後的一章裏面
[00:02:29.360 --> 00:02:31.360]  (主席)就提到以利亞
[00:02:31.360 --> 00:02:36.360]  (主席)我們一起來讀馬拉基書第四章的第五節
[00:02:36.360 --> 00:02:38.360]  (主席)我們一起來讀出
[00:02:38.360 --> 00:02:40.360]  (馬拉基書第四章第五節)
[00:02:47.360 --> 00:02:50.360]  (主席)他說到神會再臨到地上的時候
[00:02:50.360 --> 00:02:53.360]  (主席)神會先猜派以利亞來到你們當中
[00:02:53.360 --> 00:02:57.360]  (主席)所以那些很敬虔的猶太人家庭
[00:02:57.360 --> 00:02:59.360]  (主席)他們吃飯的時候擺的位置
[00:02:59.360 --> 00:03:01.360]  (主席)跟我們香港普遍的市民
[00:03:01.360 --> 00:03:04.360]  (主席)所吃飯擺的位置是很相似的
[00:03:04.360 --> 00:03:06.360]  (主席)這是甚麼意思呢?
[00:03:06.360 --> 00:03:08.360]  (主席)很敬虔的猶太人家庭裡吃飯的時候
[00:03:08.360 --> 00:03:10.360]  (主席)一定有一個空位
[00:03:10.360 --> 00:03:12.360]  (主席)這個空位是甚麼呢?
[00:03:12.360 --> 00:03:14.360]  (主席)就是期望以利亞突然降臨
[00:03:14.360 --> 00:03:16.360]  (主席)所以來到他們家裡吃飯
[00:03:16.360 --> 00:03:18.360]  (主席)所以一定有一個空位
[00:03:18.360 --> 00:03:20.360]  (主席)香港的市民跟我們吃飯的時候
[00:03:20.360 --> 00:03:22.360]  (主席)家裡也有一個空位
[00:03:22.360 --> 00:03:23.360]  (主席)是不可以坐的
[00:03:23.360 --> 00:03:25.360]  (主席)你一坐就會被人罵
[00:03:25.360 --> 00:03:27.360]  (主席)你現在吃玻璃袋嗎?
[00:03:27.360 --> 00:03:28.360]  (主席)都擋住了
[00:03:28.360 --> 00:03:30.360]  (主席)那個就是電視位
[00:03:30.360 --> 00:03:32.360]  (主席)但是敬虔的猶太人
[00:03:32.360 --> 00:03:34.360]  (主席)是有一個空位給以利亞的
[00:03:34.360 --> 00:03:36.360]  (主席)好了
[00:03:36.360 --> 00:03:40.360]  (主席)幾年前跟大家去探討過一個系列
[00:03:40.360 --> 00:03:42.360]  (主席)就是
[00:03:42.360 --> 00:03:44.360]  (主席)諺念耶穌登山變象
[00:03:44.360 --> 00:03:46.360]  (主席)是不是?
[00:03:46.360 --> 00:03:48.360]  (主席)見到耶穌登山變象的時候
[00:03:48.360 --> 00:03:50.360]  (主席)他帶著三個門徒
[00:03:50.360 --> 00:03:52.360]  (主席)他突然之間
[00:03:52.360 --> 00:03:54.360]  (主席)臉上變了一個儀容
[00:03:54.360 --> 00:03:56.360]  (主席)有兩個舊約的人物出現
[00:03:56.360 --> 00:03:58.360]  (主席)跟耶穌談論末世的事
[00:03:58.360 --> 00:04:00.360]  (主席)這兩個是誰?
[00:04:00.360 --> 00:04:02.360]  (主席)摩西和以利亞
[00:04:02.360 --> 00:04:06.360]  (主席)所以以利亞是一個很重要的人物
[00:04:06.360 --> 00:04:08.360]  (主席)而神沉默了四百年
[00:04:08.360 --> 00:04:10.360]  (主席)沒有向以色列人說話
[00:04:10.360 --> 00:04:12.360]  (主席)後來突然之間有人出現
[00:04:12.360 --> 00:04:14.360]  (主席)震撼了整個以色列民族
[00:04:14.360 --> 00:04:16.360]  (主席)這個就是施洗約翰
[00:04:16.360 --> 00:04:18.360]  (主席)施洗約翰也被稱為
[00:04:18.360 --> 00:04:20.360]  (主席)以利亞
[00:04:20.360 --> 00:04:22.360]  (主席)因為他是為神為主
[00:04:22.360 --> 00:04:24.360]  (主席)帶他去開路
[00:04:24.360 --> 00:04:26.360]  (主席)所以以利亞很值得我們去探索
[00:04:26.360 --> 00:04:28.360]  (主席)我們基督徒最熟悉的
[00:04:28.360 --> 00:04:30.360]  (主席)以利亞是什麼呢?
[00:04:30.360 --> 00:04:32.360]  (主席)就是在加密山上叱吒風雲
[00:04:32.360 --> 00:04:34.360]  (主席)呼風喚雨
[00:04:34.360 --> 00:04:36.360]  (主席)叫雨下來
[00:04:36.360 --> 00:04:38.360]  (主席)戰勝那些假先知
[00:04:38.360 --> 00:04:40.360]  (主席)所以你有沒有留意到
[00:04:40.360 --> 00:04:42.360]  (主席)香港有幾間學校叫加密
[00:04:42.360 --> 00:04:44.360]  (主席)首先第一間就是在何文田山上
[00:04:44.360 --> 00:04:46.360]  (主席)叫加密中學
[00:04:46.360 --> 00:04:48.360]  (主席)在我們這裏
[00:04:48.360 --> 00:04:50.360]  (主席)即大埔有加密拍雨
[00:04:50.360 --> 00:04:52.360]  (主席)有加密聖道
[00:04:52.360 --> 00:04:54.360]  (主席)我們有幾位
[00:04:54.360 --> 00:04:56.360]  (主席)在加密學校
[00:04:56.360 --> 00:04:58.360]  (主席)就是在葵涌的加密學校裏
[00:04:58.360 --> 00:05:00.360]  (主席)去教書
[00:05:00.360 --> 00:05:02.360]  (主席)加密
[00:05:02.360 --> 00:05:04.360]  (主席)加密山是我們很注視到
[00:05:04.360 --> 00:05:06.360]  (主席)但我們其實輕忽了
[00:05:06.360 --> 00:05:08.360]  (主席)當中一些的事
[00:05:08.360 --> 00:05:10.360]  (主席)以利亞一出現的時候
[00:05:10.360 --> 00:05:12.360]  (主席)他去到阿哈王的面前
[00:05:12.360 --> 00:05:14.360]  (主席)去宣告
[00:05:14.360 --> 00:05:16.360]  (主席)如果我不下雨
[00:05:16.360 --> 00:05:18.360]  (主席)我不去祈禱
[00:05:18.360 --> 00:05:20.360]  (主席)就沒有雨下了
[00:05:20.360 --> 00:05:22.360]  (主席)以利亞那種
[00:05:22.360 --> 00:05:24.360]  (主席)呼風喚雨的能力
[00:05:24.360 --> 00:05:26.360]  (主席)是不是你所羨慕的
[00:05:26.360 --> 00:05:28.360]  (主席)你猜你可不可以同樣的呼風喚雨
[00:05:28.360 --> 00:05:30.360]  (主席)我們馬上說
[00:05:30.360 --> 00:05:32.360]  (主席)當然不行,他是神人來的
[00:05:32.360 --> 00:05:34.360]  (主席)其實是可以的
[00:05:34.360 --> 00:05:36.360]  (主席)如果你覺得你自己不行的時候
[00:05:36.360 --> 00:05:38.360]  (主席)你是否定聖經的說話
[00:05:38.360 --> 00:05:40.360]  (主席)我們一起來去讀
[00:05:40.360 --> 00:05:42.360]  (主席)雅各書第五章
[00:05:42.360 --> 00:05:44.360]  (主席)十七、十八兩節
[00:05:44.360 --> 00:05:46.360]  (主席)我們一起來讀出
[00:05:46.360 --> 00:05:48.360]  「以利亞與我們是一樣
[00:05:48.360 --> 00:05:50.360]  (主席)性情的人,他懇切禱告
[00:05:50.360 --> 00:05:52.360]  (主席)求不要下雨
[00:05:52.360 --> 00:05:54.360]  (主席)雨就三年零六個月
[00:05:54.360 --> 00:05:56.360]  (主席)不下在地上
[00:05:56.360 --> 00:05:58.360]  (主席)他又禱告,天就降下雨來
[00:05:58.360 --> 00:06:00.360]  (主席)地也生出土產」
[00:06:00.360 --> 00:06:02.360]  (主席)以利亞可以呼風喚雨
[00:06:02.360 --> 00:06:04.360]  (主席)我也經歷過
[00:06:04.360 --> 00:06:06.360]  (主席)我去找一些資料
[00:06:06.360 --> 00:06:08.360]  (主席)我也試過去祈禱
[00:06:08.360 --> 00:06:10.360]  (主席)阻止風來
[00:06:10.360 --> 00:06:12.360]  (主席)跟我們冥恩堂有關的,真的成功的
[00:06:12.360 --> 00:06:14.360]  (主席)我有記錄的,我會在下一堂
[00:06:14.360 --> 00:06:16.360]  (主席)跟大家分享
[00:06:16.360 --> 00:06:18.360]  (主席)你也可以呼風喚雨
[00:06:18.360 --> 00:06:20.360]  (主席)不過是為了什麼呢
[00:06:20.360 --> 00:06:22.360]  (主席)這個很清楚說
[00:06:22.360 --> 00:06:24.360]  (主席)以利亞與我們一樣性情的人
[00:06:24.360 --> 00:06:26.360]  (主席)以利亞去祈禱不下雨就不下雨
[00:06:26.360 --> 00:06:28.360]  (主席)要下雨就下雨,其實你也可以
[00:06:28.360 --> 00:06:30.360]  (主席)最重要動機是為了什麼
[00:06:30.360 --> 00:06:32.360]  (主席)神呼召以利亞
[00:06:32.360 --> 00:06:34.360]  (主席)向阿蝦宣告
[00:06:34.360 --> 00:06:36.360]  (主席)我不祈禱就沒有雨下
[00:06:36.360 --> 00:06:38.360]  (主席)但接著噓一聲
[00:06:38.360 --> 00:06:40.360]  (主席)以利亞就失蹤了
[00:06:40.360 --> 00:06:42.360]  (主席)神要以利亞隱藏
[00:06:42.360 --> 00:06:44.360]  (主席)去到基納溪旁
[00:06:44.360 --> 00:06:46.360]  (主席)每一日
[00:06:46.360 --> 00:06:48.360]  (主席)只是等候一隻烏鴉來給他吃
[00:06:48.360 --> 00:06:50.360]  (主席)後來因為旱災
[00:06:50.360 --> 00:06:52.360]  (主席)溪水都乾了
[00:06:52.360 --> 00:06:54.360]  (主席)神又叫他
[00:06:54.360 --> 00:06:56.360]  (主席)去到外邦之地
[00:06:56.360 --> 00:06:58.360]  (主席)投靠一個寡婦
[00:06:58.360 --> 00:07:00.360]  (主席)一個寡婦
[00:07:00.360 --> 00:07:02.360]  (主席)還是窮寡婦
[00:07:02.360 --> 00:07:04.360]  (主席)其實很慘的
[00:07:04.360 --> 00:07:06.360]  (主席)一個男人
[00:07:06.360 --> 00:07:08.360]  (主席)去投靠一個女人
[00:07:08.360 --> 00:07:10.360]  (主席)我們就會質疑她的胃是不是有事
[00:07:10.360 --> 00:07:12.360]  (主席)吃軟飯
[00:07:12.360 --> 00:07:14.360]  (主席)你還要去向一個窮寡婦
[00:07:14.360 --> 00:07:16.360]  (主席)去求助
[00:07:16.360 --> 00:07:18.360]  (主席)其實這兩件事
[00:07:18.360 --> 00:07:20.360]  (主席)是要訓練以利亞的
[00:07:20.360 --> 00:07:22.360]  (主席)我會放在第三課
[00:07:22.360 --> 00:07:24.360]  (主席)那個題目叫「不想死」
[00:07:24.360 --> 00:07:26.360]  (主席)跟大家去分享
[00:07:26.360 --> 00:07:28.360]  (主席)這個原因是什麼
[00:07:56.360 --> 00:07:58.360]  (主席)羅波安就問那些老臣子
[00:07:58.360 --> 00:08:00.360]  (主席)我們怎樣去做
[00:08:00.360 --> 00:08:02.360]  (主席)那些老臣子很好
[00:08:02.360 --> 00:08:04.360]  (主席)他說你要順應民意
[00:08:04.360 --> 00:08:06.360]  (主席)他們真的很辛苦
[00:08:06.360 --> 00:08:08.360]  (主席)你讓他們休息吧
[00:08:08.360 --> 00:08:10.360]  (主席)於是這群人民就會尊重你
[00:08:10.360 --> 00:08:12.360]  (主席)就知道你愛護他們
[00:08:12.360 --> 00:08:14.360]  (主席)但他也問他同年的人
[00:08:14.360 --> 00:08:16.360]  (主席)就問他究竟我們怎樣去面對
[00:08:16.360 --> 00:08:18.360]  (主席)這群少年人年少氣盛
[00:08:18.360 --> 00:08:20.360]  (主席)當然不可以讓他們得逞
[00:08:20.360 --> 00:08:22.360]  (主席)你一登基就立刻有這個要求
[00:08:22.360 --> 00:08:24.360]  (主席)還不如他對你的要求會更加多
[00:08:24.360 --> 00:08:26.360]  (主席)不可以退讓
[00:08:26.360 --> 00:08:28.360]  (主席)於是羅波安就否定了
[00:08:28.360 --> 00:08:30.360]  (主席)他們這個要求
[00:08:30.360 --> 00:08:32.360]  (主席)甚至說一些很侮辱性的話
[00:08:32.360 --> 00:08:34.360]  (主席)我的指頭
[00:08:34.360 --> 00:08:36.360]  (主席)是比我爸爸那條腰
[00:08:36.360 --> 00:08:38.360]  (主席)更加粗
[00:08:38.360 --> 00:08:40.360]  (主席)我父親用鞭來鞭你們
[00:08:40.360 --> 00:08:42.360]  (主席)你們要抗攻
[00:08:42.360 --> 00:08:44.360]  (主席)我用蝎子鞭來鞭你們
[00:08:44.360 --> 00:08:46.360]  (主席)結果這群人民
[00:08:46.360 --> 00:08:48.360]  (主席)就不能再去擁戴這個政府
[00:08:48.360 --> 00:08:50.360]  (主席)耶羅波安
[00:08:50.360 --> 00:08:52.360]  (主席)帶了十個支派的人
[00:08:52.360 --> 00:08:54.360]  (主席)分裂了出來
[00:08:54.360 --> 00:08:56.360]  (主席)他們在北邊
[00:08:56.360 --> 00:08:58.360]  (主席)所以稱為北國
[00:08:58.360 --> 00:09:00.360]  (主席)在《經》所說的以色列國
[00:09:00.360 --> 00:09:02.360]  (主席)而剩下的就是猶大支派
[00:09:02.360 --> 00:09:04.360]  (主席)所以叫南國
[00:09:04.360 --> 00:09:06.360]  (主席)也叫猶大國
[00:09:06.360 --> 00:09:08.360]  (主席)但是耶羅波安沒有珍惜神
[00:09:08.360 --> 00:09:10.360]  (主席)給他這個機會
[00:09:10.360 --> 00:09:12.360]  (主席)用他的政治來計算
[00:09:12.360 --> 00:09:14.360]  (主席)我們現在分裂了出來
[00:09:14.360 --> 00:09:16.360]  (主席)但是這群人民敬拜耶和華神
[00:09:16.360 --> 00:09:18.360]  (主席)而敬拜的地方
[00:09:18.360 --> 00:09:20.360]  (主席)就是在耶路撒冷
[00:09:20.360 --> 00:09:22.360]  (主席)如果要回去敬拜
[00:09:22.360 --> 00:09:24.360]  (主席)就要回歸耶路撒冷
[00:09:24.360 --> 00:09:26.360]  (主席)不如兩群人的感情再溝通的時候
[00:09:26.360 --> 00:09:28.360]  (主席)再一次合一
[00:09:28.360 --> 00:09:30.360]  (主席)怎麼辦呢?
[00:09:30.360 --> 00:09:32.360]  (主席)於是耶羅波安竟然
[00:09:32.360 --> 00:09:34.360]  (主席)為他們造了金牛毒
[00:09:34.360 --> 00:09:36.360]  (主席)告訴他們
[00:09:36.360 --> 00:09:38.360]  (主席)這個就是神
[00:09:38.360 --> 00:09:40.360]  (主席)你們在這裡敬拜就可以了
[00:09:40.360 --> 00:09:42.360]  (主席)你們就不需要回耶路撒冷
[00:09:42.360 --> 00:09:44.360]  (主席)於是漢子文在罪惡裡面
[00:09:44.360 --> 00:09:46.360]  (主席)所以以色列國就是北國
[00:09:46.360 --> 00:09:48.360]  (主席)一直以來都是拜偶像
[00:09:48.360 --> 00:09:50.360]  (主席)而以利亞面對的
[00:09:50.360 --> 00:09:52.360]  (主席)王就叫做阿哈
[00:09:52.360 --> 00:09:54.360]  (主席)阿哈是
[00:09:54.360 --> 00:09:56.360]  (主席)第七個王朝
[00:09:56.360 --> 00:09:58.360]  (主席)經歷了大概七八十年的時間
[00:09:58.360 --> 00:10:00.360]  (主席)但是這麼多個王朝
[00:10:00.360 --> 00:10:02.360]  (主席)都是來拜偶像
[00:10:02.360 --> 00:10:04.360]  (主席)沒有敬畏神
[00:10:04.360 --> 00:10:06.360]  (主席)阿哈的父親
[00:10:06.360 --> 00:10:08.360]  (主席)叫做暗尼
[00:10:08.360 --> 00:10:10.360]  (主席)他作惡多端
[00:10:10.360 --> 00:10:12.360]  (主席)但是阿哈這個兒子
[00:10:12.360 --> 00:10:14.360]  (主席)是青出於藍
[00:10:14.360 --> 00:10:16.360]  (主席)比爸爸更加壞
[00:10:16.360 --> 00:10:18.360]  (主席)而特別就是
[00:10:18.360 --> 00:10:20.360]  (主席)因為他娶了一個外邦的
[00:10:20.360 --> 00:10:22.360]  (主席)女人
[00:10:22.360 --> 00:10:24.360]  (主席)於是令到整個國家
[00:10:24.360 --> 00:10:26.360]  (主席)陷入一個紛亂狀態裡面
[00:10:26.360 --> 00:10:28.360]  (主席)我們一起了讀聶旺基上
[00:10:28.360 --> 00:10:30.360]  (主席)十六章的第三十一節
[00:10:30.360 --> 00:10:32.360]  (主席)聶旺基上十六章三十一節
[00:10:32.360 --> 00:10:34.360]  (主席)我們一起了讀出
[00:10:46.360 --> 00:10:48.360]  (主席)巴力
[00:10:48.360 --> 00:10:50.360]  (主席)西頓王揭巴力
[00:10:50.360 --> 00:10:52.360]  (主席)意思就是巴力活著
[00:10:52.360 --> 00:10:54.360]  (主席)而在歷史裡面
[00:10:54.360 --> 00:10:56.360]  (主席)有記載
[00:10:56.360 --> 00:10:58.360]  (主席)他是殺了推羅王
[00:10:58.360 --> 00:11:00.360]  (主席)希臘一世的後人
[00:11:00.360 --> 00:11:02.360]  (主席)然後去作王
[00:11:02.360 --> 00:11:04.360]  (主席)這個王不單拜巴力
[00:11:04.360 --> 00:11:06.360]  (主席)他還是一個
[00:11:06.360 --> 00:11:08.360]  (主席)的祭師
[00:11:08.360 --> 00:11:10.360]  (主席)是阿斯他祿的祭師
[00:11:10.360 --> 00:11:12.360]  (主席)在那個年代裡面
[00:11:12.360 --> 00:11:14.360]  (主席)很多的婚姻都是有政治因素的
[00:11:14.360 --> 00:11:16.360]  (主席)我想大家都記得
[00:11:16.360 --> 00:11:18.360]  (主席)中國裡面
[00:11:18.360 --> 00:11:20.360]  (主席)有一些粵曲
[00:11:20.360 --> 00:11:22.360]  (主席)大家不知道熟不熟
[00:11:22.360 --> 00:11:24.360]  (主席)就是超君出塞
[00:11:24.360 --> 00:11:26.360]  (主席)就是馬上妻良
[00:11:26.360 --> 00:11:28.360]  (主席)當你的國勢弱的時候
[00:11:28.360 --> 00:11:30.360]  (主席)你就需要將你的公主
[00:11:30.360 --> 00:11:32.360]  (主席)送去給外邦
[00:11:32.360 --> 00:11:34.360]  (主席)跟他們聯婚
[00:11:34.360 --> 00:11:36.360]  (主席)因為大家就會成為一個親家
[00:11:36.360 --> 00:11:38.360]  (主席)你不要攻擊我,我不要攻擊你
[00:11:38.360 --> 00:11:40.360]  (主席)但如果你國勢盛的話
[00:11:40.360 --> 00:11:42.360]  (主席)就很多人會送那些所謂的公主
[00:11:42.360 --> 00:11:44.360]  (主席)給你
[00:11:44.360 --> 00:11:46.360]  (主席)所以為什麼所羅門有那麼多妃嬪
[00:11:46.360 --> 00:11:48.360]  (主席)就是因為所羅門國勢聚盛
[00:11:48.360 --> 00:11:50.360]  (主席)所以有很多國家就將他們所謂的公主
[00:11:50.360 --> 00:11:52.360]  (主席)其實是什麼呢?可能是一個平民
[00:11:52.360 --> 00:11:54.360]  (主席)你不美麗,於是國王就說
[00:11:54.360 --> 00:11:56.360]  (主席)我收納你做我的養女
[00:11:56.360 --> 00:11:58.360]  (主席)那你就成為公主
[00:11:58.360 --> 00:12:00.360]  (主席)那你身份高了,那你就嫁去外地
[00:12:00.360 --> 00:12:02.360]  (主席)就是這樣
[00:12:02.360 --> 00:12:04.360]  (主席)原來這個都是一個政治的婚姻
[00:12:04.360 --> 00:12:06.360]  (主席)因為當時開始
[00:12:06.360 --> 00:12:08.360]  (主席)雄霸一方就是亞述國
[00:12:08.360 --> 00:12:12.360]  (主席)所以他們要聯盟,希望可以來抵抗亞述
[00:12:12.360 --> 00:12:14.360]  (主席)但是最大問題就是
[00:12:14.360 --> 00:12:16.360]  (主席)耶誓別
[00:12:16.360 --> 00:12:18.360]  (主席)他是要敬拜巴力
[00:12:18.360 --> 00:12:20.360]  (主席)於是他就
[00:12:20.360 --> 00:12:22.360]  (主席)引入了巴力的敬拜
[00:12:22.360 --> 00:12:24.360]  (主席)進入到以色列國裏面
[00:12:24.360 --> 00:12:26.360]  (主席)而陷整個以色列民
[00:12:26.360 --> 00:12:28.360]  (主席)在拜巴力的罪裏面
[00:12:28.360 --> 00:12:30.360]  (主席)不過我們都不可以全部都賴他
[00:12:30.360 --> 00:12:32.360]  (主席)其實
[00:12:32.360 --> 00:12:34.360]  (主席)未有耶誓別之先
[00:12:34.360 --> 00:12:36.360]  (主席)以色列人都已經
[00:12:36.360 --> 00:12:38.360]  (主席)拜巴力了
[00:12:38.360 --> 00:12:40.360]  (主席)我們一起來看看
[00:12:40.360 --> 00:12:42.360]  (主席)《事詩記》第三章第七節
[00:12:42.360 --> 00:12:44.360]  (主席)我們一起來讀出
[00:12:44.360 --> 00:12:56.360]  (主席)看到嗎?
[00:12:56.360 --> 00:12:58.360]  (主席)事詩時代,即是連
[00:12:58.360 --> 00:13:00.360]  (主席)數羅大衛都未出現的時候
[00:13:00.360 --> 00:13:02.360]  (主席)民間已經
[00:13:02.360 --> 00:13:04.360]  (主席)拜這些迦南宗教
[00:13:04.360 --> 00:13:06.360]  (主席)不過,不要忘記
[00:13:06.360 --> 00:13:08.360]  (主席)這只是民間裏面做的事
[00:13:08.360 --> 00:13:10.360]  (主席)所以不會
[00:13:10.360 --> 00:13:12.360]  (主席)很大規模
[00:13:12.360 --> 00:13:14.360]  (主席)但現在最大一個問題就是
[00:13:14.360 --> 00:13:16.360]  (主席)阿哈王其實在以色列歷史裏面
[00:13:16.360 --> 00:13:18.360]  (主席)是一個很差的王
[00:13:18.360 --> 00:13:20.360]  (主席)以色列的歷史裏面
[00:13:20.360 --> 00:13:22.360]  (主席)記載他的事是很少
[00:13:22.360 --> 00:13:24.360]  (主席)但聖經記載他的事是很多的
[00:13:24.360 --> 00:13:26.360]  (主席)為什麼?因為在宗教上
[00:13:26.360 --> 00:13:28.360]  (主席)影響了整個國家
[00:13:28.360 --> 00:13:30.360]  (主席)他是由國家推動人民
[00:13:30.360 --> 00:13:32.360]  (主席)來去敬拜
[00:13:32.360 --> 00:13:34.360]  (主席)於是全國風行
[00:13:34.360 --> 00:13:36.360]  (主席)我們看看聶王記上
[00:13:36.360 --> 00:13:38.360]  (主席)十六章二十三十二到三十三節
[00:13:38.360 --> 00:13:40.360]  (主席)我們一起讀出
[00:13:40.360 --> 00:13:57.360]  (聖經)
[00:13:57.360 --> 00:13:59.360]  (主席)撒瑪利亞
[00:13:59.360 --> 00:14:01.360]  (主席)是他們的首都
[00:14:01.360 --> 00:14:03.360]  (主席)最繁榮的地方
[00:14:03.360 --> 00:14:05.360]  (主席)就來去建巴黎廟
[00:14:05.360 --> 00:14:07.360]  (主席)國家
[00:14:07.360 --> 00:14:09.360]  (主席)來去出錢建這些廟宇
[00:14:09.360 --> 00:14:11.360]  (主席)他們的祭司
[00:14:11.360 --> 00:14:13.360]  (主席)他們所謂的先知
[00:14:13.360 --> 00:14:15.360]  (主席)是會受朝廷俸祿
[00:14:15.360 --> 00:14:17.360]  (主席)成為公務員來的
[00:14:17.360 --> 00:14:19.360]  (主席)國家推動的時候
[00:14:19.360 --> 00:14:21.360]  (主席)人民一定是很樂意的來去進行的
[00:14:21.360 --> 00:14:23.360]  (主席)是不是?很簡單舉個例
[00:14:23.360 --> 00:14:25.360]  (主席)七月一日
[00:14:25.360 --> 00:14:27.360]  (主席)有個巨蛋show的嘛
[00:14:27.360 --> 00:14:29.360]  (主席)政府還重價的
[00:14:29.360 --> 00:14:31.360]  (主席)來去請韓國的歌星來
[00:14:31.360 --> 00:14:33.360]  (主席)於是就免費的時候
[00:14:33.360 --> 00:14:35.360]  (主席)就吸引了很多年輕人
[00:14:35.360 --> 00:14:37.360]  (主席)大家看到他們都搭了帳篷
[00:14:37.360 --> 00:14:39.360]  (主席)就是要拿票進去
[00:14:39.360 --> 00:14:41.360]  (主席)在七月一日慶回歸的時候
[00:14:41.360 --> 00:14:43.360]  (主席)每一個地區裡面都會有一些慶祝的節目
[00:14:43.360 --> 00:14:45.360]  (主席)請一些藝人
[00:14:45.360 --> 00:14:47.360]  (主席)來去唱歌
[00:14:47.360 --> 00:14:49.360]  (主席)來去送禮物
[00:14:49.360 --> 00:14:51.360]  (主席)於是就有很多人來去參加
[00:14:51.360 --> 00:14:53.360]  (主席)政府推動的時候
[00:14:53.360 --> 00:14:55.360]  (主席)一定是可以
[00:14:55.360 --> 00:14:57.360]  (主席)令到人民有這份的影響
[00:14:57.360 --> 00:14:59.360]  (主席)所以
[00:14:59.360 --> 00:15:01.360]  (主席)這次由
