
[00:00:00.000 --> 00:00:02.000]  我和大家說過
[00:07:06.000 --> 00:07:09.000]  神是做了一棵的碑馬
[00:07:09.000 --> 00:07:13.000]  這棵碑馬是一日成長遮住約拿
[00:07:13.000 --> 00:07:19.000]  第八個神蹟是神差派一條蟲將這個碑馬吃了
[00:07:19.000 --> 00:07:26.000]  第九個神蹟就是神由死到炎熱的東風吹在約拿的身上
[00:07:26.000 --> 00:07:29.000]  這個其實我們等等會看到
[00:07:29.000 --> 00:07:35.000]  還有第一個神蹟就是神令到海裏面刮起大風
[00:07:35.000 --> 00:07:37.000]  是一個首尾的結構
[00:07:37.000 --> 00:07:38.000]  一頭一尾
[00:07:38.000 --> 00:07:45.000]  而最大的神蹟相信就是全個哩哩尾城都悔改了
[00:07:45.000 --> 00:07:55.000]  有人說全城悔改 全國悔改是可信嗎 是信得過嗎
[00:07:55.000 --> 00:07:59.000]  其實講到明這個就是神蹟
[00:07:59.000 --> 00:08:02.000]  如果是神蹟當然就是沒有可能的事
[00:08:02.000 --> 00:08:05.000]  如果有可能的事我們都不會叫它做神蹟
[00:08:05.000 --> 00:08:09.000]  但是也都有人會打爛砂盤問道督
[00:08:09.000 --> 00:08:11.000]  如果是這樣的時候
[00:08:11.000 --> 00:08:14.000]  我們就不妨用人的理智來推理一下
[00:08:14.000 --> 00:08:18.000]  看看可不可以令人自信
[00:08:18.000 --> 00:08:23.000]  我們知道哩哩尾人其實本身他們是信神的
[00:08:23.000 --> 00:08:25.000]  他們的神就是大滾神
[00:08:25.000 --> 00:08:29.000]  而大滾神是魚的神 一條魚的神
[00:08:29.000 --> 00:08:37.000]  他們親眼見到一條大魚將約拿先知送到哩哩尾
[00:08:37.000 --> 00:08:44.000]  他們見到自己所信的魚神都被神制服 都被神來猜派
[00:08:44.000 --> 00:08:51.000]  將約拿送到他們的眼前來向他們傳福音
[00:08:51.000 --> 00:08:55.000]  你說這個值不值得令他們相信
[00:08:55.000 --> 00:08:59.000]  第二點就是約拿被魚吞了進肚子裡
[00:08:59.000 --> 00:09:07.000]  剛才說James Bartley這個現代的約拿先知被魚的胃酸舔得全身白了
[00:09:07.000 --> 00:09:12.000]  相信約拿先知去到哩哩尾也是全身白了
[00:09:12.000 --> 00:09:15.000]  有一個這樣的人來向你傳福音
[00:09:15.000 --> 00:09:18.000]  你會不會相信這個人真的是從神而來
[00:09:18.000 --> 00:09:22.000]  第三點就是哩哩尾人他們都是很殘忍的人
[00:09:22.000 --> 00:09:24.000]  他們都知道自己有罪
[00:09:24.000 --> 00:09:27.000]  你要知道哩哩尾人有多殘忍
[00:09:27.000 --> 00:09:33.000]  你要聽我說那紅書說到哩哩尾人他們的殘酷
[00:09:33.000 --> 00:09:37.000]  第四點就是他們的悔改是從人民開始
[00:09:37.000 --> 00:09:40.000]  一直傳到皇室
[00:09:40.000 --> 00:09:45.000]  然後再由皇室下令叫全國的人來悔改
[00:09:45.000 --> 00:09:49.000]  金色披麻蒙灰來悔改
[00:09:49.000 --> 00:09:56.000]  而第五點就是我相信他們有聖靈的感動令到他們悔改
[00:09:56.000 --> 00:09:59.000]  每個人能夠悔改都是聖靈的工作
[00:09:59.000 --> 00:10:04.000]  就好像約翰福音十六章八接告訴我們
[00:10:04.000 --> 00:10:07.000]  而其實最有力的一點我相信
[00:10:07.000 --> 00:10:10.000]  就是耶穌基督自己告訴我們
[00:10:10.000 --> 00:10:14.000]  他說末世哩哩尾人要起來定這個世代的罪
[00:10:14.000 --> 00:10:18.000]  因為約拿先知和他們傳達神的話語
[00:10:18.000 --> 00:10:21.000]  他們就悔改了
[00:10:21.000 --> 00:10:25.000]  所以我們見到如果耶穌基督自己告訴我們
[00:10:25.000 --> 00:10:28.000]  這個當然就是一個事實
[00:10:28.000 --> 00:10:35.000]  為什麼我們在復活節要講約拿書呢?
[00:10:35.000 --> 00:10:36.000]  原因很簡單
[00:10:36.000 --> 00:10:38.000]  因為剛才我們都講過
[00:10:38.000 --> 00:10:39.000]  耶穌基督自己說
[00:10:39.000 --> 00:10:43.000]  好像約拿先知在魚肚裡面三日三夜
[00:10:43.000 --> 00:10:47.000]  耶穌基督都會在地裡頭三日三夜而復活
[00:10:47.000 --> 00:10:50.000]  這個是記載在馬太福音十二章四十節
[00:10:50.000 --> 00:10:53.000]  和馬可福音八章三十一節
[00:10:53.000 --> 00:10:56.000]  而在復活節有另外一節經文
[00:10:56.000 --> 00:10:58.000]  我們很多時候都會讀的
[00:10:58.000 --> 00:11:02.000]  就是哥林多前書十五章
[00:11:02.000 --> 00:11:05.000]  這幾節的經文
[00:11:05.000 --> 00:11:07.000]  我們如果記得的話
[00:11:07.000 --> 00:11:10.000]  Pastor Eric一個月前來到粵語部
[00:11:10.000 --> 00:11:12.000]  跟我們講福音的流利性
[00:11:12.000 --> 00:11:14.000]  就是講這幾節的經文
[00:11:14.000 --> 00:11:16.000]  我們一起來讀一讀
[00:11:16.000 --> 00:11:19.000]  哥林多前書十五章三至四節
[00:11:19.000 --> 00:11:22.000]  我當日所領受又傳給你們的
[00:11:22.000 --> 00:11:25.000]  第一就是基督照聖經所說
[00:11:25.000 --> 00:11:27.000]  為我們的罪死了
[00:11:27.000 --> 00:11:29.000]  而且埋葬了
[00:11:29.000 --> 00:11:33.000]  又照聖經所說第三天復活了
[00:11:33.000 --> 00:11:40.000]  我們見到經文有兩次提到照聖經所說
[00:11:40.000 --> 00:11:43.000]  我們知道保羅的時代
[00:11:43.000 --> 00:11:45.000]  是沒有新約
[00:11:45.000 --> 00:11:46.000]  還沒有新約
[00:11:46.000 --> 00:11:48.000]  所以保羅所講的照聖經說
[00:11:48.000 --> 00:11:50.000]  其實他是在講舊約
[00:11:50.000 --> 00:11:52.000]  那你就拗了頭了
[00:11:52.000 --> 00:11:55.000]  你說舊約什麼時候有講到
[00:11:55.000 --> 00:11:57.000]  耶穌基督在三天復活
[00:11:57.000 --> 00:11:59.000]  我們一起來看看
[00:11:59.000 --> 00:12:04.000]  其實在聖經裡面一早就告訴我們
[00:12:04.000 --> 00:12:08.000]  第三天是一天非常特別的日子
[00:12:08.000 --> 00:12:11.000]  我們見到在創世紀已經告訴我們
[00:12:11.000 --> 00:12:13.000]  在創世紀一章
[00:12:13.000 --> 00:12:15.000]  神是創造萬物
[00:12:15.000 --> 00:12:16.000]  在第二天
[00:12:16.000 --> 00:12:19.000]  祂沒有給祂自己的創造之物
[00:12:19.000 --> 00:12:21.000]  有任何的祝福
[00:12:21.000 --> 00:12:23.000]  但是在第三天
[00:12:23.000 --> 00:12:25.000]  祂就祝福了兩次
[00:12:25.000 --> 00:12:28.000]  在創世紀的一章十節和一章十二節
[00:12:28.000 --> 00:12:29.000]  經文也說
[00:12:29.000 --> 00:12:31.000]  神看著是豪的
[00:12:31.000 --> 00:12:33.000]  講了兩次
[00:12:33.000 --> 00:12:34.000]  這個也是原因
[00:12:34.000 --> 00:12:36.000]  為什麼猶太人這麼喜歡在禮拜二
[00:12:36.000 --> 00:12:38.000]  也就是第三天
[00:12:38.000 --> 00:12:40.000]  來結婚
[00:12:40.000 --> 00:12:42.000]  在約翰福音第二章
[00:12:42.000 --> 00:12:43.000]  容我們留意
[00:12:43.000 --> 00:12:45.000]  耶穌基督參加一個婚禮
[00:12:45.000 --> 00:12:47.000]  就在第三天
[00:12:47.000 --> 00:12:51.000]  猶太人的安息日是我們的禮拜六
[00:12:51.000 --> 00:12:53.000]  我們的禮拜日是他們的第一天
[00:12:53.000 --> 00:12:56.000]  我們的禮拜一是他們的第二天
[00:12:56.000 --> 00:12:59.000]  我們的禮拜二是他們的第三天
[00:12:59.000 --> 00:13:01.000]  所以猶太人都喜歡在禮拜二
[00:13:01.000 --> 00:13:03.000]  或者第三天來結婚
[00:13:03.000 --> 00:13:07.000]  他們希望能夠得到神雙倍的祝福
[00:13:07.000 --> 00:13:11.000]  為什麼神要雙倍地祝福第三天
[00:13:11.000 --> 00:13:13.000]  是不是祂一早已經預表了
[00:13:13.000 --> 00:13:15.000]  暗示了給我們聽
[00:13:15.000 --> 00:13:17.000]  他愛子的復活
[00:13:17.000 --> 00:13:19.000]  將會是第三天
[00:13:19.000 --> 00:13:23.000]  第二件舊約的故事
[00:13:23.000 --> 00:13:25.000]  就在羅亞方舟
[00:13:25.000 --> 00:13:27.000]  創世紀第八章
[00:13:27.000 --> 00:13:29.000]  創世紀八章四節
[00:13:29.000 --> 00:13:30.000]  告訴我們
[00:13:30.000 --> 00:13:32.000]  羅亞方舟登陸的日子
[00:13:32.000 --> 00:13:35.000]  是猶太人救力的七月十七日
[00:13:35.000 --> 00:13:37.000]  首先我們看看
[00:13:37.000 --> 00:13:39.000]  羅亞方舟登陸
[00:13:39.000 --> 00:13:41.000]  又有什麼意思
[00:13:41.000 --> 00:13:43.000]  洪水是代表神的審判
[00:13:43.000 --> 00:13:46.000]  所以登陸是代表脫離審判
[00:13:46.000 --> 00:13:48.000]  脫離死亡
[00:13:48.000 --> 00:13:51.000]  而七月十七日又有什麼特別呢
[00:13:51.000 --> 00:13:54.000]  原來猶太人的救力
[00:13:54.000 --> 00:13:57.000]  七月十四日是如月節
[00:13:57.000 --> 00:13:59.000]  我們知道這個如月節
[00:13:59.000 --> 00:14:02.000]  要到出安及記十二章
[00:14:02.000 --> 00:14:04.000]  神先將七月十四日的日子
[00:14:04.000 --> 00:14:06.000]  改到一月十四日
[00:14:06.000 --> 00:14:08.000]  但是在救力
[00:14:08.000 --> 00:14:10.000]  七月十四日是如月節
[00:14:10.000 --> 00:14:13.000]  我們知道如月節也是耶穌基督
[00:14:13.000 --> 00:14:15.000]  為我們釘十字架的日子
[00:14:15.000 --> 00:14:17.000]  是Good Friday
[00:14:17.000 --> 00:14:19.000]  今天是復活節
[00:14:19.000 --> 00:14:20.000]  我們見到Good Friday
[00:14:20.000 --> 00:14:22.000]  耶穌基督為我們釘十字架
[00:14:22.000 --> 00:14:24.000]  就在如月節
[00:14:24.000 --> 00:14:27.000]  而這個羅亞方舟
[00:14:27.000 --> 00:14:29.000]  是三日後
[00:14:29.000 --> 00:14:31.000]  也就是七月十七日
[00:14:31.000 --> 00:14:32.000]  登陸
[00:14:32.000 --> 00:14:34.000]  是代表脫離死亡
[00:14:34.000 --> 00:14:36.000]  這個證明我們見到
[00:14:36.000 --> 00:14:38.000]  也是代表耶穌基督
[00:14:38.000 --> 00:14:41.000]  會在三日後復活
[00:14:41.000 --> 00:14:43.000]  更有趣的是
[00:14:43.000 --> 00:14:46.000]  創世紀的八章八節
[00:14:46.000 --> 00:14:48.000]  告訴我們
[00:14:48.000 --> 00:14:50.000]  羅亞方舟登陸之後
[00:14:50.000 --> 00:14:52.000]  有一隻甲子傳來好消息
[00:14:52.000 --> 00:14:55.000]  我們說過若拿先知的名字
[00:14:55.000 --> 00:14:57.000]  意思就是甲子
[00:14:57.000 --> 00:14:59.000]  而我們見到若拿先知
[00:14:59.000 --> 00:15:01.000]  將好消息
[00:15:01.000 --> 00:15:04.000]  將福音傳到利利美
[00:15:04.000 --> 00:15:07.000]  第三個故事
[00:15:07.000 --> 00:15:10.000]  就是阿伯拉罕獻耳撒
[00:15:10.000 --> 00:15:13.000]  我們見到神叫阿伯拉罕獻耳撒
[00:15:13.000 --> 00:15:15.000]  阿伯拉罕相信
[00:15:15.000 --> 00:15:17.000]  就算他殺了耳撒
[00:15:17.000 --> 00:15:20.000]  神都會令到耳撒能夠復活
[00:15:20.000 --> 00:15:21.000]  但我們怎知道
[00:15:21.000 --> 00:15:24.000]  在希伯來書的十一章十九節
[00:15:24.000 --> 00:15:25.000]  講得很清楚
[00:15:25.000 --> 00:15:28.000]  他以為神還能叫人從死裡復活
[00:15:28.000 --> 00:15:32.000]  他也彷彿從死中得回他的兒子來
[00:15:32.000 --> 00:15:34.000]  我們見到阿伯拉罕相信
[00:15:34.000 --> 00:15:36.000]  他殺了他的兒子耳撒
[00:15:36.000 --> 00:15:39.000]  神仍然能使到耳撒復活
[00:15:39.000 --> 00:15:41.000]  為何會是第三天呢?
[00:15:41.000 --> 00:15:45.000]  我們讀創世紀二十二章三至四節
[00:15:45.000 --> 00:15:47.000]  阿伯拉罕清早起來
[00:15:47.000 --> 00:15:52.000]  被上爐帶著兩個復人和他兒子耳撒
[00:15:52.000 --> 00:15:54.000]  也劈好了樊祭的柴
[00:15:54.000 --> 00:15:58.000]  就起身往神所指示他的地方去
[00:15:58.000 --> 00:16:00.000]  到了第三天
[00:16:00.000 --> 00:16:02.000]  阿伯拉罕舉目觀看
[00:16:02.000 --> 00:16:04.000]  看見那地方
[00:16:04.000 --> 00:16:07.000]  那地方就是摩尼亞山
[00:16:07.000 --> 00:16:09.000]  他三天之後到達那個地方
[00:16:09.000 --> 00:16:14.000]  三天之後他去獻耳撒給神
[00:16:14.000 --> 00:16:22.000]  我們見到當神和阿伯拉罕獻耳撒
[00:16:22.000 --> 00:16:25.000]  他的心裡已經覺得他的兒子死了
[00:16:25.000 --> 00:16:29.000]  有很多神學家、聖經學者都注意到
[00:16:29.000 --> 00:16:31.000]  剛才讀的經文
[00:16:31.000 --> 00:16:33.000]  創世紀二十二章三至四節
[00:16:33.000 --> 00:16:35.000]  裏面的文法
[00:16:35.000 --> 00:16:37.000]  裏面的次序都很顛倒
[00:16:37.000 --> 00:16:38.000]  原因很簡單
[00:16:38.000 --> 00:16:39.000]  就是讓我們見到
[00:16:39.000 --> 00:16:43.000]  阿伯拉罕已經是心很亂很亂
[00:16:43.000 --> 00:16:46.000]  他的心裡已經覺得他的兒子已經沒有了
[00:16:46.000 --> 00:16:47.000]  是獻了給神
[00:16:47.000 --> 00:16:48.000]  三天之後
[00:16:48.000 --> 00:16:51.000]  當他知道不需要獻耳撒的時候
[00:16:51.000 --> 00:16:53.000]  正如希伯來書的作者說
[00:16:53.000 --> 00:16:58.000]  他彷彿從死中得回他的兒子來
[00:16:58.000 --> 00:17:00.000]  這個就是在三天後所發生
[00:17:00.000 --> 00:17:04.000]  阿伯拉罕絕對知道他獻耳撒是一個預表
[00:17:04.000 --> 00:17:06.000]  是一個預言
[00:17:06.000 --> 00:17:09.000]  所以他叫那個地方為耶和華以勒
[00:17:09.000 --> 00:17:12.000]  意思就是耶和華必會預備
[00:17:12.000 --> 00:17:15.000]  這個地方就是摩利亞山
[00:17:15.000 --> 00:17:16.000]  在這裏很多年後
[00:17:16.000 --> 00:17:19.000]  耶穌基督在葛國他的山上
[00:17:19.000 --> 00:17:21.000]  為我們釘十字架
[00:17:21.000 --> 00:17:23.000]  這個葛國他的地方
[00:17:23.000 --> 00:17:27.000]  正在摩利亞山的山上
[00:17:27.000 --> 00:17:30.000]  而最後一個例子是
[00:17:30.000 --> 00:17:32.000]  耶穌基督自己給的例子
[00:17:32.000 --> 00:17:35.000]  就是約拿先知的例子
[00:17:35.000 --> 00:17:38.000]  當一班法利賽人來問耶穌基督
[00:17:38.000 --> 00:17:40.000]  是拿一個神蹟來看
[00:17:40.000 --> 00:17:45.000]  耶穌基督在馬太福音12章39至41節
[00:17:45.000 --> 00:17:50.000]  他說一個邪惡淫亂的世代求看神蹟
[00:17:50.000 --> 00:17:53.000]  除了先知約拿的神蹟以外
[00:17:53.000 --> 00:17:55.000]  再沒有神蹟給他們看
[00:17:55.000 --> 00:17:59.000]  約拿三日三夜在大嶼的土腹中
[00:17:59.000 --> 00:18:02.000]  人子也要這樣三日三夜在地裏頭
[00:18:02.000 --> 00:18:04.000]  因當審判的時候
[00:18:04.000 --> 00:18:08.000]  利利尾人要起來定這世代的罪
[00:18:08.000 --> 00:18:13.000]  因為利利尾人聽了約拿所傳的就悔改了
[00:18:13.000 --> 00:18:16.000]  看哪在這裏有一人比約拿更大
[00:18:16.000 --> 00:18:20.000]  我們見到一人比約拿更大的
[00:18:20.000 --> 00:18:22.000]  是指耶穌基督他自己
[00:18:22.000 --> 00:18:24.000]  耶穌基督講得很清楚
[00:18:24.000 --> 00:18:26.000]  約拿是一位先知
[00:18:26.000 --> 00:18:30.000]  他也告訴我們約拿的事是一個神蹟
[00:18:30.000 --> 00:18:35.000]  是預表著他自己三天的復活
[00:18:35.000 --> 00:18:40.000]  其實約拿書的大綱是非常簡單
[00:18:40.000 --> 00:18:45.000]  我們見到當神叫約拿去利利尾傳福音的時候
[00:18:45.000 --> 00:18:46.000]  他不肯去
[00:18:46.000 --> 00:18:48.000]  第一章是說我不去
[00:18:48.000 --> 00:18:51.000]  第二章是說我去了
[00:18:51.000 --> 00:18:54.000]  他是被水手扔了他下海
[00:18:54.000 --> 00:18:55.000]  被大魚吃了
[00:18:55.000 --> 00:18:58.000]  把他套上岸上去利利尾
[00:18:58.000 --> 00:18:59.000]  他沒有辦法
[00:18:59.000 --> 00:19:00.000]  他只可以去
[00:19:00.000 --> 00:19:05.000]  第三章是講到他在利利尾的時候的事跡
[00:19:05.000 --> 00:19:07.000]  所以是說我到了
[00:19:07.000 --> 00:19:11.000]  第四章是他去了傳了福音
[00:19:11.000 --> 00:19:13.000]  利利尾人整個城是悔改
[00:19:13.000 --> 00:19:14.000]  他很生氣
[00:19:14.000 --> 00:19:16.000]  他說我不應該來
[00:19:16.000 --> 00:19:19.000]  所以第四章的題目就是我不應來
[00:19:19.000 --> 00:19:27.000]  我們見到神叫約拿去利利尾跟他們傳福音
[00:19:27.000 --> 00:19:30.000]  但是約拿就走了去他斯
[00:19:30.000 --> 00:19:33.000]  他斯在西班牙的南邊
[00:19:33.000 --> 00:19:35.000]  叫他去東他就去西
[00:19:35.000 --> 00:19:39.000]  他是走了去約柏這個地方
[00:19:39.000 --> 00:19:41.000]  坐船去他斯
[00:19:41.000 --> 00:19:43.000]  約柏這個地方很有趣
[00:19:43.000 --> 00:19:45.000]  因為我們知道在新約
[00:19:45.000 --> 00:19:49.000]  另外有一位使徒彼得
[00:19:49.000 --> 00:19:52.000]  神也同樣叫他傳福音給外邦人
[00:19:52.000 --> 00:19:54.000]  他也很不願意
[00:19:54.000 --> 00:20:01.000]  最後神從天上降了一群不潔的動物給他吃
[00:20:01.000 --> 00:20:06.000]  他說彼得你吃了這群不潔的動物
[00:20:06.000 --> 00:20:07.000]  原因很簡單
[00:20:07.000 --> 00:20:12.000]  他跟他說現在我要你傳福音給外邦人
[00:20:12.000 --> 00:20:16.000]  我們以前是有潔與不潔的這個戒例
[00:20:16.000 --> 00:20:18.000]  現在不需要再守
[00:20:18.000 --> 00:20:20.000]  現在你可以去外邦人那裡
[00:20:20.000 --> 00:20:23.000]  向他們傳福音
[00:20:23.000 --> 00:20:26.000]  我們見到當這件事發生的時候
[00:20:26.000 --> 00:20:29.000]  彼得就在約柏這個地方
[00:20:29.000 --> 00:20:33.000]  是記載在使徒行傳的第十章第八節
[00:20:33.000 --> 00:20:36.000]  當約拿上了這艘船
[00:20:36.000 --> 00:20:38.000]  預備去他斯的時候
[00:20:38.000 --> 00:20:40.000]  突然間就起了大風
[00:20:40.000 --> 00:20:42.000]  那些水手他們都是很有經驗
[00:20:42.000 --> 00:20:44.000]  他們都知道
