
[00:00:00.000 --> 00:00:04.000]  各位我們今天的意象是什麼?
[00:07:31.000 --> 00:07:33.000]  他說僕人在此
[00:07:33.000 --> 00:07:34.000]  敬聽
[00:07:34.000 --> 00:07:37.000]  所以雙重的呼召
[00:07:37.000 --> 00:07:38.000]  double calling
[00:07:38.000 --> 00:07:41.000]  如果你聽到神雙重呼召你
[00:07:41.000 --> 00:07:44.000]  你最好是豎起耳朵來
[00:07:44.000 --> 00:07:46.000]  看神要怎麼召你
[00:07:46.000 --> 00:07:48.000]  滿洲使徒也是一樣
[00:07:48.000 --> 00:07:50.000]  到了新約時代
[00:07:50.000 --> 00:07:53.000]  神也是用雙重呼召
[00:07:53.000 --> 00:07:57.000]  喚醒我們的使命
[00:07:57.000 --> 00:07:58.000]  我們的身份
[00:07:58.000 --> 00:08:01.000]  還有喚醒我們的靈命
[00:08:01.000 --> 00:08:04.000]  譬如說神呼召彼得說
[00:08:04.000 --> 00:08:05.000]  西門西門
[00:08:05.000 --> 00:08:06.000]  他以前叫盧偉
[00:08:06.000 --> 00:08:09.000]  後來成為石頭
[00:08:09.000 --> 00:08:11.000]  petrol彼得
[00:08:11.000 --> 00:08:15.000]  說撒旦要塞你們如塞麥子一樣
[00:08:15.000 --> 00:08:16.000]  或者是怎麼樣
[00:08:16.000 --> 00:08:19.000]  而神同樣的呼召瑪達
[00:08:19.000 --> 00:08:21.000]  說瑪達瑪達
[00:08:21.000 --> 00:08:23.000]  那最好的部分只有一個
[00:08:23.000 --> 00:08:25.000]  如今瑪利亞已經得罩了
[00:08:25.000 --> 00:08:26.000]  就是喚醒我們靈命
[00:08:26.000 --> 00:08:29.000]  不要一直忙這個忙那個
[00:08:29.000 --> 00:08:33.000]  忙世界忙到心都亡了
[00:08:33.000 --> 00:08:34.000]  是不是
[00:08:34.000 --> 00:08:36.000]  同樣的掃羅儀也是一樣
[00:08:36.000 --> 00:08:38.000]  到大馬士革的路上的時候
[00:08:38.000 --> 00:08:39.000]  大光宗
[00:08:39.000 --> 00:08:40.000]  神呼召他
[00:08:40.000 --> 00:08:42.000]  掃羅掃羅你是誰啊
[00:08:42.000 --> 00:08:45.000]  我就是說你是被迫的耶穌
[00:08:45.000 --> 00:08:48.000]  同樣的七十四跟十二個門徒
[00:08:48.000 --> 00:08:49.000]  都是神呼召他們
[00:08:49.000 --> 00:08:51.000]  賦予他們權柄
[00:08:51.000 --> 00:08:53.000]  攀步大使命給他們
[00:08:53.000 --> 00:08:55.000]  叫他們出去傳福音
[00:08:55.000 --> 00:08:56.000]  是不是
[00:08:56.000 --> 00:08:59.000]  到地極
[00:08:59.000 --> 00:09:02.000]  今天我要跟各位分享的是
[00:09:02.000 --> 00:09:07.000]  衛士之神
[00:09:07.000 --> 00:09:09.000]  我們向人家傳福音
[00:09:09.000 --> 00:09:13.000]  我們要向人家傳衛士之神
[00:09:13.000 --> 00:09:16.000]  有的時候甚至一年基督徒
[00:09:16.000 --> 00:09:20.000]  他都對衛士之神有一個誤解
[00:09:20.000 --> 00:09:23.000]  或者是有一個不清楚的了解
[00:09:23.000 --> 00:09:27.000]  並不是說我們就不能信
[00:09:27.000 --> 00:09:28.000]  你知道嗎
[00:09:28.000 --> 00:09:31.000]  甚至於我有的時候到現在
[00:09:31.000 --> 00:09:34.000]  我都聖經都不見得全部了解
[00:09:34.000 --> 00:09:35.000]  對神的旨意
[00:09:35.000 --> 00:09:39.000]  我有的時候也是一而再的來揣摩
[00:09:39.000 --> 00:09:42.000]  到底神的旨意是什麼
[00:09:42.000 --> 00:09:45.000]  因為我們是三度空間的人
[00:09:45.000 --> 00:09:48.000]  神最多我們是四度空間
[00:09:48.000 --> 00:09:52.000]  現在我認為我們可以突破時間了
[00:09:52.000 --> 00:09:54.000]  你看我以前的相片
[00:09:54.000 --> 00:09:57.000]  想起五十年前六十年前
[00:09:57.000 --> 00:09:59.000]  七十年前的事情了
[00:09:59.000 --> 00:10:02.000]  那麼七十年前我還沒有生
[00:10:02.000 --> 00:10:04.000]  對不起
[00:10:04.000 --> 00:10:07.000]  那麼我可以想到未來了
[00:10:07.000 --> 00:10:08.000]  是不是
[00:10:08.000 --> 00:10:11.000]  所以人已經幾乎可以三度半
[00:10:11.000 --> 00:10:14.000]  也可以在時間方面也有突破
[00:10:14.000 --> 00:10:17.000]  但是神有人算
[00:10:17.000 --> 00:10:18.000]  不知道怎麼算
[00:10:18.000 --> 00:10:20.000]  他說是十七度的空間
[00:10:20.000 --> 00:10:22.000]  你怎麼可能跟我了解他呢
[00:10:22.000 --> 00:10:23.000]  但是不管怎麼樣
[00:10:23.000 --> 00:10:27.000]  這個衛士之神這個unknown god
[00:10:27.000 --> 00:10:29.000]  這個先行我們念的
[00:10:29.000 --> 00:10:34.000]  就是在《使徒行傳》的十七章
[00:10:34.000 --> 00:10:37.000]  十五節到三十四節
[00:10:37.000 --> 00:10:41.000]  他最主要是說這個保羅這個人
[00:10:41.000 --> 00:10:44.000]  讓我先解釋一下保羅這個人
[00:10:44.000 --> 00:10:46.000]  他原來名字叫掃羅
[00:10:46.000 --> 00:10:49.000]  後來改名字叫保羅
[00:10:49.000 --> 00:10:52.000]  他是一個擁有全世界的人
[00:10:52.000 --> 00:10:53.000]  怎麼說呢
[00:10:53.000 --> 00:10:57.000]  因為他生來就是羅馬公民
[00:10:57.000 --> 00:10:59.000]  所以那個時候羅馬是世界強權
[00:10:59.000 --> 00:11:05.000]  政治跟軍事方面是羅馬人最強
[00:11:05.000 --> 00:11:06.000]  他是羅馬人
[00:11:06.000 --> 00:11:07.000]  是的
[00:11:07.000 --> 00:11:10.000]  他又是精通希臘文
[00:11:10.000 --> 00:11:15.000]  希臘那個時候是經濟文化跟哲學方面
[00:11:15.000 --> 00:11:17.000]  希臘非常的強
[00:11:17.000 --> 00:11:20.000]  而且他自己稱他是
[00:11:20.000 --> 00:11:23.000]  法利塞人中的法利塞人
[00:11:23.000 --> 00:11:24.000]  他是什麼
[00:11:24.000 --> 00:11:26.000]  宗教領袖
[00:11:26.000 --> 00:11:28.000]  但是他卻是被迫基督徒的
[00:11:28.000 --> 00:11:30.000]  所以對他來說
[00:11:30.000 --> 00:11:32.000]  這個unknown god
[00:11:32.000 --> 00:11:34.000]  這個衛士之神
[00:11:34.000 --> 00:11:37.000]  真的是好像離我們好遠一樣
[00:11:37.000 --> 00:11:40.000]  他以前非神的子民
[00:11:40.000 --> 00:11:42.000]  不謀年序
[00:11:42.000 --> 00:11:48.000]  但是他在大馬色的路上被神得著
[00:11:48.000 --> 00:11:51.000]  我們每一個人不都是有這麼一個故事嗎
[00:11:51.000 --> 00:11:55.000]  當我們以前真的還甚至於背逆神
[00:11:55.000 --> 00:11:57.000]  背叛神的時候
[00:11:57.000 --> 00:11:59.000]  神他憐憫我們
[00:11:59.000 --> 00:12:04.000]  當他願意向我們父親轉向兒女一樣的時候
[00:12:04.000 --> 00:12:07.000]  我們也向兒女轉向父親的時候
[00:12:07.000 --> 00:12:09.000]  神得著我們
[00:12:09.000 --> 00:12:12.000]  讓我們成為他的兒女
[00:12:12.000 --> 00:12:13.000]  Hallelujah
[00:12:13.000 --> 00:12:18.000]  保羅在大馬色路上大高折上跌倒在地
[00:12:18.000 --> 00:12:23.000]  然後後來人家扶他到大馬四格
[00:12:23.000 --> 00:12:26.000]  一個叫做直街
[00:12:26.000 --> 00:12:29.000]  我常常形容就是我們前面這條街
[00:12:29.000 --> 00:12:31.000]  我們這條叫做front street
[00:12:31.000 --> 00:12:35.000]  就是你說是第一街或直街都可以
[00:12:35.000 --> 00:12:40.000]  那麼神差遣一個門徒叫做亞拿尼亞
[00:12:40.000 --> 00:12:42.000]  Ananias
[00:12:42.000 --> 00:12:45.000]  來為保羅按手
[00:12:45.000 --> 00:12:46.000]  保羅就好起來了
[00:12:46.000 --> 00:12:47.000]  吃了飯
[00:12:47.000 --> 00:12:49.000]  他就回到大樹繼續深造
[00:12:49.000 --> 00:12:53.000]  然後巴拿巴把他帶出來
[00:12:53.000 --> 00:12:58.000]  他成為一個神所重用的一個外邦人的使徒
[00:12:58.000 --> 00:13:00.000]  身心上沒有承托
[00:13:00.000 --> 00:13:03.000]  帶著鎖鏈的使徒
[00:13:03.000 --> 00:13:07.000]  因為神的福音是由他傳給外邦人的
[00:13:07.000 --> 00:13:09.000]  傳得最多
[00:13:09.000 --> 00:13:11.000]  那麼帶著鎖鏈
[00:13:11.000 --> 00:13:16.000]  因為他背叛了他們的猶太教
[00:13:16.000 --> 00:13:18.000]  那種專門逼迫耶穌
[00:13:18.000 --> 00:13:20.000]  逼迫基督徒的
[00:13:20.000 --> 00:13:24.000]  所以法利賽人宗教都一路追殺他
[00:13:24.000 --> 00:13:25.000]  控告他
[00:13:25.000 --> 00:13:28.000]  所以他一直後來都在打官司
[00:13:28.000 --> 00:13:31.000]  那麼他一生有四次宣教
[00:13:31.000 --> 00:13:35.000]  最後終於被砍頭
[00:13:35.000 --> 00:13:37.000]  被刺死
[00:13:37.000 --> 00:13:40.000]  那麼這一個保羅
[00:13:40.000 --> 00:13:42.000]  今天我們要來看他
[00:13:42.000 --> 00:13:47.000]  怎麼跟這些希臘人傳講神的福音
[00:13:47.000 --> 00:13:50.000]  怎麼跟他們講清楚
[00:13:50.000 --> 00:13:54.000]  說明白這個衛士之神
[00:13:54.000 --> 00:13:55.000]  他悔改以後
[00:13:55.000 --> 00:13:59.000]  新的主他一生有四次宣教
[00:13:59.000 --> 00:14:02.000]  他足跡遍佈了歐洲
[00:14:02.000 --> 00:14:04.000]  當他在第二次宣教的時候
[00:14:04.000 --> 00:14:06.000]  就是今天我們要講的
[00:14:06.000 --> 00:14:08.000]  他來到雅典城
[00:14:08.000 --> 00:14:11.000]  那個時候他等著跟希臘
[00:14:11.000 --> 00:14:13.000]  跟提摩泰要會合
[00:14:13.000 --> 00:14:15.000]  所以有人就把他
[00:14:15.000 --> 00:14:17.000]  同工就把他帶到雅典
[00:14:17.000 --> 00:14:22.000]  就要他在那邊等希臘跟提摩泰
[00:14:22.000 --> 00:14:26.000]  當時的雅典的光景是什麼樣子呢
[00:14:26.000 --> 00:14:29.000]  基本上是經濟文化哲學的中心
[00:14:29.000 --> 00:14:32.000]  那麼那個時候哲學有兩派
[00:14:32.000 --> 00:14:35.000]  對於神方面的認知
[00:14:35.000 --> 00:14:39.000]  一派叫做以毗骨羅派
[00:14:39.000 --> 00:14:40.000]  他們是認為說
[00:14:40.000 --> 00:14:43.000]  人生苦短要及時行樂
[00:14:43.000 --> 00:14:45.000]  就是唯物主義
[00:14:45.000 --> 00:14:47.000]  哪有什麼神啊
[00:14:47.000 --> 00:14:48.000]  你活得靠你自己
[00:14:48.000 --> 00:14:50.000]  能吃就喝 能吃就吃
[00:14:50.000 --> 00:14:52.000]  能喝就喝 趕快行樂
[00:14:52.000 --> 00:14:54.000]  所以是唯物主義
[00:14:54.000 --> 00:14:57.000]  另外一派叫做斯多亞派
[00:14:57.000 --> 00:14:59.000]  他們是唯神主義
[00:14:59.000 --> 00:15:02.000]  或者是宿命論者
[00:15:02.000 --> 00:15:05.000]  他們認為說萬物皆源於神
[00:15:05.000 --> 00:15:08.000]  凡事唯有神的意識
[00:15:08.000 --> 00:15:09.000]  換句話說
[00:15:09.000 --> 00:15:11.000]  你做什麼都沒有意義
[00:15:11.000 --> 00:15:13.000]  因為神已經都決定
[00:15:13.000 --> 00:15:15.000]  這叫做宿命論者
[00:15:15.000 --> 00:15:18.000]  所以兩派都有點極端了
[00:15:18.000 --> 00:15:20.000]  這句漢語我常常喜歡講說
[00:15:20.000 --> 00:15:22.000]  不是說你在職場上面做工
[00:15:22.000 --> 00:15:25.000]  就跟信耶穌有衝突了
[00:15:25.000 --> 00:15:27.000]  沒有衝突的
[00:15:27.000 --> 00:15:29.000]  有的時候
[00:15:29.000 --> 00:15:33.000]  有人喜歡把孩子放到第一位
[00:15:33.000 --> 00:15:34.000]  把家放到第一位
[00:15:34.000 --> 00:15:37.000]  也跟信耶穌沒有衝突
[00:15:37.000 --> 00:15:38.000]  你知道嗎
[00:15:38.000 --> 00:15:39.000]  我有的時候講說
[00:15:39.000 --> 00:15:42.000]  即使是我把事業看得很重
[00:15:42.000 --> 00:15:45.000]  但是當我在職場上的時候
[00:15:45.000 --> 00:15:50.000]  我把耶穌帶到我的工作崗位上去
[00:15:50.000 --> 00:15:52.000]  我仍然是把他放在第一位
[00:15:52.000 --> 00:15:53.000]  不是嗎
[00:15:53.000 --> 00:15:55.000]  我如果做生意
[00:15:55.000 --> 00:15:57.000]  我不偷雞摸狗漏稅
[00:15:57.000 --> 00:16:00.000]  或者是坑人的話
[00:16:00.000 --> 00:16:04.000]  我是信守基督誠信的原則的話
[00:16:04.000 --> 00:16:06.000]  我不是把他放在第一位嗎
[00:16:06.000 --> 00:16:08.000]  同樣的我們持家帶孩子
[00:16:08.000 --> 00:16:10.000]  都是這個樣子
[00:16:10.000 --> 00:16:11.000]  我們忙得不得了
[00:16:11.000 --> 00:16:15.000]  但是我們仍然可以把神放在第一位
[00:16:15.000 --> 00:16:16.000]  沒有衝突
[00:16:16.000 --> 00:16:18.000]  這就是你的心態的問題
[00:16:18.000 --> 00:16:22.000]  衛斯理的母親有十五個孩子
[00:16:22.000 --> 00:16:25.000]  你說她一天在廚房裡面
[00:16:25.000 --> 00:16:26.000]  我家有七個孩子
[00:16:26.000 --> 00:16:30.000]  我就看到我媽媽每天就在燒飯
[00:16:30.000 --> 00:16:32.000]  衛斯理有十五個孩子
[00:16:32.000 --> 00:16:37.000]  你說她那每天從頭忙到尾就是燒飯
[00:16:37.000 --> 00:16:41.000]  但是她仍然把神放到第一位
[00:16:41.000 --> 00:16:43.000]  她每次燒飯燒累的時候
[00:16:43.000 --> 00:16:47.000]  就坐下來把那個圍裙偷一摸
[00:16:47.000 --> 00:16:49.000]  她就開始禱告
[00:16:49.000 --> 00:16:52.000]  她就開始想神
[00:16:52.000 --> 00:16:53.000]  媽媽晚上睡覺的時候
[00:16:53.000 --> 00:16:55.000]  也一定跟孩子禱告
[00:16:55.000 --> 00:16:58.000]  這就是再忙
[00:16:58.000 --> 00:17:02.000]  你還是把神放到第一位
[00:17:02.000 --> 00:17:05.000]  所以保羅當時看到當時的
[00:17:05.000 --> 00:17:08.000]  這個兩派都有點偏了
[00:17:08.000 --> 00:17:09.000]  而且聖經上面說
[00:17:09.000 --> 00:17:11.000]  他們喜歡說說聽聽
[00:17:11.000 --> 00:17:14.000]  就是這些人很喜歡抬槓
[00:17:14.000 --> 00:17:15.000]  你知道嗎
[00:17:15.000 --> 00:17:16.000]  哲學家很喜歡抬槓
[00:17:16.000 --> 00:17:18.000]  那希臘人有三個
[00:17:18.000 --> 00:17:21.000]  全世界有名的哲學家是誰啊
[00:17:21.000 --> 00:17:25.000]  蘇格拉底 柏拉圖 亞里斯多德
[00:17:25.000 --> 00:17:29.000]  那麼他們這三個人是很有名的哲學家
[00:17:29.000 --> 00:17:33.000]  希臘哲學基本上是以人為本
[00:17:33.000 --> 00:17:35.000]  那麼他們以人為本呢
[00:17:35.000 --> 00:17:39.000]  他們所信的神就是要來保護他們的
[00:17:39.000 --> 00:17:41.000]  就是要來賜福給他們的
[00:17:41.000 --> 00:17:43.000]  就是來醫治他們的
