
[00:00:00.000 --> 00:00:02.040]  各位弟兄姊妹 祖內平安
[00:03:03.560 --> 00:03:08.680]  主耶穌這位大祭司祂究竟是如何禱告和向誰禱告呢?
[00:03:08.680 --> 00:03:11.240]  祂當然是向貼附上帝禱告
[00:03:11.240 --> 00:03:13.540]  祂當然是向天父上帝禱告
[00:03:13.540 --> 00:03:18.920]  我們在剛才的五節經文當中看到了一個出現最多的詞
[00:03:18.920 --> 00:03:20.460]  可能大家留意到了
[00:03:20.460 --> 00:03:21.740]  如果我們看一看
[00:03:21.740 --> 00:03:26.080]  在這五節經文之中有一個詞是很多次出現的
[00:03:26.080 --> 00:03:27.620]  就是「榮耀」
[00:03:27.620 --> 00:03:29.420]  就是「榮耀」這個字
[00:03:29.420 --> 00:03:32.480]  其實我們剛才所唱的幾首詩歌當中
[00:03:32.480 --> 00:03:34.540]  也都出現了「榮耀」
[00:03:34.540 --> 00:03:38.640]  我們剛才唱的幾首詩歌也都有「榮耀」這個字在裡面
[00:03:38.640 --> 00:03:43.240]  如果我們知道這段經文或者主耶穌禱告的背景
[00:03:43.240 --> 00:03:45.540]  我們就會覺得很奇怪
[00:03:45.540 --> 00:03:49.120]  如果我們知道這一段經文的背景
[00:03:49.120 --> 00:03:52.700]  我們就會覺得耶穌基督這個禱告很奇怪
[00:03:52.700 --> 00:03:55.780]  因為主耶穌馬上就要被捕
[00:03:55.780 --> 00:03:58.340]  馬上就要釘十字架了
[00:03:58.340 --> 00:04:00.640]  因為耶穌基督馬上就會被人捉
[00:04:00.640 --> 00:04:02.440]  馬上就要被釘十字架
[00:04:02.440 --> 00:04:05.000]  其實整個主耶穌的受難除了
[00:04:05.000 --> 00:04:07.040]  釘死在十字架以外
[00:04:07.040 --> 00:04:14.220]  還包括了受摧殘、受折磨、被戲弄、受嘲諷、被謾罵等等
[00:04:14.220 --> 00:04:18.320]  其實耶穌基督的受難除了被人釘十字架之外
[00:04:18.320 --> 00:04:24.460]  還包括了摧殘、受折磨、被戲弄、受嘲諷、被謾罵等等
[00:04:24.460 --> 00:04:29.060]  所以在耶穌前面的其實並不是什麼榮耀
[00:04:29.060 --> 00:04:33.160]  而是在世人看來是充滿了恥辱
[00:04:33.160 --> 00:04:34.700]  其實在世人看來
[00:04:34.700 --> 00:04:37.000]  耶穌基督面對的路
[00:04:37.000 --> 00:04:38.540]  不單止是沒有榮耀
[00:04:38.540 --> 00:04:40.600]  而且是充滿了恥辱的
[00:04:40.600 --> 00:04:44.960]  那麼為什麼主耶穌祂在這個時候卻反覆的提到
[00:04:44.960 --> 00:04:46.740]  「榮耀、榮耀、榮耀」呢?
[00:04:46.740 --> 00:04:51.600]  為什麼這個時候耶穌還要反覆說要「榮耀、榮耀、榮耀」呢?
[00:04:51.600 --> 00:04:54.680]  其實我們知道
[00:04:54.680 --> 00:04:57.500]  主耶穌基督十字架的道路
[00:04:57.500 --> 00:05:01.080]  就是通向修路的道路
[00:05:01.080 --> 00:05:04.160]  其實我們知道耶穌基督十字架的道路
[00:05:04.160 --> 00:05:07.220]  就是一條通往羞辱的道路
[00:05:07.220 --> 00:05:10.800]  那麼為什麼主耶穌也甚至說過
[00:05:10.800 --> 00:05:17.980]  「若有人要跟從我,就當蛇子貼貼背起祂的十字架來跟從我」呢?
[00:05:17.980 --> 00:05:20.280]  那麼為什麼耶穌基督還會說
[00:05:20.280 --> 00:05:26.420]  「若有人要跟從我,就當蛇子天天佩起祂的十字架來跟從我」呢?
[00:05:26.420 --> 00:05:30.000]  主耶穌祂自己釘十字架已經夠羞辱了
[00:05:30.000 --> 00:05:37.180]  為什麼我們所有跟隨祂的人也要去承受這一份的羞辱呢?
[00:05:37.180 --> 00:05:41.780]  如果是這樣,為什麼耶穌基督不但自己受到羞辱
[00:05:41.780 --> 00:05:45.620]  還要我們跟從祂的人同樣都會受到這種羞辱呢?
[00:05:45.620 --> 00:05:49.460]  我們知道跟隨主耶穌的十字架
[00:05:49.460 --> 00:05:54.580]  也甚至包含了受苦、受難,也包括了受逼迫
[00:05:54.580 --> 00:05:58.920]  我們知道跟從耶穌基督的十字架
[00:05:58.920 --> 00:06:02.760]  也包括了受苦、受難,甚至是受迫害
[00:06:02.760 --> 00:06:05.840]  所以今天我跟弟兄姊妹分享的一個題目就是
[00:06:05.840 --> 00:06:08.140]  「父啊,時候到了」
[00:06:08.140 --> 00:06:12.240]  所以今天的講題就是「父啊,時候到了」
[00:06:12.240 --> 00:06:15.560]  這是主耶穌面對十字架的時候
[00:06:15.560 --> 00:06:18.380]  祂所發出來的禱告
[00:06:18.380 --> 00:06:22.720]  這是耶穌基督面對十字架的時候所講出來的一段禱告
[00:06:22.720 --> 00:06:25.800]  這個禱告既是面向貼父
[00:06:25.800 --> 00:06:28.880]  也是對門徒們所做的告別
[00:06:28.880 --> 00:06:33.740]  這段禱告不只是耶穌基督向天父的禱告
[00:06:33.740 --> 00:06:36.300]  也是跟門徒的一個告別
[00:06:36.300 --> 00:06:40.920]  我們接下來就要看看主耶穌在面對十字架的時候
[00:06:40.920 --> 00:06:43.480]  面對死亡與羞辱的面前
[00:06:43.480 --> 00:06:47.560]  祂如何向貼父上帝祈求榮耀呢?
[00:06:47.560 --> 00:06:49.880]  我們下面就一起來看看
[00:06:49.880 --> 00:06:54.480]  主耶穌如何在面對十字架的死亡和羞辱的時候
[00:06:54.480 --> 00:06:57.560]  還能夠向天父祈求榮耀呢?
[00:06:57.560 --> 00:06:59.860]  那麼我們今天看到主耶穌的禱告
[00:06:59.860 --> 00:07:02.160]  對於我們的屬靈的生命
[00:07:02.160 --> 00:07:05.760]  對於我們日常的禱告又有什麼意義和啟示呢?
[00:07:05.760 --> 00:07:08.560]  我們從這個禱告裡面可以學習到
[00:07:08.560 --> 00:07:11.520]  耶穌基督的禱告對我們日常的生活
[00:07:11.520 --> 00:07:14.720]  我們的屬靈生命又有什麼意義呢?
[00:07:14.720 --> 00:07:17.020]  我們可以從幾個方面來看
[00:07:17.020 --> 00:07:18.800]  我們可以從幾個方面來看
[00:07:18.800 --> 00:07:21.620]  我們看到大祭司禱告祂的宗旨
[00:07:21.620 --> 00:07:24.180]  就是為了貼付上帝的榮耀
[00:07:24.180 --> 00:07:27.760]  首先第一個我們看到大祭司禱告的宗旨
[00:07:27.760 --> 00:07:29.820]  就是要貼付得到榮耀
[00:07:29.820 --> 00:07:31.600]  所謂宗旨就是祂的目的
[00:07:31.600 --> 00:07:33.400]  是祂終極的一個目標
[00:07:33.400 --> 00:07:34.420]  禱告的目標
[00:07:34.420 --> 00:07:36.980]  所謂宗旨就是終極的目標
[00:07:36.980 --> 00:07:38.780]  就是祂禱告的目標
[00:07:38.780 --> 00:07:41.340]  我們看到耶穌基督祂如何開始禱告
[00:07:41.340 --> 00:07:42.620]  聖經告訴我們說
[00:07:42.620 --> 00:07:46.460]  祂說了這話就舉目望天
[00:07:46.460 --> 00:07:49.020]  我們看看耶穌是怎麼開始祈禱的
[00:07:49.020 --> 00:07:50.800]  耶穌說了這句話
[00:07:50.800 --> 00:07:52.860]  祂就舉目望天
[00:07:52.860 --> 00:07:55.160]  然後說父啊時候到了
[00:07:55.160 --> 00:07:57.720]  願祢榮耀祢的兒子
[00:07:57.720 --> 00:08:01.560]  使兒子也榮耀祢
[00:08:01.560 --> 00:08:03.880]  祂說父啊時候到了
[00:08:03.880 --> 00:08:05.920]  願祢榮耀祢的兒子
[00:08:05.920 --> 00:08:09.500]  使兒子也榮耀祢
[00:08:09.500 --> 00:08:13.080]  當約翰記下耶穌基督是舉目望天的時候
[00:08:13.080 --> 00:08:18.200]  這說明主耶穌是在眾門徒面前公開的禱告
[00:08:18.200 --> 00:08:22.040]  當約翰說耶穌基督舉目望天
[00:08:22.040 --> 00:08:27.160]  祂的意思就是耶穌基督在門徒面前公開祈禱
[00:08:27.160 --> 00:08:31.520]  祂也希望留下這麼一個活生生的榜樣
[00:08:31.520 --> 00:08:38.680]  讓門徒們以後也能夠向貼附上帝如此親密的仰望禱告
[00:08:38.680 --> 00:08:42.260]  耶穌基督這樣做就是想留下一個榜樣
[00:08:42.260 --> 00:08:46.360]  叫門徒以後都學祂這樣向天父祈禱
[00:08:46.360 --> 00:08:57.120]  也同樣主耶穌讓眾門徒知道祂將來在貼上也是在貼附面前時常為門徒和眾人禱告
[00:08:57.120 --> 00:09:02.740]  耶穌這樣做也是讓門徒知道將來祂去到天父旁邊的時候
[00:09:02.740 --> 00:09:06.840]  祂會同樣這樣為眾人為祂的門徒祈禱
[00:09:06.840 --> 00:09:10.680]  舉目望天這個動作當中我們也看到了
[00:09:10.680 --> 00:09:13.500]  這是主耶穌在面對十字架的時候
[00:09:13.500 --> 00:09:17.600]  祂仍舊對貼附上帝充滿了信任
[00:09:17.600 --> 00:09:24.260]  而舉目望天這個動作也表示了耶穌基督完全對天父的信任
[00:09:24.260 --> 00:09:25.780]  然後主耶穌開口說
[00:09:25.780 --> 00:09:35.520]  父啊這個稱呼我們看到這是表明了主耶穌與貼附上帝那種親密的關係和深厚的友情
[00:09:35.520 --> 00:09:45.760]  而且父啊這個稱呼我們可以看到主耶穌基督與天父之間是有一個很親密的關係和很深厚的感情
[00:09:45.760 --> 00:09:49.340]  通常只有小孩子會像他的父親說話那樣
[00:09:49.340 --> 00:09:53.700]  當小孩子對父親說父啊就說明這個孩子是甚麼
[00:09:53.700 --> 00:09:59.580]  對自己充滿了自信在貼附面前他充滿了安全感
[00:09:59.580 --> 00:10:04.700]  同時也對他的父親充滿了敬畏和信服
[00:10:04.700 --> 00:10:06.740]  這就好像一個小孩子一樣
[00:10:06.740 --> 00:10:10.320]  當一個小孩子對父親說父啊的時候
[00:10:10.320 --> 00:10:14.940]  就表示他對這個父親是有自信有安全感
[00:10:14.940 --> 00:10:19.040]  同時他也很敬佩和信服他的父親
[00:10:19.040 --> 00:10:28.000]  我記得我們的主任牧師Erik牧師可能這個禮拜還是最近他要講一篇道就是關於向誰禱告
[00:10:28.000 --> 00:10:32.340]  我記得我們的主任牧師Erik他今個星期會講一篇道
[00:10:32.340 --> 00:10:35.160]  就是關於我們應該向誰祈禱
[00:10:35.160 --> 00:10:39.260]  有人說三位一體上帝可以向聖父甚至聖靈
[00:10:39.260 --> 00:10:44.380]  任何一位或任何兩位甚至全部三位禱告
[00:10:44.380 --> 00:10:48.220]  有人說既然神是三位一體的聖父聖子聖靈
[00:10:48.220 --> 00:10:53.340]  我們可以向任何一位祈禱或者向兩位甚至可以向三位一起祈禱都可以
[00:10:53.340 --> 00:10:58.700]  但是這裡主耶穌卻告訴我們是向貼附上帝禱告
[00:10:58.700 --> 00:11:03.560]  但是耶穌基督在這裡教導我們是要向天父上帝禱告
[00:11:03.560 --> 00:11:08.940]  Erik牧師他講到就是讓我們知道為什麼要單單向貼附上帝禱告
[00:11:08.940 --> 00:11:15.600]  Erik牧師的講道就是他講給我們聽為什麼我們要單單向天父禱告
[00:11:15.600 --> 00:11:20.200]  我們接下來看主耶穌說「時候到了」這是什麼意思呢
[00:11:20.200 --> 00:11:24.560]  我們繼續看耶穌說「時候到了」這是什麼意思
[00:11:24.560 --> 00:11:29.940]  其實在約翰福音當中關於「時候到了」「時候沒到」出現了很多很多次
[00:11:29.940 --> 00:11:35.320]  其實在約翰福音之中關於「時候到了」「時候沒到」講過很多很多次
[00:11:35.320 --> 00:11:39.160]  包括從迦拿的昏夜開始到主耶穌基督
[00:11:39.160 --> 00:11:45.560]  面對十字架都涉及到一個「時候到了」「是否到了」這麼一個問題
[00:11:45.560 --> 00:11:50.680]  從耶穌基督最初在迦拿的訓練一路到耶穌基督釘十字架的時候
[00:11:50.680 --> 00:11:54.000]  都是面對著這個「時候到了」這個問題的
[00:11:54.000 --> 00:12:00.660]  這個時候到了就表明主耶穌基督他即將要面對著十字架
[00:12:00.660 --> 00:12:05.000]  即將要完成他救贖的使命
[00:12:05.000 --> 00:12:12.440]  這個時候耶穌說「時候到了」就是說他就快要完成他在十字架上的使命
[00:12:12.440 --> 00:12:21.400]  更是表明在這樣一個非常艱難的時候他對「貼附上帝」是完完全全的順服
[00:12:21.400 --> 00:12:28.560]  這也表明在這個艱難的時候耶穌基督對於天父的旨意是完全的順服
[00:12:28.560 --> 00:12:37.520]  這也提醒我們主耶穌越是在關鍵的時候越是能夠坦然的信靠「貼附上帝」
[00:12:37.520 --> 00:12:45.200]  這也讓我們看到越是在關鍵艱難的時候主耶穌基督就更加能夠坦然的信靠
[00:12:45.200 --> 00:12:47.520]  我們同樣也是如此
[00:12:47.520 --> 00:12:48.800]  我們同樣是如此
[00:12:48.800 --> 00:12:54.060]  我們越是在我們的信仰的路程當中面臨各樣挑戰難處的時候
[00:12:54.060 --> 00:12:57.500]  我們有時候會灰心喪氣喪膽
[00:12:57.500 --> 00:13:03.140]  在我們的屬靈生命之中當我們遇到艱難的時候我們有時候都會灰心喪膽
[00:13:03.140 --> 00:13:06.720]  但是主耶穌給我們的一個榜樣是越是在這樣的時候
[00:13:06.720 --> 00:13:11.580]  我們越是要緊緊的仰望、信靠、交託我們的「貼附上帝」
[00:13:11.580 --> 00:13:19.520]  但是耶穌基督給我們一個榜樣就是越在這樣艱難的時候我們就越應該信靠、交託和仰望我們的天父
[00:13:19.520 --> 00:13:22.840]  我記得一位屬靈的長輩他跟我說過一句話
[00:13:22.840 --> 00:13:27.200]  他說「禱告從來不會誤事,但不禱告一定誤事」
[00:13:27.200 --> 00:13:30.260]  我記得一位屬靈的長者曾經跟我說過
[00:13:30.260 --> 00:13:36.420]  他說「禱告從來不會耽誤事情,但是不禱告就一定會撞板的」
[00:13:36.420 --> 00:13:42.320]  大約我們也記得我們越是有難處越向「貼附上帝」開口禱告
[00:13:42.320 --> 00:13:47.440]  所以我們記得我們越是有艱難的時候我們就更加要向天父祈禱
[00:13:47.440 --> 00:13:52.040]  既然時候到了,主耶穌祂首先第一個禱告是什麼呢?
[00:13:52.040 --> 00:13:57.920]  祂說「願你榮耀你的兒子,使兒子也榮耀你」
[00:13:57.920 --> 00:14:01.760]  既然時候到了,耶穌基督的禱告是什麼呢?
[00:14:01.760 --> 00:14:05.860]  祂首先祈求的是「願你榮耀你的兒子,
[00:14:05.860 --> 00:14:08.160]  使兒子也榮耀你」
[00:14:08.160 --> 00:14:10.220]  我們剛才讀了五節經文當中
[00:14:10.220 --> 00:14:14.560]  第一到五節裡面「榮耀」這個詞重複出現了
[00:14:14.560 --> 00:14:17.120]  多少次知道嗎?
[00:14:17.120 --> 00:14:20.460]  我們剛才讀的約翰福音第十七章第一到五節
[00:14:20.460 --> 00:14:24.160]  這五節經文裡面「榮耀」這個詞出現了多少次?
[00:14:24.160 --> 00:14:25.580]  你們有沒有數過?
[00:14:25.580 --> 00:14:29.660]  五次,正好是五次,大家可以去數
[00:14:29.660 --> 00:14:33.000]  既然十字架分明就是一種羞辱
[00:14:33.000 --> 00:14:35.040]  為什麼主耶穌在這個時候
[00:14:35.040 --> 00:14:37.860]  祂卻為自己求榮耀呢?
[00:14:37.860 --> 00:14:40.920]  既然十字架分明是一個羞辱來的
[00:14:40.920 --> 00:14:44.520]  為什麼耶穌基督在這個時候會為自己求榮耀呢?
[00:14:44.520 --> 00:14:47.320]  這是不是主耶穌面對十字架的羞辱
[00:14:47.320 --> 00:14:50.660]  祂開始零正退縮了呢?
[00:14:50.660 --> 00:14:54.240]  那是否表明耶穌基督面對十字架這個挑戰的時候
[00:14:54.240 --> 00:14:55.520]  祂會肅殺呢?
[00:14:55.520 --> 00:14:57.320]  答案當然不是
[00:14:57.320 --> 00:14:58.600]  當然不是啦
[00:14:58.600 --> 00:15:02.180]  因為主耶穌基督祂降世為人
[00:15:02.180 --> 00:15:06.780]  祂道成肉身就是為了這個時候而來的
[00:15:06.780 --> 00:15:09.600]  耶穌基督祂降世為人,導成肉身
[00:15:09.600 --> 00:15:12.160]  就是為了這個時刻來到世界上的
[00:15:12.160 --> 00:15:17.020]  其實有人說耶穌基督祂一生的最光光的時刻
[00:15:17.020 --> 00:15:19.080]  就是在十字架上
[00:15:19.080 --> 00:15:22.920]  有人說耶穌基督祂一生人最光輝的時刻
[00:15:22.920 --> 00:15:24.460]  就是在十字架上
[00:15:24.460 --> 00:15:29.060]  那麼為什麼這個預示著羞辱、痛苦與死亡的十字架
[00:15:29.060 --> 00:15:32.640]  對主而來說卻是這個榮耀呢?
[00:15:32.640 --> 00:15:37.760]  那麼為什麼這個預示是羞辱、痛苦與死亡的十字架
[00:15:37.760 --> 00:15:40.580]  對於耶穌基督來講卻是一個榮耀呢?
[00:15:40.580 --> 00:15:42.380]  我們在座的各位弟兄姊妹
[00:15:42.380 --> 00:15:44.160]  包括在網上的弟兄姊妹
[00:15:44.160 --> 00:15:46.980]  有沒有想到過這個問題呢?
[00:15:46.980 --> 00:15:48.520]  我們在座的弟兄姊妹
[00:15:48.520 --> 00:15:50.060]  包括網上的弟兄姊妹
[00:15:50.060 --> 00:15:51.580]  你有沒有想過這個問題呢?
[00:15:51.580 --> 00:15:53.900]  我們老基督徒可能唱了很多十字架
[00:15:53.900 --> 00:15:55.420]  十字架就是我的榮耀
[00:15:55.420 --> 00:15:56.960]  我們就自然就習慣了
[00:15:56.960 --> 00:16:01.320]  但是有沒有想過為什麼十字架是我們的榮耀?
[00:16:01.320 --> 00:16:02.340]  我們基督徒
[00:16:02.340 --> 00:16:03.620]  特別是一些老基督徒
[00:16:03.620 --> 00:16:06.940]  經常唱那些歌說十字架是我的榮耀
[00:16:06.940 --> 00:16:07.980]  但是你有沒有想過
[00:16:07.980 --> 00:16:10.520]  為什麼十字架是我們的榮耀呢?
[00:16:10.520 --> 00:16:13.860]  因為我們不但看到這一刻的耶穌基督
[00:16:13.860 --> 00:16:20.000]  我們也更知道主耶穌基督是從死裡復活得勝的基督
[00:16:20.000 --> 00:16:23.060]  因為我們不單止是看到這一刻的耶穌基督
[00:16:23.060 --> 00:16:26.140]  我們更加是看到耶穌基督在十字架上
[00:16:26.140 --> 00:16:28.180]  受死之後祂會復活
[00:16:28.180 --> 00:16:30.740]  因為唯有在這個
[00:16:30.740 --> 00:16:34.580]  所以我們現在明白唯有到了這個最後的時候到了
[00:16:34.580 --> 00:16:37.660]  也就是耶穌基督定死在十字架上
[00:16:37.660 --> 00:16:40.980]  並且第三天從死裡復活之後
[00:16:40.980 --> 00:16:45.860]  耶穌基督祂一直以來所隱藏的祂的神性
[00:16:45.860 --> 00:16:49.440]  還有祂的大能才能夠彰顯出來
[00:16:49.440 --> 00:16:52.500]  就是因為經過這個時候到了
[00:16:52.500 --> 00:16:55.580]  就是耶穌基督祂會被釘在十字架上面
[00:16:55.580 --> 00:16:58.140]  但是祂在第三天就會復活
[00:16:58.140 --> 00:17:02.740]  祂那個隱藏在祂的肉身裡面的那一種神性和大能
[00:17:02.740 --> 00:17:04.800]  就可以完全彰顯出來
[00:17:04.800 --> 00:17:08.900]  有人把耶穌基督作為基督教的教主
[00:17:08.900 --> 00:17:11.960]  有人說耶穌基督是基督教的教主
[00:17:11.960 --> 00:17:16.060]  我們不去追究這個教主或救主
[00:17:16.060 --> 00:17:19.380]  我們不會追求這個到底是教主還是教主
[00:17:19.380 --> 00:17:22.460]  它是與其他所謂的教主相比
[00:17:22.460 --> 00:17:25.280]  但是比起其他宗教的教主
[00:17:25.280 --> 00:17:27.080]  大家都死掉了
[00:17:27.080 --> 00:17:28.620]  所有的教主都死了
[00:17:28.620 --> 00:17:29.880]  但是除了耶穌
[00:17:29.880 --> 00:17:31.040]  除了耶穌基督
[00:17:31.040 --> 00:17:32.440]  誰死後復活了?
[00:17:32.440 --> 00:17:34.500]  祂死了之後復活了
[00:17:34.500 --> 00:17:36.040]  佛教的有復活嗎?
[00:17:36.040 --> 00:17:37.560]  佛教的教主有沒有復活?
[00:17:37.560 --> 00:17:38.840]  回教的有復活嗎?
[00:17:38.840 --> 00:17:39.880]  回教有沒有復活?
[00:17:39.880 --> 00:17:43.960]  其他什麼你說得出的宗教哪一位教主死了又活了有沒有?
[00:17:43.960 --> 00:17:48.320]  你有沒有聽過任何其他一個宗教的教主死了會復活的?
[00:17:48.320 --> 00:17:49.080]  沒有
[00:17:49.080 --> 00:17:51.900]  只有主耶穌一位
[00:17:51.900 --> 00:17:53.960]  祂從死裡復活了
[00:17:53.960 --> 00:17:56.780]  只有耶穌基督這位是在死裡復活的
[00:17:56.780 --> 00:17:59.340]  所以主耶穌我們不稱祂是什麼教主
[00:17:59.340 --> 00:18:01.900]  我們只稱祂是什麼救主
[00:18:01.900 --> 00:18:05.220]  所以我們不叫耶穌基督做教主
[00:18:05.220 --> 00:18:07.020]  我們叫耶穌做救主
[00:18:07.020 --> 00:18:08.560]  所以這個最後的時刻
[00:18:08.560 --> 00:18:10.340]  祂雖然經歷十字架
[00:18:10.340 --> 00:18:15.200]  但是很快祂就從死裡復活得聖榮耀了
[00:18:15.200 --> 00:18:18.280]  所以耶穌基督雖然面對這個十字架
[00:18:18.280 --> 00:18:20.080]  是被釘寫在十字架上
[00:18:20.080 --> 00:18:23.400]  但是祂很快就復活了得到這個榮耀
[00:18:23.400 --> 00:18:25.080]  所以我們現在明白主耶穌說
[00:18:25.080 --> 00:18:26.980]  願祢榮耀祢的兒子
[00:18:26.980 --> 00:18:29.800]  這並不是主耶穌祂要退避
[00:18:29.800 --> 00:18:31.840]  祂要臨陣脫逃
[00:18:31.840 --> 00:18:34.160]  而是在祈求貼附
[00:18:34.160 --> 00:18:39.020]  讓即將發生的事能夠榮耀貼附上帝
[00:18:39.020 --> 00:18:41.580]  所以我們明白耶穌基督所講的
[00:18:41.580 --> 00:18:43.120]  願神榮耀祢的兒子
[00:18:43.120 --> 00:18:45.920]  祂的目的不是說要祂自己得到榮耀
[00:18:45.920 --> 00:18:50.280]  而是藉著這個事情讓天父得到榮耀
[00:18:50.280 --> 00:18:53.360]  因為主耶穌定是在十字架之後
[00:18:53.360 --> 00:18:55.660]  第三貼從死裡復活
[00:18:55.660 --> 00:18:57.200]  然後是生貼
[00:18:57.200 --> 00:18:59.500]  並且後來再有什麼樣
[00:18:59.500 --> 00:19:03.080]  降下聖靈保惠師等等
[00:19:03.080 --> 00:19:04.880]  因為耶穌基督釘了十字架之後
[00:19:04.880 --> 00:19:06.680]  祂第三天就會復活
[00:19:06.680 --> 00:19:11.280]  而且會降下聖靈這位保衛師
[00:19:11.280 --> 00:19:14.100]  現在我們就知道主耶穌祈求說
[00:19:14.100 --> 00:19:16.140]  願祢榮耀祢的兒子
[00:19:16.140 --> 00:19:21.260]  主耶穌的根本目的就是使祂的兒子也榮耀祢
[00:19:21.260 --> 00:19:22.800]  所以我們現在明白
[00:19:22.800 --> 00:19:26.380]  耶穌基督祈求願祢榮耀祢的兒子
[00:19:26.380 --> 00:19:28.180]  祂的根本目的就是
[00:19:28.180 --> 00:19:32.020]  願祢的兒子能夠榮耀天父
[00:19:32.020 --> 00:19:34.060]  所以主耶穌祂在這裡的禱告
[00:19:34.060 --> 00:19:36.120]  與其是為自己求榮耀
[00:19:36.120 --> 00:19:40.720]  不如說是為貼附上帝求榮耀
[00:19:40.720 --> 00:19:44.300]  所以說耶穌基督在這裡為自己求榮耀
[00:19:44.300 --> 00:19:48.140]  其實祂的目的就是為天父求榮耀
[00:19:48.140 --> 00:19:53.000]  所以這是一個尋求貼附上帝得榮耀的禱告
[00:19:53.000 --> 00:19:57.360]  所以我們知道這一個尋求天父上帝得榮耀的禱告
[00:19:57.360 --> 00:20:00.160]  今天我們怎麼去學習禱告呢?
[00:20:00.160 --> 00:20:01.960]  今天我們怎麼學習禱告呢?
