
[00:00:00.000 --> 00:00:06.520]  今天是五堂的時間會有一些聖禮
[00:07:03.480 --> 00:07:05.600]  去說出你的見證才行
[00:07:05.600 --> 00:07:07.400]  於是我就想
[00:07:07.400 --> 00:07:08.840]  那一刻我很有信心
[00:07:08.840 --> 00:07:10.340]  你有的,你一定有的
[00:07:10.340 --> 00:07:12.000]  我不知道你信不信
[00:07:12.000 --> 00:07:13.780]  你自己一定有改變的
[00:07:13.780 --> 00:07:14.940]  信耶穌一定有
[00:07:14.940 --> 00:07:16.660]  你生命的改變的問題
[00:07:16.660 --> 00:07:17.640]  你察不察覺
[00:07:17.640 --> 00:07:19.140]  懷不懷疑而已
[00:07:19.140 --> 00:07:22.680]  那你信不信
[00:07:22.680 --> 00:07:25.580]  你的信真的救了你
[00:07:25.580 --> 00:07:27.220]  其實坦白說
[00:07:27.220 --> 00:07:31.860]  這也是最近經常思想的一個問題
[00:07:31.860 --> 00:07:34.220]  你的信救了你
[00:07:34.220 --> 00:07:35.000]  或者說
[00:07:35.000 --> 00:07:37.000]  到底我的信
[00:07:37.000 --> 00:07:39.620]  救了我什麼呢?
[00:07:39.620 --> 00:07:41.100]  丁子妹
[00:07:41.100 --> 00:07:44.420]  你信了主的年日有多久?
[00:07:44.420 --> 00:07:46.120]  你的信
[00:07:46.120 --> 00:07:49.880]  救了你什麼?
[00:07:49.880 --> 00:07:52.420]  回到這段經文的上半段
[00:07:52.420 --> 00:07:57.760]  我們思想說信得醫治的方向
[00:07:57.760 --> 00:07:58.700]  沒錯
[00:07:58.700 --> 00:08:00.700]  這是一個醫治的神蹟
[00:08:00.700 --> 00:08:03.620]  醫治者顧名思義當然是耶穌
[00:08:03.620 --> 00:08:04.900]  因為一開始十一節說
[00:08:04.900 --> 00:08:07.060]  耶穌往耶路撒冷去
[00:08:07.060 --> 00:08:10.500]  祂經過撒瑪利亞和加利利中間的地方
[00:08:10.500 --> 00:08:11.900]  進入一條村子
[00:08:11.900 --> 00:08:16.360]  發現有被醫治的那十位大麻瘋病人
[00:08:16.360 --> 00:08:17.960]  或者麻瘋病病人
[00:08:17.960 --> 00:08:18.860]  OK?
[00:08:18.860 --> 00:08:21.060]  這是一個神蹟
[00:08:21.060 --> 00:08:22.720]  這是醫治的記載
[00:08:22.720 --> 00:08:24.720]  根據記載其實
[00:08:24.720 --> 00:08:28.220]  耶穌在第九章開始
[00:08:28.220 --> 00:08:30.220]  納至九章尾
[00:08:30.220 --> 00:08:32.460]  定義要向耶路撒冷去
[00:08:32.460 --> 00:08:36.960]  做什麼呢?
[00:08:36.960 --> 00:08:38.760]  釘十字架
[00:08:38.760 --> 00:08:41.060]  從第九章尾已經決定了
[00:08:41.060 --> 00:08:43.220]  你路加福音有多少章?
[00:08:43.220 --> 00:08:44.460]  二十多章
[00:08:44.460 --> 00:08:46.220]  從第九章開始已經決定了
[00:08:46.220 --> 00:08:48.420]  去到十九章就上到耶路撒冷了
[00:08:48.420 --> 00:08:52.220]  大概前後十章到九章的經文
[00:08:52.220 --> 00:08:54.460]  來交代祂的路程
[00:08:54.460 --> 00:08:57.620]  這個路程對耶穌來說很重要
[00:08:57.620 --> 00:09:00.220]  祂納至上到耶路撒冷
[00:09:00.220 --> 00:09:04.020]  要來成就救贖的恩典
[00:09:04.020 --> 00:09:08.320]  當時祂是從比較北部的省份加利利
[00:09:08.320 --> 00:09:11.220]  來到屬於南部的
[00:09:11.220 --> 00:09:12.920]  南一點的部分的耶路撒冷
[00:09:12.920 --> 00:09:17.820]  屬於猶大的省份裡面的耶路撒冷城市裡面
[00:09:17.820 --> 00:09:22.620]  來面對祂最後的經歷
[00:09:22.620 --> 00:09:25.420]  如果你熟悉以色列的地圖
[00:09:25.420 --> 00:09:27.620]  由北到南
[00:09:27.620 --> 00:09:32.220]  從北部的加利利到南部的猶大省
[00:09:32.220 --> 00:09:35.420]  中間就是撒瑪利亞地區
[00:09:35.420 --> 00:09:39.120]  如果撒瑪利亞又有一點聖經的概念
[00:09:39.120 --> 00:09:43.120]  其實撒瑪利亞人和以色列人本身
[00:09:43.120 --> 00:09:45.220]  大家之間是不相往來的
[00:09:45.220 --> 00:09:46.920]  因為歷史的緣故
[00:09:46.920 --> 00:09:52.020]  猶太人認定這群撒瑪利亞人是異族
[00:09:52.020 --> 00:09:55.720]  或者說是在種族上
[00:09:55.720 --> 00:09:57.820]  他們是被參雜的
[00:09:57.820 --> 00:10:02.620]  他們不配領受上帝的恩典
[00:10:02.620 --> 00:10:06.020]  所以和他們之間是不相往來的
[00:10:06.020 --> 00:10:09.520]  其實由北到南最直接的路線
[00:10:09.520 --> 00:10:12.220]  我們也會說是一條直線
[00:10:12.220 --> 00:10:14.920]  其實是最簡單、最方便的
[00:10:14.920 --> 00:10:20.520]  但是很多時候猶太人為了避免和撒瑪利亞人有接觸
[00:10:20.520 --> 00:10:22.020]  寧願繞一個大圈
[00:10:22.020 --> 00:10:23.820]  繞過他們的城市
[00:10:23.820 --> 00:10:26.520]  也不願意直接經過
[00:10:26.520 --> 00:10:28.420]  不過耶穌這裡說
[00:10:28.420 --> 00:10:30.920]  他去耶路撒冷的路程上
[00:10:30.920 --> 00:10:34.420]  他是刻意的去到這個地方
[00:10:34.420 --> 00:10:38.720]  去到撒瑪利亞和加利利中間的地區
[00:10:38.720 --> 00:10:40.120]  一會兒我再解釋
[00:10:40.120 --> 00:10:42.420]  不過你說為什麼要去呢?
[00:10:42.420 --> 00:10:44.520]  或者為什麼要繞路呢?
[00:10:44.520 --> 00:10:46.320]  其實很簡單的
[00:10:46.320 --> 00:10:49.520]  如果你住在旺角、油麻地、佐敦一帶
[00:10:49.520 --> 00:10:50.920]  如果你要回來教會
[00:10:50.920 --> 00:10:52.720]  最方便是什麼呢?
[00:10:52.720 --> 00:10:54.520]  當然是走彌敦道
[00:10:54.520 --> 00:10:55.920]  一條直線
[00:10:55.920 --> 00:10:57.220]  一條直路
[00:10:57.220 --> 00:10:58.720]  過來就來到
[00:10:58.720 --> 00:11:00.720]  無論來到摩地道才轉
[00:11:00.720 --> 00:11:03.920]  或者去到哪裡才轉彎
[00:11:03.920 --> 00:11:05.120]  都容易來到教會
[00:11:05.120 --> 00:11:06.920]  這是最快捷的方法
[00:11:06.920 --> 00:11:09.720]  不過可能最近路線上有些改變
[00:11:09.720 --> 00:11:10.220]  為什麼?
[00:11:10.220 --> 00:11:12.920]  因為你去到彌敦道和奧斯頓道交界的時候
[00:11:12.920 --> 00:11:14.920]  你開始有些阻滯
[00:11:14.920 --> 00:11:16.120]  知道為什麼嗎?
[00:11:16.120 --> 00:11:18.920]  因為那個位置就是尖沙咀警署
[00:11:18.920 --> 00:11:23.520]  一個最近相當繁忙的地方
[00:11:23.520 --> 00:11:25.520]  如果為免影響你
[00:11:25.520 --> 00:11:27.020]  要來聚會的時候
[00:11:27.020 --> 00:11:29.320]  可能你會選擇這樣的路線
[00:11:29.320 --> 00:11:31.120]  你會選擇由彌敦道一直走
[00:11:31.120 --> 00:11:34.820]  走到佐敦道的時間就轉左
[00:11:34.820 --> 00:11:37.320]  轉左就向紅磡方向去
[00:11:37.320 --> 00:11:38.520]  知道我在說什麼嗎?
[00:11:38.520 --> 00:11:41.420]  不知道就回去查一下地圖
[00:11:41.420 --> 00:11:42.220]  很容易的
[00:11:42.220 --> 00:11:44.120]  Google Map就找到了
[00:11:44.120 --> 00:11:45.920]  簡單來說就是形容
[00:11:45.920 --> 00:11:47.620]  其實本來可以一條直路去
[00:11:47.620 --> 00:11:49.220]  但是因為某一些原因
[00:11:49.220 --> 00:11:51.420]  你會擾導而行
[00:11:51.420 --> 00:11:55.220]  當然你仍然可以選擇一直去
[00:11:55.220 --> 00:11:56.320]  一直過來
[00:11:56.320 --> 00:11:59.120]  當然你要承受的可能就是一些阻礙
[00:11:59.120 --> 00:12:01.120]  或者一些不方便
[00:12:01.120 --> 00:12:04.720]  但是耶穌沒有這樣選擇
[00:12:04.720 --> 00:12:05.920]  擾導而行
[00:12:05.920 --> 00:12:08.520]  相反祂是直接的
[00:12:08.520 --> 00:12:11.720]  甚至乎是刻意的
[00:12:11.720 --> 00:12:13.720]  要來去到這個地方
[00:12:13.720 --> 00:12:16.220]  聖經我們讀和修本很好
[00:12:16.220 --> 00:12:21.920]  他說是撒瑪利亞和加利利中間的地區
[00:12:21.920 --> 00:12:24.220]  這是一個很好的翻譯
[00:12:24.220 --> 00:12:25.120]  什麼意思?
[00:12:25.120 --> 00:12:27.120]  其實就是到了那個位置
[00:12:27.120 --> 00:12:31.520]  就是加利利和撒瑪利亞中間接壤的地方
[00:12:31.520 --> 00:12:33.020]  那裡有一條村
[00:12:33.020 --> 00:12:35.620]  村裡面住了一群麻風病人
[00:12:35.620 --> 00:12:39.120]  麻風病在當時來說是一種傳染病
[00:12:39.120 --> 00:12:41.820]  是一種患上這種病的人
[00:12:41.820 --> 00:12:43.420]  他需要被隔離
[00:12:43.420 --> 00:12:44.620]  被趕絕
[00:12:44.620 --> 00:12:49.920]  離開自己社群有實際需要的一群人
[00:12:49.920 --> 00:12:51.620]  而最好的地方是什麼呢?
[00:12:51.620 --> 00:12:55.620]  就是各自去到自己所住的地方的邊界
[00:12:55.620 --> 00:12:56.620]  剛才我說
[00:12:56.620 --> 00:12:57.920]  如果由北部去加利利
[00:12:57.920 --> 00:13:00.820]  就將他趕到南邊的撒瑪利亞
[00:13:00.820 --> 00:13:03.820]  而中間的撒瑪利亞
[00:13:03.820 --> 00:13:05.620]  最好就將他趕到北部
[00:13:05.620 --> 00:13:08.620]  近加利利的地方
[00:13:08.620 --> 00:13:11.420]  所以這個交接地方
[00:13:11.420 --> 00:13:15.520]  就是耶穌今天要與他們相遇的一條村莊裡面
[00:13:15.520 --> 00:13:17.520]  大家都不想見對方了
[00:13:17.520 --> 00:13:22.720]  所以就將不想見的人推到近你們那邊
[00:13:22.720 --> 00:13:25.020]  這些都很常見的
[00:13:25.020 --> 00:13:28.020]  推到對方的家裡最好
[00:13:28.020 --> 00:13:29.820]  不至於
[00:13:29.820 --> 00:13:32.520]  接壤近一點就OK了
[00:13:32.520 --> 00:13:35.120]  你想想你天天對著不想見的人
[00:13:35.120 --> 00:13:36.620]  你也很討厭的
[00:13:36.620 --> 00:13:38.820]  但是很有趣的
[00:13:38.820 --> 00:13:40.220]  這條村子裡面
[00:13:40.220 --> 00:13:42.620]  至少有十個病人
[00:13:42.620 --> 00:13:44.320]  但是聖經告訴我們
[00:13:44.320 --> 00:13:45.920]  十個的組合裡面
[00:13:45.920 --> 00:13:47.620]  有九個是猶太人
[00:13:47.620 --> 00:13:49.620]  有一個是撒瑪利亞人
[00:13:49.620 --> 00:13:53.020]  而似乎他們的相處還可以
[00:13:53.020 --> 00:13:55.820]  至少我們看到他們
[00:13:55.820 --> 00:13:57.220]  當耶穌進來的時候
[00:13:57.220 --> 00:14:00.020]  他們都是一起高聲喊耶穌啊
[00:14:00.020 --> 00:14:00.620]  老師啊
[00:14:00.620 --> 00:14:02.120]  可憐我們啊
[00:14:02.120 --> 00:14:03.120]  沒有說
[00:14:03.120 --> 00:14:06.720]  那個撒瑪利亞人喊的時候你別吵了
[00:14:06.720 --> 00:14:08.520]  沒有這樣的記載
[00:14:08.520 --> 00:14:09.620]  大家很一致
[00:14:09.620 --> 00:14:10.320]  為什麼?
[00:14:10.320 --> 00:14:11.920]  沒有同病相憐
[00:14:11.920 --> 00:14:12.520]  是不是?
[00:14:12.520 --> 00:14:14.120]  大家都是被遺棄的
[00:14:14.120 --> 00:14:19.420]  被自己的家屬所被迫要離開的
[00:14:19.420 --> 00:14:20.720]  在這些場景之下
[00:14:20.720 --> 00:14:24.820]  大家的同情心可能會高一點
[00:14:24.820 --> 00:14:28.320]  結果大家就很一致地在那裡生活
[00:14:28.320 --> 00:14:32.020]  也遇上了今天這個情景
[00:14:32.020 --> 00:14:37.120]  耶穌來到他們的村莊裡面
[00:14:37.120 --> 00:14:38.220]  耶穌的出現
[00:14:38.220 --> 00:14:43.320]  固然成為了這群麻風病人的福音
[00:14:43.320 --> 00:14:44.120]  是不是?
[00:14:44.120 --> 00:14:45.120]  得醫治療
[00:14:45.120 --> 00:14:46.220]  你想象一下
[00:14:46.220 --> 00:14:48.420]  耶穌是一個怎樣的人
[00:14:48.420 --> 00:14:52.420]  耶穌當時已經稍有名聲了
[00:14:52.420 --> 00:14:54.620]  更何況在《路加福音》裡面
[00:14:54.620 --> 00:14:58.920]  第五章就已經記載耶穌醫治了一個麻風病人
[00:14:58.920 --> 00:15:00.720]  哇!你說還不是有得救
[00:15:00.720 --> 00:15:02.620]  如果我是那十個裡面其中一個
[00:15:02.620 --> 00:15:03.320]  我想起
[00:15:03.320 --> 00:15:03.820]  是啊
[00:15:03.820 --> 00:15:06.320]  耶穌不久之前已經醫好了一個
[00:15:06.320 --> 00:15:08.020]  今天他來到我的村
[00:15:08.020 --> 00:15:11.820]  還不是喜訊
[00:15:11.820 --> 00:15:13.720]  我也相信是的
[00:15:13.720 --> 00:15:14.620]  弟兄姊妹
[00:15:14.620 --> 00:15:15.620]  重點來了
[00:15:15.620 --> 00:15:18.320]  順得醫治
[00:15:18.320 --> 00:15:21.920]  耶穌來到村莊的時候
[00:15:21.920 --> 00:15:25.320]  那十個大麻風就迎面而來
[00:15:25.320 --> 00:15:27.720]  不過他們還是很知書識禮
[00:15:27.720 --> 00:15:30.820]  因為知道救藥對麻風病的要求
[00:15:30.820 --> 00:15:32.920]  就是要與人有一定的距離
[00:15:32.920 --> 00:15:35.520]  然後遠遠地站著
[00:15:35.520 --> 00:15:37.720]  看到這位大醫生來到的時候
[00:15:37.720 --> 00:15:39.720]  心裡面已經很興奮
[00:15:39.720 --> 00:15:42.420]  但是又不敢走得太近
[00:15:42.420 --> 00:15:45.820]  結果遠遠地高聲呼喊
[00:15:45.820 --> 00:15:48.120]  耶穌啊!老師啊!
[00:15:48.120 --> 00:15:50.620]  可憐我們吧!
[00:15:50.620 --> 00:15:51.420]  你想想
[00:15:51.420 --> 00:15:54.120]  發出一個這麼直接的訴求
[00:15:54.120 --> 00:15:54.820]  是不是?
[00:15:54.820 --> 00:15:56.220]  很清楚了
[00:15:56.220 --> 00:15:59.320]  耶穌怎麼回應呢?
[00:15:59.320 --> 00:16:01.020]  在沒有回應之前
[00:16:01.020 --> 00:16:04.220]  路加用這樣的表達
[00:16:04.220 --> 00:16:05.920]  也讓我們值得思考
[00:16:05.920 --> 00:16:09.120]  路加在第十三節記載
[00:16:09.120 --> 00:16:11.420]  那些病人怎麼說呢?
[00:16:11.420 --> 00:16:13.120]  他說:耶穌老師啊!
[00:16:13.120 --> 00:16:15.120]  可憐我們吧!
[00:16:15.120 --> 00:16:16.920]  「可憐」這個字
[00:16:16.920 --> 00:16:21.320]  其實是一種很絕望的呼求
[00:16:21.320 --> 00:16:25.920]  不是在這裡單獨出現的
[00:16:25.920 --> 00:16:28.820]  「可憐」這個字在路加表演出現了好幾次
[00:16:28.820 --> 00:16:31.120]  其中對上的經文
[00:16:31.120 --> 00:16:33.320]  即是上文在第十六章
[00:16:33.320 --> 00:16:34.720]  如果你有時間可以回去看
[00:16:34.720 --> 00:16:36.620]  講到一個故事裡面
[00:16:36.620 --> 00:16:40.420]  就是財主和土飯的拉薩路
[00:16:40.420 --> 00:16:41.120]  記不記得?
[00:16:41.120 --> 00:16:43.120]  土飯的拉薩路死了之後
[00:16:43.120 --> 00:16:44.820]  財主又死了
[00:16:44.820 --> 00:16:48.220]  結果拉薩路去了阿巴拉的懷抱裡面
[00:16:48.220 --> 00:16:52.220]  財主就下到地獄裡面來受刑罰
[00:16:52.220 --> 00:16:55.120]  結果十六章二十四節說
[00:16:55.120 --> 00:16:57.120]  財主對阿巴拉罕說
[00:16:57.120 --> 00:16:58.320]  阿巴拉罕啊!
[00:16:58.320 --> 00:16:59.720]  可憐我吧!
[00:16:59.720 --> 00:17:01.720]  請你打發拉薩路來
[00:17:01.720 --> 00:17:04.320]  用指尖沾點水
[00:17:04.320 --> 00:17:05.720]  涼涼我的舌頭
[00:17:05.720 --> 00:17:08.820]  因為我在這個火焰裡面極其痛苦
[00:17:08.820 --> 00:17:10.820]  就是在一種很絕望的情況下
[00:17:10.820 --> 00:17:12.520]  發出的呼聲
[00:17:12.520 --> 00:17:13.920]  可憐我吧!
[00:17:13.920 --> 00:17:15.520]  沾點水吧!
[00:17:15.520 --> 00:17:17.820]  我講到現在都有點口渴了
[00:17:17.820 --> 00:17:19.220]  喝一杯都可以
[00:17:19.220 --> 00:17:21.320]  他說你指頭碰一碰都好
[00:17:21.320 --> 00:17:23.520]  你想想多麼絕望
[00:17:23.520 --> 00:17:25.120]  都好
[00:17:25.120 --> 00:17:27.120]  可憐我吧!
[00:17:27.120 --> 00:17:29.720]  這個字在第十八章三十八節
[00:17:29.720 --> 00:17:30.920]  同樣有出現過
[00:17:30.920 --> 00:17:32.720]  又是另一個有需要的人
[00:17:32.720 --> 00:17:34.920]  向耶穌發出的呼聲
[00:17:34.920 --> 00:17:35.520]  那裡說
[00:17:35.520 --> 00:17:37.720]  他呼求說
[00:17:37.720 --> 00:17:39.220]  大衛的子
[00:17:39.220 --> 00:17:40.920]  大衛之子耶穌啊
[00:17:40.920 --> 00:17:42.020]  可憐我吧!
[00:17:42.020 --> 00:17:42.920]  那裡是誰呢?
[00:17:42.920 --> 00:17:46.120]  那就是在耶利哥城的一個核子
[00:17:46.120 --> 00:17:47.920]  對著耶穌說
[00:17:47.920 --> 00:17:49.120]  大衛的兒子啊
[00:17:49.120 --> 00:17:50.920]  可憐我吧!
[00:17:50.920 --> 00:17:52.020]  都很無奈
[00:17:52.020 --> 00:17:54.220]  如果你看回神蹟記載的時候
[00:17:54.220 --> 00:17:54.920]  都一樣
[00:17:54.920 --> 00:17:55.920]  所以
[00:17:55.920 --> 00:17:57.320]  可憐這個字
[00:17:57.320 --> 00:17:59.520]  絕對不是平常
[00:17:59.520 --> 00:18:01.020]  我們隨隨便便會用的
[00:18:01.020 --> 00:18:02.720]  你不是到了最絕望的那一刻
[00:18:02.720 --> 00:18:05.320]  你都講不出來
[00:18:05.320 --> 00:18:07.120]  不過我們的中文翻譯
[00:18:07.120 --> 00:18:08.420]  真的沒辦法
[00:18:08.420 --> 00:18:09.920]  都是可憐
[00:18:09.920 --> 00:18:12.120]  這樣就已經解釋了
