
[00:00:00.000 --> 00:00:02.000]  那麼下面我們一起禱告
[00:03:57.000 --> 00:03:58.000]  你自己在想
[00:03:58.000 --> 00:03:59.000]  你的這個舌頭
[00:03:59.000 --> 00:04:02.000]  真的是天每天都在動
[00:04:02.000 --> 00:04:04.000]  是不是除了吃飯
[00:04:04.000 --> 00:04:06.000]  吃飯也會動
[00:04:06.000 --> 00:04:08.000]  那講話的時候也會動
[00:04:08.000 --> 00:04:10.000]  有沒有哪一個人說
[00:04:10.000 --> 00:04:12.000]  我除了吃飯舌頭動以外
[00:04:12.000 --> 00:04:14.000]  其他任何時間
[00:04:14.000 --> 00:04:16.000]  我舌頭都不動的
[00:04:16.000 --> 00:04:18.000]  很少
[00:04:18.000 --> 00:04:20.000]  那麼聖靈
[00:04:20.000 --> 00:04:22.000]  藉著主耶穌他的弟弟雅各
[00:04:22.000 --> 00:04:25.000]  在雅各書第三章第二節裡面
[00:04:25.000 --> 00:04:27.000]  他就寫信給教會
[00:04:27.000 --> 00:04:28.000]  他就知道
[00:04:28.000 --> 00:04:30.000]  他告訴這些教會的人
[00:04:30.000 --> 00:04:33.000]  他說原來我們在許多事上都有過失
[00:04:33.000 --> 00:04:34.000]  其實我們每一個人
[00:04:34.000 --> 00:04:36.000]  都有不同的過失
[00:04:36.000 --> 00:04:40.000]  若有人在話語上沒有過失
[00:04:40.000 --> 00:04:42.000]  他就是一個完全人
[00:04:42.000 --> 00:04:46.000]  而且他能夠勒住他自己的全身
[00:04:46.000 --> 00:04:49.000]  這是一句很有意思的一件事情
[00:04:49.000 --> 00:04:53.000]  因為我們其他的地方都會犯罪
[00:04:53.000 --> 00:04:54.000]  但是他卻說
[00:04:54.000 --> 00:04:56.000]  當我們在舌頭上
[00:04:56.000 --> 00:04:59.000]  在我們的話語上沒有過失的時候
[00:04:59.000 --> 00:05:01.000]  他就是一個完全人
[00:05:01.000 --> 00:05:06.000]  也能勒住他自己的全身
[00:05:06.000 --> 00:05:07.000]  他接下去他又說
[00:05:07.000 --> 00:05:10.000]  舌頭就像火一樣
[00:05:10.000 --> 00:05:13.000]  在我們的白體之中像個火一樣
[00:05:13.000 --> 00:05:16.000]  而且舌頭是一個罪惡的世界
[00:05:16.000 --> 00:05:18.000]  能夠汙穢全身
[00:05:18.000 --> 00:05:22.000]  也能夠把生命的輪子點起來
[00:05:22.000 --> 00:05:26.000]  並且是從地獄點著的
[00:05:26.000 --> 00:05:29.000]  雅各講這些話是很重的
[00:05:29.000 --> 00:05:31.000]  但是我們仍然回到他前面所講的
[00:05:31.000 --> 00:05:34.000]  一個人如果能夠在話語上沒有過失
[00:05:34.000 --> 00:05:36.000]  這個人就是完全的人
[00:05:36.000 --> 00:05:39.000]  我自己一直在想這件事情
[00:05:39.000 --> 00:05:41.000]  很長一段時間
[00:05:41.000 --> 00:05:42.000]  然後我就明白了
[00:05:42.000 --> 00:05:45.000]  原來他是指我們的心
[00:05:45.000 --> 00:05:46.000]  如果我們有一個人
[00:05:46.000 --> 00:05:49.000]  能夠在我們的話語上沒有過失
[00:05:49.000 --> 00:05:55.000]  那麼他的心就是完全被他控制
[00:05:55.000 --> 00:06:01.000]  過去我們經過了兩個講到
[00:06:01.000 --> 00:06:05.000]  關於基督徒的言語
[00:06:05.000 --> 00:06:06.000]  我相信我們弟兄姐妹
[00:06:06.000 --> 00:06:10.000]  可能你都心裡面差不多有一個概念
[00:06:10.000 --> 00:06:12.000]  知道這個舌頭的問題
[00:06:12.000 --> 00:06:15.000]  知道這個舌頭是很難控制的
[00:06:15.000 --> 00:06:17.000]  知道我們的話語很難控制的
[00:06:17.000 --> 00:06:22.000]  那今天我們要著重在不要罵人
[00:06:22.000 --> 00:06:25.000]  罵過人嗎
[00:06:25.000 --> 00:06:30.000]  沒有罵過人的舉手
[00:06:30.000 --> 00:06:31.000]  辱罵
[00:06:31.000 --> 00:06:33.000]  這個字其實就是辱罵
[00:06:33.000 --> 00:06:37.000]  那麼在ESV它翻譯成abusive
[00:06:37.000 --> 00:06:39.000]  或者是用我們把它再翻譯過來的話
[00:06:39.000 --> 00:06:42.000]  就是虐待
[00:06:42.000 --> 00:06:43.000]  我們今天所要講的
[00:06:43.000 --> 00:06:45.000]  我是著重在家裡面的
[00:06:45.000 --> 00:06:50.000]  因為比方講說夫妻相處
[00:06:50.000 --> 00:06:52.000]  或者是管教子女
[00:06:52.000 --> 00:06:53.000]  我們有小孩的
[00:06:53.000 --> 00:06:56.000]  我們都會知道我們過去都罵過人的
[00:06:56.000 --> 00:07:00.000]  而且有的時候罵得很兇的
[00:07:00.000 --> 00:07:02.000]  那麼夫妻之間相處也是一樣
[00:07:02.000 --> 00:07:04.000]  所以我們今天要著重的是在這一方面
[00:07:04.000 --> 00:07:06.000]  因為我自己是覺得說
[00:07:06.000 --> 00:07:07.000]  我自己在思想這件事情
[00:07:07.000 --> 00:07:10.000]  在外面不管是在社交的場合也好
[00:07:10.000 --> 00:07:12.000]  或者是在工作的場合也好
[00:07:12.000 --> 00:07:17.000]  我們通常不太會隨便亂罵人
[00:07:17.000 --> 00:07:19.000]  同意不同意啊
[00:07:19.000 --> 00:07:21.000]  我們不太會辱罵別人
[00:07:21.000 --> 00:07:23.000]  如果你在社交的場合
[00:07:23.000 --> 00:07:25.000]  你成天在那邊辱罵人
[00:07:25.000 --> 00:07:26.000]  你看好了
[00:07:26.000 --> 00:07:27.000]  如果是一個club的話
[00:07:27.000 --> 00:07:30.000]  他們就會把你踢出去
[00:07:30.000 --> 00:07:33.000]  而且你會發現你的朋友會越來越少
[00:07:33.000 --> 00:07:36.000]  那麼在工作的場合更別提了
[00:07:36.000 --> 00:07:38.000]  你如果一開口辱罵人
[00:07:38.000 --> 00:07:40.000]  很可能下一次lay off
[00:07:40.000 --> 00:07:42.000]  第一個就是你
[00:07:42.000 --> 00:07:45.000]  所以我們著重的是在家裡面
[00:07:45.000 --> 00:07:47.000]  因為家裡面是一個地方
[00:07:47.000 --> 00:07:50.000]  沒有人可以管我的
[00:07:50.000 --> 00:07:55.000]  我愛講什麼就說什麼
[00:07:55.000 --> 00:07:57.000]  我們通常不太認為
[00:07:57.000 --> 00:07:59.000]  罵罵人或者是辱罵人
[00:07:59.000 --> 00:08:01.000]  有些什麼嚴重
[00:08:01.000 --> 00:08:04.000]  我們千萬要注意一件事情
[00:08:04.000 --> 00:08:06.000]  我們不要把罵人
[00:08:06.000 --> 00:08:10.000]  或者是辱罵人和管教混為一談
[00:08:10.000 --> 00:08:13.000]  也許我們今天看完聖經講完了之後
[00:08:13.000 --> 00:08:14.000]  你就會明白
[00:08:14.000 --> 00:08:18.000]  辱罵人是一個非常非常不正確的
[00:08:18.000 --> 00:08:21.000]  教導小孩子的方法
[00:08:21.000 --> 00:08:25.000]  非常不正確的管教的方法
[00:08:25.000 --> 00:08:26.000]  我們剛才念馬太福音第五章
[00:08:26.000 --> 00:08:28.000]  二十一節到二十二節
[00:08:28.000 --> 00:08:31.000]  給我們開了一個窗口
[00:08:31.000 --> 00:08:33.000]  讓我們看見罵人是什麼
[00:08:33.000 --> 00:08:36.000]  我自己看到這邊的時候
[00:08:36.000 --> 00:08:38.000]  我常常在想
[00:08:38.000 --> 00:08:40.000]  我常常在想主耶穌
[00:08:40.000 --> 00:08:43.000]  祂不會隨隨便便罵人的對不對
[00:08:43.000 --> 00:08:44.000]  我們在新約裡面
[00:08:44.000 --> 00:08:47.000]  我們看見祂罵得最厲害的是在什麼地方
[00:08:47.000 --> 00:08:50.000]  在馬太福音第二十三章
[00:08:50.000 --> 00:08:51.000]  在罵那些法利賽人
[00:08:51.000 --> 00:08:54.000]  但是祂從來沒有用這些例子來罵
[00:08:54.000 --> 00:08:55.000]  可是在這個地方
[00:08:55.000 --> 00:08:58.000]  祂卻舉了一個例子 兩個例子
[00:08:58.000 --> 00:08:59.000]  我自己在想
[00:08:59.000 --> 00:09:01.000]  也許我以後也可以用這些例子
[00:09:01.000 --> 00:09:05.000]  講一些不該講的話
[00:09:05.000 --> 00:09:08.000]  因為祂是主 我是不行
[00:09:08.000 --> 00:09:10.000]  那麼祂在這裡舉兩個例子
[00:09:10.000 --> 00:09:14.000]  一個就是罵弟兄是拉加的
[00:09:14.000 --> 00:09:22.000]  這個字的意思是什麼意思呢
[00:09:22.000 --> 00:09:28.000]  這個字真的是非常非常虐待人
[00:09:28.000 --> 00:09:30.000]  而且是非常abusive
[00:09:30.000 --> 00:09:32.000]  如果用現在的英文的字來講的話
[00:09:32.000 --> 00:09:34.000]  如果你去參考解經書的話
[00:09:34.000 --> 00:09:37.000]  這個字的意思有不同的說法
[00:09:37.000 --> 00:09:39.000]  但是都把它包括在內
[00:09:39.000 --> 00:09:44.000]  有一個是這個人是一無是處
[00:09:44.000 --> 00:09:48.000]  或者是說這個人是一點用處都沒有
[00:09:48.000 --> 00:09:51.000]  一點出息都沒有
[00:09:51.000 --> 00:09:54.000]  這個拉加的意思就是這個意思
[00:09:54.000 --> 00:09:57.000]  那下面一個摩洛
[00:09:57.000 --> 00:09:59.000]  那麼這個字是什麼意思呢
[00:09:59.000 --> 00:10:00.000]  這個字的意思就是說
[00:10:00.000 --> 00:10:04.000]  你這個人真的是很笨
[00:10:04.000 --> 00:10:07.000]  如果我們用現在的話講的話
[00:10:07.000 --> 00:10:10.000]  沒有頭腦
[00:10:10.000 --> 00:10:16.000]  做事從來不用大腦想想
[00:10:16.000 --> 00:10:19.000]  你們有沒有做父母的
[00:10:19.000 --> 00:10:23.000]  有沒有罵過這種話
[00:10:23.000 --> 00:10:25.000]  我們做兒女的
[00:10:25.000 --> 00:10:32.000]  有沒有被你父母親罵過這種話
[00:10:32.000 --> 00:10:34.000]  如果我們從這一段經文
[00:10:34.000 --> 00:10:35.000]  我們去看的話
[00:10:35.000 --> 00:10:36.000]  我真的是告訴你
[00:10:36.000 --> 00:10:41.000]  這是一個非常非常不應該用的
[00:10:41.000 --> 00:10:45.000]  這也是讓我們看見我們做的事情
[00:10:45.000 --> 00:10:48.000]  我們真的是辱罵過人
[00:10:48.000 --> 00:10:51.000]  很多時候小孩子做事不滿意的時候
[00:10:51.000 --> 00:10:53.000]  或者是他的功課沒有做好
[00:10:53.000 --> 00:10:55.000]  在學校裡面書沒有念好
[00:10:55.000 --> 00:10:57.000]  或者是他該做的事情沒有做
[00:10:57.000 --> 00:10:58.000]  房間沒有整理的時候
[00:10:58.000 --> 00:11:02.000]  或者是會有各式各樣的事情
[00:11:02.000 --> 00:11:06.000]  我們常常會把這些字丟出來
[00:11:06.000 --> 00:11:11.000]  這些就是叫做辱罵
[00:11:11.000 --> 00:11:13.000]  英文其實就是abuse
[00:11:13.000 --> 00:11:19.000]  abuse的意思就是你在言語上虐待他
[00:11:19.000 --> 00:11:20.000]  說實在話
[00:11:20.000 --> 00:11:24.000]  這個事情在美國他可以告你的
[00:11:24.000 --> 00:11:25.000]  現在學校裡面都教小孩子
[00:11:25.000 --> 00:11:28.000]  You have right
[00:11:28.000 --> 00:11:30.000]  你的父母親如果abuse你
[00:11:30.000 --> 00:11:33.000]  你就去學校告訴你的老師
[00:11:33.000 --> 00:11:39.000]  老師就會找社工人員到你家來調查
[00:11:39.000 --> 00:11:42.000]  當然我不是說同意這些事情
[00:11:42.000 --> 00:11:44.000]  但是我們可以看得出來
[00:11:44.000 --> 00:11:48.000]  真的是人越來越糟糕
[00:11:48.000 --> 00:11:50.000]  有一次我看了一個笑話
[00:11:50.000 --> 00:11:52.000]  我喜歡看卡通漫畫
[00:11:52.000 --> 00:11:54.000]  所以我就看了有一個笑話
[00:11:54.000 --> 00:11:55.000]  這個笑話
[00:11:55.000 --> 00:11:59.000]  他就是畫有一個父親氣急敗壞的
[00:11:59.000 --> 00:12:01.000]  罵他的兒子沒有頭腦
[00:12:01.000 --> 00:12:07.000]  他用的英文是bird brain
[00:12:07.000 --> 00:12:09.000]  然後接下去就看到他父親
[00:12:09.000 --> 00:12:15.000]  就說不知道是誰生你的
[00:12:15.000 --> 00:12:17.000]  你知道我有的時候
[00:12:17.000 --> 00:12:21.000]  我有時候碰到一些夫妻
[00:12:21.000 --> 00:12:25.000]  他們在我面前辱罵他自己的配偶
[00:12:25.000 --> 00:12:29.000]  說這個人你真的是沒有頭腦
[00:12:29.000 --> 00:12:31.000]  從來不用大腦
[00:12:31.000 --> 00:12:33.000]  你知道我就常常很希望告訴他
[00:12:33.000 --> 00:12:35.000]  那你比他更沒有頭腦
[00:12:35.000 --> 00:12:36.000]  為什麼呢
[00:12:36.000 --> 00:12:40.000]  因為你跟他結婚了
[00:12:40.000 --> 00:12:41.000]  你知道我們常常
[00:12:41.000 --> 00:12:43.000]  真的是在我們憤怒當中
[00:12:43.000 --> 00:12:49.000]  我們會講出這些話來
[00:12:49.000 --> 00:12:54.000]  英文叫做abusive
[00:12:54.000 --> 00:12:55.000]  主耶穌
[00:12:55.000 --> 00:13:00.000]  剛才我們念到馬太福音第五章
[00:13:00.000 --> 00:13:04.000]  主耶穌看這件事情是非常非常嚴重的
[00:13:04.000 --> 00:13:06.000]  就二十一節
[00:13:06.000 --> 00:13:08.000]  他說凡殺人的難免受審判
[00:13:08.000 --> 00:13:09.000]  二十二節
[00:13:09.000 --> 00:13:11.000]  他說只是我告訴你們
[00:13:11.000 --> 00:13:16.000]  凡向弟兄動怒的難免公會的審判
[00:13:16.000 --> 00:13:20.000]  凡罵弟兄是拉加等等
[00:13:20.000 --> 00:13:24.000]  一定要受到審判
[00:13:24.000 --> 00:13:27.000]  他把辱罵人和殺人
[00:13:27.000 --> 00:13:30.000]  把它放在一起
[00:13:30.000 --> 00:13:35.000]  所以你知道主耶穌看這件事情的嚴重性
[00:13:35.000 --> 00:13:38.000]  接下去我們看
[00:13:38.000 --> 00:13:40.000]  保羅是神的聖靈
[00:13:40.000 --> 00:13:42.000]  藉著使徒保羅
[00:13:42.000 --> 00:13:43.000]  他寫的
[00:13:43.000 --> 00:13:44.000]  我們一起讀
[00:13:44.000 --> 00:13:48.000]  哥林多前書第五章十一節
[00:13:48.000 --> 00:13:50.000]  哥林多前書第五章十一節
[00:13:50.000 --> 00:13:52.000]  我們一起來讀
[00:13:52.000 --> 00:14:11.000]  (排灣族族語)
[00:14:11.000 --> 00:14:15.000]  你看保羅把辱罵
[00:14:15.000 --> 00:14:16.000]  把它跟其他的
[00:14:16.000 --> 00:14:19.000]  像淫亂、貪婪、敗偶像
[00:14:19.000 --> 00:14:22.000]  醉酒的勒索的放在一起
[00:14:22.000 --> 00:14:23.000]  然後他告訴我們
[00:14:23.000 --> 00:14:24.000]  他說這樣子的人
[00:14:24.000 --> 00:14:26.000]  他講的是指基督徒
[00:14:26.000 --> 00:14:29.000]  他講的是說在教會裡面如果有基督徒
[00:14:29.000 --> 00:14:30.000]  他說他自己是基督徒
[00:14:30.000 --> 00:14:32.000]  但是他做這些事情
[00:14:32.000 --> 00:14:33.000]  他說不可以與他相交
[00:14:33.000 --> 00:14:35.000]  就是與他吃飯
[00:14:35.000 --> 00:14:38.000]  同桌吃飯都不可以
[00:14:38.000 --> 00:14:44.000]  你看到他講這件事情的嚴重性
[00:14:44.000 --> 00:14:45.000]  換句話講
[00:14:45.000 --> 00:14:46.000]  就是辱罵人的
[00:14:46.000 --> 00:14:49.000]  和行淫亂的、貪婪的、敗偶像的
[00:14:49.000 --> 00:14:50.000]  醉酒的、勒索的人
[00:14:50.000 --> 00:14:52.000]  是一模一樣的
[00:14:52.000 --> 00:14:54.000]  在神的眼裡面
[00:14:54.000 --> 00:14:57.000]  接下去我們再讀第六章
[00:14:57.000 --> 00:15:00.000]  哥林多前書第六章第九到十一節
[00:15:00.000 --> 00:15:01.000]  第十節
[00:15:01.000 --> 00:15:02.000]  我們一起念
[00:15:02.000 --> 00:15:24.000]  我們看見保羅他在這裡講
[00:15:24.000 --> 00:15:27.000]  他說這些人都是一樣
[00:15:27.000 --> 00:15:31.000]  他們連神的國都不能承受
[00:15:31.000 --> 00:15:34.000]  這是很嚴重的
[00:15:34.000 --> 00:15:35.000]  我們從保羅的講的
[00:15:35.000 --> 00:15:37.000]  我們從主耶穌所講的
[00:15:37.000 --> 00:15:40.000]  真的是我們可以很斷然的說
[00:15:40.000 --> 00:15:43.000]  如果一個人不斷的、不停的
[00:15:43.000 --> 00:15:45.000]  他對自己周圍的人辱罵
[00:15:45.000 --> 00:15:48.000]  或者是在言語上虐待自己家裡面的人
[00:15:48.000 --> 00:15:50.000]  不論是自己的配偶也好
[00:15:50.000 --> 00:15:52.000]  或者是兒女也好
[00:15:52.000 --> 00:15:55.000]  我們剛才講了通常是對家人
[00:15:55.000 --> 00:15:58.000]  我們對外面的人比較不太容易
[00:15:58.000 --> 00:16:00.000]  但是對家人很多時候
[00:16:00.000 --> 00:16:03.000]  我們就會持續不停的
[00:16:03.000 --> 00:16:06.000]  那麼我們可以真的是認為
[00:16:06.000 --> 00:16:10.000]  這個人他是不是真正的相信了主耶穌
[00:16:10.000 --> 00:16:13.000]  他是不是真正的接受了主耶穌
[00:16:13.000 --> 00:16:16.000]  他是不是真正的悔改
[00:16:16.000 --> 00:16:18.000]  那要不然這個人
[00:16:18.000 --> 00:16:20.000]  他就是一個不順服的人
[00:16:20.000 --> 00:16:22.000]  他是一個不順服聖靈
[00:16:22.000 --> 00:16:26.000]  他是一個不順服神的話語的人
[00:16:26.000 --> 00:16:28.000]  如果我們從保羅所說的
[00:16:28.000 --> 00:16:32.000]  我們從主耶穌所講的
[00:16:32.000 --> 00:16:34.000]  我們常常一般來講
[00:16:34.000 --> 00:16:35.000]  我們都說
[00:16:35.000 --> 00:16:39.000]  我們都知道殺人真的是罪大惡極
[00:16:39.000 --> 00:16:40.000]  對不對
[00:16:40.000 --> 00:16:41.000]  所以我們常常想說
[00:16:41.000 --> 00:16:43.000]  我從來不會殺人
[00:16:43.000 --> 00:16:46.000]  那麼我們也常常會想到說淫亂
[00:16:46.000 --> 00:16:48.000]  這個是一個很大的罪
[00:16:48.000 --> 00:16:50.000]  拜偶像、姦淫
[00:16:50.000 --> 00:16:52.000]  這些都是很大的罪
[00:16:52.000 --> 00:16:59.000]  可是我們不太認為辱罵有什麼不好
[00:16:59.000 --> 00:17:00.000]  我們甚至很多時候
[00:17:00.000 --> 00:17:02.000]  我們還會給自己找理由
[00:17:02.000 --> 00:17:03.000]  什麼理由呢
[00:17:03.000 --> 00:17:06.000]  我們說我是山東人
[00:17:06.000 --> 00:17:08.000]  所以我是一個直腸子的脾氣
[00:17:08.000 --> 00:17:10.000]  那麼我罵完了之後就好了
[00:17:10.000 --> 00:17:15.000]  就沒事了
[00:17:15.000 --> 00:17:17.000]  女生姐妹
[00:17:17.000 --> 00:17:19.000]  特別是我們做父母的
[00:17:19.000 --> 00:17:22.000]  當我們這樣子對我們的子女辱罵的時候
[00:17:22.000 --> 00:17:23.000]  我告訴你
[00:17:23.000 --> 00:17:27.000]  你已經把他們的心殺死掉了
[00:17:27.000 --> 00:17:30.000]  他已經死了心了
[00:17:30.000 --> 00:17:33.000]  過去我認識一個年輕人
[00:17:33.000 --> 00:17:34.000]  這個年輕人
[00:17:34.000 --> 00:17:37.000]  他是從紐約過來的
[00:17:37.000 --> 00:17:39.000]  這個人其實念書念得很好
[00:17:39.000 --> 00:17:43.000]  而且我覺得他蠻有成就的
[00:17:43.000 --> 00:17:44.000]  我就問他
[00:17:44.000 --> 00:17:47.000]  我說你為什麼跑到我們這裡來
[00:17:47.000 --> 00:17:51.000]  他說我原來是想要跑去加州的
[00:17:51.000 --> 00:17:52.000]  我說哦
[00:17:52.000 --> 00:17:57.000]  他說我的母親如果在紐約
[00:17:57.000 --> 00:18:01.000]  我就要搬去加州
[00:18:01.000 --> 00:18:03.000]  他說我還不錯了
[00:18:03.000 --> 00:18:05.000]  我到了中途站
[00:18:05.000 --> 00:18:07.000]  midway
[00:18:07.000 --> 00:18:11.000]  他說我的弟弟根本就搬去加州去了
[00:18:11.000 --> 00:18:13.000]  越遠越好
[00:18:13.000 --> 00:18:17.000]  他說他的弟弟他已經放棄了
[00:18:17.000 --> 00:18:21.000]  要讓他的母親滿意的那種意志
[00:18:21.000 --> 00:18:23.000]  完全沒有了
[00:18:23.000 --> 00:18:26.000]  這就叫他死心了
[00:18:26.000 --> 00:18:34.000]  他不再去想要去試著讓他母親滿意他
[00:18:34.000 --> 00:18:38.000]  這個年輕人的心已經碎掉了
[00:18:38.000 --> 00:18:48.000]  我們看一下真言第十五章第四節
[00:18:48.000 --> 00:18:51.000]  真言十五章第四節
[00:18:51.000 --> 00:18:55.000]  他說溫良的蛇是生命術
[00:18:55.000 --> 00:19:03.000]  乖謬的嘴使人心碎
[00:19:03.000 --> 00:19:07.000]  我們真的是要很小心
[00:19:07.000 --> 00:19:10.000]  我們說我們是直腸子
[00:19:10.000 --> 00:19:13.000]  我們不記的
[00:19:13.000 --> 00:19:17.000]  可是對方記住了
[00:19:17.000 --> 00:19:20.000]  我們說我們過了之後就忘了
[00:19:20.000 --> 00:19:24.000]  可是對方不會忘記
[00:19:24.000 --> 00:19:27.000]  我們說我們有的時候甚至會說
[00:19:27.000 --> 00:19:29.000]  I'm just joking
[00:19:29.000 --> 00:19:33.000]  可是對方記住了
[00:19:33.000 --> 00:19:37.000]  特別是小孩子
[00:19:37.000 --> 00:19:38.000]  我們真的是需要
[00:19:38.000 --> 00:19:40.000]  如果我們有做這些事情
[00:19:40.000 --> 00:19:41.000]  我告訴你
[00:19:41.000 --> 00:19:44.000]  我們真的是不但需要向神悔改
[00:19:44.000 --> 00:19:48.000]  而且我們要向我們的兒女認錯
[00:19:48.000 --> 00:19:52.000]  我們向他認錯不是說I'm sorry
[00:19:52.000 --> 00:19:54.000]  No
[00:19:54.000 --> 00:19:56.000]  我們向他認錯是要告訴他說
[00:19:56.000 --> 00:20:03.000]  你願不願意原諒我
[00:20:03.000 --> 00:20:05.000]  那麼下面我們要想的是
[00:20:05.000 --> 00:20:08.000]  辱罵人的原因是什麼呢
[00:20:08.000 --> 00:20:10.000]  剛才我們念了馬太福音
[00:20:10.000 --> 00:20:12.000]  我們再回到馬太福音第五章
