
[00:00:00.000 --> 00:00:05.200]  今年我們一起思想在基督裏面長進
[00:07:07.800 --> 00:07:12.000]  保羅看第三章
[00:07:12.000 --> 00:07:14.600]  第十八至二十三節
[00:07:14.600 --> 00:07:18.800]  他試圖扭轉他們的想法
[00:07:18.800 --> 00:07:23.600]  扭轉他們如何思考的方式
[00:07:23.600 --> 00:07:24.600]  他說
[00:07:24.600 --> 00:07:27.600]  如果你要成為真正智慧的人
[00:07:27.600 --> 00:07:29.400]  他們推崇智慧
[00:07:29.400 --> 00:07:30.000]  保羅說
[00:07:30.000 --> 00:07:32.000]  如果你真正要追崇智慧的人
[00:07:32.000 --> 00:07:33.800]  你要首先變蠢
[00:07:33.800 --> 00:07:36.800]  沒有想過要變蠢才變智慧
[00:07:36.800 --> 00:07:41.600]  我想今天你要做聰明的
[00:07:41.600 --> 00:07:42.600]  不是這樣
[00:07:42.600 --> 00:07:44.400]  是不是要變蠢才做聰明呢?
[00:07:44.400 --> 00:07:45.000]  保羅說
[00:07:45.000 --> 00:07:46.800]  是的
[00:07:46.800 --> 00:07:48.200]  保羅說
[00:07:48.200 --> 00:07:49.800]  你們紛爭
[00:07:49.800 --> 00:07:53.200]  在這一段新漢語聖經所說
[00:07:53.200 --> 00:07:55.000]  誰也不要欺騙自己
[00:07:55.000 --> 00:07:56.600]  你們中間如果有誰
[00:07:56.600 --> 00:07:58.800]  以為在這個時代有智慧的
[00:07:58.800 --> 00:08:00.800]  他就應該變得愚蠢
[00:08:00.800 --> 00:08:02.800]  好變得有智慧
[00:08:02.800 --> 00:08:05.000]  因為這個世界的智慧
[00:08:05.000 --> 00:08:09.200]  在神的眼裡是漢為愚蠢的
[00:08:09.200 --> 00:08:11.200]  保羅的意思
[00:08:11.200 --> 00:08:12.600]  就是說他們的紛爭
[00:08:12.600 --> 00:08:16.000]  就是由於他們跟隨這個世界所認為
[00:08:16.000 --> 00:08:19.600]  有智慧的人的表現
[00:08:19.600 --> 00:08:21.200]  當時有智慧的人
[00:08:21.200 --> 00:08:22.200]  有聰明的人
[00:08:22.200 --> 00:08:23.800]  是怎樣?
[00:08:23.800 --> 00:08:25.400]  要去突出自己
[00:08:25.400 --> 00:08:27.200]  要去表現自己
[00:08:27.200 --> 00:08:30.600]  要成為這個龍頭的大哥
[00:08:30.600 --> 00:08:33.000]  要能夠第一名
[00:08:33.000 --> 00:08:36.000]  要能夠成為一個有影響力的人
[00:08:36.000 --> 00:08:36.800]  他需要什麼?
[00:08:36.800 --> 00:08:37.400]  今天
[00:08:37.400 --> 00:08:39.800]  如果我們要成為一個有影響力的公司
[00:08:39.800 --> 00:08:41.200]  我們需要些什麼?
[00:08:41.200 --> 00:08:43.000]  可能我們需要人才
[00:08:43.000 --> 00:08:44.600]  可能我們需要創意
[00:08:44.600 --> 00:08:46.200]  我們需要資源
[00:08:46.200 --> 00:08:48.400]  我們需要提高自己的知名度
[00:08:48.400 --> 00:08:49.800]  要讓人認識你
[00:08:49.800 --> 00:08:52.000]  這樣你才能夠有影響力
[00:08:52.000 --> 00:08:54.000]  甚至你要打壓別人
[00:08:54.000 --> 00:08:55.000]  踩低別人
[00:08:55.000 --> 00:08:56.400]  叫人沒辦法立足
[00:08:56.400 --> 00:08:59.800]  你才能夠成為這個龍頭的大哥
[00:08:59.800 --> 00:09:01.800]  這個就是聰明人
[00:09:01.800 --> 00:09:03.000]  智慧人
[00:09:03.000 --> 00:09:04.200]  要有的做法
[00:09:04.200 --> 00:09:06.000]  要有的手段
[00:09:06.000 --> 00:09:08.000]  但是保羅說不是
[00:09:08.000 --> 00:09:12.000]  如果你在教裡面有智慧
[00:09:12.000 --> 00:09:14.600]  不是讓大家爭第一
[00:09:14.600 --> 00:09:16.400]  要表現自己的突出
[00:09:16.400 --> 00:09:18.200]  要表現自己的恩賜
[00:09:18.200 --> 00:09:20.600]  超乎別人之常
[00:09:20.600 --> 00:09:23.000]  保羅說不是這樣的
[00:09:23.000 --> 00:09:25.600]  他說如果你真的要想有智慧
[00:09:25.600 --> 00:09:28.000]  你就要先成為愚蠢
[00:09:28.000 --> 00:09:29.200]  怎樣愚蠢?
[00:09:29.200 --> 00:09:30.600]  愚蠢就是
[00:09:30.600 --> 00:09:32.400]  在別人眼裡愚蠢
[00:09:32.400 --> 00:09:34.000]  不是真正的愚蠢
[00:09:34.000 --> 00:09:36.800]  他說你就要犧牲
[00:09:36.800 --> 00:09:40.400]  你就是要謙卑自己
[00:09:40.400 --> 00:09:42.600]  你不是要抬高自己
[00:09:42.600 --> 00:09:44.600]  要爭持自己的意見
[00:09:44.600 --> 00:09:47.400]  你是要主動去服侍別人
[00:09:47.400 --> 00:09:50.800]  並且你依靠聖靈的大能
[00:09:50.800 --> 00:09:53.800]  去成就神的工作
[00:09:53.800 --> 00:09:57.600]  保羅看到初期教會的發展
[00:09:57.600 --> 00:09:59.800]  耶穌那群門徒
[00:09:59.800 --> 00:10:01.600]  是愚蠢來的
[00:10:01.600 --> 00:10:03.400]  沒什麼知識的
[00:10:03.400 --> 00:10:05.200]  也沒什麼錢的
[00:10:05.200 --> 00:10:08.600]  他在政府裡面也沒有任何的影響力
[00:10:08.600 --> 00:10:12.000]  也沒有什麼特別的名人去支持他們
[00:10:12.000 --> 00:10:13.200]  但是
[00:10:13.200 --> 00:10:17.200]  為什麼初期教會能夠這麼迅速的發展
[00:10:17.200 --> 00:10:18.800]  將整個的世界
[00:10:18.800 --> 00:10:20.000]  歐洲的世界
[00:10:20.000 --> 00:10:21.600]  去扭轉呢?
[00:10:21.600 --> 00:10:22.800]  為什麼?
[00:10:22.800 --> 00:10:24.200]  因為
[00:10:24.200 --> 00:10:27.200]  神的智慧
[00:10:27.200 --> 00:10:28.800]  保羅提到
[00:10:28.800 --> 00:10:30.200]  智慧
[00:10:30.200 --> 00:10:33.600]  世界的智慧其實是很虛浮的
[00:10:33.600 --> 00:10:36.400]  你不要以為世界那種的智慧
[00:10:36.400 --> 00:10:38.200]  是無敵的
[00:10:38.200 --> 00:10:40.000]  是很虛浮的
[00:10:40.000 --> 00:10:42.000]  所以在第十九節
[00:10:42.000 --> 00:10:45.000]  保羅來形容世界的智慧是怎樣的
[00:10:45.000 --> 00:10:47.400]  就如經上所記
[00:10:47.400 --> 00:10:48.600]  智慧的人
[00:10:48.600 --> 00:10:50.400]  他會中了自己的計謀
[00:10:50.400 --> 00:10:53.200]  智慧的人是虛妄的
[00:10:53.200 --> 00:10:56.200]  世界上智慧的人
[00:10:56.200 --> 00:10:57.800]  在上兩個禮拜
[00:10:57.800 --> 00:11:01.000]  我回澳洲探望自己的兒女
[00:11:01.000 --> 00:11:04.600]  在剛剛過去的禮拜我就回來
[00:11:04.600 --> 00:11:06.200]  在機場轉機的時候
[00:11:06.200 --> 00:11:14.400]  我有機會看一個特輯
[00:11:14.400 --> 00:11:16.800]  在轉機的時候看一個特輯
[00:11:16.800 --> 00:11:18.800]  這個特輯說什麼呢?
[00:11:18.800 --> 00:11:22.600]  說爆破
[00:11:22.600 --> 00:11:25.000]  爆破一座大廈
[00:11:25.000 --> 00:11:27.600]  我不知道大家
[00:11:27.600 --> 00:11:29.400]  好不好想
[00:11:29.400 --> 00:11:33.200]  想不想住在一個這麼美麗的地方
[00:11:33.200 --> 00:11:38.200]  這個島
[00:11:38.200 --> 00:11:39.400]  我不知道大家在哪
[00:11:39.400 --> 00:11:40.800]  在我左手邊
[00:11:40.800 --> 00:11:42.000]  在大家的左手邊
[00:11:42.000 --> 00:11:43.600]  那個是一個
[00:11:43.600 --> 00:11:46.200]  在德薩斯州和墨西哥
[00:11:46.200 --> 00:11:50.200]  接壤的邊境裏面的一個島
[00:11:50.200 --> 00:11:54.800]  這個島在一段長長的沙丘上
[00:11:54.800 --> 00:11:59.400]  很多時候都是旅客
[00:11:59.400 --> 00:12:02.000]  即是旅遊人士在那裏居住
[00:12:02.000 --> 00:12:04.000]  或者還有人在那裏居住
[00:12:04.000 --> 00:12:05.800]  即是一個旅遊勝地
[00:12:05.800 --> 00:12:08.600]  大家看看他們這樣居住
[00:12:08.600 --> 00:12:11.000]  大部份的屋都很矮
[00:12:11.000 --> 00:12:15.400]  其中一個發展商就看中了這個機會
[00:12:15.400 --> 00:12:18.400]  他就很想在這個長長的沙丘
[00:12:18.400 --> 00:12:21.600]  建一座大廈
[00:12:21.600 --> 00:12:23.600]  就好像香港IFC那樣
[00:12:23.600 --> 00:12:25.800]  這些全部都是兩三層的
[00:12:25.800 --> 00:12:27.800]  他建了25層
[00:12:27.800 --> 00:12:31.000]  25層的大廈
[00:12:31.000 --> 00:12:34.200]  在2006年開始興建這個大廈
[00:12:34.200 --> 00:12:36.200]  這個大廈能夠抵禦
[00:12:36.200 --> 00:12:39.200]  即是在墨西哥灣那裏
[00:12:39.200 --> 00:12:41.400]  很多大的颱風
[00:12:41.400 --> 00:12:43.600]  這個大廈用很多的石屎
[00:12:43.600 --> 00:12:46.000]  很多的鋼筋來建
[00:12:46.000 --> 00:12:52.400]  即是能夠抵禦大颱風
[00:12:52.400 --> 00:12:55.200]  在2008年這個大廈
[00:12:55.200 --> 00:12:58.600]  差不多完成了
[00:12:58.600 --> 00:13:03.000]  還差室內的裝修未完成
[00:13:03.000 --> 00:13:04.600]  結果是怎樣呢
[00:13:04.600 --> 00:13:11.200]  結果這個大廈傾斜了
[00:13:11.200 --> 00:13:15.400]  在2009年12月這個大廈要爆破
[00:13:15.400 --> 00:13:17.600]  未入火的
[00:13:17.600 --> 00:13:21.600]  25層樓高
[00:13:21.600 --> 00:13:25.600]  即是竟然傾斜了
[00:13:25.600 --> 00:13:28.000]  發展商就控告
[00:13:28.000 --> 00:13:31.200]  控告那個設計師
[00:13:31.200 --> 00:13:33.400]  有沒有搞錯
[00:13:33.400 --> 00:13:35.200]  設計師就想
[00:13:35.200 --> 00:13:38.600]  我在沙丘上面建
[00:13:38.600 --> 00:13:44.400]  當然是有方法解決這個問題
[00:13:44.400 --> 00:13:46.600]  不過沉鋼的問題
[00:13:46.600 --> 00:13:48.600]  他沒有想到這麼嚴重
[00:13:48.600 --> 00:13:51.800]  竟然沉鋼
[00:13:51.800 --> 00:13:57.000]  即是傾斜了一邊
[00:13:57.000 --> 00:13:58.600]  所以沒辦法
[00:13:58.600 --> 00:14:00.000]  要修補的
[00:14:00.000 --> 00:14:01.600]  都不知道有沒有人夠膽在這裏住
[00:14:01.600 --> 00:14:03.200]  就要修補了
[00:14:03.200 --> 00:14:07.000]  所以新蓄積的這層樓
[00:14:07.000 --> 00:14:09.400]  就要爆破
[00:14:09.400 --> 00:14:11.600]  將它拆毀
[00:14:11.600 --> 00:14:13.200]  你有沒有想過
[00:14:13.200 --> 00:14:15.200]  人的智慧
[00:14:15.200 --> 00:14:16.400]  就如聖經所說
[00:14:16.400 --> 00:14:19.400]  虛浮的
[00:14:19.400 --> 00:14:22.200]  好像建在沙土裏面
[00:14:22.200 --> 00:14:23.600]  不是他沒有想過
[00:14:23.600 --> 00:14:25.800]  而是這班工程師、建築師
[00:14:25.800 --> 00:14:27.400]  他想過了
[00:14:27.400 --> 00:14:32.200]  他覺得要解決問題才會建
[00:14:32.200 --> 00:14:34.200]  但結果
[00:14:34.200 --> 00:14:37.800]  結果仍然想盡
[00:14:37.800 --> 00:14:39.800]  都想不到
[00:14:39.800 --> 00:14:43.400]  他會有機會沉鋼的問題
[00:14:43.400 --> 00:14:46.000]  世界的智慧就是這樣
[00:14:46.000 --> 00:14:47.400]  你有沒有聽過迪士尼
[00:14:47.400 --> 00:14:48.600]  不是迪士尼號
[00:14:48.600 --> 00:14:50.200]  鐵達尼號
[00:14:50.200 --> 00:14:51.800]  鐵達尼
[00:14:51.800 --> 00:14:56.000]  不可沉的船
[00:14:56.000 --> 00:14:57.000]  你想想
[00:14:57.000 --> 00:14:59.000]  一艘不可沉的船
[00:14:59.000 --> 00:15:02.600]  竟然冰山一撞沉了
[00:15:02.600 --> 00:15:05.400]  你有沒有看過一間投資銀行
[00:15:05.400 --> 00:15:07.000]  它會破產的
[00:15:07.000 --> 00:15:08.600]  雷曼
[00:15:08.600 --> 00:15:11.600]  全美國第四大的投資銀行
[00:15:11.600 --> 00:15:13.800]  2000年的時候
[00:15:13.800 --> 00:15:17.000]  是首屈一指的銀行
[00:15:17.000 --> 00:15:18.800]  竟然2008年
[00:15:18.800 --> 00:15:21.200]  竟然要申請破產
[00:15:21.200 --> 00:15:24.200]  你沒有想過的
[00:15:24.200 --> 00:15:26.200]  如果你說匯豐會破產
[00:15:26.200 --> 00:15:27.600]  你有沒有想過
[00:15:27.600 --> 00:15:29.800]  可能你都不會想的
[00:15:29.800 --> 00:15:33.200]  我不是危言聳聽
[00:15:33.200 --> 00:15:40.000]  不會的
[00:15:40.000 --> 00:15:41.800]  我們
[00:15:41.800 --> 00:15:45.600]  這個世界的智慧是甚麼
[00:15:45.600 --> 00:15:50.800]  聖經說會虛浮
[00:15:50.800 --> 00:15:55.800]  這些所有財經界的巨人
[00:15:55.800 --> 00:15:57.800]  這些設計者
[00:15:57.800 --> 00:16:00.400]  他們精密的頭腦
[00:16:00.400 --> 00:16:02.200]  但是怎樣
[00:16:02.200 --> 00:16:03.400]  他們
[00:16:03.400 --> 00:16:05.800]  好像在聖經裏面說
[00:16:05.800 --> 00:16:09.200]  他們中了自己的計謀
[00:16:09.200 --> 00:16:12.200]  主知道他們的心思是虛浮的
[00:16:12.200 --> 00:16:16.600]  保羅是引用約伯記第五章
[00:16:16.600 --> 00:16:19.200]  和詩篇九十四章
[00:16:19.200 --> 00:16:21.800]  在這兩章的聖經的背景
[00:16:21.800 --> 00:16:24.000]  知道這些是作惡法
[00:16:24.000 --> 00:16:25.600]  即是犯罪作惡的人
[00:16:25.600 --> 00:16:27.400]  他們心裏面沒有神的人
[00:16:27.400 --> 00:16:29.800]  他們自以為是
[00:16:29.800 --> 00:16:31.400]  他們自以為是
[00:16:31.400 --> 00:16:33.400]  保羅引用這兩段聖經提醒
[00:16:33.400 --> 00:16:36.000]  這一班跟隨名人的
[00:16:36.000 --> 00:16:38.000]  他們這樣的心態
[00:16:38.000 --> 00:16:40.400]  是不可以取的
[00:16:40.400 --> 00:16:44.600]  他們不能夠成就神的工作
[00:16:44.600 --> 00:16:45.800]  保羅提醒他們
[00:16:45.800 --> 00:16:46.800]  用他們的口號
[00:16:46.800 --> 00:16:48.000]  你們說屬於誰
[00:16:48.000 --> 00:16:50.600]  其實是剛剛調轉來的
[00:16:50.600 --> 00:16:52.000]  他說
[00:16:52.000 --> 00:16:54.200]  那麼多教會的弟兄姊妹
[00:16:54.200 --> 00:16:56.000]  你不要以為你們屬於誰
[00:16:56.000 --> 00:16:57.800]  其實我們是屬於你的
[00:16:57.800 --> 00:16:59.400]  在第三章第五節
[00:16:59.400 --> 00:17:02.000]  他說我們只不過是
[00:17:02.000 --> 00:17:04.400]  基督的執事
[00:17:04.400 --> 00:17:05.800]  我們只不過是執事
[00:17:05.800 --> 00:17:08.200]  是來服侍你們的
[00:17:08.200 --> 00:17:09.600]  所以保羅說
[00:17:09.600 --> 00:17:11.800]  無論誰都不可以
[00:17:11.800 --> 00:17:13.800]  用哪個人來掛號
[00:17:13.800 --> 00:17:15.400]  因為萬有都是你們的
[00:17:15.400 --> 00:17:16.400]  保羅也好
[00:17:16.400 --> 00:17:17.200]  阿波羅也好
[00:17:17.200 --> 00:17:17.800]  彼得也好
[00:17:17.800 --> 00:17:18.600]  世界也好
[00:17:18.600 --> 00:17:19.000]  生也好
[00:17:19.000 --> 00:17:19.400]  死也好
[00:17:19.400 --> 00:17:20.000]  現在也好
[00:17:20.000 --> 00:17:20.800]  將來也好
[00:17:20.800 --> 00:17:22.000]  全屬於你們
[00:17:22.000 --> 00:17:23.400]  因為你們屬於基督
[00:17:23.400 --> 00:17:25.200]  而基督屬於神
[00:17:25.200 --> 00:17:27.600]  保羅將他們的想法
[00:17:27.600 --> 00:17:29.000]  要調轉來的
[00:17:29.000 --> 00:17:32.200]  不是你們屬於哪個領袖
[00:17:32.200 --> 00:17:34.600]  而是領袖是服侍你們的
[00:17:34.600 --> 00:17:35.800]  所以第一件事
[00:17:35.800 --> 00:17:38.400]  矯正他們這樣的想法
[00:17:38.400 --> 00:17:40.000]  保羅還指出
[00:17:40.000 --> 00:17:43.600]  他們其他想法上的錯誤
[00:17:43.600 --> 00:17:47.000]  為什麼他們有這個紛爭呢?
[00:17:47.000 --> 00:17:49.600]  為什麼他們不合一呢?
[00:17:49.600 --> 00:17:52.000]  保羅說不單止這樣
[00:17:52.000 --> 00:17:55.600]  你們對傳道人
[00:17:55.600 --> 00:17:59.600]  那種的身份你們不認識
[00:17:59.600 --> 00:18:01.400]  有一位華人聖經學者
[00:18:01.400 --> 00:18:03.200]  百會牧師
[00:18:03.200 --> 00:18:06.600]  在這裡來指出
[00:18:06.600 --> 00:18:09.800]  指出當時哥倫多教會
[00:18:09.800 --> 00:18:11.400]  去崇拜這些
[00:18:11.400 --> 00:18:13.400]  出名的傳道人
[00:18:13.400 --> 00:18:16.600]  原因就是你對傳道人
[00:18:16.600 --> 00:18:22.200]  一個態度和想法錯了
[00:18:22.200 --> 00:18:23.800]  傳道人是什麼人呢?
[00:18:23.800 --> 00:18:24.800]  保羅在這裡說
[00:18:24.800 --> 00:18:28.800]  傳道人只不過是基督的差役
[00:18:28.800 --> 00:18:31.600]  神奧秘士的管家
[00:18:31.600 --> 00:18:33.600]  神奧秘士的管家
[00:18:33.600 --> 00:18:35.200]  不是應該崇拜的嗎?
[00:18:35.200 --> 00:18:37.600]  神的奧秘他們都知道
[00:18:37.600 --> 00:18:38.800]  你已經跟著他
[00:18:38.800 --> 00:18:41.400]  很多你想不到的東西
[00:18:41.400 --> 00:18:42.800]  他都解釋給你聽
[00:18:42.800 --> 00:18:45.000]  我們不是應該崇拜的嗎?
[00:18:45.000 --> 00:18:50.600]  不過什麼叫做基督的差役呢?
[00:18:50.600 --> 00:18:53.000]  如果在大家的聖經裏面
[00:18:53.000 --> 00:18:55.600]  《和合本聖經》第三章第五節
[00:18:55.600 --> 00:18:58.000]  它說保羅都是
[00:18:58.000 --> 00:18:59.800]  無非是執事
[00:18:59.800 --> 00:19:01.200]  什麼叫執事呢?
[00:19:01.200 --> 00:19:02.800]  執事即是僕人
[00:19:02.800 --> 00:19:06.600]  即是奴隸來招呼大家
[00:19:06.600 --> 00:19:10.400]  擔桌擔椅的那些
