
[00:00:00.000 --> 00:00:02.440]  讓我們在今天的崇拜以先
[00:08:14.680 --> 00:08:22.560]  是專門委託為在上帝裡面所使用的城市
[00:08:22.560 --> 00:08:24.120]  這個很明顯
[00:08:24.120 --> 00:08:27.960]  所談論到的就是耶路撒冷城
[00:08:27.960 --> 00:08:30.520]  不過提到這裡的時候
[00:08:30.520 --> 00:08:33.040]  我們就會看到一些特點
[00:08:33.040 --> 00:08:36.080]  馬太在記載的時候
[00:08:36.080 --> 00:08:40.160]  沒有記載到魔鬼有任何的回應
[00:08:40.160 --> 00:08:45.120]  或者進行對耶穌基督的否定的說話
[00:08:45.120 --> 00:08:46.880]  大家有沒有留意到
[00:08:46.880 --> 00:08:48.880]  他沒有作任何的回應
[00:08:48.880 --> 00:08:50.400]  耶穌說了
[00:08:50.400 --> 00:08:53.520]  他接著無疑以對
[00:08:53.520 --> 00:08:55.800]  簡單來說
[00:08:55.800 --> 00:08:59.160]  其實耶穌的回話準確無誤
[00:08:59.160 --> 00:09:00.920]  所以
[00:09:00.920 --> 00:09:03.640]  大家不要以為魔鬼不懂聖經
[00:09:03.640 --> 00:09:05.560]  他也很懂聖經的
[00:09:05.560 --> 00:09:07.320]  他還熟讀不堪的
[00:09:07.320 --> 00:09:09.800]  他很懂得使用聖經
[00:09:09.800 --> 00:09:11.960]  我們一會兒就會看到
[00:09:11.960 --> 00:09:16.000]  他可以說上帝的話是嘴刁刁的
[00:09:16.000 --> 00:09:18.320]  他真的很懂得使用
[00:09:18.320 --> 00:09:21.160]  不過耶穌基督在這個時候
[00:09:21.160 --> 00:09:27.200]  將他那個原本魔鬼的引誘、慫恿
[00:09:27.200 --> 00:09:29.480]  清楚告訴他知道
[00:09:29.480 --> 00:09:33.160]  其實根本你不需要用這個食物
[00:09:33.160 --> 00:09:38.360]  來作為妥協的理由
[00:09:38.360 --> 00:09:43.440]  去鼓動我去反叛上帝的安排
[00:09:43.440 --> 00:09:45.400]  其實上帝安排耶穌要肚子餓
[00:09:45.400 --> 00:09:46.840]  耶穌就去肚子餓
[00:09:46.840 --> 00:09:48.120]  為什麼要在肚子餓的時候
[00:09:48.120 --> 00:09:51.040]  耶穌要去反上帝的意思呢?
[00:09:51.040 --> 00:09:54.920]  要自己將石頭變成麵包呢?
[00:09:54.920 --> 00:10:00.320]  所以耶穌安於在上帝的安排裡面
[00:10:00.320 --> 00:10:01.920]  這是第一點
[00:10:01.920 --> 00:10:06.040]  魔鬼無法回應
[00:10:06.040 --> 00:10:06.960]  第二點
[00:10:06.960 --> 00:10:08.240]  我們留意到
[00:10:08.240 --> 00:10:12.440]  這裡他進入了一個改變的策略
[00:10:12.440 --> 00:10:17.800]  就是由原本肉體上的感受上的需要
[00:10:17.800 --> 00:10:20.880]  轉移到一個很崇高的狀態
[00:10:20.880 --> 00:10:25.800]  就是轉移到在屬靈最高處
[00:10:25.800 --> 00:10:28.560]  要在那裡為耶穌營造一個
[00:10:28.560 --> 00:10:33.040]  在聖城當中可以盡顯耶穌基督
[00:10:33.040 --> 00:10:37.840]  屬靈上靈性有多威風的一個局勢
[00:10:37.840 --> 00:10:39.880]  或者機會
[00:10:39.880 --> 00:10:41.040]  等你
[00:10:41.040 --> 00:10:42.960]  你說你是神的兒子
[00:10:42.960 --> 00:10:44.520]  等你在這裡
[00:10:44.520 --> 00:10:45.920]  神的城市
[00:10:45.920 --> 00:10:48.640]  聖潔的城市耶路撒冷裡面
[00:10:48.640 --> 00:10:52.960]  盡顯你是神的兒子的風範
[00:10:52.960 --> 00:10:56.880]  魔鬼在這裡使出這一招
[00:10:56.880 --> 00:11:00.200]  真的可以說是頗毒的
[00:11:00.200 --> 00:11:04.640]  也跟我們今天的基督徒信徒
[00:11:04.640 --> 00:11:06.640]  有很密切的關係
[00:11:06.640 --> 00:11:08.040]  我們一會兒會去看
[00:11:08.040 --> 00:11:09.520]  來到這裡
[00:11:09.520 --> 00:11:14.280]  再一次魔鬼跟耶穌說的話
[00:11:14.280 --> 00:11:18.360]  也是以一個假設的陳述舉
[00:11:18.360 --> 00:11:22.880]  你若是上帝的兒子
[00:11:22.880 --> 00:11:26.120]  同樣都是指明到
[00:11:26.120 --> 00:11:28.480]  要說如果你是神的兒子
[00:11:28.480 --> 00:11:30.320]  那你就要怎樣怎樣
[00:11:30.320 --> 00:11:31.760]  我們上次已經說過
[00:11:31.760 --> 00:11:34.760]  其實魔鬼不是不知道
[00:11:34.760 --> 00:11:36.240]  耶穌基督是神的兒子
[00:11:36.240 --> 00:11:37.200]  他知道的
[00:11:37.200 --> 00:11:39.320]  不過他不熟悉
[00:11:39.320 --> 00:11:43.760]  究竟耶穌基督是怎樣一個神的兒子
[00:11:43.760 --> 00:11:45.760]  他其實轉身來
[00:11:45.760 --> 00:11:49.440]  這個做法其實是在挑戰上帝
[00:11:49.440 --> 00:11:51.480]  在耶穌受浸的時候
[00:11:51.480 --> 00:11:56.840]  說耶穌是上帝所愛的兒子
[00:11:56.840 --> 00:11:58.640]  是獨特的一位
[00:11:58.640 --> 00:11:59.760]  獨特在哪裡呢?
[00:11:59.760 --> 00:12:01.240]  如果能夠挑戰到耶穌
[00:12:01.240 --> 00:12:03.880]  其實就等於挑戰到上帝
[00:12:03.880 --> 00:12:06.520]  所以在這裡
[00:12:06.520 --> 00:12:11.600]  魔鬼再次作出一個建議
[00:12:11.600 --> 00:12:13.520]  又或者一個慫恿
[00:12:13.520 --> 00:12:14.200]  OK?
[00:12:14.200 --> 00:12:15.200]  做什麼呢?
[00:12:15.200 --> 00:12:17.280]  他說可以跳下去
[00:12:17.280 --> 00:12:20.360]  因為經上記著說
[00:12:20.360 --> 00:12:24.160]  主要為你吩咐他的使者用手托著你
[00:12:24.160 --> 00:12:27.360]  免得你的腳碰在石頭上
[00:12:27.360 --> 00:12:29.960]  這一句的經文
[00:12:29.960 --> 00:12:31.880]  撒旦的引用
[00:12:31.880 --> 00:12:35.560]  其實是很巧妙地
[00:12:35.560 --> 00:12:37.600]  嘗試引用詩篇
[00:12:37.600 --> 00:12:40.040]  第九十一篇裡面的經文
[00:12:40.040 --> 00:12:42.280]  待會我們會再詳細再說
[00:12:42.280 --> 00:12:44.440]  不過簡單來說
[00:12:44.440 --> 00:12:47.280]  它的慫恿其實就是說
[00:12:47.280 --> 00:12:50.080]  叫耶穌自己抽身
[00:12:50.080 --> 00:12:57.880]  從耶路撒冷聖城的高處跳下去
[00:12:57.880 --> 00:12:59.200]  所以這裡說
[00:12:59.200 --> 00:13:02.360]  叫祂站在墊頂上
[00:13:02.360 --> 00:13:03.480]  去到最高
[00:13:03.480 --> 00:13:05.120]  人人看到的地方
[00:13:05.120 --> 00:13:07.920]  在聖經研究的上面
[00:13:07.920 --> 00:13:09.640]  可以指兩個地方
[00:13:09.640 --> 00:13:16.800]  一個就是指耶路撒冷舊城的聖殿山
[00:13:16.800 --> 00:13:20.360]  它的東南角落的地方
[00:13:20.360 --> 00:13:27.640]  那個地方可以說是在整個聖殿山裡面的最高點
[00:13:27.640 --> 00:13:37.560]  相傳這一點也是昔日阿伯蘭去獻耳撒的地點
[00:13:37.560 --> 00:13:42.480]  所以是一個可以說是有歷史根據的地方
[00:13:42.480 --> 00:13:46.040]  是一個這麼特別的地方
[00:13:46.040 --> 00:13:51.280]  可以將你拉回和阿伯蘭的水平
[00:13:51.280 --> 00:13:52.120]  厲害吧
[00:13:52.120 --> 00:13:54.680]  所以其中一個解釋是這樣
[00:13:54.680 --> 00:13:56.320]  這個解釋就是說
[00:13:56.320 --> 00:14:02.040]  在耶路撒冷城其中一個城門的上面
[00:14:02.040 --> 00:14:06.280]  而這個城門在耶路撒冷城的最高位置
[00:14:06.280 --> 00:14:11.520]  而如果大家熟悉耶路撒冷舊城
[00:14:11.520 --> 00:14:15.400]  它的最高城門口
[00:14:15.400 --> 00:14:19.800]  就是我們所熟悉的大馬士革城門
[00:14:19.800 --> 00:14:21.720]  The Masquer Gate
[00:14:21.720 --> 00:14:25.200]  那麼大馬士革城門有什麼特色呢?
[00:14:25.200 --> 00:14:26.000]  我就很熟悉
[00:14:26.000 --> 00:14:29.160]  因為我去耶路撒冷讀書的時候
[00:14:29.160 --> 00:14:32.120]  我試過有好幾次我自己出入
[00:14:32.120 --> 00:14:38.080]  去到耶路撒冷城去參加一些基督徒的聚會
[00:14:38.080 --> 00:14:41.360]  和一個猶太人的聚會的時候
[00:14:41.360 --> 00:14:44.600]  我自己也是經過大馬士革城
[00:14:44.600 --> 00:14:46.480]  因為巴士一定停在那裡
[00:14:46.480 --> 00:14:47.440]  停在那裡之後怎樣呢?
[00:14:47.440 --> 00:14:48.400]  然後下車
[00:14:48.400 --> 00:14:49.560]  你一下去
[00:14:49.560 --> 00:14:50.720]  一進城口
[00:14:50.720 --> 00:14:53.280]  那裡其實就是一個市場
[00:14:53.280 --> 00:14:57.040]  那裡擺著很多各式各樣的產品
[00:14:57.040 --> 00:15:00.400]  你買的中東喜歡吃的本土食品
[00:15:00.400 --> 00:15:02.200]  全部在那裡有得賣的
[00:15:02.200 --> 00:15:03.480]  還有大家留意
[00:15:03.480 --> 00:15:05.920]  那裡賣的東西不只是給遊客的
[00:15:05.920 --> 00:15:08.000]  其實本地的人也是在那裡買東西
[00:15:08.000 --> 00:15:09.080]  買菜的
[00:15:09.080 --> 00:15:10.280]  譬如麵包
[00:15:10.280 --> 00:15:13.040]  他們有很多類型各式各樣的麵包
[00:15:13.040 --> 00:15:14.600]  送菜
[00:15:14.600 --> 00:15:15.560]  全部在那裡
[00:15:15.560 --> 00:15:16.560]  牛奶
[00:15:16.560 --> 00:15:19.360]  在那裡也有牛奶賣的
[00:15:19.360 --> 00:15:20.280]  娛樂
[00:15:20.280 --> 00:15:21.720]  他們多數吃娛樂
[00:15:21.720 --> 00:15:23.280]  都全部在那裡的
[00:15:23.280 --> 00:15:28.000]  所以可以說魔鬼想盡心思
[00:15:28.000 --> 00:15:31.000]  去帶領耶穌基督
[00:15:31.000 --> 00:15:33.560]  去到一個可以將耶穌基督
[00:15:33.560 --> 00:15:34.520]  設計在一個
[00:15:34.520 --> 00:15:36.520]  哇! 人人看到祂多麼聰明
[00:15:36.520 --> 00:15:38.080]  多麼有靈性
[00:15:38.080 --> 00:15:40.880]  多麼神的兒子
[00:15:40.880 --> 00:15:43.160]  在那裡演兩首
[00:15:43.160 --> 00:15:45.120]  那就真是威威了
[00:15:45.120 --> 00:15:46.360]  是不是?
[00:15:46.360 --> 00:15:47.920]  但是在這裡
[00:15:47.920 --> 00:15:48.840]  在這個時候
[00:15:48.840 --> 00:15:52.120]  魔鬼又好像真是聰明了一點
[00:15:52.120 --> 00:15:56.440]  既然前文耶穌基督在第四章的時候回應
[00:15:56.440 --> 00:16:00.000]  以經上記著的說話來回應
[00:16:00.000 --> 00:16:01.240]  魔鬼也一樣
[00:16:01.240 --> 00:16:02.960]  既然你這麼喜歡
[00:16:02.960 --> 00:16:04.840]  說經上記著說
[00:16:04.840 --> 00:16:06.440]  這麼聽上帝的話
[00:16:06.440 --> 00:16:11.200]  那我就要用經上記著這樣說
[00:16:11.200 --> 00:16:11.960]  那所以
[00:16:11.960 --> 00:16:12.960]  怎麼樣?
[00:16:12.960 --> 00:16:14.800]  主會為你
[00:16:14.800 --> 00:16:18.360]  吩咐他的使者用手托著你
[00:16:18.360 --> 00:16:20.840]  免得你的腳碰在石頭上
[00:16:20.840 --> 00:16:21.840]  兄弟姐妹
[00:16:21.840 --> 00:16:25.480]  魔鬼似乎好像真是聰明了一點
[00:16:25.480 --> 00:16:27.320]  真是捉住耶穌
[00:16:27.320 --> 00:16:29.960]  你說要聽寫下來的聖經
[00:16:29.960 --> 00:16:32.040]  我就用寫下來的聖經
[00:16:32.040 --> 00:16:33.040]  和你去說
[00:16:33.040 --> 00:16:33.800]  怎麼說?
[00:16:33.800 --> 00:16:35.760]  引用詩篇第九十一篇
[00:16:35.760 --> 00:16:38.480]  第十一節和十二節的經文
[00:16:38.480 --> 00:16:39.840]  就在這裡這段聖經
[00:16:39.840 --> 00:16:41.160]  你跌下去吧
[00:16:41.160 --> 00:16:43.120]  你自己習慣下去吧
[00:16:43.120 --> 00:16:45.040]  不用怕
[00:16:45.040 --> 00:16:46.680]  因為
[00:16:46.680 --> 00:16:50.080]  你的神會吩咐他的使者托著你
[00:16:50.080 --> 00:16:53.120]  跌也跌不著你的腳
[00:16:53.120 --> 00:16:57.160]  如果你在現場寫一首這樣的詩
[00:16:57.160 --> 00:16:59.800]  又聽聖經的話
[00:16:59.800 --> 00:17:02.800]  那就非常轟動了
[00:17:02.800 --> 00:17:08.440]  所有人都認識到你是神的兒子了
[00:17:08.440 --> 00:17:09.840]  讀不讀?弟兄姐妹
[00:17:09.840 --> 00:17:13.360]  這一招可以說是
[00:17:13.360 --> 00:17:17.640]  魔鬼熟悉聖經的一個特別的技巧
[00:17:17.640 --> 00:17:21.160]  這一點也是
[00:17:21.160 --> 00:17:24.600]  我們今天在這個試探的時候
[00:17:24.600 --> 00:17:27.920]  特別需要留意的方式
[00:17:27.920 --> 00:17:28.840]  撒旦很喜歡
[00:17:28.840 --> 00:17:30.800]  或者魔鬼很喜歡怎麼樣呢?
[00:17:30.800 --> 00:17:32.080]  你這樣說的
[00:17:32.080 --> 00:17:33.840]  你說上帝這樣說的
[00:17:33.840 --> 00:17:36.640]  所以你要照著這樣去做
[00:17:36.640 --> 00:17:38.120]  他拿著這句話
[00:17:38.120 --> 00:17:39.240]  熟不熟悉?
[00:17:39.240 --> 00:17:40.160]  其實這句話
[00:17:40.160 --> 00:17:41.200]  很多不信主的人
[00:17:41.200 --> 00:17:42.520]  你指責基督徒都是這樣
[00:17:42.520 --> 00:17:44.400]  你們基督徒這樣說的
[00:17:44.400 --> 00:17:46.200]  所以你就要這樣做
[00:17:46.200 --> 00:17:48.760]  有時候不單不信主的人
[00:17:48.760 --> 00:17:51.000]  這樣指控基督徒
[00:17:51.000 --> 00:17:54.440]  有時候甚至連教會裡面的
[00:17:54.440 --> 00:17:57.200]  牧師傳道或者信徒都是這樣
[00:17:57.200 --> 00:18:00.920]  你又引用了聖經這句話了
[00:18:00.920 --> 00:18:03.640]  你一定要照著這樣去做
[00:18:03.640 --> 00:18:05.800]  或者很喜歡引用聖經
[00:18:05.800 --> 00:18:06.600]  聖經這樣說
[00:18:06.600 --> 00:18:09.080]  所以你們就要這樣做
[00:18:09.080 --> 00:18:10.920]  這種的手法
[00:18:10.920 --> 00:18:14.160]  其實和魔鬼的做法是很類似
[00:18:14.160 --> 00:18:17.080]  不過如果我們再重新仔細去看
[00:18:17.080 --> 00:18:21.160]  C篇第91篇第11至12節的時候
[00:18:21.160 --> 00:18:24.640]  Psalms 91:11-12
[00:18:24.640 --> 00:18:25.880]  我們會看到
[00:18:25.880 --> 00:18:28.320]  魔鬼他的引用聖經
[00:18:28.320 --> 00:18:32.080]  其實是斷章取義的
[00:18:32.080 --> 00:18:33.840]  因為他在這裡說到
[00:18:33.840 --> 00:18:35.440]  嘩!很聰明啊
[00:18:35.440 --> 00:18:38.720]  如果你這樣耍招的神蹟
[00:18:38.720 --> 00:18:42.120]  上帝都托著你去找他的使者
[00:18:42.120 --> 00:18:43.400]  那就很聰明了
[00:18:43.400 --> 00:18:44.760]  不過其實這段聖經
[00:18:44.760 --> 00:18:47.240]  C篇第91篇是不是說這件事呢?
[00:18:47.240 --> 00:18:49.520]  原來不是啊!弟兄姊妹
[00:18:49.520 --> 00:18:53.720]  當我們仔細去看回C篇第91篇
[00:18:53.720 --> 00:18:56.480]  在第一節的時候
[00:18:56.480 --> 00:18:59.840]  原來作者很強調這一點
[00:18:59.840 --> 00:19:01.680]  什麼?我們看回第一節
[00:19:01.680 --> 00:19:05.600]  他說:住在至高者隱密處的
[00:19:05.600 --> 00:19:10.480]  必住在全能者的任下
[00:19:10.480 --> 00:19:13.240]  簡單點來說
[00:19:13.240 --> 00:19:15.400]  耶穌基督
[00:19:15.400 --> 00:19:19.280]  其實當聽見人引用聖經的時候
[00:19:19.280 --> 00:19:22.000]  不僅是你引用的那一句
[00:19:22.000 --> 00:19:24.880]  我只是看那一句的字面那麼簡單
[00:19:24.880 --> 00:19:28.200]  要看回那一句聖經原本的原意
[00:19:28.200 --> 00:19:30.560]  在什麼情況之下說
[00:19:30.560 --> 00:19:32.440]  原來這句聖經的原意是說
[00:19:32.440 --> 00:19:36.160]  當一個屬神的子民
[00:19:36.160 --> 00:19:40.800]  他真的住在上帝至高者
[00:19:40.800 --> 00:19:42.440]  所給他的隱密處
[00:19:42.440 --> 00:19:47.840]  其實是說到一個他的保護所
[00:19:47.840 --> 00:19:49.960]  Shelter 用英文說
[00:19:49.960 --> 00:19:52.280]  是一個保護他的地方
[00:19:52.280 --> 00:19:53.400]  他怎樣呢?
[00:19:53.400 --> 00:19:57.600]  他必能夠在上帝的任下
[00:19:57.600 --> 00:19:58.840]  任下的意思是什麼?
[00:19:58.840 --> 00:20:01.640]  他的保護之下
[00:20:01.640 --> 00:20:04.520]  所以前設是什麼呢?
[00:20:04.520 --> 00:20:09.880]  前設是說到這位在上帝裡面的人
[00:20:09.880 --> 00:20:13.000]  已經在上帝裡面
[00:20:13.000 --> 00:20:15.880]  在上帝的懷抱裡面
[00:20:15.880 --> 00:20:18.720]  在上帝的保護之下
[00:20:18.720 --> 00:20:22.840]  上帝不會使你受傷
[00:20:22.840 --> 00:20:25.000]  而簡單點來說
[00:20:25.000 --> 00:20:26.520]  這段聖經也不是叫我們
[00:20:26.520 --> 00:20:27.920]  於是乎我們怎樣呢?
[00:20:27.920 --> 00:20:30.280]  我們就試著弄傷自己
[00:20:30.280 --> 00:20:33.720]  然後看看上帝保不保護你
