
[00:00:00.000 --> 00:00:10.000]  哥勒西書第一章二十七節這句話是跟上面這些經節是有關係的
[00:03:37.000 --> 00:03:41.000]  所以人要是與基督和好
[00:03:41.000 --> 00:03:47.000]  那麼萬有也必須在和好裡頭他是有份的
[00:03:47.000 --> 00:03:51.000]  基督的救贖是直接救贖我們人
[00:03:51.000 --> 00:03:57.000]  但是萬有就會受到基督救贖的間接的影響
[00:03:57.000 --> 00:04:03.000]  基督救贖人類的時候萬有也得到好處
[00:04:03.000 --> 00:04:08.000]  就是說萬有受到罪的影響
[00:04:08.000 --> 00:04:11.000]  萬有也要接著基督的救贖
[00:04:11.000 --> 00:04:14.000]  他也要恢復過來要得到好處
[00:04:14.000 --> 00:04:20.000]  這個是一般的我們不太想到萬有要與神和好
[00:04:20.000 --> 00:04:25.000]  但這裡保羅特別提出來神的心意
[00:04:25.000 --> 00:04:30.000]  而且這裡說到是無論天上的地上的
[00:04:30.000 --> 00:04:33.000]  表示這個和好的範圍
[00:04:33.000 --> 00:04:40.000]  萬有和好的範圍是很大的
[00:04:40.000 --> 00:04:47.000]  你看今天這個紛爭戰爭人中間的分裂
[00:04:47.000 --> 00:04:53.000]  國與國名與名家裡面個人與個人
[00:04:53.000 --> 00:04:56.000]  到處都是紛爭
[00:04:56.000 --> 00:05:01.000]  你在看報紙每天都有這個事情發生
[00:05:01.000 --> 00:05:06.000]  那麼人都是一個心願很好的就想解決這個問題
[00:05:06.000 --> 00:05:13.000]  那麼有聯合國有各樣的組織來調解來做這個事情
[00:05:13.000 --> 00:05:18.000]  這個看到有沒有效果不太有效果
[00:05:18.000 --> 00:05:20.000]  可能是越來越嚴重
[00:05:20.000 --> 00:05:23.000]  有宗教方面的分歧
[00:05:23.000 --> 00:05:27.000]  這個宗教跟那個宗教四不兩立
[00:05:27.000 --> 00:05:31.000]  這個國家跟那個國家種族跟種族
[00:05:31.000 --> 00:05:35.000]  這都有就同一個民族裡頭語言的不同
[00:05:35.000 --> 00:05:40.000]  可能也有分裂也有不和諧的地方
[00:05:40.000 --> 00:05:45.000]  所以這個怎麼辦呢找不到出路
[00:05:45.000 --> 00:05:49.000]  可能從1940年成立聯合國一直到現在
[00:05:49.000 --> 00:05:51.000]  他想做些什麼事情
[00:05:51.000 --> 00:05:56.000]  可是看看今天還是無能為力
[00:05:56.000 --> 00:06:01.000]  只有什麼呢神為這個事情預備條出路
[00:06:01.000 --> 00:06:07.000]  所以這個是接著他在石家上所流的血
[00:06:07.000 --> 00:06:11.000]  接著耶穌基督在石家上所流的血
[00:06:11.000 --> 00:06:14.000]  我們只想到他流血的為了我們
[00:06:14.000 --> 00:06:18.000]  但是這裡說他流血也是為了萬有
[00:06:18.000 --> 00:06:22.000]  接著這個流血呢預備條出路
[00:06:22.000 --> 00:06:25.000]  因為當人要是跟神和好了
[00:06:25.000 --> 00:06:27.000]  人就跟人就和好了
[00:06:27.000 --> 00:06:30.000]  人跟人不和好人跟神不和好
[00:06:30.000 --> 00:06:33.000]  人怎麼可能跟人和好呢
[00:06:33.000 --> 00:06:35.000]  一個家庭就這樣
[00:06:35.000 --> 00:06:37.000]  如果夫妻中間有爭端的話
[00:06:37.000 --> 00:06:41.000]  如果大家都能以基督做主
[00:06:41.000 --> 00:06:45.000]  都來聽基督的話都來聽神的話的話
[00:06:45.000 --> 00:06:51.000]  這家庭的分歧一定會減少一定會和睦
[00:06:51.000 --> 00:06:55.000]  所以首先要有人跟神和好
[00:06:55.000 --> 00:07:00.000]  那麼才能夠做到人與人之間才能和好
[00:07:00.000 --> 00:07:04.000]  那為什麼天上還要地上需要跟神和好
[00:07:04.000 --> 00:07:07.000]  為什麼天上還要跟神和好呢
[00:07:07.000 --> 00:07:10.000]  可能天上就是有天使
[00:07:10.000 --> 00:07:15.000]  那麼就是說天使也不是完全的
[00:07:15.000 --> 00:07:17.000]  天使也是有缺陷的
[00:07:17.000 --> 00:07:21.000]  聖經裡頭沒有講到天使犯了什麼罪
[00:07:21.000 --> 00:07:25.000]  除了講到這個撒旦犯了罪
[00:07:25.000 --> 00:07:27.000]  他墮落以德之外
[00:07:27.000 --> 00:07:31.000]  其他的沒有提到什麼天使犯罪的事情
[00:07:31.000 --> 00:07:33.000]  但天使是不完全的
[00:07:33.000 --> 00:07:36.000]  因為在越博記裡頭也提到
[00:07:36.000 --> 00:07:40.000]  天使也是有愚昧的
[00:07:40.000 --> 00:07:43.000]  有一句話說天使是愚昧的
[00:07:43.000 --> 00:07:45.000]  他就還不到神的智慧
[00:07:45.000 --> 00:07:49.000]  或者天使他也不是潔淨的
[00:07:49.000 --> 00:07:55.000]  雖然沒有很多篇幅來講到天使的這些問題
[00:07:55.000 --> 00:07:59.000]  但是也看到天使也是不完全的
[00:07:59.000 --> 00:08:06.000]  但他天上的不和好跟人的不和好是不一樣的
[00:08:06.000 --> 00:08:11.000]  因為人是由肉體的情欲出來的問題
[00:08:11.000 --> 00:08:14.000]  但天使因為他有缺陷他不完全
[00:08:14.000 --> 00:08:20.000]  但是他們都要有跟基督的救贖是有份的
[00:08:20.000 --> 00:08:25.000]  所以基督的救贖不但是給人也是給萬有
[00:08:25.000 --> 00:08:32.000]  所以萬有不管是地上的天上的都要與神和好
[00:08:32.000 --> 00:08:36.000]  這樣的話天使也可以因著基督的救贖
[00:08:36.000 --> 00:08:39.000]  他跟神更親近
[00:08:39.000 --> 00:08:44.000]  不會因為他的不完全就跟神分開
[00:08:44.000 --> 00:08:49.000]  所以這個是一個神的心裡頭
[00:08:49.000 --> 00:08:58.000]  就是包括一切把天上地上一切的萬有都在基督裡要同歸於一
[00:08:58.000 --> 00:09:05.000]  這是神的一個永遠的旨意
[00:09:05.000 --> 00:09:10.000]  這句地方也講到天上的也需要天使與神和好
[00:09:10.000 --> 00:09:16.000]  這句話的意思就是說天使他自己也有缺點
[00:09:16.000 --> 00:09:19.000]  不能夠做人的中寶
[00:09:19.000 --> 00:09:23.000]  所以天下人間除了耶穌基督是中寶以外
[00:09:23.000 --> 00:09:27.000]  沒有人可以做神與人中間的中寶
[00:09:27.000 --> 00:09:29.000]  連天使也不行
[00:09:29.000 --> 00:09:35.000]  這句話就表示天使也不能做人的跟神的中間的中寶
[00:09:35.000 --> 00:09:41.000]  只有主耶穌才有資格做人與神中間的中寶
[00:09:41.000 --> 00:09:47.000]  他能夠把人帶到神面前也把神帶到人的中間
[00:09:47.000 --> 00:09:54.000]  所以人不要去敬拜什麼假神
[00:09:54.000 --> 00:09:58.000]  不要敬拜偶像也不要去敬拜天使
[00:09:58.000 --> 00:10:00.000]  也不要敬拜這個聖人
[00:10:00.000 --> 00:10:05.000]  這些都是神告訴我們說唯有基督唯有基督
[00:10:05.000 --> 00:10:11.000]  這個是很重要的
[00:10:11.000 --> 00:10:14.000]  一個是萬有與神和好
[00:10:14.000 --> 00:10:18.000]  下面一個是我們與神和好
[00:10:18.000 --> 00:10:26.000]  在第二十二節到二十三節也提到了
[00:10:26.000 --> 00:10:28.000]  第二十三節特別提到
[00:10:28.000 --> 00:10:35.000]  但如今他接著基督的肉身受死叫你們與自己和好
[00:10:35.000 --> 00:10:37.000]  與自己的與神和好
[00:10:37.000 --> 00:10:42.000]  所以上面說到萬有與神和好
[00:10:42.000 --> 00:10:47.000]  下面就說到我們與神和好
[00:10:47.000 --> 00:10:49.000]  我們怎麼樣和好呢
[00:10:49.000 --> 00:10:52.000]  接著基督肉身受死
[00:10:52.000 --> 00:10:57.000]  接著他為我們付出重大的代價
[00:10:57.000 --> 00:11:01.000]  這個是一個受死的代價
[00:11:01.000 --> 00:11:07.000]  那就是要得到我們能夠回到神
[00:11:07.000 --> 00:11:09.000]  所以這兩個都是兩個和好
[00:11:09.000 --> 00:11:11.000]  一個是萬有與神和好
[00:11:11.000 --> 00:11:14.000]  一個是人與神和好
[00:11:14.000 --> 00:11:20.000]  這兩個和好都是非常重要的
[00:11:20.000 --> 00:11:22.000]  這個我們要注意的
[00:11:22.000 --> 00:11:27.000]  就是我們與神和好不是神與我們和好
[00:11:27.000 --> 00:11:29.000]  你不要把這個次序顛倒過來
[00:11:29.000 --> 00:11:31.000]  神與我們和好
[00:11:31.000 --> 00:11:32.000]  不是的
[00:11:32.000 --> 00:11:36.000]  神他沒有什麼錯的地方
[00:11:36.000 --> 00:11:38.000]  責任不在神
[00:11:38.000 --> 00:11:40.000]  是人離開了神
[00:11:40.000 --> 00:11:42.000]  所以人就要回到神
[00:11:42.000 --> 00:11:45.000]  人回到神就是人與神和好
[00:11:45.000 --> 00:11:48.000]  不是神要與我們和好
[00:11:48.000 --> 00:11:51.000]  那如果是兩個人發生問題的話
[00:11:51.000 --> 00:11:53.000]  你要與我和好
[00:11:53.000 --> 00:11:54.000]  我與你和好
[00:11:54.000 --> 00:11:56.000]  相互之間的和好
[00:11:56.000 --> 00:11:58.000]  因為表示雙方都有責任
[00:11:58.000 --> 00:12:01.000]  但這個人跟神分開
[00:12:01.000 --> 00:12:04.000]  完全在人的這方面的原因
[00:12:04.000 --> 00:12:08.000]  所以是人我們要與神和好
[00:12:08.000 --> 00:12:11.000]  不是神與我們和好
[00:12:11.000 --> 00:12:15.000]  下面因為有這樣的一個居首位
[00:12:15.000 --> 00:12:18.000]  兩個居首位又有兩個和好
[00:12:18.000 --> 00:12:22.000]  下面保羅說他為了護世神
[00:12:22.000 --> 00:12:27.000]  他做了兩個指示
[00:12:27.000 --> 00:12:28.000]  做了兩個指示
[00:12:28.000 --> 00:12:32.000]  一個是做福音的指示
[00:12:32.000 --> 00:12:35.000]  在第二三節說
[00:12:35.000 --> 00:12:38.000]  二三節的下半節
[00:12:38.000 --> 00:12:40.000]  我們就讀下半節
[00:12:40.000 --> 00:12:44.000]  他說這個福音就是你們所聽過的
[00:12:44.000 --> 00:12:47.000]  也是傳於普天下萬人聽的
[00:12:47.000 --> 00:12:51.000]  我保羅也做了這福音的指示
[00:12:51.000 --> 00:12:52.000]  他說福音的指示
[00:12:52.000 --> 00:12:57.000]  這指示就是minister
[00:12:57.000 --> 00:12:58.000]  他做這個工作
[00:12:58.000 --> 00:13:01.000]  他是這樣一個人
[00:13:01.000 --> 00:13:04.000]  這個福音的指示就是傳講福音
[00:13:04.000 --> 00:13:08.000]  能夠把這個福音傳遍天下
[00:13:08.000 --> 00:13:12.000]  這指示也是一個高尚的一個職份
[00:13:12.000 --> 00:13:16.000]  就是把福音這樣一個重要的事情
[00:13:16.000 --> 00:13:19.000]  就是神怎麼要把人給帶回來
[00:13:19.000 --> 00:13:22.000]  這個重要的一個好的消息
[00:13:22.000 --> 00:13:24.000]  能夠來告訴人
[00:13:24.000 --> 00:13:26.000]  把福音的真理來告訴人
[00:13:26.000 --> 00:13:29.000]  這就是福音的指示
[00:13:29.000 --> 00:13:32.000]  這是一個保羅所說的
[00:13:32.000 --> 00:13:37.000]  那麼下面二十四節呢
[00:13:37.000 --> 00:13:41.000]  就想到他也做教會的指示
[00:13:41.000 --> 00:13:42.000]  這個教會的指示
[00:13:42.000 --> 00:13:47.000]  或者現在我們教會裡頭有長老有執事那個指示
[00:13:47.000 --> 00:13:48.000]  這個指示呢
[00:13:48.000 --> 00:13:50.000]  指的是神的僱人
[00:13:50.000 --> 00:13:52.000]  神的工人
[00:13:52.000 --> 00:13:54.000]  要來服侍神
[00:13:54.000 --> 00:13:56.000]  要來侍奉神
[00:13:56.000 --> 00:13:57.000]  要來服侍教會
[00:13:57.000 --> 00:13:59.000]  要來服侍弟兄姊妹
[00:13:59.000 --> 00:14:03.000]  這教會的指示
[00:14:03.000 --> 00:14:04.000]  這教會的指示呢
[00:14:04.000 --> 00:14:09.000]  就是要把神的道理傳的全倍
[00:14:09.000 --> 00:14:11.000]  神有各方面的真理
[00:14:11.000 --> 00:14:13.000]  那麼神的僱人呢
[00:14:13.000 --> 00:14:15.000]  都要把神的真理呢
[00:14:15.000 --> 00:14:18.000]  方方面面都要跟會眾呢
[00:14:18.000 --> 00:14:21.000]  跟其他的這些人呢
[00:14:21.000 --> 00:14:23.000]  要講的清楚
[00:14:23.000 --> 00:14:26.000]  這是做這個教會的指示
[00:14:26.000 --> 00:14:28.000]  所以這兩個指示
[00:14:28.000 --> 00:14:30.000]  這兩個指示可能也就是
[00:14:30.000 --> 00:14:33.000]  在保羅身上就是一個
[00:14:33.000 --> 00:14:36.000]  他傳福音建立了教會
[00:14:36.000 --> 00:14:39.000]  建教會又來牧養教會
[00:14:39.000 --> 00:14:41.000]  又把神的道理呢
[00:14:41.000 --> 00:14:44.000]  對信徒有好處呢
[00:14:44.000 --> 00:14:47.000]  他每樣他都來講
[00:14:47.000 --> 00:14:49.000]  他不是只是講一樣
[00:14:49.000 --> 00:14:51.000]  全面的來告訴人
[00:14:51.000 --> 00:14:53.000]  神的旨意是什麼
[00:14:53.000 --> 00:14:56.000]  叫人們能夠明白神的心意
[00:14:56.000 --> 00:15:00.000]  來跟從神
[00:15:00.000 --> 00:15:05.000]  除了這以外
[00:15:05.000 --> 00:15:07.000]  第四個我們就看到
[00:15:07.000 --> 00:15:11.000]  神有兩個居所
[00:15:11.000 --> 00:15:14.000]  一個呢在天上
[00:15:14.000 --> 00:15:15.000]  在天上
[00:15:15.000 --> 00:15:17.000]  這是我們大家都知道的
[00:15:17.000 --> 00:15:20.000]  以賽亞書第五十七章
[00:15:20.000 --> 00:15:22.000]  這個十五節就說到了
[00:15:22.000 --> 00:15:28.000]  神是住在至高至盛的所在
[00:15:28.000 --> 00:15:32.000]  是在人不能夠靠近的光中
[00:15:32.000 --> 00:15:34.000]  這個天上
[00:15:34.000 --> 00:15:38.000]  至盛就是說絕對聖潔
[00:15:38.000 --> 00:15:41.000]  在神的地方絕對沒有罪
[00:15:41.000 --> 00:15:43.000]  罪也不存在
[00:15:43.000 --> 00:15:44.000]  在天上
[00:15:44.000 --> 00:15:46.000]  在神那裡
[00:15:46.000 --> 00:15:52.000]  他沒有罪的地方
[00:15:52.000 --> 00:15:56.000]  沒有一個地方是受罪的污染的
[00:15:56.000 --> 00:15:58.000]  這個是在天上
[00:15:58.000 --> 00:16:00.000]  這我們都能明白
[00:16:00.000 --> 00:16:03.000]  那麼提摩泰前述也講到
[00:16:03.000 --> 00:16:06.000]  神是住在人不能近的光中
[00:16:06.000 --> 00:16:08.000]  人不能夠用肉眼來看見神
[00:16:08.000 --> 00:16:11.000]  人也不能夠來到神的面前
[00:16:11.000 --> 00:16:15.000]  因為人跟神中間有隔閡的
[00:16:15.000 --> 00:16:17.000]  有隔絕的
[00:16:17.000 --> 00:16:19.000]  所以人不能夠
[00:16:19.000 --> 00:16:20.000]  神的榮耀
[00:16:20.000 --> 00:16:21.000]  神的光
[00:16:21.000 --> 00:16:25.000]  人要是憑著自己要來到神面前
[00:16:25.000 --> 00:16:30.000]  那是非常危險的
[00:16:30.000 --> 00:16:33.000]  所以就像有好幾個古人
[00:16:33.000 --> 00:16:35.000]  在聖經裡面我們看到的
[00:16:35.000 --> 00:16:37.000]  像在約翰在啟示錄
[00:16:37.000 --> 00:16:41.000]  就說他看見一個異象
[00:16:41.000 --> 00:16:45.000]  看見一個行走在金針台中間的
[00:16:45.000 --> 00:16:47.000]  一位耶穌基督
[00:16:47.000 --> 00:16:48.000]  他看見了以後
[00:16:48.000 --> 00:16:49.000]  聽了以後
[00:16:49.000 --> 00:16:50.000]  他就撲倒在地
[00:16:50.000 --> 00:16:52.000]  好像死了一樣的
[00:16:52.000 --> 00:16:56.000]  人你看見不到太陽
[00:16:56.000 --> 00:16:58.000]  你不能直接來看太陽的
[00:16:58.000 --> 00:17:01.000]  你只能看太陽就發出的那些
[00:17:01.000 --> 00:17:03.000]  比較弱的光
[00:17:03.000 --> 00:17:05.000]  人也是這樣的
[00:17:05.000 --> 00:17:09.000]  神住在人不能夠靠近的光中
[00:17:09.000 --> 00:17:12.000]  所以神是住在天上
[00:17:12.000 --> 00:17:13.000]  非常的榮耀
[00:17:13.000 --> 00:17:15.000]  非常的高
[00:17:15.000 --> 00:17:17.000]  非常的神聖
[00:17:17.000 --> 00:17:19.000]  聖潔
[00:17:19.000 --> 00:17:22.000]  這都是神在天上
[00:17:22.000 --> 00:17:23.000]  另外一個呢
[00:17:23.000 --> 00:17:29.000]  神也住在屬於他的人的行蹤裡面
[00:17:29.000 --> 00:17:34.000]  所以在以賽亞書57章15節就說到
[00:17:34.000 --> 00:17:37.000]  他說神也是住在
[00:17:37.000 --> 00:17:43.000]  人心裡痛悔謙卑的人裡面
[00:17:43.000 --> 00:17:45.000]  這是神在救援的時候
[00:17:45.000 --> 00:17:47.000]  已經給我們看見的
[00:17:47.000 --> 00:17:49.000]  神有兩個居所
[00:17:49.000 --> 00:17:50.000]  一個他在天上
[00:17:50.000 --> 00:17:53.000]  有眾天使、眾天君圍繞他
[00:17:53.000 --> 00:17:55.000]  敬拜他
[00:17:55.000 --> 00:17:59.000]  萬物都要稱他為神、為貴主
[00:17:59.000 --> 00:18:00.000]  一個呢
[00:18:00.000 --> 00:18:02.000]  神說我不但住在天上
[00:18:02.000 --> 00:18:05.000]  我還住在這個人心靈裡頭
[00:18:05.000 --> 00:18:07.000]  他痛悔
[00:18:07.000 --> 00:18:09.000]  他看到自己的污穢
[00:18:09.000 --> 00:18:11.000]  也看到他謙卑
[00:18:11.000 --> 00:18:13.000]  他願意順服神
[00:18:13.000 --> 00:18:16.000]  他願意轉圍來歸位神
[00:18:16.000 --> 00:18:17.000]  這樣的人
[00:18:17.000 --> 00:18:20.000]  神說我要住在他們的裡面
[00:18:20.000 --> 00:18:21.000]  在舊約的時候
[00:18:21.000 --> 00:18:23.000]  這個是預言
[00:18:23.000 --> 00:18:24.000]  但到新約的時候呢
[00:18:24.000 --> 00:18:26.000]  當我們新的住以後呢
[00:18:26.000 --> 00:18:27.000]  我們知道
[00:18:27.000 --> 00:18:29.000]  不但我們幸福以後
[00:18:29.000 --> 00:18:31.000]  有聖靈住在我們裡面
[00:18:31.000 --> 00:18:34.000]  我們也能夠讓舊約的預言
[00:18:34.000 --> 00:18:37.000]  也成就在我們的中間
[00:18:37.000 --> 00:18:41.000]  基督也藉著聖靈住在我們裡面
[00:18:41.000 --> 00:18:43.000]  所以弟兄姊妹
[00:18:43.000 --> 00:18:45.000]  不要看我們是一個很普通的人
[00:18:45.000 --> 00:18:48.000]  我們裡面實在有兩個寶貝
[00:18:48.000 --> 00:18:49.000]  一個就是聖靈
[00:18:49.000 --> 00:18:52.000]  一個就是耶穌基督
[00:18:52.000 --> 00:18:53.000]  問題就是說
[00:18:53.000 --> 00:18:58.000]  我們有沒有把祂當作我們的主
[00:18:58.000 --> 00:19:02.000]  把耶穌基督當作我們的王
[00:19:02.000 --> 00:19:05.000]  如果我們沒有的話
[00:19:05.000 --> 00:19:08.000]  那我們就虧欠了神
[00:19:08.000 --> 00:19:10.000]  虧欠了耶穌基督
[00:19:10.000 --> 00:19:13.000]  所以有一個福音的小的車子
[00:19:13.000 --> 00:19:15.000]  手的擔當叫做
[00:19:15.000 --> 00:19:18.000]  蜀靈氏定律
[00:19:18.000 --> 00:19:21.000]  這個我們弟兄姊妹也都知道的
[00:19:21.000 --> 00:19:26.000]  就講到新的住以後
[00:19:26.000 --> 00:19:27.000]  這個人呢
[00:19:27.000 --> 00:19:29.000]  還坐在寶座上面
[00:19:29.000 --> 00:19:31.000]  那基督站在旁邊
[00:19:31.000 --> 00:19:32.000]  等到以後
[00:19:32.000 --> 00:19:33.000]  他在凌晨進屋以後呢
[00:19:33.000 --> 00:19:35.000]  他就下來了
[00:19:35.000 --> 00:19:38.000]  讓耶穌基督坐在寶座上
[00:19:38.000 --> 00:19:41.000]  所以我們新的住以後
[00:19:41.000 --> 00:19:43.000]  基督住到我們心裡
[00:19:43.000 --> 00:19:45.000]  我們就要尊他為大
[00:19:45.000 --> 00:19:48.000]  讓他在凡事上都居所謂
[00:19:48.000 --> 00:19:50.000]  在我們所行的
[00:19:50.000 --> 00:19:51.000]  我們所說的
[00:19:51.000 --> 00:19:53.000]  我們所想的
[00:19:53.000 --> 00:19:54.000]  一切一切
[00:19:54.000 --> 00:19:57.000]  都是把基督放在我們的前面
[00:19:57.000 --> 00:19:58.000]  那這樣的話
[00:19:58.000 --> 00:20:07.000]  就是真正基督住在我們裡面
[00:20:07.000 --> 00:20:11.000]  這個就是講到
[00:20:11.000 --> 00:20:16.000]  神把基督賜給我們
[00:20:16.000 --> 00:20:20.000]  祂把祂的獨生子賜給我們
[00:20:20.000 --> 00:20:21.000]  神愛世人
[00:20:21.000 --> 00:20:24.000]  甚至將祂的獨生子賜給他們
[00:20:24.000 --> 00:20:26.000]  賜給
[00:20:26.000 --> 00:20:27.000]  給了
[00:20:27.000 --> 00:20:28.000]  賜給
[00:20:28.000 --> 00:20:29.000]  這裡呢
[00:20:29.000 --> 00:20:31.000]  又說住在我們裡面
[00:20:31.000 --> 00:20:33.000]  在我們裡面
[00:20:33.000 --> 00:20:34.000]  一個是給我們
[00:20:34.000 --> 00:20:36.000]  一個是在我們裡面
[00:20:36.000 --> 00:20:37.000]  這兩個呢
[00:20:37.000 --> 00:20:38.000]  是不同的
[00:20:38.000 --> 00:20:39.000]  所以我們
[00:20:39.000 --> 00:20:42.000]  感謝神給我們這麼大的福分
[00:20:42.000 --> 00:20:43.000]  這麼大的恩典
[00:20:43.000 --> 00:20:46.000]  祂不再把耶穌基督給我們
[00:20:46.000 --> 00:20:48.000]  而且祂讓基督呢
[00:20:48.000 --> 00:20:50.000]  住在我們的裡面
[00:20:50.000 --> 00:20:52.000]  我們到什麼地方
[00:20:52.000 --> 00:20:53.000]  我們裡面的基督
[00:20:53.000 --> 00:20:55.000]  都是在一起的
[00:20:55.000 --> 00:20:59.000]  這是一個很大的一個福分
[00:20:59.000 --> 00:21:01.000]  比什麼都
[00:21:01.000 --> 00:21:05.000]  都是要重要
[00:21:05.000 --> 00:21:07.000]  在舊約裡頭
[00:21:07.000 --> 00:21:08.000]  當然
[00:21:08.000 --> 00:21:10.000]  神的居所也在前上
[00:21:10.000 --> 00:21:12.000]  那麼在舊約裡頭呢
[00:21:12.000 --> 00:21:13.000]  神的居所呢
[00:21:13.000 --> 00:21:15.000]  也在聖殿的製成所
[00:21:15.000 --> 00:21:17.000]  在會墓裡頭有製成所
[00:21:17.000 --> 00:21:20.000]  在聖殿裡頭也有製成所
[00:21:20.000 --> 00:21:21.000]  那大祭司呢
[00:21:21.000 --> 00:21:23.000]  每年呢
[00:21:23.000 --> 00:21:24.000]  有一次呢
[00:21:24.000 --> 00:21:26.000]  可以到製成所去
[00:21:26.000 --> 00:21:30.000]  但當基督成就這個救恩以後
[00:21:30.000 --> 00:21:32.000]  這個曼子就裂開了
[00:21:32.000 --> 00:21:34.000]  我們跟神中間呢
[00:21:34.000 --> 00:21:36.000]  就沒有間隔了
[00:21:36.000 --> 00:21:38.000]  所以就可以靠著
[00:21:38.000 --> 00:21:39.000]  耶穌基督的名呢
[00:21:39.000 --> 00:21:44.000]  人就可以進到製成所來親近神
[00:21:44.000 --> 00:21:45.000]  這就是
[00:21:45.000 --> 00:21:53.000]  祂就住在我們的裡面
[00:21:53.000 --> 00:21:56.000]  那我們看了前面幾句話以後呢
[00:21:56.000 --> 00:21:57.000]  這四個
[00:21:57.000 --> 00:21:58.000]  兩個
[00:21:58.000 --> 00:21:59.000]  兩個
[00:21:59.000 --> 00:22:00.000]  兩個
[00:22:00.000 --> 00:22:02.000]  其他四次
[00:22:02.000 --> 00:22:04.000]  第一次就提到
[00:22:04.000 --> 00:22:06.000]  他居所位
[00:22:06.000 --> 00:22:08.000]  居所位是兩次
[00:22:08.000 --> 00:22:12.000]  提到和好是兩次
[00:22:12.000 --> 00:22:13.000]  又提到呢
[00:22:13.000 --> 00:22:14.000]  執事
[00:22:14.000 --> 00:22:15.000]  做執事呢
[00:22:15.000 --> 00:22:16.000]  是兩次
[00:22:16.000 --> 00:22:18.000]  提到神的居所呢
[00:22:18.000 --> 00:22:20.000]  又是兩個
[00:22:20.000 --> 00:22:22.000]  那這樣的話
[00:22:22.000 --> 00:22:23.000]  就引到保羅呢
[00:22:23.000 --> 00:22:25.000]  下面的話了
[00:22:25.000 --> 00:22:26.000]  下面就是
[00:22:26.000 --> 00:22:28.000]  二十七節
[00:22:28.000 --> 00:22:30.000]  英章的二十七節所話
[00:22:30.000 --> 00:22:33.000]  他說就是
[00:22:33.000 --> 00:22:35.000]  做執事說什麼呢
[00:22:35.000 --> 00:22:37.000]  就是要把神的道理呢
[00:22:37.000 --> 00:22:39.000]  傳的全倍
[00:22:39.000 --> 00:22:41.000]  二十六節開始就講了
[00:22:41.000 --> 00:22:43.000]  他說這個道理啊
