
[00:00:00.000 --> 00:00:02.400]  我們繼續講加拉太斯
[00:01:36.300 --> 00:01:41.300]  我們那時候是在中國西漢的時代
[00:01:41.300 --> 00:01:44.300]  我們就沒有一億,只有幾千萬
[00:01:44.300 --> 00:01:45.800]  二三千萬這樣
[00:01:45.800 --> 00:01:48.800]  加起來全世界就三億人左右
[00:01:48.800 --> 00:01:52.800]  阿古斯都統一了羅馬之後
[00:01:52.800 --> 00:01:54.800]  人民就有和平的日子過
[00:01:54.800 --> 00:01:56.800]  可以優養生息
[00:01:56.800 --> 00:01:59.800]  然後整個帝國就欣欣向榮
[00:01:59.800 --> 00:02:03.800]  以色列當時已經成為羅馬帝國的一部分
[00:02:03.800 --> 00:02:06.800]  因為天下和平
[00:02:06.800 --> 00:02:09.800]  而且羅馬的律法都很嚴厲
[00:02:09.800 --> 00:02:12.800]  都令到整個帝國
[00:02:12.800 --> 00:02:17.800]  很多人都可以去到不同的地方做生意
[00:02:17.800 --> 00:02:20.800]  所以很多人都來到以色列那裡做生意
[00:02:20.800 --> 00:02:22.800]  在那裡居住
[00:02:22.800 --> 00:02:28.800]  將其他地區的風俗習慣都帶到以色列
[00:02:28.800 --> 00:02:33.800]  有好有不好
[00:02:33.800 --> 00:02:38.800]  那時候羅馬帝國的國王就委任了希律
[00:02:38.800 --> 00:02:42.800]  做以色列一帶的皇帝
[00:02:42.800 --> 00:02:44.800]  就叫做希律大帝
[00:02:44.800 --> 00:02:46.800]  這個大帝的名字是拿來聽的
[00:02:46.800 --> 00:02:50.800]  因為希律都要聽命於羅馬的凱撒
[00:02:50.800 --> 00:02:53.800]  希律大帝是一個非常殘暴的君王
[00:02:53.800 --> 00:02:58.800]  他就是那位殺了伯利恆境內的男嬰
[00:02:58.800 --> 00:03:01.800]  他就很喜歡建屋
[00:03:01.800 --> 00:03:04.800]  如果他來到香港就會做地產霸權
[00:03:04.800 --> 00:03:06.800]  他就周圍建屋
[00:03:06.800 --> 00:03:08.800]  建了很多宮殿給自己住
[00:03:08.800 --> 00:03:12.800]  將聖殿重建起大隊
[00:03:12.800 --> 00:03:14.800]  這件是好事
[00:03:14.800 --> 00:03:18.800]  但是看到那麼多外邦人在以色列拜偶像
[00:03:18.800 --> 00:03:20.800]  他就為他們建了神廟
[00:03:20.800 --> 00:03:28.800]  以致整個以色列都受到外地的宗教文化的衝擊
[00:03:28.800 --> 00:03:32.800]  以色列的慧道之士就擔心
[00:03:32.800 --> 00:03:34.800]  這些慧道之士就是法利塞人
[00:03:34.800 --> 00:03:38.800]  在耶穌時代總共有六千個法利塞人
[00:03:38.800 --> 00:03:44.800]  他們享有叫做律法專家的尊崇地位
[00:03:44.800 --> 00:03:47.800]  他認了第二就沒有人敢認第一
[00:03:47.800 --> 00:03:50.800]  而且他通常都是不認第二的
[00:03:50.800 --> 00:03:55.800]  這些法利塞人就擔心整個猶太的民族
[00:03:55.800 --> 00:03:58.800]  被外邦異教的侵蝕
[00:03:58.800 --> 00:03:59.800]  他們想到幾百年前
[00:03:59.800 --> 00:04:01.800]  以色列就因為拜偶像而亡國
[00:04:01.800 --> 00:04:03.800]  你不能怪他們
[00:04:03.800 --> 00:04:06.800]  所以為了免受同樣的命運
[00:04:06.800 --> 00:04:09.800]  其實他們現在已經亡於一角
[00:04:09.800 --> 00:04:16.800]  他們為了保護猶太人還有的傳統
[00:04:16.800 --> 00:04:19.800]  他們就變成了一個極端保守
[00:04:19.800 --> 00:04:22.800]  嚴格遵守律法
[00:04:22.800 --> 00:04:23.800]  不僅如此
[00:04:23.800 --> 00:04:28.800]  還在律法上加上很多條文、規矩、傳統
[00:04:28.800 --> 00:04:33.800]  以致成為了人民的一個重擔
[00:04:33.800 --> 00:04:36.800]  最後這群法利塞人就變成了
[00:04:36.800 --> 00:04:38.800]  我們所謂的教條主義者
[00:04:38.800 --> 00:04:39.800]  legalism
[00:04:39.800 --> 00:04:45.800]  只是根據本子很多的規律去辦事
[00:04:45.800 --> 00:04:47.800]  就失去了裡面的正義
[00:04:47.800 --> 00:04:49.800]  這些叫做legalism
[00:04:49.800 --> 00:04:51.800]  教條主義
[00:04:51.800 --> 00:04:55.800]  本來這些對聖經這麼熟悉的法利塞人
[00:04:55.800 --> 00:04:56.800]  應該是很精明的
[00:04:56.800 --> 00:05:00.800]  但是他們的思想就變得僵化了
[00:05:00.800 --> 00:05:01.800]  天天讀聖經
[00:05:01.800 --> 00:05:05.800]  但是看到表面就看不到裡面的心意
[00:05:05.800 --> 00:05:08.800]  以致利塞阿彌他們還走漏了眼
[00:05:08.800 --> 00:05:10.800]  不僅自己損失了
[00:05:10.800 --> 00:05:14.800]  還成為了別人的絆腳石
[00:05:14.800 --> 00:05:18.800]  這些法利塞人就是你和我的尷尬
[00:05:18.800 --> 00:05:24.800]  我們要在神的話語裡面不絕活學活用
[00:05:24.800 --> 00:05:26.800]  更新自己
[00:05:26.800 --> 00:05:31.800]  不要讓過去一些的思想的經歷
[00:05:31.800 --> 00:05:33.800]  令到你僵化了
[00:05:33.800 --> 00:05:36.800]  以致看不明白上帝的心意
[00:05:36.800 --> 00:05:40.800]  以致錯失了上帝為我們預備的機會
[00:05:40.800 --> 00:05:42.800]  大家你過去一生有沒有經歷過
[00:05:42.800 --> 00:05:44.800]  有慨嘆
[00:05:44.800 --> 00:05:47.800]  如果那時候我的思想不是那麼僵化
[00:05:47.800 --> 00:05:50.800]  我就不會做一些我做了的事
[00:05:50.800 --> 00:05:53.800]  因為一些思想的僵化
[00:05:53.800 --> 00:05:57.800]  使你失去了上帝給你的機會
[00:05:57.800 --> 00:05:58.800]  這些法利塞人
[00:05:58.800 --> 00:06:04.800]  令我想起美國的Order公司Coded
[00:06:04.800 --> 00:06:06.800]  最近它破產了
[00:06:06.800 --> 00:06:08.800]  原因在哪裡呢
[00:06:08.800 --> 00:06:14.800]  有人說因為Coded公司跟不上日本的數碼相機技術
[00:06:14.800 --> 00:06:16.800]  這個是錯的
[00:06:16.800 --> 00:06:21.800]  你知不知道全世界第一部電子相機是誰發明的
[00:06:21.800 --> 00:06:25.800]  就是Order 1975年
[00:06:25.800 --> 00:06:29.800]  現在那些本理學的學者就研究
[00:06:29.800 --> 00:06:31.800]  為什麼這家老店
[00:06:31.800 --> 00:06:35.800]  名店老店會破產呢
[00:06:35.800 --> 00:06:38.800]  他們得出的結論就是一個字
[00:06:38.800 --> 00:06:40.800]  英文是Complacency
[00:06:40.800 --> 00:06:45.800]  中文是松懈僵化
[00:06:45.800 --> 00:06:46.800]  松懈僵化
[00:06:46.800 --> 00:06:47.800]  以致令到他們落後
[00:06:47.800 --> 00:06:49.800]  最後破產
[00:06:49.800 --> 00:06:51.800]  所以2000年前的法利塞人
[00:06:51.800 --> 00:06:53.800]  和今天的Coded公司
[00:06:53.800 --> 00:06:55.800]  都作為我們的一些提醒
[00:06:55.800 --> 00:06:58.800]  今天下午我們要開年夜大會
[00:06:58.800 --> 00:07:00.800]  讓我們在神面前去反思一下
[00:07:00.800 --> 00:07:05.800]  究竟我們有沒有變成了自滿松懈
[00:07:05.800 --> 00:07:10.800]  將教條主義甚至放盡在教會裡面
[00:07:10.800 --> 00:07:12.800]  我們很容易變成自滿松懈的
[00:07:12.800 --> 00:07:14.800]  我們覺得這裡多好
[00:07:14.800 --> 00:07:17.800]  我們不要再搞那麼多事了
[00:07:17.800 --> 00:07:19.800]  一動不如一靜
[00:07:19.800 --> 00:07:20.800]  很多教會
[00:07:20.800 --> 00:07:22.800]  我和主任的教會說
[00:07:22.800 --> 00:07:24.800]  我們這些執事說一動不如一靜
[00:07:24.800 --> 00:07:27.800]  所以牧師想做什麼都不行
[00:07:27.800 --> 00:07:30.800]  有些牧師想一動不如一靜
[00:07:30.800 --> 00:07:32.800]  執事想做什麼都不行
[00:07:32.800 --> 00:07:35.800]  但我們要提高警覺
[00:07:35.800 --> 00:07:38.800]  我們要更新自己的思維
[00:07:38.800 --> 00:07:39.800]  有時候應該動
[00:07:39.800 --> 00:07:41.800]  有時候應該靜
[00:07:41.800 --> 00:07:43.800]  究竟上帝要你做什麼
[00:07:43.800 --> 00:07:44.800]  我們就跟著
[00:07:44.800 --> 00:07:48.800]  如果我們不在神面前去謙卑反思的話
[00:07:48.800 --> 00:07:49.800]  每日跟生
[00:07:49.800 --> 00:07:54.800]  直著讀經討告教會生活來跟生的話
[00:07:54.800 --> 00:07:57.800]  你就會僵化了
[00:07:57.800 --> 00:08:00.800]  損失了很多良機
[00:08:00.800 --> 00:08:03.800]  所以今天我們看這段經文的時候
[00:08:03.800 --> 00:08:12.800]  我們要反思他們猶太人的錯誤
[00:08:12.800 --> 00:08:14.800]  我們不要學
[00:08:14.800 --> 00:08:17.800]  但是加拿大人的錯誤我們不要學
[00:08:17.800 --> 00:08:19.800]  他們有什麼問題呢
[00:08:19.800 --> 00:08:21.800]  他們的問題就是
[00:08:21.800 --> 00:08:22.800]  無知
[00:08:22.800 --> 00:08:24.800]  英文是愚蠢
[00:08:24.800 --> 00:08:25.800]  Foolish
[00:08:25.800 --> 00:08:27.800]  保羅在加拿大詩第三章
[00:08:27.800 --> 00:08:30.800]  兩次罵他們
[00:08:30.800 --> 00:08:31.800]  無知愚蠢
[00:08:31.800 --> 00:08:33.800]  最近有沒有被人罵你愚蠢呢
[00:08:33.800 --> 00:08:34.800]  請你舉手
[00:08:34.800 --> 00:08:36.800]  一個都沒有
[00:08:36.800 --> 00:08:38.800]  很精靈
[00:08:38.800 --> 00:08:44.800]  他們無知的原因就是因為他們不熟悉真理
[00:08:44.800 --> 00:08:46.800]  實踐到真理
[00:08:46.800 --> 00:08:48.800]  與眾人的詭計
[00:08:48.800 --> 00:08:50.800]  有一段經文
[00:08:50.800 --> 00:08:54.800]  以弗所思第四章教我們如何避免這個錯誤
[00:08:54.800 --> 00:08:56.800]  剛才大家讀得這麼好
[00:08:56.800 --> 00:08:58.800]  讓我們一起讀這段經文
[00:08:58.800 --> 00:08:59.800]  以弗所思第四章
[00:08:59.800 --> 00:09:01.800]  十一至十四節一起讀
[00:09:01.800 --> 00:09:02.800]  他所賜的
[00:09:02.800 --> 00:09:03.800]  有仕途
[00:09:03.800 --> 00:09:04.800]  有先知
[00:09:04.800 --> 00:09:05.800]  有傳福音的
[00:09:05.800 --> 00:09:07.800]  有穆斯和教書
[00:09:07.800 --> 00:09:09.800]  為要成全聖徒
[00:09:09.800 --> 00:09:10.800]  確盡其職
[00:09:10.800 --> 00:09:12.800]  建立基督的身體
[00:09:12.800 --> 00:09:16.800]  直等到我們眾人在真道上同歸於一
[00:09:16.800 --> 00:09:18.800]  認識神的義子
[00:09:18.800 --> 00:09:20.800]  得以長大成人
[00:09:20.800 --> 00:09:23.800]  滿有基督長成的新量
[00:09:23.800 --> 00:09:25.800]  使我們不再作小孩子
[00:09:25.800 --> 00:09:28.800]  中了人的詭計和欺騙的法術
[00:09:28.800 --> 00:09:31.800]  被一切異教之風搖動
[00:09:31.800 --> 00:09:32.800]  飄來飄去
[00:09:32.800 --> 00:09:35.800]  就隨從各樣的異端
[00:09:35.800 --> 00:09:40.800]  我們如何避免被欺騙
[00:09:40.800 --> 00:09:42.800]  被異教之風搖動
[00:09:42.800 --> 00:09:44.800]  飄來飄去
[00:09:44.800 --> 00:09:46.800]  隨從各樣的異端
[00:09:46.800 --> 00:09:49.800]  就是要回到教會的生活
[00:09:49.800 --> 00:09:51.800]  你說我在家讀聖經行不行
[00:09:51.800 --> 00:09:53.800]  但也不夠
[00:09:53.800 --> 00:09:56.800]  這段經文說
[00:09:56.800 --> 00:10:00.800]  如果我們要避免被異教之風搖動
[00:10:00.800 --> 00:10:02.800]  我們要回到教會
[00:10:02.800 --> 00:10:04.800]  教會神似有仕途
[00:10:04.800 --> 00:10:06.800]  因此傳福音牧師教師
[00:10:06.800 --> 00:10:08.800]  為了成全聖徒
[00:10:08.800 --> 00:10:10.800]  建立基督的真體
[00:10:10.800 --> 00:10:14.800]  以至我們能夠在真道上同歸於一
[00:10:14.800 --> 00:10:16.800]  認識神的義子
[00:10:16.800 --> 00:10:17.800]  得以長大成人
[00:10:17.800 --> 00:10:19.800]  我們就可以避免
[00:10:19.800 --> 00:10:22.800]  加拉太人所犯的錯誤
[00:10:22.800 --> 00:10:25.800]  所以只是讀聖經都不夠
[00:10:25.800 --> 00:10:27.800]  還要在教會裡面接受栽培
[00:10:27.800 --> 00:10:28.800]  參與侍奉
[00:10:28.800 --> 00:10:31.800]  信徒之間彼此扶持相愛
[00:10:31.800 --> 00:10:36.800]  這就像是運動鍛鍊你的屬靈體質
[00:10:36.800 --> 00:10:40.800]  你才能夠健康地長大成人
[00:10:40.800 --> 00:10:42.800]  所以今天我們看這段經文的時候
[00:10:42.800 --> 00:10:45.800]  讓我們帶著一個敬虔
[00:10:45.800 --> 00:10:47.800]  一個合一
[00:10:47.800 --> 00:10:49.800]  和一個警醒的心
[00:10:49.800 --> 00:10:51.800]  去看這段經文
[00:10:51.800 --> 00:10:54.800]  這段經文的主旨很簡單
[00:10:54.800 --> 00:10:57.800]  我知道大家剛才讀了很長
[00:10:57.800 --> 00:10:58.800]  主旨很精明
[00:10:58.800 --> 00:11:00.800]  叫我們分開幾段讀
[00:11:00.800 --> 00:11:01.800]  不然的話
[00:11:01.800 --> 00:11:03.800]  這段經文讀是難的
[00:11:03.800 --> 00:11:05.800]  講也是難的
[00:11:05.800 --> 00:11:07.800]  但其實有些真理很重要
[00:11:07.800 --> 00:11:08.800]  上帝要我學
[00:11:08.800 --> 00:11:10.800]  它的主旨很清楚
[00:11:10.800 --> 00:11:12.800]  就是講到律法的功用
[00:11:12.800 --> 00:11:15.800]  和律法與救恩的關係
[00:11:15.800 --> 00:11:17.800]  在這段經文裡面
[00:11:17.800 --> 00:11:19.800]  我們看到上帝對世人的美意
[00:11:19.800 --> 00:11:22.800]  他定的律法最終的目的
[00:11:22.800 --> 00:11:24.800]  不是為了綁束我們
[00:11:24.800 --> 00:11:27.800]  而是為了引我們到基督耶穌那裡
[00:11:27.800 --> 00:11:30.800]  讓我們得到自由和永生
[00:11:30.800 --> 00:11:33.800]  剛才我講的那兩句話
[00:11:33.800 --> 00:11:36.800]  就是整段經文的中心思想
[00:11:36.800 --> 00:11:38.800]  律法的功用和救恩的關係
[00:11:38.800 --> 00:11:41.800]  我們看看律法有兩個目的
[00:11:41.800 --> 00:11:43.800]  第一個就是顯明罪
[00:11:43.800 --> 00:11:46.800]  第二個就是引我們到基督那裡
[00:11:46.800 --> 00:11:48.800]  我們很簡單地看看
[00:11:48.800 --> 00:11:50.800]  如何律法顯明罪呢
[00:11:50.800 --> 00:11:53.800]  在加拉提斯第三章十九節說
[00:11:53.800 --> 00:11:56.800]  律法是為過犯添上的
[00:11:56.800 --> 00:11:59.800]  羅馬書七章七字就再清楚地解釋
[00:11:59.800 --> 00:12:02.800]  非因律法我就不知何為罪
[00:12:02.800 --> 00:12:05.800]  非律法說不可起貪心
[00:12:05.800 --> 00:12:07.800]  我就不知何為貪心
[00:12:07.800 --> 00:12:09.800]  換言之
[00:12:09.800 --> 00:12:14.800]  律法不是一樓梯可以讓你爬上天堂
[00:12:14.800 --> 00:12:17.800]  律法是一支探熱針
[00:12:17.800 --> 00:12:19.800]  讓你知道自己不行
[00:12:19.800 --> 00:12:22.800]  律法是將罪定義了出來
[00:12:22.800 --> 00:12:25.800]  它定義了什麼叫罪
[00:12:25.800 --> 00:12:26.800]  貪心是罪
[00:12:26.800 --> 00:12:28.800]  你犯了貪心的時候
[00:12:28.800 --> 00:12:30.800]  你就知道我是犯了罪
[00:12:30.800 --> 00:12:34.800]  不過律法不單止是為罪下定義
[00:12:34.800 --> 00:12:38.800]  不單止是將罪分析顯明出來
[00:12:38.800 --> 00:12:44.800]  還有一個結果是令你犯更多的罪
[00:12:44.800 --> 00:12:47.800]  牧師 哪有這樣的東西
[00:12:47.800 --> 00:12:50.800]  你看看羅馬書五章十二字
[00:12:50.800 --> 00:12:53.800]  律法本是外添的叫過犯顯多
[00:12:53.800 --> 00:12:56.800]  英文就更加清楚
[00:12:56.800 --> 00:13:03.800]  The law was brought in so that the trespass might increase
[00:13:03.800 --> 00:13:06.800]  律法是被帶進來
[00:13:06.800 --> 00:13:09.800]  以至你的過犯更加多了
[00:13:09.800 --> 00:13:11.800]  羅馬書七章八節又說
[00:13:11.800 --> 00:13:13.800]  罪就趁著機會
[00:13:13.800 --> 00:13:15.800]  借著戒命 即是律法
[00:13:15.800 --> 00:13:19.800]  叫諸般的貪心在我裡頭發動
[00:13:19.800 --> 00:13:23.800]  有時在講題上很少聽到說
[00:13:23.800 --> 00:13:27.800]  律法叫我們犯多些罪
[00:13:27.800 --> 00:13:29.800]  但是既然聖經是這樣說
[00:13:29.800 --> 00:13:31.800]  我一定要說
[00:13:31.800 --> 00:13:33.800]  難就難在這裡
[00:13:33.800 --> 00:13:35.800]  我用一個例子來解釋
[00:13:35.800 --> 00:13:39.800]  為什麼律法會令人犯多些罪
[00:13:39.800 --> 00:13:41.800]  我看過一段新聞
[00:13:41.800 --> 00:13:43.800]  內地的新聞就提到有個人
[00:13:43.800 --> 00:13:48.800]  是駕車不小心撞傷了路人
[00:13:48.800 --> 00:13:50.800]  他知道他要面對法律
[00:13:50.800 --> 00:13:52.800]  因為他不守交通規則
[00:13:52.800 --> 00:13:55.800]  駕駛撞傷了人
[00:13:55.800 --> 00:13:58.800]  要受到法律的制裁
[00:13:58.800 --> 00:14:01.800]  他望下四圍都沒有人
[00:14:01.800 --> 00:14:06.800]  他就用車再來一次撞死了人
[00:14:06.800 --> 00:14:08.800]  他想不到原來有人看到
[00:14:08.800 --> 00:14:10.800]  他就被捉拿了
[00:14:10.800 --> 00:14:13.800]  這個人第一次犯罪的時候
[00:14:13.800 --> 00:14:15.800]  是犯罪
[00:14:15.800 --> 00:14:17.800]  是犯了不小心駕駛傷人罪
[00:14:17.800 --> 00:14:19.800]  但是他第二次犯罪
[00:14:19.800 --> 00:14:21.800]  就是謀殺罪
[00:14:21.800 --> 00:14:23.800]  為什麼由第一次犯罪到第二次呢
[00:14:23.800 --> 00:14:25.800]  就是當中有個律法
[00:14:25.800 --> 00:14:27.800]  他一面對這個律法
[00:14:27.800 --> 00:14:30.800]  這個律法就好像引蛇出洞那樣
[00:14:30.800 --> 00:14:33.800]  將他裡面的罪性挑旺了
[00:14:33.800 --> 00:14:35.800]  律法是良善的
[00:14:35.800 --> 00:14:37.800]  律法是好的
[00:14:37.800 --> 00:14:39.800]  但是
[00:14:39.800 --> 00:14:41.800]  律法就凸顯了我們人心裡面
[00:14:41.800 --> 00:14:43.800]  那個敗壞那個險惡
[00:14:43.800 --> 00:14:46.800]  我們是天生就來違背上帝
[00:14:46.800 --> 00:14:50.800]  我們天生就來對抗上帝的律法
[00:14:50.800 --> 00:14:52.800]  當我們面對上帝的時候
[00:14:52.800 --> 00:14:53.800]  我們就要
[00:14:53.800 --> 00:14:55.800]  我們裡面的罪就彈起
[00:14:55.800 --> 00:14:57.800]  我們要和上帝對抗
[00:14:57.800 --> 00:15:02.800]  所以律法不單止為罪下定義
[00:15:02.800 --> 00:15:04.800]  律法有一個結果
[00:15:04.800 --> 00:15:06.800]  就是引蛇出洞
[00:15:06.800 --> 00:15:08.800]  令到我們心裡面的罪性
[00:15:08.800 --> 00:15:10.800]  是凸顯出來
[00:15:10.800 --> 00:15:12.800]  甚至是加強了
[00:15:12.800 --> 00:15:16.800]  那個結果是加多了我們犯罪
[00:15:16.800 --> 00:15:19.800]  所以不是律法有問題
[00:15:19.800 --> 00:15:21.800]  而是我們的心有問題
[00:15:21.800 --> 00:15:22.800]  所以保羅在
[00:15:22.800 --> 00:15:24.800]  在羅馬書七章七節
[00:15:24.800 --> 00:15:25.800]  他有個概嘆
[00:15:25.800 --> 00:15:27.800]  他立志為善尤得我
[00:15:27.800 --> 00:15:28.800]  但行出來尤不得我
[00:15:28.800 --> 00:15:30.800]  那時候他已經是基督徒
[00:15:30.800 --> 00:15:31.800]  已經是使徒
[00:15:31.800 --> 00:15:32.800]  他都這樣說
[00:15:32.800 --> 00:15:34.800]  我知道什麼是好
[00:15:34.800 --> 00:15:35.800]  我做不到
[00:15:35.800 --> 00:15:36.800]  我明知不好的
[00:15:36.800 --> 00:15:37.800]  我反而做出來
[00:15:37.800 --> 00:15:38.800]  我真是苦啊
[00:15:38.800 --> 00:15:41.800]  誰能夠救我脫離這個取死的身體
[00:15:41.800 --> 00:15:47.800]  人心的敗壞是在這裡
[00:15:47.800 --> 00:15:49.800]  所以為什麼教會有這麼多的問題
[00:15:49.800 --> 00:15:51.800]  就因為雖然我們是基督徒
[00:15:51.800 --> 00:15:53.800]  但我們有裡面這個罪性
[00:15:53.800 --> 00:15:55.800]  有時候我們面對律法的時候
[00:15:55.800 --> 00:15:57.800]  我們這個罪性呢
[00:15:57.800 --> 00:15:59.800]  罪呢
[00:15:59.800 --> 00:16:00.800]  那個撒旦呢
[00:16:00.800 --> 00:16:02.800]  就利用律法來引誘我們
[00:16:02.800 --> 00:16:05.800]  以致我們犯罪更多
[00:16:05.800 --> 00:16:07.800]  我們最近看到
[00:16:07.800 --> 00:16:11.800]  這麼多人淪喪悲劇
[00:16:11.800 --> 00:16:12.800]  師父師母
[00:16:12.800 --> 00:16:14.800]  殺父母
[00:16:14.800 --> 00:16:17.800]  被燒炭謀殺
[00:16:17.800 --> 00:16:18.800]  然後自盡
[00:16:18.800 --> 00:16:19.800]  這些的情況呢
[00:16:19.800 --> 00:16:21.800]  讓我看到人心呢
[00:16:21.800 --> 00:16:26.800]  人其實沒有辦法來靠自己來得救
[00:16:26.800 --> 00:16:27.800]  所以
[00:16:27.800 --> 00:16:29.800]  律法第一個功用是顯明罪
[00:16:29.800 --> 00:16:30.800]  和顯罪性
[00:16:30.800 --> 00:16:32.800]  所以弟兄姐妹
[00:16:32.800 --> 00:16:33.800]  我們在教會裡面
[00:16:33.800 --> 00:16:35.800]  我們彼此要體諒
[00:16:35.800 --> 00:16:38.800]  因為我們知道大家都是罪人
[00:16:38.800 --> 00:16:40.800]  如果有弟兄姐妹說話得罪你
[00:16:40.800 --> 00:16:42.800]  如果有弟兄姐妹發脾氣
[00:16:42.800 --> 00:16:44.800]  有些可能是執事
[00:16:44.800 --> 00:16:46.800]  有些可能是傳道人
[00:16:46.800 --> 00:16:48.800]  但我們知道我們都是罪人
[00:16:48.800 --> 00:16:50.800]  我們就彼此饒恕
[00:16:50.800 --> 00:16:55.800]  因為我們每一個都需要靠耶穌基督來補血
[00:16:55.800 --> 00:16:56.800]  洗正
[00:16:56.800 --> 00:16:57.800]  所以今天下午
[00:16:57.800 --> 00:17:00.800]  大家帶著一個謙卑的心來到聯誼大會
[00:17:00.800 --> 00:17:03.800]  我們彼此鼓勵的時候
[00:17:03.800 --> 00:17:05.800]  我們傳一個謙卑的心
[00:17:05.800 --> 00:17:07.800]  我們傳一個合一的心
[00:17:07.800 --> 00:17:08.800]  因為上帝為我們教會
[00:17:08.800 --> 00:17:12.800]  開了一條美麗的前景
[00:17:12.800 --> 00:17:14.800]  我們的傳福音
[00:17:14.800 --> 00:17:16.800]  我們的猜傳
[00:17:16.800 --> 00:17:20.800]  我們的栽培
[00:17:20.800 --> 00:17:24.800]  上帝為我們預備了很美好的環境
[00:17:24.800 --> 00:17:26.800]  但魔鬼又想在我們當中
[00:17:26.800 --> 00:17:28.800]  做打野佬的工作
[00:17:28.800 --> 00:17:31.800]  以致令到我們傷憎
[00:17:31.800 --> 00:17:36.800]  甚至令到我們看不到神為我們預備的機遇
[00:17:36.800 --> 00:17:37.800]  所以弟兄姊妹
[00:17:37.800 --> 00:17:39.800]  我們每天要反思
[00:17:39.800 --> 00:17:41.800]  不要僵化
[00:17:41.800 --> 00:17:43.800]  我們要知道魔鬼的詭計
[00:17:43.800 --> 00:17:48.800]  好
[00:17:48.800 --> 00:17:55.800]  律法的第一個功用就是這樣
[00:17:55.800 --> 00:17:57.800]  是顯明罪
[00:17:57.800 --> 00:17:59.800]  第二個功用
[00:17:59.800 --> 00:18:03.800]  律法就是將我們引到耶穌基督那裡
[00:18:03.800 --> 00:18:05.800]  因為我們知道自己不行了
[00:18:05.800 --> 00:18:07.800]  我們就知道
[00:18:07.800 --> 00:18:09.800]  唯有去到耶穌基督那裡
[00:18:09.800 --> 00:18:11.800]  但當我們去到耶穌基督那裡的時候
[00:18:11.800 --> 00:18:14.800]  我們就發現神的恩典是多麼奇妙豐盛
[00:18:14.800 --> 00:18:18.800]  我們看加泰書三章23-24節
[00:18:18.800 --> 00:18:21.800]  因為這個恩訊得救的道理
[00:18:21.800 --> 00:18:23.800]  未到以先
[00:18:23.800 --> 00:18:26.800]  我們都被看守在律法之下
[00:18:26.800 --> 00:18:29.800]  這個圈子可以說是監禁
[00:18:29.800 --> 00:18:31.800]  或者可以說是管束
[00:18:31.800 --> 00:18:33.800]  到將來的真道顯明出來
[00:18:33.800 --> 00:18:36.800]  這樣律法就變成了我們憤懵的師傅
[00:18:36.800 --> 00:18:38.800]  引我們到基督那裡
[00:18:38.800 --> 00:18:40.800]  使我們恩訊輕易
[00:18:40.800 --> 00:18:41.800]  律法讓我們知道
[00:18:41.800 --> 00:18:43.800]  沒有其他的救法
[00:18:43.800 --> 00:18:45.800]  我們不能夠靠我們自己
