
[00:00:00.000 --> 00:00:03.220]  以下的書裏面有三個主題
[00:04:04.000 --> 00:04:08.000]  聖誕節來喫大餐,還要送一個小的禮物給你
[00:04:08.000 --> 00:04:10.000]  年終的時候的禮物
[00:04:11.000 --> 00:04:16.000]  甚至有時候你去了買東西,去了沃爾瑪,去了Best Buy
[00:04:16.000 --> 00:04:20.000]  你也看到,你自然就在口袋裏面拿了幾個零碎錢
[00:04:20.000 --> 00:04:24.000]  就放在這個周詩君的那個盒子裏面
[00:04:24.000 --> 00:04:26.000]  爲什麼?就覺得聖誕節就是一種
[00:04:26.000 --> 00:04:29.000]  應該是思雨的時候嘛,當然就願意
[00:04:29.000 --> 00:04:35.000]  不但這樣子,能夠跟家人交一個閒家教
[00:04:35.000 --> 00:04:39.000]  然後在這個寒冷的冬天的裏面
[00:04:39.000 --> 00:04:43.000]  你就拿着一個你喜歡的日式的飲料
[00:04:43.000 --> 00:04:46.000]  咖啡也好,或者是可可也好
[00:04:46.000 --> 00:04:50.000]  在家裏面,你說多滿足呢,多滿足呢
[00:04:50.000 --> 00:04:56.000]  那這個是我覺得在世上所給我們的喜樂
[00:04:56.000 --> 00:05:00.000]  但是你知道你開了香檳
[00:05:00.000 --> 00:05:03.000]  那個裏面的氣很快就走掉了
[00:05:03.000 --> 00:05:08.000]  那我們的這種的喜悅是得滿足的一種狀態
[00:05:08.000 --> 00:05:11.000]  但是如何的把我們這種的喜悅
[00:05:11.000 --> 00:05:17.000]  能夠一次又一次,一年又一年的能夠留住呢?
[00:05:17.000 --> 00:05:19.000]  我覺得當中有一個祕訣
[00:05:19.000 --> 00:05:25.000]  今年對你來說可能是個非常滿足的一年
[00:05:25.000 --> 00:05:27.000]  到了明年又怎麼樣?
[00:05:27.000 --> 00:05:31.000]  我舉一些例子可以讓大家看一下
[00:05:31.000 --> 00:05:35.000]  若是你今年過的聖誕節跟去年不一樣
[00:05:35.000 --> 00:05:38.000]  他們出現的問題是這樣子
[00:05:38.000 --> 00:05:48.000]  你最愛的人送給你的禮物
[00:05:48.000 --> 00:05:52.000]  沒有辦法12月24號送到你家裏面
[00:05:52.000 --> 00:05:54.000]  你失望嗎?
[00:05:54.000 --> 00:05:59.000]  你買不到Black Friday要買的東西
[00:05:59.000 --> 00:06:01.000]  你失望嗎?
[00:06:03.000 --> 00:06:08.000]  你去買了菜,回家的時候輪胎壞了,破了
[00:06:08.000 --> 00:06:13.000]  你要出去喫飯的時候
[00:06:13.000 --> 00:06:16.000]  對不起,下學了,沒辦法去
[00:06:16.000 --> 00:06:20.000]  你的小孩子回家跟你說
[00:06:20.000 --> 00:06:22.000]  老爸,我現在回家了
[00:06:22.000 --> 00:06:25.000]  不過下個學期我不回去大學
[00:06:28.000 --> 00:06:35.000]  花姐的女兒跟你說,今天我要帶我一個朋友回家跟你喫飯
[00:06:35.000 --> 00:06:36.000]  心裏面很高興
[00:06:36.000 --> 00:06:41.000]  一進來的時候,她的男朋友好像是在路邊撿來的垃圾
[00:06:41.000 --> 00:06:44.000]  你喜樂嗎?
[00:06:44.000 --> 00:06:50.000]  我相信我們都希望留住喜悅的心
[00:06:50.000 --> 00:06:53.000]  但是怎麼樣可以一次又一次的
[00:06:53.000 --> 00:06:56.000]  在每一種的環境裏面
[00:06:56.000 --> 00:06:59.000]  我們都能夠得到歡心
[00:06:59.000 --> 00:07:04.000]  我覺得這個正是我們今年聖誕節我們需要知道
[00:07:04.000 --> 00:07:10.000]  至少我知道在今天的經文裏面
[00:07:10.000 --> 00:07:13.000]  給了我三個事情
[00:07:13.000 --> 00:07:15.000]  可以成爲我的提醒
[00:07:15.000 --> 00:07:18.000]  可能去年不是一個很喜悅的聖誕節
[00:07:18.000 --> 00:07:22.000]  但是我願意讓今年的聖誕節成爲明年的聖誕節
[00:07:22.000 --> 00:07:25.000]  明年的聖誕節成爲後年的聖誕節
[00:07:25.000 --> 00:07:31.000]  我今年所得喜悅的這個的心能夠留住直到永遠
[00:07:31.000 --> 00:07:34.000]  至少在這個經文裏面
[00:07:34.000 --> 00:07:36.000]  給我有三個事情
[00:07:36.000 --> 00:07:38.000]  我提供給大家作爲大家的參考
[00:07:38.000 --> 00:07:43.000]  因爲我們做牧師不希望強迫你們接受一些東西
[00:07:43.000 --> 00:07:44.000]  你不接受沒辦法
[00:07:44.000 --> 00:07:49.000]  但是我希望至少我用一個比較簡單的方法來講到
[00:07:49.000 --> 00:07:57.000]  三個可以讓我們留住喜悅成爲歡心的三個事
[00:07:57.000 --> 00:08:01.000]  我希望這三個事可以成爲你今天的滿足
[00:08:01.000 --> 00:08:03.000]  成爲你今天最大的喜悅
[00:08:03.000 --> 00:08:05.000]  第一個事情
[00:08:05.000 --> 00:08:10.000]  我相信我們如何的讓喜樂成爲歡心
[00:08:10.000 --> 00:08:14.000]  第一個就需要承認接受
[00:08:14.000 --> 00:08:21.000]  耶穌基督的使命是爲你而來
[00:08:21.000 --> 00:08:25.000]  在這個經文六十章的裏面
[00:08:25.000 --> 00:08:30.000]  特別的講到他要成爲我們的拯救者
[00:08:30.000 --> 00:08:34.000]  請看一下第六十章的第一節到第三節
[00:08:34.000 --> 00:08:38.000]  欣喜發光因爲你的光已經來到
[00:08:38.000 --> 00:08:42.000]  耶和華的榮耀發現教要你看啊
[00:08:42.000 --> 00:08:45.000]  黑暗遮蓋大地
[00:08:45.000 --> 00:08:47.000]  幽暗遮蓋萬民
[00:08:47.000 --> 00:08:50.000]  耶和華卻要顯現教要你
[00:08:50.000 --> 00:08:53.000]  他的榮耀要顯在你的身上看到嗎
[00:08:53.000 --> 00:08:58.000]  這個以色列的百姓等候着一個救贖的一個時代
[00:08:58.000 --> 00:09:01.000]  等啊又等等啊又等沒有辦法來
[00:09:01.000 --> 00:09:06.000]  反而在周邊裏面看到這個黑暗沒有退去
[00:09:06.000 --> 00:09:12.000]  在這裏以下宣佈了神國度降臨的時候
[00:09:12.000 --> 00:09:17.000]  他說這個國度降臨的時候好像光進到黑暗的一樣
[00:09:17.000 --> 00:09:24.000]  這個光會打碎了人一切的憂愁罪惡跟跌倒
[00:09:24.000 --> 00:09:30.000]  他來就是成爲那個救贖者
[00:09:30.000 --> 00:09:36.000]  把這個百姓當中等候的這個願望成爲現實
[00:09:36.000 --> 00:09:41.000]  我常常覺得主耶穌來的時候真的不是我們所說的
[00:09:41.000 --> 00:09:44.000]  他是靜悄悄的來不是
[00:09:44.000 --> 00:09:49.000]  我們在聖經裏面記載往往看到是主耶穌來帶來的平安
[00:09:49.000 --> 00:09:52.000]  這個平安是在人幽暗的當中顯露出來
[00:09:52.000 --> 00:09:55.000]  如同光照在黑暗的一樣
[00:09:55.000 --> 00:10:00.000]  主耶穌從來不是偷偷摸摸的進到我們人生的裏面
[00:10:00.000 --> 00:10:02.000]  你看一下在路加福音的記載
[00:10:02.000 --> 00:10:05.000]  你看一下在聖經當中的記載就看見
[00:10:05.000 --> 00:10:13.000]  主耶穌來的時候先有天使上瑪利亞宣佈這個愛子的來臨
[00:10:13.000 --> 00:10:18.000]  這些的先至上座那些野外的當中的牧羊人來述說
[00:10:18.000 --> 00:10:25.000]  天使天君爲了主耶穌的降生而喜樂三個博士
[00:10:25.000 --> 00:10:31.000]  因着看見光進到耶路撒冷尋找這個要來的君王
[00:10:31.000 --> 00:10:36.000]  並且在伯利恆的馬槽裏面找到
[00:10:36.000 --> 00:10:40.000]  當最來到這個世界
[00:10:40.000 --> 00:10:44.000]  當神的光進到這個世界的時候
[00:10:44.000 --> 00:10:49.000]  神的光必然打碎了我們的白環
[00:10:49.000 --> 00:10:52.000]  這個是我們的喜樂
[00:10:52.000 --> 00:10:53.000]  不但如此
[00:10:53.000 --> 00:10:59.000]  他來的時候是成爲天國的宣告者
[00:10:59.000 --> 00:11:04.000]  他踏入了歷史要彰顯神的榮耀當中沒有延遲
[00:11:04.000 --> 00:11:08.000]  所以看一下第四節跟第五節
[00:11:08.000 --> 00:11:12.000]  看到當我們要舉目四方觀看的時候
[00:11:12.000 --> 00:11:16.000]  就看見神把他的百姓召聚在他的面前
[00:11:16.000 --> 00:11:26.000]  原先這些人是在離散在巴比倫的國度的裏面
[00:11:26.000 --> 00:11:32.000]  如今他們好像神所愛的兒女一樣被懷抱起來
[00:11:32.000 --> 00:11:38.000]  他們不單止帶着這個喜樂回到耶路撒冷城
[00:11:38.000 --> 00:11:47.000]  甚至把他們在野外在外地得來的這個貨物都帶來來榮耀神
[00:11:47.000 --> 00:11:50.000]  到底這個要來的是誰
[00:11:50.000 --> 00:11:55.000]  這個要來的是耶穌基督
[00:11:55.000 --> 00:12:01.000]  那很多人對這個耶穌基督的名字只是用口邊來講
[00:12:01.000 --> 00:12:04.000]  其實裏面有含着很深入的意思
[00:12:04.000 --> 00:12:11.000]  基督這個字在希臘語的翻譯就是受告者
[00:12:11.000 --> 00:12:15.000]  要來的尼賽亞希臘文當中翻譯出來
[00:12:15.000 --> 00:12:19.000]  正面翻出來就是被告莫的那一位
[00:12:19.000 --> 00:12:24.000]  就是那一位能夠救贖他的百姓的這個解救者
[00:12:24.000 --> 00:12:26.000]  這個的君王
[00:12:26.000 --> 00:12:28.000]  所以當我們講到耶穌基督的時候
[00:12:28.000 --> 00:12:30.000]  就給我們看見兩個文化
[00:12:30.000 --> 00:12:31.000]  一個希臘的文化
[00:12:31.000 --> 00:12:33.000]  一個希臘的文化
[00:12:33.000 --> 00:12:37.000]  相聚相碰的時候給我們看就只有一個事情
[00:12:37.000 --> 00:12:40.000]  就是那個尼賽亞就是受告者
[00:12:40.000 --> 00:12:43.000]  這個受告者就是基督
[00:12:43.000 --> 00:12:45.000]  這個基督就是神的兒子
[00:12:45.000 --> 00:12:50.000]  那麼爲什麼今天我們看到聖經的記載我們還懷疑
[00:12:50.000 --> 00:12:56.000]  還去尋找別個成爲我們要等待的君王來呢
[00:12:56.000 --> 00:13:01.000]  所以我看到一系列的猶太人真的在這個事情當中很愚昧
[00:13:01.000 --> 00:13:05.000]  到現在他們還是等着要來的尼賽亞
[00:13:05.000 --> 00:13:16.000]  聖經在文化在演說出來的整個歷史的這個過程當中都告訴我們
[00:13:16.000 --> 00:13:24.000]  這個要來的君王尼賽亞就是生在馬朝那一位的耶穌
[00:13:24.000 --> 00:13:27.000]  就是基督
[00:13:27.000 --> 00:13:29.000]  就是神的兒子
[00:13:29.000 --> 00:13:35.000]  就是萬邦所等候的那個尼賽亞
[00:13:35.000 --> 00:13:43.000]  就在這個範圍裏面我們不能不再說在周月的當中很清楚地告訴我們
[00:13:43.000 --> 00:13:45.000]  基督的意思是什麼
[00:13:45.000 --> 00:13:47.000]  尼賽亞的意思是什麼
[00:13:47.000 --> 00:13:48.000]  預言的意思是什麼
[00:13:48.000 --> 00:13:50.000]  把這個加起來你就發現到
[00:13:50.000 --> 00:13:53.000]  原來整個以色列的百姓的歷史
[00:13:53.000 --> 00:13:57.000]  當他們犯上了第一個亞當所犯的罪
[00:13:57.000 --> 00:13:59.000]  當神嚴嚴地刑罰他的時候
[00:13:59.000 --> 00:14:04.000]  到末了神說我要帶給他們這份的自由
[00:14:04.000 --> 00:14:09.000]  這種釋放就在這個要來的尼賽亞
[00:14:09.000 --> 00:14:15.000]  就是在歷史當中出現的這個耶穌身上彰顯出來
[00:14:15.000 --> 00:14:20.000]  所以在周月裏面有很多很多的預言都指向了這個要來的尼賽亞
[00:14:20.000 --> 00:14:27.000]  比方說以色列的預言的耶穌基督是從這個童女瑪利亞所生的
[00:14:27.000 --> 00:14:29.000]  這個尼賽亞是生在伯利恆城
[00:14:29.000 --> 00:14:32.000]  這個尼賽亞是猶大的支派
[00:14:32.000 --> 00:14:36.000]  萬邦都要在耶穌的後裔當中得着幫助
[00:14:36.000 --> 00:14:39.000]  這個尼賽亞是大位的後裔
[00:14:39.000 --> 00:14:45.000]  這個尼賽亞就是那個要說明天國來臨的人
[00:14:45.000 --> 00:14:48.000]  這個尼賽亞會行神蹟
[00:14:48.000 --> 00:14:52.000]  這個尼賽亞不單只是在葬身的當中被預言
[00:14:52.000 --> 00:14:54.000]  他的工作也就說出來
[00:14:54.000 --> 00:14:58.000]  這位尼賽亞親自的來到我們的身上
[00:14:58.000 --> 00:15:00.000]  這個就是耶穌
[00:15:00.000 --> 00:15:04.000]  耶穌也在他的服飾當中很清楚地說
[00:15:04.000 --> 00:15:07.000]  我就是那位要來的尼賽亞
[00:15:07.000 --> 00:15:10.000]  我就是道路真理跟生命
[00:15:10.000 --> 00:15:13.000]  他帶來的是那一個國度
[00:15:13.000 --> 00:15:19.000]  在馬朝開始連三個君王都認出來
[00:15:19.000 --> 00:15:20.000]  所以請問大家
[00:15:20.000 --> 00:15:24.000]  爲什麼今天你還懷疑着耶穌基督沒有來
[00:15:24.000 --> 00:15:28.000]  還是在等候着已經來的尼賽亞
[00:15:28.000 --> 00:15:32.000]  他要成爲我們的治理者
[00:15:32.000 --> 00:15:35.000]  請大家注意第六十章的第九節
[00:15:35.000 --> 00:15:36.000]  有個經文很特別
[00:15:36.000 --> 00:15:39.000]  以前在翻的時候沒有特別注意
[00:15:39.000 --> 00:15:41.000]  後來翻出來的時候很有意思
[00:15:41.000 --> 00:15:43.000]  第九節裏面說
[00:15:43.000 --> 00:15:45.000]  我把這個經文先念出來
[00:15:45.000 --> 00:15:48.000]  衆海島必等候他
[00:15:48.000 --> 00:15:52.000]  首先是他師的船隻將他的衆子
[00:15:52.000 --> 00:15:56.000]  連他們的精靈從遠方一同帶來
[00:15:56.000 --> 00:15:57.000]  都要爲耶化
[00:15:57.000 --> 00:16:00.000]  你神的名要爲以現在的聖者
[00:16:00.000 --> 00:16:04.000]  因爲他已經榮耀了你
[00:16:04.000 --> 00:16:05.000]  那圓文這個字
[00:16:05.000 --> 00:16:08.000]  榮耀這個字在英文翻出來
[00:16:08.000 --> 00:16:10.000]  是那一種光彩的意思
[00:16:10.000 --> 00:16:12.000]  意思就是說
[00:16:12.000 --> 00:16:14.000]  主耶穌要來的時候
[00:16:14.000 --> 00:16:17.000]  他拯救我們的罪惡
[00:16:17.000 --> 00:16:19.000]  他在當中宣佈國度的降臨
[00:16:19.000 --> 00:16:21.000]  並且當中要治理我們
[00:16:21.000 --> 00:16:22.000]  在治理的當中
[00:16:22.000 --> 00:16:26.000]  不是我們生活當中那一種治理君王
[00:16:26.000 --> 00:16:29.000]  那一種的壓力
[00:16:29.000 --> 00:16:33.000]  乃是他來的時候會把我們裝扮得好
[00:16:33.000 --> 00:16:34.000]  所以這個榮耀的字
[00:16:34.000 --> 00:16:39.000]  原先是我們用在神的國度當中
[00:16:39.000 --> 00:16:41.000]  是神啊我來榮耀你
[00:16:41.000 --> 00:16:43.000]  意思就是說我要盡我的一切
[00:16:43.000 --> 00:16:45.000]  把我的生命往禮物送給神
[00:16:45.000 --> 00:16:48.000]  但是在這個經文當中反過來用說
[00:16:48.000 --> 00:16:50.000]  神要把他一切的豐盛
[00:16:50.000 --> 00:16:52.000]  榮耀在我們的身上
[00:16:52.000 --> 00:16:53.000]  意思就是說
[00:16:53.000 --> 00:16:55.000]  當主耶穌來成我們君王的時候
[00:16:55.000 --> 00:16:56.000]  你知道嗎
[00:16:56.000 --> 00:17:00.000]  神的確地把我們整個生命交替了
[00:17:00.000 --> 00:17:03.000]  過去我們不上神的兒子
[00:17:03.000 --> 00:17:04.000]  過去我們敗壞
[00:17:04.000 --> 00:17:06.000]  我們過去頂撞的上帝
[00:17:06.000 --> 00:17:09.000]  如今應作神在當中是給我們的禮賽
[00:17:09.000 --> 00:17:12.000]  把我們的生命完全地翻轉過來
[00:17:12.000 --> 00:17:15.000]  今天神說我要換上你的衣服
[00:17:15.000 --> 00:17:17.000]  我要把香水放在你的身上
[00:17:17.000 --> 00:17:19.000]  我要讓你穿上好的衣服
[00:17:19.000 --> 00:17:22.000]  讓你堂堂正正地走在這個世界裏面
[00:17:22.000 --> 00:17:25.000]  人家問這個人住了很多年
[00:17:25.000 --> 00:17:28.000]  但是呢總是是神說
[00:17:28.000 --> 00:17:32.000]  他用這個方法來治理我們
[00:17:32.000 --> 00:17:36.000]  我常常覺得在今天我們看到神所給我們的治理
[00:17:36.000 --> 00:17:40.000]  往往是用一個非常恐怖的方法來描述
[00:17:40.000 --> 00:17:43.000]  這個王要來的時候是不給我自由的
[00:17:43.000 --> 00:17:46.000]  這個王來的時候一定會指控我的罪孽
[00:17:46.000 --> 00:17:47.000]  這個王要來的時候
[00:17:47.000 --> 00:17:51.000]  是讓我一點在人生當中的這種選擇的自由都沒有
[00:17:51.000 --> 00:17:53.000]  完全錯
[00:17:53.000 --> 00:17:55.000]  當這一位君王來
[00:17:55.000 --> 00:17:56.000]  禮賽要來的時候
[00:17:56.000 --> 00:18:00.000]  他要成爲他的百姓當中的治理者
[00:18:00.000 --> 00:18:02.000]  從遠方來的士巴
[00:18:02.000 --> 00:18:04.000]  從他師師方來的船
[00:18:04.000 --> 00:18:07.000]  都要帶來這一種的富足
[00:18:07.000 --> 00:18:13.000]  爲要在耶路撒冷的裏面來榮耀神
[00:18:13.000 --> 00:18:15.000]  太美麗了
[00:18:15.000 --> 00:18:19.000]  看一下以下書的62章第三節
[00:18:19.000 --> 00:18:24.000]  你在耶和華的手中要作爲華官
[00:18:24.000 --> 00:18:27.000]  神要把我們整個生命改變過來
[00:18:27.000 --> 00:18:30.000]  過去沒有美麗的地方
[00:18:30.000 --> 00:18:33.000]  也沒有一些可取的地方
[00:18:33.000 --> 00:18:35.000]  如今上帝治理我們的時候
[00:18:35.000 --> 00:18:37.000]  完全的把我們改變過來
[00:18:37.000 --> 00:18:41.000]  而且他要成爲萬邦之王
[00:18:41.000 --> 00:18:44.000]  以下書60章10到11節裏面
[00:18:44.000 --> 00:18:47.000]  講到列國的君王都要服侍他
[00:18:47.000 --> 00:18:49.000]  如同臣僕的一樣
[00:18:49.000 --> 00:18:50.000]  還記得嗎
[00:18:50.000 --> 00:18:53.000]  以前的列邦是在上帝的手中
[00:18:53.000 --> 00:18:57.000]  成爲一個器皿來在當中
[00:18:57.000 --> 00:19:00.000]  塑造改變刑法一些的百姓
[00:19:00.000 --> 00:19:02.000]  當中神使用了多少的百姓
[00:19:02.000 --> 00:19:04.000]  使用了埃及王
[00:19:04.000 --> 00:19:05.000]  使用了亞馬列人
[00:19:05.000 --> 00:19:07.000]  使用了波斯人
[00:19:07.000 --> 00:19:09.000]  驚喜了亞蘇國
[00:19:09.000 --> 00:19:11.000]  驚喜了巴比倫國
[00:19:11.000 --> 00:19:14.000]  到最後的時候使用羅馬帝國
[00:19:14.000 --> 00:19:16.000]  讓整個一些的百姓
[00:19:16.000 --> 00:19:19.000]  在那個憂愁困苦的裏面
[00:19:19.000 --> 00:19:21.000]  但是當神來的時候
[00:19:21.000 --> 00:19:24.000]  這些的君王都最後成爲
[00:19:24.000 --> 00:19:27.000]  我手中下面的臣服
[00:19:27.000 --> 00:19:29.000]  這些人到最後的時候
[00:19:29.000 --> 00:19:31.000]  轉過來是要服侍我
[00:19:31.000 --> 00:19:32.000]  所以你看一下
[00:19:32.000 --> 00:19:34.000]  在羅馬帝國的前三百年
[00:19:34.000 --> 00:19:36.000]  雖然基督徒在當中信了耶穌
[00:19:36.000 --> 00:19:40.000]  羅馬帝國沒有放過信主的人
[00:19:40.000 --> 00:19:42.000]  受了很多的困苦
[00:19:42.000 --> 00:19:43.000]  主後的七十年
[00:19:43.000 --> 00:19:45.000]  耶路撒冷城被毀
[00:19:45.000 --> 00:19:47.000]  這些人沒有敬拜的地方
[00:19:47.000 --> 00:19:49.000]  居無定屬
[00:19:49.000 --> 00:19:51.000]  這時候神說
[00:19:51.000 --> 00:19:54.000]  我要把羅馬帝國的權柄改變過來
[00:19:54.000 --> 00:19:56.000]  過了三百年以後
[00:19:56.000 --> 00:19:57.000]  整個羅馬的帝國
[00:19:57.000 --> 00:20:00.000]  他們所建立出來的文化
[00:20:00.000 --> 00:20:02.000]  建立出來的道路
[00:20:02.000 --> 00:20:04.000]  建立出來的管理的系統
[00:20:04.000 --> 00:20:06.000]  竟然成爲一個
[00:20:06.000 --> 00:20:09.000]  非常好傳福音的一個過程
[00:20:09.000 --> 00:20:10.000]  所以我常常說
[00:20:10.000 --> 00:20:12.000]  基督徒的生命應該就是這樣子
[00:20:12.000 --> 00:20:14.000]  我們把我們人生當中
[00:20:14.000 --> 00:20:16.000]  看爲是最壞的一個計劃
[00:20:16.000 --> 00:20:18.000]  最不行的一個時候
[00:20:18.000 --> 00:20:20.000]  作爲一個神最好的時間
[00:20:20.000 --> 00:20:23.000]  讓祂的榮耀充滿在我們的裏面
[00:20:23.000 --> 00:20:24.000]  神說
[00:20:24.000 --> 00:20:28.000]  祂要成爲萬君之王
[00:20:28.000 --> 00:20:29.000]  藉助祂的愛指
[00:20:29.000 --> 00:20:31.000]  領導這個世上
[00:20:31.000 --> 00:20:33.000]  改變了我們一切的命運
[00:20:33.000 --> 00:20:34.000]  所以今天
[00:20:34.000 --> 00:20:36.000]  若是我今天要樓中
[00:20:36.000 --> 00:20:37.000]  我生命當中的最大的喜悅
[00:20:37.000 --> 00:20:39.000]  第一個我要知道的事情就是
[00:20:39.000 --> 00:20:42.000]  神的兒子有一個使命
[00:20:42.000 --> 00:20:43.000]  這個使命是爲你
[00:20:43.000 --> 00:20:46.000]  你懂嗎
[00:20:46.000 --> 00:20:49.000]  是爲你
[00:20:49.000 --> 00:20:51.000]  他粉碎了仇敵
[00:20:51.000 --> 00:20:53.000]  宣佈了國度
[00:20:53.000 --> 00:20:56.000]  作爲子民百姓當中的治理者
[00:20:56.000 --> 00:21:00.000]  並且成爲萬邦以上的君王
[00:21:00.000 --> 00:21:02.000]  所有一切都是爲你
[00:21:02.000 --> 00:21:04.000]  你懂嗎
[00:21:04.000 --> 00:21:05.000]  第二個
[00:21:05.000 --> 00:21:06.000]  希望大家參考一下
[00:21:06.000 --> 00:21:07.000]  考慮一下
[00:21:07.000 --> 00:21:10.000]  怎麼樣可以留住
[00:21:10.000 --> 00:21:14.000]  我們的生命中的這種歡欣的
[00:21:14.000 --> 00:21:16.000]  就是想一下
[00:21:16.000 --> 00:21:18.000]  你有沒有承認
[00:21:18.000 --> 00:21:22.000]  接受他的信息
[00:21:22.000 --> 00:21:23.000]  他的信息是什麼
[00:21:23.000 --> 00:21:25.000]  就是如今他來
[00:21:25.000 --> 00:21:29.000]  並帶着國度來
[00:21:29.000 --> 00:21:31.000]  清理其境的
[00:21:31.000 --> 00:21:32.000]  能夠經歷到
[00:21:32.000 --> 00:21:35.000]  他所給我們的應許
[00:21:35.000 --> 00:21:37.000]  跟權柄
[00:21:37.000 --> 00:21:38.000]  你知道嗎
[00:21:38.000 --> 00:21:39.000]  今天我們很多時候看
[00:21:39.000 --> 00:21:40.000]  路加福音第四章裏面
[00:21:40.000 --> 00:21:44.000]  耶穌所宣佈的事情
[00:21:44.000 --> 00:21:47.000]  我們就帶着一種的
[00:21:47.000 --> 00:21:49.000]  不正確的一個眼光來看
[00:21:49.000 --> 00:21:50.000]  我們覺得好像
[00:21:50.000 --> 00:21:53.000]  耶穌所講的事情
[00:21:53.000 --> 00:21:54.000]  沒有發生過
[00:21:54.000 --> 00:21:56.000]  比方說
[00:21:56.000 --> 00:22:00.000]  耶穌傳福音給貧窮的人
[00:22:00.000 --> 00:22:06.000]  猜淺報道被擄的得釋放
[00:22:06.000 --> 00:22:07.000]  瞎眼的得看見
