
[00:00:00.000 --> 00:00:02.000]  (主席)鼎姐妹平安
[00:06:35.000 --> 00:06:38.000]  禱告就是個人性
[00:06:38.000 --> 00:06:42.000]  與神之間的溝通
[00:06:42.000 --> 00:06:43.000]  所以進入內屋
[00:06:43.000 --> 00:06:46.000]  這裡我就不作太多的解釋了
[00:06:46.000 --> 00:06:48.000]  大家在程序表裡面都看到
[00:06:48.000 --> 00:06:50.000]  陳牧師在文章裡面
[00:06:50.000 --> 00:06:53.000]  都有一些在這方面的講解
[00:06:53.000 --> 00:06:54.000]  換句話說
[00:06:54.000 --> 00:06:56.000]  我們去到
[00:06:56.000 --> 00:06:57.000]  當然你這樣說的時候
[00:06:57.000 --> 00:07:00.000]  我睡房就最神聖了
[00:07:00.000 --> 00:07:02.000]  對你家裡面的任何位置
[00:07:02.000 --> 00:07:04.000]  你認為神聖的空間
[00:07:04.000 --> 00:07:07.000]  你就在那裡向神祈禱
[00:07:07.000 --> 00:07:09.000]  你暗中的父
[00:07:09.000 --> 00:07:12.000]  是必然來報答你
[00:07:12.000 --> 00:07:14.000]  今天在外面有些人
[00:07:14.000 --> 00:07:16.000]  有時候會很強調
[00:07:16.000 --> 00:07:18.000]  在某些地方禱告
[00:07:18.000 --> 00:07:20.000]  是特別重要的
[00:07:20.000 --> 00:07:22.000]  有些說在山上禱告
[00:07:22.000 --> 00:07:24.000]  神好像比較接近一點
[00:07:24.000 --> 00:07:27.000]  所以神來到是去誰聽
[00:07:27.000 --> 00:07:29.000]  所以以前都曾經試過
[00:07:29.000 --> 00:07:31.000]  有些頂尖會去到
[00:07:31.000 --> 00:07:36.000]  一些東南亞附近的高山上
[00:07:36.000 --> 00:07:39.000]  有些說我一定要去耶路撒冷
[00:07:39.000 --> 00:07:42.000]  去到這個聖殿裡面
[00:07:42.000 --> 00:07:44.000]  這個哭場裡面祈禱
[00:07:44.000 --> 00:07:46.000]  神就比較接近一點
[00:07:46.000 --> 00:07:48.000]  但我相信今天
[00:07:48.000 --> 00:07:51.000]  上帝是無所不在
[00:07:51.000 --> 00:07:54.000]  神要強調的是暗中的父
[00:07:54.000 --> 00:07:56.000]  我們向祂祈禱
[00:07:56.000 --> 00:07:58.000]  很快我們就看到
[00:07:58.000 --> 00:08:00.000]  第二方面
[00:08:00.000 --> 00:08:02.000]  耶穌告訴我們
[00:08:02.000 --> 00:08:04.000]  當我們祈禱的時候
[00:08:04.000 --> 00:08:06.000]  我們首先需要認定
[00:08:06.000 --> 00:08:08.000]  我們向誰祈禱
[00:08:08.000 --> 00:08:10.000]  一開始的時候
[00:08:10.000 --> 00:08:12.000]  祂說我們在天上的父
[00:08:12.000 --> 00:08:14.000]  在天上的父
[00:08:14.000 --> 00:08:18.000]  一位教父叫金口若望
[00:08:18.000 --> 00:08:19.000]  他這樣說
[00:08:19.000 --> 00:08:21.000]  主教我們一起
[00:08:21.000 --> 00:08:24.000]  為所有弟兄姊妹祈禱
[00:08:24.000 --> 00:08:27.000]  他沒有說是我的天父
[00:08:27.000 --> 00:08:30.000]  而是我們的天父
[00:08:30.000 --> 00:08:32.000]  他教我們一心一德
[00:08:32.000 --> 00:08:35.000]  為整個教會團體來祈禱
[00:08:35.000 --> 00:08:37.000]  所以一開始的時候
[00:08:37.000 --> 00:08:39.000]  當耶穌在這個主禱文
[00:08:39.000 --> 00:08:42.000]  祂們給我們一個禱告的範本
[00:08:42.000 --> 00:08:45.000]  或者一個禱告的指引的時候
[00:08:45.000 --> 00:08:47.000]  就很清楚告訴我們
[00:08:47.000 --> 00:08:50.000]  這個是我們
[00:08:50.000 --> 00:08:53.000]  我們一起來去祈禱
[00:08:53.000 --> 00:08:55.000]  這位天上的父
[00:08:55.000 --> 00:08:59.000]  所以我們就很重要
[00:08:59.000 --> 00:09:03.000]  這個就是我們一起去認順的
[00:09:03.000 --> 00:09:05.000]  這位天父
[00:09:05.000 --> 00:09:09.000]  朕年會的新年的佩靈會
[00:09:09.000 --> 00:09:12.000]  曹偉彤院長的主題
[00:09:12.000 --> 00:09:14.000]  就很簡單兩個字
[00:09:14.000 --> 00:09:16.000]  就是我們
[00:09:16.000 --> 00:09:18.000]  今天很容易
[00:09:18.000 --> 00:09:20.000]  特別是一些教會裡面
[00:09:20.000 --> 00:09:22.000]  我聽一些的詩歌
[00:09:22.000 --> 00:09:24.000]  或者聽一些的祈禱
[00:09:24.000 --> 00:09:26.000]  很容易我們就會將我
[00:09:26.000 --> 00:09:31.000]  放在一個很重要的位置裡面
[00:09:31.000 --> 00:09:34.000]  所以最近
[00:09:34.000 --> 00:09:38.000]  兩位特首的參選人
[00:09:38.000 --> 00:09:40.000]  都已經在做一個分析
[00:09:40.000 --> 00:09:42.000]  一個就比較強調我
[00:09:42.000 --> 00:09:44.000]  幾有作為
[00:09:44.000 --> 00:09:46.000]  一個就比較強調我們
[00:09:46.000 --> 00:09:49.000]  所以當然我不是政治評論員
[00:09:49.000 --> 00:09:51.000]  我不知道誰會當選
[00:09:51.000 --> 00:09:54.000]  很快我們去看另一方面
[00:09:54.000 --> 00:09:57.000]  我們在天上的父
[00:09:57.000 --> 00:10:00.000]  另一位大家都很熟悉的潘霍華牧師
[00:10:00.000 --> 00:10:01.000]  他這樣說
[00:10:01.000 --> 00:10:05.000]  門徒是以一個群體來求告天父
[00:10:05.000 --> 00:10:07.000]  他們是求告一位已經知道
[00:10:07.000 --> 00:10:10.000]  他兒女所需要的父親
[00:10:10.000 --> 00:10:12.000]  他們奉神兒子的名
[00:10:12.000 --> 00:10:16.000]  就有特權去稱呼神作為父親
[00:10:16.000 --> 00:10:18.000]  他們是在地上
[00:10:18.000 --> 00:10:20.000]  而他的父是在天上
[00:10:20.000 --> 00:10:24.000]  他是從天上向下看著他們
[00:10:24.000 --> 00:10:27.000]  而他們是舉目來仰望他
[00:10:27.000 --> 00:10:30.000]  所以當我們一齊聚集在這個地方裡面
[00:10:30.000 --> 00:10:32.000]  去敬拜神的時候
[00:10:32.000 --> 00:10:36.000]  我們知道天上的父神
[00:10:36.000 --> 00:10:41.000]  他是誰聽我們傳著心靈和誠實
[00:10:41.000 --> 00:10:44.000]  祈禱和敬拜
[00:11:11.000 --> 00:11:14.000]  第三個重點是以子得聖
[00:11:14.000 --> 00:11:18.000]  有人說這三個基本上都是一致的
[00:11:18.000 --> 00:11:20.000]  以名為聖
[00:11:20.000 --> 00:11:22.000]  以國臨格
[00:11:22.000 --> 00:11:24.000]  以子得聖
[00:11:24.000 --> 00:11:27.000]  基本上是串連在一起
[00:11:27.000 --> 00:11:30.000]  是不可以有任何的分開
[00:11:30.000 --> 00:11:32.000]  所以當我們去禱告的時候
[00:11:32.000 --> 00:11:35.000]  我們今早在當中一齊思想
[00:11:35.000 --> 00:11:42.000]  就是願人都尊天父的名為聖
[00:11:42.000 --> 00:11:45.000]  願上帝國降臨
[00:11:45.000 --> 00:11:48.000]  願上帝的旨意
[00:11:48.000 --> 00:11:52.000]  這裡所說的是上帝的旨意
[00:11:52.000 --> 00:11:54.000]  下面所說的行在地上
[00:11:54.000 --> 00:11:56.000]  如同行在天上
[00:11:56.000 --> 00:12:01.000]  其實某個程度是指向上帝的名為聖
[00:12:01.000 --> 00:12:03.000]  上帝的國降臨
[00:12:03.000 --> 00:12:05.000]  上帝的旨意
[00:12:05.000 --> 00:12:07.000]  這三樣東西
[00:12:07.000 --> 00:12:08.000]  三義為一
[00:12:08.000 --> 00:12:10.000]  行在地上
[00:12:10.000 --> 00:12:13.000]  如同行在天上
[00:12:13.000 --> 00:12:15.000]  所以不只是神的旨意
[00:12:15.000 --> 00:12:17.000]  行在地上
[00:12:17.000 --> 00:12:19.000]  包括神的名為聖
[00:12:19.000 --> 00:12:22.000]  神的國降臨
[00:12:22.000 --> 00:12:23.000]  很簡單
[00:12:23.000 --> 00:12:28.000]  當我們祈求神的名為聖的時候
[00:12:28.000 --> 00:12:32.000]  就是上帝的名字被尊為聖
[00:12:32.000 --> 00:12:38.000]  不是說整個社區都變得聖潔
[00:12:38.000 --> 00:12:42.000]  而是因為整個社區有我們一群
[00:12:42.000 --> 00:12:45.000]  作為屬於上帝的子民
[00:12:45.000 --> 00:12:47.000]  於是社區
[00:12:47.000 --> 00:12:48.000]  整個柴灣
[00:12:48.000 --> 00:12:50.000]  因為有柴灣浸信會
[00:12:50.000 --> 00:12:54.000]  因為有柴灣浸信會一群頂子妹的臨在
[00:12:54.000 --> 00:12:56.000]  於是整個社區
[00:12:56.000 --> 00:12:58.000]  就因為這樣
[00:12:58.000 --> 00:13:02.000]  於是上帝的名字成為聖潔
[00:13:02.000 --> 00:13:05.000]  我們每一個就成為光和焰
[00:13:05.000 --> 00:13:09.000]  在社區裏面見證上帝的國度
[00:13:09.000 --> 00:13:14.000]  很快我們去到我們今天集中思想的這一節
[00:13:14.000 --> 00:13:19.000]  所以當耶穌說你的國度降臨的時候
[00:13:19.000 --> 00:13:22.000]  我們很容易很快就用一個
[00:13:22.000 --> 00:13:25.000]  今天我們說中國
[00:13:25.000 --> 00:13:29.000]  中國我們有一個所謂領土
[00:13:29.000 --> 00:13:31.000]  美國有美國的領土
[00:13:31.000 --> 00:13:35.000]  今天很多時候在一些領土的紛爭裏面
[00:13:35.000 --> 00:13:41.000]  就牽涉到國與國之間的領域是怎樣
[00:13:41.000 --> 00:13:46.000]  所以有些所謂領域的主權的一些紛爭
[00:13:46.000 --> 00:13:48.000]  那上帝的國
[00:13:48.000 --> 00:13:50.000]  他的領域在哪裏
[00:13:50.000 --> 00:13:55.000]  當然我相信在座的頂子妹都應該明白
[00:13:55.000 --> 00:13:57.000]  上帝的國
[00:13:57.000 --> 00:14:00.000]  他的領域是一個屬靈的層面
[00:14:00.000 --> 00:14:01.000]  是看不到的
[00:14:01.000 --> 00:14:06.000]  所以當說到神國的臨在的時候
[00:14:06.000 --> 00:14:12.000]  基本上是在說神國的主權和他的管治權
[00:14:12.000 --> 00:14:15.000]  而這個神國的降臨
[00:14:15.000 --> 00:14:18.000]  是在我們以前已經存在
[00:14:18.000 --> 00:14:21.000]  當耶穌基督道成肉身
[00:14:21.000 --> 00:14:23.000]  在馬太福音裏面記載
[00:14:23.000 --> 00:14:26.000]  一開始的時候就說天國近了
[00:14:26.000 --> 00:14:28.000]  你們應當悔講
[00:14:28.000 --> 00:14:31.000]  所以耶穌宣講的這個福音
[00:14:31.000 --> 00:14:34.000]  在馬太的敘事裏面
[00:14:34.000 --> 00:14:36.000]  就是天國的福音
[00:14:36.000 --> 00:14:38.000]  在耶穌基督的死和復活裏面
[00:14:38.000 --> 00:14:40.000]  是臨到我們
[00:14:40.000 --> 00:14:42.000]  同樣上帝的國在最後晚餐
[00:14:42.000 --> 00:14:45.000]  同樣去臨在我們當中
[00:14:45.000 --> 00:14:48.000]  當然最後上帝
[00:14:48.000 --> 00:14:50.000]  當耶穌頂在十字國的時候
[00:14:50.000 --> 00:14:53.000]  其他的強盜就說
[00:14:53.000 --> 00:14:56.000]  在你德國降臨的時候
[00:14:56.000 --> 00:14:58.000]  紀念我
[00:14:58.000 --> 00:15:02.000]  所以今天當我們去思想神的國
[00:15:02.000 --> 00:15:06.000]  我們首先要有一個很清晰的觀念
[00:15:06.000 --> 00:15:10.000]  很多時候我們以為神的國
[00:15:10.000 --> 00:15:12.000]  特別在馬太
[00:15:12.000 --> 00:15:17.000]  很多時候都是用天國
[00:15:17.000 --> 00:15:19.000]  在一些翻譯裏面
[00:15:19.000 --> 00:15:21.000]  就是kingdom of heaven
[00:15:21.000 --> 00:15:24.000]  我們很容易就是天國
[00:15:24.000 --> 00:15:27.000]  指向天堂這一方面
[00:15:27.000 --> 00:15:29.000]  我記得很多年前在93、94
[00:15:29.000 --> 00:15:33.000]  當我有機會在加拿大的維珍學院進修的時候
[00:15:33.000 --> 00:15:35.000]  那時候上課的老師
[00:15:35.000 --> 00:15:37.000]  就是Eugene Peterson
[00:15:37.000 --> 00:15:38.000]  不得生牧師
[00:15:38.000 --> 00:15:40.000]  他就這樣說
[00:15:40.000 --> 00:15:43.000]  他說如果作為基督徒
[00:15:43.000 --> 00:15:47.000]  你認為最重要的一件事情
[00:15:47.000 --> 00:15:49.000]  就是上天堂的話
[00:15:49.000 --> 00:15:51.000]  你就搞錯了
[00:15:51.000 --> 00:15:55.000]  可能你剛剛決志信耶穌之後
[00:15:55.000 --> 00:15:58.000]  你第一件事要做的是什麼
[00:15:58.000 --> 00:16:01.000]  就是待會離開柴灣的時候
[00:16:01.000 --> 00:16:03.000]  離開柴灣浸信會的時候
[00:16:03.000 --> 00:16:06.000]  出去就被車撞到
[00:16:06.000 --> 00:16:09.000]  那你立即就上天堂
[00:16:09.000 --> 00:16:12.000]  但我相信今天沒有人這樣祈禱
[00:16:12.000 --> 00:16:17.000]  我很快就被主接回天教
[00:16:17.000 --> 00:16:19.000]  所以今天當我們說
[00:16:19.000 --> 00:16:22.000]  願上帝國降臨的時候
[00:16:22.000 --> 00:16:25.000]  不是指到人死了之後上天堂
[00:16:25.000 --> 00:16:27.000]  才見到神的國
[00:16:27.000 --> 00:16:30.000]  而是現今在這個世界上
[00:16:30.000 --> 00:16:34.000]  去活現上帝國的那個觀志
[00:16:34.000 --> 00:16:37.000]  很多時候我們對天國福音
[00:16:37.000 --> 00:16:40.000]  有一個錯誤的理解
[00:16:40.000 --> 00:16:43.000]  我們會將個人的得救
[00:16:43.000 --> 00:16:46.000]  放在一個非常
[00:16:46.000 --> 00:16:49.000]  當然我仍然肯定個人得救是重要
[00:16:49.000 --> 00:16:51.000]  今天我們不是否定
[00:16:51.000 --> 00:16:53.000]  個人得救的那個重要性
[00:16:53.000 --> 00:16:55.000]  但我們很多時候
[00:16:55.000 --> 00:17:00.000]  將個人的得救帶過其他的一切
[00:17:00.000 --> 00:17:04.000]  忘記了上帝在他的那個觀志裡面
[00:17:04.000 --> 00:17:05.000]  他的心願
[00:17:05.000 --> 00:17:08.000]  所以當我們去思想的時候
[00:17:08.000 --> 00:17:12.000]  我們說神國的這種拯救式的管治
[00:17:12.000 --> 00:17:14.000]  是包括了
[00:17:14.000 --> 00:17:16.000]  有個人的層面
[00:17:16.000 --> 00:17:19.000]  我們那個屬靈生命的根深
[00:17:19.000 --> 00:17:21.000]  於是我們經歷十字架
[00:17:21.000 --> 00:17:23.000]  帶來那個贖罪
[00:17:23.000 --> 00:17:24.000]  那個赦免
[00:17:24.000 --> 00:17:25.000]  那個平安
[00:17:25.000 --> 00:17:27.000]  同樣有經濟的層面
[00:17:27.000 --> 00:17:29.000]  就講到公平和公義
[00:17:29.000 --> 00:17:31.000]  有政治的層面
[00:17:31.000 --> 00:17:34.000]  就講到法治和民主
[00:17:34.000 --> 00:17:36.000]  講到社會的層面
[00:17:36.000 --> 00:17:38.000]  就有人愛公義等等
[00:17:38.000 --> 00:17:43.000]  所以今天我們都要對神的國的管治
[00:17:43.000 --> 00:17:45.000]  有一個全面的理解
[00:17:45.000 --> 00:17:49.000]  當我們說以國臨格的時候
[00:17:49.000 --> 00:17:52.000]  上帝的國就透過耶穌基督
[00:17:52.000 --> 00:17:54.000]  是我們每一個人來到
[00:17:54.000 --> 00:17:57.000]  恩著耶穌基督在十字架的救贖
[00:17:57.000 --> 00:18:01.000]  以至我們所去領受的一個的恩典
[00:18:01.000 --> 00:18:04.000]  但同時也是我們好像
[00:18:04.000 --> 00:18:07.000]  在馬太的敘事裡面所講
[00:18:07.000 --> 00:18:09.000]  心靈貧窮
[00:18:09.000 --> 00:18:12.000]  承認自己靈性破產的人
[00:18:12.000 --> 00:18:14.000]  天國是屬於他們的
[00:18:14.000 --> 00:18:16.000]  為而受逼迫
[00:18:16.000 --> 00:18:19.000]  為著跟隨耶穌基督來受苦的
[00:18:19.000 --> 00:18:22.000]  這個同樣天國是他們的
[00:18:22.000 --> 00:18:25.000]  於是我們每一個跟隨耶穌基督的門徒
[00:18:25.000 --> 00:18:27.000]  透過悔改
[00:18:27.000 --> 00:18:28.000]  浸禮
[00:18:28.000 --> 00:18:30.000]  聖靈根深
[00:18:30.000 --> 00:18:34.000]  我們進到神的國裡面
[00:18:34.000 --> 00:18:37.000]  如果我們去看在經文裡面
[00:18:37.000 --> 00:18:40.000]  特別是在婦女福音書裡面
[00:18:40.000 --> 00:18:45.000]  可以說馬太最多是講到神的國
[00:18:45.000 --> 00:18:49.000]  總共根據一些學者來計算
[00:18:49.000 --> 00:18:53.000]  有52次在馬太福音裡面出現
[00:18:53.000 --> 00:18:56.000]  而耶穌基督講到的時候的中心點
[00:18:56.000 --> 00:18:59.000]  就是講到神的國
[00:18:59.000 --> 00:19:03.000]  而神的國同時出現了一個張力
[00:19:03.000 --> 00:19:07.000]  這個張力就是當耶穌基督來到的時候
[00:19:07.000 --> 00:19:09.000]  神的國已經呈現
[00:19:09.000 --> 00:19:12.000]  但另一方面還沒有全部呈現
[00:19:12.000 --> 00:19:15.000]  很多時候是一個已濟和未濟
[00:19:15.000 --> 00:19:19.000]  已然和未然之間那個張力
[00:19:19.000 --> 00:19:21.000]  Already but not yet
[00:19:21.000 --> 00:19:26.000]  而這個就只是我們在耶穌基督的工作裡面看到
[00:19:26.000 --> 00:19:28.000]  所以當今天
[00:19:28.000 --> 00:19:30.000]  當我們一班屬神的兒女
[00:19:30.000 --> 00:19:34.000]  我們去祈求神國來到臨界的時候
[00:19:34.000 --> 00:19:36.000]  是什麼意思呢
