
[00:00:00.000 --> 00:00:04.680]  好,今天我們就去到這個新的講題
[00:03:32.880 --> 00:03:35.880]  而以色列文強帶上來了
[00:03:35.880 --> 00:03:38.880]  大概距離現在三千三百年
[00:03:38.880 --> 00:03:39.880]  生養眾多
[00:03:39.880 --> 00:03:41.880]  所以當時他們很恐懼
[00:03:41.880 --> 00:03:43.880]  埃及很恐懼
[00:03:43.880 --> 00:03:44.880]  以色列文很多
[00:03:44.880 --> 00:03:48.880]  所以就淪為奴隸
[00:03:48.880 --> 00:03:50.880]  將他們合制在裡面
[00:03:50.880 --> 00:03:52.880]  想清洗他們
[00:03:52.880 --> 00:03:53.880]  種族清洗
[00:03:53.880 --> 00:03:54.880]  不讓他們再生
[00:03:54.880 --> 00:03:56.880]  或者要他們同化等等
[00:03:56.880 --> 00:04:00.880]  所以當時他們在府中哀求上帝
[00:04:00.880 --> 00:04:02.880]  就出埃及記開始了
[00:04:02.880 --> 00:04:03.880]  所以上帝拯救他們
[00:04:03.880 --> 00:04:05.880]  在出埃及記裡面
[00:04:05.880 --> 00:04:07.880]  讓他們離開埃及
[00:04:07.880 --> 00:04:10.880]  當然在埃及離開之後
[00:04:10.880 --> 00:04:12.880]  很快兩個月再過十幾個月
[00:04:12.880 --> 00:04:14.880]  就去了西乃山
[00:04:14.880 --> 00:04:18.880]  同神納約並且頒佈十誡
[00:04:18.880 --> 00:04:21.880]  在一年裡面就差不多發生了
[00:04:21.880 --> 00:04:24.880]  所以就在埃及等等
[00:04:24.880 --> 00:04:26.880]  在認祂之地的濫變
[00:04:26.880 --> 00:04:28.880]  這個曠野裡面
[00:04:28.880 --> 00:04:32.880]  本來應該很快進入認祂之地
[00:04:32.880 --> 00:04:34.880]  去到利美記
[00:04:34.880 --> 00:04:36.880]  利美記就是在說
[00:04:36.880 --> 00:04:39.880]  怎樣生活和上帝同行
[00:04:39.880 --> 00:04:42.880]  包括祭祀利美的權責
[00:04:42.880 --> 00:04:46.880]  憲制並且道德生活的條例
[00:04:46.880 --> 00:04:47.880]  而我們知道
[00:04:47.880 --> 00:04:50.880]  當時在出埃及記的時候記載
[00:04:50.880 --> 00:04:52.880]  他們有國法
[00:04:52.880 --> 00:04:54.880]  十誡有法例
[00:04:54.880 --> 00:04:57.880]  又有納約有國民
[00:04:57.880 --> 00:04:59.880]  這個國家是有國民
[00:04:59.880 --> 00:05:00.880]  有國法
[00:05:00.880 --> 00:05:01.880]  還差一樣
[00:05:01.880 --> 00:05:03.880]  就是國土
[00:05:03.880 --> 00:05:04.880]  即是有地方
[00:05:04.880 --> 00:05:05.880]  本來去的了
[00:05:05.880 --> 00:05:07.880]  去文掃記應該就去的了
[00:05:07.880 --> 00:05:09.880]  不過在曠野那裡
[00:05:09.880 --> 00:05:12.880]  結果本來很短時間
[00:05:12.880 --> 00:05:15.880]  幾十天應該就去到摩訶平原
[00:05:15.880 --> 00:05:18.880]  即是說約旦河東面
[00:05:18.880 --> 00:05:20.880]  要進入認祂之地
[00:05:20.880 --> 00:05:22.880]  不過就在那裡停留了
[00:05:22.880 --> 00:05:23.880]  為什麼停留呢
[00:05:23.880 --> 00:05:24.880]  一會兒我會說多一點
[00:05:24.880 --> 00:05:26.880]  讓大家更加重溫記得
[00:05:26.880 --> 00:05:27.880]  去到生命記
[00:05:27.880 --> 00:05:30.880]  其實是在說摩西三篇道
[00:05:30.880 --> 00:05:31.880]  可以嗎
[00:05:31.880 --> 00:05:34.880]  嘩 三十多章是三篇道
[00:05:34.880 --> 00:05:38.880]  那你又問為什麼以色列民停留在摩訶平原
[00:05:38.880 --> 00:05:40.880]  進不去呢
[00:05:40.880 --> 00:05:43.880]  為什麼要去到約書亞記才進去呢
[00:05:43.880 --> 00:05:45.880]  有些人就記憶了
[00:05:45.880 --> 00:05:47.880]  就是在文掃記的時候
[00:05:47.880 --> 00:05:52.880]  原來它爆發了一連串致命的病毒
[00:05:52.880 --> 00:05:54.880]  這個病毒不是COVID
[00:05:54.880 --> 00:05:55.880]  不是SARS
[00:05:55.880 --> 00:05:56.880]  是什麼病毒呢
[00:05:56.880 --> 00:06:01.880]  令到他們停留在曠野足足三十八年
[00:06:01.880 --> 00:06:03.880]  嘩 你說三十八年是什麼呀
[00:06:03.880 --> 00:06:05.880]  很簡單
[00:06:05.880 --> 00:06:07.880]  如果我要你停留在雅庚堂
[00:06:07.880 --> 00:06:09.880]  三十八個鐘
[00:06:09.880 --> 00:06:11.880]  嘩 正不正呀
[00:06:11.880 --> 00:06:13.880]  那你就看一看你旁邊那個
[00:06:13.880 --> 00:06:15.880]  你就要看著他三十八個鐘
[00:06:15.880 --> 00:06:16.880]  不准走
[00:06:16.880 --> 00:06:17.880]  開心嗎
[00:06:17.880 --> 00:06:19.880]  你小心點說
[00:06:19.880 --> 00:06:21.880]  如果旁邊那個你老公老婆
[00:06:21.880 --> 00:06:22.880]  你說不開心的話
[00:06:22.880 --> 00:06:24.880]  我想你真的要永遠留在這裡
[00:06:24.880 --> 00:06:27.880]  三十八年動不了的原因是什麼呢
[00:06:27.880 --> 00:06:31.880]  原因是本來進去文掃記打仗
[00:06:31.880 --> 00:06:33.880]  他們開始投訴
[00:06:33.880 --> 00:06:34.880]  好多人都是
[00:06:34.880 --> 00:06:35.880]  投訴什麼
[00:06:35.880 --> 00:06:37.880]  他離開了圍爐之地
[00:06:37.880 --> 00:06:39.880]  離開困難
[00:06:39.880 --> 00:06:41.880]  離開他們的罪
[00:06:41.880 --> 00:06:43.880]  離開圍爐之地是容易的
[00:06:43.880 --> 00:06:47.880]  不過進去應許之地就難了
[00:06:47.880 --> 00:06:49.880]  離開容易就進入難
[00:06:49.880 --> 00:06:50.880]  為什麼
[00:06:50.880 --> 00:06:52.880]  因為過程裡面他開始不滿了
[00:06:52.880 --> 00:06:55.880]  投訴只有麻辣吃嗎
[00:06:55.880 --> 00:06:57.880]  我什麼都沒有
[00:06:57.880 --> 00:06:59.880]  吃的東西這麼單薄
[00:06:59.880 --> 00:07:01.880]  這麼簡樸
[00:07:01.880 --> 00:07:02.880]  其實不是什麼都沒有
[00:07:02.880 --> 00:07:03.880]  如果大家記得
[00:07:03.880 --> 00:07:04.880]  他們出埃及的時候
[00:07:04.880 --> 00:07:06.880]  他們拿了很多牛羊
[00:07:06.880 --> 00:07:07.880]  不過他就投訴
[00:07:07.880 --> 00:07:09.880]  十二章他們繼續
[00:07:09.880 --> 00:07:13.880]  就是家裡面開始爭拗
[00:07:13.880 --> 00:07:15.880]  摩西的哥阿倫
[00:07:15.880 --> 00:07:18.880]  和摩西的姐姐米利罕
[00:07:18.880 --> 00:07:21.880]  被他們妒忌而且毀謗
[00:07:21.880 --> 00:07:23.880]  大家記不記得
[00:07:23.880 --> 00:07:24.880]  就是十二章
[00:07:24.880 --> 00:07:26.880]  十三四章就是致命傷
[00:07:26.880 --> 00:07:29.880]  當時十二個探子進入迦南地
[00:07:29.880 --> 00:07:31.880]  但是一進去他們很害怕
[00:07:31.880 --> 00:07:32.880]  看到為什麼
[00:07:32.880 --> 00:07:33.880]  迦南地
[00:07:33.880 --> 00:07:36.880]  裡面的人好像毀人的後裔一樣
[00:07:36.880 --> 00:07:37.880]  迦南地很美
[00:07:37.880 --> 00:07:38.880]  很多東西吃
[00:07:38.880 --> 00:07:39.880]  真是神說的
[00:07:39.880 --> 00:07:40.880]  應許正確
[00:07:40.880 --> 00:07:42.880]  不過他害怕
[00:07:42.880 --> 00:07:45.880]  他覺得自己是裝模作樣
[00:07:45.880 --> 00:07:47.880]  他覺得別人覺得他裝模作樣
[00:07:47.880 --> 00:07:48.880]  他又沒有問過別人
[00:07:48.880 --> 00:07:49.880]  那裡很有趣
[00:07:49.880 --> 00:07:51.880]  結果他們的恐懼
[00:07:51.880 --> 00:07:53.880]  他們藐視神的應許
[00:07:53.880 --> 00:07:54.880]  遺忘神
[00:07:54.880 --> 00:07:55.880]  帶領他們
[00:07:55.880 --> 00:07:57.880]  於是他們很恐懼
[00:07:57.880 --> 00:07:59.880]  裡面被罰
[00:07:59.880 --> 00:08:00.880]  十六章
[00:08:00.880 --> 00:08:02.880]  講到他們的領袖
[00:08:02.880 --> 00:08:03.880]  二百五十位
[00:08:03.880 --> 00:08:07.880]  要去到
[00:08:07.880 --> 00:08:09.880]  奪稅
[00:08:09.880 --> 00:08:10.880]  權力的迷惑
[00:08:10.880 --> 00:08:11.880]  迷失身份
[00:08:11.880 --> 00:08:13.880]  他要搶摩西的位置
[00:08:13.880 --> 00:08:14.880]  結果又大混亂
[00:08:14.880 --> 00:08:15.880]  又被懲罰
[00:08:15.880 --> 00:08:16.880]  去到二十章
[00:08:16.880 --> 00:08:17.880]  沒水喝
[00:08:17.880 --> 00:08:18.880]  又攻擊摩西
[00:08:18.880 --> 00:08:20.880]  摩西其實都很難做的
[00:08:20.880 --> 00:08:21.880]  在那一刻
[00:08:21.880 --> 00:08:22.880]  摩西都失腳了
[00:08:22.880 --> 00:08:24.880]  因為他的憤怒裡面
[00:08:24.880 --> 00:08:27.880]  本來是吩咐盤石出水
[00:08:27.880 --> 00:08:29.880]  結果他就拿了杖
[00:08:29.880 --> 00:08:30.880]  做什麼?
[00:08:30.880 --> 00:08:32.880]  打了盤石
[00:08:32.880 --> 00:08:33.880]  出水
[00:08:33.880 --> 00:08:34.880]  神都讓他出水
[00:08:34.880 --> 00:08:36.880]  不過因為這樣不信教
[00:08:36.880 --> 00:08:37.880]  所以他被罰
[00:08:37.880 --> 00:08:38.880]  都不能入教林地
[00:08:38.880 --> 00:08:40.880]  去到二十一章
[00:08:40.880 --> 00:08:42.880]  就是兩代的交接
[00:08:42.880 --> 00:08:43.880]  舊一代
[00:08:43.880 --> 00:08:44.880]  死去了
[00:08:44.880 --> 00:08:46.880]  三十八年
[00:08:46.880 --> 00:08:47.880]  就是等什麼?
[00:08:47.880 --> 00:08:49.880]  等死
[00:08:49.880 --> 00:08:51.880]  嘩
[00:08:51.880 --> 00:08:53.880]  離開了圍爐之地
[00:08:53.880 --> 00:08:55.880]  我們進入不到英許
[00:08:55.880 --> 00:08:57.880]  也是今天我們很多信徒
[00:08:57.880 --> 00:08:59.880]  面對的狀態
[00:08:59.880 --> 00:09:00.880]  當我們信主
[00:09:00.880 --> 00:09:01.880]  我們知道
[00:09:01.880 --> 00:09:02.880]  我們會在罪裡
[00:09:02.880 --> 00:09:04.880]  我們得釋放被拯救
[00:09:04.880 --> 00:09:06.880]  但是我們不是很多人
[00:09:06.880 --> 00:09:08.880]  可以活在一個豐盛的生命
[00:09:08.880 --> 00:09:10.880]  原因我們還抓住了過去
[00:09:10.880 --> 00:09:13.880]  就好像當時以色列人
[00:09:13.880 --> 00:09:18.880]  抓住了我寧願在埃及圍爐
[00:09:18.880 --> 00:09:23.880]  好過在外面冒險進入神的英許
[00:09:23.880 --> 00:09:25.880]  所以他們因為這樣的緣故
[00:09:25.880 --> 00:09:29.880]  足足等多了三十八年
[00:09:29.880 --> 00:09:33.880]  人生不是很多三十八年
[00:09:33.880 --> 00:09:35.880]  但是
[00:09:35.880 --> 00:09:38.880]  當他們學完要學的功課
[00:09:38.880 --> 00:09:40.880]  他們就重新啟航
[00:09:40.880 --> 00:09:43.880]  就在文述二十一章開始描述
[00:09:43.880 --> 00:09:44.880]  我們都很記得
[00:09:44.880 --> 00:09:45.880]  如果我們上聖經
[00:09:45.880 --> 00:09:48.880]  就是在講耶和華戰記
[00:09:48.880 --> 00:09:51.880]  我們進來也有耶和華戰記
[00:09:51.880 --> 00:09:54.880]  當日我們又在講文述二十一章
[00:09:54.880 --> 00:09:56.880]  我們這裡就籌夠款
[00:09:56.880 --> 00:09:59.880]  兩個月籌了一億七千萬
[00:09:59.880 --> 00:10:00.880]  感謝主
[00:10:00.880 --> 00:10:01.880]  當日他們也是
[00:10:01.880 --> 00:10:05.880]  第一次知道原來我們要付出
[00:10:05.880 --> 00:10:07.880]  我們要和耶和華同行
[00:10:07.880 --> 00:10:09.880]  我們要自己賺錢
[00:10:09.880 --> 00:10:11.880]  我們要配合上帝的計劃
[00:10:11.880 --> 00:10:13.880]  他們開始打聖仗
[00:10:13.880 --> 00:10:14.880]  開始學懂了
[00:10:14.880 --> 00:10:17.880]  他不是奴隸
[00:10:17.880 --> 00:10:21.880]  他是有上帝的印證
[00:10:21.880 --> 00:10:24.880]  要行出上帝的心意
[00:10:24.880 --> 00:10:26.880]  所以四十年的艱苦不是沒意思的
[00:10:26.880 --> 00:10:29.880]  是磨練成長
[00:10:29.880 --> 00:10:31.880]  當人未經過測試
[00:10:31.880 --> 00:10:33.880]  測試會繼續
[00:10:33.880 --> 00:10:35.880]  直至人能夠通過
[00:10:35.880 --> 00:10:38.880]  直至他在文述二十一章下面
[00:10:38.880 --> 00:10:39.880]  他們開始知道
[00:10:39.880 --> 00:10:42.880]  什麼是信靠神
[00:10:42.880 --> 00:10:44.880]  怎樣才知道
[00:10:44.880 --> 00:10:48.880]  不可以再用自己的意思
[00:10:48.880 --> 00:10:54.880]  得勝是需要神和人的配合
[00:10:54.880 --> 00:10:55.880]  應該這樣說
[00:10:55.880 --> 00:10:56.880]  神本身不需要人
[00:10:56.880 --> 00:11:01.880]  不過神選擇人可以完成他的任務
[00:11:01.880 --> 00:11:03.880]  所以在那一刻我們知道
[00:11:03.880 --> 00:11:07.880]  當他們慢慢經歷品嘗勝利
[00:11:07.880 --> 00:11:09.880]  一步一步從出埃及
[00:11:09.880 --> 00:11:12.880]  到最後兩場戰役
[00:11:12.880 --> 00:11:15.880]  非常出名就是西弘
[00:11:15.880 --> 00:11:16.880]  摩尼王
[00:11:16.880 --> 00:11:17.880]  西弘之戰
[00:11:17.880 --> 00:11:19.880]  巴山王岳之戰
[00:11:19.880 --> 00:11:20.880]  很出名
[00:11:20.880 --> 00:11:22.880]  我們在詩篇經常提到
[00:11:22.880 --> 00:11:23.880]  這兩個戰役
[00:11:23.880 --> 00:11:25.880]  當然之前他們開始知道
[00:11:25.880 --> 00:11:27.880]  自己要掘井水飲
[00:11:27.880 --> 00:11:29.880]  即是自己要努力
[00:11:29.880 --> 00:11:30.880]  不是很多人都是
[00:11:30.880 --> 00:11:31.880]  我們基督徒都是
[00:11:31.880 --> 00:11:32.880]  習牧師兄
[00:11:32.880 --> 00:11:34.880]  我工作很辛苦
[00:11:34.880 --> 00:11:36.880]  我病很辛苦
[00:11:36.880 --> 00:11:38.880]  我家人有很多問題
[00:11:38.880 --> 00:11:41.880]  你可不可以祈禱拿走
[00:11:41.880 --> 00:11:43.880]  很多人都這樣祈禱
[00:11:43.880 --> 00:11:45.880]  不過仿佛上帝的工作
[00:11:45.880 --> 00:11:47.880]  常常都不是這樣
[00:11:47.880 --> 00:11:49.880]  他想訓練我們成長起來
[00:11:49.880 --> 00:11:51.880]  強壯起來
[00:11:51.880 --> 00:11:52.880]  讓我們面對挑戰
[00:11:52.880 --> 00:11:54.880]  我們懂得行出
[00:11:54.880 --> 00:11:55.880]  上帝的
[00:11:55.880 --> 00:11:58.880]  真正被釋放並且拯救的生命
[00:11:58.880 --> 00:12:00.880]  在那裏就有盼望
[00:12:00.880 --> 00:12:02.880]  明白嗎
[00:12:02.880 --> 00:12:03.880]  所以當我們學懂
[00:12:03.880 --> 00:12:05.880]  他們開始知道
[00:12:05.880 --> 00:12:08.880]  原來我們生命是一個操練
[00:12:08.880 --> 00:12:09.880]  在困難裏面
[00:12:09.880 --> 00:12:11.880]  我們要馴服
[00:12:11.880 --> 00:12:12.880]  一旦學懂功課
[00:12:12.880 --> 00:12:13.880]  他們就起飛
[00:12:13.880 --> 00:12:16.880]  在文素記21章之後
[00:12:16.880 --> 00:12:17.880]  他們開始學懂
[00:12:17.880 --> 00:12:20.880]  所以進到生命記
[00:12:20.880 --> 00:12:24.880]  在講摩西用了三篇道
[00:12:24.880 --> 00:12:28.880]  重新講述過去他們經歷了什麼
[00:12:28.880 --> 00:12:31.880]  現在他們要怎樣去身處
[00:12:31.880 --> 00:12:32.880]  可以存活
[00:12:32.880 --> 00:12:34.880]  並且未來進入應許之地
[00:12:34.880 --> 00:12:38.880]  他們應該怎樣去行
[00:12:38.880 --> 00:12:40.880]  有兩節經文非常出名
[00:12:40.880 --> 00:12:41.880]  我們讀一讀
[00:12:41.880 --> 00:12:42.880]  我們有少少
[00:12:42.880 --> 00:12:44.880]  refresh memories
[00:12:44.880 --> 00:12:45.880]  我們讀一讀
[00:12:45.880 --> 00:12:48.880]  新命記三十章十五節和十九節
[00:12:48.880 --> 00:12:49.880]  我們讀 預備起
[00:12:49.880 --> 00:12:50.880]  康拿
[00:12:50.880 --> 00:12:52.880]  我今日將生與福
[00:12:52.880 --> 00:12:53.880]  死與和
[00:12:53.880 --> 00:12:55.880]  呈明在你面前
[00:12:55.880 --> 00:12:58.880]  我今日呼天喚地地
[00:12:58.880 --> 00:13:00.880]  向你作見證
[00:13:00.880 --> 00:13:02.880]  我將生死和福
[00:13:02.880 --> 00:13:05.880]  呈明在你面前
[00:13:05.880 --> 00:13:08.880]  所以你們要揀選生命
[00:13:08.880 --> 00:13:12.880]  使你和你的後裔都得存活
[00:13:12.880 --> 00:13:13.880]  什麼都放在你面前
[00:13:13.880 --> 00:13:14.880]  摩西講了
[00:13:14.880 --> 00:13:16.880]  他在摩雅平原
[00:13:16.880 --> 00:13:20.880]  再向西就進入東面
[00:13:20.880 --> 00:13:22.880]  什麼都放在你面前
[00:13:22.880 --> 00:13:23.880]  過去這麼多年
[00:13:23.880 --> 00:13:24.880]  得的 失的
[00:13:24.880 --> 00:13:26.880]  今日你要做一樣東西
[00:13:26.880 --> 00:13:29.880]  你要揀選生命
[00:13:29.880 --> 00:13:31.880]  究竟你能否存活
[00:13:31.880 --> 00:13:32.880]  你要揀選
[00:13:32.880 --> 00:13:34.880]  所以我們今日去約瑟雅記第一章
[00:13:34.880 --> 00:13:37.880]  我們有三樣東西學習
[00:13:37.880 --> 00:13:38.880]  看看他有什麼啟發
[00:13:38.880 --> 00:13:40.880]  讓我們知道進入去的時候
[00:13:40.880 --> 00:13:42.880]  面對這樣的背景
[00:13:42.880 --> 00:13:44.880]  這樣的處境
[00:13:44.880 --> 00:13:48.880]  究竟上帝藉著第一章
[00:13:48.880 --> 00:13:51.880]  向我們今天有什麼說
[00:13:51.880 --> 00:13:52.880]  我們先看第一節
[00:13:52.880 --> 00:13:54.880]  約瑟雅記一章一節
[00:13:54.880 --> 00:13:55.880]  我們一起讀 好不好
[00:13:55.880 --> 00:13:56.880]  預備起
[00:13:56.880 --> 00:14:00.880]  耶和華的僕人摩西死了以後
[00:14:00.880 --> 00:14:04.880]  曉如摩西的幫手
[00:14:04.880 --> 00:14:07.880]  亂的兒子約瑟雅說
[00:14:07.880 --> 00:14:08.880]  很清楚了
[00:14:08.880 --> 00:14:10.880]  他在說摩西怎麼樣
[00:14:10.880 --> 00:14:12.880]  死了 心靈記
[00:14:12.880 --> 00:14:14.880]  最後死了
[00:14:14.880 --> 00:14:16.880]  但他之前有幾個字很有趣
[00:14:16.880 --> 00:14:19.880]  他說耶和華的什麼
[00:14:19.880 --> 00:14:21.880]  的什麼
[00:14:21.880 --> 00:14:23.880]  對了 僕人
[00:14:23.880 --> 00:14:27.880]  耶和華的僕人有什麼重要
[00:14:27.880 --> 00:14:29.880]  我想有時候我們收到傳道人
[00:14:29.880 --> 00:14:31.880]  或者我們的教會領袖
[00:14:31.880 --> 00:14:32.880]  或者你們自己
[00:14:32.880 --> 00:14:34.880]  有時候我們出一些信息
[00:14:34.880 --> 00:14:37.880]  在最後結尾都會說主僕
[00:14:37.880 --> 00:14:39.880]  主的僕人是誰呢
[00:14:39.880 --> 00:14:41.880]  陳全華是誰呢
[00:14:41.880 --> 00:14:43.880]  或者是他
[00:14:43.880 --> 00:14:45.880]  當我看完這裡之後
[00:14:45.880 --> 00:14:47.880]  我以後都會很小心才用這個字
[00:14:47.880 --> 00:14:48.880]  為什麼
[00:14:48.880 --> 00:14:52.880]  因為耶和華的僕人
[00:14:52.880 --> 00:14:54.880]  這個稱謂一點都不簡單
[00:14:54.880 --> 00:14:58.880]  在舊約總共出過23次
[00:14:58.880 --> 00:15:02.880]  18次是形容摩西
[00:15:02.880 --> 00:15:06.880]  23減18即是多少
[00:15:06.880 --> 00:15:08.880]  5 厲害
[00:15:08.880 --> 00:15:10.880]  給你旁邊一個掌聲
[00:15:10.880 --> 00:15:15.880]  5次裡面有2次是形容約瑟雅
[00:15:15.880 --> 00:15:17.880]  即是什麼呢
[00:15:17.880 --> 00:15:19.880]  你說自己是神的僕人
[00:15:19.880 --> 00:15:21.880]  要神覺得你
[00:15:21.880 --> 00:15:22.880]  同意你
[00:15:22.880 --> 00:15:24.880]  承認你才是
[00:15:24.880 --> 00:15:26.880]  所以我有時候都害怕
[00:15:26.880 --> 00:15:27.880]  為什麼
[00:15:27.880 --> 00:15:29.880]  原來約瑟雅記
[00:15:29.880 --> 00:15:31.880]  都去到結尾
[00:15:31.880 --> 00:15:33.880]  第24章
[00:15:33.880 --> 00:15:35.880]  才第一次
[00:15:35.880 --> 00:15:38.880]  形容約瑟雅是神的僕人
[00:15:38.880 --> 00:15:42.880]  耶和華的僕人
[00:15:42.880 --> 00:15:44.880]  一點都不容易
[00:15:44.880 --> 00:15:46.880]  摩西是耶和華的僕人
[00:15:46.880 --> 00:15:47.880]  是真的
[00:15:47.880 --> 00:15:49.880]  他這個領袖的風範
[00:15:49.880 --> 00:15:51.880]  超級領袖是真的
[00:15:51.880 --> 00:15:52.880]  不過我們知道
[00:15:52.880 --> 00:15:53.880]  在舊一代
[00:15:53.880 --> 00:15:55.880]  摩西都失腳了
[00:15:55.880 --> 00:15:58.880]  而摩西或上一代的失腳
[00:15:58.880 --> 00:16:01.880]  縱然這個領袖是超級
[00:16:01.880 --> 00:16:02.880]  但是
[00:16:02.880 --> 00:16:05.880]  他的失腳不會阻止
[00:16:05.880 --> 00:16:08.880]  神的工作繼續前行
[00:16:08.880 --> 00:16:10.880]  而前行的時候
[00:16:10.880 --> 00:16:14.880]  也揀選了摩西的一個幫手
[00:16:14.880 --> 00:16:16.880]  亂的兒子約瑟雅
