
[00:00:00.000 --> 00:00:03.000]  不知道大家有多少個喜歡回祖堂的呢?
[00:02:48.200 --> 00:02:50.200]  整整七章的聖經
[00:02:50.200 --> 00:02:54.200]  主要是講到以色列人準備攻入迦南地
[00:02:54.200 --> 00:02:56.200]  這是上帝應許的地
[00:02:56.200 --> 00:02:58.200]  可想而知
[00:02:58.200 --> 00:03:01.200]  第一場硬仗是非常重要
[00:03:01.200 --> 00:03:05.200]  因爲過河第一場硬仗就是打耶利哥這個古城
[00:03:05.200 --> 00:03:09.200]  第三章這裏以色列人還在約旦河東那邊
[00:03:09.200 --> 00:03:16.200]  要過了約旦河纔可以進去準備打耶利哥
[00:03:16.200 --> 00:03:18.200]  甚至將其他城都奪取
[00:03:18.200 --> 00:03:23.200]  所以第二章約書亞派了兩個探子
[00:03:23.200 --> 00:03:25.200]  深入到耶利哥
[00:03:25.200 --> 00:03:28.200]  遇到一個妓女叫拉合
[00:03:28.200 --> 00:03:30.200]  從拉合的口裏知道
[00:03:30.200 --> 00:03:35.200]  耶利哥的人很懼怕以色列人和他們所信的神
[00:03:35.200 --> 00:03:40.200]  所以約書亞和以色列人一定非常鼓舞
[00:03:40.200 --> 00:03:46.200]  不過他們要首先克服一件事就是過河
[00:03:46.200 --> 00:03:49.200]  就是要橫越約旦河
[00:03:49.200 --> 00:03:52.200]  你可能要認爲河有什麼大不了
[00:03:52.200 --> 00:03:54.200]  那兩個探子都安然無恙
[00:03:54.200 --> 00:03:57.200]  耶利哥那兩個探子一樣平平安安
[00:03:57.200 --> 00:03:59.200]  平安大吉
[00:03:59.200 --> 00:04:03.200]  很順利從河的一邊去到河的另一邊又回頭
[00:04:03.200 --> 00:04:05.200]  但是我們要知道
[00:04:05.200 --> 00:04:08.200]  做得探子第一一定要好好伸手
[00:04:08.200 --> 00:04:12.200]  做得探子就必須要有吉時
[00:04:12.200 --> 00:04:15.200]  做得探子一定要預了伸手而出
[00:04:15.200 --> 00:04:17.200]  命都沒有
[00:04:17.200 --> 00:04:19.200]  但是現在有多少人要過河
[00:04:19.200 --> 00:04:20.200]  不是兩個
[00:04:20.200 --> 00:04:21.200]  不是二十
[00:04:21.200 --> 00:04:22.200]  不是二百
[00:04:22.200 --> 00:04:24.200]  甚至不是二十萬
[00:04:24.200 --> 00:04:28.200]  閒閒地是百多萬人
[00:04:28.200 --> 00:04:29.200]  不只是男人
[00:04:29.200 --> 00:04:30.200]  也有老人家
[00:04:30.200 --> 00:04:31.200]  也有女士
[00:04:31.200 --> 00:04:32.200]  有小朋友
[00:04:32.200 --> 00:04:33.200]  又有生畜
[00:04:33.200 --> 00:04:34.200]  還有大把的財物
[00:04:34.200 --> 00:04:36.200]  都要過河
[00:04:36.200 --> 00:04:39.200]  河影相就漂亮
[00:04:39.200 --> 00:04:42.200]  但是要這麼大羣人過河
[00:04:42.200 --> 00:04:45.200]  這個陣容太過浩大
[00:04:45.200 --> 00:04:47.200]  根本就不是一件容易的事
[00:04:47.200 --> 00:04:50.200]  而且前面就是一條漲日的河水
[00:04:50.200 --> 00:04:53.200]  後面就是全國百多萬人
[00:04:53.200 --> 00:04:56.200]  約書牙其實承受的一個摩西級的
[00:04:56.200 --> 00:04:59.200]  非常之大的壓力
[00:04:59.200 --> 00:05:01.200]  而且根據經文在三章第十五節
[00:05:01.200 --> 00:05:02.200]  告訴我們
[00:05:02.200 --> 00:05:06.200]  原來約旦河水在收割的日子是漲過兩岸
[00:05:06.200 --> 00:05:08.200]  但是正常的日子
[00:05:08.200 --> 00:05:10.200]  過約旦河就不是難的
[00:05:10.200 --> 00:05:11.200]  坦白說
[00:05:11.200 --> 00:05:13.200]  我也去過約旦河
[00:05:13.200 --> 00:05:15.200]  不是很闊的
[00:05:15.200 --> 00:05:16.200]  就是那條河
[00:05:16.200 --> 00:05:18.200]  說的是三十米左右
[00:05:18.200 --> 00:05:20.200]  三十米的概念是什麼
[00:05:20.200 --> 00:05:21.200]  就是一百尺
[00:05:21.200 --> 00:05:23.200]  一百尺的概念就是
[00:05:23.200 --> 00:05:24.200]  坐在這個門口
[00:05:24.200 --> 00:05:27.200]  然後直走上去Parkinson Step
[00:05:27.200 --> 00:05:28.200]  一定是一百米
[00:05:28.200 --> 00:05:29.200]  一百尺之內
[00:05:29.200 --> 00:05:31.200]  一定是
[00:05:31.200 --> 00:05:33.200]  由這裏去到Parkinson Step
[00:05:33.200 --> 00:05:35.200]  其實是很近的
[00:05:35.200 --> 00:05:38.200]  漲過兩岸的河水就不同了
[00:05:38.200 --> 00:05:40.200]  這個未漲已經是一百米
[00:05:40.200 --> 00:05:42.200]  如果漲過兩岸的
[00:05:42.200 --> 00:05:44.200]  就是要乘十倍的
[00:05:44.200 --> 00:05:46.200]  就變成一公里或以上
[00:05:46.200 --> 00:05:48.200]  就是等於從這裏出了門口
[00:05:48.200 --> 00:05:50.200]  直去到Parkinson Step
[00:05:50.200 --> 00:05:52.200]  我相信還要遠一點
[00:05:52.200 --> 00:05:53.200]  我猜
[00:05:53.200 --> 00:05:54.200]  還要遠一點
[00:05:54.200 --> 00:05:56.200]  那就不是一件容易的事
[00:05:56.200 --> 00:05:58.200]  你已經漲過了兩邊河了
[00:05:58.200 --> 00:05:59.200]  所以你要知道
[00:05:59.200 --> 00:06:02.200]  約旦河之所以叫約旦河
[00:06:02.200 --> 00:06:04.200]  它的名字叫下降者
[00:06:04.200 --> 00:06:07.200]  就是說它的水流其實是很急的
[00:06:07.200 --> 00:06:11.200]  由於春雨再加上黑門山那些融雪
[00:06:11.200 --> 00:06:13.200]  水就非常多
[00:06:13.200 --> 00:06:17.200]  河水就由嘉麗麗河流下來
[00:06:17.200 --> 00:06:19.200]  而且非常之喘急
[00:06:19.200 --> 00:06:22.200]  總共要穿越了二十七處
[00:06:22.200 --> 00:06:24.200]  很可怕的急流和灣道
[00:06:24.200 --> 00:06:25.200]  瀑布
[00:06:25.200 --> 00:06:29.200]  所以爲什麼會有這麼急的可能性
[00:06:29.200 --> 00:06:31.200]  而且還是一個高度
[00:06:31.200 --> 00:06:36.200]  因爲原來那裏差不多有八百英尺以上的斜度
[00:06:36.200 --> 00:06:38.200]  所以你可以估計
[00:06:38.200 --> 00:06:40.200]  當時又是水漲的環境
[00:06:40.200 --> 00:06:43.200]  是最惡劣過河的時間
[00:06:43.200 --> 00:06:45.200]  上帝真是耍花樣
[00:06:45.200 --> 00:06:48.200]  就是在這個時間要你過河
[00:06:48.200 --> 00:06:52.200]  假設我們要風平浪靜地過河
[00:06:52.200 --> 00:06:54.200]  最窄的河道過河
[00:06:54.200 --> 00:06:55.200]  不是這樣的
[00:06:55.200 --> 00:07:00.200]  上帝找最難的就要意識的人去過河
[00:07:00.200 --> 00:07:03.200]  河這樣怎麼去過呢
[00:07:03.200 --> 00:07:04.200]  有時候我們會覺得
[00:07:04.200 --> 00:07:06.200]  河是這段經文的重點
[00:07:06.200 --> 00:07:08.200]  象徵着生命很多的難關都未定
[00:07:08.200 --> 00:07:10.200]  應用可能是對的
[00:07:10.200 --> 00:07:14.200]  但是這段經文更加突出的是有另一個重要的心事
[00:07:14.200 --> 00:07:17.200]  其實第三章有好幾個段落
[00:07:17.200 --> 00:07:19.200]  大部分都是一些對話
[00:07:19.200 --> 00:07:20.200]  有官長
[00:07:20.200 --> 00:07:21.200]  有若書雅
[00:07:21.200 --> 00:07:22.200]  有耶和華
[00:07:22.200 --> 00:07:24.200]  和他們說話有很多對話在裏面
[00:07:24.200 --> 00:07:27.200]  但是有兩段是很無厘頭的
[00:07:27.200 --> 00:07:29.200]  第三章第九節
[00:07:29.200 --> 00:07:31.200]  若書雅對以色列人說
[00:07:31.200 --> 00:07:34.200]  然後你再讀第三章第十節
[00:07:34.200 --> 00:07:37.200]  他說若書雅說
[00:07:37.200 --> 00:07:39.200]  一段經文
[00:07:39.200 --> 00:07:42.200]  其實這兩段經文都是若書雅和以色列人說的
[00:07:42.200 --> 00:07:44.200]  如果是我寫這段經文
[00:07:44.200 --> 00:07:46.200]  就不會這樣寫了
[00:07:46.200 --> 00:07:48.200]  我就會說若書雅對以色列人說
[00:07:48.200 --> 00:07:52.200]  你們近似來聽耶和華你們神的話
[00:07:52.200 --> 00:07:54.200]  看啊 普天下的主的若貴
[00:07:54.200 --> 00:07:57.200]  是不需要再講多一次若書雅說的
[00:07:57.200 --> 00:07:59.200]  爲什麼要寫多一次
[00:07:59.200 --> 00:08:04.200]  因爲聖經的作者是要湊夠十段經文
[00:08:04.200 --> 00:08:06.200]  然後告訴你們
[00:08:06.200 --> 00:08:08.200]  這十段經文裏面其中有兩段
[00:08:08.200 --> 00:08:10.200]  中間是最核心的部分
[00:08:10.200 --> 00:08:13.200]  中間最核心的部分就是第六節和第七節
[00:08:13.200 --> 00:08:14.200]  所講的東西
[00:08:14.200 --> 00:08:16.200]  就講到神向若書雅說
[00:08:16.200 --> 00:08:20.200]  我使你在以色列衆人面前尊大
[00:08:20.200 --> 00:08:22.200]  我如何和摩西同在
[00:08:22.200 --> 00:08:24.200]  也必照樣與你同在
[00:08:24.200 --> 00:08:29.200]  耶和華神其實是要使若書雅尊大
[00:08:29.200 --> 00:08:31.200]  他要突出這一點
[00:08:31.200 --> 00:08:33.200]  如何尊大
[00:08:33.200 --> 00:08:35.200]  作者透過這樣的分段
[00:08:35.200 --> 00:08:37.200]  他突顯了神尊大的方法
[00:08:37.200 --> 00:08:42.200]  就是你要將神擺在你的前面
[00:08:42.200 --> 00:08:44.200]  有神擺在你前面的時候
[00:08:44.200 --> 00:08:46.200]  就有神的同在
[00:08:46.200 --> 00:08:50.200]  你和我就會得到神的尊大
[00:08:50.200 --> 00:08:52.200]  弟兄姊妹
[00:08:52.200 --> 00:08:57.200]  如何將神將來的一年放在我們的前面
[00:08:57.200 --> 00:08:58.200]  有三樣東西
[00:08:58.200 --> 00:09:01.200]  第一樣東西就是要專注預備
[00:09:01.200 --> 00:09:03.200]  等候和致見
[00:09:03.200 --> 00:09:05.200]  我們讀一讀第三章第一節
[00:09:05.200 --> 00:09:06.200]  請讀
[00:09:06.200 --> 00:09:08.200]  若書雅清早起來
[00:09:08.200 --> 00:09:11.200]  和以色列衆人都離開十庭
[00:09:11.200 --> 00:09:13.200]  來到約旦河
[00:09:13.200 --> 00:09:15.200]  就住在那裏
[00:09:15.200 --> 00:09:16.200]  等候過河
[00:09:16.200 --> 00:09:17.200]  過了三天
[00:09:17.200 --> 00:09:19.200]  官長走遍營中
[00:09:19.200 --> 00:09:21.200]  第一樣東西我們要學習的
[00:09:21.200 --> 00:09:22.200]  是這個準備
[00:09:22.200 --> 00:09:23.200]  如何準備
[00:09:23.200 --> 00:09:25.200]  就是要等
[00:09:25.200 --> 00:09:27.200]  爲什麼要等三天呢
[00:09:27.200 --> 00:09:28.200]  你留意一下
[00:09:28.200 --> 00:09:30.200]  他們這次竟然沒有發願言
[00:09:30.200 --> 00:09:33.200]  經文一字都沒有說到他們發願言
[00:09:33.200 --> 00:09:34.200]  不像今天
[00:09:34.200 --> 00:09:35.200]  你舉個例子
[00:09:35.200 --> 00:09:37.200]  你即管可以試
[00:09:37.200 --> 00:09:38.200]  不過今天已經開始崇拜
[00:09:38.200 --> 00:09:40.200]  假設我們十一點崇拜
[00:09:40.200 --> 00:09:42.200]  我們沒有人站出來
[00:09:42.200 --> 00:09:46.200]  又沒有講任何的powerpoint給你看
[00:09:46.200 --> 00:09:48.200]  大家就坐在那裏等
[00:09:48.200 --> 00:09:50.200]  五分鐘之後
[00:09:50.200 --> 00:09:52.200]  我相信就應該有人會起鬨
[00:09:52.200 --> 00:09:55.200]  就會立刻走過來問Benny去了哪裏
[00:09:55.200 --> 00:09:56.200]  Emily去了哪裏
[00:09:56.200 --> 00:09:57.200]  Christina去了哪裏
[00:09:57.200 --> 00:09:58.200]  爲什麼還沒有開始崇拜
[00:09:58.200 --> 00:09:59.200]  你信不信
[00:09:59.200 --> 00:10:00.200]  下次試試
[00:10:00.200 --> 00:10:03.200]  十分鐘之後
[00:10:03.200 --> 00:10:04.200]  還沒有見到
[00:10:04.200 --> 00:10:05.200]  再有出現
[00:10:05.200 --> 00:10:06.200]  跟着就去找Ronald
[00:10:06.200 --> 00:10:08.200]  找Ava那些
[00:10:08.200 --> 00:10:09.200]  就去問那些執事
[00:10:09.200 --> 00:10:10.200]  信託人
[00:10:10.200 --> 00:10:11.200]  一定會起鬨的
[00:10:11.200 --> 00:10:13.200]  因爲等是很難的東西
[00:10:13.200 --> 00:10:15.200]  沒有東西發生
[00:10:15.200 --> 00:10:18.200]  當然
[00:10:18.200 --> 00:10:20.200]  等的過程可能有很多意見
[00:10:20.200 --> 00:10:22.200]  究竟我們游水過去
[00:10:22.200 --> 00:10:23.200]  弄木筏
[00:10:23.200 --> 00:10:24.200]  還是建橋
[00:10:24.200 --> 00:10:26.200]  爲什麼要等三天
[00:10:26.200 --> 00:10:29.200]  當然要觀察當時的河水
[00:10:29.200 --> 00:10:31.200]  漲的程度有多深
[00:10:31.200 --> 00:10:32.200]  或者有多大
[00:10:32.200 --> 00:10:34.200]  因爲打仗
[00:10:34.200 --> 00:10:36.200]  行軍就要觀察
[00:10:36.200 --> 00:10:38.200]  所以找三天觀察是正確的
[00:10:38.200 --> 00:10:41.200]  這個當然容易理解
[00:10:41.200 --> 00:10:43.200]  但是三天還有第二個重要性
[00:10:43.200 --> 00:10:44.200]  就是要祈禱
[00:10:44.200 --> 00:10:45.200]  要等候
[00:10:45.200 --> 00:10:47.200]  看神的指示
[00:10:47.200 --> 00:10:49.200]  準備好我們自己
[00:10:49.200 --> 00:10:51.200]  因爲見到祭司一動
[00:10:51.200 --> 00:10:53.200]  我們就要起動
[00:10:53.200 --> 00:10:55.200]  所以不是到時才收拾東西
[00:10:55.200 --> 00:10:56.200]  所以這三天
[00:10:56.200 --> 00:10:58.200]  無論是約書也好
[00:10:58.200 --> 00:10:59.200]  領袖也好
[00:10:59.200 --> 00:11:01.200]  或者是當時的會衆也好
[00:11:01.200 --> 00:11:02.200]  他們都要等候
[00:11:02.200 --> 00:11:05.200]  看神的指示是怎樣
[00:11:05.200 --> 00:11:07.200]  要等神的指示
[00:11:07.200 --> 00:11:09.200]  我相信這段時間
[00:11:09.200 --> 00:11:11.200]  禱告是少不了的
[00:11:11.200 --> 00:11:12.200]  兄弟姐妹
[00:11:12.200 --> 00:11:15.200]  你知不知道什麼人是不能等候的
[00:11:15.200 --> 00:11:19.200]  是不是你家裏的小朋友
[00:11:19.200 --> 00:11:20.200]  不能等候的
[00:11:20.200 --> 00:11:21.200]  對我的理解就有兩類人
[00:11:21.200 --> 00:11:23.200]  第一類是小朋友
[00:11:23.200 --> 00:11:26.200]  他一回到家就說thirsty
[00:11:26.200 --> 00:11:27.200]  就是口渴
[00:11:27.200 --> 00:11:29.200]  我記得小朋友回家一定是這樣
[00:11:29.200 --> 00:11:32.200]  第二個字是hungry
[00:11:32.200 --> 00:11:33.200]  很餓
[00:11:33.200 --> 00:11:35.200]  第三個是angry
[00:11:35.200 --> 00:11:37.200]  有時他很不開心
[00:11:37.200 --> 00:11:39.200]  angry就會立刻發出來
[00:11:39.200 --> 00:11:42.200]  小朋友纔會不能等候
[00:11:42.200 --> 00:11:44.200]  他未成熟
[00:11:44.200 --> 00:11:46.200]  他就不能等候
[00:11:46.200 --> 00:11:48.200]  第二類是什麼不能等候
[00:11:48.200 --> 00:11:50.200]  有病的人
[00:11:50.200 --> 00:11:51.200]  身體不舒服的人
[00:11:51.200 --> 00:11:53.200]  就不能等候
[00:11:53.200 --> 00:11:55.200]  有時失禁
[00:11:55.200 --> 00:11:56.200]  爲什麼會這樣
[00:11:56.200 --> 00:11:58.200]  因爲身體機能的問題
[00:11:58.200 --> 00:12:00.200]  就不能等候
[00:12:00.200 --> 00:12:01.200]  作爲一個成熟的人
[00:12:01.200 --> 00:12:03.200]  作爲一個健康的人
[00:12:03.200 --> 00:12:05.200]  機能算是好的人
[00:12:05.200 --> 00:12:08.200]  這些是能等候的
[00:12:08.200 --> 00:12:10.200]  爲什麼我們不能等候
[00:12:10.200 --> 00:12:12.200]  因爲我們在上帝的裏面
[00:12:12.200 --> 00:12:14.200]  可能我們是不成熟的人
[00:12:14.200 --> 00:12:16.200]  就等不到
[00:12:16.200 --> 00:12:18.200]  其實等候是很重要的
[00:12:18.200 --> 00:12:19.200]  兄弟姐妹
[00:12:19.200 --> 00:12:22.200]  有一個爸爸有一個小女孩
[00:12:22.200 --> 00:12:24.200]  他五歲的時候就發現
[00:12:24.200 --> 00:12:26.200]  他的女兒有一個很嚴重的病
[00:12:26.200 --> 00:12:28.200]  就送到手術室搶救
[00:12:28.200 --> 00:12:31.200]  醫生就說手術需要三個小時
[00:12:31.200 --> 00:12:33.200]  爸爸就在門內等
[00:12:33.200 --> 00:12:35.200]  你想想那三個小時是多麼重要
[00:12:35.200 --> 00:12:39.200]  是他人生裏面最漫長的三個小時
[00:12:39.200 --> 00:12:41.200]  門一直都沒有開
[00:12:41.200 --> 00:12:42.200]  消息一直都沒有
[00:12:42.200 --> 00:12:44.200]  醫生也沒有出來
[00:12:44.200 --> 00:12:47.200]  護士也沒有來跟他說任何的說話
[00:12:47.200 --> 00:12:50.200]  他只能坐在那裏一直等
[00:12:50.200 --> 00:12:52.200]  但是他就說
[00:12:52.200 --> 00:12:53.200]  我什麼都做不到
[00:12:53.200 --> 00:12:55.200]  我只能夠相信
[00:12:55.200 --> 00:12:56.200]  我只能夠相信
[00:12:56.200 --> 00:12:58.200]  我的女兒現在在醫生的手裏
[00:12:58.200 --> 00:13:01.200]  等候不是什麼都做不到
[00:13:01.200 --> 00:13:03.200]  而是將最重要的事
[00:13:03.200 --> 00:13:07.200]  交給最可靠的人
[00:13:07.200 --> 00:13:09.200]  因爲你將最重要的事
[00:13:09.200 --> 00:13:12.200]  交給最可靠的人
[00:13:12.200 --> 00:13:13.200]  三個小時之後
[00:13:13.200 --> 00:13:14.200]  醫生走出來就說
[00:13:14.200 --> 00:13:16.200]  手術成功
[00:13:16.200 --> 00:13:18.200]  以色列人等候三天
[00:13:18.200 --> 00:13:19.200]  不是浪費時間的
[00:13:19.200 --> 00:13:23.200]  而是將前路交在更可靠的上帝的手裏
[00:13:23.200 --> 00:13:26.200]  所以我們要學習等候
[00:13:26.200 --> 00:13:28.200]  但同時我們也要學習自潔
[00:13:28.200 --> 00:13:29.200]  留意是第五節
[00:13:29.200 --> 00:13:30.200]  我們讀第五節
[00:13:30.200 --> 00:13:31.200]  請讀
[00:13:31.200 --> 00:13:33.200]  若舒雅吩咐百姓說
[00:13:33.200 --> 00:13:35.200]  你們要自潔
[00:13:35.200 --> 00:13:37.200]  因爲明天耶和華
[00:13:37.200 --> 00:13:40.200]  必在你們中間行騎士
[00:13:40.200 --> 00:13:42.200]  我們以爲等候只是
[00:13:42.200 --> 00:13:44.200]  代表我們什麼都做不到
[00:13:44.200 --> 00:13:45.200]  只是停了下來
[00:13:45.200 --> 00:13:47.200]  但聖經提醒我們
[00:13:47.200 --> 00:13:51.200]  等候從來都不是一個真空期
[00:13:51.200 --> 00:13:52.200]  而是裏面
[00:13:52.200 --> 00:13:55.200]  我們需要在神的裏面作出調整
[00:13:55.200 --> 00:13:57.200]  甚至更新我們自己
[00:13:57.200 --> 00:13:59.200]  若舒雅三章第五節的說話
[00:13:59.200 --> 00:14:00.200]  就提醒我們
[00:14:00.200 --> 00:14:02.200]  今天的自潔
[00:14:02.200 --> 00:14:06.200]  就是爲了明天的上帝的作爲
[00:14:06.200 --> 00:14:08.200]  而自潔這個字
[00:14:08.200 --> 00:14:09.200]  kodesh這個字
[00:14:09.200 --> 00:14:10.200]  在舊約裏面
[00:14:10.200 --> 00:14:13.200]  並不是單止外在行動的自潔
[00:14:13.200 --> 00:14:15.200]  即是行那些儀式等等
[00:14:15.200 --> 00:14:17.200]  而是分別爲性
[00:14:17.200 --> 00:14:21.200]  而是重歸於上帝的一舉行動
[00:14:21.200 --> 00:14:26.200]  所以這裏不是告訴我們人做得多好
[00:14:26.200 --> 00:14:28.200]  所以神先行神蹟
[00:14:28.200 --> 00:14:30.200]  這個我們不應該這麼看的
[00:14:30.200 --> 00:14:31.200]  而是我們相反
[00:14:31.200 --> 00:14:35.200]  是因爲神已經定止要行騎士
[00:14:35.200 --> 00:14:37.200]  百姓就應該預備好自己
[00:14:37.200 --> 00:14:39.200]  去迎接祂的作爲
[00:14:39.200 --> 00:14:41.200]  和迎見上帝
[00:14:41.200 --> 00:14:44.200]  要分得清楚這件事
[00:14:44.200 --> 00:14:45.200]  有一個年輕人
[00:14:45.200 --> 00:14:48.200]  他很沉迷打機和夜生活
[00:14:48.200 --> 00:14:51.200]  大家都知道年輕人最喜歡就是打機
[00:14:51.200 --> 00:14:54.200]  最喜歡的生活就是顛倒
[00:14:54.200 --> 00:14:55.200]  特別去到大學的時候
[00:14:55.200 --> 00:14:57.200]  爸爸媽媽又不在看着你們
[00:14:57.200 --> 00:15:00.200]  於是就晚上睡覺開始
[00:15:00.200 --> 00:15:01.200]  以前是不同的
[00:15:01.200 --> 00:15:02.200]  爸爸媽媽在的時候
[00:15:02.200 --> 00:15:03.200]  11點就進來check你一次
[00:15:03.200 --> 00:15:05.200]  11點15又進來一次
[00:15:05.200 --> 00:15:06.200]  11點半又進來一次
[00:15:06.200 --> 00:15:08.200]  12點的時候幫你關燈
[00:15:08.200 --> 00:15:10.200]  但是到我們自己住的時候
[00:15:10.200 --> 00:15:12.200]  就不會是這樣了
[00:15:12.200 --> 00:15:13.200]  這個年輕人
[00:15:13.200 --> 00:15:16.200]  因爲他沉迷住夜生活
[00:15:16.200 --> 00:15:17.200]  生活又很混亂
[00:15:17.200 --> 00:15:19.200]  搞到學業退步
[00:15:19.200 --> 00:15:21.200]  家裏人的關係也開始破裂
[00:15:21.200 --> 00:15:23.200]  後來他參加了一個教會
[00:15:23.200 --> 00:15:25.200]  一個青少年的聚會
[00:15:25.200 --> 00:15:27.200]  就聽到一個講員就說
[00:15:27.200 --> 00:15:29.200]  你們要自潔
[00:15:29.200 --> 00:15:33.200]  因爲上帝在你們中間會行騎士
[00:15:33.200 --> 00:15:36.200]  當然他這個說話是引致若舒雅記
[00:15:36.200 --> 00:15:38.200]  他心裏面就很受觸動
[00:15:38.200 --> 00:15:41.200]  就決定要戒除一些不好的習慣
[00:15:41.200 --> 00:15:43.200]  例如經常打機這件事
[00:15:43.200 --> 00:15:47.200]  就重新希望過一個土神喜悅的生活
[00:15:47.200 --> 00:15:49.200]  開始的時候是非常困難的
[00:15:49.200 --> 00:15:53.200]  但是他要放棄和一羣人夜生活
[00:15:53.200 --> 00:15:54.200]  這個位置開始
[00:15:54.200 --> 00:15:56.200]  他慢慢開始學會自律
[00:15:56.200 --> 00:15:57.200]  幾年之後
[00:15:57.200 --> 00:15:59.200]  他的生命完全改變了
[00:15:59.200 --> 00:16:02.200]  還成爲了教會青少年的一個領袖
[00:16:02.200 --> 00:16:05.200]  他說自潔不是限制
[00:16:05.200 --> 00:16:07.200]  而是釋放
[00:16:07.200 --> 00:16:10.200]  是我們可以經歷到神的騎士的開始
[00:16:10.200 --> 00:16:13.200]  這個故事提醒我們
[00:16:13.200 --> 00:16:17.200]  聖潔就是神工作的時候
[00:16:17.200 --> 00:16:19.200]  一個很重要在我們生命的前提
[00:16:19.200 --> 00:16:21.200]  以色列人自潔
[00:16:21.200 --> 00:16:23.200]  不是單單戒掉一些壞習慣
[00:16:23.200 --> 00:16:25.200]  例如打燒機
[00:16:25.200 --> 00:16:26.200]  不是這樣
[00:16:26.200 --> 00:16:28.200]  而是回到神面前
[00:16:28.200 --> 00:16:33.200]  讓神再一次成爲生命的中心
