
[00:00:00.000 --> 00:00:01.920]  在過去的壽苦日
[00:04:34.040 --> 00:04:40.080]  你們有沒有用單純的愛心去愛神呢?
[00:04:40.080 --> 00:04:42.040]  你們會不會跟神說
[00:04:42.040 --> 00:04:43.960]  「神啊,耶穌,我愛祢」
[00:04:43.960 --> 00:04:45.760]  逛街的時候會不會說
[00:04:45.760 --> 00:04:47.840]  「耶穌,耶穌,我很愛祢」
[00:04:47.840 --> 00:04:49.040]  或者在靈修的時候
[00:04:49.040 --> 00:04:50.280]  「耶穌,我很愛祢」
[00:04:50.280 --> 00:04:51.880]  或者在愛當中的時候
[00:04:51.880 --> 00:04:53.600]  「耶穌,我很愛祢」
[00:04:53.600 --> 00:04:54.560]  我們會不會說
[00:04:54.560 --> 00:04:56.120]  「耶穌,我很愛祢」
[00:04:56.120 --> 00:05:00.920]  還是我們一點也不會說的?
[00:05:00.920 --> 00:05:04.800]  今午我們就從一位姐妹身上
[00:05:04.800 --> 00:05:09.600]  我們去看這種單純的愛
[00:05:09.600 --> 00:05:12.120]  是一種憐憫的愛
[00:05:12.120 --> 00:05:14.840]  這位姐妹是莫大拉的瑪利亞
[00:05:14.840 --> 00:05:17.080]  瑪利亞是什麼人呢?
[00:05:17.080 --> 00:05:22.040]  雖然聖經當中提及到瑪利亞的細節不多
[00:05:22.040 --> 00:05:27.480]  但是提及她的經文的次數也是不少的
[00:05:27.480 --> 00:05:30.080]  總共她的名字出現了十四次
[00:05:30.080 --> 00:05:34.720]  其中五次是跟耶穌基督的復活和受苦有關
[00:05:34.720 --> 00:05:37.840]  有八次她跟姐妹一起
[00:05:37.840 --> 00:05:40.520]  而她排在第一個
[00:05:40.520 --> 00:05:42.120]  有另外一次
[00:05:42.120 --> 00:05:45.240]  就是她的名字排在耶穌基督的媽媽
[00:05:45.240 --> 00:05:49.320]  和嬸母的後面
[00:05:49.320 --> 00:05:50.560]  從這裡可以看到
[00:05:50.560 --> 00:05:53.600]  我們看到如果是彼得·約翰
[00:05:53.600 --> 00:05:55.720]  就說他們是大弟子
[00:05:55.720 --> 00:05:58.560]  是耶穌基督男性的門徒的大弟子
[00:05:58.560 --> 00:06:00.320]  排在前面的話
[00:06:00.320 --> 00:06:01.960]  莫大拉的瑪利亞
[00:06:01.960 --> 00:06:04.480]  她應該是婦女的跟隨者當中
[00:06:04.480 --> 00:06:07.920]  會排在第一
[00:06:07.920 --> 00:06:10.560]  瑪利亞居住在莫大拉
[00:06:10.560 --> 00:06:15.000]  莫大拉在加利利海的西岸
[00:06:15.000 --> 00:06:16.520]  在羅馬帝國的時候
[00:06:16.520 --> 00:06:19.800]  莫大拉是一個細小的漁村
[00:06:19.800 --> 00:06:23.920]  也是一個建造漁船的地方
[00:06:23.920 --> 00:06:25.920]  在六七AD的時候
[00:06:25.920 --> 00:06:28.160]  羅馬帝國的皇帝
[00:06:28.160 --> 00:06:34.000]  就將莫大拉這個鎮毀滅
[00:06:34.000 --> 00:06:35.400]  消滅了它
[00:06:35.400 --> 00:06:36.880]  猶太的拉比就說
[00:06:36.880 --> 00:06:39.240]  是的,這個城是活該的
[00:06:39.240 --> 00:06:40.120]  要消滅它
[00:06:40.120 --> 00:06:45.280]  因為這個是淫亂的城
[00:06:45.280 --> 00:06:47.720]  瑪利亞曾經是被鬼附的
[00:06:47.720 --> 00:06:49.520]  她身上有七隻鬼
[00:06:49.520 --> 00:06:51.280]  所以我們可想而知
[00:06:51.280 --> 00:06:52.760]  有鬼在身邊
[00:06:52.760 --> 00:06:54.120]  在裡面
[00:06:54.120 --> 00:06:56.600]  人是沒有方向
[00:06:56.600 --> 00:06:58.560]  就好像群一樣
[00:06:58.560 --> 00:07:02.240]  群就是有很多的鬼纏著
[00:07:02.240 --> 00:07:03.880]  所以她是被鬼纏著
[00:07:03.880 --> 00:07:05.120]  有很大的痛苦
[00:07:05.120 --> 00:07:07.240]  但是耶穌基督幫了她
[00:07:07.240 --> 00:07:09.800]  能夠清走這七隻鬼
[00:07:09.800 --> 00:07:11.360]  自此之後
[00:07:11.360 --> 00:07:14.200]  瑪利亞的心靈平安
[00:07:14.200 --> 00:07:16.840]  生命又更新
[00:07:16.840 --> 00:07:20.040]  她很感謝耶穌基督的拯救
[00:07:20.040 --> 00:07:22.720]  她很感謝耶穌基督的愛
[00:07:22.720 --> 00:07:24.560]  她愛耶穌
[00:07:24.560 --> 00:07:27.040]  因此她是真心實意的
[00:07:27.040 --> 00:07:28.920]  跟隨耶穌基督
[00:07:28.920 --> 00:07:31.200]  跟到底
[00:07:31.200 --> 00:07:33.480]  她用她賺取的收入
[00:07:33.480 --> 00:07:38.360]  來支持耶穌基督和門徒的工作
[00:07:38.360 --> 00:07:40.480]  在路加福音第八章我們看到
[00:07:40.480 --> 00:07:42.640]  瑪利亞和一些姊妹
[00:07:42.640 --> 00:07:44.400]  她們用自己的財物
[00:07:44.400 --> 00:07:48.600]  去供應耶穌和耶穌的門徒
[00:07:48.600 --> 00:07:51.160]  瑪利亞對耶穌的愛
[00:07:51.160 --> 00:07:53.360]  是很單純的
[00:07:53.360 --> 00:07:55.120]  瑪利亞為甚麼會支持
[00:07:55.120 --> 00:07:58.760]  耶穌基督的傳道工作呢?
[00:07:58.760 --> 00:08:02.440]  這個不是律法的要求
[00:08:02.440 --> 00:08:05.440]  這個也不是因為責任
[00:08:05.440 --> 00:08:07.640]  而是一種甘心樂意
[00:08:07.640 --> 00:08:11.360]  很情願的付出和愛
[00:08:11.360 --> 00:08:13.480]  自從她被醫治之後
[00:08:13.480 --> 00:08:17.280]  她已經決定
[00:08:17.280 --> 00:08:19.280]  跟隨耶穌
[00:08:19.280 --> 00:08:21.400]  跟隨耶穌
[00:08:21.400 --> 00:08:23.920]  跟到底
[00:08:23.920 --> 00:08:27.160]  愛到底
[00:08:27.160 --> 00:08:29.840]  在她跟隨耶穌基督的過程當中
[00:08:29.840 --> 00:08:32.760]  她看見耶穌基督的喜帖浮沉
[00:08:32.760 --> 00:08:34.440]  在這個中樹日
[00:08:34.440 --> 00:08:37.160]  當群眾大聲地歌唱
[00:08:37.160 --> 00:08:41.240]  「和剎那,復主命來,應當稱頌」
[00:08:41.240 --> 00:08:43.400]  那時她在那裡
[00:08:43.400 --> 00:08:45.040]  在禮拜四的晚上
[00:08:45.040 --> 00:08:47.520]  當群眾高聲疾呼說
[00:08:47.520 --> 00:08:49.440]  要殺死耶穌的時候
[00:08:49.440 --> 00:08:53.080]  「聚吊他,聚吊他,釘死他,釘死他」
[00:08:53.080 --> 00:08:56.640]  她也在那裡心裡難過
[00:08:56.640 --> 00:08:59.640]  她又看見比拉多指著耶穌說
[00:08:59.640 --> 00:09:04.840]  「哈哈,這是猶太人的王,哈哈」
[00:09:04.840 --> 00:09:08.800]  她看見耶穌基督要背著那個沉重的十字架
[00:09:08.800 --> 00:09:10.160]  背不起來,跌下來
[00:09:10.160 --> 00:09:11.960]  背不起來,跌下來
[00:09:11.960 --> 00:09:13.520]  又站起來
[00:09:13.520 --> 00:09:18.040]  要走向葛國他山
[00:09:18.040 --> 00:09:22.080]  她看見耶穌基督被釘在十字架
[00:09:22.080 --> 00:09:26.120]  當錘子釘在她的手和腳上
[00:09:26.120 --> 00:09:32.240]  她當然看見耶穌基督的嘴唇痛到顫動
[00:09:32.240 --> 00:09:34.120]  她看見一切
[00:09:34.120 --> 00:09:35.880]  她就在那裡
[00:09:35.880 --> 00:09:40.160]  跟隨到底
[00:09:40.160 --> 00:09:41.360]  在這個時候
[00:09:41.360 --> 00:09:45.280]  想想要走近十字架是不容易的
[00:09:45.280 --> 00:09:48.400]  要倚靠十字架
[00:09:48.400 --> 00:09:50.160]  是要勇氣的
[00:09:50.160 --> 00:09:53.160]  要冒生命的危險
[00:09:53.160 --> 00:09:56.000]  當耶穌基督被釘在十字架的時候
[00:09:56.000 --> 00:10:00.400]  她卻繼續靠近十字架
[00:10:00.400 --> 00:10:06.280]  她在那裡跟隨耶穌,跟到底
[00:10:06.280 --> 00:10:07.600]  後來耶穌死了
[00:10:07.600 --> 00:10:09.520]  有一個財主叫約瑟
[00:10:09.520 --> 00:10:13.640]  他就叫比拉多能夠拿到耶穌基督的身體
[00:10:13.640 --> 00:10:16.400]  將耶穌基督的身體埋葬在
[00:10:16.400 --> 00:10:19.400]  他為自己預備的新墳墓當中
[00:10:19.400 --> 00:10:22.600]  他將石頭滾到墓門口的時候
[00:10:22.600 --> 00:10:23.720]  就要離開
[00:10:23.720 --> 00:10:24.760]  在那個時候
[00:10:24.760 --> 00:10:27.560]  所有的人都離開
[00:10:27.560 --> 00:10:30.840]  墳墓是沒有門徒的
[00:10:30.840 --> 00:10:32.800]  只有莫大拉的瑪麗亞
[00:10:32.800 --> 00:10:37.160]  和那位也叫瑪麗亞的姊妹留在那裡
[00:10:37.160 --> 00:10:39.840]  對著墳墓坐著
[00:10:39.840 --> 00:10:42.800]  瑪麗亞仍然在那裡
[00:10:42.800 --> 00:10:47.560]  她忠心耿耿地跟隨耶穌
[00:10:47.560 --> 00:10:49.400]  跟到底
[00:10:49.400 --> 00:10:51.960]  愛到底
[00:10:51.960 --> 00:10:53.640]  耶穌基督死後的第三天
[00:10:53.640 --> 00:10:57.720]  瑪麗亞和另一位的姊妹就來到墳墓
[00:10:57.720 --> 00:11:00.160]  突然間地帶震動
[00:11:00.160 --> 00:11:02.920]  有主的使者從天上下來
[00:11:02.920 --> 00:11:05.280]  將石頭滾開坐在上面
[00:11:05.280 --> 00:11:06.960]  她的相貌好像閃電
[00:11:06.960 --> 00:11:09.160]  衣服是潔白如雪
[00:11:09.160 --> 00:11:11.680]  看守的人看到就被她嚇死
[00:11:11.680 --> 00:11:13.800]  嚇得渾身顫抖
[00:11:13.800 --> 00:11:15.240]  好像死人一樣
[00:11:15.240 --> 00:11:17.280]  天使就對付她說
[00:11:17.280 --> 00:11:19.240]  不要害怕
[00:11:19.240 --> 00:11:24.440]  我知道你們是尋找那釘十字架的耶穌
[00:11:24.440 --> 00:11:26.360]  祂不在這裡
[00:11:26.360 --> 00:11:29.120]  照祂所說的已經復活了
[00:11:29.120 --> 00:11:31.800]  快去告訴祂的門徒
[00:11:31.800 --> 00:11:33.920]  說祂從死裡復活了
[00:11:33.920 --> 00:11:40.240]  並且你們已先往加里尼去
[00:11:40.240 --> 00:11:42.120]  在那裡
[00:11:42.120 --> 00:11:47.520]  你們要見祂
[00:11:47.520 --> 00:11:49.160]  天使的意思是說
[00:11:49.160 --> 00:11:50.560]  不要害怕
[00:11:50.560 --> 00:11:51.960]  跑吧
[00:11:51.960 --> 00:11:53.040]  繼續跑吧
[00:11:53.040 --> 00:11:54.920]  跑到加里尼那裡
[00:11:54.920 --> 00:11:55.920]  去見耶穌
[00:11:55.920 --> 00:11:58.360]  耶穌在那裡
[00:11:58.360 --> 00:12:01.080]  於是婦女就急忙離開墳墓
[00:12:01.080 --> 00:12:02.960]  又害怕又歡喜
[00:12:02.960 --> 00:12:05.280]  要去報信給她的門徒
[00:12:05.280 --> 00:12:06.640]  她們拼命地跑
[00:12:06.640 --> 00:12:08.480]  將死亡放在後面
[00:12:08.480 --> 00:12:09.880]  離開這個墳墓
[00:12:09.880 --> 00:12:11.040]  跑向門徒
[00:12:11.040 --> 00:12:12.960]  跑向耶穌基督那裡
[00:12:12.960 --> 00:12:15.440]  她們要跑向她們的老師那裡
[00:12:15.440 --> 00:12:20.600]  她們要跑向神的愛那裡
[00:12:20.600 --> 00:12:22.600]  突然間耶穌基督出現
[00:12:22.600 --> 00:12:24.360]  她們遇見耶穌基督
[00:12:24.360 --> 00:12:26.200]  耶穌基督就說
[00:12:26.200 --> 00:12:28.480]  願你們平安
[00:12:28.480 --> 00:12:30.080]  她們就上前
[00:12:30.080 --> 00:12:33.480]  抱著耶穌基督的腳拜祂
[00:12:33.480 --> 00:12:35.360]  她們抱著耶穌基督的腳
[00:12:35.360 --> 00:12:37.280]  她們不肯離開耶穌
[00:12:37.280 --> 00:12:38.680]  不肯放下
[00:12:38.680 --> 00:12:40.600]  她們不會離開
[00:12:40.600 --> 00:12:42.400]  耶穌基督的愛
[00:12:42.400 --> 00:12:47.120]  她們不會離開神的愛
[00:12:47.120 --> 00:12:52.480]  這個就是復活節的故事
[00:12:52.480 --> 00:12:53.760]  親愛的兄弟姐妹們
[00:12:53.760 --> 00:12:56.760]  你們看不看見?
[00:12:56.760 --> 00:12:59.200]  莫大拉的瑪利亞
[00:12:59.200 --> 00:13:02.520]  是深深地愛耶穌
[00:13:02.520 --> 00:13:04.120]  跟隨耶穌
[00:13:04.120 --> 00:13:05.520]  跟到底
[00:13:05.520 --> 00:13:08.480]  直到她死在十字架那一刻
[00:13:08.480 --> 00:13:10.800]  她是不離不棄
[00:13:10.800 --> 00:13:13.120]  她是跟隨主的
[00:13:13.120 --> 00:13:15.240]  她是跟隨耶穌的
[00:13:15.240 --> 00:13:18.080]  跟隨主、跟隨耶穌
[00:13:18.080 --> 00:13:21.840]  是她的生活方式
[00:13:21.840 --> 00:13:26.080]  跟隨耶穌是她生活的習慣
[00:13:26.080 --> 00:13:29.760]  她習慣了跟隨耶穌
[00:13:29.760 --> 00:13:31.760]  所以她會繼續跟隨
[00:13:31.760 --> 00:13:33.360]  為什麼她會繼續跟隨
[00:13:33.360 --> 00:13:36.240]  習慣跟隨耶穌基督呢?
[00:13:36.240 --> 00:13:40.280]  因為她深深地愛主
[00:13:40.280 --> 00:13:42.720]  因為她們深深地愛主
[00:13:42.720 --> 00:13:44.400]  她經歷主的愛
[00:13:44.400 --> 00:13:49.880]  所以她習慣了跟隨耶穌
[00:13:49.880 --> 00:13:51.440]  弟兄姊妹們
[00:13:51.440 --> 00:13:55.440]  我們對神有沒有這樣的憐憫的愛?
[00:13:55.440 --> 00:13:58.640]  你和我會不會這樣跟隨耶穌?
[00:13:58.640 --> 00:14:00.080]  跟
[00:14:00.080 --> 00:14:03.120]  會不會跟到底?
[00:14:03.120 --> 00:14:07.200]  有誰在環境不明朗的時候
[00:14:07.200 --> 00:14:10.440]  會甘願在這裡等待耶穌呢?
[00:14:10.440 --> 00:14:13.880]  有誰會說用這些憐憫的愛
[00:14:13.880 --> 00:14:15.800]  去跟隨耶穌呢?
[00:14:15.800 --> 00:14:19.400]  有誰會說我抱著耶穌基督的腳
[00:14:19.400 --> 00:14:20.840]  我是拜耶穌
[00:14:20.840 --> 00:14:24.800]  我不肯離開耶穌呢?
[00:14:24.800 --> 00:14:25.800]  坦白來說
[00:14:25.800 --> 00:14:28.560]  這個問題也是我個人的問題
[00:14:28.560 --> 00:14:31.640]  是我這十多年的問題
[00:14:31.640 --> 00:14:34.120]  我問自己
[00:14:34.120 --> 00:14:37.440]  你是不是真的愛神?
[00:14:37.440 --> 00:14:44.600]  我也會問一群的蒙召的傳道目者
[00:14:44.600 --> 00:14:50.160]  你們是不是真的愛神呢?
[00:14:50.160 --> 00:14:52.840]  雖然我們是很勞碌的侍奉神
[00:14:52.840 --> 00:14:55.960]  我們是不是真的愛神呢?
[00:14:55.960 --> 00:14:57.440]  當我有心臟病之後
[00:14:57.440 --> 00:14:59.720]  神改變我的心
[00:14:59.720 --> 00:15:02.560]  讓我的心多一點的單純
[00:15:02.560 --> 00:15:06.000]  學習多一點的單純
[00:15:06.000 --> 00:15:08.560]  去愛祂
[00:15:08.560 --> 00:15:11.440]  同樣我也要問你們弟兄姊妹們
[00:15:11.440 --> 00:15:14.480]  你們是不是真的單純呢?
[00:15:14.480 --> 00:15:19.160]  你們有沒有真的愛神呢?
[00:15:19.160 --> 00:15:20.760]  現況就是
[00:15:20.760 --> 00:15:22.800]  當我們遇到困難的時候
[00:15:22.800 --> 00:15:25.720]  如果祈禱沒有立即蒙英韻的時候
[00:15:25.720 --> 00:15:28.040]  我們就會懷疑神了
[00:15:28.040 --> 00:15:30.760]  如果這樣的話我們是不是愛神呢?
[00:15:30.760 --> 00:15:33.240]  現況就是我們勞碌的侍奉
[00:15:33.240 --> 00:15:34.600]  勞碌的敬拜
[00:15:34.600 --> 00:15:39.080]  背後有沒有愛神呢?
[00:15:39.080 --> 00:15:43.360]  我們專注在信服律法
[00:15:43.360 --> 00:15:46.080]  守規矩
[00:15:46.080 --> 00:15:48.360]  有沒有多過愛神
[00:15:48.360 --> 00:15:50.600]  甚至沒有愛神呢?
[00:15:50.600 --> 00:15:54.640]  我們努力的遵守宗教禮儀之旗
[00:15:54.640 --> 00:15:56.320]  是不是多過愛神
[00:15:56.320 --> 00:16:00.560]  甚至沒有愛神呢?
[00:16:00.560 --> 00:16:08.400]  很多時候我們把車卡放在馬的前面
[00:16:08.400 --> 00:16:12.080]  我們不是讓馬來牽著車卡
[00:16:12.080 --> 00:16:15.040]  我們找車卡來牽著馬
[00:16:15.040 --> 00:16:16.960]  甚至我們根本不需要馬
[00:16:16.960 --> 00:16:19.960]  我們自己牽著車卡
[00:16:19.960 --> 00:16:21.960]  我們守法
[00:16:21.960 --> 00:16:24.720]  我們侍奉敬拜
[00:16:24.720 --> 00:16:28.400]  是比我們先愛神
[00:16:28.400 --> 00:16:30.920]  我們不是因為我們很愛神的緣故
[00:16:30.920 --> 00:16:32.240]  我們就去敬拜神
[00:16:32.240 --> 00:16:35.000]  去守法、去信佛
[00:16:35.000 --> 00:16:37.200]  我們給神的
[00:16:37.200 --> 00:16:39.280]  不是愛
[00:16:39.280 --> 00:16:44.240]  而是表面的守法、侍奉、敬拜
[00:16:44.240 --> 00:16:46.000]  同樣我們給神的
[00:16:46.000 --> 00:16:47.400]  不是愛
[00:16:47.400 --> 00:16:50.160]  只是表面的金錢的奉獻
[00:16:50.160 --> 00:16:54.240]  開會、管理、念詩、成長班
[00:16:54.240 --> 00:16:57.840]  和各式各樣的活動
[00:16:57.840 --> 00:17:00.280]  但瑪利亞就不同了
[00:17:00.280 --> 00:17:02.120]  瑪利亞的侍奉
[00:17:02.120 --> 00:17:07.240]  是因為她的憐憫的愛
[00:17:07.240 --> 00:17:12.520]  她是以愛帶動她對主耶穌基督的服事
[00:17:12.520 --> 00:17:14.160]  愛先行
[00:17:14.160 --> 00:17:16.440]  這個愛是憐憫的愛
[00:17:16.440 --> 00:17:19.360]  是盡心盡性盡意盡力的愛
[00:17:19.360 --> 00:17:22.440]  她的愛不是一種偶然的方式
[00:17:22.440 --> 00:17:25.760]  試一次兩次愛一下神
[00:17:25.760 --> 00:17:27.440]  偶爾愛一下神
[00:17:27.440 --> 00:17:28.600]  她不是
[00:17:28.600 --> 00:17:32.560]  愛神是她生活的方式
[00:17:32.560 --> 00:17:36.880]  愛神就在她決定跟隨耶穌基督的時候
[00:17:36.880 --> 00:17:38.920]  就開始
[00:17:38.920 --> 00:17:41.280]  史蒙威爾她這樣說
[00:17:41.280 --> 00:17:44.240]  她說當人在困難當中的時候
[00:17:44.240 --> 00:17:47.000]  你又體會到神好像不存在的時候
[00:17:47.000 --> 00:17:50.560]  愛神的人有什麼反應?
[00:17:50.560 --> 00:17:52.120]  她說這麼困難的時候
[00:17:52.120 --> 00:17:54.520]  真的愛神的人
[00:17:54.520 --> 00:17:57.520]  會繼續朝向神
[00:17:57.520 --> 00:17:59.640]  繼續愛神
[00:17:59.640 --> 00:18:02.760]  她說這種在困難當中仍然愛神
[00:18:02.760 --> 00:18:06.440]  這種的表現是一種生命的徵兆
[00:18:06.440 --> 00:18:07.800]  還有命
[00:18:07.800 --> 00:18:09.680]  還有心跳
[00:18:09.680 --> 00:18:11.640]  我不愛神
[00:18:11.640 --> 00:18:14.160]  不愛神這個世界什麼什麼
[00:18:14.160 --> 00:18:15.120]  很紛亂
[00:18:15.120 --> 00:18:16.440]  不知怎樣
[00:18:16.440 --> 00:18:17.720]  你說不愛神
[00:18:17.720 --> 00:18:19.000]  你沒有愛
[00:18:19.000 --> 00:18:22.960]  她說你的生命的徵兆是很微弱
[00:18:22.960 --> 00:18:24.640]  好像快要死一樣
[00:18:24.640 --> 00:18:25.600]  所以她說
[00:18:25.600 --> 00:18:27.720]  當我們停止去愛的時候
[00:18:27.720 --> 00:18:30.240]  人就在地獄當中
[00:18:30.240 --> 00:18:34.680]  她說愛是人的生活的動力
[00:18:34.680 --> 00:18:37.040]  是能夠叫人經歷神
[00:18:37.040 --> 00:18:39.920]  見證神的公義
[00:18:39.920 --> 00:18:42.760]  高舉神的公義
[00:18:42.760 --> 00:18:47.960]  要人不再陷溺在絕望和失敗的地獄裡面
[00:18:47.960 --> 00:18:49.200]  所以弟兄姊妹們
[00:18:49.200 --> 00:18:53.200]  假如我們說我們要像瑪利亞那樣愛神的話
[00:18:53.200 --> 00:18:55.440]  有憐憫的愛的話
[00:18:55.440 --> 00:18:58.240]  我們會有什麼表現呢?
[00:18:58.240 --> 00:19:00.120]  假如我們愛神的話
[00:19:00.120 --> 00:19:04.240]  這樣我們星期三上禱告會
[00:19:04.240 --> 00:19:05.640]  平時禱告會
[00:19:05.640 --> 00:19:08.240]  這不是純粹解決問題
[00:19:08.240 --> 00:19:10.640]  不是純粹問題解決
[00:19:10.640 --> 00:19:14.200]  而是因為我們真的很想和主見面
[00:19:14.200 --> 00:19:16.080]  相交
[00:19:16.080 --> 00:19:19.520]  這就是愛神
[00:19:19.520 --> 00:19:21.200]  假如我們愛神的話
[00:19:21.200 --> 00:19:22.200]  我們的信服
[00:19:22.200 --> 00:19:23.600]  我們的守法
[00:19:23.600 --> 00:19:27.680]  不是因為怕規矩被打破
[00:19:27.680 --> 00:19:28.800]  而是我們很想
[00:19:28.800 --> 00:19:32.680]  就是我們聽說神是喜悅
[00:19:32.680 --> 00:19:35.160]  叫神不要懊惱
[00:19:35.160 --> 00:19:38.240]  這就是愛神
[00:19:38.240 --> 00:19:39.840]  假如我們愛神的話
[00:19:39.840 --> 00:19:45.600]  這樣我們在崇拜當中的拗歌指揮去演奏
