
[00:00:00.000 --> 00:00:05.760]  我們感覺到現在的世代有很多的紛亂
[00:02:57.400 --> 00:02:59.520]  之前我們擔心俄烏的戰爭
[00:02:59.520 --> 00:03:03.400]  會不會引起很大的世界戰亂呢
[00:03:03.400 --> 00:03:07.920]  就好像被伊巴的戰爭再蓋過了
[00:03:07.920 --> 00:03:09.560]  這個更加大的衝擊
[00:03:09.560 --> 00:03:11.560]  更加大的危機
[00:03:11.560 --> 00:03:15.440]  我們好像一個一個面對
[00:03:15.440 --> 00:03:19.320]  我們又看到中美的角力
[00:03:19.320 --> 00:03:20.720]  很多很多的張力
[00:03:20.720 --> 00:03:23.120]  我不知道大家近日的心情如何
[00:03:23.120 --> 00:03:25.960]  或者你可以覺得香港好像也是
[00:03:25.960 --> 00:03:28.160]  我們都很平安
[00:03:28.160 --> 00:03:30.560]  但是我們心裡也知道
[00:03:30.560 --> 00:03:34.600]  這些事情終於會影響所有全世界的人
[00:03:34.600 --> 00:03:36.440]  今天的局勢
[00:03:36.440 --> 00:03:41.400]  也許我們有很多心裡的憂慮不安
[00:03:41.400 --> 00:03:44.120]  有人會想想究竟出路在哪裡
[00:03:44.120 --> 00:03:45.720]  盼望在哪裡
[00:03:45.720 --> 00:03:46.960]  今天我們看這段經文
[00:03:46.960 --> 00:03:50.480]  主耶穌基督是說到末世的時候
[00:03:50.480 --> 00:03:53.760]  這個末世也不是那時候最後才發生
[00:03:53.760 --> 00:03:55.960]  現在我們也會發生
[00:03:55.960 --> 00:03:59.760]  也會看到很多黑暗的日子
[00:03:59.760 --> 00:04:01.760]  但是我們發覺
[00:04:01.760 --> 00:04:04.360]  聖經耶穌基督提出來的時候
[00:04:04.360 --> 00:04:06.920]  它是滿有一種的安慰
[00:04:06.920 --> 00:04:10.800]  以及教我們如何去面對這些黑暗的日子
[00:04:10.800 --> 00:04:14.000]  以致我們有出路 有盼望
[00:04:14.000 --> 00:04:18.000]  或者我們看看這段經文的開始的時候
[00:04:18.000 --> 00:04:21.040]  這段敘述是耶穌基督
[00:04:21.040 --> 00:04:24.800]  和一些宗教的領袖去對話
[00:04:24.800 --> 00:04:28.280]  很多的一些挑戰
[00:04:28.280 --> 00:04:30.520]  就是宗教領袖挑戰主耶穌
[00:04:30.520 --> 00:04:35.320]  甚至是想抓祂的把柄
[00:04:35.320 --> 00:04:38.920]  然後在這段經文之前一段
[00:04:38.920 --> 00:04:48.320]  耶穌基督說到他在聖殿裡面的一個背景
[00:04:48.320 --> 00:04:52.240]  在觀察著那些人敬拜神是怎樣的
[00:04:52.240 --> 00:04:55.320]  有一個很有錢的財主
[00:04:55.320 --> 00:04:59.720]  之前在第21章開始的時候說
[00:04:59.720 --> 00:05:01.960]  看到財主不斷捐獻
[00:05:01.960 --> 00:05:04.880]  投入聖殿的銀庫
[00:05:04.880 --> 00:05:07.080]  也有一個窮寡婦
[00:05:07.080 --> 00:05:11.080]  她只是投入了兩個小民前
[00:05:11.080 --> 00:05:14.120]  但是主耶穌說她比所有的人
[00:05:14.120 --> 00:05:15.960]  去奉獻給神更加多
[00:05:15.960 --> 00:05:17.640]  因為她不是有餘的
[00:05:17.640 --> 00:05:20.520]  她是將她一世所有的都拿出來
[00:05:20.520 --> 00:05:22.040]  耶穌基督在看什麼呢?
[00:05:22.040 --> 00:05:25.960]  在聖殿裡面看看什麼是真正的敬畏神
[00:05:25.960 --> 00:05:27.520]  這才是寶貴
[00:05:27.520 --> 00:05:29.320]  這才是我們一起的學習
[00:05:29.320 --> 00:05:32.920]  也給門徒一個很好的提醒
[00:05:32.920 --> 00:05:39.120]  這個場景很快有一些門徒
[00:05:39.120 --> 00:05:42.000]  看到聖殿很宏偉
[00:05:42.000 --> 00:05:46.360]  於是就說到這個聖殿很美
[00:05:46.360 --> 00:05:48.880]  但是耶穌基督竟然說了一個
[00:05:48.880 --> 00:05:52.960]  非常難以令人理解的
[00:05:52.960 --> 00:05:56.720]  就是這個聖殿有一天是完全被毀滅的
[00:05:56.720 --> 00:06:02.440]  這個預言的確帶來當時的門徒
[00:06:02.440 --> 00:06:06.200]  一些的意外或者是驚訝
[00:06:06.200 --> 00:06:08.600]  我們首先看看這裡
[00:06:08.600 --> 00:06:14.040]  耶穌基督說到聖殿將來會被毀的情況
[00:06:14.040 --> 00:06:15.160]  第五節
[00:06:15.160 --> 00:06:16.880]  有一章第五節說
[00:06:16.880 --> 00:06:21.840]  有人談論聖殿是用美石和公物裝飾的
[00:06:21.840 --> 00:06:23.920]  耶穌就說
[00:06:23.920 --> 00:06:26.320]  你們所看見的這一切
[00:06:26.320 --> 00:06:28.640]  日子將到 每有一塊石頭
[00:06:28.640 --> 00:06:32.760]  會留在另一塊石頭上 而不被拆毀的
[00:06:32.760 --> 00:06:36.120]  我們知道聖殿是神的居所
[00:06:36.120 --> 00:06:38.840]  是以色列人認為是一個很驕傲
[00:06:38.840 --> 00:06:41.840]  或者是很有安全感的一個地方
[00:06:41.840 --> 00:06:44.800]  如果我們說一下這個背景
[00:06:44.800 --> 00:06:48.560]  這個殿是早前我們知道
[00:06:48.560 --> 00:06:51.520]  猶太人是聖殿被毀
[00:06:51.520 --> 00:06:53.800]  因為他們撥逆神
[00:06:53.800 --> 00:06:59.360]  神讓他們的恩典回到故土
[00:06:59.360 --> 00:07:01.600]  然後重建一個聖殿
[00:07:01.600 --> 00:07:04.840]  大概在主前五百年
[00:07:04.840 --> 00:07:06.760]  他就做了一個聖殿
[00:07:06.760 --> 00:07:08.920]  後來在希律王的時候
[00:07:08.920 --> 00:07:18.200]  希律王相傳是猶太人和以東人的混血的君王
[00:07:18.200 --> 00:07:21.040]  他很想取悅猶太人的歡心
[00:07:21.040 --> 00:07:24.280]  所以他大肆去裝修這個聖殿
[00:07:24.280 --> 00:07:25.440]  很宏偉
[00:07:25.440 --> 00:07:27.240]  這也不是神的計劃
[00:07:27.240 --> 00:07:29.680]  他把它弄得很漂亮
[00:07:29.680 --> 00:07:34.360]  將原本的聖殿加大一倍的面積
[00:07:34.360 --> 00:07:40.200]  還有用一些很好的石頭
[00:07:40.200 --> 00:07:43.640]  很漂亮的大氣石去做工程
[00:07:43.640 --> 00:07:49.760]  相傳當時的歷史學家Josephus
[00:07:49.760 --> 00:07:52.560]  提到這些石頭有多大
[00:07:52.560 --> 00:07:53.360]  很厲害
[00:07:53.360 --> 00:07:55.560]  一塊石頭的大氣石
[00:07:55.560 --> 00:08:00.560]  大概有六十七呎的長
[00:08:00.560 --> 00:08:04.200]  然後寬十八呎
[00:08:04.200 --> 00:08:05.960]  然後高十二呎
[00:08:05.960 --> 00:08:07.720]  你看一塊這些石頭
[00:08:07.720 --> 00:08:09.160]  你想像一下很大
[00:08:09.160 --> 00:08:15.600]  然後繼續將聖殿長或者美化
[00:08:15.600 --> 00:08:21.080]  這裡就提到有很多的公物裝飾
[00:08:21.080 --> 00:08:24.800]  有些有錢的人或者一些信眾
[00:08:24.800 --> 00:08:28.160]  會捐錢美化聖殿
[00:08:28.160 --> 00:08:36.720]  將一些紅色紫色藍色的飄積
[00:08:36.720 --> 00:08:40.960]  而成的這些細麻布
[00:08:40.960 --> 00:08:43.400]  然後鋪在聖殿的牆上
[00:08:43.400 --> 00:08:46.080]  你可以想像一下
[00:08:46.080 --> 00:08:47.080]  這麼宏偉
[00:08:47.080 --> 00:08:50.440]  還有一些人會將一些門
[00:08:50.440 --> 00:08:52.840]  聖殿裡面的閘
[00:08:52.840 --> 00:08:55.360]  倒上金或者銀的
[00:08:55.360 --> 00:08:58.120]  一個這樣的聖殿
[00:08:58.120 --> 00:09:00.160]  但是耶穌基督怎麼說呢
[00:09:00.160 --> 00:09:02.080]  祂說有一天
[00:09:02.080 --> 00:09:03.840]  將道有一天
[00:09:03.840 --> 00:09:06.560]  沒有一塊石頭可以在另一塊石頭
[00:09:06.560 --> 00:09:08.680]  放在上面不被拆毀
[00:09:08.680 --> 00:09:10.840]  完全拆毀
[00:09:10.840 --> 00:09:16.840]  這個真是很難以想像
[00:09:16.840 --> 00:09:20.600]  但是耶穌基督這次的講論其實是在說
[00:09:20.600 --> 00:09:23.880]  當猶太人很注重外表
[00:09:23.880 --> 00:09:25.920]  那些宗教領袖很輝煌
[00:09:25.920 --> 00:09:27.760]  很聰明很懂聖經
[00:09:27.760 --> 00:09:29.720]  很需要人尊重他
[00:09:29.720 --> 00:09:32.040]  在街上要人跟他打招呼
[00:09:32.040 --> 00:09:33.640]  但是另一邊廂
[00:09:33.640 --> 00:09:38.240]  他的腳是剝削弱勢社群
[00:09:38.240 --> 00:09:42.800]  經文還說他們侵吞這些寡婦的財產
[00:09:42.800 --> 00:09:44.560]  完全兩回事
[00:09:44.560 --> 00:09:45.880]  口裡面尊敬神
[00:09:45.880 --> 00:09:49.160]  但是內心卻是遠離神
[00:09:49.160 --> 00:09:52.120]  耶穌基督說有一天
[00:09:52.120 --> 00:09:54.240]  他們面對神的審判
[00:09:54.240 --> 00:09:56.400]  沒有一件事可以留在這裡
[00:09:56.400 --> 00:09:57.560]  但是今天我們也是
[00:09:57.560 --> 00:09:59.160]  今天我們的信徒
[00:09:59.160 --> 00:10:00.520]  可能我們也犯了一個毛病
[00:10:00.520 --> 00:10:02.200]  我們以為很好
[00:10:02.200 --> 00:10:02.960]  我們覺得生活
[00:10:02.960 --> 00:10:04.840]  禮拜堂多好
[00:10:04.840 --> 00:10:08.560]  窩福的禮拜堂也大
[00:10:08.560 --> 00:10:10.400]  那個崇拜的裡面
[00:10:10.400 --> 00:10:11.360]  或者那些裝飾
[00:10:11.360 --> 00:10:13.520]  或者別的教會
[00:10:13.520 --> 00:10:15.640]  我們覺得這些好
[00:10:15.640 --> 00:10:17.280]  或者人也很多
[00:10:17.280 --> 00:10:19.040]  人才濟濟
[00:10:19.040 --> 00:10:22.200]  但是這些一切都是外表
[00:10:22.200 --> 00:10:23.480]  當然這些是好的
[00:10:23.480 --> 00:10:25.160]  但是如果裡面的人
[00:10:25.160 --> 00:10:26.320]  敬拜的人
[00:10:26.320 --> 00:10:27.960]  沒有一個敬畏的心
[00:10:27.960 --> 00:10:30.320]  去要敬拜神
[00:10:30.320 --> 00:10:32.400]  如果沒有了
[00:10:32.400 --> 00:10:34.720]  一切神體得一清二楚
[00:10:34.720 --> 00:10:35.760]  這些一切的事情
[00:10:35.760 --> 00:10:36.760]  有一天
[00:10:36.760 --> 00:10:39.080]  沒有意思
[00:10:39.080 --> 00:10:40.520]  我就想起一個姊妹
[00:10:40.520 --> 00:10:43.200]  很令我欣賞她
[00:10:43.200 --> 00:10:46.080]  她信了主
[00:10:46.080 --> 00:10:49.760]  然後她的生命被神改變
[00:10:49.760 --> 00:10:53.080]  她以前是一個有導引的人
[00:10:53.080 --> 00:10:54.600]  然後她信了主
[00:10:54.600 --> 00:10:56.440]  神改變了她
[00:10:56.440 --> 00:10:58.240]  後來她回來教會崇拜
[00:10:58.240 --> 00:11:02.160]  很喜歡回來教會的崇拜
[00:11:02.160 --> 00:11:04.920]  她後來患了癌病
[00:11:04.920 --> 00:11:09.040]  然後在她醫治的過程裡面
[00:11:09.040 --> 00:11:10.760]  請弟兄姊妹為她禱告
[00:11:10.760 --> 00:11:13.840]  並且在她的治療過程當中
[00:11:13.840 --> 00:11:16.520]  如果她身體能夠支持得到
[00:11:16.520 --> 00:11:18.200]  她回來崇拜
[00:11:18.200 --> 00:11:20.600]  每次看到她這樣的情況
[00:11:20.600 --> 00:11:23.560]  我都未問得切她身體情況如何
[00:11:23.560 --> 00:11:24.920]  她就感覺到
[00:11:24.920 --> 00:11:27.680]  今天真是開心回來了
[00:11:27.680 --> 00:11:29.960]  每次有一個敬畏感恩的心
[00:11:29.960 --> 00:11:32.200]  來到教會當中
[00:11:32.200 --> 00:11:34.800]  耶穌基督就是看重這些
[00:11:34.800 --> 00:11:37.440]  我們一個敬拜的生活
[00:11:37.440 --> 00:11:38.720]  神越立
[00:11:38.720 --> 00:11:42.400]  以致我們更加蒙受神真正的祝福
[00:11:42.400 --> 00:11:44.720]  但是如果虛假的敬拜
[00:11:44.720 --> 00:11:48.720]  我們只是回來好像都不錯
[00:11:48.720 --> 00:11:51.160]  其實這個我們要了解
[00:11:51.160 --> 00:11:52.680]  神是看得到
[00:11:52.680 --> 00:11:54.480]  我們要看我們的心
[00:11:54.480 --> 00:11:56.440]  然後
[00:11:56.440 --> 00:11:59.920]  這個不可思議不可發生的聖殿
[00:11:59.920 --> 00:12:01.600]  完全被毀這個消息
[00:12:01.600 --> 00:12:03.200]  耶穌也說出來
[00:12:03.200 --> 00:12:04.720]  但是我們發覺
[00:12:04.720 --> 00:12:09.040]  那些門徒是毫不質疑耶穌的說法
[00:12:09.040 --> 00:12:11.840]  反而在第七節他們就問
[00:12:11.840 --> 00:12:14.160]  這件事情這樣發生
[00:12:14.160 --> 00:12:14.960]  會有什麼
[00:12:14.960 --> 00:12:15.720]  什麼時候發生
[00:12:15.720 --> 00:12:17.960]  以及有什麼徵兆
[00:12:17.960 --> 00:12:19.440]  這是他們的留意
[00:12:19.440 --> 00:12:21.920]  所以第七節他們問老師
[00:12:21.920 --> 00:12:23.920]  什麼時候有這些事
[00:12:23.920 --> 00:12:26.440]  這些事將臨到的時候
[00:12:26.440 --> 00:12:30.480]  有什麼徵兆呢
[00:12:30.480 --> 00:12:31.840]  主耶穌說的話
[00:12:31.840 --> 00:12:33.240]  完全是正確
[00:12:33.240 --> 00:12:37.080]  信徒沒有半點的懷疑
[00:12:37.080 --> 00:12:39.640]  這裡或者我們留意一下
[00:12:39.640 --> 00:12:42.160]  聖殿如果被毀是什麼意思
[00:12:42.160 --> 00:12:45.520]  你想想神所在的地方都被毀
[00:12:45.520 --> 00:12:47.880]  這個國運是怎樣呢
[00:12:47.880 --> 00:12:49.680]  或者將來是怎樣呢
[00:12:49.680 --> 00:12:51.280]  如果我們看舊約
[00:12:51.280 --> 00:12:53.520]  在末世的時候
[00:12:53.520 --> 00:12:57.160]  萬國是會攻打以色列的
[00:12:57.160 --> 00:12:58.360]  如果我們看撒加利亞書
[00:12:58.360 --> 00:12:59.920]  或者其他的書
[00:12:59.920 --> 00:13:02.240]  所以當門徒一聽到
[00:13:02.240 --> 00:13:04.760]  信徒說聖殿都被毀
[00:13:04.760 --> 00:13:07.520]  這個真的是世界的完結
[00:13:07.520 --> 00:13:09.920]  真的國家可能都已經是
[00:13:09.920 --> 00:13:12.280]  去到一個很紛亂的情況
[00:13:12.280 --> 00:13:14.320]  如果在《馬大福音》如果看回
[00:13:14.320 --> 00:13:15.400]  信徒就問
[00:13:15.400 --> 00:13:18.600]  路加也是這樣去說
[00:13:18.600 --> 00:13:20.200]  是說有什麼徵兆
[00:13:20.200 --> 00:13:21.720]  但是如果在《馬大福音》
[00:13:21.720 --> 00:13:22.880]  門徒問的問題
[00:13:22.880 --> 00:13:25.720]  就更加清楚就是
[00:13:25.720 --> 00:13:27.480]  什麼時候有這件被拆毀的事
[00:13:27.480 --> 00:13:29.600]  還有你回來的日子
[00:13:29.600 --> 00:13:32.520]  和這個世代的完結
[00:13:32.520 --> 00:13:34.120]  是有什麼徵兆
[00:13:34.120 --> 00:13:35.680]  簡單來說
[00:13:35.680 --> 00:13:38.640]  當聖殿被毀這麼大一件事情
[00:13:38.640 --> 00:13:42.200]  其實就是讓門徒去想到
[00:13:42.200 --> 00:13:44.920]  這個就是世界的終局的發生
[00:13:44.920 --> 00:13:46.160]  兩樣東西是連在一起
[00:13:46.160 --> 00:13:48.320]  而耶穌基督在這段的回應
[00:13:48.320 --> 00:13:50.280]  我今天是說一部分
[00:13:50.280 --> 00:13:51.880]  下一次是說另外
[00:13:51.880 --> 00:13:55.160]  主耶穌是說到被毀的情況
[00:13:55.160 --> 00:13:57.680]  一方面主耶穌說在不久的將來
[00:13:57.680 --> 00:13:58.880]  聖殿是會被毀
[00:13:58.880 --> 00:14:00.280]  這個聖殿被毀
[00:14:00.280 --> 00:14:02.760]  但是也預表將來末世
[00:14:02.760 --> 00:14:04.680]  那個類似意識的人
[00:14:04.680 --> 00:14:08.640]  都是因為在神的審判底下
[00:14:08.640 --> 00:14:12.280]  就會遇到類似的事在末世發生
[00:14:12.280 --> 00:14:13.640]  或者我們看看這些是什麼事
[00:14:13.640 --> 00:14:15.080]  你說已經末世了
[00:14:15.080 --> 00:14:16.920]  對我們有什麼影響呢
[00:14:16.920 --> 00:14:18.960]  其實這些預兆都說到
[00:14:18.960 --> 00:14:21.040]  我們現今都會發生的
[00:14:21.040 --> 00:14:23.320]  或者我們如果看這段經文
[00:14:23.320 --> 00:14:25.440]  我們今天看到這段經文為止
[00:14:25.440 --> 00:14:26.880]  去到十九節
[00:14:26.880 --> 00:14:30.320]  我們會看到有四方面的預兆
[00:14:30.320 --> 00:14:33.240]  每樣東西都令到我們提醒我們
[00:14:33.240 --> 00:14:34.960]  還有我們怎樣去面對
[00:14:34.960 --> 00:14:37.240]  或者我們看看
[00:14:37.240 --> 00:14:40.160]  第一件事情就是有假基督
[00:14:40.160 --> 00:14:41.240]  第八節說
[00:14:41.240 --> 00:14:43.680]  耶穌說你們要謹慎
[00:14:43.680 --> 00:14:44.920]  不要受迷惑
[00:14:44.920 --> 00:14:47.960]  因為將有好些人冒我的名來
[00:14:47.960 --> 00:14:49.240]  說我是基督
[00:14:49.240 --> 00:14:50.840]  又說時間近了
[00:14:50.840 --> 00:14:52.960]  你們不要跟從他們
[00:14:52.960 --> 00:14:54.520]  這裡說到他們
[00:14:54.520 --> 00:14:56.400]  不單止是一個
[00:14:56.400 --> 00:14:57.440]  很多的
[00:14:57.440 --> 00:15:00.200]  很多這些假基督會來到
[00:15:00.200 --> 00:15:01.480]  假基督來到
[00:15:01.480 --> 00:15:03.360]  我們剛才都說
[00:15:03.360 --> 00:15:08.120]  是和世界的末了似乎是一起的東西
[00:15:08.120 --> 00:15:10.120]  所以如果有假基督來到
[00:15:10.120 --> 00:15:12.440]  他當然說時間到了
[00:15:12.440 --> 00:15:15.720]  但是如果我們聽到這些事情
[00:15:15.720 --> 00:15:18.200]  我們不要以為世界就末了
[00:15:18.200 --> 00:15:19.680]  還沒到
[00:15:19.680 --> 00:15:21.760]  所以我們不要跟從這些
[00:15:21.760 --> 00:15:23.600]  如果有人說基督來到
[00:15:23.600 --> 00:15:26.080]  又或者說到什麼時候末日
[00:15:26.080 --> 00:15:28.240]  我們一定不相信
[00:15:28.240 --> 00:15:30.840]  其實這些基督
[00:15:30.840 --> 00:15:33.880]  在耶穌基督來到這個世界
[00:15:33.880 --> 00:15:35.920]  就是為了要拯救
[00:15:35.920 --> 00:15:36.960]  做救贖的工作
[00:15:36.960 --> 00:15:38.680]  以致人有得救
[00:15:38.680 --> 00:15:41.000]  但如果這些是假基督
[00:15:41.000 --> 00:15:44.680]  他只會將人離開真正的福音
[00:15:44.680 --> 00:15:46.480]  離開真正的主耶穌
[00:15:46.480 --> 00:15:48.320]  去到一個滅亡的地方
[00:15:48.320 --> 00:15:50.240]  所以耶穌也說
[00:15:50.240 --> 00:15:52.240]  你要很謹慎
[00:15:52.240 --> 00:15:53.320]  看清楚
[00:15:53.320 --> 00:15:54.160]  很小心
[00:15:54.160 --> 00:15:55.040]  不要被人欺騙
[00:15:55.040 --> 00:15:56.880]  不要被人迷惑
[00:15:56.880 --> 00:15:59.080]  事實上歷世歷代
[00:15:59.080 --> 00:16:01.760]  以耶穌基督成就了救人
[00:16:01.760 --> 00:16:03.760]  有很多這些基督
[00:16:03.760 --> 00:16:07.320]  例如在公元後130年
[00:16:07.320 --> 00:16:09.000]  已經有一個基督
[00:16:09.000 --> 00:16:11.720]  當時猶太人自己說有一個基督出來
[00:16:11.720 --> 00:16:14.040]  當然這是政治的基督
[00:16:14.040 --> 00:16:18.320]  結果被羅馬人剿滅
[00:16:18.320 --> 00:16:22.360]  以致猶太人又再流散在不同的地方
[00:16:22.360 --> 00:16:23.280]  今天又如何呢
[00:16:23.280 --> 00:16:25.200]  今天我們會聽到
[00:16:25.200 --> 00:16:26.560]  基督來了
[00:16:26.560 --> 00:16:29.280]  我們早前東方閃電
[00:16:29.280 --> 00:16:32.080]  我想大家會聽到很多
[00:16:32.080 --> 00:16:32.960]  他說他是基督
[00:16:32.960 --> 00:16:34.320]  不過是女的
[00:16:34.320 --> 00:16:36.240]  第一次來是男的
[00:16:36.240 --> 00:16:37.520]  第二次是女的
[00:16:37.520 --> 00:16:41.600]  是國內中國鄭州那裡出來
[00:16:41.600 --> 00:16:43.200]  我們會聽到很多
[00:16:43.200 --> 00:16:44.360]  專門留意
[00:16:44.360 --> 00:16:47.400]  專門找一些基督徒
[00:16:47.400 --> 00:16:49.200]  希望改變他們
[00:16:49.200 --> 00:16:52.200]  所以有些不少混進來教會
[00:16:52.200 --> 00:16:53.760]  最近我看網上
[00:16:53.760 --> 00:16:54.840]  去到北歐那裡
[00:16:54.840 --> 00:17:00.200]  然後繼續去發展這個異端
[00:17:00.200 --> 00:17:03.000]  我們香港有一個機構
[00:17:03.000 --> 00:17:07.720]  叫做新興宗教的關注士工
[00:17:07.720 --> 00:17:09.320]  一個這樣的團體
[00:17:09.320 --> 00:17:13.320]  他們說近日要小心信徒
[00:17:13.320 --> 00:17:16.320]  原來有一個韓國的異端
[00:17:16.320 --> 00:17:18.120]  都很活躍
[00:17:18.120 --> 00:17:19.840]  特別在觀塘區
[00:17:19.840 --> 00:17:21.240]  如果住觀塘的朋友
[00:17:21.240 --> 00:17:22.920]  你留意一下
[00:17:22.920 --> 00:17:26.160]  這個教派叫做上帝的教會
[00:17:26.160 --> 00:17:27.440]  上帝教會
[00:17:27.440 --> 00:17:34.360]  這個創始人叫做安相發
[00:17:34.360 --> 00:17:40.240]  安相發他自己自稱是肉身的上帝
[00:17:40.240 --> 00:17:41.240]  肉身的上帝
[00:17:41.240 --> 00:17:42.640]  就是說這個神來的
[00:17:42.640 --> 00:17:43.960]  他來到這個世界
[00:17:43.960 --> 00:17:46.640]  但是在他六十多歲的時候
[00:17:46.640 --> 00:17:50.160]  在1985年
[00:17:50.160 --> 00:17:52.200]  他患了中風死了
[00:17:52.200 --> 00:17:55.160]  你說神也死了
[00:17:55.160 --> 00:17:55.920]  怎樣呢
[00:17:55.920 --> 00:17:58.480]  總之就繼續
[00:17:58.480 --> 00:18:01.600]  然後他就傳給一些繼承人
[00:18:01.600 --> 00:18:05.360]  叫做金湊節
[00:18:05.360 --> 00:18:06.520]  繼續去
[00:18:06.520 --> 00:18:08.400]  而這個金湊節
[00:18:08.400 --> 00:18:09.840]  就預言了幾次
[00:18:09.840 --> 00:18:11.400]  說世界會不會日
[00:18:11.400 --> 00:18:17.320]  他說在1988年說一次
[00:18:17.320 --> 00:18:20.880]  接著1999年又說一次
[00:18:20.880 --> 00:18:21.880]  沒有成就
[00:18:21.880 --> 00:18:22.520]  繼續
[00:18:22.520 --> 00:18:23.520]  還有第三次
[00:18:23.520 --> 00:18:25.120]  2012年
[00:18:25.120 --> 00:18:26.320]  他又說世界會不會日
[00:18:26.320 --> 00:18:27.840]  結果都沒有發生
[00:18:27.840 --> 00:18:33.640]  但是你猜多不多人去跟隨這個教
[00:18:33.640 --> 00:18:37.280]  原來這個教據稱有二百萬的信徒
[00:18:37.280 --> 00:18:39.840]  也是你看看來到香港
[00:18:39.840 --> 00:18:45.280]  繼續去傳他這些教導
[00:18:45.280 --> 00:18:47.920]  特別提到他們怎樣傳
[00:18:47.920 --> 00:18:50.680]  就是一隊宣教的隊
