
[00:00:00.000 --> 00:00:02.880]  我今天講一道題目是「聖靈的工作」
[00:04:53.400 --> 00:04:56.040]  第一項就是他是一個幫助者
[00:04:56.040 --> 00:04:57.240]  一個Helper
[00:04:57.240 --> 00:05:00.680]  我們一起來讀這兩節聖經
[00:05:00.680 --> 00:05:03.760]  「人要把你們趕出會堂
[00:05:03.760 --> 00:05:06.040]  並且時候將到
[00:05:06.040 --> 00:05:10.080]  凡殺你們的就以為是侍奉神
[00:05:10.080 --> 00:05:11.760]  他們這樣行
[00:05:11.760 --> 00:05:18.000]  是因未曾認識父也未曾認識我」
[00:05:18.000 --> 00:05:23.120]  在這裡耶穌預言門徒將會受到嚴厲的逼迫
[00:05:23.120 --> 00:05:25.920]  這些逼迫包括被逐出會堂
[00:05:25.920 --> 00:05:29.480]  甚至有殺身之禍
[00:05:29.480 --> 00:05:31.280]  會堂到底是什麼來的呢?
[00:05:31.280 --> 00:05:36.520]  原來是以色列人在秘魯時期所興起的
[00:05:36.520 --> 00:05:41.360]  當時猶大國已經被巴比倫傾覆了
[00:05:41.360 --> 00:05:43.560]  耶路撒冷的聖殿也被毀
[00:05:43.560 --> 00:05:48.160]  大批的以色列人被擄到巴比倫那裡
[00:05:48.160 --> 00:05:51.200]  他們在秘魯之地不能夠在聖殿崇拜
[00:05:51.200 --> 00:05:54.080]  於是他們在當地設立會堂
[00:05:54.080 --> 00:05:56.600]  在會堂那裡去敬拜神
[00:05:56.600 --> 00:05:57.840]  當他們回歸的時候
[00:05:57.840 --> 00:06:03.360]  也帶著這種會堂的敬拜模式回到以色列
[00:06:03.360 --> 00:06:04.760]  在這裡
[00:06:04.760 --> 00:06:09.560]  耶穌預言門徒將會被趕出會堂
[00:06:09.560 --> 00:06:14.200]  意思是他們會被其他以色列人排斥
[00:06:14.200 --> 00:06:19.040]  將他們被拒於以色列人的群體
[00:06:19.040 --> 00:06:23.040]  以色列人之所以要迫害這些信耶穌的人
[00:06:23.040 --> 00:06:27.440]  原因是他們不相信耶穌就是神的兒子
[00:06:27.440 --> 00:06:33.480]  也不接受他們一直在等待的救主尼塞亞
[00:06:33.480 --> 00:06:35.640]  耶穌之所以要在這個時間
[00:06:35.640 --> 00:06:38.320]  向門徒說這番話
[00:06:38.320 --> 00:06:41.080]  是因為祂即將要離開了
[00:06:41.080 --> 00:06:42.640]  在祂離開之前
[00:06:42.640 --> 00:06:44.800]  在祂還在世的時候
[00:06:44.800 --> 00:06:47.240]  祂可以擋住一切的風風雨雨
[00:06:47.240 --> 00:06:49.520]  那些門徒就受到保護
[00:06:49.520 --> 00:06:51.480]  但是耶穌離開了之後
[00:06:51.480 --> 00:06:54.480]  那些門徒就要自己面對困難
[00:06:54.480 --> 00:06:57.480]  所以耶穌要在這裡預先告訴他們
[00:06:57.480 --> 00:06:59.760]  你們將會遇到甚麼事
[00:06:59.760 --> 00:07:03.800]  免得他們患難來到的時候倒捨下鞋
[00:07:03.800 --> 00:07:06.200]  也讓他們可以在那個時間
[00:07:06.200 --> 00:07:10.240]  想起耶穌曾經對他們說的話
[00:07:10.240 --> 00:07:11.760]  這些說話一一應驗的時候
[00:07:11.760 --> 00:07:16.080]  就能夠增強他們的信心
[00:07:16.080 --> 00:07:18.800]  那些門徒聽到耶穌的說話之後
[00:07:18.800 --> 00:07:20.880]  他們有甚麼反應呢?
[00:07:20.880 --> 00:07:24.720]  耶穌這句話就充分反映出
[00:07:24.720 --> 00:07:26.160]  他們當時的心理狀態
[00:07:26.160 --> 00:07:30.240]  祂說:「現今我往猜我來者的父那裡去
[00:07:30.240 --> 00:07:32.080]  你們中間定會有人問我
[00:07:32.080 --> 00:07:34.000]  你往那裡去
[00:07:34.000 --> 00:07:36.240]  只因我將這事告訴你們
[00:07:36.240 --> 00:07:39.080]  你們就滿心憂愁」
[00:07:39.080 --> 00:07:41.720]  為甚麼耶穌會說沒有人問祂
[00:07:41.720 --> 00:07:43.600]  祢去哪裏呢?
[00:07:43.600 --> 00:07:46.080]  事實上我們之前也看過其他的經文
[00:07:46.080 --> 00:07:48.200]  當耶穌說祂要離開的時候
[00:07:48.200 --> 00:07:50.920]  其實有門徒問祂去哪裏
[00:07:50.920 --> 00:07:54.160]  所以其實這裡耶穌不是說祂們有沒有問
[00:07:54.160 --> 00:07:57.040]  而是說祂們根本沒有心莊在
[00:07:57.040 --> 00:07:59.920]  因為他們聽到耶穌說祂要離開
[00:07:59.920 --> 00:08:02.880]  他們的心已經沉下來了
[00:08:02.880 --> 00:08:05.160]  他們沉浸在憂愁裏面
[00:08:05.160 --> 00:08:10.240]  根本沒有心莊在耶穌所說的話
[00:08:10.240 --> 00:08:18.360]  在這裡我們看到這些門徒是滿心憂愁
[00:08:18.360 --> 00:08:22.320]  耶穌在第七節安慰他們
[00:08:22.320 --> 00:08:23.480]  我們一起讀
[00:08:23.480 --> 00:08:26.800]  「然而我將真情告訴你們
[00:08:26.800 --> 00:08:29.440]  我去是與你們有益的
[00:08:29.440 --> 00:08:30.720]  我若不去
[00:08:30.720 --> 00:08:33.840]  保衛師就不到你們這裏來
[00:08:33.840 --> 00:08:37.000]  我若去就猜他來」
[00:08:37.000 --> 00:08:42.640]  這裡不是指耶穌與聖靈不能夠同時存在
[00:08:42.640 --> 00:08:44.480]  而是指出一個過程
[00:08:44.480 --> 00:08:46.200]  一個救贖的過程
[00:08:46.200 --> 00:08:48.680]  先是耶穌釘在十字架上
[00:08:48.680 --> 00:08:50.280]  死後第三天復活
[00:08:50.280 --> 00:08:52.840]  成就了整個的救恩
[00:08:52.840 --> 00:08:55.880]  然後聖靈才降臨
[00:08:55.880 --> 00:08:59.240]  內註在信徒的心裏面
[00:08:59.240 --> 00:09:01.840]  成為信徒的幫助者
[00:09:01.840 --> 00:09:03.000]  換句話說
[00:09:03.000 --> 00:09:06.800]  聖靈就是接續主耶穌的工作
[00:09:06.800 --> 00:09:10.920]  繼續保守和帶領信徒
[00:09:10.920 --> 00:09:16.240]  雖然耶穌的肉身不在世上
[00:09:16.240 --> 00:09:20.040]  但是因著有聖靈的內註
[00:09:20.040 --> 00:09:21.800]  祂成為我們的幫助者
[00:09:21.800 --> 00:09:23.680]  我們就不自孤單
[00:09:23.680 --> 00:09:26.080]  聖靈內註成為我們的幫助者
[00:09:26.080 --> 00:09:29.400]  對我們有什麼意義呢?
[00:09:29.400 --> 00:09:31.240]  有一位年輕人
[00:09:31.240 --> 00:09:33.200]  他有一間豪宅
[00:09:33.200 --> 00:09:35.200]  這間豪宅有兩層高
[00:09:35.200 --> 00:09:37.240]  上面有五間房
[00:09:37.240 --> 00:09:39.400]  下面有五間房 加起來有十間房
[00:09:39.400 --> 00:09:43.320]  有一天敲門
[00:09:43.320 --> 00:09:44.840]  他聽到敲門聲
[00:09:44.840 --> 00:09:46.720]  打開門看看是誰
[00:09:46.720 --> 00:09:49.960]  發現原來是聖靈
[00:09:49.960 --> 00:09:52.880]  馬上邀請聖靈進來
[00:09:52.880 --> 00:09:55.680]  聖靈說:我可不可以住在這間屋?
[00:09:55.680 --> 00:09:57.120]  聖靈說:當然歡迎
[00:09:57.120 --> 00:10:00.360]  我樓上有一間最大最漂亮
[00:10:00.360 --> 00:10:01.280]  最豪華的房間
[00:10:01.280 --> 00:10:03.920]  我就讓你住
[00:10:03.920 --> 00:10:05.400]  接著第二天他又聽到
[00:10:05.400 --> 00:10:07.960]  「咯咯咯」又敲門
[00:10:07.960 --> 00:10:08.720]  打開門
[00:10:08.720 --> 00:10:11.160]  這次他發現原來是魔鬼
[00:10:11.160 --> 00:10:12.560]  魔鬼敲了他的門
[00:10:12.560 --> 00:10:14.760]  他一見到當然馬上關門
[00:10:14.760 --> 00:10:16.800]  誰知魔鬼伸手問節
[00:10:16.800 --> 00:10:18.680]  一閃就閃了進來
[00:10:18.680 --> 00:10:22.040]  這個人和魔鬼搏鬥了一整天
[00:10:22.040 --> 00:10:24.360]  這個魔鬼甚至在這個人的心裡面
[00:10:24.360 --> 00:10:27.240]  來試探 又搞擾他
[00:10:27.240 --> 00:10:29.480]  幾經辛苦到了晚上
[00:10:29.480 --> 00:10:32.800]  他才勉強地趕走了這隻魔鬼
[00:10:32.800 --> 00:10:35.120]  那個時候他靜下來才想起
[00:10:35.120 --> 00:10:38.720]  「咦?我不是給了聖靈住最大的房間?」
[00:10:38.720 --> 00:10:40.320]  「為什麼他不來幫我?」
[00:10:40.320 --> 00:10:42.640]  於是他就去問聖靈
[00:10:42.640 --> 00:10:44.120]  聖靈就跟他說
[00:10:44.120 --> 00:10:48.240]  「年輕人,你這間屋有十間房間」
[00:10:48.240 --> 00:10:52.040]  「你住了九間,你只給了我一間」
[00:10:52.040 --> 00:10:54.240]  這個年輕人就聰明了
[00:10:54.240 --> 00:10:56.240]  馬上說「對不起 對不起」
[00:10:56.240 --> 00:10:58.960]  「不如這樣,一人一半」
[00:10:58.960 --> 00:11:02.680]  「你住五間,你住樓上,我住樓下」
[00:11:02.680 --> 00:11:05.240]  聖靈就說「好,謝謝你」
[00:11:05.240 --> 00:11:09.720]  接著第二天,又聽到「咯咯咯」
[00:11:09.720 --> 00:11:12.520]  大家知道這是誰嗎?
[00:11:12.520 --> 00:11:13.760]  就是魔鬼了
[00:11:13.760 --> 00:11:16.480]  魔鬼又來了
[00:11:16.480 --> 00:11:18.960]  他又和他搏鬥了一番
[00:11:18.960 --> 00:11:21.480]  到了晚上趕走了魔鬼
[00:11:21.480 --> 00:11:23.680]  他才靜下來,又想起
[00:11:23.680 --> 00:11:26.560]  「咦?我不是給了聖靈住半間屋嗎?」
[00:11:26.560 --> 00:11:28.360]  「為什麼這次又不來幫我?」
[00:11:28.360 --> 00:11:30.480]  又去質問聖靈
[00:11:30.480 --> 00:11:31.880]  聖靈這次就跟他說
[00:11:31.880 --> 00:11:36.880]  「不如反過來,你給了我整間屋」
[00:11:36.880 --> 00:11:39.000]  「我讓你進來住」
[00:11:39.000 --> 00:11:40.240]  這個人就想
[00:11:40.240 --> 00:11:43.120]  「這隻魔鬼搞得我雞毛鴨血」
[00:11:43.120 --> 00:11:45.960]  「算了,給了你這間屋」
[00:11:45.960 --> 00:11:49.200]  真的把那條鑰匙交給聖靈
[00:11:49.200 --> 00:11:52.360]  第二天,又聽到「咯咯咯」
[00:11:52.360 --> 00:11:55.200]  這個人聽到就魂不附體
[00:11:55.200 --> 00:11:58.400]  怕得嚇得流了冷汗
[00:11:58.400 --> 00:11:59.480]  但他這個時候想起
[00:11:59.480 --> 00:12:02.880]  「咦?這間屋的屋主再不是我了」
[00:12:02.880 --> 00:12:05.120]  「是不是應該由屋主自己去開門呢?」
[00:12:05.120 --> 00:12:06.960]  於是他就不去開了
[00:12:06.960 --> 00:12:10.560]  這個時候他聽到腳步聲「踏踏踏」
[00:12:10.560 --> 00:12:15.800]  他就見到一個很奇異的景象
[00:12:15.800 --> 00:12:23.440]  聖靈以君臨天下的姿態來打開中門
[00:12:23.440 --> 00:12:27.080]  「那麼,誰在門外?」
[00:12:27.080 --> 00:12:28.120]  「又是魔鬼」
[00:12:28.120 --> 00:12:30.680]  魔鬼看見的時候有什麼反應呢?
[00:12:30.680 --> 00:12:32.440]  馬上「必恭必敬」地說
[00:12:32.440 --> 00:12:34.920]  「對不起,對不起,我敲錯門」
[00:12:34.920 --> 00:12:37.760]  就閃了出去
[00:12:37.760 --> 00:12:40.080]  這個故事是虛構的
[00:12:40.080 --> 00:12:42.120]  不要當作是真的
[00:12:42.120 --> 00:12:45.920]  因為聖靈是我們肉眼看不到的
[00:12:45.920 --> 00:12:49.640]  這個故事只是幫助我們明白
[00:12:49.640 --> 00:12:53.280]  聖靈是怎樣成為我們的幫助者
[00:12:53.280 --> 00:12:58.760]  今天可能坐在這裏的有未信耶穌的朋友
[00:12:58.760 --> 00:13:01.360]  可能你只是苦無出路
[00:13:01.360 --> 00:13:03.680]  面對著很多的掙扎
[00:13:03.680 --> 00:13:06.280]  很多的壓力
[00:13:06.280 --> 00:13:09.160]  你願不願意接受耶穌
[00:13:09.160 --> 00:13:12.600]  讓聖靈進入你的屋裏
[00:13:12.600 --> 00:13:14.560]  成為你這間屋的主人
[00:13:14.560 --> 00:13:19.440]  幫你去爭戰呢?
[00:13:19.440 --> 00:13:23.880]  可能坐在這裏的大部分都是信了耶穌
[00:13:23.880 --> 00:13:26.800]  弟兄姊妹
[00:13:26.800 --> 00:13:30.080]  聖靈是我們的幫助者
[00:13:30.080 --> 00:13:32.440]  祂可以幫我們擊退撒旦
[00:13:32.440 --> 00:13:33.480]  但問題是
[00:13:33.480 --> 00:13:37.320]  縱然你已經邀請了聖靈進入你的屋
[00:13:37.320 --> 00:13:41.200]  但你是否讓聖靈來管理你屋裏的每一個部份
[00:13:41.200 --> 00:13:43.000]  每一間房間呢?
[00:13:43.000 --> 00:13:47.880]  還是你在很多房間門口都貼著「不准進入」
[00:13:47.880 --> 00:13:50.400]  原來裏面放滿了很多的
[00:13:50.400 --> 00:13:56.720]  苦毒、憎憎、驕傲、色情、謊言
[00:13:56.720 --> 00:14:00.240]  你有沒有完全打開你自己的心
[00:14:00.240 --> 00:14:05.400]  來接受聖靈的幫助呢?
[00:14:05.400 --> 00:14:07.000]  這段經文
[00:14:07.000 --> 00:14:11.400]  我們還看到聖靈有另外一方面的工作
[00:14:11.400 --> 00:14:12.600]  就是
[00:14:12.600 --> 00:14:15.840]  祂是一個檢控者
[00:14:15.840 --> 00:14:17.200]  可能你會覺得奇怪
[00:14:17.200 --> 00:14:19.480]  為甚麼聖靈會由一個幫助者
[00:14:19.480 --> 00:14:23.160]  而變為一個檢控者呢?
[00:14:23.160 --> 00:14:24.800]  我們看看這段經文
[00:14:24.800 --> 00:14:26.320]  我們一起讀
[00:14:26.320 --> 00:14:28.040]  「他既來了
[00:14:28.040 --> 00:14:30.440]  就要叫世人為罪
[00:14:30.440 --> 00:14:31.280]  為義
[00:14:31.280 --> 00:14:32.400]  為審判
[00:14:32.400 --> 00:14:34.640]  自己責備自己
[00:14:34.640 --> 00:14:35.560]  為罪
[00:14:35.560 --> 00:14:37.840]  是因他們不信我
[00:14:37.840 --> 00:14:38.640]  為義
[00:14:38.640 --> 00:14:41.320]  是因我往乎那裡去
[00:14:41.320 --> 00:14:43.680]  你們就不再見我
[00:14:43.680 --> 00:14:44.800]  為審判
[00:14:44.800 --> 00:14:48.520]  是因這世界的王受了審判」
[00:14:48.520 --> 00:14:50.360]  其實這幾節的聖經
[00:14:50.360 --> 00:14:53.280]  我們可以拆開來看
[00:14:53.280 --> 00:14:54.160]  這裡所說的
[00:14:54.160 --> 00:14:57.000]  聖靈作為一個檢控者的角色
[00:14:57.000 --> 00:15:01.160]  其實主要是針對世界上的人
[00:15:01.160 --> 00:15:03.360]  我們將這幾節拆開來看的時候
[00:15:03.360 --> 00:15:05.800]  就是聖靈是叫世人為罪
[00:15:05.800 --> 00:15:06.400]  為義
[00:15:06.400 --> 00:15:10.040]  為審判來責備自己
[00:15:10.040 --> 00:15:13.240]  那怎樣為之為義來責備自己呢?
[00:15:13.240 --> 00:15:19.320]  為罪就是因他們不信我
[00:15:19.320 --> 00:15:20.720]  意思就是說
[00:15:20.720 --> 00:15:26.600]  聖靈要指出世人是有罪的
[00:15:26.600 --> 00:15:30.280]  因為世人不相信耶穌是神
[00:15:30.280 --> 00:15:32.040]  不接受耶穌的教導
[00:15:32.040 --> 00:15:34.360]  甚至不覺得自己需要神
[00:15:34.360 --> 00:15:37.440]  所以聖靈就要指出他們的罪
[00:15:37.440 --> 00:15:39.000]  使他們知道自己有罪的時候
[00:15:39.000 --> 00:15:43.600]  祂願意來尋求耶穌的幫助
[00:15:43.600 --> 00:15:47.000]  為義就是「使我往父那裡去
[00:15:47.000 --> 00:15:49.560]  你們就不再見我」
[00:15:49.560 --> 00:15:51.320]  義的意思就是說
[00:15:51.320 --> 00:15:54.680]  被神看上來是無罪的
[00:15:54.680 --> 00:15:56.400]  聖靈要讓人知道
[00:15:56.400 --> 00:15:59.480]  人是沒有辦法靠自己
[00:15:59.480 --> 00:16:02.000]  可以成為一個無罪的人
[00:16:02.000 --> 00:16:05.480]  他必須要透過耶穌基督的救贖
[00:16:05.480 --> 00:16:07.800]  才可以得稱為義
[00:16:07.800 --> 00:16:09.160]  而主耶穌離開世界
[00:16:09.160 --> 00:16:10.160]  去到父神那裡
[00:16:10.160 --> 00:16:14.440]  正正就是祂要成就這個救恩
[00:16:14.440 --> 00:16:18.680]  為這個世界的王受了審判
[00:16:18.680 --> 00:16:21.600]  這個世界的王指的是魔鬼
[00:16:21.600 --> 00:16:27.640]  魔鬼是在掌管現在這個世界
[00:16:27.640 --> 00:16:29.560]  而主耶穌的死
[00:16:29.560 --> 00:16:31.040]  正正祂死而復活
[00:16:31.040 --> 00:16:33.600]  就是戰勝了魔鬼
[00:16:33.600 --> 00:16:35.920]  換言之魔鬼就受到審判
[00:16:35.920 --> 00:16:39.200]  不僅是魔鬼 世界也受到審判
[00:16:39.200 --> 00:16:40.240]  總括來說
[00:16:40.240 --> 00:16:41.840]  聖靈在這裡的工作
[00:16:41.840 --> 00:16:43.600]  作為一個檢控者的工作
[00:16:43.600 --> 00:16:46.440]  就是祂要指出世人是有罪的
[00:16:46.440 --> 00:16:48.720]  使他們看到自己的罪
[00:16:48.720 --> 00:16:51.640]  感到內疚和自責
[00:16:51.640 --> 00:16:54.040]  其實不僅世人需要知罪
[00:16:54.040 --> 00:16:56.800]  我們在座每一個人都需要
[00:16:56.800 --> 00:16:58.720]  弟兄姊妹
[00:16:58.720 --> 00:17:04.640]  你有多久沒有覺得內疚和自責呢?
[00:17:04.640 --> 00:17:05.960]  又要講故事了
[00:17:05.960 --> 00:17:08.400]  有一位小偷
[00:17:08.400 --> 00:17:12.680]  小偷經常偷東西
[00:17:12.680 --> 00:17:14.720]  他不偷東西就不安心
[00:17:14.720 --> 00:17:16.280]  偷到東西他就滿心歡喜
[00:17:16.280 --> 00:17:20.000]  偷不到東西就心情煩躁
[00:17:20.000 --> 00:17:22.080]  有一天他偷不到
[00:17:22.080 --> 00:17:25.760]  他坐不久就睡不著覺
[00:17:25.760 --> 00:17:28.040]  這個時候他聽見
[00:17:28.040 --> 00:17:32.760]  隔壁的教堂傳來一些詩歌的聲音
[00:17:32.760 --> 00:17:37.960]  他就想 那間教堂有人唱詩歌
[00:17:37.960 --> 00:17:39.200]  當然有很多人在那裡
[00:17:39.200 --> 00:17:43.000]  有機會我可以下手
[00:17:43.000 --> 00:17:46.840]  於是他就走去那間教堂
[00:17:46.840 --> 00:17:48.440]  誰知他一進去的時候
[00:17:48.440 --> 00:17:51.160]  當時牧師正正在講
[00:17:51.160 --> 00:17:53.080]  《已忽所書》第四章二十八節
[00:17:53.080 --> 00:17:54.320]  講到
[00:17:54.320 --> 00:17:59.000]  「從前偷竊的不要再偷」
[00:17:59.000 --> 00:18:01.080]  這個小偷聽到的時候就說
[00:18:01.080 --> 00:18:03.400]  「咦?難道牧師知道我來了?」
[00:18:03.400 --> 00:18:05.280]  「他怎麼知道的?」
[00:18:05.280 --> 00:18:07.840]  於是他就不敢偷
[00:18:07.840 --> 00:18:09.800]  在牧師講完之後
[00:18:09.800 --> 00:18:11.640]  他還缺了字
[00:18:11.640 --> 00:18:13.760]  他缺了字 信了耶穌之後
[00:18:13.760 --> 00:18:16.320]  就洗心革面了
[00:18:16.320 --> 00:18:18.360]  做回正行
[00:18:18.360 --> 00:18:20.080]  找到一份正當的工作
[00:18:20.080 --> 00:18:22.240]  有一天他下班
[00:18:22.240 --> 00:18:23.760]  下班後覺得肚子餓
[00:18:23.760 --> 00:18:27.600]  於是就去麵包店買麵包吃
[00:18:27.600 --> 00:18:30.080]  誰知那個老闆太忙
[00:18:30.080 --> 00:18:32.480]  招呼其他客人
[00:18:32.480 --> 00:18:34.680]  那個人叫他 他都不理
[00:18:34.680 --> 00:18:37.120]  那個人就想
[00:18:37.120 --> 00:18:38.720]  「我叫你 你都不理我?」
[00:18:38.720 --> 00:18:40.760]  「比起以前我偷了你的東西」
[00:18:40.760 --> 00:18:42.160]  「你都不知道」
[00:18:42.160 --> 00:18:44.040]  他靈機一觸就想
[00:18:44.040 --> 00:18:47.720]  「難道這個是給我的一個好機會?」
[00:18:47.720 --> 00:18:49.360]  「不如我試試看」
[00:18:49.360 --> 00:18:52.320]  「看我還是否寶刀未老」
[00:18:52.320 --> 00:18:54.280]  於是就說時遲那時快
[00:18:54.280 --> 00:18:56.320]  偷了麵包
[00:18:56.320 --> 00:18:57.520]  當他回到家之後
[00:18:57.520 --> 00:18:59.960]  那晚吃晚飯的時候
[00:18:59.960 --> 00:19:01.280]  要藉飯祈禱
[00:19:01.280 --> 00:19:04.120]  他就想起那個偷來的麵包
[00:19:04.120 --> 00:19:06.040]  於是他就無法祈禱
[00:19:06.040 --> 00:19:06.920]  還吃不下飯
[00:19:06.920 --> 00:19:08.720]  那晚也睡不著覺
[00:19:08.720 --> 00:19:09.440]  睡不著覺
[00:19:09.440 --> 00:19:11.640]  半夜三時都睡不著
[00:19:11.640 --> 00:19:13.320]  於是他就打電話給牧師
[00:19:13.320 --> 00:19:14.320]  就跟牧師說
[00:19:14.320 --> 00:19:16.080]  「我今天偷了麵包」
[00:19:16.080 --> 00:19:17.880]  「我睡不著」
[00:19:17.880 --> 00:19:18.760]  牧師就問他
[00:19:18.760 --> 00:19:20.160]  「你以前經常偷東西」
[00:19:20.160 --> 00:19:21.600]  「有沒有睡不著?」
