
[00:00:00.000 --> 00:00:02.360]  各位領姊妹 早安
[00:03:52.440 --> 00:03:56.840]  反映了原來這個世代的人都很著重愛
[00:03:56.840 --> 00:03:58.600]  不過是愛自己
[00:03:58.600 --> 00:04:00.600]  愛自己過於一切
[00:04:00.600 --> 00:04:02.160]  想做就去做
[00:04:02.160 --> 00:04:03.760]  我有我享受
[00:04:03.760 --> 00:04:05.400]  話之你感受
[00:04:05.400 --> 00:04:07.880]  的一種這樣的呈現
[00:04:07.880 --> 00:04:11.800]  社會裡面充斥著很多價值的挫折
[00:04:11.800 --> 00:04:13.400]  人性的扭曲
[00:04:13.400 --> 00:04:16.320]  視你的顛倒的現象
[00:04:16.320 --> 00:04:17.360]  一直說的時候
[00:04:17.360 --> 00:04:22.880]  我不知道你腦海裡面即時想起誰誰就是這樣
[00:04:22.880 --> 00:04:24.240]  當時我就想起
[00:04:24.240 --> 00:04:26.720]  我有一幕在幾年前發生的
[00:04:26.720 --> 00:04:29.160]  當我正要在教會準備出去
[00:04:29.160 --> 00:04:31.640]  要搭對面線的車
[00:04:31.640 --> 00:04:34.760]  一輛綠Van下去顯利中學服侍的時候
[00:04:34.760 --> 00:04:37.400]  一出門口就看到一輛綠Van
[00:04:37.400 --> 00:04:40.120]  當時對面馬路有點濕
[00:04:40.120 --> 00:04:41.560]  於是我就跑
[00:04:41.560 --> 00:04:43.440]  一路跑跑跑
[00:04:43.440 --> 00:04:45.040]  不要忘記我不是十八二十二
[00:04:45.040 --> 00:04:46.920]  是加起來的歲數
[00:04:46.920 --> 00:04:50.760]  所以跑的時候也是有點辛苦
[00:04:50.760 --> 00:04:53.680]  又開始通通地了
[00:04:53.680 --> 00:04:54.960]  那就要跑快一點了
[00:04:54.960 --> 00:04:57.560]  大家都知道我不會衝紅燈了
[00:04:57.560 --> 00:04:59.800]  也知道第一條斑馬線
[00:04:59.800 --> 00:05:03.040]  過馬路現在不是怎麼給上落的
[00:05:03.040 --> 00:05:05.200]  所以我就要再向前
[00:05:05.200 --> 00:05:08.880]  去到前面那個7-11才能夠過馬路
[00:05:08.880 --> 00:05:11.600]  眼見司機開著車門
[00:05:11.600 --> 00:05:13.280]  好像在等著我
[00:05:13.280 --> 00:05:14.760]  我想有盼望了
[00:05:14.760 --> 00:05:15.880]  再要跑快一點
[00:05:15.880 --> 00:05:17.120]  加速
[00:05:17.120 --> 00:05:19.040]  誰知道臨到門口的時候
[00:05:19.040 --> 00:05:22.480]  他突然開車
[00:05:22.480 --> 00:05:27.920]  我心想他一定有很多萬分的苦處
[00:05:27.920 --> 00:05:30.320]  一定有很多的無奈
[00:05:30.320 --> 00:05:33.000]  但又好不幸讓我看到他倒後鏡的時候
[00:05:33.000 --> 00:05:37.600]  看到他苦笑一下
[00:05:37.600 --> 00:05:41.440]  心裏面也是很無奈
[00:05:41.440 --> 00:05:44.360]  今天可能在我們周遭裏面
[00:05:44.360 --> 00:05:47.840]  可能我們也會遇到很多不同的人
[00:05:47.840 --> 00:05:50.360]  不同的事情的發生
[00:05:50.360 --> 00:05:51.640]  我們也會看到
[00:05:51.640 --> 00:05:54.000]  原來我們也生活在一個
[00:05:54.000 --> 00:05:56.960]  很彎曲薄茂的世代裏面
[00:05:56.960 --> 00:06:01.600]  人心也是被萬物詭詐
[00:06:01.600 --> 00:06:05.240]  但當傳到他一路來到分享的時候
[00:06:05.240 --> 00:06:07.840]  同時間我也想起自己
[00:06:07.840 --> 00:06:11.080]  那21種惡的雜性
[00:06:11.080 --> 00:06:14.280]  會不會我也有份呢?
[00:06:14.280 --> 00:06:16.520]  來到今天第二部分
[00:06:16.520 --> 00:06:22.240]  保羅被提摩泰末世最後的終局祝福提示
[00:06:22.240 --> 00:06:24.400]  是要確認提摩泰他自己有一個
[00:06:24.400 --> 00:06:27.120]  屬天的使命和身份
[00:06:27.120 --> 00:06:29.800]  不要同流合污
[00:06:29.800 --> 00:06:33.800]  怎樣能夠連出精金一樣的生命
[00:06:33.800 --> 00:06:38.320]  以致真金不怕紅爐火
[00:06:38.320 --> 00:06:42.720]  在第十一節裏面
[00:06:42.720 --> 00:06:47.600]  保羅給我們一個體見
[00:06:47.600 --> 00:06:49.320]  透過保羅的人生
[00:06:49.320 --> 00:06:53.960]  他看到他的生命就是預了
[00:06:53.960 --> 00:07:00.560]  一生背十價來跟從主的代價
[00:07:00.560 --> 00:07:04.360]  以致從他的生命我們看到他怎樣能夠活出一個
[00:07:04.360 --> 00:07:07.440]  使命門徒的生命
[00:07:07.440 --> 00:07:08.960]  保羅在第十一節裏面說
[00:07:08.960 --> 00:07:14.560]  我在安提爾哥念路斯登所遭遇的迫伐、苦難
[00:07:14.560 --> 00:07:19.000]  我所忍受的是何等的迫伐
[00:07:19.000 --> 00:07:25.320]  有人說使徒保羅所謂三次旅行報道
[00:07:25.320 --> 00:07:29.080]  這個名詞實在是美化了
[00:07:29.080 --> 00:07:34.640]  保羅不是像我們今天這樣在網上訂好酒店
[00:07:34.640 --> 00:07:37.240]  安排好專車來接送
[00:07:37.240 --> 00:07:40.880]  又訂好旅遊達人推介的米芝蓮食譜
[00:07:40.880 --> 00:07:43.280]  其實嚴格來說不是旅行
[00:07:43.280 --> 00:07:47.720]  如果我們來看《使徒行傳》第十三和第十四章裏面
[00:07:47.720 --> 00:07:49.680]  其實他是一個逃命
[00:07:49.680 --> 00:07:52.160]  一站不知下一站的事情
[00:07:52.160 --> 00:07:56.800]  完全不在保羅掌控的計劃裏面
[00:07:56.800 --> 00:07:59.360]  所以與其說是旅行
[00:07:59.360 --> 00:08:03.040]  不如說是一個逃亡之旅
[00:08:03.040 --> 00:08:06.000]  在第《使徒行傳》裏面讓我們看到
[00:08:06.000 --> 00:08:08.800]  當保羅在比西底的安提亞
[00:08:08.800 --> 00:08:13.800]  保羅被教會裏面的人迫害
[00:08:13.800 --> 00:08:16.040]  當他在以哥念的時候
[00:08:16.040 --> 00:08:17.400]  不單止以色列人
[00:08:17.400 --> 00:08:18.680]  還有外邦人
[00:08:18.680 --> 00:08:20.680]  甚至乎是當時的官長
[00:08:20.680 --> 00:08:24.240]  一起起來攻擊他
[00:08:24.240 --> 00:08:27.000]  當保羅去到路斯德的時候
[00:08:27.000 --> 00:08:32.400]  他幾乎被人用石頭釘死
[00:08:32.400 --> 00:08:36.160]  一次比一次的嚴峻
[00:08:36.160 --> 00:08:38.440]  保羅為了傳福音
[00:08:38.440 --> 00:08:40.800]  明知山有虎
[00:08:40.800 --> 00:08:44.000]  偏向虎山行
[00:08:44.000 --> 00:08:46.920]  為了福音的使命
[00:08:46.920 --> 00:08:50.880]  我不知道你和我可以去到幾盡
[00:08:50.880 --> 00:08:54.560]  保羅的領袖就是他欠了福音的債
[00:08:54.560 --> 00:08:58.360]  所以他和他一生都要去還
[00:08:58.360 --> 00:09:00.280]  這個福音的債
[00:09:00.280 --> 00:09:03.560]  多辛苦他都要去還
[00:09:03.560 --> 00:09:05.240]  今天我們呢?
[00:09:05.240 --> 00:09:09.720]  我們是否在逃避、逃砸
[00:09:09.720 --> 00:09:13.280]  甚至乎是在逃離現場
[00:09:13.280 --> 00:09:15.400]  在第十一節裏面
[00:09:15.400 --> 00:09:18.960]  保羅說「沒錯,我所忍受的是何等的逼迫
[00:09:18.960 --> 00:09:22.760]  但從這一切苦難之中
[00:09:22.760 --> 00:09:26.960]  主都把我救出來」
[00:09:26.960 --> 00:09:31.400]  這是保羅他親身的經歷
[00:09:31.400 --> 00:09:36.080]  沒錯,保羅縱使面對這麼嚴峻的迫害
[00:09:36.080 --> 00:09:38.800]  但他都深深經歷到
[00:09:38.800 --> 00:09:40.960]  很真實地讓我們知道
[00:09:40.960 --> 00:09:44.160]  他能夠經歷到主的恩典和拯救
[00:09:44.160 --> 00:09:46.920]  主的能力和同在
[00:09:46.920 --> 00:09:50.640]  確實就在他當時的處境
[00:09:50.640 --> 00:09:54.560]  去到他彰顯出來
[00:09:54.560 --> 00:09:56.960]  我想問大家一個問題
[00:09:56.960 --> 00:09:58.680]  我們願不願意
[00:09:58.680 --> 00:10:01.320]  立志在基督的裏面
[00:10:01.320 --> 00:10:06.920]  敬虔導入?
[00:10:06.920 --> 00:10:10.840]  大家沒有什麼反應
[00:10:10.840 --> 00:10:13.640]  可能你第一個反應
[00:10:13.640 --> 00:10:16.160]  都會說「我願意」
[00:10:16.160 --> 00:10:18.760]  但經文第十二節裏怎樣說?
[00:10:18.760 --> 00:10:20.240]  「不但如此
[00:10:20.240 --> 00:10:25.760]  凡立志在基督耶穌裏敬虔導入的
[00:10:25.760 --> 00:10:31.120]  也都要受迫迫」
[00:10:31.120 --> 00:10:33.800]  今天我們是否預料到
[00:10:33.800 --> 00:10:39.840]  當我們說要過一個敬虔導入的生命的時候
[00:10:39.840 --> 00:10:42.280]  其實我們是預料到的
[00:10:42.280 --> 00:10:45.240]  是預料到會面對迫迫
[00:10:45.240 --> 00:10:46.560]  任何人
[00:10:46.560 --> 00:10:49.240]  只要立志在耶穌基督的裏面
[00:10:49.240 --> 00:10:51.640]  敬虔導入
[00:10:51.640 --> 00:10:54.360]  都要受到迫迫
[00:10:54.360 --> 00:10:57.640]  無一例外
[00:10:57.640 --> 00:10:59.120]  主對我們的呼召
[00:10:59.120 --> 00:11:02.960]  未必像保羅般轟轟烈烈
[00:11:02.960 --> 00:11:06.320]  而是我們活在這個世代裏面
[00:11:06.320 --> 00:11:08.400]  活在我們身處的處境裏面
[00:11:08.400 --> 00:11:10.800]  我們這一刻所扮演的角色裏面
[00:11:10.800 --> 00:11:14.160]  可能所面對的挑戰和困難
[00:11:14.160 --> 00:11:15.720]  這些迫迫可能是因為
[00:11:15.720 --> 00:11:18.440]  當我們要去持守真理的原則
[00:11:18.440 --> 00:11:21.880]  所帶來的和未信主的家人和朋友
[00:11:21.880 --> 00:11:24.640]  那些不同和矛盾
[00:11:24.640 --> 00:11:27.680]  而當我們不願意妥協讓步的時候
[00:11:27.680 --> 00:11:29.640]  我們繼續堅持的時候
[00:11:29.640 --> 00:11:34.840]  可能所帶來的排擠和不認同
[00:11:34.840 --> 00:11:38.200]  除非我們為了面子
[00:11:38.200 --> 00:11:42.560]  又或者想埋堆放棄那些神的教導
[00:11:42.560 --> 00:11:46.240]  總之這個世界就是這樣
[00:11:46.240 --> 00:11:48.720]  而隨波逐流
[00:11:48.720 --> 00:11:52.560]  否則當我們要敬虔導入
[00:11:52.560 --> 00:11:55.960]  為主作見證的時候
[00:11:55.960 --> 00:12:01.640]  我們就必定是一群弱勢
[00:12:01.640 --> 00:12:03.760]  我們是minority
[00:12:03.760 --> 00:12:06.240]  是一群的少數
[00:12:06.240 --> 00:12:08.840]  被人看是不合時宜
[00:12:08.840 --> 00:12:11.560]  可能我們都會面對很多周遭的人
[00:12:11.560 --> 00:12:14.000]  一些的譏笑、傷害
[00:12:14.000 --> 00:12:17.840]  甚至乎是攻擊
[00:12:17.840 --> 00:12:21.080]  當人對你不仁的時候
[00:12:21.080 --> 00:12:22.960]  當人敬你一尺的時候
[00:12:22.960 --> 00:12:24.360]  對你不好的時候
[00:12:24.360 --> 00:12:27.560]  可能也不值得你尊敬的時候
[00:12:27.560 --> 00:12:29.720]  你會怎樣選擇?
[00:12:29.720 --> 00:12:30.720]  你會選擇
[00:12:30.720 --> 00:12:33.080]  「你不仁,我對你不義」
[00:12:33.080 --> 00:12:34.480]  「我就敬你一尺」
[00:12:34.480 --> 00:12:35.680]  「我就對你不好」
[00:12:35.680 --> 00:12:38.080]  「我就不給你面子」
[00:12:38.080 --> 00:12:41.880]  這豈不是世界常用的方程式?
[00:12:41.880 --> 00:12:43.200]  耶穌提醒我們
[00:12:43.200 --> 00:12:45.440]  當祂猜門徒猜我們
[00:12:45.440 --> 00:12:47.240]  來見證福音的時候
[00:12:47.240 --> 00:12:53.440]  好像羊進入狼群裡一樣
[00:12:53.440 --> 00:13:00.720]  好像羊進入狼群裡一樣
[00:13:00.720 --> 00:13:05.040]  這隻羊是指你和我
[00:13:05.040 --> 00:13:07.440]  的確,耶穌透過這幅圖像
[00:13:07.440 --> 00:13:09.240]  告訴我們
[00:13:09.240 --> 00:13:13.960]  我們要在一個艱難的處境裡
[00:13:13.960 --> 00:13:15.640]  可能是在外面
[00:13:15.640 --> 00:13:18.360]  甚至乎是在我們裡面
[00:13:18.360 --> 00:13:22.440]  去為主作見證
[00:13:22.440 --> 00:13:24.360]  主耶穌再三跟我們說
[00:13:24.360 --> 00:13:27.120]  「他們恨我,也必恨你們」
[00:13:27.120 --> 00:13:32.400]  「他們逼迫我,也必逼迫你們」
[00:13:32.400 --> 00:13:36.120]  我們預備好為這個信仰付代價
[00:13:36.120 --> 00:13:37.880]  第十三節,保羅說
[00:13:37.880 --> 00:13:40.480]  「只是作惡的和迷惑人的
[00:13:40.480 --> 00:13:43.400]  必越狗越惡」
[00:13:43.400 --> 00:13:47.440]  「他們欺凶人,也被人欺凶」
[00:13:47.440 --> 00:13:49.280]  這都是很真實
[00:13:49.280 --> 00:13:53.360]  在今天我們這個世界裡呈現
[00:13:53.360 --> 00:13:55.280]  今天我們都見到很多
[00:13:55.280 --> 00:13:56.680]  無論是東南亞
[00:13:56.680 --> 00:13:58.720]  甚至乎我們的祖國
[00:13:58.720 --> 00:14:01.560]  都面對著、因著信仰的緣故
[00:14:01.560 --> 00:14:05.160]  面對很多被打壓的一些手段
[00:14:05.160 --> 00:14:06.720]  而且我們看到的是
[00:14:06.720 --> 00:14:10.600]  真是有真而無假
[00:14:10.600 --> 00:14:11.760]  可能有一天
[00:14:11.760 --> 00:14:13.800]  我們都會好像保羅一樣
[00:14:13.800 --> 00:14:15.480]  為著信仰的緣故
[00:14:15.480 --> 00:14:17.680]  生命會受到威脅
[00:14:17.680 --> 00:14:21.320]  甚至乎是要被監禁
[00:14:21.320 --> 00:14:23.200]  我們有沒有預計
[00:14:23.200 --> 00:14:26.320]  當這些事情發生的時候
[00:14:26.320 --> 00:14:30.400]  我們會怎樣來回應?
[00:14:30.400 --> 00:14:33.880]  未來我們所住的這個城市
[00:14:33.880 --> 00:14:35.880]  還是不是像今天一樣
[00:14:35.880 --> 00:14:37.800]  享有宗教的自由
[00:14:37.800 --> 00:14:41.000]  我們可以沒有受到任何的約束
[00:14:41.000 --> 00:14:43.720]  來去敬拜神呢?
[00:14:43.720 --> 00:14:45.320]  我不知道
[00:14:45.320 --> 00:14:46.840]  不過我們每一個人
[00:14:46.840 --> 00:14:48.200]  都需要來去到
[00:14:48.200 --> 00:14:53.560]  預備為主受苦的心智和代價
[00:14:53.560 --> 00:14:55.080]  如果我們看回基督教的歷史
[00:14:55.080 --> 00:14:57.040]  過去在二千多年的裡面
[00:14:57.040 --> 00:15:00.000]  無數的挑戰和逼迫
[00:15:00.000 --> 00:15:02.400]  無論是受家人的壓力
[00:15:02.400 --> 00:15:05.400]  受當時國家一些政權的迫害
[00:15:05.400 --> 00:15:09.000]  歷史歷代這些的先賢先哲
[00:15:09.000 --> 00:15:11.320]  都和保羅一樣
[00:15:11.320 --> 00:15:14.560]  倚靠神寶貴的話語
[00:15:14.560 --> 00:15:23.280]  來去勝過當時所面對危難的威脅
[00:15:23.280 --> 00:15:25.680]  當我們說我們作為主的門徒
[00:15:25.680 --> 00:15:28.280]  我們很看重我們和神的關係
[00:15:28.280 --> 00:15:33.040]  我們很看重手上這一本聖經的時候
[00:15:33.040 --> 00:15:34.960]  我不知道今天
[00:15:34.960 --> 00:15:37.440]  我們是以什麼態度
[00:15:37.440 --> 00:15:41.560]  來去回應神給我們的吩咐
[00:15:41.560 --> 00:15:44.160]  神給我們的說話
[00:15:44.160 --> 00:15:48.840]  有人說態度影響我們的高度
[00:15:48.840 --> 00:15:51.600]  我會說我們對聖經的態度
[00:15:51.600 --> 00:15:56.640]  會影響我們屬靈的深度
[00:15:56.640 --> 00:15:58.040]  什麼是聖經?
[00:15:58.040 --> 00:16:00.200]  原來在非基督徒裡面
[00:16:00.200 --> 00:16:03.360]  普通人都會用「聖經」這兩個字
[00:16:03.360 --> 00:16:05.040]  表示權威
[00:16:05.040 --> 00:16:07.520]  如果我們去到任何一間書店
[00:16:07.520 --> 00:16:12.520]  你都會很容易找到很多不同種類的聖經
[00:16:12.520 --> 00:16:15.560]  但我們手上這本聖經
[00:16:15.560 --> 00:16:17.640]  有什麼不同?
[00:16:17.640 --> 00:16:19.360]  保羅讓我們知道
[00:16:19.360 --> 00:16:23.240]  「聖經都是神所物時的
[00:16:23.240 --> 00:16:28.240]  於教訓、督責、使人歸正、教導人學而
[00:16:28.240 --> 00:16:30.760]  都是有益的」
[00:16:30.760 --> 00:16:35.520]  「麥氏」的原文是神的感動
[00:16:35.520 --> 00:16:38.760]  有另一個意思是神吹氣
[00:16:38.760 --> 00:16:42.960]  神將祂的話語去到去呼出
[00:16:42.960 --> 00:16:44.320]  然後透過人
[00:16:44.320 --> 00:16:49.200]  藉著文字記錄在聖經裡面
[00:16:49.200 --> 00:16:54.160]  當這本書如果我們不翻開的話
[00:16:54.160 --> 00:16:58.760]  丁點兒對我們的影響力都沒有
[00:16:58.760 --> 00:17:03.560]  但如果我們願意拿起手去讀的話
[00:17:03.560 --> 00:17:06.400]  這個可能就成為了一個工具
[00:17:06.400 --> 00:17:08.800]  聖靈就會透過這個工具
[00:17:08.800 --> 00:17:13.400]  讓我們能夠更加去明白神祂自己
[00:17:13.400 --> 00:17:18.280]  以至到我們的生命開始帶來不一樣
[00:17:18.280 --> 00:17:21.920]  所以當我們每一次去翻開神的話語的時候
[00:17:21.920 --> 00:17:24.240]  我們都要呼求主求聖靈的幫助
[00:17:24.240 --> 00:17:28.480]  讓我們讀的時候能夠讀得通、讀得明白
[00:17:28.480 --> 00:17:30.160]  如果沒有了聖靈在當中
[00:17:30.160 --> 00:17:32.720]  可能我們只不過是讀了一大堆的知識
[00:17:32.720 --> 00:17:35.400]  讀了一些歷史、一些故事
[00:17:35.400 --> 00:17:42.600]  跟我們的生命完全沒有任何encounter的接觸
[00:17:42.600 --> 00:17:46.600]  我跟聖經相處了四分一世紀
[00:17:46.600 --> 00:17:49.480]  回想起當我還在求學的時候
[00:17:49.480 --> 00:17:51.800]  出來職場的時候
[00:17:51.800 --> 00:17:55.720]  每當我遇到很多人生不同的挑戰困難
[00:17:55.720 --> 00:18:00.000]  無論在個人成長、在家庭、在職場裡面
[00:18:00.000 --> 00:18:05.280]  神都讓我懂得透過禱告來找回神
[00:18:05.280 --> 00:18:07.160]  每一次禱告的時候
[00:18:07.160 --> 00:18:12.400]  神的話語就會在我過去所讀過的經文裡面
[00:18:12.400 --> 00:18:14.520]  在我腦海裡面浮出
[00:18:14.520 --> 00:18:21.360]  並且成為了當時我一個很即刻的安慰、提醒、勉勵、激勵
[00:18:21.360 --> 00:18:27.520]  以致我生命透過那些片段裡面去經歷到神
[00:18:27.520 --> 00:18:34.720]  我體會到我慢慢地越來越像神的聖情
[00:18:34.720 --> 00:18:37.280]  當我們被聖靈充滿的時候
[00:18:37.280 --> 00:18:39.520]  我們讀在神的話語裡面
[00:18:39.520 --> 00:18:41.160]  我們就會有亮光
[00:18:41.160 --> 00:18:48.480]  聖靈會不斷地去調教我們裡面的心思、意念、價值觀
[00:18:48.480 --> 00:18:51.080]  雖然今天我成為了牧師
[00:18:51.080 --> 00:18:55.760]  但我仍然體會到我需要有更多神話語的學習
[00:18:55.760 --> 00:18:59.080]  我體會到我有很多空間需要繼續去成長
[00:18:59.080 --> 00:19:00.800]  如果離開了神
[00:19:00.800 --> 00:19:05.680]  其實我都只不過是一個很無助、很愚昧、很無知的人
[00:19:05.680 --> 00:19:09.680]  特別今天我們都在一個這麼複雜的世代裡面
[00:19:09.680 --> 00:19:12.720]  我們更加需要神的話語
[00:19:12.720 --> 00:19:16.600]  讓我們智慧知道前面應該怎樣去走
[00:19:16.600 --> 00:19:21.080]  在我們的生活場景裡面怎樣去回應
[00:19:21.080 --> 00:19:25.880]  使我們能夠站立得穩
[00:19:25.880 --> 00:19:30.880]  今天教會面對其中一個很大的危機
[00:19:30.880 --> 00:19:39.040]  就是原來很多弟兄姊妹的屬靈生命都長不大
[00:19:39.040 --> 00:19:42.360]  2018年已經去到年尾
[00:19:42.360 --> 00:19:51.160]  我不知道你會怎樣形容這一年你和神的關係
[00:19:51.160 --> 00:20:03.360]  神的話語是否真的每一天都去成為你的亮光、成為你的指引
[00:20:03.360 --> 00:20:05.600]  很多弟兄姊妹
[00:20:05.600 --> 00:20:14.720]  原來一路發言的時候都未必是每一天都會翻開聖經看神的話語
[00:20:14.720 --> 00:20:16.160]  導致一個問題
[00:20:16.160 --> 00:20:20.520]  他們的靈命長期都營養不良
[00:20:20.520 --> 00:20:22.440]  今天在地上的教會
[00:20:22.440 --> 00:20:25.240]  其中一個很重要的使命和責任
[00:20:25.240 --> 00:20:29.320]  就是我們需要提供不同的平台
[00:20:29.320 --> 00:20:35.240]  你去到去給弟兄姊妹能夠有更多聖經教導的機會
[00:20:35.240 --> 00:20:40.240]  不過今天我們是否那麼珍惜這些機會呢?
[00:20:40.240 --> 00:20:48.280]  有人說我們的教會有一個很優良、很完善的主日學系統
[00:20:48.280 --> 00:20:51.240]  大家有沒有爭而重之呢?
[00:20:51.240 --> 00:20:53.720]  上星期楊牧師也提醒我們
[00:20:53.720 --> 00:20:55.720]  我們浸信會有優良傳統
[00:20:55.720 --> 00:20:58.000]  你不是主日學的老師
[00:20:58.000 --> 00:21:01.720]  就是主日學的學生
[00:21:01.720 --> 00:21:05.760]  不過這可能只不過是一個口號而已
[00:21:05.760 --> 00:21:08.800]  我們是否真的這樣去反應呢?
[00:21:08.800 --> 00:21:17.080]  很多時候我們都給很多理由、藉口說我們沒有時間
[00:21:17.080 --> 00:21:22.680]  盼望我們真的能夠在神的裏面立志
[00:21:22.680 --> 00:21:28.800]  既然我們都承認我們活在一個不容易的世代裏面
[00:21:28.800 --> 00:21:32.360]  我們怎樣能夠站立得穩呢?
[00:21:32.360 --> 00:21:36.200]  我們能否在新的一年裏面
[00:21:36.200 --> 00:21:40.280]  我們都重新來到在神的話語裏面
[00:21:40.280 --> 00:21:45.080]  我們在新一季的主日學課程也是剛剛出爐
[00:21:45.080 --> 00:21:48.240]  我們能否在其中去參與
[00:21:48.240 --> 00:21:51.800]  又或者你覺得現在主日學的模式過時了
[00:21:51.800 --> 00:21:56.040]  應該有一些活潑、更加生榮的方式
