
[00:00:00.000 --> 00:00:05.000]  由今年一月開始我們一直在研讀《馬可福音》
[00:11:47.480 --> 00:11:48.880]  你看到這裡的時候
[00:11:48.880 --> 00:11:50.480]  接下來你一定要想
[00:11:50.480 --> 00:11:53.480]  耶穌可不可以救這個人
[00:11:53.480 --> 00:11:55.080]  甚至耶穌可不可以
[00:11:55.080 --> 00:11:56.280]  因為救了這個人
[00:11:56.280 --> 00:11:58.280]  救了其他村莊裡面
[00:11:58.280 --> 00:12:01.680]  懼怕這個人的重村民
[00:12:01.680 --> 00:12:04.880]  我想答案應該是可以的
[00:12:04.880 --> 00:12:07.280]  因為如果你一直有讀《馬可福音》
[00:12:07.280 --> 00:12:08.080]  你知道的
[00:12:08.080 --> 00:12:09.680]  去到《馬可福音》第五章
[00:12:09.680 --> 00:12:12.080]  耶穌已經是一個經驗老道的
[00:12:12.080 --> 00:12:14.080]  大能驅魔人
[00:12:14.080 --> 00:12:17.280]  耶穌在《馬可福音》一開始的時候
[00:12:17.280 --> 00:12:21.080]  已經做了一個驅魔的神蹟
[00:12:21.080 --> 00:12:23.080]  《馬可福音》第一章第二十一節這樣說
[00:12:23.080 --> 00:12:25.280]  「他們到了加伯隆
[00:12:25.280 --> 00:12:28.480]  耶穌在安息日進了會堂教導人
[00:12:28.480 --> 00:12:31.680]  當時會堂裡有一個污淩負身的人
[00:12:31.680 --> 00:12:33.280]  在喊叫說
[00:12:33.280 --> 00:12:34.680]  那撒勒耶穌
[00:12:34.680 --> 00:12:36.480]  你為什麼干擾我們
[00:12:36.480 --> 00:12:38.680]  你來消滅我們嗎
[00:12:38.680 --> 00:12:40.680]  我知道你是神的聖者」
[00:12:40.680 --> 00:12:43.680]  是不是好像歷史重演一樣
[00:12:43.680 --> 00:12:45.480]  第二十五節這樣說
[00:12:45.480 --> 00:12:47.680]  「耶穌斥責他說不要作聖
[00:12:47.680 --> 00:12:49.480]  從這人身上出來
[00:12:49.480 --> 00:12:52.880]  污淩便使那人抽了一陣風
[00:12:52.880 --> 00:12:56.480]  大聲喊著就出來了」
[00:12:56.480 --> 00:12:57.880]  以前已經發生過
[00:12:57.880 --> 00:12:59.280]  耶穌可以的
[00:12:59.280 --> 00:13:00.480]  以前試過
[00:13:00.480 --> 00:13:02.280]  現在一定都可以
[00:13:02.280 --> 00:13:03.280]  是不是呢
[00:13:03.280 --> 00:13:05.080]  是不是這麼簡單呢
[00:13:05.080 --> 00:13:07.280]  那又未必
[00:13:07.280 --> 00:13:09.880]  為什麼之前的故事
[00:13:09.880 --> 00:13:12.680]  不可以證明耶穌這次一定可以
[00:13:12.680 --> 00:13:14.280]  因為我不知道你有沒有留意
[00:13:14.280 --> 00:13:16.080]  《馬可福音》第一章這個神蹟
[00:13:16.080 --> 00:13:18.480]  是在哪裡發生的
[00:13:18.480 --> 00:13:20.080]  在加利利發生的
[00:13:20.080 --> 00:13:20.680]  是不是
[00:13:20.680 --> 00:13:24.880]  是在前面說過在加伯隆發生的
[00:13:24.880 --> 00:13:28.080]  加伯隆是耶穌自己的鄉下
[00:13:28.080 --> 00:13:29.480]  在加伯隆裡面
[00:13:29.480 --> 00:13:31.680]  耶穌有主場之利
[00:13:31.680 --> 00:13:34.080]  但是現在你去到《馬可福音》第五章的時候
[00:13:34.080 --> 00:13:36.480]  他是去了格拉森的這個地方
[00:13:36.480 --> 00:13:37.880]  這個格拉森的地方
[00:13:37.880 --> 00:13:40.480]  他要在外邦人裡面作客
[00:13:40.480 --> 00:13:44.680]  是一個非常惡劣的環境
[00:13:44.680 --> 00:13:45.880]  我們用另一個比喻
[00:13:45.880 --> 00:13:46.680]  我們說
[00:13:46.680 --> 00:13:49.280]  從前他是在自己的廚房裡面
[00:13:49.280 --> 00:13:51.080]  煮東西給自己人吃
[00:13:51.080 --> 00:13:53.680]  現在他要外賣
[00:13:53.680 --> 00:13:55.680]  去到外邦人的地方
[00:13:55.680 --> 00:13:57.280]  他要去那裡道會
[00:13:57.280 --> 00:13:59.280]  要煮東西給外邦人吃
[00:13:59.280 --> 00:14:03.080]  耶穌究竟可不可以成功
[00:14:03.080 --> 00:14:06.680]  我們開始明白這個故事的重要性
[00:14:06.680 --> 00:14:09.680]  這個故事是在說主耶穌基督越級挑戰
[00:14:09.680 --> 00:14:11.680]  祂再不在自己的地方
[00:14:11.680 --> 00:14:14.680]  而是要去到另外一個世界裡面
[00:14:14.680 --> 00:14:16.880]  挑戰另外一個神明
[00:14:16.880 --> 00:14:18.680]  在古時的時候
[00:14:18.680 --> 00:14:21.280]  所有的神明都有自己的地頭
[00:14:21.280 --> 00:14:22.480]  山有山神
[00:14:22.480 --> 00:14:23.880]  海有海神
[00:14:23.880 --> 00:14:25.880]  陸地有陸地的神
[00:14:25.880 --> 00:14:27.480]  天上有天上的神
[00:14:27.480 --> 00:14:28.480]  等等
[00:14:28.480 --> 00:14:31.280]  現在耶穌要越級挑戰
[00:14:31.280 --> 00:14:34.080]  要過了祂的地界去挑戰
[00:14:34.080 --> 00:14:36.280]  我們中國人也有一句話叫
[00:14:36.280 --> 00:14:38.480]  泥菩薩過江
[00:14:38.480 --> 00:14:39.680]  自身難保
[00:14:39.680 --> 00:14:41.680]  泥菩薩只可以在陸地上面
[00:14:41.680 --> 00:14:43.480]  你不可以過海的
[00:14:43.480 --> 00:14:45.080]  現在耶穌過了海
[00:14:45.080 --> 00:14:46.480]  去到另外那邊
[00:14:46.480 --> 00:14:50.080]  究竟祂還有沒有力量可以戰勝
[00:14:50.080 --> 00:14:51.880]  這個外邦的惡魔
[00:14:51.880 --> 00:14:53.880]  這個是問題
[00:14:53.880 --> 00:14:56.880]  耶穌基督是猶太人的君王
[00:14:56.880 --> 00:14:59.680]  但是現在這個猶太人的君王要越級挑戰
[00:14:59.680 --> 00:15:02.080]  祂要做全世界的救主
[00:15:02.080 --> 00:15:03.080]  看不看到
[00:15:03.080 --> 00:15:05.480]  祂再不是猶太人的君王這麼簡單
[00:15:05.480 --> 00:15:07.280]  祂要成為全世界的救主
[00:15:07.280 --> 00:15:08.880]  全世界的君王
[00:15:08.880 --> 00:15:11.680]  祂要越過世公的界線
[00:15:11.680 --> 00:15:14.680]  祂要進入外邦人最黑暗的地方
[00:15:14.680 --> 00:15:16.080]  不單只是外邦人的地方
[00:15:16.080 --> 00:15:18.680]  是外邦人地方裡面最黑暗的地方
[00:15:18.680 --> 00:15:20.480]  就是叫墳墓
[00:15:20.480 --> 00:15:24.880]  接著要面對被鬼附的窮人
[00:15:24.880 --> 00:15:26.880]  如果耶穌贏了
[00:15:26.880 --> 00:15:28.880]  祂就有能力征服這個世界
[00:15:28.880 --> 00:15:30.280]  如果耶穌基督贏了
[00:15:30.280 --> 00:15:33.480]  祂的信徒就可以去到地極
[00:15:33.480 --> 00:15:35.480]  不需要怕任何東西
[00:15:35.480 --> 00:15:37.080]  但是如果耶穌基督贏不了
[00:15:37.080 --> 00:15:38.480]  祂輸了
[00:15:38.480 --> 00:15:40.680]  我們大家留在公地堂就好了
[00:15:40.680 --> 00:15:42.080]  千萬不要出去了
[00:15:42.080 --> 00:15:44.480]  頂撞邀請你朋友來吃火鍋
[00:15:44.480 --> 00:15:47.280]  千萬不要出去跟他們講福音
[00:15:47.280 --> 00:15:49.480]  但是如果耶穌贏了的時候
[00:15:49.480 --> 00:15:51.680]  我們可以猜險
[00:15:51.680 --> 00:15:53.880]  我們的弟兄姊妹
[00:15:53.880 --> 00:15:57.480]  去到地極將福音傳給他們
[00:15:57.480 --> 00:16:01.880]  因為耶穌不單只是以色列人的君王
[00:16:01.880 --> 00:16:04.280]  祂是全世界人的救主
[00:16:04.280 --> 00:16:08.080]  我想帶你回去看第五章
[00:16:08.080 --> 00:16:09.080]  第五章這樣說
[00:16:09.080 --> 00:16:11.280]  「他遠遠看見耶穌
[00:16:11.280 --> 00:16:14.480]  就跑過來拜祂大聲呼叫」
[00:16:14.480 --> 00:16:16.280]  接著看第八節
[00:16:16.280 --> 00:16:20.480]  「這是因為耶穌曾吩咐他說」
[00:16:20.480 --> 00:16:21.280]  那個窮人
[00:16:21.280 --> 00:16:25.280]  他說「污靈從這人身上出來」
[00:16:25.280 --> 00:16:27.280]  我們現在開始明白整個故事
[00:16:27.280 --> 00:16:28.880]  是應該怎樣的
[00:16:28.880 --> 00:16:31.080]  為什麼那個污靈
[00:16:31.080 --> 00:16:32.680]  那個窮人會來找耶穌
[00:16:32.680 --> 00:16:36.880]  原來是因為耶穌遙遠的看到這個窮人
[00:16:36.880 --> 00:16:39.280]  看到這個污靈附身的人
[00:16:39.280 --> 00:16:40.680]  於是耶穌呼召
[00:16:40.680 --> 00:16:42.480]  吩咐污靈過來
[00:16:42.480 --> 00:16:47.080]  於是這個污靈不由自主的來到耶穌面前
[00:16:47.080 --> 00:16:48.480]  在整個故事裡面
[00:16:48.480 --> 00:16:50.280]  耶穌再不是被動
[00:16:50.280 --> 00:16:52.480]  祂從頭到尾都是主動
[00:16:52.480 --> 00:16:54.080]  祂主動的看見
[00:16:54.080 --> 00:16:55.480]  祂主動的呼喚
[00:16:55.480 --> 00:16:57.480]  而這個污靈
[00:16:57.480 --> 00:17:01.880]  沒有辦法只可以來到耶穌基督的近前
[00:17:01.880 --> 00:17:04.480]  想走都不能走
[00:17:04.480 --> 00:17:07.280]  耶穌基督是猶太人的君王
[00:17:07.280 --> 00:17:12.880]  現在這個猶太人的君王要挑戰外邦最黑暗的權勢
[00:17:12.880 --> 00:17:22.880]  他定義要將這個污靈煎熬的窮人拯救出來
[00:17:22.880 --> 00:17:25.480]  他遠遠看見耶穌
[00:17:25.480 --> 00:17:27.880]  就跑過來拜祂
[00:17:27.880 --> 00:17:29.480]  大聲呼叫說
[00:17:29.480 --> 00:17:31.880]  至高神的兒子耶穌
[00:17:31.880 --> 00:17:33.880]  祢為什麼干擾我
[00:17:33.880 --> 00:17:39.480]  我指著神懇求祢不要叫我受苦
[00:17:39.480 --> 00:17:40.480]  這個人
