
[00:00:00.000 --> 00:00:03.000]  你有沒有曾經聽過有人這樣批評說
[00:04:15.500 --> 00:04:17.500]  在當時百姓認為
[00:04:17.500 --> 00:04:18.500]  一些很重要的老師
[00:04:18.500 --> 00:04:21.500]  是律法的權威
[00:04:21.500 --> 00:04:23.500]  他們被稱為拉比
[00:04:23.500 --> 00:04:24.500]  所以文士和法利塞人
[00:04:24.500 --> 00:04:26.500]  在當時百姓心目當中
[00:04:26.500 --> 00:04:28.500]  是有很高的地位
[00:04:28.500 --> 00:04:30.500]  而他們也在神的面前
[00:04:30.500 --> 00:04:31.500]  或者在百姓面前
[00:04:31.500 --> 00:04:35.500]  持守著很嚴格的那種律法的生活
[00:04:35.500 --> 00:04:38.500]  他們遵守律法裏面的每一條規矩
[00:04:38.500 --> 00:04:39.500]  每一條教導
[00:04:39.500 --> 00:04:42.500]  耶穌基督在路加福音18:11-12那裏
[00:04:42.500 --> 00:04:44.500]  教導門徒祈禱的時候
[00:04:44.500 --> 00:04:45.500]  舉了一個比喻
[00:04:45.500 --> 00:04:47.500]  就是講到一個法利塞人
[00:04:47.500 --> 00:04:48.500]  來到聖殿那裏
[00:04:48.500 --> 00:04:49.500]  站在那裏
[00:04:49.500 --> 00:04:50.500]  自然祈禱
[00:04:50.500 --> 00:04:53.500]  「神啊!我一個星期禁食兩次
[00:04:53.500 --> 00:04:56.500]  凡我所有的都獻上十分之一」
[00:04:56.500 --> 00:04:59.500]  在這個比喻裏面
[00:04:59.500 --> 00:05:00.500]  這個法利塞人
[00:05:00.500 --> 00:05:03.500]  他來到神的面前祈禱
[00:05:03.500 --> 00:05:04.500]  在祈禱裏面
[00:05:04.500 --> 00:05:05.500]  他提到他施捨
[00:05:05.500 --> 00:05:07.500]  也提到他禁食
[00:05:07.500 --> 00:05:09.500]  由此可見施捨
[00:05:09.500 --> 00:05:10.500]  祈禱禁食
[00:05:10.500 --> 00:05:12.500]  都是當時文士和法利塞人
[00:05:12.500 --> 00:05:15.500]  他們經常做的一些信仰的行為
[00:05:15.500 --> 00:05:17.500]  也是當時的百姓
[00:05:17.500 --> 00:05:19.500]  用來評論別人
[00:05:19.500 --> 00:05:21.500]  是不是敬虔的一個標準
[00:05:21.500 --> 00:05:23.500]  今天我們社會裏面
[00:05:23.500 --> 00:05:25.500]  仍然有相似的看法
[00:05:25.500 --> 00:05:26.500]  就是我們很多時候
[00:05:26.500 --> 00:05:28.500]  去評論一個人的品格的時候
[00:05:28.500 --> 00:05:29.500]  我們會看看
[00:05:29.500 --> 00:05:32.500]  他是不是一些施捨的人
[00:05:32.500 --> 00:05:33.500]  譬如說在社會裏面
[00:05:33.500 --> 00:05:34.500]  當有一個人
[00:05:34.500 --> 00:05:36.500]  很樂意去施捨的時候
[00:05:36.500 --> 00:05:38.500]  我們會稱他為
[00:05:38.500 --> 00:05:40.500]  善長仁翁
[00:05:40.500 --> 00:05:42.500]  但是如果你不捐錢
[00:05:42.500 --> 00:05:46.500]  你不會有善長這個稱呼
[00:05:46.500 --> 00:05:48.500]  所以當一個人捐很多錢的時候
[00:05:48.500 --> 00:05:50.500]  我們就看見新聞界裏面的報道
[00:05:50.500 --> 00:05:53.500]  又或者那些籌款的節目裏面
[00:05:53.500 --> 00:05:54.500]  就會讚賞說
[00:05:54.500 --> 00:05:57.500]  這個是善長
[00:05:57.500 --> 00:05:58.500]  只不過今天
[00:05:58.500 --> 00:06:00.500]  對於捐錢、施捨
[00:06:00.500 --> 00:06:03.500]  其實有很多值得反思的地方
[00:06:03.500 --> 00:06:05.500]  因為今天不少的捐獻
[00:06:05.500 --> 00:06:07.500]  都是帶有目的的
[00:06:07.500 --> 00:06:09.500]  有人為了某些明星的緣故
[00:06:09.500 --> 00:06:11.500]  他來捐獻
[00:06:11.500 --> 00:06:12.500]  有人為了得到某個崗位
[00:06:12.500 --> 00:06:14.500]  或者某個身份的緣故
[00:06:14.500 --> 00:06:15.500]  他捐獻
[00:06:15.500 --> 00:06:17.500]  有些人為了某個政治的利益
[00:06:17.500 --> 00:06:19.500]  政治的目的去捐獻
[00:06:19.500 --> 00:06:22.500]  甚至連外國政府都會來捐錢
[00:06:22.500 --> 00:06:25.500]  目的就是為了影響社會裏面的政治
[00:06:25.500 --> 00:06:26.500]  除此之外
[00:06:26.500 --> 00:06:28.500]  今天社會裏面所謂貧窮
[00:06:28.500 --> 00:06:31.500]  也和從前那種傳統的定義
[00:06:31.500 --> 00:06:33.500]  有少許不同
[00:06:33.500 --> 00:06:35.500]  從前或者傳統
[00:06:35.500 --> 00:06:37.500]  當我們講到貧窮的時候
[00:06:37.500 --> 00:06:40.500]  我們講到一個人缺乏了生活所需要的
[00:06:40.500 --> 00:06:43.500]  無論是金錢或者物質、食物這方面
[00:06:43.500 --> 00:06:46.500]  但是今天貧窮已經擴大了意義
[00:06:46.500 --> 00:06:49.500]  擴大到譬如說一個人缺少了機會
[00:06:49.500 --> 00:06:51.500]  譬如說缺少了去遊學的機會
[00:06:51.500 --> 00:06:53.500]  於是乎他是很貧窮的
[00:06:53.500 --> 00:06:56.500]  我記得我讀小學、中學的時候
[00:06:56.500 --> 00:06:59.500]  都沒有參加過任何遊學團
[00:06:59.500 --> 00:07:03.500]  所以原來我都是一個很貧窮的環境成長
[00:07:03.500 --> 00:07:05.500]  又譬如你沒有電腦
[00:07:05.500 --> 00:07:07.500]  你沒有手機
[00:07:07.500 --> 00:07:10.500]  你大概都是貧窮的人士
[00:07:10.500 --> 00:07:13.500]  我從前在機構裏面侍奉的時候
[00:07:13.500 --> 00:07:15.500]  機構安排了一個訓練
[00:07:15.500 --> 00:07:18.500]  這個訓練是一個籌款的訓練課程
[00:07:18.500 --> 00:07:22.500]  那位講員就介紹了外國一些書籍
[00:07:22.500 --> 00:07:27.500]  原來在外國有很多教你如何籌款的書籍
[00:07:27.500 --> 00:07:30.500]  在那些書裏面當你看完之後你就明白
[00:07:30.500 --> 00:07:33.500]  原來我們傳統那種施捨的意義
[00:07:33.500 --> 00:07:35.500]  在今天已經很不相同
[00:07:35.500 --> 00:07:37.500]  傳統上我們以為
[00:07:37.500 --> 00:07:39.500]  其他人很貧窮
[00:07:39.500 --> 00:07:40.500]  而我擁有
[00:07:40.500 --> 00:07:43.500]  於是乎我將我所擁有的與人分享
[00:07:43.500 --> 00:07:45.500]  我施捨給他
[00:07:45.500 --> 00:07:47.500]  這個是傳統的觀念
[00:07:47.500 --> 00:07:50.500]  這個觀念是從一個施予的角度去講的
[00:07:50.500 --> 00:07:53.500]  但是今天已經改變從另一個角度去看
[00:07:53.500 --> 00:07:57.500]  其實是你有這個施捨的需要
[00:07:57.500 --> 00:07:58.500]  因為這樣的緣故
[00:07:58.500 --> 00:08:00.500]  我向你展示出一個
[00:08:00.500 --> 00:08:03.500]  你施捨正確和最好的選擇
[00:08:03.500 --> 00:08:05.500]  就是捐來給我
[00:08:05.500 --> 00:08:07.500]  所以接受的那個人
[00:08:07.500 --> 00:08:09.500]  不是一個可憐的人
[00:08:09.500 --> 00:08:10.500]  接受的人
[00:08:10.500 --> 00:08:13.500]  也不是因為他有需要來接受
[00:08:13.500 --> 00:08:15.500]  而是因為你有施捨的需要
[00:08:15.500 --> 00:08:17.500]  為了幫你緣故
[00:08:17.500 --> 00:08:20.500]  所以我接受你這個施予
[00:08:20.500 --> 00:08:23.500]  所以施捨不是一個可憐的事件
[00:08:23.500 --> 00:08:25.500]  施捨是一個生意
[00:08:25.500 --> 00:08:27.500]  舉個例子
[00:08:27.500 --> 00:08:28.500]  你要捐錢
[00:08:28.500 --> 00:08:30.500]  不是因為我有缺乏
[00:08:30.500 --> 00:08:31.500]  是因為你有一個需要
[00:08:31.500 --> 00:08:33.500]  就是需要出名
[00:08:33.500 --> 00:08:35.500]  又或者你的公司需要捐錢
[00:08:35.500 --> 00:08:37.500]  是因為你的公司每年的預算裡面
[00:08:37.500 --> 00:08:39.500]  已經有一筆錢預了出來
[00:08:39.500 --> 00:08:41.500]  要來施捨的
[00:08:41.500 --> 00:08:42.500]  只不過呢
[00:08:42.500 --> 00:08:43.500]  你很慘
[00:08:43.500 --> 00:08:44.500]  如果捐不出的時候
[00:08:44.500 --> 00:08:46.500]  你賣不了帳
[00:08:46.500 --> 00:08:48.500]  所以為了這樣的緣故
[00:08:48.500 --> 00:08:49.500]  我們幫助你
[00:08:49.500 --> 00:08:51.500]  而那個接受的團體
[00:08:51.500 --> 00:08:53.500]  譬如大學或者社團
[00:08:53.500 --> 00:08:55.500]  不一定他是沒有錢的
[00:08:55.500 --> 00:08:57.500]  只不過他再接受多一點的時候
[00:08:57.500 --> 00:08:59.500]  更加豐富
[00:08:59.500 --> 00:09:02.500]  所以當大公司某個名人捐錢的時候
[00:09:02.500 --> 00:09:04.500]  他得到名聲
[00:09:04.500 --> 00:09:06.500]  而接受的團體得到金錢
[00:09:06.500 --> 00:09:08.500]  這是一個商業的方案
[00:09:08.500 --> 00:09:10.500]  這是一個生意
[00:09:10.500 --> 00:09:12.500]  今天的社會
[00:09:12.500 --> 00:09:14.500]  施捨已經變了很多
[00:09:14.500 --> 00:09:17.500]  譬如說施捨是有預告的性質
[00:09:17.500 --> 00:09:20.500]  會預告告訴你施捨
[00:09:20.500 --> 00:09:22.500]  前一陣子我看新聞的時候
[00:09:22.500 --> 00:09:24.500]  我看到一段這樣的新聞
[00:09:24.500 --> 00:09:26.500]  就是中國裡面的首富
[00:09:26.500 --> 00:09:28.500]  去到美國那裡
[00:09:28.500 --> 00:09:31.500]  請美國貧窮的人吃飯
[00:09:31.500 --> 00:09:35.500]  當時中國報紙的社論裡面評論
[00:09:35.500 --> 00:09:37.500]  他們反思這個問題
[00:09:37.500 --> 00:09:39.500]  這樣的做法有沒有需要呢
[00:09:39.500 --> 00:09:41.500]  為什麼會這樣安排呢
[00:09:41.500 --> 00:09:43.500]  目的是什麼呢
[00:09:43.500 --> 00:09:45.500]  動機又如何呢
[00:09:45.500 --> 00:09:48.500]  當然那位首富他沒有被人批評
[00:09:48.500 --> 00:09:51.500]  他仍然繼續安排他的做法
[00:09:51.500 --> 00:09:54.500]  如果不會出名的話
[00:09:54.500 --> 00:09:57.500]  有沒有人會捐錢呢
[00:09:57.500 --> 00:10:00.500]  耶穌基督指出了真的行善
[00:10:00.500 --> 00:10:03.500]  其中包含了一個很重要的元素
[00:10:03.500 --> 00:10:06.500]  這個元素是今天很多社會裡面
[00:10:06.500 --> 00:10:08.500]  講施捨和捐錢的時候
[00:10:08.500 --> 00:10:10.500]  他們不會講的
[00:10:10.500 --> 00:10:12.500]  這個元素就是神
[00:10:12.500 --> 00:10:14.500]  在這個元素裡面有沒有神呢
[00:10:14.500 --> 00:10:16.500]  耶穌基督指出了
[00:10:16.500 --> 00:10:18.500]  你的施捨的時候
[00:10:18.500 --> 00:10:22.500]  要叫你的父在暗中察學
[00:10:22.500 --> 00:10:24.500]  換言之
[00:10:24.500 --> 00:10:27.500]  真的行善是行在神的面前
[00:10:27.500 --> 00:10:30.500]  不是走在人的面前
[00:10:30.500 --> 00:10:32.500]  耶穌基督很嚴肅的指出了
[00:10:32.500 --> 00:10:34.500]  你施捨的時候
[00:10:34.500 --> 00:10:36.500]  不可以吹號
[00:10:36.500 --> 00:10:38.500]  不可以在會堂和街上做
[00:10:38.500 --> 00:10:41.500]  甚至不可以讓你的左手
[00:10:41.500 --> 00:10:44.500]  做你右手所做的這件事
[00:10:44.500 --> 00:10:46.500]  聽完之後
[00:10:46.500 --> 00:10:48.500]  我們會覺得不吹號沒有所謂
[00:10:48.500 --> 00:10:50.500]  吹號只不過是想
[00:10:50.500 --> 00:10:52.500]  告訴窮人知道過來吧
[00:10:52.500 --> 00:10:54.500]  其實背後都是一個良善動機
[00:10:54.500 --> 00:10:57.500]  沒有想過要來求名聲
[00:10:57.500 --> 00:10:59.500]  在會堂和街道上
[00:10:59.500 --> 00:11:01.500]  因為當時社會裡面
[00:11:01.500 --> 00:11:02.500]  猶太人來說
[00:11:02.500 --> 00:11:04.500]  會堂是你的生活中心
[00:11:04.500 --> 00:11:06.500]  很多人都會走到會堂那裡
[00:11:06.500 --> 00:11:08.500]  所以自然在那裡行善
[00:11:08.500 --> 00:11:10.500]  是好事來的
[00:11:10.500 --> 00:11:12.500]  有些人說要連左手
[00:11:12.500 --> 00:11:14.500]  連右手都不知道的話
[00:11:14.500 --> 00:11:16.500]  大概都不可能
[00:11:16.500 --> 00:11:18.500]  不知道中了風的人
[00:11:18.500 --> 00:11:19.500]  會不會有這個可能呢
[00:11:19.500 --> 00:11:21.500]  可能都可以的
[00:11:21.500 --> 00:11:22.500]  因為中了風的人會告訴你
[00:11:22.500 --> 00:11:23.500]  這個手沒有感覺
[00:11:23.500 --> 00:11:25.500]  不知道什麼
[00:11:25.500 --> 00:11:27.500]  或者當你搭火車非禮人的時候
[00:11:27.500 --> 00:11:29.500]  你會說我不知道我的手做了什麼
[00:11:29.500 --> 00:11:32.500]  為什麼要這樣說呢
[00:11:32.500 --> 00:11:34.500]  因為這些行為
[00:11:34.500 --> 00:11:37.500]  很多時候是為了要讓人知道
[00:11:37.500 --> 00:11:41.500]  你正在行善
[00:11:41.500 --> 00:11:46.500]  所以是一個故意要得著別人的榮耀
[00:11:46.500 --> 00:11:48.500]  很可能在施捨的時候
[00:11:48.500 --> 00:11:51.500]  在會堂和街道上吹號
[00:11:51.500 --> 00:11:53.500]  是當時那些民事法理人
[00:11:53.500 --> 00:11:55.500]  他們常常的做法
[00:11:55.500 --> 00:11:57.500]  很可能最初做的時候
[00:11:57.500 --> 00:11:59.500]  真的帶著一份誠意
[00:11:59.500 --> 00:12:00.500]  想幫人
[00:12:00.500 --> 00:12:02.500]  不過做多了
[00:12:02.500 --> 00:12:04.500]  又得到別人的讚賞
[00:12:04.500 --> 00:12:07.500]  於是究竟是做在別人面前
[00:12:07.500 --> 00:12:10.500]  還是做在神的面前
[00:12:10.500 --> 00:12:13.500]  就成為一個值得去思想的問題
[00:12:13.500 --> 00:12:14.500]  耶穌也說
[00:12:14.500 --> 00:12:16.500]  真門徒的行善
[00:12:16.500 --> 00:12:19.500]  是行在天父的面前
[00:12:19.500 --> 00:12:23.500]  針研十九章十七節裡面這樣說
[00:12:23.500 --> 00:12:25.500]  憐憫貧窮的
[00:12:25.500 --> 00:12:28.500]  就是謝給耶和華
[00:12:28.500 --> 00:12:31.500]  他的善恨耶和華必償還
[00:12:31.500 --> 00:12:32.500]  如果你想背聖經的話
[00:12:32.500 --> 00:12:34.500]  背了這一節
[00:12:34.500 --> 00:12:36.500]  針研十九章十七節
[00:12:36.500 --> 00:12:38.500]  憐憫貧窮的
[00:12:38.500 --> 00:12:40.500]  就是謝給耶和華
[00:12:40.500 --> 00:12:43.500]  他的善恨耶和華必償還
[00:12:43.500 --> 00:12:45.500]  原來行善的時候
[00:12:45.500 --> 00:12:46.500]  是神所喜悅
[00:12:46.500 --> 00:12:48.500]  並且你做在神的面前
[00:12:48.500 --> 00:12:50.500]  你為神而做
[00:12:50.500 --> 00:12:51.500]  你向神而做
[00:12:51.500 --> 00:12:55.500]  而這個才是真的行善
[00:12:55.500 --> 00:12:57.500]  耶穌基督接著指出了
[00:12:57.500 --> 00:12:59.500]  當時民事和法理人
[00:12:59.500 --> 00:13:00.500]  他們宗教生活裡面
[00:13:00.500 --> 00:13:02.500]  另一樣很重要的部分
[00:13:02.500 --> 00:13:04.500]  就是祈禱
[00:13:04.500 --> 00:13:07.500]  祂指出了他們祈禱的態度
[00:13:07.500 --> 00:13:09.500]  告訴門徒
[00:13:09.500 --> 00:13:14.500]  他們喜歡站在會堂和十字路口上禱告
[00:13:14.500 --> 00:13:17.500]  故意讓人可以看見
[00:13:17.500 --> 00:13:20.500]  而他們也喜歡長長的禱告
[00:13:20.500 --> 00:13:21.500]  並以此為榮
[00:13:21.500 --> 00:13:23.500]  因為這樣就表示
[00:13:23.500 --> 00:13:26.500]  神垂聽他們的禱告
[00:13:26.500 --> 00:13:29.500]  我不是很擅長長的禱告
[00:13:29.500 --> 00:13:31.500]  可能我們男人沒什麼好說的
[00:13:31.500 --> 00:13:32.500]  所以對著神也沒什麼好說的
[00:13:32.500 --> 00:13:33.500]  所以祈禱主啊
[00:13:33.500 --> 00:13:34.500]  求祢紀念
[00:13:34.500 --> 00:13:36.500]  這樣就行了
[00:13:36.500 --> 00:13:37.500]  我經常覺得說了這句
[00:13:37.500 --> 00:13:39.500]  上帝就紀念了
[00:13:39.500 --> 00:13:40.500]  不用說這麼多
[00:13:40.500 --> 00:13:42.500]  不過當我做了傳達人之後
[00:13:42.500 --> 00:13:43.500]  我都明白
[00:13:43.500 --> 00:13:44.500]  有些時候
[00:13:44.500 --> 00:13:45.500]  當我們為弟兄姊妹禱告的時候
[00:13:45.500 --> 00:13:47.500]  無論如何都要多說幾句
[00:13:47.500 --> 00:13:49.500]  因為弟兄姊妹的心靈裡
[00:13:49.500 --> 00:13:50.500]  才會覺得
[00:13:50.500 --> 00:13:53.500]  穆斯理禱告好像有些內容
[00:13:53.500 --> 00:13:54.500]  不然就好像
[00:13:54.500 --> 00:13:55.500]  穆斯理好像還沒有祈禱
[00:13:55.500 --> 00:13:57.500]  你可不可以再祈禱一次
[00:13:57.500 --> 00:13:58.500]  這樣就不太好了
[00:13:58.500 --> 00:13:59.500]  所以原來禱告的時候
[00:13:59.500 --> 00:14:02.500]  也帶有一點心理上的需要
[00:14:02.500 --> 00:14:04.500]  所以開始又成長了一點
[00:14:04.500 --> 00:14:05.500]  所以在公禱
[00:14:05.500 --> 00:14:07.500]  或者特別為弟兄姊妹的病
[00:14:07.500 --> 00:14:09.500]  或者需要禱告的時候
[00:14:09.500 --> 00:14:11.500]  都會腦裡要想一下
[00:14:11.500 --> 00:14:13.500]  應該用什麼詞語
[00:14:13.500 --> 00:14:14.500]  什麼字眼
[00:14:14.500 --> 00:14:16.500]  多禱告幾句
[00:14:16.500 --> 00:14:17.500]  其實耶穌基督的書
[00:14:17.500 --> 00:14:19.500]  指出文士和法利昌
[00:14:19.500 --> 00:14:21.500]  這種禱告上的態度
[00:14:21.500 --> 00:14:22.500]  主要是在說
[00:14:22.500 --> 00:14:24.500]  他們的司禱裡面的表現
[00:14:24.500 --> 00:14:25.500]  不一定是在說
[00:14:25.500 --> 00:14:27.500]  很多公禱上的表現
[00:14:27.500 --> 00:14:30.500]  我記得以前我帶聖地團的時候
[00:14:30.500 --> 00:14:32.500]  團通常會住在
[00:14:32.500 --> 00:14:34.500]  其中一個行程
[00:14:34.500 --> 00:14:35.500]  會停在一個城市
[00:14:35.500 --> 00:14:36.500]  叫做阿拉德
[00:14:36.500 --> 00:14:37.500]  在那裡有一間
[00:14:37.500 --> 00:14:39.500]  猶太人的酒店那裡住
[00:14:39.500 --> 00:14:41.500]  通常酒店都很特別
[00:14:41.500 --> 00:14:43.500]  例如電梯
[00:14:43.500 --> 00:14:45.500]  進去不用按按鈕
[00:14:45.500 --> 00:14:46.500]  每一層都會停
[00:14:46.500 --> 00:14:48.500]  因為這是猶太人的需要
[00:14:48.500 --> 00:14:49.500]  在安息日那天
[00:14:49.500 --> 00:14:50.500]  他坐電梯的時候
[00:14:50.500 --> 00:14:51.500]  他不可以按按鈕
[00:14:51.500 --> 00:14:53.500]  按按鈕是犯安息日
[00:14:53.500 --> 00:14:55.500]  所以他要坐電梯
[00:14:55.500 --> 00:14:56.500]  每一層都會自動停
[00:14:56.500 --> 00:14:58.500]  到站就自動出去
[00:14:58.500 --> 00:15:00.500]  電梯門口旁邊
[00:15:00.500 --> 00:15:04.500]  有一個斜斜的瓶子
[00:15:04.500 --> 00:15:05.500]  掛在那裡
[00:15:05.500 --> 00:15:06.500]  所有門口都有的
[00:15:06.500 --> 00:15:08.500]  因為裡面放著經文
[00:15:08.500 --> 00:15:10.500]  按照聖經的教導
[00:15:10.500 --> 00:15:11.500]  所以在聖地那裡
[00:15:11.500 --> 00:15:13.500]  你進去酒店
[00:15:13.500 --> 00:15:15.500]  看到門口掛著這個牌
[00:15:15.500 --> 00:15:16.500]  你又知道
[00:15:16.500 --> 00:15:17.500]  不是掛著牌
[00:15:17.500 --> 00:15:19.500]  掛著一個經文的小瓶子的時候
[00:15:19.500 --> 00:15:22.500]  你就知道這是猶太人的酒店
[00:15:22.500 --> 00:15:24.500]  每天吃早餐的時候
[00:15:24.500 --> 00:15:27.500]  來到飯堂的時候
[00:15:27.500 --> 00:15:29.500]  總會看到一位猶太人
[00:15:29.500 --> 00:15:32.500]  很虔誠地坐在旁邊的樹上
[00:15:32.500 --> 00:15:35.500]  在那裡嘔吐
