
[00:00:00.000 --> 00:00:02.000]  早晨呀,各位弟兄姊妹
[00:01:58.000 --> 00:02:01.000]  咁書裏面指出呢,我哋人生
[00:02:01.000 --> 00:02:04.000]  追求嘅財富,享受
[00:02:04.000 --> 00:02:07.000]  同埋智慧,都係短暫
[00:02:07.000 --> 00:02:10.000]  而且難以掌握嘅
[00:02:10.000 --> 00:02:13.000]  尤其係當人面對苦難同埋死亡嘅時候
[00:02:13.000 --> 00:02:16.000]  更加突顯咗我哋人嘅有限
[00:02:16.000 --> 00:02:19.000]  人嘅一生,最終
[00:02:19.000 --> 00:02:21.000]  可能都係虛空
[00:02:21.000 --> 00:02:24.000]  不過呢,你千萬唔好誤會全度書呢
[00:02:24.000 --> 00:02:27.000]  你只係好似想打沉我哋咁樣
[00:02:27.000 --> 00:02:29.000]  相反,全度書裏面嘅傳道者呢
[00:02:29.000 --> 00:02:31.000]  係好想藉住自己
[00:02:31.000 --> 00:02:34.000]  好似成為一個反面教材咁樣
[00:02:34.000 --> 00:02:37.000]  提醒人要點樣過生活
[00:02:37.000 --> 00:02:39.000]  我哋要有敬畏神嘅心
[00:02:39.000 --> 00:02:41.000]  有一個永恆嘅眼光
[00:02:41.000 --> 00:02:44.000]  更加要享受來自神畀我哋嘅恩典
[00:02:44.000 --> 00:02:48.000]  因為認識神先係我哋人生
[00:02:48.000 --> 00:02:50.000]  真正嘅意義嘅所在呀
[00:02:50.000 --> 00:02:52.000]  同時唔好忘記佢係一個
[00:02:52.000 --> 00:02:55.000]  施行最終審判嘅主
[00:02:55.000 --> 00:03:00.000]  咁上一次我哋就日光之下當思考
[00:03:00.000 --> 00:03:03.000]  我哋一齊睇咗全度書一章
[00:03:03.000 --> 00:03:05.000]  一至十一節
[00:03:05.000 --> 00:03:06.000]  當中裏面一句
[00:03:06.000 --> 00:03:10.000]  虛空的虛空,虛空的虛空
[00:03:10.000 --> 00:03:12.000]  講呢句說話嘅人呢
[00:03:12.000 --> 00:03:14.000]  有錢到不得了
[00:03:14.000 --> 00:03:17.000]  亦都叻到不得了呀基本上
[00:03:17.000 --> 00:03:21.000]  由佢把口講出一句咁嘅說話出嚟
[00:03:21.000 --> 00:03:23.000]  你會唔會有啲好奇
[00:03:23.000 --> 00:03:25.000]  點解佢會咁樣講呢
[00:03:25.000 --> 00:03:28.000]  唔知你有冇留意
[00:03:28.000 --> 00:03:29.000]  我哋大多數人呢
[00:03:29.000 --> 00:03:32.000]  一生人都喺度追求緊一啲嘢
[00:03:32.000 --> 00:03:34.000]  而呢啲嘢呢
[00:03:34.000 --> 00:03:36.000]  通常都同你個幸幸福福
[00:03:36.000 --> 00:03:38.000]  平平安安
[00:03:38.000 --> 00:03:41.000]  開開心心有關嘅
[00:03:41.000 --> 00:03:44.000]  至少呢我從來未聽人講過話
[00:03:44.000 --> 00:03:46.000]  我一生最想追求呢
[00:03:46.000 --> 00:03:48.000]  就係好多痛苦
[00:03:48.000 --> 00:03:51.000]  雖然呢我都見過一啲呢
[00:03:51.000 --> 00:03:54.000]  好似好享受痛苦嘅人
[00:03:54.000 --> 00:03:57.000]  甚至無基督徒
[00:03:57.000 --> 00:03:59.000]  唔知係咪洗禮嘅時候呢
[00:03:59.000 --> 00:04:00.000]  嗰個浸池裏面啲水呢
[00:04:00.000 --> 00:04:02.000]  加咗好多檸檬汁喺裏面
[00:04:02.000 --> 00:04:05.000]  佢哋成日都罵口罵面
[00:04:05.000 --> 00:04:08.000]  今日呢我哋繼續一齊思考全度書
[00:04:08.000 --> 00:04:11.000]  全度書喺呢度呢
[00:04:11.000 --> 00:04:13.000]  全度者喺呢度分享智慧
[00:04:13.000 --> 00:04:14.000]  佢用智慧
[00:04:14.000 --> 00:04:18.000]  同埋嘗試搵呢個生命嘅意義嘅過程
[00:04:18.000 --> 00:04:22.000]  我哋今日試下呢去思考兩個問題
[00:04:22.000 --> 00:04:30.000]  智慧同知識有咩分別呢
[00:04:30.000 --> 00:04:32.000]  智慧以外
[00:04:32.000 --> 00:04:35.000]  其實仲有冇出路嘅呢
[00:04:35.000 --> 00:04:37.000]  同大家一齊去諗諗
[00:04:37.000 --> 00:04:39.000]  全度者喺呢段經文
[00:04:39.000 --> 00:04:42.000]  究竟係想講啲咩嘅呢
[00:04:42.000 --> 00:04:47.000]  我哋又一齊嚟去睇下呢個日光之下
[00:04:47.000 --> 00:04:50.000]  我哋再思考
[00:04:50.000 --> 00:04:54.000]  我先同大家一齊去讀下今日呢一段經文
[00:04:54.000 --> 00:04:59.000]  全度書一章十二至十八節
[00:04:59.000 --> 00:05:03.000]  我全度者在耶路撒冷作過以色列的王
[00:05:03.000 --> 00:05:06.000]  我用智慧專心探尋
[00:05:06.000 --> 00:05:09.000]  考察天下所發生的一切事
[00:05:09.000 --> 00:05:13.000]  神給世人何等沉重的擔子
[00:05:13.000 --> 00:05:15.000]  使他們在其中勞苦
[00:05:15.000 --> 00:05:18.000]  我見日光之下所發生的一切事
[00:05:18.000 --> 00:05:23.000]  看那全是虛空全是暴風
[00:05:23.000 --> 00:05:25.000]  頑曲的不能變直
[00:05:25.000 --> 00:05:28.000]  缺乏的不計其數
[00:05:28.000 --> 00:05:29.000]  我心裏說
[00:05:29.000 --> 00:05:31.000]  看那我大有智慧
[00:05:31.000 --> 00:05:35.000]  勝過在我以前所有統治耶路撒冷的人
[00:05:35.000 --> 00:05:39.000]  我的心也多經歷智慧和知識的事
[00:05:39.000 --> 00:05:41.000]  我專心想要明白智慧
[00:05:41.000 --> 00:05:44.000]  想要明白狂妄與愚昧
[00:05:44.000 --> 00:05:46.000]  方知這也是暴風
[00:05:46.000 --> 00:05:49.000]  因為多有智慧就多有仇犯
[00:05:49.000 --> 00:05:54.000]  增加知識就增加憂傷
[00:05:54.000 --> 00:05:57.000]  呢七節經文裏面
[00:05:57.000 --> 00:05:59.000]  智慧呢兩個字
[00:05:59.000 --> 00:06:03.000]  呢個詞彙出現咗五次
[00:06:03.000 --> 00:06:07.000]  我用智慧專心探尋考察
[00:06:07.000 --> 00:06:08.000]  我心裏說
[00:06:08.000 --> 00:06:11.000]  看那我大有智慧
[00:06:11.000 --> 00:06:14.000]  我的心也多經歷智慧
[00:06:14.000 --> 00:06:17.000]  我專心想要明白智慧
[00:06:17.000 --> 00:06:21.000]  因為多有智慧
[00:06:21.000 --> 00:06:23.000]  一章十二至十三節
[00:06:23.000 --> 00:06:25.000]  我傳道者在耶路撒冷
[00:06:25.000 --> 00:06:27.000]  作過以色列的王
[00:06:27.000 --> 00:06:30.000]  我用智慧專心探尋
[00:06:30.000 --> 00:06:35.000]  考察天下所發生的一切事
[00:06:35.000 --> 00:06:39.000]  專心applied my heart
[00:06:39.000 --> 00:06:41.000]  呢個字不單止係講緊
[00:06:41.000 --> 00:06:43.000]  知識上面嘅學習
[00:06:43.000 --> 00:06:47.000]  而係講緊呢個傳道者佢係用心
[00:06:47.000 --> 00:06:50.000]  佢係全人去投入
[00:06:50.000 --> 00:06:54.000]  用經歷嘅方法去尋找
[00:06:54.000 --> 00:06:58.000]  apply my heart to seek and search
[00:06:58.000 --> 00:07:00.000]  一章十五節
[00:07:00.000 --> 00:07:02.000]  彎曲的不能變直
[00:07:02.000 --> 00:07:05.000]  缺乏的不計其數
[00:07:05.000 --> 00:07:08.000]  呢一句係要同返我哋之前
[00:07:08.000 --> 00:07:10.000]  傳道書一章一至十一節
[00:07:10.000 --> 00:07:14.000]  嗰個嘅循環不息去對照
[00:07:14.000 --> 00:07:17.000]  但係自然有佢固定嘅規律
[00:07:17.000 --> 00:07:21.000]  太陽嘅升降
[00:07:21.000 --> 00:07:22.000]  落雨嘅水
[00:07:22.000 --> 00:07:24.000]  雪山融落嚟嘅水
[00:07:24.000 --> 00:07:25.000]  流去江河
[00:07:25.000 --> 00:07:28.000]  江河再流去大海嗰度
[00:07:28.000 --> 00:07:32.000]  但係嗰個大海係永遠都唔會滿捨嘅
[00:07:32.000 --> 00:07:35.000]  我哋人無論幾叻都好
[00:07:35.000 --> 00:07:41.000]  我哋冇能力去改變呢啲規律
[00:07:41.000 --> 00:07:43.000]  一章十六至十八節
[00:07:43.000 --> 00:07:46.000]  我心裡說看我大有智慧
[00:07:46.000 --> 00:07:48.000]  勝過在我以前
[00:07:48.000 --> 00:07:51.000]  所有統治耶路撒冷的人
[00:07:51.000 --> 00:07:55.000]  我的心也多經歷智慧和知識的事
[00:07:55.000 --> 00:07:58.000]  我專心想要明白智慧
[00:07:58.000 --> 00:08:01.000]  想要明白狂妄與愚昧
[00:08:01.000 --> 00:08:03.000]  方知這也是暴風
[00:08:03.000 --> 00:08:06.000]  因為多有智慧
[00:08:06.000 --> 00:08:08.000]  就多有仇犯
[00:08:08.000 --> 00:08:12.000]  增加知識就增加憂傷
[00:08:12.000 --> 00:08:15.000]  傳道者強調
[00:08:15.000 --> 00:08:17.000]  佢唔單止有智慧
[00:08:17.000 --> 00:08:20.000]  佢嘅智慧係勝過以前
[00:08:20.000 --> 00:08:23.000]  所有統治耶路撒冷的人
[00:08:23.000 --> 00:08:28.000]  即係講緊佢係一個叻人之中嘅叻人嘅叻人
[00:08:28.000 --> 00:08:31.000]  注意十六十七節呢度講到話
[00:08:31.000 --> 00:08:34.000]  我心裡我專心
[00:08:34.000 --> 00:08:37.000]  英文係I said in my heart
[00:08:37.000 --> 00:08:39.000]  I applied my heart
[00:08:39.000 --> 00:08:45.000]  繼十三節講到話專心探尋考察之後
[00:08:45.000 --> 00:08:49.000]  再一次去講佢係幾咁努力
[00:08:49.000 --> 00:08:53.000]  佢嘗試搵呢個人生意義嘅答案
[00:08:53.000 --> 00:08:56.000]  你睇唔睇到呢個傳道者
[00:08:56.000 --> 00:09:00.000]  喺呢個尋找人生意義嘅呢件事情上面
[00:09:00.000 --> 00:09:02.000]  佢係幾咁認真
[00:09:02.000 --> 00:09:05.000]  佢唔單止增加知識
[00:09:05.000 --> 00:09:07.000]  accumulate knowledge
[00:09:07.000 --> 00:09:12.000]  更加去經歷去感受去experience
[00:09:12.000 --> 00:09:14.000]  連瘋狂同愚蠢嘅事
[00:09:14.000 --> 00:09:16.000]  madness and folly
[00:09:16.000 --> 00:09:20.000]  佢嘗試用智慧去經歷
[00:09:20.000 --> 00:09:22.000]  唔知大家有冇諗過
[00:09:22.000 --> 00:09:24.000]  智慧wisdom
[00:09:24.000 --> 00:09:27.000]  同知識knowledge
[00:09:27.000 --> 00:09:31.000]  有咩分別
[00:09:31.000 --> 00:09:35.000]  知識呢係講緊頭腦上掌握嘅資料
[00:09:35.000 --> 00:09:37.000]  事實
[00:09:37.000 --> 00:09:39.000]  facts
[00:09:39.000 --> 00:09:42.000]  智慧喺生活同決策裏面
[00:09:42.000 --> 00:09:45.000]  我哋識得點樣去應用呢啲知識
[00:09:45.000 --> 00:09:49.000]  並且我哋知道我哋自己嗰個限制
[00:09:49.000 --> 00:09:52.000]  人知道自己嗰個限制
[00:09:52.000 --> 00:09:55.000]  知道呢個世界上面
[00:09:55.000 --> 00:09:57.000]  有一個比我更加勁
[00:09:57.000 --> 00:10:01.000]  更加叻掌管萬有嘅神
[00:10:01.000 --> 00:10:05.000]  知識可以令人變成一個專家
[00:10:05.000 --> 00:10:09.000]  但智慧係會令人成為一個謙卑
[00:10:09.000 --> 00:10:12.000]  檢視生命嘅人
[00:10:12.000 --> 00:10:15.000]  傳道書嘅智慧喺聖經裏面
[00:10:15.000 --> 00:10:19.000]  時時都會係被同謙卑
[00:10:19.000 --> 00:10:23.000]  同人知道自己嗰個有限去互相緊扣
[00:10:23.000 --> 00:10:27.000]  因為若果人唔用一個敬畏神嘅心
[00:10:27.000 --> 00:10:32.000]  係做根基承認我哋自己生命嘅有限嘅話
[00:10:32.000 --> 00:10:36.000]  以為我哋依靠自己我哋嘅努力就可以得到一切
[00:10:36.000 --> 00:10:40.000]  以為有腦就可以解決一切嘅事情
[00:10:40.000 --> 00:10:43.000]  最終我哋人都係會跪喺度
[00:10:43.000 --> 00:10:50.000]  最簡單就係當我哋面對困難苦難痛苦嘅時候
[00:10:50.000 --> 00:10:58.000]  我哋人有話事權咩
[00:10:58.000 --> 00:11:02.000]  記得我同媽咪喺醫院做化療嘅時候
[00:11:02.000 --> 00:11:07.000]  我就有一個好深嘅體會
[00:11:07.000 --> 00:11:12.000]  我望住我媽咪坐喺張凳度俾護士插針
[00:11:12.000 --> 00:11:15.000]  我望住我媽咪我喺度諗
[00:11:15.000 --> 00:11:19.000]  佢身體裏面嘅癌細胞有幾咁細
[00:11:19.000 --> 00:11:25.000]  但係佢又有好大嘅威力去傷害我嘅媽咪
[00:11:25.000 --> 00:11:28.000]  一個一百五十幾磅嘅人
[00:11:28.000 --> 00:11:34.000]  俾癌細胞蠶食到剩返一百磅
[00:11:34.000 --> 00:11:38.000]  由一百零零年代Rudolph Wichita開始
[00:11:38.000 --> 00:11:40.000]  過去二百幾年
[00:11:40.000 --> 00:11:45.000]  我哋有幾多頂尖嘅科學家醫護人員
[00:11:45.000 --> 00:11:49.000]  投入幾多錢人力物力
[00:11:49.000 --> 00:11:51.000]  但係到今時今日
[00:11:51.000 --> 00:11:56.000]  對癌症仍然係好束手無策
[00:11:56.000 --> 00:11:59.000]  簡單啲嚟講
[00:11:59.000 --> 00:12:04.000]  其實我哋人唔係真係咁叻
[00:12:04.000 --> 00:12:06.000]  若果你有聖經嘅話
[00:12:06.000 --> 00:12:08.000]  你可以嘗試打開佢
[00:12:08.000 --> 00:12:11.000]  或者你返屋企可以再睇一睇
[00:12:11.000 --> 00:12:13.000]  你去留意下呢段經文
[00:12:13.000 --> 00:12:17.000]  其中有兩句嗰個格式係有啲唔同
[00:12:17.000 --> 00:12:18.000]  喺傳道書裏面
[00:12:18.000 --> 00:12:25.000]  傳道者係經常用對比對稱嘅修辭
[00:12:25.000 --> 00:12:29.000]  一章十五節 佢話 彎曲的不能變直
[00:12:29.000 --> 00:12:31.000]  缺乏的不計其數
[00:12:31.000 --> 00:12:33.000]  一章十八節
[00:12:33.000 --> 00:12:36.000]  因為多有智慧就多有仇犯
[00:12:36.000 --> 00:12:40.000]  增加知識就增加憂傷
[00:12:40.000 --> 00:12:43.000]  作者將呢兩句分別出嚟
[00:12:43.000 --> 00:12:46.000]  喺視覺上同埋結構上
[00:12:46.000 --> 00:12:49.000]  更加要突出當中嗰個哲理
[00:12:49.000 --> 00:12:52.000]  要讀者去停一停落嚟
[00:12:52.000 --> 00:12:57.000]  花啲時間去思考下當中嘅合意
[00:12:57.000 --> 00:13:00.000]  呢兩節經文想表達啲咩呢
[00:13:00.000 --> 00:13:02.000]  經文係想表達畀我哋知
[00:13:02.000 --> 00:13:06.000]  我哋人生裏面有好多彎曲
[00:13:06.000 --> 00:13:09.000]  我哋人力無法改變嘅事情
[00:13:09.000 --> 00:13:11.000]  無論人幾聰明
[00:13:11.000 --> 00:13:15.000]  都唔夠解決曬所有嘅問題
[00:13:15.000 --> 00:13:18.000]  提醒我哋我哋嗰個有限
[00:13:18.000 --> 00:13:20.000]  你以為讀書讀得多
[00:13:20.000 --> 00:13:22.000]  我哋知得多
[00:13:22.000 --> 00:13:25.000]  就可以建造一個幸幸福福
[00:13:25.000 --> 00:13:31.000]  平平安安快快樂樂嘅人生
[00:13:31.000 --> 00:13:33.000]  但我諗我哋大家都知道
[00:13:33.000 --> 00:13:35.000]  有時我哋知道嘅越多
[00:13:35.000 --> 00:13:38.000]  我哋反而越睇到呢個世界嘅彎曲
[00:13:38.000 --> 00:13:41.000]  同埋荒謬
[00:13:41.000 --> 00:13:43.000]  仇犯反而更加多
[00:13:43.000 --> 00:13:45.000]  我哋人更加意識到
[00:13:45.000 --> 00:13:47.000]  我哋自身嗰個無能為力
[00:13:47.000 --> 00:13:50.000]  同埋我哋人嗰個有限
[00:13:50.000 --> 00:13:52.000]  而呢個限制就正正係
[00:13:52.000 --> 00:13:56.000]  傳道書一章十三節裏面所講嘅
[00:13:56.000 --> 00:14:00.000]  沉重嘅擔子
[00:14:00.000 --> 00:14:02.000]  今時今日呢唔知你哋知唔知道
[00:14:02.000 --> 00:14:06.000]  對我哋啲呢個generation嘅細路嚟講
[00:14:06.000 --> 00:14:11.000]  最沉重嘅擔子係啲咩呢
[00:14:11.000 --> 00:14:14.000]  唔係功課
[00:14:14.000 --> 00:14:16.000]  唔係考試
[00:14:16.000 --> 00:14:18.000]  係一樣隱藏
[00:14:18.000 --> 00:14:21.000]  但係影響好深遠嘅嘢
[00:14:21.000 --> 00:14:25.000]  就係同輩嘅接納
[00:14:25.000 --> 00:14:27.000]  peer acceptance
[00:14:27.000 --> 00:14:29.000]  去到某個年紀
[00:14:29.000 --> 00:14:32.000]  佢哋開始會好尊重自己嘅外表
[00:14:32.000 --> 00:14:35.000]  好注重我受唔受歡迎
[00:14:35.000 --> 00:14:38.000]  喺社交媒頭裏面佢哋出嘅post
[00:14:38.000 --> 00:14:40.000]  多唔多人like
[00:14:40.000 --> 00:14:42.000]  多唔多人follow
[00:14:42.000 --> 00:14:46.000]  社交媒體成為佢哋情緒
[00:14:46.000 --> 00:14:50.000]  同埋自我價值嘅一個指標
[00:14:50.000 --> 00:14:53.000]  我哋做父母嘅梗係唔想佢哋受傷害
[00:14:53.000 --> 00:14:55.000]  所以呢我哋就會去
[00:14:55.000 --> 00:14:57.000]  睇多啲書啦
[00:14:57.000 --> 00:14:59.000]  去學習啦
[00:14:59.000 --> 00:15:03.000]  去上youtube睇下有啲乜嘢可以幫助到我哋
[00:15:03.000 --> 00:15:07.000]  但係現實係有時其實無論我哋幾努力
[00:15:07.000 --> 00:15:09.000]  我哋都鬥唔過
[00:15:09.000 --> 00:15:12.000]  佢哋身邊嘅同學朋友
[00:15:12.000 --> 00:15:18.000]  鬥唔過互聯網或者ai嗰個影響
[00:15:18.000 --> 00:15:21.000]  結果我哋父母有時知得越多
[00:15:21.000 --> 00:15:23.000]  我哋反而越擔心
[00:15:23.000 --> 00:15:26.000]  跟住輪到我哋
[00:15:26.000 --> 00:15:30.000]  揹住一大袋沉重嘅擔子
[00:15:30.000 --> 00:15:33.000]  傳道書一章十八節
[00:15:33.000 --> 00:15:36.000]  因為多有智慧就多有受煩
[00:15:36.000 --> 00:15:40.000]  加增知識的就加增憂傷
[00:15:40.000 --> 00:15:44.000]  原來有時知識只係放大咗
[00:15:44.000 --> 00:15:47.000]  我哋對嗰個問題嘅焦慮
[00:15:47.000 --> 00:15:49.000]  提醒我哋
[00:15:49.000 --> 00:15:55.000]  再一次提醒我哋嘅無能為力
[00:15:55.000 --> 00:15:57.000]  返返去之前我問嗰兩個問題
[00:15:57.000 --> 00:16:00.000]  智慧同知識有咩差別
[00:16:00.000 --> 00:16:06.000]  智慧以外其實仲有冇出路
[00:16:06.000 --> 00:16:10.000]  Francis Cullen一位醫生
[00:16:10.000 --> 00:16:14.000]  前國家人類基因研究所所長
[00:16:14.000 --> 00:16:17.000]  喺佢27歲嗰年
[00:16:17.000 --> 00:16:20.000]  佢幫一個病人睇緊病嘅時候
[00:16:20.000 --> 00:16:22.000]  嗰個病人問佢一個問題
[00:16:22.000 --> 00:16:27.000]  你對上帝嘅睇法係點㗎
[00:16:27.000 --> 00:16:31.000]  佢跟住覺得呢個問題佢冇諗過
[00:16:31.000 --> 00:16:33.000]  呢個問題結果成為咗佢生命裏面
[00:16:33.000 --> 00:16:37.000]  一個好關鍵嘅轉折點
[00:16:37.000 --> 00:16:40.000]  喺佢尋找答案嘅過程當中
[00:16:40.000 --> 00:16:44.000]  佢意識到自己嗰個無神論立場
[00:16:44.000 --> 00:16:46.000]  係冇根基嘅
[00:16:46.000 --> 00:16:48.000]  隨住佢科學生涯嘅發展
[00:16:48.000 --> 00:16:50.000]  佢越嚟越發覺
[00:16:50.000 --> 00:16:53.000]  佢係唔可以忽視生命嘅意義
[00:16:53.000 --> 00:16:56.000]  死亡嘅本質
[00:16:56.000 --> 00:16:59.000]  係佢深層嘅存在嘅問題
[00:16:59.000 --> 00:17:02.000]  當佢思考生命意義嘅時候
[00:17:02.000 --> 00:17:04.000]  面對患病嘅病人
[00:17:04.000 --> 00:17:07.000]  佢開始質疑佢自己嘅世界觀
[00:17:07.000 --> 00:17:10.000]  迫使佢重新檢視信仰
[00:17:10.000 --> 00:17:14.000]  同科學之間嘅關係
[00:17:14.000 --> 00:17:17.000]  喺呢段沉沉覓覓嘅過程裏面
[00:17:17.000 --> 00:17:19.000]  佢睇咗C.S. Lewis嗰本
[00:17:19.000 --> 00:17:22.000]  Mere Christianity純粹基督教
[00:17:22.000 --> 00:17:25.000]  睇完之後佢得出一個結論
[00:17:25.000 --> 00:17:28.000]  佢係相信普世嘅道德法則
[00:17:28.000 --> 00:17:31.000]  都係指向呢個世界上面
[00:17:31.000 --> 00:17:34.000]  的確係有一個做物主
[00:17:34.000 --> 00:17:36.000]  Francis Carlin認為
[00:17:36.000 --> 00:17:38.000]  科學最擅長去回答
[00:17:38.000 --> 00:17:41.000]  有關自然界世界裏面嘅
[00:17:41.000 --> 00:17:44.000]  How 如何嘅問題
[00:17:44.000 --> 00:17:47.000]  以信仰卻係能夠回應
[00:17:47.000 --> 00:17:50.000]  Why 點解嘅問題
[00:17:50.000 --> 00:17:52.000]  例如宇宙嘅起源
[00:17:52.000 --> 00:17:55.000]  係人生最終目的嘅問題
[00:17:55.000 --> 00:17:58.000]  佢發現宇宙嘅精密同埋秩序
[00:17:58.000 --> 00:18:01.000]  喺數學嘅定律裏面
[00:18:01.000 --> 00:18:05.000]  係可以搵到呢個做物主嘅證據
[00:18:05.000 --> 00:18:08.000]  喺佢繼續探索嘅過程當中
[00:18:08.000 --> 00:18:10.000]  佢就更加認定呢個上帝
[00:18:10.000 --> 00:18:13.000]  係一個好驚人嘅物理學家
[00:18:13.000 --> 00:18:15.000]  數學家
[00:18:15.000 --> 00:18:19.000]  佢亦都指出道德律嘅呢個存在
[00:18:19.000 --> 00:18:22.000]  係我哋人對善同惡
[00:18:22.000 --> 00:18:24.000]  嗰個本能嗰個理解
[00:18:24.000 --> 00:18:28.000]  相比喺純粹無神論者
[00:18:28.000 --> 00:18:30.000]  講嗰套嘢呢
[00:18:30.000 --> 00:18:34.000]  係有挑戰
[00:18:34.000 --> 00:18:36.000]  而呢一種道德嘅意識
[00:18:36.000 --> 00:18:39.000]  用神嘅存在你去解釋
[00:18:39.000 --> 00:18:41.000]  係更加make sense嘅
[00:18:41.000 --> 00:18:44.000]  最終佢發現自己嗰個無神論嘅立場
[00:18:44.000 --> 00:18:46.000]  係唔合邏輯
[00:18:46.000 --> 00:18:49.000]  因為科學嘅證據指向呢個世界
[00:18:49.000 --> 00:18:51.000]  係有一個做物主
[00:18:51.000 --> 00:18:54.000]  而基督教就提供咗
[00:18:54.000 --> 00:18:58.000]  一個理性而且充實嘅人生觀
[00:18:58.000 --> 00:19:00.000]  有一次佢去Cascade Mountain
[00:19:00.000 --> 00:19:02.000]  長山嘅時候
[00:19:02.000 --> 00:19:05.000]  面對大自然嘅壯觀
[00:19:05.000 --> 00:19:07.000]  Francis Carlin
[00:19:07.000 --> 00:19:10.000]  感受到神對佢嗰個呼召
[00:19:10.000 --> 00:19:12.000]  佢就喺呢個情況底下
[00:19:12.000 --> 00:19:14.000]  決自信主
[00:19:14.000 --> 00:19:18.000]  信主之後佢發現基督教嘅信仰
[00:19:18.000 --> 00:19:22.000]  同佢嘅科學研究係無衝突嘅
[00:19:22.000 --> 00:19:24.000]  相反增添咗佢研究工作
[00:19:24.000 --> 00:19:28.000]  裏面嘅屬靈層面
[00:19:28.000 --> 00:19:30.000]  傳道書裏面關於人生意義
[00:19:30.000 --> 00:19:32.000]  同尋找真理嘅教導
[00:19:32.000 --> 00:19:35.000]  同佢嘅信仰旅程
[00:19:35.000 --> 00:19:37.000]  有好多共鳴嘅地方
[00:19:37.000 --> 00:19:39.000]  特別喺傳道書裏面提到
[00:19:39.000 --> 00:19:41.000]  虛空的虛空
[00:19:41.000 --> 00:19:43.000]  全是虛空
[00:19:43.000 --> 00:19:46.000]  展示咗我哋人類嘅知識
[00:19:46.000 --> 00:19:49.000]  其實係幾咁有限
[00:19:49.000 --> 00:19:51.000]  唯有敬畏上帝
[00:19:51.000 --> 00:19:56.000]  先係真正嘅智慧
[00:19:56.000 --> 00:20:00.000]  真嘅智慧
[00:20:00.000 --> 00:20:05.000]  同上帝嘅思想係互相呼應
[00:20:05.000 --> 00:20:08.000]  最近我留意到我有個朋友
[00:20:08.000 --> 00:20:11.000]  經歷緊一啲困難
[00:20:11.000 --> 00:20:15.000]  係一啲嘅意思係好多
[00:20:15.000 --> 00:20:16.000]  係重數
[00:20:16.000 --> 00:20:18.000]  好多嘅困難
