
[00:00:00.000 --> 00:00:02.000]  各位弟兄姊妹,聖誕快樂!
[00:03:40.000 --> 00:03:44.000]  所有的代價都願意付出
[00:03:44.000 --> 00:03:49.000]  因為知道這一個寶貝比一切更加的寶貴
[00:03:49.000 --> 00:03:51.000]  保羅曾經說了一句話
[00:03:51.000 --> 00:03:53.000]  大家會想起就是
[00:03:53.000 --> 00:03:58.000]  保羅說我要認識我主耶穌基督為自保
[00:03:58.000 --> 00:04:01.000]  耶穌基督是生命真正的寶貝
[00:04:01.000 --> 00:04:06.000]  因此他要認識耶穌基督超過一切
[00:04:06.000 --> 00:04:09.000]  為他最重要的追求
[00:04:09.000 --> 00:04:11.000]  當我們想到聖誕節的時候
[00:04:11.000 --> 00:04:15.000]  很多人都會渴慕尋求不同的事情
[00:04:15.000 --> 00:04:20.000]  但你知道在你裏面神將最寶貴賜給你
[00:04:20.000 --> 00:04:22.000]  因此你不要輕視他
[00:04:22.000 --> 00:04:24.000]  你去尋求他
[00:04:24.000 --> 00:04:26.000]  你去得著他
[00:04:26.000 --> 00:04:31.000]  因為唯獨基督在你生命裏面是你真正的自保
[00:04:31.000 --> 00:04:34.000]  而當我們讀到聖經第二章的時候
[00:04:34.000 --> 00:04:37.000]  你會留意到有不同的人
[00:04:37.000 --> 00:04:40.000]  他們都尋求耶穌
[00:04:40.000 --> 00:04:43.000]  或者說他們有不同的接觸
[00:04:43.000 --> 00:04:45.000]  但那個結果很不同
[00:04:45.000 --> 00:04:49.000]  有一些人好像擦身而過
[00:04:49.000 --> 00:04:51.000]  有一些人好像接受了
[00:04:51.000 --> 00:04:57.000]  但將主好像放在家裏的儲物櫃
[00:04:57.000 --> 00:05:00.000]  不會再去認識不會再去接觸
[00:05:00.000 --> 00:05:03.000]  但有一些他們付代價地去尋求
[00:05:03.000 --> 00:05:06.000]  以致他們歡喜快樂
[00:05:06.000 --> 00:05:09.000]  以致他們得著到自保
[00:05:09.000 --> 00:05:11.000]  所以我們今天試試看這幾組人
[00:05:11.000 --> 00:05:14.000]  他們的情況我們都去思想
[00:05:14.000 --> 00:05:18.000]  我們怎樣去尋求得著耶穌基督
[00:05:18.000 --> 00:05:20.000]  在第二章大家開始就會見到一個人物
[00:05:20.000 --> 00:05:22.000]  叫做希律
[00:05:22.000 --> 00:05:24.000]  聖經在第二章一節就說
[00:05:24.000 --> 00:05:26.000]  希律王執政的時候
[00:05:26.000 --> 00:05:29.000]  耶穌生在猶太的伯利恆
[00:05:29.000 --> 00:05:34.000]  那時有幾個星象家從東方來到耶路撒冷
[00:05:34.000 --> 00:05:37.000]  告訴他們猶太人的王在哪裏
[00:05:37.000 --> 00:05:39.000]  第三節聖經就說
[00:05:39.000 --> 00:05:44.000]  希律王聽見了就心裡不安
[00:05:44.000 --> 00:05:49.000]  這個希律王是當時的羅馬政府的分封王
[00:05:49.000 --> 00:05:51.000]  他是負責管理這個地區
[00:05:51.000 --> 00:05:53.000]  包括了耶路撒冷猶太地
[00:05:53.000 --> 00:05:58.000]  包括了加利利和其他以土賣的地方
[00:05:58.000 --> 00:06:03.000]  雖然他是一個地方的管治者
[00:06:03.000 --> 00:06:05.000]  但是他得不到人心
[00:06:05.000 --> 00:06:07.000]  他不是猶太人
[00:06:07.000 --> 00:06:09.000]  他本身是一個以東人
[00:06:09.000 --> 00:06:14.000]  他的治理也得不到很多人對他的擁戴
[00:06:14.000 --> 00:06:18.000]  這位希律王突然聽見有人告訴他
[00:06:18.000 --> 00:06:24.000]  在你們當中有一位猶太王出生了
[00:06:24.000 --> 00:06:26.000]  我想希律王一定會問
[00:06:26.000 --> 00:06:29.000]  猶太王?我不是王嗎?
[00:06:29.000 --> 00:06:31.000]  我就是這個地區的王嗎?
[00:06:31.000 --> 00:06:34.000]  為什麼會有一個這樣的王出現?
[00:06:34.000 --> 00:06:37.000]  聖經就說他心裡不安
[00:06:37.000 --> 00:06:41.000]  很明顯他心裏感受到被威脅
[00:06:41.000 --> 00:06:43.000]  不知道會不會有敵對的勢力
[00:06:43.000 --> 00:06:45.000]  在組織叛亂
[00:06:45.000 --> 00:06:48.000]  在擁戴一個新王出來
[00:06:48.000 --> 00:06:50.000]  所以他裏面有很多不安
[00:06:50.000 --> 00:06:55.000]  而且他怕這種情況影響了自己的地位
[00:06:55.000 --> 00:06:57.000]  因此他做了一件事
[00:06:57.000 --> 00:07:03.000]  他特別叫了當地的一些祭司長和經學家來查問他們
[00:07:03.000 --> 00:07:05.000]  聖經究竟怎樣記載
[00:07:05.000 --> 00:07:10.000]  這位猶太的君王究竟在哪裏出生
[00:07:10.000 --> 00:07:14.000]  很快他知道是在伯尼衡這個地方
[00:07:14.000 --> 00:07:16.000]  然後他知道了這個地方之後
[00:07:16.000 --> 00:07:20.000]  他就快快叫了一群來尋問的
[00:07:20.000 --> 00:07:22.000]  一群星象家
[00:07:22.000 --> 00:07:25.000]  或者我們常常說的博士們
[00:07:25.000 --> 00:07:27.000]  請他們來告訴他們
[00:07:27.000 --> 00:07:30.000]  在伯尼衡你們去找他吧
[00:07:30.000 --> 00:07:32.000]  不過找到之後
[00:07:32.000 --> 00:07:34.000]  告訴我聽過準確的地方
[00:07:34.000 --> 00:07:37.000]  讓我好去朝拜他
[00:07:37.000 --> 00:07:42.000]  美其名是朝拜這位新生王
[00:07:42.000 --> 00:07:44.000]  但大家很快就會看得出
[00:07:44.000 --> 00:07:48.000]  他背後很想找出準確的地點
[00:07:48.000 --> 00:07:50.000]  然後怎樣做
[00:07:50.000 --> 00:07:51.000]  殺了他
[00:07:51.000 --> 00:07:53.000]  消滅了他
[00:07:53.000 --> 00:07:57.000]  消滅了敵對的勢力
[00:07:57.000 --> 00:07:59.000]  當時你會發覺
[00:07:59.000 --> 00:08:01.000]  他在這個時刻
[00:08:01.000 --> 00:08:03.000]  特別留意一件事情
[00:08:03.000 --> 00:08:05.000]  就是要問這些星象家
[00:08:05.000 --> 00:08:09.000]  究竟什麼時候你們發現他的星出現
[00:08:09.000 --> 00:08:12.000]  如果大家留意聖經第七節
[00:08:12.000 --> 00:08:17.000]  你就會留意到希律特別仔細查問他們一件事情
[00:08:17.000 --> 00:08:22.000]  就是那顆火星是什麼時候出現的
[00:08:22.000 --> 00:08:27.000]  因為他們說述這件事的時候
[00:08:27.000 --> 00:08:30.000]  希律很盼望能夠知道
[00:08:30.000 --> 00:08:31.000]  準確來說
[00:08:31.000 --> 00:08:34.000]  這個孩子現在大概有多大
[00:08:34.000 --> 00:08:38.000]  如果顆星出現是代表著他的出生
[00:08:38.000 --> 00:08:40.000]  顆星出現的時候
[00:08:40.000 --> 00:08:43.000]  就知道現在算一算有多大
[00:08:43.000 --> 00:08:46.000]  大家可能都會留意到
[00:08:46.000 --> 00:08:49.000]  這幾位的博士是從哪裡來的
[00:08:49.000 --> 00:08:51.000]  從東方來的
[00:08:51.000 --> 00:08:53.000]  在當時的東方是他們所說的
[00:08:53.000 --> 00:08:55.000]  在耶路撒冷的東邊
[00:08:55.000 --> 00:08:58.000]  大概是阿拉伯或者現在所說的伊朗
[00:08:58.000 --> 00:09:00.000]  伊拉克的地方
[00:09:00.000 --> 00:09:02.000]  但是那個地方
[00:09:02.000 --> 00:09:05.000]  由他們所在來到耶路撒冷
[00:09:05.000 --> 00:09:09.000]  最少要四到六個月的時間
[00:09:09.000 --> 00:09:11.000]  一段很長的旅程
[00:09:11.000 --> 00:09:14.000]  所以當這幾位的博士
[00:09:14.000 --> 00:09:17.000]  他們觀察到這顆星出現
[00:09:17.000 --> 00:09:19.000]  然後他們做很多研究
[00:09:19.000 --> 00:09:23.000]  然後去計劃怎樣來到耶路撒冷
[00:09:23.000 --> 00:09:25.000]  怎樣去預備他們的行裝
[00:09:25.000 --> 00:09:28.000]  計劃他們的交通路程等等
[00:09:28.000 --> 00:09:31.000]  很可能已經來到耶路撒冷的時候
[00:09:31.000 --> 00:09:34.000]  已經超過一年的時間
[00:09:34.000 --> 00:09:36.000]  當希律一直問及
[00:09:36.000 --> 00:09:38.000]  他們是什麼時候出現的時候
[00:09:38.000 --> 00:09:40.000]  可能他已經心裏想到
[00:09:40.000 --> 00:09:42.000]  如果萬一不知道什麼地方
[00:09:42.000 --> 00:09:45.000]  找到這個新生王
[00:09:45.000 --> 00:09:48.000]  兩歲以下的都要死
[00:09:48.000 --> 00:09:51.000]  所以為什麼他特別在想
[00:09:51.000 --> 00:09:54.000]  兩歲以下的嬰孩
[00:09:54.000 --> 00:09:56.000]  他一直問
[00:09:56.000 --> 00:09:58.000]  似乎是想去朝拜
[00:09:58.000 --> 00:10:02.000]  但是其實他想去殺了他
[00:10:02.000 --> 00:10:04.000]  因此他所做的事情
[00:10:04.000 --> 00:10:07.000]  表面上好像很美善
[00:10:07.000 --> 00:10:12.000]  但是其中有他的政治考慮
[00:10:12.000 --> 00:10:15.000]  希律以為尼塞亞是君王
[00:10:15.000 --> 00:10:17.000]  他錯了
[00:10:17.000 --> 00:10:19.000]  他不是地上的君王
[00:10:19.000 --> 00:10:22.000]  他是天地的君王
[00:10:22.000 --> 00:10:24.000]  是永恆的君王
[00:10:24.000 --> 00:10:25.000]  在《馬太方案》第二章
[00:10:25.000 --> 00:10:26.000]  當你小心讀的時候
[00:10:26.000 --> 00:10:31.000]  你會發覺一直強調尼塞亞是君王
[00:10:31.000 --> 00:10:32.000]  幾位博士來到
[00:10:32.000 --> 00:10:37.000]  他們是尋找猶太人的王
[00:10:37.000 --> 00:10:40.000]  當弟子們提出聖經
[00:10:40.000 --> 00:10:42.000]  聖經裏面描述到
[00:10:42.000 --> 00:10:45.000]  這位君王要在伯利恆出生的時候
[00:10:45.000 --> 00:10:48.000]  同樣提到猶太當中的領袖
[00:10:48.000 --> 00:10:50.000]  也可以翻譯為君王
[00:10:50.000 --> 00:10:52.000]  是君王
[00:10:52.000 --> 00:10:53.000]  當我們讀到1989年的聖經
[00:10:53.000 --> 00:10:54.000]  很多寓言
[00:10:54.000 --> 00:10:56.000]  基督降生的時候
[00:10:56.000 --> 00:11:00.000]  同樣提到這位是君王
[00:11:00.000 --> 00:11:03.000]  我們常常讀的二創書第九章提到
[00:11:03.000 --> 00:11:07.000]  政權必擔在他的肩頭上
[00:11:07.000 --> 00:11:13.000]  他的政權和平安無窮無盡
[00:11:13.000 --> 00:11:16.000]  他坐在大位的位上
[00:11:16.000 --> 00:11:22.000]  是統管著萬人直到永遠
[00:11:22.000 --> 00:11:24.000]  耶穌不單是救世主
[00:11:24.000 --> 00:11:26.000]  拯救生命
[00:11:26.000 --> 00:11:28.000]  他更加是君王
[00:11:28.000 --> 00:11:34.000]  同時將神自己的權柄顯露出來
[00:11:34.000 --> 00:11:38.000]  但是人何時不接受君王
[00:11:38.000 --> 00:11:44.000]  很害怕君王會威脅他的地位
[00:11:44.000 --> 00:11:46.000]  損害他的利益
[00:11:46.000 --> 00:11:49.000]  他就會拒絕來塞亞
[00:11:49.000 --> 00:11:51.000]  我說的不單是希律
[00:11:51.000 --> 00:11:53.000]  我們今天都會經歷到
[00:11:53.000 --> 00:11:57.000]  人何時會想操控自己的人生
[00:11:57.000 --> 00:11:59.000]  何時覺得有一位上帝
[00:11:59.000 --> 00:12:01.000]  要做我心中的王
[00:12:01.000 --> 00:12:04.000]  他會拒絕
[00:12:04.000 --> 00:12:08.000]  剛才有位弟兄說他初初信耶穌的時候
[00:12:08.000 --> 00:12:10.000]  他爸爸極力反對
[00:12:10.000 --> 00:12:11.000]  甚至說如果信耶穌
[00:12:11.000 --> 00:12:13.000]  你不要做我兒子
[00:12:13.000 --> 00:12:14.000]  為什麼
[00:12:14.000 --> 00:12:16.000]  因為他說我死之後
[00:12:16.000 --> 00:12:19.000]  誰會拜我
[00:12:19.000 --> 00:12:20.000]  誰會拜祖先
[00:12:20.000 --> 00:12:23.000]  我們怎麼辦
[00:12:23.000 --> 00:12:25.000]  他以為只要能夠讓自己的子孫
[00:12:25.000 --> 00:12:27.000]  在他死之後拜祭他
[00:12:27.000 --> 00:12:30.000]  他的將來就有前途
[00:12:30.000 --> 00:12:33.000]  他以為這樣可以控制自己的人生的將來
[00:12:33.000 --> 00:12:38.000]  因此發覺如果這個兒子不再拜祭祖先
[00:12:38.000 --> 00:12:41.000]  就等於他失去他的利益
[00:12:41.000 --> 00:12:44.000]  因此他拒絕來塞亞
[00:12:44.000 --> 00:12:47.000]  也不願意他的兒子來信耶穌
[00:12:47.000 --> 00:12:53.000]  人有些時候要控制自己的時候
[00:12:53.000 --> 00:12:57.000]  反而他失去了真正的平安
[00:12:57.000 --> 00:12:59.000]  因此我們今天都信了主
[00:12:59.000 --> 00:13:01.000]  我們都來禱告
[00:13:01.000 --> 00:13:03.000]  求神讓我們知道
[00:13:03.000 --> 00:13:05.000]  主來到我們生命中
[00:13:05.000 --> 00:13:09.000]  他降生是要成為君王
[00:13:09.000 --> 00:13:12.000]  我們在很多的經歷裡面
[00:13:12.000 --> 00:13:16.000]  如果不願意去順服神對你的旨意
[00:13:16.000 --> 00:13:22.000]  你裡面會有一種傾向去拒絕耶穌
[00:13:22.000 --> 00:13:24.000]  或者會跟祂疏遠
[00:13:24.000 --> 00:13:28.000]  覺得為什麼祂這樣待我
[00:13:28.000 --> 00:13:31.000]  我想分析一位姊妹
[00:13:31.000 --> 00:13:35.000]  這位姊妹在我們中間一段很長的時間
[00:13:35.000 --> 00:13:40.000]  她和她的丈夫有很多的困難
[00:13:40.000 --> 00:13:42.000]  家庭有很大的掙扎
[00:13:42.000 --> 00:13:46.000]  但是那段時間她一直在說一件事
[00:13:46.000 --> 00:13:51.000]  她說我常常想分析耶穌平靜風浪的那件事情
[00:13:51.000 --> 00:13:53.000]  沒有坐一條小船
[00:13:53.000 --> 00:13:55.000]  突然間出現暴風雨
[00:13:55.000 --> 00:13:57.000]  是不想見到的
[00:13:57.000 --> 00:14:00.000]  很抗拒有這些暴風雨出現
[00:14:00.000 --> 00:14:02.000]  但是在暴風雨裡面
[00:14:02.000 --> 00:14:06.000]  心裡面想到一切都是有神的美意
[00:14:06.000 --> 00:14:08.000]  她接受那種情況
[00:14:08.000 --> 00:14:12.000]  但是想到只要耶穌在船裡面
[00:14:12.000 --> 00:14:14.000]  就可以放心
[00:14:14.000 --> 00:14:16.000]  照主仍然在我的裡面
[00:14:16.000 --> 00:14:18.000]  這條小船雖然有暴風雨
[00:14:18.000 --> 00:14:21.000]  但仍然可以安穩
[00:14:21.000 --> 00:14:24.000]  這個信念一路放在她的心中
[00:14:24.000 --> 00:14:26.000]  一路鼓勵著她
[00:14:26.000 --> 00:14:31.000]  她想只要耶穌基督在我的船上掌權
[00:14:31.000 --> 00:14:33.000]  或者說掌舵
[00:14:33.000 --> 00:14:37.000]  我就可以對前面有把握
[00:14:37.000 --> 00:14:39.000]  不是我操控著
[00:14:39.000 --> 00:14:42.000]  但是我知道祂在我生命當中引導著我
[00:14:42.000 --> 00:14:46.000]  我就可以面對暴風
[00:14:46.000 --> 00:14:48.000]  耶穌基督來到
[00:14:48.000 --> 00:14:54.000]  祂以公平和公義管理世界
[00:14:54.000 --> 00:14:58.000]  祂要將真正的平安帶進人的生命中
[00:14:58.000 --> 00:15:01.000]  因為祂要作你的王
[00:15:01.000 --> 00:15:02.000]  在你信主之後
[00:15:02.000 --> 00:15:04.000]  你繼續常常的思想
[00:15:04.000 --> 00:15:06.000]  就是主啊,你向主說
[00:15:06.000 --> 00:15:09.000]  求祢在我生命當中掌權
[00:15:09.000 --> 00:15:11.000]  作我的君王
[00:15:11.000 --> 00:15:16.000]  我知道我就可以領受真正的平安和保障
[00:15:16.000 --> 00:15:21.000]  希倫放棄了尼采瓦作王
[00:15:21.000 --> 00:15:27.000]  因此她要面對的是很快的滅亡
[00:15:27.000 --> 00:15:28.000]  在歷史記載
[00:15:28.000 --> 00:15:31.000]  希倫在她這件事情之後兩年
[00:15:31.000 --> 00:15:35.000]  就突然間遇到一種意外死亡
[00:15:35.000 --> 00:15:36.000]  在她裡面
[00:15:36.000 --> 00:15:38.000]  似乎要掌握著自己的人生
[00:15:38.000 --> 00:15:39.000]  自己的權位
[00:15:39.000 --> 00:15:42.000]  但是卻是失去了
[00:15:42.000 --> 00:15:43.000]  我們再看
[00:15:43.000 --> 00:15:45.000]  在《下體聖經》裡面提及到的
[00:15:45.000 --> 00:15:47.000]  另外的祭司長和經學家
[00:15:47.000 --> 00:15:51.000]  沒錯,他們也在當中很快就知道
[00:15:51.000 --> 00:15:54.000]  尼采瓦會在哪裡降生
[00:15:54.000 --> 00:15:56.000]  經學家是一些熟悉聖經的人
[00:15:56.000 --> 00:15:58.000]  他們教授律法
[00:15:58.000 --> 00:16:00.000]  雖然他們知道
[00:16:00.000 --> 00:16:03.000]  但是他們沒有去尋求
[00:16:03.000 --> 00:16:04.000]  希雷王要問他們
[00:16:04.000 --> 00:16:06.000]  他們就可以馬上查出來
[00:16:06.000 --> 00:16:11.000]  但是他們沒有任何的動機去尋找尼采瓦
[00:16:11.000 --> 00:16:15.000]  一個人當他認識聖經的知識
[00:16:15.000 --> 00:16:17.000]  但是沒有真正去尋求
[00:16:17.000 --> 00:16:20.000]  這些知識於他無益
[00:16:20.000 --> 00:16:22.000]  我相信主耶穌和一群猶太人一樣
[00:16:22.000 --> 00:16:24.000]  福音所說
[00:16:24.000 --> 00:16:26.000]  你們願意找聖經
[00:16:26.000 --> 00:16:31.000]  但是卻是不願意到我這裡來得生命
[00:16:31.000 --> 00:16:32.000]  人認識聖經
[00:16:32.000 --> 00:16:35.000]  但是沒有真正去尋求
[00:16:35.000 --> 00:16:38.000]  他們仍然會失去
[00:16:38.000 --> 00:16:40.000]  但是我們再看下去的時候就發覺
[00:16:40.000 --> 00:16:43.000]  這幾個星象家很不同
[00:16:43.000 --> 00:16:45.000]  當時大家留意到
[00:16:45.000 --> 00:16:48.000]  我們一直都在說博士
[00:16:48.000 --> 00:16:50.000]  因為的確他們是一些有學問的人
[00:16:50.000 --> 00:16:52.000]  備受尊敬的人物
[00:16:52.000 --> 00:16:54.000]  甚至應該是在不同的國家
[00:16:54.000 --> 00:16:57.000]  一些很有權位的人
[00:16:57.000 --> 00:16:59.000]  但是其實他們是星象家
[00:16:59.000 --> 00:17:01.000]  或者是占星家
[00:17:01.000 --> 00:17:02.000]  按照聖經所說
[00:17:02.000 --> 00:17:06.000]  這些人憑著自己的一些估計
[00:17:06.000 --> 00:17:07.000]  推敲
[00:17:07.000 --> 00:17:11.000]  甚至牽連很多靈界的一些智慧
[00:17:11.000 --> 00:17:15.000]  或者一些靈界對他們的一些控制
[00:17:15.000 --> 00:17:19.000]  他們去做這些研究
[00:17:19.000 --> 00:17:21.000]  聖經舊約裡面特別提及
[00:17:21.000 --> 00:17:24.000]  神不喜悅這些人
[00:17:24.000 --> 00:17:25.000]  但是特別的地方
[00:17:25.000 --> 00:17:28.000]  這次我們看到神憐憫這一群人
[00:17:28.000 --> 00:17:30.000]  雖然他們不認識神
[00:17:30.000 --> 00:17:32.000]  但是神憐憫他們
[00:17:32.000 --> 00:17:35.000]  神讓他們看到那顆指示彌賽亞的星
[00:17:35.000 --> 00:17:38.000]  在他們前面顯現出來
[00:17:38.000 --> 00:17:39.000]  或者這麼說
[00:17:39.000 --> 00:17:42.000]  神是輔奏著他們的軟弱
[00:17:42.000 --> 00:17:47.000]  是用他們習慣了去探索天地的一種方式
[00:17:47.000 --> 00:17:50.000]  讓他們去認識彌賽亞
[00:17:50.000 --> 00:17:53.000]  讓他們知道一位的新生王
[00:17:53.000 --> 00:17:55.000]  指引他們
[00:17:55.000 --> 00:17:59.000]  你發覺當基督顯現的時候
[00:17:59.000 --> 00:18:02.000]  首先他讓猶太人認識神
[00:18:02.000 --> 00:18:09.000]  但是接著讓外族的博士認識神
[00:18:09.000 --> 00:18:11.000]  這次你知道
[00:18:11.000 --> 00:18:14.000]  上帝的救恩不單止臨到猶太人
[00:18:14.000 --> 00:18:17.000]  更加臨到所有各族各方
[00:18:17.000 --> 00:18:19.000]  包括你和我的人
[00:18:19.000 --> 00:18:22.000]  就算我們有時候在軟弱、在罪當中
[00:18:22.000 --> 00:18:25.000]  上帝仍然要去呼喚我們
[00:18:25.000 --> 00:18:26.000]  召集我們
[00:18:26.000 --> 00:18:28.000]  引導我們去認識祂
[00:18:28.000 --> 00:18:30.000]  這幾位的博士
[00:18:30.000 --> 00:18:33.000]  或者就是代表著很多的外族人
[00:18:33.000 --> 00:18:35.000]  將要認識基督
[00:18:35.000 --> 00:18:39.000]  也讓我們見到神仍然憐憫他們
[00:18:39.000 --> 00:18:41.000]  仍然是向他們呼喚
[00:18:41.000 --> 00:18:43.000]  讓他們能夠認識神
[00:18:43.000 --> 00:18:46.000]  當然重要的是他們不單止見到星
[00:18:46.000 --> 00:18:48.000]  而他們有一種很特別的動力
[00:18:48.000 --> 00:18:50.000]  他們要去尋找
[00:18:50.000 --> 00:18:52.000]  要去認識
[00:18:52.000 --> 00:18:53.000]  剛才我們讀到
[00:18:53.000 --> 00:18:57.000]  我們說他們離開耶路撒冷有多遠
[00:18:57.000 --> 00:19:01.000]  有四至六個月的時間的旅程
[00:19:01.000 --> 00:19:03.000]  他們是千里迢迢
[00:19:03.000 --> 00:19:04.000]  很遠的
[00:19:04.000 --> 00:19:06.000]  很願意來到這個地方
[00:19:06.000 --> 00:19:10.000]  很願意來到去朝拜這位新生王
[00:19:10.000 --> 00:19:13.000]  他們帶著什麼?
[00:19:13.000 --> 00:19:16.000]  黃金、抹藥、瑜香
[00:19:16.000 --> 00:19:18.000]  很貴重的很貴重的禮物
[00:19:18.000 --> 00:19:20.000]  要表示他們的尊崇
[00:19:20.000 --> 00:19:23.000]  來去朝拜這位新生王
[00:19:23.000 --> 00:19:25.000]  他們來到耶路撒冷的時候
[00:19:25.000 --> 00:19:27.000]  他們透過希律知道
[00:19:27.000 --> 00:19:29.000]  新生王在伯尼咸出生
[00:19:29.000 --> 00:19:31.000]  好像是他們觀星
[00:19:31.000 --> 00:19:34.000]  或者別人給他們的資訊
[00:19:34.000 --> 00:19:35.000]  所以來到
[00:19:35.000 --> 00:19:37.000]  但是他們接著很清楚知道
[00:19:37.000 --> 00:19:39.000]  其實不是他們
[00:19:39.000 --> 00:19:43.000]  如果大家留意剛才讀過的第九節
[00:19:43.000 --> 00:19:46.000]  你會留意到他們聽了希律的話之後
[00:19:46.000 --> 00:19:49.000]  突然他們就在上頭
[00:19:49.000 --> 00:19:53.000]  在天上見到東方所看見的火星
[00:19:53.000 --> 00:19:56.000]  忽然在他們前頭出現
[00:19:56.000 --> 00:19:59.000]  令他們到那小孩子所在的地方
