
[00:00:00.000 --> 00:00:05.600]  一個健康的人生我們需要從各方面很認真的去規劃
[00:01:45.200 --> 00:01:49.600]  來討論這個健康人生的題目的時候
[00:01:49.600 --> 00:01:52.000]  主願你的靈在我們中間
[00:01:52.000 --> 00:01:54.200]  幫助我們提醒我們
[00:01:54.200 --> 00:01:57.600]  當如何活出主祢的美好
[00:01:57.600 --> 00:02:00.400]  謝謝你主耶穌與我們同在
[00:02:00.400 --> 00:02:02.600]  奉耶穌的名祈禱
[00:02:02.600 --> 00:02:05.800]  Amen Hallelujah
[00:02:05.800 --> 00:02:07.600]  弟兄姊妹你們大家都知道
[00:02:07.600 --> 00:02:10.200]  這個Healing Room International
[00:02:10.200 --> 00:02:14.000]  在用我們的教堂為人禱告
[00:02:14.000 --> 00:02:16.800]  已經有八年多了
[00:02:16.800 --> 00:02:19.000]  然後這段時間裡面
[00:02:19.000 --> 00:02:21.600]  因為我跟牧師一直都有在參與
[00:02:21.600 --> 00:02:25.000]  所以我們也見過了很多無數各樣的疾病
[00:02:25.000 --> 00:02:26.600]  來接受禱告的人
[00:02:26.600 --> 00:02:28.400]  有的是身體的疾病
[00:02:28.400 --> 00:02:30.800]  有的人是心理上的問題
[00:02:30.800 --> 00:02:34.600]  那事實上身體會影響情緒
[00:02:34.600 --> 00:02:37.400]  情緒會造成身體上的疾病
[00:02:37.400 --> 00:02:39.400]  這個是連在一起的
[00:02:39.400 --> 00:02:42.400]  所以但是我們看有的人來接受禱告的時候
[00:02:42.400 --> 00:02:46.200]  為什麼有的人被禱告他就得到醫治
[00:02:46.200 --> 00:02:49.400]  可是不是每一個人來接受禱告的時候
[00:02:49.400 --> 00:02:51.200]  他都得到醫治
[00:02:51.200 --> 00:02:52.200]  為什麼
[00:02:52.200 --> 00:02:55.400]  這是原因在哪裡呢
[00:02:55.400 --> 00:02:57.400]  今天我想從三個方面
[00:02:57.400 --> 00:02:59.000]  跟大家來分享
[00:02:59.000 --> 00:03:03.600]  如何來建立一個健康的人生
[00:03:03.600 --> 00:03:07.600]  今年當我們的腳步走入這個炎熱的夏天的時候
[00:03:07.600 --> 00:03:09.200]  每個主日的下午
[00:03:09.200 --> 00:03:11.400]  你聽到每個主日的下午
[00:03:11.400 --> 00:03:14.600]  幾乎我們都會去爬山
[00:03:14.600 --> 00:03:18.200]  那剛才我們也看了那個PowerPoint
[00:03:18.200 --> 00:03:21.000]  在國慶日那天我們在雪山
[00:03:21.000 --> 00:03:23.800]  我們享受了美好的天氣
[00:03:23.800 --> 00:03:27.000]  和天賦奇特偉大的創造
[00:03:27.000 --> 00:03:30.800]  我們去之前我們都以為天氣一定會很冷
[00:03:30.800 --> 00:03:33.800]  弄得大家都緊張兮兮的
[00:03:33.800 --> 00:03:37.800]  結果那天他們都說睡得很溫暖很舒服
[00:03:37.800 --> 00:03:40.800]  而且第二天天氣好得不得了
[00:03:40.800 --> 00:03:42.000]  感謝炸梅族
[00:03:42.000 --> 00:03:46.600]  所以我們到了雪山的時候
[00:03:46.600 --> 00:03:48.400]  還有在每次爬山的時候
[00:03:48.400 --> 00:03:52.000]  我們的整個身心靈都向大自然敞開
[00:03:52.000 --> 00:03:55.200]  那這些都是我們教會
[00:03:55.200 --> 00:04:00.000]  為了要提倡大家能夠有一個健康的身體
[00:04:00.000 --> 00:04:02.000]  這是我們的一個目標
[00:04:02.000 --> 00:04:05.800]  而且每次我們在爬山的時候
[00:04:05.800 --> 00:04:06.800]  累不累
[00:04:06.800 --> 00:04:08.400]  也有會累的時候
[00:04:08.400 --> 00:04:10.400]  也有爬不過去的時候
[00:04:10.400 --> 00:04:12.400]  但是只要你堅持
[00:04:12.400 --> 00:04:15.600]  你堅持的爬到山頂的時候
[00:04:15.600 --> 00:04:18.600]  那心中那份喜樂跟滿足
[00:04:18.600 --> 00:04:20.600]  我想你們大家都有經歷到
[00:04:20.600 --> 00:04:23.800]  那份喜樂跟滿足實在是不可言喻的
[00:04:23.800 --> 00:04:27.200]  那我們希望教會
[00:04:27.200 --> 00:04:29.200]  就是大家弟兄姊妹
[00:04:29.200 --> 00:04:32.000]  能夠一起我們一起運動
[00:04:32.000 --> 00:04:34.200]  一起靈修
[00:04:34.200 --> 00:04:37.600]  一起在教會裡面過教會的生活
[00:04:37.600 --> 00:04:40.200]  所以我們也一直在強調說
[00:04:40.200 --> 00:04:42.600]  我們的教會是一個
[00:04:42.600 --> 00:04:45.600]  cancer free跟disease free的一個教會
[00:04:45.600 --> 00:04:47.600]  我們希望這是我們的目標
[00:04:47.600 --> 00:04:50.600]  讓我們的弟兄姊妹都是健康的
[00:04:50.600 --> 00:04:51.400]  這是我們的目標
[00:04:51.400 --> 00:04:53.200]  剛才宣召的時候
[00:04:53.200 --> 00:04:55.600]  我們弟兄宣召的那個經文說
[00:04:55.600 --> 00:04:56.800]  弟兄姊妹
[00:04:56.800 --> 00:05:00.400]  我願你們凡事興盛
[00:05:00.400 --> 00:05:03.800]  身體與靈魂一樣的健壯
[00:05:03.800 --> 00:05:07.400]  其實這是神在創世的時候
[00:05:07.400 --> 00:05:08.600]  祂就希望
[00:05:08.600 --> 00:05:10.800]  祂就祝福我們每一個人
[00:05:10.800 --> 00:05:13.200]  都應該是在祂的裡面
[00:05:13.200 --> 00:05:17.000]  豐豐富富很健康的
[00:05:17.000 --> 00:05:18.600]  在我信主的過程
[00:05:18.600 --> 00:05:20.000]  我一直接受著說
[00:05:20.000 --> 00:05:25.400]  我們是由靈魂體三個構造組成的
[00:05:25.400 --> 00:05:27.800]  所以我不曉得你們還記不記得
[00:05:27.800 --> 00:05:29.800]  有一次我在講道中的時候
[00:05:29.800 --> 00:05:32.600]  我說靈會管理我們的魂
[00:05:32.600 --> 00:05:35.400]  那魂能夠影響我們的身體
[00:05:35.400 --> 00:05:39.600]  那這個次序是一個循環的一個關係
[00:05:39.600 --> 00:05:42.800]  那體包含在魂裡面
[00:05:42.800 --> 00:05:45.400]  魂是裝靈的器皿
[00:05:45.400 --> 00:05:47.800]  所以神住在我們的靈裡面
[00:05:47.800 --> 00:05:51.400]  魂主宰了我們的七情六欲
[00:05:51.400 --> 00:05:53.200]  那身體的運作
[00:05:53.200 --> 00:05:56.600]  一定要浮在靈跟魂的下面
[00:05:56.600 --> 00:05:59.400]  不然的話這個次序一顛倒
[00:05:59.400 --> 00:06:04.000]  我們的生活就亂套了
[00:06:04.000 --> 00:06:06.200]  第一個我想跟大家討論的是一個
[00:06:06.200 --> 00:06:10.000]  屬靈的功能的恢復
[00:06:10.000 --> 00:06:18.200]  那有沒有那個經文在創世紀二章七節
[00:06:18.200 --> 00:06:19.600]  可不可以打出來
[00:06:19.600 --> 00:06:22.400]  我發現我們在聖殿中一起念神的話
[00:06:22.400 --> 00:06:23.400]  是非常好的
[00:06:23.400 --> 00:06:24.800]  來一起來念
[00:06:24.800 --> 00:06:27.400]  創世紀二章七節
[00:06:27.400 --> 00:06:31.600]  耶和華神用地上的塵土造人
[00:06:31.600 --> 00:06:34.800]  將生氣吹在他的鼻孔裡
[00:06:34.800 --> 00:06:38.000]  他就成了有靈的活人
[00:06:38.000 --> 00:06:39.800]  所以你看那個後半段說
[00:06:39.800 --> 00:06:42.800]  神在亞當的鼻孔裡面吹了一口氣
[00:06:42.800 --> 00:06:45.000]  他就成了有靈的活人
[00:06:45.000 --> 00:06:46.400]  那在伊甸園中
[00:06:46.400 --> 00:06:51.000]  亞當的靈跟神是在溝通的 在交通的
[00:06:51.000 --> 00:06:52.800]  所以有人解釋說
[00:06:52.800 --> 00:06:56.200]  靈是跟神溝通的管道
[00:06:56.200 --> 00:06:58.000]  所以一個沒有信主的人
[00:06:58.000 --> 00:07:00.600]  他其實他的靈是睡著的
[00:07:00.600 --> 00:07:04.000]  所以靈是我們裡面最深的一個部分
[00:07:04.000 --> 00:07:06.000]  所以靈的功能有直覺
[00:07:06.000 --> 00:07:07.200]  什麼叫直覺
[00:07:07.200 --> 00:07:08.600]  直覺有時候我們講
[00:07:08.600 --> 00:07:12.400]  我們用俗語說第六感
[00:07:12.400 --> 00:07:13.800]  就是我們的直覺
[00:07:13.800 --> 00:07:16.000]  但是或者是有人也說
[00:07:16.000 --> 00:07:18.000]  若是你有先知的恩賜
[00:07:18.000 --> 00:07:20.600]  那個直覺就常常會
[00:07:20.600 --> 00:07:24.600]  神會藉著那個直覺來跟你說話 提醒你
[00:07:24.600 --> 00:07:26.600]  所以能夠與神溝通
[00:07:26.600 --> 00:07:32.000]  這個靈還要常常地提醒我們的良知
[00:07:32.000 --> 00:07:34.000]  我們以前沒有信主以前
[00:07:34.000 --> 00:07:36.600]  我們隨便愛吃什麼喝什麼
[00:07:36.600 --> 00:07:38.400]  什麼時候睡覺都無所謂
[00:07:38.400 --> 00:07:39.800]  喜歡罵小孩就罵小孩
[00:07:39.800 --> 00:07:41.600]  喜歡跟老公吵架就吵架
[00:07:41.600 --> 00:07:42.600]  都沒有關係
[00:07:42.600 --> 00:07:45.600]  可是當我們這個靈活起來之後
[00:07:45.600 --> 00:07:49.400]  我們裡面的良知常常就會提醒我們
[00:07:49.400 --> 00:07:53.200]  我們請Charles把下一個約翰福音
[00:07:53.200 --> 00:07:55.000]  來 約翰福音
[00:07:55.000 --> 00:07:56.600]  有點顛倒了是不是
[00:07:56.600 --> 00:07:59.600]  在約翰福音三章一到六節
[00:07:59.600 --> 00:08:01.400]  我們那時候討論過的
[00:08:01.400 --> 00:08:04.600]  要轉過來 沒轉過來
[00:08:04.600 --> 00:08:05.600]  OK 感謝主
[00:08:05.600 --> 00:08:07.000]  好 來 一起來念
[00:08:07.000 --> 00:08:09.200]  在約翰福音三章一到六節
[00:08:09.200 --> 00:08:11.000]  有一個法利塞人
[00:08:11.000 --> 00:08:12.800]  名叫尼戈狄姆
[00:08:12.800 --> 00:08:14.800]  是猶太人的官
[00:08:14.800 --> 00:08:17.600]  這人夜裡來見耶穌說
[00:08:17.600 --> 00:08:21.000]  拉比 我們知道你是由神那裡來的
[00:08:21.000 --> 00:08:22.400]  做師父
[00:08:22.400 --> 00:08:24.600]  因為你所行的神蹟
[00:08:24.600 --> 00:08:26.600]  若沒有神同在
[00:08:26.600 --> 00:08:28.000]  無人能行
[00:08:28.000 --> 00:08:29.600]  耶穌回答說
[00:08:29.600 --> 00:08:32.000]  我實實在在的告訴你們
[00:08:32.000 --> 00:08:33.600]  人若不重生
[00:08:33.600 --> 00:08:35.800]  就不能見神國
[00:08:35.800 --> 00:08:37.400]  尼戈狄姆說
[00:08:37.400 --> 00:08:38.800]  人已經老了
[00:08:38.800 --> 00:08:40.800]  如何能重生呢
[00:08:40.800 --> 00:08:42.800]  豈能再進母腹
[00:08:42.800 --> 00:08:44.200]  生出來嗎
[00:08:44.200 --> 00:08:45.800]  耶和華 耶穌說
[00:08:45.800 --> 00:08:48.000]  我實實在在告訴你
[00:08:48.000 --> 00:08:51.400]  人若不是從水和聖靈生的
[00:08:51.400 --> 00:08:53.800]  就不能進神的國
[00:08:53.800 --> 00:08:56.600]  肉身就是
[00:08:56.600 --> 00:09:01.000]  從靈生的就是靈
[00:09:01.000 --> 00:09:03.400]  我們信主之後
[00:09:03.400 --> 00:09:06.200]  要藉著重生
[00:09:06.200 --> 00:09:09.000]  那個靈的功能就開始恢復了
[00:09:09.000 --> 00:09:09.800]  所以我們每次
[00:09:09.800 --> 00:09:12.000]  我們在上那個受洗班的時候
[00:09:12.000 --> 00:09:12.800]  有沒有
[00:09:12.800 --> 00:09:14.800]  一定有一課叫做重生
[00:09:14.800 --> 00:09:16.400]  就是說我們信主之後
[00:09:16.400 --> 00:09:18.400]  我們的生命若沒有改變
[00:09:18.400 --> 00:09:21.600]  那你信主就沒有什麼意義
[00:09:21.600 --> 00:09:23.400]  所以當我們重生之後
[00:09:23.400 --> 00:09:26.800]  我們開始看到自己不足不夠
[00:09:26.800 --> 00:09:29.200]  我們就願意來跟神
[00:09:29.200 --> 00:09:32.800]  願意每一天來跟神看齊
[00:09:32.800 --> 00:09:35.000]  願意認罪悔改
[00:09:35.000 --> 00:09:37.000]  然後從此那個靈
[00:09:37.000 --> 00:09:39.400]  就開始裡面的靈就開始靈敏
[00:09:39.400 --> 00:09:41.400]  當你裡面的靈靈敏的時候
[00:09:41.400 --> 00:09:43.200]  你就聽得見主的聲音
[00:09:43.200 --> 00:09:45.400]  你也開始明白祂的心意
[00:09:45.400 --> 00:09:46.400]  祂的旨意
[00:09:46.400 --> 00:09:48.000]  你生命活過來了
[00:09:48.000 --> 00:09:50.400]  你就願意要與人和好
[00:09:50.400 --> 00:09:53.000]  你就願意愛神愛人
[00:09:53.000 --> 00:09:54.200]  那我們下一個經文
[00:09:54.200 --> 00:09:56.200]  在羅馬書十二章第二節
[00:09:56.200 --> 00:09:58.600]  我們再來一起來讀羅馬書
[00:09:58.600 --> 00:10:00.400]  十二章第二節
[00:10:00.400 --> 00:10:04.400]  好一起來
[00:10:04.400 --> 00:10:07.200]  不要效法這個世界
[00:10:07.200 --> 00:10:10.400]  只要心意更新而變化
[00:10:10.400 --> 00:10:13.000]  讓你們察驗何為神
[00:10:13.000 --> 00:10:17.400]  善良純全可喜悅的旨意
[00:10:17.400 --> 00:10:19.200]  所以心意更新
[00:10:19.200 --> 00:10:21.600]  使靈影響我們的魂
[00:10:21.600 --> 00:10:23.400]  我們的感情世界
[00:10:23.400 --> 00:10:25.000]  我們的心思念
[00:10:25.000 --> 00:10:26.200]  我們的意志力
[00:10:26.200 --> 00:10:27.400]  情緒
[00:10:27.400 --> 00:10:30.000]  都是靈跟魂的功能
[00:10:30.000 --> 00:10:33.000]  那這些都是一些能夠讓我們
[00:10:33.000 --> 00:10:34.800]  這些東西聽起來
[00:10:34.800 --> 00:10:37.400]  是一個我們很能夠理解的真理
[00:10:37.400 --> 00:10:40.200]  但是那看不見的部分呢
[00:10:40.200 --> 00:10:42.400]  什麼是看不見的部分
[00:10:42.400 --> 00:10:46.400]  目前這社會上最嚴重的問題是什麼
[00:10:46.400 --> 00:10:48.400]  最嚴重的憂鬱症
[00:10:48.400 --> 00:10:49.800]  癌症
[00:10:49.800 --> 00:10:51.400]  婚姻破碎
[00:10:51.400 --> 00:10:53.800]  還有各種恐懼
[00:10:53.800 --> 00:10:55.000]  害怕
[00:10:55.000 --> 00:10:55.800]  不安
[00:10:55.800 --> 00:10:57.000]  焦慮
[00:10:57.000 --> 00:11:00.000]  這些都是一些很負面的情緒
[00:11:00.000 --> 00:11:03.400]  而且是看不見的殺手
[00:11:03.400 --> 00:11:08.000]  這些情緒給人帶來的痛苦
[00:11:08.000 --> 00:11:11.000]  其實是無法衡量的
[00:11:11.000 --> 00:11:12.600]  常常你身邊
[00:11:12.600 --> 00:11:16.000]  要是有個憂鬱症的病人在你旁邊
[00:11:16.000 --> 00:11:17.400]  你就會知道
[00:11:17.400 --> 00:11:20.600]  你常常要跟著他跑
[00:11:20.600 --> 00:11:22.400]  他高你就跟著高
[00:11:22.400 --> 00:11:24.800]  他低你就跟著低
[00:11:24.800 --> 00:11:26.200]  而且甚至還有
[00:11:26.200 --> 00:11:29.400]  有些人講話非常的負面
[00:11:29.400 --> 00:11:31.400]  你跟那種很負面的人在一起
[00:11:31.400 --> 00:11:34.400]  你的情緒整個都很緊張
[00:11:34.400 --> 00:11:36.200]  所以這是
[00:11:36.200 --> 00:11:38.400]  我們需要面對的一些
[00:11:38.400 --> 00:11:41.200]  調整的一些
[00:11:41.200 --> 00:11:43.200]  影響我們健康的
[00:11:43.200 --> 00:11:45.200]  很重要的一部分
[00:11:45.200 --> 00:11:48.200]  那我們再來談談這個魂的功能
[00:11:48.200 --> 00:11:50.400]  魂的功能是要掌握人
[00:11:50.400 --> 00:11:52.400]  正負面的情緒
[00:11:52.400 --> 00:11:54.400]  我們請Charles幫我們打出來
[00:11:54.400 --> 00:11:59.400]  路加福音第十三章十到十三節
[00:11:59.400 --> 00:12:01.400]  辛苦你了Charles 不好意思
[00:12:01.400 --> 00:12:02.400]  來一起來
[00:12:02.400 --> 00:12:04.400]  安息日
[00:12:04.400 --> 00:12:07.400]  耶穌在會堂裡教訓人
[00:12:07.400 --> 00:12:10.400]  有一個女人被鬼附體
[00:12:10.400 --> 00:12:12.400]  病了十八年
[00:12:12.400 --> 00:12:15.400]  腰彎一點也直不起來
[00:12:15.400 --> 00:12:18.400]  耶穌看見便叫她過來
[00:12:18.400 --> 00:12:20.400]  對她說 女人
[00:12:20.400 --> 00:12:22.400]  你脫離了這病了
[00:12:22.400 --> 00:12:24.400]  於是
[00:12:24.400 --> 00:12:30.400]  為榮耀神
[00:12:30.400 --> 00:12:31.400]  感謝主
[00:12:31.400 --> 00:12:34.400]  這一段信息中的這個女人呢
[00:12:34.400 --> 00:12:36.400]  中文聖經裡面說她怎麼樣
[00:12:36.400 --> 00:12:38.400]  說她是一個被鬼附著
[00:12:38.400 --> 00:12:41.400]  病了十八年的人
[00:12:41.400 --> 00:12:43.400]  但是在英文聖經裡面講說
[00:12:43.400 --> 00:12:49.400]  Who has been clipped by the spirit of the infinity for eighteen years
[00:12:49.400 --> 00:12:52.400]  所以從希臘文裡面來解釋
[00:12:52.400 --> 00:12:56.400]  Infirmity的意思就是說
[00:12:56.400 --> 00:12:58.400]  很虛弱無力的
[00:12:58.400 --> 00:13:01.400]  也是說我們屬靈上的軟弱
[00:13:01.400 --> 00:13:04.400]  而且Infinity裡面也可以說是一個
[00:13:04.400 --> 00:13:06.400]  很缺乏 殘缺的身體
[00:13:06.400 --> 00:13:08.400]  身體上是有殘缺
[00:13:08.400 --> 00:13:13.400]  很缺陷的 身體有缺陷的
[00:13:13.400 --> 00:13:15.400]  而且還可以說
[00:13:15.400 --> 00:13:17.400]  這個Infinity還可以解釋說
[00:13:17.400 --> 00:13:21.400]  有道德跟心理方面在靈裡面的軟弱
[00:13:21.400 --> 00:13:23.400]  所以這個病了十八年的婦人呢
[00:13:23.400 --> 00:13:27.400]  她一開始的時候是她靈裡面的軟弱
[00:13:27.400 --> 00:13:29.400]  這軟弱就進入她的情緒
[00:13:29.400 --> 00:13:33.400]  而且自卑使她抬不起頭來
[00:13:33.400 --> 00:13:34.400]  這個事情
[00:13:34.400 --> 00:13:35.400]  她因為這樣子
[00:13:35.400 --> 00:13:39.400]  她也寧可就是不要看見人算了
[00:13:39.400 --> 00:13:40.400]  她一天到晚就這樣
[00:13:40.400 --> 00:13:42.400]  低著頭的樣子
[00:13:42.400 --> 00:13:44.400]  這從屬靈的角度來看呢
[00:13:44.400 --> 00:13:48.400]  撒旦是用這個負面的情緒來挾制她
[00:13:48.400 --> 00:13:53.400]  甚至讓她覺得她一直都是被人拒絕的
[00:13:53.400 --> 00:13:58.400]  撒旦用這種事情來對付這個女人
[00:13:58.400 --> 00:14:01.400]  那她的病是基於邪靈的影響
[00:14:01.400 --> 00:14:04.400]  因為剛才聖經上告訴我們說
[00:14:04.400 --> 00:14:09.400]  她被魔鬼纏身十八年了
[00:14:09.400 --> 00:14:12.400]  所以她這個病也是基於邪靈的影響
[00:14:12.400 --> 00:14:14.400]  當她習慣了這個姿勢之後
[00:14:14.400 --> 00:14:17.400]  她靈裡面就更軟弱了
[00:14:17.400 --> 00:14:21.400]  所以她乾脆就很習慣
[00:14:21.400 --> 00:14:25.400]  這個駝背的事情對她來講
[00:14:25.400 --> 00:14:26.400]  其實她已經很習慣了
[00:14:26.400 --> 00:14:29.400]  她也不願意去糾正她自己
[00:14:29.400 --> 00:14:30.400]  所以不知不覺
[00:14:30.400 --> 00:14:34.400]  她的骨頭跟她的肌肉就是控制她的魂了
[00:14:34.400 --> 00:14:39.400]  所以她這個駝背就變成一個固定的姿勢
[00:14:39.400 --> 00:14:43.400]  其實你有沒有發現我們很多人也有這種毛病
[00:14:43.400 --> 00:14:49.400]  常常垂頭喪氣的樣子
[00:14:49.400 --> 00:14:51.400]  走路
[00:14:51.400 --> 00:14:54.400]  其實這種樣子
[00:14:54.400 --> 00:14:57.400]  代表的若不是她們很自卑
[00:14:57.400 --> 00:15:00.400]  就是她們正是處於一個很負面
[00:15:00.400 --> 00:15:03.400]  很悲觀的一個狀況
[00:15:03.400 --> 00:15:06.400]  所以今天我就借這一段經文
[00:15:06.400 --> 00:15:09.400]  主要是要來提醒我們弟兄姊妹
[00:15:09.400 --> 00:15:14.400]  軟弱會攻擊我們的心思意念
[00:15:14.400 --> 00:15:18.400]  我們的情緒會攪擾我們的魂
[00:15:18.400 --> 00:15:19.400]  所以我們有時候
[00:15:19.400 --> 00:15:23.400]  我們也會有很軟弱很失望的時候
[00:15:23.400 --> 00:15:26.400]  而且常常一個觀念
[00:15:26.400 --> 00:15:29.400]  一個錯誤的一個觀念
[00:15:29.400 --> 00:15:31.400]  就是我們腦筋就轉不過來了
[00:15:31.400 --> 00:15:32.400]  你有沒有這種感覺
[00:15:32.400 --> 00:15:34.400]  一件事情你腦筋轉不過來的時候
[00:15:34.400 --> 00:15:37.400]  你對什麼事情就走不下去了
[00:15:37.400 --> 00:15:38.400]  而且還有一個
[00:15:38.400 --> 00:15:40.400]  當你有時候一個疏忽
[00:15:40.400 --> 00:15:43.400]  你在處理事情處理不當的時候
[00:15:43.400 --> 00:15:45.400]  你就讓你身邊的人跌倒了
[00:15:45.400 --> 00:15:47.400]  有沒有這種經驗
[00:15:47.400 --> 00:15:53.400]  所以像這樣子一個受傷的人
[00:15:53.400 --> 00:15:56.400]  其實他很容易對很多事情
[00:15:56.400 --> 00:15:57.400]  他開始懷疑
[00:15:57.400 --> 00:15:59.400]  而且他變得很憤世嫉俗
[00:15:59.400 --> 00:16:01.400]  有沒有這種看見
[00:16:01.400 --> 00:16:03.400]  而且他拒絕聖靈的聲音
[00:16:03.400 --> 00:16:04.400]  他不要聽神的聲音了
[00:16:04.400 --> 00:16:08.400]  他不相信神可以帶他走出困境
[00:16:08.400 --> 00:16:11.400]  而且甚至他對神也失去信心
[00:16:11.400 --> 00:16:12.400]  他就怎麼樣
[00:16:12.400 --> 00:16:13.400]  就遠離神了
[00:16:13.400 --> 00:16:15.400]  他也不願意再來教會了
[00:16:15.400 --> 00:16:16.400]  所以當這種人
[00:16:16.400 --> 00:16:19.400]  他的靈裡面受到這樣的影響的時候
[00:16:19.400 --> 00:16:22.400]  他也沒有能力去接受挑戰
[00:16:22.400 --> 00:16:25.400]  他也沒有辦法解決他的難處
[00:16:25.400 --> 00:16:27.400]  他沒有鬥志
[00:16:27.400 --> 00:16:30.400]  而且他陷入一個軟弱裡面
[00:16:30.400 --> 00:16:32.400]  所以這種無形的傷害
[00:16:32.400 --> 00:16:34.400]  造成這個人更加的懷疑
[00:16:34.400 --> 00:16:36.400]  不信 疑惑
[00:16:36.400 --> 00:16:40.400]  有時候常常愛睡覺
[00:16:40.400 --> 00:16:43.400]  一直睡很久睡不醒
[00:16:43.400 --> 00:16:45.400]  而且什麼很冷漠
[00:16:45.400 --> 00:16:47.400]  而且甚至你看這個人
[00:16:47.400 --> 00:16:48.400]  就變得很懶惰
[00:16:48.400 --> 00:16:51.400]  他什麼事都不願意做
[00:16:51.400 --> 00:16:53.400]  所以這些情緒
[00:16:53.400 --> 00:16:55.400]  就佔滿了這個人的生命
[00:16:55.400 --> 00:17:00.400]  最後他乾脆向Infinity投降
[00:17:00.400 --> 00:17:01.400]  他乾脆
[00:17:01.400 --> 00:17:02.400]  我就是一個軟弱的人
[00:17:02.400 --> 00:17:03.400]  我沒有能力
[00:17:03.400 --> 00:17:05.400]  我就是一個這麼樣的人
[00:17:05.400 --> 00:17:07.400]  所以他給他自己帶了一個標籤
[00:17:07.400 --> 00:17:08.400]  所以別人知道
[00:17:08.400 --> 00:17:10.400]  這是一個有問題的人
[00:17:10.400 --> 00:17:12.400]  我們要對他更加的包容
[00:17:12.400 --> 00:17:14.400]  我們基督的愛心
[00:17:14.400 --> 00:17:16.400]  我們就包容我們身邊的人
[00:17:16.400 --> 00:17:17.400]  但是我們不知道
[00:17:17.400 --> 00:17:21.400]  怎麼樣去幫助他走出這個困境
[00:17:21.400 --> 00:17:23.400]  所以從這件事情
[00:17:23.400 --> 00:17:25.400]  從我們剛才讀的這個經文
[00:17:25.400 --> 00:17:28.400]  我們看到其實有很多的病痛
[00:17:28.400 --> 00:17:30.400]  它其實都是有根源的
[00:17:30.400 --> 00:17:32.400]  是因為靈裡面的軟弱
[00:17:32.400 --> 00:17:34.400]  不但使我們的意志很消沉
[00:17:34.400 --> 00:17:37.400]  最終還會攻擊到我們的免疫系統
[00:17:37.400 --> 00:17:39.400]  還會攻擊我們的神經系統
[00:17:39.400 --> 00:17:43.400]  有時候還會攻擊我們的皮膚
[00:17:43.400 --> 00:17:44.400]  還會使我們的內臟
[00:17:44.400 --> 00:17:46.400]  整個都出問題
[00:17:46.400 --> 00:17:49.400]  那我們怎樣才能夠活出一個
[00:17:49.400 --> 00:17:53.400]  平安喜樂的人生呢
[00:17:53.400 --> 00:17:55.400]  有這麼多的難處
[00:17:55.400 --> 00:17:58.400]  保羅在請那個羅馬書
[00:17:58.400 --> 00:18:00.400]  十五章第一節
[00:18:00.400 --> 00:18:01.400]  感謝主
[00:18:01.400 --> 00:18:02.400]  我們堅固的人
[00:18:02.400 --> 00:18:03.400]  來一起念
[00:18:03.400 --> 00:18:05.400]  我們堅固的人
[00:18:05.400 --> 00:18:08.400]  應該擔待不堅固的人的軟弱
[00:18:08.400 --> 00:18:11.400]  務求自己的喜悅
[00:18:11.400 --> 00:18:13.400]  所以這邊保羅跟我們講說
[00:18:13.400 --> 00:18:16.400]  叫我們要鼓勵靈命
